con	cu	con	cu	ADP	ADP;ACC
soul	suflet	soul	suflet	N;SG	N;INDF;MASC;SG
soul	soul	soul	sou	N;SG	N;INDF;MASC;SG
intendente	intendent	intendente	intendent	N;SG	N;INDF;MASC;SG
intendente	primarul	intendente	primar	N;SG	N;DEF;MASC;SG
intendente	primar	intendente	primar	N;SG	N;INDF;MASC;SG
preguntas	intrebari	pregunta	intrebare	N;FEM;PL	N;INDF;FEM;PL
preguntas	intrebari	pregunta	intrebare	N;FEM;PL	N;INDF;FEM;PL
oscura	intunecat	oscuro	intunecat	ADJ;FEM;SG	ADJ;INDF;MASC;SG
oscura	obscura	oscuro	obscura	ADJ;FEM;SG	ADJ;DEF;FEM;SG
oscura	obscur	oscuro	obscur	ADJ;FEM;SG	ADJ;INDF;MASC;SG
memorial	memorial	memorial	memorial	N;MASC;SG	N;INDF;MASC;SG
memorial	memorialul	memorial	memorial	N;MASC;SG	N;DEF;MASC;SG
humanas	umane	humano	uman	ADJ;FEM;PL	ADJ;INDF;FEM;PL
estadios	stadioane	estadio	stadion	N;MASC;PL	N;INDF;FEM;PL
estadios	arene	estadio	arene	N;MASC;PL	N;INDF;FEM;PL
vigilancia	monitorizarea	vigilancia	monitorizare	N;FEM;SG	N;DEF;FEM;SG
vigilancia	monitorizare	vigilancia	monitorizare	N;FEM;SG	N;INDF;FEM;SG
vigilancia	supraveghere	vigilancia	supraveghere	N;FEM;SG	N;INDF;FEM;SG
vigilancia	supravegherea	vigilancia	supraveghere	N;FEM;SG	N;DEF;FEM;SG
planificación	planificare	planificación	planificare	N;FEM;SG	N;INDF;FEM;SG
planificación	planificarea	planificación	planificare	N;FEM;SG	N;DEF;FEM;SG
bibliotecarios	bibliotecari	bibliotecario	bibliotecar	N;MASC;PL	N;INDF;MASC;PL
barrera	bariera	barrera	barieră	N;FEM;SG	N;DEF;FEM;SG
barrera	bariera	barrera	barieră	N;FEM;SG	N;DEF;FEM;SG
aprender	invata	aprender	invata	V;NFIN	V;IND;SG;3;IPFV;FIN
aprender	afla	aprender	afla	V;NFIN	V;IND;SG;3;IPFV;FIN
aprender	invata	aprender	invata	V;NFIN	V;IND;SG;3;IPFV;FIN
actualización	actualizarea	actualización	actualizare	N;FEM;SG	N;DEF;FEM;SG
actualización	actualizare	actualización	actualizare	N;FEM;SG	N;INDF;FEM;SG
actualización	actualizarea	actualización	actualizare	N;FEM;SG	N;DEF;FEM;SG
estatura	statura	estatura	statură	N;FEM;SG	N;DEF;FEM;SG
estatura	statura	estatura	statură	N;FEM;SG	N;DEF;FEM;SG
estatura	inaltimea	estatura	inaltime	N;FEM;SG	N;DEF;FEM;SG
tarjetas	carti	tarjeta	carti	N;FEM;PL	N;INDF;FEM;PL
tarjetas	carti	tarjeta	carti	N;FEM;PL	N;INDF;FEM;PL
tarjetas	carti	tarjeta	carti	N;FEM;PL	N;INDF;FEM;PL
tarjetas	carduri	tarjeta	card	N;FEM;PL	N;INDF;FEM;PL
pakistán	pakistanul	pakistán	pakistan	N;MASC;SG	N;DEF;MASC;SG
catalunya	catalonia	catalunya	catalonie	N;FEM;SG	N;DEF;FEM;SG
baby	iubire	baby	iubire	N	N;INDF;FEM;SG
baby	copil	baby	copil	N	N;INDF;MASC;SG
baby	iubito	baby	iubito	N	N;INDF;MASC;SG
imprenta	imprimare	imprenta	imprimare	N;FEM;SG	N;INDF;FEM;SG
imprenta	imprimarea	imprenta	imprimare	N;FEM;SG	N;DEF;FEM;SG
imprenta	tiparire	imprenta	tiparire	N;FEM;SG	N;INDF;FEM;SG
tesoro	comoara	tesoro	comoară	N;MASC;SG	N;DEF;FEM;SG
tesoro	comoara	tesoro	comoară	N;MASC;SG	N;DEF;FEM;SG
tesoro	trezorerie	tesoro	trezorerie	N;MASC;SG	N;INDF;FEM;SG
tesoro	trezoreriei	tesoro	trezorerie	N;MASC;SG	N;DEF;FEM;SG
tesoro	trezoreria	tesoro	trezorerie	N;MASC;SG	N;DEF;FEM;SG
olímpica	olimpic	olímpico	olimpic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
pianista	pianist	pianista	pianist	N;SG	N;INDF;MASC;SG
facilitar	faciliteaza	facilitar	facilitează	V;NFIN	V;IND;SG;3;IPFV;FIN
facilitar	facilita	facilitar	facilita	V;NFIN	V;IND;SG;3;IPFV;FIN
patrona	patron	patrona	patron	N;FEM;SG	N;INDF;MASC;SG
patrona	proprietareasa	patrona	proprietare	N;FEM;SG	N;DEF;FEM;SG
maestra	profesor	maestro	profesor	N;FEM;SG	N;INDF;MASC;SG
maestra	profesoara	maestro	profesoară	N;FEM;SG	N;DEF;FEM;SG
sancho	sancho	sancho	sancho	N;MASC;SG	N;INDF;MASC;SG
continuo	continuat	continuo	continua	ADJ;MASC;SG	ADJ;INDF;MASC;SG
vecino	vecin	vecino	vecin	N;MASC;SG	N;INDF;MASC;SG
vecino	vecina	vecino	vecina	N;MASC;SG	N;DEF;FEM;SG
vecino	vecin	vecino	vecin	N;MASC;SG	N;INDF;MASC;SG
vecino	vecinul	vecino	vecin	N;MASC;SG	N;DEF;MASC;SG
vecino	vecina	vecino	vecina	N;MASC;SG	N;DEF;FEM;SG
exploración	scouting	exploración	scouting	N;FEM;SG	N;INDF;MASC;SG
exploración	explorarea	exploración	explorare	N;FEM;SG	N;DEF;FEM;SG
exploración	explorare	exploración	explorare	N;FEM;SG	N;INDF;FEM;SG
exploración	explorarea	exploración	explorare	N;FEM;SG	N;DEF;FEM;SG
exploración	explorare	exploración	explorare	N;FEM;SG	N;INDF;FEM;SG
consejos	consiliile	consejo	consiliu	N;MASC;PL	N;DEF;FEM;PL
consejos	consilii	consejo	consiliu	N;MASC;PL	N;INDF;FEM;PL
consejos	sfaturi	consejo	sfat	N;MASC;PL	N;INDF;FEM;PL
consejos	sfaturi	consejo	sfat	N;MASC;PL	N;INDF;FEM;PL
parámetros	parametrii	parámetro	parametru	N;MASC;PL	N;DEF;MASC;PL
parámetros	parametri	parámetro	parametru	N;MASC;PL	N;INDF;MASC;PL
legado	mostenire	legado	mostenire	N;MASC;SG	N;INDF;FEM;SG
legado	mostenire	legado	mostenire	N;MASC;SG	N;INDF;FEM;SG
legado	mostenirea	legado	mostenire	N;MASC;SG	N;DEF;FEM;SG
guitarras	chitare	guitarra	chitar	N;FEM;PL	N;INDF;FEM;PL
componente	componenta	componente	componenta	N;MASC;SG	N;DEF;FEM;SG
componente	componenta	componente	componenta	N;MASC;SG	N;DEF;FEM;SG
corrupción	coruptie	corrupción	coruptie	N;FEM;SG	N;INDF;FEM;SG
externa	extern	externo	extern	ADJ;FEM;SG	ADJ;INDF;MASC;SG
externa	externa	externo	externa	ADJ;FEM;SG	ADJ;DEF;FEM;SG
vegetales	legume	vegetal	legumă	N;MASC;PL	N;INDF;FEM;PL
vegetales	vegetale	vegetal	vegetal	N;MASC;PL	N;INDF;FEM;PL
vegetales	legume	vegetal	legumă	N;MASC;PL	N;INDF;FEM;PL
vegetales	legumele	vegetal	legumă	N;MASC;PL	N;DEF;FEM;PL
dragon	balaur	dragon	balaur	N;MASC;SG	N;INDF;MASC;SG
dragon	dragonul	dragon	dragon	N;MASC;SG	N;DEF;MASC;SG
dragon	dragon	dragon	dragon	N;MASC;SG	N;INDF;MASC;SG
signo	semn	signo	semn	N;MASC;SG	N;INDF;MASC;SG
signo	semnul	signo	semn	N;MASC;SG	N;DEF;MASC;SG
espejo	oglinda	espejo	oglindă	N;MASC;SG	N;DEF;FEM;SG
espejo	oglinda	espejo	oglindă	N;MASC;SG	N;DEF;FEM;SG
finalidad	scopul	finalidad	scop	N;FEM;SG	N;DEF;MASC;SG
finalidad	scop	finalidad	scop	N;FEM;SG	N;INDF;MASC;SG
iso	iso	iso	iso	N;MASC;SG	N;INDF;MASC
sinfonía	simfonie	sinfonía	simfonie	N;FEM;SG	N;INDF;FEM;SG
sinfonía	simfonia	sinfonía	simfonie	N;FEM;SG	N;DEF;FEM;SG
teclado	tastatura	teclado	tastatură	N;MASC;SG	N;DEF;FEM;SG
teclado	tastatura	teclado	tastatură	N;MASC;SG	N;DEF;FEM;SG
matemático	matematic	matemático	matematic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
feliz	fericita	feliz	fericita	ADJ;SG	ADJ;DEF;FEM;SG
feliz	fericita	feliz	fericita	ADJ;SG	ADJ;DEF;FEM;SG
feliz	fericit	feliz	fericit	ADJ;SG	ADJ;INDF;MASC;SG
mapas	harti	mapa	harti	N;MASC;PL	N;INDF;FEM;PL
mapas	harti	mapa	harti	N;MASC;PL	N;INDF;FEM;PL
molecular	molecular	molecular	molecular	ADJ;SG	ADJ;INDF;MASC;SG
cúpula	cupola	cúpula	cupola	N;FEM;SG	N;DEF;FEM;SG
cúpula	domul	cúpula	dom	N;FEM;SG	N;DEF;MASC;SG
cúpula	dom	cúpula	dom	N;FEM;SG	N;INDF;MASC;SG
cónsul	consul	cónsul	cons	N;MASC;SG	N;INDF;MASC;SG
cónsul	consulul	cónsul	consul	N;MASC;SG	N;DEF;MASC;SG
protocolo	protocol	protocolo	protocol	N;MASC;SG	N;INDF;MASC;SG
protocolo	protocolul	protocolo	protocol	N;MASC;SG	N;DEF;MASC;SG
malvinas	malvine	malvina	malvin	N;FEM;PL	N;INDF;FEM;PL
capturado	capturat	capturado	capturat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
cerrada	blocat	cerrado	bloca	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
cerrada	incuiat	cerrado	incuia	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
cerrada	inchis	cerrado	inchis	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
cerrada	inchisa	cerrado	inchisa	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
cerrada	inchis	cerrado	inchis	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
batman	batman	batmar	batman	N;MASC;SG	N;INDF;MASC;SG
continuidad	continuitatea	continuidad	continuitate	N;FEM;SG	N;DEF;FEM;SG
continuidad	continuitate	continuidad	continuitate	N;FEM;SG	N;INDF;FEM;SG
hablando	vorbind	hablar	vorbi	V;V.MSDR	V;V.MSDR
asesor	consilier	asesor	consilier	N;MASC;SG	N;INDF;MASC;SG
asesor	consultant	asesor	consultant	N;MASC;SG	N;INDF;MASC;SG
asesor	consultantul	asesor	consultant	N;MASC;SG	N;DEF;MASC;SG
asesor	consilier	asesor	consilier	N;MASC;SG	N;INDF;MASC;SG
restaurante	restaurantul	restaurante	restaurant	N;SG	N;DEF;MASC;SG
restaurante	restaurant	restaurante	restaurant	N;SG	N;INDF;MASC;SG
tanques	tancuri	tanque	tanc	N;MASC;PL	N;INDF;FEM;PL
tanques	cisterne	tanque	cistern	N;MASC;PL	N;INDF;FEM;PL
tanques	tancurile	tanque	tanc	N;MASC;PL	N;DEF;FEM;PL
tanques	rezervoare	tanque	rezervor	N;MASC;PL	N;INDF;FEM;PL
informes	rapoarte	informe	raport	N;MASC;PL	N;INDF;FEM;PL
informes	rapoartele	informe	raport	N;MASC;PL	N;DEF;FEM;PL
misterio	mister	misterio	mister	N;MASC;SG	N;INDF;MASC;SG
misterio	misterul	misterio	mister	N;MASC;SG	N;DEF;MASC;SG
division	divizia	division	divizie	N;FEM;SG	N;DEF;FEM;SG
division	divizare	division	divizare	N;FEM;SG	N;INDF;FEM;SG
division	diviziunea	division	diviziune	N;FEM;SG	N;DEF;FEM;SG
division	diviziune	division	diviziune	N;FEM;SG	N;INDF;FEM;SG
division	divizie	division	divizie	N;FEM;SG	N;INDF;FEM;SG
planetas	planete	planeta	planetă	N;MASC;PL	N;INDF;FEM;PL
planetas	planetelor	planeta	planetă	N;MASC;PL	N;DEF;FEM;PL
planetas	planetele	planeta	planetă	N;MASC;PL	N;DEF;FEM;PL
proteína	proteina	proteína	proteină	N;FEM;SG	N;DEF;FEM;SG
proteína	proteina	proteína	proteină	N;FEM;SG	N;DEF;FEM;SG
sexuales	sexuale	sexual	sexual	ADJ;PL	ADJ;INDF;FEM;PL
espalda	spate	espalda	spate	N;FEM;SG	N;INDF;MASC;SG
signos	semnele	signo	semn	N;MASC;PL	N;DEF;FEM;PL
signos	semne	signo	semn	N;MASC;PL	N;INDF;FEM;PL
administrador	administrator	administrador	administrator	N;MASC;SG	N;INDF;MASC;SG
administrador	administratorul	administrador	administrator	N;MASC;SG	N;DEF;MASC;SG
administrador	administrator	administrador	administrator	N;MASC;SG	N;INDF;MASC;SG
administrador	administratorul	administrador	administrator	N;MASC;SG	N;DEF;MASC;SG
administrador	manager	administrador	manager	N;MASC;SG	N;INDF;MASC;SG
administrador	managerul	administrador	manager	N;MASC;SG	N;DEF;MASC;SG
estrecha	ingusta	estrecho	ingusta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
estrecha	ingust	estrecho	ingust	ADJ;FEM;SG	ADJ;INDF;MASC;SG
extraño	strain	extraño	strain	ADJ;MASC;SG	ADJ;INDF;MASC;SG
extraño	strain	extraño	strain	ADJ;MASC;SG	ADJ;INDF;MASC;SG
tratando	incerc	tratar	incerc	V;V.MSDR	V;IND;SG;1;PRS;FIN
venus	venus	venus	venu	N	N;INDF;MASC;SG
determinada	determinata	determinado	determinat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
determinada	determinat	determinado	determina	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
escaños	scaune	escaño	scaun	N;MASC;PL	N;INDF;FEM;PL
escaños	locuri	escaño	loc	N;MASC;PL	N;INDF;FEM;PL
cirugía	operatie	cirugía	operatie	N;FEM;SG	N;INDF;FEM;SG
cirugía	chirurgie	cirugía	chirurgie	N;FEM;SG	N;INDF;FEM;SG
cirugía	chirurgia	cirugía	chirurgie	N;FEM;SG	N;DEF;FEM;SG
cirugía	chirurgicala	cirugía	chirurgicală	N;FEM;SG	N;DEF;FEM;SG
segmento	segmentul	segmento	segment	N;MASC;SG	N;DEF;MASC;SG
segmento	segment	segmento	segment	N;MASC;SG	N;INDF;MASC;SG
destruido	distrusa	destruido	distrus	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
destruido	distrus	destruido	distruge	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
destruido	distrusa	destruido	distrus	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
ayudante	asistent	ayudante	asistent	N;SG	N;INDF;MASC;SG
ayudante	adjutant	ayudante	adjutant	N;SG	N;INDF;MASC;SG
servidor	serverul	servidor	server	N;MASC;SG	N;DEF;MASC;SG
servidor	server	servidor	server	N;MASC;SG	N;INDF;MASC;SG
portero	portar	portero	portar	N;MASC;SG	N;INDF;MASC;SG
portero	portar	portero	portar	N;MASC;SG	N;INDF;MASC;SG
portero	ingrijitor	portero	ingrijitor	N;MASC;SG	N;INDF;MASC;SG
portero	portar	portero	portar	N;MASC;SG	N;INDF;MASC;SG
portero	portarul	portero	portar	N;MASC;SG	N;DEF;MASC;SG
latin	latin	latin	latin	N	N;INDF;MASC;SG
latin	latina	latin	latină	N	N;DEF;FEM;SG
latin	latina	latin	latină	N	N;DEF;FEM;SG
aplicar	aplica	aplicar	aplica	V;NFIN	V;IND;SG;3;IPFV;FIN
aplicar	aplica	aplicar	aplica	V;NFIN	V;IND;SG;3;IPFV;FIN
diablo	devil	diablo	devil	N;MASC;SG	N;INDF;MASC;SG
diablo	diavolul	diablo	diavol	N;MASC;SG	N;DEF;MASC;SG
diablo	diavol	diablo	diavol	N;MASC;SG	N;INDF;MASC;SG
diablo	drac	diablo	drac	N;MASC;SG	N;INDF;MASC;SG
repertorio	repertoriul	repertorio	repertoriu	N;MASC;SG	N;DEF;MASC;SG
java	java	java	javă	N;MASC;SG	N;DEF;FEM;SG
transferencia	transfer	transferencia	transfer	N;FEM;SG	N;INDF;MASC;SG
transferencia	transferul	transferencia	transfer	N;FEM;SG	N;DEF;MASC;SG
quinteto	cvintet	quinteto	cvintet	N;MASC;SG	N;INDF;MASC;SG
reconocer	recunoaste	reconocer	recunoaste	V;NFIN	V;IND;SG;3;PRS;FIN
reconocer	recunoaste	reconocer	recunoaste	V;NFIN	V;IND;SG;3;PRS;FIN
internos	stagiari	interno	stagiar	ADJ;MASC;PL	ADJ;INDF;MASC;PL
internos	interni	interno	interni	ADJ;MASC;PL	ADJ;INDF;MASC;PL
llena	plina	lleno	plină	ADJ;FEM;SG	ADJ;DEF;FEM;SG
llena	plina	lleno	plină	ADJ;FEM;SG	ADJ;DEF;FEM;SG
jueces	judecatorilor	juez	judecator	N;PL	N;DEF;MASC;PL
jueces	judecatorii	juez	judecator	N;PL	N;DEF;MASC;PL
jueces	judecatori	juez	judecator	N;PL	N;INDF;MASC;PL
alcohol	bautura	alcohol	bautură	N;MASC;SG	N;DEF;FEM;SG
alcohol	bautura	alcohol	bautură	N;MASC;SG	N;DEF;FEM;SG
alcohol	alcool	alcohol	alcool	N;MASC;SG	N;INDF;MASC;SG
alcohol	alcoolul	alcohol	alcool	N;MASC;SG	N;DEF;MASC;SG
alcohol	alcoolica	alcohol	alcoolica	N;MASC;SG	N;DEF;FEM;SG
cubano	cubaneza	cubano	cubaneză	N;MASC;SG	N;DEF;FEM;SG
rodeado	inconjurat	rodeado	inconjura	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
rodeado	inconjurata	rodeado	inconjurat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
rodeado	inconjurat	rodeado	inconjura	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
destacadas	recomandate	destacado	recomandat	ADJ;FEM;PL;V.PTCP	ADJ;INDF;FEM;PL
estable	stabil	estable	stabil	ADJ;SG	ADJ;INDF;MASC;SG
estable	stabila	estable	stabila	ADJ;SG	ADJ;DEF;FEM;SG
inspirado	inspirata	inspirado	inspirat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
inspirado	inspirat	inspirado	inspira	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
subir	incarca	subir	incarca	V;NFIN	V;IND;SG;3;IPFV;FIN
subir	urca	subir	urca	V;NFIN	V;IND;SG;3;IPFV;FIN
urbanos	urbane	urbano	urban	ADJ;MASC;PL	ADJ;INDF;FEM;PL
uci	uci	uci	uci	N;SG	N;INDF;MASC
concesión	concesiune	concesión	concesiune	N;FEM;SG	N;INDF;FEM;SG
concesión	concesie	concesión	concesie	N;FEM;SG	N;INDF;FEM;SG
concesión	acordare	concesión	acordare	N;FEM;SG	N;INDF;FEM;SG
concesión	acordarea	concesión	acordare	N;FEM;SG	N;DEF;FEM;SG
arqueología	arheologie	arqueología	arheologie	N;FEM;SG	N;INDF;FEM;SG
arqueología	arheologie	arqueología	arheologie	N;FEM;SG	N;INDF;FEM;SG
iniciales	initiale	inicial	initial	ADJ;PL	ADJ;INDF;FEM;PL
iniciales	initiale	inicial	initial	ADJ;PL	ADJ;INDF;FEM;PL
alimento	mancare	alimento	mancare	N;MASC;SG	N;INDF;FEM;SG
alimento	mancare	alimento	mancare	N;MASC;SG	N;INDF;FEM;SG
alimento	alimentare	alimento	alimentare	N;MASC;SG	N;INDF;FEM;SG
alimento	hrana	alimento	hrană	N;MASC;SG	N;DEF;FEM;SG
alimento	feed	alimento	feede	N;MASC;SG	N;INDF;MASC;SG
alimento	flux	alimento	flux	N;MASC;SG	N;INDF;MASC;SG
corre	fuge	correr	fugi	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
tigre	tiger	tigre	tiger	N;MASC;SG	N;INDF;MASC;SG
tigre	tigrul	tigre	tigru	N;MASC;SG	N;DEF;MASC;SG
tigre	tigru	tigre	tigru	N;MASC;SG	N;INDF;MASC;SG
tigre	tigre	tigre	tigru	N;MASC;SG	N;INDF;MASC;SG
linux	linux	linux	linux	N;MASC;SG	N;INDF;MASC;SG
light	lumina	light	lumină	N	N;DEF;FEM;SG
light	lumina	light	lumină	N	N;DEF;FEM;SG
protesta	protest	protesta	protest	N;FEM;SG	N;INDF;MASC;SG
protesta	protestul	protesta	protest	N;FEM;SG	N;DEF;MASC;SG
educativo	educativ	educativo	educativ	ADJ;MASC;SG	ADJ;INDF;MASC;SG
genética	genetic	genético	genetic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
palo	stick	palo	sticke	N;MASC;SG	N;INDF;MASC;SG
cat	pisica	cat	pisică	N	N;DEF;FEM;SG
cat	pisica	cat	pisică	N	N;DEF;FEM;SG
ondas	valuri	onda	val	N;FEM;PL	N;INDF;FEM;PL
ondas	valurile	onda	val	N;FEM;PL	N;DEF;FEM;PL
protestas	protestele	protesta	protest	N;FEM;PL	N;DEF;FEM;PL
protestas	proteste	protesta	proteste	N;FEM;PL	N;INDF;FEM;PL
contratado	contractat	contratado	contracta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
contratado	angajat	contratado	angaja	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
geográficos	geografice	geográfico	geografic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
geográficos	geografice	geográfico	geografic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
digitales	digitale	digital	digital	ADJ;PL	ADJ;INDF;FEM;PL
conservatorio	conservatorul	conservatorio	conservator	N;MASC;SG	N;DEF;MASC;SG
correcta	corecta	correcto	corecta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
correcta	corecta	correcto	corecta	ADJ;FEM;SG	ADJ;DEF;FEM;SG
colonización	colonizarea	colonización	colonizare	N;FEM;SG	N;DEF;FEM;SG
islandia	islandez	islandia	islandez	ADJ;FEM;SG	ADJ;INDF;MASC;SG
islandia	islandeza	islandia	islandez	ADJ;FEM;SG	ADJ;DEF;FEM;SG
controversia	litigiu	controversia	litigiu	N;FEM;SG	N;INDF;MASC;SG
controversia	controversa	controversia	controversă	N;FEM;SG	N;DEF;FEM;SG
controversia	controversa	controversia	controversă	N;FEM;SG	N;DEF;FEM;SG
incorporación	incorporarea	incorporación	incorporare	N;FEM;SG	N;DEF;FEM;SG
diseñador	designer	diseñador	designer	N;MASC;SG	N;INDF;MASC;SG
tarjeta	cardul	tarjeta	card	N;FEM;SG	N;DEF;MASC;SG
tarjeta	card	tarjeta	card	N;FEM;SG	N;INDF;MASC;SG
anillos	inelele	anillo	inel	N;MASC;PL	N;DEF;FEM;PL
anillos	inele	anillo	inel	N;MASC;PL	N;INDF;FEM;PL
leyendas	subtitrari	leyenda	subtitrar	N;FEM;PL	N;INDF;FEM;PL
leyendas	descrieri	leyenda	descriere	N;FEM;PL	N;INDF;FEM;PL
leyendas	legende	leyenda	legendă	N;FEM;PL	N;INDF;FEM;PL
leyendas	legendele	leyenda	legendă	N;FEM;PL	N;DEF;FEM;PL
arenas	arene	arena	arene	N;FEM;PL	N;INDF;FEM;PL
arenas	nisipuri	arena	nisip	N;FEM;PL	N;INDF;FEM;PL
arenas	nisipurile	arena	nisip	N;FEM;PL	N;DEF;FEM;PL
contribución	contributie	contribución	contributie	N;FEM;SG	N;INDF;FEM;SG
contribución	contributia	contribución	contributie	N;FEM;SG	N;DEF;FEM;SG
contribución	contributie	contribución	contributie	N;FEM;SG	N;INDF;FEM;SG
banderas	bannere	bandera	banneră	N;FEM;PL	N;INDF;FEM;PL
banderas	steaguri	bandera	steag	N;FEM;PL	N;INDF;FEM;PL
banderas	steagurile	bandera	steag	N;FEM;PL	N;DEF;FEM;PL
originario	originar	originario	originar	ADJ;MASC;SG	ADJ;INDF;MASC;SG
acb	acb	acb	acb	N;FEM;SG	N
voluntarios	voluntari	voluntario	voluntar	N;MASC;PL	N;INDF;MASC;PL
voluntarios	voluntarii	voluntario	voluntar	N;MASC;PL	N;DEF;MASC;PL
vegetal	vegetal	vegetal	vegetal	ADJ;SG	ADJ;INDF;MASC;SG
versos	versuri	verso	vers	N;MASC;PL	N;INDF;FEM;PL
indicar	indica	indicar	indica	V;NFIN	V;IND;SG;3;IPFV;FIN
transportes	transporturi	transporte	transport	N;MASC;PL	N;INDF;FEM;PL
transportes	transporturi	transporte	transport	N;MASC;PL	N;INDF;FEM;PL
sustitución	inlocuire	sustitución	inlocuire	N;FEM;SG	N;INDF;FEM;SG
sustitución	inlocuirea	sustitución	inlocuire	N;FEM;SG	N;DEF;FEM;SG
sustitución	inlocuire	sustitución	inlocuire	N;FEM;SG	N;INDF;FEM;SG
distinciones	onoruri	distinción	onor	N;FEM;PL	N;INDF;FEM;PL
literalmente	literalmente	literalmente	literalmente	ADV	ADV
emisiones	transmisiuni	emisión	transmisiune	N;FEM;PL	N;INDF;FEM;PL
emisiones	emisiile	emisión	emisie	N;FEM;PL	N;DEF;FEM;PL
emisiones	emisii	emisión	emisie	N;FEM;PL	N;INDF;FEM;PL
emisiones	emisii	emisión	emisie	N;FEM;PL	N;INDF;FEM;PL
western	vest	western	vest	N;MASC;SG	N;INDF;MASC;SG
bosnia	bosniac	bosnia	bosniac	ADJ;FEM;SG	ADJ;INDF;MASC;SG
químico	chimic	químico	chimic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
destinos	destinatii	destino	destinat	N;MASC;PL	N;INDF;FEM;PL
partidarios	suporterii	partidario	suporter	N;MASC;PL	N;DEF;MASC;PL
partidarios	suporteri	partidario	suporter	N;MASC;PL	N;INDF;MASC;PL
reacciones	reactiile	reacción	reactie	N;FEM;PL	N;DEF;FEM;PL
reacciones	reactii	reacción	reactie	N;FEM;PL	N;INDF;FEM;PL
reacciones	reactii	reacción	reactie	N;FEM;PL	N;INDF;FEM;PL
challenger	challenger	challenger	challenger	N;MASC;SG	N;INDF;MASC;SG
queso	branza	queso	branză	N;MASC;SG	N;DEF;FEM;SG
queso	branza	queso	branză	N;MASC;SG	N;DEF;FEM;SG
queso	branza	queso	branză	N;MASC;SG	N;DEF;FEM;SG
leopoldo	leopold	leopoldo	leopold	N;MASC;SG	N;INDF;MASC;SG
externo	extern	externo	extern	ADJ;MASC;SG	ADJ;INDF;MASC;SG
externo	externa	externo	externa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
silvestre	salbatic	silvestre	salbatic	ADJ;SG	ADJ;INDF;MASC;SG
silvestre	salbatic	silvestre	salbatic	ADJ;SG	ADJ;INDF;MASC;SG
identificar	identifica	identificar	identifica	V;NFIN	V;IND;SG;3;IPFV;FIN
identificar	identifica	identificar	identifica	V;NFIN	V;IND;SG;3;IPFV;FIN
hip	sold	hip	sold	N;MASC;SG	N;INDF;MASC;SG
hip	soldul	hip	sold	N;MASC;SG	N;DEF;MASC;SG
concilio	consiliului	concilio	consiliu	N;MASC;SG	N;DEF;MASC;SG
concilio	consiliu	concilio	consiliu	N;MASC;SG	N;INDF;MASC;SG
concilio	consiliul	concilio	consiliu	N;MASC;SG	N;DEF;MASC;SG
escuchar	auzi	escuchar	auzi	V;NFIN	V;IND;SG;3;PST;FIN
escuchar	ascult	escuchar	asculta	V;NFIN	V;IND;SG;1;PRS;FIN
escuchar	asculta	escuchar	asculta	V;NFIN	V;IND;SG;3;IPFV;FIN
escuchar	asculta	escuchar	asculta	V;NFIN	V;IND;SG;3;IPFV;FIN
hop	hop	hop	hop	N;MASC;SG	N;INDF;MASC;SG
legales	juridice	legal	juridic	ADJ;PL	ADJ;INDF;FEM;PL
legales	legale	legal	legal	ADJ;PL	ADJ;INDF;FEM;PL
pelota	minge	pelota	minge	N;FEM;SG	N;INDF;FEM;SG
pelota	mingea	pelota	minge	N;FEM;SG	N;DEF;FEM;SG
pelota	bila	pelota	bilă	N;FEM;SG	N;DEF;FEM;SG
pelota	bila	pelota	bilă	N;FEM;SG	N;DEF;FEM;SG
