категория	kategooria	категория	kategooria	N;INDF;FEM;SG	N;NOM;SG
сърбите	serblased	сърбин	serblane	N;DEF;MASC;PL	N;NOM;PL
матилда	mathilda	матилда	mathildama	N;INDF;FEM;SG	N;NOM;SG
институция	institutsioon	институция	institutsioon	N;INDF;FEM;SG	N;NOM;SG
институция	institutsiooni	институция	institutsioon	N;INDF;FEM;SG	N;PRT;SG
институция	asutus	институция	asutus	N;INDF;FEM;SG	N;NOM;SG
лициний	licinius	лициний	licinius	N;INDF;MASC;SG	N;NOM;SG
потенциал	potentsiaal	потенциал	potentsiaal	N;INDF;MASC;SG	N;NOM;SG
потенциал	potentsiaali	потенциал	potentsiaal	N;INDF;MASC;SG	N;PRT;SG
сибир	siberi	сибир	siber	N;INDF;MASC;SG	N;NOM;SG
защитен	kaitstud	защитен	kaitstud	ADJ;INDF;MASC;SG	ADJ;PST;V.PTCP;PASS
денис	denise	денис	denis	N;INDF;MASC;SG	N;NOM;SG
денис	dennis	денис	dennis	N;INDF;MASC;SG	N;NOM;SG
денис	denis	денис	denima	N;INDF;MASC;SG	N;NOM;SG
окупация	okupatsiooni	окупация	okupatsioon	N;INDF;FEM;SG	N;PRT;SG
окупация	amet	окупация	amet	N;INDF;FEM;SG	N;NOM;SG
атмосфера	atmosfääri	атмосфера	atmo_sfäär	N;INDF;FEM;SG	N;GEN;SG
атмосфера	atmosfäär	атмосфера	atmo_sfäär	N;INDF;FEM;SG	N;NOM;SG
федерацията	ühendus	федерация	ühendus	N;DEF;FEM;SG	N;NOM;SG
федерацията	föderatsiooni	федерация	föderatsioon	N;DEF;FEM;SG	N;PRT;SG
федерацията	föderatsioon	федерация	föderatsioon	N;DEF;FEM;SG	N;NOM;SG
запазване	säilitamine	запазване	säilitamine	N;INDF;NEUT;SG	N;NOM;SG
запазване	säilimine	запазване	säilimine	N;INDF;NEUT;SG	N;NOM;SG
запазване	säilitamine	запазване	säilitamine	N;INDF;NEUT;SG	N;NOM;SG
рисунки	joonised	рисунка	joonis	N;INDF;FEM;PL	N;NOM;PL
рисунки	joonistused	рисунка	joonistus	N;INDF;FEM;PL	N;NOM;PL
физиката	füüsika	физика	füüsika	N;DEF;FEM;SG	N;NOM;SG
поезията	luule	поезия	luule	N;DEF;FEM;SG	N;NOM;SG
сумата	summa	сума	summa	N;DEF;FEM;SG	N;NOM;SG
красива	kaunist	красив	kaunis	ADJ;INDF;FEM;SG	ADJ;PRT;SG
красива	ilus	красив	ilus	ADJ;INDF;FEM;SG	ADJ;NOM;SG
красива	kaunis	красив	kaunis	ADJ;INDF;FEM;SG	ADJ;NOM;SG
планиране	planeerimine	планиране	planeerimine	N;INDF;NEUT;SG	N;NOM;SG
планиране	kavandamine	планиране	kavandamine	N;INDF;NEUT;SG	N;NOM;SG
вануату	vanuatu	вануату	vanuatu	N;INDF;FEM;SG	N;NOM;SG
покана	kutse	покана	kutse	N;INDF;FEM;SG	N;NOM;SG
покана	kutse	покана	kutse	N;INDF;FEM;SG	N;NOM;SG
симптоми	sümptomid	симптом	sümptom	N;INDF;MASC;PL	N;NOM;PL
поща	mail	поща	mai	N;INDF;FEM;SG	N;AT+ESS
;SG
поща	post	поща	post	N;INDF;FEM;SG	N;NOM;SG
поща	posti	поща	post	N;INDF;FEM;SG	N;PRT;SG
боеве	võitlused	боеве	võitlus	N;INDF;MASC;PL	N;NOM;PL
буря	torm	буря	torm	N;INDF;FEM;SG	N;NOM;SG
буря	tormi	буря	torm	N;INDF;FEM;SG	N;NOM;SG
буря	storm	буря	storm	N;INDF;FEM;SG	N;NOM;SG
банки	pangad	банка	pank	N;INDF;FEM;PL	N;NOM;PL
холандски	hollandi	холандски	hollandi	ADJ;INDF;MASC;SG	ADJ
сън	uni	сън	uni	N;INDF;MASC;SG	N;NOM;SG
сън	magamine	сън	magamine	N;INDF;MASC;SG	N;NOM;SG
сън	unistus	сън	unistus	N;INDF;MASC;SG	N;NOM;SG
сън	dream	сън	dream	N;INDF;MASC;SG	N;NOM;SG
сън	unenägu	сън	une_nägu	N;INDF;MASC;SG	N;NOM;SG
сън	päikest	сън	päike	N;INDF;MASC;SG	N;PRT;SG
сън	päike	сън	päike	N;INDF;MASC;SG	N;NOM;SG
лидери	liidrid	лидер	liider	N;INDF;MASC;PL	N;NOM;PL
лидери	juhid	лидер	juht	N;INDF;MASC;PL	N;NOM;PL
сортове	sortide	сорт	sort	N;INDF;MASC;PL	N;GEN;PL
сортове	sordid	сорт	sort	N;INDF;MASC;PL	N;NOM;PL
грозде	viinamarja	грозда	viina_mari	N;INDF;MASC;SG	N;NOM;SG
вера	vera	вера	vera	N;INDF;FEM;SG	N;NOM;SG
написал	kirjutasin	напиша	kirjutama	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT	V;IND;SG;1;PST;FIN;ACT
написал	kirjutas	напиша	kirjutama	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
герхард	gerhard	герхард	gerhard	N;INDF;MASC;SG	N;NOM;SG
герхард	gerhardt	герхард	gerhardt	N;INDF;MASC;SG	N;NOM;SG
индивидуални	üksikute	индивидуален	üksik	ADJ;INDF;PL	ADJ;GEN;PL
индивидуални	individuaalsed	индивидуален	individuaalne	ADJ;INDF;PL	ADJ;NOM;PL
културна	kultuuriline	културен	kultuuriline	ADJ;INDF;FEM;SG	ADJ;NOM;SG
туристи	matkajad	турист	matkaja	N;INDF;MASC;PL	N;NOM;PL
туристи	turistid	турист	turist	N;INDF;MASC;PL	N;NOM;PL
райх	reich	райх	reich	N;INDF;MASC;SG	N;NOM;SG
мая	maia	мая	maia	N;INDF;FEM;SG	N;NOM;SG
мая	maya	мая	maya	N;INDF;FEM;SG	N;NOM;SG
мая	pärmi	мая	pärm	N;INDF;FEM;SG	N;PRT;SG
кристофър	christopher	кристофър	christopher	N;INDF;MASC;SG	N;NOM;SG
пара	auru	парам-се	aur	N;INDF;FEM;SG	N;PRT;SG
пара	aur	парам-се	aur	N;INDF;FEM;SG	N;NOM;SG
пара	para	парам-се	para	N;INDF;FEM;SG	N;NOM;SG
танк	mahuti	танк	mahtuma	N;INDF;MASC;SG	N;NOM;SG
танк	paak	танк	paak	N;INDF;MASC;SG	N;NOM;SG
танк	tanki	танк	tank	N;INDF;MASC;SG	N;PRT;SG
танк	tank	танк	tank	N;INDF;MASC;SG	N;NOM;SG
ливади	aasad	ливад	aas	N;INDF;FEM;PL	N;NOM;PL
завинаги	igaveseks	завинаги	igaveseks	ADV	ADV
завинаги	igavesti	завинаги	igavesti	ADV	ADV
способности	võimed	способност	võime	N;INDF;FEM;PL	N;NOM;PL
съгласна	kokkulepitud	съгласен	kokku_lepitud	ADJ;INDF;FEM;SG	ADJ;PST;V.PTCP;PASS
графика	päevakava	график	päeva_kava	N;DEF;MASC;SG	N;NOM;SG
графика	ajakava	график	aja_kava	N;DEF;MASC;SG	N;NOM;SG
графика	graafik	график	graafik	N;DEF;MASC;SG	N;NOM;SG
графика	graafika	график	graafika	N;DEF;MASC;SG	N;NOM;SG
еднакви	identsed	еднакъв	identne	ADJ;INDF;PL	ADJ;NOM;PL
тъкан	kude	тъкан	kude	N;INDF;FEM;SG	N;NOM;SG
тъкан	koe	тъкан	kude	N;INDF;FEM;SG	N;NOM;SG
тъкан	kangas	тъкан	kangas	N;INDF;FEM;SG	N;NOM;SG
тъкан	riide	тъкан	riie	N;INDF;FEM;SG	N;GEN;SG
тъкан	kangast	тъкан	kangas	N;INDF;FEM;SG	N;PRT;SG
тъкан	riie	тъкан	riie	N;INDF;FEM;SG	N;NOM;SG
инженерство	inseneri	инженерство	insener	N;INDF;NEUT;SG	N;GEN;SG
изпълнени	täidetud	изпълня-(се)	täitma	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
трон	troon	трон	troon	N;INDF;MASC;SG	N;NOM;SG
трон	trooni	трон	troon	N;INDF;MASC;SG	N;NOM;SG
трон	tron	трон	tron	N;INDF;MASC;SG	N;NOM;SG
франсис	francis	франсис	francis	N;INDF;MASC;SG	N;NOM;SG
франсис	frances	франсис	frances	N;INDF;MASC;SG	N;NOM;SG
портрети	portreed	портрет	portree	N;INDF;MASC;PL	N;NOM;PL
заловен	püütud	заловя-(се)	püüdma	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
камен	kamen	камен	kame	N;INDF;MASC;SG	N;NOM;SG
летището	lennujaam	летище	lennu_jaam	N;DEF;NEUT;SG	N;NOM;SG
смес	segu	смес	segu	N;INDF;FEM;SG	N;NOM;SG
смес	segu	смес	segu	N;INDF;FEM;SG	N;NOM;SG
короната	krooni	корона	kroon	N;DEF;FEM;SG	N;PRT;SG
короната	crown	корона	crown	N;DEF;FEM;SG	N;NOM;SG
короната	kroon	корона	kroon	N;DEF;FEM;SG	N;NOM;SG
борусия	borussia	борусия	borussia	N;DEF;FEM;SG	N;NOM;SG
мисури	missouri	мисура	mis_sour	N;INDF;MASC;SG	N;NOM;SG
администратори	haldajad	администратор	haldaja	N;INDF;MASC;PL	N;NOM;PL
администратори	administraatoritele	администратор	administraator	N;INDF;MASC;PL	N;AT+ALL;PL
фамилии	perekonnad	фамилия	perekond	N;INDF;FEM;PL	N;NOM;PL
фамилии	pered	фамилия	pere	N;INDF;FEM;PL	N;NOM;PL
тереза	teresa	тереза	tere	N;INDF;FEM;SG	N;NOM;SG
тереза	theresa	тереза	theres	N;INDF;FEM;SG	N;NOM;SG
сериозна	tõsine	сериозен	tõsine	ADJ;INDF;FEM;SG	ADJ;NOM;SG
триене	hõõrdumine	триене	hõõrdumine	N;INDF;NEUT;SG	N;NOM;SG
десетилетие	aastakümne	десетилетие	aasta_kümme	N;INDF;NEUT;SG	N;NOM;SG
вериги	ahelad	верига	ahel	N;INDF;FEM;PL	N;NOM;PL
вериги	ketid	верига	kett	N;INDF;FEM;PL	N;NOM;PL
вериги	ketid	верига	kett	N;INDF;FEM;PL	N;NOM;PL
бенин	benini	бенин	benini	N;INDF;FEM;SG	N;NOM;SG
пита	küsib	питам-(се)	küsima	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
пита	palub	питам-(се)	paluma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
завръщане	tagasitulek	завръщане	tagasi_tulek	N;INDF;NEUT;SG	N;NOM;SG
завръщане	tagasitulek	завръщане	tagasi_tulek	N;INDF;NEUT;SG	N;NOM;SG
устата	suu	уста	suu	N;DEF;FEM;SG	N;NOM;SG
желязо	raud	желяз	rau	N;INDF;NEUT;SG	N;NOM;SG
желязо	raua	желяз	raud	N;INDF;NEUT;SG	N;NOM;SG
критерий	kriteerium	критерий	kriteerium	N;INDF;MASC;SG	N;NOM;SG
кръста	rist	кръст	rist	N;DEF;MASC;SG	N;NOM;SG
кръста	cross	кръст	cross	N;DEF;MASC;SG	N;NOM;SG
автономия	autonoomia	автономия	autonoomia	N;INDF;FEM;SG	N;NOM;SG
автономия	sõltumatus	автономия	sõltumatus	N;INDF;FEM;SG	N;NOM;SG
спортист	sportlane	спортист	sportlane	N;INDF;MASC;SG	N;NOM;SG
обвинения	süüdistused	обвинение	süüdistus	N;INDF;NEUT;PL	N;NOM;PL
обвинения	laengud	обвинение	laeng	N;INDF;NEUT;PL	N;NOM;PL
обвинения	süüdistusi	обвинение	süüdistus	N;INDF;NEUT;PL	N;PRT;PL
обвинения	süüdistused	обвинение	süüdistus	N;INDF;NEUT;PL	N;NOM;PL
въведен	kantud	въведа	kandma	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
въведен	sisestatud	въведа	sisesta=tud	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
въведен	tutvustati	въведа	tutvustama	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IND;PST;FIN;PASS
сирене	juustu	сирене	juust	N;INDF;NEUT;SG	N;PRT;SG
сирене	juust	сирене	juust	N;INDF;NEUT;SG	N;NOM;SG
консенсус	konsensus	консенсус	konsensus	N;INDF;MASC;SG	N;NOM;SG
консенсус	konsensuse	консенсус	konsensus	N;INDF;MASC;SG	N;GEN;SG
консенсус	üksmeel	консенсус	üks_meel	N;INDF;MASC;SG	N;NOM;SG
четвърто	neljandaks	четвърти	neljandaks	ADJ;INDF;NEUT;SG	ADJ;TRANS;SG
четвърто	neljas	четвърти	neljas	ADJ;INDF;NEUT;SG	ADJ;NOM;SG
четвърто	neljandaks	четвърти	neljandaks	ADJ;INDF;NEUT;SG	ADJ;TRANS;SG
авторите	autorid	автор	autor	N;DEF;MASC;PL	N;NOM;PL
тайни	saladusi	тайна	saladus	N;INDF;FEM;PL	N;PRT;PL
тайни	saladused	тайна	saladus	N;INDF;FEM;PL	N;NOM;PL
вечерта	õhtu	вечер	õhtu	N;DEF;FEM;SG	N;NOM;SG
шах	shah	шах	shah	N;INDF;MASC;SG	N;NOM;SG
шах	male	шах	male	N;INDF;MASC;SG	N;NOM;SG
добив	kaevandamine	добив	kaevanda=mine	N;INDF;MASC;SG	N;NOM;SG
добив	saagis	добив	saama	N;INDF;MASC;SG	N;NOM;SG
ритъм	rütmi	ритъм	rütm	N;INDF;MASC;SG	N;PRT;SG
ритъм	rütm	ритъм	rütm	N;INDF;MASC;SG	N;NOM;SG
максимално	maksimaalselt	максимално	maksimaalselt	ADV	ADV
руснаците	venelased	руснак	venelane	N;DEF;MASC;PL	N;NOM;PL
дискусия	arutelu	дискусия	arutelu	N;INDF;FEM;SG	N;NOM;SG
дъглас	douglas	дъглас	dougla	N;INDF;MASC;SG	N;NOM;SG
федерален	föderaalne	федерален	föderaalne	ADJ;INDF;MASC;SG	ADJ;NOM;SG
федерален	toidetud	федерален	toitma	ADJ;INDF;MASC;SG	ADJ;PST;V.PTCP;PASS
сериозен	tõsine	сериозен	tõsine	ADJ;INDF;MASC;SG	ADJ;NOM;SG
насочени	suunatud	насоча-(се)	suunama	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
светец	pühak	светец	pühak	N;INDF;MASC;SG	N;NOM;SG
светец	saint	светец	saint	N;INDF;MASC;SG	N;NOM;SG
площадка	pad	площадка	pad	N;INDF;FEM;SG	N;NOM;SG
площадка	mänguväljak	площадка	mängu_väljak	N;INDF;FEM;SG	N;NOM;SG
типични	tüüpilised	типичен	tüüpiline	ADJ;INDF;PL	ADJ;NOM;PL
пустинята	kõrb	пустиня	kõrb	N;DEF;FEM;SG	N;NOM;SG
мечка	mõmmi	мечка	mõmmi	N;INDF;FEM;SG	N;NOM;SG
мечка	karu	мечка	karu	N;INDF;FEM;SG	N;NOM;SG
течения	hoovused	течение	hoovus	N;INDF;NEUT;PL	N;NOM;PL
индиана	indiana	индиана	indiana	N;DEF;MASC;SG	N;NOM;SG
готфрид	gottfried	готфрид	gottfri)	N;INDF;MASC;SG	N;NOM;SG
преход	ülemineku	преход	üle_minek	N;INDF;MASC;SG	N;NOM;SG
преход	üleminek	преход	üle_minek	N;INDF;MASC;SG	N;NOM;SG
вятър	tuul	вятър	tuul	N;INDF;MASC;SG	N;NOM;SG
вятър	tuule	вятър	tuul	N;INDF;MASC;SG	N;GEN;SG
подпис	signatuur	подпис	signatuur	N;INDF;MASC;SG	N;NOM;SG
подпис	allkiri	подпис	all_kiri	N;INDF;MASC;SG	N;NOM;SG
гарнизон	garrison	гарнизон	garrison	N;INDF;MASC;SG	N;NOM;SG
течност	vedeliku	течност	vedelik	N;INDF;FEM;SG	N;GEN;SG
течност	vedelik	течност	vedelik	N;INDF;FEM;SG	N;NOM;SG
течност	vedel	течност	vedel	N;INDF;FEM;SG	N;NOM;SG
течност	vedelik	течност	vedelik	N;INDF;FEM;SG	N;NOM;SG
преместен	liigutatud	преместя-(се)	liigutama	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
преместен	ülekantud	преместя-(се)	üle_kantu	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
потомци	järglased	потомец	järglane	N;INDF;MASC;PL	N;NOM;PL
минимум	miinimum	минимум	miinimum	N;INDF;MASC;SG	N;NOM;SG
себастиан	sebastian	себастиан	sebastian	N;INDF;MASC;SG	N;NOM;SG
земетресение	maavärin	земетресение	maa_värin	N;INDF;NEUT;SG	N;NOM;SG
етническа	etniline	етнически	etniline	ADJ;INDF;FEM;SG	ADJ;NOM;SG
изтребител	võitleja	изтребител	võitleja	N;INDF;MASC;SG	N;NOM;SG
легат	legaat	легат	legaat	N;INDF;MASC;SG	N;NOM;SG
нация	rahvus	нация	rahvus	N;INDF;FEM;SG	N;NOM;SG
змии	maod	змия-се	madu	N;INDF;FEM;PL	N;NOM;PL
франклин	franklin	франклин	franklin	N;INDF;MASC;SG	N;NOM;SG
франклин	franklini	франклин	frankel	N;INDF;MASC;SG	N;SG
искане	palve	искане	palve	N;INDF;NEUT;SG	N;NOM;SG
искане	taotlus	искане	taotlus	N;INDF;NEUT;SG	N;NOM;SG
искане	päring	искане	päring	N;INDF;NEUT;SG	N;NOM;SG
съвпада	sobib	съвпадам	sobima	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
съвпада	sobib	съвпадам	sobima	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
безопасност	turvalisus	безопасност	turvalisus	N;INDF;FEM;SG	N;NOM;SG
безопасност	ohutus	безопасност	ohutus	N;INDF;FEM;SG	N;NOM;SG
определение	mõiste	определение	mõiste	N;INDF;NEUT;SG	N;NOM;SG
определение	definitsioon	определение	definitsioon	N;INDF;NEUT;SG	N;NOM;SG
определение	määratlus	определение	määratlus	N;INDF;NEUT;SG	N;NOM;SG
творци	esitajad	творец	esitaja	N;INDF;MASC;PL	N;NOM;PL
творци	kunstnikud	творец	kunstnik	N;INDF;MASC;PL	N;NOM;PL
отнема	võtab	отнемам	võtma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
съседни	külgnevate	съседен	külgnev	ADJ;INDF;PL	ADJ;GEN;PL;PRS;V.PTCP;ACT
съседни	külgnevate	съседен	külgnev	ADJ;INDF;PL	ADJ;GEN;PL;PRS;V.PTCP;ACT
зелен	roheline	зелен	roheline	ADJ;INDF;MASC;SG	ADJ;NOM;SG
захари	zachary	захаря	zachary	N;INDF;MASC;SG	N;NOM;SG
стратегически	strateegiline	стратегически	strateegiline	ADJ;INDF;MASC;SG	ADJ;NOM;SG
захар	suhkrut	захар	suhkur	N;INDF;FEM;SG	N;PRT;SG
захар	suhkur	захар	suhkur	N;INDF;FEM;SG	N;NOM;SG
фенове	fänne	фен	fänn	N;INDF;MASC;PL	N;PRT;PL
фенове	fännid	фен	fänn	N;INDF;MASC;PL	N;NOM;PL
колата	auto	кола	auto	N;DEF;FEM;SG	N;NOM;SG
колата	car	кола	car	N;DEF;FEM;SG	N;NOM;SG
предприятие	ettevõtja	предприятие	ette_võtja	N;INDF;NEUT;SG	N;NOM;SG
предприятие	enterprise	предприятие	enterpris	N;INDF;NEUT;SG	N;NOM;SG
предприятие	ettevõte	предприятие	ette_võte	N;INDF;NEUT;SG	N;NOM;SG
предприятие	ettevõtlus	предприятие	ette_võtlus	N;INDF;NEUT;SG	N;NOM;SG
приятелски	sõbralik	приятелски	sõbralik	ADJ;INDF;MASC;SG	ADJ;NOM;SG
пеене	laulmine	пеене	laulmine	N;INDF;NEUT;SG	N;NOM;SG
лгбт	lgbt	лгбт	lgbt	N;INDF;MASC;SG	N;NOM;SG
присъда	veendumust	присъда	veendumus	N;INDF;FEM;SG	N;PRT;SG
присъда	veendumus	присъда	veendumus	N;INDF;FEM;SG	N;NOM;SG
присъда	lause	присъда	lause	N;INDF;FEM;SG	N;NOM;SG
резолюции	resolutsioonid	резолюция	resolutsioon	N;INDF;FEM;PL	N;NOM;PL
регионални	piirkondlikud	регионален	piirkondlik	ADJ;INDF;PL	ADJ;NOM;PL
заглавия	pealkirjad	заглавие	peal_kiri	N;INDF;NEUT;PL	N;NOM;PL
заглавия	pealkirjad	заглавие	peal_kiri	N;INDF;NEUT;PL	N;NOM;PL
студена	külm	студен	külm	ADJ;INDF;FEM;SG	ADJ;NOM;SG
тежи	kaalub	тежа	kaaluma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
габриел	gabriel	габриел	gabriel	N;INDF;MASC;SG	N;NOM;SG
габриел	gabrielle	габриел	gabrielle	N;INDF;MASC;SG	N;NOM;SG
успоредно	paralleelselt	успореден	paralleelselt	ADV	ADV
полка	rügement	полка	rügement	N;DEF;MASC;SG	N;NOM;SG
полка	polka	полка	polka	N;DEF;MASC;SG	N;NOM;SG
киргизстан	kõrgõzstani	киргизстан	kõrg_õzstan	N;INDF;MASC;SG	N;NOM;SG
ефективно	efektiivselt	ефективно	efektiivselt	ADV	ADV
ефективно	tõhusalt	ефективно	tõhusalt	ADV	ADV
кора	koore	кора	koor	N;INDF;FEM;SG	N;GEN;SG
кора	koorik	кора	koorik	N;INDF;FEM;SG	N;NOM;SG
кора	cora	кора	cora	N;INDF;FEM;SG	N;NOM;SG
леонардо	leonardo	леонардо	leonardo	N;INDF;MASC;SG	N;NOM;SG
прах	tolmu	прах	tolm	N;INDF;MASC;SG	N;PRT;SG
прах	tolm	прах	tolm	N;INDF;MASC;SG	N;NOM;SG
прах	pulber	прах	pulber	N;INDF;MASC;SG	N;NOM;SG
стратегия	strateegia	стратегия	strateegia	N;INDF;FEM;SG	N;NOM;SG
титуляр	valdaja	титуляр	valdaja	N;INDF;MASC;SG	N;NOM;SG
титуляр	omanik	титуляр	omanik	N;INDF;MASC;SG	N;NOM;SG
титуляр	starter	титуляр	starter	N;INDF;MASC;SG	N;NOM;SG
враг	vaenlane	враг	vaenlane	N;INDF;MASC;SG	N;NOM;SG
враг	vaenlane	враг	vaenlane	N;INDF;MASC;SG	N;NOM;SG
тайната	saladus	тайна	saladus	N;DEF;FEM;SG	N;NOM;SG
тайната	secret	тайна	secret	N;DEF;FEM;SG	N;NOM;SG
единство	ühtsus	единство	ühtsus	N;INDF;NEUT;SG	N;NOM;SG
единство	ühtsuse	единство	ühtsus	N;INDF;NEUT;SG	N;GEN;SG
копенхаген	kopenhaageni	копенхаген	kopenhaagen	N;DEF;MASC;SG	N;SG
копенхаген	kopenhaagenis	копенхаген	kopenhaagen	N;DEF;MASC;SG	N;IN+ESS;SG
селяни	külaelanikud	селянин	küla_elanik	N;INDF;MASC;PL	N;NOM;PL
извършено	sooritatud	извърша	sooritama	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
скулптура	skulptuur	скулптура	skulptuur	N;INDF;FEM;SG	N;NOM;SG
поляна	muru	поляна	muru	N;INDF;FEM;SG	N;NOM;SG
поляна	heinamaa	поляна	heina_maa	N;INDF;FEM;SG	N;NOM;SG
актове	teod	акт	tegu	N;INDF;MASC;PL	N;NOM;PL
пета	viiendaks	пети	viies	ADJ;INDF;FEM;SG	ADJ;TRANS;SG
произношение	hääldus	произношение	hääldus	N;INDF;NEUT;SG	N;NOM;SG
формации	koosseisud	формация	koos_seis	N;INDF;FEM;PL	N;NOM;PL
