dan	en	dan	en	CONJ	CONJ
meridian	meridian	menridian	meridian	N;SG	N;MASC+FEM;SG
rokok	sigaret	rokok	sigaret	N;SG	N;MASC+FEM;SG
duet	duet	duet	duet	N	N;NEUT;SG
deskripsi	beschrijving	deskripsi	beschrijving	N;SG	N;MASC+FEM;SG
deskripsi	signalement	deskripsi	signalement	N;SG	N;NEUT;SG
deskripsi	omschrijving	deskripsi	omschrijving	N;SG	N;MASC+FEM;SG
mendominasi	domineren	mendominasi	domineren	V;SG;ACT	V;NFIN
mendominasi	gedomineerd	mendominasi	domineren	V;SG;ACT	V;V.PTCP
mendominasi	overheerst	mendominasi	overheersen	V;SG;ACT	V;V.PTCP
mendominasi	domineren	mendominasi	domineren	V;SG;ACT	V;NFIN
penyiar	omroeper	pennyiar	omroeper	N;SG	N;MASC+FEM;SG
penyiar	omroeporganisatie	pennyiar	omroeporganisatie	N;SG	N;MASC+FEM;SG
irigasi	irrigatie	irigasi	irrigatie	N;SG	N;MASC+FEM;SG
lintang	breedtegraad	lintang	breedtegraad	N	N;MASC+FEM;SG
lintang	breedtegraden	lintang	breedtegrad	N	N;PL
lambung	hull	lambung	hull	N;SG	N;MASC+FEM;SG
lambung	romp	lambung	romp	N;SG	N;MASC+FEM;SG
lambung	maag	lambung	maag	N;SG	N;MASC+FEM;SG
lambung	buik	lambung	buik	N;SG	N;MASC+FEM;SG
dokumentasi	documentatie	dokumentasi	documentatie	N;SG	N;MASC+FEM;SG
kerbau	buffalo	kerbau	buffalo	N	N;MASC+FEM;SG
kerbau	buffels	kerbau	buffel	N	N;PL
kerbau	bizons	kerbau	bizon	N	N;PL
kerbau	buffel	kerbau	buffel	N	N;MASC+FEM;SG
kerbau	buffels	kerbau	buffel	N	N;PL
pencari	seeker	pencari	seeker	N;SG	N;MASC+FEM;SG
pencari	zoeker	pencari	zoeker	N;SG	N;MASC+FEM;SG
pengangkatan	vervoering	penangkatan	vervoering	N;SG	N;MASC+FEM;SG
pengangkatan	hoogte	penangkatan	hoogte	N;SG	N;MASC+FEM;SG
pistol	pistolen	pistol	pistool	N	N;PL
pistol	pistool	pistol	pistool	N	N;NEUT;SG
pistol	wapen	pistol	wapen	N	N;NEUT;SG
pistol	pistool	pistol	pistool	N	N;NEUT;SG
pistol	geweer	pistol	geweer	N	N;NEUT;SG
pengawal	lijfwacht	penawal	lijfwacht	N;SG	N;MASC+FEM;SG
pengawal	bodyguard	penawal	bodyguard	N;SG	N;MASC+FEM;SG
pengawal	garde	penawal	gard	N;SG	N;MASC+FEM;SG
pengawal	bewaker	penawal	bewaker	N;SG	N;MASC+FEM;SG
menyarankan	voorgestelde	mensarankan	voorstellen	V;SG;ACT	V;V.PTCP
menyarankan	voorgesteld	mensarankan	voorstellen	V;SG;ACT	V;V.PTCP
menyarankan	gesuggereerd	mensarankan	suggereren	V;SG;ACT	V;V.PTCP
menyarankan	suggereren	mensarankan	suggereren	V;SG;ACT	V;NFIN
menyarankan	suggereert	mensarankan	suggereren	V;SG;ACT	V;SG;PRS;FIN
menyarankan	aanraden	mensarankan	aanraden	V;SG;ACT	V;NFIN
menyarankan	aanbevelen	mensarankan	aanbevelen	V;SG;ACT	V;NFIN
mendengarkan	beluisterd	mendengarkan	beluisteren	V;SG;ACT	V;V.PTCP
mendengarkan	geluisterd	mendengarkan	luisteren	V;SG;ACT	V;V.PTCP
mendengarkan	luisterde	mendengarkan	luisteren	V;SG;ACT	V;SG;PST;FIN
mendengarkan	luisteren	mendengarkan	luisteren	V;SG;ACT	V;NFIN
mendengarkan	luisterend	mendengarkan	luisteren	V;SG;ACT	V;V.PTCP
mendengarkan	luister	mendengarkan	luister	V;SG;ACT	V;SG;PRS;FIN
mendengarkan	luisteren	mendengarkan	luisteren	V;SG;ACT	V;NFIN
cari	zoeken	cari	zoeken	V;SG;ACT	V;NFIN
cari	doorzoeken	cari	doorzoeken	V;SG;ACT	V;NFIN
cari	vinden	cari	vinden	V;SG;ACT	V;NFIN
cari	vind	cari	vinden	V;SG;ACT	V;SG;PRS;FIN
imigran	migrant	imigran	migrant	N;SG	N;MASC+FEM;SG
imigran	immigrant	imigran	immigrant	N;SG	N;MASC+FEM;SG
sampel	sample	sampel	sample	N;SG	N;MASC+FEM;SG
sampel	steekproef	sampel	steekproef	N;SG	N;MASC+FEM;SG
sampel	monster	sampel	monster	N;SG	N;NEUT;SG
dugaan	veronderstelling	dugaan	veronderstelling	N;SG	N;MASC+FEM;SG
entri	binnenkomst	entri	binnenkomst	N;SG	N;MASC+FEM;SG
entri	vermelding	entri	vermelding	N;SG	N;MASC+FEM;SG
bertepatan	samenvallen	bertepatan	samenval	V;SG;ACT	V;NFIN
bertepatan	samenviel	bertepatan	samenviel	V;SG;ACT	V;SG;PST;FIN
veteran	veteraan	veteran	veteraan	N	N;MASC+FEM;SG
veteran	veteranen	veteran	veteraan	N	N;PL
koneksi	aansluiting	koneksi	aansluiting	N;SG	N;MASC+FEM;SG
koneksi	verbinding	koneksi	verbinding	N;SG	N;MASC+FEM;SG
koneksi	connectie	koneksi	connectie	N;SG	N;MASC+FEM;SG
bertahap	gefaseerde	bertahap	faseren	V;SG;ACT	V;V.PTCP
dapur	keukens	dapur	keuken	N	N;PL
meledak	barst	menledak	barst	V;SG;ACT	V;SG;PRS;FIN
meledak	gebarsten	menledak	barsten	V;SG;ACT	V;V.PTCP
meledak	barsten	menledak	barsten	V;SG;ACT	V;NFIN
meledak	explodeerde	menledak	exploderen	V;SG;ACT	V;SG;PST;FIN
meledak	ontplofte	menledak	ontploffen	V;SG;ACT	V;SG;PST;FIN
meledak	ontploft	menledak	ontploffen	V;SG;ACT	V;SG;PRS;FIN
meledak	ontploffen	menledak	ontploffen	V;SG;ACT	V;NFIN
meledak	exploderen	menledak	exploderen	V;SG;ACT	V;NFIN
meledak	exploderende	menledak	exploderen	V;SG;ACT	V;V.PTCP
meledak	exploderen	menledak	exploderen	V;SG;ACT	V;NFIN
kubah	kluizen	kubah	kluis	N	N;PL
kubah	koepel	kubah	koepel	N	N;MASC+FEM;SG
kubah	dome	kubah	dome	N	N;MASC+FEM;SG
kubah	kluis	kubah	kluis	N	N;MASC+FEM;SG
diundang	uitgenodigde	diundang	uitnodigen	V;SG;PASS	V;V.PTCP
diundang	uitgenodigd	diundang	uitnodigen	V;SG;PASS	V;V.PTCP
berdoa	bidden	berdoa	bidden	V;SG;ACT	V;NFIN
berdoa	bid	berdoa	bid	V;SG;ACT	V;SG;PRS;FIN
berdoa	bidden	berdoa	bidden	V;SG;ACT	V;NFIN
jenazah	lijk	jenazah	lijk	N;SG	N;NEUT;SG
jenazah	kadaver	jenazah	kadaver	N;SG	N;NEUT;SG
pembelian	aanschaf	penbelian	aanschaf	N;SG	N;MASC+FEM;SG
pembelian	aankoop	penbelian	aankoop	N;SG	N;MASC+FEM;SG
pembelian	inkoop	penbelian	inkoop	N;SG	N;MASC+FEM;SG
pembelian	aankoop	penbelian	aankoop	N;SG	N;MASC+FEM;SG
pembelian	inkoop	penbelian	inkoop	N;SG	N;MASC+FEM;SG
pembelian	aankoop	penbelian	aankoop	N;SG	N;MASC+FEM;SG
panel	paneel	panel	paneel	N;SG	N;NEUT;SG
panel	panel	panel	panel	N;SG	N;NEUT;SG
jaksa	inquisitor	jaksa	inquisitor	N;SG	N;MASC+FEM;SG
jaksa	procureur	jaksa	procureur	N;SG	N;MASC+FEM;SG
jaksa	aanklager	jaksa	aanklager	N;SG	N;MASC+FEM;SG
penderitaan	lijdensweg	penderitaan	lijdensweg	N;SG	N;MASC+FEM;SG
realitas	realiteit	realitas	realiteit	N;SG	N;MASC+FEM;SG
realitas	werkelijkheid	realitas	werkelijkheid	N;SG	N;MASC+FEM;SG
realitas	realiteit	realitas	realiteit	N;SG	N;MASC+FEM;SG
dijadwalkan	gepland	dijadwalkan	plannen	V;SG;PASS	V;V.PTCP
dijadwalkan	geplande	dijadwalkan	plannen	V;SG;PASS	V;V.PTCP
dijadwalkan	ingepland	dijadwalkan	inplanden	V;SG;PASS	V;V.PTCP
liturgi	liturgie	liturgi	liturgie	N	N;MASC+FEM;SG
asin	zout	asin	zout	N;SG	N;NEUT;SG
asin	zout	asin	zout	N;SG	N;NEUT;SG
beasiswa	beurs	beasiswa	beurs	N;SG	N;MASC+FEM;SG
konsisten	consistent	konsisten	consistent	ADJ;SG	ADJ
konsisten	consequent	konsisten	consequent	ADJ;SG	ADJ
konsisten	consistent	konsisten	consistent	ADJ;SG	ADJ
konsisten	consistente	konsisten	consistent	ADJ;SG	ADJ
konsisten	consequent	konsisten	consequent	ADJ;SG	ADJ
diperbaiki	gerepareerd	diperbaiki	pepareren	V;SG;PASS	V;V.PTCP
diperbaiki	hersteld	diperbaiki	herstellen	V;SG;PASS	V;V.PTCP
diperbaiki	gerepareerd	diperbaiki	pepareren	V;SG;PASS	V;V.PTCP
kutipan	quote	kutipan	quot	N;SG	N;MASC+FEM;SG
kutipan	citaat	kutipan	citaat	N;SG	N;NEUT;SG
ditingkatkan	opgewaardeerd	ditingkatkan	opwaarderen	V;SG;PASS	V;V.PTCP
ditingkatkan	verbeterde	ditingkatkan	verbeteren	V;SG;PASS	V;SG;PST;FIN
ditingkatkan	verbeterd	ditingkatkan	verbeteren	V;SG;PASS	V;V.PTCP
ditingkatkan	verbeterd	ditingkatkan	verbeteren	V;SG;PASS	V;V.PTCP
ditingkatkan	versterkt	ditingkatkan	versterken	V;SG;PASS	V;V.PTCP
farmasi	farmaceutica	farmasi	farmaceutica	N;SG	N;MASC+FEM;SG
farmasi	apotheek	farmasi	apotheek	N;SG	N;MASC+FEM;SG
farmasi	apotheek	farmasi	apotheek	N;SG	N;MASC+FEM;SG
kriminal	misdadiger	kriminal	misdadiger	N;SG	N;MASC+FEM;SG
kriminal	crimineel	kriminal	crimineel	N;SG	N;MASC+FEM;SG
kriminal	misdrijf	kriminal	misdrijf	N;SG	N;NEUT;SG
kriminal	misdaad	kriminal	misdaad	N;SG	N;MASC+FEM;SG
kriminal	criminaliteit	kriminal	criminaliteit	N;SG	N;MASC+FEM;SG
pengelola	manager	penkelola	manager	N;SG	N;MASC+FEM;SG
pengelola	bedrijfsleider	penkelola	bedrijfsleider	N;SG	N;MASC+FEM;SG
sumpah	gelofte	sumpah	gelofte	N;SG	N;MASC+FEM;SG
sumpah	eed	sumpah	eed	N;SG	N;MASC+FEM;SG
sumpah	eed	sumpah	eed	N;SG	N;MASC+FEM;SG
sumpah	ede	sumpah	eed	N;SG	N;MASC+FEM;SG
individual	particulieren	individual	particulier	N	N;PL
individual	individuen	individual	individuen	N	N;PL
individual	individu	individual	individu	N	N;NEUT;SG
proklamasi	proclamatie	proklamasi	proclamatie	N	N;MASC+FEM;SG
proklamasi	afkondiging	proklamasi	afkondiging	N	N;MASC+FEM;SG
utuh	intact	utuh	intact	ADJ;SG	ADJ
utuh	ongeschonden	utuh	ongeschonden	ADJ;SG	ADJ
utuh	hele	utuh	heel	ADJ;SG	ADJ
utuh	geheel	utuh	geheel	ADJ;SG	ADJ
seratus	honderd	seratus	honderd	NUM	NUM
ideal	ideaal	ideal	ideaal	ADJ;SG	ADJ
pengantin	bruid	pengantin	bruid	N;SG	N;MASC+FEM;SG
saus	saus	saus	saus	N;SG	N;MASC+FEM;SG
terapi	therapie	terapi	therapie	N;SG	N;MASC+FEM;SG
dekan	dean	dekan	dean	N;SG	N;MASC+FEM;SG
dekan	decaan	dekan	decaan	N;SG	N;MASC+FEM;SG
dekan	deans	dekan	deans	N;SG	N;MASC+FEM;SG
penggerak	voortstuwing	pengerak	voortstuwing	N;SG	N;MASC+FEM;SG
penggerak	aandrijving	pengerak	aandrijving	N;SG	N;MASC+FEM;SG
penggerak	chauffeur	pengerak	chauffeur	N;SG	N;MASC+FEM;SG
penggerak	stuurprogramma	pengerak	stuurprogramma	N;SG	N;NEUT;SG
penggerak	driver	pengerak	driver	N;SG	N;MASC+FEM;SG
penggerak	bestuurder	pengerak	bestuurder	N;SG	N;MASC+FEM;SG
penggerak	verhuizer	pengerak	verhuizer	N;SG	N;MASC+FEM;SG
navigasi	navigatie	navigasi	navigatie	N;SG	N;MASC+FEM;SG
relief	reliëf	relief	reliëf	N;SG	N;NEUT;SG
relief	opluchting	relief	opluchting	N;SG	N;MASC+FEM;SG
lereng	helling	lereng	helling	N;SG	N;MASC+FEM;SG
finansial	financieel	finansial	financieel	ADJ;SG	ADJ
finansial	financieel	finansial	financieel	ADJ;SG	ADJ
terlahir	geboren	terlahir	geboren	V;SG;PASS	V;V.PTCP
flora	flora	flora	flora	N	N;MASC+FEM;SG
tokugawa	tokugawa	tokugawa	tokugawa	N	N;MASC+FEM;SG
sebelas	elf	sebelas	elf	NUM	NUM
penentuan	vastberadenheid	pententuan	vastberadenheid	N;SG	N;MASC+FEM;SG
penentuan	bepaling	pententuan	bepaling	N;SG	N;MASC+FEM;SG
limbah	verspilling	limbah	verspilling	N;SG	N;MASC+FEM;SG
limbah	afval	limbah	afval	N;SG	N;NEUT;SG
limbah	afvalwater	limbah	afvalwater	N;SG	N;NEUT;SG
limbah	rioolwater	limbah	rioolwater	N;SG	N;NEUT;SG
limbah	riolering	limbah	riolering	N;SG	N;MASC+FEM;SG
eurovision	eurovision	eurovision	eurovision	N	N;MASC+FEM;SG
bercerai	scheiden	bercerai	scheiden	V;SG;ACT	V;NFIN
bercerai	gescheiden	bercerai	scheiden	V;SG;ACT	V;V.PTCP
kapur	krijt	kapur	krijt	N	N;NEUT;SG
kapur	kapur	kapur	kapur	N	N;MASC+FEM;SG
kapur	krijt	kapur	krijt	N	N;NEUT;SG
kapur	limoen	kapur	limoen	N	N;MASC+FEM;SG
kapur	kalk	kapur	kalk	N	N;MASC+FEM;SG
kapur	lime	kapur	lim	N	N;MASC+FEM;SG
racun	gif	racun	gif	N;SG	N;NEUT;SG
racun	vergif	racun	vergif	N;SG	N;NEUT;SG
racun	vergif	racun	vergif	N;SG	N;NEUT;SG
racun	gif	racun	gif	N;SG	N;NEUT;SG
racun	toxine	racun	toxine	N;SG	N;MASC+FEM;SG
racun	gif	racun	gif	N;SG	N;NEUT;SG
racun	vergif	racun	vergif	N;SG	N;NEUT;SG
termuda	jongsten	termuda	jong	ADJ;RL;SG	ADJ;RL
termuda	jongste	termuda	jong	ADJ;RL;SG	ADJ;RL
bensin	benzine	bensin	benzine	N;SG	N;MASC+FEM;SG
bensin	benzine	bensin	benzine	N;SG	N;MASC+FEM;SG
udang	garnaal	udang	garnaal	N;SG	N;MASC+FEM;SG
udang	garnaal	udang	garnaal	N;SG	N;MASC+FEM;SG
kavaleri	cavalerie	kavaleri	cavalerie	N;SG	N;MASC+FEM;SG
terendah	laagste	terrendah	laag	ADJ;RL;SG	ADJ;RL
terendah	laagst	terrendah	laag	ADJ;RL;SG	ADJ;RL
bantu	hulp	bantu	hulp	N;SG;ACT	N;MASC+FEM;SG
bantu	help	bantu	help	N;SG;ACT	N;MASC+FEM;SG
bantu	bantoe	bantu	bantoe	N;SG;ACT	N;MASC+FEM;SG
peluang	chance	peluang	chance	N;SG	N;MASC+FEM;SG
peluang	kans	peluang	kans	N;SG	N;MASC+FEM;SG
peluang	gelegenheid	peluang	gelegenheid	N;SG	N;MASC+FEM;SG
peluang	kans	peluang	kans	N;SG	N;MASC+FEM;SG
beton	beton	beton	beton	N;SG	N;NEUT;SG
melengkapi	voltooid	menlengkapi	voltooien	V;SG;ACT	V;V.PTCP
melengkapi	invullen	menlengkapi	invullen	V;SG;ACT	V;NFIN
melengkapi	aanvullen	menlengkapi	aanvullen	V;SG;ACT	V;NFIN
melengkapi	voltooit	menlengkapi	voltooien	V;SG;ACT	V;SG;PRS;FIN
melengkapi	voltooien	menlengkapi	voltooien	V;SG;ACT	V;NFIN
kolaborasi	medewerking	kolaborasi	medewerking	N;SG	N;MASC+FEM;SG
kolaborasi	samenwerking	kolaborasi	samenwerking	N;SG	N;MASC+FEM;SG
sertifikasi	certificatie	sertifikasi	certificatie	N;SG	N;MASC+FEM;SG
sertifikasi	certificering	sertifikasi	certificering	N;SG	N;MASC+FEM;SG
kostum	kostuum	kostum	kostuum	N;SG	N;NEUT;SG
mawar	rose	mawar	rose	N;SG	N;MASC+FEM;SG
mawar	roos	mawar	roos	N;SG	N;MASC+FEM;SG
medium	medium	medium	medium	N	N;NEUT;SG
mencerminkan	reflecteren	mencerminkan	reflecteren	V;SG;ACT	V;NFIN
mencerminkan	weerspiegelen	mencerminkan	weerspiegelen	V;SG;ACT	V;NFIN
mencerminkan	reflecterende	mencerminkan	reflecteren	V;SG;ACT	V;V.PTCP
dinobatkan	gekroond	dinobatkan	kronen	V	V;V.PTCP
anthrax	miltvuur	anthrax	miltvuur	N;SG	N;MASC+FEM;SG
anthrax	anthrax	anthrax	anthrax	N;SG	N;MASC+FEM;SG
anthrax	antrax	anthrax	antrax	N;SG	N;MASC+FEM;SG
dipertahankan	gehouden	dipertahankan	houden	V;SG;PASS	V;V.PTCP
dipertahankan	verdedigde	dipertahankan	verdedigen	V;SG;PASS	V;SG;PST;FIN
dipertahankan	verdedigd	dipertahankan	verdedigen	V;SG;PASS	V;V.PTCP
dipertahankan	onderhouden	dipertahankan	onderhouden	V;SG;PASS	V;V.PTCP
dipertahankan	bewaard	dipertahankan	bewaren	V;SG;PASS	V;V.PTCP
dipertahankan	geconserveerd	dipertahankan	conserveren	V;SG;PASS	V;V.PTCP
dipertahankan	ingehouden	dipertahankan	inhouden	V;SG;PASS	V;V.PTCP
dipertahankan	behouden	dipertahankan	behouden	V;SG;PASS	V;V.PTCP
koin	munt	koin	munt	N;SG	N;MASC+FEM;SG
tegas	stevig	tegas	stevig	ADJ;SG	ADJ
laser	laser	laser	laser	N	N;MASC+FEM;SG
laser	lasers	laser	laser	N	N;PL
diperiksa	onderzocht	diperiksa	onderzoeken	V;SG;PASS	V;V.PTCP
diperiksa	nagekeken	diperiksa	nagekijken	V;SG;PASS	V;V.PTCP
diperiksa	gecheckt	diperiksa	checken	V;SG;PASS	V;V.PTCP
diperiksa	gecontroleerd	diperiksa	controleren	V;SG;PASS	V;V.PTCP
diperiksa	gekeurd	diperiksa	keuren	V;SG;PASS	V;V.PTCP
diperiksa	geïnspecteerd	diperiksa	inspecteren	V;SG;PASS	V;V.PTCP
layang	vlieger	layang	vlieger	N;SG;ACT	N;MASC+FEM;SG
sekuel	vervolg	sekuel	vervolg	N;SG	N;NEUT;SG
nintendo	nintendo	nintendo	nintendo	N	N;MASC+FEM;SG
kemiskinan	armoede	kemiskinan	armoede	N;SG	N;MASC+FEM;SG
tembakau	tabak	tembakau	tabak	N;SG	N;MASC+FEM;SG
slogan	slogan	slogan	slogan	N;SG	N;MASC+FEM;SG
slogan	leus	slogan	leus	N;SG	N;MASC+FEM;SG
meluas	verlengt	menluas	verlengen	V;SG;ACT	V;SG;PRS;FIN
berlatih	trainen	berlatih	trainen	V;SG;ACT	V;NFIN
berlatih	oefenen	berlatih	oefenen	V;SG;ACT	V;NFIN
berlatih	oefenen	berlatih	oefenen	V;SG;ACT	V;NFIN
berlatih	beoefenen	berlatih	beoefenen	V;SG;ACT	V;NFIN
berlatih	oefenen	berlatih	oefenen	V;SG;ACT	V;NFIN
suaranya	voice	suara	voic	N;SG	N;MASC+FEM;SG
suaranya	stem	suara	stem	N;SG	N;MASC+FEM;SG
penghasilan	inkomen	penhasilan	inkomen	N;SG	N;NEUT;SG
perhimpunan	vereniging	perhimpunan	vereniging	N;SG	N;MASC+FEM;SG
perhimpunan	associatie	perhimpunan	associatie	N;SG	N;MASC+FEM;SG
gang	gangpad	gang	gangpad	N	N;NEUT;SG
gang	steegjes	gang	steeg	N	N;PL
gang	bende	gang	bende	N	N;MASC+FEM;SG
gang	steegje	gang	steegje	N	N;NEUT;SG
gang	alley	gang	alley	N	N;MASC+FEM;SG
gang	bendes	gang	bende	N	N;PL
cermin	spiegeltje	cermin	spiegel	N;SG	N;NEUT;SG
cermin	spiegel	cermin	spiegel	N;SG	N;MASC+FEM;SG
cermin	mirror	cermin	mirror	N;SG	N;MASC+FEM;SG
deklarasi	aangifte	deklarasi	aangifte	N;SG	N;MASC+FEM;SG
deklarasi	declaratie	deklarasi	declaratie	N;SG	N;MASC+FEM;SG
deklarasi	verklaring	deklarasi	verklaring	N;SG	N;MASC+FEM;SG
menyiapkan	bereiden	mensiapkan	bereiden	V;SG;ACT	V;NFIN
menyiapkan	voorbereiden	mensiapkan	voorbereiden	V;SG;ACT	V;NFIN
ambil	grijp	ambil	grijp	V;SG;ACT	V;SG;PRS;FIN
ambil	neem	ambil	nemen	V;SG;ACT	V;SG;PRS;FIN
ambil	nemen	ambil	nemen	V;SG;ACT	V;NFIN
ambil	halen	ambil	halen	V;SG;ACT	V;NFIN
ambil	ophalen	ambil	ophalen	V;SG;ACT	V;NFIN
menyatukan	verenigen	mensatukan	verenigen	V;SG;ACT	V;NFIN
tragedi	tragedie	tragedi	tragedie	N;SG	N;MASC+FEM;SG
konservasi	behoud	konservasi	behoud	N;SG	N;NEUT;SG
konservasi	conservering	konservasi	conservering	N;SG	N;MASC+FEM;SG
konservasi	instandhouding	konservasi	instandhouding	N;SG	N;MASC+FEM;SG
asmara	romance	asmara	romance	N;SG	N;MASC+FEM;SG
asmara	romantiek	asmara	romantiek	N;SG	N;MASC+FEM;SG
asmara	asmara	asmara	asmara	N;SG	N;MASC+FEM;SG
pelopor	pioneer	pelopor	pioneren	N;SG	N;MASC+FEM;SG
pelopor	pionier	pelopor	pionier	N;SG	N;MASC+FEM;SG
diploma	diploma	diploma	diploma	N	N;NEUT;SG
penyerahan	abdicatie	penserahan	abdicatie	N;SG	N;MASC+FEM;SG
penyerahan	onderwerping	penserahan	onderwerping	N;SG	N;MASC+FEM;SG
penyerahan	inzending	penserahan	inzending	N;SG	N;MASC+FEM;SG
penyerahan	indiening	penserahan	indiening	N;SG	N;MASC+FEM;SG
paksa	kracht	paksa	kracht	N;SG;ACT	N;MASC+FEM;SG
ditawarkan	aangeboden	ditawarkan	aanbieden	V;SG;PASS	V;V.PTCP
evaluasi	evaluatie	evaluasi	evaluatie	N;SG	N;MASC+FEM;SG
evaluasi	beoordeling	evaluasi	beoordeling	N;SG	N;MASC+FEM;SG
membalas	geantwoord	menbalas	antwoorden	V;SG;ACT	V;V.PTCP
membalas	antwoordde	menbalas	antwoorden	V;SG;ACT	V;SG;PST;FIN
terbitan	publicatie	terbitan	publicatie	N;SG	N;MASC+FEM;SG
terbitan	uitgeverij	terbitan	uitgeverij	N;SG	N;MASC+FEM;SG
terbitan	publicatie	terbitan	publicatie	N;SG	N;MASC+FEM;SG
terbitan	publikatie	terbitan	publikatie	N;SG	N;MASC+FEM;SG
terbitan	bekendmaking	terbitan	bekendmaking	N;SG	N;MASC+FEM;SG
intel	intel	intel	intel	N	N;MASC+FEM;SG
proposal	voorstel	proposal	voorstel	N;SG	N;NEUT;SG
lisan	mondelinge	lisan	mondeling	ADJ;SG	ADJ
lisan	mondeling	lisan	mondeling	ADJ;SG	ADJ
lisan	oraal	lisan	oraal	ADJ;SG	ADJ
lisan	verbaal	lisan	verbaal	ADJ;SG	ADJ
lisan	mondeling	lisan	mondeling	ADJ;SG	ADJ
kelemahan	zwakte	kelemahan	zwakte	N;SG	N;MASC+FEM;SG
kelemahan	zwakheid	kelemahan	zwakheid	N;SG	N;MASC+FEM;SG
janda	douairière	janda	douairière	N;SG	N;MASC+FEM;SG
janda	weduwnaar	janda	weduwnaar	N;SG	N;MASC+FEM;SG
janda	weduwe	janda	weduwe	N;SG	N;MASC+FEM;SG
janda	weduwe	janda	weduwe	N;SG	N;MASC+FEM;SG
transit	transit	transit	transit	N	N;MASC+FEM;SG
transit	doorreis	transit	doorreis	N	N;NEUT;SG
transit	doorvoer	transit	doorvoer	N	N;MASC+FEM;SG
mengikat	bind	menikat	binden	V;SG;ACT	V;SG;PRS;FIN
mengikat	binden	menikat	binden	V;SG;ACT	V;NFIN
mengikat	bindende	menikat	binden	V;SG;ACT	V;V.PTCP
mengikat	bindend	menikat	binden	V;SG;ACT	V;V.PTCP
pandawa	pandava	pandawa	pandava	N	N;MASC+FEM;SG
futsal	futsal	futsal	futsal	N	N;NEUT;SG
astronom	astronoom	astronom	astronoom	N;SG	N;MASC+FEM;SG
identik	identieke	identik	identiek	ADJ;SG	ADJ
identik	identiek	identik	identiek	ADJ;SG	ADJ
kebaikan	vriendelijkheid	kebaikan	vriendelijkheid	N;SG	N;MASC+FEM;SG
kebaikan	deugd	kebaikan	deugd	N;SG	N;MASC+FEM;SG
kebaikan	goedheid	kebaikan	goedheid	N;SG	N;MASC+FEM;SG
pandai	slimme	pandai	slim	ADJ;SG	ADJ
pandai	slim	pandai	slim	ADJ;SG	ADJ
keanggotaan	lidmaatschap	keanggotaan	lidmaatschap	N;SG	N;NEUT;SG
memeluk	knuffelen	menpeluk	knuffelen	V;SG;ACT	V;NFIN
memeluk	knuffelen	menpeluk	knuffelen	V;SG;ACT	V;NFIN
memeluk	omhelsde	menpeluk	omhel	V;SG;ACT	V;SG;PST;FIN
selir	courtisane	selir	courtisane	N	N;MASC+FEM;SG
selir	concubine	selir	concubine	N	N;MASC+FEM;SG
diraih	behaald	diraih	behalen	V;SG;PASS	V;V.PTCP
diraih	bereikte	diraih	bereiken	V;SG;PASS	V;SG;PST;FIN
diraih	bereikt	diraih	bereiken	V;SG;PASS	V;V.PTCP
grafik	grafiek	grafik	grafiek	N	N;MASC+FEM;SG
grafik	grafiek	grafik	grafiek	N	N;MASC+FEM;SG
grafik	grafieken	grafik	grafiek	N	N;PL
grafik	grafieken	grafik	grafiek	N	N;PL
grafik	graphics	grafik	graphics	N	N;PL
pencapaian	prestatie	pencapaian	prestatie	N;SG	N;MASC+FEM;SG
pencapaian	prestatie	pencapaian	prestatie	N;SG	N;MASC+FEM;SG
logika	logica	logika	logica	N;SG	N;MASC+FEM;SG
ratus	honderd	ratus	honderd	NUM	NUM
menjatuhkan	gedropt	menjatuhkan	droppen	V;SG;ACT	V;V.PTCP
professional	professional	professional	professional	N	N;MASC+FEM;SG
payung	paraplu	payung	paraplu	N;SG	N;MASC+FEM;SG
biola	viool	biola	viool	N;SG	N;MASC+FEM;SG
kesamaan	gelijkenis	kesamaan	gelijkenis	N;SG	N;MASC+FEM;SG
pengumuman	aankondiging	penumuman	aankondiging	N;SG	N;MASC+FEM;SG
pengumuman	bekendmaking	penumuman	bekendmaking	N;SG	N;MASC+FEM;SG
pengumuman	mededeling	penumuman	mededeling	N;SG	N;MASC+FEM;SG
membakar	branden	menbakar	branden	V;SG;ACT	V;NFIN
membakar	verbranden	menbakar	verbranden	V;SG;ACT	V;NFIN
membakar	verbranden	menbakar	verbranden	V;SG;ACT	V;NFIN
membakar	brandend	menbakar	branden	V;SG;ACT	V;V.PTCP
membakar	branden	menbakar	branden	V;SG;ACT	V;NFIN
membakar	brandende	menbakar	branden	V;SG;ACT	V;V.PTCP
monyet	makaak	monyet	makaak	N;SG	N;MASC+FEM;SG
monyet	aapje	monyet	aap	N;SG	N;NEUT;SG
monyet	aap	monyet	aap	N;SG	N;MASC+FEM;SG
monyet	monkey	monyet	monkey	N;SG	N;MASC+FEM;SG
tarif	tarief	tarif	tarief	N;SG	N;NEUT;SG
tarif	tarief	tarif	tarief	N;SG	N;NEUT;SG
pengenalan	inleiding	penkenalan	inleiding	N;SG	N;MASC+FEM;SG
pengenalan	invoering	penkenalan	invoering	N;SG	N;MASC+FEM;SG
pengenalan	introductie	penkenalan	introductie	N;SG	N;MASC+FEM;SG
mengamati	observeren	menamati	observeren	V;SG;ACT	V;NFIN
resep	recept	resep	recept	N;SG	N;NEUT;SG
