per	pour	per	pour	ADP	ADP
amato	aimée	amare	aimer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
amato	adoré	amare	adorer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
feudo	rivalité	feudo	rivalité	N;MASC;SG	N;FEM;SG
feudo	querelle	feudo	querelle	N;MASC;SG	N;FEM;SG
feudo	vendetta	feudo	vendetta	N;MASC;SG	N;FEM;SG
feudo	fief	feudo	fief	N;MASC;SG	N;MASC;SG
assassino	tueur	assassino	tueur	N;MASC;SG	N;MASC;SG
assassino	meurtrier	assassino	meurtrier	N;MASC;SG	N;MASC;SG
assassino	assassin	assassino	assassin	N;MASC;SG	N;MASC;SG
assassino	meurtrier	assassino	meurtrier	N;MASC;SG	N;MASC;SG
assassino	assassin	assassino	assassin	N;MASC;SG	N;MASC;SG
radicale	radical	radicale	radical	ADJ;SG	ADJ;MASC;SG
radicale	radicale	radicale	radical	ADJ;SG	ADJ;FEM;SG
decine	dizaines	decina	dizaine	N;FEM;PL	N;FEM;PL
decine	dizaines	decina	dizaine	N;FEM;PL	N;FEM;PL
decine	douzaines	decina	douzaine	N;FEM;PL	N;FEM;PL
mac	mac	mac	mac	N	N;MASC;SG
fisiche	physiques	fisico	physique	ADJ;FEM;PL	ADJ;MASC;PL
dotati	doués	dotare	doué	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
notato	notée	notare	noter	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
notato	remarqué	notare	remarquer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
notato	noté	notare	noter	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
notato	remarquée	notare	remarquer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
notato	remarqua	notare	remarquer	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
notato	remarqué	notare	remarquer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
capitoli	chapitres	capitolo	chapitre	N;MASC;PL	N;MASC;PL
spiaggia	plage	spiaggia	plage	N;FEM;SG	N;FEM;SG
rosse	rousses	rosso	roux	ADJ;FEM;PL	ADJ;FEM;PL
flora	flore	flora	flore	N;FEM;SG	N;FEM;SG
velivoli	avions	velivolo	avion	N;MASC;PL	N;MASC;PL
nobiltà	noblesse	nobiltà	noblesse	N;FEM	N;FEM;SG
divina	divine	divina	divin	ADJ;FEM;SG	ADJ;FEM;SG
divina	divin	divina	divin	ADJ;FEM;SG	ADJ;MASC;SG
omaggio	hommage	omaggio	hommage	N;MASC;SG	N;MASC;SG
omaggio	tribut	omaggio	tribut	N;MASC;SG	N;MASC;SG
omaggio	hommage	omaggio	hommage	N;MASC;SG	N;MASC;SG
municipalità	communes	municipalità	commune	N;FEM	N;FEM;PL
municipalità	municipalités	municipalità	municipalité	N;FEM	N;FEM;PL
municipalità	municipalité	municipalità	municipalité	N;FEM	N;FEM;SG
ruota	roue	ruota	roue	N;FEM;SG	N;FEM;SG
ruota	rotation	ruota	rotation	N;FEM;SG	N;FEM;SG
castiglia	castille	castiglia	castille	N;FEM;SG	N;FEM;SG
castiglia	castille	castiglia	castille	N;FEM;SG	N;FEM;SG
tessuto	tissu	tessuto	tissu	N;MASC;SG	N;MASC;SG
sentimenti	sentiments	sentimento	sentiment	N;MASC;PL	N;MASC;PL
vetro	vitre	vetro	vitre	N;MASC;SG	N;FEM;SG
vetro	verre	vetro	verre	N;MASC;SG	N;MASC;SG
soul	âmes	soul	âme	N	N;FEM;PL
soul	ame	soul	ame	N	N;FEM;SG
soul	soul	soul	soul	N	N;MASC;SG
soul	âme	soul	âme	N	N;FEM;SG
giornali	journaux	giornale	journal	N;MASC;PL	N;MASC;PL
verificare	vérifie	verificare	vérifier	V;NFIN	V;IND;SG;3;PRS;FIN
verificare	vérifier	verificare	vérifier	V;NFIN	V;NFIN
verificare	vérifiez	verificare	vérifier	V;NFIN	V;IMP;PL;2;PRS;FIN
fifa	fifa	fifa	fif	N;FEM;SG	N;FEM;SG
occupata	occupé	occupare	occuper	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
occupata	occupée	occupare	occuper	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
occupata	occupé	occupare	occuper	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
occupata	occupée	occupare	occuper	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
giardini	jardins	giardino	jardin	N;MASC;PL	N;MASC;PL
dna	adn	dno	adn	N;MASC	N;MASC;SG
affermazione	affirmation	affermazione	affirmation	N;FEM;SG	N;FEM;SG
affermazione	affirmation	affermazione	affirmation	N;FEM;SG	N;FEM;SG
affermazione	assertion	affermazione	assertion	N;FEM;SG	N;FEM;SG
ring	bague	ring	bague	N;MASC	N;FEM;SG
ring	anneau	ring	anneau	N;MASC	N;MASC;SG
debole	faible	debole	faible	ADJ;SG	ADJ;MASC;SG
mistero	mystère	mistero	mystère	N;MASC;SG	N;MASC;SG
maresciallo	marshal	maresciallo	marshall	N;MASC;SG	N;MASC;SG
maresciallo	maréchal	maresciallo	maréchal	N;MASC;SG	N;MASC;SG
revisione	revue	revisione	revue	N;FEM;SG	N;FEM;SG
revisione	examen	revisione	examen	N;FEM;SG	N;MASC;SG
revisione	révision	revisione	révision	N;FEM;SG	N;FEM;SG
revisione	révision	revisione	révision	N;FEM;SG	N;FEM;SG
palla	boule	palla	boule	N;FEM;SG	N;FEM;SG
palla	balle	palla	balle	N;FEM;SG	N;FEM;SG
palla	ballon	palla	ballon	N;FEM;SG	N;MASC;SG
pesca	pêche	pesca	pêche	N;FEM;SG	N;FEM;SG
pesca	peche	pesca	peche	N;FEM;SG	N;MASC;SG
pesca	pêche	pesca	pêche	N;FEM;SG	N;FEM;SG
pesca	pêche	pesca	pêche	N;FEM;SG	N;FEM;SG
sessione	session	sessione	session	N;FEM;SG	N;FEM;SG
sessione	séance	sessione	séance	N;FEM;SG	N;FEM;SG
variazioni	modifications	variazione	modification	N;FEM;PL	N;FEM;PL
variazioni	changements	variazione	changement	N;FEM;PL	N;MASC;PL
variazioni	variations	variazione	variation	N;FEM;PL	N;FEM;PL
variazioni	variantes	variazione	variante	N;FEM;PL	N;FEM;PL
uccisi	assassinés	uccidere	assassiner	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
uccisi	tués	uccidere	tuer	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
democratica	démocratique	democratico	démocratique	ADJ;FEM;SG	ADJ;MASC;SG
studente	étudiant	studente	étudiant	N;MASC;SG	N;MASC;SG
studente	etudiant	studente	etudiant	N;MASC;SG	N;MASC;SG
discipline	disciplines	discipline	discipline	N;FEM;PL	N;FEM;PL
podio	estrade	podio	estrade	N;MASC;SG	N;FEM;SG
podio	podium	podio	podium	N;MASC;SG	N;MASC;SG
trazione	traction	trazione	traction	N;FEM;SG	N;FEM;SG
carabinieri	carabiniers	carabiniere	carabinier	N;MASC;PL	N;MASC;PL
family	famille	family	famille	N	N;FEM;SG
family	familles	family	famille	N	N;FEM;PL
verifica	vérifie	verificare	vérifier	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
verifica	vérifier	verificare	vérifier	V;IND;SG;3;PRS;FIN	V;NFIN
verifica	cocher	verificare	cocher	V;IND;SG;3;PRS;FIN	V
verifica	vérifier	verificare	vérifier	V;IND;SG;3;PRS;FIN	V;NFIN
litri	litres	litro	litre	N;MASC;PL	N;MASC;PL
litri	litres	litro	litre	N;MASC;PL	N;MASC;PL
quaranta	quarante	quaranta	quarante	NUM	NUM
rené	rene	rené	rene	N;MASC;SG	N;MASC;SG
magazine	revue	magazina	revue	N;MASC	N;FEM;SG
magazine	magazine	magazina	magazine	N;MASC	N;MASC;SG
magazine	magasine	magazina	magasine	N;MASC	N;MASC;SG
sfera	sphère	sfera	sphère	N;FEM;SG	N;FEM;SG
profondamente	profondément	profondamente	profondément	ADV	ADV
profondamente	profondément	profondamente	profondément	ADV	ADV
nati	naître	nascere	naître	V;MASC;PL;PST;V.PTCP	V;NFIN
valutare	évaluer	valutare	évaluer	V;NFIN	V;NFIN
valutare	évalue	valutare	évaluer	V;NFIN	V;IND;SG;3;PRS;FIN
valutare	évaluer	valutare	évaluer	V;NFIN	V;NFIN
raccogliere	recueillir	raccogliere	recueillir	V;NFIN	V;NFIN
raccogliere	ramasser	raccogliere	ramasser	V;NFIN	V;NFIN
raccogliere	rassembler	raccogliere	rassembler	V;NFIN	V;NFIN
raccogliere	collecter	raccogliere	collecter	V;NFIN	V;NFIN
raccogliere	collectionner	raccogliere	collectionner	V;NFIN	V;NFIN
efficace	efficace	efficace	efficace	ADJ;SG	ADJ;MASC;SG
single	single	single	single	N	N;MASC;SG
andando	aller	andare	aller	V;V.MSDR	V;NFIN
ama	aime	amare	aimer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ama	adore	amare	adorer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
porzione	portion	porzione	portion	N;FEM;SG	N;FEM;SG
bianche	blancs	bianco	blanc	ADJ;FEM;PL	ADJ;MASC;PL
bianche	blanches	bianco	blanc	ADJ;FEM;PL	ADJ;FEM;PL
bbc	bbc	bbcere	bbc	N	N;MASC;SG
rivale	rival	rivale	rival	N;SG	N;MASC;SG
cupola	dôme	cupola	dôme	N;FEM;SG	N;MASC;SG
cupola	coupole	cupola	coupole	N;FEM;SG	N;FEM;SG
cupola	dome	cupola	dome	N;FEM;SG	N;MASC;SG
prossimo	prochain	prossimo	prochain	ADJ;MASC;SG	ADJ;MASC;SG
prossimo	suivante	prossimo	suivant	ADJ;MASC;SG	ADJ;FEM;SG
prossimo	prochaine	prossimo	prochain	ADJ;MASC;SG	ADJ;FEM;SG
airlines	airlines	airlines	airline	N;MASC	N;FEM;PL
accusato	inculpé	accusare	inculper	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
accusato	accusé	accusare	accuser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
accusato	accusée	accusare	accuser	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
principato	principauté	principare	principauté	N;MASC;SG	N;FEM;SG
action	action	action	action	N;MASC	N;FEM;SG
socio	partenaire	socio	partenaire	N;MASC;SG	N;MASC;SG
socio	socio	socio	socio	N;MASC;SG	N;MASC;SG
ambasciatore	ambassadeur	ambasciatore	ambassadeur	N;MASC;SG	N;MASC;SG
ambasciatore	ambassadrice	ambasciatore	ambassadrice	N;MASC;SG	N;FEM;SG
accordi	accords	accordo	accord	N;MASC;PL	N;MASC;PL
platino	platine	platino	platine	N;MASC;SG	N;FEM;SG
contribuito	contribué	contribuire	contribuer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
filippine	philippines	filippina	philippine	N;FEM;PL	N;FEM;PL
toronto	toronto	toronto	toronto	N;MASC;SG	N;MASC;SG
toronto	montréal	toronto	montréal	N;MASC;SG	N;MASC;SG
pseudonimo	pseudonyme	pseudonimo	pseudonyme	N;MASC;SG	N;MASC;SG
pseudonimo	pseudonyme	pseudonimo	pseudonyme	N;MASC;SG	N;MASC;SG
ppa	aae	ppa	aae	N;MASC	N;MASC;SG
ppa	ppa	ppa	ppa	N;MASC	N;MASC;SG
ppa	ppa	ppa	ppa	N;MASC	N;MASC;SG
ppa	ppp	ppa	ppp	N;MASC	N;MASC;SG
automaticamente	automatiquement	automaticamente	automatiquement	ADV	ADV
sbagliato	erroné	sbagliare	erroné	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
fascismo	fascisme	fascismo	fascisme	N;MASC;SG	N;MASC;SG
pagare	payant	pagare	payer	V;NFIN	V;PRS;V.PTCP
pagare	payer	pagare	payer	V;NFIN	V;NFIN
pagare	paye	pagare	payer	V;NFIN	V;IND;SG;3;PRS;FIN
pagare	payez	pagare	payer	V;NFIN	V;IMP;PL;2;PRS;FIN
pagare	payer	pagare	payer	V;NFIN	V;NFIN
pagare	paie	pagare	payer	V;NFIN	V;IND;SG;3;PRS;FIN
nuoto	nage	nuoto	nage	N;MASC;SG	N;FEM;SG
nuoto	natation	nuoto	natation	N;MASC;SG	N;FEM;SG
nuoto	baignade	nuoto	baignade	N;MASC;SG	N;FEM;SG
nuoto	natation	nuoto	natation	N;MASC;SG	N;FEM;SG
nuoto	baignade	nuoto	baignade	N;MASC;SG	N;FEM;SG
terminato	terminée	terminare	terminer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
terminato	résilié	terminare	résilier	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
terminato	fini	terminare	finir	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
terminato	terminée	terminare	terminer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
terminato	terminé	terminare	terminer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
angela	angela	angelare	angela	N;FEM;SG	N;FEM;SG
osservazioni	remarques	osservazione	remarque	N;FEM;PL	N;FEM;PL
osservazioni	observations	osservazione	observation	N;FEM;PL	N;FEM;PL
osservazioni	observations	osservazione	observation	N;FEM;PL	N;FEM;PL
osservazioni	commentaires	osservazione	commentaire	N;FEM;PL	N;MASC;PL
osservazioni	remarques	osservazione	remarque	N;FEM;PL	N;FEM;PL
osservazioni	observations	osservazione	observation	N;FEM;PL	N;FEM;PL
cattura	capture	cattura	capture	N;FEM;SG	N;FEM;SG
place	place	place	place	N;MASC	N;FEM;SG
place	endroit	place	endroit	N;MASC	N;MASC;SG
place	lieu	place	lieu	N;MASC	N;MASC;SG
zampe	cuisses	zampa	cuisse	N;FEM;PL	N;FEM;PL
zampe	jambes	zampa	jambe	N;FEM;PL	N;FEM;PL
zampe	pattes	zampa	patte	N;FEM;PL	N;FEM;PL
zampe	pattes	zampa	patte	N;FEM;PL	N;FEM;PL
archeologici	archéologiques	archeologico	archéologique	ADJ;MASC;PL	ADJ;MASC;PL
archeologici	archéologiques	archeologico	archéologique	ADJ;MASC;PL	ADJ;MASC;PL
billboard	panneau	billboard	panneau	N;FEM	N;MASC;SG
equivalente	équivalente	equivalente	équivalent	ADJ;SG	ADJ;FEM;SG
equivalente	équivalent	equivalente	équivalent	ADJ;SG	ADJ;MASC;SG
appartenenza	appartenance	appartenenza	appartenance	N;FEM;SG	N;FEM;SG
cercato	fouillée	cercare	fouiller	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
cercato	fouillé	cercare	fouiller	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
cercato	cherché	cercare	chercher	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
cercato	recherché	cercare	rechercher	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
artificiale	artificiel	artificiale	artificiel	ADJ;SG	ADJ;MASC;SG
artificiale	artificielle	artificiale	artificiel	ADJ;SG	ADJ;FEM;SG
scorta	accompagnateur	scorta	accompagnateur	N;FEM;SG	N;MASC;SG
scorta	escorte	scorta	escorte	N;FEM;SG	N;FEM;SG
scorta	escort	scorta	escort	N;FEM;SG	N;FEM;SG
orientamento	orientation	orientamento	orientation	N;MASC;SG	N;FEM;SG
guide	guides	guida	guide	N;FEM;PL	N;MASC;PL
caduti	tombés	cadere	tomber	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
caduti	déchus	cadere	déchoir	V;MASC;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
sovrani	rois	sovrano	roi	N;MASC;PL	N;MASC;PL
sovrani	kings	sovrano	king	N;MASC;PL	N;MASC;PL
sovrani	souverains	sovrano	souverain	N;MASC;PL	N;MASC;PL
sovrani	souverains	sovrano	souverain	N;MASC;PL	N;MASC;PL
dibattito	débat	dibattito	débat	N;MASC;SG	N;MASC;SG
fiction	fictions	fiction	fiction	N;FEM	N;FEM;PL
fiction	fiction	fiction	fiction	N;FEM	N;FEM;SG
esplosione	explosion	esplosione	explosion	N;FEM;SG	N;FEM;SG
esplosione	explosion	esplosione	explosion	N;FEM;SG	N;FEM;SG
jersey	maillot	jersey	maillot	N;MASC	N;MASC;SG
jersey	jersey	jersey	jersey	N;MASC	N;MASC;SG
introdotta	introduit	introdurre	introduire	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
apparato	appareil	apparato	appareil	N;MASC;SG	N;MASC;SG
apparato	appareillage	apparato	appareillage	N;MASC;SG	N;MASC;SG
promuovere	promouvoir	promuovere	promouvoir	V;NFIN	V;NFIN
promuovere	promouvoir	promuovere	promouvoir	V;NFIN	V;NFIN
elio	hélium	elio	hélium	N;MASC;SG	N;MASC;SG
economista	économiste	economista	économiste	N;SG	N;MASC;SG
economista	economist	economista	economist	N;SG	N;MASC;SG
sindrome	syndrome	sindrome	syndrome	N;FEM;SG	N;MASC;SG
youtube	youtube	youtube	youtube	N;MASC	N;FEM;SG
inciso	gravée	inciso	gravée	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
inciso	gravé	inciso	gravé	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
inciso	gravé	inciso	gravé	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
quartieri	districts	quartiere	district	N;MASC;PL	N;MASC;PL
quartieri	arrondissements	quartiere	arrondissement	N;MASC;PL	N;MASC;PL
quartieri	quartiers	quartiere	quartier	N;MASC;PL	N;MASC;PL
quartieri	quartiers	quartiere	quartier	N;MASC;PL	N;MASC;PL
quartieri	quartiers	quartiere	quartier	N;MASC;PL	N;MASC;PL
asburgo	habsbourg	asburgo	habsbourg	N;MASC;SG	N;MASC;SG
asburgo	habsburg	asburgo	habsburg	N;MASC;SG	N;MASC;SG
seminario	séminaire	seminario	séminaire	N;MASC;SG	N;MASC;SG
dichiara	déclare	dichiarare	déclarer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dichiara	proclame	dichiarare	proclamer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dichiara	déclarer	dichiarare	déclarer	V;IND;SG;3;PRS;FIN	V;NFIN
dichiara	déclare	dichiarare	déclarer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
rami	branches	ramo	branche	N;MASC;PL	N;FEM;PL
rami	succursales	ramo	succursal	N;MASC;PL	N;FEM;PL
rifiuta	refuse	rifiutare	refuser	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
rifiuta	refuser	rifiutare	refuser	V;IND;SG;3;PRS;FIN	V;NFIN
rifiuta	décliner	rifiutare	décliner	V;IND;SG;3;PRS;FIN	V;NFIN
rifiuta	refuser	rifiutare	refuser	V;IND;SG;3;PRS;FIN	V;NFIN
rifiuta	refuser	rifiutare	refuser	V;IND;SG;3;PRS;FIN	V;NFIN
rifiuta	rejeter	rifiutare	rejeter	V;IND;SG;3;PRS;FIN	V;NFIN
configurazione	configuration	configurazione	configuration	N;FEM;SG	N;FEM;SG
configurazione	configuration	configurazione	configuration	N;FEM;SG	N;FEM;SG
achille	achille	achille	achille	N;MASC;SG	N;MASC;SG
achille	achille	achille	achille	N;MASC;SG	N;MASC;SG
viale	avenue	viale	avenue	N;MASC;SG	N;FEM;SG
collabora	coopère	collabora	coopère	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabora	collabore	collabora	collaborer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabora	collaborer	collabora	collaborer	V;IND;SG;3;PRS;FIN	V;NFIN
collabora	collabore	collabora	collaborer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabora	coopère	collabora	coopère	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabora	coopérer	collabora	coopérer	V;IND;SG;3;PRS;FIN	V;NFIN
ammesso	admise	ammettere	admettre	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ammesso	avoué	ammettere	avouer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ammesso	admis	ammettere	admettre	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
cita	citer	citare	citer	V;IND;SG;3;PRS;FIN	V;NFIN
cita	cite	citare	citer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cita	mentionne	citare	mentionner	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
gioventù	jeunesse	gioventù	jeunesse	N;FEM	N;FEM;SG
lettore	lecteur	lettore	lecteur	N;MASC;SG	N;MASC;SG
composizioni	compositions	composizione	composition	N;FEM;PL	N;FEM;PL
prosegue	poursuit	proseguire	poursuivre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
acustica	acoustique	acustico	acoustique	ADJ;FEM;SG	ADJ;MASC;SG
acustica	acoustique	acustico	acoustique	ADJ;FEM;SG	ADJ;MASC;SG
nazista	nazi	nazista	nazi	N;SG	N;MASC;SG
coraggio	courage	coraggio	courage	N;MASC;SG	N;MASC;SG
coraggio	courage	coraggio	courage	N;MASC;SG	N;MASC;SG
coraggio	bravoure	coraggio	bravoure	N;MASC;SG	N;FEM;SG
settima	septième	settimo	septième	ADJ;FEM;SG	ADJ;MASC;SG
cattivo	méchant	cattivo	méchant	ADJ;MASC;SG	ADJ;MASC;SG
cattivo	mauvaise	cattivo	mauvais	ADJ;MASC;SG	ADJ;FEM;SG
cattivo	mauvais	cattivo	mauvais	ADJ;MASC;SG	ADJ;MASC;SG
cattivo	vilain	cattivo	vilain	ADJ;MASC;SG	ADJ;MASC;SG
cattivo	vilaine	cattivo	vilaine	ADJ;MASC;SG	ADJ;FEM;SG
cattivo	méchant	cattivo	méchant	ADJ;MASC;SG	ADJ;MASC;SG
cattivo	scélérat	cattivo	scélérat	ADJ;MASC;SG	ADJ;MASC;SG
cattivo	vilain	cattivo	vilain	ADJ;MASC;SG	ADJ;MASC;SG
lanciato	lancée	lanciare	lancer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
lanciato	lancé	lanciare	lancer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
mostrato	montré	mostrare	montrer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
pozzo	puits	pozzo	puits	N;MASC;SG	N;MASC;SG
aggiunge	ajoute	aggiungere	ajouter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
diario	chronologie	Diario	chronologie	N;MASC;SG	N;FEM;SG
diario	journal	Diario	journal	N;MASC;SG	N;MASC;SG
diario	journal	Diario	journal	N;MASC;SG	N;MASC;SG
diario	agenda	Diario	agenda	N;MASC;SG	N;MASC;SG
crescente	croissante	crescente	croissant	ADJ;SG	ADJ;FEM;SG
crescente	ascendante	crescente	ascendant	ADJ;SG	ADJ;FEM;SG
buono	bonne	buono	bon	ADJ;MASC;SG	ADJ;FEM;SG
buono	bon	buono	bon	ADJ;MASC;SG	ADJ;MASC;SG
integrale	intégral	integrale	intégral	ADJ;SG	ADJ;MASC;SG
integrale	intégrale	integrale	intégral	ADJ;SG	ADJ;FEM;SG
legislatura	législateur	legislatura	législateur	N;FEM;SG	N;MASC;SG
legislatura	législature	legislatura	législature	N;FEM;SG	N;FEM;SG
forum	forums	forum	forum	N;MASC	N;MASC;SG
forum	forum	forum	forum	N;MASC	N;MASC;SG
perduto	perdu	perdere	perdre	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
perduto	perdue	perdere	perdre	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
complessivamente	globalement	complessivamente	globalement	ADV	ADV
trio	trio	trio	trio	N;MASC;SG	N;MASC;SG
trio	trio	trio	trio	N;MASC;SG	N;MASC;SG
separazione	séparation	separazione	séparation	N;FEM;SG	N;FEM;SG
spiegare	expliquant	spiegare	expliquer	V;NFIN	V;PRS;V.PTCP
spiegare	expliquer	spiegare	expliquer	V;NFIN	V;NFIN
spiegare	expliquez	spiegare	expliquer	V;NFIN	V;IMP;PL;2;PRS;FIN
spiegare	expliquer	spiegare	expliquer	V;NFIN	V;NFIN
spiegare	explique	spiegare	expliquer	V;NFIN	V;IND;SG;3;PRS;FIN
considerando	considérant	considerare	considérer	V;V.MSDR	V;PRS;V.PTCP
considerando	considérant	considerare	considérer	V;V.MSDR	V;PRS;V.PTCP
dilettanti	amateurs	dilettante	amateur	N;PL	N;MASC;PL
dilettanti	amateurs	dilettante	amateur	N;PL	N;MASC;PL
ottenuta	obtenue	ottenere	obtenir	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ottenuta	obtenu	ottenere	obtenir	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
gestire	gérer	gestire	gérer	V;NFIN	V;NFIN
gestire	gérer	gestire	gérer	V;NFIN	V;NFIN
guarda	regarde	guardare	regarder	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
essenzialmente	essentiellement	essenzialmente	essentiellement	ADV	ADV
essenzialmente	fondamentalement	essenzialmente	fondamentalement	ADV	ADV
sentire	sentir	sentire	sentir	V;NFIN	V;NFIN
sentire	ressentir	sentire	ressentir	V;NFIN	V;NFIN
carro	char	carro	char	N;MASC;SG	N;MASC;SG
carro	chariot	carro	chariot	N;MASC;SG	N;MASC;SG
carro	wagon	carro	wagon	N;MASC;SG	N;MASC;SG
carro	chariot	carro	chariot	N;MASC;SG	N;MASC;SG
derby	derby	derby	derby	N;MASC	N;MASC;SG
contessa	comtesse	contesso	comtesse	N;FEM;SG	N;FEM;SG
abito	robe	abitare	robe	N;MASC;SG	N;FEM;SG
sentenza	jugement	sentenza	jugement	N;FEM;SG	N;MASC;SG
sentenza	phrase	sentenza	phrase	N;FEM;SG	N;FEM;SG
sentenza	sentence	sentenza	sentence	N;FEM;SG	N;FEM;SG
sentenza	peine	sentenza	peine	N;FEM;SG	N;FEM;SG
tonnellate	tonnes	tonnellare	tonne	N;FEM;PL	N;FEM;PL
tonnellate	tonnes	tonnellare	tonne	N;FEM;PL	N;FEM;PL
alimentazione	nutrition	alimentazione	nutrition	N;FEM;SG	N;FEM;SG
alimentazione	alimentation	alimentazione	alimentation	N;FEM;SG	N;FEM;SG
mercedes	mercedes	mercedes	mercede	N;FEM	N;FEM;PL
risponde	répond	rispondere	répondre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
delta	delta	diuta	delta	N;MASC;SG	N;MASC;SG
piace	aime	piacere	aimer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cancellato	supprimé	cancellare	supprimer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
cancellato	supprimée	cancellare	supprimer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
cancellato	effacé	cancellare	effacer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
cancellato	annulée	cancellare	annuler	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
cancellato	annulé	cancellare	annuler	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
cancellato	annulée	cancellare	annuler	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
cancellato	annulé	cancellare	annuler	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
