dan	та	dan	та	CONJ	CONJ
penerapan	реалізація	penterapan	реалізація	N;SG	N;INAN;NOM;FEM;SG
penerapan	реалізацію	penterapan	реалізація	N;SG	N;INAN;ACC;FEM;SG
praktis	практичне	praktis	практичний	ADJ;SG	ADJ;NOM;NEUT;SG
praktis	практичний	praktis	практичний	ADJ;SG	ADJ;NOM;MASC;SG
praktis	практична	praktis	практичний	ADJ;SG	ADJ;NOM;FEM;SG
mal	алея	mal	алея	N	N;INAN;NOM;FEM;SG
mal	центри	mal	центр	N	N;INAN;NOM;MASC;PL
pertukaran	обмін	pertukaran	обмін	N;SG	N;INAN;NOM;MASC;SG
benjamin	бенджамін	benjamin	бенджамін	N	N;ANIM;NOM;MASC;SG
pemakaian	користування	penpakaian	користування	N;SG	N;INAN;NOM;NEUT;SG
pemakaian	використання	penpakaian	використання	N;SG	N;INAN;NOM;NEUT;SG
penangkapan	арешт	pentangkapan	арешт	N;SG	N;INAN;NOM;MASC;SG
penangkapan	захоплення	pentangkapan	захоплення	N;SG	N;INAN;NOM;NEUT;SG
poster	плакат	poster	плакат	N;SG	N;INAN;NOM;MASC;SG
poster	постер	poster	постер	N;SG	N;INAN;NOM;MASC;SG
intelektual	інтелектуальна	intelektual	інтелектуальний	ADJ;SG	ADJ;NOM;FEM;SG
intelektual	інтелектуальної	intelektual	інтелектуальний	ADJ;SG	ADJ;GEN;FEM;SG
sekretariat	секретаріат	sekretariat	секретаріат	N;SG	N;INAN;NOM;MASC;SG
abjad	абетка	abjad	абетка	N;SG	N;INAN;NOM;FEM;SG
abjad	письмо	abjad	письмо	N;SG	N;INAN;NOM;NEUT;SG
abjad	алфавіт	abjad	алфавіт	N;SG	N;INAN;NOM;MASC;SG
oposisi	протистояння	oposisi	протистояння	N;SG	N;INAN;NOM;NEUT;SG
norma	норма	norma	норма	N;SG	N;INAN;NOM;FEM;SG
norma	норма	norma	норма	N;SG	N;INAN;NOM;FEM;SG
seks	стать	seks	стать	N;SG	N;INAN;NOM;FEM;SG
seks	секс	seks	секс	N;SG	N;INAN;NOM;MASC;SG
pentingnya	важливості	penting	важливість	N;SG	N;INAN;GEN;FEM;SG
pentingnya	важливість	penting	важливість	N;SG	N;INAN;NOM;FEM;SG
pipa	трубу	pipa	труба	N;SG	N;INAN;ACC;FEM;SG
pipa	труба	pipa	труб	N;SG	N;INAN;NOM;FEM;SG
pipa	люльку	pipa	люлька	N;SG	N;INAN;ACC;FEM;SG
pipa	каналом	pipa	канал	N;SG	N;INAN;INS;MASC;SG
pipa	піпа	pipa	піп	N;SG	N;ANIM;NOM;MASC;SG
gravitasi	гравітація	gravitasi	гравітація	N	N;INAN;NOM;FEM;SG
gravitasi	тяжіння	gravitasi	тяжіння	N	N;INAN;NOM;NEUT;SG
gravitasi	гравітація	gravitasi	гравітація	N	N;INAN;NOM;FEM;SG
gravitasi	тяжіння	gravitasi	тяжіння	N	N;INAN;NOM;NEUT;SG
genetik	генетика	genetik	генетик	N;SG	N;ANIM;NOM;FEM;SG
rumus	формула	rumus	формула	N;SG	N;INAN;NOM;FEM;SG
feat	артиста	feat	артистий	N	N;ANIM;ACC;MASC;SG
kepribadian	особистість	kepribadian	особистість	N;SG	N;INAN;NOM;FEM;SG
aspal	асфальті	aspal	асфальть	N;SG	N;INAN;DAT;MASC;SG
aspal	бруківка	aspal	бруківка	N;SG	N;INAN;NOM;FEM;SG
aspal	асфальт	aspal	асфальт	N;SG	N;INAN;NOM;MASC;SG
grafis	графіку	grafis	графік	N	N;INAN;GEN;MASC;SG
grafis	графіки	grafis	графік	N	N;INAN;NOM;MASC;PL
grafis	графіка	grafis	графіка	N	N;INAN;NOM;FEM;SG
grafis	графіку	grafis	графік	N	N;INAN;GEN;MASC;SG
bahagia	щаслива	bahagia	щасливий	ADJ;SG	ADJ;NOM;FEM;SG
bahagia	щасливе	bahagia	щасливий	ADJ;SG	ADJ;NOM;NEUT;SG
bahagia	щасливий	bahagia	щасливий	ADJ;SG	ADJ;NOM;MASC;SG
bahagia	щасливим	bahagia	щасливий	ADJ;SG	ADJ;INS;NEUT;SG
pemeliharaan	супровід	penpeliharaan	супровід	N;SG	N;INAN;NOM;MASC;SG
pemeliharaan	обслуговування	penpeliharaan	обслуговування	N;SG	N;INAN;NOM;NEUT;SG
pemeliharaan	супровід	penpeliharaan	супровід	N;SG	N;INAN;NOM;MASC;SG
afganistan	афганістану	afganistan	афганістан	N;SG	N;INAN;GEN;MASC;SG
misterius	загадкова	misterius	загадкова	ADJ;SG	ADJ;NOM;FEM;SG
pembuangan	розпорядженні	penbuangan	розпорядження	N;SG	N;INAN;DAT;NEUT;SG
pintar	розумний	pintar	розумний	ADJ;SG	ADJ;NOM;MASC;SG
pintar	розумна	pintar	розумний	ADJ;SG	ADJ;NOM;FEM;SG
pintar	розумним	pintar	розумний	ADJ;SG	ADJ;INS;NEUT;SG
pintar	розумний	pintar	розумний	ADJ;SG	ADJ;NOM;MASC;SG
artileri	озброєння	artileri	озброєння	N;SG	N;INAN;NOM;NEUT;SG
lempeng	плита	lempeng	плита	N	N;INAN;NOM;FEM;SG
lempeng	тарілка	lempeng	тарілка	N	N;INAN;NOM;FEM;SG
persaingan	суперництво	persaingan	суперництво	N;SG	N;INAN;NOM;NEUT;SG
menekan	нарощує	mentekan	нарощувати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
menekan	блокувати	mentekan	блокувати	V;SG;ACT	V;IPFV;NFIN
menekan	натиснувши	mentekan	натиснути	V;SG;ACT	V;PFV;PST;V.CVB
mengangkut	перевезти	menangkut	перевезти	V;SG;ACT	V;PFV;NFIN
tawaran	заявка	tawaran	заявка	N;SG	N;INAN;NOM;FEM;SG
tawaran	пропозиція	tawaran	пропозиція	N;SG	N;INAN;NOM;FEM;SG
bertempat	знаходиться	bertempat	знаходитися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
bertempat	розташовано	bertempat	розташовано	V;SG;ACT	V;PFV;IND;0;FIN
brothers	браття	brothers	браття	N	N;ANIM;NOM;NEUT;PL
brothers	брати	brothers	брат	N	N;ANIM;NOM;MASC;PL
mencuri	вкрала	mencuri	вкрасти	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN
mencuri	вкрав	mencuri	вкрасти	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN
mencuri	вкрасти	mencuri	вкрасти	V;SG;ACT	V;PFV;NFIN
mencuri	красти	mencuri	краст	V;SG;ACT	V;IPFV;NFIN
membran	мембрана	membran	мембрана	N;SG	N;INAN;NOM;FEM;SG
mewah	розкіш	mewah	розкіш	N;SG	N;INAN;NOM;FEM;SG
kekasih	коханець	kekasih	коханець	N;SG	N;ANIM;NOM;MASC;SG
intelijen	інтелект	intelijen	інтелект	N;SG	N;INAN;NOM;MASC;SG
intelijen	розвідка	intelijen	розвідка	N;SG	N;INAN;NOM;FEM;SG
diinginkan	хотів	diinginkan	хотіти	V;SG;PASS	V;IPFV;MASC;IND;SG;PST;FIN
diinginkan	хотіла	diinginkan	хотіти	V;SG;PASS	V;IPFV;FEM;IND;SG;PST;FIN
membatasi	обмежити	menbatasi	обмежити	V;SG;ACT	V;PFV;NFIN
membatasi	обмежити	menbatasi	обмежити	V;SG;ACT	V;PFV;NFIN
bernyanyi	співати	bernyanyi	співати	V;SG;ACT	V;IPFV;NFIN
bernyanyi	співає	bernyanyi	співати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
bernyanyi	співає	bernyanyi	співати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
pembunuh	убивця	penbunuh	убивець	N;SG	N;ANIM;NOM;MASC;SG
pembunuh	вбивця	penbunuh	вбивець	N;SG	N;ANIM;NOM;MASC;SG
pembunuh	убивця	penbunuh	убивець	N;SG	N;ANIM;NOM;MASC;SG
pembunuh	вбивця	penbunuh	вбивець	N;SG	N;ANIM;NOM;MASC;SG
pakai	використати	pakai	використати	V;SG;ACT	V;PFV;NFIN
pakai	використовувати	pakai	використовувати	V;SG;ACT	V;IPFV;NFIN
pakai	ношу	pakai	ніш	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
pakai	носити	pakai	носити	V;SG;ACT	V;IPFV;NFIN
basah	мокра	basah	мокрий	ADJ;SG	ADJ;NOM;FEM;SG
basah	мокрий	basah	мокрий	ADJ;SG	ADJ;NOM;MASC;SG
resimen	полк	resimen	полк.	N	N;INAN;NOM;MASC;SG
pupuk	добрив	pupuk	добрити	N	N;INAN;GEN;NEUT;PL
pupuk	добрива	pupuk	добриво	N	N;INAN;NOM;NEUT;PL
pupuk	добрива	pupuk	добриво	N	N;INAN;NOM;NEUT;PL
chapter	розділ	chapter	розділ	N	N;INAN;NOM;MASC;SG
chapter	глава	chapter	глава	N	N;ANIM;NOM;MASC;SG
chapter	главу	chapter	глава	N	N;ANIM;ACC;FEM;SG
penciptaan	створення	penciptaan	створення	N;SG	N;INAN;NOM;NEUT;SG
penciptaan	витвір	penciptaan	витвір	N;SG	N;INAN;NOM;MASC;SG
permata	прикрасу	permata	прикраса	N;SG	N;INAN;ACC;FEM;SG
penyelidikan	розслідування	penselidikan	розслідування	N;SG	N;INAN;NOM;NEUT;SG
penyelidikan	слідство	penselidikan	слідство	N;SG	N;INAN;NOM;NEUT;SG
penyelidikan	розслідування	penselidikan	розслідування	N;SG	N;INAN;NOM;NEUT;SG
transisi	перехід	transisi	перехід	N;SG	N;INAN;NOM;MASC;SG
sutra	сутра	sutra	сутро	N	N;INAN;NOM;FEM;SG
sutra	шовку	sutra	шовка	N	N;INAN;GEN;MASC;SG
sutra	шовк	sutra	шовк	N	N;INAN;NOM;MASC;SG
pidana	злочини	pidana	злочин	N	N;INAN;NOM;MASC;PL
pidana	злочинець	pidana	злочинець	N	N;ANIM;NOM;MASC;SG
pidana	злочин	pidana	злочин	N	N;INAN;NOM;MASC;SG
penjual	продавець	penjual	продавець	N;SG	N;INAN;NOM;MASC;SG
penjual	продавцем	penjual	продавець	N;SG	N;ANIM;INS;MASC;SG
penjual	продавець	penjual	продавець	N;SG	N;INAN;NOM;MASC;SG
penjual	продавця	penjual	продавець	N;SG	N;ANIM;ACC;MASC;SG
penjual	продавець	penjual	продавець	N;SG	N;INAN;NOM;MASC;SG
letusan	виверження	letusan	виверження	N;SG	N;INAN;NOM;NEUT;SG
bendungan	гребля	bendungan	гребль	N;SG	N;INAN;NOM;FEM;SG
didesain	розробив	didesain	розробити	V;SG;PASS	V;PFV;MASC;IND;SG;PST;FIN
didesain	розроблено	didesain	розробити	V;SG;PASS	V;PFV;IND;0;FIN
tembaga	мідь	tembaga	мідь	N;SG	N;INAN;NOM;MASC;SG
pengeboman	обстріл	pengeboman	обстріл	N	N;INAN;NOM;MASC;SG
pengeboman	бомбардування	pengeboman	бомбардування	N	N;INAN;NOM;NEUT;SG
pengeboman	бомбардування	pengeboman	бомбардування	N	N;INAN;NOM;NEUT;SG
mengadopsi	приймається	menadopsi	прийматися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
kastil	замки	kastil	замок	N	N;INAN;NOM;MASC;PL
kastil	замок	kastil	замка	N	N;INAN;NOM;MASC;SG
sinema	кінематограф	sinema	кінематограф	N;SG	N;INAN;NOM;MASC;SG
sinema	кіно	sinema	кіно	N;SG	N;INAN;NOM;NEUT;SG
lintasan	траєкторію	lintasan	траєкторія	N;SG	N;INAN;ACC;FEM;SG
gulungan	прокручування	gulungan	прокручування	N;SG	N;INAN;NOM;NEUT;SG
diizinkan	дозволено	diizinkan	дозволити	V;SG;PASS	V;PFV;IND;0;FIN
diizinkan	дозволено	diizinkan	дозволити	V;SG;PASS	V;PFV;IND;0;FIN
disukai	подобалось	disukai	подобатися	V;SG;PASS	V;IPFV;NEUT;IND;SG;PST;FIN
disukai	терпів	disukai	терп	V;SG;PASS	V;IPFV;MASC;IND;SG;PST;FIN
disukai	сподобався	disukai	сподобатися	V;SG;PASS	V;PFV;MASC;IND;SG;PST;FIN
disukai	сподобалося	disukai	сподобатися	V;SG;PASS	V;PFV;NEUT;IND;SG;PST;FIN
pelayaran	подорож	penlayaran	подорож	N;SG	N;INAN;NOM;FEM;SG
pelayaran	круїз	penlayaran	круїз	N;SG	N;INAN;NOM;MASC;SG
fashion	мода	fashion	мода	N	N;INAN;NOM;FEM;SG
matang	зріла	matang	зріти	ADJ;SG	ADJ;NOM;FEM;SG
matang	глибокої	matang	глибокий	ADJ;SG	ADJ;GEN;FEM;SG
permulaan	початок	permulaan	початок	N;SG	N;INAN;NOM;MASC;SG
mencintai	полюбити	mencintai	полюбити	V;SG;ACT	V;PFV;NFIN
mencintai	любити	mencintai	любити	V;SG;ACT	V;IPFV;NFIN
panah	стрілок	panah	стрілка	N;SG	N;INAN;NOM;MASC;SG
panah	стріла	panah	стріл	N;SG	N;INAN;NOM;FEM;SG
panah	стрілка	panah	стрілка	N;SG	N;INAN;NOM;FEM;SG
ditunjukkan	показано	ditunjukkan	показати	V;SG;PASS	V;PFV;IND;0;FIN
arsenal	арсенал	arsenal	арсенал	N	N;INAN;NOM;MASC;SG
menghitung	кількість	menhitung	кількість	N;SG;ACT	N;INAN;NOM;FEM;SG
menghitung	відлік	menhitung	відлік	N;SG;ACT	N;INAN;NOM;MASC;SG
menghitung	обчислення	menhitung	обчислення	N;SG;ACT	N;INAN;NOM;NEUT;SG
menghitung	обчислення	menhitung	обчислення	N;SG;ACT	N;INAN;NOM;NEUT;SG
menghitung	підрахунок	menhitung	підрахунок	N;SG;ACT	N;INAN;NOM;MASC;SG
menghitung	обліку	menhitung	облік	N;SG;ACT	N;INAN;GEN;MASC;SG
menghitung	відлік	menhitung	відлік	N;SG;ACT	N;INAN;NOM;MASC;SG
perolehan	збору	perolehan	збір	N;SG	N;INAN;GEN;MASC;SG
kawah	кратер	kawah	кратер	N;SG	N;INAN;NOM;MASC;SG
keterampilan	уміння	keterampilan	уміння	N;SG	N;INAN;NOM;NEUT;SG
keterampilan	майстерність	keterampilan	майстерність	N;SG	N;INAN;NOM;FEM;SG
keterampilan	уміння	keterampilan	уміння	N;SG	N;INAN;NOM;NEUT;SG
patah	розбите	patah	розбити	ADJ;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
patah	зламаний	patah	зламаний	ADJ;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
ksatria	лицар	ksatria	лицар	N;SG	N;ANIM;NOM;MASC;SG
koordinasi	координат	koordinasi	координат	N;SG	N;INAN;NOM;FEM;SG
koordinasi	координації	koordinasi	координація	N;SG	N;INAN;GEN;FEM;SG
koordinasi	координацію	koordinasi	координація	N;SG	N;INAN;ACC;FEM;SG
koordinasi	координація	koordinasi	координація	N;SG	N;INAN;NOM;FEM;SG
dimuat	завантажено	dimuat	завантажити	V;SG;PASS	V;PFV;IND;0;FIN
penamaan	найменування	pennamaan	найменування	N;SG	N;INAN;NOM;NEUT;SG
nyaman	зручний	nyaman	зручний	ADJ;SG	ADJ;NOM;MASC;SG
nyaman	зручна	nyaman	зручний	ADJ;SG	ADJ;NOM;FEM;SG
nyaman	затишна	nyaman	затишний	ADJ;SG	ADJ;NOM;FEM;SG
nyaman	комфортний	nyaman	комфортний	ADJ;SG	ADJ;NOM;MASC;SG
nyaman	зручне	nyaman	зручний	ADJ;SG	ADJ;NOM;NEUT;SG
nyaman	зручний	nyaman	зручний	ADJ;SG	ADJ;NOM;MASC;SG
nyaman	затишний	nyaman	затишний	ADJ;SG	ADJ;NOM;MASC;SG
ramah	дружній	ramah	дружній	ADJ;SG	ADJ;NOM;MASC;SG
efisien	ефективна	efisien	ефективний	ADJ;SG	ADJ;NOM;FEM;SG
pagar	огорожу	pagar	огорожа	N;SG	N;INAN;ACC;FEM;SG
pagar	огорожа	pagar	огорожа	N;SG	N;INAN;NOM;FEM;SG
pagar	паркан	pagar	паркан	N;SG	N;INAN;NOM;MASC;SG
memadai	адекватна	memadai	адекватний	ADJ;SG	ADJ;NOM;FEM;SG
dibatalkan	скасовано	dibatalkan	скасувати	V;SG;PASS	V;PFV;IND;0;FIN
dibatalkan	скасовано	dibatalkan	скасувати	V;SG;PASS	V;PFV;IND;0;FIN
dibatalkan	відкликано	dibatalkan	відкликати	V;SG;PASS	V;PFV;IND;0;FIN
dibatalkan	припинено	dibatalkan	припинути	V;SG;PASS	V;PFV;IND;0;FIN
dibatalkan	перервано	dibatalkan	перервати	V;SG;PASS	V;PFV;IND;0;FIN
menembus	проникати	mentembus	проникати	V;SG;ACT	V;IPFV;NFIN
koordinator	координатор	koordinator	координатор	N;SG	N;ANIM;NOM;FEM;SG
pemisahan	розділення	penpisahan	розділення	N;SG	N;INAN;NOM;NEUT;SG
pemisahan	відокремлення	penpisahan	відокремлення	N;SG	N;INAN;NOM;NEUT;SG
perluasan	розгортання	perluasan	розгортання	N;SG	N;INAN;NOM;NEUT;SG
perluasan	розширення	perluasan	розширення	N;SG	N;INAN;NOM;NEUT;SG
jajaran	звання	jajaran	звання	N;SG	N;INAN;NOM;NEUT;SG
meyakinkan	переконати	menyakinkan	переконати	V;SG;ACT	V;PFV;NFIN
meyakinkan	запевняє	menyakinkan	запевняти	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
lingkup	сфера	lingkup	сфера	N;SG	N;INAN;NOM;FEM;SG
lingkup	куля	lingkup	куля	N;SG	N;INAN;NOM;FEM;SG
lingkup	приціл	lingkup	приціл	N;SG	N;INAN;NOM;MASC;SG
lingkup	обсяг	lingkup	обсяг	N;SG	N;INAN;NOM;MASC;SG
mayat	труп	mayat	труп	N;SG	N;INAN;NOM;MASC;SG
mayat	труп	mayat	труп	N;SG	N;INAN;NOM;MASC;SG
kecantikan	краса	kecantikan	краса	N;SG	N;INAN;NOM;FEM;SG
bangkit	піднімається	bangkit	підніматися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
libur	свято	libur	свято	N;SG	N;INAN;NOM;NEUT;SG
libur	свята	libur	свято	N;SG	N;INAN;NOM;NEUT;SG
dimenangkan	переміг	dimenangkan	перемогти	V;SG;PASS	V;PFV;MASC;IND;SG;PST;FIN
dimenangkan	виграв	dimenangkan	виграти	V;SG;PASS	V;PFV;MASC;IND;SG;PST;FIN
pengembang	розробник	penkembang	розробник	N;SG	N;ANIM;NOM;MASC;SG
pengembang	розробника	penkembang	розробник	N;SG	N;ANIM;ACC;MASC;SG
amal	благодійності	amal	благодійність	N;SG	N;INAN;GEN;FEM;SG
amal	благодійність	amal	благодійність	N;SG	N;INAN;NOM;FEM;SG
modifikasi	зміна	modifikasi	зміна	N;SG	N;INAN;NOM;FEM;SG
inovasi	нововведення	inovasi	нововведення	N;SG	N;INAN;NOM;NEUT;SG
otomotif	авто	otomotif	авто	N;SG	N;INAN;NOM;NEUT;SG
otomotif	автомобілем	otomotif	автомобіль	N;SG	N;INAN;INS;MASC;SG
otomotif	автомобіль	otomotif	автомобіль	N;SG	N;INAN;NOM;MASC;SG
otomotif	автовиробник	otomotif	автовиробник	N;SG	N;ANIM;NOM;MASC;SG
sumbangan	пожертва	sumbangan	пожертва	N;SG	N;INAN;NOM;FEM;SG
sumbangan	пожертву	sumbangan	пожертва	N;SG	N;INAN;ACC;FEM;SG
perlengkapan	обладнання	perlengkapan	обладнання	N;SG	N;INAN;NOM;NEUT;SG
perlengkapan	інвентар	perlengkapan	інвентар	N;SG	N;INAN;NOM;MASC;SG
spesifikasi	специфікації	spesifikasi	специфікація	N	N;INAN;NOM;FEM;PL
keunggulan	майстерність	keunggulan	майстерність	N;SG	N;INAN;NOM;FEM;SG
keunggulan	перевагу	keunggulan	перевага	N;SG	N;INAN;ACC;FEM;SG
keunggulan	перевага	keunggulan	перевага	N;SG	N;INAN;NOM;FEM;SG
keunggulan	перевагою	keunggulan	перевага	N;SG	N;INAN;INS;FEM;SG
penghubung	кабель	penhubung	кабель	N;SG	N;INAN;NOM;MASC;SG
penyelesaian	завершення	penselesaian	завершення	N;SG	N;INAN;NOM;NEUT;SG
penyelesaian	доповнення	penselesaian	доповнення	N;SG	N;INAN;NOM;NEUT;SG
penyelesaian	поселення	penselesaian	поселення	N;SG	N;INAN;NOM;NEUT;SG
minoritas	меншості	minoritas	меншість	N;SG	N;INAN;DAT;FEM;SG
varietas	різноманітність	varietas	різноманітність	N;SG	N;INAN;NOM;FEM;SG
varietas	різноманітності	varietas	різноманітність	N;SG	N;INAN;DAT;FEM;SG
pengepungan	облога	penkepungan	облогий	N;SG	N;INAN;NOM;FEM;SG
gila	божевільний	gila	божевільний	ADJ;SG	ADJ;NOM;MASC;SG
gila	божевільна	gila	божевільний	ADJ;SG	ADJ;NOM;FEM;SG
gila	скажений	gila	скажений	ADJ;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
gila	шалений	gila	шалений	ADJ;SG	ADJ;NOM;MASC;SG
gila	божевільна	gila	божевільний	ADJ;SG	ADJ;NOM;FEM;SG
gila	скажений	gila	скажений	ADJ;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
akal	глузд	akal	глузд	N;SG	N;INAN;NOM;MASC;SG
akal	почуття	akal	почуття	N;SG	N;INAN;NOM;NEUT;SG
akal	чуття	akal	чуття	N;SG	N;INAN;NOM;NEUT;SG
teritori	територія	teritori	територія	N;SG	N;INAN;NOM;FEM;SG
jangkauan	асортимент	jangkauan	асортимент	N;SG	N;INAN;NOM;MASC;SG
jangkauan	діапазон	jangkauan	діапазон	N;SG	N;INAN;NOM;MASC;SG
jangkauan	хребет	jangkauan	хребет	N;SG	N;INAN;NOM;MASC;SG
