kao	som	kao	som	CONJ	CONJ
troškovi	kostnader	trošak	kostnad	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
troškovi	kostnader	trošak	kostnad	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
troškovi	utgifter	trošak	utgift	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
troškovi	utlägg	trošak	utlägg	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
troškovi	kostnader	trošak	kostnad	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
troškovi	rättegångskostnader	trošak	rättegångskostnad	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
postepeno	gradvis	postepeno	gradvis	ADV	ADV
postepeno	gradvis	postepeno	gradvis	ADV	ADV
postepeno	successivt	postepeno	successiv	ADV	ADV
policajac	polis	policajac	polis	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
policajac	cop	policajac	cop	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
policajac	polisman	policajac	polisman	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
policajac	officer	policajac	officer	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
policajac	polisman	policajac	polisman	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
prix	prix	prix	prix	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pripadnost	anknytning	pripadnost	anknytning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pripadnost	tillhörighet	pripadnost	tillhörighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
izbačen	relegerad	izbaciti	relegera	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
postupci	åtgärder	postupak	åtgärd	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
postupci	insatser	postupak	insats	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
čita	läser	čitati	läsa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
čita	läser	čitati	läsa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
infekcija	infektion	infekcija	infektion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
proizvođači	tillverkare	proizvođač	tillverkare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
proizvođači	tillverkarna	proizvođač	tillverkare	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
argument	argumentation	argument	argumentation	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
argument	gräl	argument	gräl	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
kupuje	köper	kupovati	köpa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
čisto	rent	čist	ren	ADV	ADV
čisto	rent	čist	ren	ADV	ADV
mama	mamma	mam	mamma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mama	morsan	mam	morsan	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
mama	mamma	mam	mamma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mama	morsan	mam	morsan	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
mama	mamma	mam	mamma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mama	mom	mam	mom	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
mama	mama	mam	mama	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mama	mamma	mam	mamma	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
žlijezde	körtlar	žlijezda	körtla	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
žlijezde	körtlar	žlijezda	körtla	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
dokazati	bevisa	dokazati	bevisa	V;NFIN	V;IMP;FIN;ACT
odgoj	uppfostran	odgoj	uppfostran	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odgoj	uppfostran	odgoj	uppfostran	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
definitivno	definitivt	definitivno	definitiv	ADV	ADV
raspad	uppbrott	raspad	uppbrota	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
raspad	upplösningen	raspad	upplösning	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
raspad	upplösning	raspad	upplösning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
spor	tvist	spor	tvist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
spor	dispyt	spor	dispyt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
partner	kompanjon	partner	kompanjon	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
partner	partner	partner	partner	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
umjereno	måtta	umjereno	måtta	ADJ;NOM;DEF;NEUT;SG	ADJ;NOM
izvođači	artister	izvođač	artist	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
odsjek	division	odsjek	division	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odsjek	delning	odsjek	delning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nedostaje	saknar	nedostajati	sakna	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
nedostaje	saknas	nedostajati	sakna	V;IND;SG;3;PRS;FIN	V;NFIN;PASS
trinaest	tretton	trinaest	tretton	NUM	NUM;NOM
princeze	prinsessor	princeza	prinsessa	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
pronađeno	funnen	pronaći	finna	ADJ;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pronađeno	hittad	pronaći	hittad	ADJ;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pronađeno	hittat	pronaći	hitta	ADJ;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
brescovit	brescovit	brescovit	brescovit	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ekonomija	ekonomi	ekonomija	ekonomi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ekonomija	sparsamhet	ekonomija	sparsamhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ekonomija	ekonomin	ekonomija	ekonomi	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ekonomija	ekonomi	ekonomija	ekonomi	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
duet	duett	duet	duena	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
facto	facto	facto	facto	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bogat	rikt	bogat	rik	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
bogat	rik	bogat	rik	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
preživio	överlevt	preživiti	överleva	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
preživio	överlevde	preživiti	överleva	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
hlađenje	kylning	hlađenje	kylning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
hlađenje	kyla	hlađenje	kyla	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
hlađenje	nedkylning	hlađenje	nedkylning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
hlađenje	kylning	hlađenje	kylning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
bistrica	bistrica	bistrica	bistric	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
plaćanja	utbetalningar	plaćanje	utbetalning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
plaćanja	betalningar	plaćanje	betalning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
večer	afton	večer	afton	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
večer	kvällen	večer	kväll	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
večer	kväll	večer	kväll	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
večer	kvälls	večer	kvälla	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zadaće	arbetsuppgifter	zadaća	arbetsuppgift	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
zadaće	uppgifter	zadaća	uppgift	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
rijetki	knappa	rijedak	knappa	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
rijetki	sällsynta	rijedak	sällsynta	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
indeks	förteckning	indeks	förteckning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
indeks	index	indeks	index	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
brisanje	borttagning	brisanje	borttagning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
brisanje	borttagning	brisanje	borttagning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
brisanje	radering	brisanje	radering	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
brisanje	strykning	brisanje	strykning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
orden	medaljen	orden	medalj	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
orden	medalj	orden	medalj	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
toplice	spa	toplica	spa	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
toplice	spa	toplica	spa	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
formacije	formationer	formacija	formation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
kronika	chronicle	kronik	chronicle	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kronika	krönika	kronik	krönik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dionice	lager	dionica	lag	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dionice	stockar	dionica	stocka	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dionice	delningar	dionica	delning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dionice	aktier	dionica	aktie	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dionice	delar	dionica	del	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dionice	andelar	dionica	andel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dionice	lager	dionica	lag	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
proglašava	proklamerar	proglašavati	proklamera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
porin	porin	porin	porin	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
slaveni	slaver	slaven	slav	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ekspedicija	expeditionen	ekspedicija	expedition	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ekspedicija	expedition	ekspedicija	expedition	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stvarnost	realitet	stvarnost	realitet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stvarnost	reality	stvarnost	reality	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stvarnost	verkligheten	stvarnost	verklighet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
stvarnost	verklighet	stvarnost	verklighet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
shvatiti	inser	shvatiti	inse	V;NFIN	V;IND;PRS;FIN;ACT
dame	damerna	dama	dam	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
dame	damer	dama	dam	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
simboli	symboler	simbol	symbol	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
simboli	symbolerna	simbol	symbol	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
ponude	erbjudanden	ponuda	erbjudande	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
eksplozije	explosioner	eksplozija	explosion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
varijanta	varianten	varijanta	variant	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
varijanta	variant	varijanta	variant	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
detalji	detaljer	detalj	detalj	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ronald	ronald	ronald	ronal	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zora	gryning	zora	gryning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zora	gryningen	zora	gryning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
zora	soluppgång	zora	soluppgång	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zora	soluppgången	zora	soluppgång	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
zora	zora	zora	zora	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tomić	tomic	tomić	tomic	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
džamije	moskéer	džamija	moskéer	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
simbolizira	symboliserar	simbolizirati	symbolisera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
simbolizira	symboliserar	simbolizirati	symbolisera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
simbolizira	symboliserar	simbolizirati	symbolisera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
proizveden	producerad	proizvesti	producerad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
proizveden	framställt	proizvesti	framställa	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
proizveden	producerat	proizvesti	producerad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
proizveden	tillverkat	proizvesti	tillverkad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
proizveden	tillverkad	proizvesti	tillverkad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
proizveden	framställt	proizvesti	framställa	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
podizanje	höjning	podizanje	höjning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
blog	blog	blog	blog	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
blog	bloggen	blog	blogg	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
blog	blogg	blog	blogg	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
oštro	skarpt	oštro	skarp	ADV	ADV
odgovorni	ansvariga	odgovoran	ansvarig	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
pratio	följde	pratiti	följa	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
pratio	följt	pratiti	följa	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
putovnica	passet	putovnica	pass	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
putovnica	pass	putovnica	pass	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
socijalistička	socialistisk	socijalistički	socialistisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
privlači	attraherar	privlačiti	attrahera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
privlači	lockar	privlačiti	locka	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
vuče	drar	vući	dra	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
vidljiv	synlig	vidljiv	synlig	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;SG
vidljiv	synligt	vidljiv	synlig	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
sobe	rummen	soba	rumme	N;NOM;FEM;PL	N;NOM;DEF;NEUT;PL
salon	salong	salon	salong	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
anđeo	ängeln	anđeo	ängel	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
anđeo	ängel	anđeo	ängel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
anđeo	angel	anđeo	angel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
planovi	planer	plan	plan	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
sporo	långsamt	sporo	långsam	ADV	ADV
svakodnevno	dagligen	svakodnevno	dagligen	ADV	ADV
amerikanci	amerikanerna	amerikanac	amerikan	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
amerikanci	amerikaner	amerikanac	amerikan	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
jednadžbe	ekvationer	jednadžba	ekvation	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tablice	plåtar	tablica	plåta	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tablice	tallrikar	tablica	tallrik	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tablice	plattor	tablica	plattor	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
loze	vinodlingar	loza	vinodling	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
bombardiranja	bombningar	bombardiranje	bombning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
bombardiranja	bombningarna	bombardiranje	bombning	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
bombardiranja	bombningar	bombardiranje	bombning	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
grm	buske	grm	buske	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
digimon	digimon	digimon	digimon	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dulje	längre	dugo	länge	ADV;CMPR	ADV;CMPR
obujam	omfång	obujam	omfång	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
žila	ven	žila	ven	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
namjere	avsikter	namjera	avsikt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
namjere	intentioner	namjera	intention	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
namjere	avsikter	namjera	avsikt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ravnice	slätter	ravnica	slätta	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
šah	schack	šah	schack	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
strojevi	maskiner	stroj	maskin	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
naslikao	målade	naslikati	måla	V;MASC;SG;PST;V.PTCP;ACT	V;PST;V.PTCP;ACT
zlo	ondskan	zlo	ondska	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
zlo	ondska	zlo	ondsk	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zlo	evil	zlo	evil	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
želite	vill	željeti	vilja	V;IND;PL;2;PRS;FIN	V;IND;PRS;FIN;ACT
kneževina	furstendömet	kneževina	furstendöm	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
klasifikacija	klassificering	klasifikacija	klassificering	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
leonardo	leonardo	leonardo	leonardo	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
slam	slam	slam	slam	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
karate	karate	karata	karate	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
prostorija	rummet	prostorija	rum	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
prostorija	rum	prostorija	rum	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
rođendan	födelsedatum	rođendan	födelsedatum	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rođendan	födelsedag	rođendan	födelsedag	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
otkriveni	upptäckta	otkriti	upptäckt	ADJ;NOM;DEF;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
rosa	rosa	rosa	rosa	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
trio	trio	trio	trio	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
julija	julia	julij	juli	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
julija	juliet	julij	julium	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
civilizacija	civilisation	civilizacija	civilisation	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
civilizacija	civilisationen	civilizacija	civilisation	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
odrasli	vuxna	odrastao	vuxen	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
odrasli	vuxna	odrastao	vuxen	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
kovanice	mynt	kovanica	mynt	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
mail	mail	mail	mail	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
mail	post	mail	post	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mail	brev	mail	brev	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
alvania	alvania	alvania	alvanium	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
održavati	upprätthålla	održavati	upprätthålla	V;NFIN	V;IMP;FIN;ACT
održavati	underhålla	održavati	underhålla	V;NFIN	V;IMP;FIN;ACT
održavati	bibehålla	održavati	bibehålla	V;NFIN	V;NFIN;ACT
kemičar	kemist	kemičar	kemist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
autonomne	autonoma	autonoman	autonom	ADJ;NOM;FEM;PL	ADJ;NOM;PL
povjerenje	förtroendet	povjerenje	förtroende	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
povjerenje	förtroende	povjerenje	förtroende	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
povjerenje	tillit	povjerenje	tillit	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
povjerenje	trust	povjerenje	trust	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
povjerenje	förtroende	povjerenje	förtroende	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
pustinje	öknar	pustinja	öken	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
spektar	spektrum	spektar	spektrum	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
dysdera	dysdera	dysder	dysdera	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
poručnik	löjtnant	poručnik	löjtnant	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sekcije	sektioner	sekcija	sektion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
odmor	helgdag	odmor	helgdag	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odmor	semester	odmor	semest	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odmor	högtid	odmor	högtid	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
odmor	semester	odmor	semest	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
plaža	stranden	plaž	strand	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
plaža	beach	plaž	beach	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
plaža	strand	plaž	strand	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
capensis	capensis	capensis	capensis	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
umirovljen	pensionerad	umiroviti	pensionerad	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
opisan	beskrivet	opisati	beskriva	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ukidanje	avskaffande	ukidanje	avskaffande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
groblja	kyrkogårdar	groblje	kyrkogård	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
glumice	skådespelerskor	glumica	skådespelerska	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
zappa	zappa	zappa	zappa	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zahtjevi	förfrågningar	zahtjev	förfrågning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
zahtjevi	krav	zahtjev	krav	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
zahtjevi	krav	zahtjev	krav	N;NOM;MASC;PL	N;NOM;INDF;NEUT;PL
namjera	avsikten	namjera	avsikt	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
namjera	avsikt	namjera	avsikt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
namjera	uppsåt	namjera	uppsåt	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
namjera	avsikt	namjera	avsikt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
valuta	valuta	valuta	valut	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
valuta	valutan	valuta	valutan	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
nećak	systerson	nećak	systerson	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nećak	brorson	nećak	brorson	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rupa	hål	rupa	hål	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
rupa	hole	rupa	hole	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
droge	läkemedel	droga	läkemedel	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
droge	droger	droga	drog	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
droge	narkotika	droga	narkotika	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
mihajlo	mihajlo	mihajlo	mihajlo	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
barun	baron	barun	baron	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
barun	baronen	barun	baron	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dostupni	tillgängliga	dostupan	tillgänglig	ADJ;NOM;DEF;MASC;PL	ADJ;NOM;PL
kolekcija	samling	kolekcija	samling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kolekcija	samlingen	kolekcija	samling	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
kolekcija	collection	kolekcija	collection	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kolekcija	insamling	kolekcija	insamling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
schulze	schulze	schulza	schulze	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
