dans	اندر	dans	اندر	ADP	ADP;NOM;MASC;SG;3
foncé	ناخواندہ	foncé	ناخواندہ	ADJ;MASC;SG	ADJ
foncé	افسردہ	foncé	افسردہ	ADJ;MASC;SG	ADJ
foncé	رنجیدہ	foncé	رنجیدہ	ADJ;MASC;SG	ADJ
foncé	نامعلوم	foncé	نامعلوم	ADJ;MASC;SG	ADJ
foncé	نابلد	foncé	نابلد	ADJ;MASC;SG	ADJ
foncé	پراسرار	foncé	پراسرار	ADJ;MASC;SG	ADJ
foncé	تاریکی	foncé	تاریکی	ADJ;MASC;SG	ADJ
séparer	کاٹنا	séparer	کاٹنا	V;NFIN	V;MASC;SG;NFIN;ACT
séparer	چھنٹائی	séparer	چھنٹائی	V;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
séparer	کاٹنا	séparer	کاٹنا	V;NFIN	V;MASC;SG;NFIN;ACT
séparer	چھنٹائی	séparer	چھنٹائی	V;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
massive	زوردار	massif	زوردار	ADJ;FEM;SG	ADJ
massive	ٹھوس	massif	ٹھوس	ADJ;FEM;SG	ADJ
socialisme	اشتراکیت	socialisme	اشتراکیت	N;MASC;SG	N;NOM;MASC;SG;3
impasse	تعطل	impasse	تعطل	N;FEM;SG	N;NOM;MASC;SG;3
dialecte	تلفظ	dialecte	تلفظ	N;MASC;SG	N;NOM;MASC;SG;3
genèse	پیدائش	genèse	پیدائش	N;FEM;SG	N;NOM;MASC;SG;3
genèse	پیدائش	genèse	پیدائش	N;FEM;SG	N;NOM;MASC;SG;3
genèse	تکوین	genèse	تکوین	N;FEM;SG	N;NOM;MASC;SG;3
réservée	بچاکر	réserver	بچاکر	V;FEM;SG;PST;V.PTCP	V;ACT
recteur	کالج	recteur	کالج	N;MASC;SG	N;NOM;MASC;SG;3
pertinence	مناسبت	pertinence	مناسبت	N;FEM;SG	N;NOM;MASC;SG;3
complexité	الجھن	complexité	الجھن	N;FEM;SG	N;NOM;MASC;SG;3
complexité	الجھن	complexité	الجھن	N;FEM;SG	N;NOM;MASC;SG;3
complexité	پیچیدگی	complexité	پیچیدگی	N;FEM;SG	N;NOM;MASC;SG;3
rechercher	پرکھ	rechercher	پرکھ	V;NFIN	V;ACT
rechercher	پرکھ	rechercher	پرکھ	V;NFIN	V;ACT
distinctes	جداگانہ	distinct	جداگانہ	ADJ;FEM;PL	ADJ
distinctes	یقینی	distinct	یقینی	ADJ;FEM;PL	ADJ
exacte	صحیح	exact	صحیح	ADJ;FEM;SG	ADJ
papiers	حقوق	papier	حق	N;MASC;PL	N;NOM;MASC;PL;3
papiers	حقوق	papier	حق	N;MASC;PL	N;NOM;MASC;PL;3
vecteur	سمتیہ	vecteur	سمتیہ	N;MASC;SG	N;NOM;MASC;SG;3
break	وقفہ	break	وقفہ	N;MASC;SG	N;NOM;MASC;SG;3
break	عہد	break	عہد	N;MASC;SG	N;NOM;MASC;SG;3
break	رخنہ	break	رخنہ	N;MASC;SG	N;NOM;MASC;SG;3
break	چوک	break	چوک	N;MASC;SG	N;NOM;MASC;SG;3
break	وعدہ	break	وعدہ	N;MASC;SG	N;NOM;MASC;SG;3
break	وقفہ	break	وقفہ	N;MASC;SG	N;NOM;MASC;SG;3
break	عہد	break	عہد	N;MASC;SG	N;NOM;MASC;SG;3
break	رخنہ	break	رخنہ	N;MASC;SG	N;NOM;MASC;SG;3
break	چوک	break	چوک	N;MASC;SG	N;NOM;MASC;SG;3
break	خلل	break	خلل	N;MASC;SG	N;NOM;MASC;SG;3
break	وعدہ	break	وعدہ	N;MASC;SG	N;NOM;MASC;SG;3
script	ڈرامے	script	ڈرامہ	N;MASC;SG	N;NOM;MASC;SG;3
détention	تحویل	détention	تحویل	N;FEM;SG	N;NOM;MASC;SG;3
crête	قیمت	crête	قیمت	N;FEM;SG	N;NOM;FEM;SG;3
crête	شرح	crête	شرح	N;FEM;SG	N;NOM;FEM;SG;3
crête	خوبی	crête	خوبی	N;FEM;SG	N;NOM;MASC;SG;3
crête	قسم	crête	قسم	N;FEM;SG	N;NOM;MASC;SG;3
crête	چوٹی	crête	چوٹی	N;FEM;SG	N;NOM;FEM;SG;3
crête	پہاڑ	crête	پہاڑ	N;FEM;SG	N;NOM;MASC;SG;3
pionnier	مقدم	pionnier	مقدم	N;MASC;SG	N;NOM;MASC;SG;3
pionnier	پیشرو	pionnier	پیشرو	N;MASC;SG	N;NOM;MASC;SG;3
mystique	متصوّفانہ	mystique	متصوّفانہ	ADJ;MASC;SG	ADJ
mystique	عارفانہ.	mystique	عارفانہ.	ADJ;MASC;SG	ADJ
mystique	باطنی	mystique	باطنی	ADJ;MASC;SG	ADJ
mystique	عارفانہ	mystique	عارفانہ	ADJ;MASC;SG	ADJ
mystique	صوفیانہ	mystique	صوفیانہ	ADJ;MASC;SG	ADJ
boule	تفریح	boule	تفریح	N;FEM;SG	N;NOM;MASC;SG;3
tactique	تعیناتی	tactique	تعیناتی	ADJ;FEM;SG	ADJ
fondamentale	ابتدائی	fondamental	ابتدائی	ADJ;FEM;SG	ADJ
fondamentale	بنیادی	fondamental	بنیادی	ADJ;FEM;SG	ADJ
fondamentale	ابتدائی	fondamental	ابتدائی	ADJ;FEM;SG	ADJ
fondamentale	اصلی	fondamental	اصلی	ADJ;FEM;SG	ADJ
fondamentale	بنیادی	fondamental	بنیادی	ADJ;FEM;SG	ADJ
originaux	تخلیقی	original	تخلیقی	ADJ;MASC;PL	ADJ
transit	رہگزر	transit	رہگزر	N;MASC;SG	N;NOM;MASC;SG;3
transit	راستہ	transit	راستہ	N;MASC;SG	N;NOM;MASC;SG;3
épidémie	جنگ	épidémie	جنگ	N;FEM;SG	N;NOM;FEM;SG;3
épidémie	وبا	épidémie	وبا	N;FEM;SG	N;NOM;MASC;SG;3
soulèvement	بغاوت	soulèvement	بغاوت	N;MASC;SG	N;NOM;MASC;SG;3
soulèvement	سرکشی.	soulèvement	سرکشی.	N;MASC;SG	N;NOM;MASC;SG;3
oreille	سماعت	oreille	سماعت	N;FEM;SG	N;NOM;MASC;SG;3
ambiance	بیزاری	ambiance	بیزاری	N;FEM;SG	N;NOM;MASC;SG;3
diminuer	گھٹانا	diminuer	گھٹا	V;NFIN	V;SG;NFIN;ACT
rabat	لکڑی	rabat	لکڑی	N;MASC;SG	N;NOM;MASC;SG;3
rabat	کپڑے	rabat	کپڑا	N;MASC;SG	N;NOM;MASC;SG;3
vérification	محاسبہ	vérification	محاسبہ	N;FEM;SG	N;NOM;MASC;SG;3
vérification	تنقیح	vérification	تنقیح	N;FEM;SG	N;NOM;MASC;SG;3
vérification	تصدیق	vérification	تصدیق	N;FEM;SG	N;NOM;MASC;SG;3
renouvellement	آغاز	renouvellement	آغاز	N;MASC;SG	N;NOM;MASC;SG;3
renouvellement	رکنیت	renouvellement	رکنیت	N;MASC;SG	N;NOM;MASC;SG;3
renouvellement	اعادہ	renouvellement	اعادہ	N;MASC;SG	N;NOM;MASC;SG;3
renouvellement	تجدید	renouvellement	تجدید	N;MASC;SG	N;NOM;MASC;SG;3
renouvellement	اعادہ	renouvellement	اعادہ	N;MASC;SG	N;NOM;MASC;SG;3
municipaux	بلدیاتی	municipal	بلدیاتی	ADJ;MASC;PL	ADJ;NOM
martyr	شہادت	martyr	شہادت	N;MASC;SG	N;NOM;MASC;SG;3
assassin	قاتل	assassin	قاتل	N;MASC;SG	N;NOM;MASC;SG;3
conversation	گفتگو	conversation	گفتگو	N;FEM;SG	N;NOM;MASC;SG;3
prose	نثر	prose	نثر	N;FEM;SG	N;NOM;MASC;SG;3
vain	خالی	vain	خالی	ADJ;MASC;SG	ADJ
vain	متکبر	vain	متکبر	ADJ;MASC;SG	ADJ
anthropologie	انسانیات	anthropologie	انسانیات	N;FEM;SG	N;NOM;MASC;SG;3
réplique	جواب	réplique	جواب	N;FEM;SG	N;NOM;MASC;SG;3
ban	امتناع	ban	امتناع	N;MASC;SG	N;NOM;MASC;SG;3
ban	امتناع	ban	امتناع	N;MASC;SG	N;NOM;MASC;SG;3
anecdote	قصہ	anecdote	قصہ	N;FEM;SG	N;NOM;MASC;SG;3
gazon	بانس	gazon	بانس	N;MASC;SG	N;NOM;MASC;SG;3
jadis	اچانک	jadis	اچانک	ADV	ADV
notation	قسم	notation	قسم	N;FEM;SG	N;NOM;MASC;SG;3
notation	سرزنش	notation	سرزنش	N;FEM;SG	N;NOM;MASC;SG;3
rendement	قصہ	rendement	قصہ	N;MASC;SG	N;NOM;MASC;SG;3
rendement	قضیہ	rendement	قضیہ	N;MASC;SG	N;NOM;MASC;SG;3
rendement	حاصل	rendement	حاصل	N;MASC;SG	N;NOM;MASC;SG;3
rendement	پیداوار	rendement	پیداوار	N;MASC;SG	N;NOM;MASC;SG;3
jolie	بڑا	joli	بڑا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
jolie	پیارا	joli	پیارا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
jolie	برا	joli	برا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
jolie	پسندیدہ	joli	پسندیدہ	ADJ;FEM;SG	ADJ
bénéfice	بھلائی	bénéfice	بھلائی	N;MASC;SG	N;NOM;FEM;SG;3
bénéfice	بھلائی	bénéfice	بھلائی	N;MASC;SG	N;NOM;FEM;SG;3
bénéfice	فائدہ	bénéfice	فائدہ	N;MASC;SG	N;NOM;MASC;SG;3
bénéfice	نفع	bénéfice	نفع	N;MASC;SG	N;NOM;MASC;SG;3
bénéfice	فائدہ	bénéfice	فائدہ	N;MASC;SG	N;NOM;MASC;SG;3
exhaustive	مکمل	exhaustif	مکمل	ADJ;FEM;SG	ADJ
tapis	غلاف	tapis	غلاف	N;MASC;SG	N;NOM;MASC;SG;3
tapis	قالین	tapis	قالین	N;MASC;SG	N;NOM;MASC;SG;3
solides	اصلی	solide	اصلی	ADJ;MASC;PL	ADJ
solides	پختہ	solide	پختہ	ADJ;MASC;PL	ADJ
solides	معتبر	solide	معتبر	ADJ;MASC;PL	ADJ
solides	ہموار	solide	ہموار	ADJ;MASC;PL	ADJ
solides	اصلی	solide	اصلی	ADJ;MASC;PL	ADJ
solides	پختہ	solide	پختہ	ADJ;MASC;PL	ADJ
solides	معتبر	solide	معتبر	ADJ;MASC;PL	ADJ
solides	ہموار	solide	ہموار	ADJ;MASC;PL	ADJ
solides	ٹھوس	solide	ٹھوس	ADJ;MASC;PL	ADJ
solides	مضبوط	solide	مضبوط	ADJ;MASC;PL	ADJ
solides	سخت	solide	سخت	ADJ;MASC;PL	ADJ
entiers	مکمل	entier	مکمل	ADJ;MASC;PL	ADJ
entiers	مکمل	entier	مکمل	ADJ;MASC;PL	ADJ
pratiquer	تدبیرکرنا	pratiquer	تدبیرکرنا	V;NFIN	V;SG;ACT
cahier	سفری	cahier	سفری	N;MASC;SG	N;NOM;MASC;SG;3
rédiger	لکھنا	rédiger	لکھ	V;NFIN	V;MASC;SG;NFIN;ACT
permanence	استقلال	permanence	استقلال	N;FEM;SG	N;NOM;MASC;SG;3
permanence	پائیداری	permanence	پائیداری	N;FEM;SG	N;NOM;MASC;SG;3
battue	ہرایا	battre	ہرایا	V;FEM;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
heavy	تحریر	heavy	تحریر	N;MASC;SG	N;NOM;MASC;SG;3
heavy	تحریر	heavy	تحریر	N;MASC;SG	N;NOM;MASC;SG;3
exécuter	پھیرا	exécuter	پھیرا	V;NFIN	V;MASC;SG;V.PTCP;ACT
exécuter	دوڑنا.	exécuter	دوڑنا.	V;NFIN	V;MASC;SG;NFIN;ACT
exécuter	بھاگنا	exécuter	بھاگ	V;NFIN	V;MASC;SG;NFIN;ACT
exécuter	تماشے	exécuter	تماشہ	V;NFIN	V;MASC;PL;V.PTCP;ACT
exécuter	چڑھائی	exécuter	چڑھا	V;NFIN	V;PFV;FEM;SG;V.PTCP;ACT
prolongation	اضافہ	prolongation	اضافہ	N;FEM;SG	N;NOM;MASC;SG;3
prolongation	وسعت	prolongation	وسعت	N;FEM;SG	N;NOM;MASC;SG;3
prolongation	توسیع	prolongation	توسیع	N;FEM;SG	N;NOM;MASC;SG;3
coton	روئی	coton	روئی	N;MASC;SG	N;NOM;FEM;SG;3
coton	روئی	coton	روئی	N;MASC;SG	N;NOM;FEM;SG;3
insertion	مضمون	insertion	مضمون	N;FEM;SG	N;NOM;MASC;SG;3
insertion	عضو	insertion	عضو	N;FEM;SG	N;NOM;MASC;SG;3
insertion	ترمیم	insertion	ترمیم	N;FEM;SG	N;NOM;FEM;SG;3
sensibles	موافق	sensible	موافق	ADJ;MASC;PL	ADJ
herbe	بانس	herbe	بانس	N;FEM;SG	N;NOM;MASC;SG;3
dépendance	تابع	dépendance	تابع	N;FEM;SG	N;NOM;MASC;SG;3
dépendance	آسرا	dépendance	آسرا	N;FEM;SG	N;NOM;MASC;SG;3
dépendance	اعتماد	dépendance	اعتماد	N;FEM;SG	N;NOM;MASC;SG;3
détachement	بیگانگی	détachement	بیگانگی	N;MASC;SG	N;NOM;MASC;SG;3
contestation	قضیہ	contestation	قضیہ	N;FEM;SG	N;NOM;MASC;SG;3
maturité	پختگی	maturité	پختگی	N;FEM;SG	N;NOM;MASC;SG;3
maturité	پختگی	maturité	پختگی	N;FEM;SG	N;NOM;MASC;SG;3
maturité	رسیدگی	maturité	رسیدگی	N;FEM;SG	N;NOM;MASC;SG;3
maturité	مطالبہ	maturité	مطالبہ	N;FEM;SG	N;NOM;MASC;SG;3
maturité	مطالبہ	maturité	مطالبہ	N;FEM;SG	N;NOM;MASC;SG;3
vivante	موجودہ.	vivant	موجودہ.	ADJ;FEM;SG	ADJ
vivante	رواں	vivant	رواں	ADJ;FEM;SG	ADJ
vivante	موجود	vivant	موجود	ADJ;FEM;SG	ADJ
vivante	خبردار	vivant	خبردار	ADJ;FEM;SG	ADJ
crâne	کھوپڑی	crâne	کھوپڑی	N;MASC;SG	N;NOM;MASC;SG;3
crâne	کھوپڑی	crâne	کھوپڑی	N;MASC;SG	N;NOM;MASC;SG;3
crâne	سر	crâne	سر	N;MASC;SG	N;NOM;MASC;SG;3
crâne	کھوپڑی	crâne	کھوپڑی	N;MASC;SG	N;NOM;MASC;SG;3
visiter	معائنے	visiter	معائنہ	V;NFIN	V;SG;V.PTCP;ACT
domestiques	گھریلو	domestique	گھریلو	ADJ;MASC;PL	ADJ
correction	تعزیر	correction	تعزیر	N;FEM;SG	N;NOM;MASC;SG;3
correction	اصلاح	correction	اصلاح	N;FEM;SG	N;NOM;MASC;SG;3
correction	سزا	correction	سزا	N;FEM;SG	N;NOM;MASC;SG;3
détection	تفتیش	détection	تفتیش	N;FEM;SG	N;NOM;FEM;SG;3
détection	سراغ	détection	سراغ	N;FEM;SG	N;NOM;MASC;SG;3
renouveau	اعادہ	renouveau	اعادہ	N;MASC;SG	N;NOM;MASC;SG;3
renouveau	تجدید	renouveau	تجدید	N;MASC;SG	N;NOM;MASC;SG;3
renouveau	اعادہ	renouveau	اعادہ	N;MASC;SG	N;NOM;MASC;SG;3
renouveau	اعادہ	renouveau	اعادہ	N;MASC;SG	N;NOM;MASC;SG;3
renouveau	تجدید	renouveau	تجدید	N;MASC;SG	N;NOM;MASC;SG;3
renouveau	اعادہ	renouveau	اعادہ	N;MASC;SG	N;NOM;MASC;SG;3
effondrement	موقوف	effondrement	موقوف	N;MASC;SG	N;NOM;MASC;SG;3
effondrement	تعطل	effondrement	تعطل	N;MASC;SG	N;NOM;MASC;SG;3
effondrement	شکستگی	effondrement	شکستگی	N;MASC;SG	N;NOM;MASC;SG;3
porteur	باردار	porteur	باردار	ADJ;MASC;SG	ADJ
porteur	حامل	porteur	حامل	ADJ;MASC;SG	ADJ
porteur	aircraft-carrier	porteur	aircraft-carrier	ADJ;MASC;SG	ADJ
spirituelle	مذہبی	spirituel	مذہبی	ADJ;FEM;SG	ADJ
motion	حرکت	motion	حرکت	N;FEM;SG	N;NOM;MASC;SG;3
cure	گوشت	cure	گوشت	N;FEM;SG	N;NOM;MASC;SG;3
cure	پھل	cure	پھل	N;FEM;SG	N;NOM;MASC;SG;3
cure	اصلاح	cure	اصلاح	N;FEM;SG	N;NOM;MASC;SG;3
cure	گوشت	cure	گوشت	N;FEM;SG	N;NOM;MASC;SG;3
cure	دوا	cure	دوا	N;FEM;SG	N;NOM;FEM;SG;3
cure	پھل	cure	پھل	N;FEM;SG	N;NOM;MASC;SG;3
cure	اصلاح	cure	اصلاح	N;FEM;SG	N;NOM;MASC;SG;3
regroupement	استحکام	regroupement	استحکام	N;MASC;SG	N;NOM;MASC;SG;3
filtre	روشنی	filtre	روشنی	N;MASC;SG	N;NOM;MASC;SG;3
étiquette	پتہ	étiquette	پتہ	N;FEM;SG	N;NOM;MASC;SG;3
étiquette	چٹ	étiquette	چٹ	N;FEM;SG	N;NOM;MASC;SG;3
étiquette	کارڈ	étiquette	کارڈ	N;FEM;SG	N;NOM;MASC;SG;3
frappé	چوٹ	frapper	چوٹ	V;MASC;SG;PST;V.PTCP	V;ACT
mystérieux	مخفی	mystérieux	مخفی	ADJ;MASC;SG	ADJ
mystérieux	پوشیدہ	mystérieux	پوشیدہ	ADJ;MASC;SG	ADJ
mystérieux	نامعلوم	mystérieux	نامعلوم	ADJ;MASC;SG	ADJ
mystérieux	پوشیدہ	mystérieux	پوشیدہ	ADJ;MASC;SG	ADJ
mystérieux	نامعلوم	mystérieux	نامعلوم	ADJ;MASC;SG	ADJ
journalisme	صحافت	journalisme	صحافت	N;MASC;SG	N;NOM;MASC;SG;3
rage	جنگ	rage	جنگ	N;FEM;SG	N;NOM;FEM;SG;3
rage	طیش	rage	طیش	N;FEM;SG	N;NOM;MASC;SG;3
répétition	مشق	répétition	مشق	N;FEM;SG	N;NOM;MASC;SG;3
répétition	نقل	répétition	نقل	N;FEM;SG	N;NOM;MASC;SG;3
répétition	تکرار	répétition	تکرار	N;FEM;SG	N;NOM;MASC;SG;3
répétition	ارتعاش	répétition	ارتعاش	N;FEM;SG	N;NOM;MASC;SG;3
affirmer	جتانا	affirmer	جتا	V;NFIN	V;MASC;SG;NFIN;ACT
sanction	نقصان	sanction	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
sanction	خسارہ	sanction	خسارہ	N;FEM;SG	N;NOM;MASC;SG;3
sanction	تعزیر	sanction	تعزیر	N;FEM;SG	N;NOM;MASC;SG;3
sanction	نقصان	sanction	نقصان	N;FEM;SG	N;NOM;MASC;SG;3
sanction	خسارہ	sanction	خسارہ	N;FEM;SG	N;NOM;MASC;SG;3
sanction	فرمان	sanction	فرمان	N;FEM;SG	N;NOM;MASC;SG;3
sanction	روایت	sanction	روایت	N;FEM;SG	N;NOM;FEM;SG;3
sanction	تحریم	sanction	تحریم	N;FEM;SG	N;NOM;MASC;SG;3
sanction	اجازت	sanction	اجازت	N;FEM;SG	N;NOM;FEM;SG;3
sanction	جواز	sanction	جواز	N;FEM;SG	N;NOM;MASC;SG;3
sanction	ضابطہ	sanction	ضابطہ	N;FEM;SG	N;NOM;MASC;SG;3
sanction	تصدیق	sanction	تصدیق	N;FEM;SG	N;NOM;MASC;SG;3
sanction	فرمان	sanction	فرمان	N;FEM;SG	N;NOM;MASC;SG;3
sanction	منظوری	sanction	منظوری	N;FEM;SG	N;NOM;MASC;SG;3
sanction	روایت	sanction	روایت	N;FEM;SG	N;NOM;FEM;SG;3
sanction	تحریم	sanction	تحریم	N;FEM;SG	N;NOM;MASC;SG;3
sanction	اجازت	sanction	اجازت	N;FEM;SG	N;NOM;FEM;SG;3
sanction	جواز	sanction	جواز	N;FEM;SG	N;NOM;MASC;SG;3
sanction	ضابطہ	sanction	ضابطہ	N;FEM;SG	N;NOM;MASC;SG;3
sanction	تصدیق	sanction	تصدیق	N;FEM;SG	N;NOM;MASC;SG;3
sanction	سزا	sanction	سزا	N;FEM;SG	N;NOM;MASC;SG;3
élévation	اونچائی	élévation	اونچائی	N;FEM;SG	N;NOM;FEM;SG;3
élévation	افراز	élévation	فرد	N;FEM;SG	N;NOM;MASC;SG;3
élévation	رفعت	élévation	رفعت	N;FEM;SG	N;NOM;FEM;SG;3
élévation	اونچائی	élévation	اونچائی	N;FEM;SG	N;NOM;FEM;SG;3
élévation	افراز	élévation	فرد	N;FEM;SG	N;NOM;MASC;SG;3
élévation	بلندی	élévation	بلندی	N;FEM;SG	N;NOM;FEM;SG;3
élévation	رفعت	élévation	رفعت	N;FEM;SG	N;NOM;FEM;SG;3
recommandation	سفارش	recommandation	سفارش	N;FEM;SG	N;NOM;MASC;SG;3
réparation	شہرت	réparation	شہرت	N;FEM;SG	N;NOM;FEM;SG;3
réparation	رجوع	réparation	رجوع	N;FEM;SG	N;NOM;MASC;SG;3
réparation	رسائی	réparation	رسائی	N;FEM;SG	N;NOM;MASC;SG;3
réparation	مرجع	réparation	مرجع	N;FEM;SG	N;NOM;MASC;SG;3
réparation	مقبولیت	réparation	مقبولیت	N;FEM;SG	N;NOM;MASC;SG;3
motivation	ترغیب	motivation	ترغیب	N;FEM;SG	N;NOM;MASC;SG;3
réglementation	ہدایت	réglementation	ہدایت	N;FEM;SG	N;NOM;FEM;SG;3
confirmation	توثیق	confirmation	توثیق	N;FEM;SG	N;NOM;MASC;SG;3
confirmation	توثیق	confirmation	توثیق	N;FEM;SG	N;NOM;MASC;SG;3
confirmation	املاک	confirmation	ملک	N;FEM;SG	N;NOM;MASC;SG;3
allez	چالو	aller	چالو	V;IMP;PL;2;PRS;FIN	V;ACT
baptême	تسمیہ	baptême	تسمیہ	N;MASC;SG	N;NOM;MASC;SG;3
complémentaires	امدادی	complémentaire	امدادی	ADJ;MASC;PL	ADJ
complémentaires	تکمیلی	complémentaire	تکمیلی	ADJ;MASC;PL	ADJ
complémentaires	متلازم.	complémentaire	متلازم.	ADJ;MASC;PL	ADJ
affrontement	مقابلہ	affrontement	مقابلہ	N;MASC;SG	N;NOM;MASC;SG;3
ruine	کھنڈر	ruine	کھنڈر	N;FEM;SG	N;NOM;MASC;SG;3
senior	اسکول	senior	اسکول	N;MASC;SG	N;NOM;MASC;SG;3
sagesse	دانش	sagesse	دانش	N;FEM;SG	N;NOM;MASC;SG;3
vaincu	ہرایا	vaincre	ہرایا	V;MASC;SG;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP;ACT
immédiat	فوری	immédiat	فوری	ADJ;MASC;SG	ADJ
abréviation	تخفیف	abréviation	تخفیف	N;FEM;SG	N;NOM;MASC;SG;3
lapin	شکار	lapin	شکار	N;MASC;SG	N;NOM;MASC;SG;3
cri	شوخ	cri	شوخ	N;MASC;SG	N;NOM;MASC;SG;3
portable	منقولہ	portable	منقولہ	ADJ;MASC;SG	ADJ
portable	متحرک	portable	متحرک	ADJ;MASC;SG	ADJ
portable	دستی	portable	دستی	ADJ;MASC;SG	ADJ
portable	ہلکا	portable	ہلکا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
insigne	رکنیت	insigne	رکنیت	N;MASC;SG	N;NOM;MASC;SG;3
croisement	تقاطع	croisement	تقاطع	N;MASC;SG	N;NOM;MASC;SG;3
pirate	تصنیف	pirate	تصنیف	N;MASC;SG	N;NOM;MASC;SG;3
cohérence	ہمواری	cohérence	مےں	N;FEM;SG	N;NOM;MASC;SG;3
cohérence	استوار	cohérence	استوار	N;FEM;SG	N;NOM;MASC;SG;3
royales	عمدہ	royal	عمدہ	ADJ;FEM;PL	ADJ
royales	اعلیٰ	royal	اعلیٰ	ADJ;FEM;PL	ADJ
camion	معاملت	camion	معاملت	N;MASC;SG	N;NOM;MASC;SG;3
exige	چاہنا	exiger	چاہ	V;IND;SG;3;PRS;FIN	V;MASC;SG;NFIN;ACT
complémentaire	اضافی	complémentaire	اضافی	ADJ;MASC;SG	ADJ
complémentaire	امدادی	complémentaire	امدادی	ADJ;MASC;SG	ADJ
complémentaire	تکمیلی	complémentaire	تکمیلی	ADJ;MASC;SG	ADJ
complémentaire	متلازم.	complémentaire	متلازم.	ADJ;MASC;SG	ADJ
prêts	تیز	prêt	تیز	ADJ;MASC;PL	ADJ
prêts	مائل	prêt	مائل	ADJ;MASC;PL	ADJ
prêts	آمادہ	prêt	آمادہ	ADJ;MASC;PL	ADJ
prêts	تیز	prêt	تیز	ADJ;MASC;PL	ADJ
prêts	مائل	prêt	مائل	ADJ;MASC;PL	ADJ
évacuation	اخراج	évacuation	اخراج	N;FEM;SG	N;NOM;MASC;SG;3
pertinent	موزوں	pertenir	موزوں	ADJ;MASC;SG	ADJ
féminines	زنانہ	féminin	زنانہ	ADJ;FEM;PL	ADJ
brillant	جھوٹی	brillant	جھوٹا	ADJ;MASC;SG	ADJ;FEM
brillant	روشن	brillant	روشن	ADJ;MASC;SG	ADJ
brillant	ذہین	brillant	ذہین	ADJ;MASC;SG	ADJ
brillant	صاف	brillant	صاف	ADJ;MASC;SG	ADJ
approvisionnement	سامان	approvisionnement	سامان	N;MASC;SG	N;NOM;MASC;SG;3
souterrain	خفیہ	souterrain	خفیہ	N;MASC;SG	N;NOM;MASC;SG;3
rapprochement	مشابہت	rapprochement	مشابہت	N;MASC;SG	N;NOM;MASC;SG;3
rapprochement	قربت	rapprochement	قربت	N;MASC;SG	N;NOM;MASC;SG;3
rapprochement	مصالحت	rapprochement	مصالحت	N;MASC;SG	N;NOM;MASC;SG;3
exact	صحیح	exact	صحیح	ADJ;MASC;SG	ADJ
exact	مناسب	exact	مناسب	ADJ;MASC;SG	ADJ
exact	مناسب	exact	مناسب	ADJ;MASC;SG	ADJ
exact	صحیح	exact	صحیح	ADJ;MASC;SG	ADJ
pleinement	کاملاً	pleinement	کاملاً	ADV	ADV
cloître	مدرسے	cloître	مدرسہ	N;MASC;SG	N;NOM;MASC;SG;3
excès	زیادتی	excès	زیادتی	N;MASC;SG	N;NOM;MASC;SG;3
significative	اہم	significatif	اہم	ADJ;FEM;SG	ADJ
régulation	ہدایت	régulation	ہدایت	N;FEM;SG	N;NOM;FEM;SG;3
certificat	موت	certificat	موت	N;MASC;SG	N;NOM;FEM;SG;3
certificat	صحت	certificat	صحت	N;MASC;SG	N;NOM;FEM;SG;3
certificat	قابلیت	certificat	قابلیت	N;MASC;SG	N;NOM;MASC;SG;3
certificat	استعداد	certificat	استعداد	N;MASC;SG	N;NOM;MASC;SG;3
certificat	شادی	certificat	شادی	N;MASC;SG	N;NOM;FEM;SG;3
infrastructure	پل	infrastructure	پل	N;FEM;SG	N;NOM;MASC;SG;3
sexuel	جنسی	sexuel	جنسی	ADJ;MASC;SG	ADJ
accession	رسائی	accession	رسائی	N;FEM;SG	N;NOM;MASC;SG;3
singulier	نادر	singulier	نادر	ADJ;MASC;SG	ADJ
singulier	عجیب	singulier	عجیب	ADJ;MASC;SG	ADJ
fiscalité	مکلف	fiscalité	مکلف	N;FEM;SG	N;NOM;MASC;SG;3
fiscalité	ٹیکس	fiscalité	ٹیکس	N;FEM;SG	N;NOM;MASC;SG;3
fiscalité	مکلف	fiscalité	مکلف	N;FEM;SG	N;NOM;MASC;SG;3
fiscalité	محصول	fiscalité	محصول	N;FEM;SG	N;NOM;MASC;SG;3
fiscalité	ٹیکس	fiscalité	ٹیکس	N;FEM;SG	N;NOM;MASC;SG;3
amical	موافق.	amical	موافق.	ADJ;MASC;SG	ADJ
amical	موافق.	amical	موافق.	ADJ;MASC;SG	ADJ
amical	دوستانہ	amical	دوستانہ	ADJ;MASC;SG	ADJ
mobilité	تغیّر	mobilité	تغیّر	N;FEM;SG	N;NOM;MASC;SG;3
résister	روکنا.	résister	روکنا.	V;NFIN	V;PL;FIN;ACT
semblables	مثنٰی	semblable	مثنٰی	ADJ;MASC;PL	ADJ
