קטגוריה	categoria	קטגוריה	categoria	N;FEM;SG	N;FEM;SG
מפקדים	comandanti	מפקד	comandante	N;MASC;PL	N;PL
מפקדים	capitani	מפקד	capitano	N;MASC;PL	N;MASC;PL
הוצע	suggerita	הוצע	suggerire	V;MASC;SG;3;PST;PASS	V;FEM;SG;PST;V.PTCP
הוצע	consigliato	הוצע	consigliare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
הוצע	suggerito	הוצע	suggerire	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
לאט	lentamente	לאט	lentamente	ADV	ADV
השקעות	investimenti	השקעה	investimento	N;FEM;PL	N;MASC;PL
מבוגרים	adulti	מבוגר	adulto	N;MASC;PL	N;MASC;PL
אומנות	arte	אומנות	arte	N;FEM;SG	N;FEM;SG
הליך	procedura	הליך	procedura	N;MASC;SG	N;FEM;SG
הליך	procedimento	הליך	procedimento	N;MASC;SG	N;MASC;SG
פורסמה	pubblicato	פורסם	pubblicare	V;FEM;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
פורסמה	pubblicata	פורסם	pubblicare	V;FEM;SG;3;PST;PASS	V;FEM;SG;PST;V.PTCP
פורסמה	postato	פורסם	postare	V;FEM;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
מיידי	istantanea	מיידי	istantaneo	ADJ;MASC;SG	ADJ;FEM;SG
מיידי	istantaneo	מיידי	istantaneo	ADJ;MASC;SG	ADJ;MASC;SG
מיידי	immediata	מיידי	immediato	ADJ;MASC;SG	ADJ;FEM;SG
מיידי	immediata	מיידי	immediato	ADJ;MASC;SG	ADJ;FEM;SG
מיידי	immediato	מיידי	immediato	ADJ;MASC;SG	ADJ;MASC;SG
מיידי	istantanea	מיידי	istantaneo	ADJ;MASC;SG	ADJ;FEM;SG
מיידי	istantaneo	מיידי	istantaneo	ADJ;MASC;SG	ADJ;MASC;SG
בעייתי	problematico	בעייתי	problematico	ADJ;MASC;SG	ADJ;MASC;SG
תרופה	medicina	תרופה	medicina	N;FEM;SG	N;FEM;SG
תרופה	rimedio	תרופה	rimedio	N;FEM;SG	N;MASC;SG
תרופה	cura	תרופה	cura	N;FEM;SG	N;FEM;SG
תרופה	droga	תרופה	droga	N;FEM;SG	N;FEM;SG
לאמץ	adottare	אימץ	adottare	V;NFIN;ACT	V;NFIN
לאמץ	adotta	אימץ	adottare	V;NFIN;ACT	V;IND;SG;2;PRS;FIN
לאמץ	abbraccio	אימץ	abbraccio	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
לאמץ	abbracciare	אימץ	abbracciare	V;NFIN;ACT	V;NFIN
לאמץ	abbraccia	אימץ	abbracciare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
מאכל	cibo	מאכל	cibo	N;MASC;SG	N;MASC;SG
ספציפית	specificamente	ספציפית	specificamente	ADV	ADV
ספציפית	specificatamente	ספציפית	specificatamente	ADV	ADV
היבטים	aspetti	היבט	aspetto	N;MASC;PL	N;MASC;PL
הצגה	performance	הצגה	performance	N;FEM;SG	N;FEM
הצגה	prestazione	הצגה	prestazione	N;FEM;SG	N;FEM;SG
הצגה	presentazione	הצגה	presentazione	N;FEM;SG	N;FEM;SG
הצגה	spettacolo	הצגה	spettacolo	N;FEM;SG	N;MASC;SG
הצגה	show	הצגה	show	N;FEM;SG	N
חדרים	stanze	חדר	stanza	N;MASC;PL	N;FEM;PL
חדרים	camere	חדר	camera	N;MASC;PL	N;FEM;PL
הפסדים	perdite	הפסד	perdita	N;MASC;PL	N;FEM;PL
זעם	furia	זעם	furia	N;MASC;SG	N;FEM;SG
זעם	fury	זעם	fury	N;MASC;SG	N
זעם	furore	זעם	furore	N;MASC;SG	N;MASC;SG
זעם	rabbia	זעם	rabbia	N;MASC;SG	N;FEM;SG
בוגרים	anziani	בוגר	anziano	N;MASC;PL	N;MASC;PL
בוגרים	adulti	בוגר	adulto	N;MASC;PL	N;MASC;PL
בוגרים	alumni	בוגר	alumno	N;MASC;PL	N;MASC
בוגרים	diplomati	בוגר	diplomare	N;MASC;PL	N;MASC;PL
בוגרים	laureati	בוגר	laureato	N;MASC;PL	N;MASC;PL
עצומה	enorme	עצום	enorme	ADJ;FEM;SG	ADJ;SG
שכבה	livello	שכבה	livello	N;FEM;SG	N;MASC;SG
שכבה	strato	שכבה	strato	N;FEM;SG	N;MASC;SG
מושלם	perfetta	מושלם	perfetto	ADJ;MASC;SG	ADJ;FEM;SG
מושלם	perfetto	מושלם	perfetto	ADJ;MASC;SG	ADJ;MASC;SG
סירבו	rifiutati	סירב	rifiutare	V;PL;3;PST;ACT	V;MASC;PL;PST;V.PTCP
ממשיכים	continuando	המשיך	continuare	V;MASC;PL;V.PTCP;ACT	V;V.MSDR
ממשיכים	proseguendo	המשיך	proseguire	V;MASC;PL;V.PTCP;ACT	V;V.MSDR
הערכות	valutazioni	הערכה	valutazione	N;FEM;PL	N;FEM;PL
הערכות	stime	הערכה	stime	N;FEM;PL	N;FEM;PL
הערכות	preventivi	הערכה	preventivo	N;FEM;PL	N;MASC;PL
הערכות	valutazioni	הערכה	valutazione	N;FEM;PL	N;FEM;PL
הכפרים	borghi	הכפר	borgo	N;MASC;PL	N;MASC;PL
הכפרים	villaggi	הכפר	villaggio	N;MASC;PL	N;MASC;PL
הצדקה	motivazione	הצדקה	motivazione	N;FEM;SG	N;FEM;SG
הצדקה	giustificazione	הצדקה	giustificazione	N;FEM;SG	N;FEM;SG
מוסמך	qualificata	מוסמך	qualificare	V;MASC;SG;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
מוסמך	autorizzata	מוסמך	autorizzare	V;MASC;SG;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
מוסמך	autorizzato	מוסמך	autorizzare	V;MASC;SG;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
מוסמך	attestato	מוסמך	attestare	V;MASC;SG;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
הדתות	religioni	הדתה	religione	N;FEM;PL	N;FEM;PL
להזכיר	menzionare	הזכיר	menzionare	V;NFIN;ACT	V;NFIN
הכחדה	estinzione	הכחדה	estinzione	N;FEM;SG	N;FEM;SG
מוזמנים	invitati	הוזמן	invitare	V;MASC;PL;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
מוזמנים	benvenuti	הוזמן	benvenuto	V;MASC;PL;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
מגדיר	definire	הגדיר	definire	V;MASC;SG;V.PTCP;ACT	V;NFIN
מגדיר	definendo	הגדיר	definire	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
הרפתקאות	adventures	הרפתקאות	adventures	N;FEM;SG	N
הרפתקאות	adventure	הרפתקאות	adventura	N;FEM;SG	N
הרפתקאות	avventura	הרפתקאות	avventura	N;FEM;SG	N;FEM;SG
מדידה	misurazione	מדידה	misurazione	N;FEM;SG	N;FEM;SG
מדידה	misurazione	מדידה	misurazione	N;FEM;SG	N;FEM;SG
מדידה	misura	מדידה	misura	N;FEM;SG	N;FEM;SG
מדידה	misura	מדידה	misura	N;FEM;SG	N;FEM;SG
הפגנות	dimostrazioni	הפגנה	dimostrazione	N;FEM;PL	N;FEM;PL
חפירות	scavi	חפירות	scavo	N;FEM;PL	N;MASC;PL
ציונות	sionismo	ציונות	sionismo	N;FEM;SG	N;MASC;SG
ציונות	sionista	ציונות	sionista	N;FEM;SG	N;SG
רציני	serio	רציני	serio	ADJ;MASC;SG	ADJ;MASC;SG
רציני	grave	רציני	grave	ADJ;MASC;SG	ADJ;SG
נגרם	causato	נגרם	causare	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נגרם	causata	נגרם	causare	V;MASC;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
מגבלות	limitazioni	מגבלה	limitazione	N;FEM;PL	N;FEM;PL
מגבלות	limiti	מגבלה	limite	N;FEM;PL	N;MASC;PL
מגבלות	limitazioni	מגבלה	limitazione	N;FEM;PL	N;FEM;PL
מגבלות	restrizioni	מגבלה	restrizione	N;FEM;PL	N;FEM;PL
מגבלות	limiti	מגבלה	limite	N;FEM;PL	N;MASC;PL
כפתור	pulsante	כפתור	pulsante	N;MASC;SG	N;MASC;SG
כפתור	bottone	כפתור	bottone	N;MASC;SG	N;MASC;SG
כפתור	tasto	כפתור	tasto	N;MASC;SG	N;MASC;SG
שומן	grasso	שומן	grasso	N;MASC;SG	N;MASC;SG
שומן	ciccione	שומן	ciccione	N;MASC;SG	N;MASC;SG
שומן	grasso	שומן	grasso	N;MASC;SG	N;MASC;SG
שומן	fat	שומן	fare	N;MASC;SG	N
מעצר	arresto	מעצר	arresto	N;MASC;SG	N;MASC;SG
מעצר	busto	מעצר	busto	N;MASC;SG	N;MASC;SG
מעצר	retata	מעצר	retare	N;MASC;SG	N;FEM;SG
דתיות	religiosi	דתי	religioso	ADJ;FEM;PL	ADJ;MASC;PL
דיבור	discorso	דיבור	discorso	N;MASC;SG	N;MASC;SG
מוכנים	pronte	מוכן	pronto	ADJ;MASC;PL	ADJ;FEM;PL
מוכנים	pronti	מוכן	pronto	ADJ;MASC;PL	ADJ;MASC;PL
מקדם	coefficiente	מקדם	coefficiente	N;MASC;SG	N;MASC;SG
מקדם	promotore	מקדם	promotore	N;MASC;SG	N;MASC;SG
ההסתברות	probabilità	ההסתברות	probabilità	N;FEM;SG	N;FEM
להדגיש	evidenziare	הדגיש	evidenziare	V;NFIN;ACT	V;NFIN
להדגיש	evidenzia	הדגיש	evidenziare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להדגיש	enfatizzare	הדגיש	enfatizzare	V;NFIN;ACT	V;NFIN
התחלה	start	התחלה	start	N;FEM;SG	N;MASC
התחלה	inizio	התחלה	inizio	N;FEM;SG	N;MASC;SG
התחלה	inizio	התחלה	inizio	N;FEM;SG	N;MASC;SG
אלופים	campioni	אלוף	campione	N;MASC;PL	N;MASC;PL
אלופים	champions	אלוף	champions	N;MASC;PL	N;FEM
ועדות	commissioni	ועדה	commissione	N;FEM;PL	N;FEM;PL
ועדות	comitati	ועדה	comitato	N;FEM;PL	N;MASC;PL
נכונות	true	נכונות	trua	N;FEM;SG	N
הנצחה	memoriale	הנצחה	memoriale	N;FEM;SG	N;MASC;SG
הנצחה	memorial	הנצחה	memorial	N;FEM;SG	N;MASC;SG
הנצחה	commemorazione	הנצחה	commemorazione	N;FEM;SG	N;FEM;SG
בבירור	chiaramente	בבירור	chiaramente	ADV	ADV
ייחודיים	unici	ייחודי	unico	ADJ;MASC;PL	ADJ;MASC;PL
ייחודיים	uniche	ייחודי	unico	ADJ;MASC;PL	ADJ;FEM;PL
נעצרו	arrestati	נעצר	arrestare	V;PL;3;PST;MID	V;MASC;PL;PST;V.PTCP
השלמת	ultimazione	השלמה	ultimazione	N;PSSD;FEM;SG	N;FEM;SG
השלמת	completamento	השלמה	completamento	N;PSSD;FEM;SG	N;MASC;SG
ההבדלים	differenze	ההבדל	differenza	N;MASC;PL	N;FEM;PL
התקווה	speranze	התקווה	speranza	N	N;FEM;PL
התקווה	hope	התקווה	hope	N	N
התקווה	speranza	התקווה	speranza	N	N;FEM;SG
תעשיות	industrie	תעשייה	industria	N;FEM;PL	N;FEM;PL
ייצג	rappresentato	ייצג	rappresentare	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
ייצג	rappresentata	ייצג	rappresentare	V;MASC;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
כימיה	chimica	כימיה	chimica	N;FEM;SG	N;FEM;SG
התפשטות	spread	התפשטות	spread	N;FEM;SG	N;MASC
התפשטות	espansione	התפשטות	espansione	N;FEM;SG	N;FEM;SG
בקרוב	presto	בקרוב	presto	ADV	ADV
הגדרות	setup	הגדרה	setup	N;FEM;PL	N;MASC
הגדרות	impostazioni	הגדרה	impostazione	N;FEM;PL	N;FEM;PL
מסילות	ferrovie	מסילות	ferrovia	N;FEM;PL	N;FEM;PL
תלות	dipendente	תלות	dipendente	N;FEM;SG	N;SG
תלות	dipendenza	תלות	dipendenza	N;FEM;SG	N;FEM;SG
תלות	dipendenza	תלות	dipendenza	N;FEM;SG	N;FEM;SG
עופרת	piombo	עפר	piombo	N;FEM;SG	N;MASC;SG
תווים	note	תווים	nota	N;MASC;PL	N;FEM;PL
תווים	annotazioni	תווים	annotazione	N;MASC;PL	N;FEM;PL
תווים	personaggi	תווים	personaggio	N;MASC;PL	N;MASC;PL
תווים	caratteri	תווים	carattere	N;MASC;PL	N;MASC;PL
אלקטרונים	elettroni	אלקטרון	elettrone	N;MASC;PL	N;MASC;PL
אסיסטים	assist	אסיסט	assist	N;MASC;PL	N;MASC
רעב	fame	רעב	fame	N;MASC;SG	N;FEM;SG
רעב	fame	רעב	fame	N;MASC;SG	N;FEM;SG
לחשוף	rivelare	חשף	rivelare	V;NFIN;ACT	V;NFIN
לחשוף	rivela	חשף	rivelare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחשוף	esporre	חשף	esporre	V;NFIN;ACT	V;NFIN
מכוסה	coperto	מכוסה	coperto	ADJ;MASC;SG	ADJ;MASC;SG
מסוכן	pericolosa	מסוכן	pericoloso	ADJ;MASC;SG	ADJ;FEM;SG
מסוכן	pericoloso	מסוכן	pericoloso	ADJ;MASC;SG	ADJ;MASC;SG
מסוכן	rischiosa	מסוכן	rischioso	ADJ;MASC;SG	ADJ;FEM;SG
מסוכן	rischioso	מסוכן	rischioso	ADJ;MASC;SG	ADJ;MASC;SG
אדריכל	architetto	אדריכל	architetto	N;MASC;SG	N;MASC;SG
להשקיע	investire	השקיע	investire	V;NFIN;ACT	V;NFIN
לקוח	cliente	לקוח	cliente	N;MASC;SG	N;SG
לקוח	client	לקוח	client	N;MASC;SG	N;MASC
לקוח	cliente	לקוח	cliente	N;MASC;SG	N;SG
המסה	messa	המסה	messa	N;FEM;SG	N;FEM;SG
המסה	mass	המסה	mass	N;FEM;SG	N
המסה	massa	המסה	massa	N;FEM;SG	N;FEM;SG
סיביות	bit	סיביות	bit	N;FEM;PL	N;MASC
סיביות	bit	סיביות	bit	N;FEM;PL	N;MASC
ידנית	manualmente	ידני	manualmente	ADV	ADV
להעריך	valutare	העריך	valutare	V;NFIN;ACT	V;NFIN
להעריך	valutate	העריך	valutare	V;NFIN;ACT	V;FEM;PL;PST;V.PTCP
מחיקת	eliminazione	חיקה	eliminazione	N;PSSD;FEM;SG	N;FEM;SG
טיעון	argomentazione	טיעון	argomentazione	N;MASC;SG	N;FEM;SG
טיעון	argomento	טיעון	argomento	N;MASC;SG	N;MASC;SG
פיצוץ	esplosione	פיצוץ	esplosione	N;MASC;SG	N;FEM;SG
הושלם	completato	הושלם	completare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
הושלם	completata	הושלם	completare	V;MASC;SG;3;PST;PASS	V;FEM;SG;PST;V.PTCP
הושלם	completata	הושלם	completare	V;MASC;SG;3;PST;PASS	V;FEM;SG;PST;V.PTCP
הושלם	completato	הושלם	completare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
טמפרטורה	temperatura	טמפרטורה	temperatura	N;FEM;SG	N;FEM;SG
עכבר	topolino	עכבר	topolino	N;MASC;SG	N;MASC;SG
עכבר	topo	עכבר	topo	N;MASC;SG	N;MASC;SG
עכבר	mouse	עכבר	mouso	N;MASC;SG	N;MASC
מעשית	pratico	מעשי	pratico	ADJ;FEM;SG	ADJ;MASC;SG
לשרוד	sopravvivere	שרד	sopravvivere	V;NFIN;ACT	V;NFIN
מציעה	suggerire	הציע	suggerire	V;FEM;SG;V.PTCP;ACT	V;NFIN
מציעה	suggerendo	הציע	suggere	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
טיוטה	draft	טיוטה	draft	N;FEM;SG	N;MASC
טיוטה	bozza	טיוטה	bozza	N;FEM;SG	N;FEM;SG
דיג	pesca	דיג	pesca	N;MASC;SG	N;FEM;SG
חופשיים	liberi	חופשי	libero	ADJ;MASC;PL	ADJ;MASC;PL
להשמיד	distruggete	השמיד	distruggere	V;NFIN;ACT	V;IND;PL;2;PRS;FIN
להשמיד	distruggere	השמיד	distruggere	V;NFIN;ACT	V;NFIN
להשמיד	distruggi	השמיד	distruggere	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
להשמיד	sterminare	השמיד	sterminare	V;NFIN;ACT	V;NFIN
שותפים	partner	שותף	partner	N;MASC;PL	N
שותפים	soci	שותף	socio	N;MASC;PL	N;MASC;PL
שותפים	partners	שותף	partners	N;MASC;PL	N;MASC
שותפים	coinquilini	שותף	coinquilino	N;MASC;PL	N;MASC;PL
משחקת	giocare	משחקה	giocare	V;FEM;SG;V.PTCP;ACT	V;NFIN
הליכה	escursionismo	הליכה	escursionismo	N;FEM;SG	N;MASC;SG
הליכה	passeggiata	הליכה	passeggiata	N;FEM;SG	N;FEM;SG
ממד	dimensione	ממד	dimensione	N;MASC;SG	N;FEM;SG
מביאה	portando	הביא	portare	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
איטי	lento	איטי	lento	ADJ;MASC;SG	ADJ;MASC;SG
איטי	lenta	איטי	lento	ADJ;MASC;SG	ADJ;FEM;SG
תלבושת	costume	תלבושת	costume	N;FEM;SG	N;MASC;SG
תלבושת	outfit	תלבושת	outfit	N;FEM;SG	N;MASC
תסריט	sceneggiatura	תסריט	sceneggiatura	N;MASC;SG	N;FEM;SG
תסריט	copione	תסריט	copione	N;MASC;SG	N;MASC;SG
תסריט	sceneggiatura	תסריט	sceneggiatura	N;MASC;SG	N;FEM;SG
תסריט	script	תסריט	script	N;MASC;SG	N;MASC
בקרה	control	בקרה	control	N;FEM;SG	N
בקרה	controllo	בקרה	controllo	N;FEM;SG	N;MASC;SG
אלכוהול	alcool	אלכוהול	alcool	N;MASC;SG	N;MASC
אלכוהול	alcol	אלכוהול	alcol	N;MASC;SG	N;MASC;SG
וילה	villa	וילה	villa	N;FEM;SG	N;FEM;SG
מוגבלות	limited	מוגבל	limited	N;FEM;SG	N;FEM
תיירים	turisti	תייר	turista	N;MASC;PL	N;MASC;PL
בטיחות	sicurezza	בטיחות	sicurezza	N;FEM;SG	N;FEM;SG
עיקרון	principio	עיקרון	principio	N;MASC;SG	N;MASC;SG
לחלופין	alternativamente	לחלופין	alternativamente	ADV	ADV
כבישים	strade	כביש	strada	N;MASC;PL	N;FEM;PL
ביטויים	frasi	ביטוי	frase	N;MASC;PL	N;FEM;PL
ביטויים	espressioni	ביטוי	espressione	N;MASC;PL	N;FEM;PL
בניינים	edifici	בניין	edificio	N;MASC;PL	N;MASC;PL
בניינים	immobili	בניין	immobile	N;MASC;PL	N;MASC;PL
חנוכה	hanukkah	חנוכה	hanukkah	N;FEM;SG	N;MASC
אדומה	red	אדום	red	N;FEM;SG	N
תחתית	bottom	תחתית	bottom	N;FEM;SG	N
עדיפות	priorità	עדיפות	priorità	N;FEM;SG	N;FEM
עדיפות	preferenza	עדיפות	preferenza	N;FEM;SG	N;FEM;SG
גליל	cilindro	גליל	cilindro	N;MASC;SG	N;MASC;SG
גליל	bombola	גליל	bombola	N;MASC;SG	N;FEM;SG
גליל	roll	גליל	roll	N;MASC;SG	N;MASC
גליל	rotolo	גליל	rotolo	N;MASC;SG	N;MASC;SG
התפלגות	distribuzione	התפלגות	distribuzione	N;FEM;SG	N;FEM;SG
עשור	decennio	עשור	decennio	N;MASC;SG	N;MASC;SG
עשור	decade	עשור	decadere	N;MASC;SG	N;FEM;SG
לעורר	provocare	עורר	provocare	V;NFIN;ACT	V;NFIN
יקר	cara	יקר	caro	ADJ;MASC;SG	ADJ;FEM;SG
יקר	caro	יקר	caro	ADJ;MASC;SG	ADJ;MASC;SG
יקר	preziosa	יקר	prezioso	ADJ;MASC;SG	ADJ;FEM;SG
יקר	prezioso	יקר	prezioso	ADJ;MASC;SG	ADJ;MASC;SG
יקר	costosa	יקר	costoso	ADJ;MASC;SG	ADJ;FEM;SG
יקר	costoso	יקר	costoso	ADJ;MASC;SG	ADJ;MASC;SG
רצועות	tracce	רצועה	traccia	N;FEM;PL	N;FEM;PL
רצועות	brani	רצועה	brano	N;FEM;PL	N;MASC;PL
רצועות	cinghie	רצועה	cinghia	N;FEM;PL	N;FEM;PL
רצועות	strisce	רצועה	striscia	N;FEM;PL	N;FEM;PL
מתמטית	matematica	מתמטי	matematica	N;FEM;SG	N;FEM;SG
תאגיד	corporation	תאגיד	corporation	N;MASC;SG	N;FEM
תאגיד	corporazione	תאגיד	corporazione	N;MASC;SG	N;FEM;SG
בניה	edilizia	בניה	edilizia	N;FEM;SG	N;FEM;SG
בניה	costruzione	בניה	costruzione	N;FEM;SG	N;FEM;SG
כיתות	aule	כיתות	aula	N;FEM;PL	N;FEM;PL
כיתות	classi	כיתות	classe	N;FEM;PL	N;FEM;PL
בגדים	indumenti	בגד	indumento	N;MASC;PL	N;MASC;PL
בגדים	abiti	בגד	abito	N;MASC;PL	N;MASC;PL
בגדים	vestiti	בגד	vestito	N;MASC;PL	N;MASC;PL
חגיגות	celebrazioni	חגיגה	celebrazione	N;FEM;PL	N;FEM;PL
זמין	disponibile	זמין	disponibile	ADJ;MASC;SG	ADJ;SG
חלבון	proteina	חלבון	proteina	N;MASC;SG	N;FEM;SG
פנטזיה	fantasy	פנטזיה	fantasy	N;FEM;SG	N;MASC
פנטזיה	fantasia	פנטזיה	fantasia	N;FEM;SG	N;FEM;SG
שריפה	fire	שריף	fire	N;FEM;SG	N
שריפה	fuoco	שריף	fuoco	N;FEM;SG	N;MASC;SG
שריפה	incendio	שריף	incendio	N;FEM;SG	N;MASC;SG
חזקות	forti	חזק	forte	ADJ;FEM;PL	ADJ;PL
יתרונות	prestazioni	יתרון	prestazione	N;MASC;PL	N;FEM;PL
יתרונות	vantaggi	יתרון	vantaggio	N;MASC;PL	N;MASC;PL
יתרונות	benefici	יתרון	beneficio	N;MASC;PL	N;MASC;PL
יתרונות	vantaggi	יתרון	vantaggio	N;MASC;PL	N;MASC;PL
חומצות	acidi	חומץ	acido	N;FEM;PL	N;MASC;PL
השערה	congettura	השערה	congettura	N;FEM;SG	N;FEM;SG
היציאה	exit	היציא	exit	N;FEM;SG	N
היציאה	uscita	היציא	uscita	N;FEM;SG	N;FEM;SG
פלדה	steel	פלד	steel	N;FEM;SG	N
פלדה	acciaio	פלד	acciaio	N;FEM;SG	N;MASC;SG
הובס	sconfitto	הובס	sconfiggere	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
אמני	artisti	אמן	artista	N;PSSD;MASC;PL	N;MASC;PL
ספג	assorbita	ספג	assorbire	V;MASC;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
ספג	assorbito	ספג	assorbire	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
גוון	gwen	גוון	gwen	N;MASC;SG	N;FEM;SG
חלש	debole	חלש	debole	ADJ;MASC;SG	ADJ;SG
תעודות	certificati	תעודה	certificato	N;FEM;PL	N;MASC;PL
תעודות	certificazioni	תעודה	certificazione	N;FEM;PL	N;FEM;PL
ספריה	biblioteca	ספריה	biblioteca	N;FEM;SG	N;FEM;SG
ספריה	libreria	ספריה	libreria	N;FEM;SG	N;FEM;SG
עצמים	oggetti	עצם	oggetto	N;MASC;PL	N;MASC;PL
השפיע	influenzata	השפיע	influenzare	V;MASC;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
השפיע	influenzato	השפיע	influenzare	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
חסימה	blocco	חסימה	blocco	N;FEM;SG	N;MASC;SG
חסימה	blocco	חסימה	blocco	N;FEM;SG	N;MASC;SG
חסימה	block	חסימה	block	N;FEM;SG	N
דיור	dior	דיור	dior	N;MASC;SG	N
רעש	rumore	רעש	rumore	N;MASC;SG	N;MASC;SG
רעש	rumorosità	רעש	rumorosità	N;MASC;SG	N;FEM
זכרונות	memorie	זכרון	memoria	N;MASC;PL	N;FEM;PL
זכרונות	ricordi	זכרון	ricordo	N;MASC;PL	N;MASC;PL
המיקום	ubicazione	המיקום	ubicazione	N;MASC;SG	N;FEM;SG
פריטים	oggetti	פריט	oggetto	N;MASC;PL	N;MASC;PL
תרבויות	culture	תרבות	cultura	N;FEM;PL	N;FEM;PL
תרבויות	colture	תרבות	coltura	N;FEM;PL	N;FEM;PL
תרבויות	civiltà	תרבות	civiltà	N;FEM;PL	N;FEM
פרלמנט	parlamento	פרלמנט	parlamento	N;MASC;SG	N;MASC;SG
הובא	portato	הובא	portare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
לאשר	confermare	אישר	confermare	V;NFIN;ACT	V;NFIN
לאשר	confermo	אישר	confermo	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
לאשר	conferma	אישר	confermare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לאשר	confermate	אישר	confermare	V;NFIN;ACT	V;FEM;PL;PST;V.PTCP
לאשר	approva	אישר	approvare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לאשר	approvare	אישר	approvare	V;NFIN;ACT	V;NFIN
אווירי	antenna	אווירי	antenna	N;MASC;SG	N;FEM;SG
סגירת	chiusura	סגירה	chiusura	N;PSSD;FEM;SG	N;FEM;SG
חמישים	cinquanta	חמישים	cinquanta	NUM;SG	NUM
תעמולה	propaganda	תעמולה	propaganda	N;FEM;SG	N;FEM;SG
הרבייה	riproduzione	הרבייה	riproduzione	N;FEM;SG	N;FEM;SG
מערות	grotte	מערה	grotta	N;FEM;PL	N;FEM;PL
ריח	profumo	ריח	profumo	N;MASC;SG	N;MASC;SG
ריח	odore	ריח	odore	N;MASC;SG	N;MASC;SG
ריח	olfatto	ריח	olfatto	N;MASC;SG	N;MASC;SG
ריח	odore	ריח	odore	N;MASC;SG	N;MASC;SG
חשב	pensiero	חשב	pensiero	N;MASC;SG	N;MASC;SG
מוזיאונים	musei	מוזיאון	museo	N;MASC;PL	N;MASC;PL
מכוונת	intenzionale	מכוון	intenzionale	ADJ;FEM;SG	ADJ;SG
מכוונת	deliberata	מכוון	deliberare	ADJ;FEM;SG	ADJ;FEM;SG
כבשה	pecora	כבש	pecora	N;FEM;SG	N;FEM;SG
ראויים	meritevoli	ראוי	meritevole	ADJ;MASC;PL	ADJ;PL
ראויים	degni	ראוי	degno	ADJ;MASC;PL	ADJ;MASC;PL
ראויים	meritevoli	ראוי	meritevole	ADJ;MASC;PL	ADJ;PL
לבסס	stabiliscono	ביסס	stabilire	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לבסס	stabilire	ביסס	stabilire	V;NFIN;ACT	V;NFIN
שרד	sopravvissuto	שרד	sopravvissuto	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
שרד	sopravvisse	שרד	sopravvivere	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
שרד	sopravvissuta	שרד	sopravvissuto	V;MASC;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
יוונים	greci	יוון	grecio	N;MASC;PL	N;MASC;PL
יוונים	greci	יוון	grecio	N;MASC;PL	N;MASC;PL
פרסומים	post	פרסום	post	N;MASC;PL	N
פרסומים	pubblicazioni	פרסום	pubblicazione	N;MASC;PL	N;FEM;PL
שורשים	radici	שורש	radice	N;MASC;PL	N;FEM;PL
חוב	indebitamento	חוב	indebitamento	N;MASC;SG	N;MASC;SG
חוב	debito	חוב	debito	N;MASC;SG	N;MASC;SG
סגורה	chiuso	סגור	chiuso	ADJ;FEM;SG	ADJ;MASC;SG
מפעלים	stabilimenti	מפעל	stabilimento	N;MASC;PL	N;MASC;PL
מפעלים	fabbriche	מפעל	fabbrica	N;MASC;PL	N;FEM;PL
