まで	hasta	まで	hasta	ADP	ADP
パイプ	tuberías	パイプ	tubería	N	N;FEM;PL
パイプ	tubos	パイプ	tubo	N	N;MASC;PL
パイプ	caños	パイプ	caño	N	N;MASC;PL
パイプ	pipas	パイプ	pipa	N	N;FEM;PL
因子	factor	因子	factor	N	N;MASC;SG
菩薩	bodhisattva	菩薩	bodhisattva	N	N;SG
クラッシュ	crush	クラッシュ	crush	N	N
クラッシュ	choque	クラッシュ	choque	N	N;MASC;SG
クラッシュ	crash	クラッシュ	crash	N	N
クラッシュ	accidente	クラッシュ	accidente	N	N;MASC;SG
クラッシュ	caída	クラッシュ	caída	N	N;FEM;SG
トレーナー	entrenador	トレーナー	entrenador	N	N;MASC;SG
トレーナー	entrenadora	トレーナー	entrenador	N	N;FEM;SG
トレーナー	formadores	トレーナー	formador	N	N;MASC;PL
トレーナー	formador	トレーナー	formador	N	N;MASC;SG
トレーナー	sudadera	トレーナー	sudadera	N	N;FEM;SG
停車	paradas	停車	parada	N	N;FEM;PL
写像	cartografía	写像	cartografía	N	N;FEM;SG
写像	mapeo	写像	mapeo	N	N;MASC;SG
引き分け	dibujar	引き分け	dibujar	V	V;NFIN
引き分け	dibuja	引き分け	dibuja	V	V;IND;SG;3;PRS;FIN
シャープ	sharp	シャープ	sharp	N	N
信者	creyentes	信者	creyente	N	N;PL
仮名	kana	仮名	kanar	N	N;FEM;SG
祈り	orar	祈り	orar	V	V;NFIN
祈り	rezar	祈り	rezar	V	V;NFIN
祈り	orar	祈り	orar	V	V;NFIN
祈り	rezando	祈り	rezar	V	V;V.MSDR
祈り	orando	祈り	orando	V	V;V.MSDR
ドラマー	baterista	ドラマー	baterista	N	N;SG
ドラマー	bateristas	ドラマー	baterista	N	N;PL
園芸	jardinería	園芸	jardinería	N	N;FEM;SG
十五	quince	十五	quince	NUM	NUM;PL
ガソリン	gasolina	ガソリン	gasolina	N	N;FEM;SG
ガソリン	gasolina	ガソリン	gasolina	N	N;FEM;SG
マスターズ	masters	マスターズ	master	N	N;MASC;PL
マスターズ	máster	マスターズ	máster	N	N;MASC;SG
マスターズ	maestros	マスターズ	maestro	N	N;MASC;PL
係数	coeficiente	係数	coeficiente	N	N;MASC;SG
係数	coeficientes	係数	coeficiente	N	N;MASC;PL
係数	factor	係数	factor	N	N;MASC;SG
読書	leyendo	読書	leer	V	V;V.MSDR
読書	leer	読書	leer	V	V;NFIN
トランペット	trompetas	トランペット	trompeta	N	N;FEM;PL
トランペット	trompeta	トランペット	trompeta	N	N;FEM;SG
テクノロジー	technologies	テクノロジー	technologie	N	N
テクノロジー	tecnologías	テクノロジー	tecnología	N	N;FEM;PL
テクノロジー	tecnología	テクノロジー	tecnología	N	N;FEM;SG
テクノロジー	tecnologia	テクノロジー	tecnologia	N	N;FEM;SG
テクノロジー	tecnología	テクノロジー	tecnología	N	N;FEM;SG
パズル	rompecabezas	パズル	rompecabeza	N	N;FEM;PL
パズル	puzzle	パズル	puzzle	N	N;MASC;SG
怪物	monstruos	怪物	monstruo	N	N;MASC;PL
怪物	monster	怪物	monster	N	N
怪物	monstruo	怪物	monstruo	N	N;MASC;SG
延期	posponer	延期	posponer	V	V;NFIN
延期	aplazar	延期	aplazar	V	V;NFIN
文法	gramática	文法	gramático	N	N;FEM;SG
医者	doctores	医者	doctor	N	N;MASC;PL
医者	medicos	医者	medico	N	N;MASC;PL
医者	médicos	医者	médico	N	N;MASC;PL
医者	medico	医者	medico	N	N;MASC;SG
医者	médico	医者	médico	N	N;MASC;SG
医者	doctora	医者	doctora	N	N;FEM;SG
医者	doctor	医者	doctor	N	N;MASC;SG
辞書	diccionarios	辞書	diccionario	N	N;MASC;PL
辞書	diccionario	辞書	diccionario	N	N;MASC;SG
木材	maderas	木材	madera	N	N;FEM;PL
木材	madera	木材	madera	N	N;FEM;SG
木材	leña	木材	echar_leña	N	N;FEM;SG
木材	wood	木材	wood	N	N
木材	maderas	木材	madera	N	N;FEM;PL
木材	madera	木材	madera	N	N;FEM;SG
個性	individualidad	個性	individualidad	N	N;FEM;SG
個性	personalidad	個性	personalidad	N	N;FEM;SG
家屋	casas	家屋	casa	N	N;FEM;PL
ちょうど	solo	ちょうど	solo	ADV	ADV
ちょうど	simplemente	ちょうど	simplemente	ADV	ADV
ちょうど	sólo	ちょうど	sólo	ADV	ADV
ルビー	rubí	ルビー	rubir	N	N;SG
ルビー	ruby	ルビー	ruby	N	N;SG
ストローク	golpes	ストローク	golpe	N	N;MASC;PL
ストローク	trazos	ストローク	trazo	N	N;MASC;PL
ストローク	golpe	ストローク	golpe	N	N;MASC;SG
ストローク	trazo	ストローク	trazo	N	N;MASC;SG
ストローク	derrame	ストローク	derrame	N	N;MASC;SG
農家	granja	農家	granja	N	N;FEM;SG
農家	cortijo	農家	cortijo	N	N;MASC;SG
農家	agricultores	農家	agricultor	N	N;MASC;PL
農家	campesinos	農家	campesino	N	N;MASC;PL
農家	granjeros	農家	granjero	N	N;MASC;PL
農家	agricultores	農家	agricultor	N	N;MASC;PL
農家	campesino	農家	campesino	N	N;MASC;SG
農家	agricultor	農家	agricultor	N	N;MASC;SG
農家	granjero	農家	granjero	N	N;MASC;SG
セダン	sedán	セダン	seden	N	N;MASC;SG
セダン	sedan	セダン	sedar	N	N;MASC;SG
ナトリウム	sodio	ナトリウム	sodio	N	N;MASC;SG
持株	holding	持株	holding	N	N;MASC;SG
バリエーション	variaciones	バリエーション	variación	N	N;FEM;PL
バリエーション	variantes	バリエーション	variante	N	N;FEM;PL
バリエーション	variación	バリエーション	variación	N	N;FEM;SG
バリエーション	variación	バリエーション	variación	N	N;FEM;SG
親族	parientes	親族	pariente	N	N;PL
親族	familiares	親族	familiar	N	N;MASC;PL
親族	parentesco	親族	parentesco	N	N;MASC;SG
届け	entrego	届ける	entrego	V	V;IND;SG;1;PRS;FIN
届け	entregar	届ける	entregar	V	V;NFIN
補強	reforzar	補強	reforzar	V	V;NFIN
補強	refuerza	補強	reforzar	V	V;IND;SG;3;PRS;FIN
情勢	situaciones	情勢	situación	N	N;FEM;PL
加算	agregar	加算	agregar	V	V;NFIN
加算	agrega	加算	agregar	V	V;IND;SG;3;PRS;FIN
加算	añadir	加算	añadir	V	V;NFIN
加算	añade	加算	añadir	V	V;IND;SG;3;PRS;FIN
通知	notificar	通知	notificar	V	V;NFIN
通知	notifica	通知	notificar	V	V;IND;SG;3;PRS;FIN
神道	shinto	神道	shinto	N	N;MASC;SG
厩舎	establos	厩舎	establo	N	N;MASC;PL
厩舎	establo	厩舎	establo	N	N;MASC;SG
不参加	rechazada	不参加	rechazado	ADJ	ADJ;FEM;SG;V.PTCP
不参加	disminuido	不参加	disminuido	ADJ	ADJ;MASC;SG;V.PTCP
引く	restar	引く	restar	V	V;NFIN
引く	resta	引く	restar	V	V;IND;SG;3;PRS;FIN
人質	rehén	人質	rehén	N	N;MASC;SG
人質	rehenes	人質	rehén	N	N;MASC;PL
人質	rehenes	人質	rehén	N	N;MASC;PL
ロッド	vara	ロッド	vara	N	N;FEM;SG
ロッド	varilla	ロッド	varilla	N	N;FEM;SG
ロッド	caña	ロッド	caña	N	N;FEM;SG
楽しむ	disfrute	楽しむ	disfrute	V	V;SBJV;SG;3;PRS;FIN
楽しむ	disfruten	楽しむ	disfrutar	V	V;IMP;PL;3;FIN
楽しむ	disfruta	楽しむ	disfrutar	V	V;IND;SG;3;PRS;FIN
楽しむ	disfrutar	楽しむ	disfrutar	V	V;NFIN
焦点	enfoque	焦点	enfoque	N	N;MASC;SG
焦点	concentración	焦点	concentración	N	N;FEM;SG
焦点	focus	焦点	focu	N	N
焦点	foco	焦点	foco	N	N;MASC;SG
歩く	caminar	歩く	caminar	V	V;NFIN
歩く	caminando	歩く	caminar	V	V;V.MSDR
歩く	pasear	歩く	pasear	V	V;NFIN
歩く	paseando	歩く	pasear	V	V;V.MSDR
歩く	caminar	歩く	caminar	V	V;NFIN
歩く	camina	歩く	camina	V	V;IND;SG;3;PRS;FIN
ダッシュ	dash	ダッシュ	dash	N	N
ガム	chicles	ガム	chicle	N	N;MASC;PL
ガム	chicle	ガム	chicle	N	N;MASC;SG
ガム	goma	ガム	goma	N	N;FEM;SG
ガム	encías	ガム	encía	N	N;FEM;PL
魔術	conjuro	魔術	conjuro	N	N;MASC;SG
魔術	brujería	魔術	brujería	N	N;FEM;SG
ピッチ	brea	ピッチ	brea	N	N;FEM;SG
サーバー	servidores	サーバー	servidor	N	N;MASC;PL
サーバー	servidor	サーバー	servidor	N	N;MASC;SG
ユニフォーム	uniformes	ユニフォーム	uniforme	N	N;MASC;PL
ユニフォーム	uniformes	ユニフォーム	uniforme	N	N;MASC;PL
先住	indígenas	先住	indígena	N	N;PL
ファーム	granja	ファーム	granja	N	N;FEM;SG
ファーム	finca	ファーム	finca	N	N;FEM;SG
沿革	cronología	沿革	cronología	N	N;FEM;SG
沿革	historia	沿革	historia	N	N;FEM;SG
沿革	historial	沿革	historial	N	N;MASC;SG
聖人	saint	聖人	saint	N	N;MASC
聖人	san	聖人	san	N	N;MASC;SG
合う	encaja	合う	encajar	V	V;IND;SG;3;PRS;FIN
合う	cabe	合う	caber	V	V;IND;SG;3;PRS;FIN
野党	oposiciones	野党	oposición	N	N;FEM;PL
野党	opositores	野党	opositor	N	N;MASC;PL
野党	oposición	野党	oposición	N	N;FEM;SG
測量	topografía	測量	topografía	N	N;FEM;SG
引き上げ	izar	引き上げる	izar	V	V;NFIN
注文	ordenar	注文	ordenar	V	V;NFIN
気分	sensación	気分	sensación	N	N;FEM;SG
気分	sentimiento	気分	sentimiento	N	N;MASC;SG
気分	humor	気分	humor	N	N;MASC;SG
気分	ánimo	気分	ánimo	N	N;MASC;SG
一揆	ikki	一揆	ikki	N	N
使者	emisario	使者	emisario	N	N;MASC;SG
シンガー	cantor	シンガー	cantor	N	N;MASC;SG
シンガー	cantante	シンガー	cantante	N	N;SG
立法	legislación	立法	legislación	N	N;FEM;SG
水着	bañador	水着	bañador	N	N;MASC;SG
水着	bañador	水着	bañador	N	N;MASC;SG
モニター	monitor	モニター	monitor	N	N;MASC;SG
適応	adaptarse	適応	adaptarse	V	V;SBJV;SG;3;IPFV;FIN
適応	adaptar	適応	adaptar	V	V;NFIN
庶民	plebeyos	庶民	plebeyo	N	N;MASC;PL
擁護	defender	擁護	defender	V	V;NFIN
擁護	defiendan	擁護	defender	V	V;IMP;PL;3;FIN
擁護	defenderme	擁護	defenderme	V	V;NFIN
チョコレート	chocolates	チョコレート	chocolate	N	N;MASC;PL
チョコレート	chocolate	チョコレート	chocolate	N	N;MASC;SG
青少年	adolescentes	青少年	adolescente	N	N;PL
青少年	adolescencia	青少年	adolescencia	N	N;FEM;SG
エディション	edición	エディション	edición	N	N;FEM;SG
エディション	edition	エディション	edition	N	N;MASC;SG
エディション	ediciones	エディション	edición	N	N;FEM;PL
レンジ	alcance	レンジ	alcance	N	N;MASC;SG
レンジ	intervalo	レンジ	intervalo	N	N;MASC;SG
レンジ	gama	レンジ	gama	N	N;FEM;SG
レンジ	rango	レンジ	rango	N	N;MASC;SG
レンジ	cordillera	レンジ	cordillera	N	N;FEM;SG
スロット	tragamonedas	スロット	tragamonedo	N	N;FEM;PL
スロット	ranura	スロット	ranura	N	N;FEM;SG
スロット	tragamonedas	スロット	tragamonedo	N	N;FEM;PL
スロット	slots	スロット	slot	N	N;MASC;PL
スロット	tragaperras	スロット	tragaperra	N	N;FEM;PL
スロット	ranuras	スロット	ranura	N	N;FEM;PL
野望	ambiciones	野望	ambición	N	N;FEM;PL
野望	ambición	野望	ambición	N	N;FEM;SG
ワニ	cocodrilo	ワニ	cocodrilo	N	N;MASC;SG
ワニ	cocodrilos	ワニ	cocodrilo	N	N;MASC;PL
年表	cronología	年表	cronología	N	N;FEM;SG
年表	cronología	年表	cronología	N	N;FEM;SG
年表	biografía	年表	biografía	N	N;FEM;SG
差し替え	reemplaza	差し替える	reemplazar	V	V;IND;SG;3;PRS;FIN
差し替え	sustituye	差し替える	sustituir	V	V;IND;SG;3;PRS;FIN
リッチ	ricos	リッチ	rico	N	N;MASC;PL
バッファ	buffer	バッファ	buffer	N	N;MASC;SG
バッファ	amortiguador	バッファ	amortiguador	N	N;MASC;SG
バッファ	tampón	バッファ	tampón	N	N;MASC;SG
バッファ	búfer	バッファ	búfer	N	N;MASC;SG
バッファ	topes	バッファ	tope	N	N;MASC;PL
愛する	amando	愛する	amar	V	V;V.MSDR
記念碑	memorial	記念碑	memorial	N	N;MASC;SG
記念碑	monumento	記念碑	monumento	N	N;MASC;SG
記念碑	monumento	記念碑	monumento	N	N;MASC;SG
記念碑	monumentos	記念碑	monumento	N	N;MASC;PL
記念碑	monumento	記念碑	monumento	N	N;MASC;SG
待つ	espere	待つ	esperar	V	V;IMP;SG;3;FIN
待つ	esperar	待つ	esperar	V	V;NFIN
待つ	espera	待つ	esperar	V	V;IND;SG;3;PRS;FIN
待つ	esperen	待つ	esperar	V	V;IMP;PL;3;FIN
アベニュー	avenida	アベニュー	avenida	N	N;FEM;SG
アベニュー	avenue	アベニュー	avenue	N	N;MASC;SG
ワード	word	ワード	word	N	N
ワード	palabra	ワード	palabra	N	N;FEM;SG
難民	refugiados	難民	refugiado	N	N;MASC;PL
難民	refugiados	難民	refugiado	N	N;MASC;PL
予言	predijo	予言	predecir	V	V;IND;SG;3;PST;FIN
予言	predijo	予言	predecir	V	V;IND;SG;3;PST;FIN
デバイス	dispositivos	デバイス	dispositivo	N	N;MASC;PL
デバイス	dispositivo	デバイス	dispositivo	N	N;MASC;SG
デバイス	dispositivos	デバイス	dispositivo	N	N;MASC;PL
デバイス	aparatos	デバイス	aparato	N	N;MASC;PL
神学	teólogo	神学	teólogo	N	N;MASC;SG
神学	teología	神学	teología	N	N;FEM;SG
ファイア	incendio	ファイア	incendio	N	N;MASC;SG
ファイア	fuego	ファイア	fuego	N	N;MASC;SG
進撃	ataque	進撃	ataque	N	N;MASC;SG
進撃	atentado	進撃	atentado	N	N;MASC;SG
アルゴリズム	algoritmos	アルゴリズム	algoritmo	N	N;MASC;PL
アルゴリズム	algoritmo	アルゴリズム	algoritmo	N	N;MASC;SG
歩き	caminar	歩く	caminar	V	V;NFIN
歩き	camina	歩く	camina	V	V;IND;SG;3;PRS;FIN
浪人	ronin	浪人	ronin	N	N;SG
イスラム	musulmanes	イスラム	musulmán	N	N;MASC;PL
イスラム	musulmán	イスラム	musulmán	N	N;MASC;SG
イスラム	musulmanes	イスラム	musulmán	N	N;MASC;PL
イスラム	musulmán	イスラム	musulmán	N	N;MASC;SG
イスラム	islamismo	イスラム	islamismo	N	N;MASC;SG
イスラム	islam	イスラム	islam	N	N;MASC;SG
合金	aleaciones	合金	aleación	N	N;FEM;PL
合金	aleación	合金	aleación	N	N;FEM;SG
合金	aleaciones	合金	aleación	N	N;FEM;PL
迷惑	molestias	迷惑	molestia	N	N;FEM;PL
迷惑	fastidio	迷惑	fastidio	N	N;MASC;SG
迷惑	molestia	迷惑	molestia	N	N;FEM;SG
リンゴ	manzana	リンゴ	manzana	N	N;FEM;SG
リンゴ	manzanas	リンゴ	manzana	N	N;FEM;PL
フォント	fuente	フォント	fuente	N	N;FEM;SG
フォント	tipografía	フォント	tipografía	N	N;FEM;SG
フォント	fuentes	フォント	fuente	N	N;FEM;PL
バナナ	plátano	バナナ	plátano	N	N;MASC;SG
バナナ	banano	バナナ	banano	N	N;MASC;SG
バナナ	plátanos	バナナ	plátano	N	N;MASC;PL
バナナ	bananas	バナナ	banana	N	N;FEM;PL
バナナ	plátano	バナナ	plátano	N	N;MASC;SG
バナナ	banano	バナナ	banano	N	N;MASC;SG
バナナ	plátanos	バナナ	plátano	N	N;MASC;PL
バナナ	bananas	バナナ	banana	N	N;FEM;PL
計測	mide	計測	medir	V	V;IND;SG;3;PRS;FIN
計測	medir	計測	medir	V	V;NFIN
関節	articulación	関節	articulación	N	N;FEM;SG
関節	joint	関節	joint	N	N
関節	porro	関節	porro	N	N;MASC;SG
関節	articulaciones	関節	articulación	N	N;FEM;PL
関節	articulaciones	関節	articulación	N	N;FEM;PL
関節	porros	関節	porro	N	N;MASC;PL
免疫	inmune	免疫	inmune	N	N;SG
免疫	inmunidad	免疫	inmunidad	N	N;FEM;SG
離陸	despegar	離陸	despegar	V	V;NFIN
カルチャー	cultivo	カルチャー	cultivo	N	N;MASC;SG
カルチャー	cultura	カルチャー	cultura	N	N;FEM;SG
演歌	enka	演歌	enka	N	N;MASC;SG
望ましい	deseable	望ましい	deseable	ADJ	ADJ;SG
望ましい	deseables	望ましい	deseable	ADJ	ADJ;PL
望ましい	preferible	望ましい	preferible	ADJ	ADJ;SG
メモリー	recuerdos	メモリー	recuerdo	N	N;MASC;PL
メモリー	memoria	メモリー	memoria	N	N;FEM;SG
パニック	pánico	パニック	pánico	N	N;MASC;SG
プレステージ	prestigio	プレステージ	prestigio	N	N;MASC;SG
プレステージ	prestige	プレステージ	prestigar	N	N;MASC;SG
リーチ	lixiviación	リーチ	lixiviación	N	N;FEM;SG
リーチ	alcance	リーチ	alcance	N	N;MASC;SG
リーチ	reach	リーチ	reach	N	N
リーチ	alcances	リーチ	alcanze	N	N;MASC;PL
シューティング	tirador	シューティング	tirador	N	N;MASC;SG
シューティング	shooter	シューティング	shooter	N	N;MASC;SG
レーサー	corredores	レーサー	corredor	N	N;MASC;PL
レーサー	racer	レーサー	racer	N	N;MASC;SG
稲荷	inari	稲荷	inari	N	N;MASC;SG
ドレス	vestimenta	ドレス	vestimenta	N	N;FEM;SG
天狗	tengu	天狗	tener	N	N
セールス	rebajas	セールス	rebaja	N	N;FEM;PL
セールス	venta	セールス	venta	N	N;FEM;SG
セールス	sales	セールス	sal	N	N;FEM;PL
セールス	ventas	セールス	venta	N	N;FEM;PL
鉱業	minero	鉱業	minero	N	N;MASC;SG
鉱業	minería	鉱業	minería	N	N;FEM;SG
勢い	ímpetu	勢い	ímpetu	N	N;MASC;SG
勢い	impulso	勢い	impulso	N	N;MASC;SG
パブリック	público	パブリック	público	N	N;MASC;SG
手順	peldaños	手順	peldaño	N	N;MASC;PL
手順	pasos	手順	paso	N	N;MASC;PL
手順	escalones	手順	escalón	N	N;MASC;PL
手順	procedimientos	手順	procedimiento	N	N;MASC;PL
手順	procedimiento	手順	procedimiento	N	N;MASC;SG
手順	instrucciones	手順	instrucción	N	N;FEM;PL
エージェント	agentes	エージェント	agente	N	N;PL
エージェント	agente	エージェント	agente	N	N;SG
エージェント	mandatario	エージェント	mandatario	N	N;MASC;SG
エージェント	agent	エージェント	agent	N	N
強盗	atraco	強盗	atraco	N	N;MASC;SG
強盗	asaltante	強盗	asaltante	N	N;SG
強盗	ladrón	強盗	ladrón	N	N;MASC;SG
強盗	robo	強盗	robo	N	N;MASC;SG
強盗	atraco	強盗	atraco	N	N;MASC;SG
ミルク	leche	ミルク	leche	N	N;FEM;SG
ミルク	milk	ミルク	milk	N	N
作詞	letrista	作詞	letrista	N	N;SG
パブ	pubs	パブ	pubs	N	N;MASC;PL
パブ	tabernas	パブ	taberna	N	N;FEM;PL
パブ	bares	パブ	bar	N	N;MASC;PL
パブ	taberna	パブ	taberna	N	N;FEM;SG
パブ	pub	パブ	pub	N	N;MASC;SG
処女	virginidad	処女	virginidad	N	N;FEM;SG
処女	virgin	処女	virgin	N	N;SG
処女	virgen	処女	virgen	N	N;FEM;SG
処女	doncella	処女	doncella	N	N;FEM;SG
処女	maiden	処女	maidar	N	N
処女	vírgenes	処女	vírgen	N	N;PL
司祭	sacerdote	司祭	sacerdote	N	N;MASC;SG
司祭	cura	司祭	cura	N	N;MASC;SG
司祭	sacerdocio	司祭	sacerdocio	N	N;MASC;SG
司祭	sacerdotes	司祭	sacerdote	N	N;MASC;PL
司祭	curas	司祭	cura	N	N;MASC;PL
ひまわり	himawari	ひまわり	himawari	N	N;FEM;SG
ひまわり	girasol	ひまわり	girasol	N	N;MASC;SG
カプセル	cápsulas	カプセル	cápsula	N	N;FEM;PL
カプセル	cápsula	カプセル	cápsula	N	N;FEM;SG
カプセル	cápsulas	カプセル	cápsula	N	N;FEM;PL
クリーム	cremas	クリーム	crema	N	N;FEM;PL
クリーム	nata	クリーム	nata	N	N;FEM;SG
クリーム	cream	クリーム	cream	N	N
クリーム	crema	クリーム	crema	N	N;FEM;SG
微分	diferenciación	微分	diferenciación	N	N;FEM;SG
失踪	desapareció	失踪	desaparecer	V	V;IND;SG;3;PST;FIN
革新	reformar	革新	reformar	V	V;NFIN
ランナー	runner	ランナー	runner	N	N;SG
ランナー	corredor	ランナー	corredor	N	N;MASC;SG
ランナー	corredores	ランナー	corredor	N	N;MASC;PL
可変	variables	可変	variable	N	N;FEM;PL
インストール	instalaciones	インストール	instalación	N	N;FEM;PL
インストール	instalaciones	インストール	instalación	N	N;FEM;PL
インストール	instalación	インストール	instalación	N	N;FEM;SG
インストール	montaje	インストール	montaje	N	N;MASC;SG
インストール	instalación	インストール	instalación	N	N;FEM;SG
インストール	instalación	インストール	instalación	N	N;FEM;SG
子爵	vizconde	子爵	vizconder	N	N;MASC;SG
ナイフ	cuchillas	ナイフ	cuchilla	N	N;FEM;PL
ナイフ	cuchillos	ナイフ	cuchillo	N	N;MASC;PL
ナイフ	navajas	ナイフ	navaja	N	N;FEM;PL
ナイフ	cuchillo	ナイフ	cuchillo	N	N;MASC;SG
ナイフ	navaja	ナイフ	navaja	N	N;FEM;SG
アロー	flecha	アロー	flecha	N	N;FEM;SG
アロー	arrow	アロー	arrow	N	N
中国人	chinos	中国人	chino	N	N;MASC;PL
中国人	chino	中国人	chino	N	N;MASC;SG
星座	constelación	星座	constelación	N	N;FEM;SG
星座	constelaciones	星座	constelación	N	N;FEM;PL
星座	constelaciones	星座	constelación	N	N;FEM;PL
パイオニア	pioneer	パイオニア	pioneer	N	N;SG
パイオニア	pioneros	パイオニア	pionero	N	N;MASC;PL
金星	venus	金星	venus	N	N
灰色	grises	灰色	gris	N	N;PL
灰色	canas	灰色	cana	N	N;FEM;PL
灰色	grey	灰色	grey	N	N
灰色	grises	灰色	gris	N	N;PL
除外	excluye	除外	excluir	V	V;IND;SG;3;PRS;FIN
除外	excluyendo	除外	excluir	V	V;V.MSDR
除外	excluir	除外	excluir	V	V;NFIN
除外	excluya	除外	excluir	V	V;IMP;SG;3;FIN
除外	excluye	除外	excluir	V	V;IND;SG;3;PRS;FIN
カエル	sapos	カエル	sapo	N	N;MASC;PL
カエル	ranas	カエル	rana	N	N;FEM;PL
カエル	sapo	カエル	sapo	N	N;MASC;SG
カエル	rana	カエル	rana	N	N;FEM;SG
孤立	aislar	孤立	aislar	V	V;NFIN
コーラ	coque	コーラ	coque	N	N;MASC;SG
コーラ	coca	コーラ	coca	N	N;FEM;SG
コーラ	kola	コーラ	kola	N	N;FEM;SG
コーラ	cora	コーラ	cora	N	N;FEM;SG
コーラ	cola	コーラ	cola	N	N;FEM;SG
休暇	vacaciones	休暇	vacaciones	N	N;FEM;PL
休暇	vacaciones	休暇	vacaciones	N	N;FEM;PL
ネズミ	ratas	ネズミ	rata	N	N;FEM;PL
ネズミ	rat	ネズミ	rat	N	N
ネズミ	rata	ネズミ	rata	N	N;FEM;SG
ネズミ	ratas	ネズミ	rata	N	N;FEM;PL
紙幣	billetes	紙幣	billete	N	N;MASC;PL
紙幣	facturas	紙幣	factura	N	N;FEM;PL
紙幣	billetes	紙幣	billete	N	N;MASC;PL
紙幣	billete	紙幣	billete	N	N;MASC;SG
青色	blue	青色	blue	N	N
想像	imaginaba	想像	imaginar	V	V;IND;SG;3;IPFV;FIN
現金	cash	現金	cash	N	N
現金	dinero	現金	dinero	N	N;MASC;SG
詐欺	fraude	詐欺	fraude	N	N;MASC;SG
詐欺	fraudes	詐欺	fraude	N	N;MASC;PL
詐欺	estafa	詐欺	estafa	N	N;FEM;SG
詐欺	estafas	詐欺	estafa	N	N;FEM;PL
軌跡	locus	軌跡	locus	N	N;MASC;SG
金銭	dinero	金銭	dinero	N	N;MASC;SG
金銭	money	金銭	money	N	N
尊敬	respeten	尊敬	respetar	V	V;IMP;PL;3;FIN
