kas	кой	kas	кой	PRO;NOM	PRO;NOM;MASC;SG
konventa	конгрес	konvents	конгрес	N;NOM;MASC;SG	N;INDF;MASC;SG
tīģeris	тигре	tīģeris	тигре	N;NOM;MASC;SG	N;INDF;MASC;SG
tīģeris	тигър	tīģeris	тигър	N;NOM;MASC;SG	N;INDF;MASC;SG
led	led	led	led	N	N;INDF;NEUT;SG
eksperimentu	експеримент	eksperiments	експеримент	N;ACC;MASC;SG	N;INDF;MASC;SG
eksperimentu	експериментът	eksperiments	експеримент	N;ACC;MASC;SG	N;DEF;MASC;SG
kanāli	канали	kanāls	канал	N;NOM;MASC;PL	N;INDF;MASC;PL
ilgas	копнежи	ilgas	копнежа	N;NOM;FEM;PL	N;INDF;MASC;PL
pārvietots	преместен	pārvietot	преместя-(се)	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
pārvietots	преместена	pārvietot	преместя-(се)	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
garīgā	духовна	garīga	духовен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
garīgā	духовното	garīga	духовен	ADJ;NOM;FEM;SG	ADJ;DEF;NEUT;SG
garīgā	духовен	garīga	духовен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
garīgā	психичното	garīga	психичен	ADJ;NOM;FEM;SG	ADJ;DEF;NEUT;SG
kursa	курс	kurss	курс	N;GEN;MASC;SG	N;INDF;MASC;SG
vēlme	желание	vēlme	желание	N;NOM;FEM;SG	N;INDF;NEUT;SG
vēlme	желанието	vēlme	желание	N;NOM;FEM;SG	N;DEF;NEUT;SG
vēlme	желание	vēlme	желание	N;NOM;FEM;SG	N;INDF;NEUT;SG
vēlme	пожелание	vēlme	пожелание	N;NOM;FEM;SG	N;INDF;NEUT;SG
laulībā	женитба	laulība	женитба	N;ESS;FEM;SG	N;INDF;FEM;SG
laulībā	брака	laulība	брак	N;ESS;FEM;SG	N;DEF;MASC;SG
laulībā	брак	laulība	брак	N;ESS;FEM;SG	N;INDF;MASC;SG
laulībā	сватба	laulība	сватба	N;ESS;FEM;SG	N;INDF;FEM;SG
laulībā	бракът	laulība	брак	N;ESS;FEM;SG	N;DEF;MASC;SG
reģionālā	регионален	reģionāla	регионален	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
reģionālā	регионална	reģionāla	регионален	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
nomainīt	замени	nomainīt	заменя	V;POS;NFIN	V;PFV;IMP;SG;2;FIN
popularitāte	популярност	popularitāte	популярност	N;NOM;FEM;SG	N;INDF;FEM;SG
popularitāte	известност	popularitāte	известност	N;NOM;FEM;SG	N;INDF;FEM;SG
analīzi	анализиране	analīze	анализиране	N;ACC;FEM;SG	N;INDF;NEUT;SG
analīzi	анализ	analīze	анализ	N;ACC;FEM;SG	N;INDF;MASC;SG
klintis	скали	klints	скала	N;NOM;FEM;PL	N;INDF;FEM;PL
klintis	камъни	klints	камък	N;NOM;FEM;PL	N;INDF;MASC;PL
klintis	скали	klints	скала	N;NOM;FEM;PL	N;INDF;FEM;PL
lidostā	летището	lidosta	летище	N;ESS;FEM;SG	N;DEF;NEUT;SG
lidostā	летище	lidosta	летище	N;ESS;FEM;SG	N;INDF;NEUT;SG
miljardus	милиарди	miljards	милиард	N;ACC;MASC;PL	N;INDF;MASC;PL
veiksmīgs	успешна	veiksmīgs	успешен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
veiksmīgs	успешен	veiksmīgs	успешен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
prasmes	умения	prasme	умение	N;NOM;FEM;PL	N;INDF;NEUT;PL
prasmes	умения	prasme	умение	N;NOM;FEM;PL	N;INDF;NEUT;PL
sīki	подробно	sīki	подробно	ADV	ADV
igauņi	естонци	igaunis	естонец	N;NOM;MASC;PL	N;INDF;MASC;PL
automobilis	автомобил	automobilis	автомобил	N;NOM;MASC;SG	N;INDF;MASC;SG
automobilis	кола	automobilis	кола	N;NOM;MASC;SG	N;INDF;FEM;SG
automobilis	колата	automobilis	кола	N;NOM;MASC;SG	N;DEF;FEM;SG
sesijas	сеанси	sesija	сеанси	N;NOM;FEM;PL	N;INDF;MASC;PL
sesijas	сесии	sesija	сесия	N;NOM;FEM;PL	N;INDF;FEM;PL
attieksmi	отношението	attieksme	отношение	N;ACC;FEM;SG	N;DEF;NEUT;SG
laboratorijā	лаборатория	laboratorija	лаборатория	N;ESS;FEM;SG	N;INDF;FEM;SG
laboratorijā	лабораторията	laboratorija	лаборатория	N;ESS;FEM;SG	N;DEF;FEM;SG
laboratorijā	лаборатория	laboratorija	лаборатория	N;ESS;FEM;SG	N;INDF;FEM;SG
vista	виста	vists	вист	N;NOM;FEM;SG	N;INDF;FEM;SG
vista	кокошка	vists	кокошка	N;NOM;FEM;SG	N;INDF;FEM;SG
vista	пиле	vists	пила	N;NOM;FEM;SG	N;INDF;NEUT;SG
vista	пиленце	vists	пиленце	N;NOM;FEM;SG	N;INDF;NEUT;SG
kandidāti	кандидатите	kandidāts	кандидат	N;NOM;MASC;PL	N;DEF;MASC;PL
kandidāti	кандидатки	kandidāts	кандидатка	N;NOM;MASC;PL	N;INDF;FEM;PL
kandidāti	кандидати	kandidāts	кандидат	N;NOM;MASC;PL	N;INDF;MASC;PL
kandidāti	кандидатите	kandidāts	кандидат	N;NOM;MASC;PL	N;DEF;MASC;PL
kandidāti	кандидати	kandidāts	кандидат	N;NOM;MASC;PL	N;INDF;MASC;PL
kontinentos	континенти	kontinents	континент	N;ESS;MASC;PL	N;INDF;MASC;PL
personāls	персонал	personāls	персонал	N;NOM;MASC;SG	N;INDF;MASC;SG
personāls	персонал	personāls	персонал	N;NOM;MASC;SG	N;INDF;MASC;SG
personāls	персоналът	personāls	персонал	N;NOM;MASC;SG	N;DEF;MASC;SG
iznīcināti	унищожени	iznīcināt	унищожа	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
iznīcināti	разрушени	iznīcināt	разруша-(се)	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
miega	сън	miegs	сън	N;GEN;MASC;SG	N;INDF;MASC;SG
spārnus	крилата	spārns	крило	N;ACC;MASC;PL	N;DEF;NEUT;PL
spārnus	крила	spārns	крило	N;ACC;MASC;PL	N;INDF;NEUT;PL
spārnus	крилца	spārns	крилца	N;ACC;MASC;PL	N;INDF;NEUT;PL
spārnus	крилете	spārns	криля	N;ACC;MASC;PL	N;DEF;MASC;PL
spārnus	криле	spārns	крило	N;ACC;MASC;PL	N;INDF;NEUT;PL
marmora	мрамор	marmors	мрамор	N;GEN;MASC;SG	N;INDF;MASC;SG
marmora	топче	marmors	топче	N;GEN;MASC;SG	N;INDF;NEUT;SG
parki	паркове	parks	парк	N;NOM;MASC;PL	N;INDF;MASC;PL
parki	парковете	parks	парк	N;NOM;MASC;PL	N;DEF;MASC;PL
kritums	упадък	kritums	упадък	N;NOM;MASC;SG	N;INDF;MASC;SG
kritums	спад	kritums	спад	N;NOM;MASC;SG	N;INDF;MASC;SG
kritums	есента	kritums	есен	N;NOM;MASC;SG	N;DEF;FEM;SG
kritums	падане	kritums	падане	N;NOM;MASC;SG	N;INDF;NEUT;SG
kritums	есен	kritums	есен	N;NOM;MASC;SG	N;INDF;FEM;SG
dzeltena	жълта	dzeltena	жълт	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
firma	фирма	firma	фирма	N;NOM;FEM;SG	N;INDF;FEM;SG
vilki	вълците	vilki	вълк	N;NOM;MASC;PL	N;DEF;MASC;PL
vilki	вълци	vilki	вълк	N;NOM;MASC;PL	N;INDF;MASC;PL
privilēģijas	привилегии	privilēģija	привилегия	N;NOM;FEM;PL	N;INDF;FEM;PL
atsauksmes	забележки	atsauksme	забележка	N;NOM;FEM;PL	N;INDF;FEM;PL
atsauksmes	коментари	atsauksme	коментар	N;NOM;FEM;PL	N;INDF;MASC;PL
atsauksmes	мнения	atsauksme	мнение	N;NOM;FEM;PL	N;INDF;NEUT;PL
uzraksts	надпис	uzraksts	надпис	N;NOM;MASC;SG	N;INDF;MASC;SG
uzraksts	посвещение	uzraksts	посвещение	N;NOM;MASC;SG	N;INDF;NEUT;SG
vadu	отряд	vads	отряд	N;ACC;MASC;SG	N;INDF;MASC;SG
vadu	взвод	vads	взвод	N;ACC;MASC;SG	N;INDF;MASC;SG
modeļus	модели	modelis	модел	N;ACC;MASC;PL	N;INDF;MASC;PL
modeļus	образци	modelis	образец	N;ACC;MASC;PL	N;INDF;MASC;PL
modeļus	моделите	modelis	модел	N;ACC;MASC;PL	N;DEF;MASC;PL
pakta	пакт	pakts	пакт	N;NOM;MASC;SG	N;INDF;MASC;SG
root	корени	root	корен	N	N;INDF;MASC;PL
root	корен	root	корен	N	N;INDF;MASC;SG
institūcija	институция	institūcija	институция	N;NOM;FEM;SG	N;INDF;FEM;SG
disciplīna	дисциплина	disciplīna	дисциплина	N;NOM;FEM;SG	N;INDF;FEM;SG
reģionālais	регионален	reģionāls	регионален	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
reģionālais	регионална	reģionāls	регионален	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
nsdap	нсдап	nsdapt	нсдап	N;NOM;MASC;SG	N;INDF;MASC;SG
aleja	уличка	aleja	уличка	N;NOM;FEM;SG	N;INDF;FEM;SG
aleja	алеята	aleja	алея	N;NOM;FEM;SG	N;DEF;FEM;SG
aleja	алея	aleja	алея	N;NOM;FEM;SG	N;INDF;FEM;SG
lauki	поля	lauki	поле	N;NOM;MASC;PL	N;INDF;FEM;PL
lauki	полетата	lauki	полет	N;NOM;MASC;PL	N;DEF;NEUT;PL
lauki	полета	lauki	поле	N;NOM;MASC;PL	N;INDF;NEUT;PL
intervija	интервю	intervija	интервю	N;NOM;FEM;SG	N;INDF;NEUT;SG
etniskā	етническа	etnisks	етнически	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
etniskā	етнически	etnisks	етнически	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
atbildēja	отговорил	atbildēt	отговоря	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
modifikācijas	модификации	modifikācija	модификация	N;NOM;FEM;PL	N;INDF;FEM;PL
modifikācijas	изменения	modifikācija	изменение	N;NOM;FEM;PL	N;INDF;NEUT;PL
šovs	шоу	šovs	шоу	N;NOM;MASC;SG	N;INDF;NEUT;SG
deja	танц	deja	танц	N;NOM;FEM;SG	N;INDF;MASC;SG
piedalīšanās	присъствието	piedalīšanās	присъствие	N;NOM;FEM;SG	N;DEF;NEUT;SG
piedalīšanās	присъствие	piedalīšanās	присъствие	N;NOM;FEM;SG	N;INDF;NEUT;SG
piedalīšanās	участието	piedalīšanās	участие	N;NOM;FEM;SG	N;DEF;NEUT;SG
piedalīšanās	участие	piedalīšanās	участие	N;NOM;FEM;SG	N;INDF;NEUT;SG
apmācību	обучение	apmācība	обучение	N;ACC;FEM;SG	N;INDF;NEUT;SG
apmācību	тренировка	apmācība	тренировка	N;ACC;FEM;SG	N;INDF;FEM;SG
vertikāli	вертикално	vertikāli	вертикално	ADV	ADV
vertikāli	вертикално	vertikāli	вертикално	ADV	ADV
zivs	фиш	zivs	фиш	N;NOM;FEM;SG	N;INDF;MASC;SG
zivs	риба	zivs	риба	N;NOM;FEM;SG	N;INDF;FEM;SG
izplatās	разпространява	izplatīties	разпространявам-(се)	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
smagas	тежки	smaga	тежък	ADJ;NOM;FEM;PL	ADJ;INDF;PL
smagas	тежки	smaga	тежък	ADJ;NOM;FEM;PL	ADJ;INDF;PL
pilsonis	гражданин	pilsonis	гражданин	N;NOM;MASC;SG	N;INDF;MASC;SG
ligzdā	контакта	ligzds	контакт	N;ESS;MASC;SG	N;DEF;MASC;SG
negaidīti	неочаквано	negaidīti	неочаквано	ADV	ADV
negaidīti	неочаквано	negaidīti	неочаквано	ADV	ADV
deviņi	девет	deviņi	девет	NUM;NOM;MASC;PL	NUM;INDF;PL
jūrās	морета	jūra	море	N;ESS;FEM;PL	N;INDF;NEUT;PL
jūrās	моретата	jūra	морет	N;ESS;FEM;PL	N;DEF;NEUT;PL
spilgti	светло	spilgti	светло	ADV	ADV
spilgti	ярко	spilgti	ярко	ADV	ADV
sprieguma	напрежение	spriegums	напрежение	N;GEN;MASC;SG	N;INDF;NEUT;SG
fiziski	физическо	fiziski	физически	ADV	ADV
vispārējā	обща	vispārējs	общ	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
kategorijām	категории	kategorija	категория	N;DAT;FEM;PL	N;INDF;FEM;PL
leģendas	легенди	leģenda	легенда	N;NOM;FEM;PL	N;INDF;MASC;PL
leģendas	легендите	leģenda	легенд	N;NOM;FEM;PL	N;DEF;MASC;PL
rīcība	действие	rīcība	действие	N;NOM;FEM;SG	N;INDF;NEUT;SG
rīcība	екшън	rīcība	екшън	N;NOM;FEM;SG	N;INDF;MASC;SG
villa	villa	villa	villa	N;NOM;FEM;SG	N;INDF;MASC;SG
villa	вила	villa	вила	N;NOM;FEM;SG	N;INDF;FEM;SG
burtiski	буквално	burtiski	буквално	ADV	ADV
tīri	чисто	tīri	чисто	ADV	ADV
tanki	резервоари	tanki	резервоар	N;NOM;MASC;PL	N;INDF;MASC;PL
tanki	танкове	tanki	танк	N;NOM;MASC;PL	N;INDF;MASC;PL
tanki	цистерни	tanki	цистерн	N;NOM;MASC;PL	N;INDF;FEM;PL
zaļš	зелен	zaļš	зелен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
zaļš	зелена	zaļš	зелен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
patvērumu	убежище	patvērums	убежище	N;ACC;MASC;SG	N;INDF;NEUT;SG
izskaidrot	обясни	izskaidrot	обясня-(се)	V;POS;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
mērķa	цел	mērķis	цел	N;GEN;MASC;SG	N;INDF;FEM;SG
mērķa	целта	mērķis	цел	N;GEN;MASC;SG	N;DEF;FEM;SG
virsnieka	офицер	virsnieks	офицер	N;GEN;MASC;SG	N;INDF;MASC;SG
virsnieka	полицай	virsnieks	полицай	N;GEN;MASC;SG	N;INDF;MASC;SG
īpašā	специална	īpaša	специален	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
īpašā	специален	īpaša	специален	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
maksāt	плащам	maksāt	плащам	V;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
maksāt	плати	maksāt	платя	V;POS;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
dialekts	диалект	dialekts	диалект	N;NOM;MASC;SG	N;INDF;MASC;SG
dialekts	говор	dialekts	говор	N;NOM;MASC;SG	N;INDF;MASC;SG
minēt	споменете	minēt	спомена	V;POS;NFIN	V;PFV;IMP;PL;2;FIN
minēt	цитират	minēt	цитирам	V;POS;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
pīle	дък	pīle	дък	N;NOM;FEM;SG	N;INDF;MASC;SG
pīle	патка	pīle	патка	N;NOM;FEM;SG	N;INDF;FEM;SG
pīle	пате	pīle	пата	N;NOM;FEM;SG	N;INDF;NEUT;SG
pīle	патица	pīle	патица	N;NOM;FEM;SG	N;INDF;FEM;SG
profesijas	професии	profesija	професия	N;NOM;FEM;PL	N;INDF;FEM;PL
profesijas	професии	profesija	професия	N;NOM;FEM;PL	N;INDF;FEM;PL
pienākums	мито	pienākums	мито	N;NOM;MASC;SG	N;INDF;NEUT;SG
pienākums	дълг	pienākums	дълг	N;NOM;MASC;SG	N;INDF;MASC;SG
pienākums	задължение	pienākums	задължение	N;NOM;MASC;SG	N;INDF;NEUT;SG
pienākums	задължение	pienākums	задължение	N;NOM;MASC;SG	N;INDF;NEUT;SG
princeses	принцеси	princese	принцеса	N;NOM;FEM;PL	N;INDF;MASC;PL
princeses	принцесите	princese	принцеса	N;NOM;FEM;PL	N;DEF;MASC;PL
teritoriālā	териториална	teritoriāla	териториален	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
sods	наказание	sods	наказание	N;NOM;MASC;SG	N;INDF;NEUT;SG
sods	санкция	sods	санкция	N;NOM;MASC;SG	N;INDF;FEM;SG
sods	наказание	sods	наказание	N;NOM;MASC;SG	N;INDF;NEUT;SG
sods	наказанието	sods	наказание	N;NOM;MASC;SG	N;DEF;NEUT;SG
sods	изречение	sods	изречение	N;NOM;MASC;SG	N;INDF;NEUT;SG
sods	присъда	sods	присъда	N;NOM;MASC;SG	N;INDF;FEM;SG
aglomerācijā	агломерация	aglomerācija	агломерация	N;ESS;FEM;SG	N;INDF;FEM;SG
nepareizi	неправилно	nepareizi	неправилно	ADV	ADV
nepareizi	грешно	nepareizi	грешно	ADV	ADV
upēs	реки	upe	река	N;ESS;FEM;PL	N;INDF;FEM;PL
upēs	реките	upe	река	N;ESS;FEM;PL	N;DEF;FEM;PL
agresīvi	агресивно	agresīvi	агресивно	ADV	ADV
agresīvi	агресивно	agresīvi	агресивно	ADV	ADV
observatorija	обсерватория	observatorija	обсерватор	N;NOM;FEM;SG	N;INDF;FEM;SG
observatorija	обсерваторията	observatorija	обсерватория	N;NOM;FEM;SG	N;DEF;FEM;SG
galvaskausa	черепна	galvaskausīt	черепна	N;NOM;MASC;SG	N;INDF;FEM;SG
galvaskausa	черепът	galvaskausīt	череп	N;NOM;MASC;SG	N;DEF;MASC;SG
galvaskausa	череп	galvaskausīt	череп	N;NOM;MASC;SG	N;INDF;MASC;SG
galvaskausa	черепа	galvaskausīt	череп	N;NOM;MASC;SG	N;DEF;MASC;SG
dzērienu	пий	dzēriens	пий	N;ACC;MASC;SG	N;INDF;MASC;SG
dzērienu	питие	dzēriens	питие	N;ACC;MASC;SG	N;INDF;NEUT;SG
individuāli	индивидуално	individuāls	индивидуално	ADV	ADV
individuāli	индивидуално	individuāls	индивидуално	ADV	ADV
veca	стар	veca	стар	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
veca	стара	veca	стар	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
muskuļi	мускулите	muskulis	мускул	N;NOM;MASC;PL	N;DEF;MASC;PL
muskuļi	мускули	muskulis	мускул	N;NOM;MASC;PL	N;INDF;MASC;PL
muskuļi	мускули	muskulis	мускул	N;NOM;MASC;PL	N;INDF;MASC;PL
izdošanu	екстрадиране	izdošana	екстрадиране	N;ACC;FEM;SG	N;INDF;NEUT;SG
izdošanu	екстрадиция	izdošana	екстрадиция	N;ACC;FEM;SG	N;INDF;FEM;SG
vaz	ваз	vaz	ваз	N	N;INDF;MASC;SG
maksa	хонорар	maksa	хонорар	N;NOM;FEM;SG	N;INDF;MASC;SG
maksa	такса	maksa	такса	N;NOM;FEM;SG	N;INDF;FEM;SG
hokejs	хокей	hokejs	хокей	N;NOM;MASC;SG	N;INDF;MASC;SG
torņi	кули	tornis	кула	N;NOM;MASC;PL	N;INDF;FEM;PL
torņi	кулите	tornis	кула	N;NOM;MASC;PL	N;DEF;FEM;PL
beatles	бийтълс	beatle	бийтълс	N;NOM;FEM;PL	N;INDF;MASC;PL
atsakās	отказва	atsacīties	отказвам-(се)	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
xvii	xvii	kvis	xvii	ADJ	ADJ;INDF;MASC;SG
vārtsargu	вратар	vārtsargs	вратар	N;ACC;MASC;SG	N;INDF;MASC;SG
dabiskā	естествена	dabiska	естествен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
dabiskā	естествен	dabiska	естествен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
organizēta	организиран	organizēt	организирам	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
organizēta	организирана	organizēt	организирам	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
organizēta	организирано	organizēt	организирам	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
organizēta	организиран	organizēt	организирам	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
organizēta	организирана	organizēt	организирам	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
organizēta	организирано	organizēt	организирам	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
devīze	девиз	devīze	девиз	N;NOM;FEM;SG	N;INDF;MASC;SG
devīze	мотото	devīze	мото	N;NOM;FEM;SG	N;DEF;NEUT;SG
devīze	мото	devīze	мото	N;NOM;FEM;SG	N;INDF;NEUT;SG
devīze	лозунг	devīze	лозунг	N;NOM;FEM;SG	N;INDF;MASC;SG
spējīgs	способен	spējīgs	способен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
spējīgs	способна	spējīgs	способна	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
pieredzes	преживявания	pieredze	преживяване	N;NOM;FEM;PL	N;INDF;NEUT;PL
klients	клиент	klients	клиент	N;NOM;MASC;SG	N;INDF;MASC;SG
klients	клиент	klients	клиент	N;NOM;MASC;SG	N;INDF;MASC;SG
uzticību	доверие	uzticība	доверие	N;ACC;FEM;SG	N;INDF;NEUT;SG
uzticību	увереност	uzticība	увереност	N;ACC;FEM;SG	N;INDF;FEM;SG
uzticību	самоувереност	uzticība	самоувереност	N;ACC;FEM;SG	N;INDF;FEM;SG
uzticību	доверие	uzticība	доверие	N;ACC;FEM;SG	N;INDF;NEUT;SG
mocarts	моцарт	mocarts	моцарт	N;NOM;MASC;SG	N;INDF;MASC;SG
gailis	чеп	gailis	чеп	N;NOM;MASC;SG	N;INDF;MASC;SG
gailis	кур	gailis	кур	N;NOM;MASC;SG	N;INDF;MASC;SG
gailis	хуй	gailis	хуй	N;NOM;MASC;SG	N;INDF;MASC;SG
gailis	петел	gailis	петел	N;NOM;MASC;SG	N;INDF;MASC;SG
komiķis	комедиант	komiķis	комедиант	N;NOM;MASC;SG	N;INDF;MASC;SG
komiķis	комик	komiķis	комик	N;NOM;MASC;SG	N;INDF;MASC;SG
personīgā	личен	personīga	личен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
personīgā	лична	personīga	личен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
personīgā	персонален	personīga	персонален	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
šķirnēm	сортове	šķirne	сорт	N;DAT;FEM;PL	N;INDF;MASC;PL
šķirnēm	сортовете	šķirne	сорт	N;DAT;FEM;PL	N;DEF;MASC;PL
notiesāts	осъден	notiesāt	осъдя	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
notiesāts	осъден	notiesāt	осъдя	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
sacīkstēm	надбягвания	sacīkste	надбягване	N;DAT;FEM;PL	N;INDF;NEUT;PL
sacīkstēm	състезания	sacīkste	състезание	N;DAT;FEM;PL	N;INDF;NEUT;PL
sacīkstēm	раси	sacīkste	раса	N;DAT;FEM;PL	N;INDF;FEM;PL
demokrātisko	демократичен	demokrātiska	демократичен	ADJ;ACC;MASC;SG	ADJ;INDF;MASC;SG
demokrātisko	демократична	demokrātiska	демократичен	ADJ;ACC;MASC;SG	ADJ;INDF;FEM;SG
sfēras	области	sfēra	област	N;NOM;FEM;PL	N;INDF;FEM;PL
sfēras	сфери	sfēra	сфера	N;NOM;FEM;PL	N;INDF;FEM;PL
skolām	училища	skola	училище	N;DAT;FEM;PL	N;INDF;NEUT;PL
skolām	школи	skola	школа	N;DAT;FEM;PL	N;INDF;MASC;PL
skolām	училищата	skola	училище	N;DAT;FEM;PL	N;DEF;NEUT;PL
atsevišķs	отделна	atsevišķs	отделен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
atsevišķs	отделен	atsevišķs	отделен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
apskats	преглед	apskats	преглед	N;NOM;MASC;SG	N;INDF;MASC;SG
apskats	обзор	apskats	обзор	N;NOM;MASC;SG	N;INDF;MASC;SG
procesors	процесор	procesors	процесор	N;NOM;MASC;SG	N;INDF;MASC;SG
procesors	процесор	procesors	процесор	N;NOM;MASC;SG	N;INDF;MASC;SG
žagata	сврака	žagats	сврака	N;NOM;FEM;SG	N;INDF;FEM;SG
logi	прозорци	logs	прозорец	N;NOM;MASC;PL	N;INDF;MASC;PL
