και	et	και	et	CONJ	CONJ
άρση	levage	άρση	levage	N;ACC;FEM;SG	N;MASC;SG
μαθητή	élève	μαθητής	élève	N;ACC;MASC;SG	N;MASC;SG
μαθητή	pupille	μαθητής	pupille	N;ACC;MASC;SG	N;FEM;SG
ουδέτερο	neutralité	ούδετερος	neutralité	N;NOM;NEUT;SG	N;FEM;SG
ιεραρχία	hiérarchie	ιεραρχία	hiérarchie	N;NOM;FEM;SG	N;FEM;SG
φαράγγι	gorge	φαράγγι	gorge	N;NOM;NEUT;SG	N;FEM;SG
φαράγγι	canyon	φαράγγι	canyon	N;NOM;NEUT;SG	N;MASC;SG
λογικά	logiquement	λογικά	logiquement	ADV	ADV
συναλλαγές	échanges	συναλλαγή	échange	N;NOM;FEM;PL	N;MASC;PL
συναλλαγές	opérations	συναλλαγή	opération	N;NOM;FEM;PL	N;FEM;PL
συναλλαγές	transactions	συναλλαγή	transaction	N;NOM;FEM;PL	N;FEM;PL
οροφή	plafond	οροφή	plafond	N;ACC;FEM;SG	N;MASC;SG
οροφή	toit	οροφή	toit	N;ACC;FEM;SG	N;MASC;SG
οροφή	toiture	οροφή	toiture	N;ACC;FEM;SG	N;FEM;SG
βιομηχανίες	industries	βιομηχανία	industrie	N;NOM;FEM;PL	N;FEM;PL
αρμοδιότητες	responsabilités	αρμοδιότητα	responsabilité	N;NOM;FEM;PL	N;FEM;PL
αρμοδιότητες	compétences	αρμοδιότητα	compétence	N;NOM;FEM;PL	N;FEM;PL
πετρώματα	roches	πέτρωμα	roche	N;NOM;NEUT;PL	N;FEM;PL
πετρώματα	rochers	πέτρωμα	rocher	N;NOM;NEUT;PL	N;MASC;PL
πετρώματα	cailloux	πέτρωμα	caillou	N;NOM;NEUT;PL	N;MASC;PL
πετρώματα	pierres	πέτρωμα	pierre	N;NOM;NEUT;PL	N;FEM;PL
κλάση	classe	κλάση	classe	N;NOM;FEM;SG	N;FEM;SG
λείπει	manquant	λείπω	manquer	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PRS;V.PTCP
συμπεράσματα	conclusions	συμπέρασμα	conclusion	N;NOM;NEUT;PL	N;FEM;PL
καμπύλη	courbe	καμπύλη	courbe	N;NOM;FEM;SG	N;FEM;SG
επισκέφτηκε	visitée	επισκέπτομαι	visiter	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
επισκέφτηκε	visité	επισκέπτομαι	visiter	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
φήμες	rumeurs	φήμη	rumeur	N;NOM;FEM;PL	N;FEM;PL
φήμες	rumeurs	φήμη	rumeur	N;NOM;FEM;PL	N;FEM;PL
βασίλεια	royaumes	βασίλεια	royaume	N;NOM;NEUT;PL	N;MASC;PL
βασίλεια	royaumes	βασίλεια	royaume	N;NOM;NEUT;PL	N;MASC;PL
μεγέθη	grandeurs	μεγέθη	grandeur	N;NOM;NEUT;PL	N;FEM;PL
μεγέθη	tailles	μεγέθη	taille	N;NOM;NEUT;PL	N;FEM;PL
ταχύτητες	vitesses	ταχύτητα	vitesse	N;NOM;FEM;PL	N;FEM;PL
ταχύτητες	engins	ταχύτητα	engin	N;NOM;FEM;PL	N;MASC;PL
ταχύτητες	engrenages	ταχύτητα	engrenage	N;NOM;FEM;PL	N;MASC;PL
ταχύτητες	vitesses	ταχύτητα	vitesse	N;NOM;FEM;PL	N;FEM;PL
εσείς	vous	εγώ	vous	PRO;NOM;MASC;PL;2	PRO;PL;2
περιμένει	attendre	περιμένω	attendre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
περιμένει	attendant	περιμένω	attendre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PRS;V.PTCP
κυρίαρχο	souverain	κυρίαρχος	souverain	N;NOM;NEUT;SG	N;MASC;SG
περιστασιακά	occasionnellement	περιστασιακός	occasionnellement	ADV	ADV
περιστασιακά	occasionnellement	περιστασιακός	occasionnellement	ADV	ADV
περιστασιακά	parfois	περιστασιακός	parfois	ADV	ADV
φυλών	races	φυλό	race	N;GEN;FEM;PL	N;FEM;PL
πρόκληση	challenge	πρόκληση	challenge	N;ACC;FEM;SG	N;MASC;SG
πρόκληση	contestation	πρόκληση	contestation	N;ACC;FEM;SG	N;FEM;SG
πρόκληση	défi	πρόκληση	défi	N;ACC;FEM;SG	N;MASC;SG
λιμάνια	ports	λιμάνια	port	N;NOM;NEUT;PL	N;MASC;PL
ολλανδική	hollandaise	ολλανδικός	hollandais	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ολλανδική	néerlandaise	ολλανδικός	néerlandais	ADJ;NOM;FEM;SG	ADJ;FEM;SG
ολλανδική	néerlandais	ολλανδικός	néerlandais	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ολλανδική	hollandais	ολλανδικός	hollandais	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αντιγραφή	duplicata	αντιγραφή	duplicata	N;NOM;FEM;SG	N;MASC;SG
αντιγραφή	duplication	αντιγραφή	duplication	N;NOM;FEM;SG	N;FEM;SG
αντιγραφή	copie	αντιγραφή	copie	N;NOM;FEM;SG	N;FEM;SG
αντιγραφή	copie	αντιγραφή	copie	N;NOM;FEM;SG	N;FEM;SG
κολομβίας	colombien	κολομβία	colombien	N;GEN;FEM;SG	N;MASC;SG
τάφοι	tombes	τάφος	tombe	N;NOM;NEUT;PL	N;FEM;PL
τάφοι	tombeaux	τάφος	tombeau	N;NOM;NEUT;PL	N;MASC;PL
τάφοι	tombes	τάφος	tombe	N;NOM;NEUT;PL	N;FEM;PL
τάφοι	tombeaux	τάφος	tombeau	N;NOM;NEUT;PL	N;MASC;PL
τάφοι	fosses	τάφος	fosse	N;NOM;NEUT;PL	N;FEM;PL
ανέθεσε	commandé	αναθέτω	commander	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
ανέθεσε	commandée	αναθέτω	commander	V;PFV;IND;SG;3;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
κόκκινα	rouges	κόκκινος	rouge	ADJ;NOM;NEUT;PL	ADJ;MASC;PL
κόκκινα	rouges	κόκκινος	rouge	ADJ;NOM;NEUT;PL	ADJ;MASC;PL
γέφυρες	passerelles	γέφυρα	passerelle	N;NOM;FEM;PL	N;FEM;PL
γέφυρες	ponts	γέφυρα	pont	N;NOM;FEM;PL	N;MASC;PL
φιλελεύθερο	libéral	φιλελεύθερος	libéral	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
φιλελεύθερο	libérale	φιλελεύθερος	libéral	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
αρχηγοί	meneurs	αρχηγός	meneur	N;NOM;MASC;PL	N;MASC;PL
αρχηγοί	leaders	αρχηγός	leader	N;NOM;MASC;PL	N;MASC;PL
αρχηγοί	dirigeants	αρχηγός	dirigeant	N;NOM;MASC;PL	N;MASC;PL
διαθέσιμη	disponible	διαθέσιμος	disponible	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υπολείμματα	résidus	υπόλειμμα	résidu	N;NOM;NEUT;PL	N;MASC;PL
υπολείμματα	résidus	υπόλειμμα	résidu	N;NOM;NEUT;PL	N;MASC;PL
παρεκκλήσι	chapelle	παρεκκλήσι	chapelle	N;NOM;NEUT;SG	N;FEM;SG
αεροπλάνο	avion	αεροπλάνο	avion	N;NOM;NEUT;SG	N;MASC;SG
αεροπλάνο	avion	αεροπλάνο	avion	N;NOM;NEUT;SG	N;MASC;SG
αεροπλάνο	avion	αεροπλάνο	avion	N;NOM;NEUT;SG	N;MASC;SG
έρημο	désert	έρημος	désert	N;ACC;MASC;SG	N;MASC;SG
έρημο	désert	έρημος	désert	N;ACC;MASC;SG	N;MASC;SG
φθάνοντας	atteignant	φθάνω	atteindre	V;IPFV;V.CVB;ACT	V;PRS;V.PTCP
φθάνοντας	atteindre	φθάνω	atteindre	V;IPFV;V.CVB;ACT	V;NFIN
εργαζομένων	ouvriers	εργαζόμενος	ouvrier	N;GEN;MASC;PL	N;MASC;PL
εργαζομένων	travailleurs	εργαζόμενος	travailleur	N;GEN;MASC;PL	N;MASC;PL
συνωμοσία	complot	συνωμοσία	complot	N;NOM;FEM;SG	N;MASC;SG
συνωμοσία	conspiration	συνωμοσία	conspiration	N;NOM;FEM;SG	N;FEM;SG
αναλυτική	analytique	αναλυτικός	analytique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ισχυρίστηκε	réclamé	ισχυρίζομαι	réclamer	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
ισχυρίστηκε	prétendu	ισχυρίζομαι	prétendre	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
ισχυρίστηκε	revendiqué	ισχυρίζομαι	revendiquer	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
στέγη	toit	στέγος	toit	N;NOM;FEM;SG	N;MASC;SG
στέγη	toiture	στέγος	toiture	N;NOM;FEM;SG	N;FEM;SG
αυστριακή	autrichien	αυστριακός	autrichien	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αυστριακή	autrichienne	αυστριακός	autrichien	ADJ;NOM;FEM;SG	ADJ;FEM;SG
τάσης	tension	τάση	tension	N;GEN;FEM;SG	N;FEM;SG
τάσης	voltage	τάση	voltage	N;GEN;FEM;SG	N;MASC;SG
διαχωρισμό	ségrégation	διαχωρισμός	ségrégation	N;ACC;MASC;SG	N;FEM;SG
επεκταθεί	prolongée	επεκτείνω	prolonger	V;PFV;NFIN;PASS	V;FEM;SG;PST;V.PTCP
επεκταθεί	étendu	επεκτείνω	étendre	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
επεκταθεί	prolongé	επεκτείνω	prolonger	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
επεκταθεί	prolongés	επεκτείνω	prolonger	V;PFV;NFIN;PASS	V;MASC;PL;PST;V.PTCP
επεκταθεί	étendue	επεκτείνω	étendre	V;PFV;NFIN;PASS	V;FEM;SG;PST;V.PTCP
επεκταθεί	élargi	επεκτείνω	élargir	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
επεκταθεί	élargie	επεκτείνω	élargir	V;PFV;NFIN;PASS	V;FEM;SG;PST;V.PTCP
επεκταθεί	étendu	επεκτείνω	étendre	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
επεκταθεί	agrandi	επεκτείνω	agrandir	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
συνταγματάρχης	colonel	συνταγματάρχης	colonel	N;NOM;MASC;SG	N;MASC;SG
αρχηγείο	siège	αρχηγείο	siège	N;NOM;NEUT;SG	N;MASC;SG
αντιπροσωπεύουν	représenter	αντιπροσωπεύω	représenter	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
αντιπροσωπεύουν	représentent	αντιπροσωπεύω	représenter	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
πιθανότητες	probabilités	πιθανότητα	probabilité	N;NOM;FEM;PL	N;FEM;PL
πιθανότητες	chances	πιθανότητα	chance	N;NOM;FEM;PL	N;FEM;PL
πιθανότητες	probabilités	πιθανότητα	probabilité	N;NOM;FEM;PL	N;FEM;PL
πιθανότητες	chances	πιθανότητα	chance	N;NOM;FEM;PL	N;FEM;PL
πιθανότητες	cotes	πιθανότητα	cote	N;NOM;FEM;PL	N;FEM;PL
πιθανότητες	possibilités	πιθανότητα	possibilité	N;NOM;FEM;PL	N;FEM;PL
διαδηλωτές	manifestants	διαδηλωτής	manifestant	N;NOM;MASC;PL	N;MASC;PL
διαδηλωτές	manifestants	διαδηλωτής	manifestant	N;NOM;MASC;PL	N;MASC;PL
διαδηλωτές	protestataires	διαδηλωτής	protestataire	N;NOM;MASC;PL	N;MASC;PL
διαδηλωτές	manifestants	διαδηλωτής	manifestant	N;NOM;MASC;PL	N;MASC;PL
διαδηλωτές	protestataires	διαδηλωτής	protestataire	N;NOM;MASC;PL	N;MASC;PL
λέσχη	club	λέσχω	club	N;NOM;FEM;SG	N;MASC;SG
κήπος	jardin	κήπος	jardin	N;NOM;MASC;SG	N;MASC;SG
στόχων	objectifs	στόχος	objectif	N;GEN;MASC;PL	N;MASC;PL
καταδίκη	sentence	καταδίκη	sentence	N;ACC;FEM;SG	N;FEM;SG
καταδίκη	condamnation	καταδίκη	condamnation	N;ACC;FEM;SG	N;FEM;SG
καταδίκη	condamnation	καταδίκη	condamnation	N;ACC;FEM;SG	N;FEM;SG
καταδίκη	conviction	καταδίκη	conviction	N;ACC;FEM;SG	N;FEM;SG
καταδίκη	condamnation	καταδίκη	condamnation	N;ACC;FEM;SG	N;FEM;SG
εξαφάνιση	disparition	εξαφάνιση	disparition	N;ACC;FEM;SG	N;FEM;SG
εξαφάνιση	extinction	εξαφάνιση	extinction	N;ACC;FEM;SG	N;FEM;SG
κριτικοί	critiques	κριτικός	critique	N;NOM;MASC;PL	N;MASC;PL
μάρμαρο	bille	μάρμαρο	bille	N;NOM;NEUT;SG	N;FEM;SG
μάρμαρο	marbre	μάρμαρο	marbre	N;NOM;NEUT;SG	N;MASC;SG
αζώτου	azote	άζωτο	azote	N;GEN;NEUT;SG	N;MASC;SG
μάθησης	apprentissage	μάθηση	apprentissage	N;GEN;FEM;SG	N;MASC;SG
κοιμητήριο	cimetière	κοιμητήριο	cimetière	N;NOM;NEUT;SG	N;MASC;SG
εμπόδια	entraves	εμπόδιο	entrave	N;NOM;NEUT;PL	N;FEM;PL
εμπόδια	obstacles	εμπόδιο	obstacle	N;NOM;NEUT;PL	N;MASC;PL
εμπόδια	barrières	εμπόδιο	barrière	N;NOM;NEUT;PL	N;FEM;PL
εμπόδια	haies	εμπόδιο	haie	N;NOM;NEUT;PL	N;FEM;PL
εμπόδια	entraves	εμπόδιο	entrave	N;NOM;NEUT;PL	N;FEM;PL
εμπόδια	obstacles	εμπόδιο	obstacle	N;NOM;NEUT;PL	N;MASC;PL
ηλεκτρονίων	électrons	ηλεκτρόνιος	électron	N;GEN;NEUT;PL	N;MASC;PL
αρχικός	initiale	αρχικός	initial	ADJ;NOM;MASC;SG	ADJ;FEM;SG
αρχικός	initial	αρχικός	initial	ADJ;NOM;MASC;SG	ADJ;MASC;SG
αρχικός	originale	αρχικός	original	ADJ;NOM;MASC;SG	ADJ;FEM;SG
αρχικός	original	αρχικός	original	ADJ;NOM;MASC;SG	ADJ;MASC;SG
φάνηκε	sembla	φαίνομαι	sembla	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
φάνηκε	semblé	φαίνομαι	sembler	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
βελτιώσεις	améliorations	βελτίωση	amélioration	N;NOM;FEM;PL	N;FEM;PL
θεότητες	divinités	θεότητα	divinité	N;NOM;FEM;PL	N;FEM;PL
υγρασία	hydratation	υγρασία	hydratation	N;NOM;FEM;SG	N;FEM;SG
υγρασία	humidité	υγρασία	humidité	N;NOM;FEM;SG	N;FEM;SG
υγρασία	humidité	υγρασία	humidité	N;NOM;FEM;SG	N;FEM;SG
άμεσο	directe	άμεσος	direct	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
άμεσο	direct	άμεσος	direct	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
άμεσο	immédiat	άμεσος	immédiat	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
άμεσο	immédiate	άμεσος	immédiat	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
πακέτο	pack	πακέτος	pack	N;NOM;NEUT;SG	N;MASC;SG
πακέτο	paquetage	πακέτος	paquetage	N;NOM;NEUT;SG	N;MASC;SG
πακέτο	forfait	πακέτος	forfait	N;NOM;NEUT;SG	N;MASC;SG
πακέτο	paquet	πακέτος	paquet	N;NOM;NEUT;SG	N;MASC;SG
πακέτο	colis	πακέτος	colis	N;NOM;NEUT;SG	N;MASC;SG
αυστηρή	rigoureuse	αυστηρή	rigoureux	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αυστηρή	strict	αυστηρή	strict	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αυστηρή	rigoureux	αυστηρή	rigoureux	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αυστηρή	stricte	αυστηρή	strict	ADJ;NOM;FEM;SG	ADJ;FEM;SG
μόνιμος	permanente	μόνιμος	permanent	ADJ;NOM;MASC;SG	ADJ;FEM;SG
μόνιμος	permanent	μόνιμος	permanent	ADJ;NOM;MASC;SG	ADJ;MASC;SG
δισ	milliard	δίν	milliard	N	N;MASC;SG
δισ	milliards	δίν	milliard	N	N;MASC;PL
διόρθωση	correction	διόρθωση	correction	N;ACC;FEM;SG	N;FEM;SG
διόρθωση	rectification	διόρθωση	rectification	N;ACC;FEM;SG	N;FEM;SG
διόρθωση	correcteur	διόρθωση	correcteur	N;ACC;FEM;SG	N;MASC;SG
δοκίμια	essais	δοκίμιο	essai	N;NOM;NEUT;PL	N;MASC;PL
πλεονεκτήματα	avantages	πλεονέκτημα	avantage	N;NOM;NEUT;PL	N;MASC;PL
πλεονεκτήματα	bénéfices	πλεονέκτημα	bénéfice	N;NOM;NEUT;PL	N;MASC;PL
πλεονεκτήματα	prestations	πλεονέκτημα	prestation	N;NOM;NEUT;PL	N;FEM;PL
πλεονεκτήματα	avantages	πλεονέκτημα	avantage	N;NOM;NEUT;PL	N;MASC;PL
πλεονεκτήματα	atouts	πλεονέκτημα	atout	N;NOM;NEUT;PL	N;MASC;PL
νομοθετική	législative	νομοθετικός	législatif	ADJ;NOM;FEM;SG	ADJ;FEM;SG
νομοθετική	législatif	νομοθετικός	législatif	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ραντάρ	radar	ραντάρ	radar	N;NOM;NEUT;SG	N;MASC;SG
γειτονική	voisine	γειτονικός	voisin	ADJ;NOM;FEM;SG	ADJ;FEM;SG
γειτονική	voisin	γειτονικός	voisin	ADJ;NOM;FEM;SG	ADJ;MASC;SG
επίτροπος	commissaire	επίτροπος	commissaire	N;NOM;MASC;SG	N;MASC;SG
καταστατικό	statut	καταστατικό	statut	N;NOM;NEUT;SG	N;MASC;SG
εκρήξεις	éruptions	έκρηξη	éruption	N;NOM;FEM;PL	N;FEM;PL
εκρήξεις	explosions	έκρηξη	explosion	N;NOM;FEM;PL	N;FEM;PL
χιλιετία	millénaire	χιλιετία	millénaire	N;NOM;FEM;SG	N;MASC;SG
τείνουν	tendent	τείνω	tendre	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
κινεζική	chinois	κινεζικός	chinois	ADJ;NOM;FEM;SG	ADJ;MASC;SG
κινεζική	chinoise	κινεζικός	chinois	ADJ;NOM;FEM;SG	ADJ;FEM;SG
απαίτηση	exigence	απαίτηση	exigence	N;ACC;FEM;SG	N;FEM;SG
όμηρος	otage	όμηρος	otage	N;NOM;MASC;SG	N;MASC;SG
όμηρος	homer	όμηρος	homer	N;NOM;MASC;SG	N;MASC;SG
έρωτας	amour	έρωτο	amour	N;NOM;MASC;SG	N;MASC;SG
λιοντάρι	lion	λιοντάρι	lion	N;NOM;NEUT;SG	N;MASC;SG
λιοντάρι	lionne	λιοντάρι	lionne	N;NOM;NEUT;SG	N;FEM;SG
συνδυάζει	combine	συνδυάζω	combine	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
γενετική	génétique	γενετικός	génétique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
γενετική	génétique	γενετικός	génétique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
πολλαπλές	multiples	πολλαπλά	multiple	ADJ;NOM;FEM;PL	ADJ;MASC;PL
ιατρικές	médicaux	ιατρικός	médical	ADJ;NOM;FEM;PL	ADJ;MASC;PL
χτύπημα	souffle	χτύπημα	souffle	N;NOM;NEUT;SG	N;MASC;SG
χτύπημα	coup	χτύπημα	coup	N;NOM;NEUT;SG	N;MASC;SG
επίβλεψη	supervision	επίβλεψη	supervision	N;ACC;FEM;SG	N;FEM;SG
επίβλεψη	supervision	επίβλεψη	supervision	N;ACC;FEM;SG	N;FEM;SG
επίβλεψη	surveillance	επίβλεψη	surveillance	N;ACC;FEM;SG	N;FEM;SG
ενορία	paroisse	ενορία	paroisse	N;NOM;FEM;SG	N;FEM;SG
αρχαιοτήτων	antiquités	αρχαίοτητα	antiquité	N;GEN;FEM;PL	N;FEM;PL
παράθυρα	vitres	παράθυρα	vitre	N;NOM;NEUT;PL	N;FEM;PL
παράθυρα	fenêtres	παράθυρα	fenêtre	N;NOM;NEUT;PL	N;FEM;PL
πανηγύρι	fete	πανηγύρι	fete	N;NOM;NEUT;SG	N;FEM;SG
πανηγύρι	foire	πανηγύρι	foire	N;NOM;NEUT;SG	N;FEM;SG
χιλιοστά	millimètre	χιλιοστά	millimètre	N	N;MASC;SG
χιλιοστά	millimètres	χιλιοστά	millimètre	N	N;MASC;PL
χιλιοστά	millisecondes	χιλιοστά	millisecond	N	N;FEM;PL
χιλιοστά	millimètres	χιλιοστά	millimètre	N	N;MASC;PL
διδάκτωρ	doctorat	διδάκτωρ	doctorat	N;NOM;NEUT;SG	N;MASC;SG
αξιοπιστία	crédibilité	αξιοπιστία	crédibilité	N;ACC;FEM;SG	N;FEM;SG
αξιοπιστία	fiabilité	αξιοπιστία	fiabilité	N;ACC;FEM;SG	N;FEM;SG
στρατιώτης	soldat	στρατιώτης	soldat	N;NOM;MASC;SG	N;MASC;SG
κομήτης	comète	κόμητος	comète	N;NOM;MASC;SG	N;FEM;SG
ανάκτηση	revalorisation	ανάκτηση	revalorisation	N;ACC;FEM;SG	N;FEM;SG
ανάκτηση	rétablissement	ανάκτηση	rétablissement	N;ACC;FEM;SG	N;MASC;SG
ανάκτηση	recouvrement	ανάκτηση	recouvrement	N;ACC;FEM;SG	N;MASC;SG
ανάκτηση	récupération	ανάκτηση	récupération	N;ACC;FEM;SG	N;FEM;SG
ανάκτηση	guérison	ανάκτηση	guérison	N;ACC;FEM;SG	N;FEM;SG
κομήτη	comète	κόμητος	comète	N;NOM;MASC;SG	N;FEM;SG
διακοπές	vacances	διακοπή	vacance	N;NOM;FEM;PL	N;FEM;PL
διακοπές	vacances	διακοπή	vacance	N;NOM;FEM;PL	N;FEM;PL
ψηφίστηκε	votée	ψηφίζω	voter	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
ψηφίστηκε	voté	ψηφίζω	voter	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
γεράκι	falcon	γεράκι	falcon	N;NOM;NEUT;SG	N;MASC;SG
γεράκι	faucon	γεράκι	faucon	N;NOM;NEUT;SG	N;MASC;SG
γεράκι	faucon	γεράκι	faucon	N;NOM;NEUT;SG	N;MASC;SG
γεράκι	buse	γεράκι	buse	N;NOM;NEUT;SG	N;FEM;SG
αφαιρεθεί	retirée	αφαιρώ	retirer	V;PFV;NFIN;PASS	V;FEM;SG;PST;V.PTCP
αφαιρεθεί	enlevé	αφαιρώ	enlever	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
αφαιρεθεί	retiré	αφαιρώ	retirer	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
αφαιρεθεί	supprimée	αφαιρώ	supprimer	V;PFV;NFIN;PASS	V;FEM;SG;PST;V.PTCP
αφαιρεθεί	supprimés	αφαιρώ	supprimer	V;PFV;NFIN;PASS	V;MASC;PL;PST;V.PTCP
αφαιρεθεί	supprimé	αφαιρώ	supprimer	V;PFV;NFIN;PASS	V;MASC;SG;PST;V.PTCP
έπεισε	persuadé	πείθω	persuader	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
έπεισε	convaincue	πείθω	convaincre	V;PFV;IND;SG;3;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
έπεισε	convaincu	πείθω	convaincre	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
μοναχοί	moines	μοναχός	moine	N;NOM;MASC;PL	N;MASC;PL
φώτα	lumières	φώτα	lumière	N;NOM;NEUT;PL	N;FEM;PL
φώτα	luminaires	φώτα	luminaire	N;NOM;NEUT;PL	N;MASC;PL
φεβρουάριος	fevrier	φεβρουάριος	fevrier	N;NOM;MASC;SG	N;MASC;SG
φεβρουάριος	février	φεβρουάριος	février	N;NOM;MASC;SG	N;MASC;SG
αυξανόμενη	croissante	αυξανόμενος	croissant	ADJ;NOM;FEM;SG	ADJ;FEM;SG
αυξανόμενη	croissante	αυξανόμενος	croissant	ADJ;NOM;FEM;SG	ADJ;FEM;SG
διαδρομές	itinéraires	διαδρομή	itinéraire	N;NOM;FEM;PL	N;MASC;PL
διαδρομές	chemins	διαδρομή	chemin	N;NOM;FEM;PL	N;MASC;PL
διαδρομές	sentiers	διαδρομή	sentier	N;NOM;FEM;PL	N;MASC;PL
διαδρομές	routes	διαδρομή	route	N;NOM;FEM;PL	N;FEM;PL
διαδρομές	itinéraires	διαδρομή	itinéraire	N;NOM;FEM;PL	N;MASC;PL
επιδρομή	raid	επιδρομή	raid	N;NOM;FEM;SG	N;MASC;SG
εγκαταλείφθηκε	abandonné	εγκαταλείπω	abandonner	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
εγκαταλείφθηκε	abandonnée	εγκαταλείπω	abandonner	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
εγκαταλείφθηκε	avorté	εγκαταλείπω	avorter	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
εγκαταλείφθηκε	annulée	εγκαταλείπω	annuler	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
εγκαταλείφθηκε	interrompu	εγκαταλείπω	interrompre	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
εισιτήρια	billets	εισιτήριο	billet	N;NOM;NEUT;PL	N;MASC;PL
ακαδημαϊκή	universitaire	ακαδημαϊκός	universitaire	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ακαδημαϊκή	académique	ακαδημαϊκός	académique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ενοποίηση	unification	ενοποίηση	unification	N;ACC;FEM;SG	N;FEM;SG
ενοποίηση	réunification	ενοποίηση	réunification	N;ACC;FEM;SG	N;FEM;SG
ενοποίηση	consolidation	ενοποίηση	consolidation	N;ACC;FEM;SG	N;FEM;SG
ενοποίηση	regroupement	ενοποίηση	regroupement	N;ACC;FEM;SG	N;MASC;SG
ενοποίηση	intégration	ενοποίηση	intégration	N;ACC;FEM;SG	N;FEM;SG
βροχή	pluie	βροχή	pluie	N;ACC;FEM;SG	N;FEM;SG
λόφος	colline	λόφος	colline	N;NOM;MASC;SG	N;FEM;SG
δώρα	cadeaux	δώρα	cadeau	N;NOM;NEUT;PL	N;MASC;PL
