על	om	על	om	ADP	ADP
כדורים	kugler	כדור	kugle	N;MASC;PL	N;INDF;MASC+FEM;PL
כדורים	bolde	כדור	bold	N;MASC;PL	N;INDF;MASC+FEM;PL
כדורים	nosser	כדור	nosse	N;MASC;PL	N;INDF;MASC+FEM;PL
כדורים	boller	כדור	bolle	N;MASC;PL	N;INDF;MASC+FEM;PL
כדורים	kugler	כדור	kugle	N;MASC;PL	N;INDF;MASC+FEM;PL
כדורים	kuglerne	כדור	kugle	N;MASC;PL	N;DEF;MASC+FEM;PL
כדורים	patroner	כדור	patron	N;MASC;PL	N;INDF;MASC+FEM;PL
כדורים	piller	כדור	pille	N;MASC;PL	N;INDF;MASC+FEM;PL
סופרת	forfatteren	סופר	forfatter	N;FEM;SG	N;DEF;MASC+FEM;SG
סופרת	forfatter	סופר	forfatter	N;FEM;SG	N;INDF;MASC+FEM;SG
סופרת	forslagsstiller	סופר	forslagsstiller	N;FEM;SG	N;INDF;MASC+FEM;SG
סופרת	ophavsmand	סופר	ophavsmand	N;FEM;SG	N;INDF;MASC+FEM;SG
המודעות	kendskab	המודעות	kendskab	N;FEM;SG	N;INDF;NEUT;SG
המודעות	bevidsthed	המודעות	bevidsthed	N;FEM;SG	N;INDF;MASC+FEM;SG
המודעות	bevidstgørelse	המודעות	bevidstgørelse	N;FEM;SG	N;INDF;MASC+FEM;SG
שיעורים	lektioner	שיעור	lektion	N;MASC;PL	N;INDF;MASC+FEM;PL
שיעורים	klasser	שיעור	klasse	N;MASC;PL	N;INDF;MASC+FEM;PL
שיעורים	klasserne	שיעור	klasse	N;MASC;PL	N;DEF;MASC+FEM;PL
נרשם	bemærket	נרשם	bemærke	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נרשם	noteret	נרשם	notere	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נהרס	udslettet	נהרס	udslette	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נהרס	ødelagt	נהרס	ødelægge	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נהרס	tilintetgjort	נהרס	tilintetgjort	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נהרס	destrueret	נהרס	destruere	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נהרס	ødelagt	נהרס	ødelægge	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נהרס	ruineret	נהרס	ruinere	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
סיכום	sammenfatning	סיכום	sammenfatning	N;MASC;SG	N;INDF;MASC+FEM;SG
סיכום	sammendrag	סיכום	sammendrag	N;MASC;SG	N;INDF;NEUT;SG
סיכום	resumé	סיכום	resumé	N;MASC;SG	N;INDF;MASC+FEM;SG
סיכום	resume	סיכום	resume	N;MASC;SG	N;INDF;NEUT;SG
נזכר	tilbagekaldt	נזכר	tilbagekaldt	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
עצמות	knogler	עצם	knogle	N;FEM;PL	N;INDF;MASC+FEM;PL
יעילות	effektiviteten	יעילות	effektivitet	N;FEM;SG	N;DEF;MASC+FEM;SG
יעילות	virkningsgrad	יעילות	virkningsgrad	N;FEM;SG	N;INDF;MASC+FEM;SG
יעילות	effektivitet	יעילות	effektivitet	N;FEM;SG	N;INDF;MASC+FEM;SG
יעילות	effektiviteten	יעילות	effektivitet	N;FEM;SG	N;DEF;MASC+FEM;SG
יעילות	effektivitet	יעילות	effektivitet	N;FEM;SG	N;INDF;MASC+FEM;SG
מדרגה	skridt	מדרגה	skridt	N;FEM;SG	N;INDF;NEUT;SG
מדרגה	step	מדרגה	step	N;FEM;SG	N;INDF;NEUT;SG
מדרגה	trin	מדרגה	trin	N;FEM;SG	N;INDF;NEUT;SG
חשיפה	videregivelse	חשיפה	videregivelse	N;FEM;SG	N;INDF;MASC+FEM;SG
חשיפה	udsættelse	חשיפה	udsættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
חשיפה	eksponering	חשיפה	eksponering	N;FEM;SG	N;INDF;MASC+FEM;SG
חשיפה	bestråling	חשיפה	bestråling	N;FEM;SG	N;INDF;MASC+FEM;SG
פוטנציאל	potentiale	פוטנציאל	potentiale	N;MASC;SG	N;INDF;NEUT;SG
פוטנציאל	potentiel	פוטנציאל	potentiel	N;MASC;SG	N;INDF;MASC+FEM;SG
נלקח	indtaget	נלקח	indtage	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נלקח	udtaget	נלקח	udtage	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נלקח	taget	נלקח	tage	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
לחסום	blokere	חסם	blok	V;NFIN;ACT	V;NFIN;ACT
מוצלחת	vellykket	הוצלח	vellykket	ADJ;FEM;SG	ADJ;INDF;SG
מוצלחת	succesfuld	הוצלח	succesfuld	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
מוצלחת	succesrig	הוצלח	succesrig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
עיירה	town	עיירה	town	N;FEM;SG	N;INDF;MASC+FEM;SG
עיירה	byen	עיירה	by	N;FEM;SG	N;DEF;MASC+FEM;SG
עיירה	by	עיירה	by	N;FEM;SG	N;INDF;MASC+FEM;SG
פלוגה	selskab	פלוגה	selskab	N;FEM;SG	N;INDF;NEUT;SG
פלוגה	firma	פלוגה	firma	N;FEM;SG	N;INDF;NEUT;SG
פלוגה	kompagni	פלוגה	kompagni	N;FEM;SG	N;INDF;NEUT;SG
פלוגה	virksomhed	פלוגה	virksomhed	N;FEM;SG	N;INDF;MASC+FEM;SG
שגיאות	fejltagelser	שגיאה	fejltagelse	N;FEM;PL	N;INDF;MASC+FEM;PL
שגיאות	fejl	שגיאה	fejl	N;FEM;PL	N;INDF;MASC+FEM;PL
שגיאות	fejl	שגיאה	fejl	N;FEM;PL	N;INDF;MASC+FEM;PL
זרוע	arm	זרוע	arm	N;FEM;SG	N;INDF;MASC+FEM;SG
זרוע	armen	זרוע	arm	N;FEM;SG	N;DEF;MASC+FEM;SG
זרוע	underarm	זרוע	underarm	N;FEM;SG	N;INDF;MASC+FEM;SG
הפופולריות	popularitet	הפופולריות	popularitet	N;FEM;SG	N;INDF;MASC+FEM;SG
תיק	tasken	תיק	taske	N;MASC;SG	N;DEF;MASC+FEM;SG
תיק	pose	תיק	pose	N;MASC;SG	N;INDF;MASC+FEM;SG
תיק	taske	תיק	taske	N;MASC;SG	N;INDF;MASC+FEM;SG
תיק	sæk	תיק	sæk	N;MASC;SG	N;INDF;MASC+FEM;SG
תיק	håndtaske	תיק	håndtask	N;MASC;SG	N;INDF;MASC+FEM;SG
מקורי	originalt	מקורי	originalt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
מקורי	original	מקורי	original	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
ציירים	malere	צייר	male	N;MASC;PL	N;INDF;MASC+FEM;PL
הפרה	krænkelse	הפרה	krænkelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הפרה	overtrædelse	הפרה	overtrædelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הפרה	overtrædelse	הפרה	overtrædelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הפרה	tilsidesættelse	הפרה	tilsidesættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
עיתונות	presse	עיתונות	presse	N;FEM;SG	N;INDF;MASC+FEM;SG
עיתונות	tryk	עיתונות	tryk	N;FEM;SG	N;INDF;NEUT;SG
עיתונות	journalistik	עיתונות	journalistik	N;FEM;SG	N;INDF;MASC+FEM;SG
יורד	faldende	ירד	falde	V;MASC;SG;V.PTCP;ACT	V;PRS;V.PTCP
יורד	aftagende	ירד	aftage	V;MASC;SG;V.PTCP;ACT	V;PRS;V.PTCP
תצוגה	fremvisning	תצוגה	fremvisning	N;FEM;SG	N;INDF;MASC+FEM;SG
תצוגה	skærm	תצוגה	skærm	N;FEM;SG	N;INDF;MASC+FEM;SG
תצוגה	vis	תצוגה	vis	N;FEM;SG	N;INDF;MASC+FEM;SG
תצוגה	udsigt	תצוגה	udsigt	N;FEM;SG	N;INDF;MASC+FEM;SG
שחייה	svømning	שחייה	svømning	N;FEM;SG	N;INDF;MASC+FEM;SG
מעקב	sporing	מעקב	sporing	N;MASC;SG	N;INDF;MASC+FEM;SG
מעקב	overvågning	מעקב	overvågning	N;MASC;SG	N;INDF;MASC+FEM;SG
מעקב	overvågningen	מעקב	overvågning	N;MASC;SG	N;DEF;MASC+FEM;SG
תחושה	fornemmelse	תחושה	fornemmelse	N;FEM;SG	N;INDF;MASC+FEM;SG
תחושה	følelse	תחושה	følelse	N;FEM;SG	N;INDF;MASC+FEM;SG
תחושה	fornemmelse	תחושה	fornemmelse	N;FEM;SG	N;INDF;MASC+FEM;SG
תחושה	sensation	תחושה	sensation	N;FEM;SG	N;INDF;MASC+FEM;SG
אספקה	forsyning	אספקה	forsyning	N;FEM;SG	N;INDF;MASC+FEM;SG
אספקה	proviant	אספקה	proviant	N;FEM;SG	N;INDF;MASC+FEM;SG
אספקה	udlevering	אספקה	udlevering	N;FEM;SG	N;INDF;MASC+FEM;SG
אספקה	levering	אספקה	levering	N;FEM;SG	N;INDF;MASC+FEM;SG
אספקה	udbud	אספקה	udbud	N;FEM;SG	N;INDF;NEUT;SG
אספקה	forsyning	אספקה	forsyning	N;FEM;SG	N;INDF;MASC+FEM;SG
חיידקים	bakterier	חיידק	bakterie	N;MASC;PL	N;INDF;MASC+FEM;PL
חיידקים	bakterier	חיידק	bakterie	N;MASC;PL	N;INDF;MASC+FEM;PL
קבלה	kabbalah	קבלה	kabbalah	N;FEM;SG	N;INDF;NEUT;SG
קבלה	accept	קבלה	accept	N;FEM;SG	N;INDF;MASC+FEM;SG
קבלה	kvittering	קבלה	kvittering	N;FEM;SG	N;INDF;MASC+FEM;SG
קבלה	modtagelse	קבלה	modtagelse	N;FEM;SG	N;INDF;MASC+FEM;SG
קבלה	modtagelsen	קבלה	modtagelse	N;FEM;SG	N;DEF;MASC+FEM;SG
קבלה	modtagelse	קבלה	modtagelse	N;FEM;SG	N;INDF;MASC+FEM;SG
קבלה	reception	קבלה	reception	N;FEM;SG	N;INDF;MASC+FEM;SG
קבלה	receptionen	קבלה	reception	N;FEM;SG	N;DEF;MASC+FEM;SG
מניות	lager	מנייה	lage	N;FEM;PL	N;INDF;MASC+FEM;PL
מניות	bestande	מנייה	bestand	N;FEM;PL	N;INDF;MASC+FEM;PL
מניות	beholdninger	מנייה	beholdning	N;FEM;PL	N;INDF;MASC+FEM;PL
מניות	lagre	מנייה	lager	N;FEM;PL	N;INDF;NEUT;PL
מניות	delinger	מנייה	deling	N;FEM;PL	N;INDF;MASC+FEM;PL
מניות	aktier	מנייה	aktie	N;FEM;PL	N;INDF;MASC+FEM;PL
מניות	andele	מנייה	anden	N;FEM;PL	N;INDF;MASC+FEM;PL
מניות	lager	מנייה	lage	N;FEM;PL	N;INDF;MASC+FEM;PL
ישות	enhed	ישות	enhed	N;FEM;SG	N;INDF;MASC+FEM;SG
מצודת	kastellet	מצודה	kastel	N;FEM;SG	N;DEF;NEUT;SG
שבויים	fangerne	שבוי	fange	N;MASC;PL	N;DEF;MASC+FEM;PL
שבויים	fanger	שבוי	fange	N;MASC;PL	N;INDF;MASC+FEM;PL
הושפע	påvirket	הושפע	påvirke	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הושפע	berørt	הושפע	berøre	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הושפע	påvirket	הושפע	påvirke	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
איברים	organerne	איבר	organ	N;MASC;PL	N;DEF;MASC+FEM;PL
איברים	organer	איבר	organ	N;MASC;PL	N;INDF;MASC+FEM;PL
הפקות	produktioner	הפקה	produktion	N;FEM;PL	N;INDF;MASC+FEM;PL
פתרונות	opløsninger	פתרון	opløsning	N;MASC;PL	N;INDF;MASC+FEM;PL
פתרונות	løsninger	פתרון	løsning	N;MASC;PL	N;INDF;MASC+FEM;PL
האוסף	samling	האוסף	samling	N;MASC;SG	N;INDF;MASC+FEM;SG
האוסף	opsamling	האוסף	opsamling	N;MASC;SG	N;INDF;MASC+FEM;SG
האוסף	afhentning	האוסף	afhentning	N;MASC;SG	N;INDF;MASC+FEM;SG
האוסף	indsamling	האוסף	indsamling	N;MASC;SG	N;INDF;MASC+FEM;SG
האוסף	opkrævning	האוסף	opkrævning	N;MASC;SG	N;INDF;MASC+FEM;SG
התפרצות	udbruddet	התפרצות	udbrud	N;FEM;SG	N;DEF;NEUT;SG
התפרצות	udbrud	התפרצות	udbrud	N;FEM;SG	N;INDF;NEUT;SG
התפרצות	udbrud	התפרצות	udbrud	N;FEM;SG	N;INDF;NEUT;SG
ראויה	værdig	ראוי	værdig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
ראויה	værdigt	ראוי	værdig	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
יערות	skovene	עירה	skov	N;MASC;PL	N;DEF;MASC+FEM;PL
יערות	skove	עירה	skov	N;MASC;PL	N;INDF;MASC+FEM;PL
ילדות	piger	ילד	pige	N;FEM;PL	N;INDF;MASC+FEM;PL
ילדות	pigerne	ילד	pige	N;FEM;PL	N;DEF;MASC+FEM;PL
ילדות	tøser	ילד	tøse	N;FEM;PL	N;INDF;MASC+FEM;PL
חווה	gård	חווה	gård	N;FEM;SG	N;INDF;MASC+FEM;SG
מפיץ	forhandler	מפיץ	forhandle	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
הושלמה	fuldført	הושלם	fuldføre	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הושלמה	gennemført	הושלם	gennemføre	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הושלמה	afsluttet	הושלם	afslutte	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הושלמה	udfyldt	הושלם	udfylde	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הושלמה	fuldført	הושלם	fuldføre	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
לאחור	bagfra	לאחור	bagfra	ADV	ADV
לאחור	baglæns	לאחור	baglæn	ADV	ADV
לאחור	tilbage	לאחור	tilbage	ADV	ADV
מובילה	ledende	הוביל	lede	V;FEM;SG;V.PTCP;ACT	V;PRS;V.PTCP
שרדו	overlevede	שרד	overleve	V;PL;3;PST;ACT	V;IND;PST;FIN;ACT
מדרגות	trapperne	מדרגה	trappe	N;FEM;PL	N;DEF;MASC+FEM;PL
מדרגות	trapper	מדרגה	trappe	N;FEM;PL	N;INDF;MASC+FEM;PL
רושם	indtryk	רושם	indtryk	N;MASC;SG	N;INDF;NEUT;SG
רושם	visning	רושם	visning	N;MASC;SG	N;INDF;MASC+FEM;SG
שואה	holocaust	שואה	holocaust	N;FEM;SG	N;INDF;MASC+FEM;SG
מחולקת	divideret	חולק	dividere	V;FEM;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
מחולקת	opdelt	חולק	opdele	V;FEM;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
מחולקת	splittet	חולק	splitte	V;FEM;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
סיירת	patruljen	סיירת	patrulje	N;FEM;SG	N;DEF;MASC+FEM;SG
סיירת	patrulje	סיירת	patrulje	N;FEM;SG	N;INDF;MASC+FEM;SG
שואל	spørger	שאל	spørge	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
שואל	spørge	שאל	spørge	V;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
שואל	spørger	שאל	spørge	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
פוגש	opfylder	פגש	opfylde	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מושגים	koncepter	מושג	koncept	N;MASC;PL	N;INDF;MASC+FEM;PL
מושגים	begreberne	מושג	begreb	N;MASC;PL	N;DEF;NEUT;PL
מושגים	begreber	מושג	begreb	N;MASC;PL	N;INDF;NEUT;PL
נדירים	sjældne	נדיר	sjælden	ADJ;MASC;PL	ADJ;PL
בוטל	aflyst	בוטל	aflyse	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטל	annulleret	בוטל	annullere	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטל	aflyst	בוטל	aflyse	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטל	annulleret	בוטל	annullere	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטל	afbrudt	בוטל	afbryde	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
נשארה	forblevet	נשאר	forbleve	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
מחלקות	divisioner	מחלקה	division	N;FEM;PL	N;INDF;MASC+FEM;PL
מחלקות	afdelinger	מחלקה	afdeling	N;FEM;PL	N;INDF;MASC+FEM;PL
מחלקות	strækninger	מחלקה	strækning	N;FEM;PL	N;INDF;MASC+FEM;PL
מחלקות	sektioner	מחלקה	sektion	N;FEM;PL	N;INDF;MASC+FEM;PL
מחלקות	afdelingerne	מחלקה	afdeling	N;FEM;PL	N;DEF;MASC+FEM;PL
מחלקות	departementer	מחלקה	departement	N;FEM;PL	N;INDF;NEUT;PL
מחלקות	afdelinger	מחלקה	afdeling	N;FEM;PL	N;INDF;MASC+FEM;PL
מייצגת	repræsenterer	ייצג	repræsentere	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מייצגת	repræsenterer	ייצג	repræsentere	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מייצגת	repræsentere	ייצג	repræsentere	V;FEM;SG;V.PTCP;ACT	V;NFIN;ACT
יציב	stabil	יציב	stabil	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
יציב	stabilt	יציב	stabil	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
מיידית	umiddelbart	מיידי	umiddelbart	ADV	ADV
מיידית	straks	מיידי	straks	ADV	ADV
מיידית	umiddelbart	מיידי	umiddelbart	ADV	ADV
מכירה	salget	מכירה	salg	N;FEM;SG	N;DEF;NEUT;SG
מכירה	salg	מכירה	salg	N;FEM;SG	N;INDF;NEUT;SG
מכירה	udsalg	מכירה	udsalg	N;FEM;SG	N;INDF;NEUT;SG
מכירה	salg	מכירה	salg	N;FEM;SG	N;INDF;NEUT;SG
חיוביות	positive	חיובי	positiv	ADJ;FEM;PL	ADJ;PL
פשוטים	simple	פשוט	simpel	ADJ;MASC;PL	ADJ;PL
פשוטים	simpelt	פשוט	simpel	ADJ;MASC;PL	ADJ
חסות	sponsor	חסות	sponsor	N;FEM;SG	N;INDF;MASC+FEM;SG
נעלם	forsvundet	נעלם	forsvinde	V;MASC;SG;MID	V;INDF;SG;PST;V.PTCP
בישול	kogning	בישול	kogning	N;MASC;SG	N;INDF;MASC+FEM;SG
בישול	madlavning	בישול	madlavning	N;MASC;SG	N;INDF;MASC+FEM;SG
הצבעים	farver	הצבע	farve	N;MASC;PL	N;INDF;MASC+FEM;PL
דקה	minut	דקה	minut	N;FEM;SG	N;INDF;NEUT;SG
המרכיבים	indholdsstoffer	המרכיב	indholdsstof	N;MASC;PL	N;INDF;NEUT;PL
המרכיבים	ingredienser	המרכיב	ingrediens	N;MASC;PL	N;INDF;MASC+FEM;PL
נוזל	væske	נוזל	væske	N;MASC;SG	N;INDF;MASC+FEM;SG
נוזל	væske	נוזל	væske	N;MASC;SG	N;INDF;MASC+FEM;SG
כמויות	mængder	כמות	mængde	N;FEM;PL	N;INDF;MASC+FEM;PL
פינוי	evakueringen	פינוי	evakuering	N;MASC;SG	N;DEF;MASC+FEM;SG
פינוי	evakuering	פינוי	evakuering	N;MASC;SG	N;INDF;MASC+FEM;SG
צוללות	ubåde	צלל	ubåd	N;FEM;PL	N;INDF;MASC+FEM;PL
צוללות	ubåde	צלל	ubåd	N;FEM;PL	N;INDF;MASC+FEM;PL
אחות	søs	אחות	søs	N;FEM;SG	N;INDF;MASC+FEM;SG
אחות	søster	אחות	søster	N;FEM;SG	N;INDF;MASC+FEM;SG
אחות	sygeplejerske	אחות	sygeplejerske	N;FEM;SG	N;INDF;MASC+FEM;SG
מחודש	fornyet	מחודש	forny	V;MASC;SG;V.PTCP;PASS	V;INDF;SG;PST;V.PTCP
לעודד	juble	עודד	juble	V;NFIN;ACT	V;NFIN;ACT
לעודד	opmuntre	עודד	opmunter	V;NFIN;ACT	V;NFIN;ACT
שלילית	negativt	שלילי	negativt	ADV	ADV
להאמין	tro	האמין	tro	V;NFIN;ACT	V;NFIN;ACT
גדר	hegn	גדר	hegn	N;FEM;SG	N;INDF;NEUT;SG
גדר	hegnet	גדר	hegn	N;FEM;SG	N;DEF;NEUT;SG
נושאת	udbyder	נשא	udbyde	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
פחד	angst	פחד	angst	N;MASC;SG	N;INDF;MASC+FEM;SG
פחד	frygt	פחד	frygt	N;MASC;SG	N;INDF;MASC+FEM;SG
מינרלים	mineraler	מינרלי	mineral	N;MASC;PL	N;INDF;NEUT;PL
תאומות	tvillinger	תאומה	tvilling	N;FEM;PL	N;INDF;MASC+FEM;PL
תאומות	tvillingerne	תאומה	tvilling	N;FEM;PL	N;DEF;MASC+FEM;PL
חלום	drøm	חלום	drøm	N;MASC;SG	N;INDF;MASC+FEM;SG
חרקים	insekter	חרק	insekt	N;MASC;PL	N;INDF;NEUT;PL
חרקים	insekter	חרק	insekt	N;MASC;PL	N;INDF;NEUT;PL
האמין	troede	האמין	tro	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
האמין	troet	האמין	tro	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
תשובות	besvarelser	תשובה	besvarelse	N;FEM;PL	N;INDF;MASC+FEM;PL
הקדיש	tilegnet	הקדיש	tilegne	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
הקדיש	dedikeret	הקדיש	dedikere	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
אקראי	tilfældig	אקראי	tilfældig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
קלאסי	fornemt	קלאסי	fornem	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
קלאסי	stilet	קלאסי	stil	ADJ;MASC;SG	ADJ;INDF;SG
קלאסי	klassisk	קלאסי	klassisk	ADJ;MASC;SG	ADJ;INDF;SG
קלאסי	klassisk	קלאסי	klassisk	ADJ;MASC;SG	ADJ;INDF;SG
מופעים	forekomster	מופע	forekomst	N;MASC;PL	N;INDF;MASC+FEM;PL
התאבדות	selvmord	התאבדות	selvmord	N;FEM;SG	N;INDF;NEUT;SG
מדויקת	nøjagtig	מדויק	nøjagtig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
מדויקת	korrekt	מדויק	korrekt	ADJ;FEM;SG	ADJ;INDF;SG
דיו	blæk	דיו	blæk	N;MASC;SG	N;INDF;MASC+FEM;SG
מכשירים	instrumenter	הכשיר	instrument	N;MASC;PL	N;INDF;NEUT;PL
מכשירים	instrumenterne	הכשיר	instrument	N;MASC;PL	N;DEF;NEUT;PL
מכשירים	enheder	הכשיר	enhed	N;MASC;PL	N;INDF;MASC+FEM;PL
מכשירים	indretninger	הכשיר	indretning	N;MASC;PL	N;INDF;MASC+FEM;PL
מכשירים	anordninger	הכשיר	anordning	N;MASC;PL	N;INDF;MASC+FEM;PL
סגנונות	styles	סגנון	styles	N;MASC;PL	N;INDF;MASC+FEM;PL
סגנונות	stile	סגנון	stile	N;MASC;PL	N;INDF;MASC+FEM;PL
אוניברסיטה	university	אוניברסיטה	university	N;FEM;SG	N;INDF;MASC+FEM;SG
אוניברסיטה	universitet	אוניברסיטה	universitet	N;FEM;SG	N;INDF;NEUT;SG
אוניברסיטה	universitetet	אוניברסיטה	universitet	N;FEM;SG	N;DEF;NEUT;SG
שייטת	flotille	שייטה	flotille	N;FEM;SG	N;INDF;MASC+FEM;SG
אלקטרונית	elektronisk	אלקטרוני	elektronisk	ADV	ADV
לאן	hvor	לאן	hvor	ADV	ADV
אגדה	legenden	אגדה	legende	N;FEM;SG	N;DEF;MASC+FEM;SG
אגדה	sagn	אגדה	sagn	N;FEM;SG	N;INDF;NEUT;SG
ניסיתי	prøvet	ניסה	prøve	V;SG;1;PST;ACT	V;INDF;SG;PST;V.PTCP
ניסיתי	forsøgt	ניסה	forsøge	V;SG;1;PST;ACT	V;INDF;SG;PST;V.PTCP
ניסיתי	forsøgte	ניסה	forsøge	V;SG;1;PST;ACT	V;IND;PST;FIN;ACT
ניסיתי	prøvede	ניסה	prøve	V;SG;1;PST;ACT	V;IND;PST;FIN;ACT
בוטלה	aflyst	בוטל	aflyse	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטלה	annulleret	בוטל	annullere	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטלה	aflyst	בוטל	aflyse	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטלה	annulleret	בוטל	annullere	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
בוטלה	afbrudt	בוטל	afbryde	V;FEM;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
נחמד	lækkert	נחמד	lækker	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
נחמד	dejligt	נחמד	dejlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
נחמד	hyggeligt	נחמד	hyggelig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
נחמד	flot	נחמד	flot	ADJ;MASC;SG	ADJ;INDF;SG
נחמד	pænt	נחמד	pæn	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
חלוץ	pioneer	חלוץ	pione	N;MASC;SG	N;INDF;MASC+FEM;SG
חלוץ	pioner	חלוץ	pion	N;MASC;SG	N;INDF;MASC+FEM;SG
להתגבר	overvinder	התגבר	overvinde	V;NFIN	V;IND;PRS;FIN;ACT
להתגבר	overvinde	התגבר	overvinde	V;NFIN	V;NFIN;ACT
להתגבר	overvundet	התגבר	overvund	V;NFIN	V;INDF;SG;PST;V.PTCP
הממצאים	fund	הממצאים	fund	N	N;INDF;NEUT;SG
הממצאים	undersøgelsesresultater	הממצאים	undersøgelsesresultat	N	N;INDF;NEUT;PL
האמנה	pagt	האמנה	pagt	N;FEM;SG	N;INDF;MASC+FEM;SG
האמנה	pagten	האמנה	pagt	N;FEM;SG	N;DEF;MASC+FEM;SG
הקליט	indspillet	הקליט	indspille	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
הקליט	optaget	הקליט	optage	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
הקליט	registreret	הקליט	registrere	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
הקליט	indspillede	הקליט	indspille	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
תווית	etikette	תווית	etikette	N;FEM;SG	N;INDF;MASC+FEM;SG
תווית	etiket	תווית	etike	N;FEM;SG	N;INDF;MASC+FEM;SG
תווית	label	תווית	label	N;FEM;SG	N;INDF;NEUT;SG
יודעת	ved	ידע	vide	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
