par	za	par	za		
konstrukcija	výstavba	konstrukcija	výstavba	N;NOM;FEM;SG	N;NOM;FEM;SG
konstrukcija	stavba	konstrukcija	stavba	N;NOM;FEM;SG	N;NOM;FEM;SG
konstrukcija	stavebníctvo	konstrukcija	stavebníctvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
konstrukcija	dizajn	konstrukcija	dizajný	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
konstrukcija	navrhovanie	konstrukcija	navrhovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
konstrukcija	konštrukcia	konstrukcija	konštrukcia	N;NOM;FEM;SG	N;NOM;FEM;SG
komerciāli	komerčne	komerciāli	komerčne	ADV	ADV
komerciāli	obchodne	komerciāli	obchodne	ADV	ADV
patstāvīgi	samostatne	patstāvīgs	samostatne	ADV	ADV
patstāvīgi	nezávisle	patstāvīgs	závisel	ADV	ADV
opozīcijas	opozície	opozīcija	opozícia	N;NOM;FEM;PL	N;NOM;FEM;PL
vēstule	odkaz	vēstule	odkaz	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
vēstule	posolstvo	vēstule	posolstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
vēstule	správa	vēstule	správa	N;NOM;FEM;SG	N;NOM;FEM;SG
vēstule	dopis	vēstule	dopis	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
vēstule	písmeno	vēstule	písmeno	N;NOM;FEM;SG	N;NOM;NEUT;SG
vēstule	list	vēstule	list	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
iegūto	získala	iegūt	získať	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
iegūto	nadobudol	iegūt	nadobudnúť	V;PFV;ACC;DEF;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
atjaunošana	obnova	atjaunošana	obnova	N;NOM;FEM;SG	N;NOM;FEM;SG
atjaunošana	obnovenie	atjaunošana	obnovenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
atjaunošana	obnova	atjaunošana	obnova	N;NOM;FEM;SG	N;NOM;FEM;SG
atjaunošana	obnovenie	atjaunošana	obnovenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
atjaunošana	rekonštrukcia	atjaunošana	rekonštrukcia	N;NOM;FEM;SG	N;NOM;FEM;SG
uztver	vnímať	uztvert	vnímať	V;IMP;SG;2;POS;FIN;ACT	V;IPFV;POS;NFIN
sadalīt	rozdeliť	sadalīt	rozdeliť	V;POS;NFIN	V;PFV;POS;NFIN
koledža	kolégium	koledža	kolégium	N;NOM;FEM;SG	N;NOM;NEUT;SG
komunikācijas	komunikácie	komunikācija	komunikácia	N;NOM;FEM;PL	N;NOM;FEM;PL
komunikācijas	oznámenia	komunikācija	oznámenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
komunikācijas	komunikácie	komunikācija	komunikácia	N;NOM;FEM;PL	N;NOM;FEM;PL
iemesli	príčiny	iemesls	príčina	N;NOM;MASC;PL	N;NOM;FEM;PL
iemesli	dôvody	iemesls	dôvod	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
iemesli	príčiny	iemesls	príčina	N;NOM;MASC;PL	N;NOM;FEM;PL
nometnēs	táboroch	nometne	tábor	N;ESS;FEM;PL	N;INAN;ESS;MASC;PL
lejupielāde	stiahnutie	lejupielāde	stiahnutie	N;NOM;FEM;SG	N;NOM;NEUT;SG
lejupielāde	sťahovanie	lejupielāde	sťahovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
lejupielāde	sťahovanie	lejupielāde	sťahovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
leņķis	uhol	leņķis	uhol	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
stāv	stáť	stāvēt	stáť	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;POS;NFIN
ainas	scény	aina	scéna	N;NOM;FEM;PL	N;NOM;FEM;PL
veidošana	tvorba	veidošana	tvorba	N;NOM;FEM;SG	N;NOM;FEM;SG
veidošana	formácia	veidošana	formácia	N;NOM;FEM;SG	N;NOM;FEM;SG
veidošana	formovanie	veidošana	formovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
veidošana	formovanie	veidošana	formovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
veidošana	tvarovanie	veidošana	tvarovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
rammstein	rammstein	rammstein	rammstein	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ozola	dub	ozols	dub	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
lapsas	líšky	lapsa	líška	N;NOM;FEM;PL	N;NOM;FEM;PL
viktorija	viktória	viktorija	viktória	N;NOM;FEM;SG	N;NOM;FEM;SG
viktorija	viktoria	viktorija	viktoriť	N;NOM;FEM;SG	N;NOM;FEM;SG
viktorija	victoria	viktorija	victoriť	N;NOM;FEM;SG	N;NOM;FEM;SG
krustojas	pretínajú	krustoties	pretínať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
getargs	getargs	getargs	getarg	N;NOM;MASC;SG	N;NOM;FEM;SG
tramvaji	električky	tramvajs	električka	N;NOM;MASC;PL	N;NOM;FEM;PL
vienkāršs	jednoduchý	vienkāršs	jednoduchý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
vienkāršs	jednoduchá	vienkāršs	jednoduchý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
vienkāršs	jednoduché	vienkāršs	jednoduchý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
vienkāršs	prosté	vienkāršs	prosté	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
vienkāršs	obyčajný	vienkāršs	obyčajný	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
vienkāršs	obyčajné	vienkāršs	obyčajný	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
aina	aina	aina	aino	N;NOM;FEM;SG	N;NOM;FEM;SG
saimnieks	majster	saimnieks	majster	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
saimnieks	master	saimnieks	master	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
valūtas	meny	valūta	mena	N;NOM;FEM;PL	N;NOM;FEM;PL
ķēdes	reťaze	ķēde	reťaz	N;NOM;FEM;PL	N;NOM;FEM;PL
ķēdes	reťazce	ķēde	reťazec	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
ķēdes	reťaze	ķēde	reťaz	N;NOM;FEM;PL	N;NOM;FEM;PL
iznīcināt	zničiť	iznīcināt	zničiť	V;POS;NFIN	V;PFV;POS;NFIN
iznīcināt	zničí	iznīcināt	zničiť	V;POS;NFIN	V;PFV;IND;SG;3;POS;PRS;FIN
iznīcināt	ničiť	iznīcināt	ničiť	V;POS;NFIN	V;IPFV;POS;NFIN
arhīva	archíve	arhīvs	archíva	N;NOM;MASC;SG	N;NOM;MASC;SG
arhīva	archív	arhīvs	archív	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
prakse	prax	prakse	prax	N;NOM;FEM;SG	N;NOM;FEM;SG
geto	getá	geta	getať	N	N;NOM;NEUT;PL
geto	geta	geta	geto	N	N;GEN;NEUT;SG
gribu	chcieť	gribēt	chcieť	V;FH;IND;SG;1;POS;PRS;FIN;ACT	V;IPFV;POS;NFIN
gribu	chcem	gribēt	chcieť	V;FH;IND;SG;1;POS;PRS;FIN;ACT	V;IPFV;IND;SG;1;POS;PRS;FIN
nepieciešamība	potreba	nepieciešamība	potreba	N;NOM;FEM;SG	N;NOM;FEM;SG
nepieciešamība	nevyhnutnosť	nepieciešamība	nevyhnutnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
nepieciešamība	nutnosť	nepieciešamība	nutnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
nepieciešamība	potreba	nepieciešamība	potreba	N;NOM;FEM;SG	N;NOM;FEM;SG
infrastruktūras	infraštruktúry	infrastruktūra	infraštruktúra	N;NOM;FEM;PL	N;NOM;FEM;PL
aitas	oviec	aita	ovec	N;NOM;FEM;PL	N;NOM;FEM;PL
aitas	ovce	aita	ovca	N;NOM;FEM;PL	N;NOM;MASC;PL
sindroms	syndróm	sindroms	syndróm	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pilnīga	úplné	pilnīga	úplný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
pilnīga	kompletný	pilnīga	kompletný	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
pilnīga	kompletná	pilnīga	kompletný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
pilnīga	kompletné	pilnīga	kompletný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
rozā	ružovú	rozā	ružový	N	N;ACC;FEM;SG
īpatnības	špecifiká	īpatnība	špecifiký	N;NOM;FEM;PL	N;NOM;NEUT;PL
īpatnības	osobitosti	īpatnība	osobitosť	N;NOM;FEM;PL	N;NOM;FEM;PL
īpatnības	osobitosti	īpatnība	osobitosť	N;NOM;FEM;PL	N;NOM;FEM;PL
bumba	lopta	bumba	lopta	N;NOM;FEM;SG	N;NOM;FEM;SG
bumba	loptička	bumba	loptička	N;NOM;FEM;SG	N;NOM;FEM;SG
bumba	guľa	bumba	guľa	N;NOM;FEM;SG	N;NOM;FEM;SG
bumba	bomba	bumba	bomba	N;NOM;FEM;SG	N;NOM;FEM;SG
zaķis	zajac	zaķis	zajac	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
zaķis	bunny	zaķis	bunny	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
bizness	podnikanie	bizness	podnikanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
bizness	biznis	bizness	biznis	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
bizness	business	bizness	business	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ieteica	navrhol	ieteikt	navrhnúť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
diskogrāfija	diskografia	diskogrāfija	diskografia	N;NOM;FEM;SG	N;NOM;FEM;SG
fosilijas	fosílie	fosilija	fosílie	N;NOM;FEM;PL	N;NOM;FEM;PL
basketball	basketbal	basketball	basketbať	N;NOM;FEM;SG	N;NOM;FEM;SG
lampas	svietidlá	lampa	svietidlo	N;NOM;FEM;PL	N;NOM;NEUT;PL
lampas	lampy	lampa	lampa	N;NOM;FEM;PL	N;NOM;FEM;PL
students	študent	students	študent	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
students	študentka	students	študentka	N;NOM;MASC;SG	N;NOM;FEM;SG
maksimāli	maximálne	maksimāli	maximálne	ADV	ADV
mācās	študuje	mācīties	študovať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
elektronikas	elektroniky	elektronika	elektronika	N;NOM;FEM;PL	N;NOM;FEM;PL
spartak	spartak	sparta	spartak	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
runājot	hovoriac	runāt	hovoriť	V;V.CVB	V;IPFV;POS;V.CVB
profesionāli	profesionálne	profesionāli	profesionálny	ADV	ADV
profesionāli	odborne	profesionāli	odborne	ADV	ADV
vienkārša	jednoduchý	vienkārša	jednoduchý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
vienkārša	jednoduchá	vienkārša	jednoduchý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vienkārša	jednoduché	vienkārša	jednoduchý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
vienkārša	prosté	vienkārša	prosté	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
vienkārša	obyčajný	vienkārša	obyčajný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
vienkārša	obyčajné	vienkārša	obyčajný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ienaidnieki	nepriatelia	ienaidnieks	nepriateľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
tatra	tatra	tatra	tater	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
iekļaut	zahrnúť	iekļaut	zahrnúť	V;POS;NFIN	V;PFV;POS;NFIN
viļņi	vlny	vilnis	vlna	N;NOM;MASC;PL	N;NOM;FEM;PL
nejauši	náhodne	nejauši	náhodne	ADV	ADV
nejauši	náhodne	nejauši	náhodne	ADV	ADV
nejauši	nechtiac	nejauši	nechtiac	ADV	ADV
slēpošana	lyžovanie	slēpošana	lyžovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
uztvert	vnímať	uztvert	vnímať	V;POS;NFIN	V;IPFV;POS;NFIN
uztvert	vnímajú	uztvert	vnímať	V;POS;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
nesekmīgi	neúspešne	nesekmīgi	neúspešne	ADV	ADV
parādīja	ukázal	parādīt	ukázať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
parādīja	ukázala	parādīt	ukázať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
parādīja	ukázalo	parādīt	ukázať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;NEUT;SG;POS;PST;V.PTCP
parādīja	ukázali	parādīt	ukázať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
izgatavo	vyrobiť	izgatavot	vyrobiť	V;IMP;SG;2;POS;FIN;ACT	V;PFV;POS;NFIN
shēmas	schémy	shēma	schý	N;NOM;FEM;PL	N;NOM;FEM;PL
shēmas	schémy	shēma	schý	N;NOM;FEM;PL	N;NOM;FEM;PL
shēmas	diagramy	shēma	diagrama	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
paketes	balíčky	pakete	balíček	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
gambīts	gambit	gambīt	gambit	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vismazāk	najmenej	maz	málo	ADV;RL	ADV;RL
pasniedzēji	učitelia	pasniedzējs	učiteľ	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
pasniedzēji	tenisky	pasniedzējs	teniska	N;NOM;MASC;PL	N;NOM;FEM;PL
tango	tango	tango	tango	N	N;INAN;NOM;MASC;SG
brauciens	odvoz	brauciens	odvoz	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
brauciens	jazda	brauciens	jazda	N;NOM;MASC;SG	N;NOM;FEM;SG
brauciens	jazda	brauciens	jazda	N;NOM;MASC;SG	N;NOM;FEM;SG
brauciens	cesta	brauciens	cesta	N;NOM;MASC;SG	N;NOM;FEM;SG
brauciens	výjazd	brauciens	výjazd	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
brauciens	výlet	brauciens	výlet	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pievienoties	pripojiť	pievienoties	pripojiť	V;POS;REFL;NFIN	V;PFV;POS;NFIN
ietilpība	kapacita	ietilpība	kapacita	N;NOM;FEM;SG	N;NOM;FEM;SG
neatkarība	nezávislosť	neatkarība	nezávislosť	N;NOM;FEM;SG	N;NOM;FEM;SG
ieeja	vchod	ieeja	vchod	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ieeja	vstup	ieeja	vstup	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ieeja	nástup	ieeja	nástup	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
rfc	rfc	rfc	rfc	N	N;NOM;FEM;SG
redze	zrak	redze	zrak	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
redze	vízia	redze	víziť	N;NOM;FEM;SG	N;NOM;FEM;SG
redze	videnie	redze	videnie	N;NOM;FEM;SG	N;NOM;NEUT;SG
aktīvā	aktívny	aktīva	aktívny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
aktīvā	aktívna	aktīva	aktívny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
iedarbības	expozície	iedarbība	expozícia	N;NOM;FEM;PL	N;NOM;FEM;PL
izdodas	uspieť	izdoties	uspieť	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;POS;NFIN
zosis	husi	zost	husieť	N;NOM;FEM;PL	N;NOM;FEM;PL
zosis	husí	zost	husieť	N;NOM;FEM;PL	N;NOM;FEM;PL
piekraste	pobrežie	piekraste	pobrežie	N;NOM;FEM;SG	N;NOM;NEUT;SG
piekraste	pobrežie	piekraste	pobrežie	N;NOM;FEM;SG	N;NOM;NEUT;SG
piekraste	breh	piekraste	breh	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
piekraste	pobrežie	piekraste	pobrežie	N;NOM;FEM;SG	N;NOM;NEUT;SG
daudzveidība	rôznorodosť	daudzveidība	rôznorodosť	N;NOM;FEM;SG	N;NOM;FEM;SG
daudzveidība	rozmanitosť	daudzveidība	rozmanitosť	N;NOM;FEM;SG	N;NOM;FEM;SG
apskates	kontroly	apskate	kontrola	N;NOM;FEM;PL	N;NOM;FEM;PL
apskates	inšpekcie	apskate	inšpekcia	N;NOM;FEM;PL	N;NOM;FEM;PL
zaļa	zelený	zaļš	zelený	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
zaļa	zelené	zaļš	zelený	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
zaļa	zelená	zaļš	zelený	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
sekretāra	tajomník	sekretārs	tajomník	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
malaizijas	malajzie	malaizija	malajzie	N;NOM;FEM;PL	N;NOM;FEM;PL
serveri	servery	serveris	server	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
raksturu	postavu	raksturs	postava	N;ACC;MASC;SG	N;ACC;FEM;SG
skar	biť	skart	biť	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;POS;NFIN
skar	dotkne	skart	dotknúť	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
kopijas	kópie	kopija	kópia	N;NOM;FEM;PL	N;NOM;FEM;PL
kristieši	kresťania	kristietis	kresťanie	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
paziņo	oznamuje	paziņot	oznamovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
paziņo	vyhlasuje	paziņot	vyhlasovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
kompozīcija	kompozícia	kompozīcija	kompozícia	N;NOM;FEM;SG	N;NOM;FEM;SG
aprakstīts	opísal	aprakstīt	opísať	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
izpildīts	splnila	izpildīt	splniť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
izpildīts	splnil	izpildīt	splniť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
pēdu	nohu	pēda	noha	N;ACC;FEM;SG	N;ACC;FEM;SG
simptomi	príznaky	simptoms	príznak	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
simptomi	symptómy	simptoms	symptóm	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
ticība	viera	ticība	viera	N;NOM;FEM;SG	N;NOM;FEM;SG
javas	mínomety	java	mínomet	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
irāna	iráne	irāns	irána	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
irāna	irán	irāns	irán	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
zondes	sondy	zonde	sonda	N;NOM;FEM;PL	N;NOM;FEM;PL
zondes	sondy	zonde	sonda	N;NOM;FEM;PL	N;NOM;FEM;PL
dzeltens	žlté	dzeltens	žltý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
dzeltens	žltý	dzeltens	žltý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
dzeltens	žltá	dzeltens	žltý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
piederība	príslušnosť	piederība	príslušnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
publicēšana	uverejnenie	publicēšana	uverejnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	uverejňovanie	publicēšana	uverejňovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	publikácia	publicēšana	publikácia	N;NOM;FEM;SG	N;NOM;FEM;SG
publicēšana	zverejnenie	publicēšana	zverejnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	zverejňovanie	publicēšana	zverejňovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	vydávanie	publicēšana	vydávanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	publikovanie	publicēšana	publikovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	zverejnenie	publicēšana	zverejnenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	uverejňovanie	publicēšana	uverejňovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
publicēšana	vydavateľstvo	publicēšana	vydavateľstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
krūtis	prsia	krūts	prsia	N;NOM;FEM;PL	N;NOM;NEUT;PL
krūtis	kozy	krūts	koza	N;NOM;FEM;PL	N;NOM;MASC;PL
krūtis	prsia	krūts	prsia	N;NOM;FEM;PL	N;NOM;NEUT;PL
tatjana	tatiana	tatjana	tatian	N;NOM;FEM;SG	N;NOM;FEM;SG
akadēmiskā	akademické	akadēmiska	akademický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
akadēmiskā	akademický	akadēmiska	akademický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
reāli	reálne	reāli	reálne	ADV	ADV
reāli	reálne	reāli	reálne	ADV	ADV
reāli	reálne	reāli	reálne	ADV	ADV
galaktikas	galaxie	galaktika	galaxí	N;NOM;FEM;PL	N;NOM;FEM;PL
ziema	zima	ziema	zima	N;NOM;FEM;SG	N;NOM;FEM;SG
aizsargātu	chráň	aizsargāt	chráň	V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP	V;PFV;IMP;SG;2;POS;FIN
aizsargātu	ochrániť	aizsargāt	ochrániť	V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP	V;PFV;POS;NFIN
sponsors	sponzor	sponsors	sponzor	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
matemātika	matematika	matemātika	matematika	N;NOM;FEM;SG	N;NOM;FEM;SG
matemātika	matematika	matemātika	matematika	N;NOM;FEM;SG	N;NOM;FEM;SG
slavena	slávny	slavena	slávny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
slavena	slávna	slavena	slávny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
palātas	komnaty	palāta	komnata	N;NOM;FEM;PL	N;NOM;FEM;PL
palātas	komory	palāta	komora	N;NOM;FEM;PL	N;NOM;FEM;PL
pārliecinoši	presvedčivo	pārliecinoši	presvedčivo	ADV	ADV
bafta	bafta	bafta	bafto	N;NOM;FEM;SG	N;NOM;FEM;SG
dumpis	povstanie	dumpis	povstanie	N;NOM;MASC;SG	N;NOM;NEUT;SG
dumpis	vzbura	dumpis	vzbura	N;NOM;MASC;SG	N;NOM;FEM;SG
ievēl	volí	ievēlēt	volať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
molotova	molotov	molotovs	molot	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kvalifikācija	kvalifikácia	kvalifikācija	kvalifikácia	N;NOM;FEM;SG	N;NOM;FEM;SG
kvalifikācija	kvalifikácia	kvalifikācija	kvalifikácia	N;NOM;FEM;SG	N;NOM;FEM;SG
iegādāties	získať	iegādāties	získať	V;POS;REFL;NFIN	V;PFV;POS;NFIN
iegādāties	nadobudnúť	iegādāties	nadobudnúť	V;POS;REFL;NFIN	V;PFV;POS;NFIN
iegādāties	nadobúdať	iegādāties	nadobúdať	V;POS;REFL;NFIN	V;IPFV;POS;NFIN
numuri	spálne	numurs	spálňa	N;NOM;MASC;PL	N;NOM;FEM;PL
numuri	izby	numurs	izba	N;NOM;MASC;PL	N;NOM;FEM;PL
numuri	počty	numurs	počet	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
numuri	čísla	numurs	číslo	N;NOM;MASC;PL	N;NOM;NEUT;PL
skolēni	študenti	skolēns	študent	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
skolēni	žiaci	skolēns	žiak	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
skolēni	študentky	skolēns	študentka	N;NOM;MASC;PL	N;NOM;FEM;PL
skolēni	zreničky	skolēns	zrenička	N;NOM;MASC;PL	N;NOM;FEM;PL
skolēni	žiaci	skolēns	žiak	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
bagāta	bohaté	bagāta	bohatý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
bagāta	bohatá	bagāta	bohatý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
bagāta	bohatý	bagāta	bohatý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
kvalitāte	kvalita	kvalitāte	kvalita	N;NOM;FEM;SG	N;NOM;FEM;SG
kvalitāte	vlastnosť	kvalitāte	vlastnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
debija	debbie	debūt	diebbia	N;NOM;FEM;SG	N;NOM;FEM;SG
pelēkais	sivý	pelēks	sivý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
pelēkais	sivá	pelēks	sivý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
pelēkais	sivé	pelēks	sivý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
tirgotāji	predajcovia	tirgotājs	predajca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
tirgotāji	obchodníci	tirgotājs	obchodník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
tirgotāji	predajcovia	tirgotājs	predajca	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
tirgotāji	obchodníci	tirgotājs	obchodník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
koncerti	koncerty	koncerts	koncert	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
koncerti	vystúpenia	koncerts	vystúpenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
zīdītāji	cicavce	zīdītājs	cicavec	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
zīdītāji	cicavce	zīdītājs	cicavec	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
čūska	had	čūska	had	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
dzejoļi	básne	dzejolis	báseň	N;NOM;MASC;PL	N;NOM;FEM;PL
smilšakmens	pieskovec	smilšakmens	pieskovec	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
faktors	činiteľ	faktors	činiteľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
faktors	faktor	faktors	faktor	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
mezgls	uzol	mezgls	uzol	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
