dan	in	dan	in	CONJ	CONJ
segmen	segmenta	segmen	segment	N;SG	N;NOM;MASC;SG
segmen	odsek	segmen	odsek	N;SG	N;NOM;MASC;SG
segmen	segment	segmen	segment	N;SG	N;NOM;MASC;SG
lembut	mehko	lembut	mehek	ADJ;SG	ADJ;NOM;NEUT;SG
lembut	mehka	lembut	mehek	ADJ;SG	ADJ;NOM;FEM;SG
lembut	mehak	lembut	mehek	ADJ;SG	ADJ;NOM;INDF;MASC;SG
lembut	nežna	lembut	nežen	ADJ;SG	ADJ;NOM;FEM;SG
lembut	nežen	lembut	nežen	ADJ;SG	ADJ;NOM;INDF;MASC;SG
menghilang	izgine	menhilang	izginiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
menghilang	izginja	menhilang	izginjati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
menghilang	izgine	menhilang	izginiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
menghilang	izginila	menhilang	izginiti	V;SG;ACT	V;PFV;FEM;SG;V.PTCP
menghilang	izginil	menhilang	izginiti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
menghilang	izginila	menhilang	izginiti	V;SG;ACT	V;PFV;FEM;SG;V.PTCP
mengancam	grozi	menancam	groziti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
mengancam	grozil	menancam	groziti	V;SG;ACT	V;IPFV;MASC;SG;V.PTCP
mengancam	grozi	menancam	groziti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
residence	prebivanje	residence	prebivanje	N	N;NOM;NEUT;SG
residence	bivališče	residence	bivališče	N	N;NOM;NEUT;SG
residence	bivanje	residence	bivanje	N	N;NOM;NEUT;SG
residence	rezidenca	residence	rezidenca	N	N;NOM;FEM;SG
residence	prebivališče	residence	prebivališče	N	N;NOM;NEUT;SG
pewaris	dedič	penwaris	dedič	N;SG	N;NOM;MASC;SG
pewaris	naslednik	penwaris	naslednik	N;SG	N;NOM;MASC;SG
pewaris	dediča	penwaris	dedič	N;SG	N;NOM;MASC;SG
pewaris	dediščina	penwaris	dediščina	N;SG	N;NOM;FEM;SG
pewaris	nasledstvo	penwaris	nasledstvo	N;SG	N;NOM;NEUT;SG
pewaris	zapuščino	penwaris	zapuščina	N;SG	N;ACC;FEM;SG
pewaris	zapuščina	penwaris	zapuščina	N;SG	N;NOM;FEM;SG
pewaris	dedinja	penwaris	dedinja	N;SG	N;NOM;FEM;SG
pewaris	naslednica	penwaris	naslednica	N;SG	N;NOM;FEM;SG
base	baz	base	baza	N	N;GEN;FEM;PL
base	baze	base	baza	N	N;NOM;FEM;PL
base	baza	base	baza	N	N;NOM;FEM;SG
base	osnova	base	osnova	N	N;NOM;FEM;SG
base	oporišče	base	oporišče	N	N;NOM;NEUT;SG
pembayaran	izplačilo	penbayaran	izplačilo	N;SG	N;NOM;NEUT;SG
pembayaran	plačilo	penbayaran	plačilo	N;SG	N;NOM;NEUT;SG
pembayaran	izplačilo	penbayaran	izplačilo	N;SG	N;NOM;NEUT;SG
peduli	skrbna	peduli	skrbno	ADJ;SG	ADJ;NOM;FEM;SG
peduli	zaskrbljena	peduli	zaskrbljen	ADJ;SG	ADJ;NOM;FEM;SG;V.PTCP
peduli	zaskrbljen	peduli	zaskrbljen	ADJ;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
sayur	zelenjava	sayur	zelenjava	N;SG	N;NOM;FEM;SG
sayur	zelenjava	sayur	zelenjava	N;SG	N;NOM;FEM;SG
memecahkan	reši	menpecahkan	reša	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
ditahan	držal	ditahan	držati	V;SG;PASS	V;IPFV;MASC;SG;V.PTCP
ditahan	potekala	ditahan	potekati	V;SG;PASS	V;IPFV;FEM;SG;V.PTCP
memicu	sprožilo	menpicu	sprožiti	V;SG;ACT	V;PFV;NEUT;SG;V.PTCP
memicu	sprožil	menpicu	sprožiti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
memicu	sproži	menpicu	sprožiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
segar	svež	segar	svež	ADJ;SG	ADJ;NOM;INDF;MASC;SG
segar	sveža	segar	svež	ADJ;SG	ADJ;NOM;FEM;SG
dikunjungi	obiskal	dikunjungi	obiskati	V;SG;PASS	V;PFV;MASC;SG;V.PTCP
dikunjungi	obiskala	dikunjungi	obiskati	V;SG;PASS	V;PFV;FEM;SG;V.PTCP
liang	liang	liang	liang	N	N;NOM;MASC;SG
fotografi	fotografiranje	fotografi	fotografiranje	N;SG	N;NOM;NEUT;SG
fotografi	photography	fotografi	photography	N;SG	N;NOM;MASC;SG
fotografi	fotografijo	fotografi	fotografija	N;SG	N;ACC;FEM;SG
fotografi	fotografija	fotografi	fotografija	N;SG	N;NOM;FEM;SG
respon	odzivanje	respon	odzivanje	N;SG	N;NOM;NEUT;SG
respon	odziv	respon	odziv	N;SG	N;NOM;MASC;SG
display	prikaz	display	prikaz	N	N;NOM;MASC;SG
vitamin	vitamina	vitamin	vitamin	N	N;GEN;MASC;SG
vitamin	vitamin	vitamin	vitamin	N	N;NOM;MASC;SG
vitamin	vitamine	vitamin	vitamin	N	N;ACC;MASC;PL
vitamin	vitamini	vitamin	vitamin	N	N;NOM;MASC;PL
string	strune	string	struna	N	N;NOM;FEM;PL
string	nizi	string	nizeti	N	N;NOM;MASC;PL
string	vrvice	string	vrvica	N	N;NOM;FEM;PL
string	niz	string	niz	N	N;NOM;MASC;SG
string	vrvica	string	vrvica	N	N;NOM;FEM;SG
string	vrvico	string	vrvica	N	N;ACC;FEM;SG
string	vrvice	string	vrvica	N	N;NOM;FEM;PL
belahan	hemisfere	belahan	hemisfera	N;SG	N;NOM;MASC;SG
pembantaian	masaker	penbantaian	masaker	N;SG	N;NOM;MASC;SG
pembantaian	pokol	penbantaian	pokol	N;SG	N;NOM;MASC;SG
pembantaian	klanje	penbantaian	klanje	N;SG	N;NOM;NEUT;SG
pembantaian	pokol	penbantaian	pokol	N;SG	N;NOM;MASC;SG
pembantaian	zakol	penbantaian	zakol	N;SG	N;ACC;MASC;SG
pembantaian	pokol	penbantaian	pokol	N;SG	N;NOM;MASC;SG
akurat	točen	akurat	točen	ADJ;SG	ADJ;NOM;INDF;MASC;SG
akurat	natančen	akurat	natančen	ADJ;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
akurat	natančna	akurat	natančen	ADJ;SG	ADJ;NOM;FEM;SG
waduk	jez	waduk	jez	N;SG	N;NOM;MASC;SG
waduk	rezervoar	waduk	rezervoar	N;SG	N;NOM;MASC;SG
waduk	zbiralnik	waduk	zbiralnik	N;SG	N;NOM;MASC;SG
campur	mešanica	campur	mešanica	N;SG;ACT	N;NOM;FEM;SG
campur	remix	campur	remixa	N;SG;ACT	N;NOM;MASC;SG
campur	mešanica	campur	mešanica	N;SG;ACT	N;NOM;FEM;SG
silinder	valj	silinder	valja	N;SG	N;NOM;MASC;SG
silinder	cilinder	silinder	cilinder	N;SG	N;NOM;MASC;SG
sarang	gnezdo	sarang	gnezdo	N;SG	N;NOM;NEUT;SG
sarang	panj	sarang	pame	N;SG	N;NOM;MASC;SG
personal	osebno	personal	oseben	ADJ;SG	ADJ;NOM;NEUT;SG
personal	osebni	personal	oseben	ADJ;SG	ADJ;NOM;MASC;SG
personal	osebna	personal	oseben	ADJ;SG	ADJ;NOM;FEM;SG
terowongan	predor	terowongan	predor	N;SG	N;NOM;MASC;SG
terowongan	rov	terowongan	rov	N;SG	N;NOM;MASC;SG
terowongan	tunel	terowongan	tunel	N;SG	N;NOM;MASC;SG
subur	plodno	subur	ploden	ADJ;SG	ADJ;NOM;NEUT;SG
subur	plodna	subur	ploden	ADJ;SG	ADJ;NOM;FEM;SG
konsonan	soglasnik	konsonan	soglasnik	N	N;NOM;MASC;SG
waktunya	čas	waktu	čas	N;SG	N;NOM;MASC;SG
waktunya	časa	waktu	čas	N;SG	N;GEN;MASC;SG
kehutanan	gozdarstvo	kehutanan	gozdarstvo	N;SG	N;NOM;NEUT;SG
leher	vrat	leher	vrata	N;SG	N;NOM;MASC;SG
leher	vratu	leher	vrat	N;SG	N;DAT;MASC;SG
leher	vratu	leher	vrat	N;SG	N;DAT;MASC;SG
kedaulatan	suverenosti	kedaulatan	suverenost	N;SG	N;GEN;FEM;SG
kedaulatan	suverenost	kedaulatan	suverenost	N;SG	N;NOM;FEM;SG
konservatif	konzervativno	konservatif	konzervativen	ADJ;SG	ADJ;NOM;NEUT;SG
kenapa	zakaj	kenapa	zakaj	ADV	ADV
ekspresi	izraz	ekspresi	izraz	N;SG	N;NOM;MASC;SG
ekspresi	izražanje	ekspresi	izražanje	N;SG	N;NOM;NEUT;SG
rumit	zapleteno	rumit	zapleten	ADJ;SG	ADJ;NOM;NEUT;SG
rumit	prebrisano	rumit	prebrisan	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
rumit	zapletena	rumit	zapleten	ADJ;SG	ADJ;NOM;FEM;SG
rumit	zapleteno	rumit	zapleten	ADJ;SG	ADJ;NOM;NEUT;SG
rumit	kompleksna	rumit	kompleksen	ADJ;SG	ADJ;NOM;FEM;SG
rumit	zapleten	rumit	zapleten	ADJ;SG	ADJ;NOM;INDF;MASC;SG
rumit	zapletena	rumit	zapleten	ADJ;SG	ADJ;NOM;FEM;SG
rumit	zapleteno	rumit	zapleten	ADJ;SG	ADJ;NOM;NEUT;SG
penerapan	izvedba	penterapan	izvedba	N;SG	N;NOM;FEM;SG
penerapan	izvajanje	penterapan	izvajanje	N;SG	N;NOM;NEUT;SG
penerapan	izvrševanje	penterapan	izvrševanje	N;SG	N;NOM;NEUT;SG
praktis	praktičen	praktis	praktičen	ADJ;SG	ADJ;NOM;INDF;MASC;SG
praktis	praktična	praktis	praktičen	ADJ;SG	ADJ;NOM;FEM;SG
mal	btc	mal	btc	N	N;NOM;MASC;SG
pertukaran	izmenjava	pertukaran	izmenjava	N;SG	N;NOM;FEM;SG
pertukaran	izmenjavo	pertukaran	izmenjava	N;SG	N;ACC;FEM;SG
pertukaran	menjava	pertukaran	menjava	N;SG	N;NOM;FEM;SG
benjamin	benjamin	benjamin	benjamin	N	N;NOM;MASC;SG
pemakaian	uporaba	penpakaian	uporaba	N;SG	N;NOM;FEM;SG
penangkapan	aretacija	pentangkapan	aretacija	N;SG	N;NOM;FEM;SG
penangkapan	prijetje	pentangkapan	prijetje	N;SG	N;NOM;NEUT;SG
penangkapan	zajetje	pentangkapan	zajetje	N;SG	N;NOM;NEUT;SG
penangkapan	zajemanje	pentangkapan	zajemanje	N;SG	N;NOM;NEUT;SG
poster	poster	poster	poster	N;SG	N;NOM;MASC;SG
poster	plakat	poster	plakat	N;SG	N;NOM;MASC;SG
intelektual	intelektualno	intelektual	intelektualno	ADJ;SG	ADJ;NOM;NEUT;SG
intelektual	intelektualna	intelektual	intelektualen	ADJ;SG	ADJ;NOM;FEM;SG
intelektual	intelektualno	intelektual	intelektualno	ADJ;SG	ADJ;NOM;NEUT;SG
sekretariat	sekretariat	sekretariat	sekretariat	N;SG	N;NOM;MASC;SG
abjad	abeceda	abjad	abeceda	N;SG	N;NOM;FEM;SG
oposisi	nasprotovanje	oposisi	nasprotovanje	N;SG	N;NOM;NEUT;SG
oposisi	nasprotovanja	oposisi	nasprotovanje	N;SG	N;GEN;NEUT;SG
oposisi	opozicija	oposisi	opozicija	N;SG	N;NOM;FEM;SG
norma	norma	norma	norma	N;SG	N;NOM;FEM;SG
norma	norma	norma	norma	N;SG	N;NOM;FEM;SG
norma	norm	norma	norm	N;SG	N;NOM;FEM;SG
seks	seks	seks	seks	N;SG	N;NOM;MASC;SG
seks	spol	seks	spol	N;SG	N;NOM;MASC;SG
seks	sex	seks	sex	N;SG	N;NOM;MASC;SG
pentingnya	pomembnost	penting	pomembnost	N;SG	N;NOM;FEM;SG
pipa	cev	pipa	cev	N;SG	N;NOM;FEM;SG
pipa	pipa	pipa	pipa	N;SG	N;NOM;FEM;SG
pipa	vodovod	pipa	vodovod	N;SG	N;NOM;MASC;SG
gravitasi	gravitacija	gravitasi	gravitacija	N	N;NOM;FEM;SG
gravitasi	gravitacijo	gravitasi	gravitacija	N	N;ACC;FEM;SG
gravitasi	težnost	gravitasi	težnost	N	N;NOM;FEM;SG
genetik	genetika	genetik	genetika	N;SG	N;NOM;FEM;SG
rumus	formula	rumus	formul	N;SG	N;NOM;FEM;SG
rumus	formulo	rumus	formula	N;SG	N;ACC;FEM;SG
akrab	znano	akrab	znan	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
akrab	poznano	akrab	poznano	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
uruguay	urugvaj	uruguay	urugvaj	N	N;NOM;FEM;SG
feat	podvig	feat	podvig	N	N;NOM;MASC;SG
kepribadian	osebnost	kepribadian	osebnost	N;SG	N;NOM;FEM;SG
aspal	pločnik	aspal	pločnik	N;SG	N;NOM;MASC;SG
aspal	pločniku	aspal	pločnik	N;SG	N;DAT;MASC;SG
aspal	asfalt	aspal	asfalt	N;SG	N;NOM;MASC;SG
grafis	grafike	grafis	grafika	N	N;NOM;FEM;PL
bahagia	srečna	bahagia	srečen	ADJ;SG	ADJ;NOM;FEM;SG
bahagia	srečen	bahagia	srečen	ADJ;SG	ADJ;NOM;INDF;MASC;SG
bahagia	vesela	bahagia	vesel	ADJ;SG	ADJ;NOM;FEM;SG
bahagia	srečno	bahagia	srečno	ADJ;SG	ADJ;NOM;NEUT;SG
pemeliharaan	vzdrževanje	penpeliharaan	vzdrževanje	N;SG	N;NOM;NEUT;SG
afganistan	afganistan	afganistan	afganistan	N;SG	N;NOM;MASC;SG
afganistan	afganistanu	afganistan	afganistan	N;SG	N;DAT;MASC;SG
misterius	skrivnostna	misterius	skrivnosten	ADJ;SG	ADJ;NOM;FEM;SG
misterius	skrivnosten	misterius	skrivnosten	ADJ;SG	ADJ;NOM;INDF;MASC;SG
misterius	skrivnostni	misterius	skrivnosten	ADJ;SG	ADJ;NOM;MASC;SG
pembuangan	odlaganje	penbuangan	odlaganje	N;SG	N;NOM;NEUT;SG
pembuangan	odstranjevanje	penbuangan	odstranjevanje	N;SG	N;NOM;NEUT;SG
pembuangan	izgon	penbuangan	izgon	N;SG	N;NOM;MASC;SG
pintar	pameten	pintar	pameten	ADJ;SG	ADJ;NOM;INDF;MASC;SG
pintar	prebrisano	pintar	prebrisan	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
pintar	pametna	pintar	pameten	ADJ;SG	ADJ;NOM;FEM;SG
pintar	pameten	pintar	pameten	ADJ;SG	ADJ;NOM;INDF;MASC;SG
pintar	pametno	pintar	pameten	ADJ;SG	ADJ;NOM;NEUT;SG
artileri	topništvo	artileri	topništvo	N;SG	N;NOM;NEUT;SG
lempeng	plošča	lempeng	plošča	N	N;NOM;FEM;SG
lempeng	krožnik	lempeng	krožnik	N	N;NOM;MASC;SG
lempeng	tablica	lempeng	tablica	N	N;NOM;FEM;SG
mengawasi	nadziral	menawasi	nadzirati	V;SG;ACT	V;IPFV;MASC;SG;V.PTCP
persaingan	rivalstvo	persaingan	rivalstvo	N;SG	N;NOM;NEUT;SG
persaingan	konkurenca	persaingan	konkurenca	N;SG	N;NOM;FEM;SG
persaingan	tekmovanje	persaingan	tekmovanje	N;SG	N;NOM;NEUT;SG
persaingan	natečaj	persaingan	natečaj	N;SG	N;NOM;MASC;SG
menekan	zatreti	mentekan	zatreti	V;SG;ACT	V;PFV;NFIN
tawaran	ponudba	tawaran	ponudba	N;SG	N;NOM;FEM;SG
tawaran	ponudba	tawaran	ponudba	N;SG	N;NOM;FEM;SG
tawaran	ponudbo	tawaran	ponudba	N;SG	N;ACC;FEM;SG
bertempat	nahaja	bertempat	nahajati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
brothers	brate	brothers	brat	N	N;ACC;MASC;PL
brothers	bratje	brothers	bratje	N	N;NOM;MASC;PL
brothers	bratov	brothers	brat	N	N;GEN;MASC;PL
brothers	brata	brothers	brat	N	N;NOM;MASC;DU
mencuri	ukradel	mencuri	ukrasti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
mencuri	ukradla	mencuri	ukrasti	V;SG;ACT	V;PFV;FEM;SG;V.PTCP
mencuri	ukradel	mencuri	ukrasti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
membran	membrano	membran	membrano	N;SG	N;NOM;FEM;SG
mewah	luksuz	mewah	luksuz	N;SG	N;NOM;MASC;SG
mewah	razkošje	mewah	razkošje	N;SG	N;NOM;NEUT;SG
mewah	nobel	mewah	nobeti	N;SG	N;NOM;MASC;SG
kekasih	ljubimec	kekasih	ljubimec	N;SG	N;NOM;MASC;SG
intelijen	inteligenca	intelijen	inteligenca	N;SG	N;NOM;FEM;SG
membatasi	omeji	menbatasi	omejiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
membatasi	omeji	menbatasi	omejiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
bernyanyi	poje	bernyanyi	peti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
bernyanyi	poje	bernyanyi	peti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
bernyanyi	zapoje	bernyanyi	zapeti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
pembunuh	morilec	penbunuh	morilec	N;SG	N;NOM;MASC;SG
pembunuh	ubijalec	penbunuh	ubijalec	N;SG	N;NOM;MASC;SG
pembunuh	morilka	penbunuh	morilka	N;SG	N;NOM;FEM;SG
pembunuh	morilec	penbunuh	morilec	N;SG	N;NOM;MASC;SG
pembunuh	ubijalec	penbunuh	ubijalec	N;SG	N;NOM;MASC;SG
pembunuh	morilec	penbunuh	morilec	N;SG	N;NOM;MASC;SG
pakai	obleči	pakai	obleči	V;SG;ACT	V;PFV;NFIN
pakai	obleci	pakai	obleca	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
pakai	nositi	pakai	nositi	V;SG;ACT	V;IPFV;NFIN
basah	mokra	basah	mokra	ADJ;SG	ADJ;NOM;FEM;SG
basah	moker	basah	moker	ADJ;SG	ADJ;NOM;INDF;MASC;SG
tegangan	napetost	tegangan	napetost	N;SG	N;NOM;FEM;SG
tegangan	napetosti	tegangan	napetost	N;SG	N;GEN;FEM;SG
resimen	regiment	resimen	regiment	N	N;NOM;MASC;SG
resimen	polk	resimen	polk	N	N;NOM;MASC;SG
resimen	polke	resimen	polk	N	N;ACC;MASC;PL
mengusir	izgnati	menusir	izgnati	V;SG;ACT	V;PFV;NFIN
pupuk	gnojila	pupuk	gnojiti	N	N;NOM;NEUT;PL
pupuk	gnojilo	pupuk	gnojiti	N	N;NOM;NEUT;SG
pupuk	gnoja	pupuk	gnoj	N	N;GEN;MASC;SG
pupuk	gnoj	pupuk	gnoj	N	N;NOM;MASC;SG
pupuk	gnojila	pupuk	gnojiti	N	N;NOM;NEUT;PL
pupuk	gnojilo	pupuk	gnojiti	N	N;NOM;NEUT;SG
pupuk	gnojila	pupuk	gnojiti	N	N;NOM;NEUT;PL
chapter	poglavje	chapter	poglavje	N	N;NOM;NEUT;SG
penciptaan	stvaritev	penciptaan	stvaritev	N;SG	N;NOM;FEM;SG
penciptaan	ustanovitev	penciptaan	ustanovitev	N;SG	N;NOM;FEM;SG
penciptaan	ustvarjanje	penciptaan	ustvarjanje	N;SG	N;NOM;NEUT;SG
duri	trnje	duri	trnje	N;SG	N;NOM;NEUT;SG
duri	thorn	duri	thoren	N;SG	N;NOM;MASC;SG
duri	trn	duri	trn	N;SG	N;NOM;MASC;SG
permata	dragulj	permata	dragulj	N;SG	N;NOM;MASC;SG
permata	nakit	permata	nakit	N;SG	N;NOM;MASC;SG
penyelidikan	preiskavo	penselidikan	preiskava	N;SG	N;ACC;FEM;SG
penyelidikan	preiskava	penselidikan	preiskava	N;SG	N;NOM;FEM;SG
penyelidikan	preiskovanje	penselidikan	preiskovanje	N;SG	N;NOM;NEUT;SG
penyelidikan	raziskava	penselidikan	raziskava	N;SG	N;NOM;FEM;SG
penyelidikan	preiskava	penselidikan	preiskava	N;SG	N;NOM;FEM;SG
transisi	prehod	transisi	prehod	N;SG	N;NOM;MASC;SG
gram	gram	gram	gram	N;SG	N;NOM;MASC;SG
gram	grama	gram	gram	N;SG	N;NOM;MASC;SG
sutra	sutra	sutra	suter	N	N;NOM;MASC;SG
sutra	svile	sutra	svila	N	N;NOM;FEM;PL
sutra	svila	sutra	svila	N	N;NOM;FEM;SG
pidana	kriminalec	pidana	kriminalec	N	N;NOM;MASC;SG
pidana	zločin	pidana	zločin	N	N;NOM;MASC;SG
pidana	kriminal	pidana	kriminal	N	N;NOM;MASC;SG
pidana	kriminala	pidana	kriminal	N	N;GEN;MASC;SG
penjual	prodajalec	penjual	prodajalec	N;SG	N;NOM;MASC;SG
penjual	prodajalka	penjual	prodajalka	N;SG	N;NOM;FEM;SG
penjual	prodajalca	penjual	prodajalec	N;SG	N;ANIM;ACC;MASC;SG
penjual	prodajalec	penjual	prodajalec	N;SG	N;NOM;MASC;SG
pedalaman	notranjost	pedalaman	notranjost	N	N;NOM;FEM;SG
letusan	izbruha	letusan	izbruh	N;SG	N;GEN;MASC;SG
letusan	izbruh	letusan	izbruh	N;SG	N;NOM;MASC;SG
bendungan	jez	bendungan	jez	N;SG	N;NOM;MASC;SG
berputar	zavrti	berputar	zavrt	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
menguntungkan	donosno	menguntungkan	donosno	ADJ;SG	ADJ;NOM;NEUT;SG
menguntungkan	donosna	menguntungkan	donosen	ADJ;SG	ADJ;NOM;FEM;SG
menguntungkan	ugoden	menguntungkan	ugoden	ADJ;SG	ADJ;NOM;INDF;MASC;SG
menguntungkan	ugodno	menguntungkan	ugoden	ADJ;SG	ADJ;NOM;NEUT;SG
tembaga	baker	tembaga	baker	N;SG	N;NOM;MASC;SG
tembaga	bakra	tembaga	bakra	N;SG	N;NOM;MASC;SG
pengeboman	bombardiranja	pengeboman	bombardiranje	N	N;GEN;NEUT;PL
pengeboman	bombardiranje	pengeboman	bombardiranje	N	N;NOM;NEUT;SG
pengeboman	bombardiranje	pengeboman	bombardiranje	N	N;NOM;NEUT;SG
pengeboman	bombardiranje	pengeboman	bombardiranje	N	N;NOM;NEUT;SG
mengadopsi	sprejeti	menadopsi	sprejeti	V;SG;ACT	V;PFV;NFIN
mengadopsi	sprejema	menadopsi	sprejemati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
kastil	gradove	kastil	grad	N	N;ACC;MASC;PL
kastil	castle	kastil	castla	N	N;NOM;MASC;SG
kastil	grad	kastil	grad	N	N;NOM;MASC;SG
kastil	dvorec	kastil	dvorec	N	N;NOM;MASC;SG
sinema	kino	sinema	kino	N;SG	N;NOM;MASC;SG
gulungan	rolls	gulungan	rolls	N;SG	N;NOM;MASC;SG
gulungan	zvitek	gulungan	zvitek	N;SG	N;NOM;MASC;SG
pelayaran	plovba	penlayaran	plovba	N;SG	N;NOM;FEM;SG
pelayaran	jadranje	penlayaran	jadranje	N;SG	N;NOM;NEUT;SG
pelayaran	križarjenje	penlayaran	križarjenje	N;SG	N;NOM;NEUT;SG
fashion	fashion	fashion	fashion	N	N;NOM;MASC;SG
fashion	moda	fashion	moda	N	N;NOM;FEM;SG
fashion	modo	fashion	moda	N	N;ACC;FEM;SG
matang	zrel	matang	zreti	ADJ;SG	ADJ;NOM;INDF;MASC;SG
matang	zrelo	matang	zrelo	ADJ;SG	ADJ;NOM;NEUT;SG
matang	zrel	matang	zreti	ADJ;SG	ADJ;NOM;INDF;MASC;SG
matang	zrelo	matang	zrelo	ADJ;SG	ADJ;NOM;NEUT;SG
permulaan	začetek	permulaan	začetek	N;SG	N;NOM;MASC;SG
mencintai	ljubiti	mencintai	ljubiti	V;SG;ACT	V;IPFV;NFIN
panah	puščica	panah	puščica	N;SG	N;NOM;FEM;SG
panah	puščico	panah	puščica	N;SG	N;ACC;FEM;SG
arsenal	arsenal	arsenal	arsenati	N	N;NOM;MASC;SG
menghitung	štetje	menhitung	štetje	N;SG;ACT	N;NOM;NEUT;SG
menghitung	grof	menhitung	grof	N;SG;ACT	N;NOM;MASC;SG
menghitung	izračunavanje	menhitung	izračunavanje	N;SG;ACT	N;NOM;NEUT;SG
menghitung	štetje	menhitung	štetje	N;SG;ACT	N;NOM;NEUT;SG
perolehan	pridobitev	perolehan	pridobitev	N;SG	N;NOM;FEM;SG
perolehan	pridobivanje	perolehan	pridobivanje	N;SG	N;NOM;NEUT;SG
kawah	krater	kawah	krater	N;SG	N;NOM;MASC;SG
keterampilan	spretnost	keterampilan	spretnost	N;SG	N;NOM;FEM;SG
keterampilan	veščina	keterampilan	veščina	N;SG	N;NOM;FEM;SG
patah	zlomljen	patah	zlomljen	ADJ;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
patah	zlomljeno	patah	zlomljen	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
beredar	kroži	beredar	krožiti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
ksatria	vitez	ksatria	vitez	N;SG	N;NOM;MASC;SG
koordinasi	koordinacija	koordinasi	koordinacija	N;SG	N;NOM;FEM;SG
koordinasi	usklajevanje	koordinasi	usklajevanje	N;SG	N;NOM;NEUT;SG
penamaan	poimenovanje	pennamaan	poimenovanje	N;SG	N;NOM;NEUT;SG
nyaman	priročno	nyaman	priročen	ADJ;SG	ADJ;NOM;NEUT;SG
nyaman	priročna	nyaman	priročen	ADJ;SG	ADJ;NOM;FEM;SG
nyaman	udoben	nyaman	udoben	ADJ;SG	ADJ;NOM;INDF;MASC;SG
nyaman	udobni	nyaman	udoben	ADJ;SG	ADJ;NOM;MASC;SG
nyaman	udoben	nyaman	udoben	ADJ;SG	ADJ;NOM;INDF;MASC;SG
nyaman	udoben	nyaman	udoben	ADJ;SG	ADJ;NOM;INDF;MASC;SG
ramah	prijateljski	ramah	prijateljski	ADJ;SG	ADJ;NOM;MASC;SG
ramah	prijazen	ramah	prijazen	ADJ;SG	ADJ;NOM;INDF;MASC;SG
ramah	prijateljska	ramah	prijateljski	ADJ;SG	ADJ;NOM;FEM;SG
ramah	prijazno	ramah	prijazen	ADJ;SG	ADJ;NOM;NEUT;SG
efisien	učinkovita	efisien	učinkovit	ADJ;SG	ADJ;NOM;FEM;SG
efisien	učinkovit	efisien	učinkovit	ADJ;SG	ADJ;NOM;INDF;MASC;SG
efisien	učinkovito	efisien	učinkovit	ADJ;SG	ADJ;NOM;NEUT;SG
ala	ala	ala	ala		
pagar	ograja	pagar	ograja	N;SG	N;NOM;FEM;SG
pagar	ograjo	pagar	ograja	N;SG	N;ACC;FEM;SG
memadai	ustrezna	memadai	ustrezen	ADJ;SG	ADJ;NOM;FEM;SG
memadai	ustrezen	memadai	ustrezen	ADJ;SG	ADJ;NOM;INDF;MASC;SG
dibatalkan	odpovedal	dibatalkan	odpovedati	V;SG;PASS	V;PFV;MASC;SG;V.PTCP
terikat	zavezal	terikat	zavezati	V;SG;PASS	V;PFV;MASC;SG;V.PTCP
menembus	predrli	mentembus	predreti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
menembus	prodreti	mentembus	prodreti	V;SG;ACT	V;PFV;NFIN
koordinator	koordinatorja	koordinator	koordinator	N;SG	N;ANIM;ACC;MASC;SG
koordinator	koordinator	koordinator	koordinator	N;SG	N;NOM;MASC;SG
pemisahan	ločitev	penpisahan	ločitev	N;SG	N;NOM;FEM;SG
pemisahan	ločevanje	penpisahan	ločevanje	N;SG	N;NOM;NEUT;SG
renault	renault	renault	renaulta	N	N;NOM;MASC;SG
