και	그리고	και	그리고	CONJ	CONJ
αναγνωρίσει	식별하기	αναγνωρίζω	식별+하+기	V;PFV;NFIN;ACT	V
εισαγωγής	수입	εισαγωγή	수입	N;GEN;FEM;SG	N
ντουέτο	듀엣	ντούω	듀엣	N;NOM;NEUT;SG	N
ντουέτο	듀오	ντούω	듀오	N;NOM;NEUT;SG	N
βακτήρια	세균	βακτήριο	세균	N;NOM;NEUT;PL	N
βακτήρια	박테리아	βακτήριο	박테리아	N;NOM;NEUT;PL	N
επιτροπές	위원회	επιτροπή	위원회	N;NOM;FEM;PL	N
διαβάζει	읽기	διαβάζω	읽+기	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
πλοκή	플롯	πλοκή	플롯	N;NOM;FEM;SG	N
ονοματολογία	명명법	ονοματολογία	명명법	N;NOM;FEM;SG	N
πιλότος	조종사	πιλότος	조종사	N;NOM;MASC;SG	N
στόχοι	목표	στόχος	목표	N;NOM;MASC;PL	N
στόχοι	목적	στόχος	목적	N;NOM;MASC;PL	N
στόχοι	목표	στόχος	목표	N;NOM;MASC;PL	N
στόχοι	목표	στόχος	목표	N;NOM;MASC;PL	N
στόχοι	타겟	στόχος	타산	N;NOM;MASC;PL	N
ισχύς	체력	ισχύς	체력	N;NOM;FEM;SG	N
ισχύς	타당성	ισχύς	타당성	N;NOM;FEM;SG	N
ισχύς	전력	ισχύς	전력	N;NOM;FEM;SG	N
ισχύς	권력	ισχύς	권력	N;NOM;FEM;SG	N
εκδίκηση	회수	εκδίκηση	회수	N;ACC;FEM;SG	N
εκδίκηση	복수	εκδίκηση	복수	N;ACC;FEM;SG	N
εκδίκηση	복수	εκδίκηση	복수	N;ACC;FEM;SG	N
αποθήκευσης	저장소	αποθήκευση	저장소	N;GEN;FEM;SG	N
αποθήκευσης	스토리지	αποθήκευση	스토리+지	N;GEN;FEM;SG	N
μάθημα	레슨	μάθημα	레슨	N;NOM;NEUT;SG	N
μάθημα	교훈	μάθημα	교훈	N;NOM;NEUT;SG	N
μάθημα	수업	μάθημα	수업	N;NOM;NEUT;SG	N
μάθημα	학급	μάθημα	학급	N;NOM;NEUT;SG	N
μάθημα	계급	μάθημα	계급	N;NOM;NEUT;SG	N
μάθημα	클래스	μάθημα	클래스	N;NOM;NEUT;SG	N
μάθημα	수업	μάθημα	수업	N;NOM;NEUT;SG	N
ρητά	명시적으로	ρητά	명시+적+으로	ADV	ADV
προτεραιότητα	우선순위	προτεραιότητα	우선+순위	N;ACC;FEM;SG	N
γυμνό	누드	γυμνό	누드	N;NOM;NEUT;SG	N
δημιουργού	제작자	δημιουργός	제작자	N;GEN;MASC;SG	N
δημιουργού	작성자	δημιουργός	작성자	N;GEN;MASC;SG	N
κινηματογράφος	영화	κινηματογράφος	영화	N;NOM;MASC;SG	N
αδελφές	자매들	αδελφή	자매+들	N;NOM;FEM;PL	N
πουλί	조류	πουλί	조류	N;NOM;NEUT;SG	N
επανειλημμένα	반복적으로	επανειλημμένα	반복+적+으로	ADV	ADV
πάγκο	벤치	πάγκο	벤치	N;ACC;MASC;SG	N
αγαπημένη	좋아하는	αγαπημένος	좋아하+는	V;PFV;NOM;FEM;SG;V.PTCP;PASS	V
μορίων	분자	μορίο	분자	N;GEN;NEUT;PL	N
δωμάτια	객실	δωμάτι	객실	N;NOM;NEUT;PL	N
προστάτη	보호자	προστάτης	보호자	N;ACC;MASC;SG	N
προστάτη	전립선	προστάτης	전립선	N;ACC;MASC;SG	N
ιθαγενείς	원주민	ιθαγενής	원주민	N;NOM;MASC;PL	N
οδηγοί	운전자	οδηγός	운전자	N;NOM;MASC;PL	N
οδηγοί	운전사	οδηγός	운전사	N;NOM;MASC;PL	N
οδηγοί	가이드	οδηγός	가이드	N;NOM;MASC;PL	N
πάρκα	공원	πάρκα	공원	N;NOM;NEUT;PL	N
σταθερότητα	안정성	σταθερότητα	안정성	N;ACC;FEM;SG	N
αυτοκτονία	자살	αυτοκτονία	자살	N;ACC;FEM;SG	N
ευαγγέλιο	복음	ευαγγέλιο	복음	N;NOM;NEUT;SG	N
ευαγγέλιο	복음주의	ευαγγέλιο	복음주의	N;NOM;NEUT;SG	N
αιχμαλωσία	캡처	αιχμαλωσία	캡처	N;NOM;FEM;SG	N
βίο	소개	βίο	소개	N;ACC;MASC;SG	N
λευκός	하얗게	λευκός	하얗+게	ADJ;NOM;MASC;SG	ADJ
καταστραφεί	파괴됨	καταστρέφω	파괴+되+ㄴ	V;PFV;NFIN;PASS	V
στολή	의상	στολή	의상	N;NOM;FEM;SG	N
στολή	유니폼	στολή	유니히	N;NOM;FEM;SG	N
έντυπα	양식	έντυπο	양식	N;NOM;NEUT;PL	N
περιορισμένο	제한된	περιορίζω	제한+되+ㄴ	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V
αποθέματα	주식	απόθεμα	주식	N;NOM;NEUT;PL	N
οξείδωση	산화	οξείδωση	산화	N;NOM;FEM;SG	N
πεποιθήσεις	신념	πεποίθηση	신념	N;NOM;FEM;PL	N
πεποιθήσεις	종교	πεποίθηση	종교	N;NOM;FEM;PL	N
μορφολογία	형태론	μορφολογία	형태론	N;NOM;FEM;SG	N
φοιτητής	학생	φοιτητής	학생	N;NOM;MASC;SG	N
προσανατολισμό	방향	προσανατολισμός	방향	N;ACC;MASC;SG	N
προσανατολισμό	지향	προσανατολισμός	지향	N;ACC;MASC;SG	N
ρόλων	역할	ρόλος	역할	N;GEN;MASC;PL	N
γκρι	회색	γκρι	회색	N;NOM;SG	N
γκρι	회색	γκρι	회색	N;NOM;SG	N
φαινομένων	현상	φαινόμενο	현상	N;GEN;NEUT;PL	N
συναισθήματα	감정	συναίσθημα	감정	N;NOM;NEUT;PL	N
συναισθήματα	감정	συναίσθημα	감정	N;NOM;NEUT;PL	N
ναυπηγεία	조선소	ναυπηγείο	조선소	N;NOM;NEUT;PL	N
ναυπηγεία	조선소	ναυπηγείο	조선소	N;NOM;NEUT;PL	N
πρέσβης	대사	πρέσβης	대사	N;NOM;MASC;SG	N
λίστες	목록	λίστας	목록	N;NOM;FEM;PL	N
διαιτητής	심판	διαιτητής	심판	N;NOM;MASC;SG	N
σωτηρία	구원	σωτηρία	구원	N;ACC;FEM;SG	N
λάμψη	반짝	λάμψη	반짝	N;ACC;FEM;SG	N
λάμψη	플래시	λάμψη	플래시	N;ACC;FEM;SG	N
βρέφος	영아	βρέφος	영아	N;NOM;NEUT;SG	N
παραμέτρους	매개변수	παράμετρος	매개변수	N;NOM;FEM;PL	N
κύτταρο	세포	κύτταρο	세포	N;NOM;NEUT;SG	N
άστρα	항성	άστρα	항성	N;NOM;NEUT;PL	N
αεροδρόμια	공항	αεροδρόμιο	공항	N;NOM;NEUT;PL	N
ιδιοκτήτες	소유자	ιδιοκτήτης	소유자	N;NOM;MASC;PL	N
οργή	분노	οργή	분노	N;ACC;FEM;SG	N
οργή	분노	οργή	분노	N;ACC;FEM;SG	N
οργή	분노의	οργή	분노+의	N;ACC;FEM;SG	N
οργή	분노	οργή	분노	N;ACC;FEM;SG	N
συνεντεύξεις	인터뷰	σύνεντευξη	인터뷰	N;NOM;FEM;PL	N
δωρεά	기부	δωραός	기부	N;NOM;FEM;SG	N
δωρεά	기부금	δωραός	기부금	N;NOM;FEM;SG	N
δωρεά	기증	δωραός	기증	N;NOM;FEM;SG	N
δωρεά	기부	δωραός	기부	N;NOM;FEM;SG	N
αλυσίδες	사슬	αλυσίδα	사슬	N;NOM;FEM;PL	N
αλυσίδες	사슬	αλυσίδα	사슬	N;NOM;FEM;PL	N
αλυσίδες	연쇄	αλυσίδα	연쇄	N;NOM;FEM;PL	N
έξοδος	출력	έξοδος	출력	N;NOM;FEM;SG	N
έξοδος	종료	έξοδος	종료	N;NOM;FEM;SG	N
έξοδος	출구	έξοδος	출구	N;NOM;FEM;SG	N
δούκισσα	여공작	δούκισσα	여공작	N;NOM;FEM;SG	N
βρήκα	찾았다	βρήκα	찾+았+다	V;PFV;IND;SG;1;PST;FIN;ACT	V
βρήκα	찾았습니다	βρήκα	찾+았+습니다	V;PFV;IND;SG;1;PST;FIN;ACT	V
βρήκα	발견됨	βρήκα	발견+되+ㄴ	V;PFV;IND;SG;1;PST;FIN;ACT	V
εξοπλισμός	장비	εξοπλισμός	장비	N;NOM;MASC;SG	N
ναυτιλία	배송	ναυτιλία	배송	N;NOM;FEM;SG	N
ναυτιλία	발송	ναυτιλία	발송	N;NOM;FEM;SG	N
χαρτονομίσματα	지폐	χαρτονόμισμα	지폐	N;NOM;NEUT;PL	N
χαρτονομίσματα	지폐	χαρτονόμισμα	지폐	N;NOM;NEUT;PL	N
προδιαγραφές	사양	προδιαγραφή	사양	N;NOM;FEM;PL	N
προδιαγραφές	규격	προδιαγραφή	규격	N;NOM;FEM;PL	N
προδιαγραφές	사양	προδιαγραφή	사양	N;NOM;FEM;PL	N
πεποίθηση	신념	πεποίθηση	신념	N;ACC;FEM;SG	N
πεποίθηση	신앙	πεποίθηση	신앙	N;ACC;FEM;SG	N
τζιν	유전자	τζεν	유전자	N;NOM;NEUT;SG	N
συμβάσεις	계약	σύμβαση	계약	N;NOM;FEM;PL	N
απόφοιτοι	졸업생	απόφοιτος	졸업생	N;NOM;MASC;PL	N
διαζύγιο	이혼	διαζύγιο	이혼	N;NOM;NEUT;SG	N
διαζύγιο	이혼	διαζύγιο	이혼	N;NOM;NEUT;SG	N
εμπλοκή	약혼	εμπλοκή	약혼	N;ACC;FEM;SG	N
εμπλοκή	참여	εμπλοκή	참여	N;ACC;FEM;SG	N
εμπλοκή	개입	εμπλοκή	개입	N;ACC;FEM;SG	N
φωτογράφος	사진관	φωτογράφος	사진관	N;NOM;MASC;SG	N
φωτογράφος	포토그래퍼	φωτογράφος	포토그래퍼	N;NOM;MASC;SG	N
φωτογράφος	사진작가	φωτογράφος	사진작가	N;NOM;MASC;SG	N
πρόσθεσε	추가되었습니다	προσθέτω	추가+되+었+습니다	V;PFV;IND;SG;3;PST;FIN;ACT	V
πρόσθεσε	추가됨	προσθέτω	추가+되+ㄴ	V;PFV;IND;SG;3;PST;FIN;ACT	V
δεξαμενή	용기	δεξαμενή	용기	N;NOM;FEM;SG	N
δεξαμενή	탱크	δεξαμενή	탱크	N;NOM;FEM;SG	N
δεξαμενή	전차	δεξαμενή	전차	N;NOM;FEM;SG	N
δεξαμενή	저수지	δεξαμενή	저수+지	N;NOM;FEM;SG	N
καιρός	날씨	καιρός	날씨	N;NOM;MASC;SG	N
βόμβα	폭탄	βόμβα	폭탄	N;NOM;FEM;SG	N
μοντέρνα	현대	μοντέρνα	현대	N;NOM;FEM;PL	N
μοντέρνα	근대	μοντέρνα	근대	N;NOM;FEM;PL	N
νεολαία	청소년	νεολαία	청소년	N;NOM;FEM;SG	N
πλαγιά	경사	πλαγιά	경사	N;NOM;FEM;SG	N
νεφέλωμα	성운	νεφέλωμα	성운	N;NOM;NEUT;SG	N
υπο	서브	υπο	서브	N	N
ανταπόκριση	대응	ανταπόκριση	대응	N;ACC;FEM;SG	N
ανταπόκριση	반응	ανταπόκριση	반응	N;ACC;FEM;SG	N
ανταπόκριση	응답	ανταπόκριση	응답	N;ACC;FEM;SG	N
σωλήνα	튜브	σωλήνα	튜브	N;NOM;MASC;SG	N
έμπνευση	영감	έμπνευση	영감	N;NOM;FEM;SG	N
έμπνευση	영감을	έμπνευση	영감+을	N;NOM;FEM;SG	N
συμμετρία	대칭	συμμετρία	대칭	N;NOM;FEM;SG	N
αρμοδιότητα	관할권	αρμοδιότητα	관할권	N;ACC;FEM;SG	N
αρμοδιότητα	능력	αρμοδιότητα	능력	N;ACC;FEM;SG	N
εμπόδιο	장애물	εμπόδιο	장애물	N;NOM;NEUT;SG	N
εμπόδιο	장애물	εμπόδιο	장애물	N;NOM;NEUT;SG	N
υποκριτική	연기	υποκριτικός	연기	N;NOM;FEM;SG	N
σπηλιά	동굴	σπηλία	동굴	N;NOM;FEM;SG	N
απεργία	파업	απεργία	파업	N;NOM;FEM;SG	N
κεφαλής	머리	κεφαλής	머리	N;GEN;FEM;SG	N
επιτρέψει	허용하기	επιτρέπω	허용+하+기	V;PFV;IND;SG;3;FIN;ACT	V
υποβρύχια	수중	υποβρύχιο	수중	N;NOM;NEUT;PL	N
πόνος	통증	πόνος	통증	N;NOM;MASC;SG	N
πόνος	통증이	πόνος	통증+이	N;NOM;MASC;SG	N
πόνος	고통	πόνος	고통	N;NOM;MASC;SG	N
ρολόι	시계	ρολός	시계	N;NOM;NEUT;SG	N
ρολόι	시계	ρολός	시계	N;NOM;NEUT;SG	N
ρολόι	클럭	ρολός	클럭	N;NOM;NEUT;SG	N
απόβαση	착륙	απόβαση	착륙	N;ACC;FEM;SG	N
διανομής	분포	διανομή	분포	N;GEN;FEM;SG	N
διανομής	분배	διανομή	분배	N;GEN;FEM;SG	N
διανομής	배포	διανομή	배포	N;GEN;FEM;SG	N
διανομής	배포판	διανομή	배포판	N;GEN;FEM;SG	N
κύκλωμα	서킷	κύκλωμα	서킷	N;NOM;NEUT;SG	N
κύκλωμα	회로	κύκλωμα	회로	N;NOM;NEUT;SG	N
εκδότη	출판사	εκδότης	출판사	N;VOC;MASC;SG	N
εκδότη	출판	εκδότης	출판	N;VOC;MASC;SG	N
εκδότη	편집기	εκδότης	편집기	N;VOC;MASC;SG	N
εκδότη	편집자	εκδότης	편집자	N;VOC;MASC;SG	N
δημοτικότητα	인기	δημοτικότητα	인기	N;ACC;FEM;SG	N
ευκολία	편의	ευκολία	편+의	N;NOM;FEM;SG	N
γλυπτό	조각상	γλυπτό	조각상	N;NOM;NEUT;SG	N
γλυπτό	조각	γλυπτό	조각	N;NOM;NEUT;SG	N
ερευνητής	연구자	ερευνητής	연구자	N;NOM;MASC;SG	N
ερευνητής	연구원	ερευνητής	연구원	N;NOM;MASC;SG	N
ερευνητής	탐정	ερευνητής	탐정	N;NOM;MASC;SG	N
τουρισμός	관광	τουρισμός	관광	N;NOM;MASC;SG	N
ιδιοκτήτη	소유자	ιδιοκτήτης	소유자	N;ACC;MASC;SG	N
αίσθημα	느낌이	αίσθημα	느끼+ㅁ+이	N;NOM;NEUT;SG	N
ήχους	소리	ήχος	소리	N;ACC;MASC;PL	N
συνομιλίες	회담	συνομιλία	회담	N;NOM;FEM;PL	N
συνομιλίες	대화	συνομιλία	대화	N;NOM;FEM;PL	N
συνομιλίες	채팅	συνομιλία	채팅	N;NOM;FEM;PL	N
χάλυβα	강철	χάλυβα	강철	N	N
χάλυβα	스틸	χάλυβα	스틸	N	N
αρχηγία	지도력	αρχηγία	지도력	N;ACC;FEM;SG	N
ερωτήματα	질문	έρωτημα	질문	N;NOM;NEUT;PL	N
θρησκείες	종교	θρησκεία	종교	N;NOM;FEM;PL	N
διώξεις	박해	δίωξη	박해	N;NOM;FEM;PL	N
εφευρέτης	발명가	εφευρέτης	발명+가	N;NOM;MASC;SG	N
εφευρέτης	발명	εφευρέτης	발명	N;NOM;MASC;SG	N
εφεύρεση	발명	εφεύρεση	발명	N;ACC;FEM;SG	N
σφραγίδα	우표	σφραγίδα	우표	N;NOM;FEM;SG	N
σφραγίδα	물개	σφραγίδα	물개	N;NOM;FEM;SG	N
συμπεριλαμβάνεται	포함됨	συμπεριλαμβάνω	포함+되+ㄴ	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
μερίδα	배급	μερίδα	배급	N;NOM;FEM;SG	N
ρέει	흐르는	ρέγω	흐르+는	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
πετρέλαιο	가솔린	πετρέλαιο	가솔린	N;NOM;NEUT;SG	N
πετρέλαιο	석유	πετρέλαιο	석유	N;NOM;NEUT;SG	N
ολοκληρώθηκαν	완료되었습니다	ολοκληρώνω	완료+되+었+습니다	V;PFV;IND;PL;3;PST;FIN;PASS	V
τουρίστες	관광객	τουρίστας	관광객	N;NOM;MASC;PL	N
επικοινωνιών	커뮤니케이션	επικοινωνία	커뮤니케이션	N;GEN;FEM;PL	N
επικοινωνιών	통신	επικοινωνία	통신	N;GEN;FEM;PL	N
πυριτίου	규소	πύριτιος	규소	N;GEN;NEUT;SG	N
πορτραίτο	초상화	πορτρέχω	초상화	N;NOM;NEUT;SG	N
πορτραίτο	인물	πορτρέχω	인물	N;NOM;NEUT;SG	N
απομόνωση	격리	απομόνωση	격리	N;ACC;FEM;SG	N
απομόνωση	고립	απομόνωση	고립	N;ACC;FEM;SG	N
κάλιο	칼륨	κάλιος	칼륨	N;NOM;NEUT;SG	N
πολεμιστές	전사	πολεμιστής	전사	N;NOM;MASC;PL	N
μάρτυρας	순교자	μάρτυρας	순교자	N;NOM;MASC;SG	N
μάρτυρας	목격자	μάρτυρας	목격자	N;NOM;MASC;SG	N
μάρτυρας	증인	μάρτυρας	증인	N;NOM;MASC;SG	N
μάρτυρας	증언	μάρτυρας	증언	N;NOM;MASC;SG	N
συντριβή	추락	συντριβός	추락	N;ACC;FEM;SG	N
συντριβή	충돌	συντριβός	충돌	N;ACC;FEM;SG	N
συντριβή	붕괴	συντριβός	붕괴	N;ACC;FEM;SG	N
ρομπότ	로봇	ρομπότ	로봇	N;NOM;NEUT;SG	N
ρομπότ	로봇	ρομπότ	로봇	N;NOM;NEUT;SG	N
αξιωματούχος	공식	αξιωματούχος	공식	N;NOM;MASC;SG	N
οξείδιο	산화물	οξείδιο	산화물	N;NOM;NEUT;SG	N
οξείδιο	산화	οξείδιο	산화	N;NOM;NEUT;SG	N
αναμνήσεις	추억	ανάμνηση	추억	N;NOM;FEM;PL	N
πρωταγωνιστής	주인공	πρωταγωνιστής	주인공	N;NOM;MASC;SG	N
μάνατζερ	관리자	μάνατζερ	관리자	N;NOM;NEUT;PL	N
αφαιρέθηκε	삭제됨	αφαιρώ	삭제되+ㄴ	V;PFV;IND;SG;3;PST;FIN;PASS	V
αφαιρέθηκε	삭제되었습니다	αφαιρώ	삭제+되+었+습니다	V;PFV;IND;SG;3;PST;FIN;PASS	V
πεζικό	보병	πεζικό	보병	N;NOM;NEUT;SG	N
τροποποιήσεις	변화	τροποποίηση	변화	N;NOM;FEM;PL	N
τροποποιήσεις	변경	τροποποίηση	변경	N;NOM;FEM;PL	N
κλήρωση	추첨	κλήρωση	추첨	N;NOM;FEM;SG	N
κλήρωση	복권	κλήρωση	복권	N;NOM;FEM;SG	N
καύσιμο	연료	καύσιμο	연료	N;NOM;NEUT;SG	N
αμφισβήτηση	분쟁	αμφισβήτηση	분쟁	N;ACC;FEM;SG	N
συντήρησης	유지보수	συντήρηση	유지보수	N;GEN;FEM;SG	N
συντήρησης	정비	συντήρηση	정비	N;GEN;FEM;SG	N
συντήρησης	점검	συντήρηση	점검	N;GEN;FEM;SG	N
αέρας	항공	αέρας	항공	N;NOM;MASC;SG	N
αέρας	공기	αέρας	공기	N;NOM;MASC;SG	N
θέατρα	영화관	θέατρο	영화관	N;NOM;NEUT;PL	N
θέατρα	극장	θέατρο	극장	N;NOM;NEUT;PL	N
θέατρα	극장	θέατρο	극장	N;NOM;NEUT;PL	N
θέατρα	영화관	θέατρο	영화관	N;NOM;NEUT;PL	N
αποτελεσματικότητα	효율성	αποτελεσματικότητα	효율성	N;ACC;FEM;SG	N
αποτελεσματικότητα	효율	αποτελεσματικότητα	효율	N;ACC;FEM;SG	N
αποτελεσματικότητα	효율성	αποτελεσματικότητα	효율성	N;ACC;FEM;SG	N
καθηγήτρια	교사	καθηγήτρια	교사	N;NOM;FEM;SG	N
καθηγήτρια	스승	καθηγήτρια	스승	N;NOM;FEM;SG	N
επενδύσεις	투자	επένδυση	투자	N;NOM;FEM;PL	N
επενδύσεις	투자	επένδυση	투자	N;NOM;FEM;PL	N
κάθετα	수직으로	κάθετα	수직+으로	ADV	ADV
πλοήγησης	탐색	πλοήγηση	탐색	N;GEN;FEM;SG	N
λουλούδια	꽃이	λουλούδι	꽃+이	N;NOM;NEUT;PL	N
φάρος	등대	φάρος	등대	N;NOM;MASC;SG	N
κεφαλαίου	자본	κεφάλαιο	자본	N;GEN;NEUT;SG	N
κεφαλαίου	자본주의	κεφάλαιο	자본주의	N;GEN;NEUT;SG	N
καύσιμα	연료	καύσιμα	연료	N;NOM;NEUT;PL	N
καύσιμα	연료	καύσιμα	연료	N;NOM;NEUT;PL	N
κοινοπολιτείας	연방	κοινοπολιτεία	연방	N;GEN;FEM;SG	N
κενά	간격	κενό	간격	N;NOM;NEUT;PL	N
άζωτο	질소	άζωτο	질소	N;NOM;NEUT;SG	N
έκβαση	결과	έκβαση	결과	N;ACC;FEM;SG	N
οπωσδήποτε	확실히	οπωσδήποτε	확실+히	ADV	ADV
κόμικ	코믹스	κόμικ	코믹스	N;NOM;NEUT;SG	N
κόμικ	만화	κόμικ	만화	N;NOM;NEUT;SG	N
κόμικ	만화가	κόμικ	만화+가	N;NOM;NEUT;SG	N
κόμικ	만화	κόμικ	만화	N;NOM;NEUT;SG	N
κόμικ	만화가	κόμικ	만화+가	N;NOM;NEUT;SG	N
συμβουλές	조언	συμβουλής	조언	N;NOM;FEM;PL	N
αστεροειδείς	소행성	αστεροειδής	소행성	N;NOM;MASC;PL	N
επίσκοποι	주교	επίσκοπος	주교	N;NOM;MASC;PL	N
παρεμβάσεις	간섭	παρέμβαση	간섭	N;NOM;FEM;PL	N
παρεμβάσεις	개입	παρέμβαση	개입	N;NOM;FEM;PL	N
αλληλογραφία	편지	αλληλογραφία	편지	N;NOM;FEM;SG	N
αλληλογραφία	우편	αλληλογραφία	우편	N;NOM;FEM;SG	N
μάθηση	학습	μάθηση	학습	N;ACC;FEM;SG	N
συμπεριφορές	행동	συμπεριφορά	행동	N;NOM;FEM;PL	N
πυραύλων	유도탄	πύραυλος	유도탄	N;GEN;MASC;PL	N
πυραύλων	미사일	πύραυλος	미사+이+ㄹ	N;GEN;MASC;PL	N
επιχειρηματίες	사업가	επιχειρηματίας	사업가	N;NOM;MASC;PL	N
μετανάστευσης	이민	μετανάστευση	이민	N;GEN;FEM;SG	N
εκκλησάκι	예배당	εκκλησάκι	예배당	N;NOM;NEUT;SG	N
ανίχνευση	탐지	ανίχνευση	탐지	N;NOM;FEM;SG	N
ανίχνευση	감지	ανίχνευση	감+지	N;NOM;FEM;SG	N
ανίχνευση	검출	ανίχνευση	검출	N;NOM;FEM;SG	N
ανίχνευση	탐지	ανίχνευση	탐지	N;NOM;FEM;SG	N
ανίχνευση	감지	ανίχνευση	감+지	N;NOM;FEM;SG	N
ψάρι	물고기	ψάρι	물고기	N;NOM;NEUT;SG	N
τρύπα	구멍	τρύπα	구멍	N;NOM;FEM;SG	N
τρύπα	구멍이	τρύπα	구멍+이	N;NOM;FEM;SG	N
υποταγή	제출	υποταγή	제출	N;ACC;FEM;SG	N
παράμετρος	매개변수	παράμετρος	매개변수	N;NOM;FEM;SG	N
ανθρωπότητας	인류	ανθρωπότητα	인류	N;GEN;FEM;SG	N
καρπός	손목	καρπός	손목	N;NOM;MASC;SG	N
