kot	som	kot	som	CONJ	CONJ
šah	schack	šah	schack	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
suha	torrt	suh	torr	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
suha	torr	suh	torr	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
suha	mager	suh	mage	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
suha	smal	suh	smal	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
nenaseljen	obebodd	nenaseljen	obebodd	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ravnanje	hantering	ravnanje	hantering	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ravnanje	uppförande	ravnanje	uppförande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
ravnanje	uppträdande	ravnanje	uppträdande	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
simona	simon	simon	simon	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
komponente	beståndsdelar	komponent	beståndsdel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
komponente	beståndsdelar	komponent	beståndsdel	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
komponente	komponenterna	komponent	komponent	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
komponente	komponenter	komponent	komponent	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
prostovoljno	frivillig	prostovoljen	frivillig	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
atom	atom	atom	atom	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
leonard	leonard	leonard	leonard	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mlin	väderkvarn	mlin	väderkvarn	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mlin	kvarn	mlin	kvarn	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mlin	kvarnen	mlin	kvarn	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
pomorske	maritima	pomorski	maritim	ADJ;NOM;FEM;PL	ADJ;NOM;PL
temelj	foundation	temelj	foundation	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
temelj	rf	temelj	rf	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
temelj	stiftelsen	temelj	stiftelse	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
temelj	stiftelse	temelj	stiftelse	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
temelj	hörnsten	temelj	hörnst	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnuk	barnbarnet	vnuk	barnbarn	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
vnuk	barnbarnet	vnuk	barnbarn	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
vnuk	sonson	vnuk	sonson	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vaje	övningar	vaja	övning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vaje	repetitioner	vaja	repetition	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vaje	övningar	vaja	övning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
igralke	skådespelerskor	igralka	skådespelerska	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
seznami	listor	seznam	listor	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
seznami	förteckningar	seznam	förteckning	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
prisiljen	tvingad	prisiljen	tvinga	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
prisiljen	påtvingad	prisiljen	påtvinga	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
prisiljen	påtvingat	prisiljen	påtvinga	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
združitev	samgående	združitev	samgående	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
združitev	fusion	združitev	fusion	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
združitev	sammanslagning	združitev	sammanslagning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
združitev	sammanslagning	združitev	sammanslagning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
slovani	slaver	slovan	slav	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
split	delning	split	delning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
split	split	split	splita	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
teoretično	teoretiskt	teoretično	teoretisk	ADV	ADV
teoretično	teoretiskt	teoretično	teoretisk	ADV	ADV
praznuje	firar	praznovati	fira	V;IPFV;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
znatno	påtagligt	znatno	påtaglig	ADV	ADV
znatno	betydligt	znatno	betydlig	ADV	ADV
konstrukcije	strukturerna	konstrukcija	struktur	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
konstrukcije	konstruktioner	konstrukcija	konstruktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
konstrukcije	strukturer	konstrukcija	struktur	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
konstrukcije	konstruktioner	konstrukcija	konstruktion	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
čiščenje	städning	čiščenje	städning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
čiščenje	rensning	čiščenje	rensning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
čiščenje	rengöring	čiščenje	rengöring	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
čiščenje	rensning	čiščenje	rensning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
mandata	mandatperiod	mandat	mandatperiod	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mandata	mandat	mandat	manda	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
mandata	mandatet	mandat	mandat	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
kenneth	kenneth	kenen	kenneth	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
tir	track	tir	track	N;NOM;MASC;SG	N;NOM;MASC+FEM;SG
tir	tir	tir	tir	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
asistent	biträdande	asistent	biträdande	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
asistent	assistent	asistent	assistent	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
straža	vakt	straž	vakt	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
napaka	fel	napaka	fel	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
letna	årlig	leten	årlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
letna	årlig	leten	årlig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
letna	årligt	leten	årligt	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
mergedrow	mergedrow	mergedrow	mergedrow	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
body	body	body	body	N;NOM;MASC;SG	N
body	kropp	body	kropp	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
body	kroppen	body	kropp	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
body	kropps	body	kropp	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
potopila	sänkte	potopiti	sänka	V;PFV;FEM;SG;V.PTCP	V;IND;PST;FIN;ACT
potopila	sjunkit	potopiti	sjunka	V;PFV;FEM;SG;V.PTCP	V;V.CVB;ACT
potopila	sjönk	potopiti	sjönk	V;PFV;FEM;SG;V.PTCP	V;IMP;PST;FIN;ACT
površje	yt	površje	yt	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
površje	yta	površje	yta	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
media	media	media	media	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
življenjepis	biografi	življenjepis	biografi	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
semena	frön	seme	frö	N;NOM;NEUT;PL	N;NOM;INDF;NEUT;PL
hala	hal	hala	hal	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
poroka	äktenskap	poroka	äktenskap	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
poroka	äktenskapet	poroka	äktenskap	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
poroka	giftermål	poroka	giftermål	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
poroka	bröllop	poroka	bröllop	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
uporabna	användbar	uporaben	användbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
uporabna	användbart	uporaben	användbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
uporabna	användbar	uporaben	användbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
uporabna	användbart	uporaben	användbar	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
uporabna	nyttig	uporaben	nyttig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
uporabna	tillämpligt	uporaben	tillämplig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
uporabna	tillämplig	uporaben	tillämplig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ptica	fågel	ptica	fågel	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ptica	fågeln	ptica	fågel	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
web	webb	web	webb	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
web	web	web	web	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
web	webben	web	Bebben	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
uporabljene	begagnade	uporabljen	begagnad	ADJ;NOM;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
jet	jet	jet	jet	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
industrijski	industriellt	industrijski	industriell	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;NEUT;SG
steklo	glas	steklo	glas	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
raketa	raket	raketa	rak	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
raketa	rocket	raketa	rock	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
raketa	missil	raketa	missil	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
raketa	robot	raketa	robot	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
prevajanje	översättning	prevajanje	översättning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
klasična	klassisk	klasičen	klassisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
klasična	klassiskt	klasičen	klassisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
klasična	klassisk	klasičen	klassisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
klasična	klassiskt	klasičen	klassisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
puška	hagelgevär	puška	hagelgevär	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
puška	gevär	puška	gevär	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
agencije	byråer	agencija	byrå	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
organizmi	organismer	organizem	organism	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
premik	shift	premik	shift	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
premik	förskjutning	premik	förskjutning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tabela	bordet	tabela	bord	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
tabela	bord	tabela	bord	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
tabela	tabell	tabela	tabell	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ven	ut	ven	ut	ADV	ADV
ven	ute	ven	ute	ADV	ADV
poletje	sommaren	poletje	sommar	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
poletje	sommar	poletje	sommar	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
svetilnik	fyr	svetilnik	fyr	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
svetilnik	fyren	svetilnik	fyr	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
svetilnik	beacon	svetilnik	beacon	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
svetilnik	ledstjärna	svetilnik	ledstjärna	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
maxi	maxi	maxi	maxi	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
peč	ugn	peč	ugn	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
peč	ugnen	peč	ugn	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
peč	ugn	peč	ugn	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
peč	ugnen	peč	ugn	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
uspešni	framgångsrika	uspešen	framgångsrika	ADJ;NOM;MASC;PL	ADJ;NOM;PL
lady	dam	lady	dam	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
lady	damen	lady	dam	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
lady	lady	lady	lady	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
borec	kämpe	borec	kämpe	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
borec	fighter	borec	fight	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
drugačno	avvikande	drugačen	avvikande	ADJ;NOM;NEUT;SG	ADJ;NOM;PRS;V.PTCP
pridobitev	anskaffning	pridobitev	anskaffning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pridobitev	förvärv	pridobitev	förvärv	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
pridobitev	anskaffning	pridobitev	anskaffning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pridobitev	förvärv	pridobitev	förvärv	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
pogajanja	förhandlingar	pogajanje	förhandling	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
pogajanja	förhandlingar	pogajanje	förhandling	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
pogajanja	förhandlingarna	pogajanje	förhandling	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
pogajanja	förhandlingar	pogajanje	förhandling	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
klorid	klorid	klorid	klorid	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tekoče	flytande	tekoče	flyta	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;NOM;PRS;V.PTCP
pravne	juridiska	praven	juridisk	ADJ;NOM;FEM;PL	ADJ;NOM;PL
pravne	rättsliga	praven	rättslig	ADJ;NOM;FEM;PL	ADJ;NOM;PL
rudnik	mine	rudnik	man	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
rudnik	gruva	rudnik	gruva	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izredni	exceptionell	izreden	exceptionell	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
prizma	prisma	prizma	prism	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zasnovan	designad	zasnovan	designad	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zasnovan	utformat	zasnovan	utforma	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zasnovan	utformad	zasnovan	utforma	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
zasnovan	designat	zasnovan	designad	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zasnovan	konstruerad	zasnovan	konstruerad	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
mešanica	mix	mešanica	mix	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mešanica	blandning	mešanica	blandning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mešanica	blandning	mešanica	blandning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mešanica	blandning	mešanica	blandning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
varovanje	säkerhet	varovanje	säkerhet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
varovanje	säkerheten	varovanje	säkerhet	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
varovanje	trygghet	varovanje	trygghet	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
varovanje	beskydd	varovanje	beskydd	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
varovanje	skydd	varovanje	skydd	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
šesti	sjätte	šesti	sjätte	ADJ;NOM;MASC;SG	ADJ;NOM
nesreča	olyckshändelse	nesreča	olyckshändelse	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
nesreča	olycka	nesreča	olycka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
prazniki	högtider	praznik	högtid	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
prazniki	helgdagar	praznik	helgdag	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
prazniki	helger	praznik	helg	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
manjka	saknar	manjkati	sakna	V;IPFV;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
manjka	saknas	manjkati	sakna	V;IPFV;IND;SG;3;PRS;FIN	V;NFIN;PASS
sevanje	strålning	sevanji	strålning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
rak	cancer	rak	cancer	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
premagala	övervinna	premagati	övervinna	V;PFV;FEM;SG;V.PTCP	V;IMP;FIN;ACT
veselje	glädje	veselje	glädje	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
veselje	joy	veselje	joy	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
zavest	medvetenheten	zavest	medvetenhet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
zavest	medvetenhet	zavest	medvetenhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zavest	medvetandet	zavest	medvetande	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
fittipaldi	fittipaldi	fittipalda	fittipaldi	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izdelek	artikeln	izdelek	artikel	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
izdelek	artikel	izdelek	artikel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izdelek	produkten	izdelek	produkt	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
izdelek	produkt	izdelek	produkt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zmeraj	alltid	zmeraj	alltid	ADV	ADV
vodik	väte	vodik	väte	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
vodik	vätgas	vodik	vätga	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
desetletje	decennium	desetletje	decennium	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
desetletje	årtionde	desetletje	årtionde	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
zvrst	genre	zvrst	genre	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zanimiv	intressant	zanimiv	intressant	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
point	punkt	point	punkt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
point	poäng	point	poäng	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
point	point	point	point	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sedeža	säte	sedež	säte	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
dosežek	prestation	dosežek	prestation	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dosežek	prestation	dosežek	prestation	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
polna	fullständig	poln	fullständig	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
polna	full	poln	full	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
södertälje	södertälje	spdertilja	södertälje	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nenehno	konstant	nenehno	konstant	ADV	ADV
nenehno	ständigt	nenehno	ständig	ADV	ADV
jam	marmelad	jam	marmela	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
jam	jam	jam	jam	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
jam	sylt	jam	sylt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
jam	sötpotatis	jam	sötpotatis	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
datoteke	filer	datoteka	fil	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
datoteke	akter	datoteka	akt	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
datoteke	mappar	datoteka	mappa	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
mugen	mugen	mugen	mugen	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
fant	boy	fant	boy	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
fant	pojke	fant	pojke	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fant	gosse	fant	gosse	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fant	pojk	fant	pojk	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fant	pojkvän	fant	pojkvän	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fant	pojkvännen	fant	pojkvänn	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ogljika	kol	ogljika	kol	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
nevarne	farliga	nevaren	farlig	ADJ;NOM;FEM;PL	ADJ;NOM;PL
nevarne	farliga	nevaren	farlig	ADJ;NOM;FEM;PL	ADJ;NOM;PL
temeljito	grundligt	temeljito	grundlig	ADV	ADV
temeljito	grundligt	temeljito	grundlig	ADV	ADV
podatek	information	podatek	information	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
original	original	original	original	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
svetlobni	självlysande	svetloben	självlysande	ADJ;NOM;MASC;SG	ADJ;NOM;PRS;V.PTCP
mešani	blandat	mešan	blandad	ADJ;NOM;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mešani	blandad	mešan	blanda	ADJ;NOM;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
umik	reträtt	umik	reträtt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
umik	uttag	umik	uttag	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
umik	utträde	umik	utträde	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
umik	återkallande	umik	återkallande	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
vzroki	orsaker	vzrok	orsak	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
pleme	stam	pleme	stam	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
pleme	stammen	pleme	stam	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
raziskava	forskning	raziskava	forskning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
raziskava	undersökningen	raziskava	undersökning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
raziskava	utredning	raziskava	utredning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
raziskava	undersökning	raziskava	undersökning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
raziskava	besiktning	raziskava	besiktning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
raziskava	undersökning	raziskava	undersökning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
raziskava	enkät	raziskava	enkät	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ravnine	slätter	ravnina	slätta	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
tenor	tenor	tenor	tena	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	introduktion	vnos	introduktion	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	inledning	vnos	inledning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	införande	vnos	införande	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
vnos	införsel	vnos	införsel	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
vnos	inresa	vnos	inresa	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	post	vnos	post	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	inträde	vnos	inträde	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
vnos	ingång	vnos	ingång	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	intag	vnos	intag	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
vnos	intaget	vnos	intagen	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
vnos	indata	vnos	indat	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
vnos	inmatning	vnos	inmatning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	tillförsel	vnos	tillförsel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vnos	input	vnos	input	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
plen	booty	plen	booty	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
razvrstitev	rangordningen	razvrstitev	rangordning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
razvrstitev	rangordning	razvrstitev	rangordning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
razvrstitev	klassificering	razvrstitev	klassificering	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stališče	ställning	stališče	ställning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stališče	position	stališče	position	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
