על	относно	על	относно	ADP	ADP
רעב	гладът	רעב	глад	N;MASC;SG	N;DEF;MASC;SG
לחשוף	разкрие	חשף	разкрия-(се)	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
לחשוף	разкрие	חשף	разкрия-(се)	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
מכוסה	покрит	מכוסה	покрит	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסוכן	опасен	מסוכן	опася-(се)	ADJ;MASC;SG	ADJ;INDF;MASC;SG
מסוכן	опасна	מסוכן	опасен	ADJ;MASC;SG	ADJ;INDF;FEM;SG
אדריכל	архитект	אדריכל	архитект	N;MASC;SG	N;INDF;MASC;SG
להשקיע	инвестира	השקיע	инвестирам	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
לקוח	клиент	לקוח	клиент	N;MASC;SG	N;INDF;MASC;SG
לקוח	клиент	לקוח	клиент	N;MASC;SG	N;INDF;MASC;SG
המסה	маса	המסה	маса	N;FEM;SG	N;INDF;FEM;SG
המסה	литургия	המסה	литургия	N;FEM;SG	N;INDF;FEM;SG
סיביות	парченца	סיביות	парченц	N;FEM;PL	N;INDF;NEUT;PL
סיביות	късчета	סיביות	късче	N;FEM;PL	N;INDF;NEUT;PL
סיביות	парчета	סיביות	парче	N;FEM;PL	N;INDF;NEUT;PL
ידנית	ръчно	ידני	ръчно	ADV	ADV
להעריך	оцени	העריך	оценя	V;NFIN;ACT	V;PFV;IMP;SG;2;FIN
טיעון	спор	טיעון	спор	N;MASC;SG	N;INDF;MASC;SG
טיעון	аргумент	טיעון	аргумент	N;MASC;SG	N;INDF;MASC;SG
פיצוץ	взрив	פיצוץ	взрив	N;MASC;SG	N;INDF;MASC;SG
פיצוץ	експлозия	פיצוץ	експлозия	N;MASC;SG	N;INDF;FEM;SG
הושלם	завършена	הושלם	завърша	V;MASC;SG;3;PST;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
הושלם	завършен	הושלם	завърша	V;MASC;SG;3;PST;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
הושלם	завършено	הושלם	завърша	V;MASC;SG;3;PST;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
הושלם	завършен	הושלם	завърша	V;MASC;SG;3;PST;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
הושלם	завършено	הושלם	завърша	V;MASC;SG;3;PST;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
טמפרטורה	температурата	טמפרטורה	температура	N;FEM;SG	N;DEF;FEM;SG
טמפרטורה	температура	טמפרטורה	температура	N;FEM;SG	N;INDF;FEM;SG
עכבר	маус	עכבר	маус	N;MASC;SG	N;INDF;MASC;SG
עכבר	мишка	עכבר	мишка	N;MASC;SG	N;INDF;FEM;SG
הראשונית	първоначално	הראשונית	първоначално	ADV	ADV
פיזיקאי	физик	פיזיקאי	физик	N;MASC;SG	N;INDF;MASC;SG
מעשית	практичен	מעשי	практичен	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מעשית	практически	מעשי	практически	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מעשית	практична	מעשי	практичен	ADJ;FEM;SG	ADJ;INDF;FEM;SG
לשרוד	оцелява	שרד	оцелявам	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
לשרוד	оцелее	שרד	оцелея	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
טיוטה	чернова	טיוטה	чернова	N;FEM;SG	N;INDF;FEM;SG
דיג	риболов	דיג	риболов	N;MASC;SG	N;INDF;MASC;SG
חופשיים	свободни	חופשי	свободен	ADJ;MASC;PL	ADJ;INDF;PL
חופשיים	безплатни	חופשי	безплатен	ADJ;MASC;PL	ADJ;INDF;PL
להשמיד	унищожи	השמיד	унищожа	V;NFIN;ACT	V;PFV;IMP;SG;2;FIN
שותפים	партньори	שותף	партньор	N;MASC;PL	N;INDF;MASC;PL
שותפים	съдружници	שותף	съдружник	N;MASC;PL	N;INDF;MASC;PL
שותפים	съквартиранти	שותף	съквартирант	N;MASC;PL	N;INDF;MASC;PL
הליכה	разходка	הליכה	разходка	N;FEM;SG	N;INDF;FEM;SG
הליכה	ходене	הליכה	ходене	N;FEM;SG	N;INDF;NEUT;SG
הליכה	туризъм	הליכה	туризъм	N;FEM;SG	N;INDF;MASC;SG
הליכה	разходка	הליכה	разходка	N;FEM;SG	N;INDF;FEM;SG
חימוש	въоръжение	חימוש	въоръжение	N;MASC;SG	N;INDF;NEUT;SG
ממד	измерение	ממד	измерение	N;MASC;SG	N;INDF;NEUT;SG
איטי	бавна	איטי	бавен	ADJ;MASC;SG	ADJ;INDF;FEM;SG
איטי	бавен	איטי	бавен	ADJ;MASC;SG	ADJ;INDF;MASC;SG
תלבושת	костюм	תלבושת	костюм	N;FEM;SG	N;INDF;MASC;SG
תלבושת	тоалет	תלבושת	тоалет	N;FEM;SG	N;INDF;MASC;SG
תלבושת	облекло	תלבושת	облекло	N;FEM;SG	N;INDF;NEUT;SG
תסריט	сценарий	תסריט	сценарий	N;MASC;SG	N;INDF;MASC;SG
תסריט	сценарий	תסריט	сценарий	N;MASC;SG	N;INDF;MASC;SG
מתמטיקאי	математик	מתמטיקני	математик	N;MASC;SG	N;INDF;MASC;SG
בקרה	контролиране	בקרה	контролиране	N;FEM;SG	N;INDF;NEUT;SG
בקרה	контрол	בקרה	контрол	N;FEM;SG	N;INDF;MASC;SG
נפשות	душите	נפש	души	N;FEM;PL	N;DEF;FEM;PL
אלכוהול	спирт	אלכוהול	спирт	N;MASC;SG	N;INDF;MASC;SG
אלכוהול	алкохол	אלכוהול	алкохол	N;MASC;SG	N;INDF;MASC;SG
סידור	подредба	סידור	подредба	N;MASC;SG	N;INDF;FEM;SG
סידור	уговорка	סידור	уговорка	N;MASC;SG	N;INDF;FEM;SG
סידור	споразумение	סידור	споразумение	N;MASC;SG	N;INDF;NEUT;SG
וילה	villa	וילה	villa	N;FEM;SG	N;INDF;MASC;SG
וילה	вила	וילה	вила	N;FEM;SG	N;INDF;FEM;SG
תיירים	туристи	תייר	турист	N;MASC;PL	N;INDF;MASC;PL
תיירים	туристи	תייר	турист	N;MASC;PL	N;INDF;MASC;PL
בטיחות	безопасност	בטיחות	безопасност	N;FEM;SG	N;INDF;FEM;SG
בטיחות	предпазител	בטיחות	предпазител	N;FEM;SG	N;INDF;MASC;SG
עיקרון	принцип	עיקרון	принцип	N;MASC;SG	N;INDF;MASC;SG
לחלופין	алтернативно	לחלופין	алтернативно	ADV	ADV
כבישים	пътища	כביש	път	N;MASC;PL	N;INDF;MASC;PL
תקדים	прецедент	תקדים	прецедент	N;MASC;SG	N;INDF;MASC;SG
ביטויים	фрази	ביטוי	фразя	N;MASC;PL	N;INDF;FEM;PL
בניינים	сгради	בניין	сграда	N;MASC;PL	N;INDF;FEM;PL
חנוכה	ханука	חנוכה	ханука	N;FEM;SG	N;INDF;FEM;SG
אדומה	ред	אדום	ред	N;FEM;SG	N;INDF;MASC;SG
תחתית	дъното	תחתית	дъно	N;FEM;SG	N;DEF;NEUT;SG
תחתית	дъно	תחתית	дъно	N;FEM;SG	N;INDF;NEUT;SG
עדיפות	приоритет	עדיפות	приоритет	N;FEM;SG	N;INDF;MASC;SG
עדיפות	предпочитание	עדיפות	предпочитание	N;FEM;SG	N;INDF;NEUT;SG
גליל	цилиндър	גליל	цилиндър	N;MASC;SG	N;INDF;MASC;SG
גליל	ролка	גליל	ролка	N;MASC;SG	N;INDF;FEM;SG
התפלגות	дистрибуция	התפלגות	дистрибуция	N;FEM;SG	N;INDF;FEM;SG
התפלגות	разпределяне	התפלגות	разпределяне	N;FEM;SG	N;INDF;NEUT;SG
התפלגות	разпространение	התפלגות	разпространение	N;FEM;SG	N;INDF;NEUT;SG
התפלגות	разпределение	התפלגות	разпределение	N;FEM;SG	N;INDF;NEUT;SG
עשור	десетилетие	עשור	десетилетие	N;MASC;SG	N;INDF;NEUT;SG
לעורר	провокира	עורר	провокирам	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
לעורר	провокират	עורר	провокирам	V;NFIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
יקר	мила	יקר	мил	ADJ;MASC;SG	ADJ;INDF;FEM;SG
יקר	скъпа	יקר	скъп	ADJ;MASC;SG	ADJ;INDF;FEM;SG
יקר	скъпоценен	יקר	скъпоценен	ADJ;MASC;SG	ADJ;INDF;MASC;SG
יקר	скъп	יקר	скъп	ADJ;MASC;SG	ADJ;INDF;MASC;SG
רצועות	следите	רצועה	следя	N;FEM;PL	N;DEF;FEM;PL
רצועות	писти	רצועה	пистя	N;FEM;PL	N;INDF;FEM;PL
רצועות	следи	רצועה	следя	N;FEM;PL	N;INDF;FEM;PL
רצועות	релси	רצועה	релса	N;FEM;PL	N;INDF;FEM;PL
רצועות	ремъци	רצועה	ремък	N;FEM;PL	N;INDF;MASC;PL
רצועות	ленти	רצועה	лента	N;FEM;PL	N;INDF;FEM;PL
תאגיד	корпорация	תאגיד	корпорация	N;MASC;SG	N;INDF;FEM;SG
תאגיד	корпорейшън	תאגיד	корпорейшън	N;MASC;SG	N;INDF;MASC;SG
בניה	изграждане	בניה	изграждане	N;FEM;SG	N;INDF;NEUT;SG
בניה	строеж	בניה	строеж	N;FEM;SG	N;INDF;MASC;SG
בניה	конструкция	בניה	конструкция	N;FEM;SG	N;INDF;FEM;SG
בניה	строителство	בניה	строителство	N;FEM;SG	N;INDF;NEUT;SG
כיתות	класи	כיתות	клася-(се)	N;FEM;PL	N;INDF;FEM;PL
כיתות	класовете	כיתות	клас	N;FEM;PL	N;DEF;MASC;PL
כיתות	класове	כיתות	клас	N;FEM;PL	N;INDF;MASC;PL
בגדים	облекла	בגד	облека	N;MASC;PL	N;INDF;NEUT;PL
בגדים	дрехи	בגד	дреха	N;MASC;PL	N;INDF;FEM;PL
בגדים	дрехите	בגד	дреха	N;MASC;PL	N;DEF;FEM;PL
בגדים	дрехи	בגד	дреха	N;MASC;PL	N;INDF;FEM;PL
חגיגות	празненства	חגיגה	празненство	N;FEM;PL	N;INDF;NEUT;PL
חגיגות	тържества	חגיגה	тържество	N;FEM;PL	N;INDF;NEUT;PL
זמין	наличен	זמין	наличен	ADJ;MASC;SG	ADJ;INDF;MASC;SG
זמין	налична	זמין	наличен	ADJ;MASC;SG	ADJ;INDF;FEM;SG
חלבון	протеин	חלבון	протеин	N;MASC;SG	N;INDF;MASC;SG
חלבון	белтък	חלבון	белтък	N;MASC;SG	N;INDF;MASC;SG
אנגלים	англичани	אנגלים	англичанин	N;MASC;PL	N;INDF;MASC;PL
פנטזיה	фантазия	פנטזיה	фантазия	N;FEM;SG	N;INDF;FEM;SG
פנטזיה	фантазията	פנטזיה	фантазия	N;FEM;SG	N;DEF;FEM;SG
שריפה	огън	שריף	огън	N;FEM;SG	N;INDF;MASC;SG
שריפה	пожар	שריף	пожар	N;FEM;SG	N;INDF;MASC;SG
חזקות	силни	חזק	силен	ADJ;FEM;PL	ADJ;INDF;PL
יתרונות	предимства	יתרון	предимство	N;MASC;PL	N;INDF;NEUT;PL
יתרונות	ползи	יתרון	ползи	N;MASC;PL	N;INDF;FEM;PL
יתרונות	обезщетения	יתרון	обезщетение	N;MASC;PL	N;INDF;NEUT;PL
יתרונות	плюсове	יתרון	плюс	N;MASC;PL	N;INDF;MASC;PL
יתרונות	професионалисти	יתרון	професионалист	N;MASC;PL	N;INDF;MASC;PL
יתרונות	преимущества	יתרון	преимущество	N;MASC;PL	N;INDF;NEUT;PL
יתרונות	предимства	יתרון	предимство	N;MASC;PL	N;INDF;NEUT;PL
חומצות	киселини	חומץ	киселин	N;FEM;PL	N;INDF;FEM;PL
השערה	предположение	השערה	предположение	N;FEM;SG	N;INDF;NEUT;SG
היציאה	излизане	היציא	излизане	N;FEM;SG	N;INDF;NEUT;SG
היציאה	изход	היציא	изход	N;FEM;SG	N;INDF;MASC;SG
היציאה	напускане	היציא	напускане	N;FEM;SG	N;INDF;NEUT;SG
פלדה	стомана	פלד	стомана	N;FEM;SG	N;INDF;FEM;SG
פלדה	стийл	פלד	стийл	N;FEM;SG	N;INDF;MASC;SG
הובס	победена	הובס	победя	V;MASC;SG;3;PST;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
הובס	победен	הובס	победя	V;MASC;SG;3;PST;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
גוון	гуен	גוון	гуен	N;MASC;SG	N;INDF;MASC;SG
חלש	слаб	חלש	слаб	ADJ;MASC;SG	ADJ;INDF;MASC;SG
חלש	слаба	חלש	слаб	ADJ;MASC;SG	ADJ;INDF;FEM;SG
תעודות	сертификати	תעודה	сертификат	N;FEM;PL	N;INDF;MASC;PL
תעודות	сертификатите	תעודה	сертификат	N;FEM;PL	N;DEF;MASC;PL
תעודות	удостоверения	תעודה	удостоверен	N;FEM;PL	N;INDF;NEUT;PL
ספריה	библиотеката	ספריה	библиотека	N;FEM;SG	N;DEF;FEM;SG
ספריה	библиотека	ספריה	библиотека	N;FEM;SG	N;INDF;FEM;SG
עצמים	предмети	עצם	предмет	N;MASC;PL	N;INDF;MASC;PL
עצמים	обектите	עצם	обект	N;MASC;PL	N;DEF;MASC;PL
עצמים	обекти	עצם	обект	N;MASC;PL	N;INDF;MASC;PL
חסימה	блокирането	חסימה	блокиране	N;FEM;SG	N;DEF;NEUT;SG
חסימה	блокиране	חסימה	блокиране	N;FEM;SG	N;INDF;NEUT;SG
חסימה	блокиране	חסימה	блокиране	N;FEM;SG	N;INDF;NEUT;SG
חסימה	блок	חסימה	блок	N;FEM;SG	N;INDF;MASC;SG
דיור	диор	דיור	диор	N;MASC;SG	N;INDF;MASC;SG
רעש	шум	רעש	шум	N;MASC;SG	N;INDF;MASC;SG
זכרונות	спомени	זכרון	споменя	N;MASC;PL	N;INDF;MASC;PL
זכרונות	спомените	זכרון	спомен	N;MASC;PL	N;DEF;MASC;PL
המיקום	местоположение	המיקום	местоположение	N;MASC;SG	N;INDF;NEUT;SG
המיקום	място	המיקום	място	N;MASC;SG	N;INDF;NEUT;SG
המיקום	местонахождение	המיקום	местонахождение	N;MASC;SG	N;INDF;NEUT;SG
המיקום	локация	המיקום	локация	N;MASC;SG	N;INDF;FEM;SG
פריטים	позиции	פריט	позиция	N;MASC;PL	N;INDF;FEM;PL
פריטים	артикули	פריט	артикул	N;MASC;PL	N;INDF;MASC;PL
פריטים	предмети	פריט	предмет	N;MASC;PL	N;INDF;MASC;PL
פריטים	елементи	פריט	елемент	N;MASC;PL	N;INDF;MASC;PL
תרבויות	култури	תרבות	култура	N;FEM;PL	N;INDF;FEM;PL
תרבויות	културите	תרבות	култура	N;FEM;PL	N;DEF;FEM;PL
תרבויות	цивилизации	תרבות	цивилизация	N;FEM;PL	N;INDF;FEM;PL
פרלמנט	парламента	פרלמנט	парламент	N;MASC;SG	N;DEF;MASC;SG
פרלמנט	парламентът	פרלמנט	парламент	N;MASC;SG	N;DEF;MASC;SG
פרלמנט	парламент	פרלמנט	парламент	N;MASC;SG	N;INDF;MASC;SG
הובא	доведен	הובא	доведа	V;MASC;SG;3;PST;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
לאשר	потвърждавам	אישר	потвърждавам	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
לאשר	потвърди	אישר	потвърдя	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
לאשר	одобри	אישר	одобря	V;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
אווירי	антена	אווירי	антена	N;MASC;SG	N;INDF;FEM;SG
תעמולה	пропаганда	תעמולה	пропаганда	N;FEM;SG	N;INDF;FEM;SG
הרבייה	възпроизвеждане	הרבייה	възпроизвеждане	N;FEM;SG	N;INDF;NEUT;SG
הרבייה	размножаване	הרבייה	размножаване	N;FEM;SG	N;INDF;NEUT;SG
מערות	пещери	מערה	пещеря	N;FEM;PL	N;INDF;FEM;PL
עמוקה	дълбоко	עמוק	дълбоко	ADV	ADV
ריח	мирис	ריח	мирис	N;MASC;SG	N;INDF;MASC;SG
ריח	миризма	ריח	миризма	N;MASC;SG	N;INDF;FEM;SG
ריח	аромат	ריח	аромат	N;MASC;SG	N;INDF;MASC;SG
ריח	ухание	ריח	ухание	N;MASC;SG	N;INDF;NEUT;SG
ריח	миризма	ריח	миризма	N;MASC;SG	N;INDF;FEM;SG
ריח	миризма	ריח	миризма	N;MASC;SG	N;INDF;FEM;SG
ריח	мирис	ריח	мирис	N;MASC;SG	N;INDF;MASC;SG
חשב	мисъл	חשב	мисъл	N;MASC;SG	N;INDF;FEM;SG
מוזיאונים	музеите	מוזיאון	музей	N;MASC;PL	N;DEF;FEM;PL
מוזיאונים	музеи	מוזיאון	музей	N;MASC;PL	N;INDF;MASC;PL
כבשה	овче	כבש	овче	N;FEM;SG	N;INDF;NEUT;SG
כבשה	овца	כבש	овц	N;FEM;SG	N;INDF;FEM;SG
ראויים	достойни	ראוי	достоен	ADJ;MASC;PL	ADJ;INDF;PL
לבסס	установи	ביסס	установя-(се)	V;NFIN;ACT	V;PFV;IMP;SG;2;FIN
שרד	оцелял	שרד	оцелея	V;MASC;SG;3;PST;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
שרד	оцеля	שרד	оцелея	V;MASC;SG;3;PST;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
שרד	оцеляла	שרד	оцелея	V;MASC;SG;3;PST;ACT	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
יוונים	гърци	יוון	грък	N;MASC;PL	N;INDF;MASC;PL
יוונים	гърците	יוון	грък	N;MASC;PL	N;DEF;MASC;PL
פרסומים	постове	פרסום	пост	N;MASC;PL	N;INDF;MASC;PL
פרסומים	публикации	פרסום	публикация	N;MASC;PL	N;INDF;FEM;PL
פרסומים	публикации	פרסום	публикация	N;MASC;PL	N;INDF;FEM;PL
שורשים	корени	שורש	корен	N;MASC;PL	N;INDF;MASC;PL
מתקדמת	напреднал	התקדם	напредна	V;FEM;SG;V.PTCP	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
מתקדמת	напреднала	התקדם	напредна	V;FEM;SG;V.PTCP	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
מתקדמת	разширено	התקדם	разширя-(се)	V;FEM;SG;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
חוב	дълг	חוב	дълг	N;MASC;SG	N;INDF;MASC;SG
סגורה	затворен	סגור	затворен	ADJ;FEM;SG	ADJ;INDF;MASC;SG
מפעלים	фабрики	מפעל	фабрика	N;MASC;PL	N;INDF;FEM;PL
מפעלים	заводи	מפעל	завод	N;MASC;PL	N;INDF;MASC;PL
המוכרים	продавачите	המוכר	продавач	N;MASC;PL	N;DEF;MASC;PL
המוכרים	продавачи	המוכר	продавач	N;MASC;PL	N;INDF;MASC;PL
יוצרו	произведени	הוצר	произведа	V;PL;3;PST;PASS	V;PFV;INDF;PL;V.PTCP;PASS
לגדול	расте	גדל	раста	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
לגדול	растат	גדל	раста	V;NFIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
מחר	утре	מחר	утре	ADV	ADV
עצמאיים	независими	עצמאי	независим	ADJ;MASC;PL	ADJ;INDF;PL
ההכרזה	обявяване	ההכרזה	обявяване	N;FEM;SG	N;INDF;NEUT;SG
ההכרזה	съобщение	ההכרזה	съобщение	N;FEM;SG	N;INDF;NEUT;SG
ההכרזה	обявление	ההכרזה	обявление	N;FEM;SG	N;INDF;NEUT;SG
פציעה	нараняване	פציעה	нараняване	N;FEM;SG	N;INDF;NEUT;SG
פציעה	контузия	פציעה	контузия	N;FEM;SG	N;INDF;FEM;SG
פציעה	травма	פציעה	травма	N;FEM;SG	N;INDF;FEM;SG
