kategória	kategorie	kategória	kategorie	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
súbory	složky	súbor	složka	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL;POS
panstvo	panství	panstvo	panství	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
počítačová	počítačová	počítačový	počítačový	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
dohodu	dohodu	dohoda	dohoda	N;ACC;FEM;SG	N;ACC;FEM;SG;POS
začiatky	začátky	začiatok	začátek	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
milióny	miliony	milión	milión	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
milióny	miliony	milión	milión	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
milióny	milióny	milión	milión	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
športovci	sportovci	športovec	sportovec	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
športovci	sportovci	športovec	sportovec	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
pripojenie	spojení	pripojenie	spojení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
pripojenie	připojení	pripojenie	připojení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
pripojenie	souvislost	pripojenie	souvislost	N;NOM;NEUT;SG	N;NOM;FEM;SG;POS
pripojenie	propojení	pripojenie	propojení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
pripojenie	připojení	pripojenie	připojení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
type	druh	typ	druh	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
type	typ	typ	typ	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
type	type	typ	typ	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
morské	námořní	morský	námořní	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
morské	mořská	morský	mořský	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
princípe	zásada	princíp	zásada	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
princípe	princip	princíp	princip	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
hralo	hrál	hrať	hrát	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
umelecký	umělecké	umelecký	umělecký	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
umelecký	umělecká	umelecký	umělecký	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
reálne	realisticky	reálne	realisticky	ADV	ADV;POS
reálne	reálně	reálne	reálně	ADV	ADV;POS
zložka	složka	zložka	složka	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
zložka	složka	zložka	složka	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
zložka	přísada	zložka	přísada	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
pobyt	sídlo	pobyt	sídlo	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
pobyt	bydliště	pobyt	bydliště	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
pobyt	rezidence	pobyt	rezidence	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
lekári	lékaři	lekár	lékař	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
lekári	doktoři	lekár	doktor	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
lekári	lékaři	lekár	lékař	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
nastáva	nastává	nastávať	nastávat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
organizmu	organismu	organizmus	organismus	N;INAN;GEN;MASC;SG	N;INAN;GEN;MASC;SG;POS
výročie	výročí	výročie	výročí	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
nezávislé	nezávislá	závislý	závislý	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;NEG
nezávislé	nezávislé	závislý	závislý	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;NEG
nezávislé	nezávislý	závislý	závislý	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;NEG
časopisy	deníky	časopis	deník	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
časopisy	časopisy	časopis	časopis	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
časopisy	časopisy	časopis	časopis	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
priateľov	přátele	priateľ	přítel	N;ANIM;ACC;MASC;PL	N;ANIM;ACC;MASC;PL;POS
vlna	vlna	vlna	vlna	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
vlna	vlna	vlna	vlna	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
klasické	klasický	klasický	klasický	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
klasické	klasické	klasický	klasický	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
klasické	klasická	klasický	klasický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
klasické	klasické	klasický	klasický	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
klasické	klasická	klasický	klasický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
klasické	klasický	klasický	klasický	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
viditeľné	viditelný	viditeľný	viditelný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
viditeľné	viditelná	viditeľný	viditelný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
viditeľné	viditelné	viditeľný	viditelný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
duše	destiláty	duša	destilát	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
duše	lihoviny	duša	lihovina	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
duše	duchové	duša	duch	N;NOM;FEM;PL	N;ANIM;NOM;MASC;PL;POS
obsadenie	obsazení	obsadenie	obsazení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
obsahovať	obsahovat	obsahovať	obsahovat	V;IPFV;POS;NFIN	V;IPFV;POS;NFIN
obsahovať	obsahují	obsahovať	obsahovat	V;IPFV;POS;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
dočasne	dočasně	dočasne	dočasně	ADV	ADV;POS
dočasne	dočasně	dočasne	dočasně	ADV	ADV;POS
profesionálna	profesionální	profesionálny	profesionální	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
profesionálna	profesní	profesionálny	profesní	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
hospodárske	hospodářský	hospodársky	hospodářský	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
hospodárske	ekonomická	hospodársky	ekonomický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
hospodárske	ekonomický	hospodársky	ekonomický	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
hospodárske	hospodářská	hospodársky	hospodářský	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
dub	quercus	dub	quercus	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
dub	dub	dub	dub	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
dub	dub	dub	dub	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
dub	dub	dub	dub	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
náklad	náklad	náklad	náklad	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
výrobky	přípravky	výrobok	přípravek	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
výrobky	výrobky	výrobok	výrobek	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
výrobky	produkty	výrobok	produkt	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
váh	závaží	vy	závaží	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
nezávisle	nezávisle	závisel	závisle	ADV	ADV;NEG
kruhu	kruhu	kruh	kruh	N;INAN;GEN;MASC;SG	N;INAN;GEN;MASC;SG;POS
doplnenie	dokončení	doplnenie	dokončení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
doplnenie	přidání	doplnenie	přidání	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
doplnenie	doplnění	doplnenie	doplnění	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
doplnenie	přidávání	doplnenie	přidávání	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
doplnenie	přídavek	doplnenie	přídavek	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
doplnenie	doplněk	doplnenie	doplněk	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
doplnenie	doplňování	doplnenie	doplňování	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
doplnenie	doplnění	doplnenie	doplnění	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
podpis	podpis	podpis	podpis	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
klasifikácia	třídění	klasifikácia	třídění	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
klasifikácia	zařazení	klasifikácia	zařazení	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
klasifikácia	klasifikace	klasifikácia	klasifikace	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
ostal	zůstal	ostať	zůstat	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
canon	kanón	canon	kanón	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
rozhodlo	rozhodl	rozhodnúť	rozhodnout	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
avenue	avenue	avenue	avenue	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
porucha	porucha	poruch	porucha	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
porucha	porucha	poruch	porucha	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
prirodzené	přirozený	prirodzený	přirozený	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
prirodzené	přirozené	prirodzený	přirozený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
prirodzené	přirozená	prirodzený	přirozený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
drevo	dřevo	drevo	dřevo	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
drevo	dřevo	drevo	dřevo	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
počítače	počítače	počítač	počítač	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
presné	přesné	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
presné	přesná	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
presné	precizní	presný	precizní	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
presné	přesný	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
presné	přesné	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
presné	přesná	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
presné	přesný	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
presné	přesné	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
presné	přesná	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
presné	přesný	presný	přesný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
presné	precizní	presný	precizní	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
návštevníkov	návštěvníky	návštevník	návštěvník	N;ANIM;ACC;MASC;PL	N;ANIM;ACC;MASC;PL;POS
skaly	skály	skala	skála	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
skaly	kameny	skala	kámen	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
skaly	skály	skala	skála	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
mytológia	mytologie	mytológia	mytologie	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
reformy	reformy	reforma	reforma	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
vedel	věděl	vedieť	vědět	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
zníženie	snižování	zníženie	snižování	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
zníženie	snížení	zníženie	snížení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
zníženie	snižování	zníženie	snižování	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
zníženie	snížení	zníženie	snížení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
zníženie	redukce	zníženie	redukce	N;NOM;NEUT;SG	N;NOM;FEM;SG;POS
zníženie	zmenšení	zníženie	zmenšení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
zníženie	pokles	zníženie	pokles	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
zníženie	snížení	zníženie	snížení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
poľnohospodárstvo	zemědělství	poľnohospodárstvo	zemědělství	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
poľnohospodárstvo	chov	poľnohospodárstvo	chov	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
poľnohospodárstvo	zemědělství	poľnohospodárstvo	zemědělství	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
skala	skála	skala	skála	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
skala	kámen	skala	kámen	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
skala	rock	skala	rock	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
oblúk	arku	oblúk	ark	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
oblúk	oblouk	oblúk	oblouk	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
oblúk	oblouk	oblúk	oblouk	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
hosť	moderátor	hosť	moderátor	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
hosť	hostitel	hosť	hostitel	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
hosť	host	hosť	host	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
písmená	dopisy	písmeno	dopis	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL;POS
písmená	písmena	písmeno	písmeno	N;NOM;NEUT;PL	N;NOM;NEUT;PL;POS
písmená	písmen	písmeno	písmeno	N;NOM;NEUT;PL	N;NOM;NEUT;PL;POS
beatles	beatles	beatles	beatles	N;NOM;FEM;SG	N;MASC;SG;POS
účel	účel	účel	účel	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
bojovali	bojovali	bojovať	bojovat	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP;ACT
bohovia	bohové	boh	boh	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
bohovia	bohy	boh	bůh	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
bohovia	bozi	boh	bůh	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
staroveký	starobylé	staroveký	starobylý	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
staroveký	starověké	staroveký	starověký	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
záver	závěr	záver	závěr	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
príroda	povaha	príroda	povaha	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
príroda	příroda	príroda	příroda	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
príroda	přirozenost	príroda	přirozenost	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
bomby	bomby	bomba	bomba	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
súhrn	shrnutí	súhrn	shrnutí	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
súhrn	souhrn	súhrn	souhrn	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
vládca	vládce	vládca	vládce	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
vládca	vládce	vládca	vládce	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
vládca	císař	vládca	císař	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
prírodný	přirozený	prírodný	přirozený	ADJ;INAN;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
prírodný	přirozené	prírodný	přirozený	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
prírodný	přirozená	prírodný	přirozený	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
zadné	zadní	zadný	zadní	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
bojovník	bojovnice	bojovník	bojovnice	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
bojovník	válečník	bojovník	válečník	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
bojovník	bojovník	bojovník	bojovník	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
bojovník	bojovnice	bojovník	bojovnice	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
bojovník	stíhačka	bojovník	stíhačka	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
bojovník	bojovník	bojovník	bojovník	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
bojovník	zápasník	bojovník	zápasník	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
pomáha	pomůže	pomáhať	pomoci	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
pomáha	pomáhá	pomáhať	pomáhat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
obidve	obě	obidva	oba	NUM;NOM;NEUT;PL	NUM;NOM;PL
obidve	oba	obidva	oba	NUM;NOM;NEUT;PL	NUM;NOM;MASC;PL
zakázané	zakázaná	zakázaný	zakázaný	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
zakázané	zakázáno	zakázaný	zakázaný	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
zakázané	zakázaný	zakázaný	zakázaný	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
zakázané	zakázaná	zakázaný	zakázaný	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
zakázané	zakázáno	zakázaný	zakázaný	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
zakázané	zakázaný	zakázaný	zakázaný	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
zakázané	zakázáno	zakázaný	zakázaný	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
žlté	žlutý	žltý	žlutý	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
žlté	žlutá	žltý	žlutý	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
modelov	modelů	model	model	N;INAN;GEN;MASC;PL	N;INAN;GEN;MASC;PL;POS
náboženský	náboženská	náboženský	náboženský	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
náboženský	náboženské	náboženský	náboženský	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
vzdialené	vzdálený	vzdialený	vzdálený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
vzdialené	vzdálená	vzdialený	vzdálený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
vzdialené	vzdálené	vzdialený	vzdálený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
vzdialené	vzdálená	vzdialený	vzdálený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
vzdialené	vzdálený	vzdialený	vzdálený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
vzdialené	vzdálené	vzdialený	vzdálený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
naspäť	zpět	naspäť	zpět	ADV	ADV
naspäť	zpátky	naspäť	zpátky	ADV	ADV
voľné	volné	voľný	volný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
voľné	volná	voľný	volný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
voľné	volné	voľný	volný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
voľné	volný	voľný	volný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
voľné	free	voľný	free	ADJ;NOM;NEUT;SG	ADJ;POS
získanie	získání	získanie	získání	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
získanie	pořízení	získanie	pořízení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
získanie	získávání	získanie	získávání	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
získanie	akvizice	získanie	akvizice	N;NOM;NEUT;SG	N;NOM;FEM;SG;POS
získanie	získání	získanie	získání	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
získanie	nabytí	získanie	nabytí	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
požiar	oheň	požiar	oheň	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
požiar	požár	požiar	požár	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
vzdialená	vzdálený	vzdialený	vzdálený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
vzdialená	vzdálená	vzdialený	vzdálený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
vzdialená	vzdálené	vzdialený	vzdálený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
klesá	klesá	klesý	klesat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
súkromné	soukromé	súkromný	soukromý	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
súkromné	privátní	súkromný	privátní	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
súkromné	soukromá	súkromný	soukromý	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
súkromné	soukromý	súkromný	soukromý	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
spojencov	spojence	spojenec	spojenec	N;ANIM;ACC;MASC;PL	N;ANIM;ACC;MASC;PL;POS
úrady	úřady	úrad	úřad	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
úrady	orgány	úrad	orgán	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
úrady	kanceláře	úrad	kancelář	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL;POS
produktov	produktů	produkt	produkt	N;INAN;GEN;MASC;PL	N;INAN;GEN;MASC;PL;POS
pani	milenka	pani	milenka	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
pani	paní	pani	paní	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
pani	dáma	pani	dáma	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
pani	lady	pani	lady	N;NOM;FEM;SG	N;FEM;SG;POS
pani	paní	pani	paní	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
pani	paní	pani	paní	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
synovia	synové	syn	syn	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
synovia	syny	syn	syn	N;ANIM;NOM;MASC;PL	N;ANIM;NOM;MASC;PL;POS
selč	selč	selč	selč	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG;POS
nahradiť	nahradit	nahradiť	nahradit	V;PFV;POS;NFIN	V;PFV;POS;NFIN
pád	havárie	pád	havárie	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
pád	krach	pád	krach	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
pád	pád	pád	pád	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
pád	podzim	pád	podzim	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
zle	špatně	zle	špatně	ADV	ADV;POS
západný	západní	západný	západní	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
elektrická	elektrická	elektrický	elektrický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
elektrická	elektrický	elektrický	elektrický	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
elektrická	elektrické	elektrický	elektrický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
elektrická	elektrická	elektrický	elektrický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
elektrická	elektrický	elektrický	elektrický	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
elektrická	elektrické	elektrický	elektrický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
mestečko	město	mestečko	město	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
mestečko	městečko	mestečko	městečko	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
california	californie	californie	californie	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
rozšírená	rozšířená	rozšírený	rozšířený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
rozšírená	rozšířené	rozšírený	rozšířený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
rozšírená	rozšířený	rozšírený	rozšířený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
rozšírená	rozšířené	rozšírený	rozšířený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
rozšírená	rozšířená	rozšírený	rozšířený	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
