pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
secțiuni	oddiely	secțiune	oddiel	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
secțiuni	úseky	secțiune	úsek	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
secțiuni	sekcií	secțiune	sekcia	N;INDF;FEM;PL	N;GEN;FEM;PL
secțiuni	sekcie	secțiune	sekcia	N;INDF;FEM;PL	N;NOM;FEM;PL
principii	zásady	princip	zásada	N;INDF;FEM;PL	N;NOM;FEM;PL
principii	princípy	princip	princíp	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
principii	zásadami	princip	zásada	N;INDF;FEM;PL	N;INS;FEM;PL
națiuni	národy	națiune	národ	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
națiuni	národov	națiune	národ	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
opinii	stanoviská	opinie	stanovisko	N;INDF;FEM;PL	N;NOM;NEUT;PL
opinii	stanovísk	opinie	stanovísky	N;INDF;FEM;PL	N;GEN;FEM;PL
opinii	názory	opinie	názor	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
cerc	kruh	cerc	kruh	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cerc	krúžok	cerc	krúžok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cerc	kruhu	cerc	kruh	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
eseu	esej	eseu	esej	N;INDF;MASC;SG	N;NOM;FEM;SG
eseu	touchdown	eseu	touchdown	N;INDF;MASC;SG	N;NOM;NEUT;SG
momente	momenty	moment	moment	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
momente	okamihy	moment	okamih	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
momente	chvíle	moment	chvíľa	N;INDF;FEM;PL	N;NOM;FEM;PL
pozitiv	pozitívna	pozitiv	pozitívny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pozitiv	kladná	pozitiv	kladný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pozitiv	pozitívny	pozitiv	pozitívny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
hainaut	hainaut	haina	hainaut	N;INDF;MASC;SG	N;NOM;MASC;SG
piemont	piemonte	piemont	piemonte	N;INDF;MASC;SG	N;NOM;MASC;SG
transmis	prenesené	transmite	prenesený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
transmis	prenášané	transmite	prenášaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
lenin	lenin	lenin	lenin	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
massachusetts	massachusetts	massachusetts	massachusetts	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
retrage	odobrať	retrage	odobrať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
dec	december	dec	december	N;INDF;MASC	N;INAN;NOM;MASC;SG
dec	zos	dec	zos	N;INDF;MASC	N;NOM;FEM;SG
mail	mail	mail	maiť	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
mail	pošta	mail	pošta	N;INDF;MASC;SG	N;NOM;FEM;SG
mormânt	hrobke	mormânt	hrobka	N;INDF;MASC;SG	N;DAT;FEM;SG
mormânt	hrobka	mormânt	hrobka	N;INDF;MASC;SG	N;NOM;FEM;SG
mormânt	hrob	mormânt	hrob	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
mormânt	hrobku	mormânt	hrobok	N;INDF;MASC;SG	N;ACC;FEM;SG
mormânt	hrobu	mormânt	hrob	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
mormânt	hrobe	mormânt	hrob	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
mormânt	hrob	mormânt	hrob	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
investiții	investície	investiție	investícia	N;INDF;FEM;PL	N;NOM;FEM;PL
investiții	investície	investiție	investícia	N;INDF;FEM;PL	N;NOM;FEM;PL
vânători	lovci	vânător	lovec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
vânători	lovcov	vânător	lovec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
punk	punk	punk	punk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
dragon	draka	dragon	drak	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
dragon	dračí	dragon	dračiť	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
produc	vyrábajú	produce	vyrábať	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
produc	vyrobiť	produce	vyrobiť	V;IND;PL;3;PRS;FIN	V;PFV;POS;NFIN
produc	vyrábať	produce	vyrábať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
produc	produkovať	produce	produkovať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
aplicat	aplikovaná	aplicat	aplikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
aplicat	uplatnená	aplicat	uplatnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
aplicat	aplikované	aplicat	aplikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
abandonat	opustené	abandona	opustený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
abandonat	opustenej	abandona	opustený	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG;POS;V.PTCP;PASS
abandonat	opustený	abandona	opustený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
abandonat	opustená	abandona	opustený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
undeva	niekde	undeva	niekde	ADV	ADV
undeva	kdesi	undeva	kdesi	ADV	ADV
undeva	niekam	undeva	niekam	ADV	ADV
înlocuibil	vymeniteľné	înlocuibil	vymeniteľný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
jupiter	jupiter	jupiter	jupiter	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
scaun	kreslo	scaun	kreslo	N;INDF;MASC;SG	N;NOM;NEUT;SG
scaun	predseda	scaun	predseda	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
scaun	stolička	scaun	stolička	N;INDF;MASC;SG	N;NOM;FEM;SG
scaun	stolica	scaun	stolica	N;INDF;MASC;SG	N;NOM;FEM;SG
scaun	sedadlo	scaun	sedadlo	N;INDF;MASC;SG	N;NOM;NEUT;SG
scaun	sídlo	scaun	sídlo	N;INDF;MASC;SG	N;NOM;NEUT;SG
luând	brať	lua	brať	V;V.MSDR	V;IPFV;POS;NFIN
portal	portáli	portal	portáliť	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
portal	portálu	portal	portál	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
portal	portál	portal	portál	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pietre	kamene	piatră	kameň	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
pietre	kamene	piatră	kameň	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
pietre	skaly	piatră	skala	N;INDF;FEM;PL	N;NOM;FEM;PL
leonard	leonard	leonard	leonard	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
definit	definovaný	definit	definovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
definit	vymedzená	definit	vymedzený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
definit	definované	definit	definovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
definit	definovaná	definit	definovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
aliați	spojencami	aliat	spojenec	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
aliați	spojencov	aliat	spojenec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
aliați	spojenci	aliat	spojenec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
trage	zastreliť	trage	zastreliť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
trage	strieľať	trage	strieľať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
trage	vytiahnuť	trage	vytiahnuť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
trage	potiahnuť	trage	potiahnuť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
beach	pláž	beach	pláž	N;INDF;MASC;SG	N;NOM;FEM;SG
beach	pláži	beach	plážiť	N;INDF;MASC;SG	N;NOM;FEM;SG
soț	manželka	soț	manželka	N;INDF;MASC;SG	N;NOM;FEM;SG
soț	manžela	soț	manžel	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
soț	manžel	soț	manžel	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
divizii	divízie	divizie	divízia	N;INDF;FEM;PL	N;NOM;FEM;PL
divizii	odbory	divizie	odbor	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
consiliu	rada	consiliu	rád	N;INDF;MASC;SG	N;NOM;FEM;SG
alaska	aljašku	alaska	aljaška	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
magic	magické	magic	magický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magic	magický	magic	magický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
magic	čarovné	magic	čarovný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magic	čarovná	magic	čarovný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
magic	magické	magic	magický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
celebru	slávny	celebru	slávny	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
celebru	slávna	celebru	slávny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
pozitive	pozitívnych	pozitiv	pozitívny	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
turnee	turnaje	turnee	turnaj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
negativ	negatívne	negativ	negatívne	ADV	ADV
row	riadok	row	riadok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
row	rad	row	rad	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
row	riadku	row	riadok	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
atlas	atlas	atlas	atlas	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cal	kona	cal	kona	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cal	koňa	cal	kôň	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
cal	kôň	cal	kôň	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
albatros	albatros	albatros	albatros	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pregătit	pripravený	pregăti	pripravený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
pregătit	pripravená	pregăti	pripravený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
pregătit	pripravené	pregăti	pripravený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
pregătit	pripravená	pregăti	pripravený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
pregătit	pripravené	pregăti	pripravený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
magyar	magyar	magyar	magyar	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
icoane	ikony	icon	ikony	N;INDF;FEM;PL	N;NOM;FEM;PL
rețele	siete	rețea	sieť	N;INDF;FEM;PL	N;NOM;FEM;PL
rețele	sietí	rețea	sieť	N;INDF;FEM;PL	N;GEN;FEM;PL
extras	extrahovaný	extras	extrahovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
zice	hovorí	zice	hovoriť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
zice	vraví	zice	vravieť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
colectiv	kolektívne	colectiv	kolektívne	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
colectiv	kolektívne	colectiv	kolektívne	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
vehicule	vozidiel	vehicul	vozidlieť	N;INDF;FEM;PL	N;GEN;NEUT;PL
vehicule	vozidlá	vehicul	vozidlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
geografic	geografický	geografic	geografický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
geografic	geografická	geografic	geografický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
geografic	zemepisné	geografic	zemepisný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
geografic	geografické	geografic	geografický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
geografic	geografický	geografic	geografický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
geografic	geografická	geografic	geografický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
geografic	zemepisné	geografic	zemepisný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
geografic	geografické	geografic	geografický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
benevento	benevento	benevento	benevento	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cancer	karcinóm	cancer	karcin	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cancer	rakovina	cancer	rakovina	N;INDF;MASC;SG	N;NOM;FEM;SG
cancer	rakovinu	cancer	rakovina	N;INDF;MASC;SG	N;ACC;FEM;SG
pește	ryba	pește	ryba	N;INDF;MASC;SG	N;NOM;FEM;SG
pește	rybka	pește	rybka	N;INDF;MASC;SG	N;NOM;FEM;SG
palat	paláca	palat	palác	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
palat	palace	palat	palac	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
palat	paláci	palat	palác	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
palat	palác	palat	palác	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
law	právo	law	právo	N;INDF;MASC;SG	N;NOM;NEUT;SG
law	zákon	law	zákon	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
oxigen	kyslíka	oxigen	kyslík	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
oxigen	kyslík	oxigen	kyslík	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
oxigen	kyslíkom	oxigen	kyslík	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
izvoare	pružiny	izvor	pružina	N;INDF;FEM;PL	N;NOM;FEM;PL
izvoare	pramene	izvor	prameň	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
izvoare	prameňov	izvor	prameň	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
tenis	tenis	tenis	tenis	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
regi	králi	rege	kráľ	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
regi	kráľov	rege	kráľ	N;INDF;MASC;PL	N;ANIM;GEN;MASC;PL
spații	medzery	spațiu	medzer	N;INDF;FEM;PL	N;NOM;FEM;PL
spații	priestory	spațiu	priestor	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
specializat	špecializované	specializat	špecializovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
specializat	špecializovaná	specializat	špecializovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
specializat	špecializovaný	specializat	špecializovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
specializat	špecializované	specializat	špecializovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
specializat	špecializovaná	specializat	špecializovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
specializat	špecializovaný	specializat	špecializovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
răspunde	odpovedať	răspunde	odpovedať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
răspunde	odpovedať	răspunde	odpovedať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
răspunde	odpovedať	răspunde	odpovedať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
răspunde	reagovať	răspunde	reagovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
nero	nero	nero	nero	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
aprobat	schválený	aproba	schválený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
aprobat	schválená	aproba	schválený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
aprobat	schválené	aproba	schválený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
împrumutat	požičané	împrumuta	požičaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
evreiesc	židovské	evreiesc	židovský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
evreiesc	židovský	evreiesc	židovský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
cinema	kino	cinema	kino	N;INDF;MASC;SG	N;NOM;NEUT;SG
cinema	kine	cinema	kino	N;INDF;MASC;SG	N;NOM;NEUT;SG
linux	linux	linux	linux	N;INDF;MASC;SG	N;NOM;FEM;SG
congres	kongres	congres	kongres	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
congres	kongrese	congres	kongresa	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
congres	kongresu	congres	kongresa	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
oțel	oceľ	oțel	oceľ	N;INDF;MASC;SG	N;NOM;FEM;SG
baze	základy	bază	základ	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
baze	základní	bază	základniť	N;INDF;FEM;PL	N;NOM;FEM;PL
baze	základne	bază	základňa	N;INDF;FEM;PL	N;NOM;FEM;PL
diplomat	diplomat	diplomat	diplomat	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
decret	vyhláška	decret	vyhláška	N;INDF;MASC;SG	N;NOM;FEM;SG
decret	dekrét	decret	dekrét	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
băiat	chlapček	băiat	chlapček	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
băiat	chalan	băiat	chalan	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
băiat	chlapec	băiat	chlapec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
folclor	folklór	folclor	folklór	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
operații	operácie	operație	operácia	N;INDF;FEM;PL	N;NOM;FEM;PL
operații	prevádzky	operație	prevádzka	N;INDF;FEM;PL	N;NOM;FEM;PL
baroc	baroko	baroc	baroko	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
locuințe	bývania	locuință	bývanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuințe	obydlia	locuință	obydlie	N;INDF;FEM;PL	N;NOM;NEUT;PL
locuințe	byty	locuință	byt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
locuințe	obydlí	locuință	obydliť	N;INDF;FEM;PL	N;GEN;NEUT;PL
observații	pripomienky	observație	pripomienka	N;INDF;FEM;PL	N;NOM;FEM;PL
observații	komentáre	observație	komentár	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
observații	komentárov	observație	komentár	N;INDF;FEM;PL	N;ANIM;GEN;MASC;PL
observații	postrehy	observație	postreh	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
observații	pripomienky	observație	pripomienka	N;INDF;FEM;PL	N;NOM;FEM;PL
observații	pozorovania	observație	pozorovanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
observații	poznámky	observație	poznámka	N;INDF;FEM;PL	N;NOM;FEM;PL
fair	fér	fair	fér	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fair	veľtrh	fair	veľtrh	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
incendiu	oheň	incendiu	oheň	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
incendiu	požiar	incendiu	požiar	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
inter	inter	inter	inter	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
canale	kanály	canal	kanál	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
canale	kanálov	canal	kanál	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
occident	západ	occident	západ	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ecran	obrazovka	ecran	obrazovka	N;INDF;MASC;SG	N;NOM;FEM;SG
ecran	obrazovku	ecran	obrazovka	N;INDF;MASC;SG	N;ACC;FEM;SG
astronom	astronóm	astronom	astronó	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
filmat	natočené	filmat	natočený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
dovedește	preukáže	dovedi	preukázať	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
dovedește	dokazuje	dovedi	dokazovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
voluntari	dobrovoľníci	voluntar	dobrovoľník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
voluntari	dobrovoľníkov	voluntar	dobrovoľník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
voluntari	dobrovoľníkom	voluntar	dobrovoľník	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
beton	betónu	beton	betón	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
beton	betón	beton	betón	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
mănăstiri	kláštorov	mănăstire	kláštor	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
scoate	odstrániť	scoate	odstrániť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
scoate	odobrať	scoate	odobrať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
pronunțat	výrazné	pronunțat	výrazný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
pronunțat	výrazná	pronunțat	výrazný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sudic	južný	sudic	južný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
sudic	južná	sudic	južný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
sudic	južné	sudic	južný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
sudic	južnej	sudic	južný	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
auzit	počula	auzi	počuť	V;MASC;SG;V.PTCP	V;FEM;SG;POS;PST;V.PTCP
auzit	počul	auzi	počuť	V;MASC;SG;V.PTCP	V;ANIM;MASC;SG;POS;PST;V.PTCP
prince	princa	prince	princ	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
prince	princom	prince	princ	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
prince	princovi	prince	princ	N;INDF;MASC;SG	N;ANIM;DAT;MASC;SG
prince	princ	prince	princ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
strat	vrstvu	strat	vrstva	N;INDF;MASC;SG	N;ACC;FEM;SG
strat	vrstva	strat	vrstvo	N;INDF;MASC;SG	N;NOM;FEM;SG
interpretează	interpretovať	interpreta	interpretovať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
interpretează	vykladať	interpreta	vykladať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
plastic	plast	plastic	plast	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
dispus	ochotné	dispus	ochotný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
dispus	ochotný	dispus	ochotný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
dispus	ochotná	dispus	ochotný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
probe	vzorky	probă	vzorka	N;INDF;FEM;PL	N;NOM;FEM;PL
probe	vzoriek	probă	vzorka	N;INDF;FEM;PL	N;GEN;FEM;PL
probe	dôkazy	probă	dôkaz	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
limitat	obmedzený	limita	obmedzený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
limitat	limitované	limita	limitovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
limitat	obmedzené	limita	obmedzený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
limitat	limitovaná	limita	limitovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
limitat	obmedzená	limita	obmedzený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
expus	odhalený	expune	odhalený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
expus	vystavená	expune	vystavený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
expus	odhalené	expune	odhalený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
expus	vystavený	expune	vystavený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
expus	vystavené	expune	vystavený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
operațiuni	operácie	operațiune	operácia	N;INDF;FEM;PL	N;NOM;FEM;PL
operațiuni	prevádzky	operațiune	prevádzka	N;INDF;FEM;PL	N;NOM;FEM;PL
operațiuni	transakcie	operațiune	transakcia	N;INDF;FEM;PL	N;NOM;FEM;PL
operațiuni	transakcií	operațiune	transakcia	N;INDF;FEM;PL	N;GEN;FEM;PL
soții	manželia	soție	manželiť	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
soții	manželov	soție	manžel	N;INDF;FEM;PL	N;ANIM;ACC;MASC;PL
soții	manželia	soție	manželiť	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
soții	manželov	soție	manžel	N;INDF;FEM;PL	N;ANIM;ACC;MASC;PL
israelian	izraelský	israelian	izraelský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
israelian	izraelské	israelian	izraelský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
declanșat	spúšťa	declanșa	spúšťa	V;MASC;SG;V.PTCP	V;PFV;IND;SG;3;POS;PRS;FIN
grupe	skupinách	grupă	skupina	N;INDF;FEM;PL	N;GEN;FEM;PL
grupe	skupín	grupă	skupina	N;INDF;FEM;PL	N;GEN;FEM;PL
grupe	skupiny	grupă	skupina	N;INDF;FEM;PL	N;NOM;FEM;PL
reflectă	odrážať	reflecta	odrážať	V;IND;SG;3;PST;FIN	V;IPFV;POS;NFIN
institut	inštitút	institut	inštitút	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
institut	ústav	institut	ústav	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fructe	plody	fruct	plod	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
