den	la	den	él	PRO;DEF;MASC+FEM;SG	PRO;ACC;FEM;SG;3
recensioner	críticas	recension	crítica	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
recensioner	opiniones	recension	opinión	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
recensioner	reseñas	recension	reseña	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
mission	mision	mission	mision	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
mission	mission	mission	mission	N;NOM;INDF;MASC+FEM;SG	N
mission	misión	mission	misión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
avhandling	disertación	avhandling	disertación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
avhandling	tesis	avhandling	tesis	N;NOM;INDF;MASC+FEM;SG	N;FEM
avhandling	tesis	avhandling	tesis	N;NOM;INDF;MASC+FEM;SG	N;FEM
crystal	cristal	crystal	cristal	N;NOM;INDF;NEUT;SG	N;MASC;SG
crystal	crystal	crystal	crystal	N;NOM;INDF;NEUT;SG	N
theatre	teatro	theatre	teatro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
palm	palmera	palm	palmera	N;NOM;INDF;NEUT;SG	N;FEM;SG
palm	palma	palm	palma	N;NOM;INDF;NEUT;SG	N;FEM;SG
webb	web	webb	web	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
webb	telaraña	webb	telaraña	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
bang	bang	bang	bang	N;NOM;INDF;NEUT;SG	N
kanadensiska	canadiense	kanadensisk	canadiense	N;NOM;INDF;MASC+FEM;SG	N;SG
inspelning	grabación	inspelning	grabación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
attack	ataque	attack	ataque	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
attack	atentado	attack	atentado	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sky	cielo	sky	cielo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sky	sky	sky	sky	N;NOM;INDF;MASC+FEM;SG	N
blood	sangre	blood	sangre	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blood	blood	blood	blood	N;NOM;INDF;MASC+FEM;SG	N
tunnelbana	subte	tunnelbana	subtir	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tunnelbana	metro	tunnelbana	metro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
tunnelbana	metro	tunnelbana	metro	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
meningen	frase	mening	frase	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
meningen	sentencia	mening	sentencia	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
small	small	small	small	N;NOM;INDF;NEUT;SG	N
stöder	apoyar	stödja	apoyar	V;IND;PRS;FIN;ACT	V;NFIN
stöder	apoyando	stödja	apoyar	V;IND;PRS;FIN;ACT	V;V.MSDR
stöder	apoya	stödja	apoyar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
handen	hand	hand	hand	N;NOM;DEF;MASC+FEM;SG	N
handen	mano	hand	mano	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
uppträder	realizar	uppträda	realizar	V;IND;PRS;FIN;ACT	V;NFIN
uppträder	realizando	uppträda	realizar	V;IND;PRS;FIN;ACT	V;V.MSDR
uppträder	comporta	uppträda	comportar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
bak	bak	bak	bak	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bak	trasero	bak	trasero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
bak	retaguardia	bak	retaguardia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stall	establo	stall	establo	N;NOM;INDF;NEUT;SG	N;MASC;SG
stall	establo	stall	establo	N;NOM;INDF;NEUT;SG	N;MASC;SG
info	info	info	info	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
info	información	info	información	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
info	informacion	info	informacion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
födelse	natalidad	födelse	natalidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
födelse	nacimiento	födelse	nacimiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
födelse	parto	födelse	parto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
alsace	alsacia	alsace	alsacia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
chico	chico	chico	chico	N;NOM;INDF;NEUT;SG	N;MASC;SG
föreslår	sugiere	föreslå	sugerir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
föreslår	sugieren	föreslå	sugerir	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
föreslår	sugerir	föreslå	sugerir	V;IND;PRS;FIN;ACT	V;NFIN
föreslår	sugiere	föreslå	sugerir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
föreslår	propone	föreslå	proponer	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
föreslår	proponiendo	föreslå	proponer	V;IND;PRS;FIN;ACT	V;V.MSDR
föreslår	proponer	föreslå	proponer	V;IND;PRS;FIN;ACT	V;NFIN
föreslår	sugerir	föreslå	sugerir	V;IND;PRS;FIN;ACT	V;NFIN
föreslår	sugiriendo	föreslå	sugerir	V;IND;PRS;FIN;ACT	V;V.MSDR
clarence	clarence	clarence	clarence	N;NOM;INDF;NEUT;SG	N;MASC;SG
pole	polo	pole	polo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
pole	caña	pole	caña	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
pole	pole	pole	pole	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
pole	poste	pole	poste	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kampanj	promocion	kampanj	promocion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kampanj	promoción	kampanj	promoción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kampanj	ascenso	kampanj	ascenso	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kampanj	campaña	kampanj	campaña	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
veckans	semanario	vecka	semanario	N;GEN;DEF;MASC+FEM;SG	N;MASC;SG
tex	tex	tex	tex	N;NOM;INDF;MASC+FEM;SG	N
rioja	rioja	rioja	rioja	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ting	ting	ting	ting	N;NOM;INDF;NEUT;PL	N
öde	destino	öd	destino	N;NOM;INDF;NEUT;SG	N;MASC;SG
öde	destiny	öd	destiny	N;NOM;INDF;NEUT;SG	N
öde	destino	öd	destino	N;NOM;INDF;NEUT;SG	N;MASC;SG
identitet	identidad	identitet	identidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
representanter	representantes	representant	representante	N;NOM;INDF;MASC+FEM;PL	N;PL
kapellet	ermita	kapell	ermitir	N;NOM;DEF;NEUT;SG	N;FEM;SG
kapellet	capilla	kapell	capilla	N;NOM;DEF;NEUT;SG	N;FEM;SG
ombyggnad	reconstrucción	ombyggnad	reconstrucción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ombyggnad	reconversión	ombyggnad	reconversión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ombyggnad	conversión	ombyggnad	conversión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ombyggnad	reconstrucción	ombyggnad	reconstrucción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
räkna	contando	räkna	contar	V;IMP;FIN;ACT	V;V.MSDR
räkna	contar	räkna	contar	V;IMP;FIN;ACT	V;NFIN
fan	abanico	fan	abanico	N;NOM;INDF;NEUT;SG	N;MASC;SG
fan	ventilador	fan	ventilador	N;NOM;INDF;NEUT;SG	N;MASC;SG
fan	admirador	fan	admirador	N;NOM;INDF;NEUT;SG	N;MASC;SG
fan	fan	fan	fan	N;NOM;INDF;NEUT;SG	N;SG
fan	cogida	fan	cogida	N;NOM;INDF;NEUT;SG	N;FEM;SG
fan	coño	fan	coño	N;NOM;INDF;NEUT;SG	N;MASC;SG
fan	mierda	fan	mierda	N;NOM;INDF;NEUT;SG	N;FEM;SG
fan	fuck	fan	fuck	N;NOM;INDF;NEUT;SG	N
fan	joder	fan	joder	N;NOM;INDF;NEUT;SG	N;SG
insignis	insignis	insignis	insignis	N;NOM;INDF;MASC+FEM;SG	N
lobelia	lobelia	lobeli	lobelia	N;NOM;INDF;MASC+FEM;SG	N;SG
munster	munster	munster	munster	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
växande	creciente	växa	creciente	ADJ;NOM;PRS;V.PTCP	ADJ;SG
tjugo	veinte	tjugo	veinte	NUM;NOM	NUM;PL
kommentar	comentario	kommentar	comentario	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kommentar	comentario	kommentar	comentario	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
åtgärd	action	åtgärd	action	N;NOM;INDF;MASC+FEM;SG	N;SG
åtgärd	acción	åtgärd	acción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
åtgärd	accion	åtgärd	accionar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
åtgärd	medida	åtgärd	medida	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
plaza	plaza	plaza	plaza	N;NOM;INDF;NEUT;SG	N;FEM;SG
ocotea	ocotea	ocoten	ocotear	N;NOM;INDF;MASC+FEM;SG	N;SG
metall	metal	metall	metal	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
utfört	realizado	utföra	realizado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
boende	alojamiento	boende	alojamiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
boende	vivienda	boende	vivienda	N;NOM;INDF;NEUT;SG	N;FEM;SG
boende	carcasa	boende	carcaso	N;NOM;INDF;NEUT;SG	N;FEM;SG
boende	alojamiento	boende	alojamiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
café	cafe	café	cafe	N;NOM;INDF;NEUT;SG	N;SG
café	cafetería	café	cafetería	N;NOM;INDF;NEUT;SG	N;FEM;SG
café	café	café	café	N;NOM;INDF;NEUT;SG	N;MASC;SG
café	cafetería	café	cafetería	N;NOM;INDF;NEUT;SG	N;FEM;SG
café	café	café	café	N;NOM;INDF;NEUT;SG	N;MASC;SG
älskar	amar	älska	amar	V;IND;PRS;FIN;ACT	V;NFIN
papper	paper	papper	paper	N;NOM;INDF;NEUT;SG	N
papper	ponencia	papper	ponencia	N;NOM;INDF;NEUT;SG	N;FEM;SG
papper	papel	papper	papel	N;NOM;INDF;NEUT;SG	N;MASC;SG
rif	jai	rif	jai	N;NOM;INDF;MASC+FEM;SG	N
berry	baya	berry	baya	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
berry	berry	berry	berry	N;NOM;INDF;MASC+FEM;SG	N;SG
omöjligt	imposible	omöjlig	imposible	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
hora	ramera	hora	ramera	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hora	hooker	hora	hooker	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hora	prostituta	hora	prostituta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hora	puta	hora	puta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hora	ramera	hora	ramera	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hora	puta	hora	puta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
läsare	lectores	läsare	lector	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
läsare	lectores	läsare	lector	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
kolla	compruebe	kolla	compruebir	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
kolla	comprobar	kolla	comprobar	V;IMP;FIN;ACT	V;NFIN
ilex	ilex	ilex	ilex	N;NOM;INDF;MASC+FEM;SG	N
gull	gaviota	gull	gaviota	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
helmand	helmand	helmand	helmand	N;NOM;DEF;MASC+FEM;SG	N;SG
socialt	social	social	social	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
förlängning	alargamiento	förlängning	alargamiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
förlängning	prolongación	förlängning	prolongación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förlängning	ampliación	förlängning	ampliación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förlängning	extensión	förlängning	extensión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
förlängning	prórroga	förlängning	prórroga	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
digitala	digitales	digital	digital	ADJ;NOM;PL	ADJ;PL
dags	hora	dags	hora	N;MASC+FEM	N;FEM;SG
dags	tiempo	dags	tiempo	N;MASC+FEM	N;MASC;SG
dags	time	dags	time	N;MASC+FEM	N
skick	condicion	skick	condicionr	N;NOM;INDF;NEUT;SG	N;FEM;SG
skick	estado	skick	estado	N;NOM;INDF;NEUT;SG	N;MASC;SG
skick	condición	skick	condición	N;NOM;INDF;NEUT;SG	N;FEM;SG
noll	cero	noll	cero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
noll	zero	noll	zero	N;NOM;INDF;MASC+FEM;SG	N
seven	seven	sev	seven	N;NOM;INDF;MASC+FEM;SG	N
startar	inicia	starta	iniciar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
startar	empieza	starta	empezar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
startar	comienza	starta	comenzar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
startar	arranca	starta	arrancar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
startar	empezando	starta	empezar	V;IND;PRS;FIN;ACT	V;V.MSDR
startar	iniciando	starta	iniciar	V;IND;PRS;FIN;ACT	V;V.MSDR
startar	comenzando	starta	comenzar	V;IND;PRS;FIN;ACT	V;V.MSDR
startar	empezar	starta	empezar	V;IND;PRS;FIN;ACT	V;NFIN
producerad	producido	producerad	producido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
producerad	producida	producerad	producido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
själ	alma	själ	alma	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
själ	soul	själ	soul	N;NOM;INDF;MASC+FEM;SG	N;SG
utnämnd	nombrado	utnämnd	nombrado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utnämnd	designado	utnämnd	designado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
oxalis	oxalis	oxalis	oxalis	N;NOM;INDF;MASC+FEM;SG	N
kvarn	molino	kvarn	molino	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fiske	pesca	fiske	pesca	N;NOM;INDF;NEUT;SG	N;FEM;SG
fiske	pesquería	fiske	pesquería	N;NOM;INDF;NEUT;SG	N;FEM;SG
fiske	pesca	fiske	pesca	N;NOM;INDF;NEUT;SG	N;FEM;SG
dödade	asesinados	döda	asesinado	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
vände	giró	vände	girar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
flyttat	movida	flytta	movido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
flyttat	movido	flytta	movido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
flyttat	conmovido	flytta	conmovido	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
flyttat	trasladado	flytta	trasladar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
sanna	sanna	sanna	sanno	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
sanna	true	sanna	true	N;NOM;INDF;MASC+FEM;SG	N
sanna	verdad	sanna	verdad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
prinsessa	infanta	prinsess	infantar	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
prinsessa	princess	prinsess	princess	N;NOM;INDF;MASC+FEM;SG	N
prinsessa	princesa	prinsess	princesa	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
boyac	boyacá	boyac	boyacá	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nominerade	nominados	nominera	nominado	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
nominerade	nominados	nominera	nominado	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
centralt	centralmente	central	centralmente	ADV	ADV
orsakar	causando	orsak	causar	V;IND;PRS;FIN;ACT	V;V.MSDR
orsakar	causar	orsak	causar	V;IND;PRS;FIN;ACT	V;NFIN
orsakar	provocando	orsak	provocar	V;IND;PRS;FIN;ACT	V;V.MSDR
golf	golf	golf	golf	N;NOM;INDF;MASC+FEM;SG	N;MASC
akt	ley	akt	ley	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
akt	acta	akt	acta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
akt	acto	akt	acto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
licens	licencia	lic	licencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
licens	licencia	lic	licencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
allvar	seriedad	allvar	seriedad	N;NOM;INDF;NEUT;SG	N;FEM;SG
trädgård	jardín	trädgård	jardín	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
trädgård	jardinería	trädgård	jardinería	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
trädgård	jardin	trädgård	jardin	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hemlighet	secret	hemlighet	secret	N;NOM;INDF;MASC+FEM;SG	N
hemlighet	secreto	hemlighet	secreto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
grace	gracia	grace	gracia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
upproret	rebelión	uppror	rebelión	N;NOM;DEF;NEUT;SG	N;FEM;SG
nionde	novena	nionde	noveno	ADJ;NOM	ADJ;FEM;SG
nionde	noveno	nionde	noveno	ADJ;NOM	ADJ;MASC;SG
adress	dirección	adress	dirección	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
adress	domicilio	adress	domicilio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
adress	direccion	adress	direccion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
päls	piel	päls	piel	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
päls	pelaje	päls	pelaje	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
päls	peletería	päls	peletería	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jobbar	trabajando	jobba	trabajar	V;IND;PRS;FIN;ACT	V;V.MSDR
jobbar	funcionando	jobba	funcionar	V;IND;PRS;FIN;ACT	V;V.MSDR
jobbar	trabajar	jobba	trabajar	V;IND;PRS;FIN;ACT	V;NFIN
föräldrarna	progenitores	förälder	progenitor	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
föräldrarna	padres	förälder	padre	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
hotade	amenazadas	hota	amenazado	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
hotade	amenazados	hota	amenazado	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
hotade	amenazadas	hota	amenazado	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
rikt	rico	rik	rico	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
rikt	rica	rik	rico	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
ale	ale	ale	ale	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
maximilian	maximiliano	maximilian	maximiliano	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
biograf	cine	biograf	cine	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
biograf	cinema	biograf	cinema	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
effekter	efectos	effekt	efecto	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
medverkan	participación	medverkan	participación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tung	pesado	tung	pesado	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG;V.PTCP
tung	pesada	tung	pesado	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG;V.PTCP
sala	sala	sala	sala	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hinder	obstrucciones	hinder	obstrucción	N;NOM;INDF;NEUT;PL	N;FEM;PL
hinder	obstáculos	hinder	obstáculo	N;NOM;INDF;NEUT;PL	N;MASC;PL
hinder	obstáculos	hinder	obstáculo	N;NOM;INDF;NEUT;PL	N;MASC;PL
hinder	obstáculos	hinder	obstáculo	N;NOM;INDF;NEUT;PL	N;MASC;PL
hinder	barreras	hinder	barrera	N;NOM;INDF;NEUT;PL	N;FEM;PL
batu	batu	batu	batu	N;NOM;INDF;NEUT;SG	N;MASC;SG
praktiskt	práctico	praktisk	práctico	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
praktiskt	practico	praktisk	practico	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
häck	ass	häck	ass	N;NOM;INDF;MASC+FEM;SG	N
häck	trasero	häck	trasero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
häck	culo	häck	culo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
häck	asno	häck	asno	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
häck	seto	häck	seto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
häck	trasero	häck	trasero	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
häck	culo	häck	culo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
saussure	saussure	saussure	saussure	N;NOM;INDF;MASC+FEM;SG	N;SG
fiktiva	ficticios	fiktiv	ficticio	ADJ;NOM;PL	ADJ;MASC;PL
punctata	punctata	punctat	punctata	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG
komiker	historieta	komik	historieta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
komiker	cómic	komik	cómic	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
komiker	humorista	komik	humorista	N;NOM;INDF;MASC+FEM;SG	N;SG
komiker	comediante	komik	comediante	N;NOM;INDF;MASC+FEM;SG	N;SG
heavy	heavy	heavy	heavy	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
besöker	visitar	besöka	visitar	V;IND;PRS;FIN;ACT	V;NFIN
besöker	visitando	besöka	visitar	V;IND;PRS;FIN;ACT	V;V.MSDR
besöker	visitar	besöka	visitar	V;IND;PRS;FIN;ACT	V;NFIN
affärer	negocios	affär	negocio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
hindra	dificultar	hindra	dificultar	V;IMP;FIN;ACT	V;NFIN
hindra	obstaculizar	hindra	obstaculizar	V;IMP;FIN;ACT	V;NFIN
schweiziska	suizos	schweizisk	suizo	ADJ;NOM;PL	ADJ;MASC;PL
oswald	oswald	oswald	oswald	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
medier	medios	medie	medio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
gif	gif	gif	gif	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dotterbolag	filial	dotterbolag	filial	N;NOM;INDF;NEUT;SG	N;SG
medelhavet	mediterráneo	medelhav	mediterráneo	N;NOM;DEF;NEUT;SG	N;MASC;SG
longipes	longipes	longipe	longip	N;NOM;INDF;MASC+FEM;SG	N
castor	castor	castor	castor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kunskaper	conocimientos	kunskap	conocimiento	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
pastor	reverendo	pastor	reverendo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
pastor	pastor	pastor	pastor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
pastor	pastora	pastor	pastora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
mynt	monedas	mynt	moneda	N;NOM;INDF;NEUT;PL	N;FEM;PL
mynt	monedas	mynt	moneda	N;NOM;INDF;NEUT;PL	N;FEM;PL
affärsman	empresario	affärsman	empresario	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
känsla	emoción	känsla	emoción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
känsla	sensación	känsla	sensación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
känsla	sentimiento	känsla	sentimiento	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
islet	islote	isl	islote	N;NOM;INDF;NEUT;SG	N;MASC;SG
stipendium	beca	stipendium	beca	N;NOM;INDF;NEUT;SG	N;FEM;SG
bidragit	contribuido	bidra	contribuir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
bidragit	aportado	bidra	aportar	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
virtuella	virtuales	virtuell	virtual	ADJ;NOM;PL	ADJ;PL
lämpligt	apropiada	lämplig	apropiado	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG;V.PTCP
lämpligt	adecuado	lämplig	adecuado	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG;V.PTCP
lämpligt	apropiado	lämplig	apropiado	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG;V.PTCP
lämpligt	apto	lämplig	apto	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
lämpligt	apropiado	lämplig	apropiado	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG;V.PTCP
lämpligt	adecuado	lämplig	adecuado	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG;V.PTCP
cancer	cancer	cancer	cancer	N;NOM;INDF;MASC+FEM;SG	N
cancer	cáncer	cancer	cáncer	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
negativa	negativas	negativ	negativo	ADJ;NOM;PL	ADJ;FEM;PL
negativa	negativos	negativ	negativo	ADJ;NOM;PL	ADJ;MASC;PL
smak	sabor	smak	sabor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
smak	gusto	smak	gusto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
smak	sabor	smak	sabor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
smak	sabor	smak	sabor	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
främja	promocionar	främja	promocionar	V;IMP;FIN;ACT	V;NFIN
främja	promocionando	främja	promocionar	V;IMP;FIN;ACT	V;V.MSDR
främja	promoviendo	främja	promover	V;IMP;FIN;ACT	V;V.MSDR
främja	promocionar	främja	promocionar	V;IMP;FIN;ACT	V;NFIN
främja	promover	främja	promover	V;IMP;FIN;ACT	V;NFIN
avsikt	intencion	avsikt	intencion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
avsikt	intención	avsikt	intención	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
avsikt	intención	avsikt	intención	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
