この	ovo	この	ovaj	DET	DET;NOM;NEUT;SG
センサー	senzor	センサー	senzor	N	N;NOM;MASC;SG
勝者	pobednik	勝者	pobednik	N	N;NOM;MASC;SG
勝者	pobjednik	勝者	pobjednik	N	N;NOM;MASC;SG
勝者	pobjednici	勝者	pobjednik	N	N;NOM;MASC;PL
勝者	dobitnici	勝者	dobitnik	N	N;NOM;MASC;PL
原稿	rukopisa	原稿	rukopis	N	N;GEN;MASC;SG
原稿	rukopis	原稿	rukopis	N	N;NOM;MASC;SG
ギャング	gangster	ギャング	gangster	N	N;NOM;MASC;SG
ギャング	banda	ギャング	banda	N	N;NOM;FEM;SG
ギャング	bandama	ギャング	banda	N	N;INS;FEM;PL
ギャング	bande	ギャング	banda	N	N;NOM;FEM;PL
動詞	glagol	動詞	glagol	N	N;NOM;MASC;SG
動詞	glagole	動詞	glagol	N	N;NOM;FEM;PL
レバー	poluga	レバー	poluga	N	N;NOM;FEM;SG
レバー	ručica	レバー	ručica	N	N;NOM;FEM;SG
レバー	polugu	レバー	poluga	N	N;ACC;FEM;SG
レバー	jetra	レバー	jetar	N	N;NOM;FEM;SG
レバー	jetre	レバー	jetra	N	N;NOM;FEM;PL
自信	samopouzdanje	自信	samopouzdanje	N	N;NOM;NEUT;SG
自信	povjerenje	自信	povjerenje	N	N;NOM;NEUT;SG
マーチ	ožujka	マーチ	ožujak	N	N;GEN;MASC;SG
マーチ	ožujak	マーチ	ožujak	N	N;NOM;MASC;SG
マーチ	marš	マーチ	marš	N	N;NOM;MASC;SG
仮説	hipoteze	仮説	hipoteza	N	N;NOM;FEM;PL
仮説	hipoteza	仮説	hipoteza	N	N;NOM;FEM;SG
仮説	hipoteza	仮説	hipoteza	N	N;NOM;FEM;SG
孤独	samoća	孤独	samoća	N	N;NOM;FEM;SG
孤独	samoći	孤独	samoća	N	N;DAT;FEM;SG
孤独	samoću	孤独	samoća	N	N;ACC;FEM;SG
孤独	samoća	孤独	samoća	N	N;NOM;FEM;SG
孤独	usamljenost	孤独	usamljenost	N	N;NOM;FEM;SG
バラード	balada	バラード	balada	N	N;NOM;FEM;SG
ニックネーム	nadimak	ニックネーム	nadimak	N	N;NOM;MASC;SG
ニックネーム	nadimke	ニックネーム	nadimka	N	N;NOM;FEM;PL
ハイウェイ	autoceste	ハイウェイ	autocesta	N	N;NOM;FEM;PL
ハイウェイ	autoputu	ハイウェイ	autoputa	N	N;DAT;MASC;SG
ハイウェイ	autoput	ハイウェイ	autoput	N	N;NOM;MASC;SG
ハイウェイ	autocesta	ハイウェイ	autocesta	N	N;NOM;FEM;SG
等しい	jednaki	等しい	jednak	ADJ	ADJ;NOM;DEF;MASC;PL
等しい	jednaki	等しい	jednak	ADJ	ADJ;NOM;DEF;MASC;PL
カスタム	običaj	カスタム	običaj	N	N;NOM;MASC;SG
アーチ	lukovi	アーチ	luk	N	N;NOM;MASC;PL
アーチ	luk	アーチ	luk	N	N;NOM;MASC;SG
容器	kontejner	容器	kontejner	N	N;NOM;MASC;SG
容器	spremnik	容器	spremnik	N	N;NOM;MASC;SG
容器	spremnici	容器	spremnik	N	N;NOM;MASC;PL
容器	kontejnera	容器	kontejner	N	N;ACC;MASC;SG
容器	kontejnere	容器	kontejner	N	N;ACC;MASC;PL
アンソロジー	antologija	アンソロジー	antologija	N	N;NOM;FEM;SG
屋上	krov	屋上	krov	N	N;NOM;MASC;SG
屋上	krov	屋上	krov	N	N;NOM;MASC;SG
墓所	grob	墓所	grob	N	N;NOM;MASC;SG
墓所	groba	墓所	grob	N	N;ACC;MASC;SG
墓所	groblje	墓所	groblje	N	N;NOM;NEUT;SG
動機	motiva	動機	motiv	N	N;NOM;MASC;SG
動機	motiv	動機	motiv	N	N;NOM;MASC;SG
ラボ	laboratorij	ラボ	laboratorij	N	N;NOM;MASC;SG
ラボ	laboratorija	ラボ	laboratorija	N	N;ACC;MASC;SG
ラボ	lab	ラボ	lab	N	N;NOM;MASC;SG
フィクション	fantastika	フィクション	fantastika	N	N;NOM;FEM;SG
フィクション	fikcija	フィクション	fikcija	N	N;NOM;FEM;SG
選択	izbori	選択	izbor	N	N;NOM;MASC;PL
自伝	autobiografija	自伝	autobiografija	N	N;NOM;FEM;SG
ウォーク	šetnja	ウォーク	šetnja	N	N;NOM;FEM;SG
プロセッサ	procesor	プロセッサ	procesor	N	N;NOM;MASC;SG
プロセッサ	procesori	プロセッサ	procesor	N	N;NOM;MASC;PL
十八	osamnaest	十八	osamnaest	NUM	NUM
遠い	udaljena	遠い	udaliti	ADJ	ADJ;NOM;DEF;FEM;SG;V.PTCP
遠い	daleka	遠い	daleka	ADJ	ADJ;NOM;DEF;FEM;SG
遠い	daleke	遠い	daleka	ADJ	ADJ;NOM;DEF;FEM;PL
遠い	udaljeni	遠い	udaliti	ADJ	ADJ;NOM;DEF;MASC;PL;V.PTCP
遠い	udaljeno	遠い	udaljiti	ADJ	ADJ;NOM;NEUT;SG;V.PTCP;PASS
運転	vozač	運転	vozač	N	N;NOM;MASC;SG
スマイル	osmijeh	スマイル	osmijeh	N	N;NOM;MASC;SG
スマイル	osmjeh	スマイル	osmjeh	N	N;NOM;MASC;SG
暴動	neredi	暴動	nered	N	N;NOM;MASC;PL
暴動	nemiri	暴動	nemir	N	N;NOM;MASC;PL
暴動	neredi	暴動	nered	N	N;NOM;MASC;PL
暴動	pobune	暴動	pobuna	N	N;NOM;FEM;PL
暴動	neredi	暴動	nered	N	N;NOM;MASC;PL
暴動	nemiri	暴動	nemir	N	N;NOM;MASC;PL
暴動	pobuna	暴動	pobuna	N	N;NOM;FEM;SG
内装	unutrašnjost	内装	unutrašnjost	N	N;NOM;FEM;SG
ムスリム	muslimani	ムスリム	musliman	N	N;NOM;MASC;PL
ムスリム	muslimana	ムスリム	musliman	N	N;GEN;MASC;PL
ムスリム	musliman	ムスリム	musliman	N	N;NOM;MASC;SG
ムスリム	muslimane	ムスリム	musliman	N	N;ACC;MASC;PL
ムスリム	muslimanima	ムスリム	musliman	N	N;INS;MASC;PL
ムスリム	muslimana	ムスリム	musliman	N	N;GEN;MASC;PL
ムスリム	muslimani	ムスリム	musliman	N	N;NOM;MASC;PL
アサ	kanabis	アサ	kanabis	N	N;NOM;MASC;SG
プラスチック	plastika	プラスチック	plastika	N	N;NOM;FEM;SG
プラスチック	plastika	プラスチック	plastika	N	N;NOM;FEM;SG
引数	argumenata	引数	argument	N	N;GEN;MASC;PL
引数	argumente	引数	argument	N	N;ACC;MASC;PL
引数	argumenti	引数	argument	N	N;NOM;MASC;PL
エビ	škampi	エビ	škampa	N	N;NOM;MASC;PL
エビ	škampe	エビ	škampa	N	N;ACC;FEM;PL
総統	führeru	総統	fchrer	N	N;DAT;MASC;SG
総統	führer	総統	führer	N	N;NOM;MASC;SG
土壌	tlo	土壌	tlo	N	N;NOM;NEUT;SG
感動	dira	感動	dirati	V	V;IND;SG;3;PRS;FIN
リム	rub	リム	rub	N	N;NOM;MASC;SG
リム	obruč	リム	obruč	N	N;NOM;MASC;SG
パラメータ	parametar	パラメータ	parametar	N	N;NOM;MASC;SG
パラメータ	parametre	パラメータ	parametra	N	N;ACC;MASC;PL
パラメータ	parametri	パラメータ	parametar	N	N;NOM;MASC;PL
高地	highland	高地	highland	N	N;NOM;MASC;SG
ドック	doku	ドック	dok	N	N;DAT;MASC;SG
ドック	pristanište	ドック	pristanište	N	N;NOM;NEUT;SG
ドック	dokovima	ドック	dok	N	N;DAT;MASC;PL
バーチャル	virtualna	バーチャル	virtualan	ADJ	ADJ;NOM;DEF;FEM;SG
バーチャル	virtualni	バーチャル	virtualan	ADJ	ADJ;NOM;DEF;MASC;SG
テラ	terra	テラ	terar	N	N;NOM;MASC;SG
飲食店	restoran	飲食店	restoran	N	N;NOM;MASC;SG
システムズ	sustavi	システムズ	sustav	N	N;NOM;MASC;PL
システムズ	sistemi	システムズ	sistem	N	N;NOM;MASC;PL
セクション	odjeljak	セクション	odjeljak	N	N;NOM;MASC;SG
セクション	sekcija	セクション	sekcija	N	N;NOM;FEM;SG
セクション	sekcije	セクション	sekcija	N	N;NOM;FEM;PL
レッスン	lekcije	レッスン	lekcija	N	N;NOM;FEM;PL
レッスン	lekcija	レッスン	lekcija	N	N;NOM;FEM;SG
レッスン	lekciju	レッスン	lekcija	N	N;ACC;FEM;SG
レッスン	pouka	レッスン	pouka	N	N;NOM;FEM;SG
シール	pečat	シール	pečat	N	N;NOM;MASC;SG
アルミニウム	aluminij	アルミニウム	aluminij	N	N;NOM;MASC;SG
アルミニウム	aluminija	アルミニウム	aluminija	N	N;NOM;FEM;SG
アルミニウム	aluminij	アルミニウム	aluminij	N	N;NOM;MASC;SG
アルミニウム	aluminija	アルミニウム	aluminija	N	N;NOM;FEM;SG
メンテナンス	održavanje	メンテナンス	održavanje	N	N;NOM;NEUT;SG
プロペラ	propeler	プロペラ	propeler	N	N;NOM;MASC;SG
重い	teška	重い	težak	ADJ	ADJ;NOM;DEF;FEM;SG
重い	težak	重い	težak	ADJ	ADJ;NOM;INDF;MASC;SG
重い	teški	重い	težak	ADJ	ADJ;NOM;DEF;MASC;SG
木製	drva	木製	drvo	N	N;NOM;NEUT;PL
木製	drvo	木製	drvo	N	N;NOM;NEUT;SG
喫煙	pušenje	喫煙	pušenje	N	N;NOM;NEUT;SG
タバコ	cigareta	タバコ	cigareta	N	N;NOM;FEM;SG
タバコ	cigarete	タバコ	cigareta	N	N;NOM;FEM;PL
タバコ	duhan	タバコ	duhan	N	N;NOM;MASC;SG
タバコ	cigareta	タバコ	cigareta	N	N;NOM;FEM;SG
タバコ	cigarete	タバコ	cigareta	N	N;NOM;FEM;PL
主権	suverenitet	主権	suverenitet	N	N;NOM;MASC;SG
取り消し	poništiti	取り消し	poništiti	V	V;NFIN
取り消し	poništi	取り消し	ponište	V	V;IND;SG;2;PRS;FIN
取り消し	otkazati	取り消し	otkazati	V	V;NFIN
推力	potisak	推力	potisak	N	N;NOM;MASC;SG
スパイク	šiljak	スパイク	šiljak	N	N;NOM;MASC;SG
スパイク	spike	スパイク	spika	N	N;NOM;FEM;SG
宣教	misionari	宣教	misionar	N	N;NOM;MASC;PL
宣教	misionar	宣教	misionar	N	N;NOM;MASC;SG
頂上	summita	頂上	summit	N	N;GEN;MASC;SG
頂上	summit	頂上	summit	N	N;NOM;MASC;SG
判例	presedana	判例	presedan	N	N;ACC;MASC;SG
判例	presedan	判例	presedan	N	N;NOM;MASC;SG
ハードウェア	hardver	ハードウェア	hardver	N	N;NOM;MASC;SG
レモン	limun	レモン	limun	N	N;NOM;MASC;SG
服装	odjeća	服装	odjeća	N	N;NOM;FEM;SG
工廠	arsenal	工廠	arsenal	N	N;NOM;MASC;SG
工廠	arsenala	工廠	arsenal	N	N;ACC;MASC;SG
ヒント	dojave	ヒント	dojava	N	N;NOM;FEM;PL
ヒント	savjete	ヒント	savjet	N	N;ACC;MASC;PL
ヒント	savjeti	ヒント	savjet	N	N;NOM;MASC;PL
ヒント	savjet	ヒント	savjet	N	N;NOM;MASC;SG
ヒント	dojava	ヒント	dojava	N	N;NOM;FEM;SG
ヒント	nagovještaj	ヒント	nagovještaj	N	N;NOM;MASC;SG
ラインナップ	prepoznavanje	ラインナップ	prepoznavanje	N	N;NOM;NEUT;SG
硬貨	kovanice	硬貨	kovanica	N	N;NOM;FEM;PL
硬貨	novčići	硬貨	novčići	N	N;NOM;MASC;PL
硬貨	kovanica	硬貨	kovanica	N	N;NOM;FEM;SG
硬貨	novčić	硬貨	novčić	N	N;NOM;MASC;SG
硬貨	kovanica	硬貨	kovanica	N	N;NOM;FEM;SG
時々	nekad	時々	nekad	ADV	ADV
時々	ponekad	時々	ponekad	ADV	ADV
歩道	pločnik	歩道	pločnik	N	N;NOM;MASC;SG
歩道	pločniku	歩道	pločnik	N	N;DAT;MASC;SG
僧侶	redovnici	僧侶	redovnica	N	N;NOM;MASC;PL
種子	seme	種子	seme	N	N;NOM;NEUT;SG
種子	sjeme	種子	saj	N	N;NOM;NEUT;SG
種子	sjemenke	種子	sjemenk	N	N;NOM;FEM;PL
種子	sjeme	種子	saj	N	N;NOM;NEUT;SG
乗り換え	prebaci	乗り換える	prebac	V	V;IND;SG;3;PRS;FIN
コンプレックス	kompleks	コンプレックス	kompleks	N	N;NOM;MASC;SG
シンセサイザー	sintesajzer	シンセサイザー	sintesajzer	N	N;NOM;MASC;SG
シンセサイザー	synth	シンセサイザー	synth	N	N;NOM;MASC;SG
シンプル	jednostavna	シンプル	jednostavan	ADJ	ADJ;NOM;DEF;FEM;SG
シンプル	jednostavan	シンプル	jednostavan	ADJ	ADJ;NOM;INDF;MASC;SG
サポーター	pristaše	サポーター	pristaša	N	N;NOM;MASC;PL
ビー	pčela	ビー	pčela	N	N;NOM;FEM;SG
サーカス	cirkus	サーカス	cirkus	N	N;NOM;MASC;SG
宗家	soke	宗家	sok	N	N;NOM;MASC;SG
クマ	medvjede	クマ	medvjed	N	N;ACC;MASC;PL
クマ	medvjedi	クマ	medvjed	N	N;NOM;MASC;PL
クマ	medvjed	クマ	medvjed	N	N;NOM;MASC;SG
クマ	medo	クマ	medo	N	N;NOM;MASC;SG
クライマックス	vrhunac	クライマックス	vrhunac	N	N;NOM;MASC;SG
書道	kaligrafija	書道	kaligrafija	N	N;NOM;FEM;SG
巡礼	hodočašće	巡礼	hodočašće	N	N;NOM;NEUT;SG
セミナー	seminara	セミナー	seminar	N	N;GEN;MASC;SG
セミナー	seminara	セミナー	seminar	N	N;GEN;MASC;SG
セミナー	seminar	セミナー	seminar	N	N;NOM;MASC;SG
最悪	najgori	最悪	zao	ADJ	ADJ;NOM;DEF;RL;MASC;SG
最悪	najgora	最悪	zlor	ADJ	ADJ;NOM;DEF;RL;FEM;SG
キューブ	kocku	キューブ	kock	N	N;ACC;FEM;SG
キューブ	kocka	キューブ	kock	N	N;NOM;FEM;SG
キューブ	kockica	キューブ	kockica	N	N;NOM;FEM;SG
キューブ	kocke	キューブ	kocka	N	N;NOM;FEM;PL
キューブ	kockice	キューブ	kockica	N	N;NOM;FEM;PL
エリート	elita	エリート	elita	N	N;NOM;FEM;SG
エリート	elite	エリート	elita	N	N;NOM;FEM;PL
ストライク	štrajk	ストライク	štrajk	N	N;NOM;MASC;SG
レポーター	novinarka	レポーター	novinarka	N	N;NOM;FEM;SG
レポーター	novinar	レポーター	novinar	N	N;NOM;MASC;SG
レポーター	reporter	レポーター	reporter	N	N;NOM;MASC;SG
ガラ	sisa	ガラ	sisa	N	N;NOM;MASC;SG
クリック	klik	クリック	klik	N	N;NOM;MASC;SG
クリック	klikova	クリック	klik	N	N;GEN;MASC;PL
クリック	klika	クリック	klika	N	N;NOM;MASC;SG
安価	jeftin	安価	jeftin	ADJ	ADJ;NOM;INDF;MASC;SG
バーナー	plamenika	バーナー	plamenik	N	N;NOM;MASC;SG
初心	početnike	初心	početnik	N	N;ACC;MASC;PL
初心	početnike	初心	početnik	N	N;ACC;MASC;PL
初心	početnik	初心	početnik	N	N;NOM;MASC;SG
交互	alternativni	交互	alternativan	ADJ	ADJ;NOM;DEF;MASC;SG
交互	alternativne	交互	alternativan	ADJ	ADJ;NOM;DEF;FEM;PL
トリック	trick	トリック	trick	N	N;NOM;MASC;SG
トリック	trik	トリック	trik	N	N;NOM;MASC;SG
トリック	trikovi	トリック	trik	N	N;NOM;MASC;PL
トリック	trikove	トリック	trik	N	N;ACC;MASC;PL
物流	logistiku	物流	logistik	N	N;ACC;FEM;SG
アンケート	upitnik	アンケート	upitnik	N	N;NOM;MASC;SG
アンケート	anketa	アンケート	anketa	N	N;NOM;FEM;SG
アンケート	ankete	アンケート	anketa	N	N;NOM;FEM;PL
アンケート	anketu	アンケート	anketa	N	N;ACC;FEM;SG
アンケート	istraživanje	アンケート	istraživanje	N	N;NOM;NEUT;SG
アンケート	anketa	アンケート	anketa	N	N;NOM;FEM;SG
アンケート	ankete	アンケート	anketa	N	N;NOM;FEM;PL
玄関	ulaz	玄関	ulaz	N	N;NOM;MASC;SG
随筆	esej	随筆	esej	N	N;NOM;MASC;SG
随筆	eseje	随筆	eseja	N	N;ACC;MASC;PL
無名	bezimeni	無名	bezimen	ADJ	ADJ;NOM;DEF;MASC;SG
欠点	nedostataka	欠点	nedostatak	N	N;GEN;MASC;PL
ハンマー	čekić	ハンマー	čekić	N	N;NOM;MASC;SG
調印	potpisujem	調印	potpisivati	V	V;IND;SG;1;PRS;FIN
アトリエ	ateljeu	アトリエ	atelje	N	N;DAT;MASC;SG
キャンディ	slatkiš	キャンディ	slatkiš	N	N;NOM;MASC;SG
キャンディ	slatkiše	キャンディ	slatkoša	N	N;ACC;MASC;PL
キャンディ	slatkiši	キャンディ	slatkiš	N	N;NOM;MASC;PL
栄え	procvjetala	栄える	procvjetati	V	V;FEM;SG;PST;V.PTCP;ACT
名詞	imenica	名詞	imenica	N	N;NOM;FEM;SG
名詞	imenice	名詞	imenica	N	N;NOM;FEM;PL
フライト	letove	フライト	let	N	N;ACC;MASC;PL
フライト	letova	フライト	let	N	N;GEN;MASC;PL
フライト	letovi	フライト	let	N	N;NOM;MASC;PL
フライト	leta	フライト	let	N	N;GEN;MASC;SG
フライト	letu	フライト	let	N	N;DAT;MASC;SG
フライト	let	フライト	let	N	N;NOM;MASC;SG
テンポ	tempo	テンポ	tempo	N	N;NOM;MASC;SG
フック	kuka	フック	kuka	N	N;NOM;MASC;SG
フック	kuku	フック	kuka	N	N;ACC;FEM;SG
フック	kuke	フック	kuka	N	N;NOM;FEM;PL
置換	zamjena	置換	zamjena	N	N;NOM;FEM;SG
置換	zamjena	置換	zamjena	N	N;NOM;FEM;SG
置換	zamjeni	置換	zamjena	N	N;DAT;FEM;SG
マクドナルド	mcdonald	マクドナルド	mcdonald	N	N;NOM;MASC;SG
実体	entiteta	実体	entitet	N	N;GEN;MASC;SG
実体	entitet	実体	entitet	N	N;NOM;MASC;SG
アーキテクチャ	arhitektura	アーキテクチャ	arhitektura	N	N;NOM;FEM;SG
アーキテクチャ	arhitekture	アーキテクチャ	arhitektura	N	N;NOM;FEM;PL
チーズ	sira	チーズ	sir	N	N;GEN;MASC;SG
チーズ	sir	チーズ	sir	N	N;NOM;MASC;SG
チーズ	sirom	チーズ	sirom	N	N;INS;MASC;SG
チーズ	sireva	チーズ	sir	N	N;GEN;MASC;PL
同	alumni	同	aluman	ADJ	ADJ;NOM;DEF;MASC;SG
ホーン	rog	ホーン	rog	N	N;NOM;MASC;SG
プラチナ	platine	プラチナ	platina	N	N;NOM;FEM;PL
愛情	naklonost	愛情	naklonost	N	N;ACC;FEM;SG
愛情	privrženost	愛情	privrženost	N	N;NOM;FEM;SG
メロディー	melody	メロディー	melody	N	N;NOM;MASC;SG
メロディー	melodija	メロディー	melodija	N	N;NOM;FEM;SG
スペクトル	spektar	スペクトル	spektar	N	N;NOM;MASC;SG
代謝	metabolizam	代謝	metabolizam	N	N;NOM;MASC;SG
切手	pečat	切手	pečat	N	N;NOM;MASC;SG
切手	žig	切手	žig	N	N;NOM;MASC;SG
切手	marke	切手	marka	N	N;NOM;FEM;PL
賃金	plaće	賃金	plaća	N	N;NOM;FEM;PL
大砲	top	大砲	top	N	N;NOM;MASC;SG
大砲	artiljerija	大砲	artiljerija	N	N;NOM;FEM;SG
大砲	topništvo	大砲	topništvo	N	N;NOM;NEUT;SG
ライブラリ	knjižnice	ライブラリ	knjižnica	N	N;NOM;FEM;PL
ライブラリ	biblioteke	ライブラリ	biblioteka	N	N;NOM;FEM;PL
ライブラリ	knjižnica	ライブラリ	knjižnica	N	N;NOM;FEM;SG
ライブラリ	biblioteka	ライブラリ	biblioteka	N	N;NOM;FEM;SG
スーパー	supermarketa	スーパー	supermarket	N	N;ACC;MASC;SG
スーパー	supermarketa	スーパー	supermarket	N	N;ACC;MASC;SG
スーパー	supermarketu	スーパー	supermarket	N	N;DAT;MASC;SG
スーパー	supermarket	スーパー	supermarket	N	N;NOM;MASC;SG
弾圧	ugnjetavanja	弾圧	ugnjetavanje	N	N;NOM;NEUT;SG
転生	reinkarnaciju	転生	reinkarnacija	N	N;ACC;FEM;SG
シャイ	stidljiva	シャイ	stidljiv	ADJ	ADJ;NOM;DEF;FEM;SG
コメンテーター	komentatori	コメンテーター	komentator	N	N;NOM;MASC;PL
後世	potomstvo	後世	potomstvo	N	N;NOM;NEUT;SG
円盤	diska	円盤	disk	N	N;GEN;MASC;SG
円盤	medij	円盤	medij	N	N;NOM;MASC;SG
円盤	disk	円盤	disk	N	N;NOM;MASC;SG
ウェブ	web	ウェブ	web	N	N;NOM;MASC;SG
寸法	dimenzija	寸法	dimenzija	N	N;NOM;FEM;SG
寸法	dimenzije	寸法	dimenzija	N	N;NOM;FEM;PL
寸法	dimenzije	寸法	dimenzija	N	N;NOM;FEM;PL
テナント	tennant	テナント	tennant	N	N;NOM;MASC;SG
テナント	stanar	テナント	stanar	N	N;NOM;MASC;SG
きちんと	uredno	きちんと	uredno	ADV	ADV
リットル	litra	リットル	litra	N	N;NOM;FEM;SG
リットル	litri	リットル	litra	N	N;DAT;FEM;SG
リットル	litra	リットル	litra	N	N;NOM;FEM;SG
リットル	litre	リットル	litra	N	N;NOM;FEM;PL
リットル	litara	リットル	litar	N	N;GEN;MASC;PL
お	novac	お	novac	N	N;NOM;MASC;SG
お	lova	お	lov	N	N;GEN;MASC;SG
お	pare	お	para	N	N;NOM;FEM;PL
お	love	お	lova	N	N;NOM;MASC;SG
条項	klauzulu	条項	klauzula	N	N;ACC;FEM;SG
条項	klauzula	条項	klauzula	N	N;NOM;FEM;SG
条項	klauzule	条項	klauzula	N	N;NOM;FEM;PL
条項	odredba	条項	odredba	N	N;NOM;FEM;SG
食べ物	hrane	食べ物	hrana	N	N;NOM;FEM;PL
食べ物	hrana	食べ物	hrana	N	N;NOM;FEM;SG
凍結	zamrzavanje	凍結	zamrzavanje	N	N;NOM;NEUT;SG
寄稿	pridonio	寄稿	pridonijeti	V	V;MASC;SG;PST;V.PTCP;ACT
ログイン	prijava	ログイン	prijava	N	N;NOM;FEM;SG
習慣	navike	習慣	navika	N	N;NOM;FEM;PL
習慣	navika	習慣	navika	N	N;NOM;FEM;SG
習慣	navike	習慣	navika	N	N;NOM;FEM;PL
ズーム	zoom	ズーム	zoom	N	N;NOM;MASC;SG
プラント	biljke	プラント	biljka	N	N;NOM;FEM;PL
プラント	biljka	プラント	biljka	N	N;NOM;FEM;SG
書物	knjige	書物	knjiga	N	N;NOM;FEM;PL
書物	knjiga	書物	knjiga	N	N;NOM;FEM;SG
甘い	slatki	甘い	slatka	ADJ	ADJ;NOM;DEF;MASC;SG
甘い	slatka	甘い	sladak	ADJ	ADJ;NOM;DEF;FEM;SG
煙突	dimnjaka	煙突	dimnjak	N	N;GEN;MASC;SG
煙突	dimnjak	煙突	dimnjak	N	N;NOM;MASC;SG
煙突	dimnjaka	煙突	dimnjak	N	N;GEN;MASC;SG
サミット	summita	サミット	summit	N	N;GEN;MASC;SG
サミット	summit	サミット	summit	N	N;NOM;MASC;SG
レシピ	recepti	レシピ	recept	N	N;NOM;MASC;PL
レシピ	recepte	レシピ	recept	N	N;ACC;MASC;PL
レシピ	recept	レシピ	recept	N	N;NOM;MASC;SG
決闘	dvoboj	決闘	dvoboj	N	N;NOM;MASC;SG
バグ	kukac	バグ	kukac	N	N;NOM;MASC;SG
バグ	buba	バグ	bub	N	N;NOM;FEM;SG
バグ	bug	バグ	bug	N	N;NOM;MASC;SG
バグ	bube	バグ	biti	N	N;NOM;FEM;PL
バグ	kukci	バグ	kukak	N	N;NOM;MASC;PL
スケジュール	raspoređivanje	スケジュール	raspoređivanje	N	N;NOM;NEUT;SG
スケジュール	rasporedi	スケジュール	rasporediti	N	N;NOM;MASC;PL
スケジュール	raspored	スケジュール	raspored	N	N;NOM;MASC;SG
フレーズ	fraza	フレーズ	fraza	N	N;NOM;FEM;SG
フレーズ	fraze	フレーズ	fraza	N	N;NOM;FEM;PL
弱点	slabosti	弱点	slabost	N	N;NOM;FEM;PL
メガネ	čaše	メガネ	čaša	N	N;NOM;FEM;PL
メガネ	naočale	メガネ	naočala	N	N;NOM;FEM;PL
呼吸	disati	呼吸	disati	V	V;NFIN
呼吸	diše	呼吸	disati	V	V;IND;SG;3;PRS;FIN
貸切	povelje	貸切	povelja	N	N;NOM;FEM;PL
斜面	padini	斜面	padina	N	N;DAT;FEM;SG
斜面	nagib	斜面	nagib	N	N;NOM;MASC;SG
愛人	gospodarica	愛人	gospodarica	N	N;NOM;FEM;SG
インパクト	utjecaj	インパクト	utjecaj	N	N;NOM;MASC;SG
インパクト	udar	インパクト	udar	N	N;NOM;MASC;SG
先祖	predak	先祖	predak	N	N;NOM;MASC;SG
先祖	preci	先祖	prek	N	N;NOM;MASC;PL
先祖	precima	先祖	prek	N	N;INS;MASC;PL
先祖	pretke	先祖	pretak	N	N;ACC;MASC;PL
量子	kvantna	量子	kvantan	N	N;NOM;FEM;SG
豪雨	pljusak	豪雨	pljusak	N	N;NOM;MASC;SG
レスラー	hrvači	レスラー	hrvač	N	N;NOM;MASC;PL
レスラー	hrvač	レスラー	hrvač	N	N;NOM;MASC;SG
オーダー	narudžba	オーダー	narudžba	N	N;NOM;FEM;SG
オーダー	poredak	オーダー	poredak	N	N;NOM;MASC;SG
オーダー	zapovijedi	オーダー	zapovijed	N	N;NOM;FEM;PL
オーダー	naredbe	オーダー	naredba	N	N;NOM;FEM;PL
オーダー	narudžbe	オーダー	narudžba	N	N;NOM;FEM;PL
ツリー	stablo	ツリー	stablo	N	N;NOM;NEUT;SG
ツリー	drvo	ツリー	drvo	N	N;NOM;NEUT;SG
使徒	apostol	使徒	apostol	N	N;NOM;MASC;SG
使徒	apostola	使徒	apostol	N	N;ACC;MASC;SG
小銃	puške	小銃	puška	N	N;NOM;FEM;PL
小銃	pušku	小銃	puška	N	N;ACC;FEM;SG
小銃	puška	小銃	puška	N	N;NOM;FEM;SG
ブース	booth	ブース	booth	N	N;NOM;MASC;SG
長老	starješina	長老	starješina	N	N;NOM;FEM;SG
長老	starješine	長老	starješina	N	N;NOM;FEM;PL
貯金	uštede	貯金	ušteda	N	N;NOM;FEM;PL
貯金	ušteđevinu	貯金	ušteđevina	N	N;ACC;FEM;SG
プロトコル	protokol	プロトコル	protokol	N	N;NOM;MASC;SG
プロトコル	protokoli	プロトコル	protokol	N	N;NOM;MASC;PL
家畜	stoka	家畜	stoka	N	N;NOM;FEM;SG
応答	odgovorite	応答	odgovoriti	V	V;IMP;PL;2;FIN
洗礼	krštenje	洗礼	krštenje	N	N;NOM;NEUT;SG
ホース	crijevo	ホース	crijevo	N	N;NOM;NEUT;SG
パーカー	parker	パーカー	parker	N	N;NOM;MASC;SG
コンサルタント	konzultant	コンサルタント	konzultant	N	N;NOM;MASC;SG
コンサルタント	savjetnik	コンサルタント	savjetnik	N	N;NOM;MASC;SG
コンサルタント	konzultanti	コンサルタント	konzultant	N	N;NOM;MASC;PL
コンサルタント	savjetnici	コンサルタント	savjetnik	N	N;NOM;MASC;PL
シャッター	zatvarača	シャッター	zatvarač	N	N;GEN;MASC;SG
シャッター	kapke	シャッター	kapka	N	N;ACC;MASC;PL
暴言	psuje	暴言	psovati	V	V;IND;SG;3;PRS;FIN
財閥	zaibatsu	財閥	zaibats	N	N;NOM;MASC;SG
美容	ljepota	美容	ljepota	N	N;NOM;FEM;SG
美容	ljepotica	美容	ljepotica	N	N;NOM;FEM;SG
美容	ljepote	美容	ljepota	N	N;NOM;FEM;PL
ベーシスト	basist	ベーシスト	basist	N	N;NOM;MASC;SG
カレンダー	kalendar	カレンダー	kalendar	N	N;NOM;MASC;SG
カレンダー	kalendare	カレンダー	kalendar	N	N;NOM;FEM;PL
