על	om	על	om	ADP	ADP
תרופה	kur	תרופה	kur	N;FEM;SG	N;INDF;MASC;SG
תרופה	helbred	תרופה	helbred	N;FEM;SG	N;INDF;MASC;SG
תרופה	rusmiddel	תרופה	rusmiddel	N;FEM;SG	N;INDF;NEUT;SG
לאמץ	adoptere	אימץ	adoptere	V;NFIN;ACT	V;NFIN
לאמץ	adopterer	אימץ	adoptere	V;NFIN;ACT	V;IND;PRS;FIN
מאכל	mat	מאכל	mat	N;MASC;SG	N;INDF;MASC;SG
הצגה	opptreden	הצגה	opptred	N;FEM;SG	N;DEF;MASC;SG
הצגה	forestilling	הצגה	forestilling	N;FEM;SG	N;INDF;FEM;SG
הצגה	performance	הצגה	performance	N;FEM;SG	N
הצגה	ytelse	הצגה	ytelse	N;FEM;SG	N;INDF;MASC;SG
הצגה	presentasjon	הצגה	presentasjon	N;FEM;SG	N;INDF;MASC;SG
הצגה	vis	הצגה	vis	N;FEM;SG	N;INDF;NEUT;SG
הצגה	show	הצגה	show	N;FEM;SG	N;INDF;NEUT;SG
הפסדים	tapene	הפסד	tape	N;MASC;PL	N;DEF;FEM;PL
זעם	fury	זעם	fury	N;MASC;SG	N
זעם	raseri	זעם	raseri	N;MASC;SG	N;INDF;MASC;SG
זעם	rage	זעם	rage	N;MASC;SG	N;INDF;NEUT;SG
זעם	raseriet	זעם	raseri	N;MASC;SG	N;DEF;NEUT;SG
עצומה	enorm	עצום	enorm	ADJ;FEM;SG	ADJ;INDF;SG
ממשיכה	fortsetter	המשיך	fortsetter	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
מושלם	perfekt	מושלם	perfekt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
מושלם	fullkommen	מושלם	fullkommen	ADJ;MASC;SG	ADJ;INDF;SG
סירבו	avslo	סירב	avslo	V;PL;3;PST;ACT	V;IND;PST;FIN
בוחר	velger	בחר	velge	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
ממשיכים	fortsetter	המשיך	fortsetter	V;MASC;PL;V.PTCP;ACT	V;IND;PRS;FIN
הערכות	evalueringer	הערכה	evalueringer	N;FEM;PL	N;INDF;FEM;PL
הערכות	vurderinger	הערכה	vurderinge	N;FEM;PL	N;INDF;FEM;PL
הכפרים	landsbyer	הכפר	landsby	N;MASC;PL	N;INDF;FEM;PL
הכפרים	landsbyene	הכפר	landsby	N;MASC;PL	N;DEF;FEM;PL
הצדקה	begrunnelse	הצדקה	begrunnelse	N;FEM;SG	N;INDF;MASC;SG
הדתות	religioner	הדתה	religion	N;FEM;PL	N;INDF;FEM;PL
להזכיר	nevner	הזכיר	nevne	V;NFIN;ACT	V;IND;PRS;FIN
להזכיר	nevne	הזכיר	nevne	V;NFIN;ACT	V;NFIN
הכחדה	utryddelse	הכחדה	utryddelse	N;FEM;SG	N;INDF;MASC;SG
מגדיר	definere	הגדיר	definere	V;MASC;SG;V.PTCP;ACT	V;NFIN
מגדיר	definerer	הגדיר	definere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
הרפתקאות	adventures	הרפתקאות	adventur	N;FEM;SG	N;INDF;MASC;SG
הרפתקאות	eventyr	הרפתקאות	eventyr	N;FEM;SG	N;INDF;NEUT;SG
הרפתקאות	adventure	הרפתקאות	adventure	N;FEM;SG	N;INDF;MASC;SG
הרפתקאות	eventyr	הרפתקאות	eventyr	N;FEM;SG	N;INDF;NEUT;SG
הרפתקאות	eventyret	הרפתקאות	eventyr	N;FEM;SG	N;DEF;NEUT;SG
מדידה	måling	מדידה	måling	N;FEM;SG	N;INDF;FEM;SG
מדידה	måle	מדידה	måle	N;FEM;SG	N;INDF;NEUT;SG
ציונות	sionisme	ציונות	sionisme	N;FEM;SG	N;INDF;MASC;SG
ציונות	zionist	ציונות	zionist	N;FEM;SG	N;INDF;MASC;SG
רציני	alvorlig	רציני	alvorlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
רציני	seriøs	רציני	seriøs	ADJ;MASC;SG	ADJ;INDF;SG
תביעה	aktoratet	תביעה	aktorat	N;FEM;SG	N;DEF;NEUT;SG
תביעה	søksmål	תביעה	søksmål	N;FEM;SG	N;INDF;NEUT;SG
מגבלות	begrensninger	מגבלה	begrensning	N;FEM;PL	N;INDF;FEM;PL
מגבלות	begrensninger	מגבלה	begrensning	N;FEM;PL	N;INDF;FEM;PL
מגבלות	begrensninger	מגבלה	begrensning	N;FEM;PL	N;INDF;FEM;PL
מגבלות	grenser	מגבלה	grense	N;FEM;PL	N;INDF;FEM;PL
כפתור	knapp	כפתור	knapp	N;MASC;SG	N;INDF;MASC;SG
כפתור	knappen	כפתור	knapp	N;MASC;SG	N;DEF;MASC;SG
שומן	fett	שומן	fett	N;MASC;SG	N;INDF;MASC;SG
שומן	fat	שומן	fat	N;MASC;SG	N;INDF;NEUT;SG
שומן	fet	שומן	fet	N;MASC;SG	N;INDF;MASC;SG
שומן	feit	שומן	feit	N;MASC;SG	N;INDF;MASC;SG
מעצר	arrest	מעצר	arrest	N;MASC;SG	N;INDF;MASC;SG
מעצר	arrestasjon	מעצר	arrestasjon	N;MASC;SG	N;INDF;MASC;SG
מעצר	byste	מעצר	byse	N;MASC;SG	N;INDF;FEM;SG
מעצר	bust	מעצר	bust	N;MASC;SG	N;INDF;MASC;SG
דתיות	religiøse	דתי	religiøs	ADJ;FEM;PL	ADJ;PL
דיבור	talking	דיבור	talking	N;MASC;SG	N;INDF;FEM;SG
דיבור	snakking	דיבור	snakking	N;MASC;SG	N;INDF;FEM;SG
דיבור	snakkende	דיבור	snakkende	N;MASC;SG	N;INDF;NEUT;SG
דיבור	talende	דיבור	talende	N;MASC;SG	N;INDF;MASC;SG
דיבור	tale	דיבור	tale	N;MASC;SG	N;INDF;FEM;SG
דיבור	talen	דיבור	tale	N;MASC;SG	N;DEF;MASC;SG
מוכנים	klare	מוכן	klar	ADJ;MASC;PL	ADJ;PL
מקדם	promotør	מקדם	promotør	N;MASC;SG	N;INDF;MASC;SG
ההסתברות	sannsynlighet	ההסתברות	sannsynlighet	N;FEM;SG	N;INDF;NEUT;SG
להדגיש	understreke	הדגיש	understreke	V;NFIN;ACT	V;FIN
התחלה	start	התחלה	start	N;FEM;SG	N;INDF;MASC;SG
התחלה	begynn	התחלה	begynn	N;FEM;SG	N;INDF;MASC;SG
התחלה	begynnelsen	התחלה	begynnels	N;FEM;SG	N;DEF;MASC;SG
התחלה	begynnelse	התחלה	begynnelse	N;FEM;SG	N;INDF;MASC;SG
אלופים	champions	אלוף	champions	N;MASC;PL	N
ועדות	komiteene	ועדה	komité	N;FEM;PL	N;DEF;FEM;PL
נכונות	true	נכונות	tru	N;FEM;SG	N;INDF;NEUT;SG
הנצחה	minnesmerket	הנצחה	minnesmerk	N;FEM;SG	N;DEF;NEUT;SG
הנצחה	minnesmerke	הנצחה	minnesmerke	N;FEM;SG	N;INDF;NEUT;SG
הנצחה	memorial	הנצחה	memorial	N;FEM;SG	N;INDF;MASC;SG
בבירור	tydligvis	בבירור	tydligvis	ADV	ADV
בבירור	tydeligvis	בבירור	tydeligvis	ADV	ADV
ייחודיים	unike	ייחודי	unik	ADJ;MASC;PL	ADJ;PL
ההבדלים	uenigheter	ההבדל	uenigheter	N;MASC;PL	N;INDF;FEM;PL
ההבדלים	forskjellene	ההבדל	forskjelle	N;MASC;PL	N;DEF;FEM;PL
ההבדלים	ulikheter	ההבדל	ulikheter	N;MASC;PL	N;INDF;FEM;PL
ההבדלים	forskjeller	ההבדל	forskjelle	N;MASC;PL	N;INDF;MASC;PL
שאל	ask	שאל	ask	N;MASC;SG	N;INDF;MASC;SG
התקווה	håpe	התקווה	håpe	N	N;INDF;MASC;SG
התקווה	håp	התקווה	håp	N	N;INDF;NEUT;SG
התקווה	hope	התקווה	hope	N	N;INDF;MASC;SG
מינור	minor	מינור	minor	N;MASC;SG	N;INDF;MASC;SG
ייצג	representerte	ייצג	representere	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
כימיה	kjemi	כימיה	kjeme	N;FEM;SG	N;INDF;MASC;SG
התפשטות	ekspansjon	התפשטות	ekspansjon	N;FEM;SG	N;INDF;MASC;SG
בקשות	forespørsler	בקשה	forespørsle	N;FEM;PL	N;INDF;FEM;PL
ממלא	fyller	מילא	fylle	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
ממלא	fyller	מילא	fylle	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
תורם	donerer	תרם	donere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
הגדרות	innstillinger	הגדרה	innstilling	N;FEM;PL	N;INDF;FEM;PL
הגדרות	innstillingene	הגדרה	innstilling	N;FEM;PL	N;DEF;FEM;PL
התחלת	started	התחלה	started	N;FEM;SG	N;INDF;MASC;SG
התחלת	startet	התחלה	start	N;FEM;SG	N;DEF;NEUT;SG
ראיה	bevis	ראייה	bevis	N;FEM;SG	N;INDF;NEUT;SG
ראיה	bevismateriale	ראייה	bevismateriale	N;FEM;SG	N;INDF;MASC;SG
עופרת	lede	עפר	lede	N;FEM;SG	N;INDF;MASC;SG
עופרת	bly	עפר	bly	N;FEM;SG	N;INDF;NEUT;SG
תווים	merknader	תווים	merknad	N;MASC;PL	N;INDF;MASC;PL
תווים	rollefigurer	תווים	rollefigur	N;MASC;PL	N;INDF;FEM;PL
אלקטרונים	elektroner	אלקטרון	elektrone	N;MASC;PL	N;INDF;FEM;PL
רעב	sulten	רעב	sult	N;MASC;SG	N;INDF;MASC;SG
רעב	hunger	רעב	hunger	N;MASC;SG	N;INDF;MASC;SG
לחשוף	avsløre	חשף	avsløre	V;NFIN;ACT	V;NFIN
לחשוף	avsløre	חשף	avsløre	V;NFIN;ACT	V;NFIN
מסוכן	farlig	מסוכן	farlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
מסוכן	livsfarlig	מסוכן	livsfarlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
מסוכן	risikabelt	מסוכן	risikabel	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
אדריכל	arkitekt	אדריכל	arkitekt	N;MASC;SG	N;INDF;MASC;SG
אדריכל	arkitekter	אדריכל	arkitekter	N;MASC;SG	N;INDF;MASC;SG
להשקיע	investerer	השקיע	investere	V;NFIN;ACT	V;IND;PRS;FIN
לקוח	kunde	לקוח	kunde	N;MASC;SG	N;INDF;MASC;SG
לקוח	klient	לקוח	kliene	N;MASC;SG	N;INDF;MASC;SG
לקוח	kunde	לקוח	kunde	N;MASC;SG	N;INDF;MASC;SG
המסה	masse	המסה	masse	N;FEM;SG	N;INDF;MASC;SG
המסה	messe	המסה	messe	N;FEM;SG	N;INDF;FEM;SG
סיביות	bet	סיביות	bet	N;FEM;PL	N
להעריך	evaluere	העריך	evaluere	V;NFIN;ACT	V;NFIN
טיעון	argumentet	טיעון	argument	N;MASC;SG	N;DEF;NEUT;SG
טיעון	argumentasjon	טיעון	argumentasjon	N;MASC;SG	N;INDF;MASC;SG
פיצוץ	eksplosjon	פיצוץ	eksplosjon	N;MASC;SG	N;INDF;MASC;SG
מעביר	overfører	העביר	overføre	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מעביר	overføre	העביר	overføre	V;MASC;SG;V.PTCP;ACT	V;NFIN
הושלם	fullførte	הושלם	fullføre	V;MASC;SG;3;PST;PASS	V;IND;PST;FIN
הושלם	fullføre	הושלם	fullføre	V;MASC;SG;3;PST;PASS	V;IMP;NFIN
טמפרטורה	temperatur	טמפרטורה	temperatur	N;FEM;SG	N;INDF;MASC;SG
טמפרטורה	temp	טמפרטורה	temp	N;FEM;SG	N;INDF;MASC;SG
עכבר	mus	עכבר	mus	N;MASC;SG	N;INDF;FEM;SG
עכבר	mouse	עכבר	mouse	N;MASC;SG	N;INDF;MASC;SG
עכבר	musen	עכבר	muse	N;MASC;SG	N;DEF;MASC;SG
עכבר	mus	עכבר	mus	N;MASC;SG	N;INDF;FEM;SG
פיזיקאי	fysiker	פיזיקאי	fysike	N;MASC;SG	N;INDF;MASC;SG
מעשית	praktisk	מעשי	praktisk	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
לשרוד	overleve	שרד	overleve	V;NFIN;ACT	V;NFIN
לשרוד	overlever	שרד	overleve	V;NFIN;ACT	V;IND;PRS;FIN
מציעה	tilbyr	הציע	tilby	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
מציעה	foreslår	הציע	foreslå	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
מציעה	antyder	הציע	antyder	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
טיוטה	utkast	טיוטה	utkast	N;FEM;SG	N;INDF;NEUT;SG
טיוטה	utkastet	טיוטה	utkast	N;FEM;SG	N;DEF;NEUT;SG
טיוטה	draft	טיוטה	draft	N;FEM;SG	N;INDF;FEM;SG
דיג	fisking	דיג	fisking	N;MASC;SG	N;INDF;MASC;SG
דיג	fiske	דיג	fiske	N;MASC;SG	N;INDF;MASC;SG
חופשיים	frie	חופשי	fri	ADJ;MASC;PL	ADJ;PL
להשמיד	ødelegge	השמיד	ødelegge	V;NFIN;ACT	V;IMP;FIN
משחקת	spiller	משחקה	spille	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
הליכה	walking	הליכה	walking	N;FEM;SG	N;INDF;FEM;SG
הליכה	vandrende	הליכה	vandrende	N;FEM;SG	N;INDF;FEM;SG
הליכה	vandring	הליכה	vandring	N;FEM;SG	N;INDF;FEM;SG
הליכה	fjellturer	הליכה	fjellture	N;FEM;SG	N;INDF;MASC;SG
הליכה	hiking	הליכה	hiking	N;FEM;SG	N
הליכה	gange	הליכה	gange	N;FEM;SG	N;INDF;MASC;SG
הליכה	spasertur	הליכה	spasertur	N;FEM;SG	N;INDF;MASC;SG
הליכה	walk	הליכה	walk	N;FEM;SG	N;INDF;MASC;SG
כתובה	skrevet	כתוב	skrev	N;FEM;SG	N;DEF;NEUT;SG
ממד	dimensjon	ממד	dimensjon	N;MASC;SG	N;INDF;MASC;SG
מביאה	bringer	הביא	bringe	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
איטי	tregt	איטי	treg	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
תלבושת	kostyme	תלבושת	kostyme	N;FEM;SG	N;INDF;NEUT;SG
תלבושת	kostymet	תלבושת	kostym	N;FEM;SG	N;DEF;NEUT;SG
תלבושת	antrekket	תלבושת	antrekk	N;FEM;SG	N;DEF;NEUT;SG
תלבושת	antrekk	תלבושת	antrekk	N;FEM;SG	N;INDF;NEUT;SG
תסריט	filmmanus	תסריט	filmmanus	N;MASC;SG	N;INDF;MASC;SG
תסריט	manus	תסריט	manus	N;MASC;SG	N;INDF;NEUT;SG
מתמטיקאי	matematiker	מתמטיקני	matematike	N;MASC;SG	N;INDF;MASC;SG
מתמטיקאי	matematikere	מתמטיקני	matematikere	N;MASC;SG	N;INDF;MASC;SG
בקרה	control	בקרה	control	N;FEM;SG	N
בקרה	kontroll	בקרה	kontroll	N;FEM;SG	N;INDF;MASC;SG
נפשות	sjelene	נפש	sjele	N;FEM;PL	N;DEF;FEM;PL
נפשות	sjeler	נפש	sjele	N;FEM;PL	N;INDF;FEM;PL
אלכוהול	alkohol	אלכוהול	alkohol	N;MASC;SG	N;INDF;MASC;SG
וילה	villa	וילה	ville	N;FEM;SG	N;INDF;FEM;SG
מוגבלות	limited	מוגבל	limited	N;FEM;SG	N;INDF;MASC;SG
מוגבלות	begrenset	מוגבל	begrens	N;FEM;SG	N;DEF;NEUT;SG
מוגבלות	begrenset	מוגבל	begrens	N;FEM;SG	N;DEF;NEUT;SG
תיירים	turister	תייר	turister	N;MASC;PL	N;INDF;MASC;PL
בטיחות	trygghet	בטיחות	trygghet	N;FEM;SG	N;INDF;MASC;SG
בטיחות	sikkerhet	בטיחות	sikkerhet	N;FEM;SG	N;INDF;NEUT;SG
עיקרון	prinsippet	עיקרון	prinsipp	N;MASC;SG	N;DEF;NEUT;SG
כבישים	veiene	כביש	veie	N;MASC;PL	N;DEF;FEM;PL
כבישים	veier	כביש	veier	N;MASC;PL	N;INDF;FEM;PL
תקדים	presedens	תקדים	presed	N;MASC;SG	N;GEN;DEF;MASC;SG
בניינים	bygninger	בניין	bygninger	N;MASC;PL	N;INDF;MASC;PL
חנוכה	hanukka	חנוכה	hanukka	N;FEM;SG	N;INDF;NEUT;SG
אדומה	rødt	אדום	rødt	N;FEM;SG	N;INDF;MASC;SG
אדומה	rød	אדום	rød	N;FEM;SG	N;INDF;NEUT;SG
אדומה	red	אדום	red	N;FEM;SG	N
תחתית	nederst	תחתית	nederst	N;FEM;SG	N;INDF;MASC;SG
תחתית	bottom	תחתית	bottom	N;FEM;SG	N;INDF;MASC;SG
תחתית	bunnen	תחתית	bunn	N;FEM;SG	N;DEF;MASC;SG
תחתית	bunn	תחתית	bunne	N;FEM;SG	N;INDF;MASC;SG
עדיפות	prioritet	עדיפות	prioritet	N;FEM;SG	N;INDF;MASC;SG
עדיפות	prioritering	עדיפות	prioritering	N;FEM;SG	N;INDF;FEM;SG
עדיפות	preferanse	עדיפות	preferanse	N;FEM;SG	N;INDF;MASC;SG
גליל	rulle	גליל	rulle	N;MASC;SG	N;INDF;FEM;SG
גליל	roll	גליל	roll	N;MASC;SG	N;INDF;MASC;SG
גליל	rull	גליל	rull	N;MASC;SG	N;INDF;MASC;SG
התפלגות	distribusjon	התפלגות	distribusjon	N;FEM;SG	N;INDF;MASC;SG
התפלגות	fordeling	התפלגות	fordeling	N;FEM;SG	N;INDF;FEM;SG
עשור	tiår	עשור	tiår	N;MASC;SG	N;INDF;NEUT;SG
לעורר	provoserer	עורר	provosere	V;NFIN;ACT	V;IND;PRS;FIN
לעורר	provosere	עורר	provosere	V;NFIN;ACT	V;NFIN
יקר	kostbart	יקר	kostbar	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
יקר	dyrt	יקר	dyr	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
רצועות	spor	רצועה	spor	N;FEM;PL	N;INDF;NEUT;PL
רצועות	spora	רצועה	spor	N;FEM;PL	N;DEF;NEUT;PL
רצועות	strimler	רצועה	strimle	N;FEM;PL	N;INDF;FEM;PL
תאגיד	corporation	תאגיד	corporation	N;MASC;SG	N;INDF;MASC;SG
הצהריים	noon	הצהריים	noon	N;MASC;DU	N
משפיע	påvirker	השפיע	påvirke	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
משפיע	påvirker	השפיע	påvirke	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
בניה	bygging	בניה	bygging	N;FEM;SG	N;INDF;FEM;SG
בניה	konstruksjon	בניה	konstruksjon	N;FEM;SG	N;INDF;MASC;SG
כיתות	klasser	כיתות	klasse	N;FEM;PL	N;INDF;FEM;PL
כיתות	fag	כיתות	fag	N;FEM;PL	N;INDF;NEUT;PL
כיתות	klassene	כיתות	klasse	N;FEM;PL	N;DEF;FEM;PL
חגיגות	feiringer	חגיגה	feiringer	N;FEM;PL	N;INDF;FEM;PL
זמין	tilgjengeleg	זמין	tilgjengeleg	ADJ;MASC;SG	ADJ;INDF;SG
זמין	ledig	זמין	ledig	ADJ;MASC;SG	ADJ;INDF;SG
זמין	tilgjengelig	זמין	tilgjengelig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
חלבון	protein	חלבון	protein	N;MASC;SG	N;INDF;NEUT;SG
אנגלים	engelskmenn	אנגלים	engelskmenn	N;MASC;PL	N;INDF;MASC;PL
סבלה	led	סבלה	led	N;FEM;SG	N;INDF;MASC;SG
פנטזיה	fantasy	פנטזיה	fantasy	N;FEM;SG	N;INDF;MASC;SG
פנטזיה	fantasi	פנטזיה	fantasi	N;FEM;SG	N;INDF;MASC;SG
שריפה	brann	שריף	brann	N;FEM;SG	N;INDF;MASC;SG
שריפה	fyre	שריף	fyre	N;FEM;SG	N;INDF;NEUT;SG
שריפה	ild	שריף	ild	N;FEM;SG	N;INDF;MASC;SG
חזקות	sterke	חזק	sterk	ADJ;FEM;PL	ADJ;PL
השערה	formodning	השערה	formodning	N;FEM;SG	N;INDF;FEM;SG
היציאה	exit	היציא	Exit	N;FEM;SG	N;INDF;SG
היציאה	avslutt	היציא	avslutt	N;FEM;SG	N;INDF;MASC;SG
היציאה	utgang	היציא	utgang	N;FEM;SG	N;INDF;MASC;SG
פלדה	stål	פלד	stål	N;FEM;SG	N;INDF;MASC;SG
גוון	gwen	גוון	gw	N;MASC;SG	N;INDF;MASC;SG
חלש	svakt	חלש	svak	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
חלש	svak	חלש	svak	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
חלש	svakt	חלש	svak	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
ספריה	bibliotek	ספריה	bibliotek	N;FEM;SG	N;INDF;NEUT;SG
ספריה	biblioteket	ספריה	bibliotek	N;FEM;SG	N;DEF;NEUT;SG
עצמים	gjenstander	עצם	gjenstand	N;MASC;PL	N;INDF;MASC;PL
עצמים	objekter	עצם	objekter	N;MASC;PL	N;INDF;FEM;PL
עצמים	elementer	עצם	elementer	N;MASC;PL	N;INDF;NEUT;PL
חסימה	blokkering	חסימה	blokkering	N;FEM;SG	N;INDF;FEM;SG
חסימה	blokkering	חסימה	blokkering	N;FEM;SG	N;INDF;FEM;SG
חסימה	blokk	חסימה	blokk	N;FEM;SG	N;INDF;FEM;SG
דיור	boliger	דיור	boliger	N;MASC;SG	N;INDF;MASC;SG
דיור	bolig	דיור	bolig	N;MASC;SG	N;INDF;MASC;SG
דיור	dior	דיור	dior	N;MASC;SG	N;INDF;MASC;SG
רעש	støy	רעש	støy	N;MASC;SG	N;INDF;MASC;SG
רעש	bråk	רעש	bråk	N;MASC;SG	N;INDF;NEUT;SG
המיקום	beliggenhet	המיקום	beliggenhet	N;MASC;SG	N;DEF;MASC;SG
המיקום	lokalisering	המיקום	lokalisering	N;MASC;SG	N;INDF;FEM;SG
המיקום	lokasjon	המיקום	lokasjon	N;MASC;SG	N;INDF;MASC;SG
המיקום	posisjon	המיקום	posisjon	N;MASC;SG	N;INDF;MASC;SG
המיקום	plassering	המיקום	plassering	N;MASC;SG	N;INDF;FEM;SG
פריטים	varer	פריט	vare	N;MASC;PL	N;INDF;FEM;PL
פריטים	elementer	פריט	elementer	N;MASC;PL	N;INDF;NEUT;PL
פריטים	gjenstander	פריט	gjenstand	N;MASC;PL	N;INDF;MASC;PL
תרבויות	kulturer	תרבות	kulture	N;FEM;PL	N;INDF;FEM;PL
פרלמנט	parlamentet	פרלמנט	parlament	N;MASC;SG	N;DEF;NEUT;SG
פרלמנט	parlament	פרלמנט	parlament	N;MASC;SG	N;INDF;NEUT;SG
פרלמנט	folketinget	פרלמנט	folketing	N;MASC;SG	N;DEF;NEUT;SG
פרלמנט	stortinget	פרלמנט	storting	N;MASC;SG	N;DEF;NEUT;SG
הובא	brakte	הובא	brake	V;MASC;SG;3;PST;PASS	V;IND;PST;FIN
לאשר	godkjenner	אישר	godkjenne	V;NFIN;ACT	V;IND;PRS;FIN
תעמולה	propaganda	תעמולה	propaganda	N;FEM;SG	N;INDF;MASC;SG
הרבייה	reproduksjon	הרבייה	reproduksjon	N;FEM;SG	N;INDF;MASC;SG
הרבייה	formering	הרבייה	formering	N;FEM;SG	N;INDF;FEM;SG
מערות	huler	מערה	huler	N;FEM;PL	N;INDF;FEM;PL
מערות	grotter	מערה	grotter	N;FEM;PL	N;INDF;FEM;PL
מערות	hulene	מערה	hul	N;FEM;PL	N;DEF;FEM;PL
ריח	duft	ריח	duft	N;MASC;SG	N;INDF;FEM;SG
ריח	lukt	ריח	lukt	N;MASC;SG	N;INDF;FEM;SG
חשב	tanke	חשב	tanke	N;MASC;SG	N;INDF;MASC;SG
מוזיאונים	museer	מוזיאון	museum	N;MASC;PL	N;INDF;FEM;PL
מכוונת	bevisst	מכוון	bevisst	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
כבשה	sau	כבש	sau	N;FEM;SG	N;INDF;MASC;SG
ראויים	verdige	ראוי	verdig	ADJ;MASC;PL	ADJ;PL
לבסס	etablere	ביסס	etablere	V;NFIN;ACT	V;NFIN
לבסס	konstatere	ביסס	konstatere	V;NFIN;ACT	V;NFIN
שרד	overlevde	שרד	overleve	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN
פרסומים	publiseringer	פרסום	publiseringe	N;MASC;PL	N;INDF;FEM;PL
פרסומים	innlegg	פרסום	innlegg	N;MASC;PL	N;INDF;NEUT;PL
שורשים	røtter	שורש	røtte	N;MASC;PL	N;INDF;FEM;PL
סגורה	lukka	סגור	lukke	ADJ;FEM;SG	ADJ;INDF;SG;V.PTCP
סגורה	stengt	סגור	stenge	ADJ;FEM;SG	ADJ;INDF;SG;V.PTCP
מפעלים	fabrikkene	מפעל	fabrikke	N;MASC;PL	N;DEF;FEM;PL
מפעלים	fabrikker	מפעל	fabrikker	N;MASC;PL	N;INDF;FEM;PL
תומכת	støtter	תמך	støtte	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
תומכת	støtter	תמך	støtte	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
לגדול	gror	גדל	gror	V;NFIN;ACT	V;IND;PRS;FIN
לגדול	voks	גדל	vekse	V;NFIN;ACT	V;IND;PST;FIN
עצמאיים	uavhengige	עצמאי	uavhengig	ADJ;MASC;PL	ADJ;PL
ההכרזה	kunngjøring	ההכרזה	kunngjøring	N;FEM;SG	N;INDF;FEM;SG
ההכרזה	kunngjøringen	ההכרזה	kunngjøring	N;FEM;SG	N;DEF;MASC;SG
פציעה	skade	פציעה	skade	N;FEM;SG	N;INDF;MASC;SG
אחורי	bakre	אחורי	bakre	ADJ;MASC;SG	ADJ;SG
צירוף	kombinasjon	צירוף	kombinasjon	N;MASC;SG	N;INDF;MASC;SG
סיסמה	passord	סיסמה	passord	N;FEM;SG	N;INDF;NEUT;SG
סיסמה	passordet	סיסמה	passord	N;FEM;SG	N;DEF;NEUT;SG
ישב	sat	ישב	sitje	V;MASC;SG;3;PST	V;IND;PST;FIN
פשרה	kompromiss	פשרה	kompromiss	N;FEM;SG	N;INDF;NEUT;SG
פשרה	kompromisset	פשרה	kompromissetje	N;FEM;SG	N;DEF;NEUT;SG
נאמנות	troskap	נאמנות	troskap	N;FEM;SG	N;INDF;MASC;SG
נאמנות	trofasthet	נאמנות	trofasthe	N;FEM;SG	N;INDF;MASC;SG
נאמנות	lojalitet	נאמנות	lojalitet	N;FEM;SG	N;INDF;MASC;SG
סל	kurv	סל	kurv	N;MASC;SG	N;INDF;MASC;SG
בידור	underholdning	בידור	underholdning	N;MASC;SG	N;INDF;FEM;SG
בידור	entertainment	בידור	entertainment	N;MASC;SG	N;INDF;NEUT;SG
תיקו	slips	תיקו	slips	N;MASC;SG	N;INDF;MASC;SG
תיקו	bind	תיקו	binde	N;MASC;SG	N;INDF;NEUT;SG
תיקו	draw	תיקו	draw	N;MASC;SG	N
תיקו	trekk	תיקו	trekk	N;MASC;SG	N;INDF;NEUT;SG
תיקו	tegne	תיקו	ta	N;MASC;SG	N;INDF;FEM;SG
הספק	leverandør	הספק	leverandør	N;MASC;SG	N;INDF;MASC;SG
הספק	leverandør	הספק	leverandør	N;MASC;SG	N;INDF;MASC;SG
עלילה	plott	עלילה	plott	N;FEM;SG	N;INDF;NEUT;SG
עלילה	fortellingen	עלילה	fortelling	N;FEM;SG	N;DEF;MASC;SG
טס	tess	טס	tess	N;MASC;SG	N;INDF;MASC;SG
תצלום	fotografi	תצלום	fotografi	N;MASC;SG	N;INDF;MASC;SG
