gard	gard	gard	gard	N;MASC;SG	N;INDF;MASC+FEM;SG
collaborateurs	medarbejdere	collaborateur	medarbejder	N;MASC;PL	N;INDF;MASC+FEM;PL
collaborateurs	lønmodtagere	collaborateur	lønmodtager	N;MASC;PL	N;INDF;MASC+FEM;PL
collaborateurs	bidragydere	collaborateur	bidragyder	N;MASC;PL	N;INDF;MASC+FEM;PL
collaborateurs	bidragsydere	collaborateur	bidragsyder	N;MASC;PL	N;INDF;MASC+FEM;PL
restaurants	restauranter	restaurant	restaurant	N;MASC;PL	N;INDF;MASC+FEM;PL
viaduc	viadukt	viaduc	viadukt	N;MASC;SG	N;INDF;MASC+FEM;SG
émergence	fremkomst	émergence	fremkomst	N;FEM;SG	N;INDF;MASC+FEM;SG
émergence	opståen	émergence	opstå	N;FEM;SG	N;DEF;MASC+FEM;SG
gratuit	fri	gratuit	fri	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
préférence	forrang	préférence	forrang	N;FEM;SG	N;INDF;MASC+FEM;SG
préférence	præference	préférence	præference	N;FEM;SG	N;INDF;MASC+FEM;SG
préférence	fortrinsret	préférence	fortrinsret	N;FEM;SG	N;INDF;MASC+FEM;SG
préférence	fortrinsstilling	préférence	fortrinsstilling	N;FEM;SG	N;INDF;MASC+FEM;SG
holstein	holstein	holstein	holstein	N;MASC;SG	N;INDF;MASC+FEM;SG
holstein	holsten	holstein	holst	N;MASC;SG	N;DEF;MASC+FEM;SG
allusion	hentydning	allusion	hentydning	N;FEM;SG	N;INDF;MASC+FEM;SG
allusion	fif	allusion	fif	N;FEM;SG	N;INDF;NEUT;SG
allusion	vink	allusion	vink	N;FEM;SG	N;INDF;NEUT;SG
allusion	hint	allusion	hint	N;FEM;SG	N;INDF;NEUT;SG
allusion	tip	allusion	tip	N;FEM;SG	N;INDF;NEUT;SG
mécanismes	mekanismer	mécanisme	mekanisme	N;MASC;PL	N;INDF;MASC+FEM;PL
mécanismes	mekanismerne	mécanisme	mekanisme	N;MASC;PL	N;DEF;MASC+FEM;PL
mathilde	mathilde	mathilde	mathilde	N;FEM;SG	N;INDF;MASC+FEM;SG
bombardements	bombardementer	bombardement	bombardement	N;MASC;PL	N;INDF;NEUT;PL
bombardements	bombninger	bombardement	bombning	N;MASC;PL	N;INDF;MASC+FEM;PL
rennais	rennais	renner	rennais	N;MASC;SG	N;INDF;MASC+FEM;SG
ice	is	ice	is	N;MASC;SG	N;INDF;MASC+FEM;SG
ice	køl	ice	køl	N;MASC;SG	N;INDF;MASC+FEM;SG
suffisant	tilstrækkelig	suffisant	tilstrækkelig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
foncé	mørkt	foncé	mørk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
foncé	mørk	foncé	mørk	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
hôtes	værter	hôte	værte	N;MASC;PL	N;INDF;MASC+FEM;PL
hôtes	gæsterne	hôte	gæst	N;MASC;PL	N;DEF;MASC+FEM;PL
hôtes	gæster	hôte	gæst	N;MASC;PL	N;INDF;MASC+FEM;PL
caché	gemt	cacher	gemme	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
caché	skjult	cacher	skjult	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
renommer	omdøbe	renommer	omdøbe	V;NFIN	V;NFIN;ACT
promenade	promenade	promenade	promenad	N;FEM;SG	N;INDF;MASC+FEM;SG
promenade	spadseretur	promenade	spadseretur	N;FEM;SG	N;INDF;MASC+FEM;SG
promenade	gåtur	promenade	gåtur	N;FEM;SG	N;INDF;MASC+FEM;SG
établis	etablerede	établir	etablere	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
séparer	separeret	séparer	separere	V;NFIN	V;INDF;SG;PST;V.PTCP
séparer	adskilt	séparer	adskille	V;NFIN	V;INDF;SG;PST;V.PTCP
massive	massiv	massif	massiv	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
massive	massivt	massif	massivt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
online	online	online	onlin	N;MASC;SG	N;INDF;NEUT;SG
visites	ture	visite	tur	N;FEM;PL	N;INDF;MASC+FEM;PL
albanais	albansk	albanais	albansk	ADJ;MASC;SG	ADJ;INDF;SG
pub	pub	pub	pub	N;FEM;SG	N;INDF;MASC+FEM;SG
pub	værtshus	pub	værtshus	N;FEM;SG	N;INDF;NEUT;SG
acceptée	accepteret	accepter	acceptere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
acceptée	accepterede	accepter	acceptere	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
acceptée	godtaget	accepter	godtage	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
prétexte	påskud	prétexte	påskud	N;MASC;SG	N;INDF;NEUT;SG
prétexte	påskud	prétexte	påskud	N;MASC;SG	N;INDF;NEUT;SG
sacrifice	opofrelse	sacrifice	opofrelse	N;MASC;SG	N;INDF;MASC+FEM;SG
sacrifice	ofring	sacrifice	ofring	N;MASC;SG	N;INDF;MASC+FEM;SG
sacrifice	aflivning	sacrifice	aflivning	N;MASC;SG	N;INDF;MASC+FEM;SG
sacrifice	offer	sacrifice	offer	N;MASC;SG	N;INDF;NEUT;SG
socialisme	socialisme	socialisme	socialisme	N;MASC;SG	N;INDF;MASC+FEM;SG
socialisme	socialismen	socialisme	socialisme	N;MASC;SG	N;DEF;MASC+FEM;SG
impasse	dødvande	impasse	dødvand	N;FEM;SG	N;INDF;NEUT;SG
impasse	hårdknude	impasse	hårdknude	N;FEM;SG	N;INDF;NEUT;SG
impasse	dødvande	impasse	dødvand	N;FEM;SG	N;INDF;NEUT;SG
impasse	hårdknude	impasse	hårdknude	N;FEM;SG	N;INDF;NEUT;SG
impasse	dødvande	impasse	dødvand	N;FEM;SG	N;INDF;NEUT;SG
dialecte	dialekt	dialecte	dialekt	N;MASC;SG	N;INDF;MASC+FEM;SG
juventus	juventus	juventu	juventus	N;FEM;SG	N;INDF;MASC+FEM;SG
genèse	tilblivelse	genèse	tilblivelse	N;FEM;SG	N;INDF;MASC+FEM;SG
guerriers	krigere	guerrier	krig	N;MASC;PL	N;INDF;MASC+FEM;PL
réservée	forbeholdt	réserver	forbeholde	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
réservée	afsat	réserver	afsætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
réservée	reserveret	réserver	reservere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
recteur	rektor	recteur	rektor	N;MASC;SG	N;INDF;MASC+FEM;SG
sabre	sværd	sabre	sværd	N;MASC;SG	N;INDF;NEUT;SG
sabre	sværdet	sabre	sværd	N;MASC;SG	N;DEF;NEUT;SG
offert	tilbudte	offrir	tilbudt	V;MASC;SG;PST;V.PTCP	V;SG;PST;V.PTCP
offert	tilbudt	offrir	tilbudt	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
offert	udbudt	offrir	udbudt	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
loups	ulvene	loup	ulv	N;MASC;PL	N;DEF;MASC+FEM;PL
loups	ulve	loup	ulv	N;MASC;PL	N;INDF;MASC+FEM;PL
loups	ulve	loup	ulv	N;MASC;PL	N;INDF;MASC+FEM;PL
restaurée	genoprettet	restaurer	genoprettet	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurée	gendannet	restaurer	gendann	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurée	genetableret	restaurer	genetableret	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurée	genindsat	restaurer	genindsætte	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
restaurée	genskabt	restaurer	genskabt	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
frise	frisé	frise	frisé	N;FEM;SG	N;INDF;MASC+FEM;SG
frise	friesland	frise	friesland	N;FEM;SG	N;INDF;NEUT;SG
itinéraire	route	itinéraire	route	N;MASC;SG	N;INDF;MASC+FEM;SG
itinéraire	ruten	itinéraire	ruten	N;MASC;SG	N;DEF;MASC+FEM;SG
itinéraire	rute	itinéraire	rute	N;MASC;SG	N;INDF;MASC+FEM;SG
pertinence	relevans	pertinence	relevans	N;FEM;SG	N;INDF;MASC+FEM;SG
pertinence	egnethed	pertinence	egnethed	N;FEM;SG	N;INDF;MASC+FEM;SG
pertinence	hensigtsmæssighed	pertinence	hensigtsmæssighed	N;FEM;SG	N;INDF;MASC+FEM;SG
complexité	kompleksitet	complexité	kompleksitet	N;FEM;SG	N;INDF;MASC+FEM;SG
mentionnée	nævnt	mentionner	nævnt	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
mentionnée	omtalt	mentionner	omtale	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
mentionnée	nævnte	mentionner	nævne	V;FEM;SG;PST;V.PTCP	V;DEF;SG;PST;V.PTCP
rechercher	søges	rechercher	søge	V;NFIN	V;IND;PRS;FIN;PASS
rechercher	søge	rechercher	søge	V;NFIN	V;NFIN;ACT
rechercher	søg	rechercher	søg	V;NFIN	V;IMP
fondations	fundamenter	fondation	fundament	N;FEM;PL	N;INDF;NEUT;PL
fondations	fonde	fondation	fonde	N;FEM;PL	N;INDF;MASC+FEM;PL
béatrice	beatrice	béatrice	beatrice	N;FEM;SG	N;INDF;MASC+FEM;SG
slalom	slalom	slalom	slalom	N;MASC;SG	N;INDF;MASC+FEM;SG
enjeux	pæle	enjeu	pæle	N;MASC;PL	N;INDF;NEUT;PL
enjeux	indsatser	enjeu	indsats	N;MASC;PL	N;INDF;MASC+FEM;PL
bienvenue	velkommen	bienvenue	velkommen	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
exacte	nøjagtig	exact	nøjagtig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
exacte	korrekt	exact	korrekt	ADJ;FEM;SG	ADJ;INDF;SG
exacte	nøjagtig	exact	nøjagtig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
accompagner	ledsage	accompagner	ledsage	V;NFIN	V;NFIN;ACT
accompagner	medfølger	accompagner	medfølge	V;NFIN	V;IND;PRS;FIN;ACT
accompagner	ledsage	accompagner	ledsage	V;NFIN	V;NFIN;ACT
accompagner	medfølgende	accompagner	medfølgende	V;NFIN	V;PRS;V.PTCP
papiers	papirer	papier	papir	N;MASC;PL	N;INDF;NEUT;PL
pêcheurs	lystfiskere	pêcheur	lystfiskere	N;MASC;PL	N;INDF;MASC+FEM;PL
pêcheurs	fiskerne	pêcheur	fisker	N;MASC;PL	N;DEF;MASC+FEM;PL
pêcheurs	fiskere	pêcheur	fisker	N;MASC;PL	N;INDF;MASC+FEM;PL
pêcheurs	fiskerne	pêcheur	fisker	N;MASC;PL	N;DEF;MASC+FEM;PL
pêcheurs	fiskere	pêcheur	fisker	N;MASC;PL	N;INDF;MASC+FEM;PL
vecteur	vektor	vecteur	vektor	N;MASC;SG	N;INDF;MASC+FEM;SG
créent	opretter	créer	oprette	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
créent	oprette	créer	oprette	V;IND;PL;3;PRS;FIN	V;NFIN;ACT
grange	grange	grange	grange	N;FEM;SG	N;INDF;MASC+FEM;SG
grange	stald	grange	stald	N;FEM;SG	N;INDF;MASC+FEM;SG
grange	laden	grange	lade	N;FEM;SG	N;DEF;MASC+FEM;SG
break	pause	break	pause	N;MASC;SG	N;INDF;MASC+FEM;SG
choisis	valgte	choisir	vælge	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
choisis	vælg	choisir	vælg	V;MASC;PL;PST;V.PTCP	V;IMP
choisis	vælge	choisir	vælge	V;MASC;PL;PST;V.PTCP	V;NFIN;ACT
