על	sobre	על	sobre	ADP	ADP
הממצאים	conclusiones	הממצאים	conclusión	N	N;FEM;PL
הממצאים	descubrimientos	הממצאים	descubrimiento	N	N;MASC;PL
האמנה	convenio	האמנה	convenio	N;FEM;SG	N;MASC;SG
האמנה	pacto	האמנה	pacto	N;FEM;SG	N;MASC;SG
תווית	label	תווית	label	N;FEM;SG	N;SG
תווית	etiqueta	תווית	etiqueta	N;FEM;SG	N;FEM;SG
יודעת	saber	ידע	saber	V;FEM;SG;V.PTCP;ACT	V;NFIN
נשמר	salvó	נשמר	salvar	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN
חריף	picante	חריף	picante	N;MASC;SG	N;SG
כתבים	escrituras	כתב	escritura	N;MASC;PL	N;FEM;PL
כתבים	escritos	כתב	escrito	N;MASC;PL	N;MASC;PL
כתבים	periodistas	כתב	periodista	N;MASC;PL	N;PL
כתבים	reporteros	כתב	reportero	N;MASC;PL	N;MASC;PL
באים	llegando	בא	llegar	V;MASC;PL;V.PTCP;ACT	V;V.MSDR
באים	venir	בא	venir	V;MASC;PL;V.PTCP;ACT	V;NFIN
לארגן	organice	ארגן	organizar	V;NFIN;ACT	V;IMP;SG;3;FIN
לארגן	organizan	ארגן	organizar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לארגן	organizarse	ארגן	organizar	V;NFIN;ACT	V;SBJV;SG;3;IPFV;FIN
לארגן	organizar	ארגן	organizar	V;NFIN;ACT	V;NFIN
לארגן	organiza	ארגן	organizar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
טכני	tecnica	טכני	tecnicar	N;MASC;SG	N;FEM;SG
טכני	técnico	טכני	técnico	N;MASC;SG	N;MASC;SG
טכני	técnica	טכני	técnica	N;MASC;SG	N;FEM;SG
יציאה	salida	יציאה	salida	N;FEM;SG	N;FEM;SG
אחרונה	último	אחרון	último	ADJ;FEM;SG	ADJ;MASC;SG
אחרונה	última	אחרון	último	ADJ;FEM;SG	ADJ;FEM;SG
עלים	hojas	על	hoja	N;MASC;PL	N;FEM;PL
צדקה	beneficencia	צדקה	beneficencia	N;FEM;SG	N;FEM;SG
צדקה	caridad	צדקה	caridad	N;FEM;SG	N;FEM;SG
צדקה	limosna	צדקה	limosna	N;FEM;SG	N;FEM;SG
צדקה	beneficencia	צדקה	beneficencia	N;FEM;SG	N;FEM;SG
צדקה	caridad	צדקה	caridad	N;FEM;SG	N;FEM;SG
ציורי	gráficos	ציורי	gráfico	N;PSSD;MASC;PL	N;MASC;PL
העיניים	ojitos	העיניים	ojito	N	N;MASC;PL
העיניים	ojos	העיניים	ojo	N	N;MASC;PL
העיניים	eyes	העיניים	eye	N	N
מוגן	protegida	מוגן	protegido	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
מוגן	protegido	מוגן	protegido	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
דמוקרטיה	democracia	דמוקרטיה	democracia	N;FEM;SG	N;FEM;SG
אימונים	entrenamientos	אימון	entrenamiento	N;MASC;PL	N;MASC;PL
משרה	posicion	משרה	posicion	N;FEM;SG	N;FEM;SG
משרה	posición	משרה	posición	N;FEM;SG	N;FEM;SG
משרה	empleo	משרה	empleo	N;FEM;SG	N;MASC;SG
משרה	trabajo	משרה	trabajo	N;FEM;SG	N;MASC;SG
שקט	silencio	שקט	silencio	N;MASC;SG	N;MASC;SG
שקט	tranquilidad	שקט	tranquilidad	N;MASC;SG	N;FEM;SG
שקט	silencio	שקט	silencio	N;MASC;SG	N;MASC;SG
חוצה	cruzando	חוצה	cruzar	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
חוצה	cruzar	חוצה	cruzar	V;MASC;SG;V.PTCP;ACT	V;NFIN
חוצה	atravesar	חוצה	atravesar	V;MASC;SG;V.PTCP;ACT	V;NFIN
במשותף	conjuntamente	במשותף	conjuntamente	ADV	ADV
הקלה	socorro	הקלה	socorro	N;FEM;SG	N;MASC;SG
הקלה	relevo	הקלה	relevo	N;FEM;SG	N;MASC;SG
הקלה	relieve	הקלה	relieve	N;FEM;SG	N;MASC;SG
הקלה	alivio	הקלה	alivio	N;FEM;SG	N;MASC;SG
בהירות	claridad	בהירות	claridad	N;FEM;SG	N;FEM;SG
בהירות	ligereza	בהירות	ligereza	N;FEM;SG	N;FEM;SG
בהירות	luminosidad	בהירות	luminosidad	N;FEM;SG	N;FEM;SG
בהירות	brillo	בהירות	brillo	N;FEM;SG	N;MASC;SG
בהירות	brillantez	בהירות	brillantez	N;FEM;SG	N;FEM;SG
עצום	enorme	עצום	enorme	ADJ;MASC;SG	ADJ;SG
עצום	tremendo	עצום	tremendo	ADJ;MASC;SG	ADJ;MASC;SG
עצום	tremenda	עצום	tremendo	ADJ;MASC;SG	ADJ;FEM;SG
עצום	inmenso	עצום	inmenso	ADJ;MASC;SG	ADJ;MASC;SG
עצום	inmensa	עצום	inmenso	ADJ;MASC;SG	ADJ;FEM;SG
עצום	vasto	עצום	vasto	ADJ;MASC;SG	ADJ;MASC;SG
עצום	vasta	עצום	vastar	ADJ;MASC;SG	ADJ;FEM;SG
בריכת	billar	בריכה	billar	N;PSSD;FEM;SG	N;MASC;SG
בריכת	alberca	בריכה	alberca	N;PSSD;FEM;SG	N;FEM;SG
בריכת	piscina	בריכה	piscina	N;PSSD;FEM;SG	N;FEM;SG
בריכת	pool	בריכה	pool	N;PSSD;FEM;SG	N;MASC;SG
קיצוני	extremo	קיצוני	extremo	N;MASC;SG	N;MASC;SG
קיצוני	extreme	קיצוני	extreme	N;MASC;SG	N
סכסוך	conflicto	סכסוך	conflicto	N;MASC;SG	N;MASC;SG
היסטוריון	historiador	היסטוריון	historiador	N;MASC;SG	N;MASC;SG
עשירה	rico	עשיר	rico	ADJ;FEM;SG	ADJ;MASC;SG
עשירה	rica	עשיר	rico	ADJ;FEM;SG	ADJ;FEM;SG
מבצעי	operacionales	מבצעי	operacional	ADJ;MASC;PL	ADJ;PL
רוחות	vientos	רוח	viento	N;FEM;PL	N;MASC;PL
רוחות	fantasmas	רוח	fantasma	N;FEM;PL	N;PL
רוחות	licores	רוח	licor	N;FEM;PL	N;MASC;PL
רוחות	espíritus	רוח	espíritus	N;FEM;PL	N;MASC;PL
ספינה	barco	ספינה	barco	N;FEM;SG	N;MASC;SG
ספינה	nave	ספינה	nave	N;FEM;SG	N;FEM;SG
ספינה	buque	ספינה	buque	N;FEM;SG	N;MASC;SG
הבעלים	propietarios	הבעל	propietario	N;MASC;PL	N;MASC;PL
מהדורות	ediciones	מהדורת	edición	N;FEM;PL	N;FEM;PL
תשתית	infraestructura	תשתית	infraestructura	N;FEM;SG	N;FEM;SG
נוצרת	formando	נוצרת	formar	V;FEM;SG;V.PTCP;MID	V;V.MSDR
קורבן	sacrificio	קורבן	sacrificio	N;MASC;SG	N;MASC;SG
קורבן	víctima	קורבן	víctima	N;MASC;SG	N;FEM;SG
קורבן	victima	קורבן	victima	N;MASC;SG	N;FEM;SG
חותם	firma	חתם	firma	N;MASC;SG	N;FEM;SG
חותם	foca	חתם	foca	N;MASC;SG	N;FEM;SG
חותם	sello	חתם	sello	N;MASC;SG	N;MASC;SG
האמינו	creyeron	האמין	creer	V;PL;3;PST;ACT	V;IND;PL;3;PST;FIN
הצהיר	declaró	הצהיר	declarar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
תערובת	mezcla	תערובת	mezcla	N;FEM;SG	N;FEM;SG
תערובת	mezcla	תערובת	mezcla	N;FEM;SG	N;FEM;SG
טכניקות	técnicas	טכניקה	técnica	N;FEM;PL	N;FEM;PL
פתיחה	abertura	פתיחה	abertura	N;FEM;SG	N;FEM;SG
פתיחה	inauguración	פתיחה	inauguración	N;FEM;SG	N;FEM;SG
פתיחה	apertura	פתיחה	apertura	N;FEM;SG	N;FEM;SG
חופים	playas	חוף	playa	N;MASC;PL	N;FEM;PL
מעיד	testificar	העיד	testificar	V;MASC;SG;V.PTCP;ACT	V;NFIN
אגדות	fábulas	אגדה	fábula	N;FEM;PL	N;FEM;PL
אגדות	leyendas	אגדה	leyenda	N;FEM;PL	N;FEM;PL
יועץ	consultor	יועץ	consultor	N;MASC;SG	N;MASC;SG
יועץ	consultora	יועץ	consultora	N;MASC;SG	N;FEM;SG
יועץ	asesor	יועץ	asesor	N;MASC;SG	N;MASC;SG
יועץ	asesora	יועץ	asesora	N;MASC;SG	N;FEM;SG
יועץ	consejera	יועץ	consejera	N;MASC;SG	N;FEM;SG
יועץ	consejero	יועץ	consejero	N;MASC;SG	N;MASC;SG
יועץ	consejera	יועץ	consejera	N;MASC;SG	N;FEM;SG
יועץ	consejero	יועץ	consejero	N;MASC;SG	N;MASC;SG
הכתיב	dictó	הכתיב	dictar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
טקסטים	textos	טקסט	texto	N;MASC;PL	N;MASC;PL
המלחמות	guerras	המלחמות	guerra	N;FEM;PL	N;FEM;PL
נדחתה	negó	נדחה	negar	V;FEM;SG;3;PST;MID	V;IND;SG;3;PST;FIN
מתקני	facilidades	מתקן	facilidad	N;PSSD;MASC;PL	N;FEM;PL
מתקני	instalaciones	מתקן	instalación	N;PSSD;MASC;PL	N;FEM;PL
הא	huh	הא	huh		
ממושך	prolongada	ממושך	prolongado	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
ממושך	prolongado	ממושך	prolongado	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
הקואליציה	coalición	הקואליציה	coalición	N	N;FEM;SG
נסיעה	cabalgata	נסיעה	cabalgata	N;FEM;SG	N;FEM;SG
נסיעה	ride	נסיעה	redir	N;FEM;SG	N
נסיעה	paseo	נסיעה	paseo	N;FEM;SG	N;MASC;SG
נסיעה	drive	נסיעה	drive	N;FEM;SG	N
נסיעה	viaje	נסיעה	viaje	N;FEM;SG	N;MASC;SG
אוכלוסיות	poblaciones	אוכלוסיה	población	N;FEM;PL	N;FEM;PL
תושב	residente	תושב	residente	N;MASC;SG	N;SG
למשוך	tiren	משך	tirar	V;NFIN;ACT	V;IMP;PL;3;FIN
למשוך	tira	משך	tirar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
למשוך	tirar	משך	tirar	V;NFIN;ACT	V;NFIN
למשוך	tire	משך	tirar	V;NFIN;ACT	V;IMP;SG;3;FIN
למשוך	jala	משך	jala	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לשבת	sentarse	ישב	sentarse	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
הפיכה	golpe	הפיכה	golpe	N;FEM;SG	N;MASC;SG
מגדלי	towers	מגדל	tower	N;PSSD;MASC;PL	N
מגדלי	torres	מגדל	torre	N;PSSD;MASC;PL	N;FEM;PL
מגדלי	criadores	מגדל	criador	N;PSSD;MASC;PL	N;MASC;PL
מגדלי	reproductores	מגדל	reproductor	N;PSSD;MASC;PL	N;MASC;PL
מגדלי	ganaderos	מגדל	ganadero	N;PSSD;MASC;PL	N;MASC;PL
לזכור	recordando	זכר	recordar	V;NFIN;ACT	V;V.MSDR
לזכור	recordar	זכר	recordar	V;NFIN;ACT	V;NFIN
הפרש	jinete	הפרש	jinete	N;MASC;SG	N;MASC;SG
ברירה	elección	ברירה	elección	N;FEM;SG	N;FEM;SG
ברירה	opción	ברירה	opción	N;FEM;SG	N;FEM;SG
ברירה	choice	ברירה	choice	N;FEM;SG	N
הכללה	generalización	הכללה	generalización	N;FEM;SG	N;FEM;SG
הכללה	inclusión	הכללה	inclusión	N;FEM;SG	N;FEM;SG
ממדים	dimensiones	ממד	dimensión	N;MASC;PL	N;FEM;PL
ריקוד	baile	ריקוד	baile	N;MASC;SG	N;MASC;SG
ריקוד	danza	ריקוד	danza	N;MASC;SG	N;FEM;SG
ריקוד	baile	ריקוד	baile	N;MASC;SG	N;MASC;SG
ריקוד	danza	ריקוד	danza	N;MASC;SG	N;FEM;SG
קפיצה	jump	קפיצה	jump	N;FEM;SG	N
קפיצה	salto	קפיצה	salto	N;FEM;SG	N;MASC;SG
קפיצה	salto	קפיצה	salto	N;FEM;SG	N;MASC;SG
חאן	khan	ח'אן	khan	N;MASC;SG	N;MASC;SG
חאן	kan	ח'אן	kan	N;MASC;SG	N;SG
הנעה	propulsión	הנעה	propulsión	N;FEM;SG	N;FEM;SG
דרישה	requisito	דרישה	requisito	N;FEM;SG	N;MASC;SG
דרישה	exigencia	דרישה	exigencia	N;FEM;SG	N;FEM;SG
דרישה	demanda	דרישה	demanda	N;FEM;SG	N;FEM;SG
המפעילים	manipuladores	המפעיל	manipulador	N;MASC;PL	N;MASC;PL
להסיק	deducir	הסיק	deducir	V;NFIN;ACT	V;NFIN
להסיק	deduzco	הסיק	deducir	V;NFIN;ACT	V;IND;SG;1;PRS;FIN
להסיק	inferir	הסיק	inferir	V;NFIN;ACT	V;NFIN
להסיק	concluir	הסיק	concluir	V;NFIN;ACT	V;NFIN
הידיעה	sabiendo	הידיע	saber	V;FEM;SG;3;PST;ACT	V;V.MSDR
הידיעה	conociendo	הידיע	conocer	V;FEM;SG;3;PST;ACT	V;V.MSDR
זמנים	tiempos	זמן	tiempo	N;MASC;PL	N;MASC;PL
זמנים	veces	זמן	vez	N;MASC;PL	N;FEM;PL
זמנים	épocas	זמן	época	N;MASC;PL	N;FEM;PL
זמנים	times	זמן	time	N;MASC;PL	N
להגיב	responde	הגיב	responder	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להגיב	respondan	הגיב	responder	V;NFIN;ACT	V;IMP;PL;3;FIN
להגיב	responder	הגיב	responder	V;NFIN;ACT	V;NFIN
להגיב	responda	הגיב	responder	V;NFIN;ACT	V;IMP;SG;3;FIN
להגיב	reacciona	הגיב	reaccionar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להגיב	reaccionar	הגיב	reaccionar	V;NFIN;ACT	V;NFIN
להגיב	reaccionan	הגיב	reaccionar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
בנויה	estructurada	בנה	estructurado	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
בנויה	estructurado	בנה	estructurado	ADJ;FEM;SG	ADJ;MASC;SG;V.PTCP
בנויה	construido	בנה	construido	ADJ;FEM;SG	ADJ;MASC;SG;V.PTCP
בנויה	construida	בנה	construido	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
בנויה	construido	בנה	construido	ADJ;FEM;SG	ADJ;MASC;SG;V.PTCP
בנויה	construida	בנה	construido	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
שווים	iguales	שווה	igual	ADJ;MASC;PL	ADJ;PL
שווים	iguales	שווה	igual	ADJ;MASC;PL	ADJ;PL
נפלו	cayeron	נפל	caer	V;PL;3;PST	V;IND;PL;3;PST;FIN
גלגל	rueda	גלגל	rueda	N;MASC;SG	N;FEM;SG
אזהרה	aviso	אזהרה	aviso	N;FEM;SG	N;MASC;SG
אזהרה	advertencia	אזהרה	advertencia	N;FEM;SG	N;FEM;SG
מפקדים	comandantes	מפקד	comandante	N;MASC;PL	N;PL
מפקדים	capitanes	מפקד	capitan	N;MASC;PL	N;MASC;PL
הוצע	sugirió	הוצע	sugerir	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PST;FIN
לאט	lentamente	לאט	lentamente	ADV	ADV
השקעות	inversiones	השקעה	inversión	N;FEM;PL	N;FEM;PL
מבוגרים	adultos	מבוגר	adulto	N;MASC;PL	N;MASC;PL
אומנות	arte	אומנות	arte	N;FEM;SG	N;SG
בחוץ	afuera	בחוץ	afuera		
בחוץ	afuera	בחוץ	afuera		
בחוץ	out	בחוץ	out		
הליך	procedimiento	הליך	procedimiento	N;MASC;SG	N;MASC;SG
פורסמה	publicó	פורסם	publicar	V;FEM;SG;3;PST;PASS	V;IND;SG;3;PST;FIN
מיידי	instantáneo	מיידי	instantáneo	ADJ;MASC;SG	ADJ;MASC;SG
מיידי	instantánea	מיידי	instantánea	ADJ;MASC;SG	ADJ;FEM;SG
מיידי	inmediato	מיידי	inmediato	ADJ;MASC;SG	ADJ;MASC;SG
מיידי	inmediata	מיידי	inmediato	ADJ;MASC;SG	ADJ;FEM;SG
מיידי	instantáneo	מיידי	instantáneo	ADJ;MASC;SG	ADJ;MASC;SG
מיידי	instantánea	מיידי	instantánea	ADJ;MASC;SG	ADJ;FEM;SG
בעייתי	problemático	בעייתי	problemático	ADJ;MASC;SG	ADJ;MASC;SG
תרופה	medicina	תרופה	medicina	N;FEM;SG	N;FEM;SG
תרופה	medicamento	תרופה	medicamento	N;FEM;SG	N;MASC;SG
תרופה	remedio	תרופה	remedio	N;FEM;SG	N;MASC;SG
תרופה	medicación	תרופה	medicación	N;FEM;SG	N;FEM;SG
תרופה	medicamento	תרופה	medicamento	N;FEM;SG	N;MASC;SG
תרופה	cura	תרופה	cura	N;FEM;SG	N;MASC;SG
תרופה	fármaco	תרופה	fármaco	N;FEM;SG	N;MASC;SG
תרופה	droga	תרופה	droga	N;FEM;SG	N;FEM;SG
תרופה	medicamento	תרופה	medicamento	N;FEM;SG	N;MASC;SG
לאמץ	adoptar	אימץ	adoptar	V;NFIN;ACT	V;NFIN
לאמץ	adopta	אימץ	adoptar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לאמץ	adoptan	אימץ	adoptar	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לאמץ	abrazar	אימץ	abrazar	V;NFIN;ACT	V;NFIN
מאכל	alimentación	מאכל	alimentación	N;MASC;SG	N;FEM;SG
מאכל	alimento	מאכל	alimento	N;MASC;SG	N;MASC;SG
מאכל	comida	מאכל	comida	N;MASC;SG	N;FEM;SG
ספציפית	específicamente	ספציפית	específicamente	ADV	ADV
ספציפית	concretamente	ספציפית	concretamente	ADV	ADV
מציאת	hallazgo	מציאה	hallazgo	N;PSSD;FEM;SG	N;MASC;SG
היבטים	aspectos	היבט	aspecto	N;MASC;PL	N;MASC;PL
הצגה	rendimiento	הצגה	rendimiento	N;FEM;SG	N;MASC;SG
הצגה	desempeño	הצגה	desempeño	N;FEM;SG	N;MASC;SG
הצגה	actuación	הצגה	actuación	N;FEM;SG	N;FEM;SG
הצגה	performance	הצגה	performance	N;FEM;SG	N;FEM;SG
הצגה	presentación	הצגה	presentación	N;FEM;SG	N;FEM;SG
הצגה	ponencia	הצגה	ponencia	N;FEM;SG	N;FEM;SG
הצגה	presentacion	הצגה	presentacion	N;FEM;SG	N;FEM;SG
הצגה	espectáculo	הצגה	espectáculo	N;FEM;SG	N;MASC;SG
הצגה	show	הצגה	show	N;FEM;SG	N;MASC;SG
חדרים	habitaciones	חדר	habitación	N;MASC;PL	N;FEM;PL
חדרים	cuartos	חדר	cuarto	N;MASC;PL	N;MASC;PL
חדרים	salas	חדר	sala	N;MASC;PL	N;FEM;PL
הפסדים	pérdidas	הפסד	pérdida	N;MASC;PL	N;FEM;PL
זעם	furia	זעם	furia	N;MASC;SG	N;FEM;SG
זעם	fury	זעם	fury	N;MASC;SG	N
זעם	furor	זעם	furor	N;MASC;SG	N;MASC;SG
זעם	rabia	זעם	rabia	N;MASC;SG	N;FEM;SG
זעם	rage	זעם	rage	N;MASC;SG	N;MASC;SG
בוגרים	ancianos	בוגר	anciano	N;MASC;PL	N;MASC;PL
בוגרים	adultos	בוגר	adulto	N;MASC;PL	N;MASC;PL
בוגרים	alumnos	בוגר	alumno	N;MASC;PL	N;MASC;PL
בוגרים	licenciados	בוגר	licenciado	N;MASC;PL	N;MASC;PL
עצומה	enorme	עצום	enorme	ADJ;FEM;SG	ADJ;SG
שכבה	capa	שכבה	capa	N;FEM;SG	N;FEM;SG
דק	dec	None	dec		
דק	dic	None	decir		
מושלם	perfecto	מושלם	perfecto	ADJ;MASC;SG	ADJ;MASC;SG
מושלם	perfecta	מושלם	perfecto	ADJ;MASC;SG	ADJ;FEM;SG
ממשיכים	continuar	המשיך	continuar	V;MASC;PL;V.PTCP;ACT	V;NFIN
ממשיכים	continuando	המשיך	continuar	V;MASC;PL;V.PTCP;ACT	V;V.MSDR
הערכות	evaluaciones	הערכה	evaluación	N;FEM;PL	N;FEM;PL
הערכות	estimaciones	הערכה	estimación	N;FEM;PL	N;FEM;PL
הערכות	evaluaciones	הערכה	evaluación	N;FEM;PL	N;FEM;PL
הכפרים	pueblos	הכפר	pueblo	N;MASC;PL	N;MASC;PL
הכפרים	aldeas	הכפר	aldea	N;MASC;PL	N;FEM;PL
הצדקה	justificación	הצדקה	justificación	N;FEM;SG	N;FEM;SG
הדתות	religiones	הדתה	religión	N;FEM;PL	N;FEM;PL
להזכיר	menciona	הזכיר	mencionar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להזכיר	mencionar	הזכיר	mencionar	V;NFIN;ACT	V;NFIN
להזכיר	mencione	הזכיר	mencionar	V;NFIN;ACT	V;IMP;SG;3;FIN
הכחדה	extinción	הכחדה	extinción	N;FEM;SG	N;FEM;SG
מגדיר	definiendo	הגדיר	defenir	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
מגדיר	definir	הגדיר	definir	V;MASC;SG;V.PTCP;ACT	V;NFIN
הרפתקאות	adventures	הרפתקאות	adventur	N;FEM;SG	N
הרפתקאות	aventura	הרפתקאות	aventura	N;FEM;SG	N;FEM;SG
מדידה	medición	מדידה	medición	N;FEM;SG	N;FEM;SG
מדידה	medición	מדידה	medición	N;FEM;SG	N;FEM;SG
מדידה	medida	מדידה	medida	N;FEM;SG	N;FEM;SG
מדידה	medida	מדידה	medida	N;FEM;SG	N;FEM;SG
הפגנות	manifestaciones	הפגנה	manifestación	N;FEM;PL	N;FEM;PL
הפגנות	demostraciones	הפגנה	demostración	N;FEM;PL	N;FEM;PL
חפירות	excavaciones	חפירות	excavación	N;FEM;PL	N;FEM;PL
חפירות	excavaciones	חפירות	excavación	N;FEM;PL	N;FEM;PL
ציונות	sionismo	ציונות	sionismo	N;FEM;SG	N;MASC;SG
ציונות	sionista	ציונות	sionista	N;FEM;SG	N;SG
רציני	seria	רציני	serio	ADJ;MASC;SG	ADJ;FEM;SG
רציני	serio	רציני	serio	ADJ;MASC;SG	ADJ;MASC;SG
רציני	grave	רציני	grave	ADJ;MASC;SG	ADJ;SG
תביעה	enjuiciamiento	תביעה	enjuiciamiento	N;FEM;SG	N;MASC;SG
תביעה	acusación	תביעה	acusación	N;FEM;SG	N;FEM;SG
תביעה	fiscalía	תביעה	fiscalía	N;FEM;SG	N;FEM;SG
תביעה	demanda	תביעה	demanda	N;FEM;SG	N;FEM;SG
תביעה	pleito	תביעה	pleito	N;FEM;SG	N;MASC;SG
נגרם	causó	נגרם	causar	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN
מגבלות	limitaciones	מגבלה	limitación	N;FEM;PL	N;FEM;PL
מגבלות	restricciones	מגבלה	restricción	N;FEM;PL	N;FEM;PL
מגבלות	límites	מגבלה	límite	N;FEM;PL	N;MASC;PL
מגבלות	limites	מגבלה	limit	N;FEM;PL	N;MASC;PL
כפתור	botón	כפתור	botón	N;MASC;SG	N;MASC;SG
כפתור	button	כפתור	button	N;MASC;SG	N;MASC;SG
כפתור	boton	כפתור	boton	N;MASC;SG	N;MASC;SG
שומן	grasa	שומן	grasa	N;MASC;SG	N;FEM;SG
מעצר	detención	מעצר	detención	N;MASC;SG	N;FEM;SG
מעצר	arresto	מעצר	arresto	N;MASC;SG	N;MASC;SG
מעצר	busto	מעצר	busto	N;MASC;SG	N;MASC;SG
דתיות	religiosos	דתי	religioso	ADJ;FEM;PL	ADJ;MASC;PL
דתיות	religiosas	דתי	religioso	ADJ;FEM;PL	ADJ;FEM;PL
דיבור	discurso	דיבור	discurso	N;MASC;SG	N;MASC;SG
קדוש	santo	קדוש	santo		
קדוש	santo	קדוש	santo		
מוכנים	listos	מוכן	listo	ADJ;MASC;PL	ADJ;MASC;PL
מוכנים	preparados	מוכן	preparado	ADJ;MASC;PL	ADJ;MASC;PL;V.PTCP
מקדם	coeficiente	מקדם	coeficiente	N;MASC;SG	N;MASC;SG
מקדם	promotor	מקדם	promotor	N;MASC;SG	N;MASC;SG
ההסתברות	probabilidad	ההסתברות	probabilidad	N;FEM;SG	N;FEM;SG
להדגיש	destacamos	הדגיש	destacar	V;NFIN;ACT	V;IND;PL;1;PRS;FIN
להדגיש	destacar	הדגיש	destacar	V;NFIN;ACT	V;NFIN
להדגיש	resaltar	הדגיש	resaltar	V;NFIN;ACT	V;NFIN
להדגיש	enfatizar	הדגיש	enfatizar	V;NFIN;ACT	V;NFIN
התחלה	start	התחלה	start	N;FEM;SG	N
התחלה	inicio	התחלה	inicio	N;FEM;SG	N;MASC;SG
התחלה	comienzo	התחלה	comienzo	N;FEM;SG	N;MASC;SG
התחלה	comienzo	התחלה	comienzo	N;FEM;SG	N;MASC;SG
אלופים	campeones	אלוף	campeón	N;MASC;PL	N;MASC;PL
ועדות	comisiones	ועדה	comisión	N;FEM;PL	N;FEM;PL
ועדות	comités	ועדה	comités	N;FEM;PL	N;MASC;PL
נכונות	true	נכונות	true	N;FEM;SG	N
נכונות	verdad	נכונות	verdad	N;FEM;SG	N;FEM;SG
הנצחה	memorial	הנצחה	memorial	N;FEM;SG	N;MASC;SG
הנצחה	monumento	הנצחה	monumento	N;FEM;SG	N;MASC;SG
הנצחה	conmemoración	הנצחה	conmemoración	N;FEM;SG	N;FEM;SG
בבירור	claramente	בבירור	claramente	ADV	ADV
בבירור	evidentemente	בבירור	evidentemente	ADV	ADV
ייחודיים	únicos	ייחודי	único	ADJ;MASC;PL	ADJ;MASC;PL
ייחודיים	únicas	ייחודי	único	ADJ;MASC;PL	ADJ;FEM;PL
השלמת	terminación	השלמה	terminación	N;PSSD;FEM;SG	N;FEM;SG
השלמת	finalización	השלמה	finalización	N;PSSD;FEM;SG	N;FEM;SG
השלמת	conclusión	השלמה	conclusión	N;PSSD;FEM;SG	N;FEM;SG
ההבדלים	diferencias	ההבדל	diferencia	N;MASC;PL	N;FEM;PL
שאל	pregunta	שאל	pregunta	N;MASC;SG	N;FEM;SG
מט	mat	מט	mat		
התקווה	esperanzas	התקווה	esperanza	N	N;FEM;PL
התקווה	hope	התקווה	hope	N	N
התקווה	esperanza	התקווה	esperanza	N	N;FEM;SG
תעשיות	industrias	תעשייה	industria	N;FEM;PL	N;FEM;PL
מינור	minor	מינור	minor	N;MASC;SG	N
כימיה	quimica	כימיה	quimicar	N;FEM;SG	N;FEM;SG
כימיה	química	כימיה	química	N;FEM;SG	N;FEM;SG
התפשטות	propagación	התפשטות	propagación	N;FEM;SG	N;FEM;SG
התפשטות	ampliación	התפשטות	ampliación	N;FEM;SG	N;FEM;SG
התפשטות	expansión	התפשטות	expansión	N;FEM;SG	N;FEM;SG
בקשות	peticiones	בקשה	petición	N;FEM;PL	N;FEM;PL
בקשות	solicitudes	בקשה	solicitud	N;FEM;PL	N;FEM;PL
בקרוב	pronto	בקרוב	pronto	ADV	ADV
בקרוב	próximamente	בקרוב	próximamente	ADV	ADV
ממלא	llenar	מילא	llenar	V;MASC;SG;V.PTCP;ACT	V;NFIN
ממלא	llenando	מילא	llenar	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
הגדרות	configuraciones	הגדרה	configuración	N;FEM;PL	N;FEM;PL
הגדרות	ajustes	הגדרה	ajuste	N;FEM;PL	N;MASC;PL
הגדרות	preferencias	הגדרה	preferencia	N;FEM;PL	N;FEM;PL
מסילות	ferrocarriles	מסילות	ferrocarril	N;FEM;PL	N;MASC;PL
תלות	dependencia	תלות	dependencia	N;FEM;SG	N;FEM;SG
תלות	dependencia	תלות	dependencia	N;FEM;SG	N;FEM;SG
ראיה	evidencia	ראייה	evidencia	N;FEM;SG	N;FEM;SG
עופרת	plomo	עפר	plomo	N;FEM;SG	N;MASC;SG
