ابتر	miserábel	ابتر	miserábel	ADJ	ADJ
تصویر	fotografía	تصویر	fotografía	N;NOM;MASC;SG;3	N
تضاد	contraste	تضاد	contraste	N;NOM;MASC;SG;3	N
تضاد	contraste	تضاد	contraste	N;NOM;MASC;SG;3	N
تضاد	oposición	تضاد	oposición	N;NOM;MASC;SG;3	N
تعارض	competición	تعارض	competición	N;NOM;MASC;SG;3	N
تعارض	oposición	تعارض	oposición	N;NOM;MASC;SG;3	N
تعاقب	persecución	تعاقب	persecución	N;NOM;MASC;SG;3	N
تعاقب	persecución	تعاقب	persecución	N;NOM;MASC;SG;3	N
تعبیر	explicación	تعبیر	explicación	N;NOM;FEM;SG;3	N
تعداد	número	تعداد	número	N;NOM;MASC;SG;3	N
تعداد	suma	تعداد	suma	N;NOM;MASC;SG;3	N
تعداد	fortaleza	تعداد	fortalezar	N;NOM;MASC;SG;3	N
تعداد	forzas	تعداد	forza	N;NOM;MASC;SG;3	N
تعداد	forza	تعداد	forza	N;NOM;MASC;SG;3	N
تعداد	cantidade	تعداد	cantidade	N;NOM;MASC;SG;3	N
تعریف	descrición	تعریف	descrición	N;NOM;MASC;SG;3	N
تعریف	definición	تعریف	definición	N;NOM;MASC;SG;3	N
تعریف	explicación	تعریف	explicación	N;NOM;MASC;SG;3	N
تعریف	descrición	تعریف	descrición	N;NOM;MASC;SG;3	N
تعریف	definición	تعریف	definición	N;NOM;MASC;SG;3	N
تعریف	explicación	تعریف	explicación	N;NOM;MASC;SG;3	N
تعزیر	castigo	تعزیر	castigo	N;NOM;MASC;SG;3	N
تعزیر	castigo	تعزیر	castigo	N;NOM;MASC;SG;3	N
تعسُّر	dificultades	تعسُّر	dificultade	N;NOM;MASC;SG;3	N
تعسُّر	pobreza	تعسُّر	pobreza	N;NOM;MASC;SG;3	N
تعشُّق	amor	تعشُّق	amor	N;NOM;MASC;SG;3	N
تعشُّق	desexo	تعشُّق	desexo	N;NOM;MASC;SG;3	N
تعشُّق	desexo	تعشُّق	desexo	N;NOM;MASC;SG;3	N
تعطیل	vacacións	تعطیل	vacación	N;NOM;MASC;SG;3	N
تعطیل	vacacións	تعطیل	vacación	N;NOM;MASC;SG;3	N
تعظیم	reverencia	تعظیم	reverencia	N;NOM;FEM;SG;3	N
تعظیم	respeto	تعظیم	respeto	N;NOM;FEM;SG;3	N
تعظیم	respecto	تعظیم	respecto	N;NOM;FEM;SG;3	N
تعظیم	honra	تعظیم	honra	N;NOM;FEM;SG;3	N
تعظیم	reverencia	تعظیم	reverencia	N;NOM;FEM;SG;3	N
تعظیم	respeto	تعظیم	respeto	N;NOM;FEM;SG;3	N
تعظیم	respecto	تعظیم	respecto	N;NOM;FEM;SG;3	N
تعظیم	honra	تعظیم	honra	N;NOM;FEM;SG;3	N
تعلیم	ensino	تعلیم	ensino	N;NOM;FEM;SG;3	N
تعلیم	ensinanza	تعلیم	ensinanza	N;NOM;FEM;SG;3	N
تعلیم	educación	تعلیم	educación	N;NOM;FEM;SG;3	N
تعلیم	ensino	تعلیم	ensino	N;NOM;FEM;SG;3	N
تعلیم	ensinanza	تعلیم	ensinanza	N;NOM;FEM;SG;3	N
تعلیم	educación	تعلیم	educación	N;NOM;FEM;SG;3	N
تعمیر	edificio	تعمیر	edificio	N;NOM;FEM;SG;3	N
تعمیر	construción	تعمیر	construción	N;NOM;FEM;SG;3	N
تعمیر	estrutura	تعمیر	estrutura	N;NOM;FEM;SG;3	N
تعمیر	rede	تعمیر	rede	N;NOM;FEM;SG;3	N
تعمیر	construción	تعمیر	construción	N;NOM;FEM;SG;3	N
تعمیر	construcción	تعمیر	construcción	N;NOM;FEM;SG;3	N
تعمیر	construtora	تعمیر	construtor	N;NOM;FEM;SG;3	N
تعمیر	edificio	تعمیر	edificio	N;NOM;FEM;SG;3	N
تعمیر	construción	تعمیر	construción	N;NOM;FEM;SG;3	N
تعمیر	estrutura	تعمیر	estrutura	N;NOM;FEM;SG;3	N
تعمیر	rede	تعمیر	rede	N;NOM;FEM;SG;3	N
تعمیل	execución	تعمیل	execución	N;NOM;MASC;SG;3	N
تعمیل	execución	تعمیل	execución	N;NOM;MASC;SG;3	N
تفارُق	división	تفارُق	división	N;NOM;MASC;SG;3	N
تفارُق	separación	تفارُق	separación	N;NOM;MASC;SG;3	N
تفارُق	diferenza	تفارُق	diferenza	N;NOM;MASC;SG;3	N
تفارُق	diferenzas	تفارُق	diferenza	N;NOM;MASC;SG;3	N
تفارُق	diferencia	تفارُق	diferencia	N;NOM;MASC;SG;3	N
تفتیش	investigación	تفتیش	investigación	N;NOM;FEM;SG;3	N
تفتیش	investigacións	تفتیش	investigación	N;NOM;FEM;SG;3	N
تفتیش	investigación	تفتیش	investigación	N;NOM;FEM;SG;3	N
تفحُّص	procura	تفحُّص	procura	N;NOM;MASC;SG;3	N
تفحُّص	investigación	تفحُّص	investigación	N;NOM;MASC;SG;3	N
تفحُّص	investigación	تفحُّص	investigación	N;NOM;MASC;SG;3	N
تفحُّص	investigacións	تفحُّص	investigación	N;NOM;MASC;SG;3	N
تفرقہ	división	تفرقہ	división	N;NOM;MASC;SG;3	N
تفرقہ	separación	تفرقہ	separación	N;NOM;MASC;SG;3	N
تفریح	entretemento	تفریح	entretemento	N;NOM;MASC;SG;3	N
تفریق	diferenza	تفریق	diferenza	N;NOM;MASC;SG;3	N
تفریق	distinción	تفریق	distinción	N;NOM;MASC;SG;3	N
تفریق	separación	تفریق	separación	N;NOM;MASC;SG;3	N
تفریق	diferenza	تفریق	diferenza	N;NOM;MASC;SG;3	N
تفریق	distinción	تفریق	distinción	N;NOM;MASC;SG;3	N
تفریق	separación	تفریق	separación	N;NOM;MASC;SG;3	N
تفصیل	detalles	تفصیل	detalle	N;NOM;MASC;SG;3	N
تفصیل	crédito	تفصیل	crédito	N;NOM;MASC;SG;3	N
تفصیل	explicación	تفصیل	explicación	N;NOM;MASC;SG;3	N
تفہیم	explicación	تفہیم	explicación	N;NOM;MASC;SG;3	N
تفہیم	ensino	تفہیم	ensino	N;NOM;MASC;SG;3	N
تفہیم	ensinanza	تفہیم	ensinanza	N;NOM;MASC;SG;3	N
تقاتُل	loita	تقاتُل	loita	N;NOM;MASC;SG;3	N
تقاتُل	combate	تقاتُل	combate	N;NOM;MASC;SG;3	N
تقاصُر	redución	تقاصُر	redución	N;NOM;MASC;SG;3	N
تقاصُر	diminución	تقاصُر	diminución	N;NOM;MASC;SG;3	N
تقاضا	demanda	تقاضا	demanda	N;NOM;MASC;SG;3	N
تقاطُع	estradas	تقاطُع	estrada	N;NOM;MASC;SG;3	N
تقاطُع	camiños	تقاطُع	camiño	N;NOM;MASC;SG;3	N
تقدُّس	santidade	تقدُّس	santidade	N;NOM;MASC;SG;3	N
تقدُّس	pureza	تقدُّس	pureza	N;NOM;MASC;SG;3	N
تقدیر	fortuna	تقدیر	fortuna	N;NOM;FEM;SG;3	N
تقدیر	destino	تقدیر	destino	N;NOM;FEM;SG;3	N
تقدیر	sorte	تقدیر	sorte	N;NOM;FEM;SG;3	N
تقدیر	fortuna	تقدیر	fortuna	N;NOM;FEM;SG;3	N
تقدیر	destino	تقدیر	destino	N;NOM;FEM;SG;3	N
تقدیر	destino	تقدیر	destino	N;NOM;FEM;SG;3	N
تقدیر	sorte	تقدیر	sorte	N;NOM;FEM;SG;3	N
تقریب	causa	تقریب	causa	N;NOM;FEM;SG;3	N
تقریب	enfoque	تقریب	enfoque	N;NOM;FEM;SG;3	N
تقریب	nunha	تقریب	nunha	N;NOM;FEM;SG;3	N
تقریب	ocasión	تقریب	ocasión	N;NOM;FEM;SG;3	N
تقریب	razón	تقریب	razón	N;NOM;FEM;SG;3	N
تقریب	motivo	تقریب	motivo	N;NOM;FEM;SG;3	N
تقریب	pola	تقریب	pola	N;NOM;FEM;SG;3	N
تقریب	causa	تقریب	causa	N;NOM;FEM;SG;3	N
تقریب	enfoque	تقریب	enfoque	N;NOM;FEM;SG;3	N
تقریب	nunha	تقریب	nunha	N;NOM;FEM;SG;3	N
تقریب	ocasión	تقریب	ocasión	N;NOM;FEM;SG;3	N
تقریب	cerimonia	تقریب	cerimonia	N;NOM;FEM;SG;3	N
تقریب	razón	تقریب	razón	N;NOM;FEM;SG;3	N
تقریب	motivo	تقریب	motivo	N;NOM;FEM;SG;3	N
تقریب	pola	تقریب	pola	N;NOM;FEM;SG;3	N
تقریر	discurso	تقریر	discurso	N;NOM;FEM;SG;3	N
تقریر	enderezo	تقریر	enderezo	N;NOM;FEM;SG;3	N
تقریر	dirección	تقریر	dirección	N;NOM;FEM;SG;3	N
تقریر	charla	تقریر	charlar	N;NOM;FEM;SG;3	N
تقریر	charla	تقریر	charlar	N;NOM;FEM;SG;3	N
تقریر	charla	تقریر	charlar	N;NOM;FEM;SG;3	N
تقریر	discurso	تقریر	discurso	N;NOM;FEM;SG;3	N
تقریر	expresión	تقریر	expresión	N;NOM;FEM;SG;3	N
تقریر	discurso	تقریر	discurso	N;NOM;FEM;SG;3	N
تقریر	enderezo	تقریر	enderezo	N;NOM;FEM;SG;3	N
تقریر	dirección	تقریر	dirección	N;NOM;FEM;SG;3	N
تقریر	charla	تقریر	charlar	N;NOM;FEM;SG;3	N
تقریر	charla	تقریر	charlar	N;NOM;FEM;SG;3	N
تقریرکرنا	tratar	تقریرکرنا	tratar	V;SG;NFIN;ACT	V
تقریرکرنا	abordar	تقریرکرنا	abordar	V;SG;NFIN;ACT	V
تقریرکرنا	falar	تقریرکرنا	falar	V;SG;NFIN;ACT	V
تقریرکرنا	falamos	تقریرکرنا	falar	V;SG;NFIN;ACT	V
تقریرکرنا	fala	تقریرکرنا	falar	V;SG;NFIN;ACT	V
تقریرکرنا	fale	تقریرکرنا	fale	V;SG;NFIN;ACT	V
تقسیم	división	تقسیم	división	N;NOM;FEM;SG;3	N
تقلید	emulación	تقلید	emulación	N;NOM;MASC;SG;3	N
تقلید	imitación	تقلید	imitación	N;NOM;MASC;SG;3	N
تقلید	na	تقلید	na	N;NOM;MASC;SG;3	N
تقلیدکرنا	seguir	تقلیدکرنا	seguir	V;NFIN	V
تقلیدکرنا	seguen	تقلیدکرنا	seguir	V;NFIN	V
تقلیدکرنا	siga	تقلیدکرنا	siga	V;NFIN	V
تقویت	fortaleza	تقویت	fortalezar	N;NOM;MASC;SG;3	N
تقویت	forzas	تقویت	forza	N;NOM;MASC;SG;3	N
تقویت	forza	تقویت	forza	N;NOM;MASC;SG;3	N
تقویت	axuda	تقویت	axuda	N;NOM;MASC;SG;3	N
تقویت	apoio	تقویت	apoio	N;NOM;MASC;SG;3	N
تک	para	تک	para	ADP	ADP
تک	ata	تک	ata	ADP	ADP
تک	ata	تک	ata	ADP	ADP
تکاثُر	prosperidade	تکاثُر	prosperidade	N;NOM;MASC;SG;3	N
تکالیف	problemas	تکلیف	problema	N;NOM;MASC;PL;3	N
تکبُّر	orgullo	تکبُّر	orgullo	N;NOM;MASC;SG;3	N
تکثیر	incremento	تکثیر	incremento	N;NOM;MASC;SG;3	N
تکثیر	aumento	تکثیر	aumento	N;NOM;MASC;SG;3	N
تکثیر	exceso	تکثیر	exceso	N;NOM;MASC;SG;3	N
تکریم	reverencia	تکریم	reverencia	N;NOM;MASC;SG;3	N
تکریم	honra	تکریم	honra	N;NOM;MASC;SG;3	N
تکریم	reverencia	تکریم	reverencia	N;NOM;MASC;SG;3	N
تکریم	honra	تکریم	honra	N;NOM;MASC;SG;3	N
تکریم	respeto	تکریم	respeto	N;NOM;MASC;SG;3	N
تکریم	respecto	تکریم	respecto	N;NOM;MASC;SG;3	N
تکلُّف	problema	تکلُّف	problema	N;NOM;MASC;SG;3	N
تکلُّف	problemas	تکلُّف	problema	N;NOM;MASC;SG;3	N
تکلُّف	cerimonia	تکلُّف	cerimonia	N;NOM;MASC;SG;3	N
تکلیف	dificultades	تکلیف	dificultade	N;NOM;FEM;SG;3	N
تکلیف	problema	تکلیف	problema	N;NOM;FEM;SG;3	N
تکلیف	problemas	تکلیف	problema	N;NOM;FEM;SG;3	N
تکلیف	sufrimento	تکلیف	sufrimento	N;NOM;FEM;SG;3	N
تکلیف	dor	تکلیف	dor	N;NOM;FEM;SG;3	N
تکمیل	execución	تکمیل	execución	N;NOM;MASC;SG;3	N
تکمیل	execución	تکمیل	execución	N;NOM;MASC;SG;3	N
تکوین	creación	تکوین	creación	N;NOM;MASC;SG;3	N
تکوین	creación	تکوین	creación	N;NOM;MASC;SG;3	N
تِکھارنا	demostrar	تِکھار	demostrar	V;SG;NFIN;ACT	V
تِکھارنا	probar	تِکھار	probar	V;SG;NFIN;ACT	V
تِکھارنا	establecer	تِکھار	establecer	V;SG;NFIN;ACT	V
تِکھارنا	estabelecer	تِکھار	estabelecer	V;SG;NFIN;ACT	V
تگرگ	“	تگرگ	“		
تلاش	persecución	تلاش	persecución	N;NOM;FEM;SG;3	N
تلاش	investigación	تلاش	investigación	N;NOM;FEM;SG;3	N
تلاش	desexo	تلاش	desexo	N;NOM;FEM;SG;3	N
تلاش	persecución	تلاش	persecución	N;NOM;FEM;SG;3	N
تلاش	procura	تلاش	procura	N;NOM;FEM;SG;3	N
تلاش	investigación	تلاش	investigación	N;NOM;FEM;SG;3	N
تلاش	desexo	تلاش	desexo	N;NOM;FEM;SG;3	N
تلف	perda	تلف	perda	N;NOM;MASC;SG;3	N
تلف	destrución	تلف	destrución	N;NOM;MASC;SG;3	N
تلف	destrucción	تلف	destrucción	N;NOM;MASC;SG;3	N
تلفی	morte	تلفی	morte	N;NOM;MASC;SG;3	N
تلفی	destrución	تلفی	destrución	N;NOM;MASC;SG;3	N
تلفی	destrucción	تلفی	destrucción	N;NOM;MASC;SG;3	N
تلقین	ensino	تلقین	ensino	N;NOM;FEM;SG;3	N
تلقین	ensinanza	تلقین	ensinanza	N;NOM;FEM;SG;3	N
تلی	fondo	تلی	fondo	N;NOM;FEM;SG;3	N
تلی	final	تلی	final	N;NOM;FEM;SG;3	N
تلے	na	تلا	na	N;NOM;MASC;SG;3	N
تلے	embaixo	تلا	embaixo	N;NOM;MASC;SG;3	N
تلے	na	تلا	na	N;NOM;MASC;SG;3	N
تلے	embaixo	تلا	embaixo	N;NOM;MASC;SG;3	N
تمام	enteira	تمام	enteiro	ADJ	ADJ
تمام	completo	تمام	completo	ADJ	ADJ
تمام	enteira	تمام	enteiro	ADJ	ADJ
تمام	completo	تمام	completo	ADJ	ADJ
تمام	completo	تمام	completo	ADJ	ADJ
تمامی	último	تمامی	último	ADJ	ADJ
تمامی	últimos	تمامی	último	ADJ	ADJ
تمامی	pasado	تمامی	pasado	ADJ	ADJ
تمامی	última	تمامی	último	ADJ	ADJ
تمامی	completo	تمامی	completo	ADJ	ADJ
تمثیل	exemplo	تمثیل	exemplo	N;NOM;MASC;SG;3	N
تمثیل	analoxía	تمثیل	analoxía	N;NOM;MASC;SG;3	N
تمثیل	exemplo	تمثیل	exemplo	N;NOM;MASC;SG;3	N
تمثیل	xogo	تمثیل	xogo	N;NOM;MASC;SG;3	N
تمثیل	exemplo	تمثیل	exemplo	N;NOM;MASC;SG;3	N
تمثیل	analoxía	تمثیل	analoxía	N;NOM;MASC;SG;3	N
تمثیل	drama	تمثیل	dramar	N;NOM;MASC;SG;3	N
تمثیل	exemplo	تمثیل	exemplo	N;NOM;MASC;SG;3	N
تمثیل	xogo	تمثیل	xogo	N;NOM;MASC;SG;3	N
تمغہ	medalla	تمغہ	medalla	N;NOM;MASC;SG;3	N
تمہید	xestión	تمہید	xestión	N;NOM;MASC;SG;3	N
تمہید	dirección	تمہید	dirección	N;NOM;MASC;SG;3	N
تمہید	arranxo	تمہید	arranxo	N;NOM;MASC;SG;3	N
تمہید	acordo	تمہید	acordo	N;NOM;MASC;SG;3	N
تمہید	xestión	تمہید	xestión	N;NOM;MASC;SG;3	N
تمہید	dirección	تمہید	dirección	N;NOM;MASC;SG;3	N
تمہید	arranxo	تمہید	arranxo	N;NOM;MASC;SG;3	N
تمہید	acordo	تمہید	acordo	N;NOM;MASC;SG;3	N
تمیز	sentido	تمیز	sentido	N;NOM;MASC;SG;3	N
تمیز	diferenza	تمیز	diferenza	N;NOM;MASC;SG;3	N
تمیز	distinción	تمیز	distinción	N;NOM;MASC;SG;3	N
تمیز	categoría	تمیز	categoría	N;NOM;MASC;SG;3	N
تناظُر	perspectiva	تناظُر	perspectiva	N;NOM;MASC;SG;3	N
تنافُس	competición	تنافُس	competición	N;NOM;MASC;SG;3	N
تنتری	músico	تنتری	músico	N;NOM;MASC;SG;3	N
تنخواہ	soldo	تنخواہ	soldo	N;NOM;MASC;SG;3	N
تنخواہ	salario	تنخواہ	salario	N;NOM;MASC;SG;3	N
تنخواہ	salarios	تنخواہ	salario	N;NOM;MASC;SG;3	N
تنخواہ	soldo	تنخواہ	soldo	N;NOM;MASC;SG;3	N
تنخواہ	salario	تنخواہ	salario	N;NOM;MASC;SG;3	N
تنخواہ	salarios	تنخواہ	salario	N;NOM;MASC;SG;3	N
تنظیم	festa	تنظیم	festa	N;NOM;FEM;SG;3	N
تنظیم	partido	تنظیم	partido	N;NOM;FEM;SG;3	N
تنظیم	disciplina	تنظیم	disciplina	N;NOM;FEM;SG;3	N
تنظیم	organización	تنظیم	organización	N;NOM;FEM;SG;3	N
تنظیم	sindicato	تنظیم	sindicato	N;NOM;FEM;SG;3	N
تنظیم	festa	تنظیم	festa	N;NOM;FEM;SG;3	N
تنظیم	partido	تنظیم	partido	N;NOM;FEM;SG;3	N
تنظیم	disciplina	تنظیم	disciplina	N;NOM;FEM;SG;3	N
تنظیم	organización	تنظیم	organización	N;NOM;FEM;SG;3	N
تنظیم	sindicato	تنظیم	sindicato	N;NOM;FEM;SG;3	N
تنظیم	arranxo	تنظیم	arranxo	N;NOM;FEM;SG;3	N
تنظیم	acordo	تنظیم	acordo	N;NOM;FEM;SG;3	N
تنفُّر	versión	تنفُّر	versión	N;NOM;MASC;SG;3	N
تنقیح	procura	تنقیح	procura	N;NOM;MASC;SG;3	N
تنقیح	investigación	تنقیح	investigación	N;NOM;MASC;SG;3	N
تنقیح	determinación	تنقیح	determinación	N;NOM;MASC;SG;3	N
تنقیح	limpeza	تنقیح	limpeza	N;NOM;MASC;SG;3	N
تنقید	críticas	تنقید	crítica	N;NOM;FEM;SG;3	N
تنقید	crítica	تنقید	crítica	N;NOM;FEM;SG;3	N
تنقیض	oposición	تنقیض	oposición	N;NOM;MASC;SG;3	N
تنگی	pobreza	تنگی	pobreza	N;NOM;FEM;SG;3	N
تنومند	san	تنومند	ser	ADJ	ADJ
تنومند	saudable	تنومند	saudable	ADJ	ADJ
تنومند	forte	تنومند	forte	ADJ	ADJ
تنومند	fortes	تنومند	forte	ADJ	ADJ
تنی	compartir	تنی	compartir	V;PFV;FEM;SG;V.PTCP;ACT	V
تنی	comparten	تنی	compartir	V;PFV;FEM;SG;V.PTCP;ACT	V
تنی	compartimos	تنی	compartir	V;PFV;FEM;SG;V.PTCP;ACT	V
تواریخ	datas	تواریخ	data	N;NOM;MASC;SG;3	N
توازُن	equilibrio	توازُن	equilibrio	N;NOM;MASC;SG;3	N
توازُن	balance	توازُن	balance	N;NOM;MASC;SG;3	N
توانا	saúde	توانا	saúde	N;NOM;MASC;SG;3	N
توانائی	capacidade	توانائی	capacidade	N;NOM;FEM;SG;3	N
توانائی	habilidade	توانائی	habilidade	N;NOM;FEM;SG;3	N
توانائی	fortaleza	توانائی	fortalezar	N;NOM;FEM;SG;3	N
توانائی	forzas	توانائی	forza	N;NOM;FEM;SG;3	N
توانائی	forza	توانائی	forza	N;NOM;FEM;SG;3	N
توانائی	enerxía	توانائی	enerxía	N;NOM;FEM;SG;3	N
توانائی	consumo	توانائی	consumo	N;NOM;FEM;SG;3	N
توانائی	capacidade	توانائی	capacidade	N;NOM;FEM;SG;3	N
توانائی	habilidade	توانائی	habilidade	N;NOM;FEM;SG;3	N
توانائی	fortaleza	توانائی	fortalezar	N;NOM;FEM;SG;3	N
توانائی	forzas	توانائی	forza	N;NOM;FEM;SG;3	N
توانائی	forza	توانائی	forza	N;NOM;FEM;SG;3	N
توپنا	cubrir	توپنا	cubrir	V;MASC;SG;V.PTCP;ACT	V
توپنا	cuberto	توپنا	cuberto	V;MASC;SG;V.PTCP;ACT	V
توپنا	cuberta	توپنا	cubrir	V;MASC;SG;V.PTCP;ACT	V
توپنا	soterrar	توپنا	soterrar	V;MASC;SG;V.PTCP;ACT	V
توڑ	responder	توڑ	responder	V;ACT	V
توڑ	romper	توڑ	romper	V;ACT	V
توڑ	curar	توڑ	curar	V;ACT	V
توڑنا	destrúen	توڑ	destruír	V;MASC;SG;NFIN;ACT	V
توڑنا	destruír	توڑ	destruír	V;MASC;SG;NFIN;ACT	V
توڑنا	destrúe	توڑ	destruír	V;MASC;SG;NFIN;ACT	V
توڑنا	matar	توڑ	matar	V;MASC;SG;NFIN;ACT	V
توڑنا	romper	توڑ	romper	V;MASC;SG;NFIN;ACT	V
توقُّر	dignidade	توقُّر	dignidade	N;NOM;MASC;SG;3	N
توقُّف	dúbida	توقُّف	dúbida	N;NOM;MASC;SG;3	N
توقُّف	dúbidas	توقُّف	dúbida	N;NOM;MASC;SG;3	N
تولنا	xulgar	تولنا	xulgar	V;MASC;SG;V.PTCP;ACT	V
تولنا	xulgar	تولنا	xulgar	V;MASC;SG;V.PTCP;ACT	V
تہدید	aterrador	تہدید	aterrador	N;NOM;MASC;SG;3	N
تہدید	ameaza	تہدید	ameaza	N;NOM;MASC;SG;3	N
تہذیب	cultura	تہذیب	cultura	N;NOM;MASC;SG;3	N
تہذیب	cultivo	تہذیب	cultivo	N;NOM;MASC;SG;3	N
تہذیب	vexas	تہذیب	vexa	N;NOM;MASC;SG;3	N
تہذیب	desenvolvemento	تہذیب	desenvolvemento	N;NOM;MASC;SG;3	N
تہذیب	proxecto	تہذیب	proxecto	N;NOM;MASC;SG;3	N
تہذیب	progreso	تہذیب	progreso	N;NOM;MASC;SG;3	N
تہذیب	proceso	تہذیب	proceso	N;NOM;MASC;SG;3	N
تہذیب	progresos	تہذیب	progreso	N;NOM;MASC;SG;3	N
تہذیب	cultura	تہذیب	cultura	N;NOM;MASC;SG;3	N
تہذیب	cultivo	تہذیب	cultivo	N;NOM;MASC;SG;3	N
تہذیب	vexas	تہذیب	vexa	N;NOM;MASC;SG;3	N
تہذیب	civilización	تہذیب	civilización	N;NOM;MASC;SG;3	N
تہذیب	desenvolvemento	تہذیب	desenvolvemento	N;NOM;MASC;SG;3	N
تہذیب	proxecto	تہذیب	proxecto	N;NOM;MASC;SG;3	N
تہذیب	progreso	تہذیب	progreso	N;NOM;MASC;SG;3	N
تہذیب	proceso	تہذیب	proceso	N;NOM;MASC;SG;3	N
تہذیب	progresos	تہذیب	progreso	N;NOM;MASC;SG;3	N
تہنیت	parabéns	تہنیت	parabén	N;NOM;MASC;SG;3	N
تیز	intelixente	تیز	intelixente	ADJ	ADJ
تیز	intelixentes	تیز	intelixente	ADJ	ADJ
تیز	intelixente	تیز	intelixente	ADJ	ADJ
تیز	intelixentes	تیز	intelixente	ADJ	ADJ
تیز	intelixente	تیز	intelixente	ADJ	ADJ
تیز	rápido	تیز	rápido	ADJ	ADJ
تیز	rápida	تیز	rápido	ADJ	ADJ
تیزاب	ácido	تیزاب	ácido	N;NOM;MASC;SG;3	N
تیزاب	aminoácidos	تیزاب	aminoácer	N;NOM;MASC;SG;3	N
تیزی	espírito	تیزی	espírito	N;NOM;MASC;SG;3	N
تیزی	velocidade	تیزی	velocidade	N;NOM;MASC;SG;3	N
تیزی	rapidez	تیزی	rapidez	N;NOM;MASC;SG;3	N
تیزی	violencia	تیزی	violencia	N;NOM;MASC;SG;3	N
تیزی	espírito	تیزی	espírito	N;NOM;MASC;SG;3	N
تیزی	velocidade	تیزی	velocidade	N;NOM;MASC;SG;3	N
تیزی	rapidez	تیزی	rapidez	N;NOM;MASC;SG;3	N
تیزی	violencia	تیزی	violencia	N;NOM;MASC;SG;3	N
تیسُّر	instalacións	تیسُّر	instalación	N;NOM;MASC;SG;3	N
تیسُّر	adquisición	تیسُّر	adquisición	N;NOM;MASC;SG;3	N
تیقُّن	certeza	تیقُّن	certeza	N;NOM;MASC;SG;3	N
تھا	era	تھا	ser	V;MASC;IND;SG;3;PST;FIN	V
تھا	estaba	تھا	estar	V;MASC;IND;SG;3;PST;FIN	V
تھاپنا	golpearon	تھاپنا	golper	V;SG;NFIN;ACT	V
تھامنا	agarda	تھامنا	agarda	V;SG;NFIN;ACT	V
تھامنا	manter	تھامنا	manter	V;SG;NFIN;ACT	V
تھامنا	axudar	تھامنا	axudar	V;SG;NFIN;ACT	V
تھامنا	protexer	تھامنا	protexer	V;SG;NFIN;ACT	V
تھامنا	protexen	تھامنا	protexer	V;SG;NFIN;ACT	V
تھامنا	protexerse	تھامنا	protexerse	V;SG;NFIN;ACT	V
تھامنا	apoiar	تھامنا	apoiar	V;SG;NFIN;ACT	V
تھامنا	agarda	تھامنا	agarda	V;SG;NFIN;ACT	V
تھامنا	manter	تھامنا	manter	V;SG;NFIN;ACT	V
تھامنا	axudar	تھامنا	axudar	V;SG;NFIN;ACT	V
تھامنا	protexer	تھامنا	protexer	V;SG;NFIN;ACT	V
تھامنا	protexen	تھامنا	protexer	V;SG;NFIN;ACT	V
تھامنا	protexerse	تھامنا	protexerse	V;SG;NFIN;ACT	V
تھامنا	deter	تھامنا	deter	V;SG;NFIN;ACT	V
تھامنا	parar	تھامنا	parar	V;SG;NFIN;ACT	V
تھامنا	deixa	تھامنا	deixar	V;SG;NFIN;ACT	V
تھامنا	apoiar	تھامنا	apoiar	V;SG;NFIN;ACT	V
تھُتکاری	zapato	تھُتکاری	zapato	N;NOM;MASC;SG;3	N
تِھجنا	deter	تِھجنا	deter	V;SG;NFIN;ACT	V
تِھجنا	parar	تِھجنا	parar	V;SG;NFIN;ACT	V
تِھجنا	deixa	تِھجنا	deixar	V;SG;NFIN;ACT	V
تِھجنا	quedar	تِھجنا	quedar	V;SG;NFIN;ACT	V
تِھجنا	ficar	تِھجنا	ficar	V;SG;NFIN;ACT	V
تِھجنا	queda	تِھجنا	quedar	V;SG;NFIN;ACT	V
تھُڑنا	diminúe	تھاڑنا	diminuír	V;NFIN	V
تھکا	cansa	تھکا	cansar	V;PFV;MASC;SG;V.PTCP;ACT	V
تھکا	esgotada	تھکا	esgotar	V;PFV;MASC;SG;V.PTCP;ACT	V
تھکا	exhaustos	تھکا	exhausto	V;PFV;MASC;SG;V.PTCP;ACT	V
تھکنا	caer	تھک	caer	V;MASC;SG;V.PTCP;ACT	V
تھکنا	caer	تھک	caer	V;MASC;SG;V.PTCP;ACT	V
تھم	transformado	تھم	transformar	V;ACT	V
تھم	transformado	تھم	transformar	V;ACT	V
تھمنا	deter	تھمنا	deter	V;MASC;SG;NFIN;ACT	V
تھمنا	parar	تھمنا	parar	V;MASC;SG;NFIN;ACT	V
تھمنا	deixa	تھمنا	deixar	V;MASC;SG;NFIN;ACT	V
تھمنا	deter	تھمنا	deter	V;MASC;SG;NFIN;ACT	V
تھمنا	parar	تھمنا	parar	V;MASC;SG;NFIN;ACT	V
تھمنا	deixa	تھمنا	deixar	V;MASC;SG;NFIN;ACT	V
تھوپنا	da	تھوپ	da	V;MASC;SG;NFIN;ACT	V
تھوپنا	da	تھوپ	da	V;MASC;SG;NFIN;ACT	V
تُھورنا	golpearon	تُھورنا	golper	V;SG;NFIN;ACT	V
تُھورنا	comer	تُھورنا	comer	V;SG;NFIN;ACT	V
تُھورنا	come	تُھورنا	comer	V;SG;NFIN;ACT	V
تُھورنا	comen	تُھورنا	comer	V;SG;NFIN;ACT	V
تُھورنا	empece	تُھورنا	empecer	V;SG;NFIN;ACT	V
