この	این	この	این	DET	DET
パイオニア	پایونیر	パイオニア	پایونیر	N	N;SG
金星	ونوس	金星	ونوس	N	N;SG
金星	زهره	金星	زهره	N	N;SG
灰色	خاکستری	灰色	خاکستری	N	N;SG
灰色	خاکستری	灰色	خاکستری	N	N;SG
カエル	قورباغه	カエル	قورباغه	N	N;SG
コーラ	نوشابه	コーラ	نوشابه	N	N;SG
コーラ	کوکا	コーラ	کوکا	N	N;SG
コーラ	کورا	コーラ	کورا	N	N;SG
コーラ	کولا	コーラ	None	N	N;SG
巡査	افسر	巡査	None	N	N;SG
巡査	سرکار	巡査	سرکار	N	N;SG
休暇	مرخصی	休暇	None	N	N;SG
休暇	تعطیلات	休暇	تعطیل	N	N;PL
ネズミ	موش	ネズミ	موش	N	N;SG
ネズミ	موشهای	ネズミ	موش	N	N;PL
紙幣	اسکناس	紙幣	اسکناس	N	N;SG
紙幣	صورتحساب	紙幣	صورتحساب	N	N;SG
紙幣	قبض	紙幣	قبض	N	N;SG
青色	کبود	青色	کبود#کن	N	N;SG
青色	بلو	青色	بلو	N	N;SG
現金	نقد	現金	نقد	N	N;SG
現金	نقدی	現金	نقد	N	N;SG
現金	کش	現金	None	N	N;SG
詐欺	متقلب	詐欺	متقلب	N	N;SG
詐欺	کلاهبرداری	詐欺	کلاهبرداری	N	N;SG
詐欺	تقلب	詐欺	None	N	N;SG
詐欺	کلاهبردار	詐欺	کلاهبردار	N	N;SG
軌跡	هندسی	軌跡	هندسی	N	N;SG
金銭	پول	金銭	پول	N	N;SG
金銭	پولی	金銭	پولی	N	N;SG
カップル	زوجهای	カップル	زوج	N	N;PL
カップル	زوجی	カップル	None	N	N;SG
カップル	زوج	カップル	زوج	N	N;SG
拉致	ربودن	拉致	ربودن	N	N;SG
知り合い	اشنا	知り合い	آشنا	N	N;SG
知り合い	آشنایان	知り合い	آشنا	N	N;PL
カウンター	شمارشگر	カウンター	شمارشگر	N	N;SG
サラブレッド	تروبرد	サラブレッド	تروبرد	N	N;SG
両手	دست	両手	دست	N	N;SG
両手	دستهای	両手	دست	N	N;PL
両手	دستان	両手	None	N	N;PL
センサー	سنسور	センサー	سنسور	N	N;SG
センサー	حسگر	センサー	حسگر	N	N;SG
ハンデ	هانده	ハンデ	هانده	N	N;SG
勝者	برنده	勝者	برنده	N	N;SG
勝者	برندگان	勝者	برنده	N	N;PL
原稿	خطی	原稿	خطی	N	N;SG
ギャング	گنگستر	ギャング	گنگستر	N	N;SG
ギャング	گانگستر	ギャング	گانگستر	N	N;SG
ギャング	گانگستری	ギャング	گانگستری	N	N;SG
ギャング	گنگ	ギャング	گنگ	N	N;SG
動詞	افعال	動詞	فعل	N	N;PL
レバー	جگر	レバー	جگر	N	N;SG
レバー	کبد	レバー	کرد#کن	N	N;SG
マーチ	مارس	マーチ	مارس	N	N;SG
マーチ	پیشروی	マーチ	پیشروی	N	N;SG
マーチ	راهپیمایی	マーチ	راهپیمایی	N	N;SG
レイアウト	چیدمان	レイアウト	چیدم	N	N;SG
仮説	فرضیه	仮説	فرضیه	N	N;SG
孤独	تنهایی	孤独	تنهایی	N	N;SG
孤独	تنهای	孤独	تنها	N	N;SG
孤独	تنهایی	孤独	تنهایی	N	N;SG
バラード	تصنیف	バラード	تصنیف	N	N;SG
ニックネーム	لقب	ニックネーム	لقب	N	N;SG
ハイウェイ	اتوبان	ハイウェイ	None	N	N;SG
ハイウェイ	بزرگراه	ハイウェイ	بزرگراه	N	N;SG
パーフェクト	perfect	パーフェクト	perfect	N	N;SG
パーフェクト	پرفکت	パーフェクト	پرفکت	N	N;SG
カスタム	سفارشی	カスタム	سفارشی	N	N;SG
アーチ	آرچ	アーチ	آرچ	N	N;SG
アーチ	arch	アーチ	arch	N	N;SG
アーチ	طاق	アーチ	طاق	N	N;SG
容器	کانتینر	容器	کانتینر	N	N;SG
容器	محتوی	容器	محتوی	N	N;SG
容器	کانتینر	容器	کانتینر	N	N;SG
アンソロジー	گلچین	アンソロジー	گلچین	N	N;SG
屋上	سقف	屋上	سقف	N	N;SG
屋上	بام	屋上	None	N	N;SG
墓所	قبر	墓所	قبر	N	N;SG
墓所	قبرستان	墓所	قبرستان	N	N;SG
動機	انگیزه	動機	انگیزه	N	N;SG
ラボ	آزمایشگاه	ラボ	آزمایشگاه	N	N;SG
ラボ	ازمایشگاه	ラボ	ازمایشگاه	N	N;SG
フィクション	تخیلی	フィクション	تخیل	N	N;SG
選択	انتخابهای	選択	None	N	N;PL
自伝	خودزندگینامه	自伝	خودزندگینامه	N	N;SG
自伝	زندگینامه	自伝	زندگینامه	N	N;SG
プロセッサ	پرداز	プロセッサ	پرداز	N	N;SG
プロセッサ	پردازنده	プロセッサ	پردازنده	N	N;SG
プロセッサ	پردازشگر	プロセッサ	پردازشگر	N	N;SG
十八	هیجده	十八	هیجده	NUM	NUM
十八	هجده	十八	هجده	NUM	NUM
運転	راننده	運転	راننده	N	N;SG
運転	گرداننده	運転	گرداننده	N	N;SG
レジャー	فراغت	レジャー	فراغت	N	N;SG
スマイル	لبخند	スマイル	None	N	N;SG
スマイル	تبسم	スマイル	تبسم	N	N;SG
夏	ناتسومه	夏	ناتسومه	N	N;SG
暴動	شورش	暴動	شورش	N	N;SG
サイレント	صامت	サイレント	صامت	N	N;SG
サイレント	سایلنت	サイレント	سایلنت	N	N;SG
サイレント	خاموش	サイレント	خاموش	N	N;SG
サイレント	خموش	サイレント	خموش	N	N;SG
内装	interior	内装	None	N	N;SG
ムスリム	مسلمان	ムスリム	مسلمان	N	N;SG
ムスリム	مسلمانان	ムスリム	مسلمان	N	N;PL
ムスリム	مسلمان	ムスリム	مسلمان	N	N;SG
ムスリム	مسلمانان	ムスリム	مسلمان	N	N;PL
ムスリム	مسلمانها	ムスリム	مسلمان	N	N;PL
アサ	طبی	アサ	طبی	N	N;SG
プラスチック	پلاستیک	プラスチック	پلاستیک	N	N;SG
プラスチック	پلاستیکی	プラスチック	پلاستیکی	N	N;SG
血管	عروقی	血管	عروقی	N	N;SG
血管	عروق	血管	عروق	N	N;PL
引数	آرگومان	引数	آرگوم	N	N;SG
引数	دلایل	引数	دلیل	N	N;PL
引数	استدلال	引数	استدلال	N	N;SG
エビ	میگو	エビ	میگو	N	N;SG
エビ	میگوی	エビ	میگو	N	N;SG
麻薬	مخدر	麻薬	مخدر	N	N;SG
土壌	خاک	土壌	خاک	N	N;SG
リム	حاشیه	リム	حاشیه	N	N;SG
パラメータ	پارامتر	パラメータ	پارامتر	N	N;SG
パラメータ	پارامتر	パラメータ	پارامتر	N	N;SG
パラメータ	پارامترهای	パラメータ	پارامتر	N	N;PL
高地	هایلند	高地	هایلند	N	N;SG
高地	بلندیهای	高地	بلندی	N	N;PL
ドック	لنگرگاه	ドック	لنگرگاه	N	N;SG
飲食店	رستورانی	飲食店	رستورانی	N	N;SG
飲食店	رستوران	飲食店	رستوران	N	N;SG
システムズ	سیستمها	システムズ	سیستم	N	N;PL
セクション	بخش	セクション	بخش	N	N;SG
セクション	بخشهای	セクション	بخش	N	N;PL
セクション	بخشها	セクション	بخش	N	N;PL
レッスン	درسهای	レッスン	درس	N	N;PL
レッスン	دروس	レッスン	None	N	N;PL
レッスン	درس	レッスン	درس	N	N;SG
レッスン	درس	レッスン	درس	N	N;SG
レッスン	درسی	レッスン	درسی	N	N;SG
シール	مُهر	シール	مُهر	N	N;SG
シール	مهر	シール	مهر	N	N;SG
シール	مهری	シール	مهری	N	N;SG
アルミニウム	آلومینیوم	アルミニウム	آلومینیوم	N	N;SG
アルミニウム	آلومینیوم	アルミニウム	آلومینیوم	N	N;SG
メンテナンス	نگهداشت	メンテナンス	None	N	N;SG
メンテナンス	نگهداری	メンテナンス	نگهداری	N	N;SG
マドンナ	مدونا	マドンナ	مدونا	N	N;SG
重い	سنگین	重い	سنگین	ADJ	ADJ
木製	چوبی	木製	چوبی	N	N;SG
木製	چوبی	木製	چوبی	N	N;SG
木製	وود	木製	None	N	N;SG
木製	چوب	木製	چوب	N	N;SG
タバコ	سیگار	タバコ	سیگار	N	N;SG
タバコ	دخانیات	タバコ	None	N	N;SG
タバコ	تنباکو	タバコ	None	N	N;SG
タバコ	توتون	タバコ	توتون	N	N;SG
タバコ	سیگار	タバコ	سیگار	N	N;SG
タバコ	سیگارها	タバコ	سیگار	N	N;PL
主権	حاکمیت	主権	حاکمیت	N	N;SG
主権	دایملر	主権	دایملر	N	N;SG
寿司	سوشی	寿司	سوشی	N	N;SG
スパイク	اسپایک	スパイク	اسپایک	N	N;SG
宣教	دینیه	宣教	دینیه	N	N;SG
判例	سابقه	判例	سابقه	N	N;SG
通話	بخوانید	通話	خواند#خوان	V	V;SBJV;PL;2;PRS
通話	میخواند	通話	خواند#خوان	V	V;SG;3;PRS
通話	بخواند	通話	خواند#خوان	V	V;SBJV;SG;3;PRS
指標	معیارهای	指標	معیار	N	N;PL
レモン	لیمویی	レモン	لیمویی	N	N;SG
レモン	لمون	レモン	لمون	N	N;SG
レモン	لیمو	レモン	لیمو	N	N;SG
レモン	لیمون	レモン	لیمون	N	N;SG
レモン	لیموترش	レモン	لیموترش	N	N;SG
築地	تسوکیجی	築地	تسوکیجی	N	N;SG
服装	همسفر	服装	همسفر	N	N;SG
工廠	آرسنال	工廠	آرسنال	N	N;SG
工廠	arsenal	工廠	arsenal	N	N;SG
ヒント	نکات	ヒント	نکته	N	N;PL
ヒント	نکته	ヒント	نکته	N	N;SG
ヒント	نوک	ヒント	None	N	N;SG
ヒント	انعام	ヒント	انعام	N	N;SG
ヒント	اشاره	ヒント	اشاره	N	N;SG
ヒント	راهنمایی	ヒント	راهنمایی	N	N;SG
硬貨	سکه	硬貨	سکه	N	N;SG
硬貨	سکه	硬貨	سکه	N	N;SG
時々	گاهی	時々	گاه	ADV	ADV
僧侶	راهبان	僧侶	راهبان	N	N;SG
静か	ساکت	静か	ساکت	ADJ	ADJ
急性	حاد	急性	None	N	N;SG
種子	بذر	種子	بذر	N	N;SG
種子	دانه	種子	دانه	N	N;SG
種子	نسل	種子	نسل	N	N;SG
種子	بذر	種子	بذر	N	N;SG
種子	دانه	種子	دانه	N	N;SG
コンプレックス	هرات	コンプレックス	هرات	N	N;SG
キーワード	کلیدواژه	キーワード	کلیدواژه	N	N;SG
シンプル	ساده	シンプル	ساده	ADJ	ADJ
サポーター	حامیان	サポーター	حامی	N	N;PL
サポーター	یاور	サポーター	یاور	N	N;SG
ビー	زنبور	ビー	زنبور	N	N;SG
サーカス	سیرک	サーカス	سیرک	N	N;SG
クマ	بارور	クマ	بارور	N	N;SG
クマ	خرس	クマ	None	N	N;SG
クマ	خرس	クマ	None	N	N;SG
クマ	خرسی	クマ	خرسی	N	N;SG
クライマックス	اوج	クライマックス	اوج	N	N;SG
書道	خوشنویسی	書道	خوشنویسی	N	N;SG
巡礼	حج	巡礼	حج	N	N;SG
巡礼	زیارت	巡礼	زیارت	N	N;SG
セミナー	سمینارهای	セミナー	سمینار	N	N;PL
セミナー	سمینار	セミナー	سمینار	N	N;SG
最悪	بدترین	最悪	بد	ADJ	ADJ;RL
キューブ	مکعب	キューブ	None	N	N;SG
エリート	نخبگان	エリート	نخبه	N	N;PL
エリート	نخبه	エリート	نخبه	N	N;SG
オールド	پیر	オールド	پیر	N	N;SG
オールド	قدیمی	オールド	قدیمی	N	N;SG
オールド	قدمت	オールド	قدمت	N	N;SG
ストライク	اعتصاب	ストライク	None	N	N;SG
レポーター	گزارشگر	レポーター	None	N	N;SG
ガラ	زغالی	ガラ	زغال	N	N;SG
クリック	کلیک	クリック	کلیک	N	N;SG
クリック	کلیک	クリック	کلیک	N	N;SG
バーナー	سوز	バーナー	سوز	N	N;SG
積分	انتگرال	積分	انتگرال	N	N;SG
初心	مبتدی	初心	مبتدی	N	N;SG
初心	مبتدی	初心	مبتدی	N	N;SG
トリック	حیله	トリック	None	N	N;SG
トリック	حقه	トリック	حقه	N	N;SG
トリック	ترفند	トリック	ترفند	N	N;SG
トリック	کلک	トリック	None	N	N;SG
トリック	حقه	トリック	حقه	N	N;SG
アンケート	پرسشنامه	アンケート	پرسشنامه	N	N;SG
アンケート	نظرسنجی	アンケート	None	N	N;SG
アンケート	سروی	アンケート	سروی	N	N;SG
アンケート	نظرسنجی	アンケート	None	N	N;SG
玄関	ورودی	玄関	ورودی	N	N;SG
玄関	مدهوش	玄関	مدهوش	N	N;SG
随筆	مقاله	随筆	مقاله	N	N;SG
随筆	انشاء	随筆	انشاء	N	N;SG
随筆	مقالات	随筆	مقاله	N	N;PL
欠点	اشکالات	欠点	اشکال	N	N;PL
ハンマー	همر	ハンマー	همر	N	N;SG
ハンマー	چکشی	ハンマー	چکش	N	N;SG
ハンマー	چکش	ハンマー	چکش	N	N;SG
アトリエ	آتلیه	アトリエ	آتلیه	N	N;SG
キャンディ	کندی	キャンディ	کندی	N	N;SG
キャンディ	آبنبات	キャンディ	آبنبات	N	N;SG
キャンディ	نبات	キャンディ	نبات	N	N;SG
名詞	اسم	名詞	اسم	N	N;SG
名詞	موصوف	名詞	موصوف	N	N;SG
フライト	پروازهای	フライト	پرواز	N	N;PL
フライト	پروازها	フライト	پرواز	N	N;PL
フライト	پروازی	フライト	پروازی	N	N;SG
フライト	پرواز	フライト	پرواز	N	N;SG
テンポ	تمپو	テンポ	تمپو	N	N;SG
テンポ	ضرب	テンポ	None	N	N;SG
フック	قلاب	フック	قلاب	N	N;SG
フック	هوک	フック	هوک	N	N;SG
置換	جایگزینی	置換	جایگزینی	N	N;SG
置換	جایگزینی	置換	جایگزینی	N	N;SG
置換	جانشینی	置換	جانشینی	N	N;SG
置換	جایگزینی	置換	جایگزینی	N	N;SG
マクドナルド	مکدونالد	マクドナルド	مکدونالد	N	N;SG
実体	موجودیت	実体	موجودیت	N	N;SG
アーキテクチャ	architecture	アーキテクチャ	architecture	N	N;SG
アーキテクチャ	معماری	アーキテクチャ	معماری	N	N;SG
チーズ	پنیر	チーズ	پنیر	N	N;SG
リフト	لیفت	リフト	لیفت	N	N;SG
ホーン	هورن	ホーン	هورن	N	N;SG
ホーン	بوق	ホーン	بوق	N	N;SG
ホーン	شیپور	ホーン	شیپور	N	N;SG
ホーン	صور	ホーン	صورت	N	N;PL
プラチナ	پلاتین	プラチナ	None	N	N;SG
プラチナ	پلاتینی	プラチナ	پلاتینی	N	N;SG
愛情	محبت	愛情	محبت	N	N;SG
愛情	عاطفه	愛情	عاطفه	N	N;SG
愛情	مهربانی	愛情	مهربانی	N	N;SG
きみ	کیمی	きむ	کرد#کن	N	N;SG
メロディー	ملودی	メロディー	ملودی	N	N;SG
スペクトル	طیف	スペクトル	طیف	N	N;SG
代謝	متابولیسم	代謝	None	N	N;SG
切手	مهر	切手	مهر	N	N;SG
切手	تمبر	切手	None	N	N;SG
切手	تمبر	切手	None	N	N;SG
賃金	اجرت	賃金	اجرت	N	N;SG
賃金	دستمزد	賃金	دستمزد	N	N;SG
賃金	اجر	賃金	None	N	N;SG
賃金	مزد	賃金	مزد	N	N;SG
大砲	کانن	大砲	کانن	N	N;SG
大砲	توپخانه	大砲	توپخانه	N	N;SG
話者	گوینده	話者	گوینده	N	N;SG
話者	گویندگان	話者	None	N	N;PL
ライブラリ	کتابخانه	ライブラリ	کتابخانه	N	N;SG
スーパー	سوپرمارکت	スーパー	سوپرمارکت	N	N;SG
スーパー	سوپرمارکت	スーパー	سوپرمارکت	N	N;SG
弾圧	ظلم	弾圧	ظلم	N	N;SG
弾圧	ظلم	弾圧	ظلم	N	N;SG
転生	تناسخ	転生	تناسخ	N	N;SG
コメンテーター	مفسران	コメンテーター	مفسر	N	N;PL
後世	آیندگان	後世	آینده	N	N;PL
円盤	دیسک	円盤	دیسک	N	N;SG
真夏	چله	真夏	چله	N	N;SG
ウェブ	تار	ウェブ	تار	N	N;SG
ウェブ	وب	ウェブ	وب	N	N;SG
ウェブ	وبی	ウェブ	وبی	N	N;SG
寸法	بُعد	寸法	بوعد	N	N;SG
寸法	ابعاد	寸法	بعد	N	N;PL
テナント	تنانت	テナント	تنانت	N	N;SG
テナント	مستاجر	テナント	مستاجر	N	N;SG
リットル	لیتر	リットル	None	N	N;SG
リットル	لیتر	リットル	None	N	N;SG
お	پول	お	پول	N	N;SG
お	پولی	お	پولی	N	N;SG
条項	رزق	条項	رزق	N	N;SG
食べ物	غذایی	食べ物	غذا	N	N;SG
食べ物	خوراک	食べ物	خوراک	N	N;SG
食べ物	غذا	食べ物	غذا	N	N;SG
凍結	انجماد	凍結	انجماد	N	N;SG
習慣	عادات	習慣	None	N	N;PL
習慣	عادت	習慣	عادت	N	N;SG
ズーム	بزرگنمایی	ズーム	بزرگنمایی	N	N;SG
ズーム	زوم	ズーム	زوم	N	N;SG
プラント	گیاهی	プラント	گیاهی	N	N;SG
プラント	نیروگاه	プラント	نیروگاه	N	N;SG
プラント	پلنت	プラント	پلنت	N	N;SG
プラント	گیاه	プラント	گیاه	N	N;SG
書物	کتابها	書物	کتاب	N	N;PL
書物	کتاب	書物	کتاب	N	N;SG
書物	کتابهای	書物	کتاب	N	N;PL
書物	کتاب	書物	کتاب	N	N;SG
書物	کتابی	書物	کتاب	N	N;SG
煙突	دودکش	煙突	دودکش	N	N;SG
煙突	دودکش	煙突	دودکش	N	N;SG
レシピ	دستورالعمل	レシピ	دستورالعمل	N	N;SG
決闘	دوئل	決闘	دوئل	N	N;SG
バグ	باگ	バグ	باگ	N	N;SG
バグ	اشکال	バグ	شکل	N	N;SG
バグ	حشرات	バグ	حشره	N	N;PL
スケジュール	زمانبندی	スケジュール	زمانبندی	N	N;SG
スケジュール	برنامه	スケジュール	برنامه	N	N;SG
スケジュール	زمانبندی	スケジュール	زمانبندی	N	N;SG
フレーズ	عبارت	フレーズ	عبارت	N	N;SG
フレーズ	عبارتهای	フレーズ	عبارت	N	N;PL
メガネ	عینکی	メガネ	عینکی	N	N;SG
メガネ	عینک	メガネ	عینک	N	N;SG
貸切	منشور	貸切	منشور	N	N;SG
斜面	شیب	斜面	شیب	N	N;SG
斜面	سراشیبی	斜面	سراشیبی	N	N;SG
慢性	مزمن	慢性	None	N	N;SG
愛人	معشوقه	愛人	معشوقه	N	N;SG
インパクト	ضربه	インパクト	ضربه	N	N;SG
インパクト	اصابت	インパクト	اصابت	N	N;SG
インパクト	برخوردی	インパクト	برخوردی	N	N;SG
インパクト	برخورد	インパクト	برخورد	N	N;SG
先祖	جد	先祖	None	N	N;SG
先祖	اجداد	先祖	None	N	N;PL
先祖	نیاکان	先祖	نیاک	N	N;PL
先祖	پدرانشان	先祖	پدرانش	N	N;PL
先祖	اجداد	先祖	None	N	N;PL
先祖	پدران	先祖	پدر	N	N;PL
先祖	نیاکان	先祖	نیاک	N	N;PL
量子	کوانتوم	量子	کوانتوم	N	N;SG
量子	کوانتومی	量子	کوانتومی	N	N;SG
トリプル	تریپل	トリプル	تریپل	N	N;SG
ヒューマン	انسان	ヒューマン	انسان	N	N;SG
ヒューマン	انسانی	ヒューマン	انسانی	N	N;SG
ヒューマン	بشر	ヒューマン	بشر	N	N;SG
オーダー	نظم	オーダー	نظم	N	N;SG
オーダー	فرمان	オーダー	فرمان	N	N;SG
オーダー	دستور	オーダー	دستور	N	N;SG
オーダー	سفارش	オーダー	None	N	N;SG
オーダー	ترتیب	オーダー	ترتیب	N	N;SG
