que	että	que	että	CONJ	CONJ
propone	ehdottaa	proponer	ehdottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
extensa	laaja	extenso	laaja	ADJ;FEM;SG	ADJ;NOM;SG
dragón	lohikäärme	dragón	lohi#käärme	N;MASC;SG	N;NOM;SG
dragón	lohikäärmeen	dragón	lohi#käärme	N;MASC;SG	N;GEN;SG
organizada	järjestelmällinen	organizado	järjestelmällinen	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
armamento	aseistus	armamento	aseistus	N;MASC;SG	N;NOM;SG
profunda	syvälle	profundo	syvä	ADJ;FEM;SG	ADJ;AT+ALL;SG
profunda	syvällä	profundo	syvä	ADJ;FEM;SG	ADJ;AT+ESS
;SG
profunda	syvä	profundo	syvä	ADJ;FEM;SG	ADJ;NOM;SG
profunda	syvällistä	profundo	syvällinen	ADJ;FEM;SG	ADJ;PRT;SG
napoleón	napoleonin	napoleón	napoleon	N;MASC;SG	N;GEN;SG
napoleón	napoleon	napoleón	napo#lekko	N;MASC;SG	N;GEN;SG
link	yhteys	link	yhteys	N;MASC;SG	N;NOM;SG
link	linkistä	link	linki	N;MASC;SG	N;IN+ABL;SG
link	linkkiä	link	linkki	N;MASC;SG	N;PRT;SG
link	linkin	link	linkki	N;MASC;SG	N;GEN;SG
link	linkki	link	linkki	N;MASC;SG	N;NOM;SG
recepción	kuitti	recepción	kuittaa	N;FEM;SG	N;NOM;SG
recepción	kuitin	recepción	kuitin	N;FEM;SG	N;GEN;SG
recepción	vastaanotto	recepción	vastaanotto	N;FEM;SG	N;NOM;SG
recepción	vastaanotossa	recepción	vastaan#otto	N;FEM;SG	N;IN+ESS;SG
recepción	vastaanoton	recepción	vastaanotto	N;FEM;SG	N;GEN;SG
recepción	vastaanotto	recepción	vastaanotto	N;FEM;SG	N;NOM;SG
igualdad	tasa	igualdad	tasa	N;FEM;SG	N;NOM;SG
conductor	ajaja	conductor	ajaja	N;MASC;SG	N;NOM;SG
conductor	kuljettajan	conductor	kuljettaja	N;MASC;SG	N;GEN;SG
conductor	kuljettaja	conductor	kuljettaja	N;MASC;SG	N;NOM;SG
conductor	kuski	conductor	kuskea	N;MASC;SG	N;NOM;SG
conductor	johdin	conductor	johtaa	N;MASC;SG	N;NOM;SG
conductor	kapellimestari	conductor	kapelli#mestari	N;MASC;SG	N;NOM;SG
krasnodar	krasnodar	krasnodar	krasnodar	N;MASC;SG	N;NOM;SG
sabor	maku	sabor	maku	N;MASC;SG	N;NOM;SG
sabor	makua	sabor	maku	N;MASC;SG	N;PRT;SG
sabor	maku	sabor	maku	N;MASC;SG	N;NOM;SG
sabor	makua	sabor	maku	N;MASC;SG	N;PRT;SG
sabor	maku	sabor	maku	N;MASC;SG	N;NOM;SG
sabor	makua	sabor	maku	N;MASC;SG	N;PRT;SG
síntomas	oireet	síntoma	oire	N;MASC;PL	N;NOM;PL
síntomas	oireita	síntoma	oire	N;MASC;PL	N;PRT;PL
legión	legioona	legión	legio	N;FEM;SG	N;NOM;SG
licenciatura	poikamies	licenciatura	poika#mies	N;FEM;SG	N;NOM;SG
licenciatura	asteen	licenciatura	aste	N;FEM;SG	N;GEN;SG
licenciatura	tutkinto	licenciatura	tutkinto	N;FEM;SG	N;NOM;SG
licenciatura	aste	licenciatura	aste	N;FEM;SG	N;NOM;SG
festivales	festivaalit	festival	festi#vaali	N;MASC;PL	N;NOM;PL
pabellón	paviljonki	pabellón	paviljon	N;MASC;SG	N;NOM;SG
pabellón	osastolla	pabellón	osasto	N;MASC;SG	N;AT+ESS
;SG
christopher	risto	christopher	risto	N;MASC;SG	N;NOM;SG
springer	springer	springer	springer	N	N;NOM;SG
túnel	tunneli	túnel	tunnella	N;MASC;SG	N;NOM;SG
túnel	tunnelin	túnel	tunneli	N;MASC;SG	N;GEN;SG
missouri	missourin	missouri	missouri	N;MASC;SG	N;GEN;SG
baviera	baijerin	baver	baijeri	N;FEM;SG	N;GEN;SG
expertos	asiantuntijat	experto	asian#tuntija	N;MASC;PL	N;NOM;PL
expertos	asiantuntijoiden	experto	asian#tuntija	N;MASC;PL	N;GEN;PL
necesarios	tarpeellisia	necesario	tarpeellinen	ADJ;MASC;PL	ADJ;PRT;PL
necesarios	tarpeelliset	necesario	tarpeellinen	ADJ;MASC;PL	ADJ;NOM;PL
alaska	alaska	alaska	alaska	N;FEM;SG	N;NOM;SG
alaska	alaskassa	alaska	alaska	N;FEM;SG	N;IN+ESS;SG
asesino	murhaaja	asesino	murhaaja	N;MASC;SG	N;NOM;SG
asesino	tappaja	asesino	tappaja	N;MASC;SG	N;NOM;SG
asesino	murhaaja	asesino	murhaaja	N;MASC;SG	N;NOM;SG
asesino	salamurhaaja	asesino	salamurhaaja	N;MASC;SG	N;NOM;SG
asesino	palkkamurhaaja	asesino	palkka#murhaaja	N;MASC;SG	N;NOM;SG
tecnológico	teknologinen	tecnológico	teknologinen	ADJ;MASC;SG	ADJ;NOM;SG
prima	premium	prima	premium	N;FEM;SG	N;NOM;SG
prima	palkkio	prima	palkkio	N;FEM;SG	N;NOM;SG
prima	prima	prima	prima	N;FEM;SG	N;NOM;SG
prima	serkun	prima	serkku	N;FEM;SG	N;GEN;SG
prima	serkku	prima	serkku	N;FEM;SG	N;NOM;SG
manifestaciones	mielenosoitukset	manifestación	mielen#osoitus	N;FEM;PL	N;NOM;PL
manifestaciones	mielenosoituksia	manifestación	mielen#osoitus	N;FEM;PL	N;PRT;PL
bolsa	pussi	bolsa	pussi	N;FEM;SG	N;NOM;SG
bolsa	säkki	bolsa	säkki	N;FEM;SG	N;NOM;SG
bolsa	laukku	bolsa	laukku	N;FEM;SG	N;NOM;SG
bolsa	laukku	bolsa	laukku	N;FEM;SG	N;NOM;SG
masas	massat	masa	massa	N;FEM;PL	N;NOM;PL
empezar	aloita	empezar	ala	V;NFIN	V;IMP;SG;2;FIN;ACT
empezar	alkaa	empezar	alkaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
empezar	aloittaa	empezar	aloittaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
empezar	aloita	empezar	ala	V;NFIN	V;IMP;SG;2;FIN;ACT
demostrar	todista	demostrar	todistaa	V;NFIN	V;IMP;SG;2;FIN;ACT
demostrar	todistaa	demostrar	todistaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
demostrar	osoitettava	demostrar	osoittaa	V;NFIN	V;NOM;SG;V.PTCP;PASS
fragmentos	sirpaleita	fragmento	sirpale	N;MASC;PL	N;PRT;PL
acuerdos	sopimusten	acuerdo	sopimus	N;MASC;PL	N;GEN;PL
acuerdos	sopimukset	acuerdo	sopimus	N;MASC;PL	N;NOM;PL
disputado	kiistanalainen	disputado	kiistanalainen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
ballet	balettia	ballet	baletti	N;MASC;SG	N;PRT;SG
moon	kuuta	moon	kuu	N	N;PRT;SG
moon	kuu	moon	kuu	N	N;NOM;SG
moon	kuun	moon	kuu	N	N;GEN;SG
viajar	matkustaa	viajar	matkustaa	V;NFIN	V;IND;SG;FIN;ACT
viajar	matkustaa	viajar	matkustaa	V;NFIN	V;IND;SG;FIN;ACT
viajar	matkustaa	viajar	matkustaa	V;NFIN	V;IND;SG;FIN;ACT
escenarios	skenaarioita	escenario	skenaario	N;MASC;PL	N;PRT;PL
crece	kasvaa	crecer	kasvaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
crece	kasvattaa	crecer	kasvattaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
anuales	vuosittaiset	anual	vuosittainen	ADJ;PL	ADJ;NOM;PL
anuales	vuosittaiset	anual	vuosittainen	ADJ;PL	ADJ;NOM;PL
diálogo	vuoropuhelu	diálogo	vuoro#puhelu	N;MASC;SG	N;NOM;SG
diálogo	vuoropuhelua	diálogo	vuoro#puhelu	N;MASC;SG	N;PRT;SG
diálogo	vuoropuhelun	diálogo	vuoro#puhelu	N;MASC;SG	N;GEN;SG
lema	motto	lema	motto	N;MASC;SG	N;NOM;SG
lema	iskulause	lema	iskulause	N;MASC;SG	N;NOM;SG
observa	tarkkailla	observar	tarkkailla	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
informó	ilmoitettu	informar	ilmoittaa	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;PASS
informó	raportoitu	informar	raportoida	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;PASS
diplomático	diplomaatti	diplomático	diplomaatti	N;MASC;SG	N;NOM;SG
diplomático	diplomaatti	diplomático	diplomaatti	N;MASC;SG	N;NOM;SG
malasia	malesiassa	malasio	malesia	N;FEM;SG	N;IN+ESS;SG
malasia	malesian	malasio	malesia	N;FEM;SG	N;GEN;SG
malasia	malesian	malasio	malesia	N;FEM;SG	N;GEN;SG
adams	adams	adams	adams	N;MASC;SG	N;NOM;SG
marinos	merimiehet	marino	meri#mies	N;MASC;PL	N;NOM;PL
marinos	merimiesten	marino	meri#mies	N;MASC;PL	N;GEN;PL
socio	osakas	socio	osakas	N;MASC;SG	N;NOM;SG
socio	kumppani	socio	kumppani	N;MASC;SG	N;NOM;SG
socio	kumppania	socio	kumppani	N;MASC;SG	N;PRT;SG
condesa	kreivitär	condesar	kreivitär	N;FEM;SG	N;NOM;SG
mencionar	mainitse	mencionar	mainita	V;NFIN	V;IMP;SG;2;FIN;ACT
mencionar	mainita	mencionar	mainita	V;NFIN	V;SG;NFIN;ACT
version	versio	version	versio	N;FEM;SG	N;NOM;SG
version	version	version	versio	N;FEM;SG	N;GEN;SG
version	versiota	version	versio	N;FEM;SG	N;PRT;SG
identificación	tunnistaminen	identificación	tunnistaminen	N;FEM;SG	N;NOM;SG
identificación	tunniste	identificación	tunniste	N;FEM;SG	N;NOM;SG
identificación	tunnistus	identificación	tunnistus	N;FEM;SG	N;NOM;SG
electricidad	sähkö	electricidad	sähkö	N;FEM;SG	N;NOM;SG
electricidad	sähkön	electricidad	sähkö	N;FEM;SG	N;GEN;SG
electricidad	sähköä	electricidad	sähkö	N;FEM;SG	N;PRT;SG
electricidad	sähkö	electricidad	sähkö	N;FEM;SG	N;NOM;SG
electricidad	sähköllä	electricidad	sähkö	N;FEM;SG	N;AT+ESS
;SG
electricidad	sähkö	electricidad	sähkö	N;FEM;SG	N;NOM;SG
sesiones	istunnot	sesión	istunto	N;FEM;PL	N;NOM;PL
sesiones	istunnot	sesión	istunto	N;FEM;PL	N;NOM;PL
sesiones	istuntoja	sesión	istunto	N;FEM;PL	N;PRT;PL
sesiones	istuntojen	sesión	istunto	N;FEM;PL	N;GEN;PL
tránsito	ruuhka	tránsito	ruuhka	N;MASC;SG	N;NOM;SG
tránsito	liikenteen	tránsito	liikenne	N;MASC;SG	N;GEN;SG
tránsito	liikenne	tránsito	liikenne	N;MASC;SG	N;NOM;SG
tránsito	ruuhkaa	tránsito	ruuhka	N;MASC;SG	N;PRT;SG
tránsito	liikennettä	tránsito	liikenne	N;MASC;SG	N;PRT;SG
típica	tyypillistä	típico	tyypillinen	ADJ;FEM;SG	ADJ;PRT;SG
típica	tyypillinen	típico	tyypillinen	ADJ;FEM;SG	ADJ;NOM;SG
filial	tytäryhtiö	filial	tytär#yhtiö	N;SG	N;NOM;SG
atmósfera	ilmakehä	atmósfera	ilma#kehä	N;FEM;SG	N;NOM;SG
atmósfera	ilmapiiri	atmósfera	ilma#piiri	N;FEM;SG	N;NOM;SG
atmósfera	tunnelma	atmósfera	tunnelma	N;FEM;SG	N;NOM;SG
atmósfera	tunnelmaa	atmósfera	tunnelma	N;FEM;SG	N;PRT;SG
atmósfera	ilmakehä	atmósfera	ilma#kehä	N;FEM;SG	N;NOM;SG
atmósfera	ilmakehän	atmósfera	ilma#kehä	N;FEM;SG	N;GEN;SG
pobladores	uudisasukkaat	poblador	uudis#asukas	N;MASC;PL	N;NOM;PL
madonna	madonna	madonna	madontaa	N;FEM;SG	N;NOM;SG
explicar	selitetään	explicar	selittää	V;NFIN	V;IND;PRS;FIN;PASS
explicar	selittää	explicar	selittää	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
explicar	selittävät	explicar	selittää	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
explicar	selittää	explicar	selittää	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
explicar	selitä	explicar	selittää	V;NFIN	V;IMP;SG;2;FIN;ACT
vacío	tyhjyys	vacío	tyhjyys	N;MASC;SG	N;NOM;SG
vacío	tyhjiö	vacío	tyhjiö	N;MASC;SG	N;NOM;SG
vacío	tyhjiö	vacío	tyhjiö	N;MASC;SG	N;NOM;SG
requisitos	edellytykset	requisito	edellytys	N;MASC;PL	N;NOM;PL
requisitos	vaatimuksia	requisito	vaatimus	N;MASC;PL	N;PRT;PL
requisitos	vaatimukset	requisito	vaatimus	N;MASC;PL	N;NOM;PL
movie	elokuvan	movie	elo#kuva	N;SG	N;GEN;SG
movie	elokuva	movie	elo#kuva	N;SG	N;NOM;SG
movie	leffa	movie	leffa	N;SG	N;NOM;SG
diana	dianan	diano	diana	N;FEM;SG	N;GEN;SG
únicos	yksilölliset	único	yksilöllinen	ADJ;MASC;PL	ADJ;NOM;PL
elevada	korkea	elevado	korkea	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
elevada	korkealla	elevado	korkea	ADJ;FEM;SG;V.PTCP	ADJ;AT+ESS
;SG
nieve	lumisade	nieve	lumi#sade	N;FEM;SG	N;NOM;SG
nieve	lunta	nieve	lumi	N;FEM;SG	N;PRT;SG
nieve	lumi	nieve	lumi	N;FEM;SG	N;NOM;SG
pares	pareja	par	pare	N;MASC;PL	N;PRT;PL
pares	parit	par	pari	N;MASC;PL	N;NOM;PL
comunistas	kommunisteja	comunista	kommunisti	N;PL	N;PRT;PL
comunistas	kommunistien	comunista	kommunisti	N;PL	N;GEN;PL
comunistas	kommunistit	comunista	kommunisti	N;PL	N;NOM;PL
comunistas	kommunistit	comunista	kommunisti	N;PL	N;NOM;PL
colina	kukkulalle	colina	kukkula	N;FEM;SG	N;AT+ALL;SG
colina	mäki	colina	mäki	N;FEM;SG	N;NOM;SG
cuerda	köysi	cuerda	köydä	N;FEM;SG	N;NOM;SG
cuerda	köyttä	cuerda	köysi	N;FEM;SG	N;PRT;SG
cuerda	naru	cuerda	naru	N;FEM;SG	N;NOM;SG
cuerda	narua	cuerda	naru	N;FEM;SG	N;PRT;SG
cuerda	string	cuerda	string	N;FEM;SG	N;NOM;SG
espectáculos	silmälasit	espectáculo	silmä#lasit	N;MASC;PL	N;NOM;PL
señores	herrat	señor	herra	N;MASC;PL	N;NOM;PL
aplica	toteuttaa	aplicar	toteuttaa	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
aplica	sovelletaan	aplicar	soveltaa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
aplica	soveltaa	aplicar	soveltaa	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
aplica	sovelletaan	aplicar	soveltaa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
chicas	tyttöjä	chica	tyttö	N;FEM;PL	N;PRT;PL
chicas	tytöt	chica	tyttö	N;FEM;PL	N;NOM;PL
vizcaya	vizcaya	vizcaya	vizcaya	N;FEM;SG	N;NOM;SG
jane	janea	janer	janea	N;FEM;SG	N;PRT;SG
sentimientos	tunteet	sentimiento	tunne	N;MASC;PL	N;NOM;PL
sentimientos	tunteita	sentimiento	tunne	N;MASC;PL	N;PRT;PL
sentimientos	tunteisiin	sentimiento	tunne	N;MASC;PL	N;IN+ALL;PL
aparato	laite	aparato	laite	N;MASC;SG	N;NOM;SG
variables	muuttujat	variable	muuttuja	N;FEM;PL	N;NOM;PL
project	projektia	project	projekti	N	N;PRT;SG
project	projekti	project	projekti	N	N;NOM;SG
project	projektin	project	projekti	N	N;GEN;SG
project	hanke	project	hanke	N	N;NOM;SG
project	hankkeen	project	hanke	N	N;GEN;SG
poderoso	voimakasta	poderoso	voimakas	ADJ;MASC;SG	ADJ;PRT;SG
poderoso	voimakas	poderoso	voimakas	ADJ;MASC;SG	ADJ;NOM;SG
combates	taistelut	combate	taistelu	N;MASC;PL	N;NOM;PL
alcanzando	saavuttaa	alcanzar	saavuttaa	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
provisional	väliaikaisen	provisional	väli#aikainen	ADJ;SG	ADJ;GEN;SG
provisional	väliaikainen	provisional	väli#aikainen	ADJ;SG	ADJ;NOM;SG
provisional	väliaikainen	provisional	väli#aikainen	ADJ;SG	ADJ;NOM;SG
funda	perustettu	funda	perustaa	V;IND;SG;3;PRS;FIN	V;NOM;SG;V.PTCP;PASS
barón	paroni	barón	paroni	N;MASC;SG	N;NOM;SG
venganza	kosto	venganza	kosto	N;FEM;SG	N;NOM;SG
venganza	koston	venganza	kosto	N;FEM;SG	N;GEN;SG
venganza	kosto	venganza	kosto	N;FEM;SG	N;NOM;SG
venganza	kostoa	venganza	kostoa	N;FEM;SG	N;PRT;SG
venganza	koston	venganza	kosto	N;FEM;SG	N;GEN;SG
venganza	kosto	venganza	kosto	N;FEM;SG	N;NOM;SG
sajonia	saksi	sajonia	saksi	N;FEM;SG	N;NOM;SG
sajonia	sachsen	sajonia	sach	N;FEM;SG	N;NOM;SG
official	virkamies	official	virka#mies	N	N;NOM;SG
clínica	klinikalla	clínica	klinikka	N;FEM;SG	N;AT+ESS
;SG
clínica	klinikka	clínica	klinikka	N;FEM;SG	N;NOM;SG
harvard	harvardin	harvard	harvardi	N;FEM;SG	N;GEN;SG
harvard	harvardiin	harvard	harvardi	N;FEM;SG	N;IN+ALL;SG
harvard	harvardissa	harvard	harvardi	N;FEM;SG	N;IN+ESS;SG
observación	havainto	observación	havainto	N;FEM;SG	N;NOM;SG
observación	tarkkailu	observación	tarkkailu	N;FEM;SG	N;NOM;SG
bajista	basisti	bajista	basisti	N;SG	N;NOM;SG
explosión	räjähdys	explosión	räjähdys	N;FEM;SG	N;NOM;SG
explosión	räjähdys	explosión	räjähdys	N;FEM;SG	N;NOM;SG
explosión	räjähdyksen	explosión	räjähdys	N;FEM;SG	N;GEN;SG
armado	aseellinen	armado	aseellinen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;SG
mínima	minimaalinen	mínimo	minimaalinen	ADJ;FEM;SG	ADJ;NOM;SG
renovación	remontti	renovación	remontti	N;FEM;SG	N;NOM;SG
renovación	kunnostus	renovación	kunnostus	N;FEM;SG	N;NOM;SG
renovación	uudistaminen	renovación	uudistaminen	N;FEM;SG	N;NOM;SG
renovación	uusimista	renovación	uusiminen	N;FEM;SG	N;PRT;SG
renovación	uusiminen	renovación	uusiminen	N;FEM;SG	N;NOM;SG
diosa	jumalatar	diosa	jumalatar	N;FEM;SG	N;NOM;SG
acepta	hyväksyy	aceptar	hyväksyä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
acepta	hyväksyä	aceptar	hyväksyä	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
ventana	ikkuna	ventana	ikkuna	N;FEM;SG	N;NOM;SG
ventana	ikkunasta	ventana	ikkuna	N;FEM;SG	N;IN+ABL;SG
ventana	ikkunan	ventana	ikkuna	N;FEM;SG	N;GEN;SG
rusos	venäläiset	ruso	venäläinen	N;MASC;PL	N;NOM;PL
rusos	venäläisiä	ruso	venäläinen	N;MASC;PL	N;PRT;PL
rusos	venäläiset	ruso	venäläinen	N;MASC;PL	N;NOM;PL
reservas	varauksia	reserva	varaus	N;FEM;PL	N;PRT;PL
reservas	varaukset	reserva	varaus	N;FEM;PL	N;NOM;PL
reservas	varausten	reserva	varaus	N;FEM;PL	N;GEN;PL
reservas	varauksia	reserva	varaus	N;FEM;PL	N;PRT;PL
reservas	varaukset	reserva	varaus	N;FEM;PL	N;NOM;PL
reservas	rahastot	reserva	rahasto	N;FEM;PL	N;NOM;PL
reservas	varaukset	reserva	varaus	N;FEM;PL	N;NOM;PL
reservas	varannot	reserva	varanto	N;FEM;PL	N;NOM;PL
reservas	varaukset	reserva	varaus	N;FEM;PL	N;NOM;PL
variaciones	muutokset	variación	muutos	N;FEM;PL	N;NOM;PL
variaciones	vaihtelut	variación	vaihtelu	N;FEM;PL	N;NOM;PL
ventanas	ikkunat	ventana	ikkuna	N;FEM;PL	N;NOM;PL
rojos	punaiset	rojo	punainen	ADJ;MASC;PL	ADJ;NOM;PL
beneficio	voittoa	beneficio	voitto	N;MASC;SG	N;PRT;SG
beneficio	voitto	beneficio	voitto	N;MASC;SG	N;NOM;SG
beneficio	tuotto	beneficio	tuotto	N;MASC;SG	N;NOM;SG
beneficio	etuus	beneficio	etuus	N;MASC;SG	N;NOM;SG
beneficio	hyötyä	beneficio	hyöty	N;MASC;SG	N;PRT;SG
beneficio	hyöty	beneficio	hyöty	N;MASC;SG	N;NOM;SG
descarga	lataus	descarga	lataus	N;FEM;SG	N;NOM;SG
visitar	käymään	visitar	käydä	V;NFIN	V;IN+ALL;SG;NFIN;ACT
visitar	käy	visitar	käydä	V;NFIN	V;IMP;SG;2;FIN;ACT
visitar	käymässä	visitar	käydä	V;NFIN	V;IN+ESS;SG;NFIN;ACT
herencia	kulttuuriperintö	herencia	kulttuuri#perintö	N;FEM;SG	N;NOM;SG
herencia	perintöä	herencia	perintö	N;FEM;SG	N;PRT;SG
herencia	perintö	herencia	perintö	N;FEM;SG	N;NOM;SG
herencia	perintö	herencia	perintö	N;FEM;SG	N;NOM;SG
herencia	perinnön	herencia	perintö	N;FEM;SG	N;GEN;SG
herencia	perintö	herencia	perintö	N;FEM;SG	N;NOM;SG
herencia	perinnön	herencia	perintö	N;FEM;SG	N;GEN;SG
madagascar	madagaskarin	madagascar	madagaskari	N;FEM;SG	N;GEN;SG
plato	lautanen	plato	lautanen	N;MASC;SG	N;NOM;SG
plato	lautasen	plato	lautanen	N;MASC;SG	N;GEN;SG
plato	astia	plato	asti	N;MASC;SG	N;NOM;SG
plato	kilpi	plato	kilpi	N;MASC;SG	N;NOM;SG
plato	lautanen	plato	lautanen	N;MASC;SG	N;NOM;SG
plato	lautasen	plato	lautanen	N;MASC;SG	N;GEN;SG
plato	laatta	plato	laatta	N;MASC;SG	N;NOM;SG
plato	platon	plato	platon	N;MASC;SG	N;NOM;SG
añade	lisätä	añadir	lisätä	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
gravedad	vakavuus	gravedad	vakavuus	N;FEM;SG	N;NOM;SG
gravedad	vetovoima	gravedad	veto#voima	N;FEM;SG	N;NOM;SG
gravedad	painovoiman	gravedad	paino#voima	N;FEM;SG	N;GEN;SG
gravedad	painovoima	gravedad	paino#voima	N;FEM;SG	N;NOM;SG
gravedad	vakavuus	gravedad	vakavuus	N;FEM;SG	N;NOM;SG
competir	kilpailla	competir	kilpailla	V;NFIN	V;SG;NFIN;ACT
competir	kilpaile	competir	kilpaile	V;NFIN	V;IMP;SG;2;FIN;ACT
competir	kilpailee	competir	kilpailla	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
competir	kilpailevien	competir	kilpailla	V;NFIN	V;GEN;PL;V.PTCP;ACT
competir	kilpailevat	competir	kilpailla	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
ferrocarriles	rautateiden	ferrocarril	rauta#tie	N;MASC;PL	N;GEN;PL
ferrocarriles	rautatiet	ferrocarril	rauta#tie	N;MASC;PL	N;NOM;PL
ferrocarriles	rautateitä	ferrocarril	rauta#tie	N;MASC;PL	N;PRT;PL
ferrocarriles	rautateiden	ferrocarril	rauta#tie	N;MASC;PL	N;GEN;PL
ferrocarriles	rautatiet	ferrocarril	rauta#tie	N;MASC;PL	N;NOM;PL
planos	suunnitelmia	plano	suunnitelma	N;MASC;PL	N;PRT;PL
planos	suunnitelmien	plano	suunnitelma	N;MASC;PL	N;GEN;PL
planos	suunnitelmat	plano	suunnitelma	N;MASC;PL	N;NOM;PL
planos	koneita	plano	kone	N;MASC;PL	N;PRT;PL
planos	lentokoneet	plano	lento#kone	N;MASC;PL	N;NOM;PL
planos	lentokoneita	plano	lento#kone	N;MASC;PL	N;PRT;PL
líquido	nestettä	líquido	neste	N;MASC;SG	N;PRT;SG
líquido	nesteen	líquido	neste	N;MASC;SG	N;GEN;SG
líquido	nesteen	líquido	neste	N;MASC;SG	N;GEN;SG
líquido	nestettä	líquido	neste	N;MASC;SG	N;PRT;SG
pozo	pit	pozo	pittää	N;MASC;SG	N;NOM;SG
pozo	kuoppa	pozo	kuoppa	N;MASC;SG	N;NOM;SG
pozo	pozo	pozo	pozo	N;MASC;SG	N;NOM;SG
plataformas	alustat	plataforma	alusta	N;FEM;PL	N;NOM;PL
pecho	rintaan	pecho	rinta	N;MASC;SG	N;IN+ALL;SG
pecho	rinta	pecho	rinta	N;MASC;SG	N;NOM;SG
pecho	rinnan	pecho	rinna	N;MASC;SG	N;GEN;SG
pecho	rintakehä	pecho	rinta#kehä	N;MASC;SG	N;NOM;SG
pecho	rinta	pecho	rinta	N;MASC;SG	N;NOM;SG
constelación	tähdistö	constelación	tähdistö	N;FEM;SG	N;NOM;SG
explicación	selitys	explicación	selitys	N;FEM;SG	N;NOM;SG
conclusión	päätökseen	conclusión	päätös	N;FEM;SG	N;IN+ALL;SG
conclusión	päätelmä	conclusión	päätelmä	N;FEM;SG	N;NOM;SG
conclusión	johtopäätös	conclusión	johto#päätös	N;FEM;SG	N;NOM;SG
prestigio	arvostusta	prestigio	arvostus	N;MASC;SG	N;PRT;SG
prestigio	prestige	prestigio	prestige	N;MASC;SG	N;NOM;SG
prestigio	arvovaltaa	prestigio	arvo#valta	N;MASC;SG	N;PRT;SG
campesinos	viljelijöiden	campesino	viljelijä	N;MASC;PL	N;GEN;PL
campesinos	maanviljelijät	campesino	maan#viljelijä	N;MASC;PL	N;NOM;PL
campesinos	viljelijät	campesino	viljelijä	N;MASC;PL	N;NOM;PL
campesinos	viljelijöille	campesino	viljelijä	N;MASC;PL	N;AT+ALL;PL
campesinos	maanviljelijöitä	campesino	maa#viljelijä	N;MASC;PL	N;PRT;PL
campesinos	talonpojat	campesino	talon#poika	N;MASC;PL	N;NOM;PL
story	tarinaa	story	tarina	N	N;PRT;SG
story	tarina	story	tarina	N	N;NOM;SG
story	tarinan	story	tarina	N	N;GEN;SG
aumenta	lisätä	aumentar	lisätä	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
biblia	raamatun	biblia	raamattu	N;FEM;SG	N;GEN;SG
seria	vakavaa	serio	vakava	ADJ;FEM;SG	ADJ;PRT;SG
seria	vakava	serio	vakava	ADJ;FEM;SG	ADJ;NOM;SG
inspiración	inspiraatiota	inspiración	inspiraatio	N;FEM;SG	N;PRT;SG
inspiración	inspiraation	inspiración	inspiraatio	N;FEM;SG	N;GEN;SG
negativa	kielteinen	negativo	kielteinen	ADJ;FEM;SG	ADJ;NOM;SG
negativa	negatiivinen	negativo	negatiivinen	ADJ;FEM;SG	ADJ;NOM;SG
impresión	tulosta	impresión	tulos	N;FEM;SG	N;PRT;SG
impresión	painatus	impresión	painatus	N;FEM;SG	N;NOM;SG
impresión	vaikutelman	impresión	vaikutelma	N;FEM;SG	N;GEN;SG
impresión	vaikutelma	impresión	vaikutelma	N;FEM;SG	N;NOM;SG
diseños	mallit	diseño	malli	N;MASC;PL	N;NOM;PL
teléfono	puhelimen	teléfono	puhelin	N;MASC;SG	N;GEN;SG
teléfono	puhelin	teléfono	puhelin	N;MASC;SG	N;NOM;SG
teléfono	puhelin	teléfono	puhelin	N;MASC;SG	N;NOM;SG
ideología	ideologia	ideología	ideologia	N;FEM;SG	N;NOM;SG
