एक	один	एक	один	NUM	NUM;NOM;MASC
टैक्सी	такси	टैक्सी	такси	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
टैक्सी	такси	टैक्सी	такси	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
टैक्सी	такси	टैक्सी	такси	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
सूरा	глава	सूरा	глава	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
सूरा	сура	सूरा	сур	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
सूरा	сура	सूरा	сур	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
चलाता	исполняет	चला	исполнять	V;IPFV;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
गार्ड	стража	गार्ड	страж	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
गार्ड	гвардия	गार्ड	гвардия	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
गार्ड	охрана	गार्ड	охрана	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
गार्ड	охранник	गार्ड	охранник	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
गिना	насчитал	गिना	насчитать	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
गेहूं	пшеницы	गेहूँ	пшеница	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
फेडरेशन	федерация	फेडरेशन	федерация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
रस्सी	веревка	रस्सी	веревка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
क्रीम	крем	क्रीम	крем	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
परेड	парад	परेड	парад	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
शुद्धता	точность	शुद्धता	точность	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
रचनाकार	писатель	रचनाकार	писатель	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
रचनाकार	сценарист	रचनाकार	сценарист	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
अंगूर	виноград	अंगूर	виноград	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
अंगूर	виноград	अंगूर	виноград	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
युवावस्था	молодость	युवावस्था	молодость	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
युवावस्था	молодёжь	युवावस्था	молодёжь	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
युवावस्था	молодежь	युवावस्था	молодежь	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
स्टाइल	стиль	स्टाइल	стиль	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
ढांचा	кадр	ढांचा	кадр	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
ढांचा	структура	ढांचा	структура	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
मजदूरी	зарплата	मजदूरी	зарплата	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
मजदूरी	зарплата	मजदूरी	зарплата	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
विस्थापन	смещение	विस्थापन	смещение	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
विस्थापन	перемещение	विस्थापन	перемещение	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
अभियान्त्रिकी	инжиниринг	अभियान्त्रिकी	инжиниринг	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
सामंजस्य	гармония	सामंजस्य	гармония	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
पैक	стая	पैक	стая	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
छाल	кора	छाल	кора	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
छाल	барк	छाल	барк	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
पिक्चर	картинка	पिक्चर	картинка	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
पिक्चर	фотография	पिक्चर	фотография	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
पिक्चर	фотка	पिक्चर	фотка	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
गर्भपात	аборт	गर्भपात	аборт	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
प्रकोप	возмущение	प्रकोप	возмущение	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
प्रकोप	негодование	प्रकोप	негодование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
प्रकोप	гнев	प्रकोप	гнев	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
पुजारी	священник	पुजारी	священник	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
प्लेस	место	प्लेस	место	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
एनीमेशन	оптимизация	एनीमेशन	оптимизация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
ज्वार	сорго	ज्वार	сорго	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
समस्याएँ	проблемы	समस्या	проблема	N;NOM;FEM;PL;3	N;INAN;NOM;FEM;PL
समस्याएँ	вопросы	समस्या	вопрос	N;NOM;FEM;PL;3	N;INAN;NOM;MASC;PL
समस्याएँ	проблемы	समस्या	проблема	N;NOM;FEM;PL;3	N;INAN;NOM;FEM;PL
मित्रता	дружба	मित्रता	дружба	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
विश्वसनीयता	авторитет	विश्वसनीयता	авторитет	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
विश्वसनीयता	достоверность	विश्वसनीयता	достоверность	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
विश्वसनीयता	достоверность	विश्वसनीयता	достоверность	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
विश्वसनीयता	надежности	विश्वसनीयता	надежность	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
विश्वसनीयता	надежность	विश्वसनीयता	надежность	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
श्रद्धांजलि	дань	श्रद्धांजलि	дань	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
स्तुति	хвала	स्तुति	хвал	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
कैप्टन	капитан	कैप्टन	капитан	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
वेधशाला	обсерватория	वेधशाला	обсерватория	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
कुत्ता	собака	कुत्ता	собака	N;NOM;MASC;SG;3	N;ANIM;NOM;FEM;SG
कुत्ता	пес	कुत्ता	пес	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
कुत्ता	пёс	कुत्ता	пёс	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
जड़ें	корни	जड़	корень	N;NOM;FEM;PL;3	N;INAN;NOM;MASC;PL
इमाम	имам	इमाम	имам	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
सिस्टम्स	системы	सिस्टम	система	N;NOM;MASC;PL;3	N;INAN;NOM;FEM;PL
चलना	ходить	चल	ходить	V;MASC;NFIN;ACT	V;IPFV;NFIN;ACT
चलना	ходить	चल	ходить	V;MASC;NFIN;ACT	V;IPFV;NFIN;ACT
धुन	мелодия	धुन	мелодия	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
औचित्य	оправдание	औचित्य	оправдание	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
औचित्य	обоснование	औचित्य	обоснование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
रूपक	метафора	रूपक	метафора	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
नौका	яхта	नौका	яхта	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
नौका	лодка	नौका	лодка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
नौका	яхта	नौका	яхта	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
निपटान	урегулирование	निपटान	урегулирование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
निपटान	поселение	निपटान	поселение	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
निपटान	урегулирования	निपटान	урегулирование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
साईट	сайт	साईट	сайт	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
अभिगम	доступ	अभिगम	доступ	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
मंत्रिमंडल	кабинет	मंत्रिमंडल	кабинет	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
मंत्रिमंडल	шкаф	मंत्रिमंडल	шкаф	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
ट्विटर	твиттер	ट्विटर	твиттер	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
पतला	тощий	पतला	тощий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
पतला	тонкий	पतला	тонкий	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
पतला	тонкая	पतला	тонкий	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
पतला	незначительное	पतला	незначительный	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
न्यूज	новость	न्यूज	новость	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
कमर	талия	कमर	талие	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
फौज	армии	फौज	армия	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
फौज	армия	फौज	армия	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
निकास	выход	निकास	выход	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
निकास	выезд	निकास	выезд	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
मालिश	массаж	मालिश	массаж	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
मालिश	массаж	मालिश	массаж	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
क्वार्टर	квартал	क्वार्टर	квартал	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
क्वार्टर	четверть	क्वार्टर	четверть	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
पाषाण	карьер	पाषाण	карьер	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
कवक	грибок	कवक	грибок	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
क्षतिपूर्ति	компенсация	क्षतिपूर्ति	компенсация	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
क्षतिपूर्ति	ущерб	क्षतिपूर्ति	ущерб	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
रजिस्टर	регистр	रजिस्टर	регистр	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
रजिस्टर	реестр	रजिस्टर	реестр	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
रजिस्टर	регистрация	रजिस्टर	регистрация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
सन्धि	договор	सन्धि	договор	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
चमत्कार	чудо	चमत्कार	чудо	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
गोला	сфера	गोला	сфера	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
उत्तेजना	волнение	उत्तेजना	волнение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
उत्तेजना	возбуждение	उत्तेजना	возбуждение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
उत्तेजना	фурор	उत्तेजना	фурор	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
विमानन	авиация	विमानन	авиация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
विमानन	авиации	विमानन	авиация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
टुकड़ा	фрагмент	टुकडा	фрагмент	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
टुकड़ा	кусочек	टुकडा	кусочек	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
टुकड़ा	кусок	टुकडा	кусок	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
लेफ्टिनेंट	лейтенант	लेफ्टिनेंट	лейтенант	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
अपोलो	аполлон	अपोलो	аполлон	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
हाइब्रिड	гибрид	हाइब्रिड	гибрид	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
बलात्कार	изнасилование	बलात्कार	изнасилование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
कथाएं	сказки	कथाएं	сказка	N;NOM;FEM;PL;3	N;INAN;NOM;FEM;PL
सजावट	декор	सजावट	декор	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
सजावट	украшение	सजावट	украшение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
सजावट	оформление	सजावट	оформление	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
हिमनद	ледник	हिमनद	ледник	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
राख	аш	राख	аш		
इन्टरनेट	прерывание	इन्टरनेट	прерывание	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
इन्टरनेट	интернет	इन्टरनेट	интернет	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
अनुवादक	переводчик	अनुवादक	переводчик	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
उपसर्ग	префикс	उपसर्ग	префикс	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
दिलचस्प	интересное	दिलचस्प	интересный	ADJ	ADJ;NOM;NEUT;SG
दिलचस्प	интересная	दिलचस्प	интересный	ADJ	ADJ;NOM;FEM;SG
दिलचस्प	интересный	दिलचस्प	интересный	ADJ	ADJ;NOM;MASC;SG
दिलचस्प	интересно	दिलचस्प	интересный	ADJ	ADJ;NEUT;SG
दिलचस्प	интересные	दिलचस्प	интересный	ADJ	ADJ;NOM;PL
आँखें	глаза	आँख	глаз	N;NOM;FEM;PL;3	N;INAN;NOM;MASC;PL
आँखें	глазки	आँख	глазок	N;NOM;FEM;PL;3	N;INAN;NOM;MASC;PL
कच्चा	сырой	कच्चा	сырой	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;SG
घुटने	колено	घुटना	колено	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
डेस्कटॉप	пк	डेस्कटॉप	пк	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
जीती	победила	जीत	победить	V;PFV;FEM;SG;V.PTCP;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
जीती	выиграла	जीत	выиграть	V;PFV;FEM;SG;V.PTCP;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
जीती	выиграл	जीत	выиграть	V;PFV;FEM;SG;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
जीती	победил	जीत	победить	V;PFV;FEM;SG;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
डीजल	дизель	डीजल	дизель	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
तेरह	тринадцать	तेरह	тринадцать	NUM	NUM;NOM
स्पिन	вращение	स्पिन	вращение	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
फ्रैंकफर्ट	франкфурт	फ्रैंकफर्ट	франкфурт	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
गिने	насчитал	गिन	насчитать	V;MASC;SG;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
स्टेज	ступень	स्टेज	ступень	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
स्टेज	этап	स्टेज	этап	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
स्टेज	стадия	स्टेज	стадия	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
निष्ठा	самоотверженность	निष्ठा	самоотверженность	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
निष्ठा	посвящение	निष्ठा	посвящение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
निष्ठा	преданность	निष्ठा	преданность	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
अंतरण	интервал	अंतरण	интервал	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
इंटरफ़ेस	интерфейс	इंटरफ़ेस	интерфейс	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
कैल्सियम	кальция	कैल्सियम	кальций	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
कथाकार	рассказчик	कथाकार	рассказчик	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
बंधक	заложник	बंधक	заложник	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
पटल	панель	पटल	панель	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
प्रत्यारोपण	трансплантации	प्रत्यारोपण	трансплантация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
प्रत्यारोपण	пересадка	प्रत्यारोपण	пересадка	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
प्रत्यारोपण	трансплантации	प्रत्यारोपण	трансплантация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
प्रत्यारोपण	пересадка	प्रत्यारोपण	пересадка	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
व्यवसायी	бизнесмен	व्यवसायी	бизнесмен	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
नकद	кэш	नकद	кэш	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
समीक्षक	рецензент	समीक्षक	рецензент	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
आभूषण	украшения	आभूषण	украшение	N;NOM;MASC;PL;3	N;INAN;NOM;NEUT;PL
आभूषण	драгоценности	आभूषण	драгоценность	N;NOM;MASC;PL;3	N;INAN;NOM;FEM;PL
आभूषण	украшения	आभूषण	украшение	N;NOM;MASC;PL;3	N;INAN;NOM;NEUT;PL
लड़ाकू	боец	लड़ाकू	боец	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
बेसिन	бассейн	बेसिन	бассейн	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
चार्टर	хартия	चार्टर	хартия	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
