رده	classe	رده	classe	N;SG	N;FEM;SG
زیرنویس	piè	زیرنویس	piè	N;SG	N;MASC;SG
اقتباس	adeguamento	اقتباس	adeguamento	N;SG	N;MASC;SG
اقتباس	adattamento	اقتباس	adattamento	N;SG	N;MASC;SG
پالایشگاه	raffineria	پالایشگاه	raffineria	N;SG	N;FEM;SG
جیسون	jason	جیسون	jason	N;SG	N;MASC;SG
جیسون	giasone	جیسون	giasone	N;SG	N;MASC;SG
بلور	crystal	None	crystal	N;SG	N;SG
بلور	cristallo	None	cristallo	N;SG	N;MASC;SG
نهنگ	balena	نهنگ	balena	N;SG	N;FEM;SG
روزها	giorni	روز	giorno	N;PL	N;MASC;PL
روزها	giornate	روز	giornata	N;PL	N;FEM;PL
روزها	days	روز	days	N;PL	N
ضرورت	urgenza	ضرورت	urgenza	N;SG	N;FEM;SG
ضرورت	necessità	ضرورت	necessità	N;SG	N;FEM
بلوغ	maturità	بلوغ	maturità	N;SG	N;FEM
بلوغ	scadenza	بلوغ	scadenza	N;SG	N;FEM;SG
بلوغ	adolescenza	بلوغ	adolescenza	N;SG	N;FEM;SG
انگیزه	movente	انگیزه	movente	N;SG	N;MASC;SG
انگیزه	motivazione	انگیزه	motivazione	N;SG	N;FEM;SG
یورش	assalto	یورش	assalto	N;SG	N;MASC;SG
یورش	aggressione	یورش	aggressione	N;SG	N;FEM;SG
یورش	incursione	یورش	incursione	N;SG	N;FEM;SG
بارسلون	barcellona	بارسلون	barcellona	N;SG	N;FEM;SG
کانتون	cantone	کانتون	cantone	N;SG	N;MASC;SG
کانتون	canton	کانتون	canton	N;SG	N;MASC;SG
بگویید	dire	None	dire	V;SBJV;PL;2;PRS	V;NFIN
گوردون	gordon	گوردون	gordon	N;SG	N;MASC;SG
هندبال	pallamano	هندبال	pallamare	N;SG	N;MASC;SG
آرسنال	arsenale	آرسنال	arsenale	N;SG	N;MASC;SG
آرسنال	arsenal	آرسنال	arsenale	N;SG	N;MASC
سخنگوی	portavoce	سخنگو	portavoce	N;SG	N
سخنگوی	portavoce	سخنگو	portavoce	N;SG	N
سخنگوی	altoparlante	سخنگو	altoparlante	N;SG	N;MASC;SG
سخنگوی	speaker	سخنگو	speaker	N;SG	N;MASC
سخنگوی	oratore	سخنگو	oratore	N;SG	N;MASC;SG
یادآوری	promemoria	یادآوری	promemoria	N;SG	N;MASC;SG
یادآوری	promemoria	یادآوری	promemoria	N;SG	N;MASC;SG
ژنو	ginevra	ژنو	ginevra	N;SG	N;FEM;SG
یوتیوب	youtube	یوتیوب	youtube	N;SG	N;MASC
دزدان	ladri	دزد	ladro	N;PL	N;MASC;PL
دزدان	banditi	دزد	bandito	N;PL	N;MASC;PL
دینامو	dinamo	None	dinare	N;SG	N;MASC;SG
دینامو	dinamo	None	dinare	N;SG	N;MASC;SG
فوتسال	futsal	فوتسال	futsal	N;SG	N;FEM;SG
ژوزف	giuseppe	ژوزف	giuseppo	N;SG	N;MASC;SG
ژوزف	joseph	ژوزف	joseph	N;SG	N;MASC;SG
عضلات	muscoli	عضله	muscolo	N;PL	N;MASC;PL
عضلات	muscoli	عضله	muscolo	N;PL	N;MASC;PL
جسمی	fisica	None	fisica	N;SG	N;FEM;SG
استخر	piscina	استخر	piscina	N;SG	N;FEM;SG
سیسیل	sicilia	سیسیل	sicilia	N;SG	N;FEM;SG
سیسیل	sicily	سیسیل	sicily	N;SG	N;MASC
سیسیل	cecile	سیسیل	cecile	N;SG	N;FEM;SG
سیلوا	silva	سیلوا	silva	N;SG	N;SG
آلپ	alpes	آلپ	alpes	N;SG	N;MASC
آلپ	alp	آلپ	alp	N;SG	N;SG
شکستن	break	شکستن	break	N;SG	N;MASC
شکستن	pausa	شکستن	pausa	N;SG	N;FEM;SG
شکستن	breaking	شکستن	breaking	N;SG	N;MASC
یکای	unità	یکا	unità	N;SG	N;FEM
یکای	unit	یکا	unit	N;SG	N
صفی	safi	صفی	safio	N;SG	N;MASC;SG
تحقق	realizzazione	تحقق	realizzazione	N;SG	N;FEM;SG
سنتر	centro	سنتر	centro	N;SG	N;MASC;SG
سنتر	centro	سنتر	centro	N;SG	N;MASC;SG
لاک	locke	None	locka	N;SG	N;MASC;SG
ادیب	studioso	ادیب	studioso	N;SG	N;MASC;SG
اکس	ascia	اکس	ascia	N;SG	N;FEM;SG
اکس	axe	اکس	axe	N;SG	N
هواشناسی	meteorologia	هواشناسی	meteorologia	N;SG	N;FEM;SG
هربرت	herbert	None	herbert	N;SG	N;MASC;SG
اسلم	slam	اسلم	slam	N;SG	N;MASC
مورگان	morgana	موره	morgana	N;SG	N;FEM;SG
مورگان	morgan	موره	morgan	N;SG	N;FEM;SG
هواپیماها	aerei	هواپیما	aereo	N;PL	N;MASC;PL
فیات	fiat	فیات	fiat	N;SG	N;FEM;SG
زوریخ	zurigo	زوریخ	zurigo	N;SG	N;MASC;SG
زوریخ	zurigo	زوریخ	zurigo	N;SG	N;MASC;SG
شاتل	shuttle	شاتل	shuttle	N;SG	N;MASC
شاتل	navetta	شاتل	navetta	N;SG	N;FEM;SG
خوانندگی	canto	خوانندگی	canto	N;SG	N;MASC;SG
مبدأ	origine	None	origine	N;SG	N;FEM;SG
مبدأ	fonte	None	fonte	N;SG	N;FEM;SG
مبدأ	sorgente	None	sorgente	N;SG	N;FEM;SG
غلظت	concentrazione	None	concentrazione	N;SG	N;FEM;SG
غلظت	saturazione	None	saturazione	N;SG	N;FEM;SG
ژیمناست	ginnasta	ژیمناست	ginnasta	N;SG	N;FEM;SG
تنفس	respiro	تنفس	respiro	N;SG	N;MASC;SG
تنفس	alito	تنفس	alito	N;SG	N;MASC;SG
تنفس	fiato	تنفس	fiato	N;SG	N;MASC;SG
تنفس	respiro	تنفس	respiro	N;SG	N;MASC;SG
تنفس	respirazione	تنفس	respirazione	N;SG	N;FEM;SG
تنفس	respirazione	تنفس	respirazione	N;SG	N;FEM;SG
الهیات	teologia	None	teologia	N;SG	N;FEM;SG
گواتمالا	guatemala	گواتمالا	guatemala	N;SG	N;MASC;SG
گواتمالا	guatemala	گواتمالا	guatemala	N;SG	N;MASC;SG
سامی	sammy	سامی	sammy	N;SG	N
محتویات	contenuti	محتویه	contenuto	N;PL	N;MASC;PL
محتویات	contenuti	محتویه	contenuto	N;PL	N;MASC;PL
گوشی	telefono	گوش	telefono	N;SG	N;MASC;SG
انگور	uva	انگور	uvare	N;SG	N;FEM;SG
انگور	vitigno	انگور	vitigno	N;SG	N;MASC;SG
انگور	uva	انگور	uvare	N;SG	N;FEM;SG
سحر	sahar	سحر	sahar	N;SG	N
سحر	magia	سحر	magia	N;SG	N;FEM;SG
سحر	magic	سحر	magic	N;SG	N
دلاویر	delaware	دلاویر	delaware	N;SG	N;MASC
ریک	rick	ریک	rick	N;SG	N
بودایی	buddhismo	بودا	buddhismo	N;SG	N;MASC;SG
بودایی	buddismo	بودا	buddismo	N;SG	N;MASC;SG
بودایی	buddista	بودا	buddista	N;SG	N;SG
تالاب	laghetto	تالاب	laghetto	N;SG	N;MASC;SG
تالاب	pond	تالاب	pond	N;SG	N
تالاب	stagno	تالاب	stagno	N;SG	N;MASC;SG
تالاب	laguna	تالاب	laguna	N;SG	N;FEM;SG
عکاسان	fotografi	عکاس	fotografo	N;PL	N;MASC;PL
کمپین	campagna	کمپین	campagna	N;SG	N;FEM;SG
تعویض	switch	None	switch	N;SG	N;MASC
تعویض	commutatore	None	commutatore	N;SG	N;MASC;SG
تعویض	interruttore	None	interruttore	N;SG	N;MASC;SG
ریور	fiume	ریور	fiume	N;SG	N;MASC;SG
شمارش	conte	شمارش	conte	N;SG	N;MASC;SG
شمارش	conteggio	شمارش	conteggio	N;SG	N;MASC;SG
شمارش	conteggio	شمارش	conteggio	N;SG	N;MASC;SG
بروکلین	brooklyn	بروکلین	brooklyn	N;SG	N;MASC
شعرهای	poesie	None	poesia	N;PL	N;FEM;PL
شعرهای	poemi	None	poema	N;PL	N;MASC;PL
دگرگونی	trasformazione	دگرگونی	trasformazione	N;SG	N;FEM;SG
دگرگونی	alterazione	دگرگونی	alterazione	N;SG	N;FEM;SG
کاندید	candidato	کاند#کان	candidato	N;SG	N;MASC;SG
جلگه	pianura	جلگه	pianura	N;SG	N;FEM;SG
جلگه	spartiacque	جلگه	spartiacque	N;SG	N;MASC;SG
گردان	battaglione	گردان	battaglione	N;SG	N;MASC;SG
جانوری	creatura	None	creatura	N;SG	N;FEM;SG
ته	tah	None	tah	N;SG	N
بالگرد	elicottero	بالگرد	elicottero	N;SG	N;MASC;SG
بالگرد	elicottero	بالگرد	elicottero	N;SG	N;MASC;SG
بالگرد	chopper	بالگرد	chopper	N;SG	N;MASC
گلدوین	goldwyn	گلدوین	goldwyn	N;SG	N
رهایی	liberazione	رهایی	liberazione	N;SG	N;FEM;SG
مولوی	rumi	مولوی	rumare	N;SG	N;MASC;SG
داروها	medicine	دارو	medicina	N;PL	N;FEM;PL
تمیز	pulita	تمیز	pulito	ADJ	ADJ;FEM;SG
تمیز	pulito	تمیز	pulito	ADJ	ADJ;MASC;SG
تمیز	pulite	تمیز	pulito	ADJ	ADJ;FEM;PL
سالیانه	annuale	سالیانه	annuale	ADJ	ADJ;SG
سالیانه	annuali	سالیانه	annuale	ADJ	ADJ;PL
سالیانه	annuale	سالیانه	annuale	ADJ	ADJ;SG
زنگ	campana	زنگ	campana	N;SG	N;FEM;SG
زنگ	campanella	زنگ	campanella	N;SG	N;FEM;SG
زنگ	campanello	زنگ	campanello	N;SG	N;MASC;SG
زنگ	bell	زنگ	bell	N;SG	N;MASC;SG
مبارک	beato	مبارک	beato	N;SG	N;MASC;SG
مبارک	benedetto	مبارک	benedetto	N;SG	N;MASC;SG
مبارک	mubarak	مبارک	mubarak	N;SG	N
مبارک	happy	مبارک	happy	N;SG	N
کامبوج	cambogia	کامبوج	cambogia	N;SG	N;FEM;SG
انحصاری	esclusività	انحصاری	esclusività	N;SG	N;FEM
شیرینی	pasticceria	شیرینی	pasticceria	N;SG	N;FEM;SG
مبارز	warrior	مبارز	warrior	N;SG	N;MASC
مبارز	guerriero	مبارز	guerriero	N;SG	N;MASC;SG
مبارز	fighter	مبارز	fighter	N;SG	N
مبارز	combattente	مبارز	combattente	N;SG	N;SG
کارشناس	esperto	کارشناس	esperto	N;SG	N;MASC;SG
دلفین	delfino	دلفین	delfino	N;SG	N;MASC;SG
نورث	north	نورث	north	N;SG	N;MASC
نورث	nord	نورث	nord	N;SG	N;MASC;SG
شانگهای	shangai	شانگ	shangare	N;PL	N;MASC;PL
شانگهای	shanghai	شانگ	shanghaio	N;PL	N;MASC
صف	coda	صف	coda	N;SG	N;FEM;SG
مارکوس	marcus	مارکوس	marcus	N;SG	N;MASC;SG
مارکوس	marco	مارکوس	marco	N;SG	N;MASC;SG
دوگانه	dual	دوگانه	duale	N;SG	N;MASC
باربارا	barbara	باربارا	barbara	N;SG	N;FEM;SG
انکار	negazione	انکار	negazione	N;SG	N;FEM;SG
انکار	diniego	انکار	diniego	N;SG	N;MASC;SG
انکار	rifiuto	انکار	rifiuto	N;SG	N;MASC;SG
انکار	rifiuto	انکار	rifiuto	N;SG	N;MASC;SG
انکار	rigetto	انکار	rigetto	N;SG	N;MASC;SG
جبل	jabal	جبل	jabal	N;SG	N;MASC
یوفا	uefa	یوفا	uefa	N;SG	N;FEM;SG
ماریو	mario	ماریو	mario	N;SG	N;MASC;SG
نارسایی	fallimento	نارسایی	fallimento	N;SG	N;MASC;SG
نارسایی	inadempimento	نارسایی	inadempimento	N;SG	N;MASC;SG
نارسایی	insuccesso	نارسایی	insuccesso	N;SG	N;MASC;SG
الماس	diamond	None	diamond	N;SG	N;MASC;SG
الماس	diamante	None	diamante	N;SG	N;MASC;SG
چم	cham	چم	cham	N;SG	N;MASC
اینچ	centimetro	اینچ	centimetro	N;SG	N;MASC;SG
اینچ	pollice	اینچ	pollice	N;SG	N;MASC;SG
یکشنبه	domenica	یکشنبه	domenica	N;SG	N;FEM;SG
یکشنبه	sunday	یکشنبه	sunday	N;SG	N;MASC
راضی	soddisfatti	راضی	soddisfatto	ADJ	ADJ;MASC;PL
راضی	soddisfatta	راضی	soddisfatto	ADJ	ADJ;FEM;SG
راضی	soddisfatto	راضی	soddisfare	ADJ	ADJ;MASC;SG
بید	vid	بید#بین	vid	N;SG	N;SG
آمادگی	preparazione	آمادگی	preparazione	N;SG	N;FEM;SG
خونریزی	emorragia	None	emorragia	N;SG	N;FEM;SG
خونریزی	sanguinamento	None	sanguinamento	N;SG	N;MASC;SG
پهلوان	atleta	None	atleta	N;SG	N;SG
پهلوان	eroe	None	eroe	N;SG	N;MASC;SG
پهلوان	hero	None	hero	N;SG	N;MASC
پهلوان	campione	None	campione	N;SG	N;MASC;SG
پهلوان	campionessa	None	campione	N;SG	N;FEM;SG
پهلوان	champion	None	champion	N;SG	N;MASC;SG
فضل	grazia	None	grazia	N;SG	N;FEM;SG
انحراف	deviazione	انحراف	deviazione	N;SG	N;FEM;SG
انحراف	scostamento	انحراف	scostamento	N;SG	N;MASC;SG
انحراف	devianza	انحراف	devianza	N;SG	N;FEM;SG
انحراف	deformazione	انحراف	deformazione	N;SG	N;FEM;SG
انحراف	offset	انحراف	offset	N;SG	N;MASC
انحراف	scostamento	انحراف	scostamento	N;SG	N;MASC;SG
امتحان	esame	None	esame	N;SG	N;MASC;SG
تصنیف	ballata	تصنیف	ballata	N;SG	N;FEM;SG
احیای	rigenerazione	احیا	rigenerazione	N;SG	N;FEM;SG
احیای	rinascita	احیا	rinascita	N;SG	N;FEM;SG
احیای	revival	احیا	revival	N;SG	N;MASC
صبر	pazienza	None	pazienza	N;SG	N;FEM;SG
صبر	paziente	None	paziente	N;SG	N;SG
تصفیه	purificazione	None	purificazione	N;SG	N;FEM;SG
تصفیه	depurazione	None	depurazione	N;SG	N;FEM;SG
اعتراف	confessione	اعتراف	confessione	N;SG	N;FEM;SG
راوی	narratore	راوی	narratore	N;SG	N;MASC;SG
راوی	ravi	راوی	ravo	N;SG	N;MASC;SG
لار	lar	لار	lare	N;SG	N;MASC;SG
نارنجی	arancio	نارنجی	arancio	N;SG	N;MASC;SG
نارنجی	orange	نارنجی	orangia	N;SG	N;FEM;SG
نارنجی	arancione	نارنجی	arancione	N;SG	N;MASC;SG
نارنجی	arancia	نارنجی	arancia	N;SG	N;FEM;SG
فرح	farah	فرح	farah	N;SG	N;FEM;SG
ماکو	mako	ماکو	mako	N;SG	N;MASC;SG
گنو	gnu	گنو	gnu	N;SG	N;MASC
مروارید	perla	مروارید	perlare	N;SG	N;FEM;SG
مروارید	pearl	مروارید	pearl	N;SG	N
تبعیض	discriminazione	تبعیض	discriminazione	N;SG	N;FEM;SG
سعد	saad	سعد	saad	N;SG	N;MASC;SG
پدری	padre	پدر	padre	N;SG	N;MASC;SG
استیل	steel	استیل	steel	N;SG	N
استیل	acciaio	استیل	acciaio	N;SG	N;MASC;SG
استیل	acetil	استیل	acetil	N;SG	N;MASC
استیل	steele	استیل	steele	N;SG	N;FEM;SG
همبستگی	autocorrelazione	همبستگی	autocorrelazione	N;SG	N;FEM;SG
همبستگی	unity	همبستگی	unity	N;SG	N;FEM
همبستگی	unità	همبستگی	unità	N;SG	N;FEM
همبستگی	solidarietà	همبستگی	solidarietà	N;SG	N;FEM
همبستگی	concordanza	همبستگی	concordanza	N;SG	N;FEM;SG
همبستگی	correlazione	همبستگی	correlazione	N;SG	N;FEM;SG
میمون	scimmia	میمون	scimmia	N;SG	N;FEM;SG
میمون	monkey	میمون	monkey	N;SG	N
میمون	scimmietta	میمون	scimmietta	N;SG	N;FEM;SG
شناور	galleggiante	None	galleggiante	N;SG	N;SG
شناور	drifting	None	drifting	N;SG	N;MASC
الکتریک	electric	الکتریک	electric	N;SG	N;MASC
نانو	nano	نانو	nano	N;SG	N;MASC;SG
رابین	robin	None	robin	N;SG	N
باراک	barack	باراک	barack	N;SG	N;MASC
هارولد	harold	هارولد	harold	N;SG	N;MASC;SG
دوتایی	duplex	دوتایی	duplex	N;SG	N;MASC
دوتایی	dual	دوتایی	duale	N;SG	N;MASC
دوتایی	binario	دوتایی	binario	N;SG	N;MASC;SG
کیف	sacca	کیف	saccare	N;SG	N;FEM;SG
کیف	sacchetto	کیف	sacchetto	N;SG	N;MASC;SG
کیف	borsa	کیف	borsa	N;SG	N;FEM;SG
کیف	borsa	کیف	borsa	N;SG	N;FEM;SG
کیف	borsetta	کیف	borsetta	N;SG	N;FEM;SG
کیف	portafoglio	کیف	portafoglio	N;SG	N;MASC;SG
کیف	portafogli	کیف	portafoglio	N;SG	N;MASC
غلبه	conquista	غلبه	conquista	N;SG	N;FEM;SG
مرسدس	mercedes	مرسدس	mercedes	N;SG	N;FEM
سازگاری	adattamento	سازگاری	adattamento	N;SG	N;MASC;SG
سازگاری	compatibilità	سازگاری	compatibilità	N;SG	N;FEM
سازگاری	adeguamento	سازگاری	adeguamento	N;SG	N;MASC;SG
سازگاری	adattamento	سازگاری	adattamento	N;SG	N;MASC;SG
هلن	helen	هلن	helen	N;SG	N;FEM;SG
هلن	elena	هلن	elena	N;SG	N;FEM;SG
ماست	yogurt	ماست	yogurt	N;SG	N;MASC
پاره	rip	پاره	rip	N;SG	N
سیمان	cemento	سیمان	cemento	N;SG	N;MASC;SG
فیلد	field	None	field	N;SG	N
فیلد	campo	None	campo	N;SG	N;MASC;SG
پیشروی	march	پیشروی	march	N;SG	N;SG
پیشروی	marzo	پیشروی	marzo	N;SG	N;MASC;SG
پیشروی	marcia	پیشروی	marcia	N;SG	N;FEM;SG
نوشتم	scritto	نوشت#نویس	scrivere	V;SG;1;PST	V;MASC;SG;PST;V.PTCP
امینی	amini	None	amino	N;SG	N
ظهر	mezzogiorno	ظهر	mezzogiorno	N;SG	N;MASC;SG
ظهر	mezzogiorno	ظهر	mezzogiorno	N;SG	N;MASC;SG
بو	bu	None	bu	N;SG	N;SG
بو	boo	None	boo	N;SG	N
چنگ	grip	چنگ	grip	N;SG	N;MASC
چنگ	impugnatura	چنگ	impugnatura	N;SG	N;FEM;SG
چنگ	aderenza	چنگ	aderenza	N;SG	N;FEM;SG
چنگ	chang	چنگ	chang	N;SG	N;MASC;SG
چنگ	cheng	چنگ	cheng	N;SG	N;MASC;SG
چنگ	arpa	چنگ	arpa	N;SG	N;FEM;SG
ناوشکن	distruttore	ناوشکن	distruttore	N;SG	N;MASC;SG
خب	bene	خب	bene	ADV	ADV
صوت	sound	صوت	sound	N;SG	N;MASC
صوت	suono	صوت	suono	N;SG	N;MASC;SG
امیل	emile	None	emile	N;SG	N;MASC;SG
امیل	emil	None	emil	N;SG	N;MASC;SG
ماهیچه	muscolo	ماهیچه	muscolo	N;SG	N;MASC;SG
غزل	ghazal	غزل	ghazal	N;SG	N
زور	forza	زور	forza	N;SG	N;FEM;SG
زور	force	زور	force	N;SG	N;FEM
رایانش	informatica	رایانش	informatica	N;SG	N;FEM;SG
استار	stella	استار	stella	N;SG	N;FEM;SG
استار	starr	استار	stare	N;SG	N;MASC
گوسفند	pecora	گوسفند	pecora	N;SG	N;FEM;SG
روباه	foxy	روباه	foxy	N;SG	N
روباه	volpe	روباه	volpe	N;SG	N;FEM;SG
روباه	fox	روباه	fox	N;SG	N
مزارع	campi	مزرعه	campo	N;PL	N;MASC;PL
مزارع	fattorie	مزرعه	fattoria	N;PL	N;FEM;PL
کمونیسم	comunismo	None	comunismo	N;SG	N;MASC;SG
مدخل	ingresso	مدخل	ingresso	N;SG	N;MASC;SG
مدخل	entrata	مدخل	entrata	N;SG	N;FEM;SG
بیک	baek	بیک	baek	N;SG	N;MASC
آیدا	aida	آیدا	aida	N;SG	N;FEM;SG
آیدا	ida	آیدا	ida	N;SG	N;SG
هرم	piramide	هرم	piramide	N;SG	N;FEM;SG
دادستان	procuratore	None	procuratore	N;SG	N;MASC;SG
دقیقی	puntualità	دقیقی	puntualità	N;SG	N;FEM
الکس	alex	الکس	alex	N;SG	N;SG
داروسازی	farmacia	داروسازی	farmacia	N;SG	N;FEM;SG
اینشتین	einstein	اینشتین	einstein	N;SG	N;FEM;SG
کمر	lombare	کمر	lombare	N;SG	N;MASC;SG
کمر	vita	کمر	vita	N;SG	N;FEM;SG
آهک	calcare	آهک	calcare	N;SG	N;MASC;SG
آهک	calce	آهک	calce	N;SG	N;FEM;SG
آهک	lime	آهک	lime	N;SG	N;MASC
نیما	nima	None	nima	N;SG	N;MASC;SG
عالمان	studiosi	عالم	studioso	N;PL	N;MASC;PL
میانمار	birmania	میانمار	birmania	N;SG	N;FEM;SG
میانمار	myanmar	میانمار	myanmar	N;SG	N;FEM;SG
آسانی	facilità	None	facilità	N;SG	N;FEM
سوسیالیسم	socialismo	سوسیالیسم	socialismo	N;SG	N;MASC;SG
تخته	lavagna	تخته	lavagna	N;SG	N;FEM;SG
تخته	testiera	تخته	testiera	N;SG	N;FEM;SG
طبری	tabari	طبری	tabario	N;SG	N;MASC
یهود	ebreo	یهود	ebreo	N;SG	N;MASC;SG
یهود	ebraismo	یهود	ebraismo	N;SG	N;MASC;SG
مساجد	moschee	None	moschea	N;PL	N;FEM;PL
مساجد	luoghi	None	luogo	N;PL	N;MASC;PL
مساجد	posti	None	posto	N;PL	N;MASC;PL
گویان	guiana	گویان	guiano	N;SG	N;FEM;SG
گویان	guiana	گویان	guiano	N;SG	N;FEM;SG
گویان	guyana	گویان	guyana	N;SG	N;FEM;SG
مارکو	marko	مارکو	marko	N;SG	N;MASC;SG
مارکو	marco	مارکو	marco	N;SG	N;MASC;SG
اجتناب	elusione	None	elusione	N;SG	N;FEM;SG
ویلا	willa	ویلا	willa	N;SG	N;SG
ویلا	vila	ویلا	vila	N;SG	N;FEM;SG
ویلا	villa	ویلا	villa	N;SG	N;FEM;SG
مبارزات	risse	مبارزه	risso	N;PL	N;FEM;PL
مبارزات	combattimenti	مبارزه	combattimento	N;PL	N;MASC;PL
رصدخانه	osservatorio	رصدخانه	osservatorio	N;SG	N;MASC;SG
پیوندها	collegamenti	پیوند	collegamento	N;PL	N;MASC;PL
پیوندها	link	پیوند	link	N;PL	N;MASC
ریگان	reagan	ریگان	reagan	N;SG	N;FEM;SG
پلنگ	tiger	پلنگ	tiger	N;SG	N;MASC
پلنگ	tigre	پلنگ	tigre	N;SG	N;FEM;SG
پلنگ	leopardo	پلنگ	leopardo	N;SG	N;MASC;SG
پلنگ	pantera	پلنگ	pantera	N;SG	N;FEM;SG
تعهد	impegno	تعهد	impegno	N;SG	N;MASC;SG
تعهد	pegno	تعهد	pegno	N;SG	N;MASC;SG
تعهد	promessa	تعهد	promessa	N;SG	N;FEM;SG
ترشح	discarico	ترشح	discarico	N;SG	N;MASC;SG
ترشح	splash	ترشح	splash	N;SG	N
ترشح	secrezione	ترشح	secrezione	N;SG	N;FEM;SG
کابلی	cavo	کابلی	cavo	N;SG	N;MASC;SG
کیا	kia	کیا	kia	N;SG	N;SG
بارداری	gravidanza	بارداری	gravidanza	N;SG	N;FEM;SG
بارداری	incinta	بارداری	incinto	N;SG	N;FEM;SG
شغلی	professione	شغلی	professione	N;SG	N;FEM;SG
بلوری	crystal	بلوری	crystal	N;SG	N;SG
بلوری	cristallo	بلوری	cristallo	N;SG	N;MASC;SG
طلوع	alba	طلوع	alba	N;SG	N;FEM;SG
طلوع	dawn	طلوع	dawn	N;SG	N
طلوع	ascesa	طلوع	ascesa	N;SG	N;FEM;SG
طلوع	rise	طلوع	risa	N;SG	N
طلوع	rising	طلوع	rising	N;SG	N
طلوع	alba	طلوع	alba	N;SG	N;FEM;SG
شرکتی	partnership	None	partnership	N;SG	N;FEM
شرکتی	partenariato	None	partenariato	N;SG	N;MASC;SG
یاس	jasmine	یاس	jasmina	N;SG	N;FEM;SG
یاس	gelsomino	یاس	gelsomino	N;SG	N;MASC;SG
یاس	yas	یاس	yas	N;SG	N;SG
ارث	eredità	ارث	eredità	N;SG	N;FEM
ارث	heritage	ارث	heritage	N;SG	N;MASC
ارث	eredità	ارث	eredità	N;SG	N;FEM
فرانتس	franz	فرانتس	franz	N;SG	N;MASC;SG
رادار	radar	رادار	radar	N;SG	N;MASC
هایدلبرگ	heidelberg	هایدلبرگ	heidelberg	N;SG	N;FEM;SG
اعلامیه	poster	None	poster	N;SG	N;MASC
اعلامیه	locandina	None	locandina	N;SG	N;FEM;SG
اعلامیه	manifesto	None	manifesto	N;SG	N;MASC;SG
بریستول	bristol	None	bristol	N;SG	N;MASC;SG
تهویه	ventilazione	تهویه	ventilazione	N;SG	N;FEM;SG
تهویه	aerazione	تهویه	aerazione	N;SG	N;FEM;SG
منشی	segretario	منشی	segretario	N;SG	N;MASC;SG
منشی	segretaria	منشی	segretaria	N;SG	N;FEM;SG
شنیده	sentito	شنید#شنو	sentire	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
فر	forno	فر	forno	N;SG	N;MASC;SG
فر	fair	فر	fair	N;SG	N;MASC
فر	fiera	فر	fiera	N;SG	N;FEM;SG
ظاهرا	apparentemente	ظاهراً	apparentemente	ADV	ADV
اسد	assad	None	assad	N;SG	N;MASC
اسد	asad	None	asad	N;SG	N;MASC
گشتاور	momento	گشتاور	momento	N;SG	N;MASC;SG
گشتاور	coppia	گشتاور	coppia	N;SG	N;FEM;SG
اریکسون	ericson	اریکسون	ericson	N;SG	N;MASC;SG
اریکسون	ericsson	اریکسون	ericsson	N;SG	N;MASC;SG
شانزده	sedici	شانزده	sedici	NUM	NUM
غارت	bottino	غارت	bottino	N;SG	N;MASC;SG
غارت	saccheggio	غارت	saccheggio	N;SG	N;MASC;SG
غارت	bottino	غارت	bottino	N;SG	N;MASC;SG
غارت	malloppo	غارت	malloppo	N;SG	N;MASC;SG
غارت	saccheggio	غارت	saccheggio	N;SG	N;MASC;SG
غارت	saccheggio	غارت	saccheggio	N;SG	N;MASC;SG
سلطه	dominazione	سلطه	dominazione	N;SG	N;FEM;SG
سلطه	autorità	سلطه	autorità	N;SG	N;FEM
هائیتی	haiti	هائیتی	haiti	N;SG	N;MASC
جاذبه	attrazione	جاذبه	attrazione	N;SG	N;FEM;SG
جاذبه	gravità	جاذبه	gravità	N;SG	N;FEM
مرتفع	elevato	None	elevato	ADJ	ADJ;MASC;SG
مرتفع	elevata	None	elevato	ADJ	ADJ;FEM;SG
مرتفع	elevati	None	elevato	ADJ	ADJ;MASC;PL
تراکتورسازی	trattore	None	trattore	N;SG	N;MASC;SG
ثروتمند	rich	ثروتمند	rich	N;SG	N;MASC
ثروتمند	benestante	ثروتمند	benestante	N;SG	N;SG
سنگال	senegal	سنگال	senegal	N;SG	N;MASC;SG
لرد	lord	None	lord	N;SG	N;MASC
ژانیرو	janeiro	ژانیرو	janeiro	N;SG	N;MASC;SG
گوستاو	gustav	گوستاو	gustav	N;SG	N;MASC;SG
گوستاو	gustavo	گوستاو	gustare	N;SG	N;MASC;SG
تراز	allineamento	تراز	allineamento	N;SG	N;MASC;SG
تراز	allineamento	تراز	allineamento	N;SG	N;MASC;SG
تراز	livello	تراز	livello	N;SG	N;MASC;SG
نسب	lignaggio	None	lignaggio	N;SG	N;MASC;SG
