per	pre	per	pre	ADP	ADP;ACC
corretta	opravený	corretto	opravený	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
corretta	opravené	corretto	opravený	ADJ;FEM;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
corretta	opravená	corretto	opravený	ADJ;FEM;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
corretta	správny	corretto	správny	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
corretta	správna	corretto	správny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
broadway	broadway	broadway	broadwa	N;MASC	N;NOM;FEM;PL
ampliamento	zväčšenie	ampliamento	zväčšenie	N;MASC;SG	N;NOM;NEUT;SG
ampliamento	rozšírenie	ampliamento	rozšírenie	N;MASC;SG	N;NOM;NEUT;SG
ampliamento	rozširovanie	ampliamento	rozširovanie	N;MASC;SG	N;NOM;NEUT;SG
ampliamento	rozšírenie	ampliamento	rozšírenie	N;MASC;SG	N;NOM;NEUT;SG
cannone	dela	cannone	dielo	N;MASC;SG	N;NOM;NEUT;SG
cannone	delo	cannone	delo	N;MASC;SG	N;NOM;NEUT;SG
palazzi	paláce	palazzo	palác	N;MASC;PL	N;INAN;NOM;MASC;PL
lezioni	lekcie	lezione	lekcia	N;FEM;PL	N;NOM;FEM;PL
lezioni	ponaučenia	lezione	ponaučenie	N;FEM;PL	N;NOM;NEUT;PL
rotta	kurz	rotta	kurz	N;FEM;SG	N;INAN;NOM;MASC;SG
rotta	zlomené	rotta	zlomený	N;FEM;SG	N;NOM;NEUT;SG
rimasero	zostali	rimanere	zostať	V;IND;PL;3;PST;FIN	V;PFV;MASC;PL;POS;PST;V.PTCP
residenti	obyvatelia	residente	obyvateľ	N;PL	N;ANIM;NOM;MASC;PL
residenti	obyvateľov	residente	obyvateľ	N;PL	N;ANIM;ACC;MASC;PL
residenti	obyvateľom	residente	obyvateľ	N;PL	N;ANIM;DAT;MASC;PL
ministri	ministrov	ministro	minister	N;MASC;PL	N;INAN;GEN;MASC;PL
ministri	ministri	ministro	minister	N;MASC;PL	N;ANIM;NOM;MASC;PL
dottore	lekára	dottore	lekár	N;MASC;SG	N;ANIM;ACC;MASC;SG
dottore	doktor	dottore	doktor	N;MASC;SG	N;ANIM;NOM;MASC;SG
dottore	lekár	dottore	lekár	N;MASC;SG	N;ANIM;NOM;MASC;SG
dottore	lekárka	dottore	lekárka	N;MASC;SG	N;NOM;FEM;SG
ville	vily	villa	vila	N;FEM;PL	N;NOM;FEM;PL
passaggi	pasáže	passaggio	pasáž	N;MASC;PL	N;NOM;FEM;PL
passaggi	krokov	passaggio	krok	N;MASC;PL	N;INAN;GEN;MASC;PL
passaggi	schody	passaggio	schod	N;MASC;PL	N;INAN;NOM;MASC;PL
passaggi	kroky	passaggio	krok	N;MASC;PL	N;INAN;NOM;MASC;PL
dragon	draka	dragon	drak	N;MASC	N;ANIM;ACC;MASC;SG
dragon	dračí	dragon	dračiť	N;MASC	N;ANIM;NOM;MASC;SG
domande	otázky	domanda	otázka	N;FEM;PL	N;NOM;FEM;PL
domande	otázok	domanda	otázka	N;FEM;PL	N;GEN;FEM;PL
domande	otazky	domanda	otazka	N;FEM;PL	N;NOM;FEM;PL
culture	kultúr	cultura	kultúra	N;FEM;PL	N;GEN;FEM;PL
culture	kultúry	cultura	kultúra	N;FEM;PL	N;NOM;FEM;PL
fossili	fosílie	fossile	fosílie	N;MASC;PL	N;NOM;FEM;PL
franchi	frankov	franco	frank	N;MASC;PL	N;INAN;GEN;MASC;PL
opportunità	príležitosť	opportunità	príležitosť	N;FEM	N;NOM;FEM;SG
opportunità	príležitosťou	opportunità	príležitosť	N;FEM	N;INS;FEM;SG
opportunità	príležitosti	opportunità	príležitosť	N;FEM	N;NOM;FEM;PL
opportunità	príležitostí	opportunità	príležitosť	N;FEM	N;GEN;FEM;PL
opportunità	príležitosti	opportunità	príležitosť	N;FEM	N;NOM;FEM;PL
reparto	oddelenie	reparto	oddelenie	N;MASC;SG	N;NOM;NEUT;SG
eroi	hrdinov	eroe	hrdina	N;MASC;PL	N;ANIM;ACC;MASC;PL
eroi	hrdinovia	eroe	hrdina	N;MASC;PL	N;ANIM;NOM;MASC;PL
reno	porýnie	reno	porýnie	N;MASC;SG	N;NOM;NEUT;SG
uova	vajcia	uovo	vajce	N;FEM;PL	N;NOM;NEUT;PL
uova	vajec	uovo	vajec	N;FEM;PL	N;GEN;NEUT;PL
uova	vajíčka	uovo	vajíčko	N;FEM;PL	N;NOM;NEUT;PL
dimostrare	demonštrovať	dimostrare	demonštrovať	V;NFIN	V;IPFV;POS;NFIN
dimostrare	dokázať	dimostrare	dokázať	V;NFIN	V;PFV;POS;NFIN
dimostrare	preukázať	dimostrare	preukázať	V;NFIN	V;PFV;POS;NFIN
dimostrare	dokázať	dimostrare	dokázať	V;NFIN	V;PFV;POS;NFIN
estremo	extrémny	estremo	extrémny	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
estremo	extrémna	estremo	extrémny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
rappresentare	reprezentovať	rappresentare	reprezentovať	V;NFIN	V;IPFV;POS;NFIN
rappresentare	zastupovať	rappresentare	zastupovať	V;NFIN	V;IPFV;POS;NFIN
rappresentare	reprezentujú	rappresentare	reprezentovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
rappresentare	predstavujú	rappresentare	predstavovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
taglio	účes	taglio	účes	N;MASC;SG	N;INAN;NOM;MASC;SG
taglio	strihanie	taglio	strihanie	N;MASC;SG	N;NOM;NEUT;SG
taglio	zostrih	taglio	zostrih	N;MASC;SG	N;INAN;NOM;MASC;SG
taglio	zrážka	taglio	zrážka	N;MASC;SG	N;NOM;FEM;SG
taglio	rezanie	taglio	rezanie	N;MASC;SG	N;NOM;NEUT;SG
taglio	strihanie	taglio	strihanie	N;MASC;SG	N;NOM;NEUT;SG
taglio	rez	taglio	rez	N;MASC;SG	N;INAN;NOM;MASC;SG
taglio	strih	taglio	strih	N;MASC;SG	N;INAN;NOM;MASC;SG
fondatori	zakladateľov	fondatore	zakladateľ	N;MASC;PL	N;ANIM;ACC;MASC;PL
arabi	arabi	arabo	arabi	N;MASC;PL	N;ANIM;NOM;MASC;PL
perdendo	stráca	perdere	strácať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
convenzione	konventu	convenzione	konvent	N;FEM;SG	N;INAN;GEN;MASC;SG
convenzione	dohovor	convenzione	dohovor	N;FEM;SG	N;INAN;NOM;MASC;SG
convenzione	dohovoru	convenzione	dohovor	N;FEM;SG	N;INAN;GEN;MASC;SG
convenzione	konvent	convenzione	konvent	N;FEM;SG	N;INAN;NOM;MASC;SG
individuali	jednotlivých	individuale	jednotlivý	ADJ;PL	ADJ;GEN;MASC;PL
emma	emmu	emma	emm	N;FEM;SG	N;ACC;FEM;SG
track	koľaj	track	koľať	N	N;NOM;FEM;SG
track	koľaje	track	koľať	N	N;NOM;FEM;PL
track	trať	track	trať	N	N;NOM;FEM;SG
union	únia	union	únia	N;MASC;SG	N;NOM;FEM;SG
garcía	garcía	garca	garcí	N;FEM;SG	N;ANIM;NOM;MASC;SG
maestri	majstri	maestro	majster	N;MASC;PL	N;ANIM;NOM;MASC;PL
maestri	kapitánov	maestro	kapitán	N;MASC;PL	N;ANIM;ACC;MASC;PL
maestri	majstrov	maestro	majster	N;MASC;PL	N;INAN;NOM;MASC;PL
calore	tepla	calore	tepnúť	N;MASC;SG	N;NOM;NEUT;SG
calore	teplo	calore	teplo	N;MASC;SG	N;NOM;NEUT;SG
calore	teplo	calore	teplo	N;MASC;SG	N;NOM;NEUT;SG
cratere	kráter	cratere	kráter	N;MASC;SG	N;INAN;NOM;MASC;SG
perfettamente	perfektne	perfettamente	perfektne	ADV	ADV
perfettamente	dokonale	perfettamente	dokonale	ADV	ADV
libretto	libreto	libretto	libreto	N;MASC;SG	N;NOM;NEUT;SG
collo	krk	collo	krk	N;MASC;SG	N;INAN;NOM;MASC;SG
collo	šije	collo	šiť	N;MASC;SG	N;NOM;FEM;SG
collo	krku	collo	krk	N;MASC;SG	N;INAN;GEN;MASC;SG
rotazione	rotácia	rotazione	rotácia	N;FEM;SG	N;NOM;FEM;SG
rotazione	striedanie	rotazione	striedanie	N;FEM;SG	N;NOM;NEUT;SG
settori	sektorov	settore	sektor	N;MASC;PL	N;INAN;GEN;MASC;PL
settori	odvetvia	settore	odvetvie	N;MASC;PL	N;NOM;NEUT;PL
settori	sektory	settore	sektor	N;MASC;PL	N;INAN;NOM;MASC;PL
albanese	albánsky	albanese	albánsky	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
popolarità	popularita	popolarità	popularita	N;FEM	N;NOM;FEM;SG
logica	logika	logica	logika	N;FEM;SG	N;NOM;FEM;SG
logica	logiku	logica	logik	N;FEM;SG	N;ACC;FEM;SG
grotta	jaskyňu	grotta	jaskyňa	N;FEM;SG	N;ACC;FEM;SG
grotta	jaskyňa	grotta	jaskyňa	N;FEM;SG	N;NOM;FEM;SG
segnato	skóroval	segnare	skórovať	V;MASC;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
monica	monika	monica	monika	N;FEM;SG	N;NOM;FEM;SG
monica	monica	monica	monica	N;FEM;SG	N;NOM;FEM;SG
valida	platné	valido	platný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
valida	platná	valido	platný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
valida	platný	valido	platný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
murray	murray	murray	murraa	N;MASC;SG	N;NOM;FEM;SG
draft	návrh	draft	návrh	N;MASC	N;INAN;NOM;MASC;SG
draft	koncept	draft	koncept	N;MASC	N;INAN;NOM;MASC;SG
viva	živá	vivo	živý	ADJ;FEM;SG	ADJ;NOM;FEM;SG
viva	živý	vivo	živý	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
indicata	naznačila	indicare	naznačiť	V;FEM;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
scoppio	prasknutie	scoppio	prasknutie	N;MASC;SG	N;NOM;NEUT;SG
borbone	bourbon	borbone	bourbon	N;FEM;SG	N;INAN;NOM;MASC;SG
canton	guangzhou	canton	guangzha	N;MASC;SG	N;INS;FEM;SG
costruite	postavili	costruire	postaviť	V;FEM;PL;PST;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
costruite	stavali	costruire	stavať	V;FEM;PL;PST;V.PTCP	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
teologia	teológia	teologia	teológia	N;FEM;SG	N;NOM;FEM;SG
antichità	starožitnosti	antichità	starožitnosť	N;FEM	N;NOM;FEM;PL
antichità	starožitnosti	antichità	starožitnosť	N;FEM	N;NOM;FEM;PL
antichità	staroveku	antichità	starovek	N;FEM	N;INAN;GEN;MASC;SG
walker	walker	walker	walker	N;MASC	N;ANIM;NOM;MASC;SG
consumo	spotreba	consumo	spotreb	N;MASC;SG	N;NOM;FEM;SG
consumo	konzumácia	consumo	konzumácia	N;MASC;SG	N;NOM;FEM;SG
consumo	spotrebu	consumo	spotreba	N;MASC;SG	N;ACC;FEM;SG
satellite	satelit	satellite	satelit	N;MASC;SG	N;INAN;NOM;MASC;SG
valido	platné	valido	platný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
valido	platná	valido	platný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
valido	platný	valido	platný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
martina	martina	martina	martina	N;FEM;SG	N;ANIM;ACC;MASC;SG
martina	martina	martina	martina	N;FEM;SG	N;ANIM;ACC;MASC;SG
academy	academy	academy	academ	N;MASC	N;NOM;FEM;PL
academy	akadémie	academy	akadémia	N;MASC	N;NOM;FEM;PL
academy	akadémia	academy	akadémia	N;MASC	N;NOM;FEM;SG
novità	novinky	novità	novinky	N;FEM	N;NOM;FEM;PL
novità	spravy	novità	sprava	N;FEM	N;NOM;FEM;PL
novità	správy	novità	správa	N;FEM	N;NOM;FEM;PL
novità	spravodajstvo	novità	spravodajstvo	N;FEM	N;NOM;NEUT;SG
novità	novinka	novità	novinka	N;FEM	N;NOM;FEM;SG
novità	novinkou	novità	novinka	N;FEM	N;INS;FEM;SG
novità	novinka	novità	novinka	N;FEM	N;NOM;FEM;SG
novità	nove	novità	nový	N;FEM	N;NOM;FEM;PL
novità	novinka	novità	novinka	N;FEM	N;NOM;FEM;SG
percentuale	percento	percentuale	percento	N;FEM;SG	N;INAN;NOM;MASC;SG
percentuale	percento	percentuale	percento	N;FEM;SG	N;INAN;NOM;MASC;SG
css	css	css	css	N;MASC	N;NOM;MASC;SG
opposto	opačné	opposto	opačný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
fantasma	ducha	fantasma	duch	N;MASC;SG	N;INAN;ACC;MASC;SG
fantasma	duch	fantasma	duch	N;MASC;SG	N;ANIM;NOM;MASC;SG
fantasma	fantóm	fantasma	fantóm	N;MASC;SG	N;ANIM;NOM;MASC;SG
stadium	štadión	stadium	štadión	N;MASC	N;INAN;NOM;MASC;SG
compiti	úlohy	compito	úloha	N;MASC;PL	N;NOM;FEM;PL
compiti	úloh	compito	úloha	N;MASC;PL	N;GEN;FEM;PL
compiti	úlohy	compito	úloha	N;MASC;PL	N;NOM;FEM;PL
pietre	kamene	pietra	kameň	N;FEM;PL	N;INAN;NOM;MASC;PL
spezia	korenie	spezia	korenie	N;FEM;SG	N;NOM;NEUT;SG
malta	malta	malto	malta	N;FEM;SG	N;NOM;FEM;SG
valli	doliny	vallo	dolina	N;FEM;PL	N;NOM;FEM;PL
valli	údolia	vallo	údolie	N;FEM;PL	N;NOM;NEUT;PL
metro	meter	metro	meter	N;MASC;SG	N;INAN;NOM;MASC;SG
metro	metro	metro	metro	N;MASC;SG	N;NOM;NEUT;SG
volontari	dobrovoľníci	volontario	dobrovoľník	N;MASC;PL	N;ANIM;NOM;MASC;PL
volontari	dobrovoľníkov	volontario	dobrovoľník	N;MASC;PL	N;ANIM;ACC;MASC;PL
volontari	dobrovoľníkom	volontario	dobrovoľník	N;MASC;PL	N;ANIM;INS;MASC;PL
temperature	teploty	temperatura	teplota	N;FEM;PL	N;INAN;NOM;MASC;PL
patriarca	patriarcha	patriarca	patriarcha	N;MASC;SG	N;ANIM;NOM;MASC;SG
parentesi	zátvorkách	parentesi	zátvorka	N;FEM	N;GEN;FEM;PL
parentesi	konzola	parentesi	konzola	N;FEM	N;NOM;FEM;SG
parentesi	zátvorkách	parentesi	zátvorka	N;FEM	N;GEN;FEM;PL
parentesi	konzoly	parentesi	konzol	N;FEM	N;NOM;FEM;PL
scavi	vykopávok	scavo	vykopávka	N;MASC;PL	N;GEN;FEM;PL
scavi	vykopávky	scavo	vykopávka	N;MASC;PL	N;NOM;FEM;PL
dialogo	dialóg	dialogo	dialóg	N;MASC;SG	N;INAN;NOM;MASC;SG
dialogo	dialógu	dialogo	dialóga	N;MASC;SG	N;INAN;GEN;MASC;SG
polacca	poľská	polacco	poľský	ADJ;FEM;SG	ADJ;NOM;FEM;SG
polacca	poľské	polacco	poľský	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
polacca	poľský	polacco	poľský	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
esploratore	scout	esploratore	scout	N;MASC;SG	N;INAN;NOM;MASC;SG
esploratore	explorer	esploratore	explorer	N;MASC;SG	N;NOM;MASC;SG
sex	pohlavia	sex	pohlavie	N	N;NOM;NEUT;PL
sex	pohlavie	sex	pohlavie	N	N;NOM;NEUT;SG
sex	sex	sex	sex	N	N;INAN;NOM;MASC;SG
dipendenti	zamestnanci	dipendente	zamestnanec	N;PL	N;ANIM;NOM;MASC;PL
dipendenti	zamestnancov	dipendente	zamestnanec	N;PL	N;ANIM;ACC;MASC;PL
suore	sestrami	suora	sestra	N;FEM;PL	N;INS;FEM;PL
suore	sestier	suora	sestier	N;FEM;PL	N;NOM;FEM;PL
suore	sestry	suora	sestra	N;FEM;PL	N;NOM;FEM;PL
suore	mníšky	suora	mníška	N;FEM;PL	N;INAN;NOM;MASC;PL
cinesi	číňania	cinese	číňanie	N;PL	N;ANIM;NOM;NEUT;PL
maschera	masku	maschera	maska	N;FEM;SG	N;ACC;FEM;SG
maschera	maska	maschera	maska	N;FEM;SG	N;NOM;FEM;SG
classificato	umiestnil	classificato	umiestniť	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
condanna	odsúdenie	condanna	odsúdenie	N;FEM;SG	N;NOM;NEUT;SG
condanna	odsúdenie	condanna	odsúdenie	N;FEM;SG	N;NOM;NEUT;SG
condanna	presvedčenie	condanna	presvedčenie	N;FEM;SG	N;NOM;NEUT;SG
condanna	rozsudok	condanna	rozsudok	N;FEM;SG	N;INAN;NOM;MASC;SG
condanna	vetu	condanna	vetu	N;FEM;SG	N;ACC;FEM;SG
condanna	veta	condanna	veto	N;FEM;SG	N;NOM;FEM;SG
genio	génius	genio	génius	N;MASC;SG	N;ANIM;NOM;MASC;SG
genio	džin	genio	džin	N;MASC;SG	N;ANIM;NOM;MASC;SG
galles	walesu	galles	wales	N;MASC;SG	N;INAN;GEN;MASC;SG
matrice	matrix	matrice	matrix	N;FEM;SG	N;INAN;NOM;MASC;SG
maría	maría	mare	mariť	N;FEM;SG	N;NOM;FEM;SG
inclusa	zahrnúť	includere	zahrnúť	V;FEM;SG;PST;V.PTCP	V;PFV;POS;NFIN
dettaglio	detail	dettaglio	detail	N;MASC;SG	N;INAN;NOM;MASC;SG
legione	légia	legione	légia	N;FEM;SG	N;NOM;FEM;SG
dean	dekan	deano	dekan	N;MASC;SG	N;ANIM;NOM;MASC;SG
dean	deana	deano	deana	N;MASC;SG	N;ANIM;ACC;MASC;SG
calcolo	výpočtu	calcolo	výpočet	N;MASC;SG	N;INAN;GEN;MASC;SG
calcolo	výpočet	calcolo	výpočet	N;MASC;SG	N;INAN;NOM;MASC;SG
mostro	monštrum	mostro	monštrum	N;MASC;SG	N;NOM;NEUT;SG
mostro	magor	mostro	magor	N;MASC;SG	N;ANIM;NOM;MASC;SG
mostro	príšera	mostro	príšera	N;MASC;SG	N;NOM;FEM;SG
mostro	monštrum	mostro	monštrum	N;MASC;SG	N;NOM;NEUT;SG
mostro	netvor	mostro	netvor	N;MASC;SG	N;ANIM;NOM;MASC;SG
mostro	obluda	mostro	obluda	N;MASC;SG	N;NOM;FEM;SG
ribelli	povstalci	ribelle	povstalec	N;PL	N;ANIM;NOM;MASC;PL
ribelli	povstalcov	ribelle	povstalec	N;PL	N;ANIM;ACC;MASC;PL
ribelli	povstalci	ribelle	povstalec	N;PL	N;ANIM;NOM;MASC;PL
ribelli	rebelov	ribelle	rebel	N;PL	N;ANIM;GEN;MASC;PL
ribelli	rebeli	ribelle	rebieť	N;PL	N;ANIM;NOM;MASC;PL
dispositivo	zariadenie	dispositivo	zariadenie	N;MASC;SG	N;NOM;NEUT;SG
dispositivo	prístroj	dispositivo	prístroj	N;MASC;SG	N;INAN;NOM;MASC;SG
dispositivo	pomôcka	dispositivo	pomôcka	N;MASC;SG	N;NOM;FEM;SG
scuro	temné	scuro	temný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
scuro	tmavá	scuro	tmavý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
scuro	tmavé	scuro	tmavý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
scuro	tmavý	scuro	tmavý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
liquido	kvapalný	liquido	kvapalný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
liquido	kvapalné	liquido	kvapalný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
liquido	tekuté	liquido	tekutý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
stefan	stefana	stefan	stefan	N;MASC;SG	N;ANIM;ACC;MASC;SG
massiccio	masívny	massiccio	masívny	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
costruzioni	stavby	costruzione	stavba	N;FEM;PL	N;NOM;FEM;PL
costruzioni	konštrukcie	costruzione	konštrukcia	N;FEM;PL	N;NOM;FEM;PL
sperimentale	experimentálny	sperimentale	experimentálny	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
wrestler	zápasníci	wrestler	zápasník	N;MASC	N;ANIM;NOM;MASC;PL
wrestler	zápasník	wrestler	zápasník	N;MASC	N;ANIM;NOM;MASC;SG
territoriale	územná	territoriale	územný	ADJ;SG	ADJ;NOM;FEM;SG
territoriale	územné	territoriale	územný	ADJ;SG	ADJ;NOM;NEUT;SG
territoriale	územnej	territoriale	územný	ADJ;SG	ADJ;GEN;FEM;SG
territoriale	územný	territoriale	územný	ADJ;SG	ADJ;INAN;NOM;MASC;SG
regolamento	predpis	regolamento	predpis	N;MASC;SG	N;INAN;NOM;MASC;SG
regolamento	regulácia	regolamento	regulácia	N;MASC;SG	N;NOM;FEM;SG
regolamento	nariadenie	regolamento	nariadenie	N;MASC;SG	N;NOM;NEUT;SG
amato	miloval	amare	milovať	V;MASC;SG;PST;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
assassino	vraha	assassino	vraha	N;MASC;SG	N;ANIM;ACC;MASC;SG
assassino	zabijak	assassino	zabijak	N;MASC;SG	N;ANIM;NOM;MASC;SG
assassino	vrahyňa	assassino	vrahyňa	N;MASC;SG	N;NOM;FEM;SG
assassino	vrah	assassino	vrah	N;MASC;SG	N;ANIM;NOM;MASC;SG
assassino	zabijak	assassino	zabijak	N;MASC;SG	N;ANIM;NOM;MASC;SG
assassino	vrahom	assassino	vrah	N;MASC;SG	N;ANIM;INS;MASC;SG
assassino	vraha	assassino	vraha	N;MASC;SG	N;ANIM;ACC;MASC;SG
assassino	vrahyňa	assassino	vrahyňa	N;MASC;SG	N;NOM;FEM;SG
assassino	vrah	assassino	vrah	N;MASC;SG	N;ANIM;NOM;MASC;SG
decine	desiatky	decina	desiatka	N;FEM;PL	N;NOM;FEM;PL
decine	tucty	decina	tuct	N;FEM;PL	N;INAN;NOM;MASC;PL
decine	desiatky	decina	desiatka	N;FEM;PL	N;NOM;FEM;PL
mac	maca	mac	maca	N	N;NOM;FEM;SG
notato	zaznamenal	notare	zaznamenať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
notato	poznamenať	notare	poznamenať	V;MASC;SG;PST;V.PTCP	V;PFV;POS;NFIN
notato	poznamenal	notare	poznamenať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
notato	všimol	notare	všimnúť	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
capitoli	kapitol	capitolo	kapitola	N;MASC;PL	N;GEN;FEM;PL
capitoli	kapitoly	capitolo	kapitola	N;MASC;PL	N;NOM;FEM;PL
spiaggia	pláž	spiaggia	pláž	N;FEM;SG	N;NOM;FEM;SG
spiaggia	pláži	spiaggia	plážiť	N;FEM;SG	N;NOM;FEM;SG
aka	alias	aka	alias	N;SG	N;ANIM;NOM;MASC;SG
aka	aka	aka	aka	N;SG	N;NOM;FEM;SG
informatica	computing	informatica	computing	N;FEM;SG	N;NOM;FEM;SG
flora	flora	flora	flor	N;FEM;SG	N;NOM;FEM;SG
velivoli	letúnov	velivolo	letún	N;MASC;PL	N;ANIM;GEN;MASC;PL
velivoli	lietadlá	velivolo	lietadlo	N;MASC;PL	N;NOM;NEUT;PL
nobiltà	vznešenosť	nobiltà	vznešenosť	N;FEM	N;NOM;FEM;SG
divina	božská	divina	božský	ADJ;FEM;SG	ADJ;NOM;FEM;SG
divina	božské	divina	božský	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
omaggio	hold	omaggio	hold	N;MASC;SG	N;INAN;NOM;MASC;SG
omaggio	pocta	omaggio	pocta	N;MASC;SG	N;NOM;FEM;SG
omaggio	hold	omaggio	hold	N;MASC;SG	N;INAN;NOM;MASC;SG
omaggio	pocta	omaggio	pocta	N;MASC;SG	N;NOM;FEM;SG
municipalità	obce	municipalità	obec	N;FEM	N;NOM;FEM;PL
municipalità	obcí	municipalità	obec	N;FEM	N;GEN;FEM;PL
municipalità	samospráva	municipalità	samosprávať	N;FEM	N;NOM;FEM;SG
municipalità	obec	municipalità	obec	N;FEM	N;NOM;FEM;SG
ruota	koleso	ruota	koleso	N;FEM;SG	N;NOM;NEUT;SG
castiglia	castilla	castiglia	castillo	N;FEM;SG	N;NOM;FEM;SG
tessuto	tkanivo	tessuto	tkanivo	N;MASC;SG	N;NOM;NEUT;SG
tessuto	tkaniva	tessuto	tkaniva	N;MASC;SG	N;INAN;GEN;MASC;SG
nascosto	ukryté	nascosto	ukrytý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
nascosto	skrytý	nascosto	skrytý	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
nascosto	skrytá	nascosto	skrytý	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
nascosto	skryté	nascosto	skrytý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sentimenti	pocity	sentimento	pocit	N;MASC;PL	N;INAN;NOM;MASC;PL
sentimenti	city	sentimento	cit	N;MASC;PL	N;INAN;NOM;MASC;PL
sentimenti	citov	sentimento	cit	N;MASC;PL	N;INAN;GEN;MASC;PL
vetro	pohár	vetro	pohár	N;MASC;SG	N;INAN;NOM;MASC;SG
vetro	sklo	vetro	sklo	N;MASC;SG	N;NOM;NEUT;SG
vetro	pohárik	vetro	pohárik	N;MASC;SG	N;INAN;NOM;MASC;SG
soul	duša	soul	duša	N	N;NOM;FEM;SG
soul	dušu	soul	duša	N	N;ACC;FEM;SG
giornali	novín	giornale	noviny	N;MASC;PL	N;GEN;FEM;PL
giornali	noviny	giornale	noviny	N;MASC;PL	N;NOM;FEM;PL
verificare	overte	verificare	overiť	V;NFIN	V;PFV;IMP;PL;2;POS;FIN
verificare	overiť	verificare	overiť	V;NFIN	V;PFV;POS;NFIN
verificare	overuje	verificare	overovať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
giardini	záhrad	giardino	záhrad	N;MASC;PL	N;GEN;FEM;PL
giardini	záhrady	giardino	záhrada	N;MASC;PL	N;NOM;FEM;PL
dna	dna	dno	dno	N;MASC	N;NOM;NEUT;SG
ring	prsteň	ring	prsteň	N;MASC	N;INAN;NOM;MASC;SG
ring	krúžok	ring	krúžok	N;MASC	N;INAN;NOM;MASC;SG
ring	ringu	ring	ringa	N;MASC	N;INAN;GEN;MASC;SG
valerio	valerius	valerio	valerius	N;MASC;SG	N;ANIM;NOM;MASC;SG
valerio	valerio	valerio	valerio	N;MASC;SG	N;ANIM;NOM;MASC;SG
debole	slabý	debole	slabý	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
debole	slabá	debole	slabý	ADJ;SG	ADJ;NOM;FEM;SG
debole	slabé	debole	slabý	ADJ;SG	ADJ;NOM;NEUT;SG
mistero	tajomstvo	mistero	tajomstvo	N;MASC;SG	N;NOM;NEUT;SG
mistero	záhada	mistero	záhada	N;MASC;SG	N;NOM;FEM;SG
maresciallo	maršal	maresciallo	maršať	N;MASC;SG	N;ANIM;NOM;MASC;SG
maresciallo	šerif	maresciallo	šerif	N;MASC;SG	N;ANIM;NOM;MASC;SG
