uma	unu	um	unu	NUM	NUM;MASC;SG
quilómetros	kilometri	quilómetro	kilometru	N;MASC;PL	N;INDF;MASC;PL
quilómetros	kilometri	quilómetro	kilometru	N;MASC;PL	N;INDF;MASC;PL
quilómetros	kilometrii	quilómetro	kilometru	N;MASC;PL	N;DEF;MASC;PL
numerosos	numeroase	numeroso	numeros	ADJ;MASC;PL	ADJ;INDF;FEM;PL
milho	porumb	milho	porumb	N;MASC;SG	N;INDF;MASC;SG
milho	porumb	milho	porumb	N;MASC;SG	N;INDF;MASC;SG
intérprete	interpret	intérprete	interpret	N;MASC;SG	N;INDF;MASC;SG
proteínas	proteinele	proteína	proteină	N;FEM;PL	N;DEF;FEM;PL
proteínas	proteine	proteína	proteină	N;FEM;PL	N;INDF;FEM;PL
proteínas	proteinele	proteína	proteină	N;FEM;PL	N;DEF;FEM;PL
proteínas	proteine	proteína	proteină	N;FEM;PL	N;INDF;FEM;PL
massacre	masacrul	massacre	masacru	N;MASC;SG	N;DEF;MASC;SG
massacre	masacru	massacre	masacru	N;MASC;SG	N;INDF;MASC;SG
massacre	măcel	massacre	măcel	N;MASC;SG	N;INDF;MASC;SG
massacre	sacrificare	massacre	sacrificare	N;MASC;SG	N;INDF;FEM;SG
romances	romanele	romance	roman	N;MASC;PL	N;DEF;FEM;PL
romances	romane	romance	roman	N;MASC;PL	N;INDF;FEM;PL
bond	bond	bond	bond	N;MASC;SG	N;INDF;MASC;SG
afirmação	afirmare	afirmação	afirmare	N;FEM;SG	N;INDF;FEM;SG
afirmação	declarație	afirmação	declarație	N;FEM;SG	N;INDF;FEM;SG
afirmação	declarația	afirmação	declarație	N;FEM;SG	N;DEF;FEM;SG
apple	măr	applar	măr	N;FEM;SG	N;INDF;MASC;SG
apple	apple	applar	appla	N;FEM;SG	N;INDF
guerreiro	warrior	guerreiro	warrior	N;MASC;SG	N;INDF;MASC;SG
guerreiro	războinicul	guerreiro	războinic	N;MASC;SG	N;DEF;MASC;SG
fortuna	fortuna	fortuna	fortună	N;FEM;SG	N;DEF;FEM;SG
fortuna	avere	fortuna	avere	N;FEM;SG	N;INDF;FEM;SG
heroísmo	eroismul	heroísmo	eroism	N;MASC;SG	N;DEF;MASC;SG
heroísmo	eroism	heroísmo	eroism	N;MASC;SG	N;INDF;MASC;SG
heroísmo	eroism	heroísmo	eroism	N;MASC;SG	N;INDF;MASC;SG
janela	fereastră	janela	fereastră	N;FEM;SG	N;INDF;FEM;SG
janela	fereastra	janela	fereastră	N;FEM;SG	N;DEF;FEM;SG
janela	geam	janela	geam	N;FEM;SG	N;INDF;MASC;SG
janela	dialog	janela	dialog	N;FEM;SG	N;INDF;MASC;SG
profunda	adâncă	profundo	adânc	ADJ;FEM;SG	ADJ;INDF;FEM;SG
profunda	profundă	profundo	profund	ADJ;FEM;SG	ADJ;INDF;FEM;SG
sonic	sonic	sonic	sonic	N;MASC;SG	N;INDF;MASC;SG
caracteres	caractere	caracter	caracter	N;MASC;PL	N;INDF;FEM;PL
caracteres	caracterele	caracter	caracter	N;MASC;PL	N;DEF;FEM;PL
caracteres	personajele	caracter	personaj	N;MASC;PL	N;DEF;FEM;PL
caracteres	personaje	caracter	personaj	N;MASC;PL	N;INDF;FEM;PL
fornece	prevede	fornecer	prevedea	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fornece	furnizează	fornecer	furniza	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
blood	blood	blood	blood	N;MASC;SG	N;INDF;MASC;SG
blood	sângele	blood	sânge	N;MASC;SG	N;DEF;MASC;SG
blood	sânge	blood	sânge	N;MASC;SG	N;INDF;MASC;SG
captura	captura	captura	captură	N;FEM;SG	N;DEF;FEM;SG
captura	captură	captura	captură	N;FEM;SG	N;INDF;FEM;SG
captura	capturarea	captura	capturare	N;FEM;SG	N;DEF;FEM;SG
captura	captura	captura	captură	N;FEM;SG	N;DEF;FEM;SG
captura	captură	captura	captură	N;FEM;SG	N;INDF;FEM;SG
captura	capturare	captura	capturare	N;FEM;SG	N;INDF;FEM;SG
captura	captare	captura	captare	N;FEM;SG	N;INDF;FEM;SG
divide	desparte	dividir	despărți	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
divide	divide	dividir	divid	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sonhos	visele	sonho	vise	N;MASC;PL	N;DEF;FEM;PL
sonhos	visuri	sonho	vis	N;MASC;PL	N;INDF;FEM;PL
sonhos	vise	sonho	vis	N;MASC;PL	N;INDF;FEM;PL
nazista	nazist	nazista	nazist	N;MASC;SG	N;INDF;MASC;SG
nazista	nazistă	nazista	nazist	N;MASC;SG	N;INDF;FEM;SG
adulto	adult	adulto	adult	N;MASC;SG	N;INDF;MASC;SG
academy	academy	academy	academy	N;MASC;SG	N;INDF;MASC;SG
academy	academia	academy	academie	N;MASC;SG	N;DEF;FEM;SG
academy	academie	academy	academie	N;MASC;SG	N;INDF;FEM;SG
russos	rusii	russo	rus	N;MASC;PL	N;DEF;MASC;PL
russos	rusi	russo	rus	N;MASC;PL	N;INDF;MASC;PL
russos	ruși	russo	rus	N;MASC;PL	N;INDF;MASC;PL
esboço	schita	esboço	schită	N;MASC;SG	N;DEF;FEM;SG
esboço	schiţa	esboço	schigă	N;MASC;SG	N;DEF;FEM;SG
esboço	schiţă	esboço	schiţă	N;MASC;SG	N;INDF;FEM;SG
esboço	contur	esboço	contur	N;MASC;SG	N;INDF;MASC;SG
esboço	machetei	esboço	machetă	N;MASC;SG	N;DEF;FEM;SG
esboço	machetă	esboço	machetă	N;MASC;SG	N;INDF;FEM;SG
esboço	macheta	esboço	machetă	N;MASC;SG	N;DEF;FEM;SG
corrigir	repară	corrigir	repara	V;NFIN	V;IND;SG;3;PST;FIN
corrigir	repara	corrigir	repara	V;NFIN	V;IND;SG;3;IPFV;FIN
corrigir	repar	corrigir	repara	V;NFIN	V;IND;SG;1;PRS;FIN
corrigir	corectează	corrigir	corecta	V;NFIN	V;IND;3;PRS;FIN
sound	sunet	sound	sunet	N;MASC;SG	N;INDF;MASC;SG
sound	sound	sound	sound	N;MASC;SG	N;INDF;MASC;SG
sound	sunetul	sound	sunet	N;MASC;SG	N;DEF;MASC;SG
rodas	roti	roda	roti	N;FEM;PL	N;INDF;FEM;PL
rodas	rotile	roda	roată	N;FEM;PL	N;DEF;FEM;PL
rodas	roți	roda	roat	N;FEM;PL	N;INDF;FEM;PL
rodas	roţi	roda	roagă	N;FEM;PL	N;INDF;FEM;PL
novelas	romanele	novela	roman	N;FEM;PL	N;DEF;FEM;PL
novelas	romane	novela	roman	N;FEM;PL	N;INDF;FEM;PL
reservas	rezervări	reserva	rezervare	N;FEM;PL	N;INDF;FEM;PL
reservas	rezervări	reserva	rezervare	N;FEM;PL	N;INDF;FEM;PL
reservas	rezervele	reserva	rezervă	N;FEM;PL	N;DEF;FEM;PL
reservas	rezerve	reserva	rezervă	N;FEM;PL	N;INDF;FEM;PL
substâncias	substante	substância	substant	N;FEM;PL	N;INDF;FEM;PL
substâncias	substanțe	substância	substanță	N;FEM;PL	N;INDF;FEM;PL
cães	caini	cão	cain	N;MASC;PL	N;INDF;MASC;PL
cães	câinii	cão	câine	N;MASC;PL	N;DEF;MASC;PL
cães	câini	cão	câine	N;MASC;PL	N;INDF;MASC;PL
coral	cor	coral	cor	N;MASC;SG	N;INDF;MASC;SG
coral	corul	coral	cor	N;MASC;SG	N;DEF;MASC;SG
coral	coral	coral	coral	N;MASC;SG	N;INDF;MASC;SG
uai	isu	uair	isu	N;MASC;SG	N;INDF;MASC;SG
sente	simte	sentir	simți	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
juntas	garnituri	juntas	garnit	N;FEM;PL	N;INDF;FEM;PL
herança	patrimoniu	herança	patrimoniu	N;FEM;SG	N;INDF;MASC;SG
herança	patrimoniului	herança	patrimoniu	N;FEM;SG	N;DEF;MASC;SG
herança	patrimoniul	herança	patrimoniu	N;FEM;SG	N;DEF;MASC;SG
herança	mostenire	herança	mostenire	N;FEM;SG	N;INDF;FEM;SG
herança	moștenire	herança	moștenire	N;FEM;SG	N;INDF;FEM;SG
herança	moștenirea	herança	moștenire	N;FEM;SG	N;DEF;FEM;SG
herança	moștenire	herança	moștenire	N;FEM;SG	N;INDF;FEM;SG
herança	moștenirea	herança	moștenire	N;FEM;SG	N;DEF;FEM;SG
compositores	compozitori	compositor	compozitor	N;MASC;PL	N;INDF;MASC;PL
metropolitano	metropolitan	metropolitano	metropolitan	N;MASC;SG	N;INDF;MASC;SG
metropolitano	metrou	metropolitano	metrou	N;MASC;SG	N;INDF;MASC;SG
metropolitano	metro	metropolitano	metro	N;MASC;SG	N;INDF;MASC;SG
metropolitano	metroul	metropolitano	metrou	N;MASC;SG	N;DEF;MASC;SG
regina	regina	regina	regină	N;FEM;SG	N;DEF;FEM;SG
inter	inter	inter	inter	N;MASC;SG	N;INDF;MASC;SG
fiel	loială	fiel	loială	ADJ;MASC;SG	ADJ;INDF;FEM;SG
fiel	loial	fiel	loial	ADJ;MASC;SG	ADJ;INDF;MASC;SG
fiel	credincioasă	fiel	credincios	ADJ;MASC;SG	ADJ;INDF;FEM;SG
persa	persană	persa	persană	N;MASC;SG	N;INDF;FEM;SG
observações	remarci	observação	remarcă	N;FEM;PL	N;INDF;FEM;PL
observações	observații	observação	observație	N;FEM;PL	N;INDF;FEM;PL
observações	observații	observação	observație	N;FEM;PL	N;INDF;FEM;PL
observações	comentarii	observação	comentariu	N;FEM;PL	N;INDF;FEM;PL
observações	comentariile	observação	comentariu	N;FEM;PL	N;DEF;FEM;PL
observações	observații	observação	observație	N;FEM;PL	N;INDF;FEM;PL
lazer	agrement	lazer	agrement	N;MASC;SG	N;INDF;MASC;SG
verificação	verificarea	verificação	verificare	N;FEM;SG	N;DEF;FEM;SG
verificação	verificarea	verificação	verificare	N;FEM;SG	N;DEF;FEM;SG
verificação	verificare	verificação	verificare	N;FEM;SG	N;INDF;FEM;SG
verificação	verificare	verificação	verificare	N;FEM;SG	N;INDF;FEM;SG
verificação	bifat	verificação	bifa	N;FEM;SG	N;INDF;MASC;SG
parlamentar	parlamentar	parlamentar	parlamentar	N;MASC;SG	N;INDF;MASC;SG
bay	golful	bay	golf	N;FEM;SG	N;DEF;MASC;SG
resgate	răscumpărare	resgate	răscumpărare	N;MASC;SG	N;INDF;FEM;SG
resgate	salvare	resgate	salvare	N;MASC;SG	N;INDF;FEM;SG
fátima	fatima	fátima	fatimă	N;FEM;SG	N;DEF;FEM;SG
fátima	fátima	fátima	fătimă	N;FEM;SG	N;DEF;FEM;SG
ocorrência	apariție	ocorrência	apariție	N;FEM;SG	N;INDF;FEM;SG
hectares	acri	hectare	acru	N;MASC;PL	N;INDF;MASC;PL
redação	eseu	redação	eseu	N;FEM;SG	N;INDF;MASC;SG
configuração	înscenare	configuração	înscenare	N;FEM;SG	N;INDF;FEM;SG
configuração	setare	configuração	setare	N;FEM;SG	N;INDF;FEM;SG
configuração	configurare	configuração	configurare	N;FEM;SG	N;INDF;FEM;SG
configuração	configurarea	configuração	configurare	N;FEM;SG	N;DEF;FEM;SG
configuração	configurare	configuração	configurare	N;FEM;SG	N;INDF;FEM;SG
configuração	configurația	configuração	configurație	N;FEM;SG	N;DEF;FEM;SG
configuração	setare	configuração	setare	N;FEM;SG	N;INDF;FEM;SG
configuração	setarea	configuração	setare	N;FEM;SG	N;DEF;FEM;SG
recorrente	recurent	recorrente	recurent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
atendimento	prezență	atendimento	prezență	N;MASC;SG	N;INDF;FEM;SG
sueca	suedeză	suecar	suedeză	N;FEM;SG	N;INDF;FEM;SG
adriano	hadrian	adriano	hadrian	N;MASC;SG	N;INDF;MASC;SG
adriano	adrian	adriano	adrian	N;MASC;SG	N;INDF;MASC;SG
rob	rob	rob	rob	N;MASC;SG	N;INDF;MASC;SG
oportunidades	oportunități	oportunidade	oportunitate	N;FEM;PL	N;INDF;FEM;PL
tecidos	țesături	tecido	țesătură	N;MASC;PL	N;INDF;FEM;PL
diretoria	bord	diretoria	bord	N;FEM;SG	N;INDF;MASC;SG
diretoria	tablă	diretoria	tablă	N;FEM;SG	N;INDF;FEM;SG
elevação	elevație	elevação	elevație	N;FEM;SG	N;INDF;FEM;SG
elevação	ridicare	elevação	ridicare	N;FEM;SG	N;INDF;FEM;SG
elevação	ridicarea	elevação	ridicare	N;FEM;SG	N;DEF;FEM;SG
automóveis	maşini	automóvel	masină	N;MASC;PL	N;INDF;FEM;PL
automóveis	mașini	automóvel	mașină	N;MASC;PL	N;INDF;FEM;PL
automóveis	masini	automóvel	masină	N;MASC;PL	N;INDF;FEM;PL
automóveis	automobile	automóvel	automobil	N;MASC;PL	N;INDF;FEM;PL
futsal	futsal	futsal	futsal	N;MASC;SG	N;INDF;MASC;SG
atingido	loveste	atingir	lovest	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
dominante	dominant	dominante	dominant	ADJ;MASC;SG	ADJ;INDF;MASC;SG
dominante	dominantă	dominante	dominant	ADJ;MASC;SG	ADJ;INDF;FEM;SG
conversão	conversie	conversão	conversie	N;FEM;SG	N;INDF;FEM;SG
conversão	conversia	conversão	conversie	N;FEM;SG	N;DEF;FEM;SG
conversão	conversie	conversão	conversie	N;FEM;SG	N;INDF;FEM;SG
case	caz	case	caz	N;MASC;SG	N;INDF;MASC;SG
case	cazul	case	caz	N;MASC;SG	N;DEF;MASC;SG
colônias	colonii	colônia	colonie	N;FEM;PL	N;INDF;FEM;PL
colônias	coloniile	colônia	colonie	N;FEM;PL	N;DEF;FEM;PL
consequências	consecințele	consequência	consecință	N;FEM;PL	N;DEF;FEM;PL
consequências	consecințe	consequência	consecință	N;FEM;PL	N;INDF;FEM;PL
múltiplas	multiple	múltiplo	multiplu	ADJ;FEM;PL	ADJ;INDF;FEM;PL
selvagens	sălbaticii	selvagem	sălbatică	N;MASC;PL	N;DEF;MASC;PL
empréstimo	împrumut	empréstimo	împrumut	N;MASC;SG	N;INDF;MASC;SG
empréstimo	împrumutul	empréstimo	împrumut	N;MASC;SG	N;DEF;MASC;SG
distinção	distincție	distinção	distincție	N;FEM;SG	N;INDF;FEM;SG
distinção	distincția	distinção	distincție	N;FEM;SG	N;DEF;FEM;SG
álcool	alcool	álcool	alcool	N;MASC;SG	N;INDF;MASC;SG
álcool	alcoolul	álcool	alcool	N;MASC;SG	N;DEF;MASC;SG
prince	prințul	prince	prinț	N;MASC;SG	N;DEF;MASC;SG
prince	prinţul	prince	pring	N;MASC;SG	N;DEF;MASC;SG
prince	prinţ	prince	pringe	N;MASC;SG	N;INDF;MASC;SG
prince	prinț	prince	prințe	N;MASC;SG	N;INDF;MASC;SG
prince	print	prince	print	N;MASC;SG	N;INDF;MASC;SG
prince	prince	prince	prince	N;MASC;SG	N;INDF;MASC;SG
arranjos	aranjamente	arranjo	aranjament	N;MASC;PL	N;INDF;FEM;PL
arranjos	aranjamentele	arranjo	aranjament	N;MASC;PL	N;DEF;FEM;PL
sobreviventes	supravietuitori	sobrevivente	supravietuitor	N;MASC;PL	N;INDF;MASC;PL
missa	liturghie	missa	liturghie	N;FEM;SG	N;INDF;FEM;SG
missa	mass	missa	mass	N;FEM;SG	N
missa	masă	missa	masă	N;FEM;SG	N;INDF;FEM;SG
missa	masa	missa	masă	N;FEM;SG	N;DEF;FEM;SG
ótimo	mare	bom	mare	ADJ;MASC;SG	ADJ;INDF;MASC;SG
seguidores	urmăritorii	seguidor	urmăritor	N;MASC;PL	N;DEF;MASC;PL
seguidores	urmăritori	seguidor	urmăritor	N;MASC;PL	N;INDF;MASC;PL
crença	credința	crença	credință	N;FEM;SG	N;DEF;FEM;SG
franca	franca	franca	franca	N;FEM;SG	N;DEF;FEM;SG
franca	france	franca	francă	N;FEM;SG	N;INDF;MASC;SG
praias	plajele	praia	plajă	N;FEM;PL	N;DEF;FEM;PL
praias	plaje	praia	plaj	N;FEM;PL	N;INDF;FEM;PL
ficha	fișa	ficha	fișă	N;FEM;SG	N;DEF;FEM;SG
ficha	fișă	ficha	fișă	N;FEM;SG	N;INDF;FEM;SG
literalmente	literalmente	literalmente	literalmente	ADV	ADV
processamento	procesarea	processamento	procesare	N;MASC;SG	N;DEF;FEM;SG
processamento	procesare	processamento	procesare	N;MASC;SG	N;INDF;FEM;SG
processamento	prelucrarea	processamento	prelucrare	N;MASC;SG	N;DEF;FEM;SG
processamento	prelucrare	processamento	prelucrare	N;MASC;SG	N;INDF;FEM;SG
esfera	sferă	esfera	sferă	N;FEM;SG	N;INDF;FEM;SG
esfera	sfera	esfera	sferă	N;FEM;SG	N;DEF;FEM;SG
vivia	trait	viver	trai	V;IND;SG;3;IPFV;FIN	V;MASC;SG;V.PTCP
vivia	trăia	viver	trăi	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
vivia	trăit	viver	trăi	V;IND;SG;3;IPFV;FIN	V;MASC;SG;V.PTCP
cabeças	capete	cabeça	cap	N;FEM;PL	N;INDF;FEM;PL
cabeças	capetele	cabeça	cap	N;FEM;PL	N;DEF;FEM;PL
modificações	modificări	modificação	modificare	N;FEM;PL	N;INDF;FEM;PL
modificações	modificări	modificação	modificare	N;FEM;PL	N;INDF;FEM;PL
modificações	schimbări	modificação	schimbare	N;FEM;PL	N;INDF;FEM;PL
modificações	schimbari	modificação	schimbari	N;FEM;PL	N;INDF;FEM;PL
flash	flash	flash	flash	N;MASC;SG	N;INDF;MASC;SG
after	dupa	after	dupa	N;MASC;SG	N;DEF;FEM;SG
florença	florența	florença	florență	N;MASC;SG	N;DEF;FEM;SG
florença	florenta	florença	florent	N;MASC;SG	N;DEF;FEM;SG
precisão	precizie	precisão	precizie	N;FEM;SG	N;INDF;FEM;SG
precisão	precizia	precisão	precizie	N;FEM;SG	N;DEF;FEM;SG
precisão	precizie	precisão	precizie	N;FEM;SG	N;INDF;FEM;SG
precisão	precizia	precisão	precizie	N;FEM;SG	N;DEF;FEM;SG
destacar	subliniez	destacar	sublinia	V;NFIN	V;IND;SG;1;PRS;FIN
destacar	evidențiază	destacar	evidenția	V;NFIN	V;IND;3;PRS;FIN
evidência	dovadă	evidência	dovadă	N;FEM;SG	N;INDF;FEM;SG
evidência	dovada	evidência	dovadă	N;FEM;SG	N;DEF;FEM;SG
michigan	michigan	michigan	michigan	N;MASC;SG	N;INDF;MASC;SG
nigéria	nigerian	nigéria	nigerian	N;FEM;SG	N;INDF;MASC;SG
foundation	fundatia	foundation	fundatie	N;MASC;SG	N;DEF;FEM;SG
foundation	fundaţia	foundation	fundagie	N;MASC;SG	N;DEF;FEM;SG
foundation	fundatie	foundation	fundatie	N;MASC;SG	N;INDF;FEM;SG
foundation	fundația	foundation	fundație	N;MASC;SG	N;DEF;FEM;SG
gen	gen	gen	gen	N;MASC;SG	N;INDF;MASC;SG
aplicar	aplica	aplicar	aplica	V;NFIN	V;IND;SG;3;IPFV;FIN
aplicar	aplică	aplicar	aplica	V;NFIN	V;IND;SG;3;PST;FIN
aplicar	implementează	aplicar	implementa	V;NFIN	V;IND;3;PRS;FIN
aplicar	implementeze	aplicar	implementa	V;NFIN	V;SBJV;3;PRS;FIN
algoritmo	algoritmul	algoritmo	algoritm	N;MASC;SG	N;DEF;MASC;SG
algoritmo	algoritm	algoritmo	algorit	N;MASC;SG	N;INDF;MASC;SG
legião	legiune	legião	legiune	N;FEM;SG	N;INDF;FEM;SG
legião	legiunea	legião	legiune	N;FEM;SG	N;DEF;FEM;SG
independentemente	independent	independentemente	independent	ADV	ADV
independentemente	indiferent	independentemente	indiferent	ADV	ADV
mortal	mortal	mortal	mortal	N;MASC;SG	N;INDF;MASC;SG
mortal	muritor	mortal	muritor	N;MASC;SG	N;INDF;MASC;SG
escuro	întunecat	escuro	întuneca	ADJ;MASC;SG	ADJ;INDF;MASC;SG
falso	fals	falso	fals	ADJ;MASC;SG	ADJ;INDF;MASC;SG
falso	falsa	falso	fals	ADJ;MASC;SG	ADJ;DEF;FEM;SG
falso	falsă	falso	fals	ADJ;MASC;SG	ADJ;INDF;FEM;SG
falso	fals	falso	fals	ADJ;MASC;SG	ADJ;INDF;MASC;SG
falso	falsă	falso	fals	ADJ;MASC;SG	ADJ;INDF;FEM;SG
envolvimento	angajament	envolvimento	angajament	N;MASC;SG	N;INDF;MASC;SG
envolvimento	logodnă	envolvimento	logodnă	N;MASC;SG	N;INDF;FEM;SG
envolvimento	logodna	envolvimento	logodnă	N;MASC;SG	N;DEF;FEM;SG
envolvimento	angajamentul	envolvimento	angajament	N;MASC;SG	N;DEF;MASC;SG
envolvimento	implicare	envolvimento	implicare	N;MASC;SG	N;INDF;FEM;SG
envolvimento	implicarea	envolvimento	implicare	N;MASC;SG	N;DEF;FEM;SG
coreano	coreeană	coreano	coreean	N;MASC;SG	N;INDF;FEM;SG
afeganistão	afganistan	afeganistão	afganistan	N;MASC;SG	N;INDF;MASC;SG
afeganistão	afghanistan	afeganistão	afghanistan	N;MASC;SG	N;INDF;MASC;SG
afeganistão	afganistanul	afeganistão	afganistan	N;MASC;SG	N;DEF;MASC;SG
sociedades	societăți	sociedade	societate	N;FEM;PL	N;INDF;FEM;PL
integra	integrează	integrar	integra	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
assassino	killer	assassino	killer	N;MASC;SG	N;INDF;MASC;SG
assassino	criminal	assassino	criminal	N;MASC;SG	N;INDF;MASC;SG
assassino	criminal	assassino	criminal	N;MASC;SG	N;INDF;MASC;SG
assassino	asasin	assassino	asasin	N;MASC;SG	N;INDF;MASC;SG
entretenimento	divertisment	entretenimento	divertisment	N;MASC;SG	N;INDF;MASC;SG
entretenimento	entertainment	entretenimento	entertainment	N;MASC;SG	N;INDF;MASC;SG
senhores	domnilor	senhor	domn	N;MASC;PL	N;DEF;MASC;PL
senhores	lorzilor	senhor	lorză	N;MASC;PL	N;DEF;FEM;PL
senhores	lorzi	senhor	lorz	N;MASC;PL	N;INDF;MASC;PL
senhores	lorzii	senhor	lorzie	N;MASC;PL	N;DEF;MASC;PL
evangelho	evanghelia	evangelho	evanghelie	N;MASC;SG	N;DEF;FEM;SG
costumes	obiceiuri	costume	obicei	N;MASC;PL	N;INDF;FEM;PL
obviamente	evident	obviamente	evident	ADV	ADV
mestres	stăpânii	mestre	stăpân	N;MASC;PL	N;DEF;MASC;PL
gay	homo	gay	homo	N;MASC;SG	N;INDF;MASC;SG
gay	gay	gay	gay	N;MASC;SG	N;INDF;MASC;SG
operador	operator	operador	operator	N;MASC;SG	N;INDF;MASC;SG
operador	operatorul	operador	operator	N;MASC;SG	N;DEF;MASC;SG
operador	operatorului	operador	operator	N;MASC;SG	N;DEF;MASC;SG
bits	biți	bit	bit	N;MASC;PL	N;INDF;MASC;PL
reinos	tărâmuri	reino	tărâm	N;MASC;PL	N;INDF;FEM;PL
reinos	regatele	reino	regat	N;MASC;PL	N;DEF;FEM;PL
reinos	regate	reino	regat	N;MASC;PL	N;INDF;FEM;PL
brigada	brigadă	brigado	brigadă	N;FEM;SG	N;INDF;FEM;SG
brigada	brigada	brigado	brigadă	N;FEM;SG	N;DEF;FEM;SG
turco	turk	turco	turk	N;MASC;SG	N;INDF;MASC;SG
turco	turcul	turco	turc	N;MASC;SG	N;DEF;MASC;SG
turco	turcă	turco	turc	N;MASC;SG	N;INDF;FEM;SG
meninas	fetele	menina	fată	N;FEM;PL	N;DEF;FEM;PL
meninas	fete	menina	fată	N;FEM;PL	N;INDF;FEM;PL
meninas	fetelor	menina	fată	N;FEM;PL	N;DEF;FEM;PL
trazendo	aducând	trazer	aduce	V;V.MSDR	V;V.MSDR
tocando	atingând	tocar	atinge	V;V.MSDR	V;V.MSDR
tocando	jucând	tocar	juca	V;V.MSDR	V;V.MSDR
leopoldo	leopold	leopolder	leopold	N;MASC;SG	N;INDF;MASC;SG
peito	pieptul	peito	piept	N;MASC;SG	N;DEF;MASC;SG
peito	piept	peito	piept	N;MASC;SG	N;INDF;MASC;SG
peito	sânul	peito	sân	N;MASC;SG	N;DEF;MASC;SG
peito	sân	peito	sân	N;MASC;SG	N;INDF;MASC;SG
peito	piept	peito	piept	N;MASC;SG	N;INDF;MASC;SG
abrange	acoperă	abranger	acoperi	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
frutos	fructe	fruto	fruct	N;MASC;PL	N;INDF;FEM;PL
frutos	fructele	fruto	fruct	N;MASC;PL	N;DEF;FEM;PL
frutos	fructe	fruto	fruct	N;MASC;PL	N;INDF;FEM;PL
frutos	fructele	fruto	fruct	N;MASC;PL	N;DEF;FEM;PL
formalmente	formal	formalmente	formal	ADV	ADV
matthew	matei	matthew	mată	N;MASC;SG	N;DEF;MASC;SG
selecção	selecție	selecção	selecție	N;FEM;SG	N;INDF;FEM;SG
selecção	selecția	selecção	selecție	N;FEM;SG	N;DEF;FEM;SG
barbara	barbara	barbara	barbară	N;FEM;SG	N;DEF;FEM;SG
gov	gov	gov	gov	N;MASC;SG	N;INDF;MASC;SG
studio	studio	studio	studio	N;MASC;SG	N;INDF;MASC;SG
studio	studioul	studio	studio	N;MASC;SG	N;DEF;MASC;SG
rebelião	rebeliune	rebelião	rebeliune	N;FEM;SG	N;INDF;FEM;SG
rebelião	rebeliunea	rebelião	rebeliune	N;FEM;SG	N;DEF;FEM;SG
facilitar	facilitează	facilitar	facilita	V;NFIN	V;IND;3;PRS;FIN
facilitar	facilita	facilitar	facilita	V;NFIN	V;IND;SG;3;IPFV;FIN
adolescentes	adolescenti	adolescente	adolescenti	N;MASC;PL	N;INDF;MASC;PL
adolescentes	adolescenti	adolescente	adolescenti	N;MASC;PL	N;INDF;MASC;PL
gráficos	graficele	gráfico	grafic	N;MASC;PL	N;DEF;FEM;PL
gráficos	diagrame	gráfico	diagramă	N;MASC;PL	N;INDF;FEM;PL
arroz	orez	arroz	orez	N;MASC;SG	N;INDF;MASC;SG
enterro	înmormântare	enterro	înmormântare	N;MASC;SG	N;INDF;FEM;SG
intensa	intensa	intenso	intensa	ADJ;FEM;SG	ADJ;DEF;FEM;SG
intensa	intensă	intenso	intens	ADJ;FEM;SG	ADJ;INDF;FEM;SG
sentir	simți	sentir	simți	V;NFIN	V;IND;SG;3;PST;FIN
sentir	simte	sentir	simți	V;NFIN	V;IND;SG;3;PRS;FIN
sentir	simțiți	sentir	simți	V;NFIN	V;IND;PL;2;IPFV;FIN
sentir	simt	sentir	simți	V;NFIN	V;IND;PL;3;PRS;FIN
restaurante	restaurantul	restaurante	restaurant	N;MASC;SG	N;DEF;MASC;SG
restaurante	restaurant	restaurante	restaurant	N;MASC;SG	N;INDF;MASC;SG
centrais	centrale	central	centrală	N;MASC;PL	N;INDF;FEM;PL
planetas	planete	planeta	planetă	N;MASC;PL	N;INDF;FEM;PL
planetas	planetelor	planeta	planetă	N;MASC;PL	N;DEF;FEM;PL
planetas	planetele	planeta	planetă	N;MASC;PL	N;DEF;FEM;PL
únicos	unice	único	unic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
únicos	unici	único	unică	ADJ;MASC;PL	ADJ;INDF;MASC;PL
suspensão	suspendare	suspensão	suspendare	N;FEM;SG	N;INDF;FEM;SG
suspensão	suspendarea	suspensão	suspendare	N;FEM;SG	N;DEF;FEM;SG
suspensão	suspensie	suspensão	suspensie	N;FEM;SG	N;INDF;FEM;SG
suspensão	suspensia	suspensão	suspensie	N;FEM;SG	N;DEF;FEM;SG
montagem	instalație	montagem	instalație	N;FEM;SG	N;INDF;FEM;SG
montagem	montare	montagem	montare	N;FEM;SG	N;INDF;FEM;SG
montagem	instalarea	montagem	instalare	N;FEM;SG	N;DEF;FEM;SG
