sau	لیکن	sau	لیکن	CONJ;POS	CONJ
demon	شیطان	demon	شیطان	N;INDF;MASC;SG	N;NOM;MASC;SG;3
intermediar	زمانہ	intermediar	زمانہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
psihologică	ذہنی	psihologic	ذہنی	ADJ;INDF;FEM;SG	ADJ
numar	ٹولی	numar	ٹولی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	کمپنی	numar	کمپنی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	گروہ	numar	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
numar	جماعت	numar	جماعت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
numar	رقص	numar	رقص	N;INDF;MASC;SG	N;NOM;MASC;SG;3
eden	راحت	eden	راحت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
uscată	سادہ	uscat	سادہ	ADJ;INDF;FEM;SG	ADJ
uscată	خشک	uscat	خشک	ADJ;INDF;FEM;SG	ADJ
uscată	سادہ	uscat	سادہ	ADJ;INDF;FEM;SG	ADJ
uscată	خشک	uscat	خشک	ADJ;INDF;FEM;SG	ADJ
exercițiu	اثر	exercițiu	اثر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
exercițiu	استحقاق	exercițiu	استحقاق	N;INDF;MASC;SG	N;NOM;MASC;SG;3
exercițiu	ضبط	exercițiu	ضبط	N;INDF;MASC;SG	N;NOM;MASC;SG;3
verbal	زبانی	verbal	زبانی	ADJ;INDF;MASC;SG	ADJ
verbal	فعلی	verbal	فعلی	ADJ;INDF;MASC;SG	ADJ
misterios	مخفی	misterios	مخفی	ADJ;INDF;MASC;SG	ADJ
adecvat	کافی	adecvat	کافی	ADJ;INDF;MASC;SG	ADJ
vid	خلا	vid	خلا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
elementară	سادہ	elementar	سادہ	ADJ;INDF;FEM;SG	ADJ
elementară	بنیادی	elementar	بنیادی	ADJ;INDF;FEM;SG	ADJ
elementară	صاف	elementar	صاف	ADJ;INDF;FEM;SG	ADJ
interactive	متعامل	interactiv	متعامل	ADJ;INDF;FEM;PL	ADJ
rulează	چالو	rula	چالو	V;IND;3;PRS;FIN	V;ACT
rulează	پھیرا	rula	پھیرا	V;IND;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
rulează	دوڑنا.	rula	دوڑنا.	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
rulează	بھاگنا	rula	بھاگ	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
rulează	تماشے	rula	تماشہ	V;IND;3;PRS;FIN	V;MASC;PL;V.PTCP;ACT
rulează	چڑھائی	rula	چڑھا	V;IND;3;PRS;FIN	V;PFV;FEM;SG;V.PTCP;ACT
întreabă	پوچھنا	întreba	پوچھ	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
magice	عجیب	magic	عجیب	ADJ;INDF;FEM;PL	ADJ
magice	پُراسرار.	magic	پُراسرار.	ADJ;INDF;FEM;PL	ADJ
magice	پُراسرار	magic	پُراسرار	ADJ;INDF;FEM;PL	ADJ
magice	ساحرانہ.	magic	ساحرانہ.	ADJ;INDF;FEM;PL	ADJ
obligatorii	لازمی	obligatoriu	لازمی	ADJ;INDF;PL	ADJ
obligatorii	ضروری	obligatoriu	ضروری	ADJ;INDF;PL	ADJ
toti	ازبس	toti	ازبس		
toti	ازبس	toti	ازبس		
bumbac	روئی	bumbac	روئی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
bumbac	روئی	bumbac	روئی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
comprimat	تختہ	comprimat	تختہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
protejează	بچانا	proteja	بچا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
afișează	دکھاوا	afișa	دکھا	V;IND;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
afișează	دکھاوا	afișa	دکھا	V;IND;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
afișează	دکھانا	afișa	دکھا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
afișează	دکھاوا	afișa	دکھا	V;IND;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
afișează	دکھانا	afișa	دکھا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
abandonate	آزادانہ	abandona	آزادانہ	ADJ;INDF;FEM;PL	ADJ
repetă	دہرانا	repeta	دہرانا	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;ACT
berry	گری	berry	گری	N;INDF;MASC;SG	N;NOM;MASC;SG;3
filozofice	عالمانہ	filozofic	عالمانہ	ADJ;INDF;FEM;PL	ADJ
filozofice	حکیمانہ	filozofic	حکیمانہ	ADJ;INDF;FEM;PL	ADJ
filozofice	فلسفیانہ	filozofic	فلسفیانہ	ADJ;INDF;FEM;PL	ADJ
filozofice	عالمانہ	filozofic	عالمانہ	ADJ;INDF;FEM;PL	ADJ
acută	سخت	acut	سخت	ADJ;INDF;FEM;SG	ADJ
diagnostic	نشانی	diagnostic	نشانی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
diagnostic	علامت	diagnostic	علامت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
poetic	اعلیٰ	poetic	اعلیٰ	ADJ;INDF;MASC;SG	ADJ
gate	منہ	gate	منہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gate	برطرفی.	gate	برطرفی.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gate	بازار	gate	بازار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gate	منہ	gate	منہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gate	برطرفی.	gate	برطرفی.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gate	بازار	gate	بازار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
corner	کونا	corner	کونا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
reprezentativă	نمونہ	reprezentativ	نمونہ	ADJ;INDF;FEM;SG	ADJ
native	خلقی	nativ	خلقی	ADJ;INDF;FEM;PL	ADJ
cumpăra	خریدنا	cumpăra	خرید	V;IND;SG;3;IPFV;FIN	V;SG;NFIN;ACT
păi	up	păi	up		
păi	(	păi	(		
păi	(	păi	(		
sand	ریت	sand	ریت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
impreuna	ملاکر	impreuna	ملاکر		
impreuna	باہم	impreuna	باہم		
impreuna	ملاکر	impreuna	ملاکر		
rotund	اسطوانی	rotund	اسطوانی	ADJ;INDF;MASC;SG	ADJ;NOM
rotund	اسطوانی	rotund	اسطوانی	ADJ;INDF;MASC;SG	ADJ;NOM
sensibil	متوازن	sensibil	متوازن	ADJ;INDF;MASC;SG	ADJ
sensibil	واضح	sensibil	واضح	ADJ;INDF;MASC;SG	ADJ
sensibil	متوازن	sensibil	متوازن	ADJ;INDF;MASC;SG	ADJ
sensibil	واضح	sensibil	واضح	ADJ;INDF;MASC;SG	ADJ
sensibil	معقول	sensibil	معقول	ADJ;INDF;MASC;SG	ADJ
moderni	رائج	modern	رائج	ADJ;INDF;MASC;PL	ADJ
moderni	رواں	modern	رواں	ADJ;INDF;MASC;PL	ADJ
municipale	بلدیاتی	municipal	بلدیاتی	ADJ;INDF;FEM;PL	ADJ;NOM
vizuală	عینی.	vizual	عینی.	ADJ;INDF;FEM;SG	ADJ
vizuală	عینی.	vizual	عینی.	ADJ;INDF;FEM;SG	ADJ
precise	مماثل	precis	مماثل	ADJ;INDF;FEM;PL	ADJ
salon	وضعدار	salon	وضعدار	N;INDF;MASC;SG	N
paradis	جنت	paradis	جنت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
primitive	اصلی	primitiv	اصلی	ADJ;INDF;FEM;PL	ADJ
primitive	ناپختہ.	primitiv	ناپختہ.	ADJ;INDF;FEM;PL	ADJ
medial	متوسّط.	medial	متوسّط.	ADJ;INDF;MASC;SG	ADJ
medial	درمیانی	medial	درمیانی	ADJ;INDF;MASC;SG	ADJ
bancar	بینکاری	bancar	بینکاری	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mănâncă	نگلنا	mânca	نگل	V;IND;3;PRS;FIN	V;SG;NFIN;ACT
mănâncă	چبانا	mânca	چبانا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
valoros	قیمتی	valoros	قیمتی	ADJ;INDF;MASC;SG	ADJ;NOM
avertisment	انتباہ	avertisment	انتباہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
analog	وزن	analog	وزن	N;INDF;MASC;SG	N;NOM;MASC;SG;3
nobile	عمدہ	nobil	عمدہ	ADJ;INDF;FEM;PL	ADJ
psihologic	ذہنی	psihologic	ذہنی	ADJ;INDF;MASC;SG	ADJ
jam	گھسانا	jam	گھسانا		
jam	بھرنا.	jam	بھرنا.		
dinamic	فعال	dinamic	فعال	ADJ;INDF;MASC;SG	ADJ
fly	کتا.	fly	کتا.		
fly	کتا.	fly	کتا.		
frost	سرد	frost	سرد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
pen	قلم	pen	قلم		
braț	گروہ	braț	گروہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
braț	حلقہ	braț	حلقہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
braț	طبقہ	braț	طبقہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
braț	قابو	braț	قابو	N;INDF;MASC;SG	N;NOM;MASC;SG;3
introductiv	تمہیدی	introductiv	تمہیدی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
calibru	مرتبہ	calibru	مرتبہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
moleculară	سالمی	molecular	سالمی	ADJ;INDF;FEM;SG	ADJ
pios	متقی	pios	متقی	ADJ;INDF;MASC;SG	ADJ
imensă	زبردست	imens	زبردست	ADJ;INDF;FEM;SG	ADJ
liberală	فیاضانہ	liberal	فیاضانہ	ADJ;INDF;FEM;SG	ADJ
liberală	بھرپور	liberal	بھرپور	ADJ;INDF;FEM;SG	ADJ
adâncă	اونچا	adânc	اونچا	ADJ;INDF;FEM;SG	ADJ;MASC;SG
adâncă	شدید	adânc	شدید	ADJ;INDF;FEM;SG	ADJ
adâncă	اونچا	adânc	اونچا	ADJ;INDF;FEM;SG	ADJ;MASC;SG
adâncă	شدید	adânc	شدید	ADJ;INDF;FEM;SG	ADJ
impuls	حاصل	impuls	حاصل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	حاصل	câștig	حاصل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	اضافے	câștig	اضافہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	اضافہ	câștig	اضافہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	ترقی	câștig	ترقی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
câștig	حاصل	câștig	حاصل	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	اضافے	câștig	اضافہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	اضافہ	câștig	اضافہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	نفع	câștig	نفع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
câștig	کمائی	câștig	کمائی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
câștig	ترقی	câștig	ترقی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
relative	اضافی	relativ	اضافی	ADJ;INDF;FEM;PL	ADJ
relative	متعلقہ	relativ	متعلقہ	ADJ;INDF;FEM;PL	ADJ
relative	اضافی	relativ	اضافی	ADJ;INDF;FEM;PL	ADJ
relative	متعلقہ	relativ	متعلقہ	ADJ;INDF;FEM;PL	ADJ
echivalentă	مماثل	echivalent	مماثل	ADJ;INDF;FEM;SG	ADJ
echivalentă	یکساں	echivalent	یکساں	ADJ;INDF;FEM;SG	ADJ
entuziasm	جوش	entuziasm	جوش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entuziasm	اشتعال	entuziasm	اشتعال	N;INDF;MASC;SG	N;NOM;MASC;SG;3
entuziasm	خواہشمندی.	entuziasm	خواہشمندی.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
quest	مدعا	quest	مدعا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
quest	مقصد	quest	مقصد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
quest	جستجو	quest	جستجو	N;INDF;MASC;SG	N;NOM;MASC;SG;3
quest	تلاش	quest	تلاش	N;INDF;MASC;SG	N;NOM;FEM;SG;3
quest	مدعا	quest	مدعا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
quest	مقصد	quest	مقصد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
quest	جستجو	quest	جستجو	N;INDF;MASC;SG	N;NOM;MASC;SG;3
zboară	اڑنا	zbura	اڑنا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
zboară	اڑنا	zbura	اڑنا	V;IND;3;PRS;FIN	V;MASC;SG;NFIN;ACT
întunecat	ناخواندہ	întuneca	ناخواندہ	ADJ;INDF;MASC;SG	ADJ
întunecat	افسردہ	întuneca	افسردہ	ADJ;INDF;MASC;SG	ADJ
întunecat	رنجیدہ	întuneca	رنجیدہ	ADJ;INDF;MASC;SG	ADJ
întunecat	نامعلوم	întuneca	نامعلوم	ADJ;INDF;MASC;SG	ADJ
întunecat	نابلد	întuneca	نابلد	ADJ;INDF;MASC;SG	ADJ
întunecat	پراسرار	întuneca	پراسرار	ADJ;INDF;MASC;SG	ADJ
întunecat	تاریکی	întuneca	تاریکی	ADJ;INDF;MASC;SG	ADJ
pavilion	پرچم	pavilion	پرچم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
pavilion	خیمہ	pavilion	خیمہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
holding	حصص	holding	حصص	N	N;NOM;MASC;SG;3
cheltuieli	اخراجات	cheltuială	خرچ	N;INDF;FEM;PL	N;NOM;MASC;PL;3
cheltuieli	اخراجات	cheltuială	خرچ	N;INDF;FEM;PL	N;NOM;MASC;PL;3
agresiv	مخالفانہ	agresiv	مخالفانہ	ADJ;INDF;MASC;SG	ADJ
agresiv	غاصب	agresiv	غاصب	ADJ;INDF;MASC;SG	ADJ
agresiv	معاندانہ	agresiv	معاندانہ	ADJ;INDF;MASC;SG	ADJ
repet	دہرانا	repeta	دہرانا	V;IND;SG;1;PRS;FIN	V;MASC;SG;V.PTCP;ACT
vector	سمتیہ	vector	سمتیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
inutile	فضولیات.	inutil	فضولیات.	ADJ;INDF;FEM;PL	ADJ
tab	گولی	tab	گولی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
încercați	آزمانا.	încerca	آزمانا.	V;IND;PL;2;IPFV;FIN	V;PL;FIN;ACT
trăind	بولی	trăi	بول	V;V.MSDR	V;PFV;FEM;SG;V.PTCP;ACT
amour	معاشقہ	amour	معاشقہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
recupera	بلانا	recupera	بلانا	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
versus	v.	versus	v.		
rotunde	اسطوانی	rotund	اسطوانی	ADJ;INDF;FEM;PL	ADJ;NOM
rotunde	اسطوانی	rotund	اسطوانی	ADJ;INDF;FEM;PL	ADJ;NOM
burg	بستی	burg	بس	N;INDF;MASC;SG	N;NOM;FEM;SG;3
rezervor	منبع	rezervor	منبع	N;INDF;MASC;SG	N;NOM;MASC;SG;3
efectivă	نافذ	efectiv	نافذ	ADJ;INDF;FEM;SG	ADJ
rupe	بھول	rupe	بھول	V;IND;SG;3;PRS;FIN	V;ACT
rupe	ٹھہرائو	rupe	ٹھہرائو	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
rupe	بھول	rupe	بھول	V;IND;SG;3;PRS;FIN	V;ACT
rupe	ٹھہرائو	rupe	ٹھہرائو	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP;ACT
rupe	جھپٹنا.	rupe	جھپٹنا.	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
rupe	ٹوٹنا	rupe	ٹوٹنا	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
accidentat	زخمی	accidentat	زخمی	ADJ;INDF;MASC;SG	ADJ
accidentat	متأثر.	accidentat	متأثر.	ADJ;INDF;MASC;SG	ADJ
accidentat	مستحکم	accidentat	مستحکم	ADJ;INDF;MASC;SG	ADJ
severă	متشدد	sever	متشدد	ADJ;INDF;FEM;SG	ADJ
severă	سادہ	sever	سادہ	ADJ;INDF;FEM;SG	ADJ
severă	زبردست	sever	زبردست	ADJ;INDF;FEM;SG	ADJ
severă	متشدد	sever	متشدد	ADJ;INDF;FEM;SG	ADJ
severă	شدید	sever	شدید	ADJ;INDF;FEM;SG	ADJ
severă	سادہ	sever	سادہ	ADJ;INDF;FEM;SG	ADJ
severă	زبردست	sever	زبردست	ADJ;INDF;FEM;SG	ADJ
severă	سخت	sever	سخت	ADJ;INDF;FEM;SG	ADJ
rival	ہمسر	rival	ہمسر	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sos	گستاخی	sos	گستاخی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sos	اچار	sos	اچار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
electromagnetice	برقناطیسی	electromagnetic	برقناطیسی	ADJ;INDF;FEM;PL	ADJ;NOM
neutră	نامرد	neutră	نامرد	ADJ;INDF;FEM;SG	ADJ
neutră	مبہم	neutră	مبہم	ADJ;INDF;FEM;SG	ADJ
neutră	پسماندہ	neutră	پسماندہ	ADJ;INDF;FEM;SG	ADJ
mill	غلہ	mill	غلہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
mill	دانے	mill	دا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
vitale	مہلک	vital	مہلک	ADJ;INDF;FEM;PL	ADJ
distinctă	جداگانہ	distinct	جداگانہ	ADJ;INDF;FEM;SG	ADJ
distinctă	یقینی	distinct	یقینی	ADJ;INDF;FEM;SG	ADJ
trup	مقدار	trup	مقدار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
trup	جسم	trup	جسم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
trup	فرد	trup	فرد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
trup	آدمی	trup	آدمی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
decor	آرائش	decor	آرائش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cadou	انعام	cadou	انعام	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cadou	تحفہ	cadou	تحفہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cadou	عطیہ	cadou	عطیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cadou	پیشکش.	cadou	پیشکش.	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cadou	عطیہ	cadou	عطیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cadou	عطیہ	cadou	عطیہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cadou	داد	cadou	داد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sistematică	عادی	sistematic	عادی	ADJ;INDF;FEM;SG	ADJ
sistematică	باقاعدہ	sistematic	باقاعدہ	ADJ;INDF;FEM;SG	ADJ
precisă	مماثل	precis	مماثل	ADJ;INDF;FEM;SG	ADJ
pionier	مقدم	pionier	مقدم	N;INDF;MASC;SG	N;NOM;MASC;SG;3
pionier	پیشرو	pionier	پیشرو	N;INDF;MASC;SG	N;NOM;MASC;SG;3
pitică	پست	pitică	پست	ADJ;INDF;FEM;SG	ADJ
zinc	جست	zinc	جست	N;INDF;MASC;SG	N;NOM;MASC;SG;3
lentă	تدریجی	lent	تدریجی	ADJ;INDF;FEM;SG	ADJ
lentă	تدریجی	lent	تدریجی	ADJ;INDF;FEM;SG	ADJ
comunism	اشتراکیت	comunism	اشتراکیت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
brut	مجموعی	brut	مجموعی	ADJ;INDF;MASC;SG	ADJ
brut	موٹا	brut	موٹا	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
brut	مجموعی	brut	مجموعی	ADJ;INDF;MASC;SG	ADJ
abstract	تجریدی	abstract	تجریدی	ADJ;INDF;MASC;SG	ADJ
abstract	مبذول	abstract	مبذول	ADJ;INDF;MASC;SG	ADJ
abstract	تجریدی	abstract	تجریدی	ADJ;INDF;MASC;SG	ADJ
abstract	مبذول	abstract	مبذول	ADJ;INDF;MASC;SG	ADJ
adjectiv	صفت	adjectiv	صفت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
avenue	پہلو	avenue	پہلو	N;INDF;MASC;SG	N;NOM;MASC;SG;3
răul	منحوس	rău	منحوس	N;DEF;MASC;SG	N;SG
răul	منحوس	rău	منحوس	N;DEF;MASC;SG	N;SG
periculoasă	خطرناک	periculos	خطرناک	ADJ;INDF;FEM;SG	ADJ
romantice	غیرحقیقی	romantic	غیرحقیقی	ADJ;INDF;FEM;PL	ADJ
romantice	تخیئلی	romantic	تخیئلی	ADJ;INDF;FEM;PL	ADJ
romantice	رومانی	romantic	رومانی	ADJ;INDF;FEM;PL	ADJ
simți	سوچنا	simți	سوچ	V;IND;SG;3;PST;FIN	V;MASC;SG;NFIN;ACT
invalid	معذور	invalid	معذور	ADJ;INDF;MASC;SG	ADJ
invalid	ناقص	invalid	ناقص	ADJ;INDF;MASC;SG	ADJ
invalid	نامعتبر	invalid	نامعتبر	ADJ;INDF;MASC;SG	ADJ
demn	باوقار	demn	باوقار	ADJ;INDF;MASC;SG	ADJ
demn	شاندار	demn	شاندار	ADJ;INDF;MASC;SG	ADJ
demn	معزز	demn	معزز	ADJ;INDF;MASC;SG	ADJ
demn	لائق	demn	لائق	ADJ;INDF;MASC;SG	ADJ
demn	معزز	demn	معزز	ADJ;INDF;MASC;SG	ADJ
circle	مدّت	circlu	مدّت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
circle	عرصہ	circlu	عرصہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
circle	مدّت	circlu	مدّت	N;INDF;MASC;SG	N;NOM;MASC;SG;3
circle	حلقہ	circlu	حلقہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
circle	عرصہ	circlu	عرصہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cultivă	سنوارنا	cultiva	سنوار	V;IND;SG;3;PST;FIN	V;MASC;SG;NFIN;ACT
exces	زیادتی	exces	زیادتی	N;INDF;MASC;SG	N;NOM;MASC;SG;3
necesita	چاہنا	necesita	چاہ	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
calculat	دانستہ	calcula	دانستہ	ADJ;INDF;MASC;SG	ADJ
calculat	مطلوبہ.	calcula	مطلوبہ.	ADJ;INDF;MASC;SG	ADJ
simbolică	علامتی	simbolic	علامتی	ADJ;INDF;FEM;SG	ADJ
horse	تصوی	horsă	تصوی		
horse	تصوی	horsă	تصوی		
monetar	زری	monetar	زری	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sfat	اطلاع	sfat	اطلاع	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sfat	صلاح-	sfat	صلاح-	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sfat	اطلاع	sfat	اطلاع	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sfat	صلاح-	sfat	صلاح-	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sfat	مشورہ	sfat	مشورہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sfat	شام	sfat	شام	N;INDF;MASC;SG	N;NOM;FEM;SG;3
sfat	بخشش	sfat	بخشش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
sfat	شام	sfat	شام	N;INDF;MASC;SG	N;NOM;FEM;SG;3
orizontale	افقی	orizontal	افقی	ADJ;INDF;FEM;PL	ADJ
faith	اقرار	faith	اقرار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
faith	عہد	faith	عہد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
faith	قول	faith	قول	N;INDF;MASC;SG	N;NOM;MASC;SG;3
faith	وعدہ	faith	وعدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
faith	اقرار	faith	اقرار	N;INDF;MASC;SG	N;NOM;MASC;SG;3
faith	عہد	faith	عہد	N;INDF;MASC;SG	N;NOM;MASC;SG;3
faith	قول	faith	قول	N;INDF;MASC;SG	N;NOM;MASC;SG;3
faith	وعدہ	faith	وعدہ	N;INDF;MASC;SG	N;NOM;MASC;SG;3
cache	دولت	cachă	دولت	N;INDF;MASC;SG	N;NOM;FEM;SG;3
tarziu	my	tarziu	my		
tarziu	(	tarziu	(		
nascut	پیدا	naște	پیدا	ADJ;INDF;MASC;SG	ADJ
nascut	پیدا	naște	پیدا	ADJ;INDF;MASC;SG	ADJ
goală	سادہ	gol	سادہ	ADJ;INDF;FEM;SG	ADJ
goală	سادہ	gol	سادہ	ADJ;INDF;FEM;SG	ADJ
goală	عاری	gol	عاری	ADJ;INDF;FEM;SG	ADJ
goală	برہنہ	gol	برہنہ	ADJ;INDF;FEM;SG	ADJ
goală	خالی	gol	خالی	ADJ;INDF;FEM;SG	ADJ
goale	خالی	gol	خالی	ADJ;INDF;FEM;PL	ADJ
sic	(	sic	(		
funk	خوف	funk	خوف	N;INDF;MASC;SG	N;NOM;MASC;SG;3
funk	ہراس	funk	ہراس	N;INDF;MASC;SG	N;NOM;MASC;SG;3
pitic	پست	pitic	پست	ADJ;INDF;MASC;SG	ADJ
pitic	چھوٹا	pitic	چھوٹا	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
conectate	ہمرشتہ	conecta	ہمرشتہ	ADJ;INDF;FEM;PL	ADJ
auriu	اعلیٰ	auriu	اعلیٰ	ADJ;INDF;MASC;SG	ADJ
auriu	اہم	auriu	اہم	ADJ;INDF;MASC;SG	ADJ
auriu	قیمتی	auriu	قیمتی	ADJ;INDF;MASC;SG	ADJ;NOM
auriu	طلائی	auriu	طلائی	ADJ;INDF;MASC;SG	ADJ
auriu	قیمتی	auriu	قیمتی	ADJ;INDF;MASC;SG	ADJ;NOM
auriu	طلائی	auriu	طلائی	ADJ;INDF;MASC;SG	ADJ
feudal	قدیم	feudal	قدیم	ADJ;INDF;MASC;SG	ADJ
feudal	دقیانوسی	feudal	دقیانوسی	ADJ;INDF;MASC;SG	ADJ
limpede	کاملاً	limpede	کاملاً	ADV	ADV
limpede	کاملاً	limpede	کاملاً	ADV	ADV
rezervat	خاموش	rezervat	خاموش	ADJ;INDF;MASC;SG	ADJ
extraordinară	ممتاز	extraordinar	ممتاز	ADJ;INDF;FEM;SG	ADJ
trinity	بیٹا	trinity	بیٹا	N;INDF;MASC;SG	N;NOM;MASC;SG;3
glory	برتری	glory	برتری	N;INDF;MASC;SG	N;NOM;MASC;SG;3
gras	چربی	gras	چربی	N;INDF;MASC;SG	N;NOM;FEM;SG;3
favorit	پسندیدہ	favori	پسندیدہ	ADJ;INDF;MASC;SG	ADJ
întâmplător	ضمناً	întâmplător	ضمناً	ADV	ADV
precedentă	سابق	precedent	سابق	ADJ;INDF;FEM;SG	ADJ
oral	آزمائش	oral	آزمائش	N;INDF;MASC;SG	N;NOM;MASC;SG;3
urca	چڑھائی	urca	چڑھا	V;IND;SG;3;IPFV;FIN	V;PFV;FEM;SG;V.PTCP;ACT
urca	چڑھنا.	urca	چڑھنا.	V;IND;SG;3;IPFV;FIN	V;MASC;SG;NFIN;ACT
scumpe	مہنگا	scump	مہنگا	ADJ;INDF;FEM;PL	ADJ
