mai	bolj	mai	bolj	ADV	ADV;CMPR
depasit	presežen	depasit	presežen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
ferestre	okna	fereastră	okno	N;INDF;FEM;PL	N;NOM;NEUT;PL
uitat	pozabljen	uita	pozabljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
uitat	pozabljena	uita	pozabljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
uitat	pozabljeno	uita	pozabljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
insemna	pomenilo	insemna	pomeniti	V;IND;SG;3;IPFV;FIN	V;NEUT;SG;V.PTCP
nuclear	jedrska	nuclear	jedrski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nuclear	jedrski	nuclear	jedrski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
economist	ekonomist	economist	ekonomist	N;INDF;MASC;SG	N;NOM;MASC;SG
aragon	aragon	aragon	aragon	N;INDF;MASC;SG	N;NOM;MASC;SG
mtv	mtv	mtv	mtv	N	N;NOM;MASC;SG
profesionale	poklicne	profesional	poklicen	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
blues	blues	blues	blues	N;INDF;MASC;SG	N;NOM;MASC;SG
mamifere	sesalce	mamifer	sesalec	N;INDF;FEM;PL	N;ACC;MASC;PL
mamifere	sesalci	mamifer	sesalec	N;INDF;FEM;PL	N;NOM;MASC;PL
frecvente	pogosti	frecvent	pogost	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL
comandat	urejen	comanda	urejen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
comandat	naročeno	comanda	naročen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
mountain	gora	mountain	gora	N;INDF;MASC;SG	N;NOM;FEM;SG
mountain	planina	mountain	planina	N;INDF;MASC;SG	N;NOM;FEM;SG
mountain	goro	mountain	gora	N;INDF;MASC;SG	N;ACC;FEM;SG
zilnic	dnevno	zilnic	dnevno	ADV	ADV
aux	aux	aux	aux	N;INDF;MASC;SG	N;NOM;MASC;SG
efort	napora	efort	napor	N;INDF;MASC;SG	N;GEN;MASC;SG
efort	napor	efort	napor	N;INDF;MASC;SG	N;NOM;MASC;SG
efort	trud	efort	trud	N;INDF;MASC;SG	N;NOM;MASC;SG
efort	prizadevanje	efort	prizadevanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
antoine	antoine	antoină	antoin	N;INDF;MASC;SG	N;NOM;MASC;SG
academy	akademija	academy	akademij	N;INDF;MASC;SG	N;NOM;FEM;SG
academy	akademijo	academy	akademija	N;INDF;MASC;SG	N;ACC;FEM;SG
eroi	heroji	erou	hero	N;INDF;MASC;PL	N;NOM;MASC;PL
eroi	junaki	erou	junak	N;INDF;MASC;PL	N;NOM;MASC;PL
eroi	heroje	erou	heroja	N;INDF;MASC;PL	N;ACC;MASC;PL
eroi	junake	erou	junak	N;INDF;MASC;PL	N;ACC;MASC;PL
eroi	junakov	erou	junak	N;INDF;MASC;PL	N;GEN;MASC;PL
match	ujemanje	match	ujemanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
cross	križec	cross	križec	N;INDF;MASC;SG	N;NOM;MASC;SG
cross	križ	cross	križ	N;INDF;MASC;SG	N;NOM;MASC;SG
cross	cross	cross	cross	N;INDF;MASC;SG	N;NOM;MASC;SG
colonii	kolonije	colonie	kolonija	N;INDF;FEM;PL	N;NOM;FEM;PL
tren	vlak	tren	vlak	N;INDF;MASC;SG	N;NOM;MASC;SG
alimente	živila	aliment	živilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
alimente	živila	aliment	živilo	N;INDF;FEM;PL	N;NOM;NEUT;PL
ucrainean	ukrajinski	ucrainean	ukrajinski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
strazi	ulice	strad	ulica	N;INDF;FEM;PL	N;NOM;FEM;PL
strazi	ceste	strad	cesta	N;INDF;FEM;PL	N;NOM;FEM;PL
strazi	ulice	strad	ulica	N;INDF;FEM;PL	N;NOM;FEM;PL
strazi	ceste	strad	cesta	N;INDF;FEM;PL	N;NOM;FEM;PL
portar	vratar	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratarja	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratar	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratarja	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
portar	vratar	portar	vratar	N;INDF;MASC;SG	N;NOM;MASC;SG
playstation	playstation	playstation	playstation	N;INDF;MASC;SG	N;NOM;MASC;SG
simboluri	simboli	simbol	simbol	N;INDF;FEM;PL	N;NOM;MASC;PL
simboluri	simbole	simbol	simbol	N;INDF;FEM;PL	N;ACC;MASC;PL
margaret	margaret	margaret	margaret	N;INDF;MASC;SG	N;NOM;FEM;SG
solist	solist	solist	solist	N;INDF;MASC;SG	N;NOM;MASC;SG
rosetti	rosetti	rosetti	rosett	N;INDF;MASC;SG	N;NOM;MASC;SG
ziduri	stene	zid	stena	N;INDF;FEM;PL	N;NOM;FEM;PL
ziduri	zidovi	zid	zid	N;INDF;FEM;PL	N;NOM;MASC;PL
ziduri	sten	zid	sten	N;INDF;FEM;PL	N;GEN;FEM;PL
ziduri	zidov	zid	zid	N;INDF;FEM;PL	N;GEN;MASC;PL
suflet	duša	suflet	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
suflet	soul	suflet	soul	N;INDF;MASC;SG	N;NOM;MASC;SG
suflet	dušo	suflet	duša	N;INDF;MASC;SG	N;ACC;FEM;SG
folk	folk	folk	folk	N;INDF;MASC;SG	N;NOM;MASC;SG
legale	pravne	legal	praven	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
organism	truplo	organism	truplo	N;INDF;MASC;SG	N;NOM;NEUT;SG
organism	body	organism	body	N;INDF;MASC;SG	N;NOM;MASC;SG
organism	telo	organism	telo	N;INDF;MASC;SG	N;NOM;NEUT;SG
organism	organizem	organism	organizem	N;INDF;MASC;SG	N;NOM;MASC;SG
deces	smrt	deces	smrt	N;INDF;MASC;SG	N;NOM;FEM;SG
hit	zadetek	hit	zadetek	N;INDF;MASC;SG	N;NOM;MASC;SG
hit	hit	hit	hit	N;INDF;MASC;SG	N;NOM;MASC;SG
dedicate	namenske	dedica	namenski	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
capete	glav	cap	glav	N;INDF;FEM;PL	N;GEN;FEM;PL
spiritual	duhovita	spiritual	duhovit	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
spiritual	duhovit	spiritual	duhovit	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
spiritual	duhovna	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
spiritual	duhovni	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
spiritual	duhovnega	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
spiritual	duhovno	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
spiritual	duhovno	spiritual	duhoven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
neo	neo	neo	neo	N;INDF;MASC;SG	N;NOM;MASC;SG
automobile	avtomobili	automobil	avtomobil	N;INDF;FEM;PL	N;NOM;MASC;PL
viu	živa	viu	živ	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
viu	živega	viu	živ	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
viu	živ	viu	živ	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
ramase	preostalo	ramas	preostati	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;V.PTCP
caine	kuža	caină	kuža	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	pes	caină	pes	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	kuža	caină	kuža	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	pes	caină	pes	N;INDF;MASC;SG	N;NOM;MASC;SG
caine	caine	caină	cain	N;INDF;MASC;SG	N;NOM;MASC;SG
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	N;NOM;MASC;SG
balcani	balkana	balcan	balkana	N;INDF;MASC;SG	N;GEN;MASC;SG
balcani	balkan	balcan	balkan	N;INDF;MASC;SG	N;NOM;MASC;SG
extinde	razširi	extinde	razšir	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
extinde	podaljša	extinde	podaljšati	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
extinde	razširi	extinde	razšir	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
interese	interesi	interes	interes	N;INDF;FEM;PL	N;NOM;MASC;PL
interese	obresti	interes	obresti	N;INDF;FEM;PL	N;NOM;FEM;PL
corpuri	telesa	corp	telo	N;INDF;FEM;PL	N;NOM;NEUT;PL
succesor	naslednika	succesor	naslednik	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
succesor	naslednica	succesor	naslednica	N;INDF;MASC;SG	N;NOM;FEM;SG
succesor	naslednik	succesor	naslednik	N;INDF;MASC;SG	N;NOM;MASC;SG
pete	pete	pată	peti	N;INDF;FEM;PL	N;NOM;FEM;PL
figuri	številke	figură	številka	N;INDF;FEM;PL	N;NOM;FEM;PL
figuri	figure	figură	figura	N;INDF;FEM;PL	N;NOM;FEM;PL
sound	zvok	sound	zvok	N;INDF;MASC;SG	N;NOM;MASC;SG
sound	zvoka	sound	zvok	N;INDF;MASC;SG	N;GEN;MASC;SG
distribuit	skupna	distribui	skupen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
distribuit	deljeno	distribui	deljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
distribuit	deljena	distribui	deljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
salvat	rešen	salva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
salvat	rešeno	salva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
salvat	shranjeno	salva	shranjen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
salvat	rešena	salva	rešen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
salvat	shranjena	salva	shranjen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
cupru	baker	cupru	baker	N;INDF;MASC;SG	N;NOM;MASC;SG
cupru	bakra	cupru	bakra	N;INDF;MASC;SG	N;NOM;MASC;SG
suprafete	površine	suprafet	površina	N;INDF;FEM;PL	N;NOM;FEM;PL
suprafete	površine	suprafet	površina	N;INDF;FEM;PL	N;NOM;FEM;PL
construi	zgradi	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
construi	zgraditi	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
construi	zgradil	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;V.PTCP
directe	neposredne	direct	neposreden	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
cimitir	pokopališču	cimitir	pokopališče	N;INDF;MASC;SG	N;DAT;NEUT;SG
cimitir	pokopališče	cimitir	pokopališče	N;INDF;MASC;SG	N;NOM;NEUT;SG
cimitir	pokopališče	cimitir	pokopališče	N;INDF;MASC;SG	N;NOM;NEUT;SG
republican	republikanec	republican	republikanec	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	razpon	interval	razpon	N;INDF;MASC;SG	N;NOM;MASC;SG
interval	oddaljenost	interval	oddaljenost	N;INDF;MASC;SG	N;NOM;FEM;SG
interval	interval	interval	interval	N;INDF;MASC;SG	N;NOM;MASC;SG
picior	nogo	picior	noga	N;INDF;MASC;SG	N;ACC;FEM;SG
picior	noga	picior	nog	N;INDF;MASC;SG	N;NOM;FEM;SG
picior	stopalo	picior	stopalo	N;INDF;MASC;SG	N;NOM;NEUT;SG
picior	nogo	picior	noga	N;INDF;MASC;SG	N;ACC;FEM;SG
picior	noga	picior	nog	N;INDF;MASC;SG	N;NOM;FEM;SG
explicit	izrecno	explicit	izrecno	ADV	ADV
explicit	izrecno	explicit	izrecno	ADV	ADV
regulat	redno	regulat	redno	ADV	ADV
regulat	redno	regulat	redno	ADV	ADV
prevazut	predvideno	prevaze	predviden	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
prevazut	predvidena	prevaze	predviden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
prevazut	predvideno	prevaze	predviden	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
prevazut	predvidena	prevaze	predviden	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
ghost	duh	ghost	duh	N;INDF;MASC;SG	N;NOM;MASC;SG
colorado	koloradu	colorado	kolorad	N;INDF;MASC;SG	N;DAT;MASC;SG
colorado	kolorado	colorado	kolorada	N;INDF;MASC;SG	N;NOM;FEM;SG
colorado	colorado	colorado	colorada	N;INDF;MASC;SG	N;NOM;FEM;SG
sèvres	sèvres	sèvres	sèvres	N;INDF;MASC;SG	N;NOM;MASC;SG
profit	dobiček	profit	dobiček	N;INDF;MASC;SG	N;NOM;MASC;SG
triburi	plemen	trib	plemen	N;INDF;FEM;PL	N;GEN;FEM;PL
triburi	plemena	trib	pleme	N;INDF;FEM;PL	N;NOM;NEUT;PL
republici	republikah	republică	republika	N;INDF;FEM;PL	N;ESS;FEM;PL
respect	spoštovanja	respect	spoštovanje	N;INDF;MASC;SG	N;GEN;NEUT;SG
respect	spoštovanje	respect	spoštovanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
alese	izbrani	ales	izbran	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;PL;V.PTCP
gregorian	gregorijanski	gregorian	gregorijanski	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
fabrici	tovarn	fabrică	tovarna	N;INDF;FEM;PL	N;GEN;FEM;PL
fabrici	tovarne	fabrică	tovarna	N;INDF;FEM;PL	N;NOM;FEM;PL
robot	robota	robot	robot	N;INDF;MASC;SG	N;NOM;MASC;SG
robot	robot	robot	robot	N;INDF;MASC;SG	N;NOM;MASC;SG
consens	soglasje	consens	soglasje	N;INDF;MASC;SG	N;NOM;NEUT;SG
statii	postaje	stat	postaja	N;INDF;FEM;PL	N;NOM;FEM;PL
statii	postaje	stat	postaja	N;INDF;FEM;PL	N;NOM;FEM;PL
ambasador	veleposlanik	ambasador	veleposlanik	N;INDF;MASC;SG	N;NOM;MASC;SG
ambasador	ambasador	ambasador	ambasador	N;INDF;MASC;SG	N;NOM;MASC;SG
reactii	reakcije	reactie	reakcija	N;INDF;FEM;PL	N;NOM;FEM;PL
reactii	odzivi	reactie	odziv	N;INDF;FEM;PL	N;NOM;MASC;PL
reactii	reakcije	reactie	reakcija	N;INDF;FEM;PL	N;NOM;FEM;PL
reactii	odzivi	reactie	odziv	N;INDF;FEM;PL	N;NOM;MASC;PL
discurs	govor	discurs	govor	N;INDF;MASC;SG	N;NOM;MASC;SG
calugari	menihov	calugar	menih	N;INDF;MASC;PL	N;GEN;MASC;PL
calugari	menihi	calugar	menih	N;INDF;MASC;PL	N;NOM;MASC;PL
echilibru	ravnotežje	echilibru	ravnotežje	N;INDF;MASC;SG	N;NOM;NEUT;SG
echilibru	ravnovesje	echilibru	ravnovesje	N;INDF;MASC;SG	N;NOM;NEUT;SG
echilibru	tehtnica	echilibru	tehtnica	N;INDF;MASC;SG	N;NOM;FEM;SG
echilibru	bilanca	echilibru	bilanec	N;INDF;MASC;SG	N;NOM;FEM;SG
repetate	ponavljajoče	repetat	ponavljajoč	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL;V.PTCP
arbori	dreves	arbor	drevo	N;INDF;MASC;PL	N;GEN;NEUT;PL
arbori	drevesa	arbor	drevo	N;INDF;MASC;PL	N;NOM;NEUT;PL
magnetic	magnetno	magnetic	magneten	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
magnetic	magnetni	magnetic	magneten	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
magnetic	magnetna	magnetic	magneten	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
tablou	sliko	tablou	slika	N;INDF;MASC;SG	N;ACC;FEM;SG
tablou	slikanje	tablou	slikanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
tablou	barvanje	tablou	barvanje	N;INDF;MASC;SG	N;NOM;NEUT;SG
tablou	slika	tablou	slika	N;INDF;MASC;SG	N;NOM;FEM;SG
aruncat	vržen	arunca	vržen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
tehnologii	tehnologije	tehnologie	tehnologija	N;INDF;FEM;PL	N;NOM;FEM;PL
tehnologii	tehnologije	tehnologie	tehnologija	N;INDF;FEM;PL	N;NOM;FEM;PL
anuale	letne	anual	leten	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;PL
juridic	pravna	juridic	praven	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
juridic	pravno	juridic	praven	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
diferente	razlik	diferent	razlika	N;INDF;FEM;PL	N;GEN;FEM;PL
diferente	razlike	diferent	razlika	N;INDF;FEM;PL	N;NOM;FEM;PL
diferente	razlik	diferent	razlika	N;INDF;FEM;PL	N;GEN;FEM;PL
diferente	razlike	diferent	razlika	N;INDF;FEM;PL	N;NOM;FEM;PL
mars	mars	mars	mars	N;INDF;MASC;SG	N;NOM;MASC;SG
contemporan	sodobno	contemporan	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
contemporan	sodobna	contemporan	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
contemporan	sodobni	contemporan	sodoben	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
navy	mornarica	navy	mornarica	N;INDF;MASC;SG	N;NOM;FEM;SG
deceniu	desetletju	deceniu	desetletje	N;INDF;MASC;SG	N;DAT;NEUT;SG
deceniu	desetletje	deceniu	desetletje	N;INDF;MASC;SG	N;NOM;NEUT;SG
lant	verigo	lant	veriga	N;INDF;MASC;SG	N;ACC;FEM;SG
lant	veriga	lant	veriga	N;INDF;MASC;SG	N;NOM;FEM;SG
lant	verigo	lant	veriga	N;INDF;MASC;SG	N;ACC;FEM;SG
lant	veriga	lant	veriga	N;INDF;MASC;SG	N;NOM;FEM;SG
poem	pesem	poem	pesem	N;INDF;MASC;SG	N;NOM;FEM;SG
transfer	premestitev	transfer	premestitev	N;INDF;MASC;SG	N;NOM;FEM;SG
transfer	prenos	transfer	prenos	N;INDF;MASC;SG	N;NOM;MASC;SG
muzicieni	glasbenikov	muzician	glasbenik	N;INDF;MASC;PL	N;GEN;MASC;PL
muzicieni	glasbeniki	muzician	glasbenik	N;INDF;MASC;PL	N;NOM;MASC;PL
muzicieni	glasbenike	muzician	glasbenik	N;INDF;MASC;PL	N;ACC;MASC;PL
juventus	juventus	juvent	juventus	N;INDF;MASC;SG	N;NOM;MASC;SG
asociatii	združenji	asociat	združenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	združenja	asociat	združenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	združenji	asociat	združenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	združenja	asociat	združenje	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	sodelavci	asociat	sodelavec	N;INDF;FEM;PL	N;NOM;MASC;PL
propuneri	predlogi	propunere	predlog	N;INDF;FEM;PL	N;NOM;MASC;PL
numarat	štel	numarat	šteti	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
numarat	štelo	numarat	šteti	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;V.PTCP
numarat	štel	numarat	šteti	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
numarat	štelo	numarat	šteti	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;V.PTCP
util	uporaben	util	uporaben	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
util	koristno	util	koristen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	uporabna	util	uporaben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	uporabno	util	uporaben	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	koristna	util	koristen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	koristno	util	koristen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
etaj	nadstropje	etaj	nadstropje	N;INDF;MASC;SG	N;NOM;NEUT;SG
gene	trepalnic	geană	trepalnica	N;INDF;FEM;PL	N;GEN;FEM;PL
gene	gene	geană	gen	N;INDF;FEM;PL	N;NOM;MASC;PL
mozart	mozart	mozart	mozart	N;INDF;MASC;SG	N;NOM;MASC;SG
calculatoare	računalniki	calculator	računalnik	N;INDF;FEM;PL	N;NOM;MASC;PL
calculatoare	računalnike	calculator	računalnik	N;INDF;FEM;PL	N;ACC;MASC;PL
blood	kri	blood	kri	N;INDF;MASC;SG	N;NOM;FEM;SG
tipic	tipično	tipic	tipično	ADV	ADV
pat	postelja	pat	postelja	N;INDF;MASC;SG	N;NOM;FEM;SG
pat	posteljo	pat	postelja	N;INDF;MASC;SG	N;ACC;FEM;SG
mar	mar	mar	mar		
elev	učenec	elev	učenec	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	učenka	elev	učenek	N;INDF;MASC;SG	N;NOM;FEM;SG
elev	dijak	elev	dijak	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	študent	elev	študent	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	učenec	elev	učenec	N;INDF;MASC;SG	N;NOM;MASC;SG
elev	študentka	elev	študentka	N;INDF;MASC;SG	N;NOM;FEM;SG
elev	učenka	elev	učenek	N;INDF;MASC;SG	N;NOM;FEM;SG
nervos	živčni	nervos	živčen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
nervos	živčna	nervos	živčen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nervos	živčen	nervos	živčen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
campanii	kampanje	campanie	kampanja	N;INDF;FEM;PL	N;NOM;FEM;PL
serveste	služi	servesta	služiti	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
serveste	služil	servesta	služiti	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;SG;V.PTCP
serveste	služi	servesta	služiti	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
serveste	služi	servesta	služiti	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
finante	financiranje	finante	financiranje	N;INDF;FEM;SG	N;NOM;NEUT;SG
finante	financiranje	finante	financiranje	N;INDF;FEM;SG	N;NOM;NEUT;SG
finante	financiranje	finante	financiranje	N;INDF;FEM;SG	N;NOM;NEUT;SG
ban	ban	ban	ban	N;INDF;MASC;SG	N;NOM;MASC;SG
ban	prepoved	ban	prepoved	N;INDF;MASC;SG	N;NOM;FEM;SG
ban	prepovedi	ban	prepoved	N;INDF;MASC;SG	N;NOM;FEM;SG
venituri	prihodki	venit	prihodek	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	dohodki	venit	dohodek	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	dohodki	venit	dohodek	N;INDF;FEM;PL	N;NOM;MASC;PL
venituri	prihodki	venit	prihodek	N;INDF;FEM;PL	N;NOM;MASC;PL
planete	planete	planetă	planet	N;INDF;FEM;PL	N;NOM;FEM;PL
planete	planeti	planetă	planet	N;INDF;FEM;PL	N;NOM;MASC;PL
blog	blog	blog	blog	N;INDF;MASC;SG	N;NOM;MASC;SG
continent	kopno	continent	kopno	N;INDF;MASC;SG	N;NOM;NEUT;SG
continent	celina	continent	celina	N;INDF;MASC;SG	N;NOM;FEM;SG
continent	celino	continent	celina	N;INDF;MASC;SG	N;ACC;FEM;SG
continent	celina	continent	celina	N;INDF;MASC;SG	N;NOM;FEM;SG
continent	celini	continent	celina	N;INDF;MASC;SG	N;DAT;FEM;SG
continent	celino	continent	celina	N;INDF;MASC;SG	N;ACC;FEM;SG
muzee	muzeje	muzeu	muzej	N;INDF;FEM;PL	N;ACC;MASC;PL
fragment	delec	fragment	delec	N;INDF;MASC;SG	N;NOM;MASC;SG
fragment	drobec	fragment	drobec	N;INDF;MASC;SG	N;NOM;MASC;SG
fragment	odsek	fragment	odsek	N;INDF;MASC;SG	N;NOM;MASC;SG
botez	krst	botez	krst	N;INDF;MASC;SG	N;NOM;MASC;SG
botez	krst	botez	krst	N;INDF;MASC;SG	N;NOM;MASC;SG
soul	duša	sou	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
soul	soul	sou	soul	N;INDF;MASC;SG	N;NOM;MASC;SG
soul	dušo	sou	duša	N;INDF;MASC;SG	N;ACC;FEM;SG
coarde	strune	coardă	struna	N;INDF;FEM;PL	N;NOM;FEM;PL
coarde	nizi	coardă	nizeti	N;INDF;FEM;PL	N;NOM;MASC;PL
coarde	vrvice	coardă	vrvica	N;INDF;FEM;PL	N;NOM;FEM;PL
coarde	akordi	coardă	akord	N;INDF;FEM;PL	N;NOM;MASC;PL
batalii	bitke	batalie	bitka	N;INDF;FEM;PL	N;NOM;FEM;PL
batalii	bitk	batalie	bitk	N;INDF;FEM;PL	N;GEN;FEM;PL
nazist	nacist	nazist	nacist	N;INDF;MASC;SG	N;NOM;MASC;SG
mori	umreti	muri	umreti	V;IND;SG;2;PRS;FIN	V;PFV;NFIN
mori	umrl	muri	umreti	V;IND;SG;2;PRS;FIN	V;PFV;MASC;SG;V.PTCP
incoronat	kronan	incoronat	kronan	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
atribuit	dodeljena	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
atribuit	dodeljena	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;V.PTCP
atribuit	dodeljeno	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
atribuit	dodeljen	atribui	dodeljen	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
calatorit	potoval	calatori	potovati	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
calatorit	potovala	calatori	potovati	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;V.PTCP
calatorit	potoval	calatori	potovati	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
calatorit	potovala	calatori	potovati	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;V.PTCP
calatorit	potoval	calatori	potovati	V;MASC;SG;V.PTCP	V;IPFV;MASC;SG;V.PTCP
cifre	številke	cifră	številka	N;INDF;FEM;PL	N;NOM;FEM;PL
cifre	figure	cifră	figura	N;INDF;FEM;PL	N;NOM;FEM;PL
construieste	ustvari	construi	ustvariti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
construieste	zgradi	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
construieste	zgraditi	construi	zgraditi	V;IND;SG;3;PRS;FIN	V;PFV;NFIN
