nie	لا	nie	لَا	PART;NEG	PART
monety	عملات	monet	عُملَة	N;NOM;MASC;PL	N;NOM;INDF;PL
monety	العملات	monet	عُملَة	N;NOM;MASC;PL	N;NOM;DEF;PL
grecja	اليونان	grecja	يُونَان	N;NOM;FEM;SG	N;NOM;DEF;SG
strzelec	القوس	strzelec	قَوس	N;NOM;MASC;SG	N;NOM;DEF;SG
wyprawa	سعي	wyprawa	سَعي	N;NOM;FEM;SG	N;NOM;INDF;SG
wyprawa	المسعى	wyprawa	مَسعَى	N;NOM;FEM;SG	N;NOM;DEF;SG
wyprawa	السعي	wyprawa	سَعي	N;NOM;FEM;SG	N;NOM;DEF;SG
wyprawa	بعثة	wyprawa	بَعثَة	N;NOM;FEM;SG	N;NOM;INDF;SG
wyprawa	البعثة	wyprawa	بَعثَة	N;NOM;FEM;SG	N;NOM;DEF;SG
przyszłość	مستقبل	przyszłość	مُستَقبَل	N;NOM;FEM;SG	N;NOM;INDF;SG
przyszłość	المستقبل	przyszłość	مُستَقبَل	N;NOM;FEM;SG	N;NOM;DEF;SG
rodzinne	عائلي	rodzinny	عَائِلِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
rezultaty	النتائج	rezultat	نَتِيجَة	N;NOM;MASC;PL	N;NOM;DEF;PL
rezultaty	نتائج	rezultat	نَتِيجَة	N;NOM;MASC;PL	N;NOM;INDF;PL
adwokat	محام	adwokat	مُحَامِي	N;NOM;MASC;SG	N;NOM;INDF;SG
adwokat	المحامي	adwokat	مُحَامِي	N;NOM;MASC;SG	N;NOM;DEF;SG
adwokat	محامية	adwokat	مُحَامِي	N;NOM;MASC;SG	N;NOM;INDF;SG
adwokat	المحامية	adwokat	مُحَامِيَة	N;NOM;MASC;SG	N;NOM;DEF;SG
adwokat	محام	adwokat	مُحَامِي	N;NOM;MASC;SG	N;NOM;INDF;SG
adwokat	المحامي	adwokat	مُحَامِي	N;NOM;MASC;SG	N;NOM;DEF;SG
adwokat	محامية	adwokat	مُحَامِي	N;NOM;MASC;SG	N;NOM;INDF;SG
prąd	التيار	prąd	تَيَّار	N;NOM;MASC;SG	N;NOM;DEF;SG
prąd	تيار	prąd	تَيَّار	N;NOM;MASC;SG	N;NOM;INDF;SG
prosty	بسيط	prosty	بَسِيط	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
prosty	بسيطة	prosty	بَسِيط	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
krytyka	الانتقاد	krytyka	اِنتِقَاد	N;NOM;FEM;SG	N;NOM;DEF;SG
krytyka	انتقاد	krytyka	اِنتِقَاد	N;NOM;FEM;SG	N;NOM;INDF;SG
krytyka	نقد	krytyka	نَقد	N;NOM;FEM;SG	N;NOM;INDF;SG
krytyka	النقد	krytyka	نَقد	N;NOM;FEM;SG	N;NOM;DEF;SG
krytyka	نقد	krytyka	نَقد	N;NOM;FEM;SG	N;NOM;INDF;SG
krytyka	ناقد	krytyka	نَاقِد	N;NOM;FEM;SG	N;NOM;INDF;SG
krytyka	النقاد	krytyka	نُقَاد	N;NOM;FEM;SG	N;NOM;DEF;SG
wilk	الذئب	wilk	ذِئب	N;NOM;MASC;SG	N;NOM;DEF;SG
kombinacja	مزيج	kombinacja	مَزِيج	N;NOM;FEM;SG	N;NOM;INDF;SG
kombinacja	تركيبة	kombinacja	تَركِيبَة	N;NOM;FEM;SG	N;NOM;INDF;SG
figura	تمثال	figura	تِمثَال	N;NOM;FEM;SG	N;NOM;INDF;SG
figura	التمثال	figura	تَمَثَّال	N;NOM;FEM;SG	N;NOM;DEF;SG
figura	الشكل	figura	شَكل	N;NOM;FEM;SG	N;NOM;DEF;SG
inspektor	مفتش	inspektor	مفتش	N;NOM;MASC;SG	N;NOM;INDF;SG
inspektor	المفتش	inspektor	مُفَتِّش	N;NOM;MASC;SG	N;NOM;DEF;SG
szczęście	المحظوظ	szczęście	مَحظُوظ	N;NOM;NEUT;SG	N;NOM;DEF;SG
szczęście	سعادة	szczęście	سَعَادَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
szczęście	السعادة	szczęście	سَعَادَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
szczęście	الحظ	szczęście	حَظّ	N;NOM;NEUT;SG	N;NOM;DEF;SG
księżyc	القمر	księżyc	قَمَر	N;NOM;MASC;SG	N;NOM;DEF;SG
gniazdo	الفتحة	gniazdo	فَتحَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
gniazdo	فتحة	gniazdo	فَتحَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
gniazdo	العش	gniazdo	عَشّ	N;NOM;NEUT;SG	N;NOM;DEF;SG
opisać	وصف	opisać	وَصَف	V;PFV;NFIN;ACT	V;PFV;MASC;SG;3;ACT
strażnicy	حراس	strażnica	حراس	N;NOM;FEM;PL	N;NOM;INDF;PL
strażnicy	الحراس	strażnica	حَارِس	N;NOM;FEM;PL	N;NOM;DEF;PL
bohaterowie	الابطال	bohater	بَطَل	N;NOM;MASC;PL	N;NOM;DEF;PL
bohaterowie	ابطال	bohater	بَطَل	N;NOM;MASC;PL	N;NOM;INDF;PL
bohaterowie	احرف	bohater	احرف	N;NOM;MASC;PL	N;NOM;INDF;PL
bohaterowie	الشخصيات	bohater	شَخصِيَّة	N;NOM;MASC;PL	N;NOM;DEF;PL
bohaterowie	شخصيات	bohater	شَخصِيَّة	N;NOM;MASC;PL	N;NOM;INDF;PL
przedmiot	العنصر	przedmiot	عُنصُر	N;NOM;MASC;SG	N;NOM;DEF;SG
przedmiot	عنصر	przedmiot	عُنصُر	N;NOM;MASC;SG	N;NOM;INDF;SG
przedmiot	بند	przedmiot	بَند	N;NOM;MASC;SG	N;NOM;INDF;SG
przedmiot	البند	przedmiot	بَند	N;NOM;MASC;SG	N;NOM;DEF;SG
przedmiot	الكائن	przedmiot	كَائِن	N;NOM;MASC;SG	N;NOM;DEF;SG
przedmiot	جسم	przedmiot	جَسم	N;NOM;MASC;SG	N;NOM;INDF;SG
przedmiot	الموضوع	przedmiot	مَوضُوع	N;NOM;MASC;SG	N;NOM;DEF;SG
bateria	البطارية	bateria	بِطَارِيّ	N;NOM;FEM;SG	N;NOM;DEF;SG
bateria	بطارية	bateria	بَطَّارِيَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
dynastia	سلالة	dynastia	سِلَالَة	N;NOM;FEM;SG	N;NOM;INDF;SG
dynastia	السلالة	dynastia	سِلَالَة	N;NOM;FEM;SG	N;NOM;DEF;SG
ptak	الطائر	ptak	طَائِر	N;NOM;MASC;SG	N;NOM;DEF;SG
ptak	الطير	ptak	الطير	N;NOM;MASC;SG	N;NOM;DEF;SG
ptak	طائر	ptak	طَائِر	N;NOM;MASC;SG	N;NOM;INDF;SG
zamknięta	مغلقة	zamknąć	مُغلَق	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
zamknięta	مغلق	zamknąć	مُغلَق	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
wskaźnik	فهرس	wskaźnik	فهرس	N;NOM;MASC;SG	N;NOM;INDF;SG
wskaźnik	مؤشر	wskaźnik	مُؤَشِّر	N;NOM;MASC;SG	N;NOM;INDF;SG
wskaźnik	مؤشر	wskaźnik	مُؤَشِّر	N;NOM;MASC;SG	N;NOM;INDF;SG
wskaźnik	المؤشر	wskaźnik	مُؤَشِّر	N;NOM;MASC;SG	N;NOM;DEF;SG
wskaźnik	مؤشر	wskaźnik	مُؤَشِّر	N;NOM;MASC;SG	N;NOM;INDF;SG
wskaźnik	المؤشر	wskaźnik	مُؤَشِّر	N;NOM;MASC;SG	N;NOM;DEF;SG
właściwe	مختصة	właściwy	مُختَصّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
właściwe	المختصة	właściwy	مُختَصّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
lubi	يحب	lubić	حَبّ	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
wioska	قرية	wioska	قَريَة	N;NOM;FEM;SG	N;NOM;INDF;SG
wioska	القرية	wioska	قَريَة	N;NOM;FEM;SG	N;NOM;DEF;SG
egzamin	الامتحان	egzamin	اِمتِحَان	N;NOM;MASC;SG	N;NOM;DEF;SG
egzamin	امتحان	egzamin	اِمتِحَان	N;NOM;MASC;SG	N;NOM;INDF;SG
siódmy	السابع	siódmy	سَابِع	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
siódmy	سابع	siódmy	سَابِع	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
siódmy	السابعة	siódmy	سَابِع	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
nagranie	تسجيل	nagranie	تَسجِيل	N;NOM;NEUT;SG	N;NOM;INDF;SG
nagranie	التسجيل	nagranie	تَسجِيل	N;NOM;NEUT;SG	N;NOM;DEF;SG
chłopak	ولد	chłopak	وَلَد	N;NOM;MASC;SG	N;NOM;INDF;SG
chłopak	صبي	chłopak	صبي	N;NOM;MASC;SG	N;NOM;INDF;SG
chłopak	الولد	chłopak	وَلَد	N;NOM;MASC;SG	N;NOM;DEF;SG
chłopak	فتى	chłopak	فَتَى	N;NOM;MASC;SG	N;NOM;INDF;SG
chłopak	الصديق	chłopak	صَدِيق	N;NOM;MASC;SG	N;NOM;DEF;SG
tory	مسارات	tor	مَسَار	N;NOM;MASC;PL	N;NOM;INDF;PL
tory	المسارات	tor	مَسَار	N;NOM;MASC;PL	N;NOM;DEF;PL
pociski	القذائف	pocisk	قَذِيفَة	N;NOM;MASC;PL	N;NOM;DEF;PL
pociski	الصواريخ	pocisk	صَارُوخ	N;NOM;MASC;PL	N;NOM;DEF;PL
pociski	صواريخ	pocisk	صَارُوخ	N;NOM;MASC;PL	N;NOM;INDF;PL
pociski	قذائف	pocisk	قَذِيفَة	N;NOM;MASC;PL	N;NOM;INDF;PL
pociski	الرصاصات	pocisk	رِصَاصَة	N;NOM;MASC;PL	N;NOM;DEF;PL
pociski	رصاصات	pocisk	رِصَاصَة	N;NOM;MASC;PL	N;NOM;INDF;PL
uznane	المعترف	uznać	مُعتَرَف	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;DEF;MASC;SG
uznane	معترف	uznać	مُعتَرَف	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
flota	الاسطول	flota	أُسطُول	N;NOM;FEM;SG	N;NOM;DEF;SG
flota	اسطول	flota	أُسطُول	N;NOM;FEM;SG	N;NOM;INDF;SG
oficerowie	ضباط	oficer	ضَابِط	N;NOM;MASC;PL	N;NOM;INDF;PL
oficerowie	الضباط	oficer	ضَابِط	N;NOM;MASC;PL	N;NOM;DEF;PL
rozwija	يطور	rozwijać	طَار	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
licencja	الرخصة	licencja	رُخصَة	N;NOM;FEM;SG	N;NOM;DEF;SG
licencja	رخصة	licencja	رُخصَة	N;NOM;FEM;SG	N;NOM;INDF;SG
licencja	الترخيص	licencja	تَرخِيص	N;NOM;FEM;SG	N;NOM;DEF;SG
licencja	الرخصة	licencja	رُخصَة	N;NOM;FEM;SG	N;NOM;DEF;SG
licencja	ترخيص	licencja	تَرخِيص	N;NOM;FEM;SG	N;NOM;INDF;SG
licencja	رخصة	licencja	رُخصَة	N;NOM;FEM;SG	N;NOM;INDF;SG
licencja	الترخيص	licencja	تَرخِيص	N;NOM;FEM;SG	N;NOM;DEF;SG
ogromne	ضخم	ogromny	ضَخم	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
ogromne	ضخمة	ogromny	ضَخم	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
słabe	ضعيف	słaby	ضَعِيف	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
słabe	ضعيفة	słaby	ضَعِيف	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
korzenie	الجذر	korzenie	جِذر	N;NOM;NEUT;SG	N;NOM;DEF;SG
korzenie	جذر	korzenie	جِذر	N;NOM;NEUT;SG	N;NOM;INDF;SG
korzenie	الجذور	korzenie	الجذور	N;NOM;NEUT;SG	N;NOM;DEF;SG
serbski	صربية	serbski	صَربِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
serbski	الصربية	serbski	صَربِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
serbski	الصربي	serbski	صَربِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
użyć	استعمل	użyć	اِستَعمَل	V;PFV;NFIN;ACT	V;PFV;MASC;SG;3;ACT
użyć	استخدم	użyć	اِستَخدَم	V;PFV;NFIN;ACT	V;PFV;MASC;SG;3;ACT
testy	اختبارات	test	اِختِبَار	N;NOM;MASC;PL	N;NOM;INDF;PL
testy	الاختبارات	test	اِختِبَار	N;NOM;MASC;PL	N;NOM;DEF;PL
skutki	التاثيرات	skutek	تَاثِير	N;NOM;MASC;PL	N;NOM;DEF;PL
skutki	تاثيرات	skutek	تَاثِير	N;NOM;MASC;PL	N;NOM;INDF;PL
skutki	النتائج	skutek	نَتِيجَة	N;NOM;MASC;PL	N;NOM;DEF;PL
skutki	العواقب	skutek	عَاقِبَة	N;NOM;MASC;PL	N;NOM;DEF;PL
skutki	التبعات	skutek	تَبَعُّس	N;NOM;MASC;PL	N;NOM;DEF;PL
skutki	عواقب	skutek	عَاقِبَة	N;NOM;MASC;PL	N;NOM;INDF;PL
owady	الحشرات	owad	حَشَرَة	N;NOM;MASC;PL	N;NOM;DEF;PL
owady	حشرات	owad	حَشَرَة	N;NOM;MASC;PL	N;NOM;INDF;PL
owady	الحشرات	owad	حَشَرَة	N;NOM;MASC;PL	N;NOM;DEF;PL
bataliony	كتائب	batalić	كَتِيبَة	N;NOM;MASC;PL	N;NOM;INDF;PL
szczególne	محدد	szczególny	مُحَدَّد	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
szczególne	محددة	szczególny	مُحَدَّد	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
szczególne	الخاص	szczególny	خَاصّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
szczególne	خاص	szczególny	خَاصّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
szczególne	مميز	szczególny	مُمَيَّز	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
medyczne	الطبي	medyczny	طِبِّيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
medyczne	طبية	medyczny	طِبِّيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
medyczne	الطبية	medyczny	طِبِّيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
prezentuje	يعرض	prezentować	عَرَّض	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
pocisk	القذيفة	pocisk	قَذِيفَة	N;NOM;MASC;SG	N;NOM;DEF;SG
pocisk	رصاصة	pocisk	رصاصة	N;NOM;MASC;SG	N;NOM;INDF;SG
pocisk	الرصاصة	pocisk	رَصَاصَة	N;NOM;MASC;SG	N;NOM;DEF;SG
pocisk	صاروخ	pocisk	صَارُوخ	N;NOM;MASC;SG	N;NOM;INDF;SG
pocisk	الصاروخ	pocisk	صَارُوخ	N;NOM;MASC;SG	N;NOM;DEF;SG
pocisk	القذيفة	pocisk	قَذِيفَة	N;NOM;MASC;SG	N;NOM;DEF;SG
pocisk	قذيفة	pocisk	قَذِيفَة	N;NOM;MASC;SG	N;NOM;INDF;SG
aparat	الكاميرا	aparat	كَامِيرَا	N;NOM;MASC;SG	N;NOM;DEF;SG
zajęcie	احتلال	zająć	اِحتِلَال	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;SG
zajęcie	الاحتلال	zająć	اِحتِلَال	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
zajęcie	المهنة	zająć	مُهَنِّئ	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
imiona	اسماء	imię	اِسم	N;NOM;NEUT;PL	N;NOM;INDF;PL
imiona	الاسماء	imię	اِسم	N;NOM;NEUT;PL	N;NOM;DEF;PL
wspólny	المشتركة	wspólny	مُشتَرَك	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
wspólny	مشترك	wspólny	مُشتَرَك	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
wspólny	شائعة	wspólny	شَائِعَة	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
wspólny	شائع	wspólny	شَائِع	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
wspólny	مشتركة	wspólny	مُشتَرَك	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
zwierzę	الحيوان	zwierzę	حَيَان	N;NOM;NEUT;SG	N;NOM;DEF;SG
zwierzę	حيوان	zwierzę	حيوان	N;NOM;NEUT;SG	N;NOM;INDF;SG
detektyw	المحقق	detektyw	مُحَقَّق	N;NOM;MASC;SG	N;NOM;DEF;SG
detektyw	المخبر	detektyw	مُخَبَّر	N;NOM;MASC;SG	N;NOM;DEF;SG
detektyw	مخبر	detektyw	مُخَبَّر	N;NOM;MASC;SG	N;NOM;INDF;SG
fala	الموجة	fala	مُوجَة	N;NOM;FEM;SG	N;NOM;DEF;SG
fala	موجة	fala	مَوجَة	N;NOM;FEM;SG	N;NOM;INDF;SG
osobne	منفصل	osobny	مُنفَصِل	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
osobne	منفصلة	osobny	مُنفَصِل	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
wieże	ابراج	wieża	إِبرَاج	N;NOM;MASC;PL	N;NOM;INDF;PL
komputer	الحاسوب	komputer	حَاسُوب	N;NOM;MASC;SG	N;NOM;DEF;SG
komputer	حاسب	komputer	حَاسِب	N;NOM;MASC;SG	N;NOM;INDF;SG
komputer	حاسوب	komputer	حاسوب	N;NOM;MASC;SG	N;NOM;INDF;SG
komputer	الكمبيوتر	komputer	كَمبيُوتِر	N;NOM;MASC;SG	N;NOM;DEF;SG
dziadek	الجد	dziadek	جِدّ	N;NOM;MASC;SG	N;NOM;DEF;SG
dziadek	الجد	dziadek	جِدّ	N;NOM;MASC;SG	N;NOM;DEF;SG
motyw	الدافع	motyw	دَافِع	N;NOM;MASC;SG	N;NOM;DEF;SG
motyw	السمة	motyw	سِمَة	N;NOM;MASC;SG	N;NOM;DEF;SG
motyw	سمة	motyw	سِمَّة	N;NOM;MASC;SG	N;NOM;INDF;SG
motyw	الموضوع	motyw	مَوضُوع	N;NOM;MASC;SG	N;NOM;DEF;SG
motyw	موضوع	motyw	مَوضُوع	N;NOM;MASC;SG	N;NOM;INDF;SG
oddany	المكرسة	oddać	مُكَرَّس	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;DEF;FEM;SG
oddany	مكرسة	oddać	مُكرِس	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
oddany	مكرس	oddać	مَكرَس	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
oddany	مكرسة	oddać	مُكرِس	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
oddany	مكرس	oddać	مَكرَس	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
zawodowe	مهنية	zawodowy	مِهنِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
zawodowe	مهني	zawodowy	مِهنِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
zawodowe	محترف	zawodowy	مُحتَرَف	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
zawodowe	احترافية	zawodowy	احترافية	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
świadkowie	شهود	świadkowie	شَاهِد	N;NOM;MASC;PL	N;NOM;INDF;PL
świadkowie	الشهود	świadkowie	شَاهِد	N;NOM;MASC;PL	N;NOM;DEF;PL
portugalski	البرتغالي	portugalski	بُرتُغَالِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
podstawowy	ابتدائية	podstawowy	اِبتِدَائِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
podstawowy	الابتدائية	podstawowy	اِبتِدَائِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
podstawowy	الابتدائي	podstawowy	اِبتِدَائِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
podstawowy	الابتدائية	podstawowy	اِبتِدَائِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
podstawowy	اساسي	podstawowy	أَسَاسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
podstawowy	اساسية	podstawowy	أَسَاسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
podstawowy	الاساسية	podstawowy	أَسَاسِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
układy	التصميمات	układ	تَصمِيم	N;NOM;MASC;PL	N;NOM;DEF;PL
szczyty	القمم	szczyt	قِمَّة	N;NOM;MASC;PL	N;NOM;DEF;PL
szczyty	قمم	szczyt	قِمَّة	N;NOM;MASC;PL	N;NOM;INDF;PL
szczyty	القمم	szczyt	قِمَّة	N;NOM;MASC;PL	N;NOM;DEF;PL
szczyty	قمم	szczyt	قِمَّة	N;NOM;MASC;PL	N;NOM;INDF;PL
cytat	اقتباس	cytat	اِقتِبَاس	N;NOM;MASC;SG	N;NOM;INDF;SG
cytat	الاقتباس	cytat	اِقتِبَاس	N;NOM;MASC;SG	N;NOM;DEF;SG
cytat	اقتباس	cytat	اِقتِبَاس	N;NOM;MASC;SG	N;NOM;INDF;SG
ukryty	مخفي	ukryć	مُخَفَّى	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
ukryty	مخفية	ukryć	مُخَفِّيَة	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
konstytucja	الدستور	konstytucja	دُستُور	N;NOM;FEM;SG	N;NOM;DEF;SG
konstytucja	دستور	konstytucja	دستور	N;NOM;FEM;SG	N;NOM;INDF;SG
kulturalne	الثقافي	kulturalny	ثَقَافِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
kulturalne	ثقافي	kulturalny	ثَقَافِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
kulturalne	ثقافية	kulturalny	ثَقَافِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
kulturalne	الثقافية	kulturalny	ثَقَافِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
wykonać	نفذ	wykonać	نَفَّذ	V;PFV;NFIN;ACT	V;PFV;MASC;SG;3;ACT
opowiadanie	قصة	opowiadać	قِصَّة	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;SG
opowiadanie	حكاية	opowiadać	حِكَايَة	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;SG
opowiadanie	القصة	opowiadać	قِصَّة	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
komunikacja	الاتصال	komunikacja	اِتِّصَال	N;NOM;FEM;SG	N;NOM;DEF;SG
komunikacja	التواصل	komunikacja	تَوَاصُل	N;NOM;FEM;SG	N;NOM;DEF;SG
tradycyjne	التقليدي	tradycyjny	تَقلِيدِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
tradycyjne	التقليدية	tradycyjny	تَقلِيدِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
tradycyjne	تقليدية	tradycyjny	تَقلِيدِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
tradycyjne	تقليدي	tradycyjny	تَقلِيدِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
ruchy	حركات	ruch	حَرَكَة	N;NOM;MASC;PL	N;NOM;INDF;PL
ruchy	التحركات	ruch	تَحَرُّك	N;NOM;MASC;PL	N;NOM;DEF;PL
ruchy	الحركات	ruch	حَرَكَة	N;NOM;MASC;PL	N;NOM;DEF;PL
ruchy	التحركات	ruch	تَحَرُّك	N;NOM;MASC;PL	N;NOM;DEF;PL
ruchy	الحركات	ruch	حَرَكَة	N;NOM;MASC;PL	N;NOM;DEF;PL
porządek	امر	porządek	أَمر	N;NOM;MASC;SG	N;NOM;INDF;SG
porządek	طلب	porządek	طَلَب	N;NOM;MASC;SG	N;NOM;INDF;SG
porządek	ترتيب	porządek	تَرتِيب	N;NOM;MASC;SG	N;NOM;INDF;SG
porządek	الطلب	porządek	طَلَب	N;NOM;MASC;SG	N;NOM;DEF;SG
porządek	النظام	porządek	نِظَام	N;NOM;MASC;SG	N;NOM;DEF;SG
ikony	الايقونات	ikona	إِيقُونَات	N;NOM;FEM;PL	N;NOM;DEF;PL
modelka	نموذج	modelka	نَمُوذَج	N;NOM;FEM;SG	N;NOM;INDF;SG
modelka	النموذج	modelka	نَمُوذَج	N;NOM;FEM;SG	N;NOM;DEF;SG
wyposażona	مجهزة	wyposażyć	مُجَهَّز	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
wyposażona	مجهز	wyposażyć	مَجهَز	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
młodość	شب	młodość	شَبّ	N;NOM;FEM;SG	N;NOM;INDF;SG
organizuje	تنظم	organizować	نَظَّم	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
organizuje	ينظم	organizować	نَظَّم	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
niezbędne	ضروري	niezbędny	ضَرُورِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
niezbędne	ضرورية	niezbędny	ضَرُورِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
niezbędne	الضروري	niezbędny	ضَرُورِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
wykonawców	المتعاقدين	wykonawca	مُتَعَاقِد	N;ACC;MASC;PL	N;ACC;DEF;PL
kolory	الالوان	kolor	لَون	N;NOM;MASC;PL	N;NOM;DEF;PL
kolory	الالوان	kolor	لَون	N;NOM;MASC;PL	N;NOM;DEF;PL
kolory	الالوان	kolor	لَون	N;NOM;MASC;PL	N;NOM;DEF;PL
turystyka	السياحة	turystyka	سِيَاحَة	N;NOM;FEM;SG	N;NOM;DEF;SG
turystyka	التنزه	turystyka	تَنَزُّه	N;NOM;FEM;SG	N;NOM;DEF;SG
tradycja	تقليد	tradycja	تَقلِيد	N;NOM;FEM;SG	N;NOM;INDF;SG
