hän	тя	hän	аз	PRO;NOM;SG;3	PRO;NOM;FEM;SG;3
tähtiä	звезди	tähti	звезда	N;PRT;PL	N;INDF;FEM;PL
netissä	онлайн	netti	онлайн	N;IN+ESS;SG	N;INDF;MASC;SG
ohjelmisto	софтуер	ohjelmisto	софтуер	N;NOM;SG	N;INDF;MASC;SG
ninja	нинджа	ninja	нинджа	N;NOM;SG	N;INDF;FEM;SG
talot	къщи	talo	къща	N;NOM;PL	N;INDF;FEM;PL
talot	къщите	talo	къща	N;NOM;PL	N;DEF;FEM;PL
oireet	симптоми	oire	симптом	N;NOM;PL	N;INDF;MASC;PL
oireet	симптомите	oire	симптом	N;NOM;PL	N;DEF;MASC;PL
julian	джулиън	julia	джулиън	N;GEN;SG	N;INDF;MASC;SG
julian	джулиан	julia	джулиан	N;GEN;SG	N;INDF;MASC;SG
munia	яйца	muna	яйце	N;PRT;PL	N;INDF;NEUT;PL
munia	яйцата	muna	яйце	N;PRT;PL	N;DEF;NEUT;PL
lincoln	линкълн	lincoln	линкълн	N;NOM;SG	N;INDF;MASC;SG
vedet	водите	vesi	вода	N;NOM;PL	N;DEF;FEM;PL
jaksoista	епизоди	jakso	епизод	N;IN+ABL;PL	N;INDF;MASC;PL
stalin	сталин	stali	сталин	N;NOM;SG	N;INDF;MASC;SG
purettu	разрушена	purkaa	разруша-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
purettu	разрушен	purkaa	разруша-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
suun	уста	suu	уста	N;GEN;SG	N;INDF;FEM;SG
suun	устата	suu	уста	N;GEN;SG	N;DEF;FEM;SG
aarre	съкровище	aarre	съкровище	N;NOM;SG	N;INDF;NEUT;SG
posti	поща	posti	поща	N;NOM;SG	N;INDF;FEM;SG
kiinnostus	интерес	kiinnostus	интерес	N;NOM;SG	N;INDF;MASC;SG
kiinnostus	лихва	kiinnostus	лихва	N;NOM;SG	N;INDF;FEM;SG
veto	вето	veto	вето	N;NOM;SG	N;INDF;NEUT;SG
veto	сцепление	veto	сцепление	N;NOM;SG	N;INDF;NEUT;SG
veto	залог	veto	залог	N;NOM;SG	N;INDF;MASC;SG
veto	облог	veto	облог	N;NOM;SG	N;INDF;MASC;SG
serkku	братовчед	serkku	братовчед	N;NOM;SG	N;INDF;MASC;SG
serkku	братовчеда	serkku	братовчеда	N;NOM;SG	N;DEF;MASC;SG
serkku	братовчедка	serkku	братовчедка	N;NOM;SG	N;INDF;FEM;SG
konferenssin	конференция	konferenssi	конференция	N;GEN;SG	N;INDF;FEM;SG
viulisti	цигулар	viulisti	цигулар	N;NOM;SG	N;INDF;MASC;SG
kalastus	риболов	kalastus	риболов	N;NOM;SG	N;INDF;MASC;SG
kalastus	рибарство	kalastus	рибарство	N;NOM;SG	N;INDF;NEUT;SG
kalastus	риболов	kalastus	риболов	N;NOM;SG	N;INDF;MASC;SG
käyttäytyminen	поведение	käyttäytyminen	поведение	N;NOM;SG	N;INDF;NEUT;SG
käyttäytyminen	поведение	käyttäytyminen	поведение	N;NOM;SG	N;INDF;NEUT;SG
tukikohta	основа	tuki#kohta	основа	N;NOM;SG	N;INDF;FEM;SG
tukikohta	база	tuki#kohta	база	N;NOM;SG	N;INDF;FEM;SG
hieno	хубав	hieno	хубав	ADJ;NOM;SG	ADJ;INDF;MASC;SG
hieno	хубава	hieno	хубав	ADJ;NOM;SG	ADJ;INDF;FEM;SG
tanssin	танцуване	tanssi	танцуване	N;GEN;SG	N;INDF;NEUT;SG
ajattelun	мислене	ajattelu	мислене	N;GEN;SG	N;INDF;NEUT;SG
murhattiin	убита	murhata	убия	V;IND;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
murhattiin	убити	murhata	убия	V;IND;PST;FIN;PASS	V;PFV;INDF;PL;V.PTCP;PASS
murhattiin	убит	murhata	убия	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
esittäjä	изпълнител	esittäjä	изпълнител	N;NOM;SG	N;INDF;MASC;SG
esittäjä	художничка	esittäjä	художничка	N;NOM;SG	N;INDF;FEM;SG
esittäjä	художник	esittäjä	художник	N;NOM;SG	N;INDF;MASC;SG
esittäjä	артист	esittäjä	артист	N;NOM;SG	N;INDF;MASC;SG
esittäjä	творец	esittäjä	творец	N;NOM;SG	N;INDF;MASC;SG
esittäjä	изпълнител	esittäjä	изпълнител	N;NOM;SG	N;INDF;MASC;SG
esittäjä	автор	esittäjä	автор	N;NOM;SG	N;INDF;MASC;SG
taaksepäin	назад	taaksepäin	назад	ADV	ADV
taaksepäin	обратно	taaksepäin	обратно	ADV	ADV
valitut	избрани	valita	избера	V;NOM;PL;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
valitut	избрани	valita	избера	V;NOM;PL;V.PTCP;PASS	V;PFV;INDF;PL;V.PTCP;PASS
muotokuva	портрет	muoto#kuva	портрет	N;NOM;SG	N;INDF;MASC;SG
muotokuva	портретът	muoto#kuva	портрет	N;NOM;SG	N;DEF;MASC;SG
riski	риск	riski	риск	N;NOM;SG	N;INDF;MASC;SG
riski	риска	riski	риск	N;NOM;SG	N;DEF;MASC;SG
väritys	оцветяване	väritys	оцветяване	N;NOM;SG	N;INDF;NEUT;SG
väite	иск	väite	иск	N;NOM;SG	N;INDF;MASC;SG
väite	твърдение	väite	твърдение	N;NOM;SG	N;INDF;NEUT;SG
väite	претенция	väite	претенция	N;NOM;SG	N;INDF;FEM;SG
väite	твърдение	väite	твърдение	N;NOM;SG	N;INDF;NEUT;SG
hollantilainen	нидерландски	hollantilainen	нидерландски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
hollantilainen	холандски	hollantilainen	холандски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kuvaaja	фотографа	kuvaaja	фотограф	N;NOM;SG	N;DEF;MASC;SG
kuvaaja	фотограф	kuvaaja	фотограф	N;NOM;SG	N;INDF;MASC;SG
edmund	едмънд	edmund	едмънд	N;NOM;SG	N;INDF;MASC;SG
mielen	ума	mieli	ум	N;GEN;SG	N;DEF;MASC;SG
mielen	ум	mieli	ум	N;GEN;SG	N;INDF;MASC;SG
filippiinien	филипините	fili#ppiini	филипина	N;GEN;PL	N;DEF;MASC;PL
square	квадрат	square	квадрат	N;NOM;SG	N;INDF;MASC;SG
square	площад	square	площад	N;NOM;SG	N;INDF;MASC;SG
kuvittaja	илюстратор	kuvittaja	илюстратор	N;NOM;SG	N;INDF;MASC;SG
atlas	атлас	atlas	атлас	N;NOM;SG	N;INDF;MASC;SG
toimiala	сектора	toimi#ala	сектор	N;NOM;SG	N;DEF;MASC;SG
toimiala	сектор	toimi#ala	сектор	N;NOM;SG	N;INDF;MASC;SG
toimiala	промишлеността	toimi#ala	промишленост	N;NOM;SG	N;DEF;FEM;SG
toimiala	индустрия	toimi#ala	индустрия	N;NOM;SG	N;INDF;FEM;SG
toimiala	промишленост	toimi#ala	промишленост	N;NOM;SG	N;INDF;FEM;SG
lapsuus	детство	lapsuus	детство	N;NOM;SG	N;INDF;NEUT;SG
lapsuus	детството	lapsuus	детство	N;NOM;SG	N;DEF;NEUT;SG
prototyyppi	прототип	proto#tyyppi	прототип	N;NOM;SG	N;INDF;MASC;SG
stora	стура	stora	стур	N;NOM;SG	N;INDF;FEM;SG
osallistuneet	участвали	osallistua	участвам	V;NOM;PL;V.PTCP;ACT	V;IPFV;INDF;PL;PST;V.PTCP;ACT
osallistuneet	участваха	osallistua	участвам	V;NOM;PL;V.PTCP;ACT	V;IPFV;IND;PL;3;PST;FIN;ACT
hylätty	изоставено	hylätä	изоставя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
hylätty	изоставен	hylätä	изоставя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
hylätty	изоставена	hylätä	изоставя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
hylätty	отхвърлен	hylätä	отхвърля	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
hylätty	отхвърлено	hylätä	отхвърля	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
hylätty	отхвърлена	hylätä	отхвърля	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
hylätty	отхвърлена	hylätä	отхвърля	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
hylätty	отказан	hylätä	откажа-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
hylätty	отказано	hylätä	откажа-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
hylätty	отказана	hylätä	откажа-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
sanakirja	речник	sana#kirja	речник	N;NOM;SG	N;INDF;MASC;SG
tower	кула	tower	кула	N;NOM;SG	N;INDF;FEM;SG
tower	tower	tower	tower	N;NOM;SG	N;INDF;MASC;SG
tower	кулата	tower	кула	N;NOM;SG	N;DEF;FEM;SG
tower	тауър	tower	тауър	N;NOM;SG	N;INDF;MASC;SG
poistaminen	заличаване	poistaminen	заличаване	N;NOM;SG	N;INDF;NEUT;SG
poistaminen	премахване	poistaminen	премахване	N;NOM;SG	N;INDF;NEUT;SG
poistaminen	изваждане	poistaminen	изваждане	N;NOM;SG	N;INDF;NEUT;SG
poistaminen	отстраняване	poistaminen	отстраняване	N;NOM;SG	N;INDF;NEUT;SG
poistaminen	елиминиране	poistaminen	елиминиране	N;NOM;SG	N;INDF;NEUT;SG
poistaminen	изтриването	poistaminen	изтриване	N;NOM;SG	N;DEF;NEUT;SG
ylläpito	админ	ylläpito	админ	N;NOM;SG	N;INDF;MASC;SG
ylläpito	администратор	ylläpito	администратор	N;NOM;SG	N;INDF;MASC;SG
ylläpito	поддръжка	ylläpito	поддръжка	N;NOM;SG	N;INDF;FEM;SG
ylläpito	поддържане	ylläpito	поддържане	N;NOM;SG	N;INDF;NEUT;SG
korosti	подчерта	korostaa	подчертая	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
korosti	подчерта	korostaa	подчертая	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
korosti	подчерта	korostaa	подчертая	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
korosti	подчерта	korostaa	подчертая	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
sisältä	вътрешно	sisältä	вътрешен	ADV	ADV
sisältä	вътре	sisältä	вътре	ADV	ADV
tekijöitä	фактори	tekijä	фактор	N;PRT;PL	N;INDF;MASC;PL
tekijöitä	коефициенти	tekijä	коефициент	N;PRT;PL	N;INDF;MASC;PL
flash	светкавица	flash	светкавица	N;NOM;SG	N;INDF;FEM;SG
flash	проблясък	flash	проблясък	N;NOM;SG	N;INDF;MASC;SG
flash	флаш	flash	флаш	N;NOM;SG	N;INDF;MASC;SG
taiteilijoiden	творци	taiteilija	творец	N;GEN;PL	N;INDF;MASC;PL
taiteilijoiden	художници	taiteilija	художник	N;GEN;PL	N;INDF;MASC;PL
taiteilijoiden	изпълнители	taiteilija	изпълнител	N;GEN;PL	N;INDF;MASC;PL
taiteilijoiden	артисти	taiteilija	артист	N;GEN;PL	N;INDF;MASC;PL
rataa	коловоз	rata	коловоз	N;PRT;SG	N;INDF;MASC;SG
rataa	писта	rata	писта	N;PRT;SG	N;INDF;FEM;SG
rataa	пистата	rata	писта	N;PRT;SG	N;DEF;FEM;SG
rataa	траектория	rata	траектория	N;PRT;SG	N;INDF;FEM;SG
rataa	траекторията	rata	траектория	N;PRT;SG	N;DEF;FEM;SG
kritiikki	критиката	kritiikki	критика	N;NOM;SG	N;DEF;FEM;SG
kritiikki	критика	kritiikki	критика	N;NOM;SG	N;INDF;FEM;SG
kritiikki	критика	kritiikki	критика	N;NOM;SG	N;INDF;FEM;SG
kritiikki	критиката	kritiikki	критика	N;NOM;SG	N;DEF;FEM;SG
peugeot	пежо	peugeo	пежо	N;NOM;SG	N;INDF;NEUT;SG
öljyn	нефт	öljy	нефт	N;GEN;SG	N;INDF;MASC;SG
öljyn	петрол	öljy	петрол	N;GEN;SG	N;INDF;MASC;SG
öljyn	олио	öljy	олио	N;GEN;SG	N;INDF;NEUT;SG
öljyn	масло	öljy	масло	N;GEN;SG	N;INDF;NEUT;SG
laajennettu	разширен	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
laajennettu	разширена	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
laajennettu	увеличен	laajentaa	увеличен	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
laajennettu	разширена	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
laajennettu	удължен	laajentaa	удължа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
laajennettu	разширен	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
laajennettu	разширено	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
laajennettu	разширена	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
laajennettu	разширен	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
laajennettu	разширено	laajentaa	разширя-(се)	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
leonardo	леонардо	leonardo	леонардо	N;NOM;SG	N;INDF;MASC;SG
ilmaa	air	ilma	air	N;PRT;SG	N;INDF;MASC;SG
ilmaa	въздуха	ilma	въздух	N;PRT;SG	N;DEF;MASC;SG
ilmaa	въздушен	ilma	въздуша	N;PRT;SG	N;INDF;MASC;SG
ilmaa	въздух	ilma	въздух	N;PRT;SG	N;INDF;MASC;SG
mahdollisuudet	възможности	mahdollisuus	възможност	N;NOM;PL	N;INDF;FEM;PL
mahdollisuudet	вероятности	mahdollisuus	вероятност	N;NOM;PL	N;INDF;FEM;PL
mahdollisuudet	възможности	mahdollisuus	възможност	N;NOM;PL	N;INDF;FEM;PL
käytettyjä	използвани	käyttää	използвам	V;PRT;PL;V.PTCP;PASS	V;IPFV;INDF;PL;V.PTCP;PASS
klubi	клуб	klubi	клуб	N;NOM;SG	N;INDF;MASC;SG
klubi	клубът	klubi	клуб	N;NOM;SG	N;DEF;MASC;SG
vaara	риск	vaara	риск	N;NOM;SG	N;INDF;MASC;SG
vaara	риска	vaara	риск	N;NOM;SG	N;DEF;MASC;SG
vaara	опасност	vaara	опасност	N;NOM;SG	N;INDF;FEM;SG
vaara	опасност	vaara	опасност	N;NOM;SG	N;INDF;FEM;SG
vaara	опастност	vaara	опастност	N;NOM;SG	N;INDF;FEM;SG
terrori	терор	terrori	терор	N;NOM;SG	N;INDF;MASC;SG
terrori	ужас	terrori	ужас	N;NOM;SG	N;INDF;MASC;SG
terrori	терорист	terrori	терорист	N;NOM;SG	N;INDF;MASC;SG
tuomio	осъждане	tuomio	осъждане	N;NOM;SG	N;INDF;NEUT;SG
tuomio	преценка	tuomio	преценка	N;NOM;SG	N;INDF;FEM;SG
tuomio	изречение	tuomio	изречение	N;NOM;SG	N;INDF;NEUT;SG
tuomio	присъда	tuomio	присъда	N;NOM;SG	N;INDF;FEM;SG
markkina	пазар	markki	пазар	N;NOM;SG	N;INDF;MASC;SG
kullan	злато	kulta	злато	N;GEN;SG	N;INDF;NEUT;SG
vakio	константа	vakio	констант	N;NOM;SG	N;INDF;FEM;SG
vakio	стандарт	vakio	стандарт	N;NOM;SG	N;INDF;MASC;SG
joet	реки	joki	река	N;NOM;PL	N;INDF;FEM;PL
joet	реките	joki	река	N;NOM;PL	N;DEF;FEM;PL
leikkaus	хирургия	leikkaus	хирургия	N;NOM;SG	N;INDF;FEM;SG
leikkaus	операция	leikkaus	операция	N;NOM;SG	N;INDF;FEM;SG
leijona	лъв	leijona	лъв	N;NOM;SG	N;INDF;MASC;SG
ehdotettu	предложен	ehdottaa	предложа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
ehdotettu	предложено	ehdottaa	предложа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
ehdotettu	предложена	ehdottaa	предложа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
ehdotettu	предложен	ehdottaa	предложа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
ehdotettu	предложено	ehdottaa	предложа	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
toimitettiin	доставена	toimittaa	доставя	V;IND;PST;FIN;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
toimitettiin	доставени	toimittaa	доставя	V;IND;PST;FIN;PASS	V;PFV;INDF;PL;V.PTCP;PASS
toimitettiin	доставен	toimittaa	доставя	V;IND;PST;FIN;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
toimitettiin	доставено	toimittaa	доставя	V;IND;PST;FIN;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
salama	светкавица	salama	светкавица	N;NOM;SG	N;INDF;FEM;SG
salama	проблясък	salama	проблясък	N;NOM;SG	N;INDF;MASC;SG
salama	флаш	salama	флаш	N;NOM;SG	N;INDF;MASC;SG
salama	светкавица	salama	светкавица	N;NOM;SG	N;INDF;FEM;SG
salama	мълния	salama	мълния	N;NOM;SG	N;INDF;FEM;SG
ilmiön	явление	ilmiö	явление	N;GEN;SG	N;INDF;NEUT;SG
ilmiön	феномен	ilmiö	феномен	N;GEN;SG	N;INDF;MASC;SG
keskiaikainen	средновековна	keski#aikainen	средновековен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
asennettu	монтирана	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
asennettu	монтирано	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
asennettu	монтиран	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
asennettu	монтирана	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
asennettu	монтирано	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
asennettu	монтиран	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
asennettu	инсталирана	asentaa	инсталирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
asennettu	инсталиран	asentaa	инсталирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
asennettu	монтирано	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
asennettu	монтиран	asentaa	монтирам	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
käsitelty	обработен	käsitellä	обработя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
käsitelty	лекувана	käsitellä	лекувам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
käsitelty	обработена	käsitellä	обработя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
käsitelty	преработен	käsitellä	преработен	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
käsitelty	обработен	käsitellä	обработя	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;MASC;SG;V.PTCP;PASS
lotus	лотос	lotus	лотос	N;NOM;SG	N;INDF;MASC;SG
lotus	лотус	lotus	лотус	N;NOM;SG	N;INDF;MASC;SG
pariskunta	двойка	pariskunta	двойка	N;NOM;SG	N;INDF;FEM;SG
yksittäiset	индивидуални	yksittäinen	индивидуален	ADJ;NOM;PL	ADJ;INDF;PL
käytännöt	практики	käytäntö	практика	N;NOM;PL	N;INDF;FEM;PL
käytännöt	полици	käytäntö	полица	N;NOM;PL	N;INDF;MASC;PL
käytännöt	политики	käytäntö	политика	N;NOM;PL	N;INDF;FEM;PL
lääkärin	лекар	lääkäri	лекар	N;GEN;SG	N;INDF;MASC;SG
iän	възраст	ikä	възраст	N;GEN;SG	N;INDF;FEM;SG
guinea	гвинея	guinea	гвинея	N;NOM;SG	N;INDF;FEM;SG
kuulostaa	звучи	kuulostaa	звуча	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vene	кораб	vene	кораб	N;NOM;SG	N;INDF;MASC;SG
vene	лодката	vene	лодка	N;NOM;SG	N;DEF;FEM;SG
vene	лодка	vene	лодка	N;NOM;SG	N;INDF;FEM;SG
vene	корабче	vene	корабче	N;NOM;SG	N;INDF;NEUT;SG
vera	вера	vera	вера	N;NOM;SG	N;INDF;FEM;SG
honda	хонда	honda	хонд	N;NOM;SG	N;INDF;MASC;SG
ensiksi	първо	ensiksi	първо	ADV	ADV
teknologian	технология	teknologia	технология	N;GEN;SG	N;INDF;FEM;SG
soveltaa	прилага	soveltaa	прилагам	V;SG;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
camp	лагер	camp	лагер	N;NOM;SG	N;INDF;MASC;SG
kohtalo	съдба	kohtalo	съдба	N;NOM;SG	N;INDF;FEM;SG
kohtalo	съдбата	kohtalo	съдба	N;NOM;SG	N;DEF;FEM;SG
kohtalo	съдба	kohtalo	съдба	N;NOM;SG	N;INDF;FEM;SG
kohtalo	съдбата	kohtalo	съдба	N;NOM;SG	N;DEF;FEM;SG
edwards	едуардс	edwards	едуардс	N;NOM;SG	N;INDF;MASC;SG
maalattu	нарисуван	maalata	нарисувам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
maalattu	нарисувана	maalata	нарисувам	V;NOM;SG;V.PTCP;PASS	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
maalattu	боядисана	maalata	боядишан	V;NOM;SG;V.PTCP;PASS	V;PFV;INDF;FEM;SG;V.PTCP;PASS
kamera	камера	kamera	камера	N;NOM;SG	N;INDF;FEM;SG
kamera	фотоапарат	kamera	фотоапарам	N;NOM;SG	N;INDF;MASC;SG
kamera	камерата	kamera	камера	N;NOM;SG	N;DEF;FEM;SG
ohjaajat	ментори	ohjaaja	ментор	N;NOM;PL	N;INDF;MASC;PL
hiukset	косми	hius	косъм	N;NOM;PL	N;INDF;MASC;PL
hiukset	коси	hius	коса	N;NOM;PL	N;INDF;FEM;PL
savo	саво	savo	саво	N;NOM;SG	N;INDF;MASC;SG
perusta	фондация	perusta	фондация	N;NOM;SG	N;INDF;FEM;SG
perusta	основа	perusta	основа	N;NOM;SG	N;INDF;FEM;SG
perusta	основа	perusta	основа	N;NOM;SG	N;INDF;FEM;SG
perusta	база	perusta	база	N;NOM;SG	N;INDF;FEM;SG
perusta	основа	perusta	основа	N;NOM;SG	N;INDF;FEM;SG
perusta	основание	perusta	основание	N;NOM;SG	N;INDF;NEUT;SG
perusta	база	perusta	база	N;NOM;SG	N;INDF;FEM;SG
aristoteles	аристотел	aristoteles	аристотел	N;NOM;SG	N;INDF;MASC;SG
lentokonetta	самолет	lento#kone	самолет	N;PRT;SG	N;INDF;MASC;SG
suunnitelmien	планове	suunnitelma	план	N;GEN;PL	N;INDF;MASC;PL
nimityksiä	назначения	nimitys	назначение	N;PRT;PL	N;INDF;NEUT;PL
ketjun	верига	ketju	верига	N;GEN;SG	N;INDF;FEM;SG
