まで	bis	まで	bis	ADP	ADP
擁護	verteidigen	擁護	verteidigen	V	V;NFIN
擁護	verteidigt	擁護	verteidigen	V	V;V.PTCP
干渉	störungen	干渉	störung	V	V;NFIN
干渉	interferenzen	干渉	interferenzen	V	V;NFIN
エディション	ausgabe	エディション	ausgeben	N	N;NOM;FEM;SG
エディション	editionen	エディション	edition	N	N;NOM;FEM;PL
エディション	ausgabe	エディション	ausgeben	N	N;NOM;FEM;SG
野望	ehrgeiz	野望	ehrgeiz	N	N
隼人	hayato	隼人	hayato		
ワニ	krokodile	ワニ	krokodil	N	N;NOM;FEM;PL
年表	chronologie	年表	chronologie	N	N;NOM;FEM;SG
差し替え	ersetzt	差し替える	ersetzen	V	V;V.PTCP
愛する	lieben	愛する	lieben	V	V;FIN
記念碑	denkmal	記念碑	denkmal	N	N;NOM;NEUT;SG
記念碑	sehenswürdigkeiten	記念碑	sehenswürdigkeiten	N	N;NOM;FEM;PL
記念碑	sehenswürdigkeit	記念碑	sehenswürdigkeit	N	N;NOM;FEM;SG
記念碑	denkmal	記念碑	denkmal	N	N;NOM;NEUT;SG
待つ	warte	待つ	wart	V	V;IND;SG;3;PRS;FIN
待つ	wartet	待つ	warten	V	V;IND;SG;3;PRS;FIN
待つ	warten	待つ	warten	V	V;NFIN
待つ	abwarten	待つ	abwarten	V	V;NFIN
ワード	wortes	ワード	wort	N	N;NOM;NEUT;SG
ワード	wort	ワード	wort	N	N;NOM;NEUT;SG
予言	vorhergesagt	予言	vorhersagen	V	V;V.PTCP
予言	vorhergesehen	予言	vorhersehen	V	V;V.PTCP
予言	vorhergesagt	予言	vorhersagen	V	V;V.PTCP
予言	vorausgesagt	予言	voraussagen	V	V;V.PTCP
予言	vorhersagen	予言	vorhersagen	V	V;NFIN
予言	vorhersagen	予言	vorhersagen	V	V;NFIN
予言	voraussagen	予言	voraussagen	V	V;NFIN
デバイス	geräte	デバイス	geräten	N	N;NOM;NEUT;PL
神学	theologen	神学	theologen	N	N;NOM;PL
ファイア	brände	ファイア	brinden	N	N;NOM;PL
進撃	angriff	進撃	angreifen	N	N
進撃	anschlag	進撃	anschlagen	N	N;SG
アルゴリズム	algorithmen	アルゴリズム	algorithmen	N	N;NOM;PL
アルゴリズム	algorithmen	アルゴリズム	algorithmen	N	N;NOM;PL
括弧	klammern	括弧	klammern	V	V;NFIN
括弧	klammern	括弧	klammern	V	V;NFIN
括弧	halterungen	括弧	halterung	V	V;NFIN
歩き	gehen	歩く	gehen	V	V;NFIN
歩き	spazieren	歩く	spazieren	V	V;NFIN
合金	legierung	合金	legierung	N	N;SG
合金	legierungen	合金	legierung	N	N;NOM;FEM;PL
合金	legierung	合金	legierung	N	N;SG
合金	legierungen	合金	legierung	N	N;NOM;FEM;PL
計測	messen	計測	messen	V	V;NFIN
計測	maß	計測	messen	V	V;IND;SG;3;PST;FIN
免疫	immunsystem	免疫	immunsystem	N	N;SG
混同	verwirren	混同	verwirren	V	V;NFIN
離陸	abheben	離陸	abheben	V	V;NFIN
望ましい	wünschenswerte	望ましい	wünschenswert	ADJ	ADJ;NOM;FEM;PL
望ましい	erwünscht	望ましい	erwünscht	ADJ	ADJ
望ましい	wünschenswert	望ましい	wünschenswert	ADJ	ADJ
望ましい	erwünschte	望ましい	erwünschen	ADJ	ADJ;SG
メモリー	erinnerungen	メモリー	erinnerung	N	N;NOM;FEM;PL
ドレス	kleidung	ドレス	kleidung	N	N;NOM;FEM;SG
ドレス	kleid	ドレス	kleid	N	N;NOM;SG
セールス	verkäufe	セールス	verkaufen	N	N;NOM
セールス	verkauf	セールス	verkaufen	N	N
セールス	umsatz	セールス	umsatz	N	N;NOM;MASC;SG
セールス	umsätze	セールス	umsätzen	N	N;NOM;PL
氏族	clan	氏族	clan		
氏族	sippe	氏族	sippe		
氏族	clan	氏族	clan		
氏族	clans	氏族	clan		
氏族	klans	氏族	klans		
勢い	impuls	勢い	impuls	N	N;NOM;SG
手順	anleitung	手順	anleitung	N	N;NOM;FEM;SG
手順	hinweise	手順	hinweisen	N	N;NOM;FEM;PL
エージェント	agenten	エージェント	agent	N	N;PL
エージェント	agenten	エージェント	agent	N	N;PL
強盗	raub	強盗	raub	N	N
パブ	kneipen	パブ	kneipen	N	N;NOM;PL
パブ	pub	パブ	puben	N	N;NOM;SG
司祭	priestern	司祭	priestern	N	N;PL
微分	ableitung	微分	ableitung	N	N;NOM;FEM;SG
失踪	verschwand	失踪	verschwinden	V	V;IND;SG;3;PST;FIN
失踪	verschwunden	失踪	verschwinden	V	V;V.PTCP
失踪	verschwinden	失踪	verschwinden	V	V;NFIN
革新	reformieren	革新	reformieren	V	V;NFIN
革新	reformen	革新	reformen	V	V;NFIN
革新	innovationen	革新	innovation	V	V;NFIN
担保	sicherheiten	担保	sicherheiten	V	V;NFIN
インストール	einbau	インストール	einbau	N	N;SG
インストール	installation	インストール	installation	N	N;SG
インストール	anlage	インストール	anlage	N	N;NOM;FEM;SG
インストール	installation	インストール	installation	N	N;SG
インストール	installation	インストール	installation	N	N;SG
除外	ausgeschlossen	除外	ausschließen	V	V;V.PTCP
除外	ausgenommen	除外	ausgenommen	V	V;V.PTCP
除外	ausschließen	除外	ausschließen	V	V;NFIN
除外	ausgenommen	除外	ausgenommen	V	V;V.PTCP
除外	ausschließen	除外	ausschließen	V	V;NFIN
除外	ausgeschlossen	除外	ausschließen	V	V;V.PTCP
除外	ausgenommen	除外	ausgenommen	V	V;V.PTCP
除外	ausschließen	除外	ausschließen	V	V;NFIN
除外	ausgeschlossen	除外	ausschließen	V	V;V.PTCP
除外	ausnahmen	除外	ausnehmen	V	V;NFIN
カエル	frösche	カエル	frösch	N	N;NOM;FEM;PL
カエル	frösche	カエル	frösch	N	N;NOM;FEM;PL
孤立	isolieren	孤立	isolieren	V	V;NFIN
孤立	isolieren	孤立	isolieren	V	V;NFIN
コーラ	kokerei	コーラ	kokerei	N	N;NOM;FEM;SG
巡査	offizier	巡査	offizier	N	N;NOM;MASC;SG
ネズミ	ratten	ネズミ	ratten	N	N;NOM;PL
ネズミ	rat	ネズミ	rat	N	N
ネズミ	ratten	ネズミ	ratten	N	N;NOM;PL
想像	vorgestellt	想像	vorstellen	V	V;V.PTCP
想像	gedacht	想像	denken|gedenken	V	V;V.PTCP
現金	geld	現金	geld	N	N;NOM;NEUT;SG
金銭	geld	金銭	geld	N	N;NOM;NEUT;SG
尊敬	respektiere	尊敬	respektieren	V	V;IND;SG;3;PRS;FIN
尊敬	respektieren	尊敬	respektieren	V	V;NFIN
カップル	paaren	カップル	paaren	N	N;NOM;PL
散歩	bummeln	散歩	bummeln	V	V;NFIN
拉致	entführung	拉致	entführung	N	N;NOM;FEM;SG
拉致	entführung	拉致	entführung	N	N;NOM;FEM;SG
両手	hände	両手	hand	N	N;NOM;FEM;PL
センサー	sensoren	センサー	sensoren	N	N;NOM;PL
センサー	sensoren	センサー	sensoren	N	N;NOM;PL
原稿	manuskripte	原稿	manuskript	N	N;NOM;FEM;PL
原稿	manuskript	原稿	manuskript	N	N;NOM;NEUT;SG
誘惑	versuchungen	誘惑	versuchingen	V	V;NFIN
レイアウト	layouts	レイアウト	layouts	N	N;NOM;PL
レイアウト	gliederung	レイアウト	gliederung	N	N;NOM;FEM;SG
押す	schieben	押す	schieben	V	V;NFIN
押す	drücken	押す	drücken	V	V;NFIN
押す	pressen	押す	pressen	V	V;NFIN
ハイウェイ	schnellstraße	ハイウェイ	schnellstraße	N	N;NOM;FEM;SG
ハイウェイ	landstraße	ハイウェイ	landstraße	N	N;NOM;FEM;SG
等しい	gleiche	等しい	gleich	ADJ	ADJ;NOM;FEM;PL
等しい	gleichen	等しい	gleich	ADJ	ADJ;NOM;MASC;PL
アーチ	bögen	アーチ	bögen	N	N;PL
アンソロジー	anthologie	アンソロジー	anthologie	N	N;NOM;FEM;SG
告発	anklagen	告発	anklagen	V	V;NFIN
屋上	dach	屋上	dach	N	N;NOM;NEUT;SG
屋上	dach	屋上	dach	N	N;NOM;NEUT;SG
墓所	grab	墓所	grab	N	N;NOM;NEUT;SG
フィクション	erfindung	フィクション	erfindung	N	N;FEM;SG
選択	auswahlmöglichkeiten	選択	auswahlmöglichkeiten	N	N;NOM;FEM;PL
自伝	autobiographie	自伝	autobiographie	N	N;NOM;FEM;SG
ウォーク	spaziergang	ウォーク	spaziergang	N	N
プロセッサ	prozessoren	プロセッサ	prozessor	N	N;NOM;PL
プロセッサ	prozessoren	プロセッサ	prozessor	N	N;NOM;PL
十八	achtzehn	十八	achtzehn	NUM	NUM
遠い	weit	遠い	weit	ADJ	ADJ
レジャー	freizeitgestaltung	レジャー	freizeitstaltung	N	N;NOM;FEM;SG
面倒	lästig	面倒	lästig	ADJ	ADJ
面倒	störend	面倒	störend	ADJ	ADJ
暴動	aufruhr	暴動	aufruhr	N	N
暴動	aufruhr	暴動	aufruhr	N	N
暴動	aufruhr	暴動	aufruhr	N	N
プラスチック	kunststoffe	プラスチック	kunststoff	N	N;NOM;PL
プラスチック	kunststoffe	プラスチック	kunststoff	N	N;NOM;PL
エビ	krabben	エビ	krabben	N	N;NOM;PL
感動	beeindrucken	感動	beeindrucken	V	V;NFIN
感動	anfassen	感動	anfassen	V	V;NFIN
感動	berühren	感動	berühren	V	V;NFIN
折り返し	umlauf	折り返し	umlauf	ADV	ADV
パラメータ	kennwerte	パラメータ	kennwert	N	N;SG
ドック	hafenanlagen	ドック	hafenanlagen	N	N;NOM;FEM;PL
バーチャル	virtuellen	バーチャル	virtuell	ADJ	ADJ
バーチャル	virtuell	バーチャル	virtuell	ADJ	ADJ
バーチャル	virtueller	バーチャル	virtuell	ADJ	ADJ
バーチャル	virtuelle	バーチャル	virtuell	ADJ	ADJ;NOM;FEM;PL
バーチャル	virtuelles	バーチャル	virtuell	ADJ	ADJ;NOM;NEUT;SG
賠償	ausgleichszahlungen	賠償	ausgleichszahlung	V	V;NFIN
飲食店	küche	飲食店	küchen	N	N;NOM;FEM;SG
システムズ	systeme	システムズ	system	N	N;NOM
システムズ	system	システムズ	system	N	N;NOM;NEUT;SG
セクション	sektionen	セクション	sektion	N	N;NOM;FEM;PL
補償	ausgleichszahlungen	補償	ausgleichszahlung	V	V;NFIN
レッスン	lektionen	レッスン	lektion	N	N;NOM;PL
レッスン	unterrichtsstunden	レッスン	unterrichtsstunden	N	N;NOM;FEM;PL
レッスン	lehre	レッスン	lehr	N	N;NOM;FEM;SG
醸造	brauereien	醸造	brauereien	N	N;NOM;FEM;PL
メンテナンス	wartung	メンテナンス	wartung	N	N;NOM;SG
だっ	denn	だ	denn	CONJ	CONJ
重い	schwerer	重い	schwer	ADJ	ADJ
重い	schwer	重い	schwer	ADJ	ADJ
重い	schweren	重い	schwer	ADJ	ADJ;SG
重い	schwere	重い	schwer	ADJ	ADJ;NOM;FEM;PL
木製	holz	木製	holz	N	N;NOM;NEUT;SG
木製	wald	木製	wald	N	N;NOM;MASC;SG
木製	holz	木製	holz	N	N;NOM;NEUT;SG
取り消し	zurücknehmen	取り消し	zurücknehmen	V	V;NFIN
取り消し	widerrufen	取り消し	widerrufen	V	V;NFIN
取り消し	aufheben	取り消し	aufheben	V	V;NFIN
取り消し	abbrechen	取り消し	abbrechen	V	V;NFIN
取り消し	absagen	取り消し	absagen	V	V;NFIN
推力	schub	推力	schaben	N	N
直ち	umgehend	直ち	umgehend	ADJ	ADJ
直ち	unmittelbar	直ち	unmittelbar	ADJ	ADJ
直ち	unverzüglich	直ち	unverzüglich	ADJ	ADJ
通話	anrufen	通話	anrufen	V	V;NFIN
通話	rufen	通話	rufen	V	V;NFIN
通話	nennen	通話	nennen	V	V;NFIN
通話	fordert	通話	fordern	V	V;IND;SG;3;PRS;FIN
通話	ruft	通話	rufen	V	V;IND;SG;3;PRS;FIN
差異	differenzen	差異	differenzen	V	V;NFIN
差異	unterschied	差異	unterscheiden	V	V;IND;SG;3;PST;FIN
服装	outfit	服装	outfit	N	N;SG
服装	kleidung	服装	kleidung	N	N;NOM;FEM;SG
ヒント	tipps	ヒント	tipps	N	N;NOM;MASC;PL
ヒント	tipps	ヒント	tipps	N	N;NOM;MASC;PL
ヒント	hinweise	ヒント	hinweisen	N	N;NOM;FEM;PL
入り	zufahrt	入る	zufahren	V	V;IND;SG;3;PRS;FIN
入り	eintritt	入る	eintreten	V	V;IND;SG;3;PRS;FIN
ラインナップ	aufstellung	ラインナップ	aufstellingen	N	N;NOM;FEM;SG
ラインナップ	gegenüberstellung	ラインナップ	gegenüberstellung	N	N;NOM;FEM;SG
時々	manchmal	時々	manchmal	ADV	ADV
時々	mitunter	時々	mitunter	ADV	ADV
時々	zuweilen	時々	zuweilen	ADV	ADV
静か	ruhige	静か	ruhig	ADJ	ADJ;NOM;FEM;PL
静か	ruhigen	静か	ruhig	ADJ	ADJ
静か	ruhig	静か	ruhig	ADJ	ADJ
静か	leise	静か	leise	ADJ	ADJ
マイナス	minus	マイナス	minus		
乗り換え	übertragung	乗り換える	übertragung	V	V;IND;SG;3;PRS;FIN
乗り換え	verlegung	乗り換える	verlegung	V	V
乗り換え	übertragen	乗り換える	übertragen	V	V;V.PTCP
シンプル	einfaches	シンプル	einfach	ADJ	ADJ;NOM;NEUT;SG
シンプル	einfacher	シンプル	einfach	ADJ	ADJ
シンプル	einfache	シンプル	einfach	ADJ	ADJ;NOM;FEM;PL
シンプル	einfachen	シンプル	einfach	ADJ	ADJ;ACC;SG
シンプル	einfache	シンプル	einfach	ADJ	ADJ;NOM;FEM;PL
シンプル	einfachheit	シンプル	einfachheit	ADJ	ADJ
宗派	sekten	宗派	sekten	N	N;PL
報復	rächen	報復	rächen	V	V;NFIN
報復	rächen	報復	rächen	V	V;NFIN
最悪	schlechtesten	最悪	schlecht	ADJ	ADJ;PL
最悪	schlimmste	最悪	schlimm	ADJ	ADJ;NOM;SG
最悪	schlimmsten	最悪	schlimm	ADJ	ADJ
最悪	schlechteste	最悪	schlecht	ADJ	ADJ;NOM;FEM;SG
エリート	eliten	エリート	elit	N	N
エリート	eliten	エリート	elit	N	N
棄権	enthaltung	棄権	enthaltung	N	N;NOM;FEM;SG
ストライク	streik	ストライク	streik	N	N;SG
ストライク	streiks	ストライク	streiks	N	N;NOM
安価	preiswert	安価	preiswert	ADJ	ADJ
安価	günstig	安価	günstig	ADJ	ADJ
安価	kostengünstig	安価	kostengünstig	ADJ	ADJ
安価	preiswerte	安価	preiswert	ADJ	ADJ;NOM;SG
安価	billig	安価	billig	ADJ	ADJ
交互	wechselnde	交互	wechselnd	ADJ	ADJ;NOM;FEM;PL
交互	abwechselnd	交互	abwechselnd	ADJ	ADJ
交互	alternierende	交互	alternierend	ADJ	ADJ;NOM;FEM;PL
交互	alternative	交互	alternativ	ADJ	ADJ;NOM;FEM;PL
交互	stellvertreter	交互	stellvertreter	ADJ	ADJ
交互	abwechselnd	交互	abwechselnd	ADJ	ADJ
交互	abwechselnd	交互	abwechselnd	ADJ	ADJ
アンケート	meinungsumfrage	アンケート	meinungsumfrage	N	N;NOM;FEM;SG
アンケート	umfragen	アンケート	umfragen	N	N;NOM;PL
アンケート	erhebung	アンケート	Erhebung	N	N;NOM;FEM;SG
アンケート	umfragen	アンケート	umfragen	N	N;NOM;PL
アンケート	umfragen	アンケート	umfragen	N	N;NOM;PL
玄関	eingang	玄関	eingehen	N	N;SG
随筆	abhandlung	随筆	abhandlung	N	N;SG
随筆	aufsätze	随筆	aufsätzen	N	N;NOM;PL
随筆	abhandlung	随筆	abhandlung	N	N;SG
許容	toleranz	許容	toleranz		
無名	namenlosen	無名	namenlos	ADJ	ADJ
欠点	benachteiligungen	欠点	benachteiligung	N	N;NOM;FEM;PL
欠点	benachteiligung	欠点	benachteiligung	N	N;NOM;FEM;SG
調印	signieren	調印	signieren	V	V;NFIN
調印	unterzeichnen	調印	unterzeichnen	V	V;NFIN
キャンディ	süßes	キャンディ	süß	N	N;NOM;NEUT;SG
栄え	blühte	栄える	blühen	V	V;IND;SG;3;PST;FIN
フライト	flugverbindungen	フライト	flugverbindungen	N	N;NOM;FEM;PL
置換	ersetzung	置換	Ersetzung	N	N;NOM;FEM;SG
置換	ersetzung	置換	Ersetzung	N	N;NOM;FEM;SG
置換	ersetzung	置換	Ersetzung	N	N;NOM;FEM;SG
実体	einheit	実体	einheit	N	N;NOM;FEM;SG
アーキテクチャ	architekturen	アーキテクチャ	architektur	N	N;NOM;FEM;PL
伴奏	begleitung	伴奏	begleitung	N	N;NOM;FEM;SG
同	ehemaliger	同	ehemalig	ADJ	ADJ
同	ehemalige	同	ehemalig	ADJ	ADJ;NOM;FEM;PL
同	wiedervereinigung	同	wiedervereinigung	ADJ	ADJ
窒素	stickstoff	窒素	steckstoff		
大砲	kanone	大砲	kanone	N	N;NOM;FEM;SG
大砲	kanonen	大砲	kanon	N	N;NOM;FEM;PL
話者	sprecher	話者	sprecher	N	N
ライブラリ	bibliotheken	ライブラリ	bibliothek	N	N
ライブラリ	bibliothek	ライブラリ	bibliothek	N	N;NOM;FEM;SG
ライブラリ	bibliotheken	ライブラリ	bibliothek	N	N
ライブラリ	bibliothek	ライブラリ	bibliothek	N	N;NOM;FEM;SG
シャイ	schüchtern	シャイ	schüchtern	ADJ	ADJ
シャイ	scheu	シャイ	scheu	ADJ	ADJ
招聘	eingeladen	招聘	einladen	V	V;V.PTCP
招聘	einladungen	招聘	einladungen	V	V;NFIN
転写	abschrift	転写	abschreifen	V	V;IND;SG;3;PRS;FIN
申し出	bieten	申し出る	bieten	V	V;NFIN
申し出	biete	申し出る	bieten	V	V;SG;FIN
申し出	anbieten	申し出る	anbieten	V	V;NFIN
お	geld	お	geld	N	N;NOM;NEUT;SG
条項	bestimmung	条項	bestimmung	N	N;NOM;FEM;SG
条項	rückstellungen	条項	rückstellung	N	N;NOM;FEM;PL
食べ物	nahrung	食べ物	nahrung	N	N;NOM;FEM;SG
寄稿	beigetragen	寄稿	beitragen	V	V;V.PTCP
寄稿	beigesteuert	寄稿	beisteuern	V	V;V.PTCP
書物	bücher	書物	büchern	N	N;NOM;NEUT;PL
甘い	süss	甘い	süßen	ADJ	ADJ
甘い	süßen	甘い	süßen	ADJ	ADJ
甘い	süß	甘い	süß	ADJ	ADJ
決闘	duell	決闘	duell	N	N;NOM;SG
バグ	wanzen	バグ	wanzen	N	N;PL
バグ	bugs	バグ	bugs	N	N;NOM;MASC;PL
つながり	verbindungen	つながり	verbindung	V	V;NFIN
分ける	aufteilen	分ける	aufteilen	V	V;NFIN
分ける	teilen	分ける	teilen	V	V;NFIN
分ける	teilen	分ける	teilen	V	V;NFIN
分ける	aufteilen	分ける	aufteilen	V	V;NFIN
分ける	geteilt	分ける	teilen	V	V;V.PTCP
分ける	trennt	分ける	trennen	V	V;IND;SG;3;PRS;FIN
徴収	abholen	徴収	abholen	V	V;NFIN
徴収	sammeln	徴収	sammeln	V	V;NFIN
徴収	einsammeln	徴収	einsammeln	V	V;NFIN
スケジュール	fahrpläne	スケジュール	fahrplän	N	N;NOM;PL
フレーズ	ausdruck	フレーズ	ausdruck	N	N;SG
フレーズ	begriff	フレーズ	begreifen	N	N;MASC;SG
フレーズ	phrasen	フレーズ	phrasen	N	N;NOM;PL
集まる	zusammenstellen	集まる	zusammenstellen	V	V;NFIN
集まる	versammeln	集まる	versammeln	V	V;NFIN
集まる	zusammensetzen	集まる	zusammensetzen	V	V;NFIN
集まる	montieren	集まる	montieren	V	V;NFIN
弱点	schwäche	弱点	schwäche	N	N;FEM;SG
メガネ	brillen	メガネ	brillen	N	N
呼吸	durchatmen	呼吸	durchatmen	V	V;NFIN
呼吸	atmen	呼吸	atmen	V	V;NFIN
呼吸	einatmen	呼吸	einatmen	V	V;NFIN
呼吸	atmen	呼吸	atmen	V	V;NFIN
呼吸	einatmen	呼吸	einatmen	V	V;NFIN
貸切	satzung	貸切	satzung	N	N
斜面	steigung	斜面	steigung	N	N;SG
斜面	hang	斜面	hang	N	N
愛人	meisterin	愛人	meisterin	N	N;NOM;FEM;SG
インパクト	auswirkung	インパクト	auswirkung	N	N;SG
インパクト	wirkung	インパクト	wirkung	N	N;NOM;FEM;SG
収穫	ernten	収穫	ernten	V	V;NFIN
収穫	ernten	収穫	ernten	V	V;NFIN
追認	ratifizieren	追認	ratifizieren	V	V;NFIN
ヒューマン	mensch	ヒューマン	mensch	N	N;SG
ヒューマン	menschen	ヒューマン	menschen	N	N;NOM;PL
オーダー	bestellungen	オーダー	bestellingen	N	N;NOM;FEM;PL
オーダー	ordnung	オーダー	ordnung	N	N
オーダー	auftrag	オーダー	auftragen	N	N;MASC;SG
オーダー	bestellung	オーダー	bestellung	N	N;NOM;FEM;SG
オーダー	bestellungen	オーダー	bestellingen	N	N;NOM;FEM;PL
ツリー	baumes	ツリー	baumes	N	N;NOM;NEUT;SG
ツリー	bäume	ツリー	bäumen	N	N;NOM;MASC;PL
小銃	gewehre	小銃	gewehr	N	N;NOM;PL
虐待	misshandlungen	虐待	mißblundlingen	V	V;NFIN
ブース	kabine	ブース	kabine	N	N;NOM;SG
集計	kumuliert	集計	kumulieren	V	V;V.PTCP
集計	aggregierten	集計	aggregiert	V	V;IND;PL;3;PST;FIN
集計	aggregierte	集計	aggregieren	V	V;IND;SG;3;PST;FIN
集計	aggregiert	集計	aggregieren	V	V;V.PTCP
貯金	einsparung	貯金	einsparung	N	N;FEM;SG
家畜	tiere	家畜	tier	N	N;NOM;NEUT;PL
応答	antworte	応答	antworte	V	V;IND;SG;3;PRS;FIN
応答	reagieren	応答	reagieren	V	V;NFIN
応答	ansprechen	応答	ansprechen	V	V;NFIN
振る	schütteln	振る	schütteln	V	V;NFIN
振る	schüttelt	振る	schütteln	V	V;IND;SG;3;PRS;FIN
コンサルタント	beratung	コンサルタント	beratung	N	N;NOM;FEM;SG
コンサルタント	beratungsleistungen	コンサルタント	beratungsleistungen	N	N;NOM;FEM;PL
暴言	fluchen	暴言	fluch	V	V;NFIN
暴言	verfluchen	暴言	verfluchen	V	V;NFIN
補正	korrekturen	補正	korrekturen	V	V;NFIN
補正	berichtigungen	補正	berichtigung	V	V;NFIN
補正	kompensieren	補正	kompensieren	V	V;NFIN
補正	korrigieren	補正	korrigieren	V	V;NFIN
補正	anpassungen	補正	anpassingen	V	V;NFIN
補正	berichtigungen	補正	berichtigung	V	V;NFIN
遅い	spät	遅い	spät	ADJ	ADJ
遅い	langsamer	遅い	langsam	ADJ	ADJ
遅い	langsamen	遅い	langsam	ADJ	ADJ
遅い	langsame	遅い	langsam	ADJ	ADJ;NOM;FEM;PL
遅い	langsam	遅い	langsam	ADJ	ADJ
テクニック	technik	テクニック	technik	N	N;SG
続行	fortbestehen	続行	fortbestehen	V	V;NFIN
続行	anhalten	続行	anhalten	V	V;NFIN
続行	weitermachen	続行	weitermachen	V	V;NFIN
続行	fortfahren	続行	fortfahren	V	V;NFIN
続行	fortsetzen	続行	fortsetzen	V	V;NFIN
続行	fortfahren	続行	fortfahren	V	V;NFIN
勝つ	gewinnen	勝つ	gewinnen	V	V;NFIN
ハット	hut	ハット	hun	N	N;SG
ハット	kappe	ハット	kappen	N	N;SG
ハット	hüte	ハット	hüt	N	N;NOM;PL
ハット	mütze	ハット	mützen	N	N;NOM;SG
尊重	respektiere	尊重	respektieren	V	V;IND;SG;3;PRS;FIN
尊重	respektieren	尊重	respektieren	V	V;NFIN
エンジニアリング	technik	エンジニアリング	technik	N	N;SG
絶対	absolut	絶対	absolut	ADV	ADV
絶対	unbedingt	絶対	unbedingt	ADV	ADV
互換性	kompatibilität	互換性	kompatibilität	N	N;SG
拡散	verbreitung	拡散	verbreitung	N	N;NOM;FEM;SG
拡散	ausbreitung	拡散	ausbreitung	N	N;NOM;FEM;SG
拡散	verbreitung	拡散	verbreitung	N	N;NOM;FEM;SG
メモ	hinweise	メモ	hinweisen	N	N;NOM;FEM;PL
お	mahnung	お	mahnung	N	N;SG
お	mitteilung	お	mitteilung	N	N;FEM;SG
お	mitteilung	お	mitteilung	N	N;FEM;SG
規約	nutzungsbedingungen	規約	nutzungsbedingung	V	V
規約	konditionen	規約	kondition	V	V;NFIN
規約	bedingungen	規約	bedingung	V	V;NFIN
規約	satzungen	規約	satzung	V	V;NFIN
規約	statuten	規約	statut	V	V;PL;FIN
規約	verordnungen	規約	verordnungen	V	V;NFIN
リール	rolle	リール	roll	N	N;NOM;FEM;SG
喜び	freuden	喜び	freuden	V	V;NFIN
喜び	vergnügen	喜び	vergnügen	V	V;NFIN
スライド	folien	スライド	folien	N	N;NOM;PL
歌曲	lied	歌曲	lied	N	N;NOM;NEUT;SG
補充	auffüllen	補充	auffüllen	V	V;NFIN
遅延	verzögert	遅延	verzögern	V	V;V.PTCP
遅延	verzögern	遅延	verzögern	V	V;NFIN
遅延	verzögerungen	遅延	verzögerung	V	V;NFIN
遅延	verzögert	遅延	verzögern	V	V;V.PTCP
遅延	aufgeschoben	遅延	aufschieben	V	V;V.PTCP
スープ	brühe	スープ	brühen	N	N;SG
スープ	suppe	スープ	suppen	N	N;SG
便利	bequeme	便利	bequem	ADJ	ADJ;NOM;FEM;PL
便利	komfortabel	便利	komfortabel	ADJ	ADJ
便利	bequem	便利	bequem	ADJ	ADJ
便利	praktisch	便利	praktisch	ADJ	ADJ
便利	bequemlichkeit	便利	bequemlichkeit	ADJ	ADJ;NOM;SG
便利	einfachheit	便利	einfachheit	ADJ	ADJ
泥棒	dieb	泥棒	dieb	N	N;NOM;MASC;SG
泥棒	diebin	泥棒	diebin	N	N;NOM;FEM;SG
ブドウ	rebsorten	ブドウ	rebsort	N	N;PL
無償	grundlose	無償	grundlos	ADJ	ADJ;NOM;FEM;PL
支払う	zahlen	支払う	zahlen	V	V;NFIN
支払う	bezahlen	支払う	bezahlen	V	V;NFIN
支払う	zurückzahlen	支払う	zurückzahlen	V	V;NFIN
相互	wechselwirkungen	相互	wechselwirkungen	N	N;NOM;FEM;PL
相互	wechselwirkungen	相互	wechselwirkungen	N	N;NOM;FEM;PL
カニ	krabben	カニ	krabben	N	N;NOM;PL
カニ	krabben	カニ	krabben	N	N;NOM;PL
漏れ	leck	漏れ	leck		
いたずら	boshaft	いたずら	boshaft	ADJ	ADJ
ジャム	staus	ジャム	staus	N	N
伸びる	streckt	伸びる	strecken	V	V;IND;SG;3;PRS;FIN
伸びる	erstreckt	伸びる	erstrecken	V	V;IND;SG;3;PRS;FIN
