oli	hatte	olema	haben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
algatatud	eingeleitet	algatama	einleiten	V;PST;V.PTCP;PASS	V;V.PTCP
algatatud	gestartet	algatama	starten	V;PST;V.PTCP;PASS	V;V.PTCP
alaline	permanente	alaline	permanent	ADJ;NOM;SG	ADJ;NOM;FEM;SG
alaline	dauerhaft	alaline	dauerhaft	ADJ;NOM;SG	ADJ
alaline	permanent	alaline	permanent	ADJ;NOM;SG	ADJ
alaline	ständigen	alaline	ständig	ADJ;NOM;SG	ADJ
jagamine	spaltung	jagamine	spaltung	N;NOM;SG	N;FEM;SG
rakendatud	angewandt	rakendama	anwenden	V;PST;V.PTCP;PASS	V;V.PTCP
rakendatud	angewendet	rakendama	anwenden	V;PST;V.PTCP;PASS	V;V.PTCP
rakendatud	beantragte	rakendama	beantragen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
rakendatud	realisiert	rakendama	realisieren	V;PST;V.PTCP;PASS	V;V.PTCP
rakendatud	durchgeführt	rakendama	durchführen	V;PST;V.PTCP;PASS	V;V.PTCP
rakendatud	umgesetzt	rakendama	umsetzen	V;PST;V.PTCP;PASS	V;V.PTCP
rakendatud	implementiert	rakendama	implementieren	V;PST;V.PTCP;PASS	V;V.PTCP
kannatas	gelitten	kannatama	gelitt	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kannatas	erlitt	kannatama	erleiden	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kannatas	litt	kannatama	leiden	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kontseptsiooni	konzeption	kontseptsioon	konzeption	N;PRT;SG	N;SG
koostada	kompilieren	koostama	kompilieren	V;NFIN	V;NFIN
koostada	kompiliert	koostama	kompilieren	V;NFIN	V;V.PTCP
tuba	zimmer	tuba	zimmer	N;NOM;SG	N
ohvitserid	beamte	ohvitser	beamt	N;NOM;PL	N;NOM;FEM;PL
ohvitserid	polizisten	ohvitser	polizist	N;NOM;PL	N;PL
ilmne	offensichtlich	ilmne	offensichtlich	ADJ;NOM;SG	ADJ
ilmne	offensichtlicher	ilmne	offensichtlich	ADJ;NOM;SG	ADJ
ilmne	offensichtlichen	ilmne	offensichtlich	ADJ;NOM;SG	ADJ
ilmne	offensichtlicher	ilmne	offensichtlich	ADJ;NOM;SG	ADJ
ilmne	offensichtlich	ilmne	offensichtlich	ADJ;NOM;SG	ADJ
ilmne	offenkundig	ilmne	offenkundig	ADJ;NOM;SG	ADJ
usub	glaubt	uskuma	glauben	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
parandatud	repariert	parandama	reparieren	V;PST;V.PTCP;PASS	V;V.PTCP
parandatud	korrigiert	parandama	korrigieren	V;PST;V.PTCP;PASS	V;V.PTCP
parandatud	korrigierte	parandama	korrigieren	V;PST;V.PTCP;PASS	V;IND;SG;FIN
parandatud	berichtigte	parandama	berichtigt	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
parandatud	berichtigt	parandama	berichtigen	V;PST;V.PTCP;PASS	V;V.PTCP
avastamine	entdeckung	avastamine	entdeckung	N;NOM;SG	N;SG
avastamine	nachweis	avastamine	nachweis	N;NOM;SG	N
avastamine	entdeckung	avastamine	entdeckung	N;NOM;SG	N;SG
tänavad	straßen	tänav	straß	N;NOM;PL	N;NOM;PL
komöödia	komödie	komöödia	komödie	N;NOM;SG	N;NOM;SG
häire	warnung	häire	warnung	N;NOM;SG	N;NOM;SG
eemaldati	entfernte	eemaldama	entfernen	V;IND;PST;FIN;PASS	V;IND;SG;3;PST;FIN
asetatud	eingefügt	asetama	einfügen	V;PST;V.PTCP;PASS	V;V.PTCP
asetatud	platziert	asetama	plazieren	V;PST;V.PTCP;PASS	V;V.PTCP
asetatud	platzierte	asetama	plazieren	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
gps	navigationssystem	gps	navigationssystem	N;NOM;SG	N;NOM;NEUT;SG
õppekava	lehrplan	õppe_kava	lehrplan	N;NOM;SG	N
õppekava	lehrplan	õppe_kava	lehrplan	N;NOM;SG	N
metall	metallverarbeitung	metall	metallverarbeitung	N;NOM;SG	N;NOM;FEM;SG
vaikimisi	voreinstellung	vaikimisi	voreinstellung	N;NOM;SG	N;NOM;FEM;SG
vaikimisi	standardeinstellung	vaikimisi	standardeinstellung	N;NOM;SG	N;NOM;FEM;SG
omistatud	zugewiesen	omistama	zuweisen	V;PST;V.PTCP;PASS	V;V.PTCP
omistatud	zugeteilt	omistama	zuteilen	V;PST;V.PTCP;PASS	V;V.PTCP
omistatud	zugeordnet	omistama	zuordnen	V;PST;V.PTCP;PASS	V;V.PTCP
omistatud	zurückgeführt	omistama	zurückführen	V;PST;V.PTCP;PASS	V;V.PTCP
omistatud	zugeordnet	omistama	zuordnen	V;PST;V.PTCP;PASS	V;V.PTCP
omistatud	zurückzuführen	omistama	zurückführen	V;PST;V.PTCP;PASS	V;NFIN
omistatud	zugewiesen	omistama	zuweisen	V;PST;V.PTCP;PASS	V;V.PTCP
omistatud	zugeschrieben	omistama	zuschreiben	V;PST;V.PTCP;PASS	V;V.PTCP
varajane	früh	varajane	früh	ADJ;NOM;SG	ADJ
varajane	frühen	varajane	früh	ADJ;NOM;SG	ADJ
varajane	früher	varajane	früher	ADJ;NOM;SG	ADJ
tasub	zahlt	tasuma	zahlen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tasub	bezahlt	tasuma	bezahlen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
esmane	primär	esmane	primär	ADJ;NOM;SG	ADJ
esmane	primären	esmane	primär	ADJ;NOM;SG	ADJ
väljend	ausdruck	väljend	ausdruck	N;NOM;SG	N;SG
väljend	begriff	väljend	begreifen	N;NOM;SG	N;MASC;SG
väljend	ausdruck	väljend	ausdruck	N;NOM;SG	N;SG
kolledž	hochschule	kolledž	hochschule	N;NOM;SG	N;NOM;FEM;SG
tooted	produkte	toode	produkt	N;NOM;PL	N;NOM;NEUT;PL
tooted	erzeugnisse	toode	erzeugnis	N;NOM;PL	N;NOM;PL
tooted	produkt	toode	produkt	N;NOM;PL	N
korraldus	ordnung	korraldus	ordnung	N;NOM;SG	N
korraldus	auftrag	korraldus	auftragen	N;NOM;SG	N;MASC;SG
korraldus	bestellung	korraldus	bestellung	N;NOM;SG	N;NOM;FEM;SG
lootis	hoffte	lootma	hoffen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
lootis	gehofft	lootma	hoffen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lootis	erhofft	lootma	erhoffen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kohandatud	korrigiert	kohandama	korrigieren	V;PST;V.PTCP;PASS	V;V.PTCP
kohandatud	berichtigt	kohandama	berichtigen	V;PST;V.PTCP;PASS	V;V.PTCP
kohandatud	bereinigt	kohandama	bereinigen	V;PST;V.PTCP;PASS	V;V.PTCP
kohandatud	angepasst	kohandama	anpassen	V;PST;V.PTCP;PASS	V;V.PTCP
kohandatud	angepaßt	kohandama	anpapen	V;PST;V.PTCP;PASS	V;V.PTCP
kohandatud	adaptiert	kohandama	adaptieren	V;PST;V.PTCP;PASS	V;V.PTCP
kohandatud	angepasst	kohandama	anpassen	V;PST;V.PTCP;PASS	V;V.PTCP
kohandatud	benutzerdefinierte	kohandama	benutzerdefinierte	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
ilmuvad	erscheinen	ilmuma	erscheinen	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
seletab	erklärt	seletama	erklären	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
seletab	erläutert	seletama	erläutern	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
grant	zuschuss	grant	zuschessen	N;NOM;SG	N
suhtumine	haltung	suhtumine	haltung	N;NOM;SG	N;NOM;FEM;SG
suhtumine	einstellung	suhtumine	einstellung	N;NOM;SG	N;NOM;FEM;SG
piirab	schränkt	piirama	schränken	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
moraalne	moralischer	moraalne	moralisch	ADJ;NOM;SG	ADJ
moraalne	moralisch	moraalne	moralisch	ADJ;NOM;SG	ADJ
soovitatav	empfehlenswert	soovitatav	empfehlenswert	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
commons	unterhauses	commons	unterhaus	N;NOM;SG	N;NOM;NEUT;SG
commons	unterhaus	commons	unterhaus	N;NOM;SG	N;NOM;NEUT;SG
dekaan	dekan	dekaan	dekan	N;NOM;SG	N
kõneleb	spricht	kõnelema	sprechen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
abielluda	heiraten	abi_elluma	heiraten	V;NFIN	V;NFIN
abielluda	heirate	abi_elluma	heirate	V;NFIN	V;IND;SG;3;PRS;FIN
omandatud	gekauft	omandama	kaufen	V;PST;V.PTCP;PASS	V;V.PTCP
omandatud	erworben	omandama	erwerben	V;PST;V.PTCP;PASS	V;V.PTCP
merevägi	marine	mere_vägi	marin	N;NOM;SG	N;NOM;FEM;SG
suunata	weiterleiten	suunama	weiterleiten	V;NFIN	V;NFIN
suunata	umleiten	suunama	umleiten	V;NFIN	V;NFIN
tõsine	schwerwiegend	tõsine	schwerwiegend	ADJ;NOM;SG	ADJ
tõsine	ernsthaft	tõsine	ernsthaft	ADJ;NOM;SG	ADJ
tõsine	ernste	tõsine	ernst	ADJ;NOM;SG	ADJ;NOM;SG
tõsine	schwer	tõsine	schwer	ADJ;NOM;SG	ADJ
tõsine	schwerwiegend	tõsine	schwerwiegend	ADJ;NOM;SG	ADJ
tõsine	schweren	tõsine	schwer	ADJ;NOM;SG	ADJ;SG
rakendamine	umsetzung	rakendamine	umsetzung	N;NOM;SG	N;NOM;FEM;SG
rakendamine	durchführung	rakendamine	durchführung	N;NOM;SG	N;NOM;FEM;SG
kolmekordne	dreifache	kolme_kordne	dreifach	ADJ;NOM;SG	ADJ
teenida	servieren	teenima	servieren	V;NFIN	V;NFIN
teenida	dienen	teenima	dienen	V;NFIN	V;NFIN
leia	finden	leidma	finden	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
leia	suchen	leidma	suchen	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
tapetud	umgebracht	tapmetu	umbringen	V;PST;V.PTCP;PASS	V;V.PTCP
tapetud	getötet	tapmetu	töten	V;PST;V.PTCP;PASS	V;V.PTCP
tapetud	ermordet	tapmetu	ermorden	V;PST;V.PTCP;PASS	V;V.PTCP
tapetud	ermordeten	tapmetu	ermordet	V;PST;V.PTCP;PASS	V;IND;PL;3;FIN
tapetud	getötet	tapmetu	töten	V;PST;V.PTCP;PASS	V;V.PTCP
tapetud	umgebracht	tapmetu	umbringen	V;PST;V.PTCP;PASS	V;V.PTCP
tapetud	tötete	tapmetu	töten	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
tapetud	getötet	tapmetu	töten	V;PST;V.PTCP;PASS	V;V.PTCP
tapetud	ermordet	tapmetu	ermorden	V;PST;V.PTCP;PASS	V;V.PTCP
tapetud	geschlachteten	tapmetu	geschlachtet	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
tapetud	geschlachtet	tapmetu	schlachten	V;PST;V.PTCP;PASS	V;V.PTCP
väikseim	geringste	väikseim	gering	ADJ;NOM;RL;SG	ADJ;NOM;FEM;SG
planeeritud	geplant	planeerima	planen	V;PST;V.PTCP;PASS	V;V.PTCP
planeeritud	vorgesehen	planeerima	vorsehen	V;PST;V.PTCP;PASS	V;V.PTCP
kokkupõrked	zusammenstöße	kokku_põrge	zusammenstöße	N;NOM;PL	N
jaotada	vertreiben	jaotama	vertreiben	V;NFIN	V;NFIN
jaotada	verteilen	jaotama	verteilen	V;NFIN	V;NFIN
orgaanilised	organischen	orgaaniline	organisch	ADJ;NOM;PL	ADJ
orgaanilised	ökologisch	orgaaniline	ökologisch	ADJ;NOM;PL	ADJ
orgaanilised	organische	orgaaniline	organisch	ADJ;NOM;PL	ADJ;NOM;FEM;PL
orgaanilised	organisch	orgaaniline	organisch	ADJ;NOM;PL	ADJ
lava	bühne	lava	bühnen	N;NOM;SG	N;FEM;SG
lava	etappe	lava	etapp	N;NOM;SG	N;NOM;FEM;SG
kontakt	kontakt	kontakt	kontakt	N;NOM;SG	N;NOM;SG
siduda	binden	siduma	binden	V;NFIN	V;NFIN
tundus	schien	tunduma	scheinen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tundus	schienen	tunduma	schienen	V;IND;SG;3;PST;FIN;ACT	V;NFIN
laulab	singt	laulma	singen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
valgustatud	aufgeklärten	valgusta=tud	aufgeklärt	ADJ;PST;V.PTCP;PASS	ADJ
sünni	geburt	sünd	geburen	N;NOM;SG	N;SG
assotsiatsioon	assoziation	assotsiatsioon	assoziation	N;NOM;SG	N;NOM;FEM;SG
assotsiatsioon	vereinigung	assotsiatsioon	vereinigung	N;NOM;SG	N;NOM;FEM;SG
teooriaid	theorien	teooria	theorien	N;PRT;PL	N
kuulutatud	erklärt	kuulutama	erklären	V;PST;V.PTCP;PASS	V;V.PTCP
kuulutatud	deklariert	kuulutama	deklarieren	V;PST;V.PTCP;PASS	V;V.PTCP
kuulutatud	erklärte	kuulutama	erklären	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
veenda	überzeugen	veenma	überzeugen	V;NFIN	V;NFIN
veenda	überreden	veenma	überreden	V;NFIN	V;NFIN
veenda	überzeugen	veenma	überzeugen	V;NFIN	V;NFIN
veenda	überreden	veenma	überreden	V;NFIN	V;NFIN
privileegid	berechtigungen	privi_leek	berechtigung	N;NOM;PL	N;NOM;FEM;PL
edasine	weiteres	edasine	weit	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
edasine	weiterer	edasine	weit	ADJ;NOM;SG	ADJ
tungida	vordringen	tungima	vordringen	V;NFIN	V;NFIN
tungida	durchdringen	tungima	durchdringen	V;NFIN	V;NFIN
kuuluda	gehöre	kuuluma	gehören	V;NFIN	V;SBJV;SG;3;PRS;FIN
kuuluda	dazugehören	kuuluma	dazugehören	V;NFIN	V;NFIN
kuuluda	gehören	kuuluma	gehören	V;NFIN	V;IND;3;PRS;FIN
kuuluda	angehören	kuuluma	angehören	V;NFIN	V;NFIN
digitaalse	digital	digitaalne	digital	ADJ;GEN;SG	ADJ
order	beschluss	order	beschließen	N;NOM;SG	N
sulgudes	klammern	sulg	klammern	V;V.CVB	V;NFIN
sulgudes	halterungen	sulg	halterung	V;V.CVB	V;NFIN
geneetiline	genetisch	geneetiline	genetisch	ADJ;NOM;SG	ADJ
geneetiline	genetischen	geneetiline	genetisch	ADJ;NOM;SG	ADJ
geneetiline	gentechnik	geneetiline	gentechnik	ADJ;NOM;SG	ADJ
lagunemise	abbau	lagunemine	Abbau	N;GEN;SG	N
rikas	reiches	rikas	reich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
rikas	reich	rikas	reich	ADJ;NOM;SG	ADJ
nõrga	schwachen	nõrk	schwachen	ADJ;GEN;SG	ADJ
nõrga	schwach	nõrk	schwach	ADJ;GEN;SG	ADJ
nõrga	schwacher	nõrk	schwach	ADJ;GEN;SG	ADJ
baski	baskische	bask	baskisch	ADJ	ADJ;NOM;FEM;PL
baski	baskenland	bask	baskenland	ADJ	ADJ
baski	baskischen	bask	baskisch	ADJ	ADJ;NOM;PL
tegevjuht	geschäftsführung	tegev_juht	geschäftsführung	N;NOM;SG	N;NOM;FEM;SG
tegevjuht	vorstand	tegev_juht	vorstehen	N;NOM;SG	N;SG
optiline	optisch	optiline	optisch	ADJ;NOM;SG	ADJ
optiline	optisches	optiline	optisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
optiline	optischer	optiline	optisch	ADJ;NOM;SG	ADJ
kollased	gelb	kollane	gelb	ADJ;NOM;PL	ADJ
kohustatud	verpflichtete	kohustama	verpflichten	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
kohustatud	verpflichtet	kohustama	verpflichten	V;PST;V.PTCP;PASS	V;V.PTCP
turniir	wettkampf	turniir	wettkampf	N;NOM;SG	N
pärija	erbe	pärija	erben	N;NOM;SG	N;NOM;NEUT;SG
õnnelik	glücklich	õnnelik	glücklich	ADJ;NOM;SG	ADJ
õnnelik	glücklichen	õnnelik	glücklich	ADJ;NOM;SG	ADJ
õnnelik	fröhlich	õnnelik	fröhlich	ADJ;NOM;SG	ADJ
õnnelik	glücklich	õnnelik	glücklich	ADJ;NOM;SG	ADJ
õnnelik	zufrieden	õnnelik	zufrieden	ADJ;NOM;SG	ADJ
pime	blind	pime	blind	ADJ;NOM;SG	ADJ
pime	blinder	pime	blind	ADJ;NOM;SG	ADJ
ohu	gefährdung	oht	gefährdung	N;NOM;SG	N;FEM;SG
arutada	diskutieren	arutama	diskutieren	V;NFIN	V;NFIN
arutada	besprechen	arutama	besprechen	V;NFIN	V;NFIN
leiud	ergebnisse	leid	ergebnis	N;NOM;PL	N;NOM;NEUT;PL
käsk	kommando	käsk	kommando	N;NOM;SG	N;NOM;NEUT;SG
vastastikuse	gegenseitiger	vastastikune	gegenseitig	ADJ;GEN;SG	ADJ
vastastikuse	gegenseitigen	vastastikune	gegenseitig	ADJ;GEN;SG	ADJ
vähendatud	reduziert	vähenda=tud	reduzieren	V;PST;V.PTCP;PASS	V;V.PTCP
vähendatud	verringerte	vähenda=tud	verringern	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
vähendatud	vermindert	vähenda=tud	vermindern	V;PST;V.PTCP;PASS	V;V.PTCP
vähendatud	verminderte	vähenda=tud	vermindert	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
vähendatud	reduziert	vähenda=tud	reduzieren	V;PST;V.PTCP;PASS	V;V.PTCP
vähendatud	reduzierten	vähenda=tud	reduziert	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
vähendatud	verringert	vähenda=tud	verringern	V;PST;V.PTCP;PASS	V;V.PTCP
vähendatud	reduzierte	vähenda=tud	reduzieren	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
normaalne	normaler	normaalne	normal	ADJ;NOM;SG	ADJ
normaalne	normalen	normaalne	normal	ADJ;NOM;SG	ADJ
normaalne	normales	normaalne	normal	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
normaalne	normal	normaalne	normal	ADJ;NOM;SG	ADJ
genoomi	genom	genoom	genom	N;NOM;SG	N;NOM;SG
haldus	geschäftsführung	haldus	geschäftsführung	N;NOM;SG	N;NOM;FEM;SG
haldus	unternehmensführung	haldus	unternehmensführung	N;NOM;SG	N;NOM;FEM;SG
sile	sanft	sile	sanfen	ADJ;NOM;SG	ADJ
sile	glatt	sile	glatt	ADJ;NOM;SG	ADJ
saarestik	inselgruppe	saarestik	inselgruppe	N;NOM;SG	N;NOM;FEM;SG
essee	abhandlung	essee	abhandlung	N;NOM;SG	N;SG
väljaandja	verlag	välja_andja	verliegen	N;NOM;SG	N;NOM;MASC;SG
ülemaailmse	globalen	üle_maa_ilmne	global	ADJ;GEN;SG	ADJ
ülemaailmse	global	üle_maa_ilmne	global	ADJ;GEN;SG	ADJ
ülemaailmse	weltweit	üle_maa_ilmne	weltweit	ADJ;GEN;SG	ADJ
võrrand	gleichung	võrrand	gleichung	N;NOM;SG	N;SG
murda	brechen	murdma	brechen	V;NFIN	V;NFIN
mineraal	mineralstoffe	mineraal	mineralstoffe	N;NOM;SG	N;NOM;FEM;SG
sotsiaalsed	soziale	sotsiaalne	sozial	ADJ;NOM;PL	ADJ;NOM;FEM;PL
sotsiaalsed	sozialer	sotsiaalne	sozial	ADJ;NOM;PL	ADJ
sotsiaalsed	sozial	sotsiaalne	sozial	ADJ;NOM;PL	ADJ
sotsiaalsed	sozialen	sotsiaalne	sozial	ADJ;NOM;PL	ADJ;NOM;MASC;PL
plahvatas	explodieren	plahvatama	explodieren	V;IND;SG;3;PST;FIN;ACT	V;NFIN
plahvatas	explodierte	plahvatama	explodieren	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tähistada	feiert	tähistama	feiern	V;NFIN	V;IND;SG;3;PRS;FIN
tähistada	feiern	tähistama	feiern	V;NFIN	V;NFIN
tõeliselt	wirklich	tõeliselt	wirklich	ADV	ADV
absoluutselt	absolut	absoluutselt	absolut	ADV	ADV
absoluutselt	unbedingt	absoluutselt	unbedingt	ADV	ADV
kõlab	klingt	kõlama	klingen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
käik	ausrüstung	käik	ausrüstung	N;NOM;SG	N;NOM;FEM;SG
kirjeldavad	beschreiben	kirjeldama	beschreiben	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
vananenud	überholt	vananema	überholt	ADJ;PST;V.PTCP;ACT	ADJ;V.PTCP
vananenud	veraltete	vananema	veraltet	ADJ;PST;V.PTCP;ACT	ADJ;NOM;SG
vananenud	überflüssig	vananema	überflüssig	ADJ;PST;V.PTCP;ACT	ADJ
vananenud	veraltet	vananema	veralten	ADJ;PST;V.PTCP;ACT	ADJ
asendatud	abgelöst	asenda=tud	ablösen	V;PST;V.PTCP;PASS	V;V.PTCP
asendatud	überschrieben	asenda=tud	überschreiben	V;PST;V.PTCP;PASS	V;V.PTCP
asendatud	ersetzt	asenda=tud	ersetzen	V;PST;V.PTCP;PASS	V;V.PTCP
asendatud	verdrängt	asenda=tud	verdrängen	V;PST;V.PTCP;PASS	V;V.PTCP
asendatud	ersetzten	asenda=tud	ersetzt	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
asendatud	ersetzte	asenda=tud	ersetzen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
asendatud	ersetzt	asenda=tud	ersetzen	V;PST;V.PTCP;PASS	V;V.PTCP
asendatud	ersetzte	asenda=tud	ersetzen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
asendatud	ersetzt	asenda=tud	ersetzen	V;PST;V.PTCP;PASS	V;V.PTCP
asendatud	ersetzten	asenda=tud	ersetzt	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
füüsikalised	körperlich	füüsika=line	körperlich	ADJ;NOM;PL	ADJ
füüsikalised	physische	füüsika=line	physisch	ADJ;NOM;PL	ADJ;NOM;FEM;PL
füüsikalised	physischen	füüsika=line	physisch	ADJ;NOM;PL	ADJ
füüsikalised	physisch	füüsika=line	physisch	ADJ;NOM;PL	ADJ
füüsikalised	physischer	füüsika=line	physisch	ADJ;NOM;PL	ADJ
füüsikalised	körperliche	füüsika=line	körperlich	ADJ;NOM;PL	ADJ;NOM;FEM;PL
eeldada	annehmen	eeldama	annehmen	V;NFIN	V;NFIN
eeldada	übernehmen	eeldama	übernehmen	V;NFIN	V;NFIN
niiske	feucht	niiske	feucht	ADJ;NOM;SG	ADJ
niiske	feuchte	niiske	feucht	ADJ;NOM;SG	ADJ;NOM;SG
niiske	feucht	niiske	feucht	ADJ;NOM;SG	ADJ
niiske	feucht	niiske	feucht	ADJ;NOM;SG	ADJ
niiske	feuchte	niiske	feucht	ADJ;NOM;SG	ADJ;NOM;SG
sportlased	sportlern	sportlane	sportlern	N;NOM;PL	N;PL
teoreetiline	theoretischen	teoreetiline	theoretisch	ADJ;NOM;SG	ADJ
teoreetiline	theoretisches	teoreetiline	theoretisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
teoreetiline	theoretischer	teoreetiline	theoretisch	ADJ;NOM;SG	ADJ
teoreetiline	theoretisch	teoreetiline	theoretisch	ADJ;NOM;SG	ADJ
jooned	zeilen	joon	zeilen	N;NOM;PL	N;PL
jooned	leitungen	joon	leitung	N;NOM;PL	N;NOM;FEM;PL
viirused	viren	viirus	viren	N;NOM;PL	N;NOM;PL
pikaajaline	langzeit	pika_ajaline	langzeit	ADJ;NOM;SG	ADJ
pikaajaline	langfristigen	pika_ajaline	langfristig	ADJ;NOM;SG	ADJ
pikaajaline	langfristiger	pika_ajaline	langfristig	ADJ;NOM;SG	ADJ
pikaajaline	langfristig	pika_ajaline	langfristig	ADJ;NOM;SG	ADJ
taotles	beantragt	taotlema	beantragen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
taotles	angefordert	taotlema	anfordern	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
taotles	beantragte	taotlema	beantragen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
taotles	gewünscht	taotlema	wünschen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
taotles	verlangt	taotlema	verlangen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
laiendatud	erweitert	laienda=tud	erweitern	V;PST;V.PTCP;PASS	V;V.PTCP
laiendatud	ausgedehnt	laienda=tud	ausdehnen	V;PST;V.PTCP;PASS	V;V.PTCP
laiendatud	verlängert	laienda=tud	verlängern	V;PST;V.PTCP;PASS	V;V.PTCP
laiendatud	erweiterte	laienda=tud	erweitern	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
laiendatud	erweitert	laienda=tud	erweitern	V;PST;V.PTCP;PASS	V;V.PTCP
laiendatud	ausgebaut	laienda=tud	ausbauen	V;PST;V.PTCP;PASS	V;V.PTCP
laiendatud	erweiterte	laienda=tud	erweitern	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
laiendatud	expandiert	laienda=tud	expandieren	V;PST;V.PTCP;PASS	V;V.PTCP
peremees	meister	pere_mees	meist	N;NOM;SG	N;NOM;MASC;SG
kriitikud	kritik	kriitik	kritik	N;NOM;PL	N
õed	schwestern	õde	schwestern	N;NOM;PL	N;NOM;PL
õed	schwestern	õde	schwestern	N;NOM;PL	N;NOM;PL
õnn	glück	õnn	glück	N;NOM;SG	N;NOM;SG
metoodika	methodologie	metoodika	methodologie	N;NOM;SG	N;NOM;FEM;SG
metoodika	methodik	metoodika	methodik	N;NOM;SG	N;SG
sillad	brücken	sild	brücken	N;NOM;PL	N;NOM;FEM;PL
kuivatatud	trocken	kuivata=tud	trocken	ADJ;PST;V.PTCP;PASS	ADJ
kuivatatud	getrockneten	kuivata=tud	getrocknet	ADJ;PST;V.PTCP;PASS	ADJ;PL
mineraalid	mineralien	mineraal	mineralien	N;NOM;PL	N;NOM;FEM;PL
ööd	nacht	öö	nacht	N;NOM;SG	N
kokkuvõte	fazit	kokku_võte	fazit	N;NOM;SG	N;NOM;NEUT;SG
kokkuvõte	übersicht	kokku_võte	übersichen	N;NOM;SG	N;FEM;SG
ütle	sagen	ütlema	sagen	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
ütle	sagen	ütlema	sagen	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
poolakad	masten	poolakas	masten	N;NOM;PL	N;NOM;PL
orbiidil	umlaufbahn	orbiit	umlaufbahn	N;AT+ESS
;SG	N;SG
lähim	nächster	lähim	nah	ADJ;NOM;RL;SG	ADJ
lähim	nächstgelegene	lähim	nächstgelegen	ADJ;NOM;RL;SG	ADJ;NOM;FEM;SG
lähim	engsten	lähim	eng	ADJ;NOM;RL;SG	ADJ
lahtine	locker	lahtine	locker	ADJ;NOM;SG	ADJ
lahtine	lose	lahtine	los	ADJ;NOM;SG	ADJ
mitmekesisus	vielfalt	mitme_kesisus	vielfalt	N;NOM;SG	N;NOM;FEM;SG
tõlkida	übersetzt	tõlkima	übersetzen	V;NFIN	V;V.PTCP
tõlkida	übersetzen	tõlkima	übersetzen	V;NFIN	V;NFIN
