من	od	مِن	od	ADP	ADP;GEN
ملخص	synopse	مُلخَص	synopse	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
ملخص	shrnutí	مُلخَص	shrnutí	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
ملخص	souhrn	مُلخَص	souhrn	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تمرد	vzpoura	تَمَرُّد	vzpoura	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
تمرد	vzpoura	تَمَرُّد	vzpoura	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
تمرد	povstání	تَمَرُّد	povstání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
محدود	omezeno	مَحدُود	omezený	ADJ;NOM;INDF;MASC;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
محدود	omezený	مَحدُود	omezený	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
محدود	omezené	مَحدُود	omezený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
محدود	omezená	مَحدُود	omezený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
الهبوط	přístaviště	هُبُوط	přístaviště	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الهبوط	přistání	هُبُوط	přistání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الامام	imám	إِمَام	imama	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
مرصد	observatoř	مَرصَد	observatoř	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الحجة	argumentace	حُجَّة	argumentace	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الحجة	argument	حُجَّة	argument	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الاختيار	výběr	اِختِيَار	výběr	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الاختيار	volba	اِختِيَار	volba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الاختيار	výběr	اِختِيَار	výběr	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
نفوذ	páka	نُفُوذ	páka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
فجر	svítání	فَجر	svítání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
فجر	úsvit	فَجر	úsvit	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
وفد	delegace	وَفد	delegace	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
وفد	pověření	وَفد	pověření	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
السلم	žebřík	سِلم	žebřík	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
جيوش	armády	جَيش	armáda	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
مبني	postavená	مَبنِيّ	postavený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
مبني	postaven	مَبنِيّ	postavený	ADJ;NOM;INDF;MASC;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
مبني	postavené	مَبنِيّ	postavený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
مبني	postaveno	مَبنِيّ	postavený	ADJ;NOM;INDF;MASC;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
قوس	arku	قَوس	ark	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
قوس	oblouk	قَوس	oblouk	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قوس	oblouk	قَوس	oblouk	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قوس	příď	قَوس	příď	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
قوس	luk	قَوس	louka	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
مركزي	ústřední	مركزي	ústřední	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
مركزي	centrální	مركزي	centrální	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
مركزي	centralizované	مركزي	centralizovaný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
التمويل	financování	تَموِيل	financování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التمويل	financování	تَموِيل	financování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التمويل	financování	تَموِيل	financování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
طلبة	studentky	طَالِب	studentka	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
طلبة	studenti	طَالِب	student	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL;POS
طلبة	žáci	طَالِب	žák	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL;POS
رابع	čtvrtý	رَابِع	čtvrtý	ADJ;NOM;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
رابع	čtvrté	رَابِع	čtvrtý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
رابع	čtvrtá	رَابِع	čtvrtý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG
البري	divočina	بَرِّيّ	divočina	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الضروري	nutná	ضَرُورِيّ	nutný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG;POS
الضروري	nezbytná	ضَرُورِيّ	zbytný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG;NEG
الضروري	nezbytné	ضَرُورِيّ	zbytný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG;NEG
الضروري	nutné	ضَرُورِيّ	nutný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG;POS
الضروري	nezbytný	ضَرُورِيّ	zbytný	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG;NEG
صالحة	platné	صَالِح	platný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
صالحة	platná	صَالِح	platný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
صالحة	platný	صَالِح	platný	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
القهوة	kávy	قُهُوَّة	káva	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
القهوة	kafe	قُهُوَّة	kafe	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
القهوة	káva	قُهُوَّة	káva	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الكيان	subjekt	كِيَان	subjekt	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
وحيدة	samotná	وَحِيد	samotný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
وحيدة	osamělý	وَحِيد	osamělý	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
وحيدة	osamělá	وَحِيد	osamělý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
وحيدة	osamělé	وَحِيد	osamělý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
سكر	cukr	سُكر	cukr	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
التوتر	napětí	تَوَتُّر	napětí	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التوتر	stres	تَوَتُّر	stres	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السلالة	kmen	سِلَالَة	kmen	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السلالة	dynastie	سِلَالَة	dynastie	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الثروة	bohatství	ثَروَة	bohatství	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الدورات	kurzy	دَورَة	kurs	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
العشرة	deset	عَشَرَة	deset	NUM;NOM;DEF;MASC	NUM;NOM;SG
فوائد	přínosy	فَائِدَة	přínos	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
فوائد	výhody	فَائِدَة	výhoda	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
فوائد	dávky	فَائِدَة	dávka	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
خارجي	externí	خَارِجِيّ	externí	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
خارجي	vnější	خَارِجِيّ	vnější	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
خارجي	vnější	خَارِجِيّ	vnější	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
الرغبة	touha	رَغبَة	touha	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الدوران	otáčení	دَوَرَان	otáčení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الدوران	střídání	دَوَرَان	střídání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الدوران	rotace	دَوَرَان	rotace	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الدوران	spin	دَوَرَان	spin	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
اقتصادي	ekonomický	اِقتِصَادِيّ	ekonomický	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
اقتصادي	ekonomická	اِقتِصَادِيّ	ekonomický	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
المهندسين	inženýři	مُهَندِس	inženýr	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
النشاطات	aktivity	نَشَاط	aktivita	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الانتباه	pozor	اِنتِبَاه	pozor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الانتباه	pozornost	اِنتِبَاه	pozornost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
زملاء	kolegové	زَمِيل	kolega	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL;POS
زملاء	spolužáci	زَمِيل	spolužák	N;NOM;INDF;PL	N;ANIM;NOM;MASC;PL;POS
توقفت	zastavil	تَوَقَّف	zastavit	V;PFV;FEM;SG;3;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
توقفت	přestalo	تَوَقَّف	přestat	V;PFV;FEM;SG;3;ACT	V;NEUT;SG;POS;PST;V.PTCP;ACT
توقفت	přestal	تَوَقَّف	přestat	V;PFV;FEM;SG;3;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
تمويل	financování	تَموِيل	financování	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
تمويل	financování	تَموِيل	financování	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
تمويل	financování	تَموِيل	financování	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
المستشار	poradkyně	مُستَشَار	poradkyně	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المستشار	poradce	مُستَشَار	poradce	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الممارسة	trénink	مُمَارَسَة	trénink	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الممارسة	praxe	مُمَارَسَة	praxe	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
فقدت	ztratil	فَقَد	ztratit	V;PFV;FEM;SG;3;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
منازل	rody	مَنزِل	rod	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
منازل	domy	مَنزِل	dům	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
منازل	domy	مَنزِل	dům	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
منازل	domovy	مَنزِل	domov	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
المقبرة	hrob	مُقبِر	hrob	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المقبرة	hrobka	مُقبِر	hrobka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المقبرة	hřbitov	مُقبِر	hřbitov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المقبرة	pohřebiště	مُقبِر	pohřebiště	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المقبرة	hřbitov	مُقبِر	hřbitov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الاستعمال	užití	اِستِعمَال	užití	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الاستعمال	využití	اِستِعمَال	využití	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الاستعمال	použití	اِستِعمَال	použití	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الاستعمال	používání	اِستِعمَال	používání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الاستعمال	využití	اِستِعمَال	využití	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الاستعمال	použití	اِستِعمَال	použití	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الاستعمال	užití	اِستِعمَال	užití	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
يعلن	oznamuje	أَعلَن	oznamovat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
يعلن	prohlašuje	أَعلَن	prohlašovat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
يعلن	prohlašuje	أَعلَن	prohlašovat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
السوائل	tekutiny	سَائِل	tekutina	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
السوائل	tekutiny	سَائِل	tekutina	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
السوائل	kapaliny	سَائِل	kapalina	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
حقيقي	skutečný	حَقِيقِيّ	skutečný	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
حقيقي	skutečná	حَقِيقِيّ	skutečný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
حقيقي	opravdový	حَقِيقِيّ	opravdový	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
حقيقي	reálné	حَقِيقِيّ	reálný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
نار	oheň	نَار	oheň	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نار	požár	نَار	požár	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
كليب	zásobník	كليب	zásobník	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
كليب	klip	كليب	klip	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
برلمان	parlament	بَرلَمَان	parlament	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
التصوف	mystika	تَصَوُّف	mystika	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الحمام	koupelna	حَمَام	koupelna	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الحمام	toaleta	حَمَام	toaleta	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الحمام	záchod	حَمَام	záchod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الحمام	vana	حَمَام	vana	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الحمام	koupel	حَمَام	koupel	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
يقف	stojí	وَقَف	stát	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
المخطوطات	rukopisy	مَخطُوط	rukopis	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
بورصة	bursa	بُورصَة	bursa	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
ضعيفة	slabý	ضَعِيف	slabý	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
ضعيفة	slabá	ضَعِيف	slabý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
خمسين	padesát	خَمسُون	padesát	NUM;NOM;INDF	NUM;NOM;SG
عضلة	sval	عضلة	sval	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الصاروخ	raketa	صَارُوخ	raketa	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الصاروخ	střela	صَارُوخ	střela	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الصاروخ	raketa	صَارُوخ	raketa	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الطاقم	posádka	طَاقِم	posádka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الطاقم	štáb	طَاقِم	štáb	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
نووي	nukleární	نَوَوِيّ	nukleární	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
نووي	jaderné	نَوَوِيّ	jaderný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
نووي	jaderná	نَوَوِيّ	jaderný	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
نووي	jaderný	نَوَوِيّ	jaderný	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
المخ	mozek	مُخّ	mozek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
مسيحي	křesťanské	مَسِيحِيّ	křesťanský	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
مسيحي	křesťanská	مَسِيحِيّ	křesťanský	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
البحيرات	jezera	بُحَيرَة	jezero	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
السياسيين	politici	سِيَاسِيّ	politik	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
السياسيين	politiky	سِيَاسِيّ	politika	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
توافق	kompatibilita	تَوَافُق	kompatibilita	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
صالة	lounge	صَالَة	lounge	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
صالة	hala	صَالَة	hala	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
صالة	sál	صَالَة	sál	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عصبية	nervózní	عَصَبِيّ	nervózní	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
المسؤولية	ručení	مَسؤُولِيَّة	ručení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المسؤولية	odpovědnost	مَسؤُولِيَّة	odpovědnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المسؤولية	zodpovědnost	مَسؤُولِيَّة	zodpovědnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المسؤولية	odpovědnost	مَسؤُولِيَّة	odpovědnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
يحيط	obklopuje	أَحَاط	obklopovat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
تجديد	obnovení	تَجدِيد	obnovení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
تجديد	obnova	تَجدِيد	obnova	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
نفط	ropa	نَفط	ropa	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
نفط	olej	نَفط	olej	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نفط	ropa	نَفط	ropa	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
خطوات	kroky	خَطوَة	krok	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
خطوات	schody	خَطوَة	schod	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
خطوات	kroky	خَطوَة	krok	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
حلبة	okruh	حَلبَة	okruh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
حلبة	obvod	حَلبَة	obvod	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الضحايا	oběti	ضَحِيَّة	oběť	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الفتيات	dívky	فَتَاة	dívka	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الفتيات	holčičky	فَتَاة	holčička	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الفتيات	holky	فَتَاة	holka	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الفتيات	děvčata	فَتَاة	děvče	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
الحوادث	nehody	حَادِث	nehoda	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الحوادث	incidenty	حَادِث	incident	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
توسع	expanze	تَوَسُّع	expanze	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
توسع	rozšiřování	تَوَسُّع	rozšiřování	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
توسع	rozšíření	تَوَسُّع	rozšíření	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
الهنود	indiáni	هِندِيّ	indián	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
الهنود	indové	هِندِيّ	indový	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
عدوى	infekce	عَدوَى	infekce	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عدوى	nákaza	عَدوَى	nákaza	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الانقلاب	převrat	اِنقِلَاب	převrat	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المعتمدة	schváleno	مُعتَمَد	schválený	ADJ;NOM;DEF;FEM;SG	ADJ;NEUT;SG;POS;V.PTCP;PASS
المعتمدة	schválen	مُعتَمَد	schválený	ADJ;NOM;DEF;FEM;SG	ADJ;MASC;SG;POS;V.PTCP;PASS
المعتمدة	schválená	مُعتَمَد	schválený	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG;POS
المعتمدة	schválený	مُعتَمَد	schválený	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
عواصم	capitals	عَاصِمَة	capitals	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
قطار	vláček	قِطَار	vláček	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قطار	vlak	قِطَار	vlak	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تقبل	přijmout	قَبِل	přijmout	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;POS;NFIN
مقاعد	sedadel	مَقعَد	sedadlo	N;NOM;INDF;PL	N;NOM;NEUT;PL;POS
مقاعد	sedadla	مَقعَد	sedadlo	N;NOM;INDF;PL	N;NOM;NEUT;PL;POS
مقاعد	sedačky	مَقعَد	sedačka	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
مرت	prošel	مَرّ	projít	V;PFV;FEM;SG;3;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
احتياجات	potřeby	اِحتِيَاج	potřeba	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
حصة	sdílení	حِصَّة	sdílení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
غنية	bohaté	غَنِيّ	bohatý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
غنية	bohatá	غَنِيّ	bohatý	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
غنية	bohatý	غَنِيّ	bohatý	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
الثدي	prsu	ثَدِيّ	prs	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الهيئات	těla	هَيئَة	tělo	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
شرط	stav	شَرط	stav	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
شرط	podmínka	شَرط	podmínka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الروضة	školka	رَوضَة	školka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الروضة	školka	رَوضَة	školka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
بدا	začalo	بَدَا	začít	V;PFV;MASC;SG;3;ACT	V;NEUT;SG;POS;PST;V.PTCP;ACT
بدا	začal	بَدَا	začít	V;PFV;MASC;SG;3;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
المبادرة	iniciativa	مُبَادَرَة	iniciativa	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المبادرة	podnět	مُبَادَرَة	podnět	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
تراث	odkaz	تُرَاث	odkaz	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
تراث	dědictví	تُرَاث	dědictví	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
التصنيفات	ratingy	تَصنِيفَة	rating	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
مؤتمرات	kongresy	مُؤتَمَر	kongres	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
التخزين	sklad	تَخزِين	sklad	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التخزين	úložiště	تَخزِين	úložiště	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التخزين	uchovávání	تَخزِين	uchovávání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التخزين	skladování	تَخزِين	skladování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
نفسية	psychologický	نَفسِيّ	psychologický	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
نفسية	psychické	نَفسِيّ	psychický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
نفسية	psychologické	نَفسِيّ	psychologický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
داخلي	vnitřní	دَاخِلِيّ	vnitřní	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
داخلي	interní	دَاخِلِيّ	interní	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
داخلي	vnitřní	دَاخِلِيّ	vnitřní	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
استراتيجية	strategie	إِسترَاتِيجِيَّة	strategie	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الخرائط	mapy	خَرِيطَة	mapa	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الرمال	písek	رَمل	písek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
فيروسات	viry	فَيرُوس	vir	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
الوراثة	genetika	وَرَاثَة	genetika	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الوراثة	dědictví	وَرَاثَة	dědictví	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الزيادة	navýšení	زِيَادَة	navýšení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الزيادة	zvýšení	زِيَادَة	zvýšení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الزيادة	nárůst	زِيَادَة	nárůst	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
ترجم	přeložit	تَرجَم	přeložit	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
الاستعمارية	koloniální	اِستِعمَارِيّ	koloniální	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الفاتح	dobyvatel	فَاتِح	dobyvatel	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الخلف	vzad	خَلَف	vzad	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
