din	從	din	從	ADP;ACC	ADP
comparativ	比較	comparativ	比較	ADV	ADV
salt	食鹽	salt	食鹽	N;INDF;MASC;SG	N
salt	鹽	salt	鹽	N;INDF;MASC;SG	N
tensiune	電壓	tensiune	電壓	N;INDF;FEM;SG	N
banda	帶子	bandă	帶子	N;DEF;FEM;SG	N
banda	膠帶	bandă	膠帶	N;DEF;FEM;SG	N
banda	磁帶	bandă	磁帶	N;DEF;FEM;SG	N
batman	蝙	batman	蝙	N;INDF;MASC;SG	N
trăiască	直播	trăi	直播	V;SBJV;3;PRS;FIN	V
moneda	貨幣	moneda	貨幣	N;DEF;FEM;SG	N
moneda	幣值	moneda	幣值	N;DEF;FEM;SG	N
moneda	硬幣	moneda	硬幣	N;DEF;FEM;SG	N
moneda	錢幣	moneda	錢幣	N;DEF;FEM;SG	N
instalații	設施	instalație	設施	N;INDF;FEM;PL	N
instalații	裝置	instalație	裝置	N;INDF;FEM;PL	N
aruncă	扔	arunca	扔	V;IND;SG;3;PST;FIN	V
aruncă	丟	arunca	丟	V;IND;SG;3;PST;FIN	V
conservare	養護	conservare	養護	N;INDF;FEM;SG	N
conservare	保育	conservare	保育	N;INDF;FEM;SG	N
conservare	保全	conservare	保全	N;INDF;FEM;SG	N
accentul	口音	accent	口音	N;DEF;MASC;SG	N
trenul	火車	tren	火車	N;DEF;MASC;SG	N
trenul	列車	tren	列車	N;DEF;MASC;SG	N
manuscris	手稿	manuscris	手稿	N;INDF;MASC;SG	N
manuscris	稿子	manuscris	稿子	N;INDF;MASC;SG	N
tanc	坦克	tanc	坦克	N;INDF;MASC;SG	N
gust	味道	gust	味道	N;INDF;MASC;SG	N
gust	味覺	gust	味覺	N;INDF;MASC;SG	N
gust	品味	gust	品味	N;INDF;MASC;SG	N
vila	別墅	vilă	別墅	N;DEF;FEM;SG	N
muncitori	工人	muncitor	工人	N;INDF;MASC;PL	N
geografia	地理	geografie	地理	N;DEF;FEM;SG	N
geografia	地理	geografie	地理	N;DEF;FEM;SG	N
geografia	地域	geografie	地域	N;DEF;FEM;SG	N
geografia	地理	geografie	地理	N;DEF;FEM;SG	N
bugetul	預算	buget	預算	N;DEF;MASC;SG	N
intervalul	山脈	interval	山脈	N;DEF;MASC;SG	N
intervalul	範圍	interval	範圍	N;DEF;MASC;SG	N
intervalul	射程	interval	射程	N;DEF;MASC;SG	N
intervalul	區間	interval	區間	N;DEF;MASC;SG	N
intervalul	間歇	interval	間歇	N;DEF;MASC;SG	N
intervalul	間	interval	間	N;DEF;MASC;SG	N
străzile	街道	stradă	街道	N;DEF;FEM;PL	N
cablu	纜繩	cablu	纜繩	N;INDF;MASC;SG	N
cablu	電纜	cablu	電纜	N;INDF;MASC;SG	N
barajul	壩	baraj	壩	N;DEF;MASC;SG	N
barajul	水電	baraj	水電	N;DEF;MASC;SG	N
barajul	水庫	baraj	水庫	N;DEF;MASC;SG	N
barajul	大壩	baraj	大壩	N;DEF;MASC;SG	N
barajul	水壩	baraj	水壩	N;DEF;MASC;SG	N
lector	講師	lector	講師	N;INDF;MASC;SG	N
primăvară	春	primăvară	春	N;INDF;FEM;SG	N
primăvară	春秋	primăvară	春秋	N;INDF;FEM;SG	N
primăvară	春天	primăvară	春天	N;INDF;FEM;SG	N
primăvară	彈簧	primăvară	彈簧	N;INDF;FEM;SG	N
primăvară	春季	primăvară	春季	N;INDF;FEM;SG	N
gândirea	思維	gândire	思維	N;DEF;FEM;SG	N
gândirea	思考	gândire	思考	N;DEF;FEM;SG	N
repere	里程	repere	里程	N;INDF;FEM;PL	N
interpreta	詮釋	interpreta	詮釋	V;IND;SG;3;IPFV;FIN	V
acoperire	封面	acoperire	封面	N;INDF;FEM;SG	N
acoperire	掩護	acoperire	掩護	N;INDF;FEM;SG	N
pasăre	鳥	pasăre	鳥	N;INDF;FEM;SG	N
ocazional	偶而	ocazional	偶而	ADV	ADV
ocazional	偶而	ocazional	偶而	ADV	ADV
ocazional	偶爾	ocazional	偶爾	ADV	ADV
atei	無神	atel	無神	N;DEF;MASC;PL	N
fundul	屁股	fund	屁股	N;DEF;MASC;SG	N
stadiul	舞台	stadiu	舞台	N;DEF;MASC;SG	N
stadiul	階段	stadiu	階段	N;DEF;MASC;SG	N
transforma	轉換	transforma	轉換	V;IND;SG;3;IPFV;FIN	V
transforma	變換	transforma	變換	V;IND;SG;3;IPFV;FIN	V
transforma	轉變	transforma	轉變	V;IND;SG;3;IPFV;FIN	V
transforma	變形	transforma	變形	V;IND;SG;3;IPFV;FIN	V
grădină	園	grădină	園	N;INDF;FEM;SG	N
grădină	園林	grădină	園林	N;INDF;FEM;SG	N
grădină	花園	grădină	花園	N;INDF;FEM;SG	N
grădină	園藝	grădină	園藝	N;INDF;FEM;SG	N
springs	彈簧	springs	彈簧	N;INDF;MASC;SG	N
scaune	椅	scaun	椅	N;INDF;FEM;PL	N
scaune	椅子	scaun	椅子	N;INDF;FEM;PL	N
scaune	席位	scaun	席位	N;INDF;FEM;PL	N
scaune	座位	scaun	座位	N;INDF;FEM;PL	N
apărând	捍衛	apăra	捍衛	V;V.MSDR	V
organe	器官	organ	器官	N;INDF;FEM;PL	N
organe	器官	organ	器官	N;INDF;FEM;PL	N
organe	風琴	organ	風琴	N;INDF;FEM;PL	N
surori	姐妹	soră	姐妹	N;INDF;FEM;PL	N
surori	姊妹	soră	姊妹	N;INDF;FEM;PL	N
eforturi	努力	efort	努力	N;INDF;FEM;PL	N
ring	環	ring	環	N;INDF;MASC;SG	N
ring	戒指	ring	戒指	N;INDF;MASC;SG	N
sever	嚴重	sever	嚴重	ADJ;INDF;MASC;SG	ADJ
faze	階段	fază	階段	N;INDF;FEM;PL	N
pielea	肌膚	piele	肌膚	N;DEF;FEM;SG	N
pactului	協約	pact	協約	N;DEF;MASC;SG	N
revistele	雜誌	revistă	雜誌	N;DEF;FEM;PL	N
noroc	歡呼	noroc	歡呼	N;INDF;MASC;SG	N
definiția	定義	definiție	定義	N;DEF;FEM;SG	N
averea	財富	avere	財富	N;DEF;FEM;SG	N
țintă	目標	țintă	目標	N;INDF;FEM;SG	N
cunoștință	熟人	cunoștință	熟人	N;INDF;FEM;SG	N
vărul	表姐	văr	表姐	N;DEF;MASC;SG	N
vărul	表妹	văr	表妹	N;DEF;MASC;SG	N
vărul	表弟	văr	表弟	N;DEF;MASC;SG	N
vărul	表哥	văr	表哥	N;DEF;MASC;SG	N
fereastră	窗戶	fereastră	窗戶	N;INDF;FEM;SG	N
fereastră	窗	fereastră	窗	N;INDF;FEM;SG	N
propagandă	宣傳	propagandă	宣傳	N;INDF;FEM;SG	N
crească	成長	crește	成長	V;SBJV;3;PRS;FIN	V
crească	生長	crește	生長	V;SBJV;3;PRS;FIN	V
ccd	ccd	ccd	ccd	N	N
lanțul	鏈	lanț	鏈	N;DEF;MASC;SG	N
lanțul	連鎖	lanț	連鎖	N;DEF;MASC;SG	N
lanțul	鏈	lanț	鏈	N;DEF;MASC;SG	N
mecanica	力學	mecanică	力學	N;DEF;FEM;SG	N
roll	捲	roll	捲	N;INDF;MASC;SG	N
roll	卷	roll	卷	N;INDF;MASC;SG	N
coadă	佇列	coadă	佇列	N;INDF;FEM;SG	N
coadă	尾巴	coadă	尾巴	N;INDF;FEM;SG	N
coadă	尾	coadă	尾	N;INDF;FEM;SG	N
judecător	法官	judecător	法官	N;INDF;MASC;SG	N
semnează	簽字	semna	簽字	V;IND;3;PRS;FIN	V
semnează	簽	semna	簽	V;IND;3;PRS;FIN	V
termică	熱力	termic	熱力	N;INDF;FEM;SG	N
argumentele	論證	argument	論證	N;DEF;FEM;PL	N
argumentele	參數	argument	參數	N;DEF;FEM;PL	N
argumentele	論點	argument	論點	N;DEF;FEM;PL	N
fir	電線	fir	電線	N;INDF;MASC;SG	N
fir	鋼絲	fir	鋼絲	N;INDF;MASC;SG	N
fir	鐵絲	fir	鐵絲	N;INDF;MASC;SG	N
fir	線	fir	線	N;INDF;MASC;SG	N
legiunea	軍團	legiune	軍團	N;DEF;FEM;SG	N
chip	晶片	chip	晶片	N;INDF;MASC;SG	N
prefect	省長	prefect	省長	N;INDF;MASC;SG	N
coroană	花環	coroană	花環	N;INDF;FEM;SG	N
coroană	冠	coroană	冠	N;INDF;FEM;SG	N
coroană	皇冠	coroană	皇冠	N;INDF;FEM;SG	N
triburile	部族	trib	部族	N;DEF;FEM;PL	N
triburile	部落	trib	部落	N;DEF;FEM;PL	N
platoul	高原	platou	高原	N;DEF;MASC;SG	N
păsările	鳥類	pasăre	鳥類	N;DEF;FEM;PL	N
păsările	鳥	pasăre	鳥	N;DEF;FEM;PL	N
păsările	鳥兒	pasăre	鳥兒	N;DEF;FEM;PL	N
arcul	弓	arc	弓	N;DEF;MASC;SG	N
square	平方	square	平方	N;INDF;MASC;SG	N
square	方塊	square	方塊	N;INDF;MASC;SG	N
square	方形	square	方形	N;INDF;MASC;SG	N
square	廣場	square	廣場	N;INDF;MASC;SG	N
call	電話	call	電話	N;INDF;MASC;SG	N
call	通話	call	通話	N;INDF;MASC;SG	N
cerul	天空	cer	天空	N;DEF;MASC;SG	N
companiile	公司	companie	公司	N;DEF;FEM;PL	N
adulți	成人	adult	成人	N;INDF;MASC;PL	N
adulți	成人	adult	成人	N;INDF;MASC;PL	N
adulți	成年	adult	成年	N;INDF;MASC;PL	N
nivele	關卡	nivel	關卡	N;INDF;FEM;PL	N
copertă	封面	copertă	封面	N;INDF;FEM;SG	N
copertă	掩護	copertă	掩護	N;INDF;FEM;SG	N
coordonatele	坐標	coordonată	坐標	N;DEF;FEM;PL	N
coordonatele	座	coordonată	座	N;DEF;FEM;PL	N
armament	軍備	armament	軍備	N;INDF;MASC;SG	N
armament	軍備	armament	軍備	N;INDF;MASC;SG	N
credit	信用	credit	信用	N;INDF;MASC;SG	N
credit	信貸	credit	信貸	N;INDF;MASC;SG	N
simfonia	交響	simfonie	交響	N;DEF;FEM;SG	N
simfonia	交響	simfonie	交響	N;DEF;FEM;SG	N
visul	夢	vis	夢	N;DEF;MASC;SG	N
visul	夢境	vis	夢境	N;DEF;MASC;SG	N
visul	夢想	vis	夢想	N;DEF;MASC;SG	N
întreprinderi	企業	întreprindere	企業	N;INDF;FEM;PL	N
entități	實體	entitate	實體	N;INDF;FEM;PL	N
pescuit	漁業	pescuit	漁業	N;INDF;MASC;SG	N
pescuit	釣魚	pescuit	釣魚	N;INDF;MASC;SG	N
pescuit	漁業	pescuit	漁業	N;INDF;MASC;SG	N
proporție	比例	proporție	比例	N;INDF;FEM;SG	N
frecvența	頻率	frecvență	頻率	N;DEF;FEM;SG	N
etaje	地板	etaj	地板	N;INDF;FEM;PL	N
rază	半徑	rază	半徑	N;INDF;FEM;SG	N
reciproc	相互	reciproc	相互	ADV	ADV
trenuri	火車	tren	火車	N;INDF;FEM;PL	N
trenuri	列車	tren	列車	N;INDF;FEM;PL	N
antena	小菜	antena	小菜	N;DEF;FEM;SG	N
antena	菜	antena	菜	N;DEF;FEM;SG	N
antena	天線	antena	天線	N;DEF;FEM;SG	N
umbra	影	umbră	影	N;DEF;FEM;SG	N
umbra	影子	umbră	影子	N;DEF;FEM;SG	N
umbra	陰影	umbră	陰影	N;DEF;FEM;SG	N
umbra	暗影	umbră	暗影	N;DEF;FEM;SG	N
umbra	陰影	umbră	陰影	N;DEF;FEM;SG	N
mărturii	證言	mărturie	證言	N;INDF;FEM;PL	N
mărturii	證詞	mărturie	證詞	N;INDF;FEM;PL	N
mărturii	證言	mărturie	證言	N;INDF;FEM;PL	N
mărturii	證詞	mărturie	證詞	N;INDF;FEM;PL	N
figură	圖	figură	圖	N;INDF;FEM;SG	N
promovează	推廣	promova	推廣	V;IND;3;PRS;FIN	V
contul	帳號	cont	帳號	N;DEF;MASC;SG	N
contul	帳戶	cont	帳戶	N;DEF;MASC;SG	N
pedeapsa	罰	pedeapsă	罰	N;DEF;FEM;SG	N
pedeapsa	懲罰	pedeapsă	懲罰	N;DEF;FEM;SG	N
pedeapsa	處罰	pedeapsă	處罰	N;DEF;FEM;SG	N
pedeapsa	刑罰	pedeapsă	刑罰	N;DEF;FEM;SG	N
pedeapsa	刑罰	pedeapsă	刑罰	N;DEF;FEM;SG	N
pedeapsa	懲罰	pedeapsă	懲罰	N;DEF;FEM;SG	N
pedeapsa	處罰	pedeapsă	處罰	N;DEF;FEM;SG	N
bancă	銀行	bancă	銀行	N;INDF;FEM;SG	N
bancă	長椅	bancă	長椅	N;INDF;FEM;SG	N
bancă	板凳	bancă	板凳	N;INDF;FEM;SG	N
domnule	先生	domn	先生	N;VOC;DEF;MASC;SG	N
săptămâna	星期	săptămână	星期	N;DEF;FEM;SG	N
săptămâna	週	săptămână	週	N;DEF;FEM;SG	N
sarcini	任務	sarcină	任務	N;INDF;FEM;PL	N
circuitul	迴路	circuit	迴路	N;DEF;MASC;SG	N
circuitul	電路	circuit	電路	N;DEF;MASC;SG	N
pianist	鋼琴	pianist	鋼琴	N;INDF;MASC;SG	N
reclamă	商用	reclama	商用	N;INDF;FEM;SG	N
reclamă	商事	reclama	商事	N;INDF;FEM;SG	N
reclamă	商業	reclama	商業	N;INDF;FEM;SG	N
reclamă	廣告	reclama	廣告	N;INDF;FEM;SG	N
merite	優點	merit	優點	N;INDF;FEM;PL	N
comunicații	通訊	comunicație	通訊	N;INDF;FEM;PL	N
marketing	行銷	marketing	行銷	N;INDF;MASC;SG	N
declara	申報	declara	申報	V;IND;SG;3;IPFV;FIN	V
scade	減少	scădea	減少	V;IND;SG;3;PRS;FIN	V
scade	降低	scădea	降低	V;IND;SG;3;PRS;FIN	V
ton	音調	ton	音調	N;INDF;MASC;SG	N
ton	色調	ton	色調	N;INDF;MASC;SG	N
ton	音	ton	音	N;INDF;MASC;SG	N
ton	基調	ton	基調	N;INDF;MASC;SG	N
ton	語氣	ton	語氣	N;INDF;MASC;SG	N
cheia	鑰匙	cheie	鑰匙	N;DEF;FEM;SG	N
cheia	鍵	cheie	鍵	N;DEF;FEM;SG	N
cheia	關鍵	cheie	關鍵	N;DEF;FEM;SG	N
schi	滑雪	schi	滑雪	N;INDF;MASC;SG	N
schi	滑雪	schi	滑雪	N;INDF;MASC;SG	N
aeroport	機場	aeroport	機場	N;INDF;MASC;SG	N
talentul	人	talent	人	N;DEF;MASC;SG	N
talentul	天才	talent	天才	N;DEF;MASC;SG	N
talentul	天賦	talent	天賦	N;DEF;MASC;SG	N
nepoata	外	nepoată	外	N;DEF;FEM;SG	N
nepoata	外甥	nepoată	外甥	N;DEF;FEM;SG	N
nepoata	姪女	nepoată	姪女	N;DEF;FEM;SG	N
ouă	蛋	ou	蛋	N;INDF;FEM;PL	N
ouă	雞蛋	ou	雞蛋	N;INDF;FEM;PL	N
ouă	卵	ou	卵	N;INDF;FEM;PL	N
ușa	門	ușă	門	N;DEF;FEM;SG	N
panchen	班禪	panchen	班禪	N;INDF;MASC;SG	N
firmă	事務	firmă	事務	N;INDF;FEM;SG	N
imnul	國歌	imn	國歌	N;DEF;MASC;SG	N
chirurgie	手術	chirurgie	手術	N;INDF;FEM;SG	N
chirurgie	外科	chirurgie	外科	N;INDF;FEM;SG	N
icoana	圖示	icoană	圖示	N;DEF;FEM;SG	N
pași	步驟	pas	步驟	N;INDF;MASC;PL	N
ritm	韻律	ritm	韻律	N;INDF;MASC;SG	N
ritm	節奏	ritm	節奏	N;INDF;MASC;SG	N
placa	牌匾	placă	牌匾	N;DEF;FEM;SG	N
nori	雲	nor	雲	N;INDF;MASC;PL	N
nori	雲彩	nor	雲彩	N;INDF;MASC;PL	N
mercedes	賓士	mercedes	賓士	N;INDF;MASC;SG	N
intelectuali	智力	intelectual	智力	N;INDF;MASC;PL	N
proprietari	業	proprietar	業	N;INDF;MASC;PL	N
popularitate	人氣	popularitate	人氣	N;INDF;FEM;SG	N
homo	同性	homo	同性	N;INDF;MASC;SG	N
castle	城堡	castle	城堡	N;INDF;MASC;SG	N
castle	城	castle	城	N;INDF;MASC;SG	N
droguri	藥品	drog	藥品	N;INDF;FEM;PL	N
droguri	藥物	drog	藥物	N;INDF;FEM;PL	N
droguri	毒品	drog	毒品	N;INDF;FEM;PL	N
droguri	塗料	drog	塗料	N;INDF;FEM;PL	N
droguri	藥物	drog	藥物	N;INDF;FEM;PL	N
execuție	處	execuție	處	N;INDF;FEM;SG	N
jucând	玩	juca	玩	V;V.MSDR	V
jucând	播放	juca	播放	V;V.MSDR	V
succese	成功	succes	成功	N;INDF;FEM;PL	N
nuvelă	小說	nuvelă	小說	N;INDF;FEM;SG	N
nuvelă	中篇	nuvelă	中篇	N;INDF;FEM;SG	N
publica	刊登	publica	刊登	V;IND;SG;3;IPFV;FIN	V
publica	發表	publica	發表	V;IND;SG;3;IPFV;FIN	V
card	名片	card	名片	N;INDF;MASC;SG	N
card	紙牌	card	紙牌	N;INDF;MASC;SG	N
card	卡片	card	卡片	N;INDF;MASC;SG	N
promis	允諾	promite	允諾	V;MASC;SG;V.PTCP	V
incident	事變	incident	事變	N;INDF;MASC;SG	N
incident	事件	incident	事件	N;INDF;MASC;SG	N
gândire	思維	gândire	思維	N;INDF;FEM;SG	N
gândire	思考	gândire	思考	N;INDF;FEM;SG	N
farmacie	藥店	farmacie	藥店	N;INDF;FEM;SG	N
farmacie	藥房	farmacie	藥房	N;INDF;FEM;SG	N
farmacie	藥劑	farmacie	藥劑	N;INDF;FEM;SG	N
farmacie	藥店	farmacie	藥店	N;INDF;FEM;SG	N
portrete	肖像	portret	肖像	N;INDF;FEM;PL	N
portrete	畫像	portret	畫像	N;INDF;FEM;PL	N
portrete	肖像	portret	肖像	N;INDF;FEM;PL	N
parcuri	公園	parc	公園	N;INDF;FEM;PL	N
sângele	血液	sânge	血液	N;DEF;MASC;SG	N
sângele	血	sânge	血	N;DEF;MASC;SG	N
sângele	血跡	sânge	血跡	N;DEF;MASC;SG	N
sângele	鮮血	sânge	鮮血	N;DEF;MASC;SG	N
stiluri	樣式	stil	樣式	N;INDF;FEM;PL	N
stiluri	風格	stil	風格	N;INDF;FEM;PL	N
teamă	恐懼	teamă	恐懼	N;INDF;FEM;SG	N
statui	雕像	statui	雕像	N;INDF;FEM;PL	N
statui	塑像	statui	塑像	N;INDF;FEM;PL	N
sâmbătă	星期	sâmbătă	星期	N;INDF;FEM;SG	N
sâmbătă	週六	sâmbătă	週六	N;INDF;FEM;SG	N
bunica	祖母	bunică	祖母	N;DEF;FEM;SG	N
bunica	奶奶	bunică	奶奶	N;DEF;FEM;SG	N
limitate	有限	limitat	有限	ADJ;INDF;FEM;PL	ADJ
pereți	牆壁	perete	牆壁	N;INDF;MASC;PL	N
pereți	城牆	perete	城牆	N;INDF;MASC;PL	N
pereți	牆	perete	牆	N;INDF;MASC;PL	N
distincție	區分	distincție	區分	N;INDF;FEM;SG	N
distincție	區別	distincție	區別	N;INDF;FEM;SG	N
platformă	站台	platformă	站台	N;INDF;FEM;SG	N
platformă	平台	platformă	平台	N;INDF;FEM;SG	N
cronici	編年	cronică	編年	N;INDF;FEM;PL	N
rugăciune	禱告	rugăciune	禱告	N;INDF;FEM;SG	N
personalitatea	人格	personalitate	人格	N;DEF;FEM;SG	N
personalitatea	性格	personalitate	性格	N;DEF;FEM;SG	N
personalitatea	個性	personalitate	個性	N;DEF;FEM;SG	N
tara	國家	tară	國家	N;DEF;FEM;SG	N
abur	蒸氣	abur	蒸氣	N;INDF;MASC;SG	N
abur	蒸汽	abur	蒸汽	N;INDF;MASC;SG	N
vama	海關	vamă	海關	N;DEF;FEM;SG	N
vama	關稅	vamă	關稅	N;DEF;FEM;SG	N
adult	成人	adult	成人	N;INDF;MASC;SG	N
adult	成年	adult	成年	N;INDF;MASC;SG	N
împarte	分割	împărți	分割	V;IND;SG;3;PRS;FIN	V
logica	邏輯	logică	邏輯	N;DEF;FEM;SG	N
faimos	著名	faimos	著名	ADJ;INDF;MASC;SG	ADJ
nuntă	婚禮	nuntă	婚禮	N;INDF;FEM;SG	N
mintea	頭腦	minte	頭腦	N;DEF;FEM;SG	N
mintea	心靈	minte	心靈	N;DEF;FEM;SG	N
japonezi	日文	japonez	日文	N;INDF;MASC;PL	N
precizează	指明	preciza	指明	V;IND;3;PRS;FIN	V
precizează	指定	preciza	指定	V;IND;3;PRS;FIN	V
evaluare	評比	evaluare	評比	N;INDF;FEM;SG	N
evaluare	估價	evaluare	估價	N;INDF;FEM;SG	N
asediu	圍城	asediu	圍城	N;INDF;MASC;SG	N
taxe	稅務	taxă	稅務	N;INDF;FEM;PL	N
taxe	稅	taxă	稅	N;INDF;FEM;PL	N
taxe	稅	taxă	稅	N;INDF;FEM;PL	N
taxe	稅款	taxă	稅款	N;INDF;FEM;PL	N
taxe	費用	taxă	費用	N;INDF;FEM;PL	N
taxe	收費	taxă	收費	N;INDF;FEM;PL	N
inamic	敵軍	inamic	敵軍	N;INDF;MASC;SG	N
inamic	敵方	inamic	敵方	N;INDF;MASC;SG	N
inamic	敵	inamic	敵	N;INDF;MASC;SG	N
inamic	敵人	inamic	敵人	N;INDF;MASC;SG	N
vehicul	車輛	vehicul	車輛	N;INDF;MASC;SG	N
arma	武器	armă	武器	N;DEF;FEM;SG	N
arma	兵器	armă	兵器	N;DEF;FEM;SG	N
arma	槍支	armă	槍支	N;DEF;FEM;SG	N
arma	槍	armă	槍	N;DEF;FEM;SG	N
arma	炮	armă	炮	N;DEF;FEM;SG	N
diferențele	差異	diferență	差異	N;DEF;FEM;PL	N
diferențele	差額	diferență	差額	N;DEF;FEM;PL	N
diferențele	分歧	diferență	分歧	N;DEF;FEM;PL	N
servi	服務	serv	服務	V;IND;SG;3;PST;FIN	V
servi	發球	serv	發球	V;IND;SG;3;PST;FIN	V
hanul	客棧	han	客棧	N;DEF;MASC;SG	N
rasa	品種	rasă	品種	N;DEF;FEM;SG	N
rasa	比賽	rasă	比賽	N;DEF;FEM;SG	N
rasa	賽	rasă	賽	N;DEF;FEM;SG	N
rasa	種族	rasă	種族	N;DEF;FEM;SG	N
rasa	競賽	rasă	競賽	N;DEF;FEM;SG	N
cafenea	咖啡	cafene	咖啡	N;DEF;FEM;SG	N
cafenea	咖啡	cafene	咖啡	N;DEF;FEM;SG	N
cafenea	咖啡	cafene	咖啡	N;DEF;FEM;SG	N
cafenea	咖啡	cafene	咖啡	N;DEF;FEM;SG	N
asociație	協會	asociație	協會	N;INDF;FEM;SG	N
obișnuită	普通	obișnuit	普通	ADJ;INDF;FEM;SG	ADJ
trofee	獎	trofeu	獎	N;INDF;FEM;PL	N
trofee	獎杯	trofeu	獎杯	N;INDF;FEM;PL	N
asigurări	保險	asigurare	保險	N;INDF;FEM;PL	N
asigurări	保險	asigurare	保險	N;INDF;FEM;PL	N
dispute	爭端	dispută	爭端	N;INDF;FEM;PL	N
dispute	糾紛	dispută	糾紛	N;INDF;FEM;PL	N
dispute	爭議	dispută	爭議	N;INDF;FEM;PL	N
funcționar	書記	funcționar	書記	N;INDF;MASC;SG	N
funcționar	職員	funcționar	職員	N;INDF;MASC;SG	N
sindromul	症候	sindrom	症候	N;DEF;MASC;SG	N
locație	位置	locație	位置	N;INDF;FEM;SG	N
locație	地點	locație	地點	N;INDF;FEM;SG	N
traseu	軌跡	traseu	軌跡	N;INDF;MASC;SG	N
traseu	小徑	traseu	小徑	N;INDF;MASC;SG	N
traseu	路線	traseu	路線	N;INDF;MASC;SG	N
vinde	賣	vinde	賣	V;IND;SG;3;PRS;FIN	V
vinde	出售	vinde	出售	V;IND;SG;3;PRS;FIN	V
precizie	精度	precizie	精度	N;INDF;FEM;SG	N
precizie	精准	precizie	精准	N;INDF;FEM;SG	N
precizie	精確	precizie	精確	N;INDF;FEM;SG	N
precizie	精密	precizie	精密	N;INDF;FEM;SG	N
precizie	精度	precizie	精度	N;INDF;FEM;SG	N
măsoară	測量	măsura	測量	V;IND;3;PRS;FIN	V
măsoară	衡量	măsura	衡量	V;IND;3;PRS;FIN	V
dom	穹	dom	穹	N;INDF;MASC;SG	N
dom	圓頂	dom	圓頂	N;INDF;MASC;SG	N
fame	名望	famă	名望	N;INDF;MASC;SG	N
fame	名氣	famă	名氣	N;INDF;MASC;SG	N
coleg	同事	coleg	同事	N;INDF;MASC;SG	N
coleg	同事	coleg	同事	N;INDF;MASC;SG	N
express	快車	express	快車	N;INDF;MASC;SG	N
express	特快	express	特快	N;INDF;MASC;SG	N
ardere	燒	ardere	燒	N;INDF;FEM;SG	N
cost	費用	cost	費用	N;INDF;MASC;SG	N
cost	成本	cost	成本	N;INDF;MASC;SG	N
modifică	變更	modifica	變更	V;IND;SG;3;PST;FIN	V
modifică	修改	modifica	修改	V;IND;SG;3;PST;FIN	V
peșteră	山洞	peșteră	山洞	N;INDF;FEM;SG	N
peșteră	洞穴	peșteră	洞穴	N;INDF;FEM;SG	N
senat	元老	sena	元老	N;INDF;MASC;SG	N
gay	同性	gay	同性	N;INDF;MASC;SG	N
creta	粉筆	creta	粉筆	N;DEF;FEM;SG	N
variabile	變數	variabilă	變數	N;INDF;FEM;PL	N
variabile	變數	variabilă	變數	N;INDF;FEM;PL	N
metale	金屬	metal	金屬	N;INDF;FEM;PL	N
metale	金屬	metal	金屬	N;INDF;FEM;PL	N
pană	羽	pană	羽	N;INDF;FEM;SG	N
pană	羽毛	pană	羽毛	N;INDF;FEM;SG	N
standardele	標準	standard	標準	N;DEF;FEM;PL	N
renunță	取消	renunța	取消	V;IND;SG;3;PST;FIN	V
niveluri	關卡	nivel	關卡	N;INDF;FEM;PL	N
bănci	銀行	bancă	銀行	N;INDF;FEM;PL	N
bănci	板凳	bancă	板凳	N;INDF;FEM;PL	N
bănci	長凳	bancă	長凳	N;INDF;FEM;PL	N
restaurant	飯店	restaurant	飯店	N;INDF;MASC;SG	N
restaurant	餐廳	restaurant	餐廳	N;INDF;MASC;SG	N
restaurant	餐館	restaurant	餐館	N;INDF;MASC;SG	N
baltă	水潭	baltă	水潭	N;INDF;FEM;SG	N
baltă	水坑	baltă	水坑	N;INDF;FEM;SG	N
structurile	結構	structură	結構	N;DEF;FEM;PL	N
tabere	營地	tabără	營地	N;INDF;FEM;PL	N
atribuie	指派	atribui	指派	V;IND;3;PRS;FIN	V
formulă	公式	formulă	公式	N;INDF;FEM;SG	N
formulă	方程	formulă	方程	N;INDF;FEM;SG	N
formulă	配方	formulă	配方	N;INDF;FEM;SG	N
mărfuri	貨運	marfă	貨運	N;INDF;FEM;PL	N
mărfuri	貨物	marfă	貨物	N;INDF;FEM;PL	N
mărfuri	貨	marfă	貨	N;INDF;FEM;PL	N
mărfuri	商品	marfă	商品	N;INDF;FEM;PL	N
mărfuri	貨物	marfă	貨物	N;INDF;FEM;PL	N
mărfuri	商品	marfă	商品	N;INDF;FEM;PL	N
cuantică	量子	cuantic	量子	N;INDF;FEM;SG	N
festivaluri	節日	festival	節日	N;INDF;FEM;PL	N
concepte	概念	concept	概念	N;INDF;FEM;PL	N
concepte	理念	concept	理念	N;INDF;FEM;PL	N
echivalentul	等	echivalent	等	N;DEF;MASC;SG	N
fani	粉絲	fan	粉絲	N;INDF;MASC;PL	N
morminte	墓葬	mormânt	墓葬	N;INDF;FEM;PL	N
morminte	墳	mormânt	墳	N;INDF;FEM;PL	N
morminte	墓穴	mormânt	墓穴	N;INDF;FEM;PL	N
colegi	同事	coleg	同事	N;INDF;MASC;PL	N
potențialul	潛力	potențial	潛力	N;DEF;MASC;SG	N
horror	恐怖	horror	恐怖	N;INDF;MASC;SG	N
flash	閃光	flash	閃光	N;INDF;MASC;SG	N
flash	閃光	flash	閃光	N;INDF;MASC;SG	N
flash	閃	flash	閃	N;INDF;MASC;SG	N
flash	閃電	flash	閃電	N;INDF;MASC;SG	N
