분류	klasifikasi	분류	klasifikasi	N	N;SG
데모	demo	데모	demo	N	N;SG
자연재해	geofisika	자연재+하+어	geofisika	N	N
시간표	jadwal	시간표	jadwal	N	N;SG
십대	remaja	십대	remaja	N	N;SG
십대	remaja	십대	remaja	N	N;SG
십대	remaja	십대	remaja	N	N;SG
십대	remaja	십대	remaja	N	N;SG
보전	konservasi	보전	konservasi	N	N;SG
교외	kelurahan	교외	kelurahan	N	N;SG
교외	suburban	교외	suburban	N	N;SG
교외	suburbs	교외	suburbs	N	N
도둑	maling	도둑	maling		
설명해	jelaskan	설명+하+어	jelaskan	V	V;SG;ACT
설명해	menjelaskan	설명+하+어	menjelaskan	V	V;SG;ACT
운임	ongkos	운임	ongkos	N	N;SG
운임	tarif	운임	tarif	N	N;SG
신뢰성	kredibilitas	신뢰성	kredibilitas	N	N;SG
신뢰성	keandalan	신뢰성	keandalan	N	N;SG
업계	industri	업계	industri	N	N;SG
탐색	jelajah	탐색	jelajah	N	N;SG
탐색	navigasi	탐색	navigasi	N	N;SG
탐색	jelajah	탐색	jelajah	N	N;SG
탐색	navigasi	탐색	navigasi	N	N;SG
요인	faktor	요인	faktor	N	N;SG
요인	faktor	요인	faktor	N	N;SG
기부	donasi	기부	donasi	N	N;SG
기부	sumbangan	기부	sumbangan	N	N;SG
기부	donasi	기부	donasi	N	N;SG
기부	donasi	기부	donasi	N	N;SG
기부	sumbangan	기부	sumbangan	N	N;SG
접촉	hubungi	접촉	hubungi	N	N;SG;ACT
레인저	ranger	레인저	ranger	N	N
레인저	rangers	레인저	rangers	N	N
레인저	ranger	레인저	ranger	N	N
긍정적	positif	긍정+적	positif	N	N;SG
진동	getaran	진동	getaran	N	N;SG
진동	getar	진동	getar	N	N;SG;ACT
진동	osilasi	진동	osilasi	N	N;SG
진동	getaran	진동	getaran	N	N;SG
강풍	kencangnya	강풍	kencang	N	N;SG
교도소	penjara	교도소	penjara	N	N;SG
교도소	penjara	교도소	penjara	N	N;SG
교도소	penjara	교도소	penjara	N	N;SG
제출	pengajuan	제출	penajuan	N	N;SG
제출	pengiriman	제출	penkiriman	N	N;SG
제출	pengajuan	제출	penajuan	N	N;SG
제출	penyerahan	제출	penserahan	N	N;SG
제출	ajukan	제출	ajukan	N	N;SG
신뢰	percayai	신뢰	percayai		
솔루션	larutan	솔루션	larutan	N	N;SG
솔루션	solusi	솔루션	solusi	N	N;SG
솔루션	larutan	솔루션	larutan	N	N;SG
솔루션	solusi	솔루션	solusi	N	N;SG
상영	penyaringan	상영	pensaringan	N	N;SG
상영	pemutaran	상영	penputaran	N	N;SG
파업	mogok	파업	mogok	N	N;SG
파업	coret	파업	coret	N	N;SG;ACT
파업	pemogokan	파업	penpogokan	N	N;SG
정전	pemadaman	정전	penpadaman	N	N;SG
확인하기	mengonfirmasi	확인+하+기	menkonfirmasi	V	V;SG;ACT
우주론	kosmologi	우주론	kosmologi	N	N
과목	subyek	과목	subyek	N	N
과목	subjek	과목	subjek	N	N;SG
이행	pemenuhan	이행	penpenuhan	N	N;SG
학기	semester	학기	semester	N	N
쇼핑몰	mall	쇼핑몰	mall	N	N
쇼핑몰	mal	쇼핑몰	mal	N	N
쇼핑몰	mall	쇼핑몰	mall	N	N
쇼핑몰	mal	쇼핑몰	mal	N	N
폭격기	pengebom	폭격기	pengebom	N	N
폭격기	pembom	폭격기	penbom	N	N;SG
액세스	akses	액세스	akses	N	N;SG
점성술	peramal	점성술	penramal	N	N;SG
점성술	perbintangan	점성술	perbintangan	N	N;SG
점성술	astrologi	점성술	astrologi	N	N;SG
케이스	kasus	케이스	kasus	N	N;SG
케이스	kasusnya	케이스	kasus	N	N;SG
케이스	kasus	케이스	kasus	N	N;SG
추방	deportasi	추방	deportasi	N	N
추방	deportasi	추방	deportasi	N	N
오토바이	motor	오토바이	motor	N	N;SG
전류	arus	전류	arus	N	N;SG
정찰	intai	정찰	intai	N	N;SG
정찰	pengintaian	정찰	penintaian	N	N;SG
색소폰	saksofon	색소폰	saksofon	N	N
조각가	pematung	조각+가	penpatung	N	N;SG
모터	motor	모터	motor	N	N;SG
쿠페	coupe	쿠페	coupe	N	N
효소	enzim	효소	enzim	N	N;SG
효소	enzim	효소	enzim	N	N;SG
경향	tren	경향	tren	N	N;SG
경향	kecenderungan	경향	kecenderungan	N	N;SG
경향	tren	경향	tren	N	N;SG
경향	kecenderungan	경향	kecenderungan	N	N;SG
폭동	kerusuhan	폭동	kerusuhan	N	N;SG
폭동	pemberontakan	폭동	penberontakan	N	N;SG
폭동	kerusuhan	폭동	kerusuhan	N	N;SG
길드	guild	길드	guild	N	N
기념비	monumen	기념비	monumen	N	N;SG
기념비	tugu	기념비	tugu	N	N
기념비	monumen	기념비	monumen	N	N;SG
저주	kutuk	저주	kutuk	N	N;SG
저주	kutukan	저주	kutukan	N	N;SG
저주	kutuk	저주	kutuk	N	N;SG
무죄	kepolosan	무죄	kepolosan	N	N;SG
컨설팅	konsultasi	컨설팅	konsultasi	N	N;SG
컨설팅	konsultan	컨설팅	konsultan	N	N;SG
노출	penayangan	노출	pentayangan	N	N;SG
노출	tayangan	노출	tayangan	N	N;SG
노출	impresi	노출	impresi	N	N;SG
노출	eksposur	노출	eksposur	N	N;SG
노출	tayangan	노출	tayangan	N	N;SG
노출	kesan	노출	kesan	N	N;SG
노출	pencahayaan	노출	pencahayaan	N	N;SG
노출	bukaan	노출	bukaan	N	N;SG
노출	eksposur	노출	eksposur	N	N;SG
노출	pemaparan	노출	penpaparan	N	N;SG
세균	bakteri	세균	bakteri	N	N;SG
세균	kuman	세균	kuman	N	N;SG
총통	führer	총통	führer	N	N
가져옴	diimpor	가져오+ㄹ	diimpor	V	V;SG;PASS
호르몬	hormon	호르몬	hormon	N	N;SG
호르몬	hormon	호르몬	hormon	N	N;SG
연습장	sangkar	연습장	sangkar	N	N;SG
연습장	kandang	연습장	kandang	N	N;SG
기금	dana	기금	dana	N	N;SG
기금	dana	기금	dana	N	N;SG
노트북	laptop	노트북	laptop	N	N;SG
노트북	laptop	노트북	laptop	N	N;SG
노트북	laptopnya	노트북	laptop	N	N;SG
경사	kemiringan	경사	kemiringan	N	N;SG
경사	lereng	경사	lereng	N	N;SG
경사	sersan	경사	sersan	N	N
통신사	operator	통신사	operator	N	N;SG
통신사	pembawa	통신사	penbawa	N	N;SG
삽화가	ilustrasi	삽화+가	ilustrasi	N	N;SG
삽화가	ilustrator	삽화+가	ilustrator	N	N;SG
채택	adopsi	채택	adopsi	N	N;SG
채택	adopsi	채택	adopsi	N	N;SG
자외선	ultraviolet	자외선	ultraviolet	N	N
토성	saturnus	토성	saturnus	N	N;SG
처녀자리	virgo	처녀+자리	virgo	N	N
열역학	termodinamika	열역학	termodinamika	N	N
세단	sedan	세단	sedan	N	N;SG
모스크	mesjid	모스크	mesjid	N	N;SG
모스크	masjid	모스크	masjid	N	N;SG
모스크	masjid	모스크	masjid	N	N;SG
행진	marching	행진	marching	N	N
행진	maret	행진	maret	N	N;SG
행진	parade	행진	parade	N	N
행진	prosesi	행진	prosesi	N	N;SG
티켓	tiket	티켓	tiket	N	N;SG
티켓	tiket	티켓	tiket	N	N;SG
티켓	karcis	티켓	karcis	N	N
주차장	garasi	주차장	garasi	N	N;SG
주차장	parkiran	주차장	parkiran	N	N;SG
주차장	parkir	주차장	parkir	N	N;SG;ACT
탄약	amunisinya	탄약	amunisinya	N	N;SG
탄약	amunisi	탄약	amunisi	N	N;SG
탄약	amunisi	탄약	amunisi	N	N;SG
만료	kedaluwarsa	만료	kedaluwarsa	N	N;SG
만료	kedaluwarsa	만료	kedaluwarsa	N	N;SG
만료	kedaluwarsa	만료	kedaluwarsa	N	N;SG
만료	kadaluarsa	만료	kadaluarsa	N	N
만료	kedaluwarsa	만료	kedaluwarsa	N	N;SG
희생자	korban	희생자	korban	N	N;SG
희생자	korban	희생자	korban	N	N;SG
파시스트	fasis	파시스트	fasis	N	N
읽는다	bacalah	읽+는다	bacalah	V	V;SG;ACT
읽는다	baca	읽+는다	baca	V	V;SG;ACT
읽는다	dibaca	읽+는다	dibaca	V	V;SG;PASS
읽는다	membaca	읽+는다	menbaca	V	V;SG;ACT
책임자	opsir	책임자	opsir	N	N
책임자	petugas	책임자	petugas	N	N;SG
책임자	perwira	책임자	perwira	N	N;SG
객실	kabin	객실	kabin	N	N
객실	kabin	객실	kabin	N	N
객실	ruangan	객실	ruangan	N	N;SG
객실	kamar	객실	kamar	N	N;SG
토착	pribumi	토착	pribumi	N	N
성단	kluster	성단	kluster	N	N;SG
성단	gugus	성단	gugus	N	N;SG
성단	cluster	성단	cluster	N	N
여우	rubah	여우	rubah	N	N
무신론자	atheis	무신론자	atheis	N	N;SG
무신론자	ateis	무신론자	ateis	N	N;SG
품종	trah	품종	trah	N	N
예정된	merencanakan	예정+되+ㄴ	menrencanakan	V	V;SG;ACT
예정된	terencana	예정+되+ㄴ	terrencana	V	V;SG;PASS
예정된	direncanakan	예정+되+ㄴ	direncanakan	V	V;SG;PASS
팔꿈치	siku	팔꿈치	siku	N	N;SG
팔꿈치	sikut	팔꿈치	sikut	N	N;SG
팔꿈치	siku	팔꿈치	siku	N	N;SG
위장	perutnya	위장	perut	N	N;SG
위장	lambung	위장	lambung	N	N;SG
위장	perut	위장	perut	N	N;SG
상담	konseling	상담	konseling	N	N;SG
상담	aqidah	상담	aqidah	N	N;SG
상담	penyuluhan	상담	pensuluhan	N	N;SG
상담	konsultasi	상담	konsultasi	N	N;SG
상담	konsultasi	상담	konsultasi	N	N;SG
상담	konsultan	상담	konsultan	N	N;SG
사슬	rantai	사슬	rantai	N	N;SG
사슬	rantai	사슬	rantai	N	N;SG
에런	harun	에런	harun		
침입	penyusupan	침입	pensusupan	N	N;SG
갈라파고스	galapagos	갈라파고스	galapagos	N	N
번개	lightning	번개	lightning	N	N
번개	petir	번개	petir	N	N;SG
외과	operasi	외+과	operasi	N	N;SG
외과	pembedahan	외+과	penbedahan	N	N;SG
외과	pembedahan	외+과	penbedahan	N	N;SG
변광성	variable	변광성	variable	N	N;SG
변광성	variabel	변광성	variabel	N	N;SG
입대	tamtama	입대	tamtama	N	N;SG
사라져	menghilang	사라지+어	menhilang	V	V;SG;ACT
물병자리	aquarius	물병자리	aquarius	N	N
처형	eksekusi	처형	eksekusi	N	N;SG
처형	eksekusi	처형	eksekusi	N	N;SG
처형	pelaksanaan	처형	penlaksanaan	N	N;SG
추측	tebak	추측	tebak		
이용하기	menggunakan	이용+하+기	mengunakan	V	V;SG;ACT
이용하기	gunakan	이용+하+기	gunakan	V	V;SG;ACT
이용하기	pakai	이용+하+기	pakai	V	V;SG;ACT
평론	kritik	평론	kritik	N	N;SG
평론	kritikus	평론	kritikus	N	N;SG
평론	kritik	평론	kritik	N	N;SG
섭씨	celcius	섭씨	celcius	N	N
섭씨	celsius	섭씨	celsius	N	N
마술사	pesulap	마술사	pesulap	N	N;SG
마술사	penyihir	마술사	pensihir	N	N;SG
마술사	pesulap	마술사	pesulap	N	N;SG
마술사	penyihir	마술사	pensihir	N	N;SG
구매	pembelian	구매	penbelian	N	N;SG
구매	pembelian	구매	penbelian	N	N;SG
구매	pembelian	구매	penbelian	N	N;SG
구매	pembelian	구매	penbelian	N	N;SG
기술자	teknisi	기술자	teknisi	N	N;SG
기술자	teknisi	기술자	teknisi	N	N;SG
기술자	teknolog	기술자	teknolog	N	N;SG
기술자	teknisi	기술자	teknisi	N	N;SG
기술자	insinyur	기술자	insinyur	N	N;SG
평등	persamaan	평등	persamaan	N	N;SG
평등	kesetaraan	평등	kesetaraan	N	N;SG
평등	sederajat	평등	sederajat	N	N;SG
패닉	kepanikan	패닉	kepanikan	N	N;SG
문자열	untaian	문자열	untaian	N	N;SG
문자열	string	문자열	string	N	N
문자열	senar	문자열	senar	N	N
문자열	string	문자열	string	N	N
구멍	lubang	구멍	lubang	N	N;SG
구멍	lobang	구멍	lobang	N	N;SG
구멍	lubang	구멍	lubang	N	N;SG
비평	kritik	비평	kritik	N	N;SG
센트	sen	센트	sen		
공부	kajian	공부	kajian	N	N;SG
공부	studi	공부	studi	N	N;SG
공부	studi	공부	studi	N	N;SG
갇혀	terjebak	갇히+어	terjebak	V	V;SG;PASS
갇혀	terperangkap	갇히+어	terperangkap	V	V;SG;PASS
찾았다	menemukan	찾+았+다	mentemukan	V	V;SG;ACT
찾았다	mendapati	찾+았+다	mendapati	V	V;SG;ACT
찾았다	nemu	찾+았+다	ne	V	V
찾았다	ditemukan	찾+았+다	ditemukan	V	V;SG;PASS
빠르다	cepat	빠르+다	cepat	ADJ	ADJ;SG
매출	penjualan	매출	penjualan	N	N;SG
분노	kemarahan	분노	kemarahan	N	N;SG
분노	amarah	분노	amarah	N	N;SG
분노	kemarahan	분노	kemarahan	N	N;SG
분노	amarah	분노	amarah	N	N;SG
공예	kerajinan	공예	kerajinan	N	N;SG
공예	kerajinan	공예	kerajinan	N	N;SG
공예	kerajinan	공예	kerajinan	N	N;SG
연합국	sekutu	연합국	sekutu	N	N;SG
인공위성	satelit	인공위성	satelit	N	N;SG
인공위성	satelit	인공위성	satelit	N	N;SG
아이팟	ipod	아이+ㄹ	ipod	N	N
아이팟	ipod	아이+ㄹ	ipod	N	N
지식인	pengetahuan	지식인	pengetahuan	N	N;SG
몸통	torso	몸통	torso	N	N
할당	penetapan	할당	pentetapan	N	N;SG
할당	penugasan	할당	pentugasan	N	N;SG
할당	alokasi	할당	alokasi	N	N;SG
할당	penetapan	할당	pentetapan	N	N;SG
할당	penugasan	할당	pentugasan	N	N;SG
초보	pemula	초보	pemula	N	N;SG
초보	pemula	초보	pemula	N	N;SG
협박	ancaman	협박	ancaman	N	N;SG
협박	pemerasan	협박	penperasan	N	N;SG
협박	intimidasi	협박	intimidasi	N	N;SG
질주	gajih	질주	gajih	N	N;SG
후방	belakang	후방	belakang	N	N;SG
포장	pengemasan	포장	penemasan	N	N;SG
포장	kemasan	포장	kemasan	N	N;SG
포장	lipat	포장	lipat	N	N;SG;ACT
포장	kemasan	포장	kemasan	N	N;SG
포장	pengemasan	포장	penemasan	N	N;SG
포장	pengepakan	포장	penkepakan	N	N;SG
포장	pembungkus	포장	penbungkus	N	N;SG
독재자	diktator	독재자	diktator	N	N;SG
간판	billboard	간판	billboard	N	N
간판	reklame	간판	reklame	N	N;SG
힐베르트	hilbert	힐베르트	hilbert	N	N
지시	direktif	지시	direktif	N	N;SG
지시	petunjuk	지시	petunjuk	N	N;SG
지시	instruksi	지시	instruksi	N	N;SG
속력	kecepatan	속력	kecepatan	N	N;SG
명예훼손	fitnah	명예+병손	fitnah	N	N;SG
명예훼손	penistaan	명예+병손	penistaan	N	N;SG
명예훼손	fitnah	명예+병손	fitnah	N	N;SG
연금술사	alchemist	연금술사	alchemist	N	N
연금술사	alkimia	연금술사	alkimia	N	N
염화	klorida	염화	klorida	N	N
휴일	libur	휴일	libur	N	N;SG
휴일	liburan	휴일	liburan	N	N;SG
휴일	libur	휴일	libur	N	N;SG
휴일	liburan	휴일	liburan	N	N;SG
도덕	akhlak	도덕	akhlak	N	N;SG
도덕	moral	도덕	moral	N	N;SG
도덕	moral	도덕	moral	N	N;SG
도덕	moral	도덕	moral	N	N;SG
도덕	moralitas	도덕	moralitas	N	N
스팸	spam	스팸	spam	N	N
지능	kecerdasan	지능	kecerdasan	N	N;SG
지능	intelijen	지능	intelijen	N	N;SG
제국주의	imperialisme	제국주의	imperialisme	N	N
평원	dataran	평원	dataran	N	N;SG
아편	candu	아편	candu	N	N;SG
아편	opium	아편	opium	N	N
만들었습니다	tercipta	만들+었+습니다	tercipta	V	V;SG;PASS
만들었습니다	dibuat	만들+었+습니다	dibuat	V	V;SG;PASS
반지름	radius	반지름	radius	N	N
국민주의	nasionalisme	국민주의	nasionalisme	N	N;SG
국민주의	nasionalis	국민주의	nasionalis	N	N;SG
수녀	biarawati	수녀	biarawati	N	N
수녀	biarawati	수녀	biarawati	N	N
사무국	sekretariat	사무국	sekretariat	N	N;SG
시작하기	mulai	시작+하+기	mulai	V	V;SG;ACT
시작하기	mulailah	시작+하+기	mulai	V	V;SG;ACT
구별	perbedaan	구별	perbedaan	N	N;SG
인격	kepribadian	인격	kepribadian	N	N;SG
마스크	masker	마스크	masker	N	N;SG
마스크	topeng	마스크	topeng	N	N;SG
마스크	masker	마스크	masker	N	N;SG
마스크	topeng	마스크	topeng	N	N;SG
법령	dekrit	법령	dekrit	N	N;SG
법령	titah	법령	titah	N	N;SG
메뉴	menu	메뉴	menu	N	N;SG
메뉴	menu	메뉴	menu	N	N;SG
카니발	kanibal	카니발	kanibal	N	N
카니발	karnaval	카니발	karnaval	N	N
컨트롤러	pengontrol	컨트+시러	penontrol	N	N;SG
컨트롤러	pengontrol	컨트+시러	penontrol	N	N;SG
이식	porting	이식	porting	N	N
이식	transplantasi	이식	transplantasi	N	N;SG
이식	transplantasi	이식	transplantasi	N	N;SG
소득	pendapatan	소득	pendapatan	N	N;SG
소득	penghasilan	소득	penhasilan	N	N;SG
소득	pemasukan	소득	penpasukan	N	N;SG
고통	penderitaan	고통	penderitaan	N	N;SG
고통	derita	고통	derita	N	N;SG
고통	penderitaan	고통	penderitaan	N	N;SG
고통	derita	고통	derita	N	N;SG
고통	sakit	고통	sakit	N	N;SG
고통	kesakitan	고통	kesakitan	N	N;SG
고통	nyeri	고통	nyeri	N	N;SG
예약	janji	예약	janji	N	N;SG
예약	jadwal	예약	jadwal	N	N;SG
예약	pemesanan	예약	penpesanan	N	N;SG
예약	pemesanan	예약	penpesanan	N	N;SG
수평	horisontal	수평	horisontal	N	N
수평	horizontal	수평	horizontal	N	N
수평	horisontal	수평	horisontal	N	N
수평	horizontal	수평	horizontal	N	N
다양성	keragaman	다양성	keragaman	N	N;SG
다양성	keanekaragaman	다양성	keanekaragaman	N	N;SG
다양성	keberagaman	다양성	keberagaman	N	N;SG
티저	teaser	티저	teaser	N	N
티저	penggoda	티저	pengoda	N	N;SG
협업	kolaborasi	협업	kolaborasi	N	N;SG
협업	kolaborasi	협업	kolaborasi	N	N;SG
예제	contoh	예제	contoh	N	N;SG
예제	contoh	예제	contoh	N	N;SG
예제	contohnya	예제	contohnya	N	N
연설	pidato	연설	pidato	N	N;SG
연설	pidato	연설	pidato	N	N;SG
연설	ucapan	연설	ucapan	N	N;SG
점검	inspeksi	점검	inspeksi	N	N
점검	inspeksi	점검	inspeksi	N	N
점검	pemeliharaan	점검	penpeliharaan	N	N;SG
점검	perawatan	점검	penrawatan	N	N;SG
댄서	penari	대+서	pentari	N	N;SG
댄서	dancer	대+서	dancer	N	N
댄서	penari	대+서	pentari	N	N;SG
선원	pelaut	선원	penlaut	N	N;SG
강간	pemerkosaan	강간	penperkosaan	N	N;SG
강간	perkosaan	강간	perkosaan	N	N;SG
감옥	penjara	감옥	penjara	N	N;SG
감옥	penjara	감옥	penjara	N	N;SG
감옥	penjara	감옥	penjara	N	N;SG
콘솔	konsol	콘솔	konsol	N	N
콘솔	konsol	콘솔	konsol	N	N
군주제	monarki	군주제	monarki	N	N;SG
어둠	kegelapan	어둠	kegelapan	N	N;SG
어둠	kegelapan	어둠	kegelapan	N	N;SG
스킬	keahlian	스키+ㄹ	keahlian	N	N;SG
스킬	keterampilan	스키+ㄹ	keterampilan	N	N;SG
스킬	keahlian	스키+ㄹ	keahlian	N	N;SG
스킬	keterampilan	스키+ㄹ	keterampilan	N	N;SG
스킬	kemampuan	스키+ㄹ	kemampuan	N	N;SG
논스톱	nonstop	논스톱	nonstop	N	N
협의회	majelis	협의회	majelis	N	N;SG
협의회	dewan	협의회	dewan	N	N;SG
상실	kerugian	상실	kerugian	N	N;SG
상실	kehilangan	상실	kehilangan	N	N;SG
상실	rugi	상실	rugi	N	N;SG
협의	konsultasi	협의	konsultasi	N	N;SG
색깔	warna	색깔	warna	N	N;SG
신비	mistisisme	신비	mistisisme	N	N
신비	misteri	신비	misteri	N	N;SG
독서	pembacaan	독서	penbacaan	N	N;SG
독서	bacaan	독서	bacaan	N	N;SG
해킹	retas	해킹	retas		
폭파	penghancuran	폭파	penhancuran	N	N;SG
폭파	pembongkaran	폭파	penbongkaran	N	N;SG
폭파	pemboman	폭파	penboman	N	N;SG
폭파	pengeboman	폭파	pengeboman	N	N
소화	pencernaan	소화	pencernaan	N	N;SG
소화	intisari	소화	intisari	N	N;SG
실현	aktualisasi	실현	aktualisasi	N	N;SG
혁신	inovasi	혁신	inovasi	N	N;SG
혁신	inovasi	혁신	inovasi	N	N;SG
복음주의	injil	복음주의	injil	N	N;SG
삽화	artwork	삽화	artwork	N	N
삽화	ilustrasi	삽화	ilustrasi	N	N;SG
삽화	ilustrasi	삽화	ilustrasi	N	N;SG
마그네슘	magnesium	마그네슘	magnesium	N	N
소환	cincin	소환	cincin	N	N;SG
소환	somasi	소환	somasi	N	N;SG
프레임워크	kerangka	프레임워크	kerangka	N	N;SG
시민권	kewarganegaraan	시민권	kewarganegaraan	N	N;SG
백신	vaksin	백신	vaksin	N	N;SG
백신	vaksin	백신	vaksin	N	N;SG
열이	demam	열+이	demam	N	N;SG
사물	hal	사물	hal	N	N;SG
사물	perkara	사물	perkara	N	N;SG
레지스터	register	레지스터	register	N	N
레지스터	register	레지스터	register	N	N
팬들	penggemar	팬+들	pengemar	N	N;SG
식별	identifikasi	식별	identifikasi	N	N;SG
식별	identifikasi	식별	identifikasi	N	N;SG
수위	jajal	수위	jajal	N	N;SG;ACT
수위	pesuruh	수위	pesuruh	N	N;SG
녹화	rekaman	녹화	rekaman	N	N;SG
녹화	perekaman	녹화	perekaman	N	N;SG
녹화	rekor	녹화	rekor	N	N;SG
녹화	rekam	녹화	rekam	N	N;SG
밸브	katup	밸브	katup	N	N
슬픔	kesedihan	슬픔	kesedihan	N	N;SG
슬픔	duka	슬픔	duka	N	N;SG
슬픔	kesedihan	슬픔	kesedihan	N	N;SG
슬픔	kesedihan	슬픔	kesedihan	N	N;SG
슬픔	duka	슬픔	duka	N	N;SG
염색체	kromosom	염색체	kromosom	N	N;SG
염색체	kromosom	염색체	kromosom	N	N;SG
신학교	seminari	신학교	seminari	N	N
곡물	tanaman	곡물	tanaman	N	N;SG
곡물	tanam	곡물	tanam	N	N;SG;ACT
곡물	sereal	곡물	sereal	N	N;SG
곡물	sereal	곡물	sereal	N	N;SG
먹기	makanlah	먹+기	makan	V	V;SG;ACT
남자친구	pacar	남자친구	pacar	N	N;SG
보트	perahu	보트	perahu	N	N;SG
보트	kapal	보트	kapal	N	N;SG
보트	perahu	보트	perahu	N	N;SG
대출	pinjaman	대출	pinjaman	N	N;SG
대출	pinjaman	대출	pinjaman	N	N;SG
대출	peminjaman	대출	penpinjaman	N	N;SG
미녀	keindahan	미녀	keindahan	N	N;SG
미녀	cantiknya	미녀	cantik	N	N;SG
미녀	kecantikan	미녀	kecantikan	N	N;SG
안경	gelas	안경	gelas	N	N;SG
안경	kacamata	안경	kacamata	N	N
안경	kacamatanya	안경	kacamatanya	N	N
문화유산	warisan	문화유산	warisan	N	N;SG
끔찍한	mengerikan	끔찍+하+ㄴ	menngerikan	V	V;SG;ACT
낭만주의	romantis	낭만주의	romantis	N	N;SG
낭만주의	romantic	낭만주의	romantic	N	N;SG
연인들	pecinta	연인+들	pecinta	N	N;SG
입력합니다	masukkan	입력+하+ㅂ니다	masukkan	V	V;SG;ACT
실력	keahlian	실력	keahlian	N	N;SG
실력	keterampilan	실력	keterampilan	N	N;SG
실력	kemampuan	실력	kemampuan	N	N;SG
지질학	geologis	지질학	geologis	N	N
지질학	geolog	지질학	geolog	N	N
지질학	geologis	지질학	geologis	N	N
지질학	geologi	지질학	geologi	N	N
청구	tagihan	청구	tagihan	N	N;SG
청구	biaya	청구	biaya	N	N;SG
청구	tagihan	청구	tagihan	N	N;SG
청구	biaya	청구	biaya	N	N;SG
청구	tagih	청구	tagih	N	N;SG;ACT
청구	pengisian	청구	penisian	N	N;SG
청구	tagihan	청구	tagihan	N	N;SG
청구	penagihan	청구	pentagihan	N	N;SG
어휘	leksikon	어휘	leksikon	N	N
어휘	kosakata	어휘	kosakata	N	N
연금	pensiun	연금	pensiun	N	N
언급	penyebutan	언급	pensebutan	N	N;SG
언급	penyebutan	언급	pensebutan	N	N;SG
언급	sebutan	언급	sebutan	N	N;SG
뮤지션	pemusik	뮤지션	penmusik	N	N;SG
뮤지션	musisi	뮤지션	musisi	N	N
뮤지션	musisi	뮤지션	musisi	N	N
컨텐츠	isi	컨텐츠	isi	N	N;SG
컨텐츠	konten	컨텐츠	konten	N	N;SG
고장	kegagalan	고장	kegagalan	N	N;SG
스쿼드	skuad	스쿼드	skuad	N	N;SG
스쿼드	squad	스쿼드	squad	N	N
스쿼드	regu	스쿼드	regu	N	N;SG
스쿼드	pasukan	스쿼드	pasukan	N	N;SG
공감	reaksi	공감	reaksi	N	N;SG
공감	reaksi	공감	reaksi	N	N;SG
공감	tanggapan	공감	tanggapan	N	N;SG
공감	empati	공감	empati	N	N;SG
공감	reaksi	공감	reaksi	N	N;SG
공감	tanggapan	공감	tanggapan	N	N;SG
폭격	pemboman	폭격	penboman	N	N;SG
폭격	pengeboman	폭격	pengeboman	N	N
