for	pre	for	pre	ADP	ADP;ACC
sosialistisk	socialistickej	sosialistisk	socialistický	ADJ;INDF;NEUT;SG	ADJ;GEN;FEM;SG
erstatning	nahradenie	erstatning	nahradenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
erstatning	výmena	erstatning	výmena	N;INDF;FEM;SG	N;NOM;FEM;SG
erstatning	náhrada	erstatning	náhrada	N;INDF;FEM;SG	N;NOM;FEM;SG
motstander	súper	motstand	súper	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
motstander	protivník	motstand	protivník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
oppdatering	aktualizácia	oppdatering	aktualizácia	N;INDF;FEM;SG	N;NOM;FEM;SG
oppdatering	update	oppdatering	updať	N;INDF;FEM;SG	N;NOM;FEM;SG
oppdatering	aktualizácia	oppdatering	aktualizácia	N;INDF;FEM;SG	N;NOM;FEM;SG
bosetning	urovnanie	bosetning	urovnanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
bosetning	vysporiadanie	bosetning	vysporiadanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
bosetning	zúčtovanie	bosetning	zúčtovanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
bosetning	vyrovnanie	bosetning	vyrovnanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
andy	andyho	andy	andyho	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
vellykket	úspešnosť	vellykk	úspešnosť	N;DEF;NEUT;SG	N;NOM;FEM;SG
vellykket	úspech	vellykk	úspech	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
tekniker	technik	teknike	technik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
tekniker	technika	teknike	technika	N;INDF;MASC;SG	N;NOM;FEM;SG
oppløsning	rozpustenie	oppløsning	rozpustenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
oppløsning	rozlíšenie	oppløsning	rozlíšenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
oppløsning	rezolúcia	oppløsning	rezolúcia	N;INDF;FEM;SG	N;NOM;FEM;SG
oppløsning	uznesenie	oppløsning	uznesenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
morgen	ráno	morg	ráno	N;DEF;MASC;SG	N;NOM;NEUT;SG
seksjon	oddiel	seksjon	oddlieť	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
seksjon	časť	seksjon	časť	N;INDF;MASC;SG	N;NOM;FEM;SG
seksjon	úsek	seksjon	úsek	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
seksjon	sekcia	seksjon	sekcia	N;INDF;MASC;SG	N;NOM;FEM;SG
demning	priehrada	demning	priehrada	N;INDF;FEM;SG	N;NOM;FEM;SG
official	úradník	official	úradník	N	N;ANIM;NOM;MASC;SG
sex	pohlavie	sex	pohlavie	N;INDF;MASC;SG	N;NOM;NEUT;SG
sex	sex	sex	sex	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
musikalsk	hudobný	musikalsk	hudobný	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
musikalsk	hudobná	musikalsk	hudobný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
musikalsk	hudobné	musikalsk	hudobný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
angitt	set	angitt	set	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
programvare	softvér	programvare	softvéra	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
programvare	software	programvare	softareň	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
petersen	petersen	petersen	petersen	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
dokumentert	zdokumentované	dokumentere	zdokumentovaný	ADJ;INDF;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ideer	nápady	idé	nápad	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
ideer	nápadov	idé	nápad	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
ideer	myšlienky	idé	myšlienka	N;INDF;MASC;PL	N;NOM;FEM;PL
ideer	predstavy	idé	predstava	N;INDF;MASC;PL	N;NOM;FEM;PL
klubbene	kluby	klubbe	klub	N;DEF;FEM;PL	N;INAN;NOM;MASC;PL
klubbene	palice	klubbe	palica	N;DEF;FEM;PL	N;NOM;FEM;PL
klubbene	klubov	klubbe	klub	N;DEF;FEM;PL	N;INAN;GEN;MASC;PL
alexandria	alexandrii	alexandri	alexandria	N;INDF;MASC;SG	N;DAT;FEM;SG
hurtig	rýchle	hurtig	rýchly	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
hurtig	rýchly	hurtig	rýchly	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
hurtig	rýchla	hurtig	rýchly	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
berge	berge	berge	brgga	N;INDF;FEM;SG	N;NOM;FEM;SG
moon	mesiaca	moon	mesiac	N;INDF;SG	N;INAN;GEN;MASC;SG
moon	mesiaci	moon	mesiac	N;INDF;SG	N;INAN;NOM;MASC;SG
moon	mesiac	moon	mesiac	N;INDF;SG	N;INAN;NOM;MASC;SG
oppføring	vstup	oppføring	vstup	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
oppføring	zaradenie	oppføring	zaradenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
uklart	nejasná	uklar	nejasný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
uklart	nejasný	uklar	nejasný	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
uklart	nejasné	uklar	nejasný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
koden	kód	kode	kód	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
koden	kod	kode	kod	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
fødsel	pôrodu	fødsel	pôrod	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
fødsel	narodenie	fødsel	narodenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
fødsel	pôrod	fødsel	pôrod	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fødsel	narodenie	fødsel	narodenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
fødsel	pôrod	fødsel	pôrod	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
papir	papiera	papir	papier	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
papir	papier	papir	papier	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
diskutere	prebrať	diskutere	prebrať	V;NFIN	V;PFV;POS;NFIN
diskutere	diskutovať	diskutere	diskutovať	V;NFIN	V;IPFV;POS;NFIN
diskutere	prediskutovať	diskutere	prediskutovať	V;NFIN	V;PFV;POS;NFIN
studie	štúdium	studium	štúdium	N;INDF;MASC;SG	N;NOM;NEUT;SG
opptreden	výkonnosť	opptred	výkonnosť	N;DEF;MASC;SG	N;NOM;FEM;SG
opptreden	predstavenie	opptred	predstavenie	N;DEF;MASC;SG	N;NOM;NEUT;SG
opptreden	výkon	opptred	výkon	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
opptreden	plnenie	opptred	plnenie	N;DEF;MASC;SG	N;NOM;NEUT;SG
opptreden	vystúpenie	opptred	vystúpenie	N;DEF;MASC;SG	N;NOM;NEUT;SG
påvirkning	ovplyvnenie	påvirkning	ovplyvnenie	N;INDF;FEM;SG	N;NOM;NEUT;SG
påvirkning	ovplyvňovanie	påvirkning	ovplyvňovanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
påvirkning	vplyv	påvirkning	vplyv	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
foss	vodopád	foss	vodopád	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fiender	nepriateľom	fiende	nepriateľ	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
barry	barry	barry	barra	N;INDF;MASC;SG	N;NOM;FEM;SG
snø	snehu	snø	sneh	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
snø	snehulienka	snø	snehulienka	N;INDF;MASC;SG	N;NOM;FEM;SG
snø	sneh	snø	sneh	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
snø	sneženie	snø	sneženie	N;INDF;MASC;SG	N;NOM;NEUT;SG
horten	horten	hort	horten	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
konstantin	constantine	konstantin	constantina	N;INDF;MASC;SG	N;NOM;FEM;SG
boeing	boeing	boeing	boeing	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
opererer	prevádzkuje	operere	prevádzkovať	V;IND;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
philadelphia	philly	philadelphia	phill	N;INDF;NEUT;SG	N;NOM;MASC;SG
council	rady	council	rada	N	N;NOM;FEM;PL
council	rada	council	rád	N	N;NOM;FEM;SG
missouri	missouri	missouri	missouri	N;INDF;MASC;SG	N;NOM;FEM;SG
utnevnte	vymenovaní	utnevnte	vymenovanie	ADJ;PL	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
observatory	observatórium	observatory	observatórium	N;INDF;MASC;SG	N;NOM;NEUT;SG
gram	gram	gram	gram	N;INDF;NEUT;SG	N;NOM;FEM;SG
kommunestyret	rada	kommunestyre	rád	N;DEF;NEUT;SG	N;NOM;FEM;SG
wolf	vlk	wolf	vlk	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
illustratør	ilustrátor	illustratør	ilustrátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
ruten	trasa	rut	triasť	N;DEF;MASC;SG	N;NOM;FEM;SG
ruten	cesta	rut	cesta	N;DEF;MASC;SG	N;NOM;FEM;SG
drikke	pitie	drikke	pitie	N;INDF;FEM;SG	N;NOM;NEUT;SG
drikke	nápoj	drikke	nápoj	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
akademisk	akademické	akademisk	akademický	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
akademisk	akademického	akademisk	akademický	ADJ;INDF;NEUT;SG	ADJ;GEN;NEUT;SG
akademisk	akademický	akademisk	akademický	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
boliger	ubytovanie	boliger	ubytovanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
boliger	bývanie	boliger	bývanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
øyeblikket	okamih	øyeblikk	okamih	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
øyeblikket	moment	øyeblikk	moment	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
øyeblikket	chvíľka	øyeblikk	chvíľka	N;DEF;NEUT;SG	N;NOM;FEM;SG
øyeblikket	chvíľa	øyeblikk	chvíľa	N;DEF;NEUT;SG	N;NOM;FEM;SG
metall	metal	metall	metať	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
metall	kov	metall	kov	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
andrea	andrea	andre	andrea	N;INDF;MASC;SG	N;NOM;FEM;SG
fantasy	fantáziu	fantasy	fantázium	N;INDF;MASC;SG	N;ACC;FEM;SG
fantasy	fantázia	fantasy	fantázia	N;INDF;MASC;SG	N;NOM;FEM;SG
forskjeller	odlišnosti	forskjelle	odlišnosť	N;INDF;MASC;PL	N;NOM;FEM;PL
forskjeller	rozdielov	forskjelle	rozdiel	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
forskjeller	rozdiely	forskjelle	rozdiel	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
kandidater	záujemcovia	kandidat	záujemca	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
kandidater	kandidáti	kandidat	kandidát	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
kandidater	kandidátov	kandidat	kandidát	N;INDF;FEM;PL	N;ANIM;ACC;MASC;PL
kandidater	uchádzači	kandidat	uchádzač	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
bmw	bmw	bmw	bmw	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
bøndene	sedliaci	bonde	sedliaci	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
syklist	cyklista	syklist	cyklista	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
solo	sólo	solo	sólo	N;INDF;MASC;SG	N;NOM;NEUT;SG
farlig	nebezpečného	farlig	nebezpečný	ADJ;INDF;NEUT;SG	ADJ;GEN;NEUT;SG
farlig	nebezpečná	farlig	nebezpečný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
farlig	nebezpečný	farlig	bezpečný	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
farlig	nebezpečné	farlig	nebezpečný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
farlig	nebezpečný	farlig	bezpečný	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
farlig	nebezpečné	farlig	nebezpečný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
farlig	nebezpečná	farlig	nebezpečný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
oppfatning	mienka	oppfatning	mienka	N;INDF;FEM;SG	N;NOM;FEM;SG
oppfatning	názor	oppfatning	názor	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
oppfatning	stanovisko	oppfatning	stanovisko	N;INDF;FEM;SG	N;NOM;NEUT;SG
skjold	štít	skjold	štít	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
minutt	minútu	minutt	minúta	N;INDF;NEUT;SG	N;ACC;FEM;SG
minutt	minúta	minutt	minúta	N;INDF;NEUT;SG	N;NOM;FEM;SG
verksted	workshop	verksted	workshop	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
verksted	seminár	verksted	seminár	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
svak	slabý	svak	slabý	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
svak	slabá	svak	slabý	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
svak	slabé	svak	slabý	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
site	stránka	sitje	stránka	N;INDF;MASC;SG	N;NOM;FEM;SG
site	lokalita	sitje	lokalita	N;INDF;MASC;SG	N;NOM;FEM;SG
site	mieste	sitje	miesto	N;INDF;MASC;SG	N;NOM;NEUT;SG
site	miesto	sitje	miesto	N;INDF;MASC;SG	N;NOM;NEUT;SG
posten	mail	post	maiť	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
posten	pošta	post	pošta	N;DEF;MASC;SG	N;NOM;FEM;SG
review	revízia	review	revízia	N	N;NOM;FEM;SG
review	preskúmanie	review	preskúmanie	N	N;NOM;NEUT;SG
korps	zboru	korps	zbor	N;INDF;NEUT;SG	N;INAN;GEN;MASC;SG
korps	zbor	korps	zbor	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
sound	zvuk	sound	zvuk	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
vedlikehold	zachovanie	vedlikehold	zachovanie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
vedlikehold	údržba	vedlikehold	údržba	N;INDF;NEUT;SG	N;NOM;FEM;SG
vedlikehold	udržiavanie	vedlikehold	udržiavanie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
vedlikehold	údržbu	vedlikehold	údržba	N;INDF;NEUT;SG	N;ACC;FEM;SG
butler	sluha	butle	sluha	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
menneskelig	ľudský	menneskelig	ľudský	ADJ;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
menneskelig	ľudské	menneskelig	ľudský	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
menneskelig	ľudská	menneskelig	ľudský	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
tower	veža	towe	veža	N;INDF;NEUT;SG	N;NOM;FEM;SG
valle	valle	valje	vallí	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
flott	skvelé	flott	skvelý	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
biblioteket	knižnica	bibliotek	knižnica	N;DEF;NEUT;SG	N;NOM;FEM;SG
biblioteket	knižnici	bibliotek	knižnica	N;DEF;NEUT;SG	N;DAT;FEM;SG
biblioteket	knižnicu	bibliotek	knižnica	N;DEF;NEUT;SG	N;ACC;FEM;SG
avsnittet	odsek	avsnitt	odsek	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
avsnittet	odseku	avsnitt	odsek	N;DEF;NEUT;SG	N;INAN;GEN;MASC;SG
eiendommer	vlastnosti	eiendom	vlastnosť	N;INDF;MASC;PL	N;NOM;FEM;PL
eiendommer	nehnuteľnosti	eiendom	nehnuteľnosť	N;INDF;MASC;PL	N;NOM;FEM;PL
stasjoner	stanovištia	stasjon	stanovište	N;INDF;MASC;PL	N;NOM;NEUT;PL
stasjoner	staníc	stasjon	stať	N;INDF;MASC;PL	N;GEN;FEM;PL
stasjoner	stanice	stasjon	stanica	N;INDF;MASC;PL	N;NOM;FEM;PL
opprettholde	udržanie	opprettholde	udržanie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
opprettholde	udržiavanie	opprettholde	udržiavanie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
identitet	totožnosť	identitet	totožnosť	N;INDF;MASC;SG	N;NOM;FEM;SG
identitet	identitu	identitet	identita	N;INDF;MASC;SG	N;ACC;FEM;SG
identitet	identita	identitet	identita	N;INDF;MASC;SG	N;NOM;FEM;SG
fremover	dopredu	fremover	dopredu	ADV	ADV
fremover	vpred	fremover	vpred	ADV	ADV
fremover	vpred	fremover	vpred	ADV	ADV
grundig	dôkladný	grundig	dôkladný	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
grundig	dôkladné	grundig	dôkladný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
grundig	dôkladná	grundig	dôkladný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
field	pole	field	pole	N;INDF;NEUT;SG	N;NOM;NEUT;SG
julie	júlia	julie	júlia	N;INDF;FEM;SG	N;NOM;FEM;SG
fungerende	hranie	fungerende	hranie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
fungerende	fungovanie	fungerende	fungovanie	N;INDF;NEUT;SG	N;NOM;NEUT;SG
nådd	dosiahnutý	nå	dosiahnutý	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
nådd	dosiahnutá	nå	dosiahnutý	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
nådd	dosiahnuté	nå	dosiahnutý	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
demokrati	demokraciu	demokrati	demokracia	N;INDF;NEUT;SG	N;ACC;FEM;SG
demokrati	demokracia	demokrati	demokracia	N;INDF;NEUT;SG	N;NOM;FEM;SG
kolonien	kolóniu	koloni	kolónia	N;DEF;MASC;SG	N;ACC;FEM;SG
kolonien	kolónia	koloni	kolónia	N;DEF;MASC;SG	N;NOM;FEM;SG
kolonien	kolónii	koloni	kolónia	N;DEF;MASC;SG	N;DAT;FEM;SG
betong	betónu	betong	betón	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
betong	betón	betong	betón	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
prestegjeld	farnosti	prestegjeld	farnosť	N;INDF;NEUT;SG	N;DAT;FEM;SG
identifisert	identifikovaná	identifisere	identifikovaný	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
identifisert	identifikované	identifisere	identifikovaný	ADJ;INDF;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
identifisert	identifikovaný	identifisere	identifikovaný	ADJ;INDF;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
sarah	sára	sarah	sár	N;INDF;FEM;SG	N;NOM;FEM;SG
ødelegge	zničiť	ødelegge	zničiť	V;IMP;FIN	V;PFV;POS;NFIN
ødelegge	ničiť	ødelegge	ničiť	V;IMP;FIN	V;IPFV;POS;NFIN
ødelegge	zničiť	ødelegge	zničiť	V;IMP;FIN	V;PFV;POS;NFIN
ødelegge	pokaziť	ødelegge	pokaziť	V;IMP;FIN	V;PFV;POS;NFIN
ødelegge	kaziť	ødelegge	kaziť	V;IMP;FIN	V;IPFV;POS;NFIN
nhl	nhl	nhl	nhl	N	N;NOM;FEM;PL
allianse	aliancia	allianse	aliancia	N;INDF;MASC;SG	N;NOM;FEM;SG
allianse	spojenectvo	allianse	spojenectvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
allianse	alianciu	allianse	aliancia	N;INDF;MASC;SG	N;ACC;FEM;SG
omstridt	sporné	omstridd	sporný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
omstridt	sporná	omstridd	sporný	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
omstridt	spornej	omstridd	sporný	ADJ;INDF;NEUT;SG	ADJ;GEN;FEM;SG
omstridt	sporný	omstridd	sporný	ADJ;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
materialer	materiál	materiale	materiál	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
kopi	kópia	kopi	kópia	N;INDF;MASC;SG	N;NOM;FEM;SG
kopi	replika	kopi	replika	N;INDF;MASC;SG	N;NOM;FEM;SG
sammensatt	zložený	sammensatt	zložený	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
sammensatt	kompozitné	sammensatt	kompozitný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
sammensatt	zložená	sammensatt	zložený	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sammensatt	zložené	sammensatt	zložený	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
doctor	lekára	doctor	lekár	N	N;ANIM;ACC;MASC;SG
doctor	doktor	doctor	doktor	N	N;ANIM;NOM;MASC;SG
doctor	lekár	doctor	lekár	N	N;ANIM;NOM;MASC;SG
doctor	lekárka	doctor	lekárka	N	N;NOM;FEM;SG
turneringer	turnaje	turneringer	turnaj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
myndighet	autorita	myndighet	autorita	N;INDF;FEM;SG	N;NOM;FEM;SG
myndighet	právomoc	myndighet	právomoc	N;INDF;FEM;SG	N;NOM;FEM;SG
myndighet	orgán	myndighet	orgán	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
myndighet	úrad	myndighet	úrad	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
popularitet	popularita	popularitet	popularita	N;INDF;MASC;SG	N;NOM;FEM;SG
puerto	puerto	puerto	puerto	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
utsikt	výhľad	utsikt	výhľad	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
utsikt	pohľad	utsikt	pohľad	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
utsikt	zobrazenie	utsikt	zobrazenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
reformasjonen	reformácia	reformasjon	reformácia	N;DEF;MASC;SG	N;NOM;FEM;SG
berggren	berggren	berggr	berggren	N;DEF;MASC;SG	N;NOM;MASC;SG
katalog	priečinok	katalog	priečinka	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
katalog	adresár	katalog	adresár	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
katalog	katalóg	katalog	katalóg	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
teolog	teológ	teolog	teológ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
komponert	zložený	komponere	zložený	ADJ;INDF;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
komponert	zložené	komponere	zložený	ADJ;INDF;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
komponert	zložená	komponere	zložený	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
effektivt	efektívny	effektiv	efektívny	ADJ;INDF;NEUT;SG	ADJ;ANIM;NOM;MASC;SG
effektivt	efektívna	effektiv	efektívny	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
effektivt	účinné	effektiv	účinný	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
effektivt	efektívna	effektiv	efektívny	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
effektivt	účinný	effektiv	účinný	ADJ;INDF;NEUT;SG	ADJ;INAN;NOM;MASC;SG
idrett	šport	idrett	šport	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
idrett	šport	idrett	šport	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
mongolia	mongolsko	mongolia	mongolsko	N;INDF;NEUT;SG	N;NOM;NEUT;SG
forhandlinger	vyjednávania	forhandlinger	vyjednávanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
forhandlinger	rokovania	forhandlinger	rokovanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
forhandlinger	rokovania	forhandlinger	rokovanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
forhandlinger	rokovania	forhandlinger	rokovanie	N;INDF;FEM;PL	N;NOM;NEUT;PL
champions	majstri	champions	majster	N	N;ANIM;NOM;MASC;PL
champions	šampióni	champions	šampióň	N	N;ANIM;NOM;MASC;PL
champions	šampiónov	champions	šampión	N	N;ANIM;ACC;MASC;PL
champions	majstrov	champions	majster	N	N;INAN;NOM;MASC;PL
skåne	skåne	skåne	skĺn	N;INDF;MASC;SG	N;NOM;NEUT;SG
samarbeide	spolupracujú	samarbeide	spolupracovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
samarbeide	spolupracovali	samarbeide	spolupracovať	V;NFIN	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
samarbeide	spolupracovať	samarbeide	spolupracovať	V;NFIN	V;IPFV;POS;NFIN
samarbeide	spolupracuje	samarbeide	spolupracovať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
samarbeide	spolupracujú	samarbeide	spolupracovať	V;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
samarbeide	spolupracovať	samarbeide	spolupracovať	V;NFIN	V;IPFV;POS;NFIN
samarbeide	spolupracuje	samarbeide	spolupracovať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
tennis	tenis	tennis	tenis	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
movie	filmom	movie	film	N;INDF	N;INAN;INS;MASC;SG
movie	film	movie	film	N;INDF	N;INAN;NOM;MASC;SG
alpinist	lyžiar	alpinist	lyžiar	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
kjørt	poháňaný	kjøre	poháňaný	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
restaurert	obnovené	restaurere	obnovený	ADJ;INDF;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
restaurert	obnovený	restaurere	obnovený	ADJ;INDF;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
restaurert	obnovená	restaurere	obnovený	ADJ;INDF;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
kontrollere	ovládať	kontrollere	ovládať	V;NFIN	V;IPFV;POS;NFIN
