اِبتدائی	liht	اِبتدائی	liht	N;NOM;MASC;SG;3	N;NOM;SG
بِھیتر	sisemus	بِھیتر	sisemus	N;NOM;MASC;SG;3	N;NOM;SG
بِھیتر	interjöör	بِھیتر	interjöör	N;NOM;MASC;SG;3	N;NOM;SG
بِھیتری	sise	بِھیتری	sise	N;NOM;MASC;SG;3	N;NOM;SG
بھیجنا	saada	بھیج	saama	V;SG;NFIN;ACT	V;NFIN
بِھیچنا	purustada	بِھی	purustama	V;SG;NFIN;ACT	V;NFIN
بھیس	õhu	بھیس	õhk	N;NOM;MASC;SG;3	N;NOM;SG
بھیس	õhk	بھیس	õhk	N;NOM;MASC;SG;3	N;NOM;SG
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;NOM;SG
بھیس	kleit	بھیس	kleit	N;NOM;MASC;SG;3	N;NOM;SG
بھیس	õhu	بھیس	õhk	N;NOM;MASC;SG;3	N;NOM;SG
بھیس	õhk	بھیس	õhk	N;NOM;MASC;SG;3	N;NOM;SG
بھیس	air	بھیس	air	N;NOM;MASC;SG;3	N;NOM;SG
بھیس	kleit	بھیس	kleit	N;NOM;MASC;SG;3	N;NOM;SG
بھینٹ	intervjuu	بھینٹ	intervjuu	N;NOM;MASC;SG;3	N;NOM;SG
بھینٹ	sissejuhatus	بھینٹ	sisse_juhatus	N;NOM;MASC;SG;3	N;NOM;SG
بھینٹ	külastus	بھینٹ	külastus	N;NOM;MASC;SG;3	N;NOM;SG
بھینٹ	visiit	بھینٹ	visiit	N;NOM;MASC;SG;3	N;NOM;SG
بِھینچنا	purustada	بِھینچ	purustama	V;SG;NFIN;ACT	V;NFIN
بِھینچنا	vajuta	بِھینچ	vajuma	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پا	jätkuvad	پا	jätkuma	V;ACT	V;IND;PL;3;PRS;FIN;ACT
پابند	vaoshoitud	پابند	vaos_hoitud	ADJ	ADJ;PST;V.PTCP;PASS
پابند	kontrollitud	پابند	kontrolli=tud	ADJ	ADJ;PST;V.PTCP;PASS
پابند	kontrollitav	پابند	kontrollitav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
پابندی	vangistus	پابندی	vangistus	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	vangistus	پابندی	vangistus	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	kontroll	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	tõrje	پابندی	tõrge	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	ban	پابندی	ban	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	keeld	پابندی	keeld	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	keelustamine	پابندی	keelustamine	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	kontroll	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	kontrolli	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	check	پابندی	check	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	vangistus	پابندی	vangistus	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	vangistus	پابندی	vangistus	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	kontroll	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	tõrje	پابندی	tõrge	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	ban	پابندی	ban	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	keeld	پابندی	keeld	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	keelustamine	پابندی	keelustamine	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	piirang	پابندی	piirang	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	kontroll	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	kontrolli	پابندی	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
پابندی	check	پابندی	check	N;NOM;MASC;SG;3	N;NOM;SG
پاخانہ	käimla	پاخانہ	käimla	N;NOM;MASC;SG;3	N;NOM;SG
پامال	rikkus	پامال	rikkus	N;NOM;MASC;SG;3	N;NOM;SG
پامال	rikkus	پامال	rikkus	N;NOM;MASC;SG;3	N;NOM;SG
پامردی	julgus	پامردی	julgus	N;NOM;MASC;SG;3	N;NOM;SG
پامردی	vaprus	پامردی	vaprus	N;NOM;MASC;SG;3	N;NOM;SG
پامردی	vaprus	پامردی	vaprus	N;NOM;MASC;SG;3	N;NOM;SG
پامردی	resolutsioon	پامردی	resolutsioon	N;NOM;MASC;SG;3	N;NOM;SG
پامردی	eraldusvõime	پامردی	eraldus_võime	N;NOM;MASC;SG;3	N;NOM;SG
پامردی	lahendamine	پامردی	lahendamine	N;NOM;MASC;SG;3	N;NOM;SG
پامردی	lahutus	پامردی	lahutus	N;NOM;MASC;SG;3	N;NOM;SG
دیرپا	kestev	دیرپا	kestev	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
دیرپا	alalise	دیرپا	alaline	ADJ	ADJ;GEN;SG
دیرپا	alalised	دیرپا	alaline	ADJ	ADJ;NOM;PL
دیرپا	alaline	دیرپا	alaline	ADJ	ADJ;NOM;SG
دیرپا	püsiv	دیرپا	püsiv	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
دیرپا	vastupidav	دیرپا	vastu_pidav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
دیرپا	kestev	دیرپا	kestev	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
دیرپا	alalise	دیرپا	alaline	ADJ	ADJ;GEN;SG
دیرپا	alalised	دیرپا	alaline	ADJ	ADJ;NOM;PL
دیرپا	alaline	دیرپا	alaline	ADJ	ADJ;NOM;SG
دیرپا	püsiv	دیرپا	püsiv	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
پات	leht	پات	leht	N;NOM;MASC;SG;3	N;NOM;SG
پاتُر	prostituut	پاتُر	prostituut	N;NOM;MASC;SG;3	N;NOM;SG
پاٹنا	rikastada	پاٹ	rikastama	V;MASC;SG;ACT	V;NFIN
پاٹنا	kata	پاٹ	katma	V;MASC;SG;ACT	V;IMP;SG;2;PRS;FIN;ACT
پاٹنا	katke	پاٹ	katke	V;MASC;SG;ACT	V;IMP;SG;2;PRS;FIN;ACT
پاٹنا	katta	پاٹ	katma	V;MASC;SG;ACT	V;NFIN
پاٹنا	katma	پاٹ	katma	V;MASC;SG;ACT	V;IN+ALL;V.CVB;ACT
پاداش	karistus	پاداش	karistus	N;NOM;MASC;SG;3	N;NOM;SG
پاداش	karistus	پاداش	karistus	N;NOM;MASC;SG;3	N;NOM;SG
پادشاہی	impeerium	پادشاہی	impeerium	N;NOM;MASC;SG;3	N;NOM;SG
پادشاہی	monarhia	پادشاہی	monarhia	N;NOM;MASC;SG;3	N;NOM;SG
پادشاہی	valitsemisaeg	پادشاہی	valitsemis_aeg	N;NOM;MASC;SG;3	N;NOM;SG
پادشاہی	royal	پادشاہی	royal	N;NOM;MASC;SG;3	N;NOM;SG
پادشاہی	kuningriik	پادشاہی	kuning_riik	N;NOM;MASC;SG;3	N;NOM;SG
پارچہ	riie	پارچہ	riie	N;NOM;MASC;SG;3	N;NOM;SG
پارچہ	fragment	پارچہ	fragment	N;NOM;MASC;SG;3	N;NOM;SG
پارچہ	kala	پارچہ	kala	N;NOM;MASC;SG;3	N;NOM;SG
پارچہ	tekstiil	پارچہ	tekstiil	N;NOM;MASC;SG;3	N;NOM;SG
پارچہ	tükk	پارچہ	tükk	N;NOM;MASC;SG;3	N;NOM;SG
پارسائی	puhtus	پارسائی	puhtus	N;NOM;FEM;SG;3	N;NOM;SG
پارلیمان	parlament	پارلیمان	parlament	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	bit	پارہ	bit	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	tükk	پارہ	tükk	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	paik	پارہ	paik	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	bit	پارہ	bit	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	elavhõbeda	پارہ	elav_hõbe	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	elavhõbe	پارہ	elav_hõbe	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	tükk	پارہ	tükk	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	murd	پارہ	murd	N;NOM;MASC;SG;3	N;NOM;SG
پارہ	paik	پارہ	paik	N;NOM;MASC;SG;3	N;NOM;SG
پاڑنا	tappa	پاڑ	tapma	V;SG;NFIN;ACT	V;NFIN
پاڑنا	hävita	پاڑ	hävitama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پاڑنا	hävitada	پاڑ	hävitama	V;SG;NFIN;ACT	V;NFIN
پاسبان	juhend	پاسبان	juhend	N;NOM;MASC;SG;3	N;NOM;SG
پاسبان	giid	پاسبان	giid	N;NOM;MASC;SG;3	N;NOM;SG
پاسبان	sentinel	پاسبان	sentinel	N;NOM;MASC;SG;3	N;NOM;SG
پاسبان	valvur	پاسبان	valvur	N;NOM;MASC;SG;3	N;NOM;SG
پاسداری	teene	پاسداری	teene	N;NOM;MASC;SG;3	N;NOM;SG
پاکیزگی	puhtus	پاکیزگی	puhtus	N;NOM;MASC;SG;3	N;NOM;SG
پاکیزگی	puhtus	پاکیزگی	puhtus	N;NOM;MASC;SG;3	N;NOM;SG
پاکیزگی	puhtus	پاکیزگی	puhtus	N;NOM;MASC;SG;3	N;NOM;SG
پالتو	lemmik	پالتو	lemmik	N;NOM;MASC;SG;3	N;NOM;SG
پالتو	lemmik	پالتو	lemmik	N;NOM;MASC;SG;3	N;NOM;SG
پالتو	pet	پالتو	pet	N;NOM;MASC;SG;3	N;NOM;SG
پالتو	lemmikloom	پالتو	lemmik_loom	N;NOM;MASC;SG;3	N;NOM;SG
پامالی	hävitamine	پامالی	hävitamine	N;NOM;MASC;SG;3	N;NOM;SG
پان	jook	پان	jook	N;NOM;MASC;SG;3	N;NOM;SG
پان	vesi	پان	vesi	N;NOM;MASC;SG;3	N;NOM;SG
پان	lugupidamine	پان	lugu_pidamine	N;NOM;MASC;SG;3	N;NOM;SG
پان	austus	پان	austus	N;NOM;MASC;SG;3	N;NOM;SG
پان	paan	پان	paan	N;NOM;MASC;SG;3	N;NOM;SG
پان	pan	پان	pan	N;NOM;MASC;SG;3	N;NOM;SG
پان	jook	پان	jook	N;NOM;MASC;SG;3	N;NOM;SG
پانا	leida	پانا	leidma	V;SG;NFIN;ACT	V;NFIN
پانا	leia	پانا	leidma	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پانا	otsi	پانا	otsima	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پانا	omandada	پانا	omandama	V;SG;NFIN;ACT	V;NFIN
پانا	mõista	پانا	mõistma	V;SG;NFIN;ACT	V;NFIN
پانا	avastada	پانا	avastama	V;SG;NFIN;ACT	V;NFIN
پانا	avasta	پانا	avastama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پانا	avastama	پانا	avastama	V;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
پانا	saa	پانا	saama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پانا	leida	پانا	leidma	V;SG;NFIN;ACT	V;NFIN
پانا	leia	پانا	leidma	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پانا	otsi	پانا	otsima	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پانا	omandada	پانا	omandama	V;SG;NFIN;ACT	V;NFIN
پانا	mõista	پانا	mõistma	V;SG;NFIN;ACT	V;NFIN
پانا	avastada	پانا	avastama	V;SG;NFIN;ACT	V;NFIN
پانا	avasta	پانا	avastama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پانا	avastama	پانا	avastama	V;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
پانچ	viis	پانچ	viis	NUM	NUM;NOM;SG
پانی	läige	پانی	läige	N;NOM;MASC;SG;3	N;NOM;SG
پانی	vihm	پانی	vihm	N;NOM;MASC;SG;3	N;NOM;SG
پانی	rain	پانی	rain	N;NOM;MASC;SG;3	N;NOM;SG
پانی	vesi	پانی	vesi	N;NOM;MASC;SG;3	N;NOM;SG
پانی	julgus	پانی	julgus	N;NOM;MASC;SG;3	N;NOM;SG
پانی	vaprus	پانی	vaprus	N;NOM;MASC;SG;3	N;NOM;SG
پانی	higi	پانی	higi	N;NOM;MASC;SG;3	N;NOM;SG
پانی	vaim	پانی	vaim	N;NOM;MASC;SG;3	N;NOM;SG
پانی	vein	پانی	vein	N;NOM;MASC;SG;3	N;NOM;SG
پانی	tõug	پانی	tõug	N;NOM;MASC;SG;3	N;NOM;SG
پانی	tõu	پانی	tõug	N;NOM;MASC;SG;3	N;NOM;SG
پانی	sära	پانی	sära	N;NOM;MASC;SG;3	N;NOM;SG
پانی	sugupuu	پانی	sugu_puu	N;NOM;MASC;SG;3	N;NOM;SG
پائداری	kestvus	پائداری	kestvus	N;NOM;MASC;SG;3	N;NOM;SG
پائداری	vastupidavus	پائداری	vastu_pidavus	N;NOM;MASC;SG;3	N;NOM;SG
پائداری	püsivus	پائداری	püsivus	N;NOM;MASC;SG;3	N;NOM;SG
پائداری	stabiilsus	پائداری	stabiilsus	N;NOM;MASC;SG;3	N;NOM;SG
پتری	rekord	پتری	rekord	N;NOM;MASC;SG;3	N;NOM;SG
پتری	kirje	پتری	kirje	N;NOM;MASC;SG;3	N;NOM;SG
پتری	noot	پتری	noot	N;NOM;MASC;SG;3	N;NOM;SG
پتری	märkus	پتری	märkus	N;NOM;MASC;SG;3	N;NOM;SG
پتری	kiri	پتری	kiri	N;NOM;MASC;SG;3	N;NOM;SG
پتلا	fine	پتلا	finema	N;NOM;MASC;SG;3	N;NOM;SG
پتلا	trahv	پتلا	trahv	N;NOM;MASC;SG;3	N;NOM;SG
پتلا	fine	پتلا	finema	N;NOM;MASC;SG;3	N;NOM;SG
پتلا	trahv	پتلا	trahv	N;NOM;MASC;SG;3	N;NOM;SG
پتنگ	koi	پتنگ	koi	N;NOM;MASC;SG;3	N;NOM;SG
پتنگ	rohutirts	پتنگ	rohutirts	N;NOM;MASC;SG;3	N;NOM;SG
پٹا	kattis	پٹا	katma	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
پٹانا	võrgutada	پٹانا	võrgutama	V;MASC;SG;V.PTCP;ACT	V;NFIN
پِٹائی	peksmine	پِٹائی	peksmine	N;NOM;MASC;SG;3	N;NOM;SG
پٹری	skaala	پٹری	skaala	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	rail	پٹری	rail	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	raudtee	پٹری	raud_tee	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	pala	پٹری	pala	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	raja	پٹری	rada	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	rööbastee	پٹری	rööbas_tee	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	valitseja	پٹری	valitseja	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	avenue	پٹری	avenue	N;NOM;FEM;SG;3	N;NOM;SG
پٹری	avenüü	پٹری	avenüü	N;NOM;FEM;SG;3	N;NOM;SG
پِٹّس	peksmine	پِٹّس	peksmine	N;NOM;MASC;SG;3	N;NOM;SG
پچ	kaitse	پچ	kaitse	N;NOM;MASC;SG;3	N;NOM;SG
پچ	riigikaitse	پچ	riigi_kaitse	N;NOM;MASC;SG;3	N;NOM;SG
پچ	kaitse	پچ	kaitse	N;NOM;MASC;SG;3	N;NOM;SG
پچ	toetus	پچ	toetus	N;NOM;MASC;SG;3	N;NOM;SG
پچ	tugi	پچ	tugi	N;NOM;MASC;SG;3	N;NOM;SG
پچ	toetamine	پچ	toetamine	N;NOM;MASC;SG;3	N;NOM;SG
پچاس	viiskümmend	پچاس	viis_kümmend	NUM	NUM;NOM;SG
پچانا	seedida	پچا	seedima	V;MASC;SG;NFIN;ACT	V;NFIN
پچانا	assimileerida	پچا	assimileerima	V;MASC;SG;NFIN;ACT	V;NFIN
پِچپچاہٹ	pehmus	پِچپچاہٹ	pehmus	N;NOM;MASC;SG;3	N;NOM;SG
پچھاڑنا	kukkus	پچھاڑ	kukkuma	V;SG;NFIN;ACT	V;IND;SG;3;PST;FIN;ACT
پِچھاڑی	tagaosa	پِچھاڑی	taga_osa	N;NOM;MASC;SG;3	N;NOM;SG
پچھتانا	kahetsema	پچھ	kahetsema	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
پچھتانا	kahetse	پچھ	kahetsema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پچھتانا	kahetsema	پچھ	kahetsema	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
پچھتانا	kahetse	پچھ	kahetsema	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
پُختہ	keedetud	پُختہ	keede=tud	ADJ	ADJ;PST;V.PTCP;PASS
پُختہ	tugev	پُختہ	tugev	ADJ	ADJ;NOM;SG
پُختہ	tugevad	پُختہ	tugev	ADJ	ADJ;NOM;PL
پُختہ	küps	پُختہ	küps	ADJ	ADJ;NOM;SG
پُختہ	küpsed	پُختہ	küps	ADJ	ADJ;NOM;PL
پذیرائی	heakskiitmine	پذیرائی	heaks_kiitmine	N;NOM;FEM;SG;3	N;NOM;SG
پذیرائی	vastuvõtmine	پذیرائی	vastu_võtmine	N;NOM;FEM;SG;3	N;NOM;SG
پذیرائی	heakskiitmine	پذیرائی	heaks_kiitmine	N;NOM;FEM;SG;3	N;NOM;SG
پذیرائی	vastuvõtmine	پذیرائی	vastu_võtmine	N;NOM;FEM;SG;3	N;NOM;SG
پذیرائی	vastuvõtt	پذیرائی	vastu_võtt	N;NOM;FEM;SG;3	N;NOM;SG
پُر	täielik	پُر	täielik	ADJ	ADJ;NOM;SG
پُر	täielik	پُر	täielik	ADJ	ADJ;NOM;SG
پُر	terviklik	پُر	terviklik	ADJ	ADJ;NOM;SG
پُر	lõpetatud	پُر	lõpetama	ADJ	ADJ;PST;V.PTCP;PASS
پراثر	muljetavaldav	پراثر	muljeta_valdav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
پراسرار	imelik	پراسرار	imelik	ADJ	ADJ;NOM;SG
پراسرار	saladuslik	پراسرار	saladuslik	ADJ	ADJ;NOM;SG
پراسرار	müstiline	پراسرار	müstiline	ADJ	ADJ;NOM;SG
پراسرار	salapärane	پراسرار	sala_pärane	ADJ	ADJ;NOM;SG
پرامن	rahulik	پرامن	rahulik	ADJ	ADJ;NOM;SG
پرامن	rahumeelne	پرامن	rahu_meelne	ADJ	ADJ;NOM;SG
پرجوش	entusiastlik	پرجوش	entusiastlik	ADJ	ADJ;NOM;SG
پرزور	võimas	پرزور	võimas	ADJ	ADJ;NOM;SG
پرزور	jõuline	پرزور	jõuline	ADJ	ADJ;NOM;SG
پرسکون	rahulik	پرسکون	rahulik	ADJ	ADJ;NOM;SG
پرسکون	rahulik	پرسکون	rahulik	ADJ	ADJ;NOM;SG
پرسکون	rahumeelne	پرسکون	rahu_meelne	ADJ	ADJ;NOM;SG
پراکرِت	originaal	پراکرِت	originaal	N;NOM;MASC;SG;3	N;NOM;SG
پراگندہ	häiritud	پراگندہ	häiri=tud	ADJ	ADJ;PST;V.PTCP;PASS
پراگندہ	hajutatud	پراگندہ	hajuta=tud	ADJ	ADJ;PST;V.PTCP;PASS
پُرانا	iidne	پُرانا	iidne	ADJ	ADJ;NOM;SG
پُرانا	iidsed	پُرانا	iidne	ADJ	ADJ;NOM;PL
پُرانا	iidsete	پُرانا	iidne	ADJ	ADJ;GEN;PL
پُرانا	kogetud	پُرانا	koge=tud	ADJ	ADJ;PST;V.PTCP;PASS
پُرانا	kogenud	پُرانا	kogenud	ADJ	ADJ;PST;V.PTCP;ACT
پُرانا	täielik	پُرانا	täielik	ADJ	ADJ;NOM;SG
پُرانا	terviklik	پُرانا	terviklik	ADJ	ADJ;NOM;SG
پُرانا	lõpetatud	پُرانا	lõpetama	ADJ	ADJ;PST;V.PTCP;PASS
پُرانا	vana	پُرانا	vana	ADJ	ADJ;NOM;SG
پُرانا	vanaks	پُرانا	vana	ADJ	ADJ;TRANS;SG
پُرانا	vanad	پُرانا	vana	ADJ	ADJ;NOM;PL
پُرانا	mädanenud	پُرانا	mädanema	ADJ	ADJ;PST;V.PTCP;ACT
پُرانا	vananenud	پُرانا	vananema	ADJ	ADJ;PST;V.PTCP;ACT
پُرانا	iganenud	پُرانا	iganenud	ADJ	ADJ;PST;V.PTCP;ACT
پرائشچت	patukahetsus	پرائشچت	patu_kahetsus	N;NOM;MASC;SG;3	N;NOM;SG
پربت	hill	پربت	hill	N;NOM;MASC;SG;3	N;NOM;SG
پربت	mäe	پربت	mägi	N;NOM;MASC;SG;3	N;NOM;SG
پربت	mägi	پربت	mägi	N;NOM;MASC;SG;3	N;NOM;SG
پربت	hill	پربت	hill	N;NOM;MASC;SG;3	N;NOM;SG
پرت	koorik	پرت	koorik	N;NOM;MASC;SG;3	N;NOM;SG
پرت	helbe	پرت	helbe	N;NOM;MASC;SG;3	N;NOM;SG
پرت	kiht	پرت	kiht	N;NOM;MASC;SG;3	N;NOM;SG
پُرتگالی	portugali	پُرتگالی	portugali	ADJ	ADJ
پُرتگیز	portugali	پُرتگیز	portugali	ADJ	ADJ
پُرتگیزی	portugali	پُرتگیزی	portugali	ADJ	ADJ
پرچار	valuuta	پرچار	valuuta	N;NOM;MASC;SG;3	N;NOM;SG
پرچار	rahaühik	پرچار	raha_ühik	N;NOM;MASC;SG;3	N;NOM;SG
پرچار	vääring	پرچار	vääring	N;NOM;MASC;SG;3	N;NOM;SG
پرچار	valuuta	پرچار	valuuta	N;NOM;MASC;SG;3	N;NOM;SG
پرچار	rahaühik	پرچار	raha_ühik	N;NOM;MASC;SG;3	N;NOM;SG
پرچار	vääring	پرچار	vääring	N;NOM;MASC;SG;3	N;NOM;SG
پرچار	propaganda	پرچار	propaganda	N;NOM;MASC;SG;3	N;NOM;SG
پرچارک	jutlustaja	پرچارک	jutlustaja	N;NOM;MASC;SG;3	N;NOM;SG
پرچم	banner	پرچم	banner	N;NOM;MASC;SG;3	N;NOM;SG
پرچم	lipnik	پرچم	lipnik	N;NOM;MASC;SG;3	N;NOM;SG
پرچم	lipp	پرچم	lipp	N;NOM;MASC;SG;3	N;NOM;SG
پرچم	banner	پرچم	banner	N;NOM;MASC;SG;3	N;NOM;SG
پرچہ	kiri	پرچہ	kiri	N;NOM;MASC;SG;3	N;NOM;SG
پرچہ	ajakiri	پرچہ	aja_kiri	N;NOM;MASC;SG;3	N;NOM;SG
پرچہ	sõnum	پرچہ	sõnum	N;NOM;MASC;SG;3	N;NOM;SG
پرچہ	teade	پرچہ	teade	N;NOM;MASC;SG;3	N;NOM;SG
پرچہ	ajaleht	پرچہ	aja_leht	N;NOM;MASC;SG;3	N;NOM;SG
پرچی	luba	پرچی	luba	N;NOM;MASC;SG;3	N;NOM;SG
پرچی	noot	پرچی	noot	N;NOM;MASC;SG;3	N;NOM;SG
پرچی	märkus	پرچی	märkus	N;NOM;MASC;SG;3	N;NOM;SG
پرچی	kiri	پرچی	kiri	N;NOM;MASC;SG;3	N;NOM;SG
پرچی	hääletus	پرچی	hääletus	N;NOM;MASC;SG;3	N;NOM;SG
پرچی	hääletamine	پرچی	hääletamine	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	lõpetamine	پرداخت	lõpetamine	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	lõpuleviimine	پرداخت	lõpu+le_viimine	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	kasvatus	پرداخت	kasvatus	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	parandus	پرداخت	parandus	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	korrigeerimine	پرداخت	korrigeerimine	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	korrektsioon	پرداخت	korrektsioon	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	parandamine	پرداخت	parandamine	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	toetus	پرداخت	toetus	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	tugi	پرداخت	tugi	N;NOM;MASC;SG;3	N;NOM;SG
پرداخت	toetamine	پرداخت	toetamine	N;NOM;MASC;SG;3	N;NOM;SG
پردازی	dekoratsioon	پردازی	dekoratsioon	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	privaatsus	پردہ	privaatsus	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	ekraan	پردہ	ekraan	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	loor	پردہ	loor	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	privaatsus	پردہ	privaatsus	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	ekraan	پردہ	ekraan	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	loor	پردہ	loor	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	eesriie	پردہ	ees_riie	N;NOM;MASC;SG;3	N;NOM;SG
پردہ	kardina	پردہ	kardin	N;NOM;MASC;SG;3	N;NOM;SG
پُرزہ	õel	پُرزہ	õel	ADJ	ADJ;NOM;SG
پُرزہ	teravad	پُرزہ	terav	ADJ	ADJ;NOM;PL
پُرزہ	terav	پُرزہ	terav	ADJ	ADJ;NOM;SG
پرستش	pühendumus	پرستش	pühendumus	N;NOM;MASC;SG;3	N;NOM;SG
پرنانا	abielluda	پرنانا	abi_elluma	V;MASC;SG;NFIN;ACT	V;NFIN
پرندہ	lennuk	پرندہ	lennuk	N;NOM;MASC;SG;3	N;NOM;SG
پرندہ	lennuk	پرندہ	lennuk	N;NOM;MASC;SG;3	N;NOM;SG
پرندہ	lind	پرندہ	lind	N;NOM;MASC;SG;3	N;NOM;SG
پرندہ	linnuke	پرندہ	linnuke	N;NOM;MASC;SG;3	N;NOM;SG
پرندہ	bird	پرندہ	bird	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	lendamine	پرواز	lendamine	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	lend	پرواز	lend	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	lahkumine	پرواز	lahkumine	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	väljumine	پرواز	väljumine	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	uhkus	پرواز	uhkus	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	juurdepääs	پرواز	juurde_pääs	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	ligipääs	پرواز	ligi_pääs	N;NOM;MASC;SG;3	N;NOM;SG
پرواز	reach	پرواز	reach	N;NOM;MASC;SG;3	N;NOM;SG
پروانجات	litsentsid	پروانجات	litsentma	N;NOM;MASC;PL;3	N;NOM;PL
پروانجات	toetused	پروانجات	toetus	N;NOM;MASC;PL;3	N;NOM;PL
پروانجات	load	پروانجات	luba	N;NOM;MASC;PL;3	N;NOM;PL
پروانجات	kirjad	پروانجات	kiri	N;NOM;MASC;PL;3	N;NOM;PL
پروانجات	tähed	پروانجات	täht	N;NOM;MASC;PL;3	N;NOM;PL
پرواہ	vooluveekogu	پرواہ	voolu_vee_kogu	N;NOM;MASC;SG;3	N;NOM;SG
پرواہ	äravoolu	پرواہ	ära_vool	N;NOM;MASC;SG;3	N;NOM;SG
پرہیزگاری	karskus	پرہیزگاری	karskus	N;NOM;MASC;SG;3	N;NOM;SG
