この	cette	この	ce	DET	DET;FEM;SG
電報	telegraph	電報	telegraph	N	N;MASC;SG
電報	télégraphe	電報	télégraphe	N	N;MASC;SG
識別	identifier	識別	identifier	V	V;NFIN
識別	identifier	識別	identifier	V	V;NFIN
識別	identifie	識別	identifier	V	V;IND;SG;3;PRS;FIN
プロテスタント	protestant	プロテスタント	protestant	N	N;MASC;SG
幼児	nourrisson	幼児	nourrisson	N	N;MASC;SG
微妙	subtil	微妙	subtil	ADJ	ADJ;MASC;SG
微妙	subtile	微妙	subtile	ADJ	ADJ;FEM;SG
ロット	lot	ロット	lot	N	N;MASC;SG
生地	oseille	生地	oseille	N	N;FEM;SG
生地	pâte	生地	pâte	N	N;FEM;SG
生地	batteur	生地	batteur	N	N;MASC;SG
生地	tissus	生地	tissu	N	N;MASC;PL
生地	toiles	生地	toile	N	N;FEM;PL
生地	tissu	生地	tissu	N	N;MASC;SG
生地	tissus	生地	tissu	N	N;MASC;PL
書類	document	書類	document	N	N;MASC;SG
書類	documents	書類	document	N	N;MASC;PL
書類	papiers	書類	papier	N	N;MASC;PL
ドス	dos	ドス	dos	N	N;MASC;SG
ライフル	fusil	ライフル	fusil	N	N;MASC;SG
ライフル	carabine	ライフル	carabine	N	N;FEM;SG
豪華	superbe	豪華	superbe	ADJ	ADJ;MASC;SG
豪華	splendide	豪華	splendide	ADJ	ADJ;MASC;SG
豪華	sublime	豪華	sublime	ADJ	ADJ;MASC;SG
豪華	magnifique	豪華	magnifique	ADJ	ADJ;MASC;SG
辞退	refuser	辞退	refuser	V	V;NFIN
辞退	décliner	辞退	décliner	V	V;NFIN
辞退	décliné	辞退	décliner	V	V;MASC;SG;PST;V.PTCP
辞退	refusée	辞退	refuser	V	V;FEM;SG;PST;V.PTCP
辞退	refusé	辞退	refuser	V	V;MASC;SG;PST;V.PTCP
パーセント	pourcentages	パーセント	pourcentage	N	N;MASC;PL
パーセント	pourcentages	パーセント	pourcentage	N	N;MASC;PL
パーセント	pourcentage	パーセント	pourcentage	N	N;MASC;SG
パーセント	pourcent	パーセント	pouvoir	N	N;MASC;SG
パーセント	pourcentage	パーセント	pourcentage	N	N;MASC;SG
職務	fonctions	職務	fonction	N	N;FEM;PL
職務	devoirs	職務	devoir	N	N;MASC;PL
勾配	dégradé	勾配	dégrader	V	V;MASC;SG;PST;V.PTCP
勾配	dégradés	勾配	dégradé	V	V;MASC;PL;PST;V.PTCP
放射線	rayonnement	放射線	rayonnement	N	N;MASC;SG
放射線	radiations	放射線	radiation	N	N;FEM;PL
放射線	rayonnements	放射線	rayonnement	N	N;MASC;PL
疑惑	soupçon	疑惑	soupçon	N	N;MASC;SG
疑惑	soupçons	疑惑	soupçon	N	N;MASC;PL
疑惑	suspicion	疑惑	suspicion	N	N;FEM;SG
ハンドル	poignées	ハンドル	poignée	N	N;FEM;PL
デラックス	luxe	デラックス	luxe	N	N;MASC;SG
評判	notoriété	評判	notoriété	N	N;FEM;SG
評判	réputation	評判	réputation	N	N;FEM;SG
フルート	flûte	フルート	flûte	N	N;FEM;SG
フルート	flûtes	フルート	flûte	N	N;FEM;PL
カウント	compte	カウント	compte	N	N;MASC;SG
カウント	comte	カウント	comte	N	N;MASC;SG
カウント	comptage	カウント	comptage	N	N;MASC;SG
カウント	décompte	カウント	décompter	N	N;MASC;SG
割り当て	attribuer	割り当てる	attribuer	V	V;NFIN
割り当て	affecter	割り当てる	affecter	V	V;NFIN
割り当て	assigner	割り当てる	assigner	V	V;NFIN
バブル	bulle	バブル	bulle	N	N;FEM;SG
バブル	bubble	バブル	bubble	N	N;MASC;SG
バブル	bulles	バブル	bulle	N	N;FEM;PL
明るい	légère	明るい	léger	ADJ	ADJ;FEM;SG
明るい	léger	明るい	léger	ADJ	ADJ;MASC;SG
明るい	brillant	明るい	brillant	ADJ	ADJ;MASC;SG
明るい	lumineux	明るい	lumineux	ADJ	ADJ;MASC;SG
サスペンション	suspension	サスペンション	suspension	N	N;FEM;SG
サスペンション	suspensions	サスペンション	suspension	N	N;FEM;PL
埋葬	enterrer	埋葬	enterrer	V	V;NFIN
埋葬	enfoui	埋葬	enfouir	V	V;MASC;SG;PST;V.PTCP
埋葬	inhumé	埋葬	inhumer	V	V;MASC;SG;PST;V.PTCP
埋葬	enterré	埋葬	enterrer	V	V;MASC;SG;PST;V.PTCP
埋葬	enterrés	埋葬	enterrer	V	V;MASC;PL;PST;V.PTCP
埋葬	enterrée	埋葬	enterrer	V	V;FEM;SG;PST;V.PTCP
爵位	pairie	爵位	pairie	N	N;FEM;SG
トレイン	train	トレイン	train	N	N;MASC;SG
本質	essence	本質	essence	N	N;FEM;SG
大都市	métropole	大都市	métropole	N	N;FEM;SG
芸術家	artistes	芸術家	artiste	N	N;MASC;PL
芸術家	artiste	芸術家	artiste	N	N;MASC;SG
芸術家	artistes	芸術家	artiste	N	N;MASC;PL
セレクション	choix	セレクション	choix	N	N;MASC;SG
セレクション	sélections	セレクション	sélection	N	N;FEM;PL
セレクション	sélection	セレクション	sélection	N	N;FEM;SG
ボランティア	volontariat	ボランティア	volontariat	N	N;MASC;SG
ボランティア	bénévolat	ボランティア	bénévolat	N	N;MASC;SG
ボランティア	bénévolat	ボランティア	bénévolat	N	N;MASC;SG
半径	rayon	半径	rayon	N	N;MASC;SG
半径	radius	半径	radius	N	N;MASC;SG
ノミネート	nominations	ノミネート	nomination	N	N;FEM;PL
ノミネート	candidatures	ノミネート	candidature	N	N;FEM;PL
元帥	marshal	元帥	marshall	N	N;MASC;SG
元帥	maréchal	元帥	maréchal	N	N;MASC;SG
コック	cuisinier	コック	cuisinier	N	N;MASC;SG
コック	cuisinière	コック	cuisinier	N	N;FEM;SG
コック	queue	コック	queue	N	N;FEM;SG
コック	coq	コック	coq	N	N;MASC;SG
コック	bite	コック	bite	N	N;FEM;SG
消費者	consommateurs	消費者	consommateur	N	N;MASC;PL
消費者	consommateur	消費者	consommateur	N	N;MASC;SG
消費者	consommateurs	消費者	consommateur	N	N;MASC;PL
損失	perte	損失	perte	N	N;FEM;SG
損失	pertes	損失	perte	N	N;FEM;PL
損失	pertes	損失	perte	N	N;FEM;PL
ストック	stock	ストック	stock	N	N;MASC;SG
声明	déclaration	声明	déclaration	N	N;FEM;SG
貧困	pauvreté	貧困	pauvreté	N	N;FEM;SG
ワゴン	wagon	ワゴン	wagon	N	N;MASC;SG
ワゴン	chariot	ワゴン	chariot	N	N;MASC;SG
力学	mécano	力学	mécano	N	N;MASC;SG
力学	mécaniciens	力学	mécanicien	N	N;MASC;PL
力学	mécanicien	力学	mécanicien	N	N;MASC;SG
付録	appendice	付録	appendice	N	N;MASC;SG
付録	annexe	付録	annexe	N	N;FEM;SG
素数	prime	素数	prime	N	N;FEM;SG
楕円	ellipse	楕円	ellipse	N	N;FEM;SG
ソリ	traîneau	ソリ	traîneau	N	N;MASC;SG
飲料	boisson	飲料	boisson	N	N;FEM;SG
飲料	breuvage	飲料	breuvage	N	N;MASC;SG
飲料	boissons	飲料	boisson	N	N;FEM;PL
違法	illégaux	違法	illégal	ADJ	ADJ;MASC;PL
違法	illégales	違法	illégal	ADJ	ADJ;FEM;PL
違法	illégale	違法	illégal	ADJ	ADJ;FEM;SG
違法	illégal	違法	illégal	ADJ	ADJ;MASC;SG
違法	illicite	違法	illicite	ADJ	ADJ;MASC;SG
染色	teinture	染色	teinture	N	N;FEM;SG
染色	coloration	染色	coloration	N	N;FEM;SG
強度	résistance	強度	résistance	N	N;FEM;SG
強度	solidité	強度	solidité	N	N;FEM;SG
強度	force	強度	force	N	N;FEM;SG
勇気	courage	勇気	courage	N	N;MASC;SG
勇気	courage	勇気	courage	N	N;MASC;SG
勇気	bravoure	勇気	bravoure	N	N;FEM;SG
勇気	bravoure	勇気	bravoure	N	N;FEM;SG
セキュリティ	securité	セキュリティ	securité	N	N;FEM;SG
セキュリティ	sûreté	セキュリティ	sûreté	N	N;FEM;SG
セキュリティ	sécurité	セキュリティ	sécurité	N	N;FEM;SG
債権	réclamation	債権	réclamation	N	N;FEM;SG
債権	revendication	債権	revendication	N	N;FEM;SG
債権	réclamations	債権	réclamation	N	N;FEM;PL
債権	créances	債権	créance	N	N;FEM;PL
債権	allégations	債権	allégation	N	N;FEM;PL
債権	revendications	債権	revendication	N	N;FEM;PL
フロア	etage	フロア	etage	N	N;MASC;SG
フロア	étage	フロア	étage	N	N;MASC;SG
フロア	sol	フロア	sol	N	N;MASC;SG
フロア	plancher	フロア	plancher	N	N;MASC;SG
位相	phase	位相	phase	N	N;FEM;SG
手続	procédures	手続	procédure	N	N;FEM;PL
ドキュメント	docs	ドキュメント	doc	N	N;MASC;PL
ドキュメント	document	ドキュメント	document	N	N;MASC;SG
ドキュメント	documents	ドキュメント	document	N	N;MASC;PL
ドキュメント	documentation	ドキュメント	documentation	N	N;FEM;SG
思考	pensée	思考	pensée	N	N;FEM;SG
思考	pensée	思考	pensée	N	N;FEM;SG
思考	réflexions	思考	réflexion	N	N;FEM;PL
覚醒	éveil	覚醒	éveil	N	N;MASC;SG
覚醒	réveil	覚醒	réveil	N	N;MASC;SG
講習	formation	講習	formation	N	N;FEM;SG
講習	entraînement	講習	entraînement	N	N;MASC;SG
ホップ	houblon	ホップ	houblon	N	N;MASC;SG
ホップ	houblon	ホップ	houblon	N	N;MASC;SG
ホップ	hop	ホップ	hop	N	N;MASC;SG
コンピューター	ordinateurs	コンピューター	ordinateur	N	N;MASC;PL
コンピューター	ordinateur	コンピューター	ordinateur	N	N;MASC;SG
コンピューター	ordinateurs	コンピューター	ordinateur	N	N;MASC;PL
マネー	monnaie	マネー	monnaie	N	N;FEM;SG
マネー	argent	マネー	argent	N	N;MASC;SG
ウォール	paroi	ウォール	paroi	N	N;FEM;SG
ウォール	muraille	ウォール	muraille	N	N;FEM;SG
ウォール	mur	ウォール	mur	N	N;MASC;SG
レート	taux	レート	taux	N	N;MASC;SG
レート	tarif	レート	tarif	N	N;MASC;SG
クラウン	couronnes	クラウン	couronne	N	N;FEM;PL
クラウン	couronne	クラウン	couronne	N	N;FEM;SG
貨幣	monnaie	貨幣	monnaie	N	N;FEM;SG
貨幣	argent	貨幣	argent	N	N;MASC;SG
当事	parties	当事	partie	N	N;FEM;PL
悪戯	canular	悪戯	canular	N	N;MASC;SG
迷宮	labyrinthe	迷宮	labyrinthe	N	N;MASC;SG
朗読	réciter	朗読	réciter	V	V;NFIN
朗読	récite	朗読	réciter	V	V;IND;SG;3;PRS;FIN
朗読	réciter	朗読	réciter	V	V;NFIN
夜明け	aube	夜明け	aube	N	N;FEM;SG
夜明け	aurore	夜明け	aurore	N	N;FEM;SG
ポンプ	pompe	ポンプ	pompe	N	N;FEM;SG
ポンプ	pompe	ポンプ	pompe	N	N;FEM;SG
ポンプ	pompes	ポンプ	pompe	N	N;FEM;PL
含める	incluent	含める	inclure	V	V;IMP;PL;1;PRS;FIN
含める	inclure	含める	inclure	V	V;NFIN
含める	comprennent	含める	comprendre	V	V;IND;PL;3;PRS;FIN
含める	inclut	含める	inclure	V	V;IND;SG;3;PRS;FIN
マウス	souris	マウス	souris	N	N;FEM;SG
マウス	souris	マウス	souris	N	N;FEM;SG
鳥居	torii	鳥居	torii	N	N;MASC;SG
レインボー	arc	レインボー	arc	N	N;MASC;SG
失う	perdez	失う	perdre	V	V;IMP;PL;2;PRS;FIN
失う	perdre	失う	perdre	V	V;NFIN
失う	perd	失う	perdre	V	V;IND;SG;3;PRS;FIN
ベンチ	banquette	ベンチ	banquette	N	N;FEM;SG
ベンチ	banc	ベンチ	banc	N	N;MASC;SG
蜂起	révolte	蜂起	révolte	N	N;FEM;SG
蜂起	insurrection	蜂起	insurrection	N	N;FEM;SG
蜂起	soulèvement	蜂起	soulèvement	N	N;MASC;SG
感じる	sentir	感じる	sentir	V	V;NFIN
感じる	ressentir	感じる	ressentir	V	V;NFIN
脅威	menaces	脅威	menace	N	N;FEM;PL
脅威	menace	脅威	menace	N	N;FEM;SG
脅威	menaces	脅威	menace	N	N;FEM;PL
脅威	menace	脅威	menace	N	N;FEM;SG
触媒	catalyseur	触媒	catalyseur	N	N;MASC;SG
触媒	catalyseurs	触媒	catalyseur	N	N;MASC;PL
虚偽	false	虚偽	false	N	N;MASC;SG
車輪	roue	車輪	roue	N	N;FEM;SG
車輪	roues	車輪	roue	N	N;FEM;PL
車輪	roulettes	車輪	roulette	N	N;FEM;PL
車輪	roues	車輪	roue	N	N;FEM;PL
シャツ	chemisier	シャツ	chemisier	N	N;MASC;SG
シャツ	chandail	シャツ	chandail	N	N;MASC;SG
シャツ	chemise	シャツ	chemise	N	N;FEM;SG
シャツ	chandails	シャツ	chandail	N	N;MASC;PL
シャツ	maillots	シャツ	maillot	N	N;MASC;PL
シャツ	chemises	シャツ	chemise	N	N;FEM;PL
主人	époux	主人	époux	N	N;MASC;SG
主人	mari	主人	mari	N	N;MASC;SG
歌人	poète	歌人	poète	N	N;MASC;SG
歌人	poètes	歌人	poète	N	N;MASC;PL
結婚式	mariage	結婚式	mariage	N	N;MASC;SG
結婚式	noces	結婚式	noce	N	N;FEM;PL
結婚式	mariages	結婚式	mariage	N	N;MASC;PL
アルミ	aluminium	アルミ	aluminium	N	N;MASC;SG
香り	odeur	香り	odeur	N	N;FEM;SG
香り	parfum	香り	parfum	N	N;MASC;SG
香り	arôme	香り	arôme	N	N;MASC;SG
香り	senteurs	香り	senteur	N	N;FEM;PL
香り	parfum	香り	parfum	N	N;MASC;SG
香り	parfums	香り	parfum	N	N;MASC;PL
シールド	bouclier	シールド	bouclier	N	N;MASC;SG
シールド	boucliers	シールド	bouclier	N	N;MASC;PL
シールド	bouclier	シールド	bouclier	N	N;MASC;SG
オブジェクト	objet	オブジェクト	objet	N	N;MASC;SG
オブジェクト	objets	オブジェクト	objet	N	N;MASC;PL
代理店	agence	代理店	agence	N	N;FEM;SG
代理店	organismes	代理店	organisme	N	N;MASC;PL
代理店	agences	代理店	agence	N	N;FEM;PL
オイル	huiles	オイル	huile	N	N;FEM;PL
オイル	huile	オイル	huile	N	N;FEM;SG
オイル	pétrole	オイル	pétrole	N	N;MASC;SG
注釈	annotation	注釈	annotation	N	N;FEM;SG
注釈	annotations	注釈	annotation	N	N;FEM;PL
トライアル	essai	トライアル	essai	N	N;MASC;SG
トライアル	procès	トライアル	procès	N	N;MASC;SG
皮膚	peau	皮膚	peau	N	N;FEM;SG
誇り	fier	誇る	fier	V	V;NFIN
スプリント	sprint	スプリント	sprint	N	N;MASC;SG
切断	déconnecter	切断	déconnecter	V	V;NFIN
切断	amputer	切断	amputer	V	V;NFIN
宝石	gemmes	宝石	gemme	N	N;FEM;PL
宝石	gemme	宝石	gemme	N	N;FEM;SG
宝石	joyau	宝石	joyau	N	N;MASC;SG
宝石	bijou	宝石	bijou	N	N;MASC;SG
宝石	bijouterie	宝石	bijouterie	N	N;FEM;SG
宝石	joaillerie	宝石	joaillerie	N	N;FEM;SG
宝石	bijoux	宝石	bijou	N	N;MASC;PL
宝石	joyaux	宝石	joyau	N	N;MASC;PL
宝石	bijoux	宝石	bijou	N	N;MASC;PL
シャトル	shuttle	シャトル	shuttle	N	N;MASC;SG
シャトル	navette	シャトル	navette	N	N;FEM;SG
シャトル	navettes	シャトル	navette	N	N;FEM;PL
複製	dupliquer	複製	dupliquer	V	V;NFIN
標本	spécimens	標本	spécimen	N	N;MASC;PL
標本	spécimen	標本	spécimen	N	N;MASC;SG
標本	spécimens	標本	spécimen	N	N;MASC;PL
写本	manuscrit	写本	manuscrit	N	N;MASC;SG
笑顔	sourire	笑顔	sourire	N	N;MASC;SG
笑顔	sourire	笑顔	sourire	N	N;MASC;SG
笑顔	sourire	笑顔	sourire	N	N;MASC;SG
笑顔	sourires	笑顔	sourire	N	N;MASC;PL
両側	côtés	両側	côté	N	N;MASC;PL
紀元	époque	紀元	époque	N	N;FEM;SG
頻度	répétition	頻度	répétition	N	N;FEM;SG
頻度	périodicité	頻度	périodicité	N	N;FEM;SG
頻度	fréquence	頻度	fréquence	N	N;FEM;SG
頻度	fréquences	頻度	fréquence	N	N;FEM;PL
乗る	chevaucher	乗る	chevaucher	V	V;NFIN
ルーキー	recrue	ルーキー	recru	N	N;FEM;SG
ルーキー	rookie	ルーキー	rookie	N	N;MASC;SG
有機	bio	有機	bio	N	N;MASC;SG
ラック	chevalet	ラック	chevalet	N	N;MASC;SG
ラック	rack	ラック	rack	N	N;MASC;SG
優しい	doux	優しい	doux	ADJ	ADJ;MASC;SG
優しい	douce	優しい	doux	ADJ	ADJ;FEM;SG
赤字	déficit	赤字	déficit	N	N;MASC;SG
語源	origine	語源	origine	N	N;FEM;SG
語源	origines	語源	origine	N	N;FEM;PL
オルガン	orgue	オルガン	orgue	N	N;MASC;SG
オルガン	organe	オルガン	organe	N	N;MASC;SG
阻害	entraver	阻害	entraver	V	V;NFIN
帽子	casquettes	帽子	casquette	N	N;FEM;PL
帽子	chapeaux	帽子	chapeau	N	N;MASC;PL
帽子	chapeau	帽子	chapeau	N	N;MASC;SG
帽子	casquette	帽子	casquette	N	N;FEM;SG
帽子	chapeau	帽子	chapeau	N	N;MASC;SG
洞窟	caverne	洞窟	caverne	N	N;FEM;SG
洞窟	grotte	洞窟	grotte	N	N;FEM;SG
洞窟	cave	洞窟	cave	N	N;FEM;SG
洞窟	grotte	洞窟	grotte	N	N;FEM;SG
洞窟	caves	洞窟	cave	N	N;FEM;PL
洞窟	grottes	洞窟	grotte	N	N;FEM;PL
洞窟	cavernes	洞窟	caverne	N	N;FEM;PL
ウイング	escadre	ウイング	escadre	N	N;FEM;SG
ウイング	aile	ウイング	aile	N	N;FEM;SG
ウイング	ailier	ウイング	ailier	N	N;MASC;SG
ウイング	wing	ウイング	wing	N	N;MASC;SG
ウイング	ailes	ウイング	aile	N	N;FEM;PL
本当	true	本当	true	N	N;MASC;SG
精度	précision	精度	précision	N	N;FEM;SG
精度	exactitude	精度	exactitude	N	N;FEM;SG
精度	précision	精度	précision	N	N;FEM;SG
精度	justesse	精度	justesse	N	N;FEM;SG
裁判官	magistrat	裁判官	magistrat	N	N;MASC;SG
裁判官	juge	裁判官	juge	N	N;MASC;SG
裁判官	magistrats	裁判官	magistrat	N	N;MASC;PL
裁判官	juges	裁判官	juge	N	N;MASC;PL
ペース	rythme	ペース	rythme	N	N;MASC;SG
グルメ	gourmet	グルメ	gourmet	N	N;MASC;SG
系図	généalogie	系図	généalogie	N	N;FEM;SG
チーム	coéquipier	チーム	coéquipier	N	N;MASC;SG
チーム	équipier	チーム	équipier	N	N;MASC;SG
チーム	coéquipiers	チーム	coéquipier	N	N;MASC;PL
ベッド	lits	ベッド	lit	N	N;MASC;PL
ベッド	lit	ベッド	lit	N	N;MASC;SG
参考	bibliographie	参考	bibliographie	N	N;FEM;SG
参考	références	参考	référence	N	N;FEM;PL
魔法	assistant	魔法	assistant	N	N;MASC;SG
魔法	sorcier	魔法	sorcier	N	N;MASC;SG
魔法	magicien	魔法	magicien	N	N;MASC;SG
錬金術	alchimiste	錬金術	alchimiste	N	N;MASC;SG
錬金術	alchimiste	錬金術	alchimiste	N	N;MASC;SG
錬金術	alchimie	錬金術	alchimie	N	N;FEM;SG
風俗	mœurs	風俗	mœur	N	N;FEM;PL
忠実	fidèle	忠実	fidèle	ADJ	ADJ;MASC;SG
忠実	fidèles	忠実	fidèle	ADJ	ADJ;MASC;PL
制約	contrainte	制約	contraindre	V	V;FEM;SG;PST;V.PTCP
地面	moulu	地面	moulu	N	N;MASC;SG
ビタミン	vitamine	ビタミン	vitamine	N	N;FEM;SG
ビタミン	vitamines	ビタミン	vitamine	N	N;FEM;PL
ビタミン	vitamines	ビタミン	vitamine	N	N;FEM;PL
ビタミン	vitamine	ビタミン	vitamine	N	N;FEM;SG
公布	promulguées	公布	promulguer	V	V;FEM;PL;PST;V.PTCP
公布	promulguée	公布	promulguer	V	V;FEM;SG;PST;V.PTCP
公布	promulgué	公布	promulguer	V	V;MASC;SG;PST;V.PTCP
公布	promulgués	公布	promulguer	V	V;MASC;PL;PST;V.PTCP
最適	optimal	最適	optimal	ADJ	ADJ;MASC;SG
最適	optimum	最適	optimum	ADJ	ADJ;MASC;SG
最適	optimale	最適	optimal	ADJ	ADJ;FEM;SG
放射	rayonnement	放射	rayonnement	N	N;MASC;SG
放射	radiations	放射	radiation	N	N;FEM;PL
放射	rayonnements	放射	rayonnement	N	N;MASC;PL
助言	conseillez	助言	conseiller	V	V;IMP;PL;2;PRS;FIN
索引	index	索引	index	N	N;MASC;SG
索引	indice	索引	indice	N	N;MASC;SG
索引	indices	索引	indice	N	N;MASC;PL
索引	index	索引	index	N	N;MASC;SG
タイミング	timing	タイミング	timing	N	N;MASC;SG
速報	brisant	速報	briser	V	V;PRS;V.PTCP
速報	cassant	速報	casser	V	V;PRS;V.PTCP
速報	rompre	速報	rompre	V	V;NFIN
速報	briser	速報	briser	V	V;NFIN
シーク	cheik	シーク	cheik	N	N;MASC;SG
葬儀	funérailles	葬儀	funéraille	N	N;FEM;PL
葬儀	obsèques	葬儀	obsèque	N	N;FEM;PL
葬儀	enterrement	葬儀	enterrement	N	N;MASC;SG
葬儀	enterrements	葬儀	enterrement	N	N;MASC;PL
葬儀	funérailles	葬儀	funéraille	N	N;FEM;PL
見事	superbe	見事	superbe	ADJ	ADJ;MASC;SG
見事	éblouissant	見事	éblouissant	ADJ	ADJ;MASC;SG
見事	époustouflante	見事	époustouflant	ADJ	ADJ;FEM;SG
見事	magnifique	見事	magnifique	ADJ	ADJ;MASC;SG
ターゲット	ciblage	ターゲット	ciblage	N	N;MASC;SG
ターゲット	cibles	ターゲット	cible	N	N;FEM;PL
ターゲット	objectif	ターゲット	objectif	N	N;MASC;SG
ターゲット	cible	ターゲット	cible	N	N;FEM;SG
ターゲット	cibles	ターゲット	cible	N	N;FEM;PL
テクノ	techno	テクノ	techno	N	N;MASC;SG
ヒップ	hip	ヒップ	hip	N	N;MASC;SG
ヒップ	hanches	ヒップ	hanche	N	N;FEM;PL
ヒップ	hanche	ヒップ	hanche	N	N;FEM;SG
セリフ	serif	セリフ	serif	N	N;MASC;SG
気圧	pression	気圧	pression	N	N;FEM;SG
気圧	pressions	気圧	pression	N	N;FEM;PL
筋肉	muscles	筋肉	muscle	N	N;MASC;PL
筋肉	muscles	筋肉	muscle	N	N;MASC;PL
筋肉	muscle	筋肉	muscle	N	N;MASC;SG
バッテリー	batterie	バッテリー	batterie	N	N;FEM;SG
バッテリー	pile	バッテリー	pile	N	N;FEM;SG
バッテリー	accumulateur	バッテリー	accumulateur	N	N;MASC;SG
楽園	paradis	楽園	paradis	N	N;MASC;SG
カンファレンス	conférences	カンファレンス	conférence	N	N;FEM;PL
カンファレンス	conférence	カンファレンス	conférence	N	N;FEM;SG
対称	symétrie	対称	symétrie	N	N;FEM;SG
パイプ	pipe	パイプ	pipe	N	N;FEM;SG
パイプ	tuyau	パイプ	tuyau	N	N;MASC;SG
パイプ	tuyauterie	パイプ	tuyauterie	N	N;FEM;SG
パイプ	pipes	パイプ	pipes	N	N;FEM;PL
パイプ	tuyaux	パイプ	tuyau	N	N;MASC;PL
因子	facteur	因子	facteur	N	N;MASC;SG
菩薩	bosatsu	菩薩	bosatso	N	N;MASC;PL
菩薩	bodhisattva	菩薩	bodhisattva	N	N;MASC;SG
クラッシュ	béguin	クラッシュ	béguin	N	N;MASC;SG
クラッシュ	plantage	クラッシュ	plantage	N	N;MASC;SG
クラッシュ	accident	クラッシュ	accident	N	N;MASC;SG
クラッシュ	crash	クラッシュ	crash	N	N;MASC;SG
クラッシュ	krach	クラッシュ	krach	N	N;MASC;SG
クラッシュ	accidents	クラッシュ	accident	N	N;MASC;PL
トレーナー	dresseur	トレーナー	dresseur	N	N;MASC;SG
トレーナー	formateur	トレーナー	formateur	N	N;MASC;SG
トレーナー	entraîneur	トレーナー	entraîneur	N	N;MASC;SG
トレーナー	entraineur	トレーナー	entraîneur	N	N;MASC;SG
トレーナー	sweat	トレーナー	sweat	N	N;MASC;SG
停車	arrêts	停車	arrêt	N	N;MASC;PL
写像	cartographie	写像	cartographie	N	N;FEM;SG
引き分け	nouer	引き分け	nouer	V	V;NFIN
引き分け	dessine	引き分け	dessiner	V	V;IND;SG;3;PRS;FIN
引き分け	dessiner	引き分け	dessiner	V	V;NFIN
信者	croyants	信者	croyant	N	N;MASC;PL
祈り	priez	祈り	prendre	V	V;IMP;PL;2;PRS;FIN
祈り	prie	祈り	prie	V	V;IND;SG;3;PRS;FIN
祈り	prier	祈り	prier	V	V;NFIN
祈り	priant	祈り	prendre	V	V;PRS;V.PTCP
祈り	prier	祈り	prier	V	V;NFIN
祈り	prier	祈り	prier	V	V;NFIN
好み	favoris	好む	favori	V	V;MASC;PL;PST;V.PTCP
ドラマー	batteur	ドラマー	batteur	N	N;MASC;SG
ドラマー	batteurs	ドラマー	batteur	N	N;MASC;PL
