pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
interese	záujmy	interes	záujem	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
interese	úroky	interes	úrok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
traduce	prekladať	traduce	prekladať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
traduce	preložiť	traduce	preložiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
considerand	vzhľadom	considerand	vzhľad	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
corpuri	telá	corp	telo	N;INDF;FEM;PL	N;NOM;NEUT;PL
corpuri	karosérie	corp	karoséria	N;INDF;FEM;PL	N;NOM;FEM;PL
corpuri	tiel	corp	telo	N;INDF;FEM;PL	N;GEN;NEUT;PL
corpuri	orgány	corp	orgán	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
succesor	nástupca	succesor	nástupca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
succesor	nástupcu	succesor	nástupca	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
succesor	nástupcom	succesor	nástupca	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
figuri	počty	figură	počet	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
figuri	čísla	figură	číslo	N;INDF;FEM;PL	N;NOM;NEUT;PL
figuri	údaje	figură	údaj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
sound	zvuk	sound	zvuk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
distribuit	zdieľané	distribui	zdieľaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
salvat	uložená	salva	uložený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
salvat	uložené	salva	uložený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
salvat	zachránený	salva	zachránený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
anunta	oznámiť	anunta	oznámiť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
anunta	ohlásiť	anunta	ohlásiť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
anunta	oznamovať	anunta	oznamovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
anunta	oznámiť	anunta	oznámiť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
anunta	ohlásiť	anunta	ohlásiť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
anunta	oznamovať	anunta	oznamovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
cupru	meď	cupru	meď	N;INDF;MASC;SG	N;NOM;MASC;SG
cupru	medi	cupru	med	N;INDF;MASC;SG	N;NOM;FEM;SG
suprafete	povrchov	suprafet	povrch	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
suprafete	povrchy	suprafet	povrch	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
suprafete	plochy	suprafet	plocha	N;INDF;FEM;PL	N;NOM;FEM;PL
suprafete	povrchov	suprafet	povrch	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
suprafete	povrchy	suprafet	povrch	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
suprafete	plochy	suprafet	plocha	N;INDF;FEM;PL	N;NOM;FEM;PL
construi	postaviť	construi	postaviť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
construi	budovať	construi	budovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
construi	stavať	construi	stavať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
construi	vybudovať	construi	vybudovať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
cimitir	cintorín	cimitir	cintorina	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cimitir	cintorín	cimitir	cintorina	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
situri	lokality	situr	lokalita	N;INDF;FEM;PL	N;NOM;FEM;PL
situri	stránky	situr	stránka	N;INDF;FEM;PL	N;NOM;FEM;PL
situri	stránok	situr	stránka	N;INDF;FEM;PL	N;GEN;FEM;PL
republican	republikán	republican	republikan	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
interval	rozsah	interval	rozsah	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
interval	rozpätie	interval	rozpätie	N;INDF;MASC;SG	N;NOM;NEUT;SG
interval	rozsahu	interval	rozsah	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
interval	interval	interval	intervať	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
picior	nohu	picior	noha	N;INDF;MASC;SG	N;ACC;FEM;SG
picior	noha	picior	noha	N;INDF;MASC;SG	N;NOM;FEM;SG
picior	chodidlo	picior	chodidlo	N;INDF;MASC;SG	N;NOM;NEUT;SG
picior	noha	picior	noha	N;INDF;MASC;SG	N;NOM;FEM;SG
picior	nohe	picior	noha	N;INDF;MASC;SG	N;DAT;FEM;SG
picior	nohu	picior	noha	N;INDF;MASC;SG	N;ACC;FEM;SG
considerabil	podstatne	considerabil	podstatne	ADV	ADV
considerabil	výrazne	considerabil	výrazne	ADV	ADV
considerabil	značne	considerabil	značne	ADV	ADV
explicit	explicitne	explicit	explicitne	ADV	ADV
explicit	výslovne	explicit	výslovne	ADV	ADV
explicit	vyslovene	explicit	vyslovene	ADV	ADV
explicit	explicitne	explicit	explicitne	ADV	ADV
regulat	pravidelne	regulat	pravidelne	ADV	ADV
regulat	pravidelne	regulat	pravidelne	ADV	ADV
ghost	ducha	ghost	duch	N;INDF;MASC;SG	N;INAN;ACC;MASC;SG
ghost	duch	ghost	duch	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
colorado	colorado	colorado	colorado	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
sèvres	sèvres	sèvres	sèvres	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
profit	profit	profit	profit	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
profit	zisku	profit	ziska	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
profit	zisk	profit	zisk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
triburi	kmeňov	trib	kmeň	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
triburi	kmene	trib	kmeň	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
republici	republiky	republică	republika	N;INDF;FEM;PL	N;NOM;FEM;PL
republici	republikách	republică	republika	N;INDF;FEM;PL	N;GEN;FEM;PL
respect	dodržiavanie	respect	dodržiavanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
respect	rešpektu	respect	rešpekt	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
respect	rešpekt	respect	rešpekt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
proteja	chrániť	proteja	chrániť	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
proteja	ochrániť	proteja	ochrániť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
gregorian	gregoriánsky	gregorian	gregoriánsky	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
descrise	opísal	descrie	opísať	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
robot	robot	robot	robot	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
robot	robota	robot	robota	N;INDF;MASC;SG	N;NOM;FEM;SG
consens	konsenzu	consens	konsenza	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
consens	konsenzus	consens	konsenzus	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
statii	stanovištia	stat	stanovište	N;INDF;FEM;PL	N;NOM;NEUT;PL
statii	staníc	stat	stať	N;INDF;FEM;PL	N;GEN;FEM;PL
statii	stanice	stat	stanica	N;INDF;FEM;PL	N;NOM;FEM;PL
statii	stanovištia	stat	stanovište	N;INDF;FEM;PL	N;NOM;NEUT;PL
statii	staníc	stat	stať	N;INDF;FEM;PL	N;GEN;FEM;PL
statii	stanice	stat	stanica	N;INDF;FEM;PL	N;NOM;FEM;PL
ambasador	veľvyslankyňa	ambasador	veľvyslankyňa	N;INDF;MASC;SG	N;NOM;FEM;SG
ambasador	veľvyslanec	ambasador	veľvyslanec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
reactii	reakcie	reactie	reakcia	N;INDF;FEM;PL	N;NOM;FEM;PL
reactii	reakcie	reactie	reakcia	N;INDF;FEM;PL	N;NOM;FEM;PL
discurs	prejav	discurs	prejav	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
discurs	príhovor	discurs	príhovor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
discurs	vystúpenie	discurs	vystúpenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
discurs	reč	discurs	reč	N;INDF;MASC;SG	N;NOM;FEM;SG
calugari	mníchov	calugar	mních	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
calugari	mnísi	calugar	mnísi	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
echilibru	zostatok	echilibru	zostatok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
echilibru	rovnováha	echilibru	rovnováhať	N;INDF;MASC;SG	N;NOM;FEM;SG
echilibru	vyváženie	echilibru	vyváženie	N;INDF;MASC;SG	N;NOM;NEUT;SG
echilibru	saldo	echilibru	saldo	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
echilibru	rovnováhu	echilibru	rovnováha	N;INDF;MASC;SG	N;ACC;FEM;SG
echilibru	vyváženosť	echilibru	vyváženosť	N;INDF;MASC;SG	N;NOM;FEM;SG
arbori	stromy	arbor	strom	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
arbori	stromov	arbor	strom	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
magnetic	magnetický	magnetic	magnetický	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
magnetic	magnetické	magnetic	magnetický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
tablou	maľovanie	tablou	maľovanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
tablou	obraz	tablou	obraz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
tablou	maľba	tablou	maľba	N;INDF;MASC;SG	N;NOM;FEM;SG
respecta	spĺňať	respecta	spĺňať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
respecta	dodržať	respecta	dodržať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
aruncat	zlikvidovaný	arunca	zlikvidovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
aruncat	vyradené	arunca	vyradený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
tehnologii	technológie	tehnologie	technológia	N;INDF;FEM;PL	N;NOM;FEM;PL
tehnologii	technológie	tehnologie	technológia	N;INDF;FEM;PL	N;NOM;FEM;PL
juridic	zákonné	juridic	zákonný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
juridic	právna	juridic	právny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
juridic	právny	juridic	právny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
ocupand	okupačné	ocupand	okupačný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
diferente	odlišnosti	diferent	odlišnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
diferente	rozdielov	diferent	rozdiel	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
diferente	rozdiely	diferent	rozdiel	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
diferente	odlišnosti	diferent	odlišnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
diferente	rozdielov	diferent	rozdiel	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
diferente	rozdiely	diferent	rozdiel	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
mars	marse	mars	marsa	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
contemporan	súčasné	contemporan	súčasný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
contemporan	súčasná	contemporan	súčasný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
contemporan	súčasnej	contemporan	súčasný	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
contemporan	súčasný	contemporan	súčasný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
navy	námorníctvo	navy	námorníctvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
deceniu	desaťročí	deceniu	desaťročie	N;INDF;MASC;SG	N;NOM;NEUT;SG
deceniu	desaťročie	deceniu	desaťročie	N;INDF;MASC;SG	N;NOM;NEUT;SG
lant	reťaz	lant	reťaz	N;INDF;MASC;SG	N;NOM;FEM;SG
lant	reťazec	lant	reťazec	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
lant	reťazca	lant	reťazec	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
lant	reťaz	lant	reťaz	N;INDF;MASC;SG	N;NOM;FEM;SG
lant	reťazec	lant	reťazec	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
lant	reťazca	lant	reťazec	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
poem	báseň	poem	báseň	N;INDF;MASC;SG	N;NOM;FEM;SG
cetati	bášt	cetat	bášt	N;INDF;FEM;PL	N;GEN;FEM;PL
transfer	presun	transfer	presun	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
transfer	prenos	transfer	prenos	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
transfer	prevod	transfer	prevod	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
muzicieni	hudobníkov	muzician	hudobník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
juventus	juventus	juvent	juventus	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
asociatii	združenia	asociat	združenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	asociácie	asociat	asociácia	N;INDF;FEM;PL	N;NOM;FEM;PL
asociatii	združení	asociat	združenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	združenia	asociat	združenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	asociácie	asociat	asociácia	N;INDF;FEM;PL	N;NOM;FEM;PL
asociatii	združení	asociat	združenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	pridružení	asociat	pridruženie	N;INDF;FEM;PL	N;NOM;NEUT;PL
asociatii	spoločníci	asociat	spoločník	N;INDF;FEM;PL	N;ANIM;NOM;MASC;PL
propuneri	návrhy	propunere	návrh	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
numarat	počíta	numarat	počítať	V;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN
numarat	počíta	numarat	počítať	V;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;POS;PRS;FIN
efectueaza	vykonať	efectuaza	vykonať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
efectueaza	vystupovať	efectuaza	vystupovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
efectueaza	vykonávať	efectuaza	vykonávať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
efectueaza	plniť	efectuaza	plniť	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
util	užitočný	util	užitočný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
util	užitočné	util	užitočný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	užitočná	util	užitočný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
util	užitočný	util	užitočný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
util	užitočné	util	užitočný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
util	užitočná	util	užitočný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
etaj	podlaha	etaj	podlaha	N;INDF;MASC;SG	N;NOM;FEM;SG
etaj	poschodie	etaj	poschodie	N;INDF;MASC;SG	N;NOM;NEUT;SG
gene	mihalnice	geană	mihalnica	N;INDF;FEM;PL	N;NOM;FEM;PL
mozart	mozart	mozart	mozart	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
calculatoare	počítače	calculator	počítač	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
calculatoare	počítačov	calculator	počítač	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
caracterizat	charakterizované	caracteriza	charakterizovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
caracterizat	charakterizovaná	caracteriza	charakterizovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
caracterizat	charakterizovaný	caracteriza	charakterizovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
caracterizat	charakterizovaná	caracteriza	charakterizovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
caracterizat	charakterizovaný	caracteriza	charakterizovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
blood	krv	blood	krv	N;INDF;MASC;SG	N;NOM;FEM;SG
blood	krvou	blood	krvý	N;INDF;MASC;SG	N;INS;FEM;SG
tipic	typicky	tipic	typicky	ADV	ADV
legislative	legislatívne	legislativ	legislatívny	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;PL
pat	posteľ	pat	posteľ	N;INDF;MASC;SG	N;NOM;FEM;SG
pat	postel	pat	posteľ	N;INDF;MASC;SG	N;NOM;MASC;SG
copa	copa	copa	copa	N;SG	N;INAN;NOM;MASC;SG
elev	žiak	elev	žiak	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
elev	žiaka	elev	žiak	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
elev	študenta	elev	študent	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
elev	študent	elev	študent	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
elev	študentka	elev	študentka	N;INDF;MASC;SG	N;NOM;FEM;SG
nervos	nervózna	nervos	nervózny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
nervos	nervózny	nervos	nervózny	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
campanii	kampaní	campanie	kampaň	N;INDF;FEM;PL	N;GEN;FEM;PL
campanii	kampane	campanie	kampaň	N;INDF;FEM;PL	N;NOM;FEM;PL
serveste	slúži	servesta	slúžiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
serveste	slúžiť	servesta	slúžiť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
serveste	slúži	servesta	slúžiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
finante	financovanie	finante	financovanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
finante	financovanie	finante	financovanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
finante	financovanie	finante	financovanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
ban	zákaz	ban	zákaz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
venituri	príjmy	venit	príjmy	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
venituri	výnosy	venit	výnos	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
venituri	príjmy	venit	príjmy	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
venituri	výnosy	venit	výnos	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
planete	planéty	planetă	planéta	N;INDF;FEM;PL	N;NOM;FEM;PL
planete	planét	planetă	planét	N;INDF;FEM;PL	N;GEN;FEM;PL
blog	blog	blog	blog	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
blog	blogu	blog	bloga	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
continent	kontinent	continent	kontinent	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
continent	pevninu	continent	pevnina	N;INDF;MASC;SG	N;ACC;FEM;SG
continent	kontinente	continent	kontinent	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
continent	kontinent	continent	kontinent	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
continent	kontinentu	continent	kontinent	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
muzee	múzeá	muzeu	múzeum	N;INDF;FEM;PL	N;NOM;NEUT;PL
muzee	múzea	muzeu	múzeum	N;INDF;FEM;PL	N;NOM;NEUT;PL
fragment	fragment	fragment	fragment	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
botez	krst	botez	krst	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
mentinut	udržiavané	mentinut	udržiavaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
mentinut	zachované	mentinut	zachovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
mentinut	udržiavaná	mentinut	udržiavaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
soul	duša	sou	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
soul	dušu	sou	duša	N;INDF;MASC;SG	N;ACC;FEM;SG
coarde	reťazce	coardă	reťazec	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
coarde	akordy	coardă	akordy	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
geschichte	geschichte	geschichte	geschicht	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
early	skorej	early	skorý	N;INDF;MASC;SG	N;NOM;FEM;SG
batalii	boje	batalie	boj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
batalii	bitky	batalie	bitka	N;INDF;FEM;PL	N;NOM;FEM;PL
mori	zomrieť	muri	zomrieť	V;IND;SG;2;PRS;FIN	V;PFV;POS;NFIN
mori	umrieť	muri	umrieť	V;IND;SG;2;PRS;FIN	V;PFV;POS;NFIN
incoronat	korunovaný	incoronat	korunovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	pridelené	atribui	pridelený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atribuit	priradené	atribui	priradený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atribuit	pripísané	atribui	pripísaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atribuit	priradený	atribui	priradený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	pripísané	atribui	pripísaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atribuit	pridelený	atribui	pridelený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
atribuit	pridelené	atribui	pridelený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atribuit	priradené	atribui	priradený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atribuit	pridelená	atribui	pridelený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
calatorit	cestoval	calatori	cestovať	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
calatorit	cestovala	calatori	cestovať	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
calatorit	cestoval	calatori	cestovať	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
calatorit	cestoval	calatori	cestovať	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
cifre	číslice	cifră	číslica	N;INDF;FEM;PL	N;NOM;FEM;PL
cifre	číslic	cifră	číslica	N;INDF;FEM;PL	N;GEN;NEUT;PL
cifre	počty	cifră	počet	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
cifre	čísla	cifră	číslo	N;INDF;FEM;PL	N;NOM;NEUT;PL
cifre	údaje	cifră	údaj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
construieste	vybudovať	construi	vybudovať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
construieste	vytvoriť	construi	vytvoriť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
construieste	postaviť	construi	postaviť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
construieste	budovať	construi	budovať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
construieste	stavať	construi	stavať	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
construieste	vybudovať	construi	vybudovať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
fiinte	bytostí	fiinte	bytosť	N;INDF;FEM;PL	N;GEN;FEM;PL
fiinte	bytosti	fiinte	bytosť	N;INDF;FEM;PL	N;NOM;FEM;PL
fiinte	bytostí	fiinte	bytosť	N;INDF;FEM;PL	N;GEN;FEM;PL
fiinte	bytosti	fiinte	bytosť	N;INDF;FEM;PL	N;NOM;FEM;PL
brazilian	brazílsky	brazilian	brazílsky	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
field	pole	field	pole	N;INDF;MASC;SG	N;NOM;NEUT;SG
legende	legiend	legendă	legenda	N;INDF;FEM;PL	N;GEN;FEM;PL
legende	legendy	legendă	legenda	N;INDF;FEM;PL	N;NOM;FEM;PL
accent	prízvuk	accent	prízvuk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
benin	beninu	benin	benina	N;INDF;MASC;SG	N;ACC;FEM;SG
alcool	lieh	alcool	leho	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
alcool	alkoholu	alcool	alkohol	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
alcool	alkohol	alcool	alkohol	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
alcool	alkoholom	alcool	alkohol	N;INDF;MASC;SG	N;INAN;INS;MASC;SG
promova	presadzovať	promova	presadzovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
promova	propagovať	promova	propagovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
moduri	spôsoby	mod	spôsob	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
moduri	spôsobov	mod	spôsob	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
moduri	režimy	mod	režim	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
moduri	módy	mod	móda	N;INDF;FEM;PL	N;NOM;FEM;PL
academic	akademické	academic	akademický	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
academic	akademického	academic	akademický	ADJ;INDF;MASC;SG	ADJ;GEN;NEUT;SG
academic	akademický	academic	akademický	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
nobil	vznešené	nobil	vznešený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
platit	platené	platit	platený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
platit	platená	platit	platený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
platit	vyplatené	platit	vyplatený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
platit	zaplatené	platit	zaplatený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
