dan	oraz	dan	oraz	CONJ	CONJ
melanggar	narusza	menlanggar	naruszać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
alur	działka	alur	działko	N;SG	N;NOM;FEM;SG
alur	spisek	alur	spisek	N;SG	N;NOM;MASC;SG
alur	przepływu	alur	przepływ	N;SG	N;GEN;MASC;SG
alur	przepływ	alur	przepływ	N;SG	N;NOM;MASC;SG
kerangka	szkieletu	kerangka	szkielet	N;SG	N;GEN;MASC;SG
kerangka	szkielet	kerangka	szkielet	N;SG	N;ACC;MASC;SG
kewajiban	obowiązek	kewajiban	obowiązek	N;SG	N;NOM;MASC;SG
kewajiban	zobowiązanie	kewajiban	zobowiązanie	N;SG	N;NOM;NEUT;SG
kewajiban	obowiązek	kewajiban	obowiązek	N;SG	N;NOM;MASC;SG
bahaya	zagrożenia	bahaya	zagrożenie	N;SG	N;NOM;NEUT;SG
bahaya	zagrożenie	bahaya	zagrożenie	N;SG	N;NOM;NEUT;SG
bahaya	ryzyko	bahaya	ryzyko	N;SG	N;NOM;NEUT;SG
bahaya	niebezpieczeństwie	bahaya	niebezpieczeństwo	N;SG	N;DAT;NEUT;SG
bahaya	zagrożenie	bahaya	zagrożenie	N;SG	N;NOM;NEUT;SG
bahaya	niebezpieczeństwo	bahaya	niebezpieczeństwo	N;SG	N;NOM;NEUT;SG
survei	ankiety	survei	ankieta	N;SG	N;ACC;MASC;SG
survei	ankieta	survei	ankieta	N;SG	N;NOM;FEM;SG
survei	ankiety	survei	ankieta	N;SG	N;ACC;MASC;SG
survei	ankietę	survei	ankieta	N;SG	N;ACC;FEM;SG
budget	budżetu	budget	budżet	N;SG	N;GEN;MASC;SG
budget	budżet	budget	budżet	N;SG	N;ACC;MASC;SG
telinga	ucha	telinga	ucho	N;SG	N;GEN;NEUT;SG
telinga	ucho	telinga	ucho	N;SG	N;NOM;NEUT;SG
motif	motyw	motif	motyw	N;SG	N;NOM;MASC;SG
menyetujui	zatwierdzić	mensetujui	zatwierdzić	V;SG;ACT	V;PFV;NFIN;ACT
solusi	rozwiązanie	solusi	rozwiązanie	N;SG	N;NOM;NEUT;SG
solusi	roztwór	solusi	roztwór	N;SG	N;NOM;MASC;SG
perbankan	bankowości	perbankan	bankowość	N;SG	N;GEN;FEM;SG
khalifah	kalif	khalifah	kalif	N	N;NOM;MASC;SG
khalifah	khalifa	khalifah	khalifa	N	N;NOM;MASC;SG
penerus	następcy	penterus	następca	N;SG	N;NOM;MASC;SG
penerus	następcą	penterus	następca	N;SG	N;INS;MASC;SG
penerus	następcę	penterus	następca	N;SG	N;ACC;MASC;SG
penerus	następca	penterus	następca	N;SG	N;NOM;MASC;SG
penerus	następcy	penterus	następca	N;SG	N;NOM;MASC;SG
arkeologi	archeologii	arkeologi	archeologia	N;SG	N;GEN;FEM;SG
arkeologi	archeologii	arkeologi	archeologia	N;SG	N;GEN;FEM;SG
geologi	geologia	geologi	geologia	N	N;NOM;FEM;SG
kursus	kurs	kursus	kurs	N;SG	N;NOM;MASC;SG
kenaikan	wędrówkę	kenaikan	wędrówka	N;SG	N;ACC;FEM;SG
kenaikan	wędrówka	kenaikan	wędrówka	N;SG	N;NOM;FEM;SG
menginginkan	chcąc	meninginkan	chcieć	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
penjajahan	zajęcie	penjajahan	zająć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
penjajahan	zawód	penjajahan	zawód	N;SG	N;NOM;MASC;SG
renang	pływania	renang	pływać	N;SG	N;NOM;NEUT;SG
renang	pływanie	renang	pływać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kelebihan	korzyści	kelebihan	korzyść	N;SG	N;ACC;FEM;SG
kelebihan	nadmiar	kelebihan	nadmiar	N;SG	N;NOM;MASC;SG
kelebihan	nadwyżka	kelebihan	nadwyżka	N;SG	N;NOM;FEM;SG
dialog	dialogu	dialog	dialog	N;SG	N;GEN;MASC;SG
dialog	dialog	dialog	dialog	N;SG	N;NOM;MASC;SG
properti	własności	properti	własność	N;SG	N;ACC;FEM;SG
properti	nieruchomości	properti	nieruchomość	N;SG	N;GEN;FEM;SG
properti	właściwość	properti	właściwość	N;SG	N;NOM;FEM;SG
properti	własność	properti	własność	N;SG	N;ACC;FEM;SG
properti	nieruchomość	properti	nieruchomość	N;SG	N;NOM;FEM;SG
pertambangan	wydobycie	pertambangan	wydobyć	N;SG	N;NOM;NEUT;SG
pertambangan	górnictwa	pertambangan	górnictwo	N;SG	N;GEN;NEUT;SG
pertambangan	kopalnia	pertambangan	kopalniać	N;SG	N;NOM;FEM;SG
tombol	guzik	tombol	guzik	N;SG	N;NOM;MASC;SG
pidato	wystąpienia	pidato	wystąpienie	N;SG	N;GEN;NEUT;SG
pidato	przemowa	pidato	przemować	N;SG	N;NOM;FEM;SG
pidato	przemówienie	pidato	przemówienie	N;SG	N;NOM;NEUT;SG
pidato	wystąpienie	pidato	wystąpienie	N;SG	N;NOM;NEUT;SG
salinan	kopia	salinan	kopia	N;SG	N;NOM;FEM;SG
salinan	kopiowanie	salinan	kopiować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengukuran	pomiar	penukuran	pomiar	N;SG	N;NOM;MASC;SG
pengukuran	pomiaru	penukuran	pomiar	N;SG	N;GEN;MASC;SG
pengukuran	pomiar	penukuran	pomiar	N;SG	N;NOM;MASC;SG
pengukuran	wycena	penukuran	wycenać	N;SG	N;NOM;FEM;SG
pengukuran	pomiaru	penukuran	pomiar	N;SG	N;GEN;MASC;SG
pemrograman	programista	penprograman	programista	N;SG	N;NOM;MASC;SG
pemrograman	programowania	penprograman	programowanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
pemrograman	programowanie	penprograman	programować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
kadipaten	księstwo	kadipaten	księstwo	N	N;NOM;NEUT;SG
fraksi	ułamek	fraksi	ułamek	N;SG	N;NOM;MASC;SG
fraksi	frakcja	fraksi	frakcja	N;SG	N;NOM;FEM;SG
fraksi	frakcji	fraksi	frakcja	N;SG	N;GEN;FEM;SG
fraksi	frakcja	fraksi	frakcja	N;SG	N;NOM;FEM;SG
menolong	pomagam	mentolong	pomagać	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
minta	pytaj	minta	pytać	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
minta	zapytaj	minta	zapytać	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
minta	poproś	minta	poproś	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
mengawali	zainicjować	menkawali	zainicjować	V;SG;ACT	V;PFV;NFIN;ACT
dini	wczesny	dini	wczesny	ADJ;SG	ADJ;NOM;MASC;SG
deputi	zastępca	deputi	zastępca	N;SG	N;NOM;MASC;SG
menegaskan	potwierdza	mentegaskan	potwierdzać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ciptaan	tworzenie	ciptaan	tworzyć	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ciptaan	tworzenia	ciptaan	tworzyć	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
ciptaan	utworzenie	ciptaan	utworzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ciptaan	stworzenie	ciptaan	stworzenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
tanggapan	reakcji	tanggapan	reakcja	N;SG	N;GEN;FEM;SG
tanggapan	reakcja	tanggapan	reakcja	N;SG	N;NOM;FEM;SG
tanggapan	reakcji	tanggapan	reakcja	N;SG	N;GEN;FEM;SG
tanggapan	odpowiedź	tanggapan	odpowiedź	N;SG	N;NOM;FEM;SG
tanggapan	reakcja	tanggapan	reakcja	N;SG	N;NOM;FEM;SG
tanggapan	reagowanie	tanggapan	reagować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
cair	ciecz	cair	ciecz	N;SG	N;NOM;FEM;SG
cair	płyn	cair	płyn	N;SG	N;NOM;MASC;SG
pengiriman	przedłożenia	penkiriman	przedłożyć	N;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
pengiriman	dostawy	penkiriman	dostawa	N;SG	N;ACC;MASC;SG
pengiriman	przesyłka	penkiriman	przesyłkać	N;SG	N;NOM;FEM;SG
pengiriman	dostarczanie	penkiriman	dostarczać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengiriman	dostawy	penkiriman	dostawa	N;SG	N;ACC;MASC;SG
pengiriman	wysyłki	penkiriman	wysyłek	N;SG	N;ACC;FEM;SG
pengiriman	przemieszczanie	penkiriman	przemieszczać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
saran	rady	saran	rada	N;SG	N;GEN;FEM;SG
saran	propozycja	saran	propozycja	N;SG	N;NOM;FEM;SG
saran	sugestia	saran	sugestia	N;SG	N;NOM;FEM;SG
saran	rekomendacji	saran	rekomendacja	N;SG	N;GEN;FEM;SG
rezim	reżim	rezim	reżić	N;SG	N;NOM;MASC;SG
laju	stawka	laju	stawka	N;SG	N;NOM;FEM;SG
laju	stopa	laju	stopa	N;SG	N;NOM;FEM;SG
tongkat	różdżkę	tongkat	różdżka	N;SG	N;ACC;FEM;SG
larutan	rozwiązanie	larutan	rozwiązanie	N;SG	N;NOM;NEUT;SG
larutan	roztwór	larutan	roztwór	N;SG	N;NOM;MASC;SG
klaim	roszczenia	klaim	roszczenie	N;SG	N;NOM;NEUT;SG
klaim	roszczenie	klaim	roszczyć	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
klaim	twierdzenie	klaim	twierdzić	N;SG	N;NOM;NEUT;SG
klaim	roszczenia	klaim	roszczenie	N;SG	N;NOM;NEUT;SG
klaim	należności	klaim	należność	N;SG	N;ACC;FEM;SG
klaim	wierzytelności	klaim	wierzytelność	N;SG	N;ACC;FEM;SG
pembakaran	spalania	penbakaran	spalać	N;SG	N;NOM;NEUT;SG
pembakaran	spalanie	penbakaran	spalać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pembakaran	podpalenie	penbakaran	podpalić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pembakaran	spalanie	penbakaran	spalać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pembakaran	palenie	penbakaran	palen	N;SG	N;NOM;NEUT;SG
pembakaran	spalenie	penbakaran	spalenie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pembakaran	pieczenie	penbakaran	pieczenie	N;SG	N;NOM;NEUT;SG
spesial	specjalna	spesial	specjalny	ADJ;SG	ADJ;NOM;FEM;SG
spesial	specjalny	spesial	specjalny	ADJ;SG	ADJ;NOM;MASC;SG
spesial	specjalne	spesial	specjalny	ADJ;SG	ADJ;NOM;NEUT;SG
spesial	wyjątkowy	spesial	wyjątkowy	ADJ;SG	ADJ;NOM;MASC;SG
spesial	szczególne	spesial	szczególny	ADJ;SG	ADJ;NOM;NEUT;SG
jendela	okienko	jendela	okienko	N;SG	N;NOM;NEUT;SG
jendela	okno	jendela	okno	N;SG	N;NOM;NEUT;SG
perisai	tarcza	perisai	tarczyć	N;SG	N;NOM;FEM;SG
perisai	osłona	perisai	osłona	N;SG	N;NOM;FEM;SG
perisai	tarczy	perisai	tarcza	N;SG	N;GEN;FEM;SG
penggabungan	łączenie	pengabungan	łączenie	N;SG	N;NOM;NEUT;SG
penggabungan	łączenie	pengabungan	łączenie	N;SG	N;NOM;NEUT;SG
pisau	nóż	pisau	nóż	N;SG	N;NOM;MASC;SG
seluler	komórka	seluler	komórka	N;SG	N;NOM;FEM;SG
tabung	rurka	tabung	rurek	N;SG	N;NOM;FEM;SG
ulasan	recenzje	ulasan	recenzja	N;SG	N;NOM;FEM;SG
ulasan	recenzja	ulasan	recenzja	N;SG	N;NOM;FEM;SG
ulasan	przeglądu	ulasan	przegląd	N;SG	N;GEN;MASC;SG
ulasan	rewizja	ulasan	rewizja	N;SG	N;NOM;FEM;SG
koordinat	koordynowanie	koordinat	koordynowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
koordinat	koordynacja	koordinat	koordynacja	N;SG	N;NOM;FEM;SG
sisik	wagi	sisik	waga	N	N;ACC;FEM;SG
subjek	temat	subjek	temat	N;SG	N;ACC;MASC;SG
subjek	przedmiot	subjek	przedmiot	N;SG	N;NOM;MASC;SG
subjek	obiekt	subjek	obiekt	N;SG	N;NOM;MASC;SG
subjek	podmiot	subjek	podmiot	N;SG	N;NOM;MASC;SG
atlantik	atlantyku	atlantik	atlantyk	N;SG	N;GEN;MASC;SG
menandakan	wskazuje	mentandakan	wskazywać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
elang	orzeł	elang	orzeł	N	N;NOM;MASC;SG
elang	jastrząb	elang	jastrząć	N	N;NOM;MASC;SG
elang	orły	elang	orzeł	N	N;NOM;MASC;PL
elang	sokół	elang	sokół	N	N;NOM;MASC;SG
linux	linuksa	linux	linuks	N	N;GEN;MASC;SG
linux	linux	linux	linux	N	N;NOM;MASC;SG
bertentangan	przeczy	bertentangan	przeczyć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bertentangan	zaprzecza	bertentangan	zaprzeczać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
papirus	papirus	papirus	papirus	N	N;NOM;MASC;SG
asrama	dormitorium	asrama	dormitorium	N;SG	N;NOM;NEUT;SG
asrama	akademiku	asrama	akademik	N;SG	N;DAT;MASC;SG
asrama	akademiku	asrama	akademik	N;SG	N;DAT;MASC;SG
asrama	schronisko	asrama	schronisko	N;SG	N;NOM;NEUT;SG
ekspor	wywóz	ekspor	wywóz	N;SG	N;NOM;MASC;SG
ekspor	eksport	ekspor	eksport	N;SG	N;NOM;MASC;SG
ekspor	wywóz	ekspor	wywóz	N;SG	N;NOM;MASC;SG
ekspor	eksport	ekspor	eksport	N;SG	N;NOM;MASC;SG
perlahan	powoli	perlahan	powoli	ADV	ADV
perlahan	powoli	perlahan	powoli	ADV	ADV
host	gospodarza	host	gospodarz	N	N;ACC;MASC;SG
host	organizator	host	organizator	N	N;NOM;MASC;SG
host	gospodarz	host	gospodarz	N	N;NOM;MASC;SG
host	gospodarzy	host	gospodarz	N	N;ACC;MASC;PL
pastor	pastor	pastor	pastor	N	N;NOM;MASC;SG
kemanusiaan	człowieczeństwa	kemanusiaan	człowieczeństwo	N;SG	N;GEN;NEUT;SG
kemanusiaan	ludzkość	kemanusiaan	ludzkość	N;SG	N;NOM;FEM;SG
kemanusiaan	ludzkości	kemanusiaan	ludzkość	N;SG	N;GEN;FEM;SG
kemanusiaan	człowieczeństwo	kemanusiaan	człowieczeństwo	N;SG	N;NOM;NEUT;SG
kristal	kryształ	kristal	krysztać	N;SG	N;NOM;MASC;SG
kristal	kryształu	kristal	kryształ	N;SG	N;GEN;MASC;SG
kreatif	kreatywny	kreatif	kreatywny	ADJ;SG	ADJ;NOM;MASC;SG
gudang	szopie	gudang	szopa	N;SG	N;DAT;FEM;SG
gudang	magazyn	gudang	magazyn	N;SG	N;NOM;MASC;SG
gudang	magazynie	gudang	magazyn	N;SG	N;DAT;MASC;SG
gudang	stodoła	gudang	stodoła	N;SG	N;NOM;FEM;SG
pergantian	zastąpienia	pergantian	zastąpić	N;SG	N;NOM;NEUT;SG
pergantian	zastąpienie	pergantian	zastąpienie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
palang	krzyż	palang	krzyż	N;SG;ACT	N;ACC;MASC;SG
palang	krzyżyk	palang	krzyżyk	N;SG;ACT	N;NOM;MASC;SG
palang	krzyża	palang	krzyż	N;SG;ACT	N;GEN;MASC;SG
transaksi	transakcje	transaksi	transakcja	N	N;NOM;FEM;PL
transaksi	transakcji	transaksi	transakcja	N	N;GEN;FEM;SG
transaksi	transakcja	transaksi	transakcja	N	N;NOM;FEM;SG
transaksi	transakcje	transaksi	transakcja	N	N;NOM;FEM;PL
transaksi	transakcji	transaksi	transakcja	N	N;GEN;FEM;SG
komposer	kompozytor	komposer	kompozytor	N;SG	N;NOM;MASC;SG
komposer	edytor	komposer	edytor	N;SG	N;NOM;MASC;SG
kanal	kanał	kanal	kanał	N	N;ACC;MASC;SG
kanal	kanałów	kanal	kanał	N	N;GEN;MASC;PL
kanal	kanały	kanal	kanał	N	N;NOM;MASC;PL
kanal	kanałów	kanal	kanał	N	N;GEN;MASC;PL
kanal	kanały	kanal	kanał	N	N;NOM;MASC;PL
kanal	kanału	kanal	kanał	N	N;GEN;MASC;SG
kanal	kanały	kanal	kanał	N	N;NOM;MASC;PL
kanal	kanał	kanal	kanał	N	N;ACC;MASC;SG
rutin	rutyna	rutin	rutyna		
prasarana	infrastruktury	prasarana	infrastruktura	N;SG	N;GEN;FEM;SG
prasarana	infrastrukturę	prasarana	infrastruktura	N;SG	N;ACC;FEM;SG
prasarana	infrastruktura	prasarana	infrastruktura	N;SG	N;NOM;FEM;SG
ucapan	przemowa	ucapan	przemować	N;SG	N;NOM;FEM;SG
ucapan	przemówienie	ucapan	przemówienie	N;SG	N;NOM;NEUT;SG
ucapan	wystąpienie	ucapan	wystąpienie	N;SG	N;NOM;NEUT;SG
samurai	samuraj	samurai	samuraj	N	N;NOM;MASC;SG
samurai	samuraja	samurai	samuraja	N	N;ACC;MASC;SG
kru	ekipa	kru	ekipa	N;SG	N;NOM;FEM;SG
kru	załoga	kru	załoga	N;SG	N;NOM;FEM;SG
jalanan	ulica	jalanan	ulica	N;SG	N;NOM;FEM;SG
jalanan	ulicy	jalanan	ulica	N;SG	N;DAT;FEM;SG
menaklukkan	podbić	mentaklukkan	podbić	V;SG;ACT	V;PFV;NFIN;ACT
menaklukkan	podbił	mentaklukkan	podbić	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
prosedur	postępowanie	prosedur	postępowanie	N;SG	N;NOM;NEUT;SG
prosedur	procedura	prosedur	procedur	N;SG	N;NOM;FEM;SG
nasib	los	nasib	los	N;SG	N;NOM;MASC;SG
nasib	przeznaczenia	nasib	przeznaczenie	N;SG	N;GEN;NEUT;SG
nasib	przeznaczenie	nasib	przeznaczenie	N;SG	N;NOM;NEUT;SG
maksimal	maksymalny	maksimal	maksymalny	ADJ;SG	ADJ;NOM;MASC;SG
maksimal	maksymalna	maksimal	maksymalny	ADJ;SG	ADJ;NOM;FEM;SG
irama	rytm	irama	rytm	N;SG	N;NOM;MASC;SG
irama	rytmu	irama	rytm	N;SG	N;GEN;MASC;SG
larangan	zakazu	larangan	zakaz	N;SG	N;GEN;MASC;SG
larangan	zakaz	larangan	zakaz	N;SG	N;NOM;MASC;SG
vatikan	watykanie	vatikan	watykać	N;SG	N;NOM;NEUT;SG;POS;V.MSDR
busana	ubiór	busana	ubiór	N;SG	N;NOM;MASC;SG
pendaratan	lądowania	pendaratan	lądowanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
pendaratan	wyładunku	pendaratan	wyładunek	N;SG	N;GEN;MASC;SG
pendaratan	lądowanie	pendaratan	lądować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
mengelilingi	otoczyć	menkelilingi	otoczyć	V;SG;ACT	V;PFV;NFIN;ACT
massal	luzem	massal	luz	N;SG	N;INS;MASC;SG
komplek	kompleks	komplek	kompleks	N;SG	N;ACC;MASC;SG
topeng	masce	topeng	maska	N;SG	N;DAT;FEM;SG
topeng	maskę	topeng	maska	N;SG	N;ACC;FEM;SG
topeng	maska	topeng	maska	N;SG	N;NOM;FEM;SG
kekristenan	chrześcijaństwo	kekristenan	chrześcijaństwo	N;SG	N;NOM;NEUT;SG
kekristenan	chrześcijaństwa	kekristenan	chrześcijaństwo	N;SG	N;GEN;NEUT;SG
pacar	dziewczyna	pacar	dziewczyna	N;SG	N;NOM;FEM;SG
pacar	dziewczynę	pacar	dziewczyna	N;SG	N;ACC;FEM;SG
pacar	chłopaku	pacar	chłopak	N;SG	N;VOC;MASC;SG
pacar	chłopak	pacar	chłopak	N;SG	N;NOM;MASC;SG
pacar	chłopaka	pacar	chłopak	N;SG	N;ACC;MASC;SG
konsumsi	konsumpcja	konsumsi	konsumpcja	N;SG	N;NOM;FEM;SG
konsumsi	spożycie	konsumsi	spożyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
konsumsi	konsumpcji	konsumsi	konsumpcja	N;SG	N;GEN;FEM;SG
silsilah	rodowód	silsilah	rodowód	N	N;NOM;MASC;SG
silsilah	genealogia	silsilah	genealogia	N	N;NOM;FEM;SG
netral	bezstronny	netral	bezstronny	ADJ;SG	ADJ;NOM;MASC;SG
netral	neutralny	netral	neutralny	ADJ;SG	ADJ;NOM;MASC;SG
netral	obojętny	netral	obojętny	ADJ;SG	ADJ;NOM;MASC;SG
netral	neutralne	netral	neutralny	ADJ;SG	ADJ;NOM;NEUT;SG
kediaman	rezydencja	kediaman	rezydencja	N;SG	N;NOM;FEM;SG
perempat	kwatery	perempat	kwatera	N	N;NOM;FEM;PL
perempat	kwatera	perempat	kwater	N	N;NOM;FEM;SG
sepasang	pary	sepasang	para		
sepasang	para	sepasang	para		
pelayan	kelner	penlayan	kelner	N;SG	N;NOM;MASC;SG
keindahan	piękności	keindahan	piękność	N;SG	N;GEN;FEM;SG
keindahan	piękność	keindahan	piękność	N;SG	N;NOM;FEM;SG
seksi	sekcję	seksi	sekcja	N;SG	N;ACC;FEM;SG
seksi	sekcji	seksi	sekcja	N;SG	N;GEN;FEM;SG
seksi	dział	seksi	dziać	N;SG	N;NOM;MASC;SG
seksi	sekcja	seksi	sekcja	N;SG	N;NOM;FEM;SG
editing	edycji	editing	edycja	N	N;GEN;FEM;SG
editing	edycja	editing	edycja	N	N;NOM;FEM;SG
etika	etykieta	etika	etykieta	N;SG	N;NOM;FEM;SG
etika	etyka	etika	etyka	N;SG	N;NOM;FEM;SG
ketat	ciasne	ketat	ciasny	ADJ;SG	ADJ;NOM;NEUT;SG
ketat	surowa	ketat	surowy	ADJ;SG	ADJ;NOM;FEM;SG
ketat	ścisłe	ketat	ścisły	ADJ;SG	ADJ;NOM;NEUT;SG
ketat	surowy	ketat	surowy	ADJ;SG	ADJ;NOM;MASC;SG
jendral	generałowie	jendral	generał	N	N;NOM;MASC;PL
jendral	generałów	jendral	generał	N	N;ACC;MASC;PL
jendral	generał	jendral	generał	N	N;NOM;MASC;SG
menembak	strzelać	mentembak	strzelać	V;SG;ACT	V;IPFV;NFIN;ACT
menembak	strzelać	mentembak	strzelać	V;SG;ACT	V;IPFV;NFIN;ACT
truk	ciężarówkę	truk	ciężarówka	N;SG	N;ACC;FEM;SG
truk	ciężarówka	truk	ciężarówka	N;SG	N;NOM;FEM;SG
truk	ciężarówka	truk	ciężarówka	N;SG	N;NOM;FEM;SG
berapi	wulkanu	berrapi	wulkać	N;SG;ACT	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
berapi	wulkan	berrapi	wulkać	N;SG;ACT	N;NOM;MASC;SG
alkohol	alkoholu	alkohol	alkohol	N;SG	N;GEN;MASC;SG
alkohol	alkohol	alkohol	alkohol	N;SG	N;NOM;MASC;SG
alkohol	alkoholikiem	alkohol	alkoholik	N;SG	N;INS;MASC;SG
sempit	wąski	sempit	wąsk	ADJ;SG	ADJ;NOM;MASC;SG
sempit	wąskie	sempit	wąsk	ADJ;SG	ADJ;NOM;NEUT;SG
misionaris	misjonarze	misionaris	misjonarz	N	N;NOM;MASC;PL
misionaris	misjonarz	misionaris	misjonarz	N	N;NOM;MASC;SG
kerugian	strata	kerugian	strata	N;SG	N;NOM;FEM;SG
kerugian	niekorzyść	kerugian	niekorzyść	N;SG	N;NOM;FEM;SG
seputar	dookoła	seputar	dookoła		
panen	zbiór	panen	zbiór	N;SG	N;NOM;MASC;SG
panen	zbiór	panen	zbiór	N;SG	N;NOM;MASC;SG
publikasi	wydawnictwo	publikasi	wydawnictwo	N	N;NOM;NEUT;SG
publikasi	publikacja	publikasi	publikacja	N	N;NOM;FEM;SG
publikasi	wydawnictwa	publikasi	wydawnictwo	N	N;NOM;NEUT;SG
publikasi	publikacje	publikasi	publikacja	N	N;NOM;FEM;PL
publikasi	publikowania	publikasi	publikowanie	N	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
publikasi	publikowanie	publikasi	publikowanie	N	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
publikasi	rozgłos	publikasi	rozgłos	N	N;NOM;MASC;SG
publikasi	publikacja	publikasi	publikacja	N	N;NOM;FEM;SG
publikasi	publikacji	publikasi	publikacja	N	N;GEN;FEM;SG
publikasi	publikowanie	publikasi	publikowanie	N	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
publikasi	publikacje	publikasi	publikacja	N	N;NOM;FEM;PL
publikasi	publikacji	publikasi	publikacja	N	N;GEN;FEM;SG
publikasi	wydawnictwa	publikasi	wydawnictwo	N	N;NOM;NEUT;SG
publikasi	publikacje	publikasi	publikacja	N	N;NOM;FEM;PL
seminar	seminariów	seminar	seminarium	N	N;GEN;NEUT;PL
seminar	seminaria	seminar	seminarium	N	N;NOM;NEUT;PL
seminar	seminaria	seminar	seminarium	N	N;NOM;NEUT;PL
seminar	seminarium	seminar	seminarium	N	N;ACC;NEUT;SG
tembakan	strzał	tembakan	strzał	N;SG	N;NOM;MASC;SG
tembakan	postrzał	tembakan	postrzać	N;SG	N;ACC;MASC;SG
tembakan	strzelanina	tembakan	strzelanina	N;SG	N;NOM;FEM;SG
mingguan	tydzień	mingguan	tydzień	N;SG	N;NOM;MASC;SG
plastik	plastiku	plastik	plastik	N	N;GEN;MASC;SG
plastik	plastik	plastik	plastik	N	N;NOM;MASC;SG
berlebihan	przesada	berlebihan	przesadać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kontemporer	współczesna	kontemporer	współczesny	N	N;NOM;FEM;SG
mitos	mity	mitos	mit	N	N;NOM;MASC;PL
mitos	mit	mitos	mit	N	N;NOM;MASC;SG
mitos	mity	mitos	mit	N	N;NOM;MASC;PL
penyelenggara	hosting	penselenggara	hosting	N;SG	N;NOM;MASC;SG
penyelenggara	gospodarza	penselenggara	gospodarz	N;SG	N;ACC;MASC;SG
penyelenggara	organizator	penselenggara	organizator	N;SG	N;NOM;MASC;SG
penyelenggara	gospodarz	penselenggara	gospodarz	N;SG	N;NOM;MASC;SG
penyelenggara	organizatorem	penselenggara	organizator	N;SG	N;INS;MASC;SG
penyelenggara	organizator	penselenggara	organizator	N;SG	N;NOM;MASC;SG
penyelenggara	organizatora	penselenggara	organizator	N;SG	N;ACC;MASC;SG
potensial	potencjał	potensial	potencjać	N;SG	N;ACC;MASC;SG
segmen	segmentu	segmen	segment	N;SG	N;GEN;MASC;SG
segmen	odcinek	segmen	odcinek	N;SG	N;NOM;MASC;SG
segmen	segment	segmen	segment	N;SG	N;NOM;MASC;SG
lembut	miękka	lembut	miękki	ADJ;SG	ADJ;NOM;FEM;SG
lembut	miękkie	lembut	miękki	ADJ;SG	ADJ;NOM;NEUT;SG
lembut	miękki	lembut	miękki	ADJ;SG	ADJ;NOM;MASC;SG
lembut	delikatny	lembut	delikatny	ADJ;SG	ADJ;NOM;MASC;SG
lembut	łagodny	lembut	łagodny	ADJ;SG	ADJ;NOM;MASC;SG
menghilang	zniknie	menhilang	zniknąć	V;SG;ACT	V;PFV;IND;SG;3;FUT;FIN;ACT
menghilang	znika	menhilang	znikać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menghilang	znikać	menhilang	znikać	V;SG;ACT	V;IPFV;NFIN;ACT
