com	مع	com	مَعَ	ADP	ADP;ACC
fortificações	التحصينات	fortificação	تَحصِين	N;FEM;PL	N;NOM;DEF;PL
western	غرب	western	غَرب	N;MASC;SG	N;NOM;INDF;SG
culpa	لوم	culpa	لَوم	N;FEM;SG	N;NOM;INDF;SG
culpa	اللوم	culpa	لَوم	N;FEM;SG	N;NOM;DEF;SG
culpa	الذنب	culpa	ذَنَب	N;FEM;SG	N;NOM;DEF;SG
culpa	ذنب	culpa	ذَنَب	N;FEM;SG	N;NOM;INDF;SG
emancipação	التحرر	emancipação	تَحَرُّر	N;FEM;SG	N;NOM;DEF;SG
mina	منجم	mina	منجم	N;FEM;SG	N;NOM;INDF;SG
mina	اللغم	mina	لَغم	N;FEM;SG	N;NOM;DEF;SG
circunstâncias	الظروف	circunstância	ظَرف	N;FEM;PL	N;NOM;DEF;PL
circunstâncias	ظروف	circunstância	ظَرف	N;FEM;PL	N;NOM;INDF;PL
circunstâncias	الظروف	circunstância	ظَرف	N;FEM;PL	N;NOM;DEF;PL
abastecimento	توريد	abastecimento	تَورِيد	N;MASC;SG	N;NOM;INDF;SG
abastecimento	امداد	abastecimento	إِمدَاد	N;MASC;SG	N;NOM;INDF;SG
residentes	المقيمون	residente	مُقَيَّم	N;MASC;PL	N;NOM;DEF;PL
residentes	السكان	residente	سَاكِن	N;MASC;PL	N;NOM;DEF;PL
residentes	المقيمون	residente	مُقَيَّم	N;MASC;PL	N;NOM;DEF;PL
tanque	دبابة	tanque	دَبَّابَة	N;MASC;SG	N;NOM;INDF;SG
tanque	الدبابة	tanque	دَبَّابَة	N;MASC;SG	N;NOM;DEF;SG
tanque	خزان	tanque	خَزَّان	N;MASC;SG	N;NOM;INDF;SG
museus	المتاحف	museu	مُتَاحَف	N;MASC;PL	N;NOM;DEF;PL
ferido	تؤذي	ferir	أَذَى	V;MASC;SG;V.PTCP	V;IPFV;MASC;IND;SG;2;FIN;ACT
plástico	البلاستيك	plástico	بلَاستِيك	N;MASC;SG	N;NOM;DEF;SG
plástico	البلاستيك	plástico	بلَاستِيك	N;MASC;SG	N;NOM;DEF;SG
card	بطاقة	card	بِطَاقَة	N;MASC;SG	N;NOM;INDF;SG
card	البطاقة	card	بِطَاقَة	N;MASC;SG	N;NOM;DEF;SG
positivas	ايجابيات	positivo	إِيجَابِيّ	ADJ;FEM;PL	ADJ;NOM;INDF;FEM;PL
cartão	بطاقة	cartão	بِطَاقَة	N;MASC;SG	N;NOM;INDF;SG
cartão	البطاقة	cartão	بِطَاقَة	N;MASC;SG	N;NOM;DEF;SG
violação	انتهاك	violação	اِنتِهَاك	N;FEM;SG	N;NOM;INDF;SG
violação	الانتهاك	violação	اِنتِهَاك	N;FEM;SG	N;NOM;DEF;SG
violação	الاغتصاب	violação	اِغتِصَاب	N;FEM;SG	N;NOM;DEF;SG
violação	اغتصاب	violação	اِغتِصَاب	N;FEM;SG	N;NOM;INDF;SG
violação	الاخلال	violação	خِلل	N;FEM;SG	N;NOM;DEF;SG
violação	خرق	violação	خَرِق	N;FEM;SG	N;NOM;INDF;SG
violação	اختراق	violação	اِختِرَاق	N;FEM;SG	N;NOM;INDF;SG
violação	الخرق	violação	خَرِيق	N;FEM;SG	N;NOM;DEF;SG
fort	الحصن	fort	حَصن	N;MASC;SG	N;NOM;DEF;SG
diretores	المديرون	diretor	مُدِير	N;MASC;PL	N;NOM;DEF;PL
sex	الجمعة	sexta-feira	جُمعَة	N;MASC;SG	N;NOM;DEF;SG
sex	جنس	sexta-feira	جنس	N;MASC;SG	N;NOM;INDF;SG
sex	الجنس	sexta-feira	جِنس	N;MASC;SG	N;NOM;DEF;SG
cerâmica	الفخار	cerâmica	فِخَار	N;FEM;SG	N;NOM;DEF;SG
cerâmica	السيراميك	cerâmica	سِيرَامِيك	N;FEM;SG	N;NOM;DEF;SG
falsa	زائف	falso	زَائِف	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
falsa	وهمية	falso	وَهمِيّ	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
falsa	زائف	falso	زَائِف	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
falsa	مزيفة	falso	مُزَيَّف	ADJ;FEM;SG	ADJ;NOM;INDF;FEM;SG
idéias	افكار	idéia	فِكر	N;FEM;PL	N;NOM;INDF;PL
idéias	الافكار	idéia	فِكر	N;FEM;PL	N;NOM;DEF;PL
manifestação	مظاهرة	manifestação	مُظَاهَرَة	N;FEM;SG	N;NOM;INDF;SG
manifestação	المظاهرة	manifestação	مُظَاهَرَة	N;FEM;SG	N;NOM;DEF;SG
melhorias	التحسينات	melhoria	تَحسِين	N;FEM;PL	N;NOM;DEF;PL
melhorias	تحسينات	melhoria	تَحسِين	N;FEM;PL	N;NOM;INDF;PL
melhorias	التحسينات	melhoria	تَحسِين	N;FEM;PL	N;NOM;DEF;PL
melhorias	تحسينات	melhoria	تَحسِين	N;FEM;PL	N;NOM;INDF;PL
exige	يتطلب	exigir	تَطَلَّب	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
exige	يشترط	exigir	اِشتَرَط	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
controlo	التحكم	controlo	تَحَكُّم	N;MASC;SG	N;NOM;DEF;SG
controlo	السيطرة	controlo	سَيطَرَة	N;MASC;SG	N;NOM;DEF;SG
controlo	سيطرة	controlo	سَيطَرَة	N;MASC;SG	N;NOM;INDF;SG
eficiência	كفاءة	eficiência	كَفَاءَة	N;FEM;SG	N;NOM;INDF;SG
eficiência	الكفاءة	eficiência	كَفَاءَة	N;FEM;SG	N;NOM;DEF;SG
eficiência	الفعالية	eficiência	فَعَّالِيَّة	N;FEM;SG	N;NOM;DEF;SG
eficiência	فعالية	eficiência	فَعَّالِيَّة	N;FEM;SG	N;NOM;INDF;SG
eficiência	الفعالية	eficiência	فَعَّالِيَّة	N;FEM;SG	N;NOM;DEF;SG
rebelde	المتمرد	rebelde	مُتَمَرِّد	N;MASC;SG	N;NOM;DEF;SG
grace	نعمة	grace	نعمة	N;FEM;SG	N;NOM;INDF;SG
culinária	مطبخ	culinário	مَطبَخ	N;FEM;SG	N;NOM;INDF;SG
culinária	طهي	culinário	طهي	N;FEM;SG	N;NOM;INDF;SG
culinária	الطهي	culinário	طِهَىّ	N;FEM;SG	N;NOM;DEF;SG
culinária	الطبخ	culinário	طَبخ	N;FEM;SG	N;NOM;DEF;SG
mito	الاسطورة	mito	أُسطُورَة	N;MASC;SG	N;NOM;DEF;SG
mito	اسطورة	mito	أُسطُورَة	N;MASC;SG	N;NOM;INDF;SG
químicos	الكيماويات	químico	كِيمَاوِيَّات	N;MASC;PL	N;NOM;DEF;PL
avó	جدة	avó	جِدَّة	N;FEM;SG	N;NOM;INDF;SG
avó	الجدة	avó	جِدَّة	N;FEM;SG	N;NOM;DEF;SG
avó	جدة	avó	جِدَّة	N;FEM;SG	N;NOM;INDF;SG
ênfase	التشديد	ênfase	تَشدِيد	N;FEM;SG	N;NOM;DEF;SG
consulta	استفسار	consulta	اِستِفسَار	N;FEM;SG	N;NOM;INDF;SG
consulta	التشاور	consulta	تَشَاوُر	N;FEM;SG	N;NOM;DEF;SG
consulta	مشاورة	consulta	مُشَاوَرَة	N;FEM;SG	N;NOM;INDF;SG
consulta	استشارة	consulta	اِستِشَارَة	N;FEM;SG	N;NOM;INDF;SG
consulta	الاستشارة	consulta	اِستِشَارَة	N;FEM;SG	N;NOM;DEF;SG
análises	التحليلات	análise	تَحلِيل	N;FEM;PL	N;NOM;DEF;PL
análises	تحليلات	análise	تَحلِيل	N;FEM;PL	N;NOM;INDF;PL
análises	التحليلات	análise	تَحلِيل	N;FEM;PL	N;NOM;DEF;PL
análises	تحليلات	análise	تَحلِيل	N;FEM;PL	N;NOM;INDF;PL
análises	تحليلات	análise	تَحلِيل	N;FEM;PL	N;NOM;INDF;PL
aula	الطبقة	aula	طَبَقَة	N;FEM;SG	N;NOM;DEF;SG
aula	الفصل	aula	فَصل	N;FEM;SG	N;NOM;DEF;SG
aula	صف	aula	صَفّ	N;FEM;SG	N;NOM;INDF;SG
aula	الصف	aula	صَفّ	N;FEM;SG	N;NOM;DEF;SG
aula	الفئة	aula	فِئَة	N;FEM;SG	N;NOM;DEF;SG
dramática	درامي	dramático	درامي	N;FEM;SG	N;NOM;INDF;SG
filmado	صورت	filmar	صُورت	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
giro	لطيف	giro	لطيف	N;MASC;SG	N;NOM;INDF;SG
segmentos	الشرائح	segmento	شَرِيحَة	N;MASC;PL	N;NOM;DEF;PL
aplica	ينطبق	aplicar	اِنطَبَق	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
aplica	يسري	aplicar	يسري	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
traços	صفات	traço	صِفَة	N;MASC;PL	N;NOM;INDF;PL
bank	مصرف	bank	مَصرِف	N;MASC;SG	N;NOM;INDF;SG
bank	المصرف	bank	مَصرِف	N;MASC;SG	N;NOM;DEF;SG
bank	بنك	bank	بَنك	N;MASC;SG	N;NOM;INDF;SG
bank	البنك	bank	بَنك	N;MASC;SG	N;NOM;DEF;SG
alimento	طعام	alimento	طَعَام	N;MASC;SG	N;NOM;INDF;SG
alimento	غذاء	alimento	غِذَاء	N;MASC;SG	N;NOM;INDF;SG
alimento	الطعام	alimento	طَعَام	N;MASC;SG	N;NOM;DEF;SG
alimento	الغذاء	alimento	غِذَاء	N;MASC;SG	N;NOM;DEF;SG
elétrons	الالكترونات	elétron	الالكترونات	N;MASC;PL	N;NOM;DEF;PL
observatório	المرصد	observatório	مَرصَد	N;MASC;SG	N;NOM;DEF;SG
observatório	مرصد	observatório	مَرصَد	N;MASC;SG	N;NOM;INDF;SG
regresso	عودة	regresso	عَودَة	N;MASC;SG	N;NOM;INDF;SG
regresso	العودة	regresso	عَودَة	N;MASC;SG	N;NOM;DEF;SG
regresso	عودة	regresso	عَودَة	N;MASC;SG	N;NOM;INDF;SG
automóvel	السيارة	automóvel	سَيَّارَة	N;MASC;SG	N;NOM;DEF;SG
automóvel	سيارة	automóvel	سَيَّارَة	N;MASC;SG	N;NOM;INDF;SG
asiático	الاسيوي	asiático	آسِيَوِيّ	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
asiático	الاسيوية	asiático	آسِيَوِيّ	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
cinquenta	خمسين	cinquenta	خَمسُون	NUM	NUM;NOM;INDF
cinquenta	خمسون	cinquenta	خَمسُون	NUM	NUM;NOM;INDF
centre	المركز	centre	مَركَز	N;MASC;SG	N;NOM;DEF;SG
centre	مركز	centre	مَركَز	N;MASC;SG	N;NOM;INDF;SG
gospel	الانجيل	gospel	أَنجِيل	N;MASC;SG	N;NOM;DEF;SG
mineira	التعدين	mineira	تَعدِين	N;FEM;SG	N;NOM;DEF;SG
mineira	تعدين	mineira	تَعدِين	N;FEM;SG	N;NOM;INDF;SG
horta	حديقة	horta	حَدِيقَة	N;FEM;SG	N;NOM;INDF;SG
horta	الحديقة	horta	حَدِيقَة	N;FEM;SG	N;NOM;DEF;SG
madrugada	الفجر	madrugada	فَجر	N;FEM;SG	N;NOM;DEF;SG
madrugada	فجر	madrugada	فَجر	N;FEM;SG	N;NOM;INDF;SG
amostra	العينة	amostra	عَينَة	N;FEM;SG	N;NOM;DEF;SG
amostra	عينة	amostra	عَيِّنَة	N;FEM;SG	N;NOM;INDF;SG
estabelecimentos	المنشات	estabelecimento	مُنشَأَة	N;MASC;PL	N;NOM;DEF;PL
estabelecimentos	منشات	estabelecimento	مُنشَة	N;MASC;PL	N;NOM;INDF;PL
estabelecimentos	مؤسسات	estabelecimento	مُؤَسَّسَة	N;MASC;PL	N;NOM;INDF;PL
conteúdos	محتويات	conteúdo	مُحتَوَى	N;MASC;PL	N;NOM;INDF;PL
conteúdos	محتويات	conteúdo	مُحتَوَى	N;MASC;PL	N;NOM;INDF;PL
empregado	موظف	empregado	مُوَظَّف	N;MASC;SG	N;NOM;INDF;SG
empregado	الموظف	empregado	مُوَظَّف	N;MASC;SG	N;NOM;DEF;SG
empregado	موظفة	empregado	مُوَظَّف	N;MASC;SG	N;NOM;INDF;SG
empregado	النادل	empregado	نَادِل	N;MASC;SG	N;NOM;DEF;SG
costume	العرف	costume	عَرف	N;MASC;SG	N;NOM;DEF;SG
estabilidade	استقرار	estabilidade	اِستِقرَار	N;FEM;SG	N;NOM;INDF;SG
estabilidade	الاستقرار	estabilidade	اِستِقرَار	N;FEM;SG	N;NOM;DEF;SG
escultor	النحات	escultor	نَحَات	N;MASC;SG	N;NOM;DEF;SG
horizontal	افقيا	horizontal	أَفقِيّ	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
horizontal	افقية	horizontal	افقية	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
magic	السحر	magic	سِحر	N;MASC;SG	N;NOM;DEF;SG
magic	سحر	magic	سِحر	N;MASC;SG	N;NOM;INDF;SG
sensação	شعور	sensação	شُعُور	N;FEM;SG	N;NOM;INDF;SG
sensação	الاحساس	sensação	إِحسَاس	N;FEM;SG	N;NOM;DEF;SG
sensação	الشعور	sensação	شُعُور	N;FEM;SG	N;NOM;DEF;SG
sensação	احساس	sensação	إِحسَاس	N;FEM;SG	N;NOM;INDF;SG
sensação	الاحساس	sensação	إِحسَاس	N;FEM;SG	N;NOM;DEF;SG
convidada	دعا	convidar	دَعَا	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
convidada	دعيت	convidar	دَعَا	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
poetas	الشعراء	poeta	شَاعِر	N;MASC;PL	N;NOM;DEF;PL
espectro	الطيف	espectro	طَيف	N;MASC;SG	N;NOM;DEF;SG
anunciada	اعلن	anunciar	أَعلَن	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
anunciada	اعلنت	anunciar	أَعلَن	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
sra	سيدة	sra	سَيِّدَة	N;FEM;SG	N;NOM;INDF;SG
puro	نقية	puro	نَقِيَّة	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
currículo	استئناف	currículo	اِستِئنَاف	N;MASC;SG	N;NOM;INDF;SG
conquistado	غزا	conquistar	غَز	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
barras	حانات	barra	حَانَة	N;FEM;PL	N;NOM;INDF;PL
barras	الحانات	barra	حَانَة	N;FEM;PL	N;NOM;DEF;PL
barras	قضبان	barra	قَضِيب	N;FEM;PL	N;NOM;INDF;PL
barras	القضبان	barra	قَضَب	N;FEM;PL	N;NOM;DEF;PL
premio	الجائزة	premio	جَائِزَة	N;MASC;SG	N;NOM;DEF;SG
premio	جائزة	premio	جَائِزَة	N;MASC;SG	N;NOM;INDF;SG
arsenal	ترسانة	arsenal	تِرسَانَة	N;MASC;SG	N;NOM;INDF;SG
turcos	الاتراك	turco	تُرك	N;MASC;PL	N;NOM;DEF;PL
colina	التل	colina	تَلّ	N;FEM;SG	N;NOM;DEF;SG
farol	منارة	farol	منارة	N;MASC;SG	N;NOM;INDF;SG
farol	المنارة	farol	مَنَارَة	N;MASC;SG	N;NOM;DEF;SG
farol	منارة	farol	منارة	N;MASC;SG	N;NOM;INDF;SG
farol	المنارة	farol	مَنَارَة	N;MASC;SG	N;NOM;DEF;SG
conselhos	مجالس	conselho	مَجلِس	N;MASC;PL	N;NOM;INDF;PL
conselhos	المجالس	conselho	مَجلِس	N;MASC;PL	N;NOM;DEF;PL
parou	توقفت	parar	تَوَقَّف	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
bombas	المضخات	bomba	مِضَخَّة	N;FEM;PL	N;NOM;DEF;PL
bombas	القنابل	bomba	قُنبُلَة	N;FEM;PL	N;NOM;DEF;PL
bombas	قنابل	bomba	قنابل	N;FEM;PL	N;NOM;INDF;PL
equipas	فرق	equipa	فِرقَة	N;FEM;PL	N;NOM;INDF;PL
debates	مناقشات	debate	مُنَاقَشَة	N;MASC;PL	N;NOM;INDF;PL
debates	المناقشات	debate	مُنَاقَشَة	N;MASC;PL	N;NOM;DEF;PL
debates	النقاشات	debate	نِقَاش	N;MASC;PL	N;NOM;DEF;PL
acusação	الاتهام	acusação	اِتِّهَام	N;FEM;SG	N;NOM;DEF;SG
acusação	اتهام	acusação	اِتِّهَام	N;FEM;SG	N;NOM;INDF;SG
acusação	الاتهام	acusação	اِتِّهَام	N;FEM;SG	N;NOM;DEF;SG
acusação	اتهام	acusação	اِتِّهَام	N;FEM;SG	N;NOM;INDF;SG
acusação	المقاضاة	acusação	مُقَاضَاة	N;FEM;SG	N;NOM;DEF;SG
acusação	الادعاء	acusação	اِدِّعَاء	N;FEM;SG	N;NOM;DEF;SG
acusação	المحاكمة	acusação	مُحَاكَمَة	N;FEM;SG	N;NOM;DEF;SG
investigações	التحقيقات	investigação	تَحقِيق	N;FEM;PL	N;NOM;DEF;PL
investigações	تحقيقات	investigação	تَحقِيق	N;FEM;PL	N;NOM;INDF;PL
misericórdia	الرحمة	misericórdia	رَحمَة	N;FEM;SG	N;NOM;DEF;SG
esquadrão	سرب	esquadrão	سَرب	N;MASC;SG	N;NOM;INDF;SG
esquadrão	السرب	esquadrão	سِرب	N;MASC;SG	N;NOM;DEF;SG
esquadrão	فرقة	esquadrão	فِرقَة	N;MASC;SG	N;NOM;INDF;SG
esquadrão	الفرقة	esquadrão	فِرقَة	N;MASC;SG	N;NOM;DEF;SG
registo	تسجيل	registo	تَسجِيل	N;MASC;SG	N;NOM;INDF;SG
registo	السجل	registo	سِجِلّ	N;MASC;SG	N;NOM;DEF;SG
registo	التسجيل	registo	تَسجِيل	N;MASC;SG	N;NOM;DEF;SG
registo	السجل	registo	سِجِلّ	N;MASC;SG	N;NOM;DEF;SG
registo	تسجيل	registo	تَسجِيل	N;MASC;SG	N;NOM;INDF;SG
registo	التسجيل	registo	تَسجِيل	N;MASC;SG	N;NOM;DEF;SG
corredor	عداء	corredor	عَدَاء	N;MASC;SG	N;NOM;INDF;SG
corredor	المدخل	corredor	مَدخَل	N;MASC;SG	N;NOM;DEF;SG
corredor	الرواق	corredor	رَوَاق	N;MASC;SG	N;NOM;DEF;SG
corredor	الممر	corredor	مَمر	N;MASC;SG	N;NOM;DEF;SG
corredor	ممر	corredor	مَمَرّ	N;MASC;SG	N;NOM;INDF;SG
kingdom	مملكة	kingdom	مَملَكَة	N;MASC;SG	N;NOM;INDF;SG
kingdom	المملكة	kingdom	مَملَكَة	N;MASC;SG	N;NOM;DEF;SG
vizinho	الجار	vizinho	جَار	N;MASC;SG	N;NOM;DEF;SG
vizinho	الجار	vizinho	جَار	N;MASC;SG	N;NOM;DEF;SG
vizinho	جارة	vizinho	جارة	N;MASC;SG	N;NOM;INDF;SG
profundo	عميقا	profundo	عَمِيق	ADJ;MASC;SG	ADJ;ACC;INDF;MASC;SG
profundo	عميق	profundo	عَمِيق	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
profundo	عميقة	profundo	عَمِيق	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
clipes	المقاطع	clipe	مَقطَع	N;MASC;PL	N;NOM;DEF;PL
clipes	مقاطع	clipe	مَقطَعَة	N;MASC;PL	N;NOM;INDF;PL
tanques	دبابات	tanque	دَبَّابَة	N;MASC;PL	N;NOM;INDF;PL
tanques	الدبابات	tanque	دَبَّابَة	N;MASC;PL	N;NOM;DEF;PL
tanques	الخزانات	tanque	خِزَانَة	N;MASC;PL	N;NOM;DEF;PL
gerente	المدير	gerente	مُدِير	N;MASC;SG	N;NOM;DEF;SG
gerente	مدير	gerente	مُدِير	N;MASC;SG	N;NOM;INDF;SG
reconhecer	نعترف	reconhecer	نعترف	V;NFIN	V;IPFV;MASC;IND;PL;1;FIN;ACT
atrações	الجذب	atração	جَذب	N;FEM;PL	N;NOM;DEF;PL
adotou	اعتمدت	adotar	اِعتَمَد	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
avisado	حذرت	avisar	حَذَّر	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
actor	الممثل	actor	مُمَثِّل	N;MASC;SG	N;NOM;DEF;SG
actor	ممثل	actor	مُمَثِّل	N;MASC;SG	N;NOM;INDF;SG
assinar	اشترك	assinar	اِشتَرَك	V;NFIN	V;PFV;MASC;SG;3;ACT
assinar	اشتركوا	assinar	اِشتَرَك	V;NFIN	V;PFV;MASC;PL;3;ACT
assinar	وقع	assinar	وَقَع	V;NFIN	V;PFV;MASC;SG;3;ACT
assinar	توقع	assinar	تَوَقَّع	V;NFIN	V;MASC;IMP;SG
ofereceu	عرضت	oferecer	عَرَض	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
intelectuais	المثقفين	intelectual	مُثَقَّف	N;MASC;PL	N;NOM;DEF;PL
caridade	الصدقة	caridade	صِدقَة	N;FEM;SG	N;NOM;DEF;SG
caridade	صدقة	caridade	صِدقَة	N;FEM;SG	N;NOM;INDF;SG
caridade	الاحسان	caridade	إِحسَان	N;FEM;SG	N;NOM;DEF;SG
carvão	الفحم	carvão	فَحم	N;MASC;SG	N;NOM;DEF;SG
carvão	فحم	carvão	فَحم	N;MASC;SG	N;NOM;INDF;SG
carvão	الفحم	carvão	فَحم	N;MASC;SG	N;NOM;DEF;SG
carvão	فحم	carvão	فَحم	N;MASC;SG	N;NOM;INDF;SG
pistas	المدارج	pista	مَدرَجَة	N;FEM;PL	N;NOM;DEF;PL
pistas	دلائل	pista	دَلِيل	N;FEM;PL	N;NOM;INDF;PL
cordilheira	النطاق	cordilheira	نِطَاق	N;FEM;SG	N;NOM;DEF;SG
cordilheira	مدى	cordilheira	مَدَى	N;FEM;SG	N;NOM;INDF;SG
cordilheira	المدى	cordilheira	مَدَى	N;FEM;SG	N;NOM;DEF;SG
cordilheira	نطاق	cordilheira	نِطَاق	N;FEM;SG	N;NOM;INDF;SG
presa	علقت	presa	علقت	V;FEM;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
presa	اعتقل	presa	اِعتَقَل	V;FEM;SG;V.PTCP	V;PFV;MASC;SG;3;PASS
noites	ليال	noite	ليال	N;FEM;PL	N;NOM;INDF;PL
departamentos	الادارات	departamento	إِدَارَة	N;MASC;PL	N;NOM;DEF;PL
departamentos	الاقسام	departamento	قِسم	N;MASC;PL	N;NOM;DEF;PL
departamentos	ادارات	departamento	إِدَارَة	N;MASC;PL	N;NOM;INDF;PL
barcos	المراكب	barco	مَركَب	N;MASC;PL	N;NOM;DEF;PL
barcos	القوارب	barco	قَارِبَة	N;MASC;PL	N;NOM;DEF;PL
barcos	قوارب	barco	قَارِب	N;MASC;PL	N;NOM;INDF;PL
malta	مالطة	malta	مَالِط	N;FEM;SG	N;NOM;INDF;SG
oponente	الخصم	oponente	خَصم	N;MASC;SG	N;NOM;DEF;SG
dublagem	الدبلجة	dublagem	دُبلَج	N;FEM;SG	N;NOM;DEF;SG
forest	الغابة	forest	غَابَة	N;MASC;SG	N;NOM;DEF;SG
forest	غابة	forest	غَابَة	N;MASC;SG	N;NOM;INDF;SG
consideração	النظر	consideração	نَظَر	N;FEM;SG	N;NOM;DEF;SG
consideração	الاعتبار	consideração	اِعتِبَار	N;FEM;SG	N;NOM;DEF;SG
visitou	زار	visitar	زَار	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
salva	ينقذ	salvar	نَقَّذ	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
salva	يوفر	salvar	وَفَّر	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
salva	يحفظ	salvar	حَفِظ	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
salva	وفر	salvar	وَفر	V;IND;SG;3;PRS;FIN	V;PFV;MASC;SG;3;ACT
salva	انقذت	salvar	أَنقَذ	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;3;ACT
justo	عادلة	justo	عَادِل	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
anéis	الحلقات	anel	حَلقَة	N;MASC;PL	N;NOM;DEF;PL
anéis	خواتم	anel	خُوَاتِم	N;MASC;PL	N;NOM;INDF;PL
anéis	حلقات	anel	حَلقَة	N;MASC;PL	N;NOM;INDF;PL
anéis	الخواتم	anel	خَاتِم	N;MASC;PL	N;NOM;DEF;PL
átomos	الذرات	átomo	ذِرَة	N;MASC;PL	N;NOM;DEF;PL
átomos	ذرات	átomo	ذِرَة	N;MASC;PL	N;NOM;INDF;PL
sepultado	دفنت	sepultado	دَفَن	V;MASC;SG;V.PTCP	V;PFV;FEM;SG;3;ACT
sepultado	دفن	sepultado	دَفَن	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
inovação	ابداع	inovação	بَدَع	N;FEM;SG	N;NOM;INDF;SG
inovação	الابداع	inovação	بَدَع	N;FEM;SG	N;NOM;DEF;SG
inovação	الابتكار	inovação	اِبتِكَار	N;FEM;SG	N;NOM;DEF;SG
inovação	ابتكار	inovação	اِبتِكَار	N;FEM;SG	N;NOM;INDF;SG
inovação	التجديد	inovação	تَجدِيد	N;FEM;SG	N;NOM;DEF;SG
falhas	العيوب	falha	عَيب	N;FEM;PL	N;NOM;DEF;PL
meridional	جنوبي	meridional	جَنُوبِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
meridional	جنوبية	meridional	جَنُوبِيّ	ADJ;MASC;SG	ADJ;NOM;INDF;FEM;SG
felicidade	سعادة	felicidade	سَعَادَة	N;FEM;SG	N;NOM;INDF;SG
felicidade	السعادة	felicidade	سَعَادَة	N;FEM;SG	N;NOM;DEF;SG
triunfo	انتصار	triunfo	اِنتِصَار	N;MASC;SG	N;NOM;INDF;SG
telescópio	المنظار	telescópio	مِنظَار	N;MASC;SG	N;NOM;DEF;SG
tronco	الجذع	tronco	جِذَّة	N;MASC;SG	N;NOM;DEF;SG
tronco	جذع	tronco	جَذع	N;MASC;SG	N;NOM;INDF;SG
tronco	الصندوق	tronco	صُندُوق	N;MASC;SG	N;NOM;DEF;SG
tronco	جذع	tronco	جَذع	N;MASC;SG	N;NOM;INDF;SG
caverna	كهف	cavernar	كهف	N;FEM;SG	N;NOM;INDF;SG
caverna	الكهف	cavernar	كَهف	N;FEM;SG	N;NOM;DEF;SG
promessa	الوعد	promessa	وَعد	N;FEM;SG	N;NOM;DEF;SG
promessa	التعهد	promessa	تَعَهُّد	N;FEM;SG	N;NOM;DEF;SG
alternativas	البدائل	alternativa	بَدِيل	N;FEM;PL	N;NOM;DEF;PL
alternativas	بدائل	alternativa	بَدِيل	N;FEM;PL	N;NOM;INDF;PL
dourado	ذهب	dourar	ذَهَب	V;MASC;SG;V.PTCP	V;PFV;MASC;SG;3;ACT
bebê	طفل	bebê	طِفل	N;MASC;SG	N;NOM;INDF;SG
propõe	يقترح	propor	اِقتَرَح	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
portos	موانئ	porto	مِينَاء	N;MASC;PL	N;NOM;INDF;PL
portos	الموانئ	porto	مِينَاء	N;MASC;PL	N;NOM;DEF;PL
adversários	المعارضون	adversário	مُعَارِض	N;MASC;PL	N;NOM;DEF;PL
adversários	الخصوم	adversário	خُصُوم	N;MASC;PL	N;NOM;DEF;PL
adversários	المعارضين	adversário	مُعَارِض	N;MASC;PL	N;NOM;DEF;PL
