sonra	اذن	sonra	إِذَن	ADV	ADV
gitmiş	رحلت	git	رَحَل	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
gitmiş	رحل	git	رَحَل	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
gitmiş	ذهب	git	ذَهَب	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
gitmiş	ذهبت	git	ذَهَب	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
yazarlık	كتابة	yazarlık	كِتَابَة	N;NOM;SG;3	N;NOM;INDF;SG
yazarlık	الكتابة	yazarlık	كِتَابَة	N;NOM;SG;3	N;NOM;DEF;SG
element	العنصر	element	عُنصُر	N;NOM;SG;3	N;NOM;DEF;SG
element	عنصر	element	عُنصُر	N;NOM;SG;3	N;NOM;INDF;SG
dedesi	الجد	dede	جِدّ	N;NOM;SG;3	N;NOM;DEF;SG
sinagogu	كنيس	sinagogu	كنيس	N;NOM;SG;3	N;NOM;INDF;SG
peynir	جبن	peynir	جبن	N;NOM;SG;3	N;NOM;INDF;SG
peynir	جبنة	peynir	جَبنَة	N;NOM;SG;3	N;NOM;INDF;SG
peynir	الجبن	peynir	جَبن	N;NOM;SG;3	N;NOM;DEF;SG
modeller	النماذج	model	نَمَاذَة	N;NOM;PL;3	N;NOM;DEF;PL
modeller	نماذج	model	نَمُوذَج	N;NOM;PL;3	N;NOM;INDF;PL
modeller	الموديلات	model	مُودِيلَات	N;NOM;PL;3	N;NOM;DEF;PL
şablonlar	نماذج	şablon	نَمُوذَج	N;NOM;PL;3	N;NOM;INDF;PL
şablonlar	قوالب	şablon	قَالَب	N;NOM;PL;3	N;NOM;INDF;PL
şablonlar	القوالب	şablon	قَالِب	N;NOM;PL;3	N;NOM;DEF;PL
haklar	حقوق	hak	حَقّ	N;NOM;PL;3	N;NOM;INDF;PL
haklar	الحقوق	hak	حَقّ	N;NOM;PL;3	N;NOM;DEF;PL
tasarımcısı	مصمم	tasarımcı	مُصمَم	N;NOM;SG;3	N;NOM;INDF;SG
tasarımcısı	المصمم	tasarımcı	مَصمَم	N;NOM;SG;3	N;NOM;DEF;SG
koordinat	نسق	koordinat	نَسَق	N;NOM;SG;3	N;NOM;INDF;SG
koordinat	تنسيق	koordinat	تَنسِيق	N;NOM;SG;3	N;NOM;INDF;SG
koordinat	التنسيق	koordinat	تَنسِيق	N;NOM;SG;3	N;NOM;DEF;SG
tanrıça	الالهة	tanrıç	أَلَّه	N;NOM;SG;3	N;NOM;DEF;SG
hafıza	الذاكرة	hafız	الذاكرة	N;NOM;SG;3	N;NOM;DEF;SG
hafıza	الذكرى	hafız	ذِكرَى	N;NOM;SG;3	N;NOM;DEF;SG
hafıza	ذاكرة	hafız	ذَاكِرَة	N;NOM;SG;3	N;NOM;INDF;SG
hafıza	ذكرى	hafız	ذِكرَى	N;NOM;SG;3	N;NOM;INDF;SG
amaçlar	اهداف	amaç	هَدَف	N;NOM;PL;3	N;NOM;INDF;PL
amaçlar	الاهداف	amaç	هَدَف	N;NOM;PL;3	N;NOM;DEF;PL
amaçlar	المقاصد	amaç	مَقصِد	N;NOM;PL;3	N;NOM;DEF;PL
amaçlar	اهداف	amaç	هَدَف	N;NOM;PL;3	N;NOM;INDF;PL
amaçlar	الاهداف	amaç	هَدَف	N;NOM;PL;3	N;NOM;DEF;PL
amaçlar	الغايات	amaç	غَايَة	N;NOM;PL;3	N;NOM;DEF;PL
tankı	دبابة	tankı	دَبَّابَة	N;NOM;SG;3	N;NOM;INDF;SG
tankı	الدبابة	tankı	دَبَّابَة	N;NOM;SG;3	N;NOM;DEF;SG
tankı	خزان	tankı	خَزَّان	N;NOM;SG;3	N;NOM;INDF;SG
station	المحطة	station	مَحَطَّة	N;NOM;SG;3	N;NOM;DEF;SG
station	محطة	station	مَحَطَّة	N;NOM;SG;3	N;NOM;INDF;SG
koşullar	الاحوال	koş	حَال	N;NOM;PL;3	N;NOM;DEF;PL
koşullar	ظروف	koş	ظَرف	N;NOM;PL;3	N;NOM;INDF;PL
koşullar	الظروف	koş	ظَرف	N;NOM;PL;3	N;NOM;DEF;PL
koşullar	الشروط	koş	شَرط	N;NOM;PL;3	N;NOM;DEF;PL
koşullar	شروط	koş	شَرط	N;NOM;PL;3	N;NOM;INDF;PL
koşullar	المصطلحات	koş	مُصطَلَح	N;NOM;PL;3	N;NOM;DEF;PL
koşullar	الشروط	koş	شَرط	N;NOM;PL;3	N;NOM;DEF;PL
koşullar	شروط	koş	شَرط	N;NOM;PL;3	N;NOM;INDF;PL
yarın	الغد	yarın	غَد	N;NOM;SG;3	N;NOM;DEF;SG
yarın	بكرة	yarın	بَكرَة	N;NOM;SG;3	N;NOM;INDF;SG
tower	البرج	tower	بُرج	N;NOM;SG;3	N;NOM;DEF;SG
tower	برج	tower	بُرج	N;NOM;SG;3	N;NOM;INDF;SG
sohbet	المحادثة	sohbet	مُحَادَثَة	N;NOM;SG;3	N;NOM;DEF;SG
sohbet	محادثة	sohbet	محادثة	N;NOM;SG;3	N;NOM;INDF;SG
sohbet	الدردشة	sohbet	الدردشة	N;NOM;SG;3	N;NOM;DEF;SG
sohbet	دردشة	sohbet	دردشة	N;NOM;SG;3	N;NOM;INDF;SG
sohbet	محادثة	sohbet	محادثة	N;NOM;SG;3	N;NOM;INDF;SG
yöneticileri	المديرون	yönetici	مُدِير	N;NOM;PL;3	N;NOM;DEF;PL
yöneticileri	مديرو	yönetici	مُدِير	N;NOM;PL;3	N;NOM;INDF;PL
yöneticileri	المديرين	yönetici	مُدِير	N;NOM;PL;3	N;NOM;DEF;PL
yöneticileri	المديرون	yönetici	مُدِير	N;NOM;PL;3	N;NOM;DEF;PL
yöneticileri	مديرو	yönetici	مُدِير	N;NOM;PL;3	N;NOM;INDF;PL
yöneticileri	المسؤولين	yönetici	مَسؤُول	N;NOM;PL;3	N;NOM;DEF;PL
soğan	البصل	soğ	بَصَل	N;NOM;SG;3	N;NOM;DEF;SG
soğan	بصلة	soğ	بَصَل	N;NOM;SG;3	N;NOM;INDF;SG
soğan	البصل	soğ	بَصَل	N;NOM;SG;3	N;NOM;DEF;SG
dizayn	تصميم	dizayn	تَصمِيم	N;NOM;SG;3	N;NOM;INDF;SG
dizayn	التصميم	dizayn	تَصمِيم	N;NOM;SG;3	N;NOM;DEF;SG
tepkiler	التفاعلات	tepki	تَفَاعُل	N;NOM;PL;3	N;NOM;DEF;PL
tepkiler	الردود	tepki	رَدّ	N;NOM;PL;3	N;NOM;DEF;PL
tepkiler	الاستجابات	tepki	اِستِجَابَة	N;NOM;PL;3	N;NOM;DEF;PL
tepkiler	استجابات	tepki	اِستِجَابَة	N;NOM;PL;3	N;NOM;INDF;PL
tepkiler	ردود	tepki	رَدّ	N;NOM;PL;3	N;NOM;INDF;PL
adaylar	المرشحون	aday	مُرَشَّح	N;NOM;PL;3	N;NOM;DEF;PL
adaylar	ترشيحات	aday	تَرشِيح	N;NOM;PL;3	N;NOM;INDF;PL
adaylar	الترشيحات	aday	تَرشِيح	N;NOM;PL;3	N;NOM;DEF;PL
adaylar	المرشحين	aday	مُرَشَّح	N;NOM;PL;3	N;NOM;DEF;PL
adaylar	المرشحون	aday	مُرَشَّح	N;NOM;PL;3	N;NOM;DEF;PL
adaylar	مرشحين	aday	مُرَشَّح	N;NOM;PL;3	N;NOM;INDF;PL
üyelik	العضوية	üyelik	عُضوِيَّة	N;NOM;SG;3	N;NOM;DEF;SG
üyelik	العضوية	üyelik	عُضوِيَّة	N;NOM;SG;3	N;NOM;DEF;SG
üyelik	عضوية	üyelik	عُضوِيَّة	N;NOM;SG;3	N;NOM;INDF;SG
üyelik	الاشتراك	üyelik	اِشتِرَاك	N;NOM;SG;3	N;NOM;DEF;SG
üyelik	اشتراك	üyelik	اِشتِرَاك	N;NOM;SG;3	N;NOM;INDF;SG
garanti	الضمان	garanti	ضَمَان	N;NOM;SG;3	N;NOM;DEF;SG
garanti	ضمان	garanti	ضَمَان	N;NOM;SG;3	N;NOM;INDF;SG
garanti	كفالة	garanti	كَفَالَة	N;NOM;SG;3	N;NOM;INDF;SG
garanti	مضمون	garanti	مَضمُون	N;NOM;SG;3	N;NOM;INDF;SG
garanti	الضمانة	garanti	ضَمَانَة	N;NOM;SG;3	N;NOM;DEF;SG
garanti	الضمان	garanti	ضَمَان	N;NOM;SG;3	N;NOM;DEF;SG
garanti	ضمان	garanti	ضَمَان	N;NOM;SG;3	N;NOM;INDF;SG
parçacıklar	الجزيئات	parçacık	جَزِيمَة	N;NOM;PL;3	N;NOM;DEF;PL
parçacıklar	جسيمات	parçacık	جَسِيم	N;NOM;PL;3	N;NOM;INDF;PL
parçacıklar	الجسيمات	parçacık	جَسِيم	N;NOM;PL;3	N;NOM;DEF;PL
parçacıklar	جزيئات	parçacık	جَزِيمَة	N;NOM;PL;3	N;NOM;INDF;PL
bilir	يعرف	bil	عَرَف	V;IPFV;IND;SG;3;POS	V;IPFV;MASC;IND;SG;3;FIN;PASS
bilir	يعلم	bil	عَلِم	V;IPFV;IND;SG;3;POS	V;IPFV;MASC;IND;SG;3;FIN;ACT
faaliyetler	النشاطات	faaliyet	نَشَاط	N;NOM;PL;3	N;NOM;DEF;PL
faaliyetler	انشطة	faaliyet	نَشَاط	N;NOM;PL;3	N;NOM;INDF;PL
gezegenler	كواكب	gezegen	كَاكِب	N;NOM;PL;3	N;NOM;INDF;PL
gezegenler	الكواكب	gezegen	كَاكِب	N;NOM;PL;3	N;NOM;DEF;PL
yasaları	قوانين	yasa	قَانُون	N;NOM;PL;3	N;NOM;INDF;PL
yasaları	القوانين	yasa	قَانُون	N;NOM;PL;3	N;NOM;DEF;PL
tuhaf	غربة	tuhaf	غُربَة	N;NOM;SG;3	N;NOM;INDF;SG
basket	السلة	basket	سَلَّة	N;NOM;SG;3	N;NOM;DEF;SG
basket	سلة	basket	سَلَّة	N;NOM;SG;3	N;NOM;INDF;SG
camp	المخيم	camp	مُخَيَّم	N;NOM;SG;3	N;NOM;DEF;SG
camp	مخيم	camp	مُخَيَّم	N;NOM;SG;3	N;NOM;INDF;SG
camp	معسكر	camp	مُعَسكَر	N;NOM;SG;3	N;NOM;INDF;SG
camp	المعسكر	camp	مُعَسكَر	N;NOM;SG;3	N;NOM;DEF;SG
istatistiksel	احصائي	istatistiksel	إِحصَائِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
istatistiksel	احصائية	istatistiksel	إِحصَائِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
kabilesi	قبيلة	kabile	قَبِيلَة	N;NOM;SG;3	N;NOM;INDF;SG
kabilesi	القبيلة	kabile	قَبِيلَة	N;NOM;SG;3	N;NOM;DEF;SG
temsilcileri	الممثلون	temsilci	مُمَثِّل	N;NOM;PL;3	N;NOM;DEF;PL
bireyler	افراد	birey	فَرد	N;NOM;PL;3	N;NOM;INDF;PL
bireyler	الافراد	birey	فَرد	N;NOM;PL;3	N;NOM;DEF;PL
mezarlık	مقبرة	mezarlık	مُقبِر	N;NOM;SG;3	N;NOM;INDF;SG
mezarlık	المقبرة	mezarlık	مُقبِر	N;NOM;SG;3	N;NOM;DEF;SG
mezarlık	مقبرة	mezarlık	مُقبِر	N;NOM;SG;3	N;NOM;INDF;SG
mezarlık	المقبرة	mezarlık	مُقبِر	N;NOM;SG;3	N;NOM;DEF;SG
detayları	تفاصيل	detay	تَفصِيل	N;NOM;PL;3	N;NOM;INDF;PL
detayları	التفاصيل	detay	تَفصِيل	N;NOM;PL;3	N;NOM;DEF;PL
halı	البساط	hal	بَسَاط	N;NOM;SG;3	N;NOM;DEF;SG
halı	سجادة	hal	سَجَّادَة	N;NOM;SG;3	N;NOM;INDF;SG
halı	سجادة	hal	سَجَّادَة	N;NOM;SG;3	N;NOM;INDF;SG
halı	السجادة	hal	سِجَادَة	N;NOM;SG;3	N;NOM;DEF;SG
sıkıntısı	الملل	sıkıntı	مَلَل	N;NOM;SG;3	N;NOM;DEF;SG
sıkıntısı	السام	sıkıntı	سَام	N;NOM;SG;3	N;NOM;DEF;SG
sıkıntısı	ملل	sıkıntı	مَلَل	N;NOM;SG;3	N;NOM;INDF;SG
nişancı	القناص	nişancı	قَنَاص	N;NOM;SG;3	N;NOM;DEF;SG
nişancı	قناص	nişancı	قناص	N;NOM;SG;3	N;NOM;INDF;SG
kayıtlar	التسجيلات	kayıt	تَسجِيل	N;NOM;PL;3	N;NOM;DEF;PL
kayıtlar	السجلات	kayıt	سِجِلّ	N;NOM;PL;3	N;NOM;DEF;PL
kayıtlar	سجلات	kayıt	سِجِلّ	N;NOM;PL;3	N;NOM;INDF;PL
gösteriler	العروض	göster	عَرض	N;NOM;PL;3	N;NOM;DEF;PL
gösteriler	المظاهرات	göster	المظاهرات	N;NOM;PL;3	N;NOM;DEF;PL
gösteriler	مظاهرات	göster	مُظَاهَرَة	N;NOM;PL;3	N;NOM;INDF;PL
dosyaları	ملفات	dosya	مِلَفَّة	N;NOM;PL;3	N;NOM;INDF;PL
dosyaları	الملفات	dosya	مِلَفَّة	N;NOM;PL;3	N;NOM;DEF;PL
paketi	حزمة	paket	حُزمَة	N;NOM;SG;3	N;NOM;INDF;SG
paketi	طرد	paket	طَرد	N;NOM;SG;3	N;NOM;INDF;SG
paketi	الحزمة	paket	حُزمَة	N;NOM;SG;3	N;NOM;DEF;SG
paketi	الطرد	paket	طَرد	N;NOM;SG;3	N;NOM;DEF;SG
paketi	رزمة	paket	رزمة	N;NOM;SG;3	N;NOM;INDF;SG
yatak	الفراش	yatak	فِرَاش	N;NOM;SG;3	N;NOM;DEF;SG
yatak	سرير	yatak	سَرِير	N;NOM;SG;3	N;NOM;INDF;SG
yatak	السرير	yatak	سَرِير	N;NOM;SG;3	N;NOM;DEF;SG
yatak	فراش	yatak	فَرَاش	N;NOM;SG;3	N;NOM;INDF;SG
yatak	الفراش	yatak	فِرَاش	N;NOM;SG;3	N;NOM;DEF;SG
yatak	فراش	yatak	فَرَاش	N;NOM;SG;3	N;NOM;INDF;SG
yatak	مرتبة	yatak	مَرتَبَة	N;NOM;SG;3	N;NOM;INDF;SG
yatak	المرتبة	yatak	مَرتَبَة	N;NOM;SG;3	N;NOM;DEF;SG
yatak	الاسرة	yatak	أُسرَة	N;NOM;SG;3	N;NOM;DEF;SG
yatak	اسرة	yatak	أُسرَة	N;NOM;SG;3	N;NOM;INDF;SG
oluştu	تشكلت	oluş	تَشَكَّل	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
oluştu	شكلت	oluş	شَكَّل	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;PASS
satılan	بيعت	sat	بَيع	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;FEM;SG;3;PASS
akrabalık	الجماعة	akrabalık	جَمَاعَة	N;NOM;SG;3	N;NOM;DEF;SG
akrabalık	القرابة	akrabalık	قُرَابَةَ	N;NOM;SG;3	N;NOM;DEF;SG
tesisi	منشاة	tesi	مُنشَاة	N;NOM;SG;3	N;NOM;INDF;SG
tesisi	مرفق	tesi	مِرفَق	N;NOM;SG;3	N;NOM;INDF;SG
temizlik	نظافة	temizlik	نَظَافَة	N;NOM;SG;3	N;NOM;INDF;SG
temizlik	النظافة	temizlik	نِظَافَة	N;NOM;SG;3	N;NOM;DEF;SG
temizlik	تنظيف	temizlik	تَنظِيف	N;NOM;SG;3	N;NOM;INDF;SG
temizlik	التنظيف	temizlik	تَنظِيف	N;NOM;SG;3	N;NOM;DEF;SG
temizlik	تنظيف	temizlik	تَنظِيف	N;NOM;SG;3	N;NOM;INDF;SG
temizlik	التنظيف	temizlik	تَنظِيف	N;NOM;SG;3	N;NOM;DEF;SG
temizlik	التطهير	temizlik	تَطهِير	N;NOM;SG;3	N;NOM;DEF;SG
zirvesi	قمة	zirve	قِمَّة	N;NOM;SG;3	N;NOM;INDF;SG
zirvesi	القمة	zirve	قِمَّة	N;NOM;SG;3	N;NOM;DEF;SG
mountain	الجبل	mountain	جَبَل	N;NOM;SG;3	N;NOM;DEF;SG
kanıtlar	ادلة	kanıt	دَلِيل	N;NOM;PL;3	N;NOM;INDF;PL
tanıtımı	الترويج	tanıtım	تَروِيج	N;NOM;SG;3	N;NOM;DEF;SG
tanıtımı	الترقية	tanıtım	تُرقِيّ	N;NOM;SG;3	N;NOM;DEF;SG
tanıtımı	ترويج	tanıtım	تَروِيج	N;NOM;SG;3	N;NOM;INDF;SG
tanıtımı	تعزيز	tanıtım	تَعزِيز	N;NOM;SG;3	N;NOM;INDF;SG
tanıtımı	ترقية	tanıtım	تَرقِيَة	N;NOM;SG;3	N;NOM;INDF;SG
tanıtımı	الترويج	tanıtım	تَروِيج	N;NOM;SG;3	N;NOM;DEF;SG
tanıtımı	ترويج	tanıtım	تَروِيج	N;NOM;SG;3	N;NOM;INDF;SG
çekirdeği	النواة	çekir	نَوَاة	N;NOM;SG;3	N;NOM;DEF;SG
çekirdeği	الصميم	çekir	صَمِيم	N;NOM;SG;3	N;NOM;DEF;SG
çekirdeği	النواة	çekir	نَوَاة	N;NOM;SG;3	N;NOM;DEF;SG
çekirdeği	نواة	çekir	نَوَاة	N;NOM;SG;3	N;NOM;INDF;SG
üstünlük	التفوق	üstünlük	تَفَوُّق	N;NOM;SG;3	N;NOM;DEF;SG
üstünlük	هيمنة	üstünlük	هَيمَنَة	N;NOM;SG;3	N;NOM;INDF;SG
üstünlük	الهيمنة	üstünlük	هَيمَنَة	N;NOM;SG;3	N;NOM;DEF;SG
kürtler	الاكراد	kürt	كُردِيّ	N;NOM;PL;3	N;NOM;DEF;PL
belgeler	المستندات	belge	مُستَنَد	N;NOM;PL;3	N;NOM;DEF;PL
belgeler	مستندات	belge	مُستَنَد	N;NOM;PL;3	N;NOM;INDF;PL
belgeler	الوثائق	belge	وَثِيقَة	N;NOM;PL;3	N;NOM;DEF;PL
belgeler	وثائق	belge	وَثِيقَة	N;NOM;PL;3	N;NOM;INDF;PL
belgeler	المستندات	belge	مُستَنَد	N;NOM;PL;3	N;NOM;DEF;PL
belgeler	مستندات	belge	مُستَنَد	N;NOM;PL;3	N;NOM;INDF;PL
belgeler	الوثائق	belge	وَثِيقَة	N;NOM;PL;3	N;NOM;DEF;PL
belgeler	وثائق	belge	وَثِيقَة	N;NOM;PL;3	N;NOM;INDF;PL
belgeler	المستندات	belge	مُستَنَد	N;NOM;PL;3	N;NOM;DEF;PL
geyik	الغزال	geyik	غَزَال	N;NOM;SG;3	N;NOM;DEF;SG
geyik	الغزلان	geyik	غُزلَان	N;NOM;SG;3	N;NOM;DEF;SG
noktalar	النقاط	nokta	نُقطَة	N;NOM;PL;3	N;NOM;DEF;PL
noktalar	نقط	nokta	نَقَط	N;NOM;PL;3	N;NOM;INDF;PL
noktalar	نقاط	nokta	نُقطَة	N;NOM;PL;3	N;NOM;INDF;PL
noktalar	النقاط	nokta	نُقطَة	N;NOM;PL;3	N;NOM;DEF;PL
noktalar	نقاط	nokta	نُقطَة	N;NOM;PL;3	N;NOM;INDF;PL
noktalar	البقع	nokta	بَقع	N;NOM;PL;3	N;NOM;DEF;PL
koltuk	مقعد	koltuk	مَقعَد	N;NOM;SG;3	N;NOM;INDF;SG
koltuk	المقعد	koltuk	مَقعَد	N;NOM;SG;3	N;NOM;DEF;SG
koltuk	الكرسي	koltuk	كُرسِيّ	N;NOM;SG;3	N;NOM;DEF;SG
kayak	التجديف	kayak	تَجدِيف	N;NOM;SG;3	N;NOM;DEF;SG
kayak	التزحلق	kayak	تَزَحُّل	N;NOM;SG;3	N;NOM;DEF;SG
kayak	التزلج	kayak	تَزَلُّج	N;NOM;SG;3	N;NOM;DEF;SG
fikirleri	اراء	fikir	رَأي	N;NOM;PL;3	N;NOM;INDF;PL
fikirleri	الاراء	fikir	رَأي	N;NOM;PL;3	N;NOM;DEF;PL
fikirleri	افكار	fikir	فِكر	N;NOM;PL;3	N;NOM;INDF;PL
fikirleri	الافكار	fikir	فِكر	N;NOM;PL;3	N;NOM;DEF;PL
politikalar	سياسات	politika	سِيَاسَة	N;NOM;PL;3	N;NOM;INDF;PL
politikalar	السياسات	politika	سِيَاسَة	N;NOM;PL;3	N;NOM;DEF;PL
dosyası	ملف	dosya	مِلَفّ	N;NOM;SG;3	N;NOM;INDF;SG
dosyası	الملف	dosya	مِلَفّ	N;NOM;SG;3	N;NOM;DEF;SG
cehennem	جحيم	cehenne	جحيم	N;NOM;SG;3	N;NOM;INDF;SG
cehennem	الجحيم	cehenne	جَحِيم	N;NOM;SG;3	N;NOM;DEF;SG
kompozisyon	مقال	kompozisyon	مَقَال	N;NOM;SG;3	N;NOM;INDF;SG
kompozisyon	مقالة	kompozisyon	مَقَالَة	N;NOM;SG;3	N;NOM;INDF;SG
kompozisyon	التشكيل	kompozisyon	تَشكِيل	N;NOM;SG;3	N;NOM;DEF;SG
kompozisyon	تشكيل	kompozisyon	تَشكِيل	N;NOM;SG;3	N;NOM;INDF;SG
kompozisyon	تكوين	kompozisyon	تَكوِين	N;NOM;SG;3	N;NOM;INDF;SG
kompozisyon	التكوين	kompozisyon	تَكوِين	N;NOM;SG;3	N;NOM;DEF;SG
bozukluğu	الاضطراب	bozukluk	اِضطِرَاب	N;NOM;SG;3	N;NOM;DEF;SG
bozukluğu	اضطراب	bozukluk	اِضطِرَاب	N;NOM;SG;3	N;NOM;INDF;SG
denklem	المعادلة	denkle	مُعَادَلَة	N;NOM;SG;3	N;NOM;DEF;SG
denklem	معادلة	denkle	مُعَادَلَة	N;NOM;SG;3	N;NOM;INDF;SG
egemenlik	هيمنة	egemenlik	هَيمَنَة	N;NOM;SG;3	N;NOM;INDF;SG
egemenlik	الهيمنة	egemenlik	هَيمَنَة	N;NOM;SG;3	N;NOM;DEF;SG
egemenlik	السيادة	egemenlik	سِيَادَة	N;NOM;SG;3	N;NOM;DEF;SG
egemenlik	هيمنة	egemenlik	هَيمَنَة	N;NOM;SG;3	N;NOM;INDF;SG
egemenlik	الهيمنة	egemenlik	هَيمَنَة	N;NOM;SG;3	N;NOM;DEF;SG
markası	ماركة	marka	مَاركَة	N;NOM;SG;3	N;NOM;INDF;SG
iddiaları	الادعاءات	iddia	إِدعَاء	N;NOM;PL;3	N;NOM;DEF;PL
iddiaları	ادعاءات	iddia	اِدِّعَاء	N;NOM;PL;3	N;NOM;INDF;PL
iddiaları	المزاعم	iddia	مَزعَمَة	N;NOM;PL;3	N;NOM;DEF;PL
iddiaları	مزاعم	iddia	مَزعَمَة	N;NOM;PL;3	N;NOM;INDF;PL
ahlak	اخلاق	ahlak	إِخلَاق	N;NOM;SG;3	N;NOM;INDF;SG
ahlak	اخلاق	ahlak	إِخلَاق	N;NOM;SG;3	N;NOM;INDF;SG
ahlak	اخلاق	ahlak	إِخلَاق	N;NOM;SG;3	N;NOM;INDF;SG
logosu	شعار	logo	شِعَار	N;NOM;SG;3	N;NOM;INDF;SG
logosu	الشعار	logo	شِعَار	N;NOM;SG;3	N;NOM;DEF;SG
işçiler	العمال	işçi	عَامِل	N;NOM;PL;3	N;NOM;DEF;PL
işçiler	العاملون	işçi	عَامِل	N;NOM;PL;3	N;NOM;DEF;PL
işçiler	عمال	işçi	عَامِل	N;NOM;PL;3	N;NOM;INDF;PL
işçiler	العاملون	işçi	عَامِل	N;NOM;PL;3	N;NOM;DEF;PL
işçiler	موظفين	işçi	مُوَظَّف	N;NOM;PL;3	N;NOM;INDF;PL
işçiler	الموظفون	işçi	مُوَظَّف	N;NOM;PL;3	N;NOM;DEF;PL
işçiler	الموظفين	işçi	مُوَظَّف	N;NOM;PL;3	N;NOM;DEF;PL
görüşmeler	المقابلات	görüşme	مُقَابَلَة	N;NOM;PL;3	N;NOM;DEF;PL
görüşmeler	مقابلات	görüşme	مُقَابَلَات	N;NOM;PL;3	N;NOM;INDF;PL
görüşmeler	مناقشات	görüşme	مُنَاقَشَة	N;NOM;PL;3	N;NOM;INDF;PL
görüşmeler	المناقشات	görüşme	مُنَاقَشَة	N;NOM;PL;3	N;NOM;DEF;PL
görüşmeler	النقاشات	görüşme	نِقَاش	N;NOM;PL;3	N;NOM;DEF;PL
görüşmeler	الجلسات	görüşme	جَلسَة	N;NOM;PL;3	N;NOM;DEF;PL
görüşmeler	الاجتماعات	görüşme	اِجتِمَاع	N;NOM;PL;3	N;NOM;DEF;PL
görüşmeler	اللقاءات	görüşme	لِقَاء	N;NOM;PL;3	N;NOM;DEF;PL
görüşmeler	اجتماعات	görüşme	اِجتِمَاع	N;NOM;PL;3	N;NOM;INDF;PL
biter	ينتهي	bit	اِنتَهَى	V;IPFV;IND;SG;3;POS	V;IPFV;MASC;IND;SG;3;FIN;ACT
kalıntılar	البقايا	kalıntı	بَقِيَّة	N;NOM;PL;3	N;NOM;DEF;PL
kalıntılar	بقايا	kalıntı	بَقِيَّة	N;NOM;PL;3	N;NOM;INDF;PL
şampiyonları	الابطال	şampiyon	بَطَل	N;NOM;PL;3	N;NOM;DEF;PL
şampiyonları	ابطال	şampiyon	بَطَل	N;NOM;PL;3	N;NOM;INDF;PL
zincir	سلسلة	zincir	سِلسِلَة	N;NOM;SG;3	N;NOM;INDF;SG
zincir	السلسلة	zincir	سِلسِلَة	N;NOM;SG;3	N;NOM;DEF;SG
çerçeve	اطار	çerçev	إِطَار	N;NOM;SG;3	N;NOM;INDF;SG
çerçeve	الاطار	çerçev	إِطَار	N;NOM;SG;3	N;NOM;DEF;SG
çerçeve	اطار	çerçev	إِطَار	N;NOM;SG;3	N;NOM;INDF;SG
cadde	الشارع	cadde	شَارِع	N;NOM;SG;3	N;NOM;DEF;SG
cadde	شارع	cadde	شَارِع	N;NOM;SG;3	N;NOM;INDF;SG
tanımlama	وصف	tanımla	وَصَف	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;MASC;SG;3;ACT
disiplin	انضباط	dis	اِنضِبَاط	N;NOM;SG;3	N;NOM;INDF;SG
disiplin	الانضباط	dis	اِنضِبَاط	N;NOM;SG;3	N;NOM;DEF;SG
çeşitlilik	التنوع	çeşitlilik	تَنَوُّع	N;NOM;SG;3	N;NOM;DEF;SG
çeşitlilik	تنوع	çeşitlilik	تَنَوُّع	N;NOM;SG;3	N;NOM;INDF;SG
çeşitlilik	التنوع	çeşitlilik	تَنَوُّع	N;NOM;SG;3	N;NOM;DEF;SG
çeşitlilik	تنوع	çeşitlilik	تَنَوُّع	N;NOM;SG;3	N;NOM;INDF;SG
uzaklık	المسافة	uzaklık	مَسَافَة	N;NOM;SG;3	N;NOM;DEF;SG
uzaklık	البعد	uzaklık	بُعد	N;NOM;SG;3	N;NOM;DEF;SG
uzaklık	مسافة	uzaklık	مَسَافَة	N;NOM;SG;3	N;NOM;INDF;SG
milyonlarca	الملايين	milyonlarca	مِليُون	NUM	NUM;NOM;DEF;PL
milyonlarca	ملايين	milyonlarca	مِليُون	NUM	NUM;NOM;INDF;PL
hıristiyanlık	المسيحية	hıristiyanlık	مَسِيحِيَّة	N;NOM;SG;3	N;NOM;DEF;SG
yöneticiler	المديرون	yönetici	مُدِير	N;NOM;PL;3	N;NOM;DEF;PL
yöneticiler	مديرو	yönetici	مُدِير	N;NOM;PL;3	N;NOM;INDF;PL
yöneticiler	المديرين	yönetici	مُدِير	N;NOM;PL;3	N;NOM;DEF;PL
yöneticiler	المديرون	yönetici	مُدِير	N;NOM;PL;3	N;NOM;DEF;PL
yöneticiler	المديرون	yönetici	مُدِير	N;NOM;PL;3	N;NOM;DEF;PL
yöneticiler	مديرو	yönetici	مُدِير	N;NOM;PL;3	N;NOM;INDF;PL
