van	از	van	از	ADP	ADP
balans	توازن	balans	توازن	N;MASC+FEM;SG	N;SG
balans	موازنه	balans	موازنه	N;MASC+FEM;SG	N;SG
veldslag	رزم	veldslag	رزم	N;MASC+FEM;SG	N;SG
veldslag	کارزار	veldslag	کارزار	N;MASC+FEM;SG	N;SG
veldslag	بتل	veldslag	بتل	N;MASC+FEM;SG	N;SG
veldslag	نبرد	veldslag	None	N;MASC+FEM;SG	N;SG
medewerking	همکاری	medewerking	همکاری	N;MASC+FEM;SG	N;SG
medewerking	همکاری	medewerking	همکاری	N;MASC+FEM;SG	N;SG
mantel	طاقچه	mantel	طاقچه	N;MASC+FEM;SG	N;SG
mantel	شنل	mantel	شنل	N;MASC+FEM;SG	N;SG
mantel	خرقه	mantel	خرقه	N;MASC+FEM;SG	N;SG
mantel	ردای	mantel	ردا	N;MASC+FEM;SG	N;SG
xavier	خاویر	xavier	خاویر	N;MASC+FEM;SG	N;SG
verbouwing	نوسازی	verbouwing	نوسازی	N;MASC+FEM;SG	N;SG
verbouwing	بازسازی	verbouwing	بازسازی	N;MASC+FEM;SG	N;SG
helden	قهرمانان	helden	قهرمان	N;PL	N;PL
notre	نوتر	notre	نوتر	N;MASC+FEM;SG	N;SG
bakstenen	آجرهای	baksteen	آجر	N;PL	N;PL
kanalen	کانالها	kanaal	کانال	N;PL	N;PL
kanalen	کانالهای	kanaal	کانال	N;PL	N;PL
kanalen	کانالها	kanaal	کانال	N;PL	N;PL
dakota	داکوتای	dakota	داکوتا	N;MASC+FEM;SG	N;SG
dakota	داکوتا	dakota	داکوتا	N;MASC+FEM;SG	N;SG
boekarest	بخارست	boekarest	بخارست	N;MASC+FEM;SG	N;SG
azerbeidzjan	آذربایجان	azerbeidzjan	آذربایجان	N;NEUT;SG	N;SG
ongewenst	ناخواسته	ongewenst	ناخواسته	ADJ	ADJ;SG;3;NEG;V.PTCP
ongewenst	نامطلوب	ongewenst	نامطلوب	ADJ	ADJ
citaat	نقل	citaat	نقل	N;NEUT;SG	N;SG
mayer	مایر	mayer	مایر	N;MASC+FEM;SG	N;SG
rechtszaak	محاکمه	rechtszaak	محاکمه	N;MASC+FEM;SG	N;SG
rechtszaak	دادرسی	rechtszaak	دادرسی	N;MASC+FEM;SG	N;SG
rechtszaak	دعوی	rechtszaak	دعوی	N;MASC+FEM;SG	N;SG
rechtszaak	دادخواهی	rechtszaak	دادخواهی	N;MASC+FEM;SG	N;SG
eet	بخورم	emmen	None	V;SG;PRS;FIN	V;SBJV;SG;1;PRS
krachtige	نیرومند	krachtig	نیرومند	ADJ	ADJ
krachtige	پرقدرت	krachtig	پرقدرت	ADJ	ADJ
universum	کیهان	universum	کیهان	N;NEUT;SG	N;SG
universum	گیتی	universum	گیت#گیر	N;NEUT;SG	N;SG
prominente	برجسته	prominent	برجسته	ADJ	ADJ
sergio	سرجیو	sergio	سرجیو	N;MASC+FEM;SG	N;SG
sergio	سرخیو	sergio	سرخیو	N;MASC+FEM;SG	N;SG
atmosfeer	اتمسفر	atmosfeer	اتمسفر	N;MASC+FEM;SG	N;SG
phoenix	سیمرغ	phoenix	سیمرغ	N;MASC+FEM;SG	N;SG
phoenix	فونیکس	phoenix	فونیکس	N;MASC+FEM;SG	N;SG
phoenix	ققنوس	phoenix	ققنوس	N;MASC+FEM;SG	N;SG
phoenix	فینکس	phoenix	فینکس	N;MASC+FEM;SG	N;SG
phoenix	فینیکس	phoenix	فینیکس	N;MASC+FEM;SG	N;SG
palm	نخل	palm	نخل	N;MASC+FEM;SG	N;SG
palm	خرمایی	palm	خرمایی	N;MASC+FEM;SG	N;SG
ambtenaren	افسران	ambtenaar	افسر	N;PL	N;PL
ambtenaren	مقامات	ambtenaar	مقام	N;PL	N;PL
percentage	درصد	percentage	درصد	N;NEUT;SG	N;SG
percentage	درصدی	percentage	درصدی	N;NEUT;SG	N;SG
culturen	فرهنگهای	cultuur	فرهنگ	N;PL	N;PL
schat	هانی	schat	هانی	N;MASC+FEM;SG	N;SG
schat	عسلی	schat	عسل	N;MASC+FEM;SG	N;SG
schat	عسل	schat	عسل	N;MASC+FEM;SG	N;SG
schat	بچه	schat	بچه	N;MASC+FEM;SG	N;SG
schat	گنجینه	schat	گنجینه	N;MASC+FEM;SG	N;SG
schat	گنج	schat	گنج	N;MASC+FEM;SG	N;SG
rachel	راشل	rachel	راشل	N;MASC+FEM;SG	N;SG
rachel	ریچل	rachel	ریچل	N;MASC+FEM;SG	N;SG
afmetingen	ابعاد	afmeting	بعد	N;PL	N;PL
moskee	مسجد	moskee	مسجد	N;MASC+FEM;SG	N;SG
moskee	مسجدی	moskee	مسجدی	N;MASC+FEM;SG	N;SG
robot	رباط	robot	رباط	N;MASC+FEM;SG	N;SG
robot	روبات	robot	روبات	N;MASC+FEM;SG	N;SG
robot	ربات	robot	ربات	N;MASC+FEM;SG	N;SG
bewustzijn	آگاهی	bewustzijn	آگاهی	N;NEUT;SG	N;SG
bewustzijn	هوشیاری	bewustzijn	هوشیاری	N;NEUT;SG	N;SG
bewustzijn	خودآگاه	bewustzijn	خودآگاه	N;NEUT;SG	N;SG
bewustzijn	آگاهی	bewustzijn	آگاهی	N;NEUT;SG	N;SG
bewustzijn	هشیاری	bewustzijn	None	N;NEUT;SG	N;SG
bewustzijn	هوشیاری	bewustzijn	هوشیاری	N;NEUT;SG	N;SG
rico	ریکو	rico	ریکو	N;MASC+FEM;SG	N;SG
drugs	مواد	drug	ماده	N;PL	N;PL
global	سراسری	global	سراسری	N;MASC+FEM;SG	N;SG
global	جهانی	global	جهانی	N;MASC+FEM;SG	N;SG
global	گلوبال	global	گلوبال	N;MASC+FEM;SG	N;SG
archieven	آرشیو	archief	آرشیو	N;PL	N;PL
mineraal	معدنی	mineraal	معدنی	N;NEUT;SG	N;SG
pot	قوری	pot	قوری	N;MASC+FEM;SG	N;SG
pot	دیگ	pot	دیگ	N;MASC+FEM;SG	N;SG
pot	کوزه	pot	کوزه	N;MASC+FEM;SG	N;SG
pot	دایک	pot	دا	N;MASC+FEM;SG	N;SG
chaos	آشفتگی	chaos	آشفتگی	N;MASC+FEM;SG	N;SG
chaos	آشوب	chaos	آشوب	N;MASC+FEM;SG	N;SG
schaduw	سایه	schaduw	سایه	N;MASC+FEM;SG	N;SG
schaduw	شادو	schaduw	شادو	N;MASC+FEM;SG	N;SG
schaduw	سایه	schaduw	سایه	N;MASC+FEM;SG	N;SG
ladies	بانوان	ladie	None	N;PL	N;PL
ladies	خانمها	ladie	خانم	N;PL	N;PL
duke	دوک	duk	دوک	N;MASC+FEM;SG	N;SG
gevangenschap	اسارت	gevangenschap	None	N;MASC+FEM;SG	N;SG
handschrift	خطی	handschrift	خطی	N;NEUT;SG	N;SG
agenten	ماموران	agent	None	N;PL	N;PL
agenten	افسران	agent	افسر	N;PL	N;PL
pink	پینک	pink	پینک	N;MASC+FEM;SG	N;SG
pink	صورتی	pink	صورت	N;MASC+FEM;SG	N;SG
pink	پینکی	pink	پینکی	N;MASC+FEM;SG	N;SG
tokyo	توکیو	tokyo	توکیو	N;MASC+FEM;SG	N;SG
jamie	جمی	jamie	جمی	N;MASC+FEM;SG	N;SG
pantser	زره	pantser	زره	N;NEUT;SG	N;SG
pantser	زره	pantser	زره	N;NEUT;SG	N;SG
bonaparte	بناپارت	bonapart	بناپارت	N;MASC+FEM;SG	N;SG
lima	لیما	lima	لیما	N;MASC+FEM;SG	N;SG
conventie	کنوانسیون	conventie	کنوانسیون	N;MASC+FEM;SG	N;SG
conventie	همایش	conventie	همایش	N;MASC+FEM;SG	N;SG
dun	لاغر	dun	لاغر	ADJ	ADJ
motto	شعار	motto	شعار	N;NEUT;SG	N;SG
essay	مقاله	essay	مقاله	N;NEUT;SG	N;SG
catalogus	فهرست	catalogus	فهرست	N;MASC+FEM;SG	N;SG
catalogus	کاتالوگ	catalogus	کاتالوگ	N;MASC+FEM;SG	N;SG
catalogus	فهرست	catalogus	فهرست	N;MASC+FEM;SG	N;SG
zege	پیروزی	zege	پیروزی	N;MASC+FEM;SG	N;SG
zege	فتح	zege	فتح	N;MASC+FEM;SG	N;SG
siberië	سیبری	siberië	سیبری	N;NEUT;SG	N;SG
uitvinding	ابداع	uitvinding	ابداع	N;MASC+FEM;SG	N;SG
uitvinding	اختراع	uitvinding	اختراع	N;MASC+FEM;SG	N;SG
uitvinding	اختراعش	uitvinding	اختراعش	N;MASC+FEM;SG	N;SG
logica	منطق	logica	منطق	N;MASC+FEM;SG	N;SG
diamond	الماس	diamond	None	N;MASC+FEM;SG	N;SG
diamond	دیاموند	diamond	None	N;MASC+FEM;SG	N;SG
diamond	الماسی	diamond	None	N;MASC+FEM;SG	N;SG
diamond	دایموند	diamond	None	N;MASC+FEM;SG	N;SG
groenland	گرینلند	groenland	گریند#گرد	N;NEUT;SG	N;SG
beton	بتون	beton	بتون	N;NEUT;SG	N;SG
beton	بتن	beton	بتن	N;NEUT;SG	N;SG
pearl	pearl	pearl	pearl	N;MASC+FEM;SG	N;SG
pearl	مروارید	pearl	مروارید	N;MASC+FEM;SG	N;SG
pearl	پرل	pearl	پرل	N;MASC+FEM;SG	N;SG
monsters	هیولاهای	monster	هیولا	N;PL	N;PL
monsters	هیولاهایی	monster	هیولا	N;PL	N;PL
monsters	هیولاها	monster	هیولا	N;PL	N;PL
noodzaak	نیاز	noodzaak	نیاز	N;MASC+FEM;SG	N;SG
noodzaak	ضرورت	noodzaak	ضرورت	N;MASC+FEM;SG	N;SG
godsdienst	مذهب	godsdienst	مذهب	N;MASC+FEM;SG	N;SG
godsdienst	دین	godsdienst	دین	N;MASC+FEM;SG	N;SG
comics	کمیک	comics	None	N;MASC+FEM;SG	N;SG
norm	نورم	norm	نورم	N;MASC+FEM;SG	N;SG
norm	استاندارد	norm	استاندارد	N;MASC+FEM;SG	N;SG
auf	auf	auf	auf	N;MASC+FEM;SG	N;SG
gisteren	دیروز	gisteren	دیروز	ADV	ADV
familieleden	نزدیکان	familielid	نزدیک	N;PL	N;PL
familieleden	خویشاوندان	familielid	None	N;PL	N;PL
chelsea	چلسی	chelsea	چلسی	N;MASC+FEM;SG	N;SG
chelsea	chelsea	chelsea	chelsea	N;MASC+FEM;SG	N;SG
banner	بنر	banner	بنر	N;MASC+FEM;SG	N;SG
banner	بیرق	banner	بیرق	N;MASC+FEM;SG	N;SG
nrc	nrc	nrc	nrc	N;MASC+FEM;SG	N;SG
klant	مشتری	klant	مشتری	N;MASC+FEM;SG	N;SG
klant	مشتری	klant	مشتری	N;MASC+FEM;SG	N;SG
klant	کارخواه	klant	کارخواه	N;MASC+FEM;SG	N;SG
klant	موکل	klant	موکل	N;MASC+FEM;SG	N;SG
gogh	گوگ	gogh	گوگ	N;MASC+FEM;SG	N;SG
maximiliaan	ماکسیمیلیان	maximiliaan	ماکسیمیلی	N;MASC+FEM;SG	N;SG
bres	رخنه	bres	رخنه	N;MASC+FEM;SG	N;SG
bres	نقض	bres	نقض	N;MASC+FEM;SG	N;SG
klaus	کلاوس	klaus	None	N;MASC+FEM;SG	N;SG
dallas	دالاس	dallas	دالاس	N;NEUT;SG	N;SG
dylan	دیلان	dylan	دیلان	N;MASC+FEM;SG	N;SG
dylan	دیلن	dylan	دیلن	N;MASC+FEM;SG	N;SG
humor	طنز	humor	طنز	N;MASC+FEM;SG	N;SG
humor	خوشمزگی	humor	خوشمزگی	N;MASC+FEM;SG	N;SG
humor	شوخی	humor	شوخی	N;MASC+FEM;SG	N;SG
humor	مزاح	humor	مزاح	N;MASC+FEM;SG	N;SG
humor	طنز	humor	طنز	N;MASC+FEM;SG	N;SG
humor	مزاح	humor	مزاح	N;MASC+FEM;SG	N;SG
normen	استانداردها	norm	استاندارد	N;PL	N;PL
normen	استانداردهای	norm	استاندارد	N;PL	N;PL
vlekken	نقاط	vlek	نقطه	N;PL	N;PL
interim	موقت	interim	None	N;MASC+FEM;SG	N;SG
randall	رندل	randall	رندل	N;MASC+FEM;SG	N;SG
randall	راندال	randall	راندال	N;MASC+FEM;SG	N;SG
spirit	روحی	spirit	روح	N;MASC+FEM;SG	N;SG
spirit	اسپریت	spirit	اسپریت	N;MASC+FEM;SG	N;SG
spirit	روح	spirit	روح	N;MASC+FEM;SG	N;SG
pond	پوند	pond	پوند	N;NEUT;SG	N;SG
castro	کاسترو	castro	کاسترو	N;MASC+FEM;SG	N;SG
plezier	رضای	plezier	None	N;NEUT;SG	N;SG
plezier	خوشنودی	plezier	خوشنودی	N;NEUT;SG	N;SG
plezier	لذت	plezier	لذت	N;NEUT;SG	N;SG
variaties	تغییرات	variatie	تغییر	N;PL	N;PL
ferreira	فریرا	ferreira	فریرا	N;MASC+FEM;SG	N;SG
blijf	بمان	blijven	None	V;SG;PRS;FIN	V;IMP;SG;2
blijf	بمانی	blijven	بمانی	V;SG;PRS;FIN	V;IMP;2
blijf	بمانم	blijven	ممتم	V;SG;PRS;FIN	V;SBJV;SG;1;PRS
uitsterven	انقراض	uitsterven	انقراض	N;NEUT;SG	N;SG
elegans	الگانس	elegans	الگانس	N;MASC+FEM;SG	N;SG
nabijheid	تقرب	nabijheid	تقرب	N;MASC+FEM;SG	N;SG
vormgeving	دیزاین	vormgeving	دیزاین	N;MASC+FEM;SG	N;SG
vormgeving	طرح	vormgeving	طرح	N;MASC+FEM;SG	N;SG
vormgeving	طراحی	vormgeving	طراحی	N;MASC+FEM;SG	N;SG
knop	دکمه	knop	دکمه	N;MASC+FEM;SG	N;SG
leonardo	لئوناردو	leonardo	لئوناردو	N;MASC+FEM;SG	N;SG
aanwijzing	سرنخی	aanwijzing	سرنخی	N;MASC+FEM;SG	N;SG
pier	اسکله	pier	اسکله	N;MASC+FEM;SG	N;SG
synthese	سنتز	synthese	سنتز	N;MASC+FEM;SG	N;SG
sonic	سونیک	sonic	سونیک	N;MASC+FEM;SG	N;SG
richtingen	مسیرها	richting	مسیر	N;PL	N;PL
exploitatie	استثمار	exploitatie	None	N;MASC+FEM;SG	N;SG
exploitatie	عمل	exploitatie	عمل	N;MASC+FEM;SG	N;SG
sud	سود	sud	None	N;MASC+FEM;SG	N;SG
aandoening	شرط	aandoening	شرط	N;MASC+FEM;SG	N;SG
ban	بان	ban	بان	N;MASC+FEM;SG	N;SG
ban	قدغن	ban	قدغن	N;MASC+FEM;SG	N;SG
schrijf	بنویسد	schrijf	نوشت#نویس	V;SG;PRS;FIN	V;SBJV;SG;3;PRS
case	پرونده	case	پرونده	N;MASC+FEM;SG	N;SG
case	کیس	case	کیس	N;MASC+FEM;SG	N;SG
case	مورد	case	مورد	N;MASC+FEM;SG	N;SG
geschikte	مناسب	geschikt	مناسب	ADJ	ADJ
evenwicht	میزان	evenwicht	میزان	N;NEUT;SG	N;SG
evenwicht	تعادل	evenwicht	تعادل	N;NEUT;SG	N;SG
evenwicht	توازن	evenwicht	توازن	N;NEUT;SG	N;SG
evenwicht	موازنه	evenwicht	موازنه	N;NEUT;SG	N;SG
evenwicht	تعادل	evenwicht	تعادل	N;NEUT;SG	N;SG
mississippi	میسیسیپی	mississippi	میسیسیپی	N;MASC+FEM;SG	N;SG
michaël	میکائیل	michaël	میکائیل	N;MASC+FEM;SG	N;SG
michaël	مایکل	michaël	مایکل	N;MASC+FEM;SG	N;SG
werkgever	کارفرما	werkgever	None	N;MASC+FEM;SG	N;SG
werkgever	کارفرمای	werkgever	None	N;MASC+FEM;SG	N;SG
juliana	جولیانا	juliana	None	N;MASC+FEM;SG	N;SG
mega	مگا	mega	مگا	N;MASC+FEM;SG	N;SG
concurrent	رقیب	concurrent	رقیب	N;MASC+FEM;SG	N;SG
lille	لیل	lille	لیل	N;MASC+FEM;SG	N;SG
curtis	کورتیس	curtis	کورتیس	N;MASC+FEM;SG	N;SG
borg	بورگ	borg	بورگ	N;MASC+FEM;SG	N;SG
borg	ضامن	borg	None	N;MASC+FEM;SG	N;SG
luigi	لوئیجی	luigi	لوئیجی	N;MASC+FEM;SG	N;SG
oklahoma	اکلاهما	oklahoma	اکلاهما	N;NEUT;SG	N;SG
achtervolging	تعقیب	achtervolging	تعقیب	N;MASC+FEM;SG	N;SG
achtervolging	چیس	achtervolging	چیس	N;MASC+FEM;SG	N;SG
scheikunde	chemistry	scheikunde	chemistry	N;MASC+FEM;SG	N;SG
scheikunde	شیمی	scheikunde	شیمی	N;MASC+FEM;SG	N;SG
symptomen	علائم	symptoom	علامت	N;PL	N;PL
mainz	ماینتس	mainz	ماینتس	N;MASC+FEM;SG	N;SG
apollo	آپولو	apollo	None	N;MASC+FEM;SG	N;SG
apollo	شفاخانه	apollo	شفاخانه	N;MASC+FEM;SG	N;SG
ulrich	اولریش	ulrich	اولریش	N;MASC+FEM;SG	N;SG
erasmus	اراسموس	erasmus	اراسموس	N;MASC+FEM;SG	N;SG
kiel	کیل	kielen	کیل	N;NEUT;SG	N;SG
grootmeester	استادبزرگ	grootmeester	استادبزرگ	N;MASC+FEM;SG	N;SG
omega	امگا	omega	امگا	N;MASC+FEM;SG	N;SG
raket	راکت	raket	راکت	N;MASC+FEM;SG	N;SG
raket	موشک	raket	موشک	N;MASC+FEM;SG	N;SG
raket	موشک	raket	موشک	N;MASC+FEM;SG	N;SG
raket	موشکی	raket	موشکی	N;MASC+FEM;SG	N;SG
bijeenkomst	ملاقات	bijeenkomst	ملاقات	N;MASC+FEM;SG	N;SG
bijeenkomst	جلسه	bijeenkomst	جلسه	N;MASC+FEM;SG	N;SG
bijeenkomst	دیدار	bijeenkomst	دیدار	N;MASC+FEM;SG	N;SG
cornelius	کورنلیوس	cornelius	کورنلیوس	N;MASC+FEM;SG	N;SG
divisies	تقسیمات	divisie	تقسیمه	N;PL	N;PL
divisies	بخشها	divisie	بخش	N;PL	N;PL
beperkingen	محدودیتهای	beperking	محدودیت	N;PL	N;PL
beperkingen	محدودیتها	beperking	محدودیت	N;PL	N;PL
beperkingen	محدودیتهای	beperking	محدودیت	N;PL	N;PL
beperkingen	محدودیتهای	beperking	محدودیت	N;PL	N;PL
beperkingen	محدودیتها	beperking	محدودیت	N;PL	N;PL
beslissingen	تصمیمات	beslissing	تصمیم	N;PL	N;PL
havens	بنادر	haven	بندر	N;PL	N;PL
waarnemingen	مشاهدات	waarneming	مشاهده	N;PL	N;PL
platteland	حومه	platteland	حومه	N;NEUT;SG	N;SG
platteland	ییلاق	platteland	ییلاق	N;NEUT;SG	N;SG
bevoegdheden	امتیازات	bevoegdheid	امتیاز	N;PL	N;PL
bevoegdheden	قدرتهای	bevoegdheid	قدرت	N;PL	N;PL
ontvangst	رسید	ontvangst	رسید#رس	N;MASC+FEM;SG	N;SG
ontvangst	دریافت	ontvangst	دریافت	N;MASC+FEM;SG	N;SG
ontvangst	پذیرش	ontvangst	پذیرش	N;MASC+FEM;SG	N;SG
ontvangst	پذیرایی	ontvangst	پذیرایی	N;MASC+FEM;SG	N;SG
aspect	جنبه	aspect	جنبه	N;NEUT;SG	N;SG
gloria	گلوریا	gloria	گلوریا	N;MASC+FEM;SG	N;SG
gilles	ژیل	gilles	ژیل	N;MASC+FEM;SG	N;SG
kilogram	کیلوگرم	kilogram	کیلوگرم	N;MASC+FEM;SG	N;SG
monica	مونیکا	monica	مونیکا	N;MASC+FEM;SG	N;SG
verwachting	امید	verwachting	امید	N;MASC+FEM;SG	N;SG
hong	هونگ	hong	هونگ	N;MASC+FEM;SG	N;SG
hong	هوانگ	hong	هوانگ	N;MASC+FEM;SG	N;SG
hong	هانگ	hong	هانگ	N;MASC+FEM;SG	N;SG
hong	هنگ	hong	هنگ	N;MASC+FEM;SG	N;SG
mooiste	زیباترین	mooi	زیبا	ADJ;RL	ADJ;RL
vingers	انگشتان	vinger	انگشت	N;PL	N;PL
benedictus	بندیکت	benedictus	بندیکت	N;MASC+FEM;SG	N;SG
mensheid	انسانیت	mensheid	انسانیت	N;MASC+FEM;SG	N;SG
mensheid	بشر	mensheid	بشر	N;MASC+FEM;SG	N;SG
mensheid	بشریت	mensheid	بشریت	N;MASC+FEM;SG	N;SG
mar	مار	mar	مار	N;MASC+FEM;SG	N;SG
room	کرم	room	None	N;MASC+FEM;SG	N;SG
room	خامه	room	خامه	N;MASC+FEM;SG	N;SG
ede	قسم	eed	None	N;MASC+FEM;SG	N;SG
ede	سوگند	eed	سوگند	N;MASC+FEM;SG	N;SG
ede	ادو	eed	ادو	N;MASC+FEM;SG	N;SG
snavel	منقار	snavel	منقار	N;MASC+FEM;SG	N;SG
rembrandt	رامبرانت	rembranden	رامبرانت	N;MASC+FEM;SG	N;SG
binding	انگیختن	binding	انگیختن	N;MASC+FEM;SG	N;SG
binding	باند	binding	باند	N;MASC+FEM;SG	N;SG
binding	پیوند	binding	پیوند	N;MASC+FEM;SG	N;SG
mengsel	مخلوطی	mengsel	مخلوطی	N;NEUT;SG	N;SG
mengsel	ترکیب	mengsel	ترکیب	N;NEUT;SG	N;SG
religieus	مذهبی	religieus	مذهبی	ADJ	ADJ
jamaica	جامائیکا	jamaica	جامائیکا	N;NEUT;SG	N;SG
job	شغل	job	شغل	N;MASC+FEM;SG	N;SG
job	کار	job	کار	N;MASC+FEM;SG	N;SG
job	ایوب	job	ایوب	N;MASC+FEM;SG	N;SG
neo	نیو	neo	نیو	N;MASC+FEM;SG	N;SG
plato	افلاطون	plato	افلاطون	N;MASC+FEM;SG	N;SG
bis	بیس	bis	بیس	N;MASC+FEM;SG	N;SG
isotoop	ایزوتوپ	isotoop	ایزوتوپ	N;MASC+FEM;SG	N;SG
wallace	والاس	wallace	والاس	N;MASC+FEM;SG	N;SG
wallace	والیس	wallace	والیس	N;MASC+FEM;SG	N;SG
betrokkenheid	تعامل	betrokkenheid	تعامل	N;MASC+FEM;SG	N;SG
betrokkenheid	نامزدی	betrokkenheid	نامزدی	N;MASC+FEM;SG	N;SG
betrokkenheid	گرفتاری	betrokkenheid	گرفتاری	N;MASC+FEM;SG	N;SG
betrokkenheid	درگیری	betrokkenheid	درگیری	N;MASC+FEM;SG	N;SG
betrokkenheid	دخالت	betrokkenheid	دخالت	N;MASC+FEM;SG	N;SG
betrokkenheid	تعهد	betrokkenheid	تعهد	N;MASC+FEM;SG	N;SG
betrokkenheid	التزام	betrokkenheid	التزام	N;MASC+FEM;SG	N;SG
eis	نیازی	eis	نیاز	N;MASC+FEM;SG	N;SG
eis	مطالبه	eis	None	N;MASC+FEM;SG	N;SG
eis	تقاضا	eis	تقاضا	N;MASC+FEM;SG	N;SG
community	اجتماع	community	None	N;MASC+FEM;SG	N;SG
community	ملتی	community	ملت	N;MASC+FEM;SG	N;SG
community	جامعه	community	جامعه	N;MASC+FEM;SG	N;SG
community	انجمن	community	انجمن	N;MASC+FEM;SG	N;SG
community	امت	community	امت	N;MASC+FEM;SG	N;SG
bevordering	ترویج	bevordering	ترویج	N;MASC+FEM;SG	N;SG
bevordering	ارتقاء	bevordering	ارتقاءء	N;MASC+FEM;SG	N;SG
bevordering	ترفیع	bevordering	ترفیع	N;MASC+FEM;SG	N;SG
bevordering	تبلیغ	bevordering	تبلیغ	N;MASC+FEM;SG	N;SG
bevordering	ارتقای	bevordering	ارتقا	N;MASC+FEM;SG	N;SG
bevordering	ارتقا	bevordering	ارتقا	N;MASC+FEM;SG	N;SG
marx	مارکس	marx	None	N;MASC+FEM;SG	N;SG
fossiel	فسیلی	fossiel	فسیلی	N;NEUT;SG	N;SG
fossiel	فسیل	fossiel	فسیل	N;NEUT;SG	N;SG
belgrado	بلگراد	belgrado	بل#گرد#آ	N;NEUT;SG	N;SG
bacteriën	باکتریهای	bacterie	باکتری	N;PL	N;PL
bacteriën	باکتریها	bacterie	باکتری	N;PL	N;PL
poorten	بنادر	poort	بندر	N;PL	N;PL
leen	قرض	leen	قرض	N;MASC+FEM;SG	N;SG
wells	ولز	wells	ولز	N;SG	N;SG
salzburg	سالزبورگ	salzburg	سالزبورگ	N;MASC+FEM;SG	N;SG
sleutel	کلید	sleutel	None	N;MASC+FEM;SG	N;SG
sleutel	کلیدی	sleutel	کلیدی	N;MASC+FEM;SG	N;SG
hol	هالو	hol	هالو	N;NEUT;SG	N;SG
hol	توخالی	hol	توخالی	N;NEUT;SG	N;SG
hardy	اردی	hardy	اردی	N;MASC+FEM;SG	N;SG
hardy	هاردی	hardy	هاردی	N;MASC+FEM;SG	N;SG
mason	میسون	mason	میسون	N;MASC+FEM;SG	N;SG
mason	میسن	mason	میسن	N;MASC+FEM;SG	N;SG
breuk	شکستگی	breuk	شکستگی	N;MASC+FEM;SG	N;SG
filmografie	فیلمشناسی	filmografie	فیلمشناسی	N;MASC+FEM;SG	N;SG
rassen	نژادها	ras	نژاد	N;PL	N;PL
rassen	نژادهای	ras	نژاد	N;PL	N;PL
irene	آیرین	ireen	آیرین	N;MASC+FEM;SG	N;SG
irene	ایرن	ireen	ایرن	N;MASC+FEM;SG	N;SG
irene	ایرین	ireen	ایرین	N;MASC+FEM;SG	N;SG
mathilde	ماتیلدا	mathilde	ماتیلدا	N;MASC+FEM;SG	N;SG
mathilde	ماتیلدا	mathilde	ماتیلدا	N;MASC+FEM;SG	N;SG
seks	سکس	seks	سکس	N;MASC+FEM;SG	N;SG
seks	جنسیت	seks	جنسیت	N;MASC+FEM;SG	N;SG
seks	جنسی	seks	جنسی	N;MASC+FEM;SG	N;SG
tempels	معابد	tempel	معابد	N;PL	N;PL
bradley	بردلی	bradley	بردلی	N;MASC+FEM;SG	N;SG
globe	گلوب	globe	گلوب	N;MASC+FEM;SG	N;SG
integratie	یکپارچگی	integratie	None	N;MASC+FEM;SG	N;SG
craig	کرگ	craig	کرگ	N;MASC+FEM;SG	N;SG
craig	کریگ	craig	کریگ	N;MASC+FEM;SG	N;SG
craig	گریک	craig	گریک	N;MASC+FEM;SG	N;SG
sergej	سرگئی	sergej	سرگئی	N;MASC+FEM;SG	N;SG
sergej	سرگی	sergej	سرگی	N;MASC+FEM;SG	N;SG
driehoek	مثلث	driehoek	مثلث	N;MASC+FEM;SG	N;SG
arizona	آریزونا	arizona	آریزونا	N;NEUT;SG	N;SG
emmanuel	امانوئل	emmanuel	امانوئل	N;MASC+FEM;SG	N;SG
dana	دانا	dana	دانا	N;MASC+FEM;SG	N;SG
dana	دینا	dana	دینا	N;MASC+FEM;SG	N;SG
dana	دنا	dana	دنا	N;MASC+FEM;SG	N;SG
presentatrice	مجری	presentatrice	None	N;MASC+FEM;SG	N;SG
vaardigheden	مهارتهای	vaardigheid	مهارت	N;PL	N;PL
fraser	فریزر	fraser	فریزر	N;MASC+FEM;SG	N;SG
bruxelles	بروکسل	bruxelle	بروکسل	N;MASC+FEM;SG	N;SG
hell	جهنم	hell	جهنم	N;MASC+FEM;SG	N;SG
hell	دوزخ	hell	دوزخ	N;MASC+FEM;SG	N;SG
filosofische	فلسفی	filosofisch	فلسفی	ADJ	ADJ
césar	سزار	césar	سزار	N;MASC+FEM;SG	N;SG
enterprise	انترپرایز	enterprise	انترپرایز	N;MASC+FEM;SG	N;SG
enterprise	سازمانی	enterprise	None	N;MASC+FEM;SG	N;SG
finalist	فینالیست	finalist	فینالیست	N;MASC+FEM;SG	N;SG
finalist	finalist	finalist	finalist	N;MASC+FEM;SG	N;SG
duivel	شیطان	duivel	شیطان	N;MASC+FEM;SG	N;SG
duivel	خبیث	duivel	خبیث	N;MASC+FEM;SG	N;SG
duivel	اهریمن	duivel	اهریمن	N;MASC+FEM;SG	N;SG
kanon	کانن	kanon	کانن	N;NEUT;SG	N;SG
lens	عدسی	lens	عدسی	N;MASC+FEM;SG	N;SG
lens	لنز	lens	لنز	N;MASC+FEM;SG	N;SG
manuscript	خطی	manuscript	خطی	N;NEUT;SG	N;SG
zuiver	پاک	zuiver	پاک	ADJ	ADJ
