per	för	per	för	ADP	ADP
valli	dalarna	vallo	dal	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
valli	dalar	vallo	dal	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
metro	tunnelbana	metro	tunnelbana	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
metro	metro	metro	metro	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
volontari	volontärer	volontario	volontär	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
temperature	temperaturer	temperatura	temperatur	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
mtv	mtv	mtv	mtv	N;MASC	N;NOM;INDF;MASC+FEM;SG
classificate	klassificeras	classificare	klassificera	V;FEM;PL;PST;V.PTCP	V;IND;NFIN;PASS
patriarca	patriarken	patriarca	patriark	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
parentesi	parenteser	parentesi	parentes	N;FEM	N;NOM;INDF;MASC+FEM;SG
parentesi	parentes	parentesi	parente	N;FEM	N
parentesi	parentes	parentesi	parente	N;FEM	N
parentesi	hållare	parentesi	hållare	N;FEM	N;NOM;INDF;MASC+FEM;PL
parentesi	parentes	parentesi	parente	N;FEM	N
parentesi	parenteser	parentesi	parentes	N;FEM	N;NOM;INDF;MASC+FEM;SG
parentesi	parentes	parentesi	parente	N;FEM	N
scavi	utgrävningar	scavo	utgrävning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
dialogo	dialogen	dialogo	dialog	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dialogo	dialog	dialogo	dialag	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
polacca	polskt	polacco	polsk	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
polacca	polsk	polacco	polsk	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
esploratore	scout	esploratore	scout	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
esploratore	upptäcktsresande	esploratore	upptäcktsresa	N;MASC;SG	N;NOM;INDF;NEUT;SG
sex	kön	sex	kön	N	N;NOM;INDF;NEUT;SG
coalizione	koalition	coalizione	koalition	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
coalizione	koalitionen	coalizione	koalition	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
dipendenti	anställda	dipendente	anställd	N;PL	N;NOM;INDF;MASC+FEM;PL
dipendenti	medarbetare	dipendente	medarbetare	N;PL	N;NOM;INDF;MASC+FEM;PL
suore	systrar	suora	syster	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
suore	nunnor	suora	nunnor	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
cinesi	kineser	cinese	kines	N;PL	N;NOM;INDF;MASC+FEM;PL
maschera	mask	maschera	mask	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
classificato	klassificeras	classificato	klassificera	V;MASC;SG;PST;V.PTCP	V;IND;NFIN;PASS
condanna	övertygelse	condanna	övertygelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
condanna	domen	condanna	dom	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
condanna	meningen	condanna	mening	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
condanna	mening	condanna	mening	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
genio	genialitet	genio	genialitet	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
genio	snille	genio	snille	N;MASC;SG	N;NOM;INDF;NEUT;SG
genio	geni	genio	geni	N;MASC;SG	N;NOM;INDF;NEUT;SG
genio	ande	genio	ande	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
matrice	matrisen	matrice	matris	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
matrice	matrix	matrice	matrix	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
matrice	matris	matrice	matris	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dettaglio	detalj	dettaglio	detalj	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
legione	legion	legione	legion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
legione	legionen	legione	legion	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
dean	dekanus	deano	dekanus	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
calcolo	beräkning	calcolo	beräkning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
calcolo	beräkning	calcolo	beräkning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mostro	freak	mostro	freak	N;MASC;SG	N;NOM;INDF;NEUT;SG
mostro	monstret	mostro	monster	N;MASC;SG	N;NOM;DEF;NEUT;SG
mostro	monster	mostro	monster	N;MASC;SG	N;NOM;INDF;NEUT;SG
ribelli	rebeller	ribelle	rebell	N;PL	N;NOM;INDF;MASC+FEM;PL
ribelli	rebeller	ribelle	rebell	N;PL	N;NOM;INDF;MASC+FEM;PL
ribelli	rebellerna	ribelle	rebell	N;PL	N;NOM;DEF;MASC+FEM;PL
dispositivo	anordning	dispositivo	anordning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dispositivo	enhet	dispositivo	enhet	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dispositivo	enheten	dispositivo	enhet	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
comporta	involverar	comportare	involvera	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
associato	associera	associare	associera	V;MASC;SG;PST;V.PTCP	V;IMP;FIN;ACT
scuro	mörkt	scuro	mörk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
scuro	mörk	scuro	mörk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
liquido	flytande	liquido	flyta	ADJ;MASC;SG	ADJ;NOM;PRS;V.PTCP
massiccio	massiv	massiccio	massiv	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
massiccio	massivt	massiccio	massiv	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
costruzioni	konstruktioner	costruzione	konstruktion	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
sperimentale	experimentellt	sperimentale	experimentell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
wrestler	brottare	wrestler	brott	N;MASC	N;NOM;INDF;MASC+FEM;SG
wrestler	brottare	wrestler	brott	N;MASC	N;NOM;INDF;MASC+FEM;SG
territoriale	territoriellt	territoriale	territoriell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
territoriale	territoriell	territoriale	territoriell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
salita	bestigning	salita	bestigning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
salita	uppstigning	salita	uppstigning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
regolamento	reglering	regolamento	reglering	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regolamento	förordningen	regolamento	förordning	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
regolamento	förordning	regolamento	förordning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
feudo	fejd	feudo	fejd	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
assassino	killer	assassino	kill	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
assassino	mördaren	assassino	mördare	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
assassino	yrkesmördare	assassino	yrkesmördare	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
radicale	radikal	radicale	radikal	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
decine	dussintals	decina	dussintal	N;FEM;PL	N;NOM;INDF;NEUT;PL
mac	mac	mac	mac	N	N;NOM;INDF;MASC+FEM;SG
fisiche	fysiska	fisico	fysisk	ADJ;FEM;PL	ADJ;NOM;PL
notato	noterade	notare	notera	V;MASC;SG;PST;V.PTCP	V;IND;PST;V.PTCP;ACT
notato	noterades	notare	notera	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
notato	konstaterade	notare	konstatera	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
notato	noteras	notare	notera	V;MASC;SG;PST;V.PTCP	V;NFIN;PASS
notato	märkte	notare	märka	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
capitoli	kapitlen	capitolo	kapitel	N;MASC;PL	N;NOM;DEF;NEUT;PL
spiaggia	stranden	spiaggia	strand	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
spiaggia	beach	spiaggia	beach	N;FEM;SG	N;NOM;INDF;NEUT;SG
spiaggia	strand	spiaggia	strand	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
aka	alias	aka	alia	N;SG	N;NOM;INDF;NEUT;SG
informatica	databehandling	informatica	databehandling	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
flora	flora	flora	flora	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
divina	gudomligt	divina	gudomlig	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
divina	gudomlig	divina	gudomlig	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
omaggio	hyllning	omaggio	hyllning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
omaggio	hyllning	omaggio	hyllning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
omaggio	vördnad	omaggio	vördna	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
municipalità	kommuner	municipalità	kommun	N;FEM	N;NOM;INDF;MASC+FEM;PL
municipalità	kommunerna	municipalità	kommun	N;FEM	N;NOM;DEF;MASC+FEM;PL
municipalità	kommunen	municipalità	kommun	N;FEM	N;NOM;DEF;MASC+FEM;SG
municipalità	kommun	municipalità	kommun	N;FEM	N;NOM;INDF;MASC+FEM;SG
castiglia	castilla	castiglia	castill	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tessuto	vävnad	tessuto	vävna	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tessuto	tyg	tessuto	tyg	N;MASC;SG	N;NOM;INDF;NEUT;SG
tessuto	väv	tessuto	väv	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nascosto	gömt	nascosto	göma	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
nascosto	dold	nascosto	dölja	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nascosto	gömd	nascosto	gömd	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nascosto	dolt	nascosto	dolt	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sentimenti	känslor	sentimento	känsla	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vetro	glas	vetro	glas	N;MASC;SG	N;NOM;INDF;NEUT;SG
soul	soul	soul	soul	N	N;NOM;INDF;MASC+FEM;SG
soul	själ	soul	själ	N	N;NOM;INDF;MASC+FEM;SG
giornali	dagstidningar	giornale	dagstidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
giornali	tidningar	giornale	tidning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
verificare	bekräfta	verificare	bekräfta	V;NFIN	V;IMP;FIN;ACT
verificare	verifiera	verificare	verifiera	V;NFIN	V;IMP;FIN;ACT
privati	privata	privato	privat	ADJ;MASC;PL	ADJ;NOM;PL
giardini	trädgårdarna	giardino	trädgård	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
giardini	trädgårdar	giardino	trädgård	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
dna	dna	dno	dna	N;MASC	N;NOM;INDF;NEUT;SG
affermazione	bekräftelse	affermazione	bekräftelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
affermazione	påstående	affermazione	påstående	N;FEM;SG	N;NOM;INDF;NEUT;SG
debole	svagt	debole	svag	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
debole	klen	debole	kle	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
debole	svag	debole	svag	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
mistero	mystery	mistero	mystery	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mistero	mystik	mistero	mystik	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mistero	mysterium	mistero	mysterium	N;MASC;SG	N;NOM;INDF;NEUT;SG
maresciallo	marskalk	maresciallo	marskalk	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
maresciallo	marshal	maresciallo	marshal	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
maresciallo	sheriff	maresciallo	sheriff	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
maresciallo	sheriffen	maresciallo	sheriff	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
revisione	översyn	revisione	översyn	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	granskning	revisione	granskning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	omprövning	revisione	omprövning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	recension	revisione	recension	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	revidering	revisione	revidering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	översyn	revisione	översyn	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	revision	revisione	revision	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	resning	revisione	resning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
revisione	omarbetning	revisione	omarbetning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
palla	bal	palla	bal	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
palla	ball	palla	ball	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
palla	boll	palla	boll	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pesca	fiskeri	pesca	fiskeri	N;FEM;SG	N;NOM;INDF;NEUT;SG
pesca	fisket	pesca	fiske	N;FEM;SG	N;NOM;DEF;NEUT;SG
pesca	fiske	pesca	fiske	N;FEM;SG	N;NOM;INDF;NEUT;SG
pesca	fisket	pesca	fiske	N;FEM;SG	N;NOM;DEF;NEUT;SG
pesca	fiske	pesca	fiske	N;FEM;SG	N;NOM;INDF;NEUT;SG
pesca	persika	pesca	persika	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pesca	peach	pesca	peach	N;FEM;SG	N;NOM;INDF;NEUT;SG
sessione	session	sessione	session	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sessione	sessionen	sessione	session	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
aiuta	hjälper	aiutare	hjälpa	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
salvezza	frälsning	salvezza	frälsning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
salvezza	räddning	salvezza	räddning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
individuo	individ	individuo	individ	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
variazioni	ändringar	variazione	ändring	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
variazioni	förändringar	variazione	förändring	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
variazioni	variationer	variazione	variation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
variazioni	varianter	variazione	variant	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
uccisi	mördas	uccidere	mörda	V;MASC;PL;PST;V.PTCP	V;IND;NFIN;PASS
uccisi	mördats	uccidere	mörda	V;MASC;PL;PST;V.PTCP	V;V.CVB;PASS
democratica	demokratiskt	democratico	demokratisk	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
democratica	demokratisk	democratico	demokratisk	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
studente	studenten	studente	student	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
studente	elev	studente	elev	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
studente	student	studente	student	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
discipline	discipliner	discipline	disciplin	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
podio	podium	podio	podium	N;MASC;SG	N;NOM;INDF;NEUT;SG
trazione	dragkraft	trazione	dragkraft	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
family	familjen	family	familj	N	N;NOM;DEF;MASC+FEM;SG
family	familj	family	familj	N	N;NOM;INDF;MASC+FEM;SG
family	family	family	family	N	N;NOM;INDF;NEUT;SG
family	släkt	family	släkt	N	N;NOM;INDF;MASC+FEM;SG
quaranta	fyrtio	quaranta	fyrtio	NUM	NUM;NOM
magazine	tidskrift	magazina	tidskrift	N;MASC	N;NOM;INDF;MASC+FEM;SG
magazine	tidskriften	magazina	tidskrift	N;MASC	N;NOM;DEF;MASC+FEM;SG
magazine	tidningen	magazina	tidning	N;MASC	N;NOM;DEF;MASC+FEM;SG
magazine	tidning	magazina	tidning	N;MASC	N;NOM;INDF;MASC+FEM;SG
magazine	magasin	magazina	magasin	N;MASC	N;NOM;INDF;NEUT;SG
sfera	sfären	sfera	sfär	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sfera	klot	sfera	klo	N;FEM;SG	N;NOM;INDF;NEUT;SG
sfera	sfär	sfera	sfär	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
profondamente	djupt	profondamente	djup	ADV	ADV
valutare	utvärdera	valutare	utvärdera	V;NFIN	V;IMP;FIN;ACT
valutare	utvärderar	valutare	utvärder	V;NFIN	V;IND;PRS;FIN;ACT
valutare	utvärdera	valutare	utvärdera	V;NFIN	V;IMP;FIN;ACT
raccogliere	samla	raccogliere	samla	V;NFIN	V;IMP;FIN;ACT
efficace	ändamålsenligt	efficace	ändamålsenlig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
efficace	effektiv	efficace	effektiv	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
efficace	effektivt	efficace	effektiv	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
single	single	single	singel	N	N;NOM;INDF;MASC+FEM;SG
single	singel	single	singel	N	N;NOM;INDF;MASC+FEM;SG
porzione	portion	porzione	portion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
bianche	vita	bianco	vit	ADJ;FEM;PL	ADJ;NOM;PL
rivale	rival	rivale	rival	N;SG	N;NOM;INDF;MASC+FEM;SG
cupola	kupol	cupola	kupol	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cupola	kupolen	cupola	kupol	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
prossimo	nästa	prossimo	nästa	ADJ;MASC;SG	ADJ;NOM
airlines	flygbolag	airlines	flygbolag	N;MASC	N;NOM;INDF;NEUT;PL
airlines	flygbolagen	airlines	flygbolag	N;MASC	N;NOM;DEF;NEUT;PL
accusato	anklagades	accusare	anklaga	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
accusato	anklagas	accusare	anklaga	V;MASC;SG;PST;V.PTCP	V;IND;FIN;PASS
principato	furstendömet	principare	furstendöm	N;MASC;SG	N;NOM;DEF;NEUT;SG
action	aktion	action	aktion	N;MASC	N;NOM;INDF;MASC+FEM;SG
action	åtgärder	action	åtgärd	N;MASC	N;NOM;INDF;MASC+FEM;PL
action	åtgärd	action	åtgärd	N;MASC	N;NOM;INDF;MASC+FEM;SG
action	handling	action	handling	N;MASC	N;NOM;INDF;MASC+FEM;SG
socio	kompanjon	socio	kompanjon	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
socio	partner	socio	partner	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
socio	socio	socio	socio	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ralph	ralph	ralph	ralph	N;SG	N;NOM;INDF;MASC+FEM;SG
liberi	gratis	libero	gratis	ADJ;MASC;PL	ADJ;NOM
liberi	fria	libero	fri	ADJ;MASC;PL	ADJ;NOM;PL
ambasciatore	ambassadören	ambasciatore	ambassadör	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ambasciatore	ambassadör	ambasciatore	ambassadör	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
accordi	överenskommelser	accordo	överenskommelse	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
platino	platina	platino	platin	N;MASC;SG	N;NOM;INDF;NEUT;SG
contribuito	bidrog	contribuire	bidra	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
filippine	filippinerna	filippina	filippin	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
pseudonimo	alias	pseudonimo	alia	N;MASC;SG	N;NOM;INDF;NEUT;SG
pseudonimo	pseudonym	pseudonimo	pseudonym	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ppa	ppp	ppa	ppp	N;MASC	N;NOM;INDF;NEUT;SG
fascismo	fascism	fascismo	fascism	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fascismo	fascismen	fascismo	fascism	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
pagare	betalar	pagare	betala	V;NFIN	V;IND;PRS;FIN;ACT
pagare	betalar	pagare	betala	V;NFIN	V;IND;PRS;FIN;ACT
pagare	betala	pagare	betala	V;NFIN	V;IMP;FIN;ACT
nuoto	simning	nuoto	simning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
terminato	avslutade	terminare	avsluta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
terminato	avslutades	terminare	avsluta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
terminato	avslutade	terminare	avsluta	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
angela	angela	angelare	angela	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
debuttò	debuterade	debutto	debutera	V;IND;SG;3;PST;FIN	V;IND;PST;V.PTCP;ACT
osservazioni	anmärkningar	osservazione	anmärkning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
osservazioni	iakttagelser	osservazione	iakttagelse	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
osservazioni	observationer	osservazione	observation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
osservazioni	anmärkningar	osservazione	anmärkning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
osservazioni	anmärkningar	osservazione	anmärkning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
osservazioni	kommentarer	osservazione	kommentar	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
osservazioni	synpunkter	osservazione	synpunkt	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
cattura	catch	cattura	catch	N;FEM;SG	N;NOM;INDF;NEUT;SG
cattura	fångst	cattura	fångst	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
place	ställe	place	ställe	N;MASC	N;NOM;INDF;NEUT;SG
place	place	place	place	N;MASC	N;NOM;INDF;NEUT;SG
place	plats	place	plats	N;MASC	N;NOM;INDF;MASC+FEM;SG
zampe	ben	zampa	ben	N;FEM;PL	N;NOM;INDF;NEUT;PL
zampe	tassar	zampa	tassa	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
zampe	tassarna	zampa	tass	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
archeologici	arkeologiska	archeologico	arkeologisk	ADJ;MASC;PL	ADJ;NOM;PL
billboard	skylt	billboard	skylt	N;FEM	N;NOM;INDF;MASC+FEM;SG
equivalente	motsvarande	equivalente	motsvarande	ADJ;SG	ADJ;NOM;PRS;V.PTCP
equivalente	likvärdigt	equivalente	likvärdig	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
equivalente	likvärdig	equivalente	likvärdig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
appartenenza	tillhörighet	appartenenza	tillhörighet	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
lorena	lorraine	lorena	lorraine	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cercato	sökte	cercare	söka	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
cercato	letade	cercare	leta	V;MASC;SG;PST;V.PTCP	V;IND;PST;V.PTCP;ACT
artificiale	konstgjord	artificiale	konstgjord	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
artificiale	artificiellt	artificiale	artificiell	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
scorta	eskort	scorta	eskort	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
orientamento	orientering	orientamento	orientering	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
orientamento	läggning	orientamento	läggning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
orientamento	orientering	orientamento	orientering	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
orientamento	inriktning	orientamento	inriktning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
guide	guider	guida	guid	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
caduti	fallit	cadere	falla	V;MASC;PL;PST;V.PTCP	V;V.CVB;ACT
caduti	ramlat	cadere	ramla	V;MASC;PL;PST;V.PTCP	V;V.CVB;ACT
caduti	stupade	cadere	stupa	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
sovrani	kungar	sovrano	kung	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
sovrani	konungar	sovrano	konung	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
sovrani	kungarna	sovrano	kung	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
dibattito	debatt	dibattito	debatt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dibattito	debatten	dibattito	debatt	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
fiction	påhitt	fiction	påhitt	N;FEM	N;NOM;INDF;NEUT;SG
fiction	fiction	fiction	fiction	N;FEM	N;NOM;INDF;MASC+FEM;SG
fiction	fiktion	fiction	fiktion	N;FEM	N;NOM;INDF;MASC+FEM;SG
esplosione	explosionen	esplosione	explosion	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
esplosione	explosion	esplosione	explosion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
jersey	jersey	jersey	jersey	N;MASC	N;NOM;INDF;MASC+FEM;SG
introdotta	introducerade	introdurre	introducerad	V;FEM;SG;PST;V.PTCP	V;IND;PST;V.PTCP;ACT
introdotta	introducerades	introdurre	introducera	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
introdotta	infördes	introdurre	införa	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
apparato	apparatur	apparato	apparatur	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
apparato	apparat	apparato	apparat	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
promuovere	marknadsför	promuovere	marknadsför	V;NFIN	V;IND;FIN;PASS
promuovere	främja	promuovere	främja	V;NFIN	V;IMP;FIN;ACT
promuovere	marknadsföra	promuovere	marknadsföra	V;NFIN	V;IMP;FIN;ACT
promuovere	främja	promuovere	främja	V;NFIN	V;IMP;FIN;ACT
promuovere	marknadsföra	promuovere	marknadsföra	V;NFIN	V;IMP;FIN;ACT
elio	helium	elio	helium	N;MASC;SG	N;NOM;INDF;NEUT;SG
economista	ekonom	economista	ekonom	N;SG	N;NOM;INDF;MASC+FEM;SG
meta	meta	meta	meta	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sindrome	syndromet	sindrome	syndrom	N;FEM;SG	N;NOM;DEF;NEUT;SG
sindrome	syndrom	sindrome	syndrom	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
youtube	youtube	youtube	youtube	N;MASC	N;NOM;INDF;NEUT;SG
quartieri	distrikten	quartiere	distrikt	N;MASC;PL	N;NOM;DEF;NEUT;PL
quartieri	stadsdelar	quartiere	stadsdel	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
