din	از	din	از	ADP;ACC	ADP
campaniei	کمپین	campanie	کمپین	N;DEF;FEM;SG	N;SG
masive	حجیم	masiv	حجیم	ADJ;INDF;FEM;PL	ADJ
motivele	دلایل	motiv	دلیل	N;DEF;FEM;PL	N;PL
iubire	بچه	iubire	بچه	N;INDF;FEM;SG	N;SG
iubire	دوست	iubire	دوست	N;INDF;FEM;SG	N;SG
iubire	عشق	iubire	عشق	N;INDF;FEM;SG	N;SG
iubire	عشقی	iubire	None	N;INDF;FEM;SG	N;SG
iubire	عاشق	iubire	عاشق	N;INDF;FEM;SG	N;SG
economist	اقتصاددان	economist	اقتصادد	N;INDF;MASC;SG	N;SG
aragon	آراگون	aragon	آراگون	N;INDF;MASC;SG	N;SG
inlocuita	جایگزین	inlocuita	جایگزین	ADJ;DEF;FEM;SG	ADJ
financiara	مالی	financiară	مالی	ADJ;DEF;FEM;SG	ADJ
financiara	مالی	financiară	مالی	ADJ;DEF;FEM;SG	ADJ
blues	بلوز	blues	بلوز	N;INDF;MASC;SG	N;SG
pretul	قیمتش	pret	قیمتش	N;DEF;MASC;SG	N;SG
pretul	بهای	pret	None	N;DEF;MASC;SG	N;SG
pretul	پرایس	pret	پرایس	N;DEF;MASC;SG	N;SG
pretul	بهایی	pret	بهایی	N;DEF;MASC;SG	N;SG
pretul	قیمتی	pret	None	N;DEF;MASC;SG	N;SG
pretul	قیمت	pret	قیمت	N;DEF;MASC;SG	N;SG
pretul	قیمتش	pret	قیمتش	N;DEF;MASC;SG	N;SG
pretul	بهای	pret	None	N;DEF;MASC;SG	N;SG
pretul	پرایس	pret	پرایس	N;DEF;MASC;SG	N;SG
pretul	بهایی	pret	بهایی	N;DEF;MASC;SG	N;SG
pretul	قیمتی	pret	None	N;DEF;MASC;SG	N;SG
pretul	قیمت	pret	قیمت	N;DEF;MASC;SG	N;SG
colaborarea	همکاری	colaborare	همکاری	N;DEF;FEM;SG	N;SG
mamifere	پستانداران	mamifer	پستاندار	N;INDF;FEM;PL	N;PL
mamifere	پستانداران	mamifer	پستاندار	N;INDF;FEM;PL	N;PL
identitate	هویت	identitate	هویت	N;INDF;FEM;SG	N;SG
expeditie	اکتشاف	expeditie	اکتشاف	N;INDF;FEM;SG	N;SG
expeditie	اکتشاف	expeditie	اکتشاف	N;INDF;FEM;SG	N;SG
frecvente	معمولی	frecvent	معمولی	ADJ;INDF;FEM;PL	ADJ
frecvente	مشترک	frecvent	مشترک	ADJ;INDF;FEM;PL	ADJ
senatului	سنا	senat	سنا	N;DEF;MASC;SG	N;SG
senatului	سنای	senat	سنا	N;DEF;MASC;SG	N;SG
secreta	رازی	secret	راز	N;DEF;FEM;SG	N;SG
secreta	راز	secret	راز	N;DEF;FEM;SG	N;SG
secreta	مخفی	secret	مخفی	N;DEF;FEM;SG	N;SG
secreta	رازی	secret	راز	N;DEF;FEM;SG	N;SG
secreta	راز	secret	راز	N;DEF;FEM;SG	N;SG
secreta	مخفی	secret	مخفی	N;DEF;FEM;SG	N;SG
ocupate	مشغول	ocupat	مشغول	ADJ;INDF;FEM;PL	ADJ
ocupate	مصروف	ocupat	مصروف	ADJ;INDF;FEM;PL	ADJ
ocupate	شلوغ	ocupat	شلوغ	ADJ;INDF;FEM;PL	ADJ
cooperare	همکاری	cooperare	همکاری	N;INDF;FEM;SG	N;SG
mountain	کوهستانی	mountain	کوهستانی	N;INDF;MASC;SG	N;SG
mountain	کوهی	mountain	None	N;INDF;MASC;SG	N;SG
mountain	کوه	mountain	کوه	N;INDF;MASC;SG	N;SG
mountain	کوهستان	mountain	کوهستان	N;INDF;MASC;SG	N;SG
zilnic	روزانه	zilnic	روزانه	ADV	ADV
altarul	محراب	altar	None	N;DEF;MASC;SG	N;SG
altarul	قربانگاه	altar	قربانگاه	N;DEF;MASC;SG	N;SG
altarul	عبادتگاه	altar	عبادتگاه	N;DEF;MASC;SG	N;SG
altarul	معبد	altar	None	N;DEF;MASC;SG	N;SG
altarul	زیارتگاه	altar	زیارتگاه	N;DEF;MASC;SG	N;SG
rezolvarea	حل	rezolvare	حل	N;DEF;FEM;SG	N;SG
efort	تلاش	efort	تلاش	N;INDF;MASC;SG	N;SG
efort	کوشش	efort	کوشش	N;INDF;MASC;SG	N;SG
criteriile	معیارهای	criteriu	معیار	N;DEF;FEM;PL	N;PL
turcilor	ترکهای	turcă	ترک	N;DEF;MASC;PL	N;PL
turcilor	ترکها	turcă	ترک	N;DEF;MASC;PL	N;PL
uciderea	کشتن	ucidere	کشتن	N;DEF;FEM;SG	N;SG
exploatarea	استثمار	exploatare	None	N;DEF;FEM;SG	N;SG
materna	مادرانه	maternă	مادرانه	N;DEF;FEM;SG	N;SG
academy	آکادمی	academy	آکادمی	N;INDF;MASC;SG	N;SG
academy	فرهنگستان	academy	فرهنگست	N;INDF;MASC;SG	N;SG
eroi	قهرمانان	erou	قهرمان	N;INDF;MASC;PL	N;PL
animalele	جانوران	animal	جانور	N;DEF;FEM;PL	N;PL
animalele	حیوانات	animal	حیوان	N;DEF;FEM;PL	N;PL
match	تطبیق	match	None	N;INDF;MASC;SG	N;SG
match	مسابقه	match	مسابقه	N;INDF;MASC;SG	N;SG
match	کبریت	match	کبریت	N;INDF;MASC;SG	N;SG
match	تطابق	match	تطابق	N;INDF;MASC;SG	N;SG
olandeza	هلندی	olandeză	هلندی	N;DEF;FEM;SG	N;SG
olandeza	داچ	olandeză	داچ	N;DEF;FEM;SG	N;SG
olandeza	هلند	olandeză	هلند	N;DEF;FEM;SG	N;SG
drôme	دروم	dr	دروم	N;INDF;FEM;SG	N;SG
institutiile	موسسات	institutie	موسسه	N;DEF;FEM;PL	N;PL
institutiile	نهادهای	institutie	نهاد	N;DEF;FEM;PL	N;PL
institutiile	مؤسسات	institutie	مؤسسه	N;DEF;FEM;PL	N;PL
echipamente	تجهیزات	echipament	تجهیزات	N;INDF;FEM;PL	N;PL
echipamente	وسایل	echipament	وسیله	N;INDF;FEM;PL	N;PL
succesorul	جانشینی	succesor	جانشینی	N;DEF;MASC;SG	N;SG
succesorul	جانشین	succesor	جانشین	N;DEF;MASC;SG	N;SG
identificarea	شناسایی	identificare	شناسایی	N;DEF;FEM;SG	N;SG
scufundare	شیرجه	scufundare	شیرجه	N;INDF;FEM;SG	N;SG
scufundare	شیرجه	scufundare	شیرجه	N;INDF;FEM;SG	N;SG
inginerie	مهندسی	inginerie	مهندسی	N;INDF;FEM;SG	N;SG
picioarele	پاهای	picior	پا	N;DEF;FEM;PL	N;PL
picioarele	پاهایش	picior	پاهایش	N;DEF;FEM;PL	N;PL
picioarele	پاها	picior	پا	N;DEF;FEM;PL	N;PL
cross	صلیب	cross	صلیب	N;INDF;MASC;SG	N;SG
cross	کراس	cross	کراس	N;INDF;MASC;SG	N;SG
cross	عبور	cross	عبور	N;INDF;MASC;SG	N;SG
restaurare	بازگردانی	restaurare	بازگردانی	N;INDF;FEM;SG	N;SG
restaurare	بازگرداندن	restaurare	None	N;INDF;FEM;SG	N;SG
restaurare	برگرداندن	restaurare	برگرداندن	N;INDF;FEM;SG	N;SG
restaurare	بازیابی	restaurare	بازیابی	N;INDF;FEM;SG	N;SG
restaurare	بازگردانی	restaurare	بازگردانی	N;INDF;FEM;SG	N;SG
restaurare	مرمت	restaurare	مرمت	N;INDF;FEM;SG	N;SG
restaurare	ترمیم	restaurare	ترمیم	N;INDF;FEM;SG	N;SG
reprezentarea	نمایندگی	reprezentare	نمایندگی	N;DEF;FEM;SG	N;SG
tren	قطار	tren	قطار	N;INDF;MASC;SG	N;SG
alimente	غذاها	aliment	غذا	N;INDF;FEM;PL	N;PL
alimente	غذاهای	aliment	غذا	N;INDF;FEM;PL	N;PL
ceara	مومی	ceară	مومی	N;DEF;FEM;SG	N;SG
ceara	موم	ceară	موم	N;DEF;FEM;SG	N;SG
ceara	واکس	ceară	واکس	N;DEF;FEM;SG	N;SG
ceara	وکس	ceară	وکس	N;DEF;FEM;SG	N;SG
ceara	مومی	ceară	مومی	N;DEF;FEM;SG	N;SG
ceara	موم	ceară	موم	N;DEF;FEM;SG	N;SG
ceara	واکس	ceară	واکس	N;DEF;FEM;SG	N;SG
ceara	وکس	ceară	وکس	N;DEF;FEM;SG	N;SG
clima	اقلیم	climă	اقلیم	N;DEF;FEM;SG	N;SG
clima	اقلیم	climă	اقلیم	N;DEF;FEM;SG	N;SG
acidul	اسید	acid	اسید	N;DEF;MASC;SG	N;SG
acidul	اسیدی	acid	اسیدی	N;DEF;MASC;SG	N;SG
strazi	خیابانها	strad	خیابان	N;INDF;FEM;PL	N;PL
strazi	خیابانها	strad	خیابان	N;INDF;FEM;PL	N;PL
natvar	natvar	natvar	None	N;INDF;MASC;SG	N;SG
portar	دربان	portar	دربان	N;INDF;MASC;SG	N;SG
simboluri	نمادهای	simbol	نماد	N;INDF;FEM;PL	N;PL
simboluri	نمادها	simbol	نماد	N;INDF;FEM;PL	N;PL
antrenorul	coach	antrenor	coach	N;DEF;MASC;SG	N;SG
antrenorul	دلیجان	antrenor	دلیج	N;DEF;MASC;SG	N;SG
antrenorul	مربیگری	antrenor	None	N;DEF;MASC;SG	N;SG
antrenorul	مربی	antrenor	مربی	N;DEF;MASC;SG	N;SG
landes	لندز	landes	لندز	N;INDF;MASC;SG	N;SG
margaret	مارگرت	margaret	مارگرت	N;INDF;MASC;SG	N;SG
margaret	مارگارت	margaret	مارگارت	N;INDF;MASC;SG	N;SG
obiectele	اشیاء	obiect	شیء	N;DEF;FEM;PL	N;PL
obiectele	اجسام	obiect	اجسام	N;DEF;FEM;PL	N;PL
obiectele	اشیا	obiect	اشیا	N;DEF;FEM;PL	N;PL
exploatare	استثمار	exploatare	None	N;INDF;FEM;SG	N;SG
ziduri	دیوارها	zid	دیوار	N;INDF;FEM;PL	N;PL
ziduri	دیوارهای	zid	دیوار	N;INDF;FEM;PL	N;PL
suflet	نفس	suflet	نفس	N;INDF;MASC;SG	N;SG
suflet	سول	suflet	سول	N;INDF;MASC;SG	N;SG
suflet	نفسی	suflet	نفس	N;INDF;MASC;SG	N;SG
retragere	نشینی	retragere	نشینی	N;INDF;FEM;SG	N;SG
legale	مجاز	legal	مجاز	ADJ;INDF;FEM;PL	ADJ
organism	بدن	organism	بدن	N;INDF;MASC;SG	N;SG
organism	بدنی	organism	بدنی	N;INDF;MASC;SG	N;SG
organism	بدنه	organism	بدنه	N;INDF;MASC;SG	N;SG
organism	جسم	organism	جسم	N;INDF;MASC;SG	N;SG
organism	b	organism	b	N;INDF;MASC;SG	N;SG
organism	ارگانیسم	organism	ارگانیسم	N;INDF;MASC;SG	N;SG
organism	ارگانیزم	organism	ارگانیزم	N;INDF;MASC;SG	N;SG
deces	مرگ	deces	مرگ	N;INDF;MASC;SG	N;SG
capete	سرها	cap	سر	N;INDF;FEM;PL	N;PL
capete	سرهای	cap	سر	N;INDF;FEM;PL	N;PL
sarat	شوره	sarat	شوره	N;INDF;MASC;SG	N;SG
sarat	شور	sarat	شور	N;INDF;MASC;SG	N;SG
neo	نیو	neo	نیو	N;INDF;MASC;SG	N;SG
imam	امام	imam	امام	N;INDF;MASC;SG	N;SG
moda	فشن	moda	فشن	N;DEF;FEM;SG	N;SG
moda	مد	moda	مد	N;DEF;FEM;SG	N;SG
moda	fashion	moda	None	N;DEF;FEM;SG	N;SG
moda	مُد	moda	مُد	N;DEF;FEM;SG	N;SG
moda	فشن	moda	فشن	N;DEF;FEM;SG	N;SG
moda	مد	moda	مد	N;DEF;FEM;SG	N;SG
moda	fashion	moda	None	N;DEF;FEM;SG	N;SG
moda	مُد	moda	مُد	N;DEF;FEM;SG	N;SG
viu	زنده	viu	زنده	ADJ;INDF;MASC;SG	ADJ
orientare	هدایت	orientare	هدایت	N;INDF;FEM;SG	N;SG
orientare	رهنمود	orientare	رهنمود	N;INDF;FEM;SG	N;SG
cazurile	موارد	caz	مورد	N;DEF;FEM;PL	N;PL
caine	سگ	caină	سگ	N;INDF;MASC;SG	N;SG
caine	سگی	caină	سگی	N;INDF;MASC;SG	N;SG
caine	سگ	caină	سگ	N;INDF;MASC;SG	N;SG
caine	سگی	caină	سگی	N;INDF;MASC;SG	N;SG
trecutul	past	trecut	past	N;DEF;MASC;SG	N;SG
trecutul	گذشته	trecut	گذشته	N;DEF;MASC;SG	N;SG
balcani	بالکان	balcan	بالک	N;INDF;MASC;SG	N;SG
balcani	بالکان	balcan	بالک	N;INDF;MASC;SG	N;SG
votul	رای	vot	None	N;DEF;MASC;SG	N;SG
fiii	پسران	fiu	پسر	N;DEF;MASC;PL	N;PL
fiii	فرزندان	fiu	فرزند	N;DEF;MASC;PL	N;PL
interese	علایق	interes	علایق	N;INDF;FEM;PL	N;PL
interese	منافع	interes	منفعت	N;INDF;FEM;PL	N;PL
corpuri	اجساد	corp	جسد	N;INDF;FEM;PL	N;PL
succesor	جانشینی	succesor	جانشینی	N;INDF;MASC;SG	N;SG
succesor	جانشین	succesor	جانشین	N;INDF;MASC;SG	N;SG
garda	نگهبانی	gardă	None	N;DEF;FEM;SG	N;SG
garda	گارد	gardă	گاشت#گار	N;DEF;FEM;SG	N;SG
garda	گاردا	gardă	گاردا	N;DEF;FEM;SG	N;SG
figuri	شکلها	figură	شکل	N;INDF;FEM;PL	N;PL
figuri	شکلهای	figură	شکل	N;INDF;FEM;PL	N;PL
figuri	ارقام	figură	رقم	N;INDF;FEM;PL	N;PL
ceramica	سفالی	ceramică	سفالی	N;DEF;FEM;SG	N;SG
ceramica	سفال	ceramică	سفال	N;DEF;FEM;SG	N;SG
ceramica	سرامیک	ceramică	سرامیک	N;DEF;FEM;SG	N;SG
ceramica	سرامیک	ceramică	سرامیک	N;DEF;FEM;SG	N;SG
ceramica	سفالی	ceramică	سفالی	N;DEF;FEM;SG	N;SG
ceramica	سفال	ceramică	سفال	N;DEF;FEM;SG	N;SG
ceramica	سرامیک	ceramică	سرامیک	N;DEF;FEM;SG	N;SG
ceramica	سرامیک	ceramică	سرامیک	N;DEF;FEM;SG	N;SG
sound	صوت	sound	صوت	N;INDF;MASC;SG	N;SG
sound	صدا	sound	صدا	N;INDF;MASC;SG	N;SG
metropolitana	متروپولیتن	metropolitan	متروپولیتن	N;DEF;FEM;SG	N;SG
cinstea	دیانت	cinstea	دیانت	N;DEF;FEM;SG	N;SG
cinstea	صداقت	cinstea	صداقت	N;DEF;FEM;SG	N;SG
cinstea	درستکاری	cinstea	درستکاری	N;DEF;FEM;SG	N;SG
biblia	انجیل	biblie	None	N;DEF;FEM;SG	N;SG
alina	آلینا	alina	آلینا	N;DEF;FEM;SG	N;SG
cupru	مس	cupru	مس	N;INDF;MASC;SG	N;SG
imbunatatirea	بهبود	imbunatatire	بهبود	N;DEF;FEM;SG	N;SG
cimitir	قبرستان	cimitir	قبرستان	N;INDF;MASC;SG	N;SG
cimitir	گورستان	cimitir	گورستان	N;INDF;MASC;SG	N;SG
cimitir	قبرستان	cimitir	قبرستان	N;INDF;MASC;SG	N;SG
interval	گستره	interval	گستره	N;INDF;MASC;SG	N;SG
interval	فاصله	interval	فاصله	N;INDF;MASC;SG	N;SG
picior	پای	picior	پا	N;INDF;MASC;SG	N;SG
picior	فوت	picior	فوت	N;INDF;MASC;SG	N;SG
picior	پیاده	picior	پیاده	N;INDF;MASC;SG	N;SG
picior	پا	picior	پا	N;INDF;MASC;SG	N;SG
picior	پای	picior	پا	N;INDF;MASC;SG	N;SG
picior	پاش	picior	پاش	N;INDF;MASC;SG	N;SG
picior	ساق	picior	None	N;INDF;MASC;SG	N;SG
picior	پا	picior	پا	N;INDF;MASC;SG	N;SG
drama	درام	dramă	درام	N;DEF;FEM;SG	N;SG
drama	درام	dramă	درام	N;DEF;FEM;SG	N;SG
ein	ein	ein	ein	N;INDF;MASC;SG	N;SG
ghost	شبح	ghost	شبح	N;INDF;MASC;SG	N;SG
ghost	گوست	ghost	گوست	N;INDF;MASC;SG	N;SG
ghost	روح	ghost	روح	N;INDF;MASC;SG	N;SG
colorado	کلرادو	colorado	کلرادو	N;INDF;MASC;SG	N;SG
colorado	کلورادو	colorado	کلورادو	N;INDF;MASC;SG	N;SG
profit	سودش	profit	سودش	N;INDF;MASC;SG	N;SG
profit	منفعت	profit	منفعت	N;INDF;MASC;SG	N;SG
profit	سودی	profit	None	N;INDF;MASC;SG	N;SG
profit	سود	profit	None	N;INDF;MASC;SG	N;SG
triburi	قبایل	trib	None	N;INDF;FEM;PL	N;PL
triburi	قبایلی	trib	قبایلی	N;INDF;FEM;PL	N;PL
editorial	سرمقاله	editorial	سرمقاله	N;INDF;MASC;SG	N;SG
respect	مراعات	respect	مراعه	N;INDF;MASC;SG	N;SG
respect	احترام	respect	احترام	N;INDF;MASC;SG	N;SG
sper	امیدوارم	spera	امتدوارم	V;IND;SG;1;PRS;FIN	V;SG;1;PRS
inchisoarea	زندان	inchisoare	زندان	N;DEF;FEM;SG	N;SG
inchisoarea	زندان	inchisoare	زندان	N;DEF;FEM;SG	N;SG
inchisoarea	زندان	inchisoare	زندان	N;DEF;FEM;SG	N;SG
fabrici	کارخانجات	fabrică	کارخانج	N;INDF;FEM;PL	N;PL
robot	رباط	robot	رباط	N;INDF;MASC;SG	N;SG
robot	روبات	robot	روبات	N;INDF;MASC;SG	N;SG
robot	ربات	robot	ربات	N;INDF;MASC;SG	N;SG
luigi	لوئیجی	luig	لوئیجی	N;INDF;MASC;SG	N;SG
platforma	سکوی	platformă	سکوی	N;DEF;FEM;SG	N;SG
platforma	سکو	platformă	سکو	N;DEF;FEM;SG	N;SG
platforma	سکوی	platformă	سکوی	N;DEF;FEM;SG	N;SG
platforma	سکو	platformă	سکو	N;DEF;FEM;SG	N;SG
consens	اجماع	consens	اجماع	N;INDF;MASC;SG	N;SG
ambasador	سفیر	ambasador	سفیر	N;INDF;MASC;SG	N;SG
ambasador	کبیری	ambasador	کبیر	N;INDF;MASC;SG	N;SG
multimea	جمعیت	multime	جمعیت	N;DEF;FEM;SG	N;SG
multimea	شلوغی	multime	شلوغی	N;DEF;FEM;SG	N;SG
multimea	ازدحام	multime	None	N;DEF;FEM;SG	N;SG
reactii	واکنشهای	reactie	واکنش	N;INDF;FEM;PL	N;PL
reactii	واکنشهای	reactie	واکنش	N;INDF;FEM;PL	N;PL
discurs	سخنرانی	discurs	سخنرانی	N;INDF;MASC;SG	N;SG
discurs	گفتار	discurs	گفتار	N;INDF;MASC;SG	N;SG
materialele	مواد	material	ماده	N;DEF;FEM;PL	N;PL
materialele	مصالح	material	مصالح	N;DEF;FEM;PL	N;PL
prietenie	دوستی	prietenie	دوستی	N;INDF;FEM;SG	N;SG
prietenie	رفاقت	prietenie	رفاقت	N;INDF;FEM;SG	N;SG
echilibru	میزان	echilibru	میزان	N;INDF;MASC;SG	N;SG
echilibru	تعادل	echilibru	تعادل	N;INDF;MASC;SG	N;SG
echilibru	توازن	echilibru	توازن	N;INDF;MASC;SG	N;SG
echilibru	موازنه	echilibru	موازنه	N;INDF;MASC;SG	N;SG
dem	دم	dem	دم	N;INDF;MASC;SG	N;SG
arbori	درختان	arbor	درخت	N;INDF;MASC;PL	N;PL
arbori	درختها	arbor	درخت	N;INDF;MASC;PL	N;PL
tablou	نقاشی	tablou	نقاشی	N;INDF;MASC;SG	N;SG
dificila	دشوار	dificila	دشوار	ADJ;DEF;FEM;SG	ADJ
tehnologii	فناوریهای	tehnologie	فناوری	N;INDF;FEM;PL	N;PL
anuale	سالانه	anual	سالانه	ADJ;INDF;FEM;PL	ADJ
anuale	سالیانه	anual	سالیانه	ADJ;INDF;FEM;PL	ADJ
juridic	مجاز	juridic	مجاز	ADJ;INDF;MASC;SG	ADJ
fantana	فواره	fantana	فواره	N;DEF;FEM;SG	N;SG
fantana	سرچشمه	fantana	سرچشمه	N;DEF;FEM;SG	N;SG
fantana	چشمه	fantana	چشمه	N;DEF;FEM;SG	N;SG
fantana	فواره	fantana	فواره	N;DEF;FEM;SG	N;SG
fantana	سرچشمه	fantana	سرچشمه	N;DEF;FEM;SG	N;SG
fantana	چشمه	fantana	چشمه	N;DEF;FEM;SG	N;SG
fantana	فواره	fantana	فواره	N;DEF;FEM;SG	N;SG
fantana	سرچشمه	fantana	سرچشمه	N;DEF;FEM;SG	N;SG
fantana	چشمه	fantana	چشمه	N;DEF;FEM;SG	N;SG
mars	مریخ	mars	مریخ	N;INDF;MASC;SG	N;SG
mars	مارس	mars	مارس	N;INDF;MASC;SG	N;SG
mars	پیمایی	mars	پیمایی	N;INDF;MASC;SG	N;SG
flotei	ناوگان	flotă	ناوه	N;DEF;FEM;SG	N;SG
deceniu	دهه	deceniu	دهه	N;INDF;MASC;SG	N;SG
loiret	لوآره	loiret	لوآره	N;INDF;FEM;SG	N;SG
interesele	علایق	interes	علایق	N;DEF;FEM;PL	N;PL
interesele	منافع	interes	منفعت	N;DEF;FEM;PL	N;PL
biografia	bio	biografie	bio	N;DEF;FEM;SG	N;SG
biografia	بیوگرافی	biografie	بیوگرافی	N;DEF;FEM;SG	N;SG
biografia	تذکره	biografie	تذکره	N;DEF;FEM;SG	N;SG
biografia	زندگینامه	biografie	زندگینامه	N;DEF;FEM;SG	N;SG
copilaria	کودکی	copilarie	None	N;DEF;FEM;SG	N;SG
copilaria	بچگی	copilarie	بچگی	N;DEF;FEM;SG	N;SG
copilaria	کودکی	copilarie	None	N;DEF;FEM;SG	N;SG
copilaria	بچگی	copilarie	بچگی	N;DEF;FEM;SG	N;SG
lant	زنجیری	lant	زنجیری	N;INDF;MASC;SG	N;SG
lant	زنجیره	lant	زنجیره	N;INDF;MASC;SG	N;SG
lant	زنجیر	lant	زنجیر	N;INDF;MASC;SG	N;SG
lant	زنجیری	lant	زنجیری	N;INDF;MASC;SG	N;SG
lant	زنجیره	lant	زنجیره	N;INDF;MASC;SG	N;SG
lant	زنجیر	lant	زنجیر	N;INDF;MASC;SG	N;SG
poem	شعری	poem	شعر	N;INDF;MASC;SG	N;SG
poem	شعر	poem	شعر	N;INDF;MASC;SG	N;SG
greseala	اشتباه	greseală	اشتباه	N;DEF;FEM;SG	N;SG
greseala	اشتباه	greseală	اشتباه	N;DEF;FEM;SG	N;SG
cetati	کاخهای	cetat	کاخ	N;INDF;FEM;PL	N;PL
elementul	عنصر	element	عنصر	N;DEF;MASC;SG	N;SG
tabelul	میز	tabel	میز	N;DEF;MASC;SG	N;SG
tabelul	سفره	tabel	سفره	N;DEF;MASC;SG	N;SG
tabelul	جدول	tabel	جدول	N;DEF;MASC;SG	N;SG
zapada	اسنو	zapadă	اسنو	N;DEF;FEM;SG	N;SG
zapada	برف	zapadă	برف	N;DEF;FEM;SG	N;SG
zapada	برفی	zapadă	برفی	N;DEF;FEM;SG	N;SG
zapada	اسنو	zapadă	اسنو	N;DEF;FEM;SG	N;SG
zapada	برف	zapadă	برف	N;DEF;FEM;SG	N;SG
zapada	برفی	zapadă	برفی	N;DEF;FEM;SG	N;SG
zapada	اسنو	zapadă	اسنو	N;DEF;FEM;SG	N;SG
zapada	برف	zapadă	برف	N;DEF;FEM;SG	N;SG
zapada	برفی	zapadă	برفی	N;DEF;FEM;SG	N;SG
transfer	انتقال	transfer	انتقال	N;INDF;MASC;SG	N;SG
muzicieni	نوازندگان	muzician	None	N;INDF;MASC;PL	N;PL
self	بخود	self	خود		
juventus	یوونتوس	juvent	یوونتوس	N;INDF;MASC;SG	N;SG
juventus	juventus	juvent	juventus	N;INDF;MASC;SG	N;SG
asociatii	انجمنهای	asociat	None	N;INDF;FEM;PL	N;PL
asociatii	انجمنهای	asociat	None	N;INDF;FEM;PL	N;PL
asociatii	شرکا	asociat	شرکا	N;INDF;FEM;PL	N;PL
asociatii	شریکان	asociat	None	N;INDF;FEM;PL	N;PL
asociatii	شرکای	asociat	شرکا	N;INDF;FEM;PL	N;PL
propuneri	پیشنهادهای	propunere	پیشنهاد	N;INDF;FEM;PL	N;PL
util	مفید	util	مفید	ADJ;INDF;MASC;SG	ADJ
util	مفید	util	مفید	ADJ;INDF;MASC;SG	ADJ
etaj	کف	etaj	کف	N;INDF;MASC;SG	N;SG
etaj	کفپوش	etaj	کفپوش	N;INDF;MASC;SG	N;SG
etaj	طبقه	etaj	طبقه	N;INDF;MASC;SG	N;SG
criticilor	منتقدان	critică	منتقد	N;DEF;MASC;PL	N;PL
criticilor	منتقدین	critică	منتقد	N;DEF;MASC;PL	N;PL
managementul	مدیریت	management	مدیریت	N;DEF;MASC;SG	N;SG
gene	ژنها	geană	ژن	N;INDF;FEM;PL	N;PL
ardèche	آردش	ardèche	آردش	N;INDF;FEM;SG	N;SG
portugheza	پرتغال	portugheza	پرتغال	N;DEF;FEM;SG	N;SG
portugheza	پرتغالی	portugheza	پرتغالی	N;DEF;FEM;SG	N;SG
portugheza	پرتقالی	portugheza	پرتقالی	N;DEF;FEM;SG	N;SG
portugheza	پرتغال	portugheza	پرتغال	N;DEF;FEM;SG	N;SG
portugheza	پرتغالی	portugheza	پرتغالی	N;DEF;FEM;SG	N;SG
portugheza	پرتقالی	portugheza	پرتقالی	N;DEF;FEM;SG	N;SG
mozart	موتسارت	mozart	موتسارت	N;INDF;MASC;SG	N;SG
ipoteza	فرضیه	ipoteză	فرضیه	N;DEF;FEM;SG	N;SG
ipoteza	فرضیه	ipoteză	فرضیه	N;DEF;FEM;SG	N;SG
aventurile	ماجراهای	avent	ماجرا	N;DEF;FEM;PL	N;PL
intrebare	سؤال	intrebare	سؤال	N;INDF;FEM;SG	N;SG
intrebare	سوال	intrebare	None	N;INDF;FEM;SG	N;SG
intrebare	پرسش	intrebare	پرسش	N;INDF;FEM;SG	N;SG
intrebare	سؤال	intrebare	سؤال	N;INDF;FEM;SG	N;SG
intrebare	سوال	intrebare	None	N;INDF;FEM;SG	N;SG
intrebare	پرسش	intrebare	پرسش	N;INDF;FEM;SG	N;SG
calculatoare	کامپیوترها	calculator	کامپیوتر	N;INDF;FEM;PL	N;PL
blood	خونی	blood	None	N;INDF;MASC;SG	N;SG
blood	خون	blood	خون	N;INDF;MASC;SG	N;SG
laterala	کناری	lateral	کناری	N;DEF;FEM;SG	N;SG
laterala	جانبی	lateral	جانبی	N;DEF;FEM;SG	N;SG
dana	دانا	dana	دانا	N;DEF;FEM;SG	N;SG
dana	دینا	dana	دینا	N;DEF;FEM;SG	N;SG
dana	دنا	dana	دنا	N;DEF;FEM;SG	N;SG
slaba	ضعیف	slab	ضعیف	ADJ;DEF;FEM;SG	ADJ
slaba	سست	slab	None	ADJ;DEF;FEM;SG	ADJ
slaba	ضعیف	slab	ضعیف	ADJ;DEF;FEM;SG	ADJ
slaba	سست	slab	None	ADJ;DEF;FEM;SG	ADJ
curentul	جریان	curent	جریان	N;DEF;MASC;SG	N;SG
pat	پت	pat	پت	N;INDF;MASC;SG	N;SG
pat	تخت	pat	تخت	N;INDF;MASC;SG	N;SG
pat	تختخواب	pat	تختخواب	N;INDF;MASC;SG	N;SG
pat	بستر	pat	بستر	N;INDF;MASC;SG	N;SG
pat	رختخواب	pat	None	N;INDF;MASC;SG	N;SG
grecii	یونانیان	grec	یونانی	N;DEF;MASC;PL	N;PL
grecii	یونانیها	grec	یونانی	N;DEF;MASC;PL	N;PL
daniela	دانیلا	danielă	دانیلا	N;DEF;FEM;SG	N;SG
copa	کوپا	copa	کوپا	N;SG	N;SG
elev	مردمک	elev	مردمک	N;INDF;MASC;SG	N;SG
elev	محصل	elev	محصل	N;INDF;MASC;SG	N;SG
elev	شاگرد	elev	شاگرد	N;INDF;MASC;SG	N;SG
elev	دانشجو	elev	دانشجو	N;INDF;MASC;SG	N;SG
nervos	مضطرب	nervos	مضطرب	ADJ;INDF;MASC;SG	ADJ
mancare	غذایی	mancare	غذا	N;INDF;FEM;SG	N;SG
