dan	og	dan	og	CONJ	CONJ
mencerminkan	reflekterende	mencerminkan	reflektere	V;SG;ACT	V;PRS;V.PTCP
dinobatkan	kronet	dinobatkan	kron	V	V;INDF;SG;PST;V.PTCP
dinobatkan	krones	dinobatkan	krone	V	V;NFIN;PASS
anthrax	miltbrand	anthrax	miltbrand	N;SG	N;INDF;MASC+FEM;SG
dipertahankan	forsvares	dipertahankan	forsvare	V;SG;PASS	V;NFIN;PASS
dipertahankan	bibeholdt	dipertahankan	bibeholde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dipertahankan	fastholdt	dipertahankan	fastholde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dipertahankan	opretholdt	dipertahankan	opretholde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dipertahankan	bevares	dipertahankan	bevare	V;SG;PASS	V;NFIN;PASS
dipertahankan	konserveret	dipertahankan	konservere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dipertahankan	bevaret	dipertahankan	bevare	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dipertahankan	opbevaret	dipertahankan	opbevar	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dipertahankan	bibeholdt	dipertahankan	bibeholde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
koin	mønt	koin	mønt	N;SG	N;INDF;MASC+FEM;SG
laser	laseren	laser	laser	N	N;DEF;MASC+FEM;SG
laser	laser	laser	lase	N	N;INDF;MASC+FEM;PL
laser	lasere	laser	las	N	N;INDF;MASC+FEM;PL
diperiksa	undersøgt	diperiksa	undersøge	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diperiksa	markeret	diperiksa	markere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diperiksa	tjekket	diperiksa	tjekke	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diperiksa	checket	diperiksa	checket	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diperiksa	kontrolleret	diperiksa	kontrollere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diperiksa	inspiceret	diperiksa	inspicere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
sekuel	efterfølger	sekuel	efterfølge	N;SG	N;INDF;MASC+FEM;SG
kemiskinan	fattigdom	kemiskinan	fattigdom	N;SG	N;INDF;MASC+FEM;SG
kemiskinan	fattigdommen	kemiskinan	fattigdom	N;SG	N;DEF;MASC+FEM;SG
tembakau	tobak	tembakau	tobak	N;SG	N;INDF;MASC+FEM;SG
slogan	slagord	slogan	slagord	N;SG	N;INDF;NEUT;SG
slogan	slogan	slogan	slogan	N;SG	N;INDF;NEUT;SG
slogan	sloganet	slogan	slogan	N;SG	N;DEF;NEUT;SG
meluas	udvider	menluas	udvide	V;SG;ACT	V;IND;PRS;FIN;ACT
berlatih	øver	berlatih	øve	V;SG;ACT	V;IND;PRS;FIN;ACT
berlatih	øve	berlatih	øve	V;SG;ACT	V;NFIN;ACT
berlatih	øvede	berlatih	øved	V;SG;ACT	V;NFIN;ACT
berlatih	praktisere	berlatih	praktisere	V;SG;ACT	V;NFIN;ACT
suaranya	stemme	suara	stemme	N;SG	N;INDF;MASC+FEM;SG
penghasilan	indtjening	penhasilan	indtjening	N;SG	N;INDF;MASC+FEM;SG
penghasilan	indtægt	penhasilan	indtægt	N;SG	N;INDF;MASC+FEM;SG
penghasilan	indkomst	penhasilan	indkomst	N;SG	N;INDF;MASC+FEM;SG
perhimpunan	forening	perhimpunan	forening	N;SG	N;INDF;MASC+FEM;SG
perhimpunan	foreningen	perhimpunan	forening	N;SG	N;DEF;MASC+FEM;SG
perhimpunan	association	perhimpunan	association	N;SG	N;INDF;MASC+FEM;SG
perhimpunan	sammenslutning	perhimpunan	sammenslutning	N;SG	N;INDF;MASC+FEM;SG
perhimpunan	associering	perhimpunan	associering	N;SG	N;INDF;MASC+FEM;SG
gang	gangen	gang	gang	N	N;DEF;MASC+FEM;SG
gang	slænget	gang	slænge	N	N;DEF;NEUT;SG
gang	banden	gang	band	N	N;DEF;MASC+FEM;SG
gang	bande	gang	bande	N	N;INDF;MASC+FEM;SG
gang	gyde	gang	gyde	N	N;INDF;MASC+FEM;SG
gang	gyden	gang	gyde	N	N;DEF;MASC+FEM;SG
gang	bander	gang	bande	N	N;INDF;MASC+FEM;PL
gang	banderne	gang	band	N	N;DEF;MASC+FEM;PL
cermin	spejl	cermin	spejl	N;SG	N;INDF;NEUT;SG
deklarasi	erklæring	deklarasi	erklæring	N;SG	N;INDF;MASC+FEM;SG
deklarasi	angivelse	deklarasi	angivelse	N;SG	N;INDF;MASC+FEM;SG
menyiapkan	forbereder	mensiapkan	forberede	V;SG;ACT	V;IND;PRS;FIN;ACT
menyiapkan	forberede	mensiapkan	forbere	V;SG;ACT	V;NFIN;ACT
ambil	grib	ambil	grib	V;SG;ACT	V;IMP
ambil	tage	ambil	tage	V;SG;ACT	V;NFIN;ACT
ambil	tag	ambil	tage	V;SG;ACT	V;IMP
ambil	hent	ambil	hent	V;SG;ACT	V;IMP
ambil	hente	ambil	hente	V;SG;ACT	V;NFIN;ACT
menyatukan	forener	mensatukan	forene	V;SG;ACT	V;IND;PRS;FIN;ACT
tragedi	tragedie	tragedi	tragedie	N;SG	N;INDF;MASC+FEM;SG
tragedi	tragedien	tragedi	tragedie	N;SG	N;DEF;MASC+FEM;SG
konservasi	bevaring	konservasi	bevaring	N;SG	N;INDF;MASC+FEM;SG
konservasi	bevarelse	konservasi	bevarelse	N;SG	N;INDF;MASC+FEM;SG
konservasi	konservering	konservasi	konservering	N;SG	N;INDF;MASC+FEM;SG
asmara	romance	asmara	romance	N;SG	N;INDF;MASC+FEM;SG
asmara	romantik	asmara	romantik	N;SG	N;INDF;MASC+FEM;SG
pelopor	pioneer	pelopor	pione	N;SG	N;INDF;MASC+FEM;SG
pelopor	pioner	pelopor	pion	N;SG	N;INDF;MASC+FEM;SG
diploma	eksamensbevis	diploma	eksamensbevis	N	N;INDF;NEUT;SG
diploma	diplom	diploma	diplom	N	N;INDF;NEUT;SG
diploma	diplomer	diploma	diplom	N	N;INDF;MASC+FEM;PL
diploma	eksamensbeviser	diploma	eksamensbeviser	N	N;INDF;NEUT;PL
penyerahan	abdikation	penserahan	abdikation	N;SG	N;INDF;MASC+FEM;SG
penyerahan	indgivelse	penserahan	indgivelse	N;SG	N;INDF;MASC+FEM;SG
penyerahan	forelæggelse	penserahan	forelæggelse	N;SG	N;INDF;MASC+FEM;SG
penyerahan	fremlæggelse	penserahan	fremlæggelse	N;SG	N;INDF;MASC+FEM;SG
penyerahan	underkastelse	penserahan	underkastelse	N;SG	N;INDF;MASC+FEM;SG
paksa	kraft	paksa	kraft	N;SG;ACT	N;INDF;MASC+FEM;SG
ditawarkan	tilbydes	ditawarkan	tilbyde	V;SG;PASS	V;IND;PRS;FIN;PASS
ditawarkan	tilbudte	ditawarkan	tilbudt	V;SG;PASS	V;SG;PST;V.PTCP
ditawarkan	tilbudt	ditawarkan	tilbudt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditawarkan	udbudt	ditawarkan	udbudt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
evaluasi	evaluering	evaluasi	evaluering	N;SG	N;INDF;MASC+FEM;SG
evaluasi	vurdering	evaluasi	vurdering	N;SG	N;INDF;MASC+FEM;SG
evaluasi	bedømmelse	evaluasi	bedømmelse	N;SG	N;INDF;MASC+FEM;SG
membalas	svarede	menbalas	svare	V;SG;ACT	V;IND;PST;FIN;ACT
membalas	besvaret	menbalas	besvar	V;SG;ACT	V;INDF;SG;PST;V.PTCP
pemanfaatan	udnyttelse	penmanfaatan	udnyttelse	N;SG	N;INDF;MASC+FEM;SG
pemanfaatan	udnyttelsesgrad	penmanfaatan	udnyttelsesgrad	N;SG	N;INDF;MASC+FEM;SG
terbitan	offentliggørelse	terbitan	offentliggørelse	N;SG	N;INDF;MASC+FEM;SG
terbitan	udgivelse	terbitan	udgivelse	N;SG	N;INDF;MASC+FEM;SG
terbitan	forlagsvirksomhed	terbitan	forlagsvirksomhed	N;SG	N;INDF;MASC+FEM;SG
terbitan	offentliggørelse	terbitan	offentliggørelse	N;SG	N;INDF;MASC+FEM;SG
terbitan	udgivelse	terbitan	udgivelse	N;SG	N;INDF;MASC+FEM;SG
terbitan	publikation	terbitan	publikation	N;SG	N;INDF;MASC+FEM;SG
intel	efterretninger	intel	efterretning	N	N;INDF;MASC+FEM;PL
proposal	forslaget	proposal	forslag	N;SG	N;DEF;NEUT;SG
lisan	mundtlig	lisan	mundtlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
lisan	verbal	lisan	verbal	ADJ;SG	ADJ;INDF;MASC+FEM;SG
kelemahan	svaghed	kelemahan	svaghed	N;SG	N;INDF;MASC+FEM;SG
kelemahan	svækkelse	kelemahan	svækkelse	N;SG	N;INDF;MASC+FEM;SG
kelemahan	ulempe	kelemahan	ulempe	N;SG	N;INDF;MASC+FEM;SG
janda	enke	janda	enke	N;SG	N;INDF;MASC+FEM;SG
janda	enkemand	janda	enkemand	N;SG	N;INDF;MASC+FEM;SG
janda	enke	janda	enke	N;SG	N;INDF;MASC+FEM;SG
janda	enken	janda	enken	N;SG	N;INDF;MASC+FEM;SG
transit	transit	transit	transit	N	N;INDF;MASC+FEM;SG
transit	gennemrejse	transit	gennemrejse	N	N;INDF;NEUT;SG
transit	forsendelse	transit	forsendelse	N	N;INDF;MASC+FEM;SG
mengikat	binde	menikat	binde	V;SG;ACT	V;NFIN;ACT
mengikat	bindende	menikat	binde	V;SG;ACT	V;PRS;V.PTCP
futsal	futsal	futsal	futsal	N	N;INDF;MASC+FEM;SG
astronom	astronom	astronom	astronom	N;SG	N;INDF;MASC+FEM;SG
kebaikan	venlighed	kebaikan	venlighed	N;SG	N;INDF;MASC+FEM;SG
kebaikan	dyd	kebaikan	dyd	N;SG	N;INDF;MASC+FEM;SG
kebaikan	godhed	kebaikan	godhed	N;SG	N;INDF;MASC+FEM;SG
pandai	klog	pandai	klog	ADJ;SG	ADJ;INDF;MASC+FEM;SG
pandai	smart	pandai	smart	ADJ;SG	ADJ;INDF;SG
keanggotaan	medlemskab	keanggotaan	medlemskab	N;SG	N;INDF;NEUT;SG
keanggotaan	medlemsskab	keanggotaan	medlemsskab	N;SG	N;INDF;NEUT;SG
memeluk	kramme	menpeluk	kramme	V;SG;ACT	V;NFIN;ACT
selir	kurtisane	selir	kurtisan	N	N;INDF;MASC+FEM;SG
selir	konkubine	selir	konkubin	N	N;INDF;MASC+FEM;SG
membiarkan	lader	menbiarkan	lade	V;SG;ACT	V;IND;PRS;FIN;ACT
diraih	opnået	diraih	opnå	V;SG;PASS	V;INDF;SG;PST;V.PTCP
grafik	diagram	grafik	diagram	N	N;INDF;NEUT;SG
grafik	figur	grafik	figur	N	N;INDF;MASC+FEM;SG
grafik	graf	grafik	graf	N	N;INDF;MASC+FEM;SG
grafik	diagram	grafik	diagram	N	N;INDF;NEUT;SG
grafik	figur	grafik	figur	N	N;INDF;MASC+FEM;SG
grafik	figurerne	grafik	figur	N	N;DEF;MASC+FEM;PL
grafik	grafer	grafik	graf	N	N;INDF;MASC+FEM;PL
grafik	diagrammer	grafik	diagrammer	N	N;INDF;MASC+FEM;PL
grafik	grafik	grafik	grafik	N	N;INDF;MASC+FEM;SG
pencapaian	præstation	pencapaian	præstation	N;SG	N;INDF;MASC+FEM;SG
pencapaian	bedrift	pencapaian	bedrift	N;SG	N;INDF;MASC+FEM;SG
logika	logik	logika	logik	N;SG	N;INDF;MASC+FEM;SG
menjatuhkan	falder	menjatuhkan	falde	V;SG;ACT	V;IND;PRS;FIN;ACT
menjatuhkan	dropper	menjatuhkan	droppe	V;SG;ACT	V;IND;PRS;FIN;ACT
menjatuhkan	faldt	menjatuhkan	falde	V;SG;ACT	V;IND;PST;FIN;ACT
menjatuhkan	droppet	menjatuhkan	droppe	V;SG;ACT	V;INDF;SG;PST;V.PTCP
payung	paraply	payung	paraply	N;SG	N;INDF;MASC+FEM;SG
biola	violin	biola	violin	N;SG	N;INDF;MASC+FEM;SG
biola	violin	biola	violin	N;SG	N;INDF;MASC+FEM;SG
kesamaan	ligheden	kesamaan	lighed	N;SG	N;DEF;MASC+FEM;SG
kesamaan	lighed	kesamaan	lighed	N;SG	N;INDF;MASC+FEM;SG
pengumuman	meddelelse	penumuman	meddelelse	N;SG	N;INDF;MASC+FEM;SG
pengumuman	bekendtgørelse	penumuman	bekendtgørelse	N;SG	N;INDF;MASC+FEM;SG
pengumuman	udmelding	penumuman	udmelding	N;SG	N;INDF;MASC+FEM;SG
pengumuman	annoncering	penumuman	annoncering	N;SG	N;INDF;MASC+FEM;SG
rabu	onsdag	rabu	onsdag	N;SG	N;INDF;MASC+FEM;SG
rabu	onsdagen	rabu	onsdag	N;SG	N;DEF;MASC+FEM;SG
membakar	brænder	menbakar	brænde	V;SG;ACT	V;IND;PRS;FIN;ACT
membakar	brænd	menbakar	brænd	V;SG;ACT	V;IMP
membakar	brænder	menbakar	brænde	V;SG;ACT	V;IND;PRS;FIN;ACT
membakar	brænde	menbakar	brænde	V;SG;ACT	V;NFIN;ACT
membakar	brændende	menbakar	brænde	V;SG;ACT	V;PRS;V.PTCP
membakar	brænder	menbakar	brænde	V;SG;ACT	V;IND;PRS;FIN;ACT
membakar	brænde	menbakar	brænde	V;SG;ACT	V;NFIN;ACT
monyet	aben	monyet	aben	N;SG	N;INDF;MASC+FEM;SG
monyet	abe	monyet	abe	N;SG	N;INDF;MASC+FEM;SG
monyet	monkey	monyet	monkey	N;SG	N;INDF;NEUT;SG
tarif	rate	tarif	rate	N;SG	N;INDF;MASC+FEM;SG
tarif	sats	tarif	sats	N;SG	N;INDF;MASC+FEM;SG
tarif	taksten	tarif	takst	N;SG	N;DEF;MASC+FEM;SG
tarif	takst	tarif	takst	N;SG	N;INDF;MASC+FEM;SG
pengenalan	introduktion	penkenalan	introduktion	N;SG	N;INDF;MASC+FEM;SG
pengenalan	indledning	penkenalan	indledning	N;SG	N;INDF;MASC+FEM;SG
mengamati	observere	menamati	observere	V;SG;ACT	V;NFIN;ACT
resep	recept	resep	recept	N;SG	N;INDF;MASC+FEM;SG
resep	opskrift	resep	opskrift	N;SG	N;INDF;MASC+FEM;SG
resep	opskriften	resep	opskrift	N;SG	N;DEF;MASC+FEM;SG
asap	ryg	asap	ryg	N;SG	N;INDF;MASC+FEM;SG
asap	røg	asap	røg	N;SG	N;INDF;MASC+FEM;SG
asap	asap	asap	asap	N;SG	N;INDF;MASC+FEM;SG
perpindahan	forskydning	perpindahan	forskydning	N;SG	N;INDF;MASC+FEM;SG
pencetak	printer	pencetak	print	N;SG	N;INDF;MASC+FEM;SG
pencetak	printeren	pencetak	printer	N;SG	N;DEF;MASC+FEM;SG
dibubarkan	opløst	dibubarkan	opløse	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibubarkan	afskediget	dibubarkan	afskedige	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibubarkan	afvist	dibubarkan	afvise	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibubarkan	opløst	dibubarkan	opløse	V;SG;PASS	V;INDF;SG;PST;V.PTCP
masukan	input	masukan	input	N;SG	N;INDF;NEUT;SG
masukan	indtræden	masukan	indtræden	N;SG	N;INDF;MASC+FEM;SG
masukan	indgang	masukan	indgang	N;SG	N;INDF;MASC+FEM;SG
masukan	indrejse	masukan	indrejse	N;SG	N;INDF;MASC+FEM;SG
masukan	tilbagemelding	masukan	tilbagemelding	N;SG	N;INDF;MASC+FEM;SG
masukan	feedback	masukan	feedback	N;SG	N;INDF;MASC+FEM;SG
punk	punk	punk	punk	N	N;INDF;MASC+FEM;SG
nitrogen	kvælstof	nitrogen	kvælstof	N	N;INDF;NEUT;SG
nitrogen	nitrogen	nitrogen	nitrog	N	N;INDF;MASC+FEM;SG
berburu	jage	berburu	jage	V;SG;ACT	V;NFIN;ACT
berburu	jage	berburu	jage	V;SG;ACT	V;NFIN;ACT
adu	adu	adu	adu	N;SG;ACT	N;INDF;MASC+FEM;SG
perpanjangan	fornyelse	perpanjangan	fornyelse	N;SG	N;INDF;MASC+FEM;SG
perpanjangan	forlængelse	perpanjangan	forlængelse	N;SG	N;INDF;MASC+FEM;SG
mengidentifikasi	identificere	menidentifikasi	identificere	V;SG;ACT	V;NFIN;ACT
mengidentifikasi	identificeret	menidentifikasi	identificere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
mengidentifikasi	identificere	menidentifikasi	identificere	V;SG;ACT	V;NFIN;ACT
mengidentifikasi	identificerer	menidentifikasi	identificere	V;SG;ACT	V;IND;PRS;FIN;ACT
pilar	søjle	pilar	søjle	N;SG	N;INDF;MASC+FEM;SG
diajarkan	lært	diajarkan	lære	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diajarkan	undervist	diajarkan	undervist	V;SG;PASS	V;INDF;SG;PST;V.PTCP
aula	hallen	aula	hal	N;SG	N;DEF;MASC+FEM;SG
aula	sal	aula	sal	N;SG	N;INDF;MASC+FEM;SG
magnet	magnet	magnet	magnet	N	N;INDF;MASC+FEM;SG
magnet	magnetisme	magnet	magnetisme	N	N;INDF;MASC+FEM;SG
magnet	magneter	magnet	magnet	N	N;INDF;MASC+FEM;PL
pendaftaran	registret	pendaftaran	registret	N;SG	N;DEF;NEUT;SG
pendaftaran	registrering	pendaftaran	registrering	N;SG	N;INDF;MASC+FEM;SG
pendaftaran	tilmelding	pendaftaran	tilmelding	N;SG	N;INDF;MASC+FEM;SG
pendaftaran	indregistrering	pendaftaran	indregistrering	N;SG	N;INDF;MASC+FEM;SG
ekspansi	udvidelse	ekspansi	udvidelse	N;SG	N;INDF;MASC+FEM;SG
ekspansi	udbygning	ekspansi	udbygning	N;SG	N;INDF;MASC+FEM;SG
ekspansi	ekspansion	ekspansi	ekspansion	N;SG	N;INDF;MASC+FEM;SG
pengungsi	flygtning	penkungsi	flygtning	N;SG	N;INDF;MASC+FEM;SG
jaminan	garanti	jaminan	garanti	N;SG	N;INDF;MASC+FEM;SG
jaminan	kaution	jaminan	kaution	N;SG	N;INDF;MASC+FEM;SG
jaminan	garanti	jaminan	garanti	N;SG	N;INDF;MASC+FEM;SG
eksperimen	forsøg	eksperimen	forsøg	N;SG	N;INDF;NEUT;SG
eksperimen	eksperiment	eksperimen	eksperiment	N;SG	N;INDF;NEUT;SG
eksperimen	forsøg	eksperimen	forsøg	N;SG	N;INDF;NEUT;SG
eksperimen	eksperimentet	eksperimen	eksperiment	N;SG	N;DEF;NEUT;SG
dibakar	forbrændt	dibakar	forbrændt	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibakar	brændt	dibakar	brænde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dibakar	brændt	dibakar	brænde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
figur	figur	figur	figur	N;SG	N;INDF;MASC+FEM;SG
eksklusif	eksklusivt	eksklusif	eksklusiv	ADJ;SG	ADJ;INDF;NEUT;SG
eksklusif	eksklusiv	eksklusif	eksklusiv	ADJ;SG	ADJ;INDF;MASC+FEM;SG
perselisihan	strid	perselisihan	strid	N;SG	N;INDF;MASC+FEM;SG
perselisihan	tvist	perselisihan	tvist	N;SG	N;INDF;NEUT;SG
perselisihan	strid	perselisihan	strid	N;SG	N;INDF;MASC+FEM;SG
perselisihan	uoverensstemmelse	perselisihan	uoverensstemmelse	N;SG	N;INDF;MASC+FEM;SG
hipotesis	hypotese	hipotesis	hypotes	N	N;INDF;MASC+FEM;SG
dituduh	tiltalt	dituduh	tiltale	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dituduh	beskyldt	dituduh	beskylde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dituduh	anklaget	dituduh	anklage	V;SG;PASS	V;INDF;SG;PST;V.PTCP
perancang	designer	penrancang	designe	N;SG	N;INDF;MASC+FEM;SG
rating	bedømmelse	rating	bedømmelse	N	N;INDF;MASC+FEM;SG
rating	kreditvurdering	rating	kreditvurdering	N	N;INDF;MASC+FEM;SG
rating	rating	rating	rating	N	N;INDF;MASC+FEM;SG
rating	ratings	rating	rating	N	N;INDF;MASC+FEM;SG
rating	vurderinger	rating	vurdering	N	N;INDF;MASC+FEM;PL
rating	bedømmelser	rating	bedømmelse	N	N;INDF;MASC+FEM;PL
berkelanjutan	opretholdt	berkelanjutan	opretholde	V;SG;ACT	V;INDF;SG;PST;V.PTCP
berkelanjutan	fortsatte	berkelanjutan	fortsætte	V;SG;ACT	V;PST;V.PTCP
dilayani	tjent	dilayani	tjene	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dilayani	serveres	dilayani	servere	V;SG;PASS	V;IND;PRS;FIN;PASS
dilayani	serveret	dilayani	servere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dilayani	forkyndt	dilayani	forkynde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dilayani	afsonet	dilayani	afson	V;SG;PASS	V;INDF;SG;PST;V.PTCP
tombak	spyd	tombak	spyd	N;SG	N;INDF;NEUT;SG
apartemen	lejligheden	apartemen	lejlighed	N;SG	N;DEF;MASC+FEM;SG
apartemen	lejlighed	apartemen	lejlighed	N;SG	N;INDF;MASC+FEM;SG
apartemen	loft	apartemen	loft	N;SG	N;INDF;NEUT;SG
cetakan	aftryk	cetakan	aftryk	N;SG	N;INDF;NEUT;SG
cetakan	udskrift	cetakan	udskrift	N;SG	N;INDF;MASC+FEM;SG
khawatir	urolig	khawatir	urolig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
mempertimbangkan	overvejer	menpertimbangkan	overveje	V;SG;ACT	V;IND;PRS;FIN;ACT
mempertimbangkan	overveje	menpertimbangkan	overveje	V;SG;ACT	V;NFIN;ACT
tawanan	fangen	tawanan	fange	N;SG	N;DEF;MASC+FEM;SG
tawanan	fangenskab	tawanan	fangenskab	N;SG	N;INDF;MASC+FEM;SG
menonton	se	mentonton	se	V;SG;ACT	V;NFIN;ACT
menonton	kigger	mentonton	kigge	V;SG;ACT	V;IND;PRS;FIN;ACT
menonton	ser	mentonton	se	V;SG;ACT	V;IND;PRS;FIN;ACT
voli	volley	voli	volley	N;SG	N;INDF;MASC+FEM;SG
voli	volleyball	voli	volleyball	N;SG	N;INDF;MASC+FEM;SG
kompetensi	kompetencer	kompetensi	kompetence	N;SG	N;INDF;MASC+FEM;SG
kompetensi	kompetence	kompetensi	kompetence	N;SG	N;INDF;MASC+FEM;SG
kompetensi	kompetencer	kompetensi	kompetence	N;SG	N;INDF;MASC+FEM;SG
kompetensi	kompetencer	kompetensi	kompetence	N;SG	N;INDF;MASC+FEM;SG
kompetensi	kompetence	kompetensi	kompetence	N;SG	N;INDF;MASC+FEM;SG
flash	flash	flash	flash	N	N;INDF;MASC+FEM;SG
flash	blitz	flash	blitz	N	N;INDF;NEUT;SG
flash	blink	flash	blink	N	N;INDF;NEUT;SG
diplomat	diplomat	diplomat	diplomat	N	N;INDF;MASC+FEM;SG
diplomat	diplomater	diplomat	diplomat	N	N;INDF;MASC+FEM;PL
hambatan	hindring	hambatan	hindring	N;SG	N;INDF;MASC+FEM;SG
hambatan	forhindring	hambatan	forhindring	N;SG	N;INDF;MASC+FEM;SG
menangis	græder	mentangis	græde	V;SG;ACT	V;IND;PRS;FIN;ACT
menangis	græd	mentangis	græde	V;SG;ACT	V;IND;PST;FIN;ACT
menangis	græder	mentangis	græde	V;SG;ACT	V;IND;PRS;FIN;ACT
menangis	græde	mentangis	græde	V;SG;ACT	V;NFIN;ACT
menangis	græd	mentangis	græde	V;SG;ACT	V;IND;PST;FIN;ACT
menangis	grædt	mentangis	græde	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menangis	græd	mentangis	græde	V;SG;ACT	V;IND;PST;FIN;ACT
menangis	græder	mentangis	græde	V;SG;ACT	V;IND;PRS;FIN;ACT
menangis	tuder	mentangis	tud	V;SG;ACT	V;IND;PRS;FIN;ACT
bajak	rover	bajak	rove	N	N;INDF;MASC+FEM;SG
bajak	plov	bajak	plov	N	N;INDF;MASC+FEM;SG
bajak	ludere	bajak	luder	N	N;INDF;MASC+FEM;PL
bajak	plov	bajak	plov	N	N;INDF;MASC+FEM;SG
penyunting	chefredaktør	penyunting	chefredaktør	N	N;INDF;MASC+FEM;SG
penyunting	editor	penyunting	editor	N	N;INDF;MASC+FEM;SG
penyunting	redigering	penyunting	redigering	N	N;INDF;MASC+FEM;SG
penyunting	redaktør	penyunting	redaktør	N	N;INDF;MASC+FEM;SG
penyunting	udgivere	penyunting	udgiver	N	N;INDF;MASC+FEM;PL
penyunting	redaktører	penyunting	redaktør	N	N;INDF;MASC+FEM;PL
persimpangan	krydset	persimpangan	kryds	N;SG	N;DEF;NEUT;SG
persimpangan	junction	persimpangan	junction	N;SG	N;INDF;MASC+FEM;SG
persimpangan	korsvej	persimpangan	korsvej	N;SG	N;INDF;MASC+FEM;SG
persimpangan	skillevej	persimpangan	skillevej	N;SG	N;INDF;MASC+FEM;SG
selamanya	forever	selama	foreve	N;SG	N;INDF;MASC+FEM;SG
kepresidenan	præsidentens	kepresidenan	præsident	N;SG	N;GEN;DEF;MASC+FEM;SG
kepresidenan	formandskabet	kepresidenan	formandskab	N;SG	N;DEF;NEUT;SG
kepresidenan	formandskab	kepresidenan	formandskab	N;SG	N;INDF;NEUT;SG
penyihir	guiden	pensihir	guid	N;SG	N;DEF;MASC+FEM;SG
penyihir	troldmanden	pensihir	troldmand	N;SG	N;DEF;MASC+FEM;SG
penyihir	troldmand	pensihir	troldmand	N;SG	N;INDF;MASC+FEM;SG
penyihir	guide	pensihir	guide	N;SG	N;INDF;MASC+FEM;SG
penyihir	heksen	pensihir	heksen	N;SG	N;DEF;MASC+FEM;SG
penyihir	heks	pensihir	heks	N;SG	N;INDF;MASC+FEM;SG
penyihir	magiker	pensihir	magik	N;SG	N;INDF;MASC+FEM;SG
penyihir	tryllekunstner	pensihir	tryllekunstner	N;SG	N;INDF;MASC+FEM;SG
badak	næsehorn	badak	næsehorn	N;SG	N;INDF;NEUT;SG
badak	næsehorn	badak	næsehorn	N;SG	N;INDF;NEUT;SG
piagam	charter	piagam	charte	N;SG	N;INDF;MASC+FEM;SG
piagam	charteret	piagam	chartere	N;SG	N;DEF;NEUT;SG
piagam	chartret	piagam	chartret	N;SG	N;DEF;NEUT;SG
terkecil	mindste	terkecil	lille	ADJ;RL;SG	ADJ;DEF;RL
revolusioner	revolutionær	revolusioner	revolutionær	ADJ;SG	ADJ;INDF;MASC+FEM;SG
investor	investor	investor	investor	N;SG	N;INDF;MASC+FEM;SG
investor	investors	investor	investors	N;SG	N;INDF;MASC+FEM;SG
investor	investoren	investor	investor	N;SG	N;DEF;MASC+FEM;SG
peri	alf	penri	al	N;SG	N;INDF;MASC+FEM;SG
peri	nisse	penri	nisse	N;SG	N;INDF;MASC+FEM;SG
peri	feen	penri	feen	N;SG	N;INDF;MASC+FEM;SG
entitas	enhed	entitas	enhed	N;SG	N;INDF;MASC+FEM;SG
dipahami	forstået	dipahami	forstå	V;SG;PASS	V;INDF;SG;PST;V.PTCP
instansi	instans	instansi	instans	N;SG	N;INDF;MASC+FEM;SG
budidaya	dyrkning	budidaya	dyrkning	N;SG	N;INDF;MASC+FEM;SG
budidaya	akvakultur	budidaya	akvakultur	N;SG	N;INDF;MASC+FEM;SG
dikendalikan	styret	dikendalikan	styre	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dikendalikan	kontrolleret	dikendalikan	kontrollere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
keponakan	nevø	keponakan	nevø	N;SG	N;INDF;MASC+FEM;SG
keponakan	niece	keponakan	niece	N;SG	N;INDF;MASC+FEM;SG
