ve	och	ve	och	CONJ	CONJ
azınlık	minoritet	azınlık	minoritet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
fakülte	fakulteten	fakül	fakultet	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
çıkmak	dejtar	çık	dejta	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
makaleler	artiklar	makale	artikel	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
makaleler	artiklarna	makale	artikel	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
makaleler	uppsatser	makale	uppsats	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
futbolcular	fotbollsspelare	futbolcu	fotbollsspelare	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
danışma	samråd	danış	samråd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
danışma	konsult	danış	konsult	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
danışma	rådgivning	danış	rådgivning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
danışma	konsultation	danış	konsultation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
danışma	samråd	danış	samråd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
danışma	rådgivning	danış	rådgivning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bağışıklık	immun	bağışıklık	immun	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bağışıklık	immunitet	bağışıklık	immunitet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
akışı	flöde	akış	flö	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
akışı	flödet	akış	flöd	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
sorular	undersökningar	soru	undersökning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
sorular	förfrågningar	soru	förfrågning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
sorular	frågor	soru	fråga	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
araplar	araber	arap	araber	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
çiçeği	blossom	çiçek	blossom	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
çiçeği	blomma	çiçek	blomma	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
çiçeği	blomman	çiçek	blomma	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
gözler	ögon	göz	ögon	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
yöntemler	metoderna	yöntem	metod	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
yöntemler	metoder	yöntem	metod	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
denizcilik	maritime	denizcilik	maritime	N;NOM;SG;3	N;NOM;MASC+FEM;SG
denizcilik	marin	denizcilik	marin	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
denizcilik	marinsoldat	denizcilik	marinsoldat	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
balıkçılık	fiskeri	balıkçılık	fiskeri	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
balıkçılık	fisket	balıkçılık	fiske	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
balıkçılık	fiske	balıkçılık	fiske	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
balıkçılık	fiskeri	balıkçılık	fiskeri	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
balıkçılık	fiske	balıkçılık	fiske	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
balıkçılık	fisket	balıkçılık	fiske	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
balıkçılık	fiske	balıkçılık	fiske	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
taraftar	fläkt	taraf	fläkt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
taraftar	fan	taraf	fan	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yıldızları	stjärnor	yıldız	stjärna	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
blog	blog	blog	blog	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
blog	bloggen	blog	blogg	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
blog	blogg	blog	blogg	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
üniversiteler	universiteten	üniversite	universitet	N;NOM;PL;3	N;NOM;DEF;NEUT;PL
üniversiteler	högskolor	üniversite	högskola	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kelebek	fjäril	kelebek	fjäril	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dikkatli	försiktiga	dikkatli	försiktig	ADJ	ADJ;NOM;PL
dikkatli	försiktig	dikkatli	försiktig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
araştırmacılar	forskare	araştır	forskare	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
araştırmacılar	utredare	araştır	utredare	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
araştırmacılar	utredarna	araştır	utredare	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
yetenek	färdighet	yetenek	färdighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yetenek	skicklighet	yetenek	skicklighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yetenek	begåvning	yetenek	begåvning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yetenek	talang	yetenek	talang	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yetenek	förmågan	yetenek	förmåga	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
yetenek	förmåga	yetenek	förmåga	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
malzemeler	beståndsdelar	malzeme	beståndsdel	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
malzemeler	ingredienser	malzeme	ingrediens	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
malzemeler	förnödenheter	malzeme	förnödenhet	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
malzemeler	leveranser	malzeme	leverans	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
listeler	listor	liste	listor	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
listeler	förteckningar	liste	förteckning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
sesleri	röster	ses	röst	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ölçüm	mätning	ölçüm	mätning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ölçüm	måttet	ölçüm	måtten	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
ölçüm	åtgärd	ölçüm	åtgärd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ölçüm	mätning	ölçüm	mätning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ölçüm	värdering	ölçüm	värdering	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ölçüm	mått	ölçüm	mått	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yenildi	besegrades	yenil	besegra	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;PASS
tutulan	innehas	tut	inneha	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
tutulan	hölls	tut	hålla	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;FIN;PASS
tutulan	hålls	tut	hålla	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
tutulan	behålls	tut	behålla	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
strateji	strategin	strateji	strategi	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
strateji	strategi	strateji	strategi	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kuruluşlar	organisationer	kuruluş	organisation	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kuruluşlar	organisationer	kuruluş	organisation	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kuruluşlar	institutioner	kuruluş	institution	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kuruluşlar	institutionerna	kuruluş	institution	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
yükleme	laddas	yükle	ladda	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN;PASS
yükleme	laddar	yükle	ladda	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
yükleme	installerar	yükle	installera	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
bak	titta	bak	titta	V;PFV;IMP;SG;2;POS;PRS	V;IMP;FIN;ACT
başlatılan	lanseras	başla	lansera	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NFIN;PASS
pennsylvania	pennsylvania	pennsylvani	pennsylvani	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
görüntüler	avbildningar	görüntü	avbildning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
görüntüler	bilder	görüntü	bild	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
görüntüler	bildskärmar	görüntü	bildskärm	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ağzı	mun	ağzı	mun	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ağzı	munnen	ağzı	mun	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
işlemler	transaktioner	işlem	transaktion	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
işlemler	operationer	işlem	operation	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
işlemler	transaktioner	işlem	transaktion	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kurumlar	institutioner	kurum	institution	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kurumlar	institutionerna	kurum	institution	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
öneri	rekommendation	öneri	rekommendation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
öncelikli	prioriterat	öncelikli	prioriterad	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
öncelikli	prioriterad	öncelikli	prioriterad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rehberi	katalogen	rehber	katalog	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
rehberi	katalog	rehber	katalog	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
rehberi	vägledning	rehber	vägledning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
rehberi	guiden	rehber	guid	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
rehberi	vägvisare	rehber	vägvis	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
rehberi	guide	rehber	gui	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hizmetler	tjänster	hizmet	tjänst	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başlıklar	ämnen	başlık	ämne	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
başlıklar	huvuden	başlık	huvud	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
başlıklar	rubriker	başlık	rubrik	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başlıklar	titlar	başlık	titla	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başlıklar	fanor	başlık	fina	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başlıklar	banderoller	başlık	banderolla	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başlıklar	rubriker	başlık	rubrik	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başlıklar	rubrikerna	başlık	rubrik	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
palace	palatset	palace	palats	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
palace	palats	palace	palats	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
palace	palace	palace	palace	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
palace	slott	palace	slott	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kırdı	bröt	kır	bryta	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düşmüş	föll	düş	föll	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düşmüş	trillade	düş	trilla	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düşmüş	ramlade	düş	ramla	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
düşmüş	fallit	düş	falla	V;PFV;NFH;IND;SG;3;POS;PST	V;V.CVB;ACT
düşmüş	ramlat	düş	ramla	V;PFV;NFH;IND;SG;3;POS;PST	V;V.CVB;ACT
düşmüş	stupade	düş	stupa	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
denklemi	ekvation	denklem	ekvation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ilkeleri	principerna	ilke	princip	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
ilkeleri	principer	ilke	princip	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ilkeleri	policyer	ilke	policy	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
denetimi	revisionen	denetim	revision	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
denetimi	revision	denetim	revision	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
anlaşmazlık	oenighet	anlaşmazlık	oenighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
anlaşmazlık	oenighet	anlaşmazlık	oenighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
anlaşmazlık	konflikten	anlaşmazlık	konflikt	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
anlaşmazlık	konflikt	anlaşmazlık	konflikt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
anlaşmazlık	tvist	anlaşmazlık	tvist	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
anlaşmazlık	dispyt	anlaşmazlık	dispyt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
okullar	skolor	okul	skola	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
okullar	skolorna	okul	skola	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
kardeşleri	syskonen	kardeş	syskon	N;NOM;PL;3	N;NOM;DEF;NEUT;PL
kardeşleri	syskon	kardeş	syskon	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
çabaları	insatser	çaba	insats	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
çabaları	ansträngningar	çaba	ansträngning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
hikaye	berättelse	hika	berättelse	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hikaye	händelse	hika	händelse	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hikaye	story	hika	story	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hikaye	historia	hika	historia	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
karışımı	blandning	karışım	blandning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
cenazesi	begravningen	cenaze	begravning	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
cenazesi	begravning	cenaze	begravning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
fiat	fiat	fiat	fia	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
hücreler	celler	hücre	cell	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
ormanları	skogarna	orman	skogare	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
ormanları	skogar	orman	skoga	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
gazeteciler	journalister	gazeteci	journalist	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
gazeteciler	reportrar	gazeteci	reportra	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
gazeteciler	journalister	gazeteci	journalist	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şartlar	förutsättningar	şart	förutsättning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şartlar	villkor	şart	villkor	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
şartlar	förhållanden	şart	förhållande	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
şartlar	krav	şart	krav	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
şartlar	termer	şart	term	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şartlar	begrepp	şart	begrepp	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
şartlar	villkor	şart	villkor	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
selamlar	hälsningar	selam	hälsning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
duruyor	står	dur	stå	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PRS;FIN;ACT
depremi	jordskalv	deprem	jordskalv	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
depremi	jordbävningen	deprem	jordbävning	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
depremi	jordbävning	deprem	jordbävning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
seçti	valde	seç	välja	V;PFV;IND;SG;3;POS;PST	V;IND;PST;FIN;ACT
ayakkabı	sko	ayakkabı	sko	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
öğrenmek	lär	öğren	lära	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
ibadet	gudstjänst	ibadet	gudstjänst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ibadet	tillbedjan	ibadet	tillbedjan	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ibadet	dyrkan	ibadet	dyrka	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
garden	trädgård	garden	trädgård	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
garden	trädgården	garden	trädgård	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
kendiliğinden	spontant	kendiliğinden	spontan	ADV	ADV
kendiliğinden	spontant	kendiliğinden	spontan	ADV	ADV
danışmanlık	rådgivning	danışmanlık	rådgivning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
danışmanlık	samråd	danışmanlık	samråd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
danışmanlık	konsult	danışmanlık	konsult	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
danışmanlık	rådgivning	danışmanlık	rådgivning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
danışmanlık	rådgivning	danışmanlık	rådgivning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
temsilciler	representanter	temsilci	representant	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
temsilciler	företrädare	temsilci	företrädare	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
toyota	toyota	toyo	toyot	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sesler	röster	ses	röst	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
davranışları	beteenden	davranış	beteende	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
davranışları	beteenden	davranış	beteende	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
davranışları	beteenden	davranış	beteende	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
vatandaşlık	medborgarskap	vatandaşlık	medborgarskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
gitmiş	åkt	git	åkt	V;PFV;NFH;IND;SG;3;POS;PST	V;V.CVB;ACT
gitmiş	gått	git	gå	V;PFV;NFH;IND;SG;3;POS;PST	V;V.CVB;ACT
veritabanı	databas	verit	databa	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
veritabanı	databasen	verit	databas	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
yazarlık	författarskap	yazarlık	författarskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yazarlık	skrift	yazarlık	skrift	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yazarlık	skrivning	yazarlık	skrivning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
insanlık	medmänsklighet	insanlık	medmänsklighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
insanlık	mänsklighet	insanlık	mänsklighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
insanlık	mänskligheten	insanlık	mänsklighet	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
insanlık	mänskligheten	insanlık	mänsklighet	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
element	grundämnen	element	grundämn	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
element	inslag	element	inslag	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
element	element	element	element	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
element	elementet	element	elemente	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
element	element	element	element	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
havayolu	flygbolaget	havayolu	flygbolag	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
dedesi	farfar	dede	farfar	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dedesi	morfar	dede	morf	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sinagogu	synagogan	sinagogu	synagogan	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
biliyor	vet	bil	veta	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PRS;FIN;ACT
biliyor	vet	bil	veta	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PRS;FIN;ACT
peynir	ost	peynir	ost	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
peynir	ost	peynir	ost	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
modeller	modeller	model	modell	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
modeller	modellerna	model	modell	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
modeller	förlagor	model	förlaga	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
geçiyor	passerar	geç	passera	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PRS;FIN;ACT
geçiyor	passerar	geç	passera	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PRS;FIN;ACT
karakteristik	karakteristiska	karakteristik	karakteristisk	ADJ	ADJ;NOM;PL
karakteristik	karakteristisk	karakteristik	karakteristisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
şablonlar	mallar	şablon	malla	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
haklar	rättigheter	hak	rättighet	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
geliştirildi	utvecklades	geliş	utvecklad	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;PASS
geliştirildi	utvecklats	geliş	utveckla	V;PFV;IND;SG;3;POS;PST;PASS	V;V.CVB;PASS
tanrıça	gudinna	tanrıç	gudinn	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tanrıça	gudinnan	tanrıç	gudinna	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
hafıza	minnet	hafız	minn	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
hafıza	minne	hafız	man	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
hafıza	memory	hafız	memory	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
amaçlar	syften	amaç	syfte	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
amaçlar	målsättningar	amaç	målsättning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
amaçlar	syften	amaç	syfte	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
amaçlar	syften	amaç	syfte	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
amaçlar	målsättningar	amaç	målsättning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
öldürülen	mördas	öl	mörda	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;NFIN;PASS
öldürülen	mördats	öl	mörda	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.CVB;PASS
tankı	stridsvagn	tankı	stridsvagn	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tankı	tank	tankı	tank	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
station	järnvägsstation	station	järnvägsstation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
station	station	station	station	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
station	stationen	station	station	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
koşullar	förutsättningar	koş	förutsättning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
koşullar	villkor	koş	villkor	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
koşullar	förhållanden	koş	förhållande	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
koşullar	termer	koş	term	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
koşullar	begrepp	koş	begrepp	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
koşullar	villkor	koş	villkor	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
etkilenen	påverkas	etkile	påverka	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
danimarkalı	danskt	danimarkalı	danskt	ADJ	ADJ;NOM;INDF;NEUT;SG
danimarkalı	dansk	danimarkalı	dansk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
danimarkalı	dansk	danimarkalı	dansk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
niye	varför	niye	varför	ADV	ADV
yarın	morgondagen	yarın	morgondag	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
yarın	imorgon	yarın	imorgon	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tower	tower	tower	tow	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tower	torn	tower	torn	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tower	tornet	tower	torn	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
sohbet	konversation	sohbet	konversation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sohbet	samtal	sohbet	samtal	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sohbet	konversationen	sohbet	konversation	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
sohbet	chatten	sohbet	chatt	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
sohbet	chatt	sohbet	chatt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yöneticileri	chefer	yönetici	chef	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yöneticileri	administratörer	yönetici	administratör	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yöneticileri	handläggare	yönetici	handläggare	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yöneticileri	administratörer	yönetici	administratör	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yöneticileri	chefer	yönetici	chef	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
soğan	lök	soğ	lök	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
soğan	lök	soğ	lök	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dizayn	utformning	dizayn	utformning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dizayn	konstruktion	dizayn	konstruktion	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dizayn	design	dizayn	desig	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
