жлези	αδένες	жлез	άδενα	N;INDF;FEM;PL	N;NOM;MASC;PL
чужда	ξένο	чужд	ξένος	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
чужда	ξένη	чужд	ξένος	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
тестване	δοκιμή	тестване	δοκιμή	N;INDF;NEUT;SG	N;NOM;FEM;SG
авиацията	αεροπορία	авиация	αεροπορία	N;DEF;FEM;SG	N;NOM;FEM;SG
виното	οίνος	вино	οίνος	N;DEF;NEUT;SG	N;NOM;MASC;SG
виното	κρασί	вино	κρασί	N;DEF;NEUT;SG	N;NOM;NEUT;SG
пирот	πίροτ	пирот	πίροτ	N;INDF;MASC;SG	N
точна	ακριβής	точен	ακριβής	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
вулкани	ηφαίστεια	вулкан	ηφαίστεια	N;INDF;MASC;PL	N;NOM;NEUT;PL
психолози	ψυχολόγοι	психолог	ψυχολόγος	N;INDF;MASC;PL	N;NOM;MASC;PL
временен	προσωρινό	временя-(се)	προσωρινός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
временен	προσωρινή	временя-(се)	προσωρινός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
временен	προσωρινός	временя-(се)	προσωρινός	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
временен	προσωρινή	временя-(се)	προσωρινός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
временен	προσωρινός	временя-(се)	προσωρινός	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
графичен	γραφικό	графичен	γραφικός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
графичен	γραφικό	графичен	γραφικός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
графичен	γραφικός	графичен	γραφικός	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
водачите	οδηγούς	водач	οδηγός	N;DEF;MASC;PL	N;ACC;MASC;PL
водачите	οδηγοί	водач	οδηγός	N;DEF;MASC;PL	N;NOM;MASC;PL
ядрено	πυρηνικά	ядрен	πυρηνικός	ADV	ADV
вариации	διακυμάνσεις	вариация	διακύμανση	N;INDF;FEM;PL	N;NOM;FEM;PL
вариации	παραλλαγές	вариация	παραλλαγή	N;INDF;FEM;PL	N;NOM;FEM;PL
разход	κόστος	разход	κόστος	N;INDF;MASC;SG	N;NOM;NEUT;SG
разход	δαπάνη	разход	δαπάνη	N;INDF;MASC;SG	N;NOM;FEM;SG
атома	άτομο	атом	άτομο	N;DEF;MASC;SG	N;NOM;NEUT;SG
преместена	μεταφέρθηκε	преместя-(се)	μεταφέρω	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
преместена	κινήθηκε	преместя-(се)	κινώ	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
преместена	μετακινήθηκε	преместя-(се)	μετακινώ	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
преместена	συγκινημένος	преместя-(се)	συγκινημένος	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
клипове	βιντεο	клип	βιντεο	N;INDF;MASC;PL	N
искра	σπίθα	искра	σπίθα	N;INDF;FEM;SG	N;NOM;FEM;SG
недостиг	έλλειψη	недостиг	έλλειψη	N;INDF;MASC;SG	N;NOM;FEM;SG
недостиг	ανεπάρκεια	недостиг	ανεπάρκεια	N;INDF;MASC;SG	N;NOM;FEM;SG
недостиг	έλλειψη	недостиг	έλλειψη	N;INDF;MASC;SG	N;NOM;FEM;SG
земетресението	σεισμός	земетресение	σεισμός	N;DEF;NEUT;SG	N;NOM;MASC;SG
земетресението	σεισμό	земетресение	σεισμός	N;DEF;NEUT;SG	N;NOM;MASC;SG
логически	λογική	логически	λογικός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
логически	λογικό	логически	λογικός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
логически	λογική	логически	λογικός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
лео	λέων	лео	λέος	N;INDF;MASC;SG	N;NOM;MASC;SG
заем	δάνειο	заем	δάνειο	N;INDF;MASC;SG	N;NOM;NEUT;SG
хенриета	ενριέτα	хенрие	ενριέτα	N;INDF;FEM;SG	N
изключва	αποκλείει	изключвам	αποκλείω	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
извънредно	εξαιρετικά	извънредно	εξαιρετικά	ADV	ADV
наблюдавани	παρακολουθούνται	наблюдавам	παρακολουθώ	V;IPFV;INDF;PL;V.PTCP;PASS	V;IPFV;IND;PL;3;PRS;FIN;PASS
решетка	σχάρα	решетка	σχάρα	N;INDF;FEM;SG	N;NOM;FEM;SG
решетка	γκριλ	решетка	γκριλ	N;INDF;FEM;SG	N;NOM;NEUT;SG
решетка	σχάρα	решетка	σχάρα	N;INDF;FEM;SG	N;NOM;FEM;SG
решетка	ψησταριά	решетка	ψησταριά	N;INDF;FEM;SG	N;NOM;FEM;SG
решетка	πλέγμα	решетка	πλέγμα	N;INDF;FEM;SG	N;NOM;NEUT;SG
читатели	αναγνώστες	читател	αναγνώστης	N;INDF;MASC;PL	N;NOM;MASC;PL
корупция	διαφθορά	корупция	διαφθορά	N;INDF;FEM;SG	N;NOM;FEM;SG
социалисти	σοσιαλιστές	социалист	σοσιαλιστής	N;INDF;MASC;PL	N;NOM;MASC;PL
социалисти	σοσιαλιστών	социалист	σοσιαλιστής	N;INDF;MASC;PL	N;GEN;MASC;PL
симптомите	συμπτώματα	симптом	σύμπτωμα	N;DEF;MASC;PL	N;NOM;NEUT;PL
заводи	φυτά	завод	φυτώ	N;INDF;MASC;PL	N;NOM;NEUT;PL
заводи	εργοστάσια	завод	εργοστάσιο	N;INDF;MASC;PL	N;NOM;NEUT;PL
предотвратяване	πρόληψη	предотвратяване	πρόληψη	N;INDF;NEUT;SG	N;ACC;FEM;SG
коалицията	συνασπισμού	коалиция	συνασπισμός	N;DEF;FEM;SG	N;GEN;MASC;SG
коалицията	συνασπισμός	коалиция	συνασπισμός	N;DEF;FEM;SG	N;NOM;MASC;SG
коалицията	συνασπισμό	коалиция	συνασπισμός	N;DEF;FEM;SG	N;ACC;MASC;SG
политики	πολιτικές	политика	πολιτική	N;INDF;FEM;PL	N;NOM;FEM;PL
максимален	μέγιστος	максимален	μέγιστος	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
географ	γεωγράφος	географ	γεωγράφος	N;INDF;MASC;SG	N;NOM;MASC;SG
хармония	αρμονία	хармония	αρμονία	N;INDF;FEM;SG	N;NOM;FEM;SG
бъдещ	μελλοντικός	бъдещ	μελλοντικός	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
нацистите	ναζί	нацист	ναζί	N;DEF;MASC;PL	N;NOM;MASC;PL
загубите	απώλειες	загуба	απώλεια	N;DEF;FEM;PL	N;NOM;FEM;PL
загубите	ήττες	загуба	ήττα	N;DEF;FEM;PL	N;NOM;FEM;PL
загубите	ζημίες	загуба	ζημία	N;DEF;FEM;PL	N;NOM;FEM;PL
курбан	κουρμπάν	курбан	κουρμπάν	N;INDF;MASC;SG	N;VOC;MASC;SG
регистриран	εγγεγραμμένος	регистрирам	εγγεγραμμένος	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
регистриран	καταχωρημένο	регистрирам	καταχωρημένος	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
предпоставка	προϋπόθεση	предпоставка	προϋπόθεση	N;INDF;FEM;SG	N;ACC;FEM;SG
гущери	σαύρες	гущеря	σαύρα	N;INDF;MASC;PL	N;NOM;FEM;PL
горене	καύση	горене	καύση	N;INDF;NEUT;SG	N;NOM;FEM;SG
горене	καύσης	горене	καύση	N;INDF;NEUT;SG	N;GEN;FEM;SG
горене	καύση	горене	καύση	N;INDF;NEUT;SG	N;NOM;FEM;SG
горене	κάψιμο	горене	κάψιμο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
измислен	εφευρέθηκε	измисля	εφευρώ	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
фасадата	προσωπείο	фасада	προσωπείο	N;DEF;FEM;SG	N;NOM;NEUT;SG
фасадата	πρόσοψη	фасада	πρόσοψη	N;DEF;FEM;SG	N;NOM;FEM;SG
тежест	βάρος	тежест	βάρος	N;INDF;FEM;SG	N;ACC;NEUT;SG
тежест	φόρτος	тежест	φόρτος	N;INDF;FEM;SG	N;NOM;MASC;SG
тежест	επιβάρυνση	тежест	επιβάρυνση	N;INDF;FEM;SG	N;ACC;FEM;SG
тежест	βάρος	тежест	βάρος	N;INDF;FEM;SG	N;ACC;NEUT;SG
тежест	αυστηρότητα	тежест	αυστηρότητα	N;INDF;FEM;SG	N;ACC;FEM;SG
тежест	σοβαρότητα	тежест	σοβαρότητα	N;INDF;FEM;SG	N;ACC;FEM;SG
репутация	φήμη	репутация	φήμη	N;INDF;FEM;SG	N;ACC;FEM;SG
репутация	υπόληψη	репутация	υπόληψη	N;INDF;FEM;SG	N;ACC;FEM;SG
автобус	λεωφορείο	автобус	λεωφορείο	N;INDF;MASC;SG	N;NOM;NEUT;SG
разследването	έρευνα	разследване	έρευνα	N;DEF;NEUT;SG	N;NOM;FEM;SG
разследването	διερεύνηση	разследване	διερεύνηση	N;DEF;NEUT;SG	N;ACC;FEM;SG
вторник	τριτη	вторник	τρίτος	N;INDF;MASC;SG	N;ACC;FEM;SG
мечта	ονειρο	мечта	ονειρο	N;INDF;FEM;SG	N;NOM;NEUT;SG
мечта	όνειρο	мечта	όνειρο	N;INDF;FEM;SG	N;NOM;NEUT;SG
диплома	πτυχίο	диплома	πτυχίο	N;INDF;FEM;SG	N;NOM;NEUT;SG
диплома	δίπλωμα	диплома	δίπλωμα	N;INDF;FEM;SG	N;NOM;NEUT;SG
събрания	συσκέψεις	събрание	σύσκεψη	N;INDF;NEUT;PL	N;NOM;FEM;PL
събрания	συναντήσεις	събрание	συνάντηση	N;INDF;NEUT;PL	N;NOM;FEM;PL
събрания	συνεδριάσεις	събрание	συνεδρίαση	N;INDF;NEUT;PL	N;NOM;FEM;PL
събрания	σύνοδοι	събрание	σύνοδος	N;INDF;NEUT;PL	N;NOM;FEM;PL
събрания	συγκροτήματα	събрание	σύγκροτημα	N;INDF;NEUT;PL	N;NOM;NEUT;PL
събрания	συνελεύσεις	събрание	σύνελευση	N;INDF;NEUT;PL	N;NOM;FEM;PL
истинско	αληθινά	истински	αληθινός	ADV	ADV
въведено	εισήχθη	въведа	εισάγω	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
въведено	καθιερώθηκε	въведа	καθιερώνω	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
разходка	περπάτημα	разходка	περπάτημα	N;INDF;FEM;SG	N;NOM;NEUT;SG
разходка	βόλτα	разходка	βόλτα	N;INDF;FEM;SG	N;NOM;FEM;SG
разходка	περπάτημα	разходка	περπάτημα	N;INDF;FEM;SG	N;NOM;NEUT;SG
установен	εγκατεστημένος	установя-(се)	εγκατεστημένος	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
ферма	αγρόκτημα	ферма	αγρόκτημα	N;INDF;FEM;SG	N;NOM;NEUT;SG
ферма	φάρμα	ферма	φάρμα	N;INDF;FEM;SG	N;NOM;FEM;SG
ферма	φερμά	ферма	φερμώ	N;INDF;FEM;SG	N;NOM;NEUT;SG
троя	τρόι	троя	τρόι	N;DEF;MASC;SG	N
благородник	νομπλ	благородник	νομπλ	N;INDF;MASC;SG	N
укрепване	ενδυνάμωση	укрепване	ενδυνάμωση	N;INDF;NEUT;SG	N;ACC;FEM;SG
таен	μυστικό	таен	μυστικός	N;INDF;MASC;SG	N;NOM;NEUT;SG
окръжност	κύκλο	окръжност	κύκλος	N;INDF;FEM;SG	N;ACC;MASC;SG
окръжност	κύκλος	окръжност	κύκλος	N;INDF;FEM;SG	N;NOM;MASC;SG
частица	σωματίδιο	частица	σωματίδιο	N;INDF;FEM;SG	N;NOM;NEUT;SG
китаристи	κιθαρίστες	китарист	κιθαρίστας	N;INDF;MASC;PL	N;NOM;MASC;PL
теза	διατριβή	теза	διατριβός	N;INDF;FEM;SG	N;NOM;FEM;SG
гробището	νεκροταφείο	гробище	νεκροταφείο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
гробището	κοιμητήριο	гробище	κοιμητήριο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
гробището	νεκροταφείο	гробище	νεκροταφείο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
хотели	ξενοδοχεία	хотел	ξενοδοχείο	N;INDF;MASC;PL	N;NOM;NEUT;PL
пистолет	πιστόλι	пистолет	πιστόλι	N;INDF;MASC;SG	N;NOM;NEUT;SG
пистолет	όπλο	пистолет	όπλο	N;INDF;MASC;SG	N;NOM;NEUT;SG
пистолет	πιστόλι	пистолет	πιστόλι	N;INDF;MASC;SG	N;NOM;NEUT;SG
арест	σύλληψη	арест	σύλληψη	N;INDF;MASC;SG	N;ACC;FEM;SG
ресурс	πόρο	ресурс	πόρο	N;INDF;MASC;SG	N;ACC;MASC;SG
ресурс	πόρος	ресурс	πόρος	N;INDF;MASC;SG	N;NOM;MASC;SG
пир	γιορτή	пир	γιορτής	N;INDF;MASC;SG	N;NOM;FEM;SG
пир	γλέντι	пир	γλέντι	N;INDF;MASC;SG	N;NOM;NEUT;SG
реалността	πραγματικότητα	реалност	πραγματικότητα	N;DEF;FEM;SG	N;ACC;FEM;SG
преценка	κριση	преценка	κριση	N;INDF;FEM;SG	N;NOM;FEM;SG
преценка	εκτίμηση	преценка	εκτίμηση	N;INDF;FEM;SG	N;ACC;FEM;SG
преценка	αξιολόγηση	преценка	αξιολόγηση	N;INDF;FEM;SG	N;ACC;FEM;SG
преценка	κριση	преценка	κριση	N;INDF;FEM;SG	N;NOM;FEM;SG
преценка	κρίση	преценка	κρίση	N;INDF;FEM;SG	N;NOM;FEM;SG
оформление	διαρρύθμιση	оформление	διαρρύθμιση	N;INDF;NEUT;SG	N;NOM;FEM;SG
оформление	διάταξη	оформление	διάταξη	N;INDF;NEUT;SG	N;ACC;FEM;SG
пода	δάπεδο	под	δάπεδο	N;DEF;MASC;SG	N;NOM;NEUT;SG
пода	όροφο	под	όροφος	N;DEF;MASC;SG	N;ACC;MASC;SG
пода	πάτωμα	под	πάτωμα	N;DEF;MASC;SG	N;NOM;NEUT;SG
пода	όροφος	под	όροφος	N;DEF;MASC;SG	N;NOM;MASC;SG
фараон	φαραώ	фараон	φαραάνω	N;INDF;MASC;SG	N;NOM;MASC;SG
демонстрация	διαδήλωση	демонстрация	διαδήλωση	N;INDF;FEM;SG	N;ACC;FEM;SG
демонстрация	επίδειξη	демонстрация	επίδειξη	N;INDF;FEM;SG	N;ACC;FEM;SG
внос	εισαγωγή	внос	εισαγωγή	N;INDF;MASC;SG	N;NOM;FEM;SG
внос	εισαγωγής	внос	εισαγωγή	N;INDF;MASC;SG	N;GEN;FEM;SG
регионите	περιφερειών	регион	περιφέρεια	N;DEF;MASC;PL	N;GEN;FEM;PL
регионите	περιοχές	регион	περιοχή	N;DEF;MASC;PL	N;NOM;FEM;PL
регионите	περιφέρειες	регион	περιφέρεια	N;DEF;MASC;PL	N;NOM;FEM;PL
епархии	επισκοπές	епархия	επισκοπή	N;INDF;FEM;PL	N;NOM;FEM;PL
куб	κύβο	куб	κύβο	N;INDF;MASC;SG	N;NOM;NEUT;SG
куб	κύβος	куб	κύβος	N;INDF;MASC;SG	N;NOM;MASC;SG
вината	ενοχή	вина	ενοχή	N;DEF;FEM;SG	N;NOM;FEM;SG
дебела	χοντρός	дебел	χοντρός	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
моряци	ναύτες	моряк	ναύτος	N;INDF;MASC;PL	N;NOM;MASC;PL
моряци	ναύτες	моряк	ναύτος	N;INDF;MASC;PL	N;NOM;MASC;PL
месечна	μηνιαία	месечен	μηνιαία	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
мит	μύθο	мит	μύθος	N;INDF;MASC;SG	N;NOM;MASC;SG
мит	μύθος	мит	μύθος	N;INDF;MASC;SG	N;NOM;MASC;SG
хубава	ωραία	хубав	ωραίος	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
хубава	ωραίο	хубав	ωραίος	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
съставки	συστατικά	съставка	συστατικά	N;INDF;FEM;PL	N;NOM;NEUT;PL
убеждения	καταδίκες	убеждение	καταδίκα	N;INDF;NEUT;PL	N;NOM;FEM;PL
убеждения	πεποιθήσεις	убеждение	πεποίθηση	N;INDF;NEUT;PL	N;NOM;FEM;PL
убеждения	πεποιθήσεις	убеждение	πεποίθηση	N;INDF;NEUT;PL	N;NOM;FEM;PL
ценен	πολύτιμος	ценен	πολύτιμος	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
ценен	πολύτιμο	ценен	πολύτιμο	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
ценен	πολύτιμη	ценен	πολύτιμος	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
дискриминация	διάκριση	дискриминация	διάκριση	N;INDF;FEM;SG	N;ACC;FEM;SG
митридат	μιθριδάτης	митридат	μιθριδάτης	N;INDF;MASC;SG	N;NOM;MASC;SG
драмата	δράμα	драма	δράμα	N;DEF;FEM;SG	N;NOM;NEUT;SG
иглолистни	κωνοφόρων	иглолистен	κωνόφορος	ADJ;INDF;PL	ADJ;NOM;NEUT;PL
позволено	επιτρεπόμενη	позволя-(си)	επιτρεπόμενος	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
позволено	επιτρεπόμενη	позволя-(си)	επιτρεπόμενος	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
прозорци	παραθύρων	прозорец	παράθυρος	N;INDF;MASC;PL	N;GEN;NEUT;PL
прозорци	παράθυρα	прозорец	παράθυρα	N;INDF;MASC;PL	N;NOM;NEUT;PL
полицай	μπάτσος	полицай	μπάτσος	N;INDF;MASC;SG	N;NOM;MASC;SG
бомбардировки	βομβαρδισμοί	бомбардировка	βομβαρδισμός	N;INDF;FEM;PL	N;NOM;MASC;PL
мекотели	μαλάκια	мекотел	μαλάκια	N;INDF;MASC;PL	N;NOM;NEUT;PL
мекотели	μαλακίων	мекотел	μαλακία	N;INDF;MASC;PL	N;GEN;NEUT;PL
мекотели	μαλάκια	мекотел	μαλάκια	N;INDF;MASC;PL	N;NOM;NEUT;PL
одобрен	εγκεκριμένο	одобря	εγκεκριμένος	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
одобрен	εγκρίθηκε	одобря	εγκρίνω	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
монархията	μοναρχία	монархия	μοναρχία	N;DEF;FEM;SG	N;NOM;FEM;SG
доминира	κυριαρχεί	доминирам	κυριαρχώ	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
упражнения	ασκήσεων	упражнение	άσκηση	N;INDF;NEUT;PL	N;GEN;FEM;PL
упражнения	ασκήσεις	упражнение	άσκηση	N;INDF;NEUT;PL	N;NOM;FEM;PL
свине	χοίροι	свина	χοίρος	N;INDF;MASC;PL	N;NOM;MASC;PL
свине	χοίρων	свина	χοίρος	N;INDF;MASC;PL	N;GEN;NEUT;PL
свине	γουρούνια	свина	γουρούνιος	N;INDF;MASC;PL	N;NOM;NEUT;PL
свине	χοίροι	свина	χοίρος	N;INDF;MASC;PL	N;NOM;MASC;PL
цивилизации	πολιτισμοί	цивилизация	πολιτισμός	N;INDF;FEM;PL	N;NOM;MASC;PL
худ	κουκούλα	худ	κουκούλα	N;INDF;MASC;SG	N;NOM;FEM;SG
худ	καπό	худ	καπό	N;INDF;MASC;SG	N;NOM;NEUT;SG
отстъпление	υποχώρηση	отстъпление	υποχώρηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
отстъпление	οπισθοχώρηση	отстъпление	οπισθοχώρηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
