ve	y	ve	y	CONJ	CONJ
jüpiter	júpiter	jüpiter	júpiter	N;NOM;SG;3	N;MASC;SG
projeler	proyectos	proje	proyecto	N;NOM;PL;3	N;MASC;PL
projeler	projects	proje	project	N;NOM;PL;3	N
kullanılıyor	utiliza	kullan	utilizar	V;PROG;IND;SG;3;POS;INFM;PRS;PASS	V;IND;SG;3;PRS;FIN
patates	patata	patates	patata	N;NOM;SG;3	N;FEM;SG
patates	papa	patates	papa	N;NOM;SG;3	N;MASC;SG
patates	patata	patates	patata	N;NOM;SG;3	N;FEM;SG
büyükelçiliği	embajada	büyükelçilik	embajada	N;NOM;SG;3	N;FEM;SG
etiketi	label	etiket	label	N;NOM;SG;3	N;SG
etiketi	etiqueta	etiket	etiqueta	N;NOM;SG;3	N;FEM;SG
görüntüleri	secuencias	görüntü	secuencia	N;NOM;PL;3	N;FEM;PL
yaşamak	vivir	yaşa	vivir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yaşamak	viviendo	yaşa	vivir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
hastalıklar	enfermedades	hastalık	enfermedad	N;NOM;PL;3	N;FEM;PL
çiftlik	granja	çiftlik	granja	N;NOM;SG;3	N;FEM;SG
çiftlik	finca	çiftlik	finca	N;NOM;SG;3	N;FEM;SG
çiftlik	rancho	çiftlik	rancho	N;NOM;SG;3	N;MASC;SG
yüzyıllar	siglos	yüzyıl	siglo	N;NOM;PL;3	N;MASC;PL
görelilik	relatividad	görelilik	relatividad	N;NOM;SG;3	N;FEM;SG
düzenlemeler	edita	düzenle	editar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
gemiler	barcos	gemi	barco	N;NOM;PL;3	N;MASC;PL
gemiler	embarcaciones	gemi	embarcación	N;NOM;PL;3	N;FEM;PL
gemiler	botes	gemi	bote	N;NOM;PL;3	N;MASC;PL
gemiler	lanchas	gemi	lancha	N;NOM;PL;3	N;FEM;PL
gemiler	barcos	gemi	barco	N;NOM;PL;3	N;MASC;PL
gemiler	buques	gemi	buque	N;NOM;PL;3	N;MASC;PL
gemiler	naves	gemi	nave	N;NOM;PL;3	N;FEM;PL
gemiler	naves	gemi	nave	N;NOM;PL;3	N;FEM;PL
gemiler	barcos	gemi	barco	N;NOM;PL;3	N;MASC;PL
gemiler	buques	gemi	buque	N;NOM;PL;3	N;MASC;PL
gemiler	vasos	gemi	vaso	N;NOM;PL;3	N;MASC;PL
gemiler	recipientes	gemi	recipiente	N;NOM;PL;3	N;PL
gemiler	embarcaciones	gemi	embarcación	N;NOM;PL;3	N;FEM;PL
listeleri	listas	liste	lista	N;ACC;PL;3	N;FEM;PL
silahları	armas	silah	arma	N;NOM;PL;3	N;FEM;PL
silahları	pistolas	silah	pistola	N;NOM;PL;3	N;FEM;PL
silahları	guns	silah	guns	N;NOM;PL;3	N
silahları	fusiles	silah	fusil	N;NOM;PL;3	N;MASC;PL
silahları	cañones	silah	cañón	N;NOM;PL;3	N;MASC;PL
silahları	armas	silah	arma	N;NOM;PL;3	N;FEM;PL
takvimi	calendario	takvim	calendario	N;NOM;SG;3	N;MASC;SG
indirme	bajar	in	bajar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
indirme	descargar	in	descargar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
indirme	descargando	in	descargar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
kararlar	resoluciones	karar	resolución	N;NOM;PL;3	N;FEM;PL
kararlar	decisiones	karar	decisión	N;NOM;PL;3	N;FEM;PL
kaz	oca	kaz	oca		
fırlatma	expulsar	fırlatma	expulsar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
fırlatma	lanzando	fırlatma	lanzar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;V.MSDR
fırlatma	lanzar	fırlatma	lanzar	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
girmek	entrar	gir	entrar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
girmek	entrando	gir	entrar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
girmek	ingresando	gir	ingresar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
manhattan	manhattan	manhat	manhattar	N;AT+ABL;SG;3	N;MASC;SG
bek	bek	bek	bek		
giderler	gastos	git	gasto	N;NOM;PL;3	N;MASC;PL
giderler	gastos	git	gasto	N;NOM;PL;3	N;MASC;PL
dayanıklı	resistente	dayanıklı	resistente	ADJ	ADJ;SG
dayanıklı	resistentes	dayanıklı	resistente	ADJ	ADJ;PL
dayanıklı	duradera	dayanıklı	duradero	ADJ	ADJ;FEM;SG
dayanıklı	duraderos	dayanıklı	duradero	ADJ	ADJ;MASC;PL
dayanıklı	duraderas	dayanıklı	duradero	ADJ	ADJ;FEM;PL
dayanıklı	duradero	dayanıklı	duradero	ADJ	ADJ;MASC;SG
dayanıklı	resistente	dayanıklı	resistente	ADJ	ADJ;SG
dayanıklı	robusta	dayanıklı	robusta	ADJ	ADJ;FEM;SG
dayanıklı	robusto	dayanıklı	robusto	ADJ	ADJ;MASC;SG
kurallara	reglamentaciones	kural	reglamentación	N;DAT;PL;3	N;FEM;PL
kurallara	reglamentos	kural	reglamento	N;DAT;PL;3	N;MASC;PL
kurallara	regulaciones	kural	regulación	N;DAT;PL;3	N;FEM;PL
olimpik	olympic	ol	olympic	N;NOM;SG;3	N;MASC;SG
işlemci	cpu	işlemci	cpu	N;NOM;SG;3	N;MASC;SG
işlemci	procesador	işlemci	procesador	N;NOM;SG;3	N;MASC;SG
işlemci	transformador	işlemci	transformador	N;NOM;SG;3	N;MASC;SG
kont	cont	kont	cont		
azınlık	minoría	azınlık	minoría	N;NOM;SG;3	N;FEM;SG
azınlık	minoría	azınlık	minoría	N;NOM;SG;3	N;FEM;SG
fakülte	claustro	fakül	claustro	N;NOM;SG;3	N;MASC;SG
fakülte	facultad	fakül	facultad	N;NOM;SG;3	N;FEM;SG
çıkmak	saliendo	çık	salir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
konfederasyonu	confederación	konfederasyon	confederación	N;ACC;SG;3	N;FEM;SG
bordeaux	bordeaux	bordeau	bordeaux	N;NOM;SG;3	N;MASC;SG
şekilleri	formas	şekil	forma	N;ACC;PL;3	N;FEM;PL
makaleler	articulos	makale	articulo	N;NOM;PL;3	N;MASC;PL
makaleler	artículos	makale	artículo	N;NOM;PL;3	N;MASC;PL
makaleler	ensayos	makale	ensayo	N;NOM;PL;3	N;MASC;PL
futbolcular	futbolistas	futbolcu	futbolista	N;NOM;PL;3	N;PL
danışma	consultoría	danış	consultoría	N;NOM;SG;3	N;FEM;SG
danışma	asesoría	danış	asesoría	N;NOM;SG;3	N;FEM;SG
danışma	asesoría	danış	asesoría	N;NOM;SG;3	N;FEM;SG
danışma	asesoramiento	danış	asesoramiento	N;NOM;SG;3	N;MASC;SG
danışma	consulta	danış	consulta	N;NOM;SG;3	N;FEM;SG
danışma	asesoría	danış	asesoría	N;NOM;SG;3	N;FEM;SG
danışma	consejería	danış	consejería	N;NOM;SG;3	N;FEM;SG
danışma	asesoramiento	danış	asesoramiento	N;NOM;SG;3	N;MASC;SG
bağışıklık	inmune	bağışıklık	inmune	N;NOM;SG;3	N;SG
bağışıklık	inmunización	bağışıklık	inmunización	N;NOM;SG;3	N;FEM;SG
bağışıklık	vacunación	bağışıklık	vacunación	N;NOM;SG;3	N;FEM;SG
bağışıklık	inmunidad	bağışıklık	inmunidad	N;NOM;SG;3	N;FEM;SG
çözümü	solución	çözüm	solución	N;ACC;SG;3	N;FEM;SG
çözümü	solucion	çözüm	solucion	N;ACC;SG;3	N;FEM;SG
çözümü	disolución	çözüm	disolución	N;ACC;SG;3	N;FEM;SG
akışı	caudal	akış	caudal	N;NOM;SG;3	N;MASC;SG
akışı	flow	akış	flow	N;NOM;SG;3	N
akışı	flujo	akış	flujo	N;NOM;SG;3	N;MASC;SG
uzakta	lejano	uzak	lejano	ADJ;ESS;SG;3	ADJ;MASC;SG
gerektirir	exigir	gerek	exigir	V;IPFV;IND;SG;3;POS;CAUS	V;NFIN
gerektirir	requerir	gerek	requerir	V;IPFV;IND;SG;3;POS;CAUS	V;NFIN
sorular	consultas	soru	consulta	N;NOM;PL;3	N;FEM;PL
sorular	investigaciones	soru	investigación	N;NOM;PL;3	N;FEM;PL
sorular	preguntas	soru	pregunta	N;NOM;PL;3	N;FEM;PL
sorular	interrogantes	soru	interrogante	N;NOM;PL;3	N;PL
sorular	cuestiones	soru	cuestión	N;NOM;PL;3	N;FEM;PL
koleksiyonu	colección	koleksiyonu	colección	N;ACC;SG;3	N;FEM;SG
koleksiyonu	coleccion	koleksiyonu	coleccionar	N;ACC;SG;3	N;FEM;SG
urfa	urfa	urfa	urfa		
araplar	árabes	arap	árabe	N;NOM;PL;3	N;PL
araplar	sarracenos	arap	sarraceno	N;NOM;PL;3	N;MASC;PL
çiçeği	flor	çiçek	flor	N;NOM;SG;3	N;FEM;SG
çiçeği	flor	çiçek	flor	N;NOM;SG;3	N;FEM;SG
yurtdışında	ultramar	yurtdışı	ultramar	N;ESS;SG;3	N;MASC;SG
yurtdışında	extranjero	yurtdışı	extranjero	N;ESS;SG;3	N;MASC;SG
gözler	ojitos	göz	ojito	N;NOM;PL;3	N;MASC;PL
gözler	ojos	göz	ojo	N;NOM;PL;3	N;MASC;PL
gözler	eyes	göz	eye	N;NOM;PL;3	N
fazıl	fazil	fazıl	fazil		
yöntemler	metodologías	yöntem	metodología	N;NOM;PL;3	N;FEM;PL
yöntemler	métodos	yöntem	método	N;NOM;PL;3	N;MASC;PL
denizcilik	marítimo	denizcilik	marítimo	N;NOM;SG;3	N;MASC;SG
denizcilik	marino	denizcilik	marino	N;NOM;SG;3	N;MASC;SG
denizcilik	marina	denizcilik	marina	N;NOM;SG;3	N;FEM;SG
denizcilik	marine	denizcilik	marine	N;NOM;SG;3	N
balıkçılık	pesca	balıkçılık	pesca	N;NOM;SG;3	N;FEM;SG
balıkçılık	pesquería	balıkçılık	pesquería	N;NOM;SG;3	N;FEM;SG
balıkçılık	pesca	balıkçılık	pesca	N;NOM;SG;3	N;FEM;SG
taraftar	abanico	taraf	abanico	N;NOM;SG;3	N;MASC;SG
taraftar	ventilador	taraf	ventilador	N;NOM;SG;3	N;MASC;SG
taraftar	admirador	taraf	admirador	N;NOM;SG;3	N;MASC;SG
taraftar	fan	taraf	fan	N;NOM;SG;3	N;SG
öldürmek	matando	öl	matar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
öldürmek	matar	öl	matar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yıldızları	estrellas	yıldız	estrella	N;NOM;PL;3	N;PL
yıldızları	stars	yıldız	star	N;NOM;PL;3	N
blog	blog	blog	blog	N;NOM;SG;3	N;MASC;SG
blog	bitácora	blog	bitácora	N;NOM;SG;3	N;FEM;SG
üniversiteler	universidades	üniversite	universidad	N;NOM;PL;3	N;FEM;PL
üniversiteler	colegios	üniversite	colegio	N;NOM;PL;3	N;MASC;PL
üniversiteler	universidades	üniversite	universidad	N;NOM;PL;3	N;FEM;PL
kelebek	butterfly	kelebek	butterfly	N;NOM;SG;3	N;SG
kelebek	mariposa	kelebek	mariposa	N;NOM;SG;3	N;FEM;SG
dikkatli	atento	dikkatli	atento	ADJ	ADJ;MASC;SG
dikkatli	atentos	dikkatli	atento	ADJ	ADJ;MASC;PL
dikkatli	atenta	dikkatli	atento	ADJ	ADJ;FEM;SG
dikkatli	prudente	dikkatli	prudente	ADJ	ADJ;SG
dikkatli	cautelosa	dikkatli	cauteloso	ADJ	ADJ;FEM;SG
dikkatli	cauteloso	dikkatli	cauteloso	ADJ	ADJ;MASC;SG
araştırmacılar	investigadores	araştır	investigador	N;NOM;PL;3	N;MASC;PL
araştırmacılar	investigadores	araştır	investigador	N;NOM;PL;3	N;MASC;PL
yetenek	habilidad	yetenek	habilidad	N;NOM;SG;3	N;FEM;SG
yetenek	destreza	yetenek	destreza	N;NOM;SG;3	N;FEM;SG
yetenek	talento	yetenek	talento	N;NOM;SG;3	N;MASC;SG
yetenek	capacidad	yetenek	capacidad	N;NOM;SG;3	N;FEM;SG
yetenek	habilidad	yetenek	habilidad	N;NOM;SG;3	N;FEM;SG
malzemeler	ingredientes	malzeme	ingrediente	N;NOM;PL;3	N;MASC;PL
malzemeler	materias	malzeme	materia	N;NOM;PL;3	N;FEM;PL
malzemeler	materiales	malzeme	material	N;NOM;PL;3	N;MASC;PL
malzemeler	provisiones	malzeme	provisión	N;NOM;PL;3	N;FEM;PL
malzemeler	suministros	malzeme	suministro	N;NOM;PL;3	N;MASC;PL
listeler	listas	liste	lista	N;NOM;PL;3	N;FEM;PL
sesleri	sonidos	ses	sonido	N;NOM;PL;3	N;MASC;PL
sesleri	voces	ses	voz	N;NOM;PL;3	N;FEM;PL
sesleri	voices	ses	voice	N;NOM;PL;3	N
ölçüm	medición	ölçüm	medición	N;NOM;SG;3	N;FEM;SG
ölçüm	medida	ölçüm	medida	N;NOM;SG;3	N;FEM;SG
ölçüm	medición	ölçüm	medición	N;NOM;SG;3	N;FEM;SG
ölçüm	medida	ölçüm	medida	N;NOM;SG;3	N;FEM;SG
strateji	estrategia	strateji	estrategia	N;NOM;SG;3	N;FEM;SG
kuruluşlar	organizaciones	kuruluş	organización	N;NOM;PL;3	N;FEM;PL
kuruluşlar	organizaciones	kuruluş	organización	N;NOM;PL;3	N;FEM;PL
kuruluşlar	instituciones	kuruluş	institución	N;NOM;PL;3	N;FEM;PL
yükleme	cargar	yükle	cargar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	cargando	yükle	cargar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
yükleme	subiendo	yükle	subir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
yükleme	sube	yükle	subir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
yükleme	subir	yükle	subir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	instala	yükle	instalar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
yükleme	instalar	yükle	instalar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	bajar	yükle	bajar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yükleme	descargar	yükle	descargar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
bak	mira	bak	mirar	V;PFV;IMP;SG;2;POS;PRS	V;IMP;SG;2;FIN
anı	ani	an	ani		
yapıların	estructuras	yapı	estructura	N;GEN;PL;3	N;FEM;PL
pennsylvania	pennsylvania	pennsylvani	pennsylvania	N;NOM;SG;3	N;FEM;SG
pennsylvania	pensilvania	pennsylvani	pensilvania	N;NOM;SG;3	N;FEM;SG
görüntüler	imagenes	görüntü	imagen	N;NOM;PL;3	N;FEM;PL
görüntüler	imágenes	görüntü	imagen	N;NOM;PL;3	N;FEM;PL
görüntüler	secuencias	görüntü	secuencia	N;NOM;PL;3	N;FEM;PL
görüntüler	pantallas	görüntü	pantalla	N;NOM;PL;3	N;FEM;PL
görüntüler	expositores	görüntü	expositor	N;NOM;PL;3	N;MASC;PL
ağzı	mouth	ağzı	mouth	N;NOM;SG;3	N
ağzı	desembocadura	ağzı	desembocadura	N;NOM;SG;3	N;FEM;SG
ağzı	boca	ağzı	boca	N;NOM;SG;3	N;FEM;SG
işlemler	operaciones	işlem	operación	N;NOM;PL;3	N;FEM;PL
işlemler	transacciones	işlem	transacción	N;NOM;PL;3	N;FEM;PL
işlemler	operaciones	işlem	operación	N;NOM;PL;3	N;FEM;PL
arı	ari	arı	ari		
che	che	che	che		
kurumlar	instituciones	kurum	institución	N;NOM;PL;3	N;FEM;PL
öneri	sugerencia	öneri	sugerencia	N;NOM;SG;3	N;FEM;SG
öneri	sugestión	öneri	sugestión	N;NOM;SG;3	N;FEM;SG
öneri	sugerencia	öneri	sugerencia	N;NOM;SG;3	N;FEM;SG
öneri	recomendación	öneri	recomendación	N;NOM;SG;3	N;FEM;SG
öneri	propuesta	öneri	propuesta	N;NOM;SG;3	N;FEM;SG
öneri	proposición	öneri	proposición	N;NOM;SG;3	N;FEM;SG
kesim	cut	kesim	cut		
kesim	corte	kesim	corte		
kesim	corte	kesim	corte		
yemin	jure	yemin	jure		
öncelikli	prioritario	öncelikli	prioritario	ADJ	ADJ;MASC;SG
öncelikli	prioritaria	öncelikli	prioritario	ADJ	ADJ;FEM;SG
rehberi	directorio	rehber	directorio	N;NOM;SG;3	N;MASC;SG
rehberi	guía	rehber	guía	N;NOM;SG;3	N;FEM;SG
rehberi	guia	rehber	guia	N;NOM;SG;3	N;FEM;SG
hizmetler	servicios	hizmet	servicio	N;NOM;PL;3	N;MASC;PL
başlıklar	tópicos	başlık	tópico	N;NOM;PL;3	N;MASC;PL
başlıklar	temas	başlık	tema	N;NOM;PL;3	N;MASC;PL
başlıklar	cabeceras	başlık	cabecera	N;NOM;PL;3	N;FEM;PL
başlıklar	encabezamientos	başlık	encabezamiento	N;NOM;PL;3	N;MASC;PL
başlıklar	títulos	başlık	título	N;NOM;PL;3	N;MASC;PL
başlıklar	banners	başlık	banner	N;NOM;PL;3	N;MASC;PL
başlıklar	banderas	başlık	bandera	N;NOM;PL;3	N;FEM;PL
başlıklar	pancartas	başlık	pancarta	N;NOM;PL;3	N;FEM;PL
başlıklar	titulares	başlık	titular	N;NOM;PL;3	N;MASC;PL
palace	palacio	palace	palacio	N;NOM;SG;3	N;MASC;SG
palace	palace	palace	palace	N;NOM;SG;3	N;MASC;SG
kırdı	rompió	kır	romper	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
düşmüş	cayó	düş	caer	V;PFV;NFH;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
denklemi	ecuación	denklem	ecuación	N;NOM;SG;3	N;FEM;SG
benfica	benfica	benfica	benfica	N;NOM;SG;3	N;MASC;SG
altan	altan	altan	altar		
ilkeleri	principios	ilke	principio	N;NOM;PL;3	N;MASC;PL
ilkeleri	pólizas	ilke	póliza	N;NOM;PL;3	N;FEM;PL
ilkeleri	politicas	ilke	politico	N;NOM;PL;3	N;FEM;PL
ilkeleri	políticas	ilke	política	N;NOM;PL;3	N;FEM;PL
oral	oral	oral	oral		
denetimi	auditoría	denetim	auditoría	N;NOM;SG;3	N;FEM;SG
denetimi	auditoria	denetim	auditoria	N;NOM;SG;3	N;FEM;SG
anlaşmazlık	desacuerdo	anlaşmazlık	desacuerdo	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	desacuerdo	anlaşmazlık	desacuerdo	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	conflicto	anlaşmazlık	conflicto	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	contencioso	anlaşmazlık	contencioso	N;NOM;SG;3	N;MASC;SG
anlaşmazlık	disputa	anlaşmazlık	disputa	N;NOM;SG;3	N;FEM;SG
anlaşmazlık	controversia	anlaşmazlık	controversia	N;NOM;SG;3	N;FEM;SG
domates	tomate	domates	tomate	N;NOM;SG;3	N;MASC;SG
domates	tomate	domates	tomate	N;NOM;SG;3	N;MASC;SG
okullar	escuelas	okul	escuela	N;NOM;PL;3	N;FEM;PL
okullar	colegios	okul	colegio	N;NOM;PL;3	N;MASC;PL
kanalları	canales	kanal	canal	N;ACC;PL;3	N;MASC;PL
kardeşleri	hermanos	kardeş	hermano	N;NOM;PL;3	N;MASC;PL
bonus	extra	bonus	extra		
çabaları	esfuerzos	çaba	esfuerzo	N;NOM;PL;3	N;MASC;PL
ötesinde	beyond	öte	beyond	N;ESS;SG;3	N
hikaye	historia	hika	historia	N;NOM;SG;3	N;FEM;SG
hikaye	story	hika	story	N;NOM;SG;3	N
dönüşümü	transformación	dönüşüm	transformación	N;ACC;SG;3	N;FEM;SG
karışımı	mezcla	karışım	mezcla	N;NOM;SG;3	N;FEM;SG
cenazesi	funeraria	cenaze	funerario	N;NOM;SG;3	N;FEM;SG
cenazesi	funeral	cenaze	funeral	N;NOM;SG;3	N;MASC;SG
cenazesi	entierro	cenaze	entierro	N;NOM;SG;3	N;MASC;SG
fiat	fiat	fiat	fiat	N;NOM;SG;3	N;MASC;SG
hücreler	células	hücre	célula	N;NOM;PL;3	N;FEM;PL
hücreler	celdas	hücre	celda	N;NOM;PL;3	N;FEM;PL
hücreler	cubículos	hücre	cubículo	N;NOM;PL;3	N;MASC;PL
ormanları	bosques	orman	bosque	N;NOM;PL;3	N;MASC;PL
gazeteciler	periodistas	gazeteci	periodista	N;NOM;PL;3	N;PL
gazeteciler	periodistas	gazeteci	periodista	N;NOM;PL;3	N;PL
gazeteciler	reporteros	gazeteci	reportero	N;NOM;PL;3	N;MASC;PL
gun	day	gun	day		
şartlar	condiciones	şart	condición	N;NOM;PL;3	N;FEM;PL
şartlar	requisitos	şart	requisito	N;NOM;PL;3	N;MASC;PL
şartlar	requerimientos	şart	requerimiento	N;NOM;PL;3	N;MASC;PL
şartlar	términos	şart	término	N;NOM;PL;3	N;MASC;PL
şartlar	terminos	şart	termino	N;NOM;PL;3	N;MASC;PL
şartlar	condiciones	şart	condición	N;NOM;PL;3	N;FEM;PL
sevgiler	amores	sevgi	amor	N;NOM;PL;3	N;MASC;PL
sevgiler	love	sevgi	love	N;NOM;PL;3	N
sevgiler	amores	sevgi	amor	N;NOM;PL;3	N;MASC;PL
selamlar	saludos	selam	saludo	N;NOM;PL;3	N;MASC;PL
depremi	terremoto	deprem	terremoto	N;NOM;SG;3	N;MASC;SG
depremi	temblor	deprem	temblor	N;NOM;SG;3	N;MASC;SG
depremi	sismo	deprem	sismo	N;NOM;SG;3	N;MASC;SG
seçti	eligió	seç	elegir	V;PFV;IND;SG;3;POS;PST	V;IND;SG;3;PST;FIN
ayakkabı	zapato	ayakkabı	zapato	N;NOM;SG;3	N;MASC;SG
öğrenmek	aprender	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
öğrenmek	aprendiendo	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
öğrenmek	aprender	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
öğrenmek	aprende	öğren	aprender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
ibadet	adoración	ibadet	adoración	N;NOM;SG;3	N;FEM;SG
ibadet	culto	ibadet	culto	N;NOM;SG;3	N;MASC;SG
garden	jardín	garden	jardín	N;NOM;SG;3	N;MASC;SG
garden	jardinería	garden	jardinería	N;NOM;SG;3	N;FEM;SG
garden	jardin	garden	jardin	N;NOM;SG;3	N;MASC;SG
saldırdı	atacó	sal	atacar	V;PFV;IND;SG;3;POS;PST;CAUS	V;IND;SG;3;PST;FIN
durumları	status	durum	status	N;ACC;PL;3	N
durumları	estatus	durum	estatus	N;ACC;PL;3	N;MASC
destekler	apoyos	destek	apoyo	N;NOM;PL;3	N;MASC;PL
destekler	anotaciones	destek	anotación	N;NOM;PL;3	N;FEM;PL
destekler	apoyos	destek	apoyo	N;NOM;PL;3	N;MASC;PL
destekler	soportes	destek	soporte	N;NOM;PL;3	N;MASC;PL
itunes	itunes	itunes	itun	N;DAT;SG;3	N;MASC
kendiliğinden	espontáneamente	kendiliğinden	espontáneamente	ADV	ADV
etkinliği	efectividad	etkinlik	efectividad	N;ACC;SG;3	N;FEM;SG
etkinliği	eficacia	etkinlik	eficacia	N;ACC;SG;3	N;FEM;SG
etkinliği	acontecimiento	etkinlik	acontecimiento	N;ACC;SG;3	N;MASC;SG
etkinliği	evento	etkinlik	evento	N;ACC;SG;3	N;MASC;SG
danışmanlık	asesoría	danışmanlık	asesoría	N;NOM;SG;3	N;FEM;SG
danışmanlık	asesoramiento	danışmanlık	asesoramiento	N;NOM;SG;3	N;MASC;SG
danışmanlık	consultoría	danışmanlık	consultoría	N;NOM;SG;3	N;FEM;SG
danışmanlık	asesoría	danışmanlık	asesoría	N;NOM;SG;3	N;FEM;SG
danışmanlık	consultoría	danışmanlık	consultoría	N;NOM;SG;3	N;FEM;SG
danışmanlık	asesoría	danışmanlık	asesoría	N;NOM;SG;3	N;FEM;SG
danışmanlık	asesoría	danışmanlık	asesoría	N;NOM;SG;3	N;FEM;SG
danışmanlık	consejería	danışmanlık	consejería	N;NOM;SG;3	N;FEM;SG
danışmanlık	asesoramiento	danışmanlık	asesoramiento	N;NOM;SG;3	N;MASC;SG
temsilciler	representantes	temsilci	representante	N;NOM;PL;3	N;PL
toyota	toyota	toyo	toyoto	N;NOM;SG;3	N;MASC;SG
sesler	sonidos	ses	sonido	N;NOM;PL;3	N;MASC;PL
sesler	ruidos	ses	ruido	N;NOM;PL;3	N;MASC;PL
sesler	sonidos	ses	sonido	N;NOM;PL;3	N;MASC;PL
sesler	voces	ses	voz	N;NOM;PL;3	N;FEM;PL
sesler	voices	ses	voice	N;NOM;PL;3	N
davranışları	comportamientos	davranış	comportamiento	N;NOM;PL;3	N;MASC;PL
davranışları	conductas	davranış	conducta	N;NOM;PL;3	N;FEM;PL
davranışları	comportamientos	davranış	comportamiento	N;NOM;PL;3	N;MASC;PL
vatandaşlık	nacionalización	vatandaşlık	nacionalización	N;NOM;SG;3	N;FEM;SG
vatandaşlık	naturalización	vatandaşlık	naturalización	N;NOM;SG;3	N;FEM;SG
vatandaşlık	ciudadanía	vatandaşlık	ciudadanía	N;NOM;SG;3	N;FEM;SG
vatandaşlık	nacionalidad	vatandaşlık	nacionalidad	N;NOM;SG;3	N;FEM;SG
temelleri	fundamentales	temel	fundamental	ADJ;ACC;PL;3	ADJ;PL
gitmiş	ido	git	ir	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
yazarlık	autoría	yazarlık	autoría	N;NOM;SG;3	N;FEM;SG
yazarlık	autoría	yazarlık	autoría	N;NOM;SG;3	N;FEM;SG
yazarlık	redacción	yazarlık	redacción	N;NOM;SG;3	N;FEM;SG
yazarlık	escritura	yazarlık	escritura	N;NOM;SG;3	N;FEM;SG
arjantinli	argentino	arjantinli	argentino	N;NOM;SG;3	N;MASC;SG
insanlık	humanidad	insanlık	humanidad	N;NOM;SG;3	N;FEM;SG
element	elemento	element	elemento	N;NOM;SG;3	N;MASC;SG
havayolu	aerolínea	havayolu	aerolínea	N;NOM;SG;3	N;FEM;SG
dedesi	abuelito	dede	abuelito	N;NOM;SG;3	N;MASC;SG
dedesi	abuelo	dede	abuelo	N;NOM;SG;3	N;MASC;SG
sinagogu	sinagoga	sinagogu	sinagogo	N;NOM;SG;3	N;FEM;SG
planları	planos	plan	plano	N;ACC;PL;3	N;MASC;PL
planları	planes	plan	plan	N;ACC;PL;3	N;MASC;PL
messier	messier	messier	messier	N;NOM;SG;3	N;MASC;SG
biliyor	sabe	bil	saber	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
biliyor	saber	bil	saber	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
malzemeleri	ingredientes	malzeme	ingrediente	N;ACC;PL;3	N;MASC;PL
lightgrey	lightgrey	lightgrey	lightgrey		
peynir	queso	peynir	queso	N;NOM;SG;3	N;MASC;SG
modeller	modelos	model	modelo	N;NOM;PL;3	N;MASC;PL
modeller	maquetas	model	maqueta	N;NOM;PL;3	N;FEM;PL
