von	من	von	مِن	ADP	ADP
vierter	رابعة	viert	رَابِع	ADJ	ADJ;NOM;INDF;FEM;SG
vierter	رابعا	viert	رَابِع	ADJ	ADJ;ACC;INDF;MASC;SG
vierter	الرابع	viert	رَابِع	ADJ	ADJ;NOM;DEF;MASC;SG
fordert	تحث	fordern	حَثّ	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
fordert	يحث	fordern	حَثّ	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
kleidung	فستان	kleidung	فستان	N;NOM;FEM;SG	N;NOM;INDF;SG
kleidung	الفستان	kleidung	فُستَان	N;NOM;FEM;SG	N;NOM;DEF;SG
kleidung	ثوب	kleidung	ثُوب	N;NOM;FEM;SG	N;NOM;INDF;SG
kleidung	اللباس	kleidung	لَبَاس	N;NOM;FEM;SG	N;NOM;DEF;SG
kleidung	لباس	kleidung	لباس	N;NOM;FEM;SG	N;NOM;INDF;SG
eingeschränkt	مقيدة	einschränken	مُقَيَّد	ADJ	ADJ;NOM;INDF;FEM;SG
eingeschränkt	مقيد	einschränken	مَقِيد	ADJ	ADJ;NOM;INDF;MASC;SG
eingeschränkt	المحدود	einschränken	مَحدُود	ADJ	ADJ;NOM;DEF;MASC;SG
eingeschränkt	محدود	einschränken	مَحدُود	ADJ	ADJ;NOM;INDF;MASC;SG
eingeschränkt	محدودا	einschränken	مَحدُود	ADJ	ADJ;ACC;INDF;MASC;SG
eingeschränkt	محدودة	einschränken	مَحدُود	ADJ	ADJ;NOM;INDF;FEM;SG
bestattet	دفنت	bestatten	دَفَن	V;V.PTCP	V;PFV;FEM;SG;3;ACT
bestattet	دفن	bestatten	دَفَن	V;V.PTCP	V;PFV;MASC;SG;3;ACT
geheimen	سرية	geheimen	سِرِّيّ	ADJ	ADJ;NOM;INDF;FEM;SG
teilung	تجزئة	teilung	تجزئة	N;NOM;FEM;SG	N;NOM;INDF;SG
teilung	التقسيم	teilung	تَقسِيم	N;NOM;FEM;SG	N;NOM;DEF;SG
teilung	تقسيم	teilung	تَقسِيم	N;NOM;FEM;SG	N;NOM;INDF;SG
teilung	انقسام	teilung	اِنقِسَام	N;NOM;FEM;SG	N;NOM;INDF;SG
teilung	الانقسام	teilung	اِنقِسَام	N;NOM;FEM;SG	N;NOM;DEF;SG
verschwinden	تختفي	verschwinden	اِختَفَى	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
magdalena	المجدلية	magdalena	مُجَدَّلِيَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
bestätigen	تحقق	bestätigen	حَقَّق	V;NFIN	V;PFV;MASC;SG;3;ACT
bestätigen	نعترف	bestätigen	نعترف	V;NFIN	V;IPFV;MASC;IND;PL;1;FIN;ACT
bestätigen	اكد	bestätigen	أَكَّد	V;NFIN	V;PFV;MASC;SG;3;ACT
scharf	حادة	scharf	حَادّ	ADJ	ADJ;NOM;INDF;FEM;SG
scharf	حاد	scharf	حَادّ	ADJ	ADJ;NOM;INDF;MASC;SG
vermittelt	توسطت	vermitteln	تَوَسَّط	V;V.PTCP	V;PFV;FEM;SG;3;ACT
frisch	طازجة	frisch	طَازِج	ADJ	ADJ;NOM;INDF;FEM;SG
dokument	الوثيقة	dokument	وَثِيقَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
dokument	وثيقة	dokument	وَثِيقَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
dokument	مستند	dokument	مُستَنِد	N;NOM;NEUT;SG	N;NOM;INDF;SG
dokument	المستند	dokument	مُستَنِد	N;NOM;NEUT;SG	N;NOM;DEF;SG
kurfürsten	الناخبون	kurfürst	نَاخِب	N;PL	N;NOM;DEF;PL
kette	قلادة	kett	قُلَادَة	N;NOM;FEM;SG	N;NOM;INDF;SG
kette	القلادة	kett	قَلَادَة	N;NOM;FEM;SG	N;NOM;DEF;SG
kette	العقد	kett	عَقد	N;NOM;FEM;SG	N;NOM;DEF;SG
kette	سلسلة	kett	سِلسِلَة	N;NOM;FEM;SG	N;NOM;INDF;SG
kette	السلسلة	kett	سِلسِلَة	N;NOM;FEM;SG	N;NOM;DEF;SG
moderner	حديثة	modern	حَدِيث	ADJ	ADJ;NOM;INDF;FEM;SG
moderner	الحديثة	modern	حَدِيث	ADJ	ADJ;NOM;DEF;FEM;SG
offizieller	رسمي	offiziell	رَسمِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
offizieller	الرسمي	offiziell	رَسمِيّ	ADJ	ADJ;NOM;DEF;MASC;SG
offizieller	رسمية	offiziell	رَسمِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
persönlichkeit	الشخصية	persönlichkeit	شَخصِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
etablierte	انشئت	etablieren	أَنشَأ	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;PASS
abbau	تدهور	Abbau	تَدَهوُر	N	N;NOM;INDF;SG
abbau	التحلل	Abbau	تَحَلُّل	N	N;NOM;DEF;SG
abbau	تردي	Abbau	تَرَدِّي	N	N;NOM;INDF;SG
abbau	التدهور	Abbau	تَدَهوُر	N	N;NOM;DEF;SG
abbau	تفكيك	Abbau	تَفكِيك	N	N;NOM;INDF;SG
strategie	استراتيجية	strategie	إِسترَاتِيجِيَّة	N;SG	N;NOM;INDF;SG
strategie	الاستراتيجية	strategie	إِسترَاتِيجِيَّة	N;SG	N;NOM;DEF;SG
fragt	سالت	fragen	سَال	V;IND;SG;3;PRS;FIN	V;PFV;FEM;SG;3;ACT
publikation	النشر	publikation	نَشر	N;NOM;FEM;SG	N;NOM;DEF;SG
ernsthaft	جادة	ernsthaft	جَادّ	ADJ	ADJ;ACC;INDF;FEM;SG
ernsthaft	جديا	ernsthaft	جِدِّيّ	ADJ	ADJ;ACC;INDF;MASC;SG
rief	هتف	rufen	هَتَف	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
rief	دعا	rufen	دَعَا	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
rief	اتصلت	rufen	اِتَّصَل	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
rief	بكت	rufen	بَكَا	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
rief	بكى	rufen	بَكَى	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
rief	بكيت	rufen	بَكِي	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
entlassung	التفريغ	entlassung	تَفرِيغ	N;NOM;FEM;SG	N;NOM;DEF;SG
entlassung	تصريف	entlassung	تَصرِيف	N;NOM;FEM;SG	N;NOM;INDF;SG
siebten	السابع	siebt	سَابِع	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
siebten	سابع	siebt	سَابِع	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
siebten	السابعة	siebt	سَابِع	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
grob	الخام	grob	خَام	ADJ	ADJ;NOM;DEF;MASC;SG
technischer	فني	technisch	فَنِّيّ	ADJ	ADJ;NOM;INDF;MASC;SG
epoche	حقبة	epoch	حِقبَة	N;SG	N;NOM;INDF;SG
verwiesen	اشار	verweisen	أَشَار	V;V.PTCP	V;PFV;MASC;SG;3;ACT
verwiesen	يشار	verweisen	أَشَار	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;PASS
wertung	احراز	wertung	إِحرَاز	N;FEM;SG	N;NOM;INDF;SG
wertung	تقييم	wertung	تَقيِيم	N;FEM;SG	N;NOM;INDF;SG
wertung	التقييم	wertung	تَقيِيم	N;FEM;SG	N;NOM;DEF;SG
wertung	التصنيف	wertung	تَصنِيف	N;FEM;SG	N;NOM;DEF;SG
wertung	تصنيف	wertung	تَصنِيف	N;FEM;SG	N;NOM;INDF;SG
eintragen	سجل	eintragen	سَجَّل	V;NFIN	V;PFV;MASC;SG;3;ACT
dünn	نحيف	dünn	نحيف	ADJ	ADJ;NOM;INDF;MASC;SG
dünn	نحيف	dünn	نحيف	ADJ	ADJ;NOM;INDF;MASC;SG
dünn	رفيع	dünn	رَفِيع	ADJ	ADJ;NOM;INDF;MASC;SG
dünn	رقيق	dünn	رَقِيق	ADJ	ADJ;NOM;INDF;MASC;SG
dünn	رقيقة	dünn	رَقِيقَة	ADJ	ADJ;NOM;INDF;FEM;SG
verlieren	تخسر	verlieren	خَسِر	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
gültigen	سارية	gültig	سَارِي	ADJ	ADJ;NOM;INDF;FEM;SG
gültigen	صالحة	gültig	صَالِح	ADJ	ADJ;NOM;INDF;FEM;SG
wohnen	تعيش	wohnen	عَاش	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
wohnen	يعيش	wohnen	عَاش	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
österreichisch	نمساوي	österreichisch	نِمسَاوِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
österreichisch	نمساوية	österreichisch	نِمسَاوِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
ankunft	وصول	ankunft	وُصُول	N;FEM;SG	N;NOM;INDF;SG
ankunft	الوصول	ankunft	وُصُول	N;FEM;SG	N;NOM;DEF;SG
verändern	تعدل	verändern	عَدَّل	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
erteilt	منحت	erteilen	مَنَح	V;V.PTCP	V;PFV;FEM;SG;3;ACT
erteilt	منح	erteilen	مَنَح	V;V.PTCP	V;PFV;MASC;SG;3;ACT
gebeten	سالت	bitten	سَال	V;V.PTCP	V;PFV;FEM;SG;3;ACT
wörtlich	حرفيا	wörtlich	حَرفِيّ	ADJ	ADJ;ACC;INDF;MASC;SG
wörtlich	حرفية	wörtlich	حَرفِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
wörtlich	حرفي	wörtlich	حُرفِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
einnahmen	دخل	einnehmen	دَخَل	V;NFIN	V;PFV;MASC;SG;3;ACT
renoviert	اعيدت	renovieren	أَعَاد	V;V.PTCP	V;PFV;FEM;SG;3;PASS
kritisierte	انتقد	kritisieren	اِنتَقَد	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
kritisierte	انتقد	kritisieren	اِنتَقَد	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
verschwunden	رحلت	verschwinden	رَحَل	V;V.PTCP	V;PFV;FEM;SG;3;ACT
verschwunden	رحل	verschwinden	رَحَل	V;V.PTCP	V;PFV;MASC;SG;3;ACT
verschwunden	ذهب	verschwinden	ذَهَب	V;V.PTCP	V;PFV;MASC;SG;3;ACT
verschwunden	ذهبت	verschwinden	ذَهَب	V;V.PTCP	V;PFV;FEM;SG;3;ACT
startet	يبدا	starten	بَدَا	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
erwachsenen	البالغين	erwachsen	بَالِغ	ADJ	ADJ;NOM;DEF;MASC;PL
erwachsenen	الكبار	erwachsen	كَبِير	ADJ	ADJ;NOM;DEF;MASC;PL
erwachsenen	البالغون	erwachsen	بَالِغ	ADJ	ADJ;NOM;DEF;MASC;PL
erwachsenen	بالغا	erwachsen	بَالِغ	ADJ	ADJ;ACC;INDF;MASC;SG
erwachsenen	بالغ	erwachsen	بَالِغ	ADJ	ADJ;NOM;INDF;MASC;SG
systemen	نظم	systemen	نَظَّم	V;NFIN	V;PFV;MASC;SG;3;ACT
zwingend	الزامية	zwingend	زَامِي	ADJ	ADJ;NOM;DEF;FEM;SG
zwingend	حتمية	zwingend	حَتمِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
zwingend	الالزامية	zwingend	إِلزَامِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
zwingend	الزامية	zwingend	زَامِي	ADJ	ADJ;NOM;DEF;FEM;SG
zwingend	الالزامية	zwingend	إِلزَامِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
zwingend	الزامية	zwingend	زَامِي	ADJ	ADJ;NOM;DEF;FEM;SG
innenraum	الداخلية	innenraum	دَاخِلِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
innenraum	داخلي	innenraum	دَاخِلِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
innenraum	داخلية	innenraum	دَاخِلِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
innenraum	الداخلي	innenraum	دَاخِلِيّ	ADJ	ADJ;NOM;DEF;MASC;SG
singen	يغني	singen	غَنَّى	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
singen	يرددون	singen	رَدَّد	V;NFIN	V;IPFV;MASC;IND;PL;3;FIN;ACT
singen	يغني	singen	غَنَّى	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
singen	تغني	singen	غَنِيّ	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
überprüfung	المراجعة	überprüfung	مُرَاجَعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
überprüfung	استعراض	überprüfung	اِستِعرَاض	N;NOM;FEM;SG	N;NOM;INDF;SG
überprüfung	الاستعراض	überprüfung	اِستِعرَاض	N;NOM;FEM;SG	N;NOM;DEF;SG
überprüfung	مراجعة	überprüfung	مُرَاجَعَة	N;NOM;FEM;SG	N;NOM;INDF;SG
überprüfung	التحقق	überprüfung	تَحَقُّق	N;NOM;FEM;SG	N;NOM;DEF;SG
ständigen	واقفة	ständig	واقفة	ADJ	ADJ;NOM;INDF;FEM;SG
ständigen	دائم	ständig	دَائِم	ADJ	ADJ;NOM;INDF;MASC;SG
ständigen	الدائم	ständig	دَائِم	ADJ	ADJ;NOM;DEF;MASC;SG
ständigen	دائمة	ständig	دَائِم	ADJ	ADJ;NOM;INDF;FEM;SG
ständigen	الدائمة	ständig	دَائِم	ADJ	ADJ;NOM;DEF;FEM;SG
bühnen	منصات	bühnen	مِنَصَّة	N;NOM;PL	N;NOM;INDF;PL
bühnen	اطوار	bühnen	طَور	N;NOM;PL	N;NOM;INDF;PL
bühnen	المراحل	bühnen	مَرحَلَة	N;NOM;PL	N;NOM;DEF;PL
bühnen	مراحل	bühnen	مَرحَلَة	N;NOM;PL	N;NOM;INDF;PL
abgehalten	عقدت	abhalten	عَقَد	V;V.PTCP	V;PFV;FEM;SG;3;PASS
japanisch	ياباني	japanisch	يَابَانِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
japanisch	اليابانية	japanisch	يَابَانِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
stoffe	المواد	stoffen	مَادَّة	N;NOM;PL	N;NOM;DEF;PL
empfangen	تستلم	empfangen	اِستَلَم	V;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
empfangen	تستقبل	empfangen	اِستَقبَل	V;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
empfangen	استقبل	empfangen	اِستَقبَل	V;V.PTCP	V;PFV;MASC;SG;3;ACT
empfangen	تلقت	empfangen	تَلَقَّى	V;V.PTCP	V;PFV;FEM;SG;3;ACT
empfangen	وردت	empfangen	وَرَد	V;V.PTCP	V;PFV;FEM;SG;3;ACT
pflicht	الزامية	pflicht	زَامِي	ADJ	ADJ;NOM;DEF;FEM;SG
pflicht	الالزامية	pflicht	إِلزَامِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
pflicht	الزامية	pflicht	زَامِي	ADJ	ADJ;NOM;DEF;FEM;SG
pflicht	الالزامية	pflicht	إِلزَامِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
pflicht	الزامية	pflicht	زَامِي	ADJ	ADJ;NOM;DEF;FEM;SG
türkisch	التركية	türkisch	تُركِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
türkisch	تركية	türkisch	تُركِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
nummern	الارقام	nummern	رَقم	N	N;NOM;DEF;PL
nummern	الاعداد	nummern	إِعدَاد	N	N;NOM;DEF;SG
nummern	ارقام	nummern	رَقم	N	N;NOM;INDF;PL
schnellen	سريعة	schnell	سَرِيع	ADJ	ADJ;NOM;INDF;FEM;SG
schnellen	سريع	schnell	سَرِيع	ADJ	ADJ;NOM;INDF;MASC;SG
wusste	عرفت	wissen	عَرَف	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
persönlicher	شخصي	persönlich	شَخصِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
ernährung	تغذية	Ernährung	تَغذِيَة	N;NOM;FEM;SG	N;NOM;INDF;SG
ernährung	التغذية	Ernährung	تَغذِيَة	N;NOM;FEM;SG	N;NOM;DEF;SG
ernährung	حمية	Ernährung	حَمِّيَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
ernährung	الحمية	Ernährung	حَمِّيَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
vergleichen	تقارن	vergleichen	تَقَارُن	V;NFIN	V;IPFV;MASC;IND;SG;2;FIN;ACT
gestrichen	حذفت	gestrechen	حَذَف	V;V.PTCP	V;PFV;FEM;SG;3;ACT
gestrichen	رسمت	gestrechen	رَسمَت	V;V.PTCP	V;PFV;FEM;SG;3;ACT
verabschiedet	اعتمدت	verabschieden	اِعتَمَد	V;V.PTCP	V;PFV;FEM;SG;3;ACT
anerkannte	المعترف	anerkannt	مُعتَرَف	ADJ;SG	ADJ;NOM;DEF;MASC;SG
anerkannte	معترف	anerkannt	مُعتَرَف	ADJ;SG	ADJ;NOM;INDF;MASC;SG
ära	عصر	ära	عَصر	N;NOM;FEM;SG	N;NOM;INDF;SG
ära	عهد	ära	عَهد	N;NOM;FEM;SG	N;NOM;INDF;SG
ära	حقبة	ära	حِقبَة	N;NOM;FEM;SG	N;NOM;INDF;SG
ära	العصر	ära	عَصر	N;NOM;FEM;SG	N;NOM;DEF;SG
ära	الحقبة	ära	حِقبَة	N;NOM;FEM;SG	N;NOM;DEF;SG
annehmen	تفترض	annehmen	اِفتَرَض	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
annehmen	نقبل	annehmen	نقبل	V;NFIN	V;IPFV;MASC;IND;PL;1;FIN;ACT
annehmen	تقبل	annehmen	قَبِل	V;NFIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
annehmen	اقبل	annehmen	أَقبَل	V;NFIN	V;PFV;MASC;SG;3;ACT
abteilungen	الانقسامات	abteilingen	اِنقِسَام	N;NOM;FEM;PL	N;NOM;DEF;PL
abteilungen	الادارات	abteilingen	إِدَارَة	N;NOM;FEM;PL	N;NOM;DEF;PL
abteilungen	الاقسام	abteilingen	قِسم	N;NOM;FEM;PL	N;NOM;DEF;PL
abteilungen	ادارات	abteilingen	إِدَارَة	N;NOM;FEM;PL	N;NOM;INDF;PL
erläutert	تفسر	erläutern	فَسَّر	V;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
erläutert	يشرح	erläutern	شَرَح	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
erläutert	يوضح	erläutern	أَوضَح	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
erläutert	يفسر	erläutern	فَسَّر	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
kritischen	حرجة	kritisch	حَرِج	ADJ	ADJ;NOM;INDF;FEM;SG
teilgenommen	حضرت	teilnehmen	حَضَر	V;V.PTCP	V;PFV;FEM;SG;3;ACT
teilgenommen	حضر	teilnehmen	حَضَر	V;V.PTCP	V;PFV;MASC;SG;3;ACT
teilgenommen	شاركت	teilnehmen	شَارَك	V;V.PTCP	V;PFV;FEM;SG;3;ACT
hang	المنحدر	hang	مُنحَدِر	N	N;NOM;DEF;SG
hang	منحدر	hang	مُنحَدَر	N	N;NOM;INDF;SG
hang	الانحدار	hang	اِنحِدَار	N	N;NOM;DEF;SG
beantwortet	ردت	beantworten	رَدّ	V;V.PTCP	V;PFV;FEM;SG;3;ACT
berühmt	شهيرة	berühmt	شَهِيرَة	ADJ	ADJ;NOM;INDF;FEM;SG
berühmt	مشهور	berühmt	مَشهُور	ADJ	ADJ;NOM;INDF;MASC;SG
berühmt	شهير	berühmt	شَهِير	ADJ	ADJ;NOM;INDF;MASC;SG
berühmt	مشهورة	berühmt	مَشهُور	ADJ	ADJ;NOM;INDF;FEM;SG
restaurierung	الاستعادة	restaurierung	اِستِعَادَة	N;NOM;FEM;SG	N;NOM;DEF;SG
restaurierung	الترميم	restaurierung	تَرمِيم	N;NOM;FEM;SG	N;NOM;DEF;SG
restaurierung	ترميم	restaurierung	تَرمِيم	N;NOM;FEM;SG	N;NOM;INDF;SG
restaurierung	الترميم	restaurierung	تَرمِيم	N;NOM;FEM;SG	N;NOM;DEF;SG
restaurierung	التجديد	restaurierung	تَجدِيد	N;NOM;FEM;SG	N;NOM;DEF;SG
umzug	انتقال	umzugen	اِنتِقَال	N;SG	N;NOM;INDF;SG
umzug	الانتقال	umzugen	اِنتِقَال	N;SG	N;NOM;DEF;SG
umzug	التحرك	umzugen	تَحَرُّك	N;SG	N;NOM;DEF;SG
umzug	موكب	umzugen	مَوكِب	N;SG	N;NOM;INDF;SG
umzug	ازالة	umzugen	إِزَالَة	N;SG	N;NOM;INDF;SG
niedrigen	منخفض	niedrig	مُنخَفِض	ADJ	ADJ;NOM;INDF;MASC;SG
niedrigen	منخفضة	niedrig	مُنخَفِض	ADJ	ADJ;NOM;INDF;FEM;SG
ansprechen	رد	ansprechen	رَدّ	V;NFIN	V;PFV;MASC;SG;3;ACT
erhöhung	زيادة	erhöhung	زِيَادَة	N;NOM;FEM;SG	N;NOM;INDF;SG
erhöhung	الزيادة	erhöhung	زِيَادَة	N;NOM;FEM;SG	N;NOM;DEF;SG
erhöhung	الارتفاع	erhöhung	اِرتِفَاع	N;NOM;FEM;SG	N;NOM;DEF;SG
erhöhung	تعزيز	erhöhung	تَعزِيز	N;NOM;FEM;SG	N;NOM;INDF;SG
erhöhung	التعزيز	erhöhung	تَعزِيز	N;NOM;FEM;SG	N;NOM;DEF;SG
polizisten	ضباط	polizist	ضَابِط	N;PL	N;NOM;INDF;PL
polizisten	الضباط	polizist	ضَابِط	N;PL	N;NOM;DEF;PL
latein	لاتينية	latein	لاتينية	ADJ	ADJ;NOM;INDF;FEM;SG
politisches	السياسي	politisch	سِيَاسِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
politisches	السياسية	politisch	سِيَاسِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
politisches	سياسي	politisch	سِيَاسِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
politisches	سياسية	politisch	سِيَاسِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
gegenwärtig	حاليا	gegenwärtig	حَالِيّ	ADJ	ADJ;ACC;INDF;MASC;SG
selbständige	مستقلين	selbständig	مُستَقِلّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;MASC;PL
herrscht	يسود	herrschen	سَاد	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
schaffung	انشاء	schaffung	إِنشَاء	N	N;NOM;INDF;SG
schaffung	الانشاء	schaffung	إِنشَاء	N	N;NOM;DEF;SG
schaffung	الخلق	schaffung	خَلق	N	N;NOM;DEF;SG
flachen	سطحي	flach	سَطحِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
ausserdem	ايضا	ausserdem	أَيضًا	ADV	ADV
schlage	اقترح	schlage	اِقتَرَح	V;SG;FIN	V;PFV;MASC;SG;3;ACT
schwanz	الذيل	schwanzen	ذَيل	N	N;NOM;DEF;SG
schwanz	ذيول	schwanzen	ذَيَّل	N	N;NOM;INDF;PL
schwanz	الذيل	schwanzen	ذَيل	N	N;NOM;DEF;SG
schwanz	ذيل	schwanzen	ذَيل	N	N;NOM;INDF;SG
schwanz	القضيب	schwanzen	قَضِيب	N	N;NOM;DEF;SG
aufsätze	مقالات	aufsätzen	مَقَالَة	N;NOM;PL	N;NOM;INDF;PL
aufsätze	المقالات	aufsätzen	المقالات	N;NOM;PL	N;NOM;DEF;PL
bahnhöfe	محطات	bahnhöfen	مَحَطَّة	N;NOM;MASC;PL	N;NOM;INDF;PL
bahnhöfe	المحطات	bahnhöfen	مَحَطَّة	N;NOM;MASC;PL	N;NOM;DEF;PL
rechtlich	قانونيا	rechtlich	قَانُونِيَا	ADJ	ADJ;ACC;INDF;MASC;SG
pionier	رائدة	pionier	رَائِدَة	ADJ	ADJ;NOM;INDF;FEM;SG
pionier	رائدا	pionier	رَائِد	ADJ	ADJ;ACC;INDF;MASC;SG
pionier	رائدة	pionier	رَائِدَة	ADJ	ADJ;NOM;INDF;FEM;SG
rumänischen	روماني	rumänisch	رُومَانِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
rumänischen	الروماني	rumänisch	رُومَانِيّ	ADJ	ADJ;NOM;DEF;MASC;SG
rumänischen	الرومانية	rumänisch	رُومَانِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
tests	اختبارات	tests	اِختِبَار	N	N;NOM;INDF;PL
tests	الاختبارات	tests	اِختِبَار	N	N;NOM;DEF;PL
tests	الاختبار	tests	اِختِبَار	N	N;NOM;DEF;SG
tests	اختبار	tests	اِختِبَار	N	N;NOM;INDF;SG
ausgehen	تواعد	ausgehen	تَوَاعُد	V;NFIN	V;MASC;IMP;SG;FIN
ausgehen	اخرج	ausgehen	آخَر	V;NFIN	V;PFV;MASC;SG;3;ACT
ausgehen	خرج	ausgehen	خَرَج	V;NFIN	V;PFV;MASC;SG;3;ACT
sorgt	يكفل	sorgen	كَفَل	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
sorgt	يهتم	sorgen	هَتَم	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
läßt	يعترف	lassen	اِعتَرَف	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
läßt	يقر	lassen	أَقَرّ	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
staffeln	الفصول	staffeln	فَصل	N;NOM;FEM;PL	N;NOM;DEF;PL
staffeln	مواسم	staffeln	مَوسِم	N;NOM;FEM;PL	N;NOM;INDF;PL
trasse	الصراط	trassen	صِرَاط	N	N;NOM;DEF;SG
trasse	الدرب	trassen	دَرب	N	N;NOM;DEF;SG
trasse	المسار	trassen	مَسَار	N	N;NOM;DEF;SG
trasse	مسار	trassen	مَسَار	N	N;NOM;INDF;SG
rechnen	تتوقع	rechnen	تَوَقَّع	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
bemerkenswert	ملحوظ	bemerkenswert	مَلحُوظ	ADJ	ADJ;NOM;INDF;MASC;SG
bemerkenswert	ملحوظ	bemerkenswert	مَلحُوظ	ADJ	ADJ;NOM;INDF;MASC;SG
öffentlicher	عامة	öffentlich	عَامّ	ADJ	ADJ;NOM;INDF;FEM;SG
öffentlicher	علنية	öffentlich	عَلَنِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
toll	عظيم	toll	عظيم	ADJ	ADJ;NOM;INDF;MASC;SG
toll	عظيمة	toll	عَظِيمَة	ADJ	ADJ;NOM;INDF;FEM;SG
toll	العظيم	toll	عَظِيم	ADJ	ADJ;NOM;DEF;MASC;SG
vertretung	التمثيل	vertretung	تَمثِيل	N;FEM;SG	N;NOM;DEF;SG
vertretung	تمثيل	vertretung	تَمثِيل	N;FEM;SG	N;NOM;INDF;SG
vertretung	مندوب	vertretung	مَندُوب	N;FEM;SG	N;NOM;INDF;SG
