com	avec	com	avec	ADP	ADP
creditado	crédité	creditar	créditer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
linux	linux	linux	linux	N;MASC;SG	N;MASC;SG
colunas	colonnes	coluna	colonne	N;FEM;PL	N;FEM;PL
colunas	poteaux	coluna	poteau	N;FEM;PL	N;MASC;PL
colunas	colonnes	coluna	colonne	N;FEM;PL	N;FEM;PL
diálogo	dialogue	diálogo	dialogue	N;MASC;SG	N;MASC;SG
diálogo	dialogue	diálogo	dialogue	N;MASC;SG	N;MASC;SG
intelectual	intellectuelle	intelectual	intellectuel	ADJ;MASC;SG	ADJ;FEM;SG
intelectual	intellectuel	intelectual	intellectuel	ADJ;MASC;SG	ADJ;MASC;SG
toledo	tolède	toledo	tolède	N;MASC;SG	N;FEM;SG
nasa	nasa	nasa	nasa	N;FEM;SG	N;FEM;SG
artur	arthur	artur	arthur	N;MASC;SG	N;MASC;SG
party	partie	party	partie	N;MASC;SG	N;FEM;SG
party	fete	party	fete	N;MASC;SG	N;FEM;SG
party	soirée	party	soirée	N;MASC;SG	N;FEM;SG
party	fête	party	fête	N;MASC;SG	N;FEM;SG
legend	légende	legend	légende	N;MASC;SG	N;FEM;SG
sofre	souffrir	sofrer	souffrir	V;IND;SG;3;PRS;FIN	V;NFIN
sofre	souffre	sofrer	souffre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sofre	souffre	sofrer	souffre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cai	tombe	cair	tomber	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
móveis	meubles	móvel	meuble	N;MASC;PL	N;MASC;PL
compilação	compilation	compilação	compilation	N;FEM;SG	N;FEM;SG
compilação	recueil	compilação	recueil	N;FEM;SG	N;MASC;SG
pensilvânia	pennsylvanie	pensilvânia	pennsylvanie	N;FEM;SG	N;FEM;SG
cooperação	coopération	cooperação	coopération	N;FEM;SG	N;FEM;SG
cérebro	cerveau	cérebro	cerveau	N;MASC;SG	N;MASC;SG
cérebro	cervelle	cérebro	cervelle	N;MASC;SG	N;FEM;SG
cérebro	cerveau	cérebro	cerveau	N;MASC;SG	N;MASC;SG
cérebro	cervelle	cérebro	cervelle	N;MASC;SG	N;FEM;SG
arquidiocese	archidiocèse	arquidiocese	archidiocèse	N;FEM;SG	N;MASC;SG
aliado	allié	aliar	allié	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
aliado	alliée	aliar	allier	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
aliado	allié	aliar	allié	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
aliado	alliée	aliar	allier	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
clipe	pince	clipe	pince	N;MASC;SG	N;FEM;SG
clipe	clip	clipe	clip	N;MASC;SG	N;MASC;SG
desenvolve	développe	desenvolver	développer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
amante	maitresse	amante	maitresse	N;MASC;SG	N;FEM;SG
amante	maîtresse	amante	maîtresse	N;MASC;SG	N;FEM;SG
amante	amant	amante	amant	N;MASC;SG	N;MASC;SG
paciente	patient	paciente	patient	N;MASC;SG	N;MASC;SG
avaliar	évaluer	avaliar	évaluer	V;NFIN	V;NFIN
avaliar	évaluer	avaliar	évaluer	V;NFIN	V;NFIN
avaliar	évalue	avaliar	évaluer	V;NFIN	V;IND;SG;3;PRS;FIN
goleada	déroute	goleada	déroute	N;FEM;SG	N;FEM;SG
benfica	benfica	benfica	benfica	N;MASC;SG	N;MASC;SG
exílio	exil	exílio	exil	N;MASC;SG	N;MASC;SG
químico	chimiste	químico	chimiste	N;MASC;SG	N;MASC;SG
químico	pharmacien	químico	pharmacien	N;MASC;SG	N;MASC;SG
aumenta	augmenter	aumentar	augmenter	V;IND;SG;3;PRS;FIN	V;NFIN
aumenta	accroître	aumentar	accroître	V;IND;SG;3;PRS;FIN	V;NFIN
aumenta	augmente	aumentar	augmenter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
conexão	branchement	conexão	branchement	N;FEM;SG	N;MASC;SG
conexão	raccordement	conexão	raccordement	N;FEM;SG	N;MASC;SG
conexão	connexion	conexão	connexion	N;FEM;SG	N;FEM;SG
conexão	raccordement	conexão	raccordement	N;FEM;SG	N;MASC;SG
conexão	connexion	conexão	connexion	N;FEM;SG	N;FEM;SG
conexão	connexion	conexão	connexion	N;FEM;SG	N;FEM;SG
documentação	documentation	documentação	documentation	N;FEM;SG	N;FEM;SG
síndrome	syndrome	síndrome	syndrome	N;FEM;SG	N;MASC;SG
gene	gène	gene	gène	N;MASC;SG	N;MASC;SG
radiação	rayonnement	radiação	rayonnement	N;FEM;SG	N;MASC;SG
fórum	forum	fórum	forum	N;MASC;SG	N;MASC;SG
precisamente	justement	precisamente	justement	ADV	ADV
precisamente	précisément	precisamente	précisément	ADV	ADV
anjo	ange	anjo	ange	N;MASC;SG	N;MASC;SG
afro	afro	afro	afro	N;MASC;SG	N;MASC;SG
positivo	positive	positivo	positif	ADJ;MASC;SG	ADJ;FEM;SG
positivo	positif	positivo	positif	ADJ;MASC;SG	ADJ;MASC;SG
furacão	ouragan	furacão	ouragan	N;MASC;SG	N;MASC;SG
jun	juin	jun	juin	N;MASC;SG	N;MASC;SG
nba	nba	nba	nba	N;FEM;SG	N;MASC;SG
compreensão	compréhension	compreensão	compréhension	N;FEM;SG	N;FEM;SG
compreensão	compréhension	compreensão	compréhension	N;FEM;SG	N;FEM;SG
item	élément	item	élément	N;MASC;SG	N;MASC;SG
resultando	résultant	resultar	résulter	V;V.MSDR	V;PRS;V.PTCP
lula	calamar	lula	calamar	N;MASC;SG	N;MASC;SG
lula	calmar	lula	calmar	N;MASC;SG	N;MASC;SG
organismos	organismes	organismo	organisme	N;MASC;PL	N;MASC;PL
inteiramente	entièrement	inteiramente	entièrement	ADV	ADV
toma	prend	tomar	prendre	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
toma	prendre	tomar	prendre	V;IND;SG;3;PRS;FIN	V;NFIN
cineasta	cinéaste	cineasta	cinéaste	N;MASC;SG	N;MASC;SG
cineasta	réalisateur	cineasta	réalisateur	N;MASC;SG	N;MASC;SG
impostos	impôts	imposto	impôt	N;MASC;PL	N;MASC;PL
impostos	taxes	imposto	taxe	N;MASC;PL	N;FEM;PL
impostos	impôts	imposto	impôt	N;MASC;PL	N;MASC;PL
impostos	taxes	imposto	taxe	N;MASC;PL	N;FEM;PL
fabricação	fabrication	fabricação	fabrication	N;FEM;SG	N;FEM;SG
fabricação	fabrication	fabricação	fabrication	N;FEM;SG	N;FEM;SG
inferno	enfer	inferno	enfer	N;MASC;SG	N;MASC;SG
obtido	obtenue	obter	obtenir	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
obtido	obtenu	obter	obtenir	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
sugestão	suggestion	sugestão	suggestion	N;FEM;SG	N;FEM;SG
sugestão	indice	sugestão	indice	N;FEM;SG	N;MASC;SG
sugestão	astuce	sugestão	astuce	N;FEM;SG	N;FEM;SG
sugestão	allusion	sugestão	allusion	N;FEM;SG	N;FEM;SG
abre	ouvrir	abrir	ouvrir	V;IND;SG;3;PRS;FIN	V;NFIN
abre	ouvre	abrir	ouvrir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
preferência	préférence	preferência	préférence	N;FEM;SG	N;FEM;SG
preferência	préférence	preferência	préférence	N;FEM;SG	N;FEM;SG
distante	distante	distante	distant	ADJ;MASC;SG	ADJ;FEM;SG
distante	lointaine	distante	lointain	ADJ;MASC;SG	ADJ;FEM;SG
distante	lointain	distante	lointain	ADJ;MASC;SG	ADJ;MASC;SG
alterar	amender	alterar	amender	V;NFIN	V;NFIN
distintas	distinctes	distinto	distinct	ADJ;FEM;PL	ADJ;FEM;PL
distintas	distincts	distinto	distinct	ADJ;FEM;PL	ADJ;MASC;PL
investimentos	investissements	investimento	investissement	N;MASC;PL	N;MASC;PL
investimentos	investissements	investimento	investissement	N;MASC;PL	N;MASC;PL
aprovada	approuvé	aprovar	approuver	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
aprovada	approuvée	aprovar	approuver	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
aprovada	agréée	aprovar	agréée	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
aprovada	agréé	aprovar	agrée	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
golden	golden	golden	golden	N;MASC;SG	N;MASC;SG
previsto	prédit	prever	prédit	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
pronto	prête	pronto	prêt	ADJ;MASC;SG	ADJ;FEM;SG
pronto	pret	pronto	pret	ADJ;MASC;SG	ADJ;MASC;SG
pronto	prêt	pronto	prêt	ADJ;MASC;SG	ADJ;MASC;SG
oferta	offre	oferta	offre	N;FEM;SG	N;FEM;SG
confirmou	confirmé	confirmar	confirmer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
confirmou	confirmée	confirmar	confirmer	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
paisagem	paysage	paisagem	paysage	N;FEM;SG	N;MASC;SG
paisagem	paysager	paisagem	paysager	N;FEM;SG	N;MASC;SG
paisagem	paysage	paisagem	paysage	N;FEM;SG	N;MASC;SG
relacionada	lié	relacionar	lier	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
comprar	acheter	comprar	acheter	V;NFIN	V;NFIN
comprar	achetez	comprar	acheter	V;NFIN	V;IMP;PL;2;PRS;FIN
comprar	acheter	comprar	acheter	V;NFIN	V;NFIN
comprar	achetez	comprar	acheter	V;NFIN	V;IMP;PL;2;PRS;FIN
comprar	achetant	comprar	acheter	V;NFIN	V;PRS;V.PTCP
esquema	escroquerie	esquema	escroquerie	N;MASC;SG	N;FEM;SG
esquema	arnaque	esquema	arnaque	N;MASC;SG	N;FEM;SG
esquema	schéma	esquema	schéma	N;MASC;SG	N;MASC;SG
forçado	forcé	forçar	forcer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
forçado	obligé	forçar	obliger	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
forçado	contraint	forçar	contraindre	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
forçado	forcée	forçar	forcé	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
leitores	lecteurs	leitor	lecteur	N;MASC;PL	N;MASC;PL
correntes	chaines	corrente	chaine	N;MASC;PL	N;FEM;PL
correntes	chaînes	corrente	chaîne	N;MASC;PL	N;FEM;PL
gerar	générer	gerar	générer	V;NFIN	V;NFIN
gerar	génère	gerar	générer	V;NFIN	V;IND;SG;3;PRS;FIN
gerar	générer	gerar	générer	V;NFIN	V;NFIN
apresentadora	présentateur	apresentador	présentateur	N;FEM;SG	N;MASC;SG
nogueira	hickory	nogueiro	hickory	N;FEM;SG	N;MASC;SG
nogueira	noix	nogueiro	noix	N;FEM;SG	N;MASC;SG
prússia	prusse	prússia	prusse	N;FEM;SG	N;FEM;SG
sock	chaussette	sock	chaussette	N;MASC;SG	N;FEM;SG
cálculo	calcul	cálculo	calcul	N;MASC;SG	N;MASC;SG
cálculo	calcul	cálculo	calcul	N;MASC;SG	N;MASC;SG
pobre	pauvre	pobre	pauvre	ADJ;MASC;SG	ADJ;MASC;SG
pobre	médiocre	pobre	médiocre	ADJ;MASC;SG	ADJ;MASC;SG
créditos	crédits	crédito	crédit	N;MASC;PL	N;MASC;PL
sábado	samedi	sábado	samedi	N;MASC;SG	N;MASC;SG
normandia	normandie	normandia	normandie	N;FEM;SG	N;FEM;SG
rebeldes	rebelles	rebelde	rebelle	N;MASC;PL	N;MASC;PL
rebeldes	rebelles	rebelde	rebelle	N;MASC;PL	N;MASC;PL
sócio	partenaire	sócio	partenaire	N;MASC;SG	N;MASC;SG
permanecer	demeurer	permanecer	demeurer	V;NFIN	V;NFIN
permanecer	rester	permanecer	rester	V;NFIN	V;NFIN
disposição	provision	disposição	provision	N;FEM;SG	N;FEM;SG
disposição	disposition	disposição	disposition	N;FEM;SG	N;FEM;SG
disposição	disposition	disposição	disposition	N;FEM;SG	N;FEM;SG
disposição	agencement	disposição	agencement	N;FEM;SG	N;MASC;SG
disposição	humeur	disposição	humeur	N;FEM;SG	N;FEM;SG
disposição	ambiance	disposição	ambiance	N;FEM;SG	N;FEM;SG
disposição	aliénation	disposição	aliénation	N;FEM;SG	N;FEM;SG
disposição	disposition	disposição	disposition	N;FEM;SG	N;FEM;SG
explosão	explosion	explosão	explosion	N;FEM;SG	N;FEM;SG
explosão	explosion	explosão	explosion	N;FEM;SG	N;FEM;SG
atlas	atlas	atlas	atlas	N;MASC;SG	N;MASC;SG
parecer	opinion	parecer	opinion	N;MASC;SG	N;FEM;SG
parecer	avis	parecer	avis	N;MASC;SG	N;MASC;SG
laranja	orange	laranja	orange	N;FEM;SG	N;FEM;SG
iguais	égales	igual	égal	ADJ;MASC;PL	ADJ;FEM;PL
iguais	égaux	igual	égal	ADJ;MASC;PL	ADJ;MASC;PL
iguais	égaux	igual	égal	ADJ;MASC;PL	ADJ;MASC;PL
iguais	égales	igual	égal	ADJ;MASC;PL	ADJ;FEM;PL
registrado	enregistrée	registrar	enregistrer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
registrado	enregistré	registrar	enregistrer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
registrado	inscrit	registrar	inscrire	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
registrado	enregistrée	registrar	enregistrer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
registrado	enregistré	registrar	enregistrer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
quarenta	quarante	quarenta	quarante	NUM	NUM
organismo	organisme	organismo	organisme	N;MASC;SG	N;MASC;SG
demonstra	démontre	demonstrar	démontrer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
seguro	coffre	seguro	coffre	N;MASC;SG	N;MASC;SG
seguro	assurance	seguro	assurance	N;MASC;SG	N;FEM;SG
investimento	investissement	investimento	investissement	N;MASC;SG	N;MASC;SG
investimento	investissement	investimento	investissement	N;MASC;SG	N;MASC;SG
investimento	investissement	investimento	investissement	N;MASC;SG	N;MASC;SG
preços	tarifs	preço	tarif	N;MASC;PL	N;MASC;PL
procedimento	procédure	procedimento	procédure	N;MASC;SG	N;FEM;SG
oferecer	offrir	oferecer	offrir	V;NFIN	V;NFIN
descrever	décrivez	descrever	décrire	V;NFIN	V;IMP;PL;2;PRS;FIN
descrever	décrire	descrever	décrire	V;NFIN	V;NFIN
constantes	constantes	constante	constante	ADJ;MASC;PL	ADJ;FEM;PL
constantes	constants	constante	constant	ADJ;MASC;PL	ADJ;MASC;PL
constantes	constantes	constante	constante	ADJ;MASC;PL	ADJ;FEM;PL
mantida	gardé	manter	garder	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
mantida	maintenu	manter	maintenir	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
mantida	entretenu	manter	entretenir	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
mantida	entretenue	manter	entretenir	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
mantida	maintenue	manter	maintenir	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
comida	nourriture	comida	nourriture	N;FEM;SG	N;FEM;SG
comida	alimentation	comida	alimentation	N;FEM;SG	N;FEM;SG
destinado	destiné	destinar	destiner	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
instrução	instruction	instrução	instruction	N;FEM;SG	N;FEM;SG
mai	mai	mai	mai	N;MASC;SG	N;MASC;SG
delta	delta	delta	delta	N;MASC;SG	N;MASC;SG
adição	addition	adição	addition	N;FEM;SG	N;FEM;SG
adição	ajout	adição	ajout	N;FEM;SG	N;MASC;SG
adição	ajout	adição	ajout	N;FEM;SG	N;MASC;SG
figueiredo	figueiredo	figueiredo	figueiredo	N;MASC;SG	N;MASC;SG
amador	amateur	amador	amateur	N;MASC;SG	N;MASC;SG
songs	chanson	song	chanson	N;MASC;SG	N;FEM;SG
raiz	root	raiz	root	N;FEM;SG	N;MASC;SG
raiz	racine	raiz	racine	N;FEM;SG	N;FEM;SG
linda	beau	linda	beau	ADJ;FEM;SG	ADJ;MASC;SG
linda	superbe	linda	superbe	ADJ;FEM;SG	ADJ;MASC;SG
linda	magnifique	linda	magnifique	ADJ;FEM;SG	ADJ;MASC;SG
linda	belle	linda	beau	ADJ;FEM;SG	ADJ;FEM;SG
vencendo	gagner	vencer	gagner	V;V.MSDR	V;NFIN
vencendo	gagnant	vencer	gagner	V;V.MSDR	V;PRS;V.PTCP
concessão	concession	concessão	concession	N;FEM;SG	N;FEM;SG
concessão	octroi	concessão	octroi	N;FEM;SG	N;MASC;SG
braços	armes	braço	arme	N;MASC;PL	N;FEM;PL
tecido	tissu	tecido	tissu	N;MASC;SG	N;MASC;SG
tecido	tissu	tecido	tissu	N;MASC;SG	N;MASC;SG
célula	cellule	célula	cellule	N;FEM;SG	N;FEM;SG
substância	substance	substância	substance	N;FEM;SG	N;FEM;SG
sétima	septième	sétimo	septième	ADJ;FEM;SG	ADJ;MASC;SG
espetáculo	spectacle	espetáculo	spectacle	N;MASC;SG	N;MASC;SG
filmagens	tournages	filmagem	tournage	N;FEM;PL	N;MASC;PL
empregados	collaborateurs	empregado	collaborateur	N;MASC;PL	N;MASC;PL
asa	escadre	asa	escadre	N;FEM;SG	N;FEM;SG
asa	aile	asa	aile	N;FEM;SG	N;FEM;SG
asa	ailier	asa	ailier	N;FEM;SG	N;MASC;SG
asa	wing	asa	wing	N;FEM;SG	N;MASC;SG
associações	associations	associação	association	N;FEM;PL	N;FEM;PL
centenário	centenaire	centenário	centenaire	N;MASC;SG	N;MASC;SG
centenário	centenaire	centenário	centenaire	N;MASC;SG	N;MASC;SG
sofrer	souffrent	sofrer	souffrir	V;NFIN	V;IND;PL;3;PRS;FIN
sofrer	souffrir	sofrer	souffrir	V;NFIN	V;NFIN
sofrer	souffre	sofrer	souffre	V;NFIN	V;IND;SG;3;PRS;FIN
domínios	domaines	domínio	domaine	N;MASC;PL	N;MASC;PL
aplicado	appliquée	aplicar	appliquer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
aplicado	appliqué	aplicar	appliquer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
segmento	segment	segmento	segment	N;MASC;SG	N;MASC;SG
confirmado	confirmé	confirmar	confirmer	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
confirmado	confirmée	confirmar	confirmer	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
continuidade	continuité	continuidade	continuité	N;FEM;SG	N;FEM;SG
mapas	cartes	mapa	carte	N;MASC;PL	N;FEM;PL
meta	objectif	meta	objectif	N;FEM;SG	N;MASC;SG
meta	but	meta	but	N;FEM;SG	N;MASC;SG
atp	atp	atp	atp	N;MASC;SG	N;MASC;SG
ovos	œufs	ovo	œuf	N;MASC;PL	N;MASC;PL
ovos	oeufs	ovo	oeuf	N;MASC;PL	N;MASC;PL
ovos	œufs	ovo	œuf	N;MASC;PL	N;MASC;PL
ovos	oeufs	ovo	oeuf	N;MASC;PL	N;MASC;PL
sigla	acronyme	sigla	acronyme	N;FEM;SG	N;MASC;SG
sigla	sigle	sigla	sigle	N;FEM;SG	N;MASC;SG
sigla	abréviation	sigla	abréviation	N;FEM;SG	N;FEM;SG
corrupção	corruption	corrupção	corruption	N;FEM;SG	N;FEM;SG
teorema	théorème	teorema	théorème	N;MASC;SG	N;MASC;SG
autorização	autorisation	autorização	autorisation	N;FEM;SG	N;FEM;SG
autorização	autorisation	autorização	autorisation	N;FEM;SG	N;FEM;SG
inácio	ignace	inácio	ignace	N;MASC;SG	N;MASC;SG
monarca	monarque	monarca	monarque	N;MASC;SG	N;MASC;SG
virgínia	virginie	virgínia	virginie	N;FEM;SG	N;FEM;SG
triângulo	triangle	triângulo	triangle	N;MASC;SG	N;MASC;SG
embaixador	ambassadeur	embaixador	ambassadeur	N;MASC;SG	N;MASC;SG
embaixador	ambassadrice	embaixador	ambassadrice	N;MASC;SG	N;FEM;SG
blocos	blocages	bloco	blocage	N;MASC;PL	N;MASC;PL
blocos	blocs	bloco	bloc	N;MASC;PL	N;MASC;PL
acção	action	acção	action	N;FEM;SG	N;FEM;SG
porção	portion	porção	portion	N;FEM;SG	N;FEM;SG
negociações	négociations	negociação	négociation	N;FEM;PL	N;FEM;PL
negociações	négociateurs	negociação	négociateur	N;FEM;PL	N;MASC;PL
negociações	négociations	negociação	négociation	N;FEM;PL	N;FEM;PL
negociações	négociations	negociação	négociation	N;FEM;PL	N;FEM;PL
pão	pain	pão	pain	N;MASC;SG	N;MASC;SG
roll	rouleau	roll	rouleau	N;MASC;SG	N;MASC;SG
marcação	marquage	marcação	marquage	N;FEM;SG	N;MASC;SG
marcação	balisage	marcação	balisage	N;FEM;SG	N;MASC;SG
marcação	nomination	marcação	nomination	N;FEM;SG	N;FEM;SG
marcação	balisage	marcação	balisage	N;FEM;SG	N;MASC;SG
marcação	marquage	marcação	marquage	N;FEM;SG	N;MASC;SG
franquia	franchise	franquia	franchise	N;FEM;SG	N;FEM;SG
vingança	revanche	vingança	revanche	N;FEM;SG	N;FEM;SG
vingança	vengeance	vingança	vengeance	N;FEM;SG	N;FEM;SG
vingança	vengeance	vingança	vengeance	N;FEM;SG	N;FEM;SG
vingança	revanche	vingança	revanche	N;FEM;SG	N;FEM;SG
vingança	vengeance	vingança	vengeance	N;FEM;SG	N;FEM;SG
acreditava	croyait	acreditar	croire	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
continuação	continuation	continuação	continuation	N;FEM;SG	N;FEM;SG
massachusetts	massachusetts	massachusetts	massachusett	N;MASC;PL	N;MASC;PL
reprodução	élevage	reprodução	élevage	N;FEM;SG	N;MASC;SG
reprodução	elevage	reprodução	elevage	N;FEM;SG	N;MASC;SG
reprodução	reproduction	reprodução	reproduction	N;FEM;SG	N;FEM;SG
reprodução	procréation	reprodução	procréation	N;FEM;SG	N;FEM;SG
reprodução	reproduction	reprodução	reproduction	N;FEM;SG	N;FEM;SG
mota	bicyclette	mota	bicyclette	N;MASC;SG	N;FEM;SG
mota	vélo	mota	vélo	N;MASC;SG	N;MASC;SG
mota	motocyclette	mota	motocyclette	N;MASC;SG	N;FEM;SG
mota	motocycle	mota	motocycle	N;MASC;SG	N;MASC;SG
mota	moto	mota	moto	N;MASC;SG	N;FEM;SG
rap	rappeur	rap	rappeur	N;MASC;SG	N;MASC;SG
rap	rap	rap	rap	N;MASC;SG	N;MASC;SG
vazio	vide	vazio	vide	ADJ;MASC;SG	ADJ;MASC;SG
vazio	vide	vazio	vide	ADJ;MASC;SG	ADJ;MASC;SG
jordan	jordanie	jordan	jordanie	N;MASC;SG	N;FEM;SG
century	siecle	century	siecle	N;MASC;SG	N;MASC;SG
century	siècle	century	siècle	N;MASC;SG	N;MASC;SG
century	century	century	century	N;MASC;SG	N;MASC;SG
curtas	courts	curto	court	ADJ;FEM;PL	ADJ;MASC;PL
curtas	courtes	curto	court	ADJ;FEM;PL	ADJ;FEM;PL
box	coffret	box	coffret	N;MASC;SG	N;MASC;SG
box	boîte	box	boîte	N;MASC;SG	N;FEM;SG
box	boite	box	boîte	N;MASC;SG	N;FEM;SG
cair	tomber	cair	tomber	V;NFIN	V;NFIN
cair	tombant	cair	tomber	V;NFIN	V;PRS;V.PTCP
unesco	unesco	unesco	unesco	N;FEM;SG	N;MASC;SG
contribuir	contribuant	contribuir	contribuer	V;NFIN	V;PRS;V.PTCP
contribuir	contribuer	contribuir	contribuer	V;NFIN	V;NFIN
contribuir	cotiser	contribuir	cotiser	V;NFIN	V;NFIN
contribuir	contribuer	contribuir	contribuer	V;NFIN	V;NFIN
coordenação	coordination	coordenação	coordination	N;FEM;SG	N;FEM;SG
trânsito	transit	trânsito	transit	N;MASC;SG	N;MASC;SG
trânsito	trafic	trânsito	trafic	N;MASC;SG	N;MASC;SG
trânsito	circulation	trânsito	circulation	N;MASC;SG	N;FEM;SG
viajou	voyagé	viajar	voyager	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
viajou	parcouru	viajar	parcourir	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
viajou	voyagé	viajar	voyager	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
permissão	autorisation	permissão	autorisation	N;FEM;SG	N;FEM;SG
permissão	permission	permissão	permission	N;FEM;SG	N;FEM;SG
prisioneiros	prisonniers	prisioneiro	prisonnier	N;MASC;PL	N;MASC;PL
artificial	artificiel	artificial	artificiel	ADJ;MASC;SG	ADJ;MASC;SG
artificial	artificielle	artificial	artificiel	ADJ;MASC;SG	ADJ;FEM;SG
claude	claude	claude	claude	N;MASC;SG	N;MASC;SG
placas	assiettes	placa	assiette	N;FEM;PL	N;FEM;PL
placas	plaques	placa	plaque	N;FEM;PL	N;FEM;PL
marc	marc	marc	marc	N;MASC;SG	N;MASC;SG
infante	nourrisson	infante	nourrisson	N;MASC;SG	N;MASC;SG
infante	infante	infante	infant	N;MASC;SG	N;FEM;SG
câmera	appareil	câmera	appareil	N;FEM;SG	N;MASC;SG
câmera	caméra	câmera	caméra	N;FEM;SG	N;FEM;SG
atualização	actualisation	atualização	actualisation	N;FEM;SG	N;FEM;SG
atualização	actualisation	atualização	actualisation	N;FEM;SG	N;FEM;SG
falou	parlé	falar	parler	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
falou	parlée	falar	parler	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
falou	parlé	falar	parler	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
instruções	consignes	instrução	consigne	N;FEM;PL	N;FEM;PL
instruções	instructions	instrução	instruction	N;FEM;PL	N;FEM;PL
fantasma	ghost	fantasma	ghost	N;MASC;SG	N;MASC;SG
fantasma	fantôme	fantasma	fantôme	N;MASC;SG	N;MASC;SG
fantasma	phantom	fantasma	phantom	N;MASC;SG	N;MASC;SG
fantasma	fantôme	fantasma	fantôme	N;MASC;SG	N;MASC;SG
interação	engagement	interação	engagement	N;FEM;SG	N;MASC;SG
interação	interaction	interação	interaction	N;FEM;SG	N;FEM;SG
concepção	conception	concepção	conception	N;FEM;SG	N;FEM;SG
concepção	dessin	concepção	dessin	N;FEM;SG	N;MASC;SG
concepção	design	concepção	design	N;FEM;SG	N;MASC;SG
concepção	conception	concepção	conception	N;FEM;SG	N;FEM;SG
fria	rhume	fria	rhume	N;FEM;SG	N;MASC;SG
horror	horreur	horror	horreur	N;MASC;SG	N;FEM;SG
cinturão	courroie	cinturão	courroie	N;MASC;SG	N;FEM;SG
cinturão	ceinture	cinturão	ceinture	N;MASC;SG	N;FEM;SG
lutou	lutté	lutar	lutté	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
lutou	combattu	lutar	combattre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
implementação	implémentation	implementação	implémentation	N;FEM;SG	N;FEM;SG
rosário	chapelet	rosário	chapelet	N;MASC;SG	N;MASC;SG
rosário	rosaire	rosário	rosaire	N;MASC;SG	N;MASC;SG
austríaco	autrichien	austríaco	autrichien	ADJ;MASC;SG	ADJ;MASC;SG
