hän	她	hän	她	PRO;NOM;SG;3	PRO;3
loma	節日	loma	節日	N;NOM;SG	N
raportin	報告	raportti	報告	N;GEN;SG	N
koirat	犬	koira	犬	N;NOM;PL	N
koirat	狗	koira	狗	N;NOM;PL	N
vahinkoa	損傷	vahinko	損傷	N;PRT;SG	N
vahinkoa	損傷	vahinko	損傷	N;PRT;SG	N
vahinkoa	損壞	vahinko	損壞	N;PRT;SG	N
vahinkoa	損害	vahinko	損害	N;PRT;SG	N
määrätty	指派	määrätä	指派	V;NOM;SG;V.PTCP;PASS	V
kerää	收集	kerätä	收集	V;IMP;SG;2;FIN;ACT	V
halli	廳	halli	廳	N;NOM;SG	N
halli	大廳	halli	大廳	N;NOM;SG	N
aikakausi	紀元	aika#kausi	紀元	N;NOM;SG	N
vaunut	馬車	vaunu	馬車	N;NOM;PL	N
vaunut	戰車	vaunu	戰車	N;NOM;PL	N
kuukausia	月	kuu#kausi	月	N;PRT;PL	N
kuukausia	月份	kuu#kausi	月份	N;PRT;PL	N
epäilty	涉嫌	epäillä	涉嫌	V;NOM;SG;V.PTCP;PASS	V
epäilty	疑似	epäillä	疑似	V;NOM;SG;V.PTCP;PASS	V
epäilty	疑犯	epäillä	疑犯	V;NOM;SG;V.PTCP;PASS	V
hotellin	飯店	hotelli	飯店	N;GEN;SG	N
hotellin	酒店	hotelli	酒店	N;GEN;SG	N
hotellin	賓館	hotelli	賓館	N;GEN;SG	N
hotellin	旅館	hotelli	旅館	N;GEN;SG	N
laitteiden	裝置	laite	裝置	N;GEN;PL	N
vajaan	棚	vajaa	棚	N;GEN;SG	N
highway	公路	highway	公路	N;NOM;SG	N
taloja	房屋	talo	房屋	N;PRT;PL	N
taloja	房子	talo	房子	N;PRT;PL	N
pätkä	矮子	pätkä	矮子	N;NOM;SG	N
rannat	沙灘	ranta	沙灘	N;NOM;PL	N
rannat	海灘	ranta	海灘	N;NOM;PL	N
kokko	篝	kokko	篝	N;NOM;SG	N
vastarintaa	阻力	vastarinta	阻力	N;PRT;SG	N
vastarintaa	電阻	vastarinta	電阻	N;PRT;SG	N
painettu	列	painaa	列	V;NOM;SG;V.PTCP;PASS	V
tuhoa	毀滅	tuho	毀滅	N;PRT;SG	N
tuhoa	毀滅	tuho	毀滅	N;PRT;SG	N
säde	光束	säde	光束	N;NOM;SG	N
säde	半徑	säde	半徑	N;NOM;SG	N
vieras	訪客	vieras	訪客	N;NOM;SG	N
vieras	賓	vieras	賓	N;NOM;SG	N
vieras	來賓	vieras	來賓	N;NOM;SG	N
vieras	客人	vieras	客人	N;NOM;SG	N
vieras	陌生	vieras	陌生	N;NOM;SG	N
tulosten	成果	tulos	成果	N;GEN;PL	N
tulosten	結果	tulos	結果	N;GEN;PL	N
korvat	耳	korva	耳	N;NOM;PL	N
korvat	耳朵	korva	耳朵	N;NOM;PL	N
lämpöä	熱火	lämpö	熱火	N;PRT;SG	N
lämpöä	熱力	lämpö	熱力	N;PRT;SG	N
lämpöä	熱量	lämpö	熱量	N;PRT;SG	N
lämpöä	溫暖	lämpö	溫暖	N;PRT;SG	N
tulipalo	消防	tuli#palo	消防	N;NOM;SG	N
tulipalo	火	tuli#palo	火	N;NOM;SG	N
tulipalo	火災	tuli#palo	火災	N;NOM;SG	N
miekan	刀	miekka	刀	N;GEN;SG	N
miekan	劍	miekka	劍	N;GEN;SG	N
miekan	寶劍	miekka	寶劍	N;GEN;SG	N
teemoja	主題	teemo	主題	N;PRT;PL	N
isoisä	爺爺	iso#isä	爺爺	N;NOM;SG	N
isoisä	祖父	iso#isä	祖父	N;NOM;SG	N
rannikkoa	海岸	rannikko	海岸	N;PRT;SG	N
solujen	細胞	solu	細胞	N;GEN;PL	N
jet	噴氣	jetä	噴氣	N;NOM;SG	N
ralli	集會	ralli	集會	N;NOM;SG	N
verkkoon	電網	verkko	電網	N;IN+ALL;SG	N
yksilöiden	標本	yksilö	標本	N;GEN;PL	N
työntekijät	僱員	työn#tekijä	僱員	N;NOM;PL	N
työntekijät	員工	työn#tekijä	員工	N;NOM;PL	N
työntekijät	工人	työn#tekijä	工人	N;NOM;PL	N
kuljettajan	司機	kuljettaja	司機	N;GEN;SG	N
järjestöt	社團	järjestö	社團	N;NOM;PL	N
saariston	群島	saaristo	群島	N;GEN;SG	N
aukio	平方	aukio	平方	N;NOM;SG	N
aukio	方塊	aukio	方塊	N;NOM;SG	N
aukio	方形	aukio	方形	N;NOM;SG	N
aukio	廣場	aukio	廣場	N;NOM;SG	N
väkivaltaa	暴力	väki#valta	暴力	N;PRT;SG	N
legenda	傳奇	legenda	傳奇	N;NOM;SG	N
tapahtumaan	事件	tapahtuma	事件	N;IN+ALL;SG	N
tapahtumaan	活動	tapahtuma	活動	N;IN+ALL;SG	N
toimintoja	功能	toiminto	功能	N;PRT;PL	N
puhemies	總統	puhe#mies	總統	N;NOM;SG	N
puhemies	主席	puhe#mies	主席	N;NOM;SG	N
puhemies	議長	puhe#mies	議長	N;NOM;SG	N
kahvila	食堂	kahvila	食堂	N;NOM;SG	N
kahvila	咖啡	kahvila	咖啡	N;NOM;SG	N
kahvila	咖啡	kahvila	咖啡	N;NOM;SG	N
kahvila	咖啡	kahvila	咖啡	N;NOM;SG	N
kahvila	咖啡	kahvila	咖啡	N;NOM;SG	N
aamu	早晨	aamu	早晨	N;NOM;SG	N
aamu	早上	aamu	早上	N;NOM;SG	N
aamu	上午	aamu	上午	N;NOM;SG	N
tina	鐵皮	tina	鐵皮	N;NOM;SG	N
viestinnän	通訊	viestintä	通訊	N;GEN;SG	N
aviomies	丈夫	avio#mies	丈夫	N;NOM;SG	N
rajoja	邊界	raja	邊界	N;PRT;PL	N
rajoja	界	raja	界	N;PRT;PL	N
rajoja	界	raja	界	N;PRT;PL	N
rajoja	邊疆	raja	邊疆	N;PRT;PL	N
hävittäjät	鬥士	hävittäjä	鬥士	N;NOM;PL	N
kiviä	岩	kivi	岩	N;PRT;PL	N
kiviä	岩石	kivi	岩石	N;PRT;PL	N
sukellusveneen	潛艇	sukeltus#vene	潛艇	N;GEN;SG	N
markkinat	市場	markkinat	市場	N;NOM;PL	N
markkinat	市場	markkinat	市場	N;NOM;PL	N
ajat	時代	aika	時代	N;NOM;PL	N
ajat	時報	aika	時報	N;NOM;PL	N
korvattu	取代	korvata	取代	V;NOM;SG;V.PTCP;PASS	V
eagle	老鷹	eagle	老鷹	N;NOM;SG	N
eagle	雕	eagle	雕	N;NOM;SG	N
eagle	鵰	eagle	鵰	N;NOM;SG	N
suu	嘴	suu	嘴	N;NOM;SG	N
suu	口	suu	口	N;NOM;SG	N
suu	嘴	suu	嘴	N;NOM;SG	N
suu	口腔	suu	口腔	N;NOM;SG	N
psykologian	心理	psykologia	心理	N;GEN;SG	N
psykologian	心理	psykologia	心理	N;GEN;SG	N
puhdas	純潔	puhdas	純潔	ADJ;NOM;SG	ADJ
puhdas	乾淨	puhdas	乾淨	ADJ;NOM;SG	ADJ
kansalainen	市民	kansalainen	市民	N;NOM;SG	N
kansalainen	公民	kansalainen	公民	N;NOM;SG	N
maku	味道	maku	味道	N;NOM;SG	N
maku	味覺	maku	味覺	N;NOM;SG	N
maku	品味	maku	品味	N;NOM;SG	N
maku	味	maku	味	N;NOM;SG	N
maku	風味	maku	風味	N;NOM;SG	N
suojella	保護	suojella	保護	V;SG;NFIN;ACT	V
suojella	保護	suojella	保護	V;SG;NFIN;ACT	V
kuoron	合唱	kuoro	合唱	N;GEN;SG	N
vuoret	山	vuori	山	N;NOM;PL	N
vuoret	山脈	vuori	山脈	N;NOM;PL	N
vuoret	山區	vuori	山區	N;NOM;PL	N
sedan	轎車	sedan	轎車	N;NOM;SG	N
ajatukset	想法	ajatus	想法	N;NOM;PL	N
ajatukset	思想	ajatus	思想	N;NOM;PL	N
demokratian	民主	demokratia	民主	N;GEN;SG	N
kerros	層	kerros	層	N;NOM;SG	N
kerros	下限	kerros	下限	N;NOM;SG	N
kerros	地板	kerros	地板	N;NOM;SG	N
ohjus	導彈	ohjus	導彈	N;NOM;SG	N
olento	生物	olento	生物	N;NOM;SG	N
suuntaus	趨勢	suuntaus	趨勢	N;NOM;SG	N
suuntaus	方向	suuntaus	方向	N;NOM;SG	N
hirviö	野獸	hirviö	野獸	N;NOM;SG	N
hirviö	獸	hirviö	獸	N;NOM;SG	N
hirviö	妖怪	hirviö	妖怪	N;NOM;SG	N
hirviö	怪物	hirviö	怪物	N;NOM;SG	N
case	案例	case	案例	N;NOM;SG	N
case	個案	case	個案	N;NOM;SG	N
case	案件	case	案件	N;NOM;SG	N
luettelot	名單	luettelo	名單	N;NOM;PL	N
luodaan	創建	luoda	創建	V;IND;PRS;FIN;PASS	V
kalaa	魚類	kala	魚類	N;PRT;SG	N
kalaa	魚	kala	魚	N;PRT;SG	N
kalaa	魚兒	kala	魚兒	N;PRT;SG	N
vuorten	山	vuori	山	N;GEN;PL	N
vuorten	山脈	vuori	山脈	N;GEN;PL	N
vuorten	山區	vuori	山區	N;GEN;PL	N
ajoitettu	排定	ajoittaa	排定	V;NOM;SG;V.PTCP;PASS	V
suojata	保護	suojata	保護	V;SG;NFIN;ACT	V
muotoilu	格式	muotoilu	格式	N;NOM;SG	N
muotoilu	格式	muotoilu	格式	N;NOM;SG	N
mitat	尺寸	mitta	尺寸	N;NOM;PL	N
lääkkeiden	藥品	lääke	藥品	N;GEN;PL	N
lääkkeiden	醫藥	lääke	醫藥	N;GEN;PL	N
todellisuuden	現實	todellisuus	現實	N;GEN;SG	N
erotettu	分居	erottaa	分居	V;NOM;SG;V.PTCP;PASS	V
hevosvoimaa	馬力	hevos#voima	馬力	N;PRT;SG	N
valikoima	甄選	valikoima	甄選	N;NOM;SG	N
kirjoittaminen	寫作	kirjoittaminen	寫作	N;NOM;SG	N
arsenal	武庫	arsenal	武庫	N;NOM;SG	N
seikkailu	冒險	seikkailu	冒險	N;NOM;SG	N
käymään	參觀	käydä	參觀	V;IN+ALL;SG;NFIN;ACT	V
käymään	訪問	käydä	訪問	V;IN+ALL;SG;NFIN;ACT	V
silmä	眼	silmä	眼	N;NOM;SG	N
silmä	眼睛	silmä	眼睛	N;NOM;SG	N
kokemus	體驗	kokemus	體驗	N;NOM;SG	N
kokemus	經驗	kokemus	經驗	N;NOM;SG	N
katto	天花	katto	天花	N;NOM;SG	N
katto	上限	katto	上限	N;NOM;SG	N
katto	屋頂	katto	屋頂	N;NOM;SG	N
kirjaimet	信	kirjain	信	N;NOM;PL	N
kirjaimet	字母	kirjain	字母	N;NOM;PL	N
kirjaimet	信件	kirjain	信件	N;NOM;PL	N
kysymyksen	問題	kysymys	問題	N;GEN;SG	N
maastossa	地形	maasto	地形	N;IN+ESS;SG	N
maastossa	地勢	maasto	地勢	N;IN+ESS;SG	N
asemat	職位	asema	職位	N;NOM;PL	N
taiteilijoita	藝術	taiteilija	藝術	N;PRT;PL	N
taiteilijoita	藝人	taiteilija	藝人	N;PRT;PL	N
nalle	熊	nalle	熊	N;NOM;SG	N
valvoo	顯示	valvoa	顯示	V;IND;SG;3;PRS;FIN;ACT	V
valvoo	監視	valvoa	監視	V;IND;SG;3;PRS;FIN;ACT	V
vastuu	責任	vastuu	責任	N;NOM;SG	N
vastuu	負債	vastuu	負債	N;NOM;SG	N
vastuu	責任	vastuu	責任	N;NOM;SG	N
vastuu	責任	vastuu	責任	N;NOM;SG	N
varaa	圖書	vara	圖書	N;PRT;SG	N
varaa	書	vara	書	N;PRT;SG	N
varaa	書籍	vara	書籍	N;PRT;SG	N
varaa	儲備	vara	儲備	N;PRT;SG	N
lane	巷	lane	巷	N;NOM;SG	N
lane	車道	lane	車道	N;NOM;SG	N
vaunun	電車	vaunu	電車	N;GEN;SG	N
kulutus	消費	kulutus	消費	N;NOM;SG	N
ihme	奇蹟	ihme	奇蹟	N;NOM;SG	N
ihme	奇跡	ihme	奇跡	N;NOM;SG	N
turbo	渦輪	turbo	渦輪	N;NOM;SG	N
lasku	法案	lasku	法案	N;NOM;SG	N
lasku	落地	lasku	落地	N;NOM;SG	N
kalastusta	釣魚	kalastus	釣魚	N;PRT;SG	N
kalastusta	漁業	kalastus	漁業	N;PRT;SG	N
värejä	顏色	väri	顏色	N;PRT;PL	N
värejä	色彩	väri	色彩	N;PRT;PL	N
värejä	顏色	väri	顏色	N;PRT;PL	N
värejä	色彩	väri	色彩	N;PRT;PL	N
ketju	鏈	ketju	鏈	N;NOM;SG	N
ketju	連鎖	ketju	連鎖	N;NOM;SG	N
ketju	鏈	ketju	鏈	N;NOM;SG	N
rikki	破碎	rikki	破碎	N;NOM;SG	N
rikki	破損	rikki	破損	N;NOM;SG	N
rikki	硫磺	rikki	硫磺	N;NOM;SG	N
rikki	硫	rikki	硫	N;NOM;SG	N
rikki	硫磺	rikki	硫磺	N;NOM;SG	N
rikki	硫	rikki	硫	N;NOM;SG	N
ranger	遊俠	ranger	遊俠	N;NOM;SG	N
tiedemies	科學	tiede#mies	科學	N;NOM;SG	N
vartalo	屍體	vartalo	屍體	N;NOM;SG	N
vartalo	體	vartalo	體	N;NOM;SG	N
vartalo	身體	vartalo	身體	N;NOM;SG	N
isäntä	主機	isäntä	主機	N;NOM;SG	N
isäntä	主人	isäntä	主人	N;NOM;SG	N
isäntä	大師	isäntä	大師	N;NOM;SG	N
isäntä	師父	isäntä	師父	N;NOM;SG	N
isäntä	師傅	isäntä	師傅	N;NOM;SG	N
lama	喇嘛	lama	喇嘛	N;NOM;SG	N
lama	抑鬱	lama	抑鬱	N;NOM;SG	N
lama	沮喪	lama	沮喪	N;NOM;SG	N
piirteet	特徵	piirre	特徵	N;NOM;PL	N
piirteet	特性	piirre	特性	N;NOM;PL	N
piirteet	特點	piirre	特點	N;NOM;PL	N
piirteet	功能	piirre	功能	N;NOM;PL	N
piirteet	特色	piirre	特色	N;NOM;PL	N
piirteet	特徵	piirre	特徵	N;NOM;PL	N
piirteet	特點	piirre	特點	N;NOM;PL	N
kapinallisten	叛亂	kapinallinen	叛亂	N;GEN;PL	N
kapinallisten	叛軍	kapinallinen	叛軍	N;GEN;PL	N
fanien	粉絲	fanien	粉絲	N;GEN;PL	N
kirjailijoita	作家	kirjailija	作家	N;PRT;PL	N
kirjailijoita	作者	kirjailija	作者	N;PRT;PL	N
palkkaa	雇傭	palkka	雇傭	N;PRT;SG	N
säätää	調整	säätää	調整	V;SG;NFIN;ACT	V
hiili	煤礦	hiili	煤礦	N;NOM;SG	N
hiili	煤炭	hiili	煤炭	N;NOM;SG	N
hiili	煤	hiili	煤	N;NOM;SG	N
hiili	炭	hiili	炭	N;NOM;SG	N
hiili	木炭	hiili	木炭	N;NOM;SG	N
hiili	碳	hiili	碳	N;NOM;SG	N
hiili	炭	hiili	炭	N;NOM;SG	N
vastuuta	責任	vastuu	責任	N;PRT;SG	N
vastuuta	責任	vastuu	責任	N;PRT;SG	N
viite	裁判	viite	裁判	N;NOM;SG	N
huumeiden	藥物	huume	藥物	N;GEN;PL	N
vankien	囚犯	vanki	囚犯	N;GEN;PL	N
vankien	犯人	vanki	犯人	N;GEN;PL	N
vankien	囚徒	vanki	囚徒	N;GEN;PL	N
säädetty	頒布	säätää	頒布	V;NOM;SG;V.PTCP;PASS	V
vaihteisto	齒輪	vaihteisto	齒輪	N;NOM;SG	N
hevoset	馬	hevonen	馬	N;NOM;PL	N
hevoset	馬匹	hevonen	馬匹	N;NOM;PL	N
myönnetään	准予	myöntää	准予	V;IND;PRS;FIN;PASS	V
piireissä	圈	piireä	圈	N;IN+ESS;PL	N
piireissä	圈子	piireä	圈子	N;IN+ESS;PL	N
piireissä	圓圈	piireä	圓圈	N;IN+ESS;PL	N
tuotettu	生成	tuottaa	生成	V;NOM;SG;V.PTCP;PASS	V
dokumentin	紀錄	dokumentti	紀錄	N;GEN;SG	N
pelko	恐懼	pelko	恐懼	N;NOM;SG	N
horn	牛角	horn	牛角	N;NOM;SG	N
horn	喇叭	horn	喇叭	N;NOM;SG	N
horn	號角	horn	號角	N;NOM;SG	N
ilmoitus	宣言	ilmoitus	宣言	N;NOM;SG	N
sankarit	英雄	sankari	英雄	N;NOM;PL	N
tarinoiden	故事	tarina	故事	N;GEN;PL	N
tarinoiden	動態	tarina	動態	N;GEN;PL	N
päivien	日子	päivä	日子	N;GEN;PL	N
päivien	天數	päivä	天數	N;GEN;PL	N
yksityisen	私人	yksityinen	私人	ADJ;GEN;SG	ADJ
piiritys	圍城	piiritys	圍城	N;NOM;SG	N
akselin	軸	akseli	軸	N;GEN;SG	N
akselin	軸線	akseli	軸線	N;GEN;SG	N
akselin	軸	akseli	軸	N;GEN;SG	N
akselin	軸心	akseli	軸心	N;GEN;SG	N
omistajat	業	omistaja	業	N;NOM;PL	N
keskeyttää	暫停	keskeyttää	暫停	V;IND;SG;PRS;FIN;ACT	V
keskeyttää	中斷	keskeyttää	中斷	V;IND;SG;PRS;FIN;ACT	V
kirjeitä	信	kirje	信	N;PRT;PL	N
kirjeitä	字母	kirje	字母	N;PRT;PL	N
kirjeitä	信件	kirje	信件	N;PRT;PL	N
tulevaisuuteen	今後	tulevaisuus	今後	N;IN+ALL;SG	N
tulevaisuuteen	將來	tulevaisuus	將來	N;IN+ALL;SG	N
tulevaisuuteen	未來	tulevaisuus	未來	N;IN+ALL;SG	N
mitata	測量	mitata	測量	V;SG;NFIN;ACT	V
mitata	衡量	mitata	衡量	V;SG;NFIN;ACT	V
kunnia	名譽	kunnia	名譽	N;NOM;SG	N
kunnia	榮譽	kunnia	榮譽	N;NOM;SG	N
kunnia	名譽	kunnia	名譽	N;NOM;SG	N
kunnia	榮譽	kunnia	榮譽	N;NOM;SG	N
kunnia	榮耀	kunnia	榮耀	N;NOM;SG	N
kunnia	光榮	kunnia	光榮	N;NOM;SG	N
ansaitsi	賺取	ansaita	賺取	V;IND;SG;3;PST;FIN;ACT	V
linjat	線	linja	線	N;NOM;PL	N
linjat	線	linja	線	N;NOM;PL	N
veri	血液	veri	血液	N;NOM;SG	N
veri	血	veri	血	N;NOM;SG	N
veri	血跡	veri	血跡	N;NOM;SG	N
veri	鮮血	veri	鮮血	N;NOM;SG	N
kitaran	吉他	kitara	吉他	N;GEN;SG	N
esineet	物體	esine	物體	N;NOM;PL	N
esineet	天體	esine	天體	N;NOM;PL	N
esineet	物件	esine	物件	N;NOM;PL	N
rannan	沙灘	ranta	沙灘	N;GEN;SG	N
rannan	海灘	ranta	海灘	N;GEN;SG	N
tehtaat	工廠	tehdas	工廠	N;NOM;PL	N
kilon	千克	kilo	千克	N;GEN;SG	N
kilon	公斤	kilo	公斤	N;GEN;SG	N
jokia	河流	joki	河流	N;PRT;PL	N
rajattu	受限	rajata	受限	V;NOM;SG;V.PTCP;PASS	V
rajattu	受限	rajata	受限	V;NOM;SG;V.PTCP;PASS	V
rajattu	標定	rajata	標定	V;NOM;SG;V.PTCP;PASS	V
julkaistut	出版	julkaista	出版	V;NOM;PL;V.PTCP;PASS	V
julkaistut	發表	julkaista	發表	V;NOM;PL;V.PTCP;PASS	V
matkustaja	乘客	matkustaja	乘客	N;NOM;SG	N
matkustaja	旅客	matkustaja	旅客	N;NOM;SG	N
tulevaisuus	今後	tulevaisuus	今後	N;NOM;SG	N
tulevaisuus	將來	tulevaisuus	將來	N;NOM;SG	N
tulevaisuus	未來	tulevaisuus	未來	N;NOM;SG	N
hautausmaan	墓園	hautaus#maa	墓園	N;GEN;SG	N
hautausmaan	墓地	hautaus#maa	墓地	N;GEN;SG	N
hautausmaan	公墓	hautaus#maa	公墓	N;GEN;SG	N
rinta	胸	rinta	胸	N;NOM;SG	N
rinta	胸部	rinta	胸部	N;NOM;SG	N
rinta	胸膛	rinta	胸膛	N;NOM;SG	N
rinta	胸口	rinta	胸口	N;NOM;SG	N
rinta	胸	rinta	胸	N;NOM;SG	N
rinta	胸部	rinta	胸部	N;NOM;SG	N
rinta	乳房	rinta	乳房	N;NOM;SG	N
näkökulma	透視	näkö#kulma	透視	N;NOM;SG	N
näkökulma	視角	näkö#kulma	視角	N;NOM;SG	N
sieni	真菌	sieni	真菌	N;NOM;SG	N
sieni	海綿	sieni	海綿	N;NOM;SG	N
sieni	真菌	sieni	真菌	N;NOM;SG	N
sieni	蘑菇	sieni	蘑菇	N;NOM;SG	N
alkoholia	醇	alkoholi	醇	N;PRT;SG	N
alkoholia	酒精	alkoholi	酒精	N;PRT;SG	N
alkoholia	酒	alkoholi	酒	N;PRT;SG	N
alkoholia	酒類	alkoholi	酒類	N;PRT;SG	N
syvyys	深度	syvyys	深度	N;NOM;SG	N
leirin	難民	leiri	難民	N;GEN;SG	N
leirin	營	leiri	營	N;GEN;SG	N
leirin	營地	leiri	營地	N;GEN;SG	N
konsertteja	音樂	konsertti	音樂	N;PRT;PL	N
työkaluja	工具	työ#kalu	工具	N;PRT;PL	N
liikkeeseen	環流	liike	環流	N;IN+ALL;SG	N
liikkeeseen	迴圈	liike	迴圈	N;IN+ALL;SG	N
sotia	戰爭	sota	戰爭	N;PRT;PL	N
vaihtoehtoja	選項	vaihto#ehto	選項	N;PRT;PL	N
lohikäärme	龍	lohi#käärme	龍	N;NOM;SG	N
lohikäärme	神龍	lohi#käärme	神龍	N;NOM;SG	N
rannikko	海岸	rannikko	海岸	N;NOM;SG	N
rannikko	沿海	rannikko	沿海	N;NOM;SG	N
rannikko	沿海	rannikko	沿海	N;NOM;SG	N
rannikko	沿岸	rannikko	沿岸	N;NOM;SG	N
rannikko	海岸	rannikko	海岸	N;NOM;SG	N
rannikko	海岸	rannikko	海岸	N;NOM;SG	N
teiden	公路	tie	公路	N;GEN;PL	N
teiden	道路	tie	道路	N;GEN;PL	N
itsenäisyyttä	獨立	itsenäisyys	獨立	N;PRT;SG	N
kansalaisia	市民	kansa#lainen	市民	N;PRT;PL	N
kansalaisia	公民	kansa#lainen	公民	N;PRT;PL	N
ladata	下載	ladata	下載	V;SG;NFIN;ACT	V
käsitteitä	概念	käsite	概念	N;PRT;PL	N
käsitteitä	理念	käsite	理念	N;PRT;PL	N
niemimaa	半島	niemi#maa	半島	N;NOM;SG	N
kaksikymmentä	二十	kaksi#kymmenen	二十	NUM;PRT;SG	NUM
metsään	樹林	metsä	樹林	N;IN+ALL;SG	N
massaa	質量	massa	質量	N;PRT;SG	N
massaa	彌撒	massa	彌撒	N;PRT;SG	N
trans	轉運	trans	轉運	N;NOM;SG	N
microsoftin	微	microsoft	微	N;GEN;SG	N
ruusu	玫瑰	ruusu	玫瑰	N;NOM;SG	N
vatsa	腹壁	vatsa	腹壁	N;NOM;SG	N
vatsa	腹	vatsa	腹	N;NOM;SG	N
vatsa	胃	vatsa	胃	N;NOM;SG	N
vatsa	肚子	vatsa	肚子	N;NOM;SG	N
vatsa	腹	vatsa	腹	N;NOM;SG	N
vatsa	腹	vatsa	腹	N;NOM;SG	N
vatsa	肚子	vatsa	肚子	N;NOM;SG	N
vatsa	肚皮	vatsa	肚皮	N;NOM;SG	N
aukko	光圈	aukko	光圈	N;NOM;SG	N
aukko	孔徑	aukko	孔徑	N;NOM;SG	N
aukko	洞口	aukko	洞口	N;NOM;SG	N
aukko	間隙	aukko	間隙	N;NOM;SG	N
aukko	缺口	aukko	缺口	N;NOM;SG	N
aukko	差距	aukko	差距	N;NOM;SG	N
päätä	頭	pää	頭	N;PRT;SG	N
päätä	頭部	pää	頭部	N;PRT;SG	N
kurki	吊車	kurki	吊車	N;NOM;SG	N
tykit	槍支	tykki	槍支	N;NOM;PL	N
tykit	槍械	tykki	槍械	N;NOM;PL	N
tykit	大炮	tykki	大炮	N;NOM;PL	N
tykit	砲	tykki	砲	N;NOM;PL	N
tykit	炮	tykki	炮	N;NOM;PL	N
asunnon	公寓	asunto	公寓	N;GEN;SG	N
circuit	迴路	circuit	迴路	N;NOM;SG	N
circuit	電路	circuit	電路	N;NOM;SG	N
jalkaa	腳	jalka	腳	N;PRT;SG	N
jalkaa	英尺	jalka	英尺	N;PRT;SG	N
jalkaa	腿	jalka	腿	N;PRT;SG	N
huvila	別墅	huvila	別墅	N;NOM;SG	N
ulkoasu	版面	ulko#asu	版面	N;NOM;SG	N
ulkoasu	佈局	ulko#asu	佈局	N;NOM;SG	N
ulkoasu	外觀	ulko#asu	外觀	N;NOM;SG	N
ulkoasu	外表	ulko#asu	外表	N;NOM;SG	N
ulkoasu	外貌	ulko#asu	外貌	N;NOM;SG	N
ohjelmiston	軟體	ohjelmisto	軟體	N;GEN;SG	N
tunneli	地道	tunnella	地道	N;NOM;SG	N
tunneli	隧道	tunnella	隧道	N;NOM;SG	N
kirkkoja	教會	kirkko	教會	N;PRT;PL	N
kirkkoja	教堂	kirkko	教堂	N;PRT;PL	N
teorioita	理論	teoria	理論	N;PRT;PL	N
talojen	房屋	talo	房屋	N;GEN;PL	N
talojen	房子	talo	房子	N;GEN;PL	N
jumalatar	女神	jumalatar	女神	N;NOM;SG	N
syyttää	責怪	syyttää	責怪	V;IND;SG;3;PRS;FIN;ACT	V
kuula	球	kuula	球	N;NOM;SG	N
terveydenhuollon	保健	terveyden#huolto	保健	N;GEN;SG	N
puhdasta	乾淨	puhdas	乾淨	ADJ;PRT;SG	ADJ
puhdasta	純潔	puhdas	純潔	ADJ;PRT;SG	ADJ
vahvistettu	確認	vahvistaa	確認	V;NOM;SG;V.PTCP;PASS	V
täytä	填寫	täyttää	填寫	V;IMP;SG;2;FIN;ACT	V
täytä	填滿	täyttää	填滿	V;IMP;SG;2;FIN;ACT	V
täytä	填充	täyttää	填充	V;IMP;SG;2;FIN;ACT	V
täytä	填補	täyttää	填補	V;IMP;SG;2;FIN;ACT	V
fin	鰭	fin	鰭	N;NOM;SG	N
kuori	貝殼	kuori	貝殼	N;NOM;SG	N
kuori	殼	kuori	殼	N;NOM;SG	N
muokattu	修改	muokata	修改	V;NOM;SG;V.PTCP;PASS	V
eronnut	離異	erota	離異	V;NOM;SG;V.PTCP;ACT	V
eronnut	離婚	erota	離婚	V;NOM;SG;V.PTCP;ACT	V
suoja	盾牌	suoja	盾牌	N;NOM;SG	N
sovittu	議定	sopia	議定	V;NOM;SG;V.PTCP;PASS	V
sovittu	同意	sopia	同意	V;NOM;SG;V.PTCP;PASS	V
jälkiä	曲目	jälki	曲目	N;PRT;PL	N
jälkiä	軌道	jälki	軌道	N;PRT;PL	N
edustajien	代表	edustaja	代表	N;GEN;PL	N
kuvioita	格局	kuvio	格局	N;PRT;PL	N
kuvioita	模式	kuvio	模式	N;PRT;PL	N
maalaukset	油畫	maalaus	油畫	N;NOM;PL	N
maalaukset	繪畫	maalaus	繪畫	N;NOM;PL	N
viola	中	viola	中	N;NOM;SG	N
osapuoli	黨	osa#puoli	黨	N;NOM;SG	N
osapuoli	政黨	osa#puoli	政黨	N;NOM;SG	N
osapuoli	宴會	osa#puoli	宴會	N;NOM;SG	N
osapuoli	聚會	osa#puoli	聚會	N;NOM;SG	N
kehittyivät	進化	kehittyä	進化	V;IND;PL;3;PST;FIN;ACT	V
velho	巫師	velho	巫師	N;NOM;SG	N
velho	魔法	velho	魔法	N;NOM;SG	N
kaivos	礦業	kaivos	礦業	N;NOM;SG	N
kaivos	採礦	kaivos	採礦	N;NOM;SG	N
kaivos	礦山	kaivos	礦山	N;NOM;SG	N
isompi	更大	iso	更大	ADJ;NOM;CMPR;SG	ADJ
kokemuksia	經驗	kokemus	經驗	N;PRT;PL	N
kokemuksia	體驗	kokemus	體驗	N;PRT;PL	N
kokemuksia	體驗	kokemus	體驗	N;PRT;PL	N
kokemuksia	經驗	kokemus	經驗	N;PRT;PL	N
hiiri	鼠	hiiri	鼠	N;NOM;SG	N
hiiri	滑鼠	hiiri	滑鼠	N;NOM;SG	N
hiiri	鼠	hiiri	鼠	N;NOM;SG	N
