رده	клас	رده	клас	N;SG	N;INAN;NOM;MASC;SG
آلومینیوم	алюміній	آلومینیوم	алюмінія	N;SG	N;INAN;NOM;MASC;SG
بادام	мигдаль	بادام	мигдаль	N;SG	N;INAN;NOM;MASC;SG
ملاک	критерій	None	критерій	N;SG	N;INAN;NOM;MASC;SG
صندلی	крісло	صندلی	крісло	N;SG	N;INAN;NOM;NEUT;SG
صندلی	стілець	صندلی	стілець	N;SG	N;INAN;NOM;MASC;SG
صندلی	місце	صندلی	місце	N;SG	N;INAN;NOM;NEUT;SG
صندلی	сидіння	صندلی	сидіння	N;SG	N;INAN;NOM;NEUT;SG
نوادگان	нащадки	نواده	нащадок	N;PL	N;ANIM;NOM;MASC;PL
اردو	урду	اردو	урда	N;SG	N;INAN;NOM;FEM;SG
اردو	табір	اردو	табір	N;SG	N;INAN;NOM;MASC;SG
اردو	турист	اردو	турист	N;SG	N;ANIM;NOM;MASC;SG
اردو	кемпінг	اردو	кемпінг	N;SG	N;INAN;NOM;MASC;SG
کشاورز	фермер	کشاورز	фермер	N;SG	N;ANIM;NOM;MASC;SG
مهره	бісер	مهره	бісер	N;SG	N;INAN;NOM;MASC;SG
مهره	горіх	مهره	горі	N;SG	N;INAN;NOM;MASC;SG
مهره	пішак	مهره	пішак	N;SG	N;ANIM;NOM;MASC;SG
تمایز	судження	تمایز	судження	N;SG	N;INAN;NOM;NEUT;SG
افت	крапля	None	крапль	N;SG	N;INAN;NOM;FEM;SG
چرب	фатті	چرب	фатт	N;SG	N;INAN;NOM;FEM;SG
جداسازی	ізоляція	جداسازی	ізоляція	N;SG	N;INAN;NOM;FEM;SG
جداسازی	розділення	جداسازی	розділення	N;SG	N;INAN;NOM;NEUT;SG
جداسازی	відокремлення	جداسازی	відокремлення	N;SG	N;INAN;NOM;NEUT;SG
بازنویسی	переписування	بازنویسی	переписування	N;SG	N;INAN;NOM;NEUT;SG
اختراعات	техніки	اختراع	техніка	N;PL	N;INAN;NOM;FEM;PL
نیتروژن	азот	نیتروژن	азот	N;SG	N;INAN;NOM;MASC;SG
اورانیوم	урану	اورانیوم	уран	N;SG	N;INAN;GEN;MASC;SG
منشور	призма	منشور	призма	N;SG	N;INAN;NOM;FEM;SG
منشور	хартія	منشور	хартія	N;SG	N;INAN;NOM;FEM;SG
راننده	драйвер	راننده	драйвер	N;SG	N;INAN;NOM;MASC;SG
راننده	водій	راننده	водій	N;SG	N;ANIM;NOM;MASC;SG
راننده	водія	راننده	водія	N;SG	N;ANIM;ACC;MASC;SG
فرضیه	гіпотеза	فرضیه	гіпотеза	N;SG	N;INAN;NOM;FEM;SG
فرضیه	теорія	فرضیه	теорія	N;SG	N;INAN;NOM;FEM;SG
ایلخانی	патріарх	ایلخانی	патріар	N;SG	N;ANIM;NOM;MASC;SG
بسط	розгортання	بسط	розгортання	N;SG	N;INAN;NOM;NEUT;SG
بسط	розширення	بسط	розширення	N;SG	N;INAN;NOM;NEUT;SG
لید	лід	لید	лід	N;SG	N;INAN;NOM;MASC;SG
لید	свинець	لید	свинець	N;SG	N;INAN;NOM;MASC;SG
منظر	перспективу	منظر	перспектива	N;SG	N;INAN;ACC;FEM;SG
منظر	перспектива	منظر	перспектива	N;SG	N;INAN;NOM;FEM;SG
منتقدین	критиків	منتقد	критик	N;PL	N;ANIM;ACC;MASC;PL
پرس	преса	پرس	преса	N;SG	N;INAN;NOM;FEM;SG
پرس	підозрою	پرس	підозра	N;SG	N;INAN;INS;FEM;SG
پرس	розслідуванні	پرس	розслідування	N;SG	N;INAN;DAT;NEUT;SG
پرس	діалог	پرس	діалог	N;SG	N;INAN;NOM;MASC;SG
پرس	запиту	پرس	запитий	N;SG	N;INAN;GEN;MASC;SG
پرس	запит	پرس	запит	N;SG	N;INAN;NOM;MASC;SG
بینایی	видіння	بینایی	видіння	N;SG	N;INAN;NOM;NEUT;SG
بینایی	бачення	بینایی	бачення	N;SG	N;INAN;NOM;NEUT;SG
فلسطینی	автономії	فلسطینی	автономія	N;PL	N;INAN;DAT;FEM;PL
فلسطینی	палестинці	فلسطینی	палестинець	N;PL	N;ANIM;NOM;MASC;PL
سایوز	союз	سایوز	союз	N;SG	N;INAN;NOM;MASC;SG
پارامترهای	параметри	پارامتر	параметр	N;PL	N;INAN;NOM;MASC;PL
جعل	підробці	None	підробка	N;SG	N;INAN;DAT;FEM;SG
جعل	підробка	None	підробка	N;SG	N;INAN;NOM;FEM;SG
سیمین	срібла	سیمین	срібло	N;SG	N;INAN;NOM;NEUT;SG
سیمین	срібло	سیمین	срібло	N;SG	N;INAN;NOM;NEUT;SG
صلیبی	фундаменталізм	صلیبی	фундаменталізм	N;SG	N;INAN;NOM;MASC;SG
دینامیک	динаміка	دینامیک	динаміка	N;SG	N;INAN;NOM;FEM;SG
استراحت	перерва	استراحت	перерва	N;SG	N;INAN;NOM;FEM;SG
استراحت	розрив	استراحت	розрив	N;SG	N;INAN;NOM;MASC;SG
استراحت	відпочинок	استراحت	відпочинок	N;SG	N;INAN;NOM;MASC;SG
بدترین	найгірші	بد	найгірший	ADJ;RL	ADJ;NOM;RL;PL
بدترین	найгірша	بد	найгірший	ADJ;RL	ADJ;NOM;RL;FEM;SG
اکتشاف	експедиція	اکتشاف	експедиція	N;SG	N;INAN;NOM;FEM;SG
اکتشاف	відкриття	اکتشاف	відкриття	N;SG	N;INAN;NOM;NEUT;SG
اکتشاف	знахідка	اکتشاف	знахідка	N;SG	N;INAN;NOM;FEM;SG
گذرگاه	пором	گذرگاه	пором	N;SG	N;INAN;NOM;MASC;SG
تأثیرات	ефекти	تأثیر	ефект	N;PL	N;INAN;NOM;MASC;PL
زهره	венера	زهره	венеро	N;SG	N;ANIM;NOM;FEM;SG
معترضان	литовці	معترض	литовка	N;PL	N;ANIM;NOM;MASC;PL
معترضان	борці	معترض	борк	N;PL	N;ANIM;NOM;MASC;PL
مسئولین	влади	مسئولین	влада	N;PL	N;INAN;NOM;FEM;PL
آنتن	антена	None	антена	N;SG	N;INAN;NOM;FEM;SG
گاما	гамма	گاما	гамма	N;SG	N;INAN;NOM;FEM;SG
تماشاگران	глядачі	تماشاگر	глядач	N;PL	N;ANIM;NOM;MASC;PL
تماشاگران	спостерігачів	تماشاگر	спостерігач	N;PL	N;ANIM;ACC;MASC;PL
تماشاگران	глядачі	تماشاگر	глядач	N;PL	N;ANIM;NOM;MASC;PL
تماشاگران	аудиторії	تماشاگر	аудиторія	N;PL	N;INAN;NOM;FEM;PL
پیکان	стрілок	پیکان	стрілка	N;SG	N;INAN;NOM;MASC;SG
پیکان	стріла	پیکان	стріл	N;SG	N;INAN;NOM;FEM;SG
پیکان	стрілка	پیکان	стрілка	N;SG	N;INAN;NOM;FEM;SG
مسافرت	подорож	مسافرت	подорож	N;SG	N;INAN;NOM;FEM;SG
مسافرت	мандрівка	مسافرت	мандрівка	N;SG	N;INAN;NOM;FEM;SG
مسافرت	подорож	مسافرت	подорож	N;SG	N;INAN;NOM;FEM;SG
مسافرت	подорож	مسافرت	подорож	N;SG	N;INAN;NOM;FEM;SG
بخشهای	розділи	بخش	розділ	N;PL	N;INAN;NOM;MASC;PL
تصادف	аварія	None	аварія	N;SG	N;INAN;NOM;FEM;SG
دوام	тривалість	دوام	тривалість	N;SG	N;INAN;NOM;FEM;SG
ارسطو	арістотель	ارسطو	арістотель	N;SG	N;ANIM;NOM;MASC;SG
بیاورد	принести	آورد#آور	принести	V;SBJV;SG;3;PRS	V;PFV;NFIN
بیاورد	привезти	آورد#آور	привезти	V;SBJV;SG;3;PRS	V;PFV;NFIN
ریال	ріал	ریال	ріал	N;SG	N;INAN;NOM;MASC;SG
هولوکاست	голокосту	هولوکاست	голокост	N;SG	N;INAN;GEN;MASC;SG
حالات	настрої	None	настрій	N;PL	N;INAN;NOM;MASC;PL
حدوداً	приблизно	حدوداً	приблизно	ADV	ADV
ارتقا	підвищення	ارتقا	підвищення	N;SG	N;INAN;NOM;NEUT;SG
ارتقا	просування	ارتقا	просування	N;SG	N;INAN;NOM;NEUT;SG
ارتقا	заохочення	ارتقا	заохочення	N;SG	N;INAN;NOM;NEUT;SG
اسرار	секрети	سر	секрет	N;PL	N;INAN;NOM;MASC;PL
اسرار	секретів	سر	секрет	N;PL	N;INAN;GEN;MASC;PL
اسرار	таємниці	سر	таємниця	N;PL	N;INAN;NOM;FEM;PL
اسرار	загадки	سر	загадка	N;PL	N;INAN;NOM;MASC;PL
اسرار	таємниць	سر	таємниця	N;PL	N;INAN;GEN;FEM;PL
آش	попіл	آش	попіл	N;SG	N;INAN;NOM;MASC;SG
غروب	вечір	غروب	вечір	N;SG	N;INAN;NOM;MASC;SG
غروب	встановлення	غروب	встановлення	N;SG	N;INAN;NOM;NEUT;SG
ساعات	годин	ساعت	година	N;PL	N;INAN;GEN;FEM;PL
ساعات	години	ساعت	година	N;PL	N;INAN;NOM;FEM;PL
اپیزود	епізод	اپیزود	епізод	N;SG	N;INAN;NOM;MASC;SG
لامپ	цибулина	لامپ	цибулина	N;SG	N;INAN;NOM;FEM;SG
لامپ	лампа	لامپ	лампа	N;SG	N;INAN;NOM;FEM;SG
ارقام	цифр	رقم	цифра	N;PL	N;INAN;GEN;FEM;PL
ارقام	цифри	رقم	цифра	N;PL	N;INAN;NOM;FEM;PL
ارقام	фігури	رقم	фігура	N;PL	N;INAN;NOM;FEM;PL
ارقام	фігурки	رقم	фігурка	N;PL	N;INAN;NOM;FEM;PL
ارقام	показники	رقم	показник	N;PL	N;INAN;NOM;MASC;PL
معاهده	договір	معاهده	договір	N;SG	N;INAN;NOM;MASC;SG
معاهده	договору	معاهده	договір	N;SG	N;INAN;GEN;MASC;SG
ارواح	примари	ارواح	примар	N;PL	N;INAN;NOM;MASC;PL
ارواح	привиди	ارواح	привид	N;PL	N;ANIM;NOM;MASC;PL
ارواح	привидів	ارواح	привид	N;PL	N;ANIM;ACC;MASC;PL
کیسه	мішок	کیسه	мішок	N;SG	N;INAN;NOM;MASC;SG
کیسه	сумка	کیسه	сумка	N;SG	N;INAN;NOM;FEM;SG
دهندگان	джерела	دهنده	джерело	N;PL	N;INAN;NOM;NEUT;PL
دهندگان	провайдерів	دهنده	провайдер	N;PL	N;INAN;GEN;MASC;PL
آمازون	амазон	آمازون	амазон	N;SG	N;INAN;NOM;MASC;SG
نوه	онука	None	онука	N;SG	N;ANIM;NOM;MASC;SG
نوه	внук	None	внук	N;SG	N;ANIM;NOM;MASC;SG
نوه	онук	None	онук	N;SG	N;ANIM;NOM;MASC;SG
یادداشت	нота	یادداشت	нота	N;SG	N;INAN;NOM;FEM;SG
یادداشت	наказ	یادداشت	наказ	N;SG	N;INAN;NOM;MASC;SG
یادداشت	меморандум	یادداشت	меморандум	N;SG	N;INAN;NOM;MASC;SG
حجاب	вуаль	None	вуаль	N;SG	N;INAN;NOM;FEM;SG
حجاب	завісу	None	завіса	N;SG	N;INAN;ACC;FEM;SG
حجاب	завіса	None	завіса	N;SG	N;INAN;NOM;FEM;SG
مکانیسم	механізм	None	механізм	N;SG	N;INAN;NOM;MASC;SG
هاکی	хокей	هاکی	хокей	N;SG	N;INAN;NOM;MASC;SG
شکاف	гніздо	شکاف	гніздо	N;SG	N;INAN;NOM;NEUT;SG
پاکسازی	чистка	پاکسازی	чистка	N;SG	N;INAN;NOM;FEM;SG
پاکسازی	очищення	پاکسازی	очищення	N;SG	N;INAN;NOM;NEUT;SG
پاکسازی	розчищення	پاکسازی	розчищення	N;SG	N;INAN;NOM;NEUT;SG
پاکسازی	очищення	پاکسازی	очищення	N;SG	N;INAN;NOM;NEUT;SG
پاکسازی	чистка	پاکسازی	чистка	N;SG	N;INAN;NOM;FEM;SG
کنوانسیون	конвенція	کنوانسیون	конвенція	N;SG	N;INAN;NOM;FEM;SG
خوشه	кластер	خوشه	кластер	N;SG	N;INAN;NOM;MASC;SG
خوشه	скупчення	خوشه	скупчення	N;SG	N;INAN;NOM;NEUT;SG
خوشه	слуху	خوشه	слух	N;SG	N;INAN;GEN;MASC;SG
خوشه	вухо	خوشه	вухо	N;SG	N;INAN;NOM;NEUT;SG
گنجینه	скарб	گنجینه	скарб	N;SG	N;INAN;NOM;MASC;SG
تجویز	рецепт	تجویز	рецепт	N;SG	N;INAN;NOM;MASC;SG
ماسه	пісок	ماسه	пісок	N;SG	N;INAN;NOM;MASC;SG
ویرجین	діва	ویرجین	діва	N;SG	N;ANIM;NOM;FEM;SG
عبارات	термінології	عبارت	термінологія	N;PL	N;INAN;NOM;FEM;PL
خلبانان	пілотів	خلبان	пілотіти	N;PL	N;INAN;GEN;MASC;PL
سیاستمداران	політики	سیاستمدار	політика	N;PL	N;INAN;NOM;FEM;PL
کرون	крона	کرون	крон	N;SG	N;INAN;NOM;FEM;SG
کرون	крона	کرون	крон	N;SG	N;INAN;NOM;FEM;SG
کرون	корону	کرون	корона	N;SG	N;INAN;ACC;FEM;SG
کرون	корона	کرون	корона	N;SG	N;INAN;NOM;FEM;SG
کوری	сліпота	کوری	сліпота	N;SG	N;INAN;NOM;FEM;SG
بنگاه	представництво	بنگاه	представництво	N;SG	N;INAN;NOM;NEUT;SG
اسطوره	міфологія	اسطوره	міфологія	N;SG	N;INAN;NOM;FEM;SG
اسطوره	легенду	اسطوره	легенда	N;SG	N;INAN;ACC;FEM;SG
اسطوره	легенда	اسطوره	легенда	N;SG	N;INAN;NOM;FEM;SG
اسطوره	міф	اسطوره	міф.	N;SG	N;INAN;NOM;MASC;SG
کردهای	курди	کرد	курда	N;PL	N;ANIM;NOM;MASC;PL
باختر	захід	باخت#باز	захід	N;SG	N;INAN;NOM;MASC;SG
تقاطع	перетин	تقاطع	перетина	N;SG	N;INAN;NOM;MASC;SG
تقاطع	перехрестя	تقاطع	перехрестя	N;SG	N;INAN;NOM;NEUT;SG
کردها	курди	None	курда	N;PL	N;ANIM;NOM;MASC;PL
کاندیدای	кандидат	کاندیدا	кандидат	N;SG	N;ANIM;NOM;MASC;SG
آخوند	мулла	آخوند	мулла	N;SG	N;ANIM;NOM;MASC;SG
شهادت	свідок	شهادت	свідок	N;SG	N;ANIM;NOM;MASC;SG
شهادت	показання	شهادت	показання	N;SG	N;INAN;NOM;NEUT;SG
آزادراه	автомагістраль	آزادراه	автомагістраль	N;SG	N;INAN;NOM;FEM;SG
صخره	скеля	None	скеля	N;SG	N;INAN;NOM;FEM;SG
صخره	рок	None	рок	N;SG	N;INAN;NOM;MASC;SG
اظهارات	заяви	اظهار	заява	N;PL	N;INAN;NOM;FEM;PL
اظهارات	виписки	اظهار	виписка	N;PL	N;INAN;NOM;FEM;PL
اظهارات	заяв	اظهار	заява	N;PL	N;INAN;GEN;FEM;PL
عضلانی	язова	عضلانی	язовий	N;SG	N;INAN;NOM;FEM;SG
آبراهام	абрахам	آبراهام	абрах	N;SG	N;ANIM;NOM;MASC;SG
پیغام	повідомлення	پیغام	повідомлення	N;SG	N;INAN;NOM;NEUT;SG
بهانه	виправдання	بهانه	виправдання	N;SG	N;INAN;NOM;NEUT;SG
قوس	дуга	قوس	дуг	N;SG	N;INAN;NOM;FEM;SG
تابلو	панель	تابلو	панель	N;SG	N;INAN;NOM;FEM;SG
دزد	злодія	دزد	злодія	N;SG	N;ANIM;ACC;MASC;SG
دزد	злодій	دزد	злодий	N;SG	N;ANIM;NOM;MASC;SG
استادی	майстер	استاد	майстер	N;SG	N;ANIM;NOM;MASC;SG
استادی	магістр	استاد	магістр	N;SG	N;ANIM;NOM;MASC;SG
استادی	вчителю	استاد	вчитель	N;SG	N;ANIM;DAT;FEM;SG
پروازی	польоту	پروازی	політ	N;SG	N;INAN;GEN;MASC;SG
پروازی	польоту	پروازی	політ	N;SG	N;INAN;GEN;MASC;SG
پروازی	переліт	پروازی	переліт	N;SG	N;INAN;NOM;MASC;SG
پروازی	рейс	پروازی	рейс	N;SG	N;INAN;NOM;MASC;SG
پروازی	політ	پروازی	політ	N;SG	N;INAN;NOM;MASC;SG
تحریر	введення	تحریر	введення	N;SG	N;INAN;NOM;NEUT;SG
پشم	шерсть	پشم	шерсть	N;SG	N;INAN;NOM;FEM;SG
پشم	вовна	پشم	вовна	N;SG	N;INAN;NOM;FEM;SG
تکراری	повторне	تکراری	повторний	ADJ	ADJ;NOM;NEUT;SG
تکراری	постійної	تکراری	постійний	ADJ	ADJ;GEN;FEM;SG
دعا	молитва	None	молитво	N;SG	N;INAN;NOM;FEM;SG
دعا	молитву	None	молитво	N;SG	N;INAN;ACC;FEM;SG
دیوانه	аншлаг	دیوانه	аншлага	N;SG	N;INAN;NOM;MASC;SG
عادت	звичка	عادت	звичка	N;SG	N;INAN;NOM;FEM;SG
عادت	звичкою	عادت	звичка	N;SG	N;INAN;INS;FEM;SG
گیم	гра	گیم	гра	N;SG	N;INAN;NOM;FEM;SG
گیم	гру	گیم	гра	N;SG	N;INAN;ACC;FEM;SG
راهپیمایی	березень	راهپیمایی	березень	N;SG	N;INAN;NOM;MASC;SG
راهپیمایی	березня	راهپیمایی	березень	N;SG	N;INAN;GEN;MASC;SG
ویولن	скрипка	ویولن	скрипка	N;SG	N;ANIM;NOM;FEM;SG
دیپلمات	дипломат	دیپلم	дипломат	N;SG	N;ANIM;NOM;MASC;SG
باربری	перевезення	باربری	перевезення	N;SG	N;INAN;NOM;NEUT;SG
سیگار	сигарета	سیگار	сигарета	N;SG	N;INAN;NOM;FEM;SG
سیگار	сигарету	سیگار	сигарета	N;SG	N;INAN;ACC;FEM;SG
شکستگی	перелом	شکستگی	перело	N;SG	N;INAN;NOM;MASC;SG
توربین	турбіна	توربین	турбіна	N;SG	N;INAN;NOM;FEM;SG
منعکس	відбиті	منعکس	відбитий	ADJ	ADJ;PFV;NOM;PL;V.PTCP;PASS
رافائل	рафаель	رافائل	рафаель	N;SG	N;ANIM;NOM;MASC;SG
رافائل	рафаель	رافائل	рафаель	N;SG	N;ANIM;NOM;MASC;SG
قاب	блок	None	блок	N;SG	N;INAN;NOM;MASC;SG
قاب	кадр	None	кадр	N;SG	N;INAN;NOM;MASC;SG
قاب	рамка	None	рамка	N;SG	N;INAN;NOM;FEM;SG
جنوبگان	антарктида	جنوبه	антарктида	N;SG	N;INAN;NOM;FEM;SG
اشعه	проміння	None	проміння	N;SG	N;INAN;NOM;NEUT;SG
لطفی	перевага	لطفی	перевага	N;SG	N;INAN;NOM;FEM;SG
لطفی	послугу	لطفی	послуга	N;SG	N;INAN;ACC;FEM;SG
سطر	рядок	سطر	рядок	N;SG	N;INAN;NOM;MASC;SG
کبیسه	стрибок	کبیسه	стрибок	N;SG	N;INAN;NOM;MASC;SG
یار	яр	یار	яр	N;SG	N;INAN;NOM;MASC;SG
باورهای	погляди	باور	погляд	N;PL	N;INAN;NOM;MASC;PL
باورهای	поглядів	باور	погляд	N;PL	N;INAN;GEN;MASC;PL
ندرت	рідко	ندرت	рідко	ADV	ADV
ندرت	рідко	ندرت	рідко	ADV	ADV
تهاجم	вторгнення	تهاجم	вторгнення	N;SG	N;INAN;NOM;NEUT;SG
تهاجم	десант	تهاجم	десант	N;SG	N;INAN;NOM;MASC;SG
تهاجم	напад	تهاجم	напад	N;SG	N;INAN;NOM;MASC;SG
مسافت	дистанція	مسافت	дистанція	N;SG	N;INAN;NOM;FEM;SG
مسافت	відстань	مسافت	відстань	N;SG	N;INAN;NOM;FEM;SG
دشمنی	ворог	دشمنی	ворог	N;SG	N;INAN;NOM;MASC;SG
شوخی	жарт	شوخی	жарт	N;SG	N;INAN;NOM;MASC;SG
شوخی	гумор	شوخی	гумор	N;SG	N;INAN;NOM;MASC;SG
شوخی	коника	شوخی	коник	N;SG	N;ANIM;NOM;MASC;SG
شوخی	жарт	شوخی	жарт	N;SG	N;INAN;NOM;MASC;SG
بازنشستگی	пенсія	بازنشستگی	пенсія	N;SG	N;INAN;NOM;FEM;SG
نعمت	благословення	نعمت	благословення	N;SG	N;INAN;NOM;NEUT;SG
نعمت	благословіння	نعمت	благословіння	N;SG	N;INAN;NOM;NEUT;SG
نعمت	послуга	نعمت	послуга	N;SG	N;INAN;NOM;FEM;SG
نعمت	ласку	نعمت	ласка	N;SG	N;INAN;ACC;FEM;SG
مخصوصا	особливо	مخصوصا	особливо	ADV	ADV
زندگینامه	автобіографія	زندگینامه	автобіографія	N;SG	N;INAN;NOM;FEM;SG
