que	че	que	че	CONJ	CONJ
monterrey	монтерей	monterrey	монтерей	N;MASC;SG	N;INDF;MASC;SG
contemporáneo	съвременна	contemporáneo	съвременен	ADJ;MASC;SG	ADJ;INDF;FEM;SG
contemporáneo	съвременен	contemporáneo	съвременен	ADJ;MASC;SG	ADJ;INDF;MASC;SG
turístico	туристическа	turístico	туристически	ADJ;MASC;SG	ADJ;INDF;FEM;SG
turístico	туристически	turístico	туристически	ADJ;MASC;SG	ADJ;INDF;MASC;SG
seco	суха	seco	сух	ADJ;MASC;SG	ADJ;INDF;FEM;SG
seco	сух	seco	сух	ADJ;MASC;SG	ADJ;INDF;MASC;SG
lisa	лиза	lisa	лиза	N;FEM;SG	N;INDF;FEM;SG
lisa	лиса	lisa	лисе	N;FEM;SG	N;INDF;FEM;SG
huracán	ураган	huracán	ураган	N;MASC;SG	N;INDF;MASC;SG
huracán	урагана	huracán	ураган	N;MASC;SG	N;DEF;MASC;SG
huracán	ураганът	huracán	ураган	N;MASC;SG	N;DEF;MASC;SG
mexicanos	мексиканците	mexicano	мексиканец	N;MASC;PL	N;DEF;MASC;PL
mexicanos	мексиканци	mexicano	мексиканец	N;MASC;PL	N;INDF;MASC;PL
residentes	обитатели	residente	обитател	N;PL	N;INDF;MASC;PL
residentes	жители	residente	жител	N;PL	N;INDF;MASC;PL
ofreció	предложен	ofrecer	предложа	V;IND;SG;3;PST;FIN	V;PFV;INDF;MASC;SG;V.PTCP;PASS
ofreció	предложена	ofrecer	предложа	V;IND;SG;3;PST;FIN	V;PFV;INDF;FEM;SG;V.PTCP;PASS
ofreció	предложено	ofrecer	предложа	V;IND;SG;3;PST;FIN	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
conservador	консервативна	conservador	консервативен	ADJ;MASC;SG	ADJ;INDF;FEM;SG
conservador	консервативен	conservador	консервативен	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rueda	колело	rueda	колело	N;FEM;SG	N;INDF;NEUT;SG
rueda	колелото	rueda	колело	N;FEM;SG	N;DEF;NEUT;SG
valles	долини	valle	долина	N;MASC;PL	N;INDF;FEM;PL
completar	завършен	completar	завърша	V;NFIN	V;PFV;INDF;MASC;SG;V.PTCP;PASS
completar	завършено	completar	завърша	V;NFIN	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
pacto	завет	pacto	завет	N;MASC;SG	N;INDF;MASC;SG
pacto	завета	pacto	завет	N;MASC;SG	N;DEF;MASC;SG
pacto	спогодба	pacto	спогодба	N;MASC;SG	N;INDF;FEM;SG
pacto	пакт	pacto	пакт	N;MASC;SG	N;INDF;MASC;SG
llamar	вика	llamar	викам	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
contribuciones	вноски	contribución	вноска	N;FEM;PL	N;INDF;FEM;PL
opiniones	отзиви	opinión	отзивя-(се)	N;FEM;PL	N;INDF;FEM;PL
opiniones	прегледи	opinión	преглед	N;FEM;PL	N;INDF;MASC;PL
opiniones	становища	opinión	становище	N;FEM;PL	N;INDF;NEUT;PL
opiniones	мнения	opinión	мнение	N;FEM;PL	N;INDF;NEUT;PL
segovia	сеговия	segovia	сегов	N;FEM;SG	N;INDF;FEM;SG
brazos	ръце	brazo	ръка	N;MASC;PL	N;INDF;FEM;PL
brazos	оръжия	brazo	оръжие	N;MASC;PL	N;INDF;NEUT;PL
consejero	съветник	consejero	съветник	N;MASC;SG	N;INDF;MASC;SG
consejero	съветник	consejero	съветник	N;MASC;SG	N;INDF;MASC;SG
consejero	съветник	consejero	съветник	N;MASC;SG	N;INDF;MASC;SG
consejero	съветник	consejero	съветник	N;MASC;SG	N;INDF;MASC;SG
cámaras	камери	cámara	камер	N;FEM;PL	N;INDF;FEM;PL
cámaras	фотоапарати	cámara	фотоапарат	N;FEM;PL	N;INDF;MASC;PL
cámaras	покои	cámara	покой	N;FEM;PL	N;INDF;FEM;PL
website	уебсайт	website	уебсайт	N;MASC;SG	N;INDF;MASC;SG
website	сайт	website	сайт	N;MASC;SG	N;INDF;MASC;SG
interpretar	тълкува	interpretar	тълкувам	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
off	off	off	off	N	N;INDF;MASC;SG
documentación	документация	documentación	документация	N;FEM;SG	N;INDF;FEM;SG
autopista	магистрала	autopista	магистрала	N;FEM;SG	N;INDF;FEM;SG
autopista	магистрала	autopista	магистрала	N;FEM;SG	N;INDF;FEM;SG
autopista	магистралата	autopista	магистрала	N;FEM;SG	N;DEF;FEM;SG
autopista	магистрала	autopista	магистрала	N;FEM;SG	N;INDF;FEM;SG
autopista	магистралата	autopista	магистрала	N;FEM;SG	N;DEF;FEM;SG
arts	изкуства	arts	изкуство	N	N;INDF;NEUT;PL
arts	изкуствата	arts	изкуство	N	N;DEF;NEUT;PL
arts	изкуство	arts	изкуство	N	N;INDF;NEUT;SG
circunstancias	обстоятелства	circunstancia	обстоятелство	N;FEM;PL	N;INDF;NEUT;PL
circunstancias	обстоятелства	circunstancia	обстоятелство	N;FEM;PL	N;INDF;NEUT;PL
circunstancias	обстоятелствата	circunstancia	обстоятелство	N;FEM;PL	N;DEF;NEUT;PL
parcial	частична	parcial	частичен	ADJ;SG	ADJ;INDF;FEM;SG
parcial	частичен	parcial	частичен	ADJ;SG	ADJ;INDF;MASC;SG
clan	кланът	clan	клан	N;MASC;SG	N;DEF;MASC;SG
clan	клан	clan	клан	N;MASC;SG	N;INDF;MASC;SG
clan	клана	clan	клана	N;MASC;SG	N;DEF;MASC;SG
séptimo	седмо	séptimo	седми	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
séptimo	седма	séptimo	седми	ADJ;MASC;SG	ADJ;INDF;FEM;SG
séptimo	седми	séptimo	седми	ADJ;MASC;SG	ADJ;INDF;MASC;SG
historial	историята	historial	история	N;MASC;SG	N;DEF;FEM;SG
historial	история	historial	история	N;MASC;SG	N;INDF;FEM;SG
impuestos	данъци	impuesto	данък	N;MASC;PL	N;INDF;MASC;PL
impuestos	данъците	impuesto	данък	N;MASC;PL	N;DEF;MASC;PL
impuestos	данъци	impuesto	данък	N;MASC;PL	N;INDF;MASC;PL
reloj	часовник	reloj	часовник	N;MASC;SG	N;INDF;MASC;SG
delta	делта	delta	делт	N;MASC;SG	N;INDF;FEM;SG
delta	delta	delta	delta	N;MASC;SG	N;INDF;MASC;SG
extremadura	естремадура	extremadura	естремадура	N;FEM;SG	N;INDF;FEM;SG
intensidad	интензитет	intensidad	интензитет	N;FEM;SG	N;INDF;MASC;SG
intensidad	интензивност	intensidad	интензивност	N;FEM;SG	N;INDF;FEM;SG
toronto	торонто	toronto	торонто	N;MASC;SG	N;INDF;NEUT;SG
definir	определят	definir	определям-(се)	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
liberales	либерали	liberal	либерам	N;PL	N;INDF;MASC;PL
liberales	либералите	liberal	либерал	N;PL	N;DEF;MASC;PL
gabinete	кабинет	gabinete	кабинет	N;MASC;SG	N;INDF;MASC;SG
gabinete	шкаф	gabinete	шкаф	N;MASC;SG	N;INDF;MASC;SG
gabinete	кабинетът	gabinete	кабинет	N;MASC;SG	N;DEF;MASC;SG
villas	вили	villa	виля-(се)	N;FEM;PL	N;INDF;FEM;PL
equilibrio	баланс	equilibrio	баланс	N;MASC;SG	N;INDF;MASC;SG
equilibrio	салдо	equilibrio	салдо	N;MASC;SG	N;INDF;NEUT;SG
equilibrio	равновесие	equilibrio	равновесие	N;MASC;SG	N;INDF;NEUT;SG
equilibrio	балансиране	equilibrio	балансиране	N;MASC;SG	N;INDF;NEUT;SG
equilibrio	равновесието	equilibrio	равновесие	N;MASC;SG	N;DEF;NEUT;SG
equilibrio	равновесие	equilibrio	равновесие	N;MASC;SG	N;INDF;NEUT;SG
esquina	ъгъл	esquina	ъгъл	N;FEM;SG	N;INDF;MASC;SG
esquina	ъгъла	esquina	ъгъл	N;FEM;SG	N;DEF;MASC;SG
japoneses	японци	japonés	японец	N;MASC;PL	N;INDF;MASC;PL
inmigrantes	мигрантите	inmigrante	мигрант	N;PL	N;DEF;MASC;PL
inmigrantes	мигранти	inmigrante	мигрант	N;PL	N;INDF;MASC;PL
inmigrantes	имигранти	inmigrante	имигрант	N;PL	N;INDF;MASC;PL
inmigrantes	имигрантите	inmigrante	имигрант	N;PL	N;DEF;MASC;PL
inmigrantes	емигранти	inmigrante	емигрант	N;PL	N;INDF;MASC;PL
inmigrantes	имигранти	inmigrante	имигрант	N;PL	N;INDF;MASC;PL
inmigrantes	имигранти	inmigrante	имигрант	N;PL	N;INDF;MASC;PL
pared	стена	pared	стена	N;FEM;SG	N;INDF;FEM;SG
pared	стената	pared	стена	N;FEM;SG	N;DEF;FEM;SG
pared	уол	pared	уол	N;FEM;SG	N;INDF;FEM;SG
órbita	орбита	órbita	орбита	N;FEM;SG	N;INDF;FEM;SG
órbita	орбитата	órbita	орбита	N;FEM;SG	N;DEF;FEM;SG
gótico	готически	gótico	готически	ADJ;MASC;SG	ADJ;INDF;MASC;SG
cima	топ	cima	топ	N;FEM;SG	N;INDF;MASC;SG
cima	върха	cima	връх	N;FEM;SG	N;DEF;MASC;SG
airlines	авиолинии	airlín	авиолиния	N;MASC;PL	N;INDF;FEM;PL
airlines	авиокомпании	airlín	авиокомпания	N;MASC;PL	N;INDF;FEM;PL
airlines	авиокомпаниите	airlín	авиокомпания	N;MASC;PL	N;DEF;FEM;PL
della	дела	della	дело	N	N;INDF;NEUT;PL
perdiendo	губи	perder	губя-(се)	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
perdiendo	губиш	perder	губя-(се)	V;V.MSDR	V;IPFV;IND;SG;2;PRS;FIN;ACT
perdiendo	губя	perder	губя-(се)	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
soviético	съветска	soviético	съветски	ADJ;MASC;SG	ADJ;INDF;FEM;SG
soviético	съветски	soviético	съветски	ADJ;MASC;SG	ADJ;INDF;MASC;SG
goleador	голмайстор	goleador	голмайстор	N;MASC;SG	N;INDF;MASC;SG
atletismo	коловоз	atletismo	коловоз	N;MASC;SG	N;INDF;MASC;SG
atletismo	писта	atletismo	писта	N;MASC;SG	N;INDF;FEM;SG
atletismo	пистата	atletismo	писта	N;MASC;SG	N;DEF;FEM;SG
atletismo	атлетика	atletismo	атлетика	N;MASC;SG	N;INDF;FEM;SG
silencio	тишина	silencio	тишина	N;MASC;SG	N;INDF;FEM;SG
silencio	мълчание	silencio	мълчание	N;MASC;SG	N;INDF;NEUT;SG
silencio	мълчанието	silencio	мълчание	N;MASC;SG	N;DEF;NEUT;SG
silencio	тишината	silencio	тишина	N;MASC;SG	N;DEF;FEM;SG
silencio	мълчание	silencio	мълчание	N;MASC;SG	N;INDF;NEUT;SG
silencio	мълчалив	silencio	мълчалив	N;MASC;SG	N;INDF;MASC;SG
trofeo	трофей	trofeo	трофей	N;MASC;SG	N;INDF;MASC;SG
ocupado	зает	ocupado	зает	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
arqueológico	археологически	arqueológico	археологически	ADJ;MASC;SG	ADJ;INDF;MASC;SG
arqueológico	археологически	arqueológico	археологически	ADJ;MASC;SG	ADJ;INDF;MASC;SG
reconstrucción	реконструкция	reconstrucción	реконструкция	N;FEM;SG	N;INDF;FEM;SG
óperas	опери	ópera	оперя	N;FEM;PL	N;INDF;FEM;PL
presa	язовир	presa	язовир	N;FEM;SG	N;INDF;MASC;SG
presa	плячка	presa	плячка	N;FEM;SG	N;INDF;FEM;SG
oportunidades	възможности	oportunidad	възможност	N;FEM;PL	N;INDF;FEM;PL
nevada	невада	nevada	невад	N;FEM;SG	N;INDF;FEM;SG
nevada	снеговалеж	nevada	снеговалеж	N;FEM;SG	N;INDF;MASC;SG
monarquía	монархия	monarquía	монархия	N;FEM;SG	N;INDF;FEM;SG
monarquía	монархията	monarquía	монархия	N;FEM;SG	N;DEF;FEM;SG
percusión	удряне	percusión	удряне	N;FEM;SG	N;INDF;NEUT;SG
lobo	лобо	lobo	лобо	N;MASC;SG	N;INDF;MASC;SG
lobo	вълк	lobo	вълк	N;MASC;SG	N;INDF;MASC;SG
lobo	вълчо	lobo	вълчо	N;MASC;SG	N;INDF;MASC;SG
biología	биология	biología	биология	N;FEM;SG	N;INDF;FEM;SG
biología	биологията	biología	биология	N;FEM;SG	N;DEF;FEM;SG
víctima	вик	víctima	вик	N;FEM;SG	N;INDF;MASC;SG
víctima	жертва	víctima	жертва	N;FEM;SG	N;INDF;FEM;SG
víctima	жертвата	víctima	жертва	N;FEM;SG	N;DEF;FEM;SG
incremento	увеличаване	incremento	увеличаване	N;MASC;SG	N;INDF;NEUT;SG
incremento	увеличение	incremento	увеличение	N;MASC;SG	N;INDF;NEUT;SG
incremento	повишаване	incremento	повишаване	N;MASC;SG	N;INDF;NEUT;SG
teología	теология	teología	теология	N;FEM;SG	N;INDF;FEM;SG
ambiental	екологичен	ambiental	екологичен	ADJ;SG	ADJ;INDF;MASC;SG
ambiental	околната	ambiental	околен	ADJ;SG	ADJ;DEF;FEM;SG
nobleza	благородство	nobleza	благородство	N;FEM;SG	N;INDF;NEUT;SG
cultivos	култури	cultivo	култура	N;MASC;PL	N;INDF;FEM;PL
cultivos	насаждения	cultivo	насаждение	N;MASC;PL	N;INDF;NEUT;PL
cultivos	култури	cultivo	култура	N;MASC;PL	N;INDF;FEM;PL
cultivos	културите	cultivo	култура	N;MASC;PL	N;DEF;FEM;PL
escultores	скулптори	escultor	скулптор	N;MASC;PL	N;INDF;MASC;PL
gusto	вкус	gusto	вкус	N;MASC;SG	N;INDF;MASC;SG
corporación	корпорация	corporación	корпорация	N;FEM;SG	N;INDF;FEM;SG
corporación	корпорейшън	corporación	корпорейшън	N;FEM;SG	N;INDF;MASC;SG
gimnasia	фитнес	gimnasia	фитнес	N;FEM;SG	N;INDF;MASC;SG
gimnasia	гимнастика	gimnasia	гимнастика	N;FEM;SG	N;INDF;FEM;SG
gimnasia	гимнастиката	gimnasia	гимнастика	N;FEM;SG	N;DEF;FEM;SG
refugio	подслон	refugio	подслон	N;MASC;SG	N;INDF;MASC;SG
refugio	приют	refugio	приюм	N;MASC;SG	N;INDF;MASC;SG
refugio	убежище	refugio	убежище	N;MASC;SG	N;INDF;NEUT;SG
automóvil	автомобил	automóvil	автомобил	N;MASC;SG	N;INDF;MASC;SG
automóvil	кола	automóvil	кола	N;MASC;SG	N;INDF;FEM;SG
automóvil	колата	automóvil	кола	N;MASC;SG	N;DEF;FEM;SG
automóvil	автомобил	automóvil	автомобил	N;MASC;SG	N;INDF;MASC;SG
renuncia	оставката	renuncia	оставка	N;FEM;SG	N;DEF;FEM;SG
renuncia	оставка	renuncia	оставка	N;FEM;SG	N;INDF;FEM;SG
renuncia	оставка	renuncia	оставка	N;FEM;SG	N;INDF;FEM;SG
borbón	бърбън	borbón	бърбън	N;MASC;SG	N;INDF;MASC;SG
filósofo	философ	filósofo	философ	N;MASC;SG	N;INDF;MASC;SG
rasgos	черти	rasgo	черта	N;MASC;PL	N;INDF;FEM;PL
rasgos	черти	rasgo	черта	N;MASC;PL	N;INDF;FEM;PL
rasgos	особености	rasgo	особеност	N;MASC;PL	N;INDF;FEM;PL
rasgos	характеристики	rasgo	характеристика	N;MASC;PL	N;INDF;FEM;PL
cantar	пея	cantar	пея	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
cantar	пея	cantar	пея	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
cantar	пее	cantar	пея	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pino	пино	pino	пино	N;MASC;SG	N;INDF;MASC;SG
pino	бор	pino	бор	N;MASC;SG	N;INDF;MASC;SG
usualmente	обикновенно	usualmente	обикновенно	ADV	ADV
usualmente	обикновено	usualmente	обикновено	ADV	ADV
sofía	софи	sofer	софа	N;FEM;SG	N;INDF;FEM;SG
antioquia	антиохия	antioquia	антиохия	N;FEM;SG	N;DEF;MASC;SG
antioquia	антиокия	antioquia	антиокия	N;FEM;SG	N;INDF;FEM;SG
absoluto	абсолютна	absoluto	абсолютен	ADJ;MASC;SG	ADJ;INDF;FEM;SG
absoluto	абсолютен	absoluto	абсолютен	ADJ;MASC;SG	ADJ;INDF;MASC;SG
herramienta	инструмент	herramienta	инструмент	N;FEM;SG	N;INDF;MASC;SG
águila	орел	águila	орел	N;FEM;SG	N;INDF;MASC;SG
institute	институт	institute	институт	N;MASC;SG	N;INDF;MASC;SG
institute	института	institute	институт	N;MASC;SG	N;DEF;MASC;SG
camiseta	тениска	camiseta	тениска	N;FEM;SG	N;INDF;FEM;SG
camiseta	риза	camiseta	риза	N;FEM;SG	N;INDF;FEM;SG
camiseta	ризата	camiseta	риза	N;FEM;SG	N;DEF;FEM;SG
camiseta	блуза	camiseta	блуз	N;FEM;SG	N;INDF;FEM;SG
camiseta	джързи	camiseta	джърза	N;FEM;SG	N;INDF;FEM;SG
cabello	косъм	cabello	косъм	N;MASC;SG	N;INDF;MASC;SG
cabello	косата	cabello	коса	N;MASC;SG	N;DEF;FEM;SG
cabello	коса	cabello	коса	N;MASC;SG	N;INDF;FEM;SG
reinos	царства	reino	царство	N;MASC;PL	N;INDF;NEUT;PL
reinos	кралства	reino	кралство	N;MASC;PL	N;INDF;NEUT;PL
reinos	царства	reino	царство	N;MASC;PL	N;INDF;NEUT;PL
mix	смесване	mix	смесване	N	N;INDF;NEUT;SG
mix	микс	mix	микс	N	N;INDF;MASC;SG
permiso	разрешителното	permiso	разрешително	N;MASC;SG	N;DEF;NEUT;SG
permiso	разрешително	permiso	разрешително	N;MASC;SG	N;INDF;NEUT;SG
permiso	разрешение	permiso	разрешение	N;MASC;SG	N;INDF;NEUT;SG
permiso	позволение	permiso	позволение	N;MASC;SG	N;INDF;NEUT;SG
permiso	разрешение	permiso	разрешение	N;MASC;SG	N;INDF;NEUT;SG
musulmanes	мюсюлманите	musulmán	мюсюлманин	N;MASC;PL	N;DEF;MASC;PL
musulmanes	мюсюлмани	musulmán	мюсюлманин	N;MASC;PL	N;INDF;MASC;PL
musulmanes	мюсюлмани	musulmán	мюсюлманин	N;MASC;PL	N;INDF;MASC;PL
diversidad	разнообразие	diversidad	разнообразие	N;FEM;SG	N;INDF;NEUT;SG
diversidad	многообразие	diversidad	многообразие	N;FEM;SG	N;INDF;NEUT;SG
testamento	завет	testamento	завет	N;MASC;SG	N;INDF;MASC;SG
sudeste	югоизток	sudeste	югоизток	N;MASC;SG	N;INDF;MASC;SG
julia	джулия	julia	джулие	N;FEM;SG	N;INDF;FEM;SG
medallista	медалист	medallista	медалист	N;SG	N;INDF;MASC;SG
fracaso	неизправност	fracaso	неизправност	N;MASC;SG	N;INDF;FEM;SG
fracaso	провал	fracaso	провал	N;MASC;SG	N;INDF;MASC;SG
fracaso	неуспех	fracaso	неуспех	N;MASC;SG	N;INDF;MASC;SG
fracaso	повреда	fracaso	повреда	N;MASC;SG	N;INDF;FEM;SG
fracaso	неуспех	fracaso	неуспех	N;MASC;SG	N;INDF;MASC;SG
óblast	област	óblast	област	N;MASC;SG	N;INDF;FEM;SG
superar	надмине	superar	надмина	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
superar	преодолее	superar	преодолея	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
drogas	лекарства	droga	лекарство	N;FEM;PL	N;INDF;NEUT;PL
drogas	наркотици	droga	наркотик	N;FEM;PL	N;INDF;MASC;PL
fans	вентилатори	fan	вентилатор	N;PL	N;INDF;MASC;PL
fans	фенове	fan	фен	N;PL	N;INDF;MASC;PL
fans	почитатели	fan	почитател	N;PL	N;INDF;MASC;PL
fans	феновете	fan	фен	N;PL	N;DEF;MASC;PL
cantidades	суми	cantidad	сума	N;FEM;PL	N;INDF;FEM;PL
cantidades	количества	cantidad	количество	N;FEM;PL	N;INDF;NEUT;PL
persecución	преследване	persecución	преследване	N;FEM;SG	N;INDF;NEUT;SG
persecución	преследване	persecución	преследване	N;FEM;SG	N;INDF;NEUT;SG
persecución	чейз	persecución	чейз	N;FEM;SG	N;INDF;FEM;SG
persecución	преследване	persecución	преследване	N;FEM;SG	N;INDF;NEUT;SG
centenario	стогодишнината	centenario	стогодишнина	N;MASC;SG	N;DEF;FEM;SG
mac	мак	mac	мак	N;MASC	N;INDF;MASC;SG
cuerdas	въжетата	cuerda	въжета	N;FEM;PL	N;DEF;NEUT;PL
cuerdas	въжета	cuerda	въжет	N;FEM;PL	N;INDF;NEUT;PL
cuerdas	струните	cuerda	струна	N;FEM;PL	N;DEF;FEM;PL
cuerdas	струни	cuerda	струна	N;FEM;PL	N;INDF;FEM;PL
artificial	изкуствен	artificial	изкуствен	ADJ;SG	ADJ;INDF;MASC;SG
