van	från	van	från	ADP	ADP
sterven	dör	sterven	dör	V;NFIN	V;IMP;FIN;ACT
boodschap	budskap	boodschap	budskap	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
boodschap	meddelande	boodschap	meddelande	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
kring	circle	kring	circle	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kring	cirkel	kring	cirkel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kring	cirkeln	kring	cirkel	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
oproep	call	oproep	call	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
oproep	samtal	oproep	samtal	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
cirkel	circle	cirkel	circle	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
cirkel	cirkel	cirkel	cirkel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
cirkel	cirkeln	cirkel	cirkel	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
afgeschaft	avskaffades	afschaffen	avskaffa	V;V.PTCP	V;IND;PST;FIN;PASS
afgeschaft	avskaffas	afschaffen	avskaffa	V;V.PTCP	V;IND;PRS;FIN;PASS
afgeschaft	avskaffade	afschaffen	avskaffa	V;V.PTCP	V;PST;FIN;ACT
afgeschaft	avskaffat	afschaffen	avskaffa	V;V.PTCP	V;V.CVB;ACT
altaar	altaret	altaar	altar	N;NEUT;SG	N;NOM;DEF;NEUT;SG
altaar	altare	altaar	alt	N;NEUT;SG	N;NOM;INDF;NEUT;SG
altaar	helgedom	altaar	helgedom	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
organiseert	anordnar	organiseren	anordna	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
organiseert	organiserar	organiseren	organisera	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
organiseert	anordnar	organiseren	anordna	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
exact	exakta	exact	exakt	ADJ	ADJ;NOM;PL
bisschoppen	biskopar	bisschop	biskopa	N;PL	N;NOM;INDF;MASC+FEM;PL
fiets	cykel	fiets	cykel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
overeenstemming	överensstämmelse	overeenstemming	överensstämmelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
aires	aires	aires	aires	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
handelingen	akter	handeling	akt	N;PL	N;NOM;INDF;MASC+FEM;PL
ambtenaar	tjänsteman	ambtenaar	tjänsteman	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bretagne	bretagne	bretagne	bretagne	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
bretagne	bretagne	bretagne	bretagne	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
bretagne	brittany	bretagne	brittany	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
materieel	utrustning	materieel	utrustning	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
hoofdredacteur	redaktör	hoofdredacteur	redaktör	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hoofdredacteur	editor	hoofdredacteur	editor	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kenmerk	funktionen	kenmerk	funktion	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
geselecteerd	markerade	selecteren	markera	V;V.PTCP	V;NOM;PL;PST;V.PTCP
vice	vice	vice	vice	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
herfst	hösten	herfst	höst	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
herfst	höst	herfst	höst	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
herfst	hösten	herfst	höst	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
herfst	fall	herfst	fall	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
herfst	höst	herfst	höst	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
remix	remix	remix	remix	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vloeistof	vätska	vloeistof	vätsk	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vloeistof	vätska	vloeistof	vätsk	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
toeristen	turister	toerist	turist	N;PL	N;NOM;INDF;MASC+FEM;PL
toeristen	turisterna	toerist	turist	N;PL	N;NOM;DEF;MASC+FEM;PL
adviseur	konsulten	adviseur	konsult	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
adviseur	konsult	adviseur	konsult	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
adviseur	enhetschef	adviseur	enhetschef	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
signaal	signal	signaal	signal	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
malta	malta	malta	malta	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geheugen	minnen	heugen	min	N;PL	N;NOM;INDF;MASC+FEM;PL
brood	bröd	brood	bröd	N;NEUT;SG	N;NOM;INDF;NEUT;SG
horn	hornet	horn	horn	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
yamaha	yamaha	yamaha	yamaha	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ruil	växling	ruil	växling	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ruil	utväxling	ruil	utväxling	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ruil	exchange	ruil	exchange	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ruil	utbyte	ruil	utbyte	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
permanent	bestående	permanent	bestående	ADJ	ADJ;NOM;PRS;V.PTCP
permanent	permanent	permanent	permanent	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
permanent	permanenta	permanent	permanent	ADJ	ADJ;NOM;PL
permanent	permanent	permanent	permanent	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
aalst	aalst	aalst	anlst	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verlenging	förlängning	verlenging	förlängning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verlenging	förlängning	verlenging	förlängning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verlenging	utökning	verlenging	utökning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verlenging	utbyggnad	verlenging	utbyggnad	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verlenging	utvidgning	verlenging	utvidgning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verlenging	förnyelse	verlenging	förnyelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
barnard	barnard	barnard	barnard	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
exacte	exakta	exact	exakt	ADJ	ADJ;NOM;PL
permanente	bestående	permanent	bestående	ADJ	ADJ;NOM;PRS;V.PTCP
permanente	permanent	permanent	permanent	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
permanente	permanenta	permanent	permanent	ADJ	ADJ;NOM;PL
critici	kritiker	criticus	kritik	N;PL	N;NOM;INDF;MASC+FEM;PL
critici	kritikerna	criticus	kritiker	N;PL	N;NOM;DEF;MASC+FEM;PL
hals	hals	hals	hals	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hals	nacken	hals	nacken	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
hals	nacke	hals	nacke	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
vertelde	berättade	vertellen	berätta	V;SG;PST;FIN	V;IND;PST;FIN;ACT
meet	mäta	meet	mäta	V;SG;PRS;FIN	V;IMP;FIN;ACT
meet	mät	meet	mät	V;SG;PRS;FIN	V;IMP;FIN;ACT
belgique	belgique	belgique	belgique	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
trompet	trumpet	trompet	trump	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
zoet	söt	zoet	söta	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
zoet	sött	zoet	söt	ADJ	ADJ;NOM;INDF;NEUT;SG
zoet	söta	zoet	söta	ADJ	ADJ;NOM;PL
banks	bankerna	banks	bank	N;PL	N;NOM;DEF;MASC+FEM;PL
banks	banker	banks	bank	N;PL	N;NOM;INDF;MASC+FEM;PL
banks	bankers	banks	bank	N;PL	N;GEN;INDF;MASC+FEM;PL
tuinen	trädgårdarna	tuin	trädgård	N;PL	N;NOM;DEF;MASC+FEM;PL
tuinen	trädgårdar	tuin	trädgård	N;PL	N;NOM;INDF;MASC+FEM;PL
singer	sångare	singer	sång	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
singer	sångerska	singer	sångerska	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
streep	stripe	streep	stripe	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
eerlijk	ärligt	eerlijk	ärligt	ADJ	ADJ;NOM;INDF;NEUT;SG
eerlijk	rättvist	eerlijk	rättvist	ADJ	ADJ;NOM;INDF;NEUT;SG
eerlijk	rättvis	eerlijk	rättvis	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
eerlijk	ärlig	eerlijk	ärlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
eerlijk	ärliga	eerlijk	ärlig	ADJ	ADJ;NOM;PL
belle	belle	bellen	belle	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
greep	greppet	greep	grepp	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
greep	grepp	greep	grepp	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
ervaringen	upplevelser	ervaring	upplevelse	N;PL	N;NOM;INDF;MASC+FEM;PL
ervaringen	erfarenheter	ervaring	erfarenhet	N;PL	N;NOM;INDF;MASC+FEM;PL
ervaringen	erfarenheter	ervaring	erfarenhet	N;PL	N;NOM;INDF;MASC+FEM;PL
begrippen	begrepp	begrip	begrepp	N;PL	N;NOM;INDF;NEUT;PL
mit	mit	mit	mit	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
mit	mit	mit	mit	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
reserve	reserv	reserve	reserv	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
reserve	reserven	reserve	reserv	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
verwijzingen	hänvisningar	verwijzing	hänvisning	N;PL	N;NOM;INDF;MASC+FEM;PL
verwijzingen	hänvisningar	verwijzing	hänvisning	N;PL	N;NOM;INDF;MASC+FEM;PL
verwijzingen	referenser	verwijzing	referens	N;PL	N;NOM;INDF;MASC+FEM;PL
scheidsrechter	ref	scheidsrechter	ref	N;MASC+FEM;SG	N
geschriften	skrifter	geschrift	skrift	N;PL	N;NOM;INDF;MASC+FEM;PL
lente	våren	lente	vår	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
lente	vårens	lente	vår	N;MASC+FEM;SG	N;GEN;DEF;MASC+FEM;SG
lente	våras	lente	våras	N;MASC+FEM;SG	N
lente	våren	lente	vår	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
piloot	piloten	piloot	pilot	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
piloot	pilot	piloot	pilot	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gesteund	stödde	steunen	stödje	V;V.PTCP	V;IND;PST;FIN;ACT
gesteund	stöds	steunen	stödja	V;V.PTCP	V;IND;PRS;FIN;PASS
beurs	stipendium	beurs	stipendium	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
beurs	stipendiet	beurs	stipendium	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
vermijden	undviker	vermijden	undvika	V;NFIN	V;IND;PRS;FIN;ACT
vermijden	undvika	vermijden	undvika	V;NFIN	V;IMP;NFIN;ACT
vermijden	undvik	vermijden	undvik	V;NFIN	V;IMP;FIN;ACT
vermijden	undvika	vermijden	undvika	V;NFIN	V;IMP;NFIN;ACT
monniken	munkarna	monniken	munke	N;PL	N;NOM;DEF;MASC+FEM;PL
monniken	munkar	monniken	munk	N;PL	N;NOM;INDF;MASC+FEM;PL
sharp	sharp	sharp	sharp	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
overeenkomsten	likheter	overeenkomsten	likhet	N;PL	N;NOM;INDF;MASC+FEM;PL
overeenkomsten	likheterna	overeenkomsten	likhet	N;PL	N;NOM;DEF;MASC+FEM;PL
overeenkomsten	överenskommelser	overeenkomsten	överenskommelse	N;PL	N;NOM;INDF;MASC+FEM;PL
pont	pont	pont	pont	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
spider	spindel	spider	spindel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
spider	spindeln	spider	spindel	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
spider	spider	spider	spida	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stichter	grundaren	stichter	grundare	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
acteren	agerar	acteren	agera	V;NFIN	V;IND;PRS;FIN;ACT
acteren	agera	acteren	agera	V;NFIN	V;IMP;FIN;ACT
logisch	logiskt	logisch	logisk	ADJ	ADJ;NOM;INDF;NEUT;SG
logisch	logiska	logisch	logisk	ADJ	ADJ;NOM;PL
logisch	logisk	logisch	logisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
logisch	logiskt	logisch	logisk	ADJ	ADJ;NOM;INDF;NEUT;SG
logisch	logiska	logisch	logisk	ADJ	ADJ;NOM;PL
logisch	logisk	logisch	logisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
logisch	logiskt	logisch	logisk	ADJ	ADJ;NOM;INDF;NEUT;SG
buenos	buenos	buenos	buenos	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bescheiden	blygsam	bescheiden	blygsam	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bescheiden	blygsamt	bescheiden	blygsam	ADJ	ADJ;NOM;INDF;NEUT;SG
bescheiden	anspråkslös	bescheiden	anspråkslös	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bescheiden	blygsamma	bescheiden	blygsam	ADJ	ADJ;NOM;PL
bescheiden	ödmjuk	bescheiden	ödmjuk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bescheiden	ödmjuka	bescheiden	ödmjuka	ADJ	ADJ;NOM;PL
rothschild	rothschild	rothschild	rothschild	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
chaudoir	chaudoir	chaudoir	chaudoir	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
achterkant	bak	achterkant	bak	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gedachten	funderingar	gedacht	fundering	N;PL	N;NOM;INDF;MASC+FEM;PL
gedachten	tankar	gedacht	tanka	N;PL	N;NOM;INDF;MASC+FEM;PL
ochtend	godmorgon	ochtend	godmorgon	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ochtend	morgon	ochtend	morgon	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ochtend	morning	ochtend	morning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
aanvulling	komplement	aanvulling	komplement	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
aanvulling	tillägg	aanvulling	tillägg	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
aanvulling	supplement	aanvulling	supplement	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
niettemin	likväl	niettemin	likväl	ADV	ADV
sterft	avlider	sterven	avlida	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
sterft	dör	sterven	dör	V;SG;PRS;FIN	V;IMP;FIN;ACT
detail	detalj	detail	detalj	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
keuken	köket	keuken	kök	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
keuken	gastronomi	keuken	gastronomi	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
herinnering	påminnelse	herinnering	påminnelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
herinnering	minnet	herinnering	minn	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
herinnering	minne	herinnering	man	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
herinnering	memory	herinnering	memory	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
bachelor	ungkarl	bachelor	ungkarl	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
puur	rena	puur	rena	ADJ	ADJ;NOM;PL
puur	ren	puur	ren	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
verwachten	förväntar	verwachten	förvänta	V;NFIN	V;IND;PRS;FIN;ACT
verwachten	förväntar	verwachten	förvänta	V;NFIN	V;IND;PRS;FIN;ACT
verwachten	förvänta	verwachten	förvänta	V;NFIN	V;IMP;FIN;ACT
gelanceerd	lanseras	lanceren	lansera	V;V.PTCP	V;NFIN;PASS
gelanceerd	lanserades	lanceren	lansera	V;V.PTCP	V;IND;PST;FIN;PASS
gelanceerd	lanserade	lanceren	lansera	V;V.PTCP	V;PST;V.PTCP;ACT
gelanceerd	inledde	lanceren	inleda	V;V.PTCP	V;IND;PST;FIN;ACT
reputatie	rykte	reputatie	ryka	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
reputatie	anseende	reputatie	anseende	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
santo	santo	santo	santo	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
hielp	hjälpte	helpen	hjälpa	V;SG;PST;FIN	V;IND;PST;FIN;ACT
hielp	hjälpt	helpen	hjälpa	V;SG;PST;FIN	V;V.CVB;ACT
vernietigen	förstör	vernietigen	förstör	V;NFIN	V;IMP;PRS;FIN;ACT
vernietigen	förstöra	vernietigen	förstöra	V;NFIN	V;NFIN;ACT
vernietigen	förgör	vernietigen	förgöra	V;NFIN	V;IMP;FIN;ACT
vernietigen	förstör	vernietigen	förstör	V;NFIN	V;IMP;PRS;FIN;ACT
vernietigen	förinta	vernietigen	förinta	V;NFIN	V;IMP;FIN;ACT
verzorgd	tenderade	verzorgen	tendera	V;V.PTCP	V;NOM;PL;PST;V.PTCP
freguesia	församling	freguesia	församling	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
freguesia	socken	freguesia	socken	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verovering	erövring	verovering	erövring	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
archipel	skärgården	archipel	skärgård	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
archipel	skärgård	archipel	skärgård	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
posities	ståndpunkter	positie	ståndpunkt	N;PL	N;NOM;INDF;MASC+FEM;PL
posities	positioner	positie	position	N;PL	N;NOM;INDF;MASC+FEM;PL
posities	befattningar	positie	befattning	N;PL	N;NOM;INDF;MASC+FEM;PL
posities	ställningar	positie	ställning	N;PL	N;NOM;INDF;MASC+FEM;PL
opgemerkt	noterade	opmerken	notera	V;V.PTCP	V;IND;PST;V.PTCP;ACT
opgemerkt	noterades	opmerken	notera	V;V.PTCP	V;IND;PST;FIN;PASS
opgemerkt	konstaterade	opmerken	konstatera	V;V.PTCP	V;IND;PST;FIN;ACT
opgemerkt	noteras	opmerken	notera	V;V.PTCP	V;NFIN;PASS
opgemerkt	märkte	opmerken	märka	V;V.PTCP	V;IND;PST;FIN;ACT
alliantie	alliance	alliantie	alliance	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
alliantie	allians	alliantie	allians	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
alliantie	alliansen	alliantie	allians	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
regent	regnar	regenen	regna	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
hoofdkantoor	huvudkontor	hoofdkantoor	huvudkontor	N;NEUT;SG	N;NOM;INDF;NEUT;SG
hoofdkantoor	huvudkontoret	hoofdkantoor	huvudkontor	N;NEUT;SG	N;NOM;DEF;NEUT;SG
hoofdkantoor	högkvarter	hoofdkantoor	högkvart	N;NEUT;SG	N;NOM;INDF;NEUT;SG
hoofdkantoor	högkvarteret	hoofdkantoor	högkvarter	N;NEUT;SG	N;NOM;DEF;NEUT;SG
pdf	pdf	pdf	pdf	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
wraak	hämnd	wraak	hämnd	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
wraak	hämnd	wraak	hämnd	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
wraak	revansch	wraak	revansch	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
wraak	hämnd	wraak	hämnd	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mello	mello	mello	mello	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
corps	kåren	corps	kåre	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
corps	kår	corps	kå	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
corps	corps	corps	corps	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
vlinders	fjärilar	vlinder	fjäril	N;PL	N;NOM;INDF;MASC+FEM;PL
websites	webbplatser	website	pebbplats	N;PL	N;NOM;INDF;MASC+FEM;PL
websites	hemsidor	website	hemsida	N;PL	N;NOM;INDF;MASC+FEM;PL
websites	webbsidor	website	pebbsida	N;PL	N;NOM;INDF;MASC+FEM;PL
herkomst	ursprung	herkomst	ursprung	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
herkomst	härkomst	herkomst	härkomst	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
herkomst	ursprung	herkomst	ursprung	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
verdwijnt	försvinner	verdwijnen	försvinna	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
stuks	bitar	stuk	bit	N;PL	N;NOM;INDF;MASC+FEM;PL
patroon	mönster	patroon	mönster	N;NEUT;SG	N;NOM;INDF;NEUT;SG
patroon	mönstret	patroon	mönster	N;NEUT;SG	N;NOM;DEF;NEUT;SG
patroon	kassett	patroon	kassett	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
patroon	patron	patroon	patron	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
conservatieve	konservativ	conservatief	konservativ	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
conservatieve	konservativa	conservatief	konservativ	ADJ	ADJ;NOM;PL
conservatieve	konservativt	conservatief	konservativ	ADJ	ADJ;NOM;INDF;NEUT;SG
buik	magen	buik	mage	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
buik	mage	buik	mage	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
buik	magen	buik	mage	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
buik	mage	buik	mage	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
buik	magen	buik	mage	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
buik	mage	buik	mage	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
buik	buk	buik	buk	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
buik	buken	buik	buk	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
plotseling	plötsliga	plotseling	plötslig	ADJ	ADJ;NOM;PL
battle	battle	battle	battle	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
battle	slaget	battle	slag	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
battle	kamp	battle	kamp	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
battle	strid	battle	strid	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
rustig	tysta	rustig	tyst	ADJ	ADJ;NOM;PL
rustig	tyst	rustig	tyst	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
rustig	lätta	rustig	lätt	ADJ	ADJ;NOM;PL
rustig	enkelt	rustig	enkel	ADJ	ADJ;NOM;INDF;NEUT;SG
rustig	lätt	rustig	lätt	ADJ	ADJ;NOM;INDF;NEUT;SG
rustig	lugna	rustig	lugna	ADJ	ADJ;NOM;PL
rustig	lugn	rustig	lugn	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
lijden	lider	lijden	lida	V;NFIN	V;IND;PRS;FIN;ACT
lijden	lida	lijden	lida	V;NFIN	V;IMP;FIN;ACT
affaire	affär	affaire	affär	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
volkeren	folkens	volk	folk	N;PL	N;GEN;DEF;NEUT;PL
volkeren	folkslag	volk	folkslag	N;PL	N;NOM;INDF;NEUT;PL
biologische	biologiskt	biologisch	biologisk	ADJ	ADJ;NOM;INDF;NEUT;SG
biologische	biologisk	biologisch	biologisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
biologische	biologiska	biologisch	biologisk	ADJ	ADJ;NOM;PL
ball	bal	ball	bal	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ball	ball	ball	ball	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ball	boll	ball	boll	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
archeologische	arkeologiska	archeologisch	arkeologisk	ADJ	ADJ;NOM;PL
munten	mynt	munt	mynt	N;PL	N;NOM;INDF;NEUT;PL
munten	mynt	munt	mynt	N;PL	N;NOM;INDF;NEUT;PL
zheng	zheng	zhen	zheng	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
schots	skotsk	schots	skotsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
boerderijen	gårdar	boerderij	gård	N;PL	N;NOM;INDF;MASC+FEM;PL
playstation	playstation	playstation	playstation	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
estafette	relä	estafette	relä	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
five	five	five	five	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
klanten	kunderna	klant	kund	N;PL	N;NOM;DEF;MASC+FEM;PL
klanten	kunder	klant	kund	N;PL	N;NOM;INDF;MASC+FEM;PL
klanten	klienterna	klant	klient	N;PL	N;NOM;DEF;MASC+FEM;PL
klanten	klienter	klant	klient	N;PL	N;NOM;INDF;MASC+FEM;PL
klanten	kunder	klant	kund	N;PL	N;NOM;INDF;MASC+FEM;PL
gracht	vallgraven	gracht	vallgrav	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
grijs	grått	grijs	gråda	ADJ	ADJ;NOM;INDF;NEUT;SG
grijs	gråa	grijs	gråa	ADJ	ADJ;NOM;PL
grijs	grått	grijs	gråda	ADJ	ADJ;NOM;INDF;NEUT;SG
grijs	gråa	grijs	gråa	ADJ	ADJ;NOM;PL
ontdekken	upptäck	ontdekken	upptäck	V;NFIN	V;IMP;FIN;ACT
ontdekken	upptäcker	ontdekken	upptäcka	V;NFIN	V;IND;PRS;FIN;ACT
ontdekken	upptäcka	ontdekken	upptäcka	V;NFIN	V;IMP;FIN;ACT
ontdekken	utforska	ontdekken	utforsk	V;NFIN	V;IMP;FIN;ACT
ontdekken	upptäck	ontdekken	upptäck	V;NFIN	V;IMP;FIN;ACT
