dan	ja	dan	ja	CONJ	CONJ
menyarankan	suositella	mensarankan	suositella	V;SG;ACT	V;SG;NFIN;ACT
menyarankan	suosittele	mensarankan	suositella	V;SG;ACT	V;IMP;SG;2;FIN;ACT
menyarankan	suosittelee	mensarankan	suositella	V;SG;ACT	V;IND;SG;2;PRS;FIN;ACT
menyarankan	suosittelen	mensarankan	suositella	V;SG;ACT	V;IND;SG;1;PRS;FIN;ACT
mendengarkan	kuunteli	mendengarkan	kuunnella	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
mendengarkan	kuunnellut	mendengarkan	kuunnella	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
mendengarkan	kuunnella	mendengarkan	kuunnella	V;SG;ACT	V;SG;NFIN;ACT
mendengarkan	kuuntelee	mendengarkan	kuunnella	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
mendengarkan	kuuntelemassa	mendengarkan	kuunnella	V;SG;ACT	V;IN+ESS;SG;NFIN;ACT
mendengarkan	kuuntele	mendengarkan	kuunnella	V;SG;ACT	V;IMP;SG;2;FIN;ACT
cari	etsi	cari	etsiä	V;SG;ACT	V;IMP;SG;2;FIN;ACT
cari	löydä	cari	löydä	V;SG;ACT	V;IMP;SG;2;FIN;ACT
cari	etsi	cari	etsiä	V;SG;ACT	V;IMP;SG;2;FIN;ACT
cari	etsiä	cari	etsiä	V;SG;ACT	V;SG;NFIN;ACT
cari	löytää	cari	löytää	V;SG;ACT	V;SG;NFIN;ACT
prize	palkintoa	prize	palkinto	N	N;PRT;SG
prize	palkinto	prize	palkinto	N	N;NOM;SG
prize	palkinnon	prize	palkinto	N	N;GEN;SG
sampel	näytettä	sampel	näyte	N;SG	N;PRT;SG
sampel	otos	sampel	otos	N;SG	N;NOM;SG
sampel	näytteen	sampel	näyte	N;SG	N;GEN;SG
sampel	otanta	sampel	ottaa	N;SG	N;NOM;SG
sampel	näyte	sampel	näyte	N;SG	N;NOM;SG
dugaan	arvailua	dugaan	arvailu	N;SG	N;PRT;SG
entri	merkintä	entri	merkintä	N;SG	N;NOM;SG
veteran	veteraani	veteran	vetera	N	N;NOM;SG
veteran	veteraanien	veteran	veteraani	N	N;GEN;PL
koneksi	yhteys	koneksi	yhteys	N;SG	N;NOM;SG
koneksi	yhteyden	koneksi	yhteys	N;SG	N;GEN;SG
dapur	keittiöt	dapur	keittiö	N	N;NOM;PL
dapur	keittiöön	dapur	keittiö	N	N;IN+ALL;SG
dapur	keittiö	dapur	keittiö	N	N;NOM;SG
meledak	puhkesi	menledak	puhketa	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
meledak	räjähti	menledak	räjähtää	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
meledak	räjähtänyt	menledak	räjähtää	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
meledak	räjähtää	menledak	räjähtää	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
meledak	räjähtää	menledak	räjähtää	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
meledak	räjähtävän	menledak	räjähtää	V;SG;ACT	V;GEN;SG;V.PTCP;ACT
meledak	räjähtävä	menledak	räjähtää	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
kubah	holvi	kubah	holvi	N	N;NOM;SG
kubah	kupu	kubah	kupu	N	N;NOM;SG
kubah	holvi	kubah	holvi	N	N;NOM;SG
kubah	holvin	kubah	holvi	N	N;GEN;PL
diundang	kutsuttu	diundang	kutsua	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
berdoa	rukoile	berdoa	rukoile	V;SG;ACT	V;IMP;SG;2;FIN;ACT
berdoa	rukoili	berdoa	rukoilla	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
berdoa	rukoilee	berdoa	rukoilla	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
jenazah	ruumis	jenazah	ruumis	N;SG	N;NOM;SG
pembelian	osto	penbelian	osto	N;SG	N;NOM;SG
pembelian	hankinta	penbelian	hankkinta	N;SG	N;NOM;SG
pembelian	ostaminen	penbelian	ostaminen	N;SG	N;NOM;SG
pembelian	osto	penbelian	osto	N;SG	N;NOM;SG
pembelian	ostaminen	penbelian	ostaminen	N;SG	N;NOM;SG
pembelian	osto	penbelian	osto	N;SG	N;NOM;SG
pembelian	ostoa	penbelian	osto	N;SG	N;PRT;SG
pembelian	ostaminen	penbelian	ostaminen	N;SG	N;NOM;SG
panel	paneeli	panel	paneeli	N;SG	N;NOM;SG
panel	paneelin	panel	paneeli	N;SG	N;GEN;SG
jaksa	inkvisiittori	jaksa	inkvisiittori	N;SG	N;NOM;SG
jaksa	syyttäjä	jaksa	syyttäjä	N;SG	N;NOM;SG
penderitaan	kärsimys	penderitaan	kärsimys	N;SG	N;NOM;SG
penderitaan	kärsimystä	penderitaan	kärsimys	N;SG	N;PRT;SG
penderitaan	kärsimys	penderitaan	kärsimys	N;SG	N;NOM;SG
penderitaan	kärsimyksen	penderitaan	kärsimys	N;SG	N;GEN;SG
realitas	todellisuus	realitas	todellisuus	N;SG	N;NOM;SG
realitas	todellisuuden	realitas	todellisuus	N;SG	N;GEN;SG
realitas	todellisuutta	realitas	todellisuus	N;SG	N;PRT;SG
dijadwalkan	ajoitettu	dijadwalkan	ajoittaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
liturgi	liturgia	liturgi	liturgi	N	N;NOM;SG
asin	suolan	asin	suola	N;SG	N;GEN;SG
asin	suola	asin	suola	N;SG	N;NOM;SG
asin	suolaa	asin	suola	N;SG	N;PRT;SG
beasiswa	stipendin	beasiswa	stipendi	N;SG	N;GEN;SG
konsisten	yhdenmukainen	konsisten	yhdenmukainen	ADJ;SG	ADJ;NOM;SG
konsisten	johdonmukainen	konsisten	johdon#mukainen	ADJ;SG	ADJ;NOM;SG
diperbaiki	korjattu	diperbaiki	korjata	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
diperbaiki	korjattu	diperbaiki	korjata	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
kutipan	lainaus	kutipan	lainaus	N;SG	N;NOM;SG
ditingkatkan	päivitetty	ditingkatkan	päivittää	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
ditingkatkan	parannettu	ditingkatkan	parantaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
ditingkatkan	parannettu	ditingkatkan	parantaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
ditingkatkan	parannettu	ditingkatkan	parantaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
ditingkatkan	tehostettu	ditingkatkan	tehostaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
farmasi	apteekista	farmasi	apteekki	N;SG	N;IN+ABL;SG
farmasi	apteekki	farmasi	apteekki	N;SG	N;NOM;SG
kriminal	rikos	kriminal	rikos	N;SG	N;NOM;SG
kriminal	rikollisuus	kriminal	rikollisuus	N;SG	N;NOM;SG
kriminal	rikoksen	kriminal	rikos	N;SG	N;GEN;SG
kriminal	rikollisuuden	kriminal	rikollisuus	N;SG	N;GEN;SG
pengelola	esimies	penkelola	esi#mies	N;SG	N;NOM;SG
pengelola	managerin	penkelola	manageri	N;SG	N;GEN;SG
pengelola	johtaja	penkelola	johtaja	N;SG	N;NOM;SG
pengelola	manageri	penkelola	manageri	N;SG	N;NOM;SG
pengelola	ylläpitäjä	penkelola	ylläpitäjä	N;SG	N;NOM;SG
daring	netissä	daring	netti	N	N;IN+ESS;SG
daring	verkossa	daring	verkko	N	N;IN+ESS;SG
daring	online	daring	onlinen	N	N;NOM;SG
sumpah	vala	sumpah	vala	N;SG	N;NOM;SG
sumpah	valan	sumpah	valan	N;SG	N;GEN;SG
sumpah	vala	sumpah	vala	N;SG	N;NOM;SG
individual	yksilöitä	individual	yksilö	N	N;PRT;PL
individual	yksilöt	individual	yksilö	N	N;NOM;PL
individual	yksilöiden	individual	yksilö	N	N;GEN;PL
individual	yksilö	individual	yksilö	N	N;NOM;SG
proklamasi	julistuksen	proklamasi	julistus	N	N;GEN;SG
utuh	ehjä	utuh	ehjä	ADJ;SG	ADJ;NOM;SG
utuh	koko	utuh	koko	ADJ;SG	ADJ
utuh	kokonaisena	utuh	kokonainen	ADJ;SG	ADJ;FRML;SG
utuh	kokonainen	utuh	kokonainen	ADJ;SG	ADJ;NOM;SG
seratus	sata	seratus	sata	NUM	NUM;NOM;SG
ideal	ihanteellinen	ideal	ihanteellinen	ADJ;SG	ADJ;NOM;SG
saus	kastike	saus	kastike	N;SG	N;NOM;SG
saus	kastiketta	saus	kastike	N;SG	N;PRT;SG
terapi	terapiaa	terapi	terapia	N;SG	N;PRT;SG
terapi	hoidon	terapi	hoito	N;SG	N;GEN;SG
terapi	terapia	terapi	terapa	N;SG	N;NOM;SG
dekan	dekaani	dekan	dekaani	N;SG	N;NOM;SG
penggerak	ajaja	pengerak	ajaja	N;SG	N;NOM;SG
penggerak	kuljettajan	pengerak	kuljettaja	N;SG	N;GEN;SG
penggerak	kuljettaja	pengerak	kuljettaja	N;SG	N;NOM;SG
penggerak	kuski	pengerak	kuskea	N;SG	N;NOM;SG
navigasi	navigointi	navigasi	navigointi	N;SG	N;NOM;SG
relief	helpotusta	relief	helpotus	N;SG	N;PRT;SG
relief	helpotus	relief	helpotus	N;SG	N;NOM;SG
lereng	rinne	lereng	rinne	N;SG	N;NOM;SG
memperkirakan	arvioimalla	menperkirakan	arvioida	V;SG;ACT	V;AT+ESS
;SG;NFIN;ACT
memperkirakan	arvioi	menperkirakan	arvioida	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
finansial	taloudellista	finansial	taloudellinen	ADJ;SG	ADJ;PRT;SG
flora	flora	flora	flora	N	N;NOM;SG
tokugawa	tokugawa	tokugawa	toku#gawa	N	N;NOM;SG
sebelas	yksitoista	sebelas	yksi#toista	NUM	NUM;NOM;SG
penentuan	määritys	pententuan	määritys	N;SG	N;NOM;SG
penentuan	päättäväisyyttä	pententuan	päättäväisyys	N;SG	N;PRT;SG
penentuan	määrittäminen	pententuan	määrittäminen	N;SG	N;NOM;SG
limbah	jätettä	limbah	jäte	N;SG	N;PRT;SG
limbah	jäte	limbah	jäte	N;SG	N;NOM;SG
limbah	jätteen	limbah	jäte	N;SG	N;GEN;SG
limbah	viemäri	limbah	viemäri	N;SG	N;NOM;SG
eurovision	eurovision	eurovision	euro#visio	N	N;GEN;SG
bercerai	eronnut	bercerai	erota	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
bercerai	erosi	bercerai	erota	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
kapur	liitu	kapur	liittu	N	N;NOM;SG
kapur	lime	kapur	lime	N	N;NOM;SG
racun	myrkky	racun	myrkky	N;SG	N;NOM;SG
racun	myrkkyä	racun	myrkky	N;SG	N;PRT;SG
racun	myrkky	racun	myrkky	N;SG	N;NOM;SG
racun	myrkkyä	racun	myrkky	N;SG	N;PRT;SG
termuda	nuorin	termuda	nuori	ADJ;RL;SG	ADJ;NOM;RL;SG
vertikal	pystysuunnassa	vertikal	pystysuunta	N;SG	N;IN+ESS;SG
bensin	bensiini	bensin	bensiini	N;SG	N;NOM;SG
bensin	bensiiniä	bensin	bensiini	N;SG	N;PRT;SG
bensin	bensiinin	bensin	bensiini	N;SG	N;GEN;SG
bensin	bensiini	bensin	bensiini	N;SG	N;NOM;SG
bensin	bensiiniä	bensin	bensiini	N;SG	N;PRT;SG
bensin	bensa	bensin	bensa	N;SG	N;NOM;SG
bensin	bensiinin	bensin	bensiini	N;SG	N;GEN;SG
udang	rapu	udang	rapu	N;SG	N;NOM;SG
udang	äyriäinen	udang	äyriäinen	N;SG	N;NOM;SG
kavaleri	ratsuväki	kavaleri	ratsu#väki	N;SG	N;NOM;SG
kavaleri	ratsuväen	kavaleri	ratsu#väki	N;SG	N;GEN;SG
terendah	alhaisin	terrendah	alhainen	ADJ;RL;SG	ADJ;NOM;RL;SG
bantu	apua	bantu	apu	N;SG;ACT	N;PRT;SG
bantu	ohje	bantu	ohje	N;SG;ACT	N;NOM;SG
peluang	sattuma	peluang	sattuma	N;SG	N;NOM;SG
peluang	mahdollisuus	peluang	mahdollisuus	N;SG	N;NOM;SG
peluang	tilaisuus	peluang	tilaisuus	N;SG	N;NOM;SG
peluang	mahdollisuus	peluang	mahdollisuus	N;SG	N;NOM;SG
peluang	tilaisuuden	peluang	tilaisuus	N;SG	N;GEN;SG
beton	betonia	beton	betonia	N;SG	N;PRT;SG
melengkapi	täydentää	menlengkapi	täydentää	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
melengkapi	täydentää	menlengkapi	täydentää	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
kolaborasi	yhteistyön	kolaborasi	yhteis#työ	N;SG	N;GEN;SG
kolaborasi	yhteistyötä	kolaborasi	yhteis#työ	N;SG	N;PRT;SG
kolaborasi	yhteistyö	kolaborasi	yhteis#työ	N;SG	N;NOM;SG
sertifikasi	sertifiointi	sertifikasi	sertifiointi	N;SG	N;NOM;SG
kostum	puku	kostum	puku	N;SG	N;NOM;SG
kostum	asu	kostum	asua	N;SG	N;NOM;SG
mawar	ruusun	mawar	ruusu	N;SG	N;GEN;SG
mawar	ruusu	mawar	ruusu	N;SG	N;NOM;SG
mencerminkan	kuvastaa	mencerminkan	kuvastaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
mencerminkan	heijastaa	mencerminkan	heijastaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
mencerminkan	peilaa	mencerminkan	peilata	V;SG;ACT	V;IMP;SG;2;PRS;FIN;ACT
dinobatkan	kruunasi	dinobatkan	kruunata	V	V;IND;SG;3;PST;FIN;ACT
dipertahankan	pidetty	dipertahankan	pitää	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
dipertahankan	säilytetty	dipertahankan	säilyttää	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
dipertahankan	säilytetty	dipertahankan	säilyttää	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
dipertahankan	säilytetty	dipertahankan	säilyttää	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
koin	kolikkoa	koin	kolikko	N;SG	N;PRT;SG
koin	kolikon	koin	kolikko	N;SG	N;GEN;SG
koin	kolikko	koin	kolikko	N;SG	N;NOM;SG
laser	laser	laser	laser	N	N;NOM;SG
laser	laserit	laser	laseri	N	N;NOM;PL
diperiksa	tarkasteltu	diperiksa	tarkastella	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
diperiksa	tutkittu	diperiksa	tutkia	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
diperiksa	tarkastettu	diperiksa	tarkastaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
diperiksa	tarkistettu	diperiksa	tarkistaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
diperiksa	tarkastettu	diperiksa	tarkastaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
layang	leija	layang	leija	N;SG;ACT	N;NOM;SG
nintendo	nintendo	nintendo	nintendo	N	N;NOM;SG
kemiskinan	köyhyyden	kemiskinan	köyhyys	N;SG	N;GEN;SG
kemiskinan	köyhyyteen	kemiskinan	köyhyys	N;SG	N;IN+ALL;SG
kemiskinan	köyhyys	kemiskinan	köyhyys	N;SG	N;NOM;SG
kemiskinan	köyhyyttä	kemiskinan	köyhyys	N;SG	N;PRT;SG
tembakau	tupakka	tembakau	tupakka	N;SG	N;NOM;SG
tembakau	tupakan	tembakau	tupakka	N;SG	N;GEN;SG
tembakau	tupakkaa	tembakau	tupakka	N;SG	N;PRT;SG
slogan	iskulause	slogan	iskulause	N;SG	N;NOM;SG
meluas	ulottuu	menluas	ulottua	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
berlatih	harjoittelee	berlatih	harjoitella	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
berlatih	harjoitella	berlatih	harjoitella	V;SG;ACT	V;SG;NFIN;ACT
suaranya	ääntä	suara	ääni	N;SG	N;PRT;SG
suaranya	äänen	suara	ääni	N;SG	N;GEN;SG
suaranya	ääni	suara	ääni	N;SG	N;NOM;SG
penghasilan	tulo	penhasilan	tulo	N;SG	N;NOM;SG
perhimpunan	association	perhimpunan	association	N;SG	N;GEN;SG
perhimpunan	yhdistys	perhimpunan	yhdistys	N;SG	N;NOM;SG
gang	kujilla	gang	kuja	N	N;AT+ESS
;PL
gang	jengi	gang	jengi	N	N;NOM;SG
gang	gangin	gang	gang	N	N;GEN;SG
gang	kujalla	gang	kuja	N	N;AT+ESS
;SG
gang	jengit	gang	jenki	N	N;NOM;PL
cermin	peiliä	cermin	peili	N;SG	N;PRT;SG
cermin	peili	cermin	peili	N;SG	N;NOM;SG
deklarasi	julistus	deklarasi	julistus	N;SG	N;NOM;SG
deklarasi	julistuksen	deklarasi	julistus	N;SG	N;GEN;SG
deklarasi	julkilausuma	deklarasi	julki#lausuma	N;SG	N;NOM;SG
deklarasi	ilmoitus	deklarasi	ilmoitus	N;SG	N;NOM;SG
menyiapkan	valmistelee	mensiapkan	valmistella	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
ambil	tartu	ambil	tarttua	V;SG;ACT	V;IMP;SG;2;FIN;ACT
ambil	nappaa	ambil	napa	V;SG;ACT	V;IMP;SG;2;PRS;FIN;ACT
ambil	ottaa	ambil	ottaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
ambil	ota	ambil	ottaa	V;SG;ACT	V;IMP;SG;2;FIN;ACT
ambil	noutaa	ambil	noutaa	V;SG;ACT	V;SG;NFIN;ACT
ambil	hae	ambil	hakea	V;SG;ACT	V;IMP;SG;2;FIN;ACT
tragedi	murhenäytelmä	tragedi	murhe#näytelmä	N;SG	N;NOM;SG
tragedi	tragedia	tragedi	tragedia	N;SG	N;NOM;SG
konservasi	suojelu	konservasi	suojelu	N;SG	N;NOM;SG
konservasi	säilyttäminen	konservasi	säilyttäminen	N;SG	N;NOM;SG
asmara	romanssi	asmara	romanssi	N;SG	N;NOM;SG
asmara	romantiikkaa	asmara	romantiikka	N;SG	N;PRT;SG
asmara	asmara	asmara	asmara	N;SG	N;NOM;SG
pelopor	edelläkävijä	pelopor	edellä#kävi	N;SG	N;NOM;SG
diploma	tutkinto	diploma	tutkinto	N	N;NOM;SG
diploma	diplomi	diploma	diplomi	N	N;NOM;SG
penyerahan	toimittaminen	penserahan	toimittaminen	N;SG	N;NOM;SG
penyerahan	toimittamista	penserahan	toimittaminen	N;SG	N;PRT;SG
paksa	voima	paksa	voima	N;SG;ACT	N;NOM;SG
ditawarkan	tarjottu	ditawarkan	tarjota	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
ditawarkan	tarjotaan	ditawarkan	tarjota	V;SG;PASS	V;IND;PRS;FIN;PASS
evaluasi	arviointi	evaluasi	arviointi	N;SG	N;NOM;SG
evaluasi	arvio	evaluasi	arvio	N;SG	N;NOM;SG
membalas	vastasi	menbalas	vastata	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
pemanfaatan	hyödyntäminen	penmanfaatan	hyödyntäminen	N;SG	N;NOM;SG
terbitan	julkaiseminen	terbitan	julkaiseminen	N;SG	N;NOM;SG
terbitan	julkaisu	terbitan	julkaisu	N;SG	N;NOM;SG
terbitan	julkaiseminen	terbitan	julkaiseminen	N;SG	N;NOM;SG
terbitan	julkaisu	terbitan	julkaisu	N;SG	N;NOM;SG
proposal	ehdotus	proposal	ehdotus	N;SG	N;NOM;SG
lisan	suullinen	lisan	suullinen	ADJ;SG	ADJ;NOM;SG
lisan	suullisen	lisan	suullinen	ADJ;SG	ADJ;GEN;SG
lisan	suullinen	lisan	suullinen	ADJ;SG	ADJ;NOM;SG
kelemahan	heikkous	kelemahan	heikkous	N;SG	N;NOM;SG
kelemahan	heikkoutta	kelemahan	heikkous	N;SG	N;PRT;SG
almarhum	vainaja	almarhum	vainaja	N	N;NOM;SG
janda	leski	janda	leski	N;SG	N;NOM;SG
janda	lesken	janda	leskeä	N;SG	N;GEN;SG
janda	leski	janda	leski	N;SG	N;NOM;SG
mengikat	sitoa	menikat	sitoa	V;SG;ACT	V;SG;NFIN;ACT
mengikat	sido	menikat	sitoa	V;SG;ACT	V;IMP;SG;2;FIN;ACT
mengikat	sitova	menikat	sitova	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
futsal	futsal	futsal	futsal	N	N;NOM;SG
astronom	astronomi	astronom	astronomi	N;SG	N;NOM;SG
identik	identtinen	identik	identtinen	ADJ;SG	ADJ;NOM;SG
kebaikan	ystävällisyyttä	kebaikan	ystävällisyys	N;SG	N;PRT;SG
kebaikan	hyve	kebaikan	hyve	N;SG	N;NOM;SG
kebaikan	hyvyys	kebaikan	hyvyys	N;SG	N;NOM;SG
pandai	älykäs	pandai	älykäs	ADJ;SG	ADJ;NOM;SG
pandai	nokkela	pandai	nokkela	ADJ;SG	ADJ;NOM;SG
pandai	ovela	pandai	ovela	ADJ;SG	ADJ;NOM;SG
pandai	fiksu	pandai	fiksu	ADJ;SG	ADJ;NOM;SG
keanggotaan	jäsenyyttä	keanggotaan	jäsenyys	N;SG	N;PRT;SG
keanggotaan	jäsenyys	keanggotaan	jäsenyys	N;SG	N;NOM;SG
memeluk	halaa	menpeluk	halata	V;SG;ACT	V;IMP;SG;2;FIN;ACT
selir	kurtisaani	selir	kurtisa	N	N;PRT;SG
selir	jalkavaimo	selir	jalka#vaimo	N	N;NOM;SG
diraih	saavutettiin	diraih	saavuttaa	V;SG;PASS	V;IND;PST;FIN;PASS
diraih	saavutettu	diraih	saavuttaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
grafik	kaavio	grafik	kaavio	N	N;NOM;SG
grafik	kuvio	grafik	kuvio	N	N;NOM;SG
grafik	kaavio	grafik	kaavio	N	N;NOM;SG
grafik	kuvio	grafik	kuvio	N	N;NOM;SG
grafik	kaaviot	grafik	kaavio	N	N;NOM;PL
grafik	grafiikka	grafik	grafiikka	N	N;NOM;SG
pencapaian	saavutus	pencapaian	saavutus	N;SG	N;NOM;SG
pencapaian	saavutus	pencapaian	saavutus	N;SG	N;NOM;SG
pencapaian	saavuttaminen	pencapaian	saavuttaa	N;SG	N;NOM;SG
logika	logiikkaa	logika	logiikka	N;SG	N;PRT;SG
logika	logiikan	logika	logiikka	N;SG	N;GEN;SG
logika	logiikka	logika	logiikka	N;SG	N;NOM;SG
ratus	sata	ratus	sata	NUM	NUM;NOM;SG
menjatuhkan	pudotti	menjatuhkan	pudottaa	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
professional	ammatti	professional	ammatti	N	N;NOM;SG
professional	ammattilainen	professional	ammattilainen	N	N;NOM;SG
payung	sateenvarjo	payung	sateen#varjo	N;SG	N;NOM;SG
biola	viulu	biola	viulu	N;SG	N;NOM;SG
biola	viulua	biola	viulu	N;SG	N;PRT;SG
biola	viulu	biola	viulu	N;SG	N;NOM;SG
kesamaan	samankaltaisuus	kesamaan	samankaltaisuus	N;SG	N;NOM;SG
pengumuman	ilmoitus	penumuman	ilmoitus	N;SG	N;NOM;SG
rabu	keskiviikko	rabu	keski#viikko	N;SG	N;NOM;SG
rabu	keskiviikkona	rabu	keski#viikko	N;SG	N;FRML;SG
rabu	ke	rabu	ke	N;SG	N;NOM;SG
membakar	polttaa	menbakar	polttaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
membakar	palaa	menbakar	palata	V;SG;ACT	V;IMP;SG;2;FIN;ACT
membakar	polta	menbakar	polta	V;SG;ACT	V;IMP;SG;2;FIN;ACT
membakar	polttaa	menbakar	polttaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
membakar	palava	menbakar	palava	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
membakar	polttaa	menbakar	polttaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
monyet	apina	monyet	apina	N;SG	N;NOM;SG
tarif	korko	tarif	korko	N;SG	N;NOM;SG
pengenalan	esittely	penkenalan	esittely	N;SG	N;NOM;SG
pengenalan	käyttöönotto	penkenalan	käyttöön#otto	N;SG	N;NOM;SG
pengenalan	johdanto	penkenalan	johdanto	N;SG	N;NOM;SG
mengamati	tarkkailla	menamati	tarkkailla	V;SG;ACT	V;SG;NFIN;ACT
resep	reseptin	resep	resepti	N;SG	N;GEN;SG
resep	resepti	resep	resepti	N;SG	N;NOM;SG
resep	reseptiä	resep	resepti	N;SG	N;PRT;SG
resep	reseptin	resep	resepti	N;SG	N;GEN;SG
resep	resepti	resep	resepti	N;SG	N;NOM;SG
asap	savu	asap	savu	N;SG	N;NOM;SG
asap	savua	asap	savu	N;SG	N;PRT;SG
perpindahan	siirtymä	perpindahan	siirtymä	N;SG	N;NOM;SG
pencetak	tulostin	pencetak	tulostaa	N;SG	N;NOM;SG
masukan	syöte	masukan	syöte	N;SG	N;NOM;SG
masukan	syöttö	masukan	syöttö	N;SG	N;NOM;SG
masukan	panos	masukan	panos	N;SG	N;NOM;SG
masukan	merkintä	masukan	merkintä	N;SG	N;NOM;SG
masukan	palautteen	masukan	palaute	N;SG	N;GEN;SG
masukan	palautetta	masukan	palaute	N;SG	N;PRT;SG
masukan	palaute	masukan	palaute	N;SG	N;NOM;SG
punk	punk	punk	punk	N	N;NOM;SG
nitrogen	typpi	nitrogen	typpi	N	N;NOM;SG
nitrogen	typpeä	nitrogen	typpeä	N	N;PRT;SG
nitrogen	typen	nitrogen	typpi	N	N;GEN;SG
berburu	metsästää	berburu	metsästää	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
berburu	metsästämässä	berburu	metsästää	V;SG;ACT	V;IN+ESS;SG;NFIN;ACT
perpanjangan	uudistaminen	perpanjangan	uudistaminen	N;SG	N;NOM;SG
perpanjangan	uusimista	perpanjangan	uusiminen	N;SG	N;PRT;SG
perpanjangan	uusiminen	perpanjangan	uusiminen	N;SG	N;NOM;SG
mengidentifikasi	tunnistaa	menidentifikasi	tunnistaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
mengidentifikasi	tunnista	menidentifikasi	tunnistaa	V;SG;ACT	V;IMP;SG;2;FIN;ACT
mengidentifikasi	tunnistaa	menidentifikasi	tunnistaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
mengidentifikasi	yksilöi	menidentifikasi	yksilöidä	V;SG;ACT	V;IMP;SG;2;FIN;ACT
pilar	pilarin	pilar	pilari	N;SG	N;GEN;SG
pilar	pilari	pilar	pilari	N;SG	N;NOM;SG
pilar	pilarin	pilar	pilari	N;SG	N;GEN;SG
diajarkan	opetettu	diajarkan	opettaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
aula	sali	aula	sali	N;SG	N;NOM;SG
aula	halliin	aula	halli	N;SG	N;IN+ALL;SG
aula	halli	aula	halli	N;SG	N;NOM;SG
magnet	magneetti	magnet	magneetti	N	N;NOM;SG
magnet	magnetismi	magnet	magnetismi	N	N;NOM;SG
magnet	magneetit	magnet	magneetti	N	N;NOM;PL
pendaftaran	rekisterin	pendaftaran	rekisteri	N;SG	N;GEN;SG
pendaftaran	rekisteri	pendaftaran	rekisteri	N;SG	N;NOM;SG
pendaftaran	ilmoittautuminen	pendaftaran	ilmoittautuminen	N;SG	N;NOM;SG
pendaftaran	rekisteröinti	pendaftaran	rekisteröinti	N;SG	N;NOM;SG
pendaftaran	rekisteröinnin	pendaftaran	rekisteröinti	N;SG	N;GEN;SG
ekspansi	laajentuminen	ekspansi	laajentuminen	N;SG	N;NOM;SG
ekspansi	laajentaminen	ekspansi	laajentaminen	N;SG	N;NOM;SG
ekspansi	laajeneminen	ekspansi	laajeneminen	N;SG	N;NOM;SG
ekspansi	laajennus	ekspansi	laajennus	N;SG	N;NOM;SG
