ve	et	ve	et	CONJ	CONJ
hakaret	insulte	hakaret	insulte	N;NOM;SG;3	N;FEM;SG
kurtlar	loups	kurt	loup	N;NOM;PL;3	N;MASC;PL
kurtlar	loups	kurt	loup	N;NOM;PL;3	N;MASC;PL
kurtlar	asticots	kurt	asticot	N;NOM;PL;3	N;MASC;PL
karşılaştı	rencontrée	karşılaş	rencontrer	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
karşılaştı	rencontré	karşılaş	rencontrer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
izledi	regardée	izle	regarder	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
izledi	regardé	izle	regarder	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
özgürlüğü	liberté	özgürlük	liberté	N;ACC;SG;3	N;FEM;SG
renault	renault	renault	renault	N;NOM;SG;3	N;MASC;SG
değerler	valeurs	değer	valeur	N;NOM;PL;3	N;FEM;PL
kuzeye	nord	kuze	nord	N;DAT;SG;3	N;MASC;SG
yeğeni	neveu	yeğen	neveu	N;NOM;SG;3	N;MASC;SG
yeğeni	nièce	yeğen	nièce	N;NOM;SG;3	N;FEM;SG
stabilize	stabiliser	stabilize	stabiliser	V;PFV;IND;SG;POS;PRS	V;NFIN
stabilize	stabilise	stabilize	stabiliser	V;PFV;IND;SG;POS;PRS	V;IND;SG;3;PRS;FIN
veriyor	donnant	ver	donner	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
burnu	museau	burun	museau	N;NOM;SG;3	N;MASC;SG
burnu	cape	burun	cape	N;NOM;SG;3	N;FEM;SG
burnu	cap	burun	cap	N;NOM;SG;3	N;MASC;SG
burnu	nez	burun	nez	N;NOM;SG;3	N;MASC;SG
manastırı	monastère	manastırı	monastère	N;ACC;SG;3	N;MASC;SG
kaçtı	échappée	kaç	échappée	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
kaçtı	échappé	kaç	échapper	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
kaçtı	évadé	kaç	évader	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
kaçtı	enfui	kaç	enfui	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
kaçtı	fui	kaç	fuir	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
renkler	colorants	renk	colorant	N;NOM;PL;3	N;MASC;PL
renkler	coloris	renk	coloris	N;NOM;PL;3	N;MASC;PL
renkler	couleurs	renk	couleur	N;NOM;PL;3	N;FEM;PL
renkler	teintes	renk	teinte	N;NOM;PL;3	N;FEM;PL
renkler	coloris	renk	coloris	N;NOM;PL;3	N;MASC;PL
renkler	couleurs	renk	couleur	N;NOM;PL;3	N;FEM;PL
kurucuları	fondateurs	kurucu	fondateur	N;NOM;PL;3	N;MASC;PL
romancı	romancier	romancı	romancier	N;NOM;SG;3	N;MASC;SG
sendromu	syndrome	sendromu	syndrome	N;NOM;SG;3	N;MASC;SG
projeleri	projets	proje	projet	N;ACC;PL;3	N;MASC;PL
volkanik	volcaniques	volkanik	volcanique	ADJ	ADJ;MASC;PL
volkanik	volcanique	volkanik	volcanique	ADJ	ADJ;MASC;SG
geçmek	traverser	geç	traverser	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
bekleyen	attendre	bekle	attendre	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
bekleyen	attendant	bekle	attendre	V;PFV;IND;POS;PRS;V.PTCP	V;PRS;V.PTCP
yetenekli	doué	yetenekli	doué	ADJ	ADJ;MASC;SG
yetenekli	talentueuse	yetenekli	talentueux	ADJ	ADJ;FEM;SG
yetenekli	talentueux	yetenekli	talentueux	ADJ	ADJ;MASC;SG
yetenekli	talentueux	yetenekli	talentueux	ADJ	ADJ;MASC;SG
yetenekli	talentueuse	yetenekli	talentueux	ADJ	ADJ;FEM;SG
müslümanlar	musulmans	müslüman	musulman	N;NOM;PL;3	N;MASC;PL
müslümanlar	musulmans	müslüman	musulman	N;NOM;PL;3	N;MASC;PL
gözleri	yeux	göz	oeil	N;NOM;PL;3	N;MASC;PL
konserler	concerts	konser	concert	N;NOM;PL;3	N;MASC;PL
açısal	angulaires	açısal	angulaire	ADJ	ADJ;MASC;PL
açısal	angulaire	açısal	angulaire	ADJ	ADJ;MASC;SG
binalar	bâtiments	bina	bâtiment	N;NOM;PL;3	N;MASC;PL
binalar	immeubles	bina	immeuble	N;NOM;PL;3	N;MASC;PL
binalar	édifices	bina	édifice	N;NOM;PL;3	N;MASC;PL
namlu	museau	namlu	museau	N;NOM;SG;3	N;MASC;SG
namlu	canon	namlu	canon	N;NOM;SG;3	N;MASC;SG
namlu	tonneau	namlu	tonneau	N;NOM;SG;3	N;MASC;SG
namlu	baril	namlu	baril	N;NOM;SG;3	N;MASC;SG
geceleri	nuits	gece	nuit	N;ACC;PL;3	N;FEM;PL
geceleri	soirs	gece	soir	N;ACC;PL;3	N;MASC;PL
tarihçiler	historiens	tarihçi	historien	N;NOM;PL;3	N;MASC;PL
simgesi	icône	simge	icône	N;NOM;SG;3	N;FEM;SG
avukatlık	avocat	avukatlık	avocat	N;NOM;SG;3	N;MASC;SG
avukatlık	juriste	avukatlık	juriste	N;NOM;SG;3	N;MASC;SG
avukatlık	avocate	avukatlık	avocat	N;NOM;SG;3	N;FEM;SG
sorumlusu	responsable	sorumlu	responsable	ADJ;NOM;SG;3	ADJ;MASC;SG
anlamak	comprendre	anla	comprendre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
anlamak	comprendre	anla	comprendre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
cennet	paradis	cennet	paradis	N;NOM;SG;3	N;MASC;SG
cennet	ciel	cennet	ciel	N;NOM;SG;3	N;MASC;SG
cennet	paradis	cennet	paradis	N;NOM;SG;3	N;MASC;SG
hotel	hôtel	hotel	hôtel	N;NOM;SG;3	N;MASC;SG
doğuya	orientale	doğu	oriental	ADJ;DAT;SG;3	ADJ;FEM;SG
memnun	satisfaite	memnun	satisfait	ADJ	ADJ;FEM;SG
yorumu	commentaire	yorum	commentaire	N;ACC;SG;3	N;MASC;SG
kavga	combat	kavga	combat	N;NOM;SG;3	N;MASC;SG
kavga	bagarre	kavga	bagarre	N;NOM;SG;3	N;FEM;SG
kavga	lutte	kavga	lutte	N;NOM;SG;3	N;FEM;SG
kavga	combat	kavga	combat	N;NOM;SG;3	N;MASC;SG
kavga	bagarre	kavga	bagarre	N;NOM;SG;3	N;FEM;SG
komedyen	comique	komedyen	comique	N;NOM;SG;3	N;MASC;SG
komedyen	comédien	komedyen	comédien	N;NOM;SG;3	N;MASC;SG
komedyen	humoriste	komedyen	humoriste	N;NOM;SG;3	N;MASC;SG
platformu	quai	platform	quai	N;NOM;SG;3	N;MASC;SG
platformu	plateforme	platform	plateforme	N;NOM;SG;3	N;FEM;SG
cerrahi	chirurgie	cerrahi	chirurgie	N;NOM;SG;3	N;FEM;SG
cerrahi	chirurgie	cerrahi	chirurgie	N;NOM;SG;3	N;FEM;SG
gözü	oeil	göz	oeil	N;NOM;SG;3	N;MASC;SG
gözü	œil	göz	œil	N;NOM;SG;3	N;MASC;SG
sorumluluk	responsabilité	sorumluluk	responsabilité	N;NOM;SG;3	N;FEM;SG
sorumluluk	responsabilité	sorumluluk	responsabilité	N;NOM;SG;3	N;FEM;SG
aralığı	intervalle	aralık	intervalle	N;NOM;SG;3	N;MASC;SG
aralığı	entracte	aralık	entract	N;NOM;SG;3	N;MASC;SG
konut	résidence	konut	résidence	N;NOM;SG;3	N;FEM;SG
öncülük	pionnier	öncülük	pionnier	N;NOM;SG;3	N;MASC;SG
kelimeler	mots	kelime	mot	N;NOM;PL;3	N;MASC;PL
solunum	respiratoire	sol	respiratoire	ADJ;NOM;SG;3	ADJ;MASC;SG
hazine	trésor	hazin	trésor	N;NOM;SG;3	N;MASC;SG
hazine	trésorerie	hazin	trésorerie	N;NOM;SG;3	N;FEM;SG
hazine	trésor	hazin	trésor	N;NOM;SG;3	N;MASC;SG
güreşçi	lutteur	güreşçi	lutteur	N;NOM;SG;3	N;MASC;SG
güreşçi	catcheur	güreşçi	catcheur	N;NOM;SG;3	N;MASC;SG
planet	planete	planet	planete	N;NOM;SG;3	N;FEM;SG
planet	planète	planet	planète	N;NOM;SG;3	N;FEM;SG
halkları	peuples	halk	peuple	N;ACC;PL;3	N;MASC;PL
öğretmenlik	enseignement	öğretmenlik	enseignement	N;NOM;SG;3	N;MASC;SG
operasyonu	fonctionnement	operasyon	fonctionnement	N;ACC;SG;3	N;MASC;SG
operasyonu	opération	operasyon	opération	N;ACC;SG;3	N;FEM;SG
gösteriyor	montrant	göster	montrer	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
gösteriyor	indiquant	göster	indiquer	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
çoğunluk	majorité	çoğunluk	majorité	N;NOM;SG;3	N;FEM;SG
çoğunluk	quorum	çoğunluk	quorum	N;NOM;SG;3	N;MASC;SG
yoğunluk	intensité	yoğunluk	intensité	N;NOM;SG;3	N;FEM;SG
yoğunluk	densité	yoğunluk	densité	N;NOM;SG;3	N;FEM;SG
teoremi	théorème	teorem	théorème	N;ACC;SG;3	N;MASC;SG
beslenme	nourrir	besle	nourrir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
belirlenmiş	désignée	belirle	désigner	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
belirlenmiş	désignés	belirle	désigner	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
belirlenmiş	désigné	belirle	désigner	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
belirlenmiş	désignées	belirle	désigner	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
teknolojileri	technologies	teknoloji	technologie	N;ACC;PL;3	N;FEM;PL
kişileri	contacts	kişi	contact	N;ACC;PL;3	N;MASC;PL
liderleri	meneurs	lider	meneur	N;ACC;PL;3	N;MASC;PL
liderleri	leaders	lider	leader	N;ACC;PL;3	N;MASC;PL
liderleri	dirigeants	lider	dirigeant	N;ACC;PL;3	N;MASC;PL
gelirler	revenus	gel	revenu	N;NOM;PL;3	N;MASC;PL
deportivo	deportivo	deportivo	deportivo	N;NOM;SG;3	N;MASC;SG
üretilmiş	fabriqués	üre	fabriquer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
üretilmiş	fabriqué	üre	fabriquer	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
üretilmiş	produite	üre	produire	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
üretilmiş	produites	üre	produire	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
yarattı	créée	yarat	créer	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
yarattı	créé	yarat	créer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
yarattı	crée	yarat	créer	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
etkinlikler	activités	etkinlik	activité	N;NOM;PL;3	N;FEM;PL
etkinlikler	évènements	etkinlik	évènement	N;NOM;PL;3	N;MASC;PL
etkinlikler	evénements	etkinlik	evénement	N;NOM;PL;3	N;MASC;PL
etkinlikler	evenements	etkinlik	evenement	N;NOM;PL;3	N;MASC;PL
etkinlikler	événements	etkinlik	événement	N;NOM;PL;3	N;MASC;PL
ifadeler	réactions	ifade	réaction	N;NOM;PL;3	N;FEM;PL
ifadeler	déclarations	ifade	déclaration	N;NOM;PL;3	N;FEM;PL
ifadeler	phrases	ifade	phrase	N;NOM;PL;3	N;FEM;PL
ifadeler	expressions	ifade	expression	N;NOM;PL;3	N;FEM;PL
ifadeler	témoignages	ifade	témoignage	N;NOM;PL;3	N;MASC;PL
ifadeler	expressions	ifade	expression	N;NOM;PL;3	N;FEM;PL
hücreleri	cellules	hücre	cellule	N;ACC;PL;3	N;FEM;PL
eksikliği	carence	eksiklik	carence	N;NOM;SG;3	N;FEM;SG
eksikliği	déficience	eksiklik	déficience	N;NOM;SG;3	N;FEM;SG
eksikliği	manque	eksiklik	manque	N;NOM;SG;3	N;MASC;SG
puanlar	cotes	puan	cote	N;NOM;PL;3	N;FEM;PL
puanlar	appréciations	puan	appréciation	N;NOM;PL;3	N;FEM;PL
puanlar	évaluations	puan	évaluation	N;NOM;PL;3	N;FEM;PL
puanlar	points	puan	point	N;NOM;PL;3	N;MASC;PL
puanlar	partitions	puan	partition	N;NOM;PL;3	N;FEM;PL
puanlar	scores	puan	score	N;NOM;PL;3	N;MASC;PL
mekanizması	mécanisme	mekaniz	mécanisme	N;NOM;SG;3	N;MASC;SG
getirilmiş	apporté	getir	apporter	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
getirilmiş	amené	getir	amener	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
hepsini	toutes	hepsi	tout	PRO;ACC;PL;3	PRO;FEM;PL
hepsini	tous	hepsi	tout	PRO;ACC;PL;3	PRO;MASC;PL
catherine	catherine	cather	catherine	N;DAT;SG;3	N;FEM;SG
güzellik	beauté	güzellik	beauté	N;NOM;SG;3	N;FEM;SG
müşteri	client	müşteri	client	N;NOM;SG;3	N;MASC;SG
müşteri	clientèle	müşteri	clientèle	N;NOM;SG;3	N;FEM;SG
müşteri	client	müşteri	client	N;NOM;SG;3	N;MASC;SG
ayıran	sépare	ayır	séparer	V;PFV;IND;POS;PRS;V.PTCP	V;IND;SG;3;PRS;FIN
ayıran	séparer	ayır	séparer	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
imzalandı	signée	imzala	signer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
imzalandı	signé	imzala	signer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
ilkesi	principe	ilke	principe	N;NOM;SG;3	N;MASC;SG
dostu	amicale	dost	amical	ADJ;NOM;SG;3	ADJ;FEM;SG
dostu	sympathique	dost	sympathique	ADJ;NOM;SG;3	ADJ;MASC;SG
dostu	convivial	dost	convivial	ADJ;NOM;SG;3	ADJ;MASC;SG
dostu	amical	dost	amical	ADJ;NOM;SG;3	ADJ;MASC;SG
saldırılar	attaques	sal	attaque	N;NOM;PL;3	N;FEM;PL
saldırılar	agressions	sal	agression	N;NOM;PL;3	N;FEM;PL
saldırılar	attentats	sal	attentat	N;NOM;PL;3	N;MASC;PL
saldırılar	agressions	sal	agression	N;NOM;PL;3	N;FEM;PL
okulları	ecoles	okul	ecole	N;NOM;PL;3	N;FEM;PL
okulları	écoles	okul	école	N;NOM;PL;3	N;FEM;PL
kolları	poignées	kol	poignée	N;ACC;PL;3	N;FEM;PL
kolları	manchons	kol	manchon	N;ACC;PL;3	N;MASC;PL
kolları	manches	kol	manche	N;ACC;PL;3	N;FEM;PL
kolları	armes	kol	arme	N;ACC;PL;3	N;FEM;PL
fotoğraflar	photographies	fotoğraf	photographie	N;NOM;PL;3	N;FEM;PL
fotoğraflar	photos	fotoğraf	photo	N;NOM;PL;3	N;FEM;PL
fotoğraflar	photographies	fotoğraf	photographie	N;NOM;PL;3	N;FEM;PL
fotoğraflar	images	fotoğraf	image	N;NOM;PL;3	N;FEM;PL
fotoğraflar	photos	fotoğraf	photo	N;NOM;PL;3	N;FEM;PL
kazanmak	gagner	kazan	gagner	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kazanmak	gagnant	kazan	gagner	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
kazanmak	gagner	kazan	gagner	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kazanmak	gagnant	kazan	gagner	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
oluşturma	créer	oluş	créer	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
oluşturma	créer	oluş	créer	V;PFV;IND;SG;2;POS;PRS;CAUS	V;NFIN
anında	instant	an	instant	N;ESS;SG;3	N;MASC;SG
pasaport	passeport	pasaport	passeport	N;NOM;SG;3	N;MASC;SG
eşitlik	parité	eşitlik	parité	N;NOM;SG;3	N;FEM;SG
eşitlik	équation	eşitlik	équation	N;NOM;SG;3	N;FEM;SG
eşitlik	égalité	eşitlik	égalité	N;NOM;SG;3	N;FEM;SG
eşitlik	egalité	eşitlik	egalité	N;NOM;SG;3	N;FEM;SG
kampı	camp	kampı	camp	N;ACC;SG;3	N;MASC;SG
kampı	campement	kampı	campement	N;ACC;SG;3	N;MASC;SG
taburu	bataillon	tabur	bataillon	N;NOM;SG;3	N;MASC;SG
yasemin	jasmin	yasem	jasmin	N;GEN;SG;3	N;MASC;SG
yasemin	jasmine	yasem	jasminer	N;GEN;SG;3	N;FEM;SG
yasemin	jasmin	yasem	jasmin	N;GEN;SG;3	N;MASC;SG
öğrendi	appris	öğren	apprendre	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
öğrendi	apprise	öğren	apprise	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
penaltı	peine	penaltı	peine	N;NOM;SG;3	N;FEM;SG
penaltı	pénalité	penaltı	pénalité	N;NOM;SG;3	N;FEM;SG
penaltı	sanction	penaltı	sanction	N;NOM;SG;3	N;FEM;SG
kalitesi	qualité	kalite	qualité	N;NOM;SG;3	N;FEM;SG
projeler	projets	proje	projet	N;NOM;PL;3	N;MASC;PL
kullanılıyor	utilise	kullan	utiliser	V;PROG;IND;SG;3;POS;INFM;PRS;PASS	V;IND;SG;3;PRS;FIN
patates	patate	patates	patate	N;NOM;SG;3	N;FEM;SG
büyükelçiliği	ambassade	büyükelçilik	ambassade	N;NOM;SG;3	N;FEM;SG
etiketi	label	etiket	label	N;NOM;SG;3	N;MASC;SG
etiketi	étiquette	etiket	étiquette	N;NOM;SG;3	N;FEM;SG
yaşamak	vivant	yaşa	vivre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
yaşamak	vivre	yaşa	vivre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
hastalıklar	maladies	hastalık	maladie	N;NOM;PL;3	N;FEM;PL
hastalıklar	maladies	hastalık	maladie	N;NOM;PL;3	N;FEM;PL
çiftlik	ranch	çiftlik	ranch	N;NOM;SG;3	N;MASC;SG
yüzyıllar	siècles	yüzyıl	siècle	N;NOM;PL;3	N;MASC;PL
görelilik	relativité	görelilik	relativité	N;NOM;SG;3	N;FEM;SG
gemiler	bateaux	gemi	bateau	N;NOM;PL;3	N;MASC;PL
gemiler	navires	gemi	navire	N;NOM;PL;3	N;MASC;PL
gemiler	vaisseaux	gemi	vaisseau	N;NOM;PL;3	N;MASC;PL
gemiler	navires	gemi	navire	N;NOM;PL;3	N;MASC;PL
gemiler	vaisseaux	gemi	vaisseau	N;NOM;PL;3	N;MASC;PL
listeleri	listes	liste	liste	N;ACC;PL;3	N;FEM;PL
silahları	armements	silah	armement	N;NOM;PL;3	N;MASC;PL
silahları	armes	silah	arme	N;NOM;PL;3	N;FEM;PL
silahları	fusils	silah	fusil	N;NOM;PL;3	N;MASC;PL
silahları	armes	silah	arme	N;NOM;PL;3	N;FEM;PL
silahları	pistolets	silah	pistolet	N;NOM;PL;3	N;MASC;PL
silahları	canons	silah	canon	N;NOM;PL;3	N;MASC;PL
takvimi	agenda	takvim	agenda	N;NOM;SG;3	N;MASC;SG
takvimi	calendrier	takvim	calendrier	N;NOM;SG;3	N;MASC;SG
indirme	télécharge	in	télécharge	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IND;SG;3;PRS;FIN
indirme	télécharger	in	télécharger	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
indirme	télécharge	in	télécharge	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IND;SG;3;PRS;FIN
indirme	téléchargeant	in	télécharger	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PRS;V.PTCP
kararlar	résolutions	karar	résolution	N;NOM;PL;3	N;FEM;PL
kararlar	décisions	karar	décision	N;NOM;PL;3	N;FEM;PL
fırlatma	éjecter	fırlatma	éjecter	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
fırlatma	lancer	fırlatma	lancer	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;NFIN
giderler	dépenses	git	dépense	N;NOM;PL;3	N;FEM;PL
giderler	dépenses	git	dépense	N;NOM;PL;3	N;FEM;PL
dayanıklı	résistante	dayanıklı	résistant	ADJ	ADJ;FEM;SG
dayanıklı	résistants	dayanıklı	résistant	ADJ	ADJ;MASC;PL
dayanıklı	résistantes	dayanıklı	résistant	ADJ	ADJ;FEM;PL
dayanıklı	durable	dayanıklı	durable	ADJ	ADJ;MASC;SG
dayanıklı	durables	dayanıklı	durable	ADJ	ADJ;MASC;PL
dayanıklı	robustes	dayanıklı	robuste	ADJ	ADJ;MASC;PL
dayanıklı	robuste	dayanıklı	robuste	ADJ	ADJ;MASC;SG
kurallara	règlements	kural	règlement	N;DAT;PL;3	N;MASC;PL
kurallara	réglementations	kural	réglementation	N;DAT;PL;3	N;FEM;PL
işlemci	cpu	işlemci	cpu	N;NOM;SG;3	N;MASC;SG
işlemci	processeur	işlemci	processeur	N;NOM;SG;3	N;MASC;SG
işlemci	transformateur	işlemci	transformateur	N;NOM;SG;3	N;MASC;SG
işlemci	processeur	işlemci	processeur	N;NOM;SG;3	N;MASC;SG
azınlık	minorité	azınlık	minorité	N;NOM;SG;3	N;FEM;SG
fakülte	faculté	fakül	faculté	N;NOM;SG;3	N;FEM;SG
konfederasyonu	confédération	konfederasyon	confédération	N;ACC;SG;3	N;FEM;SG
şekilleri	formes	şekil	forme	N;ACC;PL;3	N;FEM;PL
makaleler	articles	makale	article	N;NOM;PL;3	N;MASC;PL
makaleler	essais	makale	essai	N;NOM;PL;3	N;MASC;PL
futbolcular	footballeurs	futbolcu	footballeur	N;NOM;PL;3	N;MASC;PL
danışma	conseil	danış	conseil	N;NOM;SG;3	N;MASC;SG
danışma	consultant	danış	consulter	N;NOM;SG;3	N;MASC;SG
danışma	consultation	danış	consultation	N;NOM;SG;3	N;FEM;SG
danışma	consultation	danış	consultation	N;NOM;SG;3	N;FEM;SG
bağışıklık	immune	bağışıklık	immune	N;NOM;SG;3	N;FEM;SG
bağışıklık	vaccination	bağışıklık	vaccination	N;NOM;SG;3	N;FEM;SG
bağışıklık	immunisation	bağışıklık	immunisation	N;NOM;SG;3	N;FEM;SG
bağışıklık	immunité	bağışıklık	immunité	N;NOM;SG;3	N;FEM;SG
çözümü	solution	çözüm	solution	N;ACC;SG;3	N;FEM;SG
akışı	flux	akış	flux	N;NOM;SG;3	N;MASC;SG
akışı	débit	akış	débit	N;NOM;SG;3	N;MASC;SG
akışı	écoulement	akış	écoulement	N;NOM;SG;3	N;MASC;SG
gerektirir	exiger	gerek	exiger	V;IPFV;IND;SG;3;POS;CAUS	V;NFIN
sorular	enquêtes	soru	enquête	N;NOM;PL;3	N;FEM;PL
sorular	questions	soru	question	N;NOM;PL;3	N;FEM;PL
koleksiyonu	ramassage	koleksiyonu	ramassage	N;ACC;SG;3	N;MASC;SG
koleksiyonu	recouvrement	koleksiyonu	recouvrement	N;ACC;SG;3	N;MASC;SG
koleksiyonu	recueil	koleksiyonu	recueil	N;ACC;SG;3	N;MASC;SG
koleksiyonu	collection	koleksiyonu	collection	N;ACC;SG;3	N;FEM;SG
koleksiyonu	collecte	koleksiyonu	collecte	N;ACC;SG;3	N;FEM;SG
araplar	sarrasins	arap	sarrasin	N;NOM;PL;3	N;MASC;PL
çiçeği	fleur	çiçek	fleur	N;NOM;SG;3	N;FEM;SG
çiçeği	fleur	çiçek	fleur	N;NOM;SG;3	N;FEM;SG
yurtdışında	etranger	yurtdışı	etranger	N;ESS;SG;3	N;MASC;SG
gözler	yeux	göz	oeil	N;NOM;PL;3	N;MASC;PL
elden	refonte	el	refonter	N;AT+ABL;SG;3	N;FEM;SG
yöntemler	méthodologies	yöntem	méthodologie	N;NOM;PL;3	N;FEM;PL
yöntemler	méthodes	yöntem	méthode	N;NOM;PL;3	N;FEM;PL
denizcilik	marin	denizcilik	marin	N;NOM;SG;3	N;MASC;SG
denizcilik	marine	denizcilik	marine	N;NOM;SG;3	N;FEM;SG
balıkçılık	pêche	balıkçılık	pêche	N;NOM;SG;3	N;FEM;SG
balıkçılık	pêcherie	balıkçılık	pêcherie	N;NOM;SG;3	N;FEM;SG
balıkçılık	pêche	balıkçılık	pêche	N;NOM;SG;3	N;FEM;SG
balıkçılık	peche	balıkçılık	peche	N;NOM;SG;3	N;MASC;SG
balıkçılık	pêche	balıkçılık	pêche	N;NOM;SG;3	N;FEM;SG
taraftar	ventilateur	taraf	ventilateur	N;NOM;SG;3	N;MASC;SG
taraftar	éventail	taraf	éventail	N;NOM;SG;3	N;MASC;SG
kapatıldı	fermée	kapa	fermer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
kapatıldı	fermé	kapa	fermer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
öldürmek	tuer	öl	tuer	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yıldızları	etoiles	yıldız	etoile	N;NOM;PL;3	N;FEM;PL
yıldızları	vedettes	yıldız	vedette	N;NOM;PL;3	N;FEM;PL
yıldızları	étoiles	yıldız	étoile	N;NOM;PL;3	N;FEM;PL
blog	blog	blog	blog	N;NOM;SG;3	N;MASC;SG
blog	blogue	blog	blogue	N;NOM;SG;3	N;MASC;SG
üniversiteler	universités	üniversite	université	N;NOM;PL;3	N;FEM;PL
üniversiteler	collèges	üniversite	collège	N;NOM;PL;3	N;MASC;PL
kelebek	butterfly	kelebek	butterfly	N;NOM;SG;3	N;SG
kelebek	papillon	kelebek	papillon	N;NOM;SG;3	N;MASC;SG
dikkatli	attentive	dikkatli	attentif	ADJ	ADJ;FEM;SG
dikkatli	attentif	dikkatli	attentif	ADJ	ADJ;MASC;SG
dikkatli	attentifs	dikkatli	attentif	ADJ	ADJ;MASC;PL
dikkatli	prudente	dikkatli	prudent	ADJ	ADJ;FEM;SG
dikkatli	prudent	dikkatli	prudent	ADJ	ADJ;MASC;SG
dikkatli	prudents	dikkatli	prudent	ADJ	ADJ;MASC;PL
araştırmacılar	chercheurs	araştır	chercheur	N;NOM;PL;3	N;MASC;PL
araştırmacılar	enquêteurs	araştır	enquêteur	N;NOM;PL;3	N;MASC;PL
yetenek	compétence	yetenek	compétence	N;NOM;SG;3	N;FEM;SG
yetenek	habileté	yetenek	habileté	N;NOM;SG;3	N;FEM;SG
yetenek	talent	yetenek	talent	N;NOM;SG;3	N;MASC;SG
yetenek	capacité	yetenek	capacité	N;NOM;SG;3	N;FEM;SG
yetenek	aptitude	yetenek	aptitude	N;NOM;SG;3	N;FEM;SG
çiftler	doubles	çift	double	ADJ;NOM;PL;3	ADJ;MASC;PL
malzemeler	composants	malzeme	composant	N;NOM;PL;3	N;MASC;PL
malzemeler	ingrédients	malzeme	ingrédient	N;NOM;PL;3	N;MASC;PL
