קטגוריה	kategorija	קטגוריה	kategorija	N;FEM;SG	N;NOM;FEM;SG
אדריכל	arhitekt	אדריכל	arhitekt	N;MASC;SG	N;NOM;MASC;SG
להשקיע	uloži	השקיע	uložiti	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להשקיע	uložiti	השקיע	uložiti	V;NFIN;ACT	V;NFIN
לקוח	kupac	לקוח	kupac	N;MASC;SG	N;NOM;MASC;SG
לקוח	mušterija	לקוח	mušterija	N;MASC;SG	N;NOM;FEM;SG
לקוח	klijent	לקוח	klijent	N;MASC;SG	N;NOM;MASC;SG
לקוח	klijenta	לקוח	klijent	N;MASC;SG	N;ANIM;ACC;MASC;SG
המסה	masu	המסה	masa	N;FEM;SG	N;ACC;FEM;SG
המסה	misa	המסה	misa	N;FEM;SG	N;NOM;FEM;SG
המסה	masa	המסה	masa	N;FEM;SG	N;NOM;FEM;SG
המסה	misu	המסה	misa	N;FEM;SG	N;ACC;FEM;SG
סיביות	komadiće	סיביות	komadić	N;FEM;PL	N;ACC;MASC;PL
סיביות	komadići	סיביות	komadići	N;FEM;PL	N;NOM;MASC;PL
ידנית	ručno	ידני	ručno	ADV	ADV
להעריך	procijeniti	העריך	procijeniti	V;NFIN;ACT	V;NFIN
מחיקת	brisanje	חיקה	brisanje	N;PSSD;FEM;SG	N;NOM;NEUT;SG
טיעון	argument	טיעון	argument	N;MASC;SG	N;NOM;MASC;SG
פיצוץ	eksplozija	פיצוץ	eksplozija	N;MASC;SG	N;NOM;FEM;SG
טמפרטורה	temperatura	טמפרטורה	temperatura	N;FEM;SG	N;NOM;FEM;SG
עכבר	miš	עכבר	miš	N;MASC;SG	N;NOM;MASC;SG
עכבר	mišu	עכבר	miš	N;MASC;SG	N;DAT;MASC;SG
עכבר	miša	עכבר	miš	N;MASC;SG	N;ACC;MASC;SG
פיזיקאי	fizičar	פיזיקאי	fizičar	N;MASC;SG	N;NOM;MASC;SG
מעשית	praktičan	מעשי	praktičan	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
מעשית	praktični	מעשי	praktičan	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
מעשית	praktična	מעשי	praktičan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
לשרוד	preživi	שרד	preživ	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לשרוד	preživjeti	שרד	preživjeti	V;NFIN;ACT	V;NFIN
פריצת	proboj	פריצה	proboj	N;PSSD;FEM;SG	N;NOM;MASC;SG
פריצת	prodor	פריצה	prodor	N;PSSD;FEM;SG	N;NOM;MASC;SG
טיוטה	nacrt	טיוטה	nacrt	N;FEM;SG	N;NOM;MASC;SG
טיוטה	skica	טיוטה	skica	N;FEM;SG	N;NOM;FEM;SG
דיג	pecanje	דיג	pecanje	N;MASC;SG	N;NOM;NEUT;SG
דיג	ribolov	דיג	ribolov	N;MASC;SG	N;NOM;MASC;SG
להשמיד	uništi	השמיד	unište	V;NFIN;ACT	V;IMP;SG;2;FIN
להשמיד	istrijebiti	השמיד	istrijebiti	V;NFIN;ACT	V;NFIN
שותפים	partneri	שותף	partner	N;MASC;PL	N;NOM;MASC;PL
שותפים	partnerima	שותף	partner	N;MASC;PL	N;DAT;MASC;PL
הליכה	hoda	הליכה	hodati	N;FEM;SG	N;NOM;MASC;SG
הליכה	hodanje	הליכה	hodanje	N;FEM;SG	N;NOM;NEUT;SG
הליכה	planinarenje	הליכה	planinarenje	N;FEM;SG	N;NOM;NEUT;SG
הליכה	šetnja	הליכה	šetnja	N;FEM;SG	N;NOM;FEM;SG
חימוש	naoružava	חימוש	naoružavati	N;MASC;SG	N;NOM;FEM;SG
ממד	dimenzija	ממד	dimenzija	N;MASC;SG	N;NOM;FEM;SG
תלבושת	kostim	תלבושת	kostim	N;FEM;SG	N;NOM;MASC;SG
תלבושת	odjeća	תלבושת	odjeća	N;FEM;SG	N;NOM;FEM;SG
תסריט	scenarij	תסריט	scenarij	N;MASC;SG	N;NOM;MASC;SG
תסריט	scenario	תסריט	scenariti	N;MASC;SG	N;NOM;MASC;SG
תסריט	scenarij	תסריט	scenarij	N;MASC;SG	N;NOM;MASC;SG
מתמטיקאי	matematičar	מתמטיקני	matematičar	N;MASC;SG	N;NOM;MASC;SG
בקרה	nadzor	בקרה	nadzor	N;FEM;SG	N;NOM;MASC;SG
בקרה	kontrola	בקרה	kontrola	N;FEM;SG	N;NOM;FEM;SG
נפשות	duše	נפש	duša	N;FEM;PL	N;NOM;FEM;PL
אלכוהול	alkohol	אלכוהול	alkohol	N;MASC;SG	N;NOM;MASC;SG
אלכוהול	alkohola	אלכוהול	alkohol	N;MASC;SG	N;GEN;MASC;SG
סידור	aranžman	סידור	aranžman	N;MASC;SG	N;NOM;MASC;SG
וילה	vila	וילה	vila	N;FEM;SG	N;NOM;FEM;SG
וילה	villa	וילה	villa	N;FEM;SG	N;NOM;FEM;SG
וילה	vilu	וילה	vila	N;FEM;SG	N;ACC;FEM;SG
תיירים	turista	תייר	turist	N;MASC;PL	N;GEN;MASC;PL
תיירים	turiste	תייר	turist	N;MASC;PL	N;ACC;MASC;PL
תיירים	turistima	תייר	turist	N;MASC;PL	N;DAT;MASC;PL
תיירים	turisti	תייר	turist	N;MASC;PL	N;NOM;MASC;PL
תיירים	turista	תייר	turist	N;MASC;PL	N;GEN;MASC;PL
בטיחות	sigurnost	בטיחות	sigurnost	N;FEM;SG	N;NOM;FEM;SG
עיקרון	princip	עיקרון	princip	N;MASC;SG	N;NOM;MASC;SG
עיקרון	načelo	עיקרון	načelo	N;MASC;SG	N;NOM;NEUT;SG
כבישים	putevima	כביש	put	N;MASC;PL	N;INS;MASC;PL
כבישים	putevi	כביש	put	N;MASC;PL	N;NOM;MASC;PL
כבישים	cestama	כביש	cesta	N;MASC;PL	N;INS;FEM;PL
כבישים	ceste	כביש	cesta	N;MASC;PL	N;NOM;FEM;PL
תקדים	presedana	תקדים	presedan	N;MASC;SG	N;ACC;MASC;SG
תקדים	presedan	תקדים	presedan	N;MASC;SG	N;NOM;MASC;SG
ביטויים	fraze	ביטוי	fraza	N;MASC;PL	N;NOM;FEM;PL
ביטויים	izrazi	ביטוי	izraz	N;MASC;PL	N;NOM;MASC;PL
בניינים	građevine	בניין	građevina	N;MASC;PL	N;NOM;FEM;PL
חנוכה	hanuka	חנוכה	hanuka	N;FEM;SG	N;NOM;MASC;SG
תחתית	dno	תחתית	dno	N;FEM;SG	N;NOM;NEUT;SG
עדיפות	prioritet	עדיפות	prioritet	N;FEM;SG	N;NOM;MASC;SG
גליל	cilindar	גליל	cilindar	N;MASC;SG	N;NOM;MASC;SG
גליל	roll	גליל	roll	N;MASC;SG	N;NOM;MASC;SG
התפלגות	distribucija	התפלגות	distribucija	N;FEM;SG	N;NOM;FEM;SG
עשור	desetljeće	עשור	desetljeće	N;MASC;SG	N;NOM;NEUT;SG
יקר	dragi	יקר	drag	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
יקר	dragocjena	יקר	dragocjen	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
יקר	dragocjeno	יקר	dragocjeno	ADJ;MASC;SG	ADJ;NOM;DEF;NEUT;SG
יקר	dragocjeni	יקר	dragocjen	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
יקר	dragocjen	יקר	dragocjen	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
יקר	skupi	יקר	skup	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
רצועות	tragove	רצועה	trag	N;FEM;PL	N;ACC;MASC;PL
רצועות	tragovi	רצועה	trag	N;FEM;PL	N;NOM;MASC;PL
תאגיד	korporacija	תאגיד	korporacija	N;MASC;SG	N;NOM;FEM;SG
בניה	izgradnja	בניה	izgradnja	N;FEM;SG	N;NOM;FEM;SG
בניה	konstrukcija	בניה	konstrukcija	N;FEM;SG	N;NOM;FEM;SG
בניה	gradnja	בניה	gradnja	N;FEM;SG	N;NOM;FEM;SG
בניה	izgradnju	בניה	izgradnja	N;FEM;SG	N;ACC;FEM;SG
כיתות	učionice	כיתות	učionica	N;FEM;PL	N;NOM;FEM;PL
כיתות	predavanja	כיתות	predavanje	N;FEM;PL	N;NOM;NEUT;PL
חגיגות	proslave	חגיגה	proslava	N;FEM;PL	N;NOM;FEM;PL
זמין	dostupno	זמין	dostupan	ADJ;MASC;SG	ADJ;NOM;DEF;NEUT;SG
זמין	dostupan	זמין	dostupan	ADJ;MASC;SG	ADJ;NOM;MASC;SG
זמין	dostupna	זמין	dostupan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
חלבון	protein	חלבון	protein	N;MASC;SG	N;NOM;MASC;SG
חלבון	proteina	חלבון	protein	N;MASC;SG	N;GEN;MASC;SG
אנגלים	englezi	אנגלים	engleg	N;MASC;PL	N;NOM;MASC;PL
פנטזיה	fantazija	פנטזיה	fantazija	N;FEM;SG	N;NOM;FEM;SG
שריפה	vatra	שריף	vatra	N;FEM;SG	N;NOM;FEM;SG
חזקות	jaki	חזק	jak	ADJ;FEM;PL	ADJ;NOM;DEF;MASC;PL
יתרונות	beneficije	יתרון	beneficija	N;MASC;PL	N;NOM;FEM;PL
יתרונות	prednosti	יתרון	prednost	N;MASC;PL	N;NOM;FEM;PL
יתרונות	povlastice	יתרון	povlastica	N;MASC;PL	N;NOM;FEM;PL
יתרונות	pogodnosti	יתרון	pogodnost	N;MASC;PL	N;NOM;FEM;PL
יתרונות	profesionalci	יתרון	profesionalac	N;MASC;PL	N;NOM;MASC;PL
יתרונות	prednosti	יתרון	prednost	N;MASC;PL	N;NOM;FEM;PL
השערה	nagađanje	השערה	nagađanje	N;FEM;SG	N;NOM;NEUT;SG
השערה	pretpostavka	השערה	pretpostavka	N;FEM;SG	N;NOM;FEM;SG
היציאה	izlaz	היציא	izlaz	N;FEM;SG	N;NOM;MASC;SG
פלדה	čelik	פלד	čelik	N;FEM;SG	N;NOM;MASC;SG
פלדה	čelika	פלד	čelik	N;FEM;SG	N;GEN;MASC;SG
אמני	umjetnici	אמן	umjetnik	N;PSSD;MASC;PL	N;NOM;MASC;PL
גוון	gwen	גוון	gwen	N;MASC;SG	N;NOM;FEM;SG
חלש	slaba	חלש	slab	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
חלש	slab	חלש	slab	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
תעודות	potvrde	תעודה	potvrditi	N;FEM;PL	N;NOM;FEM;PL
ספריה	knjižnica	ספריה	knjižnica	N;FEM;SG	N;NOM;FEM;SG
ספריה	biblioteka	ספריה	biblioteka	N;FEM;SG	N;NOM;FEM;SG
עצמים	objekti	עצם	objekt	N;MASC;PL	N;NOM;MASC;PL
עצמים	objekte	עצם	objekt	N;MASC;PL	N;ACC;MASC;PL
עצמים	predmeti	עצם	predmet	N;MASC;PL	N;NOM;MASC;PL
חסימה	blokiranje	חסימה	blokiranje	N;FEM;SG	N;NOM;NEUT;SG
חסימה	blok	חסימה	blok	N;FEM;SG	N;NOM;MASC;SG
דיור	stanovanje	דיור	stanovanje	N;MASC;SG	N;NOM;NEUT;SG
דיור	dior	דיור	dior	N;MASC;SG	N;NOM;MASC;SG
רעש	buka	רעש	buka	N;MASC;SG	N;NOM;FEM;SG
רעש	buku	רעש	buka	N;MASC;SG	N;ACC;FEM;SG
זכרונות	sjećanja	זכרון	sjećanje	N;MASC;PL	N;NOM;NEUT;PL
זכרונות	uspomene	זכרון	uspomena	N;MASC;PL	N;NOM;FEM;PL
המיקום	lokacija	המיקום	lokacija	N;MASC;SG	N;NOM;FEM;SG
המיקום	lokaciju	המיקום	lokacija	N;MASC;SG	N;ACC;FEM;SG
פריטים	predmeti	פריט	predmet	N;MASC;PL	N;NOM;MASC;PL
פריטים	stavke	פריט	stavka	N;MASC;PL	N;NOM;FEM;PL
תרבויות	kulture	תרבות	kultura	N;FEM;PL	N;NOM;FEM;PL
תרבויות	civilizacije	תרבות	civilizacija	N;FEM;PL	N;NOM;FEM;PL
פרלמנט	parlament	פרלמנט	parlament	N;MASC;SG	N;NOM;MASC;SG
פרלמנט	sabor	פרלמנט	sabor	N;MASC;SG	N;NOM;MASC;SG
לאשר	potvrdi	אישר	potvrditi	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לאשר	odobriti	אישר	odobriti	V;NFIN;ACT	V;NFIN
לאשר	odobri	אישר	odobriti	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
סגירת	zatvaranje	סגירה	zatvaranje	N;PSSD;FEM;SG	N;NOM;NEUT;SG
חמישים	pedeset	חמישים	pedeset	NUM;SG	NUM
תעמולה	propagandu	תעמולה	propaganda	N;FEM;SG	N;ACC;FEM;SG
תעמולה	propaganda	תעמולה	propaganda	N;FEM;SG	N;NOM;FEM;SG
הרבייה	razmnožavanje	הרבייה	razmnožavanje	N;FEM;SG	N;NOM;NEUT;SG
הרבייה	reprodukcija	הרבייה	reprodukcija	N;FEM;SG	N;NOM;FEM;SG
מערות	špilje	מערה	špilje	N;FEM;PL	N;NOM;NEUT;PL
מערות	pećine	מערה	pećina	N;FEM;PL	N;NOM;FEM;PL
מערות	spilje	מערה	spilje	N;FEM;PL	N;NOM;FEM;PL
מערות	špilje	מערה	špilje	N;FEM;PL	N;NOM;NEUT;PL
עמוקה	duboko	עמוק	duboko	ADV	ADV
ריח	miris	ריח	miris	N;MASC;SG	N;NOM;MASC;SG
ריח	miris	ריח	miris	N;MASC;SG	N;NOM;MASC;SG
חשב	misao	חשב	misao	N;MASC;SG	N;NOM;FEM;SG
מוזיאונים	muzeje	מוזיאון	muzej	N;MASC;PL	N;ACC;MASC;PL
מוזיאונים	muzeji	מוזיאון	muzej	N;MASC;PL	N;NOM;MASC;PL
אקו	eko	אקו	eko		
כבשה	ovca	כבש	ovac	N;FEM;SG	N;NOM;FEM;SG
כבשה	ovci	כבש	ovaj	N;FEM;SG	N;DAT;MASC;SG
כבשה	ovaca	כבש	ovac	N;FEM;SG	N;GEN;MASC;SG
ראויים	vrijedni	ראוי	vrijedan	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;PL
לבסס	uspostaviti	ביסס	uspostaviti	V;NFIN;ACT	V;NFIN
שרד	preživio	שרד	preživiti	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
פרסומים	objave	פרסום	objava	N;MASC;PL	N;NOM;FEM;PL
שורשים	korijene	שורש	korijen	N;MASC;PL	N;ACC;MASC;PL
שורשים	korijeni	שורש	korijen	N;MASC;PL	N;NOM;MASC;PL
חוב	duga	חוב	dug	N;MASC;SG	N;NOM;FEM;SG
חוב	dug	חוב	dug	N;MASC;SG	N;NOM;MASC;SG
סגורה	zatvoreno	סגור	zatvoriti	ADJ;FEM;SG	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
סגורה	zatvorena	סגור	zatvoriti	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
סגורה	zatvoren	סגור	zatvoriti	ADJ;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP
מפעלים	fabrike	מפעל	fabrika	N;MASC;PL	N;NOM;FEM;PL
מפעלים	tvornice	מפעל	tvornica	N;MASC;PL	N;NOM;FEM;PL
לגדול	rastu	גדל	rasti	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
לגדול	rasti	גדל	rasti	V;NFIN;ACT	V;NFIN
מחר	sutra	מחר	sutra	ADV	ADV
ההכרזה	objava	ההכרזה	objava	N;FEM;SG	N;NOM;FEM;SG
ההכרזה	najava	ההכרזה	najava	N;FEM;SG	N;NOM;FEM;SG
פציעה	ozljeda	פציעה	ozljeda	N;FEM;SG	N;NOM;FEM;SG
פציעה	povreda	פציעה	povreda	N;FEM;SG	N;NOM;FEM;SG
אחורי	stražnji	אחורי	stražnji	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
צירוף	kombinacija	צירוף	kombinacija	N;MASC;SG	N;NOM;FEM;SG
סיסמה	lozinku	סיסמה	lozink	N;FEM;SG	N;ACC;FEM;SG
סיסמה	lozinka	סיסמה	lozink	N;FEM;SG	N;NOM;FEM;SG
לצייר	nacrtati	צייר	nacrtati	V;NFIN;ACT	V;NFIN
ישב	sjedio	ישב	sjediti	V;MASC;SG;3;PST	V;MASC;SG;PST;V.PTCP;ACT
ישב	sjeo	ישב	sjesti	V;MASC;SG;3;PST	V;MASC;SG;PST;V.PTCP;ACT
פשרה	kompromis	פשרה	kompromis	N;FEM;SG	N;NOM;MASC;SG
פשרה	kompromisa	פשרה	kompromis	N;FEM;SG	N;GEN;MASC;SG
הזמין	naredio	הזמין	narediti	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
עדה	ada	עדה	ada		
נאמנות	vjernost	נאמנות	vjernost	N;FEM;SG	N;NOM;FEM;SG
נאמנות	odanost	נאמנות	odanost	N;FEM;SG	N;NOM;FEM;SG
נאמנות	lojalnost	נאמנות	lojalnost	N;FEM;SG	N;NOM;FEM;SG
נאמנות	vjernost	נאמנות	vjernost	N;FEM;SG	N;NOM;FEM;SG
סל	koš	סל	koš	N;MASC;SG	N;NOM;MASC;SG
סל	košara	סל	košar	N;MASC;SG	N;NOM;FEM;SG
סל	košaru	סל	košara	N;MASC;SG	N;ACC;FEM;SG
בידור	zabava	בידור	zabava	N;MASC;SG	N;NOM;FEM;SG
תיקו	kravata	תיקו	kravat	N;MASC;SG	N;NOM;FEM;SG
תיקו	kravatu	תיקו	kravat	N;MASC;SG	N;ACC;FEM;SG
הספק	dobavljač	הספק	dobavljač	N;MASC;SG	N;NOM;MASC;SG
הספק	prodavač	הספק	prodavač	N;MASC;SG	N;NOM;MASC;SG
עלילה	zavjeru	עלילה	zavjera	N;FEM;SG	N;ACC;FEM;SG
עלילה	zavjera	עלילה	zavjera	N;FEM;SG	N;NOM;FEM;SG
עלילה	zemljište	עלילה	zemljište	N;FEM;SG	N;NOM;NEUT;SG
עלילה	parcela	עלילה	parcela	N;FEM;SG	N;NOM;FEM;SG
טס	tess	טס	tess	N;MASC;SG	N;NOM;MASC;SG
התגלתה	otkrio	התגלה	otkriti	V;FEM;SG;3;PST	V;MASC;SG;PST;V.PTCP;ACT
הודה	priznao	הודה	priznati	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
הודה	priznao	הודה	priznati	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
שליח	glasnik	שליח	glasnik	N;MASC;SG	N;NOM;MASC;SG
שליח	messenger	שליח	messenger	N;MASC;SG	N;NOM;MASC;SG
כפרים	sela	כפר	selo	N;MASC;PL	N;NOM;NEUT;PL
כפרים	selima	כפר	selo	N;MASC;PL	N;DAT;NEUT;PL
מידות	mjere	מידה	mjera	N;FEM;PL	N;NOM;FEM;PL
מידות	mjerenja	מידה	mjerenje	N;FEM;PL	N;NOM;NEUT;PL
מידות	dimenzije	מידה	dimenzija	N;FEM;PL	N;NOM;FEM;PL
מידות	veličine	מידה	veličina	N;FEM;PL	N;NOM;FEM;PL
חבלה	sabotaža	חבלה	sabotaž	N;FEM;SG	N;NOM;FEM;SG
שוטר	pandur	שוטר	pandur	N;MASC;SG	N;NOM;MASC;SG
שוטר	policajac	שוטר	policajac	N;MASC;SG	N;NOM;MASC;SG
שוטר	policajac	שוטר	policajac	N;MASC;SG	N;NOM;MASC;SG
שוטר	službenik	שוטר	službenik	N;MASC;SG	N;NOM;MASC;SG
שוטר	časnik	שוטר	časnik	N;MASC;SG	N;NOM;MASC;SG
שוטר	policajac	שוטר	policajac	N;MASC;SG	N;NOM;MASC;SG
נתנה	dao	נתן	dati	V;FEM;SG;3;PST	V;MASC;SG;PST;V.PTCP;ACT
נתנה	dala	נתן	dati	V;FEM;SG;3;PST	V;FEM;SG;PST;V.PTCP;ACT
להתחרות	natjecati	התחרה	natjecati	V;NFIN	V;NFIN
פרישה	umirovljenje	פרישה	umirovljenje	N;FEM;SG	N;NOM;NEUT;SG
פרישה	mirovina	פרישה	mirovina	N;FEM;SG	N;NOM;FEM;SG
קלפים	kartice	קלף	kartica	N;MASC;PL	N;NOM;FEM;PL
קלפים	karte	קלף	karta	N;MASC;PL	N;NOM;FEM;PL
מניעה	prevenciju	מניעה	prevencija	N;FEM;SG	N;ACC;FEM;SG
סוחרים	trgovci	סוחר	trgovac	N;MASC;PL	N;NOM;MASC;PL
סוחרים	trgovci	סוחר	trgovac	N;MASC;PL	N;NOM;MASC;PL
סוחרים	dileri	סוחר	diler	N;MASC;PL	N;NOM;MASC;PL
גלגלים	kotači	גלגל	kotač	N;MASC;PL	N;NOM;MASC;PL
גלגלים	kotačima	גלגל	kotač	N;MASC;PL	N;DAT;MASC;PL
לטינית	latinski	לטיני	latinski	ADV	ADV
הבונים	dabrovi	הבון	dabroviti	N;MASC;PL	N;NOM;MASC;PL
אפליה	diskriminacija	אפליה	diskriminacija	N;FEM;SG	N;NOM;FEM;SG
הבטיח	obećao	הבטיח	obećati	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
פקודה	naredba	פקודה	naredba	N;FEM;SG	N;NOM;FEM;SG
פקודה	narudžba	פקודה	narudžba	N;FEM;SG	N;NOM;FEM;SG
פקודה	poredak	פקודה	poredak	N;FEM;SG	N;NOM;MASC;SG
מעוניינים	zainteresovani	מעוניין	zainteresovan	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;PL
מעוניינים	zainteresirani	מעוניין	zainteresiran	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;PL
שמועות	glasine	שמועה	glasina	N;FEM;PL	N;NOM;FEM;PL
שמועות	glasine	שמועה	glasina	N;FEM;PL	N;NOM;FEM;PL
ממשלות	vladama	ממשלה	vlada	N;FEM;PL	N;INS;FEM;PL
ממשלות	vlade	ממשלה	vlada	N;FEM;PL	N;NOM;FEM;PL
אמנותית	umjetnički	אמנותי	umjetnički	ADV	ADV
חשד	sumnja	חשד	sumnjati	N;MASC;SG	N;NOM;FEM;SG
חשד	sumnja	חשד	sumnjati	N;MASC;SG	N;NOM;FEM;SG
חשד	sumnju	חשד	sumnja	N;MASC;SG	N;ACC;FEM;SG
משיכה	atrakcija	משיכה	atrakcija	N;FEM;SG	N;NOM;FEM;SG
משיכה	privlačnost	משיכה	privlačnost	N;FEM;SG	N;NOM;FEM;SG
קדושים	sveci	קדוש	svetac	N;MASC;PL	N;NOM;MASC;PL
נגישות	pristupačnost	נגישה	pristupačnost	N;FEM;SG	N;NOM;FEM;SG
משוואות	jednadžbe	משוואה	jednadžba	N;FEM;PL	N;NOM;FEM;PL
הפסיק	zaustavio	הפסיק	zaustaviti	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
הפסיק	prestalo	הפסיק	prestati	V;MASC;SG;3;PST;ACT	V;NEUT;SG;PST;V.PTCP;ACT
הפסיק	stao	הפסיק	stati	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
גבעה	brdo	גבעה	brdo	N;FEM;SG	N;NOM;NEUT;SG
גבעה	brijeg	גבעה	brijeg	N;FEM;SG	N;NOM;MASC;SG
דיווחים	izvješća	דיווח	izvješće	N;MASC;PL	N;NOM;NEUT;PL
דיווחים	izvještaji	דיווח	izvještaj	N;MASC;PL	N;NOM;MASC;PL
מגמה	trend	מגמה	trend	N;FEM;SG	N;NOM;MASC;SG
מסודר	uredna	מסודר	uredan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
מסודר	uredan	מסודר	uredan	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
מסודר	uredna	מסודר	uredan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
הפיכת	okretanje	הפיכה	okretanje	N;PSSD;FEM;SG	N;NOM;NEUT;SG
חיזוק	jačanje	חיזוק	jačanje	N;MASC;SG	N;NOM;NEUT;SG
מגדלים	kule	מגדל	kula	N;MASC;PL	N;NOM;FEM;PL
מגדלים	uzgajivači	מגדל	uzgajivač	N;MASC;PL	N;NOM;MASC;PL
גד	ged	גד	ged		
מיותרת	nepotreban	מיותר	nepotreban	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
חמים	tople	חם	topao	ADJ;MASC;PL	ADJ;NOM;DEF;FEM;PL
העדר	stado	העדר	stado	N;MASC;SG	N;NOM;NEUT;SG
העדר	krdo	העדר	krdo	N;MASC;SG	N;NOM;NEUT;SG
בגרות	zrelost	בגרות	zrelost	N;FEM;SG	N;NOM;FEM;SG
חמושים	naoružani	חמוש	naoružati	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;PL;V.PTCP
זרימה	tijek	זרימה	tijek	N;FEM;SG	N;NOM;MASC;SG
זרימה	tok	זרימה	tok	N;FEM;SG	N;NOM;MASC;SG
זרימה	protok	זרימה	protok	N;FEM;SG	N;NOM;MASC;SG
ליווי	pratnja	ליווי	pratnja	N;MASC;SG	N;NOM;FEM;SG
ליווי	pratnja	ליווי	pratnja	N;MASC;SG	N;NOM;FEM;SG
ליווי	pratnju	ליווי	pratnja	N;MASC;SG	N;ACC;FEM;SG
ריצה	trčanje	ריצה	trčanje	N;FEM;SG	N;NOM;NEUT;SG
תוספות	statista	תוספת	statist	N;FEM;PL	N;GEN;MASC;PL
תוספות	proširenja	תוספת	proširenje	N;FEM;PL	N;NOM;NEUT;PL
תוספות	ekstenzije	תוספת	ekstenzija	N;FEM;PL	N;NOM;FEM;PL
לחדור	probiti	חדר	probiti	V;NFIN;ACT	V;NFIN
לחדור	prodrijeti	חדר	prodrijeti	V;NFIN;ACT	V;NFIN
מסקנות	zaključke	מסקנה	zaključak	N;FEM;PL	N;ACC;MASC;PL
מסקנות	zaključci	מסקנה	zaključak	N;FEM;PL	N;NOM;MASC;PL
חתימה	potpisivanje	חתימה	potpisivanje	N;FEM;SG	N;NOM;NEUT;SG
חתימה	autogram	חתימה	autogram	N;FEM;SG	N;ACC;MASC;SG
חתימה	potpis	חתימה	potpis	N;FEM;SG	N;NOM;MASC;SG
מהומות	neredi	מהומה	nered	N;FEM;PL	N;NOM;MASC;PL
מהומות	nemiri	מהומה	nemir	N;FEM;PL	N;NOM;MASC;PL
מהומות	neredi	מהומה	nered	N;FEM;PL	N;NOM;MASC;PL
מהומות	pobune	מהומה	pobuna	N;FEM;PL	N;NOM;FEM;PL
מהומות	neredi	מהומה	nered	N;FEM;PL	N;NOM;MASC;PL
מהומות	nemiri	מהומה	nemir	N;FEM;PL	N;NOM;MASC;PL
אופייני	tipični	אופייני	tipičan	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
אופייני	tipičan	אופייני	tipičan	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
מסורתית	tradicionalno	מסורתי	tradicionalno	ADV	ADV
לקוחות	kupci	לקוח	kupac	N;MASC;PL	N;NOM;MASC;PL
לקוחות	klijenti	לקוח	klijent	N;MASC;PL	N;NOM;MASC;PL
לקוחות	mušterije	לקוח	mušterija	N;MASC;PL	N;NOM;FEM;PL
לקוחות	klijentima	לקוח	klijent	N;MASC;PL	N;DAT;MASC;PL
לקוחות	klijente	לקוח	klijent	N;MASC;PL	N;ACC;MASC;PL
לקוחות	klijenti	לקוח	klijent	N;MASC;PL	N;NOM;MASC;PL
לקוחות	klijenata	לקוח	klijent	N;MASC;PL	N;GEN;MASC;PL
מדען	znanstvenik	מדען	znanstvenik	N;MASC;SG	N;NOM;MASC;SG
מדען	znanstvenica	מדען	znanstvenica	N;MASC;SG	N;NOM;FEM;SG
מדען	naučnik	מדען	naučnik	N;MASC;SG	N;NOM;MASC;SG
קוטר	promjer	קוטר	promjer	N;MASC;SG	N;NOM;MASC;SG
