קטגוריה	kategooria	קטגוריה	kategooria	N;FEM;SG	N;NOM;SG
לגדול	kasvab	גדל	kasvama	V;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
לגדול	kasvavad	גדל	kasvama	V;NFIN;ACT	V;IND;PL;3;PRS;FIN;ACT
לגדול	kasvama	גדל	kasvama	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
לגדול	kasva	גדל	kasvama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
מחר	homme	מחר	homme	ADV	ADV
עצמאיים	sõltumatud	עצמאי	sõltumatu	ADJ;MASC;PL	ADJ;NOM;PL
ההכרזה	väljakuulutamine	ההכרזה	välja_kuulutamine	N;FEM;SG	N;NOM;SG
פציעה	vigastus	פציעה	vigastus	N;FEM;SG	N;NOM;SG
אחורי	tagumine	אחורי	tagumine	ADJ;MASC;SG	ADJ;NOM;SG
צירוף	kombineerimine	צירוף	kombineeri=mine	N;MASC;SG	N;NOM;SG
צירוף	kombinatsioon	צירוף	kombinatsioon	N;MASC;SG	N;NOM;SG
סיסמה	parooli	סיסמה	parool	N;FEM;SG	N;PRT;SG
סיסמה	parool	סיסמה	parool	N;FEM;SG	N;NOM;SG
סיסמה	salasõna	סיסמה	sala_sõna	N;FEM;SG	N;PRT;SG
לצייר	joonistada	צייר	joonistama	V;NFIN;ACT	V;NFIN
ישב	istus	ישב	istuma	V;MASC;SG;3;PST	V;IND;SG;3;PST;FIN;ACT
פשרה	kompromiss	פשרה	kompromiss	N;FEM;SG	N;NOM;SG
פשרה	kompromissi	פשרה	kompromiss	N;FEM;SG	N;PRT;SG
הזמין	tellis	הזמין	tellima	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
נאמנות	truudus	נאמנות	truudus	N;FEM;SG	N;NOM;SG
נאמנות	ustavus	נאמנות	ustavus	N;FEM;SG	N;NOM;SG
נאמנות	lojaalsust	נאמנות	lojaalsus	N;FEM;SG	N;PRT;SG
נאמנות	lojaalsus	נאמנות	lojaalsus	N;FEM;SG	N;NOM;SG
אחידה	ühtlane	אחיד	ühtlane	ADJ;FEM;SG	ADJ;NOM;SG
סל	korv	סל	korv	N;MASC;SG	N;NOM;SG
סל	korvi	סל	korv	N;MASC;SG	N;PRT;SG
בידור	meelelahutus	בידור	meele_lahutus	N;MASC;SG	N;NOM;SG
תיקו	lips	תיקו	lips	N;MASC;SG	N;NOM;SG
תיקו	viik	תיקו	viik	N;MASC;SG	N;NOM;SG
תיקו	loosimine	תיקו	loosimine	N;MASC;SG	N;NOM;SG
תיקו	viik	תיקו	viik	N;MASC;SG	N;NOM;SG
הספק	tarnija	הספק	tarnija	N;MASC;SG	N;NOM;SG
הספק	varustaja	הספק	varustaja	N;MASC;SG	N;NOM;SG
הספק	tarnija	הספק	tarnija	N;MASC;SG	N;NOM;SG
הספק	müüja	הספק	müüja	N;MASC;SG	N;NOM;SG
עלילה	proovitüki	עלילה	proovi_tükk	N;FEM;SG	N;PRT;SG
טס	tess	טס	tess	N;MASC;SG	N;NOM;SG
תצלום	foto	תצלום	foto	N;MASC;SG	N;NOM;SG
ארבעים	nelikümmend	ארבעים	neli_kümmend	NUM;SG	NUM;NOM;SG
התגלתה	avastatud	התגלה	avastama	V;FEM;SG;3;PST	V;PST;V.PTCP;PASS
התגלתה	avastas	התגלה	avastama	V;FEM;SG;3;PST	V;IND;SG;3;PST;FIN;ACT
התגלתה	avastati	התגלה	avastama	V;FEM;SG;3;PST	V;IND;PST;FIN;PASS
הודה	tunnistas	הודה	tunnistama	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
שליח	sõnumitooja	שליח	sõnumi_too=ja	N;MASC;SG	N;NOM;SG
כפרים	külad	כפר	küla	N;MASC;PL	N;NOM;PL
כפרים	külasid	כפר	küla	N;MASC;PL	N;PRT;PL
ניסוח	sõnastuse	ניסוח	sõnastus	N;MASC;SG	N;GEN;SG
ניסוח	sõnastus	ניסוח	sõnastus	N;MASC;SG	N;NOM;SG
ניסוח	koostamine	ניסוח	koostamine	N;MASC;SG	N;NOM;SG
מידות	mõõtmised	מידה	mõõtmine	N;FEM;PL	N;NOM;PL
מידות	mõõdud	מידה	mõõt	N;FEM;PL	N;NOM;PL
מידות	mõõtmed	מידה	mõõde	N;FEM;PL	N;NOM;PL
מידות	mõõdud	מידה	mõõt	N;FEM;PL	N;NOM;PL
שוטר	ment	שוטר	ment	N;MASC;SG	N;NOM;SG
שוטר	politseinik	שוטר	politseinik	N;MASC;SG	N;NOM;SG
שוטר	mendi	שוטר	mend	N;MASC;SG	N;NOM;SG
שוטר	võmm	שוטר	võmm	N;MASC;SG	N;NOM;SG
שוטר	politseinik	שוטר	politseinik	N;MASC;SG	N;NOM;SG
שוטר	ohvitser	שוטר	ohvitser	N;MASC;SG	N;NOM;SG
שוטר	politseinik	שוטר	politseinik	N;MASC;SG	N;NOM;SG
נתנה	andis	נתן	andma	V;FEM;SG;3;PST	V;IND;SG;3;PST;FIN;ACT
להתחרות	võistelda	התחרה	võistlema	V;NFIN	V;NFIN
להתחרות	võistlema	התחרה	võistlema	V;NFIN	V;IN+ALL;V.CVB;ACT
להתחרות	konkureerida	התחרה	konkureerima	V;NFIN	V;NFIN
פרישה	pensionile	פרישה	pension	N;FEM;SG	N;AT+ALL;SG
קלפים	kaardid	קלף	kaart	N;MASC;PL	N;NOM;PL
מניעה	ennetamine	מניעה	ennetamine	N;FEM;SG	N;NOM;SG
מניעה	profülaktika	מניעה	profülaktika	N;FEM;SG	N;NOM;SG
מניעה	ennetamise	מניעה	ennetamine	N;FEM;SG	N;GEN;SG
מניעה	vältimine	מניעה	vältimine	N;FEM;SG	N;NOM;SG
סוחרים	ettevõtjad	סוחר	ette_võtja	N;MASC;PL	N;NOM;PL
סוחרים	kauplejad	סוחר	kaupleja	N;MASC;PL	N;NOM;PL
סוחרים	kaupmehed	סוחר	kaup_mees	N;MASC;PL	N;NOM;PL
סוחרים	kaupmehed	סוחר	kaup_mees	N;MASC;PL	N;NOM;PL
גלגלים	veljed	גלגל	velge	N;MASC;PL	N;NOM;PL
גלגלים	rattad	גלגל	ratas	N;MASC;PL	N;NOM;PL
הבונים	koprad	הבון	koprama	N;MASC;PL	N;NOM;PL
אפליה	diskrimineerimine	אפליה	dis_krimineerimine	N;FEM;SG	N;NOM;SG
הבטיח	lubas	הבטיח	lubama	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
פקודה	käsk	פקודה	käsk	N;FEM;SG	N;NOM;SG
פקודה	käsu	פקודה	käsk	N;FEM;SG	N;GEN;SG
פקודה	tellimus	פקודה	tellimus	N;FEM;SG	N;NOM;SG
פקודה	järjekord	פקודה	järje_kord	N;FEM;SG	N;NOM;SG
פקודה	korraldus	פקודה	korraldus	N;FEM;SG	N;NOM;SG
פקודה	ordu	פקודה	ordu	N;FEM;SG	N;NOM;SG
מוערך	hinnatud	הוערך	hindama	V;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
מעוניינים	huvitatud	מעוניין	huvita=tud	ADJ;MASC;PL	ADJ;PST;V.PTCP;PASS
שמועות	kuulujutud	שמועה	kuulu_jutt	N;FEM;PL	N;NOM;PL
שמועות	kuulujutte	שמועה	kuulujut	N;FEM;PL	N;PRT;PL
שמועות	kuulujutud	שמועה	kuulu_jutt	N;FEM;PL	N;NOM;PL
חשד	kahtlus	חשד	kahtlus	N;MASC;SG	N;NOM;SG
חשד	kahtlus	חשד	kahtlus	N;MASC;SG	N;NOM;SG
משיכה	külgetõmme	משיכה	külge_tõmm	N;FEM;SG	N;NOM;SG
קדושים	pühakud	קדוש	pühak	N;MASC;PL	N;NOM;PL
קדושים	pühakute	קדוש	pühak	N;MASC;PL	N;GEN;PL
נגישות	kättesaadavus	נגישה	kätte_saadavus	N;FEM;SG	N;NOM;SG
נגישות	juurdepääs	נגישה	juurde_pääs	N;FEM;SG	N;NOM;SG
נגישות	juurdepääsu	נגישה	juurde_pääs	N;FEM;SG	N;PRT;SG
משוואות	võrrandid	משוואה	võrrand	N;FEM;PL	N;NOM;PL
מיליונים	miljoneid	מיליונים	miljon	NUM;MASC;PL	NUM;PRT;PL
מיליונים	miljonid	מיליונים	miljon	NUM;MASC;PL	NUM;NOM;PL
גבעה	hill	גבעה	hill	N;FEM;SG	N;NOM;SG
דיווחים	ettekanded	דיווח	ette_kanne	N;MASC;PL	N;NOM;PL
דיווחים	aruanded	דיווח	aru_anne	N;MASC;PL	N;NOM;PL
דיווחים	raportid	דיווח	raport	N;MASC;PL	N;NOM;PL
מגמה	trend	מגמה	trend	N;FEM;SG	N;NOM;SG
מגמה	suundumus	מגמה	suundumus	N;FEM;SG	N;NOM;SG
מגמה	magma	מגמה	magma	N;FEM;SG	N;NOM;SG
דלת	uks	דלת	uks	N;FEM;SG	N;NOM;SG
חיזוק	tugevdamine	חיזוק	tugevdamine	N;MASC;SG	N;NOM;SG
חיזוק	tugevdamine	חיזוק	tugevdamine	N;MASC;SG	N;NOM;SG
מגדלים	tornid	מגדל	torn	N;MASC;PL	N;NOM;PL
מגדלים	kasvatajate	מגדל	kasvataja	N;MASC;PL	N;GEN;PL
מיותרת	ebavajalik	מיותר	eba_vajalik	ADJ;FEM;SG	ADJ;NOM;SG
מיותרת	mittevajalik	מיותר	mitte_vajalik	ADJ;FEM;SG	ADJ;NOM;SG
עשירים	rikkad	עשיר	rikas	ADJ;MASC;PL	ADJ;NOM;PL
חמים	soojad	חם	soe	ADJ;MASC;PL	ADJ;NOM;PL
העדר	karja	העדר	kari	N;MASC;SG	N;NOM;SG
העדר	kari	העדר	kari	N;MASC;SG	N;NOM;SG
סולם	redel	סולם	redel	N;MASC;SG	N;NOM;SG
בגרות	tähtaeg	בגרות	täht_aeg	N;FEM;SG	N;NOM;SG
בגרות	täiskasvanueas	בגרות	täis_kasvanu_iga	N;FEM;SG	N;IN+ESS;SG
התפרסמה	saavutatud	התפרסם	saavutama	V;FEM;SG;3;PST	V;PST;V.PTCP;PASS
חמושים	relvastatud	חמוש	relvasta=tud	ADJ;MASC;PL	ADJ;PST;V.PTCP;PASS
זרימה	voo	זרימה	voog	N;FEM;SG	N;NOM;SG
זרימה	voolu	זרימה	vool	N;FEM;SG	N;PRT;SG
זרימה	vool	זרימה	vool	N;FEM;SG	N;NOM;SG
זרימה	voog	זרימה	voog	N;FEM;SG	N;NOM;SG
ריצה	jooksmine	ריצה	jooksmine	N;FEM;SG	N;NOM;SG
ריצה	jooks	ריצה	jooks	N;FEM;SG	N;NOM;SG
תוספות	täiendused	תוספת	täiendus	N;FEM;PL	N;NOM;PL
תוספות	laiendused	תוספת	laiendus	N;FEM;PL	N;NOM;PL
לחדור	tungida	חדר	tungima	V;NFIN;ACT	V;NFIN
לחדור	imbuda	חדר	imbuma	V;NFIN;ACT	V;NFIN
מסקנות	järeldused	מסקנה	järeldus	N;FEM;PL	N;NOM;PL
חתימה	allkirjastamise	חתימה	all_kirjastamine	N;FEM;SG	N;GEN;SG
חתימה	allkirjastamine	חתימה	all_kirjastamine	N;FEM;SG	N;NOM;SG
חתימה	signatuur	חתימה	signatuur	N;FEM;SG	N;NOM;SG
חתימה	allkiri	חתימה	all_kiri	N;FEM;SG	N;NOM;SG
מהומות	rahutused	מהומה	rahutus	N;FEM;PL	N;NOM;PL
מהומות	rahutused	מהומה	rahutus	N;FEM;PL	N;NOM;PL
אופייני	tüüpiline	אופייני	tüüpiline	ADJ;MASC;SG	ADJ;NOM;SG
לקוחות	klientidele	לקוח	klient	N;MASC;PL	N;AT+ALL;PL
לקוחות	kliendid	לקוח	klient	N;MASC;PL	N;NOM;PL
לקוחות	kliendid	לקוח	klient	N;MASC;PL	N;NOM;PL
מדען	teadlane	מדען	teadlane	N;MASC;SG	N;NOM;SG
קוטר	läbimõõt	קוטר	läbi_mõõt	N;MASC;SG	N;NOM;SG
קוטר	diameeter	קוטר	diameeter	N;MASC;SG	N;NOM;SG
במילואים	reservid	במילואים	reserv	N	N;NOM;PL
במילואים	reserve	במילואים	reserv	N	N;NOM;SG
השלכות	tagajärjed	השלכה	taga_järg	N;FEM;PL	N;NOM;PL
התכוון	tähendas	התכוון	tähendama	V;MASC;SG;3;PST	V;IND;SG;3;PST;FIN;ACT
שימושי	kasulik	שימושים	kasulik	ADJ;MASC;SG	ADJ;NOM;SG
שימושי	käepärast	שימושים	käe_pärast	ADJ;MASC;SG	ADJ;PRT;SG
מגנטי	magnet	מגנטי	magne	N;MASC;SG	N;NOM;SG
הצהרת	deklaratsioon	הצהרה	deklaratsioon	N;FEM;SG	N;NOM;SG
הרצאה	loeng	הרצאה	loeng	N;FEM;SG	N;NOM;SG
מוגדרים	defineeritud	הוגדר	defineerima	V;MASC;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
יפנים	jaapanlased	יפנים	jaapanlane	N;MASC;PL	N;NOM;PL
אבדות	kaod	אבדה	kao	N;FEM;PL	N;NOM;PL
אבדות	kaotused	אבדה	kaotus	N;FEM;PL	N;NOM;PL
מחובר	lisatud	חובר	lisama	V;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
מחובר	ühendatud	חובר	ühendama	V;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
הבקשה	palve	הבקשה	palve	N;FEM;SG	N;NOM;SG
הבקשה	taotlus	הבקשה	taotlus	N;FEM;SG	N;NOM;SG
הבקשה	päring	הבקשה	päring	N;FEM;SG	N;NOM;SG
נוחה	mugav	נוח	mugav	ADJ;FEM;SG	ADJ;NOM;SG
נוחה	mugav	נוח	mugav	ADJ;FEM;SG	ADJ;NOM;SG
נוחה	mugav	נוח	mugav	ADJ;FEM;SG	ADJ;NOM;SG
נושאות	vedajad	נשא	vedaja	N;FEM;PL	N;NOM;PL
נפגעים	kaotused	נפגע	kaotus	N;MASC;PL	N;NOM;PL
הכרחי	vajalik	הכרחי	vajalik	ADJ;MASC;SG	ADJ;NOM;SG
הכרחי	hädavajalik	הכרחי	häda_vajalik	ADJ;MASC;SG	ADJ;NOM;SG
הסברים	selgitused	הסבר	selgitus	N;MASC;PL	N;NOM;PL
דיכוי	rõhumise	דיכוי	rõhumine	N;MASC;SG	N;GEN;SG
להסתיר	peida	הסתיר	peitma	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
הבחנה	vahet	הבחנה	vahe	N;FEM;SG	N;PRT;SG
הבחנה	eristamine	הבחנה	erista=mine	N;FEM;SG	N;NOM;SG
תעלות	kanalid	תעלה	kanal	N;FEM;PL	N;NOM;PL
תעלות	tunnelid	תעלה	tundma	N;FEM;PL	N;NOM;PL
טורפים	kiskjad	טורף	kiskja	N;MASC;PL	N;NOM;PL
עדין	õrn	עדין	õrn	ADJ;MASC;SG	ADJ;NOM;SG
עדין	õrn	עדין	õrn	ADJ;MASC;SG	ADJ;NOM;SG
עדין	delikaatne	עדין	delikaatne	ADJ;MASC;SG	ADJ;NOM;SG
עדין	peen	עדין	peen	ADJ;MASC;SG	ADJ;NOM;SG
שכנה	naaber	שכן	naaber	N;FEM;SG	N;NOM;SG
שכנה	naaber	שכן	naaber	N;FEM;SG	N;NOM;SG
כיפה	kuppel	כיפה	kuppel	N;FEM;SG	N;NOM;SG
כיפה	kupli	כיפה	kupp	N;FEM;SG	N;GEN;SG
דירות	korterid	דירה	korter	N;FEM;PL	N;NOM;PL
דירות	korterid	דירה	korter	N;FEM;PL	N;NOM;PL
דירות	korterid	דירה	korter	N;FEM;PL	N;NOM;PL
דירות	kortereid	דירה	korter	N;FEM;PL	N;PRT;PL
ענפים	filiaalid	ענף	filiaal	N;MASC;PL	N;NOM;PL
ענפים	oksad	ענף	oks	N;MASC;PL	N;NOM;PL
נפשית	vaimselt	נפשי	vaimselt	ADV	ADV
אנטישמיות	antisemitism	אנטישמיות	antisemitism	N;FEM;SG	N;NOM;SG
שגיאה	viga	שגיאה	viga	N;FEM;SG	N;NOM;SG
קורסים	kursused	קורס	kursus	N;MASC;PL	N;NOM;PL
קורסים	klassid	קורס	klass	N;MASC;PL	N;NOM;PL
קורסים	tunnid	קורס	tund	N;MASC;PL	N;NOM;PL
רפורמות	reformid	רפורמה	reform	N;FEM;PL	N;NOM;PL
האבולוציה	areng	האבולוציה	areng	N	N;NOM;SG
האבולוציה	evolutsioon	האבולוציה	evolutsioon	N	N;NOM;SG
ירקות	köögiviljad	ירק	köögi_vili	N;MASC;PL	N;NOM;PL
ירקות	juurviljad	ירק	juur_vili	N;MASC;PL	N;NOM;PL
אושרה	kinnitatud	אושר	kinnitama	V;FEM;SG;3;PST;PASS	V;PST;V.PTCP;PASS
תחמושת	laskemoon	תחמושת	laske_moon	N;FEM;SG	N;NOM;SG
תחמושת	laskemoona	תחמושת	laske_moon	N;FEM;SG	N;PRT;SG
תחמושת	laskemoon	תחמושת	laske_moon	N;FEM;SG	N;NOM;SG
תחמושת	laskemoona	תחמושת	laske_moon	N;FEM;SG	N;PRT;SG
מסומן	tähistatud	סומן	tähistama	V;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
מסומן	märgitud	סומן	märkima	V;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
מסומן	märgistatud	סומן	märgista=tud	V;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
הכירו	kohtuda	הכיר	kohtuma	V;PL;3;PST;ACT	V;NFIN
יציבה	hoiak	יציב	hoiak	N;FEM;SG	N;NOM;SG
אוטובוס	buss	אוטובוס	buss	N;MASC;SG	N;NOM;SG
אוטובוס	bussi	אוטובוס	buss	N;MASC;SG	N;PRT;SG
אוטובוס	bussiga	אוטובוס	buss	N;MASC;SG	N;COM;SG
חושבת	mõeldes	חשב	mõtlema	V;FEM;SG;V.PTCP;ACT	V;V.CVB
לשקול	kaaluma	שקל	kaaluma	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
לשקול	kaaluda	שקל	kaaluma	V;NFIN;ACT	V;NFIN
רגישות	tundlikkus	רגישות	tundlikkus	N;FEM;SG	N;NOM;SG
משרדים	bürood	משרד	büroo	N;MASC;PL	N;NOM;PL
משרדים	kontorid	משרד	kontor	N;MASC;PL	N;NOM;PL
ישבו	istusid	ישב	istuma	V;PL;3;PST	V;IND;PL;3;PST;FIN;ACT
השיב	vastas	השיב	vastama	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
חוברות	brošüürid	חוברת	brošüür	N;FEM;PL	N;NOM;PL
ציונים	hinded	ציון	hind	N;MASC;PL	N;NOM;PL
עימות	vastasseis	עימות	vastas_seis	N;FEM;SG	N;NOM;SG
עימות	konflikt	עימות	konflikt	N;FEM;SG	N;NOM;SG
עימות	arutelu	עימות	arutelu	N;FEM;SG	N;NOM;SG
עימות	debatt	עימות	debatt	N;FEM;SG	N;NOM;SG
המנון	hümn	המנון	hümn	N;MASC;SG	N;NOM;SG
מוסרי	moraalne	מוסרי	moraalne	ADJ;MASC;SG	ADJ;NOM;SG
קטלוג	kataloog	קטלוג	kataloog	N;MASC;SG	N;NOM;SG
קטלוג	kataloogi	קטלוג	kataloog	N;MASC;SG	N;PRT;SG
אונס	vägistamine	אונס	vägistamine	N;MASC;SG	N;NOM;SG
אחידות	ühtsuse	אחיד	ühtsus	N;FEM;SG	N;GEN;SG
להרוס	hävita	הרס	hävitama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
להרוס	hävitada	הרס	hävitama	V;NFIN;ACT	V;NFIN
להפחית	vähenda	הפחית	vähendama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
להפחית	vähenda	הפחית	vähendama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
להפחית	vähendada	הפחית	vähendama	V;NFIN;ACT	V;NFIN
התקבלו	saadi	התקבל	saama	V;PL;3;PST	V;IND;PST;FIN;PASS
התקבלו	laekunud	התקבל	laekuma	V;PL;3;PST	V;PST;V.PTCP;ACT
לממש	lunastada	מימש	lunastama	V;NFIN;ACT	V;NFIN
לחיצה	klõps	לחיצה	klõps	N;FEM;SG	N;NOM;SG
לחיצה	klõps	לחיצה	klõps	N;FEM;SG	N;NOM;SG
מיפוי	kaardistamise	מיפוי	kaardista=mine	N;MASC;SG	N;GEN;SG
להשוות	võrdle	השווה	võrdle	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
מחלוקות	vaidlused	מחלוקת	vaidlus	N;FEM;PL	N;NOM;PL
מוסרית	moraalselt	מוסרי	moraalselt	ADV	ADV
הרשאות	õigused	הרשאה	õigus	N;FEM;PL	N;NOM;PL
מושבה	koloonia	מושבה	koloonia	N;FEM;SG	N;NOM;SG
האינדיאנים	indiaanlased	האינדיאני	indiaanlane	N;MASC;PL	N;NOM;PL
השלמה	lõpuleviimist	השלמה	lõpu_leviimine	N;FEM;SG	N;PRT;SG
השלמה	lõpetamine	השלמה	lõpetamine	N;FEM;SG	N;NOM;SG
השלמה	lõpuleviimine	השלמה	lõpu+le_viimine	N;FEM;SG	N;NOM;SG
השלמה	heakskiitmine	השלמה	heaks_kiitmine	N;FEM;SG	N;NOM;SG
השלמה	vastuvõtmine	השלמה	vastu_võtmine	N;FEM;SG	N;NOM;SG
תאומים	kaksikud	תא	kaksik	N;MASC;PL	N;NOM;PL
לצערי	kahjuks	לצערי	kahjuks	ADV	ADV
טורפדו	torpeedo	טורפדו	torpeetoma	N;MASC;SG	N;NOM;SG
סוגיות	küsimused	סוגיות	küsimus	N;FEM;PL	N;NOM;PL
כינור	viiulit	כינור	viiul	N;MASC;SG	N;PRT;SG
כינור	viiul	כינור	viid	N;MASC;SG	N;NOM;SG
סירבה	keeldunud	סירב	keelduma	V;FEM;SG;3;PST;ACT	V;PST;V.PTCP;ACT
סירבה	keeldus	סירב	keelduma	V;FEM;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
מודלים	mudelid	מודל	mudel	N;MASC;PL	N;NOM;PL
מודלים	modellid	מודל	modell	N;MASC;PL	N;NOM;PL
תרגומים	tõlked	תרגום	tõlge	N;MASC;PL	N;NOM;PL
בוחרים	valijad	בוחר	valija	N;MASC;PL	N;NOM;PL
מצטיין	tasumata	הצטיין	tasumata	V;MASC;SG;V.PTCP	V;PRIV;V.CVB;ACT
הכנה	valmistamine	הכנה	valmistamine	N;FEM;SG	N;NOM;SG
הכנה	ettevalmistamine	הכנה	ette_valmistamine	N;FEM;SG	N;NOM;SG
הכנה	ettevalmistus	הכנה	ette_valmistus	N;FEM;SG	N;NOM;SG
מתרגם	tõlk	מתרגם	tõlk	N;MASC;SG	N;NOM;SG
מתרגם	tõlkija	מתרגם	tõlkija	N;MASC;SG	N;NOM;SG
מתרגם	tõlkimine	מתרגם	tõlkimine	N;MASC;SG	N;NOM;SG
מתרגם	tõlk	מתרגם	tõlk	N;MASC;SG	N;NOM;SG
נכסים	omadused	נכס	omadus	N;MASC;PL	N;NOM;PL
נכסים	varad	נכס	vara	N;MASC;PL	N;NOM;PL
נכסים	varade	נכס	vara	N;MASC;PL	N;GEN;PL
מסורות	traditsioonid	מסור	traditsioon	N;FEM;PL	N;NOM;PL
כוונת	kavatsus	כוונה	kavatsus	N;FEM;SG	N;NOM;SG
כוונת	rakendusala	כוונה	rakendus_ala	N;FEM;SG	N;NOM;SG
כוונת	ulatus	כוונה	ulatus	N;FEM;SG	N;NOM;SG
עיירות	linnad	עיירה	linn	N;FEM;PL	N;NOM;PL
אסטרטגיה	strateegia	אסטרטגיה	strateegia	N;FEM;SG	N;NOM;SG
סטודנט	tudeng	סטודנט	tudeng	N;MASC;SG	N;NOM;SG
סטודנט	õpilane	סטודנט	õpilane	N;MASC;SG	N;NOM;SG
סטודנט	üliõpilane	סטודנט	üli_õpilane	N;MASC;SG	N;NOM;SG
שמעתי	kuulsin	שמע	kuulma	V;SG;1;PST;ACT	V;IND;SG;1;PST;FIN;ACT
שמעתי	kuulnud	שמע	kuulma	V;SG;1;PST;ACT	V;PST;V.PTCP;ACT
משקאות	joogid	משקה	jook	N;MASC;PL	N;NOM;PL
משקאות	joogid	משקה	jook	N;MASC;PL	N;NOM;PL
חטיבות	brigaadid	חטיבה	brigaat	N;FEM;PL	N;NOM;PL
רביעיית	quartet	רביעיית	zuartet	N;FEM;SG	N;NOM;SG
הוקלט	salvestatud	הוקלט	salvestama	V;MASC;SG;3;PST;PASS	V;PST;V.PTCP;PASS
ממושכת	pikaajaline	ממושך	pika_ajaline	ADJ;FEM;SG	ADJ;NOM;SG
המלצות	viited	המלצה	viide	N;FEM;PL	N;NOM;PL
המלצות	soovitused	המלצה	soovitus	N;FEM;PL	N;NOM;PL
זרימת	voo	זרימה	voog	N;FEM;SG	N;NOM;SG
זרימת	voolu	זרימה	vool	N;FEM;SG	N;PRT;SG
זרימת	vool	זרימה	vool	N;FEM;SG	N;NOM;SG
זרימת	voog	זרימה	voog	N;FEM;SG	N;NOM;SG
מלאכותי	kunstlik	מלאכותי	kunstlik	ADJ;MASC	ADJ;NOM;SG
ציפורים	linnud	ציפור	lind	N;MASC;PL	N;NOM;PL
נסיבות	asjaolud	נסיבה	asja_olu	N;FEM;PL	N;NOM;PL
נסיבות	asjaolud	נסיבה	asja_olu	N;FEM;PL	N;NOM;PL
סירות	paate	סירה	paat	N;FEM;PL	N;PRT;PL
סירות	paadid	סירה	paat	N;FEM;PL	N;NOM;PL
סניפים	filiaalid	סניף	filiaal	N;MASC;PL	N;NOM;PL
סניפים	oksad	סניף	oks	N;MASC;PL	N;NOM;PL
גופנית	füüsiliselt	גופני	füüsiliselt	ADV	ADV
שיפוץ	renoveerimine	שיפוץ	renoveerimine	N;MASC;SG	N;NOM;SG
שיפוץ	renoveerimise	שיפוץ	renoveeri=mine	N;MASC;SG	N;GEN;SG
פגישה	kokkusaamine	פגישה	kokku_saamine	N;FEM;SG	N;NOM;SG
פגישה	nimetamine	פגישה	nimetamine	N;FEM;SG	N;NOM;SG
פגישה	koosolek	פגישה	koos_olek	N;FEM;SG	N;NOM;SG
פגישה	kohtumine	פגישה	kohtumine	N;FEM;SG	N;NOM;SG
חיבורים	ühendused	חיבור	ühendus	N;MASC;PL	N;NOM;PL
מוגנים	kaitstud	הוגן	kaitstud	ADJ;MASC;PL	ADJ;PST;V.PTCP;PASS
הציונים	hinded	הציון	hind	N;MASC;PL	N;NOM;PL
פינת	nurk	פינה	nurk	N;FEM;SG	N;NOM;SG
פינת	nurka	פינה	nurk	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
ממלכה	kuningriik	ממלכה	kuning_riik	N;FEM;SG	N;NOM;SG
סבירה	tõenäoline	סביר	tõe_näoline	ADJ;FEM;SG	ADJ;NOM;SG
סבירה	mõistlik	סביר	mõistlik	ADJ;FEM;SG	ADJ;NOM;SG
חידושים	uuendused	חידוש	uuendus	N;MASC;PL	N;NOM;PL
רובן	reuben	None	reubema	N;MASC;SG	N;NOM;SG
רובן	ruben	None	ruben	N;MASC;SG	N;NOM;SG
עידוד	julgustust	עידוד	julgustus	N;MASC;SG	N;PRT;SG
עידוד	soodustamine	עידוד	soodustamine	N;MASC;SG	N;NOM;SG
מהות	olemus	מהות	olemus	N;FEM;SG	N;NOM;SG
תיקונים	parandused	תיקון	parandus	N;MASC;PL	N;NOM;PL
דיבר	rääkis	דיבר	rääkima	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
מסרב	keelduda	סירב	keelduma	V;MASC;SG;V.PTCP;ACT	V;NFIN
מתכות	metallid	מתכת	metall	N;FEM;PL	N;NOM;PL
הגדלת	suurendamine	הגדלה	suurendamine	N;PSSD;FEM;SG	N;NOM;SG
קלידים	klaviatuurid	קליד	klavia_tuur	N;MASC;PL	N;NOM;PL
